id	b504f2d6-3354-4b56-9238-bf58fcf4185a	6c60605b-a647-481e-976d-f2945740faf8
400932	0.0	3.0
54571	1.0	6.0
54578	0.0	0.0
255631	67.0	199.0
400931	60.0	56.0
54577	0.0	0.0
54576	0.0	0.0
54575	0.0	0.0
6205	47437.0	112361.0
100506915	2.0	51.0
8869	1697.0	2224.0
6204	6013.0	10806.0
6207	18898.0	37804.0
6206	35026.0	70480.0
8867	1095.0	3624.0
54579	0.0	0.0
6209	7042.0	7372.0
6208	28373.0	47611.0
170384	1381.0	3015.0
100506916	0.0	0.0
8882	1581.0	3748.0
8883	1702.0	4501.0
8880	3919.0	12608.0
8881	3014.0	7204.0
8886	4145.0	10122.0
6223	24321.0	40373.0
100421512	0.0	0.0
8887	8500.0	26175.0
6222	57251.0	118045.0
8884	2866.0	5255.0
6224	34978.0	62348.0
100421515	2.0	12.0
54581	191.0	417.0
54580	0.0	0.0
54585	1851.0	4429.0
54584	129.0	444.0
54583	4048.0	8308.0
54587	9524.0	9483.0
54586	4.0	2.0
8879	3440.0	11403.0
170371	1423.0	1999.0
170370	0.0	1.0
8877	749.0	1202.0
6218	27587.0	39817.0
6217	21482.0	32181.0
8878	10296.0	19391.0
6219	3.0	2.0
100506907	0.0	0.0
100506906	34.0	144.0
255649	0.0	1.0
6230	23812.0	33763.0
8893	1890.0	6779.0
8894	2928.0	14454.0
101928440	0.0	0.0
8891	1193.0	3356.0
6232	29476.0	57088.0
8892	985.0	1987.0
6231	9848.0	16315.0
8897	595.0	827.0
6234	7742.0	11614.0
8898	2305.0	4765.0
6233	25699.0	55575.0
8895	7829.0	30647.0
6236	527.0	53.0
8896	1493.0	4054.0
6235	12329.0	23777.0
101928442	0.0	0.0
101928448	6.0	6.0
8890	1511.0	2690.0
280659	0.0	0.0
280657	0.0	0.0
280658	0.0	0.0
280655	0.0	10.0
253039	378.0	1405.0
6227	10486.0	20383.0
6226	0.0	9.0
6229	45272.0	90476.0
8888	3936.0	12635.0
6228	29564.0	58685.0
6241	119.0	4264.0
6240	2688.0	15452.0
100421411	0.0	0.0
6242	1119.0	2412.0
100421413	1.0	18.0
101928455	6.0	6.0
6244	0.0	0.0
6247	1.0	3.0
100421415	2.0	53.0
6246	0.0	0.0
280644	0.0	0.0
253044	0.0	36.0
6238	7618.0	23091.0
6237	3504.0	2491.0
8899	3812.0	13273.0
6239	3365.0	7221.0
6252	979.0	4353.0
100421420	3.0	16.0
6251	5738.0	10940.0
100421422	0.0	2.0
6253	821.0	1352.0
6256	5610.0	5877.0
100421424	0.0	0.0
6258	60.0	47.0
6257	2199.0	4378.0
100421428	0.0	3.0
101928469	13.0	6.0
100421429	1.0	2.0
280637	0.0	0.0
280636	1353.0	4528.0
253018	16.0	155.0
253017	0.0	4.0
253012	258.0	252.0
6249	6141.0	13034.0
6248	0.0	0.0
6263	534.0	205.0
100421431	3.0	9.0
6262	770.0	210.0
100421432	0.0	3.0
101928470	0.0	7.0
100421433	1.0	4.0
100421436	51.0	41.0
100421439	0.0	3.0
6261	321.0	423.0
6260	0.0	11.0
6259	4562.0	8011.0
100421430	0.0	0.0
6274	56.0	39.0
6273	138.0	554.0
6276	4.0	13.0
6275	8618.0	7721.0
6278	2.0	41.0
6277	22187.0	16593.0
6279	156.0	306.0
6272	10502.0	19491.0
6271	1449.0	1559.0
6285	1870.0	1403.0
6284	2958.0	3288.0
100421455	0.0	0.0
6286	22.0	2458.0
6289	1574.0	581.0
6288	18678.0	6160.0
6281	12458.0	13047.0
6280	586.0	645.0
6283	10.0	10.0
6282	11121.0	33920.0
123920	2592.0	5947.0
100421451	0.0	0.0
6296	540.0	208.0
6295	5.0	98.0
6297	1534.0	2012.0
6299	119.0	33.0
101928420	0.0	0.0
6290	0.0	0.0
6291	20.0	6.0
6294	3088.0	9513.0
6293	2250.0	7051.0
100421478	0.0	0.0
100421479	0.0	1.0
280664	1.0	14.0
54505	2435.0	10780.0
280660	0.0	0.0
54504	1962.0	6805.0
280661	10.0	40.0
54503	835.0	5242.0
54502	4151.0	17326.0
54509	19.0	159.0
123904	0.0	0.0
54508	44.0	83.0
100421473	0.0	0.0
54507	2458.0	805.0
100421487	0.0	0.0
133308	527.0	1518.0
147945	0.0	8.0
123970	1.0	0.0
100421480	0.0	0.0
147947	765.0	2917.0
147948	235.0	942.0
147949	264.0	1249.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	1.0	1.0
100421499	0.0	0.0
101060006	0.0	5.0
101060005	0.0	6.0
101060004	0.0	1.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	11.0	3.0
147965	414.0	793.0
147968	41.0	44.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	1.0	108.0
121360	0.0	0.0
101060032	6.0	12.0
135924	0.0	1.0
135927	2.0	10.0
121355	7.0	98.0
147906	845.0	605.0
135932	523.0	39.0
101060045	1.0	1.0
135935	0.0	0.0
101060040	0.0	0.0
147912	556.0	444.0
135942	0.0	0.0
135941	0.0	0.0
121340	0.0	2.0
135946	1.0	0.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	13.0	3.0
147923	650.0	2020.0
147920	7.0	47.0
147929	123.0	443.0
104326192	0.0	0.0
104326193	0.0	2.0
375444	122.0	704.0
104326189	4.0	2.0
101060020	0.0	0.0
375449	5349.0	9259.0
104326188	0.0	1.0
121328	2.0	6.0
91653	5337.0	4291.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	84.0	91.0
27085	210.0	1767.0
27086	7672.0	20968.0
389756	96.0	78.0
147429	17.0	14.0
27089	2119.0	8541.0
91646	6.0	19.0
91647	519.0	801.0
642968	1.0	0.0
135458	10.0	30.0
390766	0.0	0.0
27098	131.0	215.0
27099	1.0	4.0
27097	1448.0	4623.0
389741	73.0	57.0
27090	847.0	2320.0
27091	0.0	0.0
27094	115.0	423.0
27095	2297.0	5477.0
27092	1629.0	4921.0
642976	237.0	8.0
400629	0.0	1.0
27093	1.0	0.0
160428	718.0	3733.0
375133	170.0	408.0
387122	2.0	92.0
390730	0.0	3.0
390732	0.0	0.0
390735	0.0	0.0
387119	699.0	1425.0
27063	5.0	15.0
387117	0.0	0.0
27069	7583.0	21576.0
400612	4.0	7.0
27067	2254.0	10160.0
27068	2172.0	4170.0
221908	318.0	347.0
341799	0.0	0.0
400619	37.0	191.0
642987	82.0	37.0
400618	270.0	62.0
400617	143.0	49.0
64065	15381.0	27519.0
91662	19.0	72.0
91663	44016.0	19742.0
64064	8.0	5.0
64067	341.0	158.0
64066	93.0	73.0
91661	584.0	3205.0
91664	563.0	3210.0
147463	1305.0	691.0
387111	5.0	12.0
27076	1624.0	1380.0
390748	1.0	3.0
27077	277.0	381.0
400604	38.0	46.0
27074	157.0	2706.0
27075	5372.0	38789.0
389766	5.0	10.0
387103	125.0	1301.0
387104	6.0	9.0
27079	237.0	688.0
389763	0.0	0.0
341784	0.0	8.0
642996	1.0	4.0
27072	3267.0	10342.0
160419	1.0	7.0
64061	1818.0	2949.0
400609	0.0	1.0
160418	2349.0	6266.0
64063	219.0	363.0
27071	215.0	1905.0
64062	2815.0	8632.0
91695	113.0	266.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	762.0	488.0
100313770	0.0	0.0
64077	877.0	1423.0
91694	1697.0	2194.0
100313771	0.0	1.0
390790	1.0	3.0
221927	1608.0	2838.0
390792	1.0	2.0
400680	15.0	106.0
27043	2670.0	4378.0
27044	7706.0	20502.0
27042	1521.0	6549.0
389799	1.0	17.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	1099.0	895.0
100313777	0.0	0.0
27040	5.0	76.0
100313774	0.0	0.0
64073	129.0	435.0
64087	5091.0	37043.0
221914	12.0	48.0
64089	908.0	2868.0
100313781	0.0	0.0
91683	830.0	1123.0
91689	1230.0	1893.0
100313780	0.0	0.0
245908	0.0	0.0
91687	158.0	2267.0
245909	0.0	0.0
400673	193.0	610.0
389792	358.0	545.0
389791	2.0	7.0
387129	1.0	0.0
400668	5.0	2.0
389787	11.0	50.0
64081	444.0	736.0
64080	326.0	427.0
64083	6016.0	24377.0
64084	5197.0	35754.0
64098	278.0	2003.0
64097	1002.0	2779.0
400660	21.0	45.0
8909	48.0	79.0
27022	9.0	19.0
8907	2298.0	5179.0
341757	0.0	0.0
400658	14.0	53.0
8908	5491.0	5018.0
147407	2.0	2.0
27020	7139.0	15785.0
400657	348.0	1427.0
27023	0.0	1.0
400654	0.0	0.0
64090	0.0	7.0
64092	270.0	2903.0
64091	347.0	609.0
8900	40.0	624.0
64094	11082.0	16406.0
8905	1729.0	6654.0
147409	3.0	4.0
64093	453.0	256.0
8906	992.0	2693.0
64096	0.0	0.0
8904	4395.0	13250.0
221935	1362.0	2139.0
221937	2200.0	4119.0
221938	0.0	0.0
400652	1.0	26.0
400650	2.0	7.0
27039	5.0	13.0
27032	6052.0	16549.0
27033	10.0	51.0
27030	892.0	2375.0
27031	739.0	877.0
27036	8.0	188.0
400645	0.0	0.0
27037	765.0	1794.0
400644	1.0	0.0
27034	1143.0	2357.0
400643	6.0	1923.0
27035	25.0	105.0
8912	1774.0	10752.0
100313769	0.0	3.0
8913	75.0	99.0
8910	4204.0	2734.0
8911	75.0	75.0
8916	2166.0	3834.0
8914	609.0	6198.0
8915	1676.0	3412.0
245935	0.0	0.0
245936	0.0	0.0
245937	2.0	1.0
245938	0.0	0.0
8930	1721.0	5868.0
245939	0.0	0.0
221960	249.0	935.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	1.0
8929	0.0	1.0
8924	4276.0	7449.0
8927	104.0	329.0
8928	2.0	2.0
8925	5881.0	11794.0
8926	5.0	38.0
221955	850.0	2352.0
8941	0.0	2.0
8942	293.0	1420.0
375189	22.0	31.0
8940	23.0	61.0
245940	0.0	0.0
206338	483.0	528.0
375190	477.0	535.0
196446	17.0	86.0
8934	1713.0	4237.0
8935	3727.0	6293.0
196441	2069.0	7468.0
8932	4392.0	11173.0
8933	4098.0	3623.0
8938	313.0	665.0
8939	2615.0	6383.0
8936	798.0	890.0
326105	1.0	7.0
245913	0.0	0.0
245915	0.0	0.0
221981	1066.0	1990.0
245910	0.0	0.0
206358	558.0	2081.0
245911	0.0	0.0
245912	0.0	0.0
196415	0.0	4.0
642909	3.0	12.0
642907	0.0	0.0
8945	2054.0	4681.0
54659	0.0	0.0
54658	0.0	0.0
8943	5325.0	11769.0
54657	0.0	0.0
8944	0.0	0.0
196410	42.0	292.0
245927	0.0	0.0
245928	0.0	0.0
6300	236.0	370.0
245929	0.0	0.0
6302	2307.0	3992.0
6301	6065.0	11029.0
160492	2.0	3.0
54662	2464.0	3074.0
54661	4.0	11.0
54660	53.0	92.0
54665	1855.0	4141.0
54664	4045.0	11881.0
54663	647.0	1489.0
8970	25.0	528.0
8971	3250.0	3296.0
101928363	7.0	13.0
8974	1928.0	4738.0
6311	2308.0	4810.0
8975	1676.0	3010.0
6310	3043.0	9528.0
91612	3216.0	7607.0
100421601	0.0	0.0
8972	28.0	144.0
8973	0.0	188.0
245972	0.0	221.0
245973	110.0	321.0
54677	1532.0	2622.0
54676	1510.0	4846.0
54675	2021.0	5394.0
147468	0.0	0.0
54674	274.0	366.0
6304	2329.0	2949.0
6303	11525.0	32920.0
8968	0.0	2.0
6305	3032.0	4230.0
91603	618.0	1459.0
91608	343.0	260.0
6307	1562.0	4282.0
642924	5.0	16.0
8969	23.0	202.0
6309	3241.0	4912.0
91607	2668.0	6402.0
6320	368.0	534.0
6322	490.0	1662.0
8985	2806.0	4055.0
8986	1078.0	2432.0
64002	0.0	1.0
101928378	47.0	213.0
6324	726.0	902.0
64005	191.0	1789.0
6323	0.0	3.0
101928376	4.0	15.0
54680	1278.0	4535.0
642938	22.0	553.0
54682	2407.0	5637.0
54681	1114.0	2012.0
196403	1478.0	1373.0
6315	0.0	0.0
6314	2132.0	5546.0
6317	0.0	1.0
8976	5412.0	9657.0
6319	74029.0	31274.0
6318	0.0	1.0
642935	11.0	47.0
8992	6703.0	20811.0
8993	3.0	3.0
6331	231.0	17.0
8991	4574.0	12351.0
6330	2707.0	1891.0
100421621	22.0	31.0
8996	636.0	1031.0
101928388	3.0	6.0
6332	559.0	1375.0
8997	1792.0	1650.0
8994	1652.0	4902.0
6335	233.0	154.0
8995	50.0	439.0
6334	144.0	1287.0
147495	2843.0	2728.0
100421629	0.0	1.0
8989	2.0	38.0
6326	368.0	36.0
8987	230.0	164.0
6328	581.0	159.0
91624	3715.0	1806.0
6327	390.0	181.0
8988	18.0	0.0
6329	715.0	1350.0
642946	17.0	66.0
6340	140.0	55.0
6342	7091.0	18124.0
6341	1421.0	3683.0
6344	8.0	26.0
100421633	0.0	0.0
6343	1.0	16.0
100421634	1.0	0.0
6346	0.0	10.0
6345	497.0	216.0
100421638	0.0	1.0
642958	0.0	3.0
642959	7.0	3.0
6337	4362.0	8122.0
642952	0.0	0.0
6336	1.0	0.0
6339	71.0	75.0
91614	29.0	180.0
8999	123.0	8.0
6338	1098.0	202.0
642954	33.0	90.0
6351	2561.0	1473.0
6352	830.0	10264.0
6355	1085.0	999.0
6354	0.0	55.0
6357	287.0	256.0
6356	8.0	214.0
100421528	2.0	2.0
6348	2175.0	1131.0
6347	16246.0	5418.0
196394	303.0	487.0
6362	151.0	460.0
6361	24.0	215.0
6364	3.0	87.0
6363	297.0	2612.0
100421533	6.0	102.0
6366	5215.0	641.0
100421535	1.0	0.0
6368	70.0	47.0
6367	126.0	1098.0
101928337	0.0	0.0
6360	35.0	29.0
255349	2.0	17.0
6359	0.0	1.0
6358	1889.0	718.0
6373	70.0	4000.0
101928340	4.0	37.0
6372	42.0	43.0
100421542	0.0	0.0
6375	52.0	109.0
6374	23.0	15.0
100421545	7.0	18.0
6376	20390.0	3554.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	1.0	1.0
255313	0.0	0.0
196374	0.0	10.0
6369	3.0	7.0
6383	9037.0	12141.0
6386	14291.0	36114.0
6385	18277.0	27187.0
6388	1724.0	2992.0
6387	30788.0	18027.0
6389	4018.0	11220.0
255330	1.0	0.0
6382	3623.0	8613.0
102724246	5.0	38.0
255324	8.0	24.0
196385	49.0	147.0
196383	1794.0	2373.0
100421550	0.0	0.0
6397	6597.0	8116.0
100421565	0.0	0.0
6396	2839.0	8366.0
100421566	0.0	0.0
6399	688.0	2015.0
6398	752.0	3626.0
6391	3673.0	12439.0
6390	2379.0	8393.0
6392	3243.0	7056.0
282997	59.0	209.0
282996	63.0	764.0
100134229	352.0	540.0
282991	1508.0	4052.0
100421560	0.0	0.0
100421577	14.0	32.0
100421579	0.0	18.0
255394	949.0	1491.0
102724224	6.0	86.0
54600	0.0	0.0
54602	1616.0	4016.0
282980	0.0	0.0
54606	1966.0	6690.0
100421572	0.0	0.0
100421588	4.0	6.0
100421589	43.0	16.0
282974	268.0	751.0
282973	74.0	114.0
54619	452.0	1484.0
100421581	0.0	0.0
196335	0.0	8.0
100421582	3.0	54.0
54617	1821.0	5063.0
100421598	0.0	0.0
100421599	0.0	3.0
255374	39.0	51.0
282969	169.0	266.0
102724201	4.0	8.0
282966	0.0	0.0
54622	2976.0	6422.0
100134259	47.0	83.0
54621	1291.0	1902.0
54620	718.0	1208.0
54626	45.0	77.0
54625	3482.0	21789.0
54623	2986.0	6953.0
54629	2901.0	4721.0
54627	113.0	861.0
27005	1095.0	3560.0
27006	1.0	3.0
27000	985.0	4249.0
27004	0.0	20.0
27018	2970.0	3490.0
27019	26.0	34.0
400591	0.0	5.0
27010	344.0	888.0
27012	0.0	1.0
27013	2949.0	6371.0
400581	8.0	12.0
400578	2.0	0.0
400569	452.0	698.0
400566	199.0	315.0
389715	0.0	0.0
100313829	0.0	0.0
390729	1.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	27.0	41.0
389730	0.0	0.0
100038246	0.0	1.0
389727	0.0	2.0
91775	2204.0	5698.0
390872	0.0	0.0
390874	0.0	2.0
654835	0.0	0.0
400759	133.0	584.0
400757	0.0	2.0
125997	0.0	0.0
389874	0.0	0.0
389873	0.0	7.0
400752	57.0	74.0
137994	118.0	234.0
642843	8.0	12.0
91768	1974.0	3715.0
64151	67.0	3301.0
64150	229.0	63.0
64168	441.0	191.0
64167	247.0	2175.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	1.0	0.0
125988	1018.0	1661.0
400746	610.0	57.0
400745	5.0	7.0
389866	3.0	39.0
150962	359.0	1518.0
64175	1457.0	4059.0
162968	103.0	134.0
64174	100.0	401.0
162966	424.0	2418.0
162967	973.0	4683.0
162962	537.0	2931.0
162963	275.0	896.0
125981	11.0	3.0
149992	0.0	1.0
390856	0.0	0.0
390858	3.0	8.0
27187	2.0	2.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	381.0	1307.0
149986	1494.0	6076.0
147323	3.0	2.0
326293	2.0	0.0
100313839	0.0	0.0
389898	0.0	10.0
100313837	0.0	0.0
326295	1.0	2.0
27189	1.0	3.0
100313838	0.0	0.0
326294	1.0	1.0
125972	1.0	1.0
642864	0.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	132.0	146.0
27183	2610.0	3727.0
64170	89.0	264.0
642869	1.0	1.0
27180	73.0	415.0
27181	100.0	636.0
64172	353.0	1031.0
100313830	0.0	2.0
375248	142.0	442.0
91782	2240.0	4420.0
27197	13.0	418.0
147339	2054.0	3541.0
27198	2391.0	2424.0
27195	0.0	0.0
125965	48.0	7.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	156.0	4.0
400720	367.0	1728.0
149998	3.0	27.0
389884	0.0	6.0
326286	0.0	0.0
27190	107.0	7.0
64180	3.0	12.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	23.0	35.0
64184	5.0	2.0
100313840	0.0	2.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	35.0	15.0
387264	2.0	6.0
387263	1274.0	4082.0
206412	22.0	87.0
27164	0.0	2.0
27165	10.0	39.0
27163	1447.0	3856.0
400799	2.0	16.0
400798	3.0	192.0
27166	1286.0	5981.0
400797	0.0	0.0
326272	0.0	0.0
326275	6.0	5.0
326277	0.0	1.0
326279	5.0	9.0
27160	2.0	4.0
27161	3018.0	7343.0
326278	0.0	19.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	2.0	2.0
387254	0.0	0.0
400793	1687.0	4569.0
150928	33.0	205.0
27175	890.0	757.0
149934	0.0	0.0
27173	5625.0	9594.0
150921	134.0	180.0
27179	0.0	0.0
27177	0.0	0.0
27178	0.0	3.0
341883	2.0	6.0
341880	0.0	4.0
27170	0.0	0.0
326269	0.0	0.0
137964	3365.0	11718.0
390892	0.0	0.0
375298	190.0	2484.0
149951	2226.0	7378.0
27148	1115.0	2601.0
390895	0.0	0.0
206426	0.0	0.0
27143	1096.0	2459.0
27141	30.0	59.0
27146	26.0	72.0
106029310	0.0	0.0
27147	1208.0	559.0
27145	1670.0	2130.0
123355	691.0	1170.0
137970	3.0	0.0
375287	909.0	3027.0
387276	0.0	0.0
27159	0.0	0.0
387273	1.0	11.0
150947	0.0	0.0
150946	381.0	608.0
27153	891.0	1161.0
27154	2901.0	6721.0
400769	0.0	4.0
27151	902.0	400.0
27152	1014.0	1510.0
123346	0.0	1.0
27158	377.0	1025.0
400765	0.0	0.0
100293516	318.0	2799.0
387266	0.0	0.0
27156	5.0	8.0
149954	8.0	2.0
387267	0.0	0.0
375295	405.0	1681.0
100313886	1.0	2.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	2.0	16.0
160365	9.0	197.0
160364	67.0	369.0
102724316	847.0	1686.0
54754	0.0	0.0
54753	751.0	634.0
54752	3.0	3.0
54751	3699.0	3936.0
54758	804.0	1597.0
54757	855.0	1195.0
54756	4385.0	3919.0
101928290	40.0	43.0
6401	17881.0	2236.0
6400	8610.0	26373.0
102724307	0.0	4.0
54760	69.0	75.0
54765	5906.0	20755.0
54764	1605.0	3737.0
54763	78.0	14.0
54762	930.0	3009.0
54769	46.0	21.0
54768	42.0	137.0
54766	2.0	2.0
159371	215.0	391.0
100421700	0.0	0.0
100421701	2.0	52.0
100421702	0.0	10.0
100421704	7.0	47.0
100421705	0.0	0.0
100421706	0.0	1.0
100421707	0.0	9.0
100421708	1.0	17.0
100421709	0.0	0.0
54776	2990.0	5856.0
91703	26.0	56.0
6403	2678.0	3913.0
6402	271.0	5868.0
6405	3159.0	10606.0
54778	1720.0	4714.0
6404	989.0	6261.0
54777	46.0	186.0
6407	0.0	0.0
6406	0.0	0.0
64100	0.0	0.0
64102	327.0	332.0
6421	7984.0	36142.0
100421710	0.0	0.0
64101	105.0	324.0
6423	20847.0	107074.0
6422	29573.0	7882.0
64106	9.0	69.0
64105	39.0	1359.0
64108	321.0	1637.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	5.0	15.0
54780	1255.0	3275.0
54785	308.0	570.0
54784	296.0	547.0
6414	13157.0	26370.0
6416	2245.0	4888.0
54788	2779.0	4107.0
6415	11128.0	20266.0
6418	12200.0	49404.0
6419	1594.0	1969.0
6430	12618.0	14838.0
64111	0.0	0.0
162989	1029.0	2921.0
64110	1368.0	2880.0
6432	5767.0	11651.0
6431	8441.0	23367.0
64112	1922.0	3178.0
64115	6864.0	4201.0
6434	6333.0	13735.0
101928243	18.0	51.0
6433	1567.0	4165.0
64114	12746.0	17810.0
101928244	3.0	0.0
100421724	0.0	11.0
64116	1425.0	13461.0
64118	1547.0	3201.0
101928248	5.0	3.0
100421728	0.0	0.0
54790	1593.0	3522.0
100421729	0.0	2.0
104548973	0.0	7.0
104548972	0.0	1.0
54793	2523.0	3645.0
400713	441.0	1479.0
104548971	1.0	23.0
104548970	0.0	1.0
54798	212.0	280.0
255411	0.0	0.0
54797	552.0	1823.0
54796	1014.0	3066.0
54795	1527.0	6287.0
6425	21.0	13.0
6424	11454.0	69813.0
150992	2.0	0.0
6427	4230.0	13902.0
54799	1601.0	3349.0
6426	5898.0	26789.0
6429	3359.0	8616.0
6428	13010.0	31200.0
162979	31.0	319.0
6441	39.0	50.0
64122	694.0	919.0
64121	1605.0	4686.0
6440	0.0	0.0
100421731	0.0	1.0
6443	4554.0	8613.0
101928256	0.0	0.0
6442	389.0	35.0
64123	7199.0	12766.0
100421733	0.0	1.0
6445	144.0	96.0
100421734	0.0	0.0
6444	1584.0	3015.0
160313	0.0	2.0
100421736	0.0	0.0
64127	74.0	1764.0
162972	344.0	2429.0
64129	7285.0	2507.0
255426	46.0	8.0
642818	0.0	0.0
642819	268.0	486.0
400709	22.0	38.0
6439	5.0	10.0
642812	1.0	20.0
64131	1763.0	2779.0
654817	35.0	192.0
6450	675.0	2069.0
91750	850.0	1711.0
64130	88.0	233.0
654816	42.0	147.0
6452	2373.0	4851.0
100421741	0.0	0.0
64132	1492.0	1931.0
6451	14347.0	87202.0
64135	1308.0	9104.0
91754	4930.0	9590.0
6453	4421.0	11351.0
6456	3.0	59.0
91752	10.0	114.0
64137	12.0	23.0
6455	2935.0	5802.0
147372	385.0	118.0
6447	233.0	229.0
6446	8649.0	7118.0
91748	4165.0	6050.0
6449	2768.0	4959.0
135398	179.0	1773.0
91746	4781.0	11161.0
6448	1720.0	2175.0
91749	214.0	439.0
6461	440.0	958.0
6462	12.0	4.0
6465	0.0	2.0
100421754	0.0	0.0
64146	22.0	28.0
64145	2804.0	4901.0
6464	6582.0	13500.0
162998	2.0	21.0
100421756	0.0	2.0
101928276	0.0	5.0
64147	295.0	980.0
160335	1250.0	2562.0
6466	0.0	3.0
162993	364.0	1248.0
64149	763.0	1552.0
147381	10.0	19.0
255403	212.0	496.0
6458	10.0	41.0
6457	5.0	11.0
91734	1.0	0.0
6459	2.0	15.0
6472	1848.0	7610.0
6471	0.0	0.0
6474	416.0	499.0
6473	12.0	3.0
6476	0.0	0.0
6478	1615.0	5713.0
6477	726.0	2143.0
101928200	18.0	4.0
100421648	1.0	1.0
6470	1932.0	3217.0
6469	3.0	14.0
6468	2921.0	3364.0
6483	1435.0	2309.0
6482	3215.0	23893.0
100421652	0.0	1.0
6484	848.0	1669.0
6487	841.0	954.0
196294	431.0	1566.0
6489	400.0	887.0
497661	531.0	895.0
100421657	1.0	2.0
6480	5228.0	16115.0
102724386	11.0	19.0
6494	1563.0	3547.0
6493	94.0	1017.0
6496	8.0	19.0
6495	201.0	7688.0
6498	4794.0	15361.0
101928223	3.0	10.0
6497	8248.0	10532.0
6499	1643.0	4560.0
6490	757.0	264.0
6492	293.0	378.0
6491	121.0	3524.0
101928232	0.0	0.0
100124700	8.0	481.0
102724368	5.0	4.0
196264	1200.0	1902.0
54700	2204.0	8826.0
54707	1066.0	2560.0
497634	0.0	0.0
54704	3286.0	7080.0
54708	2612.0	6520.0
160287	6.0	26.0
54714	14.0	8.0
54718	124.0	596.0
100421681	0.0	1.0
54716	9.0	130.0
54715	10.0	25.0
100421695	0.0	13.0
100421697	0.0	0.0
100421698	0.0	1.0
100421699	0.0	7.0
102724349	5.0	7.0
102724341	0.0	0.0
159296	0.0	0.0
54729	1.0	0.0
54726	3465.0	7761.0
100421694	0.0	0.0
255480	186.0	288.0
54732	4109.0	21012.0
54734	6.0	135.0
54733	451.0	2022.0
54739	354.0	2942.0
54738	1.0	4.0
54737	4101.0	8266.0
160298	9.0	21.0
102724321	0.0	0.0
255488	2648.0	5933.0
54742	60.0	70.0
54741	10512.0	13966.0
54749	1555.0	2098.0
137902	76.0	1377.0
27128	569.0	3402.0
27129	3056.0	634.0
29789	3503.0	13745.0
27127	14.0	39.0
27120	26.0	106.0
27121	18.0	7.0
29781	1272.0	2066.0
29780	1349.0	2791.0
27124	774.0	1100.0
27125	8553.0	26396.0
27122	9602.0	3037.0
29785	117.0	364.0
27123	463.0	2162.0
125919	431.0	1295.0
29799	315.0	738.0
390800	0.0	0.0
27131	4307.0	14944.0
654790	59.0	99.0
27132	21.0	744.0
27130	602.0	1260.0
29798	232.0	781.0
27136	0.0	3.0
29797	0.0	0.0
27133	45.0	1.0
29796	1584.0	4199.0
27134	649.0	7041.0
27106	1177.0	3442.0
27107	1454.0	5407.0
29768	11.0	28.0
29767	2403.0	3608.0
29766	4497.0	14763.0
27109	1041.0	2547.0
29761	3649.0	7669.0
29760	459.0	1729.0
389813	61.0	74.0
389812	0.0	1.0
27102	6687.0	29708.0
29765	0.0	0.0
29763	687.0	1746.0
27101	1866.0	14801.0
389816	31.0	28.0
27115	544.0	830.0
29778	0.0	4.0
29777	1190.0	2323.0
27113	336.0	465.0
29775	1873.0	1528.0
27111	109.0	311.0
29774	23.0	35.0
27112	52.0	150.0
390831	0.0	0.0
390834	0.0	3.0
390836	0.0	2.0
100313938	0.0	0.0
125950	745.0	1708.0
125958	0.0	0.0
377841	20.0	40.0
390843	0.0	0.0
390844	3.0	12.0
389827	0.0	0.0
652170	0.0	0.0
389860	1.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	0.0	0.0
389856	310.0	740.0
125931	6.0	1.0
389852	0.0	0.0
100313914	0.0	0.0
389844	1.0	1.0
389840	15.0	22.0
100313923	0.0	0.0
100313921	0.0	1.0
389849	11.0	65.0
91893	97.0	429.0
91894	7.0	3.0
147670	24.0	140.0
147664	0.0	3.0
642721	0.0	0.0
64285	1432.0	3197.0
64284	415.0	1068.0
64288	455.0	2368.0
147685	28.0	115.0
121026	0.0	0.0
123688	256.0	363.0
341568	3.0	4.0
341567	0.0	2.0
642737	2.0	13.0
64283	2500.0	1969.0
64282	1292.0	3321.0
389541	1744.0	2579.0
147694	925.0	3103.0
