id	8b86fbec-ded3-4910-9a7b-c9e9d1c7a377	b98a0c48-8404-47bd-a781-22dfc6c1475a
8532	27.0	44.0
8533	2678.0	1699.0
8527	2267.0	2014.0
8528	273.0	237.0
8525	2857.0	2952.0
8526	696.0	197.0
8529	0.0	4.0
8541	319.0	481.0
326613	0.0	0.0
8542	3244.0	6021.0
326615	0.0	0.0
8540	2564.0	2432.0
326614	0.0	0.0
8545	6605.0	4611.0
326617	0.0	0.0
8546	3747.0	3697.0
326616	0.0	0.0
8543	2521.0	2697.0
8544	397.0	283.0
253175	0.0	0.0
554300	0.0	0.0
8538	2295.0	1329.0
8539	6977.0	4986.0
8536	322.0	175.0
8537	245.0	157.0
8552	120.0	29.0
8553	24812.0	18628.0
8550	2324.0	1456.0
326603	11.0	5.0
8551	0.0	0.0
8556	2116.0	301.0
326606	0.0	0.0
8557	40.0	9.0
8554	3751.0	1554.0
8555	2040.0	870.0
326607	0.0	0.0
326609	0.0	1.0
255798	0.0	0.0
8549	117.0	30.0
8547	24.0	53.0
8548	1496.0	1882.0
101409261	8.0	2.0
326611	0.0	4.0
8563	1554.0	1489.0
8564	149.0	1120.0
8562	3840.0	3794.0
8567	2788.0	2415.0
8568	970.0	1506.0
8565	3445.0	3975.0
8566	6173.0	4795.0
253152	100.0	51.0
8560	5395.0	5518.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	3015.0	2259.0
8558	1635.0	846.0
8559	618.0	502.0
8574	2153.0	3940.0
8575	2637.0	2452.0
8572	4339.0	1868.0
8573	6818.0	6260.0
8578	428.0	348.0
8576	1492.0	2468.0
8577	4.0	5.0
554354	0.0	0.0
8570	7257.0	7954.0
123811	2130.0	2301.0
8569	1441.0	896.0
8585	0.0	0.0
8586	8.0	0.0
101928770	1.0	0.0
8583	0.0	0.0
101928773	3.0	1.0
8587	2.0	0.0
8588	0.0	0.0
101928776	1.0	4.0
8581	134.0	43.0
8582	0.0	0.0
8580	0.0	0.0
100132058	0.0	0.0
101409258	18.0	7.0
101409257	0.0	2.0
101409254	0.0	0.0
101409253	0.0	0.0
123803	974.0	1543.0
8596	0.0	0.0
101928781	10.0	5.0
8594	0.0	0.0
8595	0.0	0.0
101928784	14.0	12.0
8590	0.0	0.0
8591	1.0	0.0
100132066	12.0	0.0
100421113	0.0	0.0
100421114	0.0	0.0
101928790	0.0	0.0
101928795	0.0	0.0
253190	733.0	809.0
100132073	0.0	0.0
100132074	128.0	179.0
100132079	1.0	0.0
554313	0.0	1.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	41.0	10.0
100421125	0.0	0.0
91133	797.0	169.0
100421129	0.0	1.0
91137	2483.0	1927.0
101928720	0.0	0.0
375519	36.0	4.0
100856810	0.0	0.0
100421136	4.0	1.0
100421137	0.0	0.0
101928734	0.0	0.0
91120	259.0	220.0
101928736	47.0	55.0
147837	132.0	157.0
100421131	4.0	1.0
100421133	0.0	0.0
91156	36.0	3.0
100421146	0.0	0.0
160824	0.0	0.0
100421148	0.0	0.0
101928744	6.0	0.0
91151	236.0	88.0
147841	120.0	265.0
100421143	0.0	0.0
91149	2.0	0.0
101928752	0.0	0.0
91147	1043.0	586.0
387509	1203.0	1203.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	564.0	1532.0
100506574	0.0	0.0
399520	0.0	6.0
100421178	0.0	0.0
100506564	0.0	1.0
121227	3271.0	1132.0
387521	1409.0	1040.0
387522	0.0	1.0
100421172	12.0	7.0
100421175	0.0	1.0
100421177	0.0	0.0
100506599	128.0	181.0
100856877	0.0	0.0
100421189	0.0	0.0
100856878	0.0	0.0
121214	2.0	0.0
387559	0.0	1.0
123876	0.0	0.0
123872	124.0	330.0
100421180	0.0	0.0
147808	262.0	275.0
100421185	0.0	0.0
147804	166.0	101.0
123879	1188.0	928.0
147807	364.0	903.0
100421188	0.0	0.0
375567	5.0	0.0
399512	608.0	293.0
399511	78.0	38.0
91181	1.0	4.0
448990	26.0	1.0
101928715	13.0	3.0
100506581	46.0	33.0
100856881	0.0	0.0
100506775	6.0	8.0
100506779	28.0	47.0
160762	0.0	0.0
93953	44.0	12.0
104326057	0.0	0.0
399687	4007.0	2346.0
104326058	0.0	0.0
100506776	67.0	75.0
348094	354.0	154.0
160760	3416.0	1178.0
348093	263.0	147.0
387695	0.0	0.0
104326055	2.0	1.0
93948	7.0	0.0
399693	4.0	7.0
104326053	0.0	1.0
399694	1440.0	194.0
104326054	0.0	0.0
104326051	0.0	0.0
104326052	11.0	4.0
133150	0.0	0.0
399697	0.0	3.0
100506765	0.0	0.0
387694	2.0	4.0
102724706	0.0	0.0
54361	1779.0	152.0
54360	255.0	120.0
54363	6.0	0.0
387684	0.0	0.0
147798	3689.0	6682.0
159770	0.0	0.0
100506769	0.0	0.0
93973	1616.0	1439.0
399668	957.0	214.0
100506795	89.0	18.0
399669	117.0	59.0
399664	1156.0	1925.0
399666	0.0	0.0
93974	1684.0	3675.0
399665	6012.0	8949.0
100506791	0.0	0.0
81993	4.0	0.0
399671	92.0	74.0
399670	0.0	0.0
160777	6.0	0.0
91300	2765.0	4054.0
100506783	32.0	72.0
91304	3373.0	3690.0
100506787	0.0	0.0
100293948	0.0	1.0
204219	87.0	4.0
121130	0.0	0.0
145165	23.0	6.0
54386	3644.0	2433.0
123787	0.0	1.0
652670	0.0	0.0
121129	0.0	0.0
100506733	0.0	0.0
147746	17.0	10.0
255812	469.0	139.0
147741	11.0	0.0
147744	17.0	83.0
100506737	38.0	6.0
100506736	139.0	32.0
160728	489.0	1764.0
100506724	0.0	0.0
100506723	3.0	6.0
93986	386.0	154.0
100506721	0.0	0.0
100913183	0.0	0.0
100913182	0.0	0.0
91319	809.0	1084.0
93979	21.0	30.0
91316	81.0	10.0
133121	355.0	57.0
93978	0.0	0.0
100506753	155.0	88.0
91355	212.0	109.0
91353	1.0	2.0
100506757	0.0	0.0
100506755	143.0	49.0
91351	1892.0	1683.0
100506759	0.0	0.0
107080641	0.0	0.0
100506742	72.0	8.0
348021	0.0	0.0
107080653	0.0	0.0
255809	27.0	80.0
100506749	14.0	12.0
107080654	0.0	0.0
107080655	0.0	0.0
107080652	0.0	0.0
348013	276.0	315.0
338692	892.0	1102.0
338699	692.0	952.0
107080628	0.0	0.0
107080629	0.0	0.0
56931	785.0	765.0
723779	0.0	0.0
723778	0.0	0.0
107080624	0.0	0.0
107080626	0.0	0.0
107080627	0.0	0.0
56937	4829.0	7651.0
196792	51.0	24.0
107080620	3.0	3.0
56938	985.0	1002.0
107080621	0.0	0.0
107080622	0.0	0.0
107080623	0.0	0.0
56934	9.0	0.0
56935	394.0	444.0
56936	8.0	11.0
56940	1979.0	1580.0
107080639	19.0	21.0
56941	2517.0	2626.0
56942	604.0	388.0
56943	2547.0	1907.0
107080636	35.0	0.0
107080637	0.0	1.0
56948	387.0	234.0
56949	2438.0	3094.0
107080632	0.0	0.0
56944	4469.0	3998.0
56945	1194.0	1211.0
56946	1635.0	923.0
56947	3303.0	2624.0
107080630	15.0	3.0
100506713	261.0	76.0
100506712	0.0	0.0
100506710	3701.0	2216.0
338674	0.0	0.0
338675	0.0	0.0
56951	4190.0	4220.0
56952	527.0	237.0
56953	160.0	140.0
102724774	4.0	2.0
56954	2397.0	2238.0
56950	1880.0	2411.0
100506715	12.0	0.0
100506714	216.0	190.0
56955	27.0	15.0
56956	36.0	0.0
56957	2286.0	4604.0
8600	3472.0	188.0
8601	19.0	2.0
723790	0.0	1.0
338661	0.0	0.0
338662	0.0	0.0
338657	1000.0	252.0
56963	2717.0	1378.0
56964	223.0	233.0
56965	3374.0	1420.0
56961	3.0	5.0
56967	3223.0	1544.0
56969	1.0	0.0
8611	4322.0	1697.0
8612	3468.0	5119.0
81926	1262.0	1367.0
145173	1074.0	627.0
81928	602.0	474.0
338651	68.0	96.0
81929	2423.0	1742.0
338653	3.0	2.0
81930	125.0	156.0
56975	4703.0	4538.0
81931	771.0	929.0
81932	1100.0	1106.0
56970	2757.0	3152.0
56971	319.0	102.0
8604	2285.0	1566.0
8605	522.0	1098.0
8602	2931.0	2702.0
8603	2557.0	1870.0
8608	14.0	22.0
56977	1065.0	158.0
8609	4771.0	2023.0
56978	340.0	156.0
56979	0.0	0.0
8607	2330.0	3326.0
8622	573.0	162.0
8623	1228.0	1798.0
8620	0.0	0.0
8621	3883.0	2527.0
338645	1031.0	17.0
56984	2603.0	2920.0
56985	566.0	296.0
56986	1486.0	938.0
338637	0.0	0.0
56987	6794.0	2915.0
102724742	0.0	0.0
56980	863.0	513.0
56981	1441.0	321.0
56983	1460.0	986.0
8615	6102.0	4173.0
54329	94.0	80.0
54328	348.0	95.0
8613	14590.0	4330.0
8614	8630.0	27286.0
8618	9.0	29.0
8630	21.0	330.0
8633	1516.0	547.0
8634	999.0	1053.0
8631	498.0	844.0
8632	104.0	89.0
56990	3839.0	2297.0
169166	13.0	0.0
554175	3.0	0.0
54332	941.0	758.0
56995	2495.0	1234.0
255877	887.0	765.0
664616	0.0	0.0
56996	1633.0	1911.0
54331	1741.0	946.0
56997	2922.0	3181.0
664614	0.0	0.0
56998	2313.0	1583.0
664613	0.0	0.0
664612	0.0	0.0
56992	265.0	187.0
56993	2482.0	3481.0
56994	8633.0	2307.0
8626	7853.0	1575.0
8624	923.0	532.0
8625	1062.0	2080.0
56999	2479.0	558.0
664617	3.0	0.0
8629	1335.0	265.0
8641	142.0	30.0
8644	1072.0	459.0
8645	440.0	185.0
8642	2889.0	2310.0
8643	466.0	96.0
652624	5.0	3.0
196743	228.0	289.0
54346	0.0	0.0
54345	311.0	453.0
54344	378.0	1253.0
8637	270.0	287.0
8638	126.0	1022.0
8635	1546.0	2583.0
8636	811.0	2342.0
8639	6906.0	1611.0
196740	1829.0	1737.0
8651	147.0	225.0
8650	4736.0	3506.0
8655	4791.0	7852.0
101928685	0.0	0.0
8653	0.0	0.0
8654	2195.0	561.0
101928684	0.0	1.0
101928689	9.0	3.0
101928687	2.0	2.0
8648	7214.0	2641.0
8649	2570.0	2083.0
8646	646.0	2903.0
8647	11.0	11.0
8662	10542.0	8954.0
8663	335.0	528.0
6001	1158.0	2342.0
8660	6000.0	3625.0
8661	16659.0	11774.0
6000	12.0	15.0
6003	53.0	38.0
8666	5868.0	8184.0
8667	13616.0	16690.0
6002	2066.0	1814.0
8664	14537.0	13489.0
6005	4.0	0.0
6004	472.0	1802.0
8665	10122.0	10269.0
101928698	5.0	2.0
8659	1095.0	1232.0
8658	4498.0	2588.0
8673	3047.0	5277.0
6010	0.0	0.0
8674	1254.0	1132.0
8671	273.0	36.0
8672	5595.0	3975.0
6011	0.0	0.0
8677	948.0	1832.0
6014	0.0	0.0
6013	4.0	12.0
8678	3325.0	3430.0
8675	3535.0	1728.0
6016	1645.0	1530.0
8676	287.0	129.0
6015	1965.0	2184.0
253260	3090.0	1308.0
338707	1110.0	2220.0
6007	42.0	18.0
6006	37.0	34.0
8668	9321.0	10579.0
6009	2887.0	2539.0
8669	3382.0	3217.0
6008	4.0	2.0
8685	77.0	35.0
8682	11895.0	12684.0
6023	0.0	0.0
8683	2632.0	3694.0
8688	1.0	15.0
8689	7.0	4.0
8686	17.0	3.0
8687	0.0	0.0
253272	30.0	2.0
8681	241.0	37.0
253264	16.0	1.0
6018	2457.0	1258.0
6017	6.0	0.0
6019	27.0	74.0
6031	1.0	0.0
6034	0.0	0.0
8693	27.0	30.0
8694	1647.0	1654.0
6033	0.0	0.0
6036	5.0	18.0
6035	3911.0	3589.0
8697	2339.0	1820.0
6038	145.0	111.0
8698	56.0	124.0
6037	2.0	0.0
101928646	6.0	0.0
554234	7.0	0.0
8692	3144.0	4029.0
6030	1.0	0.0
8690	1055.0	340.0
554225	29.0	0.0
554226	13.0	0.0
6029	0.0	0.0
170082	312.0	221.0
6043	0.0	0.0
6045	1305.0	849.0
6044	0.0	0.0
6047	3942.0	3502.0
6046	14891.0	9401.0
6049	2290.0	1777.0
100421217	0.0	0.0
6048	1445.0	1657.0
100421219	0.0	0.0
101928656	0.0	0.0
6041	1029.0	1220.0
554213	0.0	0.0
554214	0.0	0.0
56904	4441.0	2521.0
56905	3216.0	1220.0
6039	819.0	790.0
56906	100.0	153.0
56907	2085.0	1281.0
56900	3484.0	3217.0
56901	543.0	717.0
56902	1408.0	955.0
56903	0.0	1.0
100421222	0.0	0.0
375612	0.0	0.0
375611	158.0	27.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	0.0	0.0
6059	5475.0	3247.0
554210	0.0	11.0
100528062	251.0	138.0
554212	0.0	0.0
6050	5394.0	8150.0
100528064	2.0	0.0
375616	16.0	15.0
6051	4381.0	7957.0
56910	7148.0	6320.0
554202	46.0	5.0
554203	1261.0	864.0
56915	694.0	1041.0
56916	3200.0	1768.0
56917	725.0	1422.0
56918	0.0	0.0
56911	185.0	305.0
56912	2012.0	2209.0
56913	1574.0	616.0
100421220	0.0	0.0
56914	2.0	3.0
375601	0.0	0.0
100421236	0.0	0.0
6066	0.0	0.0
56919	2476.0	755.0
6069	0.0	0.0
375607	0.0	0.0
554201	0.0	2.0
6060	0.0	0.0
56920	2548.0	1078.0
56926	2247.0	3565.0
56927	3099.0	3611.0
56928	1700.0	1638.0
56929	2060.0	2181.0
56922	2130.0	1137.0
56923	0.0	0.0
56924	26.0	12.0
56925	1162.0	872.0
100421232	0.0	0.0
6076	0.0	0.0
100421245	0.0	2.0
6075	0.0	0.0
6078	0.0	0.0
6079	0.0	0.0
101928601	26.0	4.0
6070	5.0	0.0
91252	1478.0	2387.0
6071	0.0	0.0
6074	0.0	0.0
101928603	0.0	0.0
101928604	5.0	0.0
101928607	90.0	363.0
387612	0.0	0.0
147700	170.0	130.0
387615	0.0	0.0
6086	1.0	0.0
6089	0.0	0.0
101928611	0.0	0.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	0.0	0.0
6084	5.0	0.0
123722	9.0	0.0
387601	0.0	2.0
123720	1339.0	820.0
147710	6.0	1.0
147711	7.0	6.0
147719	0.0	1.0
6098	0.0	3.0
6097	1331.0	2954.0
6092	59.0	9.0
6091	2925.0	1498.0
6094	66.0	191.0
100528020	0.0	0.0
6093	4892.0	2731.0
100528021	0.0	4.0
6096	70.0	60.0
6095	2109.0	759.0
91272	2596.0	2357.0
147727	977.0	673.0
387638	4.0	3.0
100528030	1.0	6.0
101928638	0.0	0.0
100528032	33.0	8.0
100421271	0.0	0.0
100506697	24.0	34.0
100506696	103.0	279.0
91298	918.0	491.0
100528007	0.0	0.0
123775	106.0	68.0
91289	2581.0	3531.0
399656	3.0	2.0
100506686	643.0	278.0
100506685	0.0	8.0
100528016	0.0	0.0
100528017	100.0	31.0
100528018	0.0	0.0
100528019	8.0	1.0
100506681	0.0	2.0
91283	737.0	986.0
100506680	40.0	5.0
387646	323.0	49.0
387647	0.0	0.0
387644	18.0	12.0
387640	56.0	22.0
100421295	52.0	10.0
387680	2337.0	1921.0
375686	6.0	7.0
123745	8.0	6.0
100506898	79.0	8.0
100506897	0.0	0.0
390992	0.0	0.0
54471	2704.0	1961.0
54470	626.0	716.0
390996	7.0	0.0
390999	0.0	0.0
54475	1345.0	1163.0
387338	2166.0	1710.0
54474	0.0	1.0
54472	2280.0	2972.0
389997	0.0	0.0
54478	75.0	92.0
54477	3547.0	1083.0
387332	1.0	0.0
54476	3615.0	2551.0
91404	5197.0	2245.0
91405	6.0	9.0
91408	2483.0	2256.0
91409	209.0	463.0
375346	122.0	185.0
100506888	0.0	0.0
389992	0.0	0.0
102724826	113.0	74.0
389990	0.0	0.0
102724827	142.0	110.0
54482	869.0	302.0
102724820	20.0	7.0
100506881	116.0	128.0
54480	2671.0	3710.0
387328	1.0	1.0
387325	29.0	129.0
145497	4.0	0.0
400866	0.0	1.0
387323	0.0	1.0
387321	0.0	0.0
54487	2285.0	1650.0
387322	0.0	0.0
375350	1.0	0.0
723809	16.0	7.0
338391	3.0	1.0
91433	434.0	405.0
338396	0.0	0.0
387363	0.0	0.0
387364	0.0	0.0
338398	0.0	1.0
387361	0.0	0.0
102724816	0.0	0.0
338399	0.0	0.0
387362	0.0	0.0
54492	1807.0	1188.0
54491	1649.0	604.0
54490	124.0	2.0
54497	3573.0	1807.0
54496	1405.0	1235.0
448835	0.0	0.0
54495	2678.0	2047.0
448834	0.0	0.0
387359	0.0	0.0
387357	161.0	77.0
54499	4708.0	10733.0
121498	0.0	0.0
54498	737.0	347.0
170463	1340.0	2322.0
157489	257.0	108.0
338382	850.0	358.0
390980	163.0	126.0
338388	0.0	0.0
448831	0.0	0.0
400841	0.0	6.0
91419	333.0	248.0
91452	1493.0	1072.0
338376	8.0	3.0
145447	36.0	149.0
100313532	2.0	0.0
91442	137.0	345.0
375387	109.0	193.0
91445	2496.0	2052.0
107080554	0.0	0.0
133482	0.0	0.0
100506874	98.0	64.0
100506872	0.0	0.0
169436	77.0	56.0
170425	0.0	1.0
133491	0.0	0.0
91464	0.0	0.0
100506866	523.0	89.0
400892	21.0	82.0
400891	0.0	1.0
91461	398.0	284.0
145483	726.0	514.0
145482	677.0	572.0
338339	9.0	5.0
100506810	108.0	225.0
338328	413.0	178.0
100506815	6.0	0.0
326337	0.0	0.0
326339	0.0	0.0
338321	0.0	0.0
338322	1.0	0.0
338323	2.0	1.0
338324	9.0	154.0
341965	0.0	1.0
326341	0.0	0.0
326340	1.0	2.0
326343	21.0	10.0
326342	29.0	5.0
54407	13834.0	9108.0
8710	8.0	34.0
100506834	212.0	40.0
8711	1110.0	627.0
54413	258.0	73.0
8703	1926.0	4706.0
101410540	3.0	0.0
8704	1978.0	2805.0
101410541	0.0	0.0
8701	68.0	93.0
101410542	0.0	0.0
54414	2334.0	3469.0
8702	903.0	1008.0
100506835	15.0	6.0
101410543	0.0	4.0
8707	34.0	21.0
101410544	0.0	1.0
8708	471.0	18.0
101410545	4.0	0.0
101410546	0.0	0.0
8705	264.0	520.0
8706	1523.0	1097.0
326315	12.0	0.0
326317	1.0	0.0
8721	4491.0	9602.0
8722	3881.0	4111.0
8720	11448.0	7180.0
101410537	6.0	0.0
101410538	1951.0	2716.0
341947	0.0	1.0
8714	2139.0	802.0
8715	85.0	10.0
100506826	14.0	20.0
8712	0.0	0.0
8718	184.0	186.0
101410533	26.0	28.0
101410534	2.0	0.0
326325	1.0	0.0
101410535	131.0	43.0
8717	563.0	948.0
54429	72.0	7.0
101410536	0.0	0.0
326307	302.0	476.0
8732	1384.0	600.0
8733	4844.0	5880.0
8731	3298.0	2001.0
54431	8037.0	6676.0
400836	0.0	0.0
170487	76.0	137.0
54435	29.0	32.0
54434	3888.0	2240.0
400831	22.0	13.0
54433	657.0	863.0
400830	132.0	11.0
54432	2226.0	3686.0
54439	1696.0	1207.0
8725	3934.0	3529.0
8726	966.0	781.0
54438	1310.0	383.0
54437	91.0	152.0
8723	2125.0	1564.0
326310	106.0	100.0
8724	6269.0	4772.0
54436	925.0	769.0
8729	6605.0	5604.0
100337589	0.0	0.0
170485	0.0	0.0
8727	2161.0	924.0
8728	468.0	1294.0
170482	6.0	14.0
8740	52.0	44.0
8743	8054.0	13461.0
8744	18.0	38.0
8741	632.0	544.0
8742	1549.0	1313.0
102724868	0.0	0.0
102724866	0.0	0.0
54442	1031.0	1581.0
54441	17.0	1.0
54440	577.0	664.0
400823	28.0	33.0
102724862	0.0	0.0
54443	460.0	537.0
8736	581.0	83.0
8737	2588.0	2392.0
8735	46.0	31.0
326300	0.0	1.0
8738	441.0	374.0
8739	229.0	17.0
8751	6274.0	15484.0
8754	6193.0	6180.0
8755	0.0	0.0
102724853	0.0	0.0
54453	3203.0	7519.0
255512	116.0	55.0
54457	23.0	4.0
54456	5.0	11.0
554049	120.0	128.0
54455	2305.0	1601.0
54454	1378.0	693.0
8747	35.0	58.0
8748	4.0	3.0
8745	312.0	248.0
54458	2745.0	4306.0
400818	454.0	444.0
8749	0.0	0.0
8761	8764.0	10874.0
6100	356.0	278.0
8760	4817.0	2983.0
6102	952.0	762.0
8766	8688.0	8070.0
6101	63.0	36.0
8763	18690.0	11459.0
6103	899.0	369.0
8764	1724.0	1972.0
54460	2118.0	4427.0
54464	3629.0	1490.0
54463	1203.0	611.0
54462	4304.0	1735.0
54461	2911.0	5147.0
54468	2052.0	2109.0
54467	3985.0	2397.0
54466	4.0	12.0
54465	1046.0	1087.0
255520	1770.0	2210.0
8759	0.0	0.0
8756	0.0	1.0
54469	3157.0	3325.0
8772	379.0	557.0
8773	2710.0	3051.0
8771	0.0	0.0
8776	2668.0	1548.0
8777	4567.0	1719.0
8774	1693.0	1191.0
8775	3657.0	5061.0
101928566	0.0	0.0
8767	1244.0	1096.0
6120	1680.0	1871.0
101928571	5.0	1.0
8784	62.0	615.0
6122	132580.0	169462.0
8781	3.0	0.0
6121	44.0	1.0
8787	179.0	73.0
6124	87139.0	86116.0
6123	7.0	22.0
8788	1728.0	186.0
8785	3.0	4.0
6126	39.0	12.0
8786	226.0	387.0
6125	61179.0	50995.0
101928578	304.0	84.0
8780	3488.0	2324.0
6117	5414.0	3201.0
8778	0.0	13.0
6119	568.0	883.0
6118	2182.0	2253.0
8794	53.0	255.0
8795	2759.0	2183.0
6130	62455.0	86623.0
8792	745.0	153.0
6133	27921.0	28161.0
6132	44593.0	77028.0
8793	435.0	80.0
8798	947.0	662.0
6135	47637.0	60733.0
8799	1904.0	3249.0
6134	73242.0	93915.0
8796	30.0	3.0
6137	47812.0	56286.0
8797	822.0	478.0
6136	36992.0	48027.0
100421307	0.0	0.0
101735302	309.0	119.0
8790	772.0	917.0
100134444	0.0	0.0
6128	40556.0	40732.0
8789	1.0	1.0
6129	41307.0	41460.0
6142	14093.0	22457.0
6141	29870.0	42170.0
100421311	3.0	1.0
6144	17804.0	17447.0
6143	41915.0	59165.0
100421313	4.0	2.0
6146	18939.0	21543.0
6145	2.0	1.0
6148	0.0	0.0
6147	24933.0	33267.0
100421318	0.0	0.0
100421319	0.0	0.0
100337590	0.0	0.0
100337591	0.0	0.0
6139	2744.0	1911.0
6138	54020.0	42509.0
6152	25175.0	33370.0
6155	23314.0	33901.0
6154	18619.0	15870.0
100421324	0.0	0.0
6157	31710.0	46502.0
6156	25793.0	32624.0
6159	27142.0	42571.0
6158	25089.0	48019.0
100421328	1.0	0.0
6150	345.0	590.0
101928527	282.0	317.0
6164	28534.0	30778.0
6163	10.0	3.0
6166	4868.0	7470.0
6165	26050.0	30375.0
6168	31860.0	42978.0
6167	28335.0	42687.0
100421338	1.0	0.0
6169	14118.0	19998.0
101928536	0.0	0.0
6160	34342.0	45175.0
101928537	0.0	1.0
6161	43404.0	52951.0
100421331	0.0	0.0
6175	84645.0	121439.0
6174	106.0	60.0
6176	57925.0	107370.0
101928545	80.0	41.0
6171	7457.0	13593.0
6170	7085.0	7623.0
6173	4288.0	6680.0
6172	576.0	442.0
100421340	0.0	0.0
100421341	0.0	0.0
100421354	0.0	0.0
6185	17583.0	18668.0
101928550	0.0	3.0
6188	56748.0	81355.0
6187	45236.0	88648.0
100421357	7.0	0.0
6189	30876.0	31712.0
101928555	72.0	8.0
6182	296.0	820.0
6181	29217.0	44782.0
6184	11918.0	15588.0
101928559	0.0	0.0
6183	710.0	1439.0
100421350	10.0	6.0
100421351	10.0	2.0
100421353	0.0	2.0
6197	4828.0	1466.0
6196	2865.0	1929.0
6199	1064.0	1321.0
6198	2674.0	1607.0
6191	115711.0	126930.0
6193	25475.0	35298.0
6192	4.0	0.0
91373	586.0	534.0
6195	2507.0	3867.0
6194	104506.0	112812.0
390916	944.0	1026.0
145407	453.0	490.0
100421363	0.0	0.0
100421376	0.0	0.0
100421379	4.0	0.0
91369	3764.0	2086.0
91368	607.0	996.0
652489	0.0	0.0
390924	36.0	11.0
389901	14.0	5.0
390928	7.0	1.0
390927	491.0	299.0
100421371	0.0	5.0
100421374	15.0	10.0
389903	0.0	0.0
100421389	10.0	0.0
91392	716.0	135.0
389935	0.0	0.0
389932	7.0	0.0
100421384	29.0	14.0
100421398	4.0	2.0
100421399	0.0	0.0
101928513	1.0	2.0
91380	0.0	0.0
390904	0.0	0.0
145438	85.0	28.0
100421390	2.0	0.0
100421391	0.0	0.0
100421395	9.0	4.0
100421397	16.0	0.0
375316	40.0	5.0
375318	0.0	0.0
390963	119.0	54.0
375307	6.0	33.0
389941	87.0	52.0
389948	0.0	0.0
375337	0.0	0.0
377997	0.0	0.0
387316	0.0	0.0
121456	93.0	27.0
387317	0.0	0.0
121457	861.0	940.0
389976	2.0	0.0
375341	498.0	370.0
387319	0.0	0.0
375323	10.0	1.0
389970	0.0	1.0
390940	233.0	94.0
133418	1761.0	2555.0
390948	0.0	0.0
121441	1826.0	1447.0
390949	0.0	0.0
652411	0.0	2.0
145370	3.0	3.0
102724954	0.0	0.0
54596	92.0	70.0
375484	644.0	320.0
91526	800.0	595.0
133396	1.0	21.0
196951	238.0	224.0
91523	1258.0	914.0
91522	277.0	136.0
121391	3.0	3.0
145376	93.0	39.0
400986	861.0	41.0
400984	8.0	30.0
196968	28.0	5.0
157378	1338.0	728.0
723961	0.0	0.0
145389	454.0	410.0
157381	41.0	1.0
91543	612.0	2477.0
91544	813.0	1046.0
102724923	0.0	1.0
652423	0.0	0.0
169355	2.0	1.0
400966	0.0	0.0
121364	0.0	0.0
400961	435.0	350.0
157376	0.0	0.0
91574	1190.0	872.0
157313	151.0	177.0
157317	0.0	0.0
147991	2286.0	2590.0
399495	1.0	2.0
159963	3.0	0.0
100506965	466.0	72.0
100506963	40.0	51.0
387495	0.0	0.0
387496	477.0	341.0
387494	0.0	3.0
387491	0.0	0.0
387492	65.0	14.0
387486	0.0	0.0
157310	68.0	215.0
100506994	81.0	98.0
338470	11.0	1.0
170302	3.0	1.0
204010	23.0	6.0
399473	97.0	285.0
399474	323.0	374.0
91584	2032.0	396.0
159989	34.0	30.0
91582	1023.0	2371.0
107126360	2.0	1.0
133383	468.0	435.0
100506930	1590.0	1899.0
100820741	0.0	0.0
338448	0.0	0.0
8808	255.0	45.0
8809	233.0	139.0
54512	464.0	886.0
54511	705.0	30.0
54510	3888.0	1642.0
54516	608.0	263.0
8802	4204.0	3355.0
8803	2122.0	1420.0
54514	0.0	2.0
8800	1065.0	1340.0
8801	3513.0	3539.0
8807	31.0	17.0
400916	866.0	1154.0
54518	888.0	920.0
8804	7272.0	8284.0
100506939	6.0	4.0
54517	1473.0	884.0
8805	2290.0	1655.0
8820	34.0	39.0
8821	4014.0	3577.0
338440	595.0	499.0
338442	333.0	55.0
8819	318.0	509.0
100820732	0.0	0.0
255620	0.0	2.0
54522	422.0	438.0
54521	1426.0	762.0
54520	2254.0	1334.0
100820735	0.0	0.0
8813	1462.0	1222.0
170393	5.0	1.0
8814	82.0	47.0
170392	8.0	12.0
100506925	4.0	0.0
8811	4.0	10.0
8812	574.0	462.0
8817	13.0	117.0
8818	1893.0	2647.0
54529	2685.0	2050.0
255626	0.0	0.0
8815	3589.0	5071.0
8816	4465.0	3555.0
170394	625.0	1275.0
8831	1572.0	971.0
8832	618.0	625.0
100506953	4.0	0.0
338433	0.0	0.0
338436	0.0	0.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	1328.0	1113.0
54532	8097.0	1520.0
54531	995.0	826.0
54538	1809.0	1103.0
8824	3360.0	2053.0
8825	750.0	99.0
54537	2253.0	1178.0
54536	1452.0	1249.0
8822	9.0	0.0
8823	0.0	23.0
54535	712.0	1095.0
8828	4338.0	3463.0
8829	7823.0	5973.0
8826	30665.0	24161.0
54539	2481.0	4414.0
8842	11256.0	4123.0
8843	43.0	10.0
8840	200.0	1870.0
8841	2859.0	2599.0
100158257	0.0	0.0
54541	7730.0	5986.0
54540	2243.0	1001.0
