id	fe6c451e-0747-4a02-9d35-59d0a9f4a468	7411d69d-b4ea-4099-9709-451756f03af1
84172	2688.0	1456.0
284385	507.0	210.0
11216	2920.0	1102.0
11215	6795.0	2273.0
84174	69.0	368.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	1.0
25825	7940.0	2357.0
693166	0.0	0.0
25828	5540.0	4934.0
693167	0.0	0.0
25827	922.0	308.0
693168	0.0	1.0
693169	0.0	0.0
25829	7390.0	7822.0
441669	0.0	0.0
392214	3.0	0.0
25820	7563.0	4548.0
127343	40.0	80.0
25822	752.0	604.0
25821	1823.0	1213.0
25824	8912.0	7734.0
441662	0.0	0.0
106479099	0.0	0.0
25823	96.0	14.0
106479098	0.0	0.0
106480097	0.0	0.0
106479097	0.0	0.0
115361	1071.0	5253.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	1834.0	1457.0
115362	124.0	1823.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	1.0	0.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	14.0	5.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	0.0
106480095	0.0	0.0
693174	1.0	0.0
693175	9.0	2.0
106480094	1.0	0.0
84191	1854.0	2516.0
25837	169.0	106.0
693154	1.0	0.0
84190	766.0	206.0
25836	9464.0	4359.0
693155	20.0	14.0
25839	4141.0	1860.0
84193	6122.0	3559.0
693156	0.0	0.0
693157	0.0	0.0
693158	21.0	7.0
693159	0.0	1.0
392225	0.0	0.0
25831	15841.0	5778.0
25830	55.0	2.0
441654	0.0	0.0
25833	386.0	140.0
100379250	0.0	0.0
106479089	1.0	2.0
25832	776.0	537.0
106479088	0.0	0.0
25834	7.0	1.0
106479087	0.0	0.0
100379251	34.0	12.0
106479086	0.0	0.0
115350	11.0	92.0
106479085	2.0	0.0
414061	0.0	4.0
106479084	0.0	0.0
115352	9.0	285.0
106479083	0.0	0.0
414062	131.0	161.0
115353	2626.0	1358.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	1.0	0.0
693160	0.0	0.0
693161	1.0	0.0
693162	0.0	0.0
84197	227.0	98.0
693163	0.0	0.0
84196	4884.0	2486.0
693164	0.0	1.0
25804	4274.0	5813.0
693143	2.0	0.0
25803	13790.0	15139.0
693144	1.0	2.0
25806	106.0	86.0
25805	2702.0	734.0
693146	0.0	0.0
693147	0.0	0.0
25807	1201.0	1529.0
693148	0.0	1.0
693149	0.0	0.0
100130996	0.0	0.0
25809	1006.0	746.0
100130995	0.0	0.0
100379287	0.0	0.0
100130994	0.0	0.0
441687	26.0	7.0
25800	77141.0	153015.0
25802	7733.0	2146.0
25801	1341.0	611.0
154907	0.0	0.0
106480075	0.0	1.0
106480074	1.0	0.0
106480077	3.0	2.0
106480076	0.0	0.0
106480079	1.0	0.0
106480078	0.0	0.0
142910	15.0	6.0
106480071	0.0	0.0
100380272	2.0	1.0
693151	0.0	0.0
142913	56.0	24.0
106480070	0.0	0.0
106480073	0.0	1.0
693152	0.0	1.0
693153	128.0	48.0
106480072	0.0	0.0
693132	0.0	0.0
25814	8163.0	6852.0
693133	0.0	0.0
693134	2.0	0.0
25817	174.0	355.0
25816	1090.0	1497.0
100130988	0.0	0.0
693135	0.0	0.0
25819	1023.0	440.0
693136	0.0	0.0
100129998	0.0	0.0
130940	183.0	72.0
25818	6967.0	193.0
693137	0.0	0.0
693138	5.0	0.0
693139	3.0	0.0
100130980	2.0	6.0
25813	3853.0	2406.0
392209	7.0	2.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	86.0	57.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	3.0	5.0
106480082	2.0	0.0
693140	0.0	0.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	5.0	2.0
693142	0.0	0.0
106480083	0.0	0.0
11180	11847.0	3729.0
154881	1098.0	388.0
11182	62.0	193.0
11181	15.0	6.0
646770	0.0	0.0
11184	192.0	841.0
392133	0.0	5.0
11183	4017.0	2240.0
392132	3.0	0.0
11186	2035.0	876.0
139249	1.0	0.0
11185	602.0	368.0
23166	1773.0	3099.0
23167	9430.0	3808.0
106480049	0.0	0.0
23168	7675.0	6425.0
106479059	0.0	0.0
23169	2797.0	2210.0
166863	6.0	3.0
392138	0.0	0.0
106479058	0.0	0.0
729920	234.0	288.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	6240.0	2668.0
106479054	0.0	0.0
142891	3764.0	1718.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	4021.0	2299.0
106480055	0.0	0.0
106479051	0.0	0.0
23161	4324.0	1395.0
115286	1173.0	455.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	1783.0	1263.0
106480057	0.0	0.0
23163	2890.0	1836.0
106480056	0.0	0.0
152217	762.0	835.0
23164	14230.0	5395.0
106480059	0.0	0.0
23165	5603.0	3037.0
106480058	0.0	0.0
11188	9658.0	3051.0
11187	3806.0	1928.0
11189	0.0	5.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	2.0	1.0
11191	97.0	76.0
392140	29.0	8.0
11190	2646.0	1830.0
404672	2757.0	1787.0
11193	1233.0	553.0
154872	0.0	0.0
11194	2331.0	1834.0
11197	8238.0	71.0
11196	7162.0	3871.0
23177	3608.0	2044.0
402016	3.0	0.0
23178	733.0	1031.0
106479049	0.0	1.0
23179	2580.0	1921.0
106479048	0.0	0.0
127255	111.0	35.0
106479047	0.0	0.0
127254	1092.0	21.0
106479046	0.0	0.0
646780	17.0	4.0
127253	2549.0	875.0
106479045	4.0	2.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	4.0	3.0
23170	5121.0	2778.0
115273	292.0	217.0
106480063	0.0	0.0
729909	0.0	3.0
106479041	0.0	0.0
23171	9533.0	1931.0
106479040	0.0	0.0
106480066	2.0	4.0
23172	2166.0	1498.0
106480065	0.0	0.0
23173	4521.0	2380.0
106480068	0.0	0.0
23174	3602.0	1784.0
106480067	0.0	0.0
23175	5480.0	1471.0
23176	4762.0	3996.0
106480069	3.0	0.0
11199	11.0	19.0
11198	11687.0	8885.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	10231.0	3758.0
644131	727.0	36.0
404663	0.0	0.0
11162	167.0	116.0
646799	1.0	4.0
11161	5627.0	3083.0
404665	7.0	8.0
11164	3329.0	2529.0
11163	4054.0	1434.0
23144	1551.0	2038.0
127247	3.0	0.0
106480028	0.0	0.0
23145	281.0	25.0
106480027	5.0	1.0
106480029	0.0	0.0
23148	365.0	84.0
106479079	0.0	0.0
646791	3.0	2.0
23149	222.0	646.0
441641	3.0	0.0
106479078	0.0	0.0
106479077	5.0	1.0
106479076	0.0	0.0
84108	428.0	271.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	69.0	1.0
106479074	0.0	0.0
106480030	1.0	0.0
106479073	0.0	0.0
106480033	8.0	0.0
84109	134.0	30.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	6630.0	1874.0
115265	76.0	52.0
106480035	0.0	0.0
106479071	2.0	0.0
84103	0.0	0.0
23141	5412.0	3969.0
106480034	4.0	0.0
106479070	0.0	0.0
23142	2767.0	1444.0
84106	120.0	78.0
106480037	0.0	0.0
84105	742.0	535.0
23143	2904.0	1920.0
106480036	0.0	1.0
84100	401.0	126.0
11166	33.0	32.0
140258	0.0	0.0
644129	0.0	0.0
11165	2104.0	1536.0
84102	5317.0	1339.0
11168	3031.0	3110.0
84101	69.0	23.0
11167	32189.0	27446.0
644128	131.0	61.0
11169	712.0	1000.0
11171	8984.0	6767.0
11170	2484.0	508.0
11173	198.0	759.0
441639	1.0	0.0
11172	2.0	0.0
343296	0.0	0.0
11174	73.0	167.0
644146	0.0	1.0
23155	2834.0	1260.0
106480039	0.0	2.0
106480038	0.0	0.0
23157	2657.0	3746.0
23158	27228.0	22802.0
106479069	1.0	0.0
441631	739.0	396.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	2950.0	1091.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	3318.0	2319.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	8957.0	5473.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	3201.0	3944.0
106480047	0.0	0.0
11177	5214.0	3440.0
11176	12120.0	7093.0
11179	1884.0	888.0
644138	4.0	2.0
11178	1772.0	1503.0
644139	6.0	1.0
139285	479.0	393.0
106480040	3.0	1.0
103695364	0.0	0.0
103695363	0.0	0.0
644153	0.0	0.0
11140	8939.0	7440.0
644159	0.0	0.0
103695365	0.0	0.0
11142	1682.0	1486.0
166824	3160.0	451.0
106479019	0.0	0.0
11141	9.0	12.0
130872	1812.0	697.0
106479018	0.0	0.0
644157	90.0	31.0
23122	5816.0	1917.0
106480006	0.0	0.0
106479017	0.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	12.0	0.0
106479015	2.0	0.0
106480008	0.0	0.0
25787	7.0	11.0
23125	4678.0	1940.0
106480007	0.0	0.0
25786	96.0	39.0
106479014	0.0	0.0
25789	219.0	42.0
644150	809.0	285.0
23126	8550.0	5640.0
106479013	0.0	0.0
25788	155.0	84.0
23127	418.0	118.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	5247.0	8937.0
106479010	0.0	0.0
84129	53.0	18.0
106480011	1.0	0.0
106480010	0.0	0.0
84126	18.0	6.0
106480013	0.0	0.0
84125	204.0	13.0
25780	623.0	1409.0
106480012	0.0	0.0
84128	2967.0	2089.0
23120	32.0	43.0
106480015	0.0	0.0
25782	5495.0	3158.0
106480014	0.0	0.0
11144	35.0	43.0
11143	5306.0	3285.0
139212	1.0	3.0
84124	1240.0	1117.0
11146	516.0	279.0
11145	5785.0	2636.0
11148	1.0	3.0
86781	16.0	30.0
11147	425.0	174.0
11149	387.0	190.0
392181	1.0	1.0
127294	194.0	114.0
644165	56.0	2.0
11151	855.0	4772.0
166815	1022.0	341.0
392188	0.0	0.0
106479009	1.0	0.0
11153	1105.0	717.0
106479008	0.0	0.0
644168	0.0	2.0
11152	2675.0	1569.0
106479007	0.0	0.0
25796	2788.0	4224.0
130888	926.0	458.0
23133	7115.0	2406.0
106479006	3.0	0.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	5333.0	2342.0
25798	1988.0	2852.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	4098.0	3251.0
25797	338.0	438.0
106479003	0.0	0.0
106480018	0.0	0.0
23137	5087.0	1509.0
106479002	0.0	0.0
25799	868.0	497.0
402055	1342.0	851.0
23138	1127.0	1331.0
106479001	0.0	0.0
23139	5052.0	4079.0
106479000	0.0	0.0
644160	0.0	0.0
106480020	0.0	0.0
25790	109.0	94.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	5332.0	4924.0
106480024	0.0	0.0
25791	221.0	129.0
23130	3320.0	1760.0
106480023	0.0	0.0
23131	5450.0	2947.0
25794	76.0	32.0
106480026	0.0	0.0
25793	8131.0	5894.0
23132	2862.0	1004.0
106480025	0.0	0.0
11155	76.0	142.0
11154	857.0	299.0
11157	588.0	592.0
11156	791.0	1894.0
11159	718.0	330.0
139221	592.0	209.0
11158	1474.0	731.0
392193	0.0	0.0
23108	2676.0	377.0
23109	9.0	7.0
127281	2696.0	2259.0
441608	0.0	0.0
154860	11.0	5.0
11120	2021.0	1266.0
343263	7.0	2.0
154865	261.0	17.0
25763	0.0	0.0
106479039	0.0	0.0
23101	130.0	43.0
106479038	29.0	13.0
23102	2427.0	2428.0
106479037	22.0	3.0
25764	96.0	91.0
106479036	1.0	0.0
106479035	1.0	1.0
23105	213.0	70.0
25766	901.0	211.0
106479034	0.0	0.0
25769	8.0	215.0
106479033	0.0	0.0
23107	5592.0	3190.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	2245.0	1176.0
106479030	0.0	0.0
84148	3049.0	1541.0
84144	1190.0	214.0
11122	6712.0	1723.0
84146	5244.0	2155.0
11124	4183.0	2677.0
11123	2760.0	1190.0
11126	35.0	28.0
84140	226.0	127.0
11128	2867.0	1584.0
84142	850.0	456.0
84141	369.0	316.0
139231	6240.0	2220.0
11127	1943.0	522.0
23119	338.0	249.0
644186	29.0	29.0
11131	567.0	134.0
11130	1122.0	1928.0
106479029	0.0	0.0
23111	5033.0	1740.0
106479028	1.0	0.0
25774	3.0	1.0
23112	3838.0	1849.0
106479027	0.0	0.0
25776	1962.0	1472.0
23113	3004.0	1635.0
106479026	0.0	0.0
25775	10.0	9.0
23114	5543.0	680.0
106479025	2.0	1.0
25778	2719.0	1433.0
106479024	0.0	0.0
25777	15408.0	7541.0
23116	2753.0	1063.0
106479023	0.0	1.0
23117	75.0	61.0
106479022	0.0	0.0
23118	9104.0	4500.0
106479021	0.0	1.0
115294	7514.0	3135.0
106479020	6.0	6.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	48.0	13.0
106480004	0.0	0.0
25771	2103.0	2246.0
84138	362.0	258.0
106480003	0.0	0.0
11133	502.0	280.0
84133	40.0	11.0
84132	1752.0	1079.0
11132	888.0	312.0
11135	4882.0	3681.0
84135	1802.0	981.0
84134	1241.0	678.0
11137	3838.0	3713.0
115290	325.0	196.0
11136	14.0	8.0
84131	1809.0	1322.0
11138	4759.0	1552.0
730993	0.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	86.0	20.0
729993	329.0	8.0
50717	5339.0	3704.0
102465257	2.0	0.0
102465256	0.0	0.0
102465255	2.0	1.0
729991	760.0	676.0
102465254	1.0	0.0
102465253	0.0	0.0
164284	496.0	135.0
100884155	2.0	5.0
102465252	0.0	0.0
730978	0.0	1.0
102465251	0.0	0.0
102465250	1.0	0.0
730974	0.0	0.0
392194	6.0	0.0
392197	0.0	0.0
646702	0.0	0.0
646701	0.0	0.0
646721	0.0	0.0
729962	0.0	0.0
729967	646.0	565.0
2504	12.0	9.0
2503	29.0	19.0
284418	0.0	0.0
2502	13.0	19.0
284417	14.0	85.0
2501	85.0	39.0
2500	129.0	143.0
284415	4.0	5.0
404635	2631.0	1.0
619190	1.0	0.0
404636	1056.0	621.0
2509	33.0	27.0
646723	1.0	2.0
2508	76.0	54.0
2507	9.0	3.0
619189	0.0	0.0
164237	3.0	4.0
729956	2.0	0.0
140290	62.0	39.0
729952	1.0	0.0
2515	308.0	4.0
284408	169.0	34.0
2512	79967.0	106074.0
284406	483.0	141.0
2510	0.0	2.0
284403	327.0	1000.0
284402	62.0	13.0
2519	3807.0	3866.0
2518	4.0	3.0
2517	4204.0	2641.0
2516	26.0	1.0
646755	8.0	3.0
646754	0.0	0.0
646753	4.0	0.0
260434	11.0	4.0
23189	4802.0	1190.0
260436	1217.0	76.0
23180	1228.0	3211.0
2526	467.0	393.0
23181	2868.0	1370.0
2525	575.0	95.0
2524	57.0	106.0
2523	399.0	603.0
23184	5358.0	4417.0
2521	17930.0	18679.0
23185	5734.0	3950.0
23186	4436.0	1946.0
2520	3.0	3.0
23187	5821.0	5421.0
2529	7.0	85.0
2528	300.0	47.0
2527	0.0	0.0
152273	1731.0	1619.0
644100	0.0	0.0
646766	12.0	10.0
644101	7.0	5.0
23199	12226.0	4265.0
260425	4695.0	1597.0
729974	0.0	0.0
260429	2.0	1.0
2537	2807.0	42790.0
23191	20069.0	9345.0
23192	2753.0	2231.0
23193	41456.0	27717.0
2535	203.0	387.0
2534	1664.0	3150.0
23194	1623.0	2454.0
2533	728.0	3063.0
23195	6897.0	2269.0
23196	20824.0	11821.0
2532	2218.0	2161.0
23197	6993.0	5108.0
2531	7070.0	3675.0
2530	4706.0	8876.0
23198	12495.0	4983.0
345829	1.0	3.0
646759	0.0	0.0
646758	7.0	2.0
2539	29441.0	3117.0
2538	20.0	1.0
23190	15131.0	7842.0
25903	1494.0	4273.0
25902	543.0	778.0
25904	2387.0	1255.0
100129866	1.0	0.0
25907	132.0	177.0
100130855	108.0	35.0
25906	797.0	507.0
25909	5384.0	3484.0
100127206	0.0	0.0
100129867	2.0	1.0
2551	2645.0	1632.0
2550	2461.0	1143.0
25901	1810.0	1146.0
25900	377.0	500.0
2548	9330.0	5576.0
223075	494.0	22.0
2547	25082.0	18590.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	13.0	10.0
2542	2349.0	767.0
100874403	0.0	0.0
100874402	1.0	0.0
100874401	0.0	1.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	3513.0	1979.0
100874404	0.0	0.0
25914	1114.0	627.0
100130848	0.0	0.0
25913	2110.0	966.0
100129858	37.0	28.0
25915	3348.0	1643.0
25917	3664.0	2002.0
2562	306.0	1240.0
2561	119.0	66.0
2560	12.0	2.0
25912	14788.0	16015.0
25911	1032.0	791.0
2559	0.0	0.0
2558	0.0	6.0
2557	68.0	0.0
2556	5.0	14.0
2555	31.0	10.0
2554	4.0	0.0
2553	2802.0	2160.0
100129853	0.0	1.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	7.0	7.0
2572	0.0	0.0
2571	23.0	15.0
2570	9.0	11.0
2569	43.0	5.0
2568	11944.0	2259.0
2567	39.0	4.0
2566	0.0	0.0
2565	4.0	7.0
2564	515.0	201.0
2563	47.0	316.0
100874425	0.0	0.0
100874424	3.0	0.0
100874423	0.0	0.0
100129842	2148.0	114.0
100874422	0.0	0.0
100874429	0.0	1.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	5.0	6.0
100129836	13.0	1.0
100874410	2.0	1.0
286676	1823.0	662.0
100130821	0.0	0.0
100130820	1.0	0.0
2584	590.0	628.0
2583	144.0	145.0
2582	2998.0	829.0
2581	2911.0	1967.0
2580	7926.0	6539.0
100874419	1.0	3.0
100874414	0.0	1.0
100874413	1.0	0.0
100874412	0.0	0.0
100874411	1.0	2.0
100874418	1.0	0.0
223082	2811.0	1131.0
100874417	3.0	5.0
100874416	4.0	0.0
100874415	0.0	0.0
100129827	8.0	3.0
100874443	1.0	2.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	1.0	0.0
100874440	0.0	0.0
2595	1169.0	737.0
2593	1983.0	1442.0
100379300	0.0	1.0
2592	872.0	508.0
2591	7465.0	1952.0
441389	11.0	6.0
2590	5378.0	4335.0
441386	8.0	11.0
127617	1.0	1.0
2589	7068.0	4635.0
2588	1586.0	1159.0
2587	1.0	4.0
441391	38.0	6.0
284018	2346.0	1944.0
2585	1519.0	708.0
100874447	0.0	0.0
100874446	0.0	3.0
100874445	0.0	0.0
284013	35.0	103.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	3.0	1.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	6.0	5.0
100874430	0.0	0.0
100129813	2.0	1.0
441377	2.0	1.0
441376	1438.0	510.0
441381	0.0	1.0
127602	678.0	278.0
2597	64803.0	68083.0
2596	36.0	42.0
100874436	0.0	0.0
284004	1064.0	677.0
100874435	0.0	0.0
100874434	6.0	6.0
100874433	1.0	0.0
284001	7669.0	1023.0
100874439	0.0	0.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	7.0	7.0
100874464	0.0	0.0
100874462	0.0	0.0
100129801	2.0	1.0
100874469	0.0	1.0
100874468	0.0	0.0
100874467	1.0	1.0
100874466	0.0	0.0
100874450	0.0	0.0
50937	2947.0	1021.0
100874454	0.0	0.0
50939	21.0	17.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	1.0	0.0
100874457	0.0	0.0
100874456	0.0	0.0
50940	250.0	59.0
100874455	2.0	2.0
50943	157.0	1014.0
50945	2.0	0.0
50944	101.0	31.0
100874459	0.0	2.0
23328	8419.0	2235.0
23329	1602.0	672.0
84281	634.0	131.0
84280	2210.0	1121.0
644076	6.0	0.0
11340	1182.0	683.0
644079	2.0	1.0
25983	1848.0	1577.0
127665	92.0	9.0
23321	6114.0	1255.0
115677	1983.0	1011.0
644070	0.0	0.0
23322	927.0	425.0
25984	6558.0	239.0
23324	8563.0	6839.0
25987	29935.0	2095.0
23325	4842.0	2347.0
23326	23838.0	4746.0
25989	3137.0	1947.0
23327	9912.0	4703.0
25988	1244.0	510.0
25981	696.0	215.0
25980	4734.0	2518.0
11342	6663.0	3233.0
84287	2813.0	3482.0
84286	1946.0	1121.0
11341	791.0	8.0
284058	5692.0	2603.0
84289	1543.0	728.0
11344	1979.0	2072.0
11343	8337.0	4598.0
84288	987.0	909.0
84283	1285.0	1045.0
11346	6799.0	6302.0
11345	5862.0	2969.0
84282	2451.0	1284.0
84285	2016.0	2317.0
84284	2749.0	1317.0
23339	6572.0	4586.0
84270	1307.0	1817.0
23331	3100.0	1626.0
25994	3532.0	1887.0
23332	5995.0	3777.0
25996	2989.0	1666.0
23333	1813.0	1554.0
23334	3825.0	1540.0
25998	6755.0	3157.0
23335	2755.0	1202.0
23336	62709.0	1875.0
441332	1.0	0.0
644082	0.0	0.0
23338	4593.0	2932.0
25999	1675.0	1585.0
441331	0.0	0.0
84279	1134.0	708.0
25992	2042.0	1586.0
84276	1740.0	312.0
84275	1927.0	265.0
284047	251.0	32.0
84278	376.0	94.0
84277	1275.0	621.0
84272	5023.0	2506.0
84271	8018.0	5307.0
84274	2430.0	1615.0
84273	2323.0	2013.0
23306	2204.0	1747.0
23307	4550.0	3026.0
284040	31.0	19.0
23308	75.0	55.0
23309	4202.0	2299.0
25961	361.0	100.0
25960	3055.0	3796.0
25963	11797.0	5292.0
23300	6810.0	3637.0
23301	3312.0	1951.0
25962	7843.0	3737.0
23302	119.0	88.0
23303	11236.0	2250.0
644096	662.0	586.0
23304	6255.0	3465.0
25966	2296.0	1288.0
23305	128.0	163.0
644094	0.0	1.0
11328	7527.0	7436.0
11329	3942.0	4344.0
11320	5639.0	2782.0
137012	6.0	10.0
113000	943.0	1069.0
11322	3687.0	2958.0
11321	2710.0	2409.0
284034	1.0	1.0
11326	495.0	811.0
11325	12416.0	11197.0
23317	6406.0	3528.0
84290	11.0	62.0
25979	3259.0	1045.0
23318	2669.0	1239.0
84292	361.0	485.0
25972	2299.0	1256.0
23310	2935.0	970.0
441359	0.0	0.0
25974	1130.0	311.0
23312	1835.0	1116.0
25973	437.0	351.0
23313	5966.0	6076.0
25976	18543.0	3505.0
23314	544.0	503.0
25975	109.0	434.0
441355	27.0	1.0
25978	4769.0	2245.0
23315	2076.0	867.0
25977	3335.0	1427.0
23316	2595.0	23.0
11339	60.0	117.0
11338	10078.0	7160.0
441362	0.0	0.0
441361	0.0	0.0
140660	2.0	1.0
115650	28.0	243.0
127623	2.0	0.0
25970	3686.0	1053.0
284029	203.0	170.0
115653	0.0	0.0
84298	1608.0	1441.0
11331	9624.0	6519.0
11330	0.0	1.0
11333	6747.0	6069.0
152641	39.0	17.0
11332	1037.0	2092.0
84299	2850.0	1635.0
11335	10270.0	8845.0
84294	1656.0	926.0
11334	2195.0	1095.0
84293	8021.0	5911.0
84296	284.0	270.0
11337	4084.0	3720.0
284021	161.0	352.0
84295	3184.0	1010.0
11336	4253.0	2850.0
25946	2655.0	8196.0
25949	3833.0	2731.0
25948	4138.0	3053.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	10.0	2.0
25941	4266.0	4362.0
25940	4896.0	2227.0
100130892	9.0	6.0
25943	2842.0	988.0
25942	8285.0	7126.0
100130890	110.0	63.0
25945	524.0	247.0
11309	1855.0	3187.0
284099	3.0	0.0
284098	901.0	359.0
25957	7197.0	3294.0
140609	4294.0	2430.0
25959	4695.0	5296.0
100130889	6.0	2.0
100130887	4.0	3.0
25950	468.0	238.0
25953	2681.0	2671.0
25956	461.0	96.0
11317	5.0	2.0
11316	6583.0	8701.0
11319	3819.0	2483.0
11318	15.0	7.0
100379378	0.0	0.0
11311	3759.0	2226.0
11313	4066.0	2500.0
140603	1.0	1.0
11315	13633.0	7375.0
284086	604.0	207.0
11314	301.0	651.0
25925	2318.0	1185.0
284085	2.0	7.0
25924	454.0	259.0
25927	420.0	723.0
284083	11.0	4.0
100130879	0.0	0.0
25926	3862.0	4324.0
139628	0.0	0.0
25929	2522.0	1804.0
25928	963.0	118.0
441328	0.0	0.0
127687	1984.0	1594.0
100130873	2.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	2.0	0.0
441324	0.0	0.0
25921	11284.0	5883.0
441323	0.0	0.0
25920	4678.0	4097.0
25923	10913.0	3816.0
140612	714.0	142.0
100129880	0.0	0.0
284076	0.0	6.0
100129882	9.0	1.0
25936	1938.0	1175.0
25938	2595.0	821.0
25937	8454.0	3440.0
284071	39.0	9.0
100130866	0.0	0.0
25939	4677.0	9349.0
113026	3068.0	1405.0
441317	0.0	0.0
441315	0.0	0.0
25930	5259.0	2980.0
441314	0.0	0.0
441313	0.0	0.0
25932	19739.0	8863.0
127671	0.0	0.0
25934	1697.0	987.0
127670	1.0	1.0
284069	69.0	140.0
140623	6.0	11.0
140625	0.0	0.0
284067	4.0	1.0
100129871	0.0	0.0
140628	3.0	1.0
406982	0.0	0.0
406981	0.0	0.0
406984	0.0	0.0
406983	1.0	1.0
406986	0.0	0.0
406985	0.0	0.0
406988	2.0	2.0
406987	0.0	0.0
23287	1516.0	705.0
23288	3051.0	1341.0
406980	0.0	0.0
84206	217.0	392.0
23281	35.0	21.0
84203	3.0	25.0
23283	4285.0	2949.0
23284	1067.0	190.0
140596	0.0	0.0
23285	532.0	284.0
152579	2020.0	939.0
140597	85.0	28.0
23286	9044.0	1222.0
152578	3.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	16.0	9.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	1.0	2.0
406972	0.0	2.0
406974	0.0	0.0
406977	1.0	0.0
406976	3.0	0.0
23299	2956.0	1841.0
201725	616.0	961.0
23291	5280.0	2681.0
23293	3333.0	1177.0
23294	4821.0	1594.0
23295	5380.0	4649.0
406968	1.0	1.0
406967	0.0	0.0
646658	8.0	1.0
152586	0.0	0.0
406969	0.0	0.0
406960	0.0	0.0
11281	0.0	4.0
406962	8.0	1.0
646672	6.0	2.0
11280	40.0	18.0
406961	0.0	0.0
11283	306.0	0.0
406964	0.0	0.0
11282	4909.0	3933.0
406963	1.0	1.0
644016	2.0	5.0
11285	1349.0	1300.0
406966	0.0	0.0
11284	1857.0	1498.0
406965	0.0	0.0
23265	5597.0	3143.0
23266	4175.0	2641.0
23268	3667.0	2354.0
23269	5748.0	2858.0
84229	4.0	2.0
164592	17.0	5.0
59269	2402.0	2308.0
84225	322.0	142.0
23261	2891.0	1059.0
84224	1040.0	253.0
23262	3991.0	1777.0
23263	4604.0	3695.0
23264	11232.0	5738.0
84226	175.0	54.0
84221	374.0	949.0
406957	0.0	0.0
84220	2.0	0.0
406956	1.0	0.0
84223	1201.0	424.0
406959	0.0	0.0
406958	0.0	0.0
84222	145.0	128.0
646685	0.0	0.0
644022	1.0	0.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
