id	cbb39a6a-61e7-4295-b712-daf6af43dc82	d5887901-f651-47bf-a6e3-6656e48588c9
6561	0.0	0.0
6564	120.0	2.0
6563	178.0	109.0
100421854	28.0	12.0
101928136	12.0	7.0
6566	991.0	1316.0
6565	527.0	206.0
100421859	6.0	2.0
101928138	1.0	0.0
221756	172.0	172.0
6557	491.0	32.0
6556	118.0	936.0
6559	7.0	5.0
91833	1352.0	1176.0
6558	9640.0	10083.0
133083	0.0	1.0
6571	49.0	126.0
101928142	15.0	4.0
100421860	0.0	4.0
6570	1.0	2.0
100421861	0.0	1.0
6573	450.0	976.0
6572	0.0	0.0
101928141	17.0	0.0
91875	894.0	1175.0
6575	3566.0	2507.0
6574	1942.0	5599.0
101928147	0.0	0.0
100421865	2.0	5.0
6576	2219.0	6593.0
221785	1165.0	920.0
245711	33.0	53.0
169044	29.0	161.0
221786	303.0	530.0
6568	0.0	3.0
6567	1648.0	1069.0
91869	1215.0	2911.0
6569	5.0	2.0
6582	0.0	1.0
91860	139.0	63.0
101928153	245.0	357.0
6581	128.0	62.0
101928154	38.0	6.0
6584	1411.0	1749.0
101928151	0.0	11.0
6583	299.0	299.0
6586	11285.0	2410.0
6585	41.0	31.0
101928158	11.0	0.0
91862	974.0	763.0
6588	1.0	18.0
6580	28.0	8.0
169026	77.0	57.0
6579	220.0	2.0
6578	1879.0	1122.0
6595	12452.0	4131.0
6594	4142.0	1385.0
30817	360.0	330.0
6597	5468.0	7562.0
6596	2802.0	19725.0
30816	19.0	10.0
30819	1245.0	34.0
6599	7979.0	21673.0
100421767	0.0	0.0
6598	3177.0	4073.0
30818	339.0	134.0
100421768	0.0	0.0
100421769	2.0	0.0
6591	835.0	851.0
6590	5941.0	83.0
30820	108.0	3.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	0.0	0.0
282706	3.0	0.0
255104	1852.0	1613.0
255101	7.0	6.0
54802	1023.0	1165.0
30813	3.0	23.0
30812	395.0	7.0
54801	1276.0	1369.0
54800	3333.0	4159.0
30815	3443.0	2172.0
30814	0.0	0.0
54806	1317.0	1013.0
54805	586.0	602.0
30811	856.0	267.0
100421771	0.0	0.0
54809	1008.0	3559.0
100421784	7.0	6.0
54808	2766.0	2594.0
54807	573.0	831.0
29802	12.0	12.0
29801	1507.0	578.0
29800	779.0	255.0
101928104	9.0	3.0
29803	3440.0	4149.0
54813	893.0	1151.0
54812	2736.0	5748.0
54811	2210.0	2513.0
54810	311.0	35.0
54816	2806.0	2268.0
54815	3232.0	4578.0
54814	487.0	1129.0
100421794	2.0	2.0
54819	702.0	1692.0
100421796	105.0	85.0
100421797	0.0	0.0
101928113	5.0	6.0
100421799	0.0	0.0
54820	1426.0	3202.0
54823	394.0	577.0
54822	3168.0	2759.0
54821	49.0	898.0
54828	1530.0	1590.0
54827	5.0	2.0
54826	314.0	687.0
54825	9.0	33.0
54829	765.0	8804.0
282756	0.0	0.0
54831	3.0	1.0
54830	80.0	399.0
282754	0.0	0.0
102724473	1.0	0.0
54834	815.0	786.0
54832	5850.0	3206.0
54839	352.0	338.0
54838	4484.0	3912.0
54836	1828.0	4092.0
54842	4705.0	5912.0
54841	1007.0	885.0
54840	1199.0	1805.0
54845	5096.0	11108.0
54843	2538.0	4519.0
54849	1885.0	1182.0
54848	926.0	889.0
54847	898.0	2697.0
100359394	0.0	0.0
100359397	0.0	0.0
100359396	7.0	6.0
255119	9.0	15.0
54853	1360.0	3045.0
54852	348.0	166.0
54851	695.0	2070.0
54850	928.0	731.0
54857	8.0	20.0
54856	2798.0	3871.0
54855	1781.0	2587.0
54854	386.0	0.0
54859	864.0	1926.0
54858	2336.0	1455.0
255130	8.0	6.0
54860	0.0	2.0
100134015	11.0	19.0
54863	173.0	194.0
54862	2981.0	1772.0
54861	3250.0	2744.0
54868	950.0	1204.0
54867	5215.0	6572.0
54866	11.0	43.0
54865	1426.0	2945.0
54869	1125.0	561.0
255180	0.0	0.0
27249	4043.0	6250.0
27247	1036.0	1300.0
27248	3555.0	6759.0
100431168	2.0	0.0
400360	4.0	6.0
107161163	0.0	0.0
27241	890.0	583.0
27242	2609.0	2268.0
27240	57.0	63.0
27245	2742.0	893.0
400359	0.0	3.0
27246	2931.0	3951.0
27243	3537.0	6573.0
27244	1676.0	1308.0
678655	1029.0	889.0
642687	0.0	1.0
282791	9.0	5.0
282790	0.0	0.0
107161154	0.0	2.0
27258	1552.0	5223.0
100431177	0.0	0.0
255193	4.0	1.0
27252	1215.0	1963.0
27253	119.0	899.0
27250	13210.0	5781.0
100431173	0.0	0.0
27257	650.0	1600.0
100431172	3.0	2.0
255189	188.0	287.0
27254	84.0	129.0
282786	0.0	0.0
27255	45.0	7.0
123606	762.0	1773.0
107161144	55.0	39.0
29889	3410.0	4937.0
29888	3693.0	4623.0
103344929	0.0	0.0
29887	830.0	1683.0
103344928	7.0	7.0
107161145	0.0	0.0
27229	929.0	1388.0
353500	9.0	16.0
29882	2004.0	2970.0
29881	23.0	8.0
29880	1225.0	1374.0
103344932	2.0	0.0
29886	1364.0	899.0
282776	0.0	0.0
282775	0.0	0.0
29883	4192.0	6102.0
282770	0.0	0.0
103344930	2.0	0.0
353515	0.0	0.0
27238	1060.0	1152.0
27239	169.0	61.0
29899	803.0	1737.0
27236	2370.0	2808.0
27237	698.0	781.0
353513	0.0	0.0
353514	47.0	86.0
353511	372.0	161.0
27230	10627.0	17549.0
29893	127.0	594.0
27231	3.0	0.0
282769	0.0	0.0
29890	4649.0	5794.0
29896	3650.0	3876.0
27235	312.0	533.0
27232	78.0	74.0
29895	7.0	7.0
255167	17.0	21.0
29894	3674.0	4235.0
27233	227.0	40.0
282763	0.0	0.0
27201	9.0	7.0
27202	569.0	683.0
27200	5.0	1.0
30849	2698.0	4288.0
30851	1078.0	847.0
30850	1421.0	1048.0
400389	5.0	7.0
29844	563.0	437.0
29843	1207.0	1682.0
400385	3.0	5.0
29842	4499.0	126.0
29841	4068.0	2761.0
30846	8967.0	2928.0
30845	2139.0	889.0
30848	0.0	0.0
30847	0.0	0.0
30844	4426.0	4121.0
30827	2260.0	1371.0
29855	4231.0	5754.0
123624	0.0	0.0
29851	40.0	146.0
29850	0.0	0.0
30835	510.0	144.0
30834	573.0	1169.0
30837	2205.0	1958.0
30836	3659.0	3555.0
30833	573.0	669.0
30832	594.0	598.0
64395	1348.0	2802.0
64397	7801.0	5361.0
64396	0.0	2.0
64399	14.0	1.0
64398	2578.0	1823.0
390634	0.0	0.0
390637	187.0	409.0
389634	18.0	9.0
389633	1.0	0.0
400511	2.0	1.0
389631	0.0	0.0
64393	2944.0	2444.0
389630	0.0	0.0
390643	0.0	0.0
400506	886.0	2860.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	24.0
400500	0.0	1.0
642612	0.0	0.0
160518	1010.0	777.0
341689	0.0	0.0
400508	7.0	8.0
642614	0.0	0.0
389662	11.0	4.0
390610	0.0	2.0
377677	635.0	99.0
390612	0.0	0.0
390616	2.0	4.0
389658	3.0	0.0
389655	16.0	10.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	128.0	390.0
642641	24.0	62.0
389652	0.0	18.0
389649	5.0	135.0
390627	159.0	143.0
389644	0.0	0.0
389643	65.0	70.0
642633	0.0	1.0
642631	0.0	0.0
642636	0.0	4.0
101928085	61.0	141.0
642652	0.0	0.0
375035	5861.0	3516.0
221806	654.0	40.0
338017	1.0	3.0
389677	920.0	1886.0
389676	0.0	0.0
101928099	15.0	78.0
642663	2.0	0.0
389674	16.0	13.0
389672	9.0	18.0
338002	0.0	0.0
400550	9.0	1.0
338004	0.0	0.0
390688	2.0	0.0
338005	2.0	4.0
389668	78.0	800.0
375033	1121.0	228.0
341640	191.0	109.0
642659	123.0	179.0
642658	13.0	10.0
221823	0.0	0.0
6610	579.0	1497.0
375057	525.0	10.0
390650	0.0	0.0
375056	5058.0	8765.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	0.0
6609	1564.0	1162.0
147525	97.0	228.0
6608	1214.0	279.0
387039	0.0	0.0
387036	51.0	94.0
6601	6102.0	5792.0
6603	6495.0	8452.0
6602	3035.0	4434.0
6605	4121.0	7935.0
6604	1568.0	1100.0
375061	597.0	134.0
6607	117.0	207.0
6606	218.0	571.0
6621	877.0	1049.0
6620	0.0	12.0
642683	0.0	0.0
390660	1.0	6.0
390664	0.0	0.0
387032	194.0	554.0
389692	0.0	4.0
390667	1.0	1.0
123591	53.0	53.0
389690	2.0	0.0
6619	1431.0	1866.0
6612	4823.0	5508.0
6611	2788.0	9510.0
6614	611.0	1644.0
6613	5489.0	11531.0
6616	74.0	32.0
6615	386.0	380.0
6618	829.0	1189.0
6617	395.0	623.0
6632	1741.0	2864.0
6631	2070.0	6925.0
387066	4097.0	1754.0
387065	0.0	0.0
64319	3819.0	4587.0
64318	1198.0	1948.0
387063	3.0	0.0
245812	712.0	1196.0
54991	458.0	618.0
54996	1097.0	1105.0
54995	436.0	1318.0
54994	3879.0	10371.0
54993	340.0	427.0
6623	3315.0	73.0
6622	589.0	78.0
6625	6927.0	5282.0
54998	1359.0	1564.0
6624	2544.0	1315.0
54997	160.0	16.0
6627	864.0	1740.0
6626	1966.0	4420.0
6629	1966.0	7088.0
6628	4798.0	17037.0
64320	910.0	1172.0
6641	1064.0	901.0
6640	994.0	818.0
64321	367.0	92.0
64324	5751.0	7473.0
6643	3667.0	7715.0
221838	496.0	296.0
6642	9592.0	6118.0
64326	2082.0	3700.0
387055	0.0	0.0
64328	1947.0	1804.0
64327	2265.0	4370.0
221833	0.0	0.0
221830	1627.0	2261.0
6634	3571.0	7806.0
6633	4873.0	11065.0
6636	1232.0	3194.0
6635	1555.0	6807.0
6638	2156.0	1338.0
6637	1113.0	2671.0
101928062	2.0	4.0
6650	828.0	824.0
64333	368.0	266.0
6652	917.0	1636.0
64332	3584.0	1468.0
6651	21532.0	18146.0
6654	4354.0	3458.0
100421943	0.0	2.0
6653	8319.0	5183.0
387082	3.0	9.0
102724536	35.0	2.0
78987	1530.0	1647.0
78986	9.0	3.0
78989	30.0	2.0
6645	2862.0	1667.0
78988	1178.0	1339.0
6644	0.0	0.0
6647	6369.0	10896.0
6646	1622.0	2139.0
6649	2107.0	140.0
91949	1523.0	2905.0
6648	23170.0	19716.0
91947	3193.0	1330.0
91948	4.0	0.0
64342	1034.0	1619.0
6661	0.0	0.0
6660	238.0	63.0
245806	8.0	0.0
6663	0.0	0.0
64344	585.0	3.0
4000	43179.0	11541.0
4001	1006.0	7949.0
6662	9155.0	8068.0
64343	1266.0	2349.0
91942	468.0	1192.0
6665	102.0	15.0
6664	119.0	205.0
101928079	130.0	49.0
387074	0.0	0.0
387071	2.0	2.0
245802	2.0	0.0
196549	18.0	8.0
6656	0.0	0.0
6655	3668.0	2180.0
6658	2.0	2.0
6657	1.0	160.0
6659	6164.0	12172.0
196541	0.0	0.0
91937	6.0	33.0
6670	5644.0	7843.0
6672	3206.0	4676.0
6671	768.0	768.0
4010	3303.0	2077.0
6674	535.0	2362.0
4012	4894.0	5591.0
91975	429.0	169.0
6676	131.0	777.0
4013	3267.0	1481.0
101928001	0.0	0.0
6675	4995.0	6884.0
4014	0.0	0.0
64359	2204.0	1120.0
221883	7.0	16.0
100271927	8.0	0.0
102724515	315.0	146.0
196513	929.0	983.0
4004	17.0	1.0
6667	9332.0	12209.0
4005	1343.0	637.0
6666	726.0	3744.0
4007	308.0	361.0
6668	2038.0	2413.0
91966	583.0	924.0
4008	2040.0	2405.0
4009	25.0	0.0
6683	1228.0	1851.0
4023	9992.0	491.0
100421975	0.0	0.0
6687	2921.0	1942.0
4025	19.0	16.0
100271918	0.0	2.0
101928017	45.0	24.0
78990	118.0	174.0
78992	1748.0	1689.0
78991	610.0	1426.0
78994	1260.0	2522.0
78996	952.0	1200.0
78995	107.0	939.0
196527	8652.0	5044.0
78998	93.0	794.0
78997	3.0	3.0
196528	2405.0	3345.0
4015	3076.0	5183.0
6678	48540.0	132964.0
6677	0.0	0.0
4016	716.0	2003.0
78999	381.0	390.0
4017	1946.0	4889.0
4018	3.0	1.0
6692	8044.0	10282.0
6691	7.0	29.0
101928022	0.0	1.0
6694	0.0	1.0
64375	605.0	716.0
64374	1913.0	3136.0
6693	472.0	277.0
4033	346.0	134.0
6696	1195.0	44347.0
64377	346.0	20.0
4034	796.0	674.0
64376	1839.0	1702.0
6695	817.0	2440.0
4035	30425.0	16490.0
6698	0.0	1.0
4036	5264.0	1457.0
6697	935.0	4779.0
6690	61.0	59.0
4026	16462.0	4842.0
6689	24.0	18.0
6688	580.0	1076.0
4040	5082.0	2116.0
4041	7249.0	4523.0
64386	181.0	70.0
4043	4203.0	3368.0
64388	459.0	125.0
4045	475.0	164.0
4046	2461.0	2421.0
4047	2738.0	3030.0
221895	1088.0	548.0
4037	1233.0	853.0
91978	38.0	24.0
4038	934.0	207.0
6699	0.0	0.0
91977	65.0	30.0
196500	59.0	23.0
101928040	1.0	1.0
4051	14.0	7.0
54908	412.0	1890.0
4052	3813.0	3778.0
4053	23398.0	8486.0
54906	4502.0	5894.0
4054	7055.0	2803.0
4055	4264.0	3287.0
4056	4.0	0.0
4057	68849.0	58152.0
4058	51.0	15.0
29945	1579.0	878.0
255220	0.0	0.0
29944	28.0	1.0
29943	4.0	3.0
29942	12.0	7.0
29949	0.0	3.0
29948	455.0	171.0
29947	0.0	0.0
29946	2172.0	2142.0
4050	84.0	90.0
29941	779.0	169.0
29940	2443.0	2390.0
4048	4335.0	9206.0
4049	23.0	68.0
54910	2624.0	1430.0
54916	992.0	744.0
54915	2997.0	7492.0
54914	2263.0	1500.0
54913	356.0	1201.0
4062	2.0	4.0
4063	75.0	76.0
54919	1207.0	2296.0
54918	7279.0	8825.0
4064	277.0	390.0
4065	1414.0	536.0
4066	124.0	117.0
4067	2664.0	1516.0
4068	45.0	69.0
4069	1867.0	13063.0
29956	7333.0	16613.0
255231	67.0	238.0
29954	1183.0	854.0
29953	49.0	2.0
29959	4390.0	6134.0
29958	184.0	102.0
4060	20235.0	60051.0
29957	2574.0	1950.0
4061	11443.0	12501.0
29952	2888.0	4371.0
29951	155.0	23.0
29950	1724.0	1095.0
4059	11978.0	7238.0
54923	44.0	65.0
54922	1292.0	318.0
54921	5273.0	5245.0
54920	410.0	674.0
54927	1631.0	2842.0
54926	3700.0	4676.0
54925	134.0	196.0
4074	3907.0	4102.0
54929	877.0	1735.0
29929	718.0	973.0
54928	6224.0	12305.0
4076	14454.0	26003.0
29928	835.0	1578.0
4077	10595.0	17612.0
29923	437.0	4555.0
29922	573.0	1306.0
29920	2387.0	5523.0
29927	17198.0	22362.0
29926	1529.0	3181.0
4070	33152.0	4837.0
4071	30757.0	36464.0
29925	1342.0	2859.0
29924	3166.0	4460.0
4072	5262.0	8239.0
54930	924.0	1181.0
54934	1130.0	1831.0
54933	113.0	93.0
54932	623.0	630.0
54931	1535.0	3347.0
54938	170.0	141.0
54937	7.0	31.0
54936	1463.0	1953.0
54935	874.0	1400.0
4084	1211.0	848.0
4085	253.0	2528.0
4086	1402.0	2175.0
54939	1606.0	2682.0
4087	5722.0	4985.0
4088	3408.0	3686.0
4089	4653.0	2514.0
29934	2963.0	2860.0
29933	288.0	217.0
282809	970.0	1712.0
282808	1.0	1.0
29937	2526.0	4125.0
4081	178.0	31.0
4082	10183.0	7571.0
29935	3.0	8.0
282801	0.0	0.0
54941	1066.0	202.0
29930	18.0	0.0
54940	5194.0	6021.0
54944	61.0	98.0
54943	83.0	125.0
54942	1031.0	2323.0
54949	493.0	1177.0
54948	1039.0	2735.0
54947	2782.0	1573.0
255208	0.0	1.0
54946	3512.0	3648.0
29909	47.0	23.0
29907	49.0	46.0
4097	1699.0	1020.0
29906	4.0	12.0
4099	16.0	6.0
29901	172.0	877.0
4090	4027.0	7285.0
4091	278.0	267.0
4092	1905.0	1300.0
29904	4251.0	3350.0
4093	569.0	104.0
29903	504.0	448.0
4094	2663.0	1505.0
29902	241.0	526.0
54952	726.0	878.0
54951	407.0	761.0
102724594	32.0	6.0
54956	750.0	740.0
54955	847.0	1596.0
54954	888.0	567.0
100271893	0.0	0.0
54953	1898.0	3062.0
196472	1.0	5.0
196477	0.0	0.0
54959	22.0	19.0
54958	86.0	155.0
196475	28.0	1.0
54957	481.0	637.0
29919	1096.0	1396.0
255275	7.0	19.0
29911	2113.0	1360.0
29916	1248.0	2098.0
29915	1161.0	986.0
29914	1488.0	1812.0
54963	1222.0	1764.0
100271884	0.0	0.0
54962	280.0	774.0
54961	2705.0	3341.0
54960	648.0	817.0
54967	0.0	2.0
54965	1183.0	3649.0
196483	353.0	983.0
54964	307.0	591.0
54969	856.0	1826.0
54968	1004.0	2198.0
54970	916.0	2099.0
255239	156.0	118.0
54974	535.0	879.0
100271873	0.0	0.0
54973	3357.0	3282.0
54972	662.0	8031.0
54971	564.0	440.0
100271874	24.0	16.0
54978	2579.0	4896.0
54977	1308.0	3248.0
54976	816.0	2134.0
100271871	12.0	1.0
100271870	0.0	1.0
54979	35.0	4106.0
255252	1308.0	1603.0
54981	1022.0	681.0
54980	537.0	727.0
54985	1285.0	2524.0
54984	305.0	377.0
102724560	2.0	3.0
54982	1635.0	2213.0
54989	1841.0	2311.0
196463	3397.0	6732.0
54988	493.0	55.0
54987	1495.0	1150.0
54986	253.0	667.0
642569	0.0	0.0
642580	1.0	3.0
642585	4.0	19.0
642592	4.0	3.0
642597	0.0	0.0
27348	1037.0	1898.0
27349	573.0	1834.0
27346	721.0	8209.0
27347	1584.0	2556.0
27340	2113.0	3855.0
27341	1900.0	3581.0
27344	15.0	3.0
27345	210.0	98.0
27342	168.0	157.0
400456	100.0	17.0
27343	1286.0	1435.0
642587	3101.0	405.0
282890	279.0	613.0
100124541	0.0	0.0
400451	1910.0	2560.0
27351	1960.0	3618.0
27352	3202.0	3481.0
27350	2310.0	941.0
100124540	0.0	0.0
338091	0.0	0.0
338094	5.0	1.0
100124537	0.0	0.0
100124536	1.0	1.0
100124535	0.0	0.0
100124534	0.0	1.0
29989	160.0	4.0
338099	26.0	55.0
27327	3758.0	4529.0
29988	548.0	764.0
27324	833.0	1498.0
100124539	0.0	0.0
29986	60.0	32.0
100124538	0.0	0.0
27328	64.0	8.0
27329	4.0	0.0
29980	524.0	1085.0
29985	501.0	897.0
29984	467.0	1295.0
27320	1.0	1.0
29982	1143.0	2040.0
29999	8.0	1.0
27338	367.0	1779.0
29998	559.0	620.0
27335	6122.0	9062.0
27336	4529.0	5225.0
29997	13151.0	7819.0
390601	5.0	11.0
27339	5264.0	16997.0
29992	216.0	867.0
27330	652.0	517.0
29991	93.0	4.0
29990	676.0	245.0
27333	2768.0	3240.0
29995	3007.0	35722.0
27334	56.0	156.0
29994	3107.0	1552.0
27332	7230.0	7401.0
29993	29.0	1213.0
27304	446.0	1798.0
29967	1022.0	642.0
377630	1.0	0.0
29966	1859.0	2825.0
29965	2171.0	1188.0
27302	0.0	0.0
27303	1965.0	392.0
100124516	0.0	0.0
27309	1721.0	1329.0
29969	2376.0	1584.0
27306	210.0	201.0
29968	439.0	2234.0
102388891	14.0	15.0
389616	0.0	0.0
27300	1542.0	2604.0
27301	1129.0	2745.0
389611	0.0	0.0
389610	10.0	4.0
29960	1212.0	2007.0
30968	3050.0	3752.0
389618	0.0	0.0
27315	1364.0	1709.0
29978	3005.0	12850.0
27316	9617.0	15790.0
27314	3379.0	10778.0
338069	4.0	5.0
27319	167.0	45.0
29979	7099.0	12815.0
29970	273.0	26.0
29974	2.0	7.0
54901	1662.0	1398.0
54900	61.0	152.0
54905	3.0	0.0
54904	5275.0	85898.0
54903	908.0	1313.0
54902	3424.0	3610.0
503519	0.0	0.0
100288687	0.0	0.0
202374	173.0	36.0
442038	32.0	0.0
253959	1607.0	1912.0
100132803	13.0	8.0
100132808	0.0	0.0
100616299	2.0	0.0
100616298	0.0	0.0
100616295	0.0	0.0
100616294	2.0	4.0
100616291	0.0	0.0
100616292	0.0	0.0
253962	11.0	4.0
100132815	502.0	749.0
100616288	0.0	0.0
100616289	0.0	0.0
442060	1.0	0.0
100288667	0.0	0.0
100616286	0.0	0.0
100616287	0.0	0.0
100616284	0.0	5.0
100616285	15.0	3.0
100616282	0.0	0.0
100616283	0.0	0.0
100288661	0.0	0.0
100616280	0.0	0.0
100616281	0.0	0.0
503538	230.0	230.0
503543	1.0	0.0
100616290	0.0	0.0
503542	85.0	58.0
253933	1.0	1.0
253935	32.0	18.0
100616277	0.0	0.0
100288659	0.0	0.0
100616278	0.0	0.0
100616275	0.0	0.0
100616276	0.0	0.0
100288654	1.0	2.0
100616274	0.0	0.0
100616271	0.0	0.0
100616272	0.0	0.0
100616270	0.0	0.0
100132832	0.0	0.0
253943	4610.0	8448.0
6708	23.0	17.0
6707	1.0	0.0
6709	21433.0	13868.0
100132841	0.0	0.0
6700	12.0	0.0
6702	0.0	0.0
6701	0.0	0.0
6704	0.0	0.0
6703	0.0	0.0
6706	0.0	1.0
6705	0.0	0.0
6720	6697.0	51728.0
6719	0.0	0.0
6718	8.0	3.0
167465	159.0	94.0
6711	32940.0	9943.0
6710	289.0	39.0
102467077	1.0	0.0
6713	1464.0	9226.0
6712	2563.0	4499.0
102467075	0.0	0.0
6715	584.0	1250.0
102467074	0.0	0.0
6714	2449.0	987.0
6717	3698.0	3929.0
6716	9.0	8.0
6731	6464.0	7203.0
6730	4385.0	6819.0
442013	10.0	61.0
6729	2783.0	7339.0
503583	0.0	1.0
100132863	3.0	2.0
253970	0.0	2.0
6722	9034.0	3721.0
6721	8618.0	18932.0
503582	0.0	0.0
6723	1738.0	2690.0
6726	5659.0	22921.0
6725	69.0	201.0
6728	1183.0	2176.0
6727	8081.0	13029.0
6742	2032.0	4667.0
6741	4096.0	10093.0
100288613	1.0	1.0
503569	33.0	64.0
253986	7.0	12.0
100132871	0.0	0.0
253980	575.0	1523.0
442006	0.0	0.0
253982	83.0	294.0
6733	2552.0	5223.0
6732	2628.0	7853.0
6734	9928.0	14960.0
6737	998.0	1227.0
6736	0.0	0.0
6738	2810.0	4049.0
100616228	0.0	0.0
100616229	0.0	0.0
64430	3332.0	2841.0
100616226	0.0	0.0
100616227	0.0	0.0
64432	1424.0	2429.0
6751	53.0	26.0
100616224	1.0	0.0
64431	1344.0	3056.0
6750	0.0	0.0
100129227	2.0	0.0
100616225	0.0	0.0
64434	1103.0	1495.0
100616222	0.0	0.0
6753	9.0	4.0
6752	163.0	1483.0
100129229	0.0	1.0
100616223	0.0	0.0
64433	1.0	2.0
100616220	0.0	0.0
100616221	0.0	0.0
100130211	10.0	4.0
6744	7610.0	4324.0
6746	10403.0	18337.0
6745	8593.0	9180.0
6748	4469.0	7269.0
6747	11531.0	18765.0
6749	6954.0	18998.0
100616217	0.0	0.0
100616218	0.0	0.0
6760	5465.0	5693.0
100616215	0.0	0.0
100616216	0.0	0.0
650983	0.0	0.0
100616213	0.0	0.0
4100	0.0	1697.0
6764	5853.0	1481.0
100130204	0.0	0.0
100616211	0.0	0.0
4101	0.0	1.0
4102	0.0	1397.0
100616212	0.0	0.0
64446	4.0	0.0
100616210	12.0	5.0
6755	0.0	0.0
100129213	3.0	0.0
6754	0.0	0.0
6757	0.0	8.0
6756	1.0	7328.0
6759	0.0	1.0
6758	1.0	4.0
100616219	0.0	0.0
100616206	0.0	0.0
100616207	0.0	0.0
6771	0.0	0.0
100616204	0.0	0.0
6770	26.0	1.0
100616205	0.0	0.0
6773	5950.0	6450.0
4110	16.0	11.0
100616202	0.0	0.0
6772	9225.0	36869.0
4111	0.0	1113.0
100616203	0.0	0.0
6775	192.0	108.0
4112	0.0	0.0
4113	0.0	1.0
6774	17270.0	24920.0
100616201	0.0	0.0
346171	11.0	0.0
100048912	52.0	114.0
4103	8.0	38.0
4104	0.0	1.0
100129201	0.0	1.0
6768	6038.0	6169.0
4105	0.0	20.0
6767	14698.0	26149.0
4106	0.0	0.0
4107	12.0	14.0
4108	0.0	0.0
6769	404.0	32.0
4109	2.0	327.0
100616209	0.0	0.0
6780	6814.0	14518.0
6782	1925.0	5530.0
6781	2869.0	3697.0
4121	4020.0	2567.0
100048924	0.0	3.0
6783	11.0	0.0
4122	2986.0	1615.0
4123	2865.0	1812.0
6786	4753.0	1968.0
4124	3272.0	4585.0
6785	112.0	254.0
100048922	3.0	0.0
100048923	1.0	0.0
6777	6609.0	4081.0
4114	0.0	0.0
4115	8.0	2.0
6776	4055.0	1202.0
6779	17.0	0.0
4116	917.0	1215.0
4117	142.0	49.0
6778	10773.0	2730.0
4118	48.0	11.0
6791	3.0	7.0
6790	225.0	4061.0
6793	1414.0	1721.0
4130	1438.0	1217.0
6792	1415.0	713.0
346157	385.0	218.0
4131	7621.0	1234.0
6795	69.0	55.0
100616268	0.0	1.0
4133	1362.0	827.0
6794	1714.0	1793.0
100616269	0.0	2.0
4134	15370.0	24886.0
64478	102.0	41.0
100616266	0.0	0.0
4135	449.0	87.0
100616267	0.0	0.0
100616264	0.0	0.0
100616262	6.0	2.0
100616260	0.0	0.0
100616261	0.0	0.0
6788	1831.0	4613.0
4125	2664.0	3308.0
4126	1626.0	1713.0
6787	1180.0	4194.0
6789	2176.0	4918.0
4128	4605.0	223.0
4129	8336.0	77843.0
4140	2722.0	3411.0
4141	3372.0	8745.0
100616259	0.0	0.0
4142	3.0	0.0
4143	82.0	5.0
4144	11474.0	21451.0
100616258	0.0	0.0
4145	81.0	38.0
4146	10.0	3.0
100616256	0.0	0.0
100616253	1.0	0.0
100616251	0.0	0.0
100616252	0.0	0.0
100616250	0.0	0.0
6799	90.0	121.0
4137	3953.0	3917.0
4139	601.0	152.0
4150	1527.0	3585.0
4151	535.0	2426.0
64493	91.0	58.0
4152	3223.0	1867.0
100616248	0.0	0.0
4153	2.0	1.0
100616249	0.0	0.0
4154	10772.0	8281.0
348793	383.0	1022.0
100616246	0.0	0.0
4155	3229.0	453.0
100616247	0.0	0.0
100616244	0.0	0.0
64499	427.0	1279.0
4157	203.0	93.0
100616245	0.0	0.0
100616242	0.0	0.0
100616243	0.0	0.0
100616241	0.0	0.0
4147	7792.0	398.0
4148	209.0	1277.0
4149	2764.0	2729.0
4161	0.0	9.0
100616239	0.0	0.0
4162	12133.0	4371.0
4163	2745.0	7307.0
100616237	0.0	0.0
100616235	1.0	0.0
4166	82.0	19.0
100616236	0.0	0.0
100616233	0.0	0.0
4168	14.0	0.0
100616231	0.0	0.0
100616232	0.0	0.0
100616230	0.0	0.0
4160	3.0	1.0
100288695	0.0	0.0
100288690	23.0	9.0
100288691	0.0	0.0
4158	0.0	0.0
4159	1.0	0.0
88455	3904.0	2538.0
346116	0.0	0.0
4172	4714.0	6439.0
4173	3049.0	14448.0
4174	2476.0	3374.0
4175	1541.0	7887.0
4176	4050.0	10122.0
4179	15781.0	27304.0
118429	3201.0	3765.0
131405	1.0	5.0
118426	469.0	496.0
118427	0.0	0.0
4170	33554.0	21615.0
131408	1072.0	1122.0
4171	2108.0	9079.0
118432	0.0	1.0
118430	36005.0	431.0
118433	123.0	230.0
4184	0.0	0.0
4185	73.0	130.0
4188	1473.0	277.0
4189	1888.0	2262.0
100130289	5.0	9.0
4182	0.0	0.0
118421	4.0	3.0
118424	1345.0	1441.0
118425	0.0	0.0
649925	0.0	0.0
100129298	0.0	0.0
4194	2483.0	2990.0
4199	716.0	550.0
100130279	1.0	0.0
100130277	0.0	0.0
4190	5341.0	10138.0
100130275	31.0	63.0
4191	5729.0	9920.0
100130274	0.0	0.0
4192	2880.0	1409.0
4193	4386.0	4118.0
100129283	0.0	0.0
100129288	0.0	0.0
100130265	0.0	0.0
100129271	0.0	0.0
100130260	1.0	5.0
100129272	4.0	4.0
