id	49c4c177-b1d5-42e3-acaa-bfa4f6982437	75965f7b-8ec7-481e-ae22-68ba7f7eafed
10682	1199.0	2549.0
10681	2564.0	806.0
10683	7.0	0.0
10686	22.0	6.0
136371	0.0	0.0
643803	0.0	1.0
10687	1015.0	245.0
100419682	0.0	0.0
100420678	15.0	21.0
222894	0.0	0.0
100419687	1.0	0.0
283807	290.0	113.0
653194	0.0	0.0
83598	2.0	3.0
83597	0.0	0.0
653199	140.0	85.0
83594	2306.0	691.0
83593	1554.0	1201.0
83596	437.0	620.0
83595	688.0	294.0
83590	713.0	1451.0
653190	9.0	3.0
653192	0.0	0.0
83592	128.0	40.0
83591	667.0	341.0
1909	1926.0	2702.0
100420689	7.0	1.0
1908	535.0	44.0
161291	5847.0	3477.0
653188	17.0	14.0
653189	94.0	69.0
1907	46.0	69.0
1906	2570.0	394.0
197258	1283.0	1053.0
1903	1340.0	4003.0
197259	702.0	559.0
1902	2685.0	1760.0
1901	3008.0	1564.0
100420681	0.0	0.0
197257	393.0	127.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	0.0
449492	0.0	0.0
1910	2613.0	587.0
1917	571.0	109.0
1915	649070.0	243287.0
1912	6604.0	5355.0
1911	1416.0	518.0
101929202	0.0	0.0
101929203	2.0	14.0
199899	0.0	1.0
148281	44.0	31.0
219287	0.0	3.0
161253	60.0	88.0
219285	2801.0	2095.0
283849	153.0	242.0
283848	512.0	91.0
1932	4.0	3.0
283847	4.0	2.0
256227	22.0	28.0
256223	0.0	0.0
1939	6824.0	4172.0
1938	248325.0	125612.0
1937	31.0	16.0
1936	7813.0	6267.0
1934	8.0	5.0
1933	29756.0	11429.0
161247	14.0	12.0
219293	299.0	98.0
1943	0.0	1.0
1942	4741.0	5390.0
256236	415.0	1029.0
1949	1717.0	239.0
199870	1226.0	459.0
1948	5299.0	3144.0
1947	2240.0	1283.0
1946	2434.0	481.0
1945	829.0	1104.0
1944	381.0	206.0
161271	0.0	0.0
1954	5230.0	1942.0
1953	1521.0	953.0
1952	9318.0	4410.0
1951	208.0	239.0
1950	5903.0	738.0
283820	953.0	1031.0
1959	7072.0	1423.0
1958	61902.0	15734.0
1956	14692.0	2396.0
1955	9684.0	8800.0
1965	4905.0	3387.0
1964	7645.0	4439.0
199857	602.0	481.0
1962	1061.0	210.0
1961	4.0	11.0
1960	6385.0	646.0
220296	94.0	29.0
1969	2412.0	853.0
1968	22885.0	15459.0
1967	3784.0	2642.0
114904	623.0	4975.0
114905	358.0	83.0
114907	24013.0	4753.0
114908	26176.0	7971.0
340094	0.0	0.0
643783	203.0	123.0
114900	17.0	9.0
653108	14.0	20.0
401450	0.0	0.0
114902	0.0	0.0
1975	60274.0	16614.0
1974	35393.0	15052.0
1973	466.0	257.0
283888	15.0	32.0
401447	0.0	0.0
653113	288.0	123.0
1979	21200.0	10593.0
1978	806.0	1014.0
1977	2364.0	1428.0
643790	29.0	5.0
1990	1.0	0.0
256281	555.0	966.0
1987	2.0	1.0
1986	2.0	3.0
1984	12294.0	15619.0
1983	20385.0	9489.0
1982	59534.0	51796.0
283876	143.0	49.0
1981	20218.0	18662.0
1980	16.0	16.0
283871	357.0	991.0
283870	58.0	74.0
105375616	0.0	6.0
340075	105.0	333.0
340073	0.0	0.0
653125	12.0	4.0
401431	79.0	72.0
83528	0.0	3.0
1998	4363.0	2337.0
1997	7859.0	6107.0
283869	1.0	8.0
1996	34.0	18.0
401428	15.0	15.0
83538	200.0	40.0
1995	1.0	1.0
401427	139.0	33.0
283867	0.0	84.0
1994	4355.0	5431.0
1993	30.0	90.0
1992	3888.0	3408.0
1991	12.0	5.0
283860	8.0	1.0
83530	7.0	17.0
340069	0.0	4.0
1999	9312.0	9698.0
105375606	2.0	1.0
340061	2473.0	3645.0
653115	109.0	41.0
653121	815.0	407.0
653122	103.0	79.0
283854	0.0	2.0
653123	0.0	0.0
401491	52.0	11.0
100124412	0.0	1.0
653147	5.0	7.0
401498	2.0	1.0
653149	15.0	0.0
401497	0.0	0.0
401494	1086.0	843.0
401492	1302.0	60.0
83550	0.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	6159.0	3484.0
83539	3380.0	153.0
83547	286.0	299.0
83546	1.0	3.0
653140	14.0	9.0
83549	2110.0	1483.0
83548	3954.0	1958.0
83543	10298.0	2312.0
653145	452.0	102.0
83544	2098.0	844.0
83541	733.0	2631.0
83540	130.0	705.0
126917	5097.0	978.0
340037	32.0	18.0
114926	2083.0	1216.0
114928	2480.0	425.0
339044	2.0	2.0
256297	1.0	0.0
401474	2277.0	889.0
653174	0.0	0.0
653175	2.0	0.0
340024	0.0	0.0
114915	2062.0	501.0
401466	1765.0	1032.0
653162	35.0	23.0
653163	0.0	0.0
283899	2052.0	1441.0
653166	0.0	0.0
283897	317.0	276.0
339145	7.0	11.0
391723	0.0	0.0
391722	16.0	16.0
10778	3012.0	1791.0
10777	3.0	2.0
10772	8800.0	3773.0
340120	3.0	1.0
10771	12583.0	5328.0
10773	1828.0	846.0
10776	14412.0	9287.0
10775	1357.0	1546.0
10788	9964.0	3859.0
391739	0.0	1.0
10781	3347.0	1376.0
10780	1305.0	668.0
10783	4447.0	4744.0
10782	2488.0	838.0
10785	435.0	529.0
10787	16824.0	10223.0
10786	4.0	0.0
102606463	1437.0	133.0
731308	0.0	1.0
339122	70.0	67.0
339123	2016.0	2629.0
102606462	0.0	3.0
391701	0.0	0.0
391703	0.0	0.0
151827	132.0	75.0
126826	3.0	0.0
643719	28.0	12.0
10755	2319.0	4858.0
151825	1.0	0.0
10758	3747.0	2748.0
126823	271.0	359.0
126820	29.0	23.0
10750	40.0	96.0
10752	5556.0	711.0
10751	0.0	0.0
10753	59.0	2709.0
643714	4.0	62.0
138864	0.0	0.0
391712	9.0	18.0
391714	4.0	0.0
114836	264.0	323.0
10767	4124.0	1955.0
10766	5347.0	6981.0
151835	4.0	7.0
10769	14369.0	8684.0
391718	0.0	0.0
10768	15184.0	6569.0
126811	1.0	0.0
643723	40.0	7.0
10761	1.0	74.0
10763	10584.0	2229.0
10762	4829.0	2319.0
10765	10231.0	14203.0
101929179	0.0	0.0
388112	0.0	0.0
339105	61.0	23.0
83707	828.0	1148.0
83706	649.0	1368.0
10734	447.0	233.0
10733	423.0	497.0
83714	972.0	235.0
10736	29.0	242.0
401648	1.0	0.0
643739	0.0	0.0
10735	17023.0	4790.0
401647	541.0	98.0
10738	2.0	1.0
401646	0.0	0.0
10737	19.0	8.0
10739	2.0	5.0
376132	0.0	0.0
10730	12764.0	8780.0
101929184	1.0	1.0
10732	1339.0	873.0
138804	0.0	0.0
138805	0.0	0.0
138802	1.0	0.0
138803	0.0	0.0
643751	20.0	11.0
124221	18.0	9.0
124222	330.0	1021.0
114897	1044.0	2378.0
114898	87.0	50.0
124220	2288.0	7834.0
114899	401.0	1925.0
391777	50.0	12.0
10745	836.0	850.0
56104	68.0	748.0
83700	3566.0	2028.0
401638	2.0	0.0
10744	4.0	1.0
56105	154.0	94.0
10747	327.0	78.0
401637	9.0	0.0
56106	332.0	281.0
10746	6645.0	3660.0
56107	314.0	198.0
10749	8940.0	6185.0
56100	280.0	229.0
401634	0.0	0.0
10748	378.0	80.0
56101	660.0	807.0
56102	87.0	125.0
56103	134.0	304.0
643744	4.0	0.0
10741	3374.0	2556.0
56108	190.0	160.0
10740	36.0	19.0
643749	245.0	76.0
56109	323.0	410.0
10743	2773.0	2897.0
342732	6.0	4.0
10742	1962.0	713.0
101929198	5.0	1.0
101929196	2.0	4.0
100420811	0.0	0.0
114884	1808.0	2413.0
317774	2.0	0.0
114885	1829.0	1274.0
401630	0.0	0.0
317772	1.0	6.0
100419821	0.0	0.0
56110	223.0	322.0
317778	0.0	0.0
83729	10.0	5.0
317775	6.0	0.0
83734	662.0	354.0
10712	1697.0	3957.0
83733	86.0	36.0
10714	2010.0	2852.0
126868	13.0	1.0
317769	0.0	12.0
100419829	0.0	2.0
10713	3313.0	2639.0
317768	1.0	0.0
10716	0.0	3.0
100419827	1.0	0.0
56111	196.0	292.0
10715	39.0	1.0
56112	121.0	135.0
56113	565.0	272.0
83732	1832.0	880.0
10718	150.0	57.0
10717	1113.0	623.0
56114	70.0	214.0
388125	11.0	8.0
401629	0.0	0.0
317781	2031.0	1136.0
388122	2.0	0.0
83719	3128.0	2805.0
56120	7.0	16.0
56121	297.0	253.0
114876	8538.0	2079.0
388121	206.0	152.0
83716	3839.0	8383.0
83715	358.0	1290.0
114879	1811.0	1639.0
100420829	0.0	1.0
10723	4607.0	5039.0
56126	219.0	266.0
83723	19.0	6.0
126859	17.0	12.0
56127	240.0	274.0
10725	11504.0	2808.0
56128	103.0	1119.0
56129	214.0	324.0
10724	19322.0	9590.0
114880	499.0	328.0
56122	876.0	872.0
388115	2816.0	366.0
401613	6.0	4.0
114881	860.0	602.0
10726	4326.0	2731.0
56123	496.0	816.0
401612	317.0	178.0
114882	9559.0	4389.0
56124	186.0	174.0
10728	18141.0	12154.0
114883	10761.0	4309.0
56125	190.0	130.0
643766	0.0	0.0
10721	165.0	268.0
10720	46.0	991.0
100420830	2.0	0.0
136259	21.0	13.0
100420834	0.0	0.0
317751	72.0	14.0
124274	0.0	1.0
388152	61.0	37.0
317754	1.0	2.0
317753	0.0	0.0
317749	912.0	735.0
342705	0.0	1.0
151888	67.0	75.0
151887	16122.0	20445.0
136263	1.0	0.0
100420841	0.0	0.0
101929145	702.0	168.0
100420843	0.0	0.0
100293090	2585.0	2584.0
148254	982.0	399.0
317762	2022.0	1090.0
317761	8.0	2.0
100419854	0.0	0.0
317760	12.0	12.0
317767	6.0	5.0
100271715	102.0	12.0
148252	645.0	216.0
100271722	415.0	157.0
199834	0.0	0.0
388135	49.0	109.0
101929152	17.0	0.0
100420854	0.0	0.0
222950	59.0	8.0
100419867	0.0	0.0
148266	749.0	331.0
100419868	11.0	2.0
148268	1050.0	440.0
100419866	0.0	2.0
100420859	0.0	0.0
124245	2595.0	2175.0
317729	6.0	2.0
136288	6.0	0.0
199800	46.0	26.0
101930150	0.0	0.0
163882	3039.0	2188.0
388165	282.0	66.0
100419873	0.0	0.0
100271700	142.0	93.0
100271703	0.0	0.0
100271702	25.0	112.0
100420875	1.0	0.0
100420877	3.0	0.0
388199	2.0	0.0
22794	13189.0	4605.0
22795	814.0	6572.0
22796	2549.0	3619.0
22797	390.0	480.0
22798	5.0	15.0
317705	1.0	2.0
317703	0.0	0.0
317702	0.0	0.0
138882	0.0	0.0
138883	1.0	1.0
138881	14.0	9.0
100420881	0.0	0.0
388181	2.0	0.0
100419893	1.0	0.0
222967	7.0	4.0
219333	3380.0	1516.0
136227	318.0	39.0
222962	229.0	857.0
148213	927.0	732.0
388182	70.0	30.0
100419895	0.0	0.0
317716	0.0	0.0
148203	640.0	301.0
317719	35.0	7.0
148206	1240.0	723.0
163859	2569.0	1407.0
101929110	5.0	3.0
101929111	0.0	0.0
219348	788.0	323.0
219347	263.0	128.0
100420898	6.0	1.0
148223	893.0	903.0
10799	317.0	314.0
136242	11.0	3.0
10791	899.0	1017.0
10794	212.0	86.0
10793	689.0	423.0
10795	3647.0	1600.0
10798	0.0	0.0
10797	2718.0	4078.0
101929121	0.0	0.0
101929120	0.0	45.0
101929127	20.0	3.0
317701	3.0	0.0
220323	2114.0	1682.0
148231	0.0	0.0
148229	95.0	86.0
151877	19.0	4.0
151871	1.0	0.0
93035	271.0	139.0
161176	2363.0	1013.0
56097	21.0	33.0
56098	22.0	39.0
56099	841.0	495.0
93034	27.0	14.0
283927	359.0	137.0
220359	12.0	70.0
653073	1.0	0.0
653075	5.0	2.0
256302	3005.0	1763.0
105373144	0.0	0.0
81050	0.0	0.0
199786	44.0	129.0
256309	359.0	181.0
100420792	5.0	0.0
95681	1473.0	847.0
283914	0.0	0.0
81047	0.0	0.0
197131	4075.0	2577.0
197135	88.0	57.0
653061	3.0	3.0
93058	568.0	220.0
161198	1981.0	1258.0
283902	0.0	1.0
220382	71.0	193.0
81078	8.0	34.0
81079	0.0	11.0
81075	0.0	2.0
81076	0.0	0.0
100114903	3.0	0.0
199777	1874.0	215.0
81061	0.0	0.0
653082	190.0	58.0
81090	0.0	0.0
100271649	0.0	0.0
199746	339.0	332.0
100271655	5.0	12.0
81099	0.0	2.0
100271650	16.0	18.0
199745	256.0	445.0
148170	278.0	159.0
256364	2456.0	1726.0
163786	726.0	369.0
220388	146.0	47.0
100271639	0.0	0.0
163782	1026.0	1001.0
100271646	41.0	7.0
283953	0.0	0.0
256355	29.0	7.0
100271644	1.0	0.0
283951	402.0	383.0
256356	4115.0	1657.0
100271643	1.0	0.0
100271640	0.0	1.0
81081	0.0	0.0
161159	5.0	7.0
148189	753.0	547.0
93099	2278.0	280.0
100271627	6.0	5.0
283948	279.0	36.0
256329	90.0	55.0
100271634	0.0	0.0
100271636	0.0	0.0
100271630	2.0	0.0
100271633	1.0	0.0
100271632	5.0	0.0
199720	32.0	26.0
93082	501.0	47.0
161145	939.0	785.0
100271617	0.0	0.0
100271616	2.0	2.0
161142	7.0	2.0
100271619	0.0	0.0
148198	230.0	15.0
100271618	0.0	3.0
100271624	0.0	1.0
100271623	0.0	1.0
283933	356.0	173.0
100271625	0.0	0.0
93081	435.0	356.0
100271620	9.0	1.0
283932	219.0	375.0
100271622	5.0	1.0
100271621	0.0	0.0
199731	2118.0	1323.0
100124332	1.0	0.0
643664	8.0	1.0
256394	877.0	472.0
83637	4867.0	5948.0
83636	1815.0	1189.0
401565	2.0	5.0
401563	18.0	49.0
401562	8.0	3.0
401561	15.0	2.0
283999	0.0	0.0
283994	0.0	1.0
643668	29.0	3.0
283991	1264.0	3483.0
340198	3.0	3.0
643669	12.0	2.0
340192	3.0	0.0
643680	49.0	19.0
197196	0.0	1.0
56033	59.0	13.0
401551	4.0	6.0
83657	158.0	78.0
83656	1.0	0.0
83659	5.0	3.0
283989	1186.0	5725.0
83658	3794.0	5423.0
401548	3591.0	2016.0
56034	4391.0	2395.0
283987	4331.0	70231.0
256369	2.0	0.0
401546	2078.0	3917.0
83655	0.0	0.0
283985	1.0	0.0
283982	0.0	0.0
283981	36.0	25.0
643677	14.0	22.0
83650	2.0	3.0
197187	106.0	102.0
449520	8.0	1.0
401541	578.0	759.0
401540	0.0	0.0
83639	3.0	1.0
83638	2298.0	3710.0
256380	197.0	115.0
449518	0.0	0.0
83648	623.0	487.0
401537	10.0	4.0
83647	0.0	0.0
83641	5543.0	4486.0
401535	14.0	1.0
83643	1807.0	942.0
401533	1.0	0.0
643689	7.0	3.0
283971	2.0	1.0
83640	841.0	735.0
283970	9.0	13.0
114826	1808.0	806.0
114827	228.0	187.0
378706	1.0	0.0
378707	0.0	0.0
378708	167.0	83.0
339184	1.0	2.0
339186	0.0	0.0
56052	932.0	1579.0
114821	547.0	248.0
114822	550.0	794.0
114823	10978.0	4164.0
114824	20.0	0.0
114825	1531.0	949.0
643699	182.0	60.0
340168	2.0	0.0
114815	222.0	220.0
114817	0.0	0.0
114818	1347.0	260.0
114819	399.0	113.0
339175	812.0	736.0
56063	474.0	278.0
653017	0.0	0.0
56061	4917.0	4019.0
56062	113.0	60.0
114814	176.0	86.0
83667	1099.0	716.0
83666	3196.0	8560.0
83660	6059.0	2765.0
340156	354.0	82.0
83661	1.0	9.0
114804	390.0	189.0
114805	65.0	229.0
340152	68.0	125.0
339168	1.0	1.0
114800	116.0	55.0
114801	807.0	739.0
93010	262.0	229.0
114803	5131.0	951.0
83697	5.0	1.0
81034	1566.0	978.0
81035	2907.0	1500.0
83696	2097.0	2813.0
83699	4108.0	1012.0
81037	4846.0	7524.0
83698	226.0	43.0
401588	263.0	154.0
83693	3250.0	2023.0
81030	113.0	112.0
83692	3472.0	2756.0
81031	3487.0	8612.0
83695	1645.0	1045.0
81033	0.0	8.0
83694	410.0	61.0
340146	1.0	4.0
83690	8555.0	874.0
81027	22.0	9.0
81029	576.0	412.0
653042	0.0	0.0
653045	29.0	2.0
81025	1.0	4.0
401577	208.0	286.0
22877	7648.0	5913.0
22878	4877.0	2221.0
22879	4517.0	2980.0
22870	3524.0	4736.0
22871	264.0	27.0
22872	14078.0	22494.0
22873	1288.0	657.0
22874	8276.0	4835.0
22875	2090.0	906.0
22876	3126.0	2146.0
10899	4559.0	11579.0
10898	1352.0	1136.0
10891	732.0	80.0
136540	0.0	0.0
10890	10407.0	7292.0
10893	462.0	98.0
10892	2824.0	1576.0
136541	1.0	5.0
10895	3.0	0.0
342426	0.0	0.0
10894	2540.0	895.0
10897	1567.0	6624.0
10896	29.0	20.0
22888	1169.0	1189.0
22889	3355.0	2818.0
22880	3546.0	3683.0
124540	8371.0	12952.0
22881	1261.0	706.0
22882	4856.0	3531.0
22883	24509.0	14116.0
22884	2830.0	1400.0
22885	3610.0	1114.0
22887	7148.0	3906.0
342419	0.0	1.0
124538	0.0	0.0
124535	5.0	10.0
148523	222.0	318.0
283598	0.0	0.0
283596	235.0	132.0
283592	8.0	1.0
22856	5751.0	3658.0
161514	0.0	0.0
731424	3.0	3.0
22858	4843.0	2116.0
22859	3286.0	1980.0
22850	2999.0	2631.0
22852	1507.0	496.0
22853	3417.0	2053.0
22854	17.0	4.0
10877	0.0	0.0
10876	11.0	6.0
100419909	0.0	0.0
10879	2.0	2.0
10878	17.0	18.0
148534	864.0	275.0
104169670	14.0	7.0
104169671	2.0	2.0
100419903	17.0	2.0
283587	4.0	27.0
10871	55.0	125.0
10870	61.0	223.0
10873	1248.0	909.0
10875	5296.0	2100.0
10874	16.0	8.0
22866	320.0	63.0
22868	2946.0	1664.0
22869	2100.0	987.0
100309464	0.0	0.0
161502	17.0	20.0
100420901	0.0	0.0
22861	1991.0	955.0
22862	9545.0	3788.0
22863	3448.0	1199.0
22864	4228.0	1807.0
22865	12.0	0.0
10888	22.0	13.0
56203	5.0	5.0
643609	0.0	0.0
56204	6752.0	5184.0
10887	9.0	6.0
124512	1113.0	1477.0
148545	13.0	2.0
283579	3.0	2.0
283578	3640.0	2401.0
10880	1.0	1.0
283576	0.0	3.0
10882	21.0	5.0
10881	0.0	0.0
10884	4559.0	3236.0
283571	90.0	21.0
10886	12.0	18.0
10885	4300.0	1542.0
22834	5826.0	7997.0
22835	1397.0	748.0
22836	4633.0	2918.0
22837	4769.0	1736.0
101929059	29.0	4.0
22838	3236.0	3514.0
22839	4809.0	7116.0
100420910	6.0	2.0
100420916	1.0	0.0
22832	1485.0	567.0
124590	10.0	3.0
10855	183.0	368.0
10857	9352.0	6710.0
10856	2943.0	3568.0
10859	317.0	460.0
10858	123.0	61.0
100126793	52.0	23.0
10850	0.0	0.0
643617	6.0	3.0
643615	4.0	5.0
100126791	161.0	32.0
22844	93.0	19.0
22845	803.0	2164.0
22846	2301.0	2097.0
22847	3885.0	1227.0
22848	4010.0	3331.0
22849	1473.0	395.0
112597	222.0	551.0
100420920	0.0	0.0
100420921	0.0	6.0
100420924	0.0	0.0
124583	5809.0	18175.0
100420926	4.0	0.0
22841	2804.0	894.0
100420927	0.0	0.0
100419930	3.0	0.0
22843	49.0	44.0
10866	2786.0	2462.0
100420919	0.0	0.0
10865	6744.0	2175.0
10868	2165.0	1598.0
10867	5861.0	4371.0
10869	5704.0	2652.0
10861	238.0	112.0
101929074	111.0	22.0
10864	3.0	0.0
101929071	0.0	0.0
10863	621.0	509.0
22813	2.0	2.0
22814	5.0	1.0
643641	2299.0	798.0
22815	0.0	0.0
22816	0.0	0.0
22818	10768.0	10374.0
10829	4.0	1.0
100419945	0.0	0.0
83849	92.0	16.0
83855	576.0	611.0
10833	1.0	0.0
83854	14.0	13.0
83857	5853.0	1633.0
10835	3.0	0.0
83856	471.0	257.0
10834	1.0	0.0
83851	6.0	2.0
10837	0.0	1.0
100419948	0.0	0.0
83850	473.0	52.0
10836	0.0	0.0
100419949	0.0	0.0
83853	8.0	16.0
10838	1847.0	2065.0
83852	2613.0	872.0
124565	4885.0	8088.0
100419947	2.0	0.0
22808	5414.0	1855.0
22809	1615.0	2479.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	6.0	2.0
22822	11493.0	2507.0
22823	2391.0	1109.0
22824	1648.0	227.0
101929086	1.0	0.0
22826	5626.0	2948.0
22827	6194.0	5715.0
643653	0.0	0.0
22828	5922.0	3188.0
22829	1.0	0.0
112574	4548.0	1854.0
100419955	0.0	0.0
56241	839.0	2996.0
100420946	0.0	0.0
56242	1766.0	914.0
22820	9987.0	20737.0
22821	2265.0	2007.0
100419950	0.0	0.0
10844	4241.0	5036.0
83844	9.0	9.0
10846	450.0	573.0
10845	5059.0	2164.0
10848	3057.0	1893.0
56243	23350.0	12244.0
10847	15303.0	14804.0
56244	34.0	2.0
56245	32.0	5.0
10849	290.0	321.0
56246	40.0	39.0
643646	92.0	20.0
10840	652.0	234.0
10842	1.0	0.0
101929093	0.0	0.0
10841	27.0	20.0
643648	0.0	0.0
101929010	8.0	3.0
100420950	2.0	0.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	0.0
100419963	0.0	1.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	1.0	0.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	4.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	0.0	1.0
100271601	1.0	0.0
100419979	1.0	1.0
100420972	0.0	0.0
100420975	0.0	1.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	7.0	0.0
391436	2.0	1.0
161582	97.0	44.0
124599	36.0	122.0
101929052	0.0	0.0
391485	1.0	1.0
222611	0.0	1.0
100187716	0.0	0.0
391490	0.0	0.0
391496	0.0	0.0
22899	1219.0	1100.0
391462	0.0	0.0
22891	123.0	194.0
22893	2266.0	1748.0
22894	5311.0	2687.0
22895	5.0	4.0
148581	0.0	0.0
22897	2662.0	930.0
22898	1138.0	848.0
22890	4343.0	2114.0
391470	0.0	0.0
391472	0.0	0.0
391475	0.0	0.0
101929008	20.0	55.0
222659	3.0	2.0
440894	120.0	49.0
222658	7520.0	4471.0
102724035	0.0	0.0
100271575	15.0	2.0
100271577	4.0	1.0
100271571	0.0	0.0
81175	23.0	10.0
81176	11.0	9.0
100271570	1.0	6.0
93145	725.0	2064.0
440888	0.0	0.0
222642	20.0	2.0
222643	176.0	67.0
401289	5.0	3.0
401288	49.0	47.0
401285	3.0	0.0
81166	0.0	0.0
100271564	11.0	19.0
81168	0.0	0.0
100271566	50.0	23.0
81169	0.0	0.0
81162	3.0	0.0
81163	0.0	0.0
100271563	1.0	0.0
81164	0.0	0.0
81160	1.0	0.0
391387	0.0	0.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	4.0	0.0
100271551	2.0	0.0
81198	0.0	0.0
81191	1.0	2.0
81192	0.0	0.0
81193	2.0	3.0
81194	0.0	0.0
450232	0.0	0.0
401260	1.0	1.0
220001	100.0	47.0
222662	1.0	1.0
401265	439.0	115.0
222663	139.0	246.0
220002	2121.0	3234.0
93166	371.0	457.0
401264	618.0	317.0
220004	157.0	61.0
100271539	0.0	0.0
401262	29.0	9.0
93164	728.0	205.0
100271547	0.0	0.0
100271549	0.0	0.0
81188	0.0	0.0
100271543	0.0	0.0
102724000	0.0	0.0
100271545	1.0	0.0
401258	9.0	14.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1014.0	1484.0
440854	38.0	12.0
222698	112.0	15.0
222696	266.0	113.0
161497	22.0	0.0
100271529	5.0	5.0
222699	19.0	16.0
100271536	0.0	0.0
100271538	5.0	6.0
100271537	0.0	0.0
93190	0.0	1.0
283601	0.0	0.0
100271531	3.0	0.0
283600	2.0	1.0
220042	299.0	1069.0
93183	2157.0	2966.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	2748.0	5208.0
100271525	0.0	0.0
100271526	16.0	9.0
100271521	0.0	10.0
100271520	2.0	0.0
220032	9.0	6.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	2.0	0.0
100271516	0.0	0.0
100271510	0.0	0.0
220064	982.0	865.0
220047	10.0	39.0
100271503	0.0	0.0
10808	5903.0	7130.0
56130	283.0	97.0
10807	1586.0	1433.0
56131	998.0	286.0
56132	275.0	1021.0
10809	3250.0	21940.0
220081	28.0	25.0
83756	20.0	247.0
10811	369.0	220.0
56137	80.0	433.0
10810	2084.0	496.0
83755	0.0	0.0
56138	221.0	678.0
83758	261.0	228.0
10813	2256.0	1113.0
56139	716.0	188.0
401207	584.0	445.0
220082	1.0	0.0
83757	12.0	0.0
83752	10008.0	6391.0
56133	316.0	2435.0
10815	132.0	222.0
10814	0.0	0.0
56134	38.0	47.0
10817	291.0	192.0
56135	44.0	38.0
10816	0.0	0.0
283643	198.0	556.0
56136	30.0	6.0
643535	4.0	1.0
643536	0.0	0.0
22800	1469.0	415.0
22801	3055.0	15432.0
643550	2.0	3.0
22802	392.0	20.0
22803	9079.0	8142.0
440804	3.0	2.0
22806	1103.0	1028.0
22807	1439.0	1014.0
10819	179.0	123.0
56140	15.0	22.0
10818	5522.0	2242.0
56141	15.0	30.0
56142	76.0	11.0
56143	20.0	9.0
83737	6166.0	3151.0
220070	1.0	0.0
10822	2.0	0.0
283638	2947.0	3119.0
83744	588.0	307.0
10821	17.0	4.0
10824	5.0	4.0
83746	2425.0	2781.0
10823	0.0	0.0
83741	0.0	0.0
283635	2947.0	3633.0
10826	7504.0	2272.0
220074	1101.0	778.0
56144	53.0	32.0
10825	1769.0	4821.0
56145	161.0	20.0
83740	0.0	0.0
83743	2018.0	2337.0
56146	40.0	10.0
10828	1.0	1.0
10827	1840.0	974.0
83742	5018.0	5586.0
56147	27.0	4.0
283631	5.0	0.0
10820	1.0	0.0
440836	447.0	461.0
643563	1.0	0.0
56154	1.0	0.0
81109	0.0	0.0
283629	230.0	101.0
56159	14.0	25.0
81115	0.0	0.0
81116	0.0	0.0
56155	105.0	203.0
283624	1383.0	521.0
102724097	100.0	289.0
256006	127.0	51.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	3.0	2.0
81114	0.0	0.0
81110	0.0	0.0
440829	1.0	2.0
440823	392.0	632.0
440822	0.0	0.0
56163	59.0	16.0
56164	29.0	14.0
256021	121.0	20.0
56165	43.0	8.0
83759	1589.0	2069.0
56160	1226.0	1059.0
10800	316.0	185.0
283617	0.0	0.0
81104	0.0	0.0
10802	3156.0	2719.0
10801	14086.0	22175.0
10804	9.0	17.0
10803	4.0	3.0
56167	0.0	3.0
10806	2353.0	1479.0
56168	0.0	0.0
56169	87.0	33.0
643582	0.0	0.0
643586	2.0	0.0
256076	1.0	12.0
401253	3.0	1.0
56171	459.0	84.0
401251	9.0	2.0
56172	5267.0	5120.0
401250	27.0	3.0
81137	0.0	0.0
81138	29.0	0.0
83795	0.0	0.0
102724076	0.0	0.0
102724077	16.0	17.0
283688	0.0	0.0
401247	34.0	34.0
81136	0.0	0.0
283687	154.0	155.0
283685	0.0	0.0
93109	779.0	778.0
283682	25.0	10.0
100126825	0.0	0.0
93107	1.0	0.0
643596	13.0	30.0
56180	974.0	616.0
93100	843.0	977.0
401242	5.0	0.0
256085	1.0	3.0
56181	3755.0	1602.0
81126	0.0	0.0
81127	0.0	0.0
83787	3280.0	1877.0
283677	1.0	1.0
401237	1018.0	486.0
83786	2471.0	2698.0
401236	269.0	25.0
283673	1140.0	176.0
93134	5892.0	2664.0
401233	0.0	0.0
401232	286.0	278.0
256051	1346.0	736.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	151.0	130.0
81153	0.0	0.0
