id	f5aa7410-7a2e-4267-ba3a-2a6a391f6b45	b40a318f-fc61-49e5-ab41-c2e41510a12c
100421577	14.0	16.0
100421579	5.0	7.0
255394	902.0	778.0
102724224	13.0	58.0
54600	0.0	0.0
54602	1185.0	805.0
282980	0.0	0.0
54606	2133.0	4644.0
100421572	0.0	0.0
100421588	0.0	2.0
100421589	31.0	89.0
282974	416.0	902.0
282973	140.0	32.0
54619	350.0	861.0
100421581	0.0	0.0
196335	1.0	6.0
100421582	9.0	9.0
54617	2374.0	3676.0
100421598	0.0	0.0
100421599	0.0	2.0
255374	44.0	93.0
282969	343.0	75.0
102724201	10.0	2.0
282966	0.0	0.0
54622	1855.0	712.0
100134259	52.0	12.0
54621	2770.0	2197.0
54620	426.0	1315.0
54626	10.0	6.0
54625	4339.0	16713.0
54623	3230.0	4793.0
54629	2284.0	2325.0
54627	128.0	689.0
27005	1027.0	2446.0
27006	3.0	4.0
27000	906.0	2568.0
27004	0.0	2.0
27018	2875.0	466.0
27019	1.0	63.0
400591	0.0	0.0
27010	354.0	61.0
27012	0.0	0.0
27013	4434.0	2937.0
400581	5.0	0.0
400578	0.0	0.0
400569	773.0	470.0
400566	167.0	331.0
389715	1.0	0.0
100313829	1.0	1.0
390729	0.0	1.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	10.0	32.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	0.0
91775	1694.0	2969.0
390872	0.0	0.0
390874	0.0	3.0
654835	0.0	0.0
400759	150.0	236.0
400757	0.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	1.0	1.0
400752	36.0	202.0
137994	106.0	127.0
642843	7.0	6.0
91768	3171.0	4106.0
64151	84.0	2570.0
64150	487.0	14.0
64168	115.0	28.0
64167	7264.0	5281.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	1843.0	2290.0
400746	21.0	13.0
400745	3.0	2.0
389866	7.0	9.0
150962	372.0	524.0
64175	1641.0	1873.0
162968	38.0	287.0
64174	255.0	48.0
162966	455.0	713.0
162967	754.0	1966.0
162962	296.0	850.0
162963	156.0	190.0
125981	0.0	1.0
149992	0.0	0.0
390856	0.0	0.0
390858	3.0	11.0
27187	0.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	444.0	208.0
149986	1395.0	4274.0
147323	1.0	8.0
326293	0.0	0.0
100313839	0.0	0.0
389898	0.0	2.0
100313837	0.0	0.0
326295	0.0	2.0
27189	0.0	0.0
100313838	0.0	0.0
326294	1.0	1.0
125972	0.0	1.0
642864	0.0	3.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	175.0	124.0
27183	3798.0	4172.0
64170	68.0	69.0
642869	1.0	0.0
27180	132.0	107.0
27181	35.0	138.0
64172	433.0	858.0
100313830	0.0	0.0
375248	283.0	537.0
91782	2806.0	4184.0
27197	6.0	40.0
147339	1344.0	4872.0
27198	1348.0	1775.0
27195	0.0	0.0
125965	2.0	9.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	46.0	90.0
400720	314.0	578.0
149998	9.0	12.0
389884	1.0	1.0
326286	0.0	1.0
27190	8.0	11.0
64180	6.0	0.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	57.0	2.0
64184	0.0	12.0
100313840	0.0	0.0
100313841	1.0	0.0
100313892	0.0	0.0
642891	17.0	0.0
387264	5.0	17.0
387263	2082.0	1733.0
206412	16.0	45.0
27164	0.0	15.0
27165	5.0	13.0
27163	1034.0	460.0
400799	2.0	9.0
400798	19.0	74.0
27166	1400.0	2081.0
400797	0.0	0.0
326272	0.0	0.0
326275	1.0	7.0
326277	0.0	1.0
326279	1.0	1.0
27160	1.0	1.0
27161	3965.0	7603.0
326278	1.0	9.0
100313895	0.0	0.0
642888	2.0	0.0
100313896	0.0	0.0
387254	0.0	0.0
400793	471.0	3279.0
150928	24.0	150.0
27175	1100.0	507.0
149934	0.0	0.0
27173	5531.0	7375.0
150921	16.0	0.0
27179	0.0	0.0
27177	1.0	2.0
27178	1.0	0.0
341883	6.0	0.0
341880	0.0	7.0
27170	0.0	0.0
326269	3.0	2.0
137964	4229.0	8993.0
390892	0.0	0.0
375298	118.0	679.0
149951	2476.0	2977.0
27148	1092.0	2741.0
390895	0.0	0.0
206426	0.0	1.0
27143	459.0	302.0
27141	42.0	17.0
27146	19.0	73.0
106029310	0.0	0.0
27147	1792.0	107.0
27145	1336.0	171.0
123355	963.0	579.0
137970	1.0	0.0
375287	1094.0	1381.0
387276	0.0	0.0
27159	1.0	0.0
387273	5.0	30.0
150947	0.0	0.0
150946	578.0	308.0
27153	876.0	1610.0
27154	2822.0	9305.0
400769	0.0	1.0
27151	831.0	130.0
27152	942.0	1423.0
123346	1.0	1.0
27158	419.0	1453.0
400765	1.0	0.0
100293516	248.0	990.0
387266	0.0	0.0
27156	10.0	13.0
149954	3.0	0.0
387267	0.0	0.0
375295	305.0	1005.0
100313886	0.0	2.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	6.0	4.0
160365	8.0	12.0
160364	18.0	37.0
102724316	1343.0	1086.0
54754	0.0	0.0
54753	419.0	1385.0
54752	1.0	12.0
54751	1586.0	783.0
54758	1103.0	1308.0
54757	826.0	407.0
54756	1507.0	2418.0
101928290	210.0	37.0
6401	6742.0	243.0
6400	11715.0	10278.0
102724307	6.0	6.0
54760	28.0	246.0
54765	8450.0	10259.0
54764	1936.0	1941.0
54763	0.0	0.0
54762	137.0	796.0
54769	15.0	50.0
54768	5.0	355.0
54766	0.0	0.0
159371	451.0	75.0
100421700	0.0	2.0
100421701	0.0	2.0
100421702	1.0	2.0
100421704	4.0	73.0
100421705	0.0	0.0
100421706	0.0	1.0
100421707	0.0	1.0
100421708	3.0	6.0
100421709	0.0	0.0
54776	4743.0	2577.0
91703	1.0	17.0
6403	3005.0	202.0
6402	224.0	839.0
6405	3201.0	7050.0
54778	1909.0	2174.0
6404	977.0	713.0
54777	21.0	240.0
6407	0.0	0.0
6406	0.0	0.0
64100	0.0	0.0
64102	9980.0	0.0
6421	6778.0	22350.0
100421710	0.0	1.0
64101	237.0	148.0
6423	9109.0	17033.0
6422	47875.0	78.0
64106	12.0	7.0
64105	32.0	910.0
64108	149.0	509.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	3.0	5.0
54780	2398.0	1959.0
54785	335.0	158.0
54784	388.0	695.0
6414	21212.0	5723.0
6416	1572.0	1717.0
54788	3143.0	3184.0
6415	10908.0	8893.0
6418	8179.0	25919.0
6419	981.0	1277.0
6430	9890.0	5139.0
64111	0.0	0.0
162989	647.0	1663.0
64110	889.0	3291.0
6432	4766.0	7170.0
6431	5551.0	14816.0
64112	1964.0	1725.0
64115	6430.0	687.0
6434	5318.0	7141.0
101928243	11.0	23.0
6433	1741.0	3105.0
64114	37902.0	4990.0
101928244	0.0	1.0
100421724	3.0	0.0
64116	938.0	1794.0
64118	2526.0	4386.0
101928248	10.0	3.0
100421728	0.0	0.0
54790	1638.0	4492.0
100421729	0.0	0.0
104548973	1.0	0.0
104548972	1.0	0.0
54793	2582.0	2099.0
400713	313.0	108.0
104548971	26.0	23.0
104548970	0.0	0.0
54798	27.0	23.0
255411	2.0	0.0
54797	669.0	838.0
54796	2453.0	594.0
54795	1374.0	3254.0
6425	27.0	1.0
6424	14918.0	8224.0
150992	0.0	0.0
6427	3218.0	7472.0
54799	1324.0	4954.0
6426	5485.0	15806.0
6429	4992.0	3804.0
6428	9788.0	17497.0
162979	9.0	85.0
6441	23.0	15.0
64122	701.0	781.0
64121	2930.0	1818.0
6440	2.0	1.0
100421731	0.0	0.0
6443	9220.0	3135.0
101928256	0.0	0.0
6442	173.0	8.0
64123	8213.0	727.0
100421733	0.0	0.0
6445	1101.0	5.0
100421734	0.0	0.0
6444	2009.0	793.0
160313	0.0	4.0
100421736	0.0	0.0
64127	64.0	1591.0
162972	514.0	1226.0
64129	7456.0	277.0
255426	10.0	2.0
642818	1.0	0.0
642819	228.0	240.0
400709	18.0	24.0
6439	5.0	8.0
642812	3.0	5.0
64131	3704.0	4514.0
654817	78.0	50.0
6450	299.0	244.0
91750	963.0	966.0
64130	101.0	196.0
654816	48.0	21.0
6452	3562.0	2529.0
100421741	0.0	0.0
64132	1406.0	6869.0
6451	6871.0	18254.0
64135	1184.0	5737.0
91754	8742.0	7094.0
6453	23828.0	3221.0
6456	28.0	38.0
91752	20.0	39.0
64137	17.0	9.0
6455	3655.0	5271.0
147372	295.0	147.0
6447	20.0	210.0
6446	5159.0	1412.0
91748	4505.0	3599.0
6449	2851.0	6285.0
135398	279.0	582.0
91746	3783.0	5887.0
6448	1882.0	1223.0
91749	299.0	364.0
6461	298.0	624.0
6462	23.0	2.0
6465	0.0	0.0
100421754	0.0	0.0
64146	43.0	85.0
64145	3710.0	3023.0
6464	8080.0	6373.0
162998	50.0	105.0
100421756	2.0	2.0
101928276	0.0	0.0
64147	208.0	389.0
160335	898.0	3203.0
6466	0.0	3.0
162993	520.0	444.0
64149	530.0	1650.0
147381	12.0	5.0
255403	389.0	1195.0
6458	25.0	30.0
6457	0.0	0.0
91734	2.0	1.0
6459	12.0	28.0
6472	1600.0	4653.0
6471	0.0	0.0
6474	1584.0	198.0
6473	45.0	2.0
6476	0.0	0.0
6478	1582.0	10504.0
6477	923.0	1081.0
101928200	6.0	1.0
100421648	0.0	1.0
6470	5622.0	834.0
6469	0.0	0.0
6468	4686.0	2620.0
6483	2417.0	1168.0
6482	4916.0	14620.0
100421652	0.0	0.0
6484	1280.0	911.0
6487	1682.0	570.0
196294	402.0	728.0
6489	154.0	329.0
497661	417.0	955.0
100421657	0.0	0.0
6480	2999.0	994.0
102724386	34.0	2.0
6494	1477.0	1166.0
6493	65.0	1266.0
6496	2.0	79.0
6495	2002.0	2302.0
6498	2449.0	5911.0
101928223	13.0	0.0
6497	9988.0	3343.0
6499	2204.0	3529.0
6490	30.0	149.0
6492	1443.0	16.0
6491	145.0	3793.0
101928232	0.0	0.0
100124700	5.0	524.0
102724368	7.0	16.0
196264	158.0	989.0
54700	2250.0	4373.0
54707	1255.0	1065.0
497634	0.0	0.0
54704	1712.0	2277.0
54708	2256.0	4212.0
160287	12.0	18.0
54714	9.0	6.0
54718	152.0	155.0
100421681	0.0	0.0
54716	27.0	25.0
54715	1.0	17.0
100421695	1.0	3.0
100421697	0.0	0.0
100421698	0.0	1.0
100421699	3.0	6.0
102724349	4.0	5.0
102724341	0.0	0.0
159296	0.0	0.0
54729	0.0	0.0
54726	3576.0	4400.0
100421694	0.0	0.0
255480	452.0	192.0
54732	4560.0	6911.0
54734	26.0	19.0
54733	276.0	537.0
54739	894.0	1085.0
54738	1.0	0.0
54737	4425.0	2675.0
160298	5.0	22.0
102724321	0.0	0.0
255488	1524.0	2730.0
54742	73.0	5.0
54741	12425.0	4272.0
54749	5220.0	885.0
137902	211.0	312.0
27128	1247.0	539.0
27129	31054.0	37.0
29789	2733.0	6907.0
27127	6.0	105.0
27120	22.0	106.0
27121	12.0	1.0
29781	1600.0	3715.0
29780	2742.0	1679.0
27124	145.0	8707.0
27125	6717.0	12889.0
27122	1640.0	2204.0
29785	91.0	93.0
27123	511.0	228.0
125919	246.0	792.0
29799	239.0	612.0
390800	0.0	0.0
27131	7878.0	7138.0
654790	20.0	2.0
27132	42.0	2635.0
27130	1245.0	634.0
29798	167.0	403.0
27136	0.0	0.0
29797	0.0	0.0
27133	4.0	0.0
29796	2223.0	2442.0
27134	60.0	3028.0
27106	1664.0	1368.0
27107	1408.0	2701.0
29768	8.0	4.0
29767	2349.0	640.0
29766	4693.0	8512.0
27109	1490.0	965.0
29761	4617.0	2796.0
29760	275.0	700.0
389813	70.0	101.0
389812	0.0	0.0
27102	6478.0	22679.0
29765	0.0	0.0
29763	303.0	702.0
27101	2402.0	6127.0
389816	2.0	40.0
27115	541.0	84.0
29778	0.0	1.0
29777	939.0	1196.0
27113	144.0	797.0
29775	1948.0	925.0
27111	153.0	46.0
29774	81.0	142.0
27112	124.0	15.0
390831	0.0	0.0
390834	0.0	26.0
390836	0.0	4.0
100313938	0.0	0.0
125950	560.0	2277.0
125958	0.0	0.0
377841	1.0	27.0
390843	0.0	0.0
390844	2.0	3.0
389827	1.0	0.0
652170	1.0	0.0
389860	2.0	1.0
390811	0.0	0.0
389857	0.0	0.0
390816	19.0	1.0
389856	193.0	381.0
125931	0.0	1.0
389852	0.0	2.0
100313914	0.0	0.0
389844	1.0	0.0
389840	11.0	10.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	6.0	21.0
91893	82.0	157.0
91894	2.0	5.0
147670	12.0	14.0
147664	0.0	0.0
642721	0.0	0.0
64285	1378.0	1873.0
64284	30.0	2038.0
64288	530.0	451.0
147685	25.0	116.0
121026	0.0	0.0
123688	379.0	150.0
341568	1.0	0.0
341567	3.0	1.0
642737	0.0	2.0
64283	2119.0	1697.0
64282	1076.0	2458.0
389541	2436.0	2481.0
147694	685.0	1161.0
389537	158.0	98.0
147686	193.0	706.0
147687	368.0	734.0
121014	0.0	0.0
642741	7.0	19.0
159686	87.0	29.0
642746	0.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	1.0	0.0
390503	0.0	1.0
121006	20.0	9.0
389524	306.0	445.0
147699	46.0	13.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	9.0	133.0
27286	6898.0	1178.0
27283	0.0	0.0
27284	38.0	4.0
389558	316.0	87.0
27289	406.0	701.0
27287	92.0	54.0
27288	0.0	0.0
135656	3.0	0.0
390561	5.0	25.0
27296	26.0	36.0
389549	1.0	0.0
27297	1878.0	4075.0
27294	6.0	66.0
27295	1449.0	402.0
27299	31.0	959.0
642776	1.0	0.0
27292	1317.0	1719.0
27293	16.0	519.0
27290	1.0	12.0
642778	9.0	23.0
27291	610.0	1394.0
160622	1906.0	138.0
390531	0.0	2.0
147650	251.0	272.0
390530	1.0	0.0
390535	0.0	1.0
390539	0.0	0.0
147646	1.0	5.0
390538	0.0	0.0
654783	0.0	0.0
147645	220.0	145.0
341511	0.0	1.0
6500	13173.0	17586.0
133015	365.0	448.0
400410	56.0	119.0
147660	39.0	10.0
121054	1.0	2.0
121053	236.0	405.0
147657	797.0	2865.0
147658	2.0	8.0
400406	9.0	5.0
642799	0.0	0.0
642796	0.0	0.0
133022	143.0	462.0
642797	116.0	1188.0
101928165	0.0	0.0
6511	0.0	2.0
390595	189.0	158.0
6510	8845.0	5287.0
390594	0.0	1.0
100421803	0.0	1.0
100421804	3.0	7.0
390598	16.0	20.0
100421805	12.0	3.0
100421806	1.0	4.0
100421807	0.0	1.0
6509	1593.0	13373.0
54870	4091.0	5601.0
54875	846.0	2106.0
54874	3497.0	6277.0
54873	23183.0	545.0
389599	1.0	0.0
54872	2311.0	2654.0
102724430	1.0	0.0
54879	463.0	406.0
6502	1003.0	830.0
54878	4011.0	3791.0
6504	31.0	87.0
54877	1853.0	5087.0
91801	608.0	712.0
6503	454.0	527.0
54876	1446.0	2722.0
6506	58.0	1601.0
6505	431.0	3107.0
91807	25.0	14.0
6508	265.0	47.0
6507	5710.0	606.0
101928176	0.0	19.0
6520	4873.0	13513.0
6522	3816.0	9825.0
221717	0.0	0.0
6521	25.0	0.0
221718	0.0	0.0
100421813	0.0	5.0
64207	3627.0	3274.0
100421816	3.0	9.0
221711	10.0	23.0
64208	135.0	7.0
221710	798.0	1189.0
54882	242.0	399.0
54881	1160.0	1666.0
54880	1711.0	6010.0
54886	5.0	0.0
54885	904.0	679.0
54884	69708.0	6002.0
54883	1300.0	6431.0
6513	638.0	3583.0
6512	697.0	23.0
54888	2378.0	4755.0
6515	5915.0	1301.0
54887	2468.0	4439.0
6514	0.0	0.0
6517	1616.0	15.0
6519	6.0	11.0
6518	88.0	109.0
221749	5890.0	589.0
64210	2864.0	3945.0
6531	2.0	0.0
100421820	1.0	2.0
64211	0.0	0.0
6530	255.0	0.0
6533	2768.0	2863.0
6532	238.0	18086.0
100421823	2.0	0.0
390572	1.0	3.0
64216	598.0	1908.0
64215	1536.0	4672.0
100421825	0.0	0.0
64218	182.0	1080.0
100421827	0.0	0.0
100421828	0.0	2.0
64219	4512.0	1452.0
100421829	14.0	19.0
54893	4214.0	1997.0
54892	774.0	5688.0
54891	1322.0	2244.0
54890	4826.0	2846.0
54897	326.0	1618.0
54896	636.0	640.0
54894	36.0	2754.0
6524	1.0	5.0
6523	3.0	0.0
170062	0.0	0.0
101928190	1.0	0.0
54899	1676.0	1247.0
6526	6238.0	4366.0
6525	3005.0	2375.0
54898	190.0	7832.0
6528	17.0	1131.0
91828	10.0	7.0
170067	1.0	0.0
6527	61.0	14.0
6529	119.0	68.0
6540	4.0	5.0
64221	1176.0	144.0
64220	10.0	464.0
6542	2495.0	30116.0
64223	1211.0	2347.0
6541	1188.0	5399.0
64222	1722.0	3400.0
390581	0.0	0.0
64225	2063.0	4536.0
6543	1.0	5.0
64224	2118.0	2670.0
105376261	0.0	0.0
6535	3084.0	6427.0
6534	1.0	2.0
6536	368.0	2129.0
6539	37.0	216.0
6538	1.0	0.0
64232	0.0	0.0
6551	0.0	0.0
6550	15.0	23.0
64231	3225.0	1221.0
6553	108.0	125.0
91851	48369.0	7.0
64236	952.0	550.0
6555	0.0	0.0
101928122	2.0	1.0
6554	1.0	1.0
6546	1180.0	569.0
6545	230.0	136.0
6548	2299.0	4804.0
6547	27.0	1.0
6549	23.0	0.0
6560	6455.0	1746.0
64241	51.0	1.0
64240	20.0	3.0
6561	0.0	0.0
6564	18.0	2.0
6563	133.0	43.0
100421854	25.0	39.0
101928136	50.0	3.0
6566	1854.0	4947.0
6565	108.0	33.0
100421859	0.0	7.0
101928138	0.0	0.0
221756	13.0	12.0
6557	10.0	12.0
6556	152.0	399.0
6559	1.0	3.0
91833	1573.0	1886.0
6558	1762.0	11868.0
133083	0.0	0.0
6571	81.0	20.0
101928142	6.0	1.0
100421860	0.0	2.0
6570	1.0	4.0
100421861	0.0	1.0
6573	648.0	1608.0
6572	0.0	0.0
101928141	151.0	0.0
91875	712.0	1262.0
6575	1281.0	3757.0
6574	1342.0	5922.0
101928147	0.0	0.0
100421865	3.0	12.0
6576	6290.0	2910.0
221785	829.0	1189.0
245711	14.0	54.0
169044	37.0	44.0
221786	268.0	1016.0
6568	1.0	0.0
6567	4301.0	944.0
91869	1019.0	1473.0
6569	0.0	0.0
6582	0.0	1.0
91860	135.0	183.0
101928153	127.0	89.0
6581	1624.0	6.0
101928154	292.0	0.0
6584	737.0	1985.0
101928151	1.0	0.0
6583	69.0	82.0
6586	28284.0	1521.0
6585	47.0	12.0
101928158	5.0	1.0
91862	21.0	1589.0
6588	1.0	2.0
6580	8.0	12.0
169026	3.0	160.0
6579	0.0	1.0
6578	1091.0	819.0
6595	12749.0	7827.0
6594	3442.0	4947.0
30817	198.0	234.0
6597	2972.0	18251.0
6596	2947.0	9017.0
30816	23.0	5.0
30819	21903.0	49.0
6599	3936.0	15409.0
100421767	1.0	0.0
6598	1390.0	4221.0
30818	375.0	147.0
100421768	0.0	0.0
100421769	5.0	0.0
6591	1040.0	501.0
6590	609.0	113.0
30820	20.0	7.0
100421774	0.0	3.0
100421776	1.0	0.0
100421779	0.0	1.0
282706	0.0	0.0
255104	1592.0	832.0
255101	1.0	5.0
54802	443.0	1175.0
30813	0.0	20.0
30812	32.0	8.0
54801	1010.0	2599.0
54800	4599.0	3602.0
30815	13943.0	1574.0
30814	0.0	0.0
54806	1028.0	1491.0
54805	724.0	1600.0
30811	450.0	1082.0
100421771	0.0	0.0
54809	1332.0	5832.0
100421784	5.0	5.0
54808	3211.0	6158.0
54807	247.0	563.0
29802	13.0	9.0
29801	2570.0	1287.0
29800	737.0	970.0
101928104	11.0	1.0
29803	4423.0	9883.0
54813	882.0	1495.0
54812	1628.0	5061.0
54811	1046.0	4003.0
54810	733.0	25.0
54816	2815.0	2486.0
54815	3117.0	4798.0
54814	202.0	613.0
100421794	2.0	1.0
54819	488.0	1041.0
100421796	113.0	127.0
100421797	0.0	0.0
101928113	18.0	1.0
100421799	0.0	0.0
54820	959.0	3168.0
54823	512.0	472.0
54822	3729.0	3832.0
54821	19.0	1180.0
54828	2017.0	2870.0
54827	3.0	0.0
54826	300.0	501.0
54825	5.0	51.0
54829	2573.0	1034.0
282756	0.0	0.0
54831	11.0	2.0
54830	12.0	274.0
282754	0.0	0.0
102724473	1.0	0.0
54834	1005.0	1163.0
54832	8006.0	7601.0
54839	226.0	359.0
54838	8191.0	4861.0
54836	51.0	2662.0
54842	2551.0	6974.0
54841	894.0	385.0
54840	907.0	1605.0
54845	128.0	14553.0
54843	1157.0	11125.0
54849	2247.0	2819.0
54848	22.0	751.0
54847	398.0	2155.0
100359394	11.0	1.0
100359397	0.0	0.0
100359396	52.0	4.0
255119	8.0	4.0
54853	1255.0	2761.0
54852	99.0	589.0
54851	519.0	555.0
54850	1022.0	799.0
54857	9.0	58.0
54856	2595.0	5219.0
54855	331.0	3276.0
54854	6.0	171.0
54859	1019.0	1171.0
54858	2204.0	1545.0
255130	4.0	4.0
54860	0.0	0.0
100134015	9.0	20.0
54863	297.0	170.0
54862	2021.0	3049.0
54861	7110.0	3219.0
54868	1349.0	1096.0
54867	7586.0	5687.0
54866	2.0	12.0
54865	1183.0	3326.0
54869	32.0	745.0
255180	10.0	0.0
27249	3705.0	4502.0
27247	2056.0	1112.0
27248	3983.0	4669.0
100431168	0.0	2.0
400360	0.0	5.0
107161163	0.0	0.0
27241	1050.0	921.0
27242	7572.0	1890.0
27240	41.0	51.0
27245	1974.0	1626.0
400359	0.0	3.0
27246	2555.0	3872.0
27243	4658.0	6479.0
27244	2551.0	1251.0
678655	625.0	1155.0
642687	0.0	3.0
282791	27.0	7.0
282790	1.0	1.0
107161154	1.0	0.0
27258	1764.0	2627.0
100431177	0.0	0.0
255193	0.0	1.0
27252	2316.0	1310.0
27253	459.0	551.0
27250	5456.0	12550.0
100431173	0.0	0.0
27257	931.0	1164.0
100431172	0.0	0.0
255189	5.0	199.0
27254	46.0	60.0
282786	0.0	0.0
27255	29.0	0.0
123606	956.0	2531.0
107161144	46.0	30.0
29889	2264.0	4500.0
29888	3655.0	7393.0
103344929	0.0	0.0
29887	2293.0	1555.0
103344928	4.0	4.0
107161145	0.0	0.0
27229	941.0	3125.0
353500	11.0	54.0
29882	1778.0	2494.0
29881	54.0	36.0
29880	1351.0	640.0
103344932	15.0	0.0
29886	1880.0	2396.0
282776	0.0	0.0
282775	0.0	0.0
29883	3424.0	6090.0
282770	0.0	0.0
103344930	0.0	0.0
353515	0.0	0.0
27238	1220.0	1467.0
27239	121.0	79.0
29899	565.0	2630.0
27236	2167.0	4250.0
27237	146.0	1115.0
353513	0.0	0.0
353514	63.0	29.0
353511	555.0	350.0
27230	6310.0	10424.0
29893	154.0	479.0
27231	0.0	1.0
282769	0.0	0.0
29890	4116.0	7312.0
29896	2575.0	4422.0
27235	363.0	1221.0
27232	12.0	10.0
29895	0.0	3.0
255167	13.0	9.0
29894	3310.0	11068.0
27233	294.0	90.0
282763	0.0	1.0
27201	17.0	7.0
27202	229.0	2147.0
27200	5.0	2.0
30849	2764.0	4286.0
30851	1486.0	764.0
30850	1455.0	689.0
400389	1.0	2.0
29844	415.0	678.0
29843	965.0	3503.0
400385	1.0	0.0
29842	335.0	6027.0
29841	276.0	2729.0
30846	48988.0	3022.0
30845	276.0	975.0
30848	0.0	0.0
30847	0.0	0.0
30844	5975.0	3729.0
30827	1465.0	2350.0
29855	4130.0	7389.0
123624	0.0	4.0
29851	13.0	99.0
29850	0.0	0.0
30835	1464.0	87.0
30834	424.0	557.0
30837	1718.0	8915.0
30836	2944.0	2873.0
30833	575.0	404.0
30832	601.0	68.0
64395	1253.0	2930.0
64397	19502.0	7933.0
64396	0.0	1.0
64399	243.0	63.0
64398	2181.0	1750.0
390634	0.0	0.0
390637	223.0	395.0
389634	18.0	6.0
389633	1.0	4.0
400511	1.0	0.0
389631	0.0	0.0
64393	2324.0	1549.0
389630	0.0	0.0
390643	0.0	0.0
400506	667.0	2421.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	0.0
400500	0.0	0.0
642612	0.0	0.0
160518	1865.0	1825.0
341689	0.0	0.0
400508	8.0	3.0
642614	0.0	0.0
389662	11.0	8.0
390610	1.0	2.0
377677	74.0	63.0
390612	1.0	1.0
390616	1.0	0.0
389658	0.0	0.0
389655	3.0	18.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	97.0	111.0
642641	13.0	43.0
389652	0.0	0.0
389649	0.0	7.0
390627	56.0	333.0
389644	0.0	1.0
389643	93.0	20.0
642633	0.0	0.0
642631	0.0	0.0
642636	1.0	1.0
101928085	26.0	60.0
642652	0.0	0.0
375035	2871.0	3295.0
221806	5.0	12.0
338017	0.0	2.0
389677	687.0	2789.0
389676	0.0	0.0
101928099	1.0	48.0
642663	0.0	0.0
389674	7.0	17.0
389672	3.0	19.0
338002	3.0	0.0
400550	0.0	0.0
338004	0.0	0.0
390688	1.0	1.0
338005	0.0	1.0
389668	41.0	128.0
375033	2938.0	100.0
341640	83.0	225.0
642659	61.0	224.0
642658	17.0	19.0
221823	0.0	0.0
6610	240.0	833.0
375057	325.0	5.0
390650	0.0	0.0
375056	7798.0	8897.0
387044	1.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	0.0
6609	2361.0	1446.0
147525	180.0	123.0
6608	985.0	475.0
387039	0.0	0.0
387036	8.0	31.0
6601	7465.0	7414.0
6603	4495.0	9102.0
6602	2965.0	3851.0
6605	3710.0	17446.0
6604	680.0	1054.0
375061	3125.0	74.0
6607	166.0	237.0
6606	128.0	336.0
6621	689.0	1153.0
6620	0.0	0.0
642683	0.0	0.0
390660	7.0	4.0
390664	0.0	0.0
387032	246.0	378.0
389692	0.0	2.0
390667	3.0	0.0
123591	61.0	33.0
389690	0.0	0.0
6619	1920.0	2129.0
6612	4348.0	7342.0
6611	1952.0	9576.0
6614	2508.0	1544.0
6613	4715.0	6346.0
6616	12.0	40.0
6615	405.0	251.0
6618	802.0	1920.0
6617	432.0	401.0
6632	1002.0	3773.0
6631	1745.0	3016.0
387066	3364.0	4125.0
387065	0.0	0.0
64319	3175.0	5155.0
64318	853.0	1999.0
387063	2.0	0.0
245812	1065.0	1197.0
54991	197.0	603.0
54996	2020.0	834.0
54995	353.0	760.0
54994	2671.0	8532.0
54993	440.0	679.0
6623	8476.0	392.0
6622	250.0	51.0
6625	4322.0	8262.0
54998	2041.0	1638.0
6624	2410.0	1040.0
54997	212.0	12.0
6627	595.0	1435.0
6626	1783.0	3507.0
6629	1824.0	3391.0
6628	2541.0	11874.0
64320	814.0	1003.0
6641	1509.0	603.0
6640	3521.0	704.0
64321	2188.0	41.0
64324	5592.0	12739.0
6643	4677.0	4372.0
221838	528.0	479.0
6642	15671.0	9036.0
64326	2288.0	2752.0
387055	2.0	0.0
64328	1913.0	2080.0
64327	1964.0	5003.0
221833	0.0	0.0
221830	932.0	2366.0
6634	2404.0	4755.0
6633	3259.0	7412.0
6636	783.0	2682.0
6635	923.0	4419.0
6638	1444.0	1335.0
6637	785.0	1865.0
101928062	1.0	1.0
6650	1023.0	1369.0
64333	337.0	207.0
6652	307.0	6271.0
64332	4504.0	1094.0
6651	18363.0	24310.0
6654	10981.0	5347.0
100421943	0.0	0.0
6653	1213.0	4743.0
387082	7.0	8.0
102724536	71.0	5.0
78987	3057.0	1140.0
78986	5.0	1.0
78989	256.0	13.0
6645	5930.0	1980.0
78988	1080.0	1397.0
6644	0.0	0.0
