id	e84e835c-ce99-46bd-a50b-068cfb983143	512b0f65-4ee9-4d01-b453-075499fe9d83
106480830	0.0	0.0
106480833	0.0	0.0
106479862	1.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	384.0	877.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	3.0	19.0
106480836	0.0	0.0
57534	3556.0	11332.0
57535	7938.0	37596.0
343727	0.0	0.0
57536	536.0	968.0
57537	258.0	4487.0
150864	660.0	1468.0
57530	1643.0	3917.0
57531	816.0	1515.0
57532	4372.0	11933.0
106480840	0.0	0.0
57533	1614.0	3537.0
57538	332.0	336.0
57539	1448.0	2854.0
106479817	0.0	2.0
106480806	1.0	4.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	1.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	0.0	1.0
123263	480.0	748.0
106480800	0.0	0.0
123264	36.0	76.0
57540	14.0	104.0
106480802	2.0	0.0
106480801	0.0	0.0
106480804	0.0	1.0
106480803	0.0	0.0
57545	1165.0	1553.0
57546	673.0	1495.0
57547	203.0	640.0
57541	854.0	2130.0
57542	1965.0	4168.0
353132	0.0	0.0
57544	773.0	2053.0
353131	0.0	0.0
644943	139.0	311.0
57549	544.0	2495.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	0.0	0.0
100101490	14.0	59.0
106479807	0.0	0.0
137835	518.0	136.0
106479806	0.0	0.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	12.0	21.0
106479802	5.0	18.0
106479801	0.0	0.0
644962	117.0	2398.0
106479800	0.0	1.0
353134	0.0	0.0
353133	0.0	1.0
106480811	0.0	0.0
57551	4667.0	13497.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	0.0	1.0
353139	0.0	0.0
106480814	0.0	0.0
57556	2393.0	2233.0
57558	250.0	775.0
57559	289.0	387.0
57552	1565.0	1837.0
353141	0.0	0.0
353140	0.0	1.0
57553	1003.0	2519.0
57554	21.0	47.0
353143	0.0	0.0
57555	1407.0	4487.0
353142	1.0	0.0
343702	1.0	6.0
729102	3.0	6.0
106479839	0.0	1.0
106479838	0.0	0.0
729101	1.0	0.0
106479837	0.0	1.0
106479836	1.0	7.0
106479835	3.0	2.0
644972	81.0	84.0
106479834	0.0	0.0
106479833	0.0	2.0
642311	1.0	0.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	8.0	6.0
102465906	0.0	0.0
57560	591.0	1316.0
106479830	0.0	0.0
353144	0.0	0.0
57561	9539.0	9729.0
57562	957.0	1516.0
149830	0.0	0.0
57567	540.0	1255.0
57568	1316.0	3210.0
57569	849.0	1028.0
57563	874.0	2833.0
57565	97.0	155.0
106479829	0.0	2.0
106479828	0.0	3.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	1.0	2.0
106479824	0.0	0.0
106479823	0.0	7.0
106479822	0.0	0.0
106479821	0.0	0.0
57570	1020.0	1576.0
125893	174.0	838.0
106479820	2.0	4.0
57571	81.0	134.0
57572	2495.0	2980.0
149840	151.0	364.0
57573	398.0	791.0
102465910	0.0	0.0
57578	21.0	124.0
57579	787.0	1598.0
149837	208.0	539.0
123228	157.0	375.0
57574	0.0	8.0
353163	2.0	2.0
57575	11.0	41.0
102465909	0.0	0.0
57576	124.0	221.0
102465908	0.0	0.0
57577	504.0	897.0
353164	1.0	2.0
102465907	0.0	0.0
644974	17.0	32.0
642317	0.0	3.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	0.0	4.0
730196	0.0	0.0
390110	0.0	1.0
389123	0.0	0.0
389124	0.0	0.0
730190	1.0	3.0
390116	0.0	0.0
389120	1.0	0.0
390117	0.0	0.0
147276	1.0	0.0
389118	3.0	1.0
389119	58.0	217.0
353174	12.0	17.0
389114	460.0	1063.0
135293	1300.0	1388.0
135295	72.0	136.0
729196	0.0	0.0
729198	0.0	0.0
730180	0.0	0.0
353189	25.0	81.0
392752	11.0	52.0
389144	0.0	0.0
389141	4.0	7.0
123283	742.0	1530.0
102465944	0.0	0.0
353194	9.0	10.0
353196	3.0	2.0
389136	3093.0	8462.0
389137	3.0	16.0
390102	0.0	0.0
100526416	0.0	0.0
389125	2.0	1.0
389160	118.0	291.0
390151	1.0	0.0
390152	0.0	0.0
729163	0.0	0.0
730152	0.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	13.0	21.0
390158	6.0	14.0
389161	4.0	6.0
147226	2.0	6.0
389158	1.0	2.0
147228	8.0	2.0
135250	26.0	55.0
102465975	2.0	0.0
729156	2.0	8.0
102465974	0.0	2.0
730144	4.0	4.0
390162	0.0	0.0
390166	0.0	0.0
389156	5.0	4.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	0.0	0.0
389151	0.0	0.0
102465976	0.0	0.0
729150	4.0	4.0
730138	2.0	16.0
102465985	0.0	0.0
730174	2.0	0.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	0.0	2.0
390136	0.0	0.0
390137	0.0	0.0
221303	128.0	213.0
390138	0.0	0.0
221302	434.0	660.0
390139	0.0	0.0
729182	0.0	8.0
135270	0.0	0.0
389170	38.0	65.0
729178	72.0	106.0
102465995	0.0	0.0
102465993	2.0	1.0
390142	0.0	0.0
729177	6.0	25.0
390144	0.0	0.0
729176	2.0	3.0
389179	15.0	25.0
389177	0.0	1.0
390148	0.0	0.0
729171	1.0	1.0
390072	3.0	9.0
390073	0.0	0.0
390075	0.0	0.0
390077	0.0	5.0
390078	0.0	0.0
390079	0.0	5.0
221322	217.0	642.0
642290	3.0	5.0
389084	372.0	76.0
390081	0.0	0.0
390082	0.0	0.0
389072	148.0	503.0
390083	0.0	0.0
390084	0.0	0.0
389075	0.0	0.0
389073	0.0	0.0
390091	4.0	3.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	1.0
390059	0.0	0.0
390061	0.0	0.0
390063	1.0	0.0
390064	0.0	0.0
389090	0.0	0.0
390066	1.0	1.0
390067	0.0	0.0
221336	113.0	716.0
147199	0.0	0.0
257313	18.0	13.0
221357	1.0	0.0
196120	0.0	0.0
9201	4140.0	6322.0
9202	2833.0	7490.0
9200	215.0	174.0
9205	827.0	1343.0
9206	1.0	1.0
9203	2138.0	3471.0
9204	689.0	1227.0
221391	3.0	0.0
221393	2.0	2.0
221395	3525.0	6386.0
9212	95.0	81.0
9213	2305.0	4583.0
9210	0.0	1.0
9211	9.0	9.0
9217	3810.0	5993.0
9214	287.0	334.0
9215	1304.0	2888.0
284904	6.0	9.0
284900	440.0	832.0
9209	2359.0	2548.0
159195	1991.0	3161.0
9207	3.0	83.0
9208	7552.0	10437.0
9223	2287.0	5032.0
9221	4676.0	7331.0
9227	214.0	238.0
644873	1439.0	2310.0
9228	21.0	28.0
644871	1.0	0.0
57460	946.0	3388.0
57461	1087.0	1257.0
57462	776.0	1194.0
257364	2955.0	5104.0
57463	555.0	1280.0
9220	72.0	144.0
57468	14.0	16.0
57469	230.0	344.0
57464	16.0	79.0
257358	15.0	11.0
57465	978.0	1823.0
57466	1410.0	3267.0
57467	23.0	17.0
9218	10821.0	10836.0
9219	3623.0	6569.0
113802	439.0	956.0
9235	1371.0	709.0
644881	0.0	0.0
9232	165.0	308.0
9238	1361.0	2311.0
9236	1328.0	2068.0
57471	22.0	53.0
101101773	0.0	0.0
57472	1607.0	4447.0
101101772	3.0	30.0
57473	1141.0	3398.0
57474	39.0	196.0
9230	4174.0	5873.0
9231	1890.0	6409.0
101101776	1.0	0.0
101101775	93.0	103.0
57470	2553.0	4150.0
57479	1413.0	4090.0
791114	1.0	1.0
791115	1.0	0.0
57475	444.0	704.0
105616916	0.0	0.0
57476	144.0	500.0
57477	875.0	2170.0
57478	1297.0	2342.0
644877	0.0	6.0
9229	185.0	271.0
9245	4.0	5.0
9246	2986.0	5433.0
9244	158.0	229.0
644890	17.0	12.0
9249	3777.0	5211.0
644896	4.0	1.0
9247	0.0	2.0
9248	2.0	0.0
57482	17.0	1347.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	2165.0	2517.0
106480789	2.0	17.0
106480788	0.0	1.0
9241	9.0	23.0
9242	205.0	644.0
57480	2194.0	3401.0
9240	2012.0	2933.0
57481	11.0	18.0
106480790	0.0	0.0
284958	1.0	9.0
106480792	0.0	0.0
106480791	1.0	0.0
57486	1099.0	2747.0
106480794	0.0	1.0
106480793	0.0	0.0
57488	11627.0	14159.0
106480796	12052.0	14953.0
57489	1582.0	2476.0
106480795	6.0	2.0
9256	1112.0	2890.0
9254	215.0	1320.0
9255	2587.0	4040.0
137814	0.0	0.0
341152	0.0	0.0
9258	1079.0	1922.0
57493	8428.0	17453.0
106480798	0.0	0.0
57494	1697.0	2787.0
106480797	0.0	0.0
57495	6.0	4.0
57496	3822.0	12370.0
106480799	0.0	0.0
9252	1234.0	1856.0
9253	1125.0	1371.0
57491	41.0	178.0
57492	4641.0	10482.0
284948	3.0	13.0
57497	1.0	20.0
57498	5211.0	13214.0
284942	293.0	526.0
642236	61.0	63.0
402509	0.0	0.0
341148	0.0	0.0
9267	2662.0	3461.0
9265	2641.0	6312.0
9266	2610.0	5551.0
106479779	5.0	3.0
106479778	0.0	0.0
106479777	1.0	5.0
106480765	1.0	1.0
106479776	0.0	0.0
9260	2652.0	6317.0
106480764	0.0	0.0
106479775	0.0	0.0
106480767	0.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	2595.0	2351.0
106480769	1.0	0.0
106479772	0.0	0.0
106480768	1.0	2.0
106479771	0.0	0.0
9261	7174.0	11539.0
106479770	0.0	0.0
9262	3495.0	4414.0
106480770	4.0	0.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	0.0
106480773	0.0	0.0
9278	1157.0	2200.0
9276	5817.0	19510.0
9277	1448.0	2831.0
106479769	1.0	1.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	0.0
9270	4193.0	3242.0
106479765	0.0	0.0
106480776	0.0	0.0
9271	0.0	1.0
106480775	1.0	1.0
106479764	0.0	0.0
106480778	2.0	0.0
106479763	0.0	0.0
106479762	2.0	0.0
106480777	0.0	0.0
9274	1635.0	2154.0
402573	13.0	23.0
106479761	0.0	0.0
9275	2731.0	2699.0
106479760	0.0	0.0
106480779	0.0	0.0
106480781	0.0	2.0
654231	10.0	8.0
106480780	0.0	0.0
106480783	1.0	0.0
402569	2.0	14.0
106480782	0.0	0.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	1.0	4.0
341128	0.0	0.0
113835	59.0	96.0
9289	6256.0	15586.0
9287	0.0	0.0
9288	0.0	0.0
642273	605.0	1294.0
106479799	0.0	0.0
106480743	0.0	0.0
106479798	0.0	0.0
9282	1969.0	4673.0
106479797	0.0	0.0
106480742	0.0	0.0
106479796	0.0	0.0
106480745	0.0	0.0
106479795	2.0	0.0
106480744	0.0	0.0
106479794	9.0	19.0
106480747	0.0	0.0
402562	8.0	11.0
106479793	0.0	0.0
106480746	0.0	0.0
9283	10.0	34.0
106479792	1.0	0.0
106480749	0.0	0.0
9284	215.0	245.0
106479791	0.0	0.0
106480748	0.0	0.0
106479790	0.0	0.0
106480750	0.0	0.0
284998	0.0	4.0
106480752	0.0	1.0
284996	2625.0	4264.0
106480751	0.0	0.0
341112	2.0	0.0
284992	33.0	44.0
341116	1.0	0.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	0.0	0.0
9293	2.0	1.0
106480753	0.0	0.0
9290	13.0	33.0
106480756	0.0	0.0
106479785	0.0	0.0
257397	1681.0	4010.0
113829	4945.0	6037.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	2700.0	3822.0
113828	1539.0	2359.0
106479783	0.0	2.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	0.0	3.0
9294	1138.0	1486.0
9295	5166.0	11378.0
642280	77.0	150.0
106479780	1.0	0.0
106480759	0.0	0.0
654254	22.0	33.0
106480761	0.0	2.0
284988	9.0	8.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	1.0	0.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	0.0	1.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	0.0	1.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	1.0	0.0
106479733	0.0	1.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	0.0	2.0
729249	4.0	6.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	180.0	111.0
57622	102.0	183.0
57623	427.0	1005.0
57624	3.0	3.0
57620	1552.0	3152.0
106480730	0.0	0.0
57621	1432.0	1897.0
57626	0.0	0.0
100125387	0.0	3.0
730227	5.0	4.0
57628	2.0	7.0
353219	4.0	3.0
729234	372.0	660.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	5.0	11.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	60.0	69.0
106479726	0.0	0.0
729230	174.0	604.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	398.0	629.0
106479723	1.0	3.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	1.0	0.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	4.0	142.0
106480736	11.0	24.0
106480735	0.0	0.0
100113391	0.0	0.0
106480738	0.0	2.0
100113392	0.0	0.0
100113393	0.0	6.0
106480737	1.0	0.0
57633	951.0	7913.0
341208	14.0	15.0
150726	403.0	720.0
57634	2773.0	7189.0
57636	2616.0	5370.0
57630	1877.0	5817.0
57631	308.0	617.0
106480741	7.0	9.0
106480740	1.0	0.0
57639	366.0	458.0
106479719	0.0	5.0
730213	3.0	0.0
106480707	1.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	0.0	0.0
106479759	1.0	0.0
106479758	0.0	0.0
729262	1.0	0.0
106479757	0.0	2.0
106479756	0.0	2.0
729264	4.0	0.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	0.0	5.0
106479753	0.0	0.0
100113384	0.0	1.0
106480701	0.0	0.0
106479752	0.0	3.0
106479751	0.0	0.0
106480700	1.0	0.0
100113386	7.0	31.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	0.0
100113382	0.0	0.0
57644	50.0	92.0
57645	2755.0	6141.0
644809	10.0	35.0
150737	438.0	691.0
57646	914.0	2111.0
57647	682.0	1790.0
100188945	12.0	5.0
57642	1.0	3.0
100113389	0.0	3.0
57643	248.0	855.0
100188949	26.0	31.0
135112	8738.0	6154.0
730249	0.0	0.0
57648	7568.0	17491.0
57649	2123.0	4947.0
730246	1.0	8.0
106480718	0.0	0.0
113746	2.0	0.0
106480717	0.0	0.0
106479749	0.0	1.0
729258	4.0	20.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	3.0	4.0
729252	1.0	1.0
135114	2444.0	4863.0
106479746	0.0	0.0
106479745	6.0	0.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	74.0	88.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	137.0	402.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	0.0	1.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	2.0	0.0
57655	2319.0	4600.0
100418708	0.0	0.0
100188954	25.0	106.0
57657	119.0	288.0
57658	5189.0	6203.0
100418709	0.0	0.0
100418706	0.0	2.0
57654	343.0	928.0
100113379	0.0	0.0
729250	0.0	0.0
730239	1.0	19.0
57659	8154.0	12225.0
644815	488.0	945.0
100188953	85.0	20.0
729201	0.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	1360.0	2982.0
55003	1103.0	1305.0
57666	1860.0	2509.0
55002	3164.0	5613.0
100418718	0.0	0.0
55001	467.0	362.0
57669	1425.0	2289.0
55000	5785.0	17674.0
57662	614.0	2069.0
55007	834.0	1553.0
100418715	0.0	0.0
57663	0.0	0.0
55006	604.0	945.0
57664	3649.0	4419.0
55005	787.0	1255.0
55004	4167.0	5804.0
57665	754.0	1267.0
55009	784.0	1057.0
644820	76.0	67.0
55008	1054.0	2068.0
57670	549.0	2211.0
390201	1.0	0.0
392862	59.0	107.0
100418724	0.0	1.0
390203	0.0	0.0
55010	145.0	297.0
390205	38.0	41.0
100418720	2.0	2.0
55014	758.0	2167.0
57677	452.0	1333.0
55013	1296.0	1036.0
57678	7382.0	2593.0
57679	1456.0	2403.0
55012	1279.0	1654.0
55011	1597.0	2153.0
55018	1.0	0.0
57673	214.0	348.0
57674	6811.0	14381.0
55017	1955.0	3066.0
55016	580.0	1238.0
100418728	0.0	1.0
55015	1207.0	2033.0
106479718	0.0	3.0
106479717	0.0	0.0
730211	5.0	13.0
100127989	0.0	4.0
106479716	0.0	0.0
106479715	0.0	1.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	14.0	8.0
57680	3774.0	9894.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	0.0	0.0
57683	624.0	1411.0
353267	1.0	8.0
55020	1289.0	1822.0
100418731	0.0	0.0
57688	598.0	1880.0
57689	502.0	589.0
55024	229.0	111.0
55023	3464.0	9608.0
389217	1.0	5.0
55022	1975.0	817.0
57684	399.0	1169.0
100418737	18.0	41.0
55028	901.0	2419.0
57685	2592.0	4222.0
343819	0.0	0.0
100418736	0.0	0.0
55027	960.0	1439.0
100418739	0.0	0.0
55026	869.0	413.0
57687	47.0	147.0
353274	1022.0	2764.0
644844	5.0	7.0
100127983	162.0	229.0
149708	26.0	1.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	0.0	2.0
137735	2.0	0.0
106479706	2.0	4.0
729211	2.0	11.0
100127979	0.0	0.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	1.0	4.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	428.0	808.0
100418744	2.0	30.0
57692	347.0	520.0
100418743	0.0	0.0
57693	1427.0	2889.0
150709	142.0	234.0
392843	2.0	1.0
100418745	0.0	0.0
55032	1843.0	3289.0
100418740	4.0	7.0
55031	4426.0	8506.0
573971	1.0	8.0
729215	0.0	0.0
55030	2224.0	2475.0
57690	1171.0	3696.0
57699	151.0	415.0
55036	183.0	348.0
389208	0.0	4.0
55035	1597.0	3228.0
55034	655.0	590.0
389206	3.0	2.0
55033	1325.0	5554.0
389207	0.0	0.0
57695	369.0	1608.0
100418748	15.0	12.0
57696	705.0	1347.0
55039	739.0	1719.0
100418747	0.0	3.0
55038	418.0	669.0
57697	529.0	691.0
55037	1982.0	3640.0
123103	16.0	23.0
57698	1865.0	3869.0
389203	1081.0	1318.0
113791	2087.0	3399.0
390231	0.0	0.0
353288	0.0	0.0
390233	1.0	2.0
100418754	1.0	0.0
147150	15.0	16.0
100418756	0.0	0.0
389240	1.0	3.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	15.0	13.0
102465802	0.0	0.0
390239	0.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	4.0	2.0
353299	1.0	0.0
390245	3.0	12.0
147166	266.0	281.0
100418763	0.0	0.0
100233209	206.0	245.0
100418769	0.0	0.0
123169	904.0	2077.0
104266962	2.0	2.0
104266963	0.0	1.0
100418770	0.0	0.0
392872	2.0	4.0
390211	8.0	13.0
390212	1.0	1.0
390213	9.0	5.0
100418779	0.0	0.0
147172	416.0	655.0
147179	3151.0	5274.0
104266960	0.0	0.0
390215	0.0	0.0
104266961	0.0	0.0
160140	27.0	45.0
390218	4.0	3.0
100418774	0.0	1.0
389257	0.0	10.0
159162	0.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	9.0	12.0
104266957	7.0	2.0
104266958	1.0	2.0
104266956	1.0	0.0
102465839	0.0	0.0
147184	506.0	868.0
390224	0.0	0.0
102465838	0.0	0.0
147183	0.0	0.0
390225	0.0	0.0
102465837	0.0	0.0
390226	0.0	0.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	1.0	6.0
729288	56.0	110.0
102465842	3.0	2.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	0.0
102465840	0.0	0.0
390273	0.0	0.0
221409	0.0	0.0
390274	0.0	0.0
390275	0.0	1.0
100418799	0.0	0.0
389289	153.0	173.0
149773	269.0	70.0
221400	99.0	281.0
149775	7.0	24.0
102524628	7.0	14.0
147111	4.0	106.0
150759	653.0	485.0
729277	0.0	1.0
137797	1.0	0.0
730262	0.0	0.0
135138	136.0	130.0
102465857	0.0	0.0
102465856	0.0	0.0
150763	304.0	234.0
102465865	0.0	2.0
102465864	0.0	0.0
102465863	1.0	0.0
102465862	0.0	0.0
102465861	1.0	1.0
102465860	0.0	1.0
159119	0.0	0.0
730291	0.0	0.0
221421	57.0	93.0
390259	0.0	0.0
221424	49.0	73.0
102465869	0.0	0.0
102465868	1.0	0.0
102465867	0.0	0.0
102465866	0.0	0.0
57600	1972.0	4541.0
57602	2698.0	4143.0
57608	2887.0	7649.0
57609	2802.0	8545.0
135154	599.0	699.0
150771	493.0	401.0
57604	1175.0	1627.0
57605	740.0	976.0
159125	0.0	0.0
57606	3362.0	6917.0
135152	25.0	55.0
102465876	0.0	0.0
221416	2.0	4.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	0.0
102465873	0.0	0.0
102465872	1.0	0.0
102465871	0.0	2.0
729298	0.0	0.0
390264	0.0	0.0
102465870	0.0	1.0
390265	0.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	0.0	1.0
102465878	0.0	0.0
102465877	0.0	0.0
57611	204.0	136.0
147138	535.0	622.0
57613	988.0	15088.0
57614	1468.0	2985.0
57610	1534.0	2805.0
57619	4304.0	11500.0
57615	35.0	37.0
57616	1243.0	3346.0
57617	1227.0	2726.0
390195	0.0	0.0
390197	0.0	0.0
102465882	0.0	0.0
102465881	0.0	0.0
390199	0.0	0.0
102465880	0.0	0.0
221442	154.0	254.0
221443	1034.0	1882.0
400084	6.0	28.0
221438	1.0	0.0
196051	4.0	967.0
389197	2.0	7.0
400073	369.0	628.0
159090	1461.0	2795.0
159091	114.0	240.0
257407	198.0	796.0
196047	463.0	688.0
390174	0.0	0.0
221468	164.0	63.0
400064	7.0	8.0
221472	464.0	352.0
100233198	158.0	284.0
390181	0.0	0.0
390183	6.0	9.0
390186	0.0	0.0
400058	4.0	3.0
221458	41.0	145.0
654170	0.0	0.0
390190	0.0	0.0
390191	0.0	0.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	758.0	954.0
9311	31.0	174.0
9312	51.0	67.0
9310	150.0	352.0
9315	1507.0	9586.0
162699	0.0	0.0
9313	15.0	5.0
147081	438.0	783.0
9314	22298.0	3104.0
221477	6490.0	12545.0
221476	7848.0	327.0
221481	11.0	14.0
9308	1959.0	1143.0
9306	2349.0	4079.0
9322	2954.0	2525.0
9320	7813.0	16915.0
9321	2497.0	5903.0
9326	1194.0	1272.0
147093	2.0	0.0
9324	3269.0	2955.0
9325	1350.0	2465.0
160065	1.0	1.0
257415	471.0	897.0
9319	198.0	350.0
9317	789.0	2034.0
9318	4641.0	6040.0
9333	126.0	165.0
9334	4613.0	7329.0
400094	2.0	18.0
9331	312.0	583.0
9332	3671.0	4626.0
9337	3238.0	4569.0
9338	1192.0	2987.0
100233146	0.0	0.0
221496	1065.0	2885.0
9330	1561.0	2256.0
9328	2008.0	3365.0
9329	2294.0	5829.0
9344	2180.0	5988.0
9342	2298.0	4334.0
9343	3406.0	4765.0
9348	40.0	14.0
9349	36661.0	44292.0
402665	10.0	6.0
106479699	0.0	0.0
106480688	0.0	0.0
57582	10.0	28.0
106479698	0.0	1.0
106480687	0.0	2.0
57583	3286.0	6640.0
106479697	0.0	0.0
57584	5421.0	7979.0
106479696	0.0	0.0
106480689	0.0	0.0
9340	62.0	13.0
106479695	0.0	0.0
9341	7416.0	8958.0
106479694	0.0	0.0
106479693	0.0	0.0
57580	2326.0	9395.0
106479692	0.0	0.0
57589	1753.0	3816.0
106479691	0.0	4.0
106480691	0.0	0.0
106479690	0.0	0.0
106480690	1.0	2.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	851.0	1560.0
106480695	4.0	7.0
57586	42.0	3173.0
106480694	0.0	0.0
57587	3112.0	6169.0
106480697	0.0	0.0
106480696	0.0	0.0
644743	0.0	0.0
9355	0.0	33.0
100101467	848.0	1851.0
9356	0.0	0.0
9353	2539.0	6419.0
9354	1813.0	5646.0
644761	4.0	18.0
9358	866.0	2832.0
106479689	0.0	0.0
57592	1284.0	3584.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	622.0	1821.0
106480698	0.0	0.0
106479687	0.0	0.0
106479686	0.0	0.0
57594	713.0	1391.0
57595	298.0	414.0
106479685	0.0	0.0
9351	2864.0	4430.0
106479684	0.0	0.0
9352	3140.0	5239.0
106479683	0.0	0.0
57590	2694.0	7108.0
106479682	0.0	0.0
9350	2.0	7.0
57591	2764.0	4692.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	159.0	247.0
57597	1179.0	2704.0
57599	2600.0	4126.0
644754	0.0	0.0
644758	0.0	0.0
644759	0.0	0.0
9366	0.0	0.0
9367	1933.0	2334.0
9364	987.0	1299.0
9365	546.0	609.0
9368	2739.0	6682.0
9369	113.0	296.0
644773	0.0	0.0
402643	0.0	0.0
106480666	0.0	0.0
106480665	0.0	0.0
106480668	0.0	0.0
106480667	0.0	0.0
9362	0.0	2.0
9363	39.0	59.0
106480669	0.0	0.0
9360	4349.0	7164.0
9361	1639.0	4295.0
106480671	0.0	0.0
106480670	3.0	3.0
106480673	0.0	0.0
106480672	0.0	0.0
402635	1.0	4.0
106480675	2.0	0.0
106480674	0.0	2.0
341277	53.0	143.0
644768	0.0	0.0
341276	0.0	0.0
9377	2290.0	4122.0
9378	103.0	203.0
9375	10909.0	19763.0
9376	1.0	0.0
9379	146.0	1207.0
106480677	0.0	0.0
9370	10214.0	1223.0
106480676	0.0	0.0
106480679	0.0	0.0
106480678	0.0	5.0
9373	1802.0	2809.0
9374	500.0	655.0
9371	3959.0	7189.0
9372	1738.0	3707.0
106480680	1.0	1.0
106480682	0.0	1.0
106480681	0.0	0.0
257468	31.0	89.0
106480684	1.0	2.0
106480683	0.0	0.0
106480686	2.0	1.0
106480685	0.0	0.0
100101440	5.0	1.0
9388	163.0	654.0
9389	5.0	5.0
644790	2.0	6.0
9386	2.0	2.0
106479659	0.0	0.0
106479658	0.0	3.0
113730	169.0	142.0
106479657	0.0	0.0
106479656	0.0	0.0
9380	3181.0	3640.0
106480644	1.0	0.0
106479655	0.0	0.0
9381	9.0	16.0
106479654	0.0	0.0
106480643	1.0	3.0
106480646	0.0	0.0
