id	f5d3e683-9177-45fc-93e3-357bf7366ac4	94bedc10-62c2-4bd2-bad9-0ec08c9bf5e9
106481714	0.0	3.0
106481715	0.0	0.0
401109	0.0	51.0
100271235	0.0	0.0
283547	138.0	27.0
401106	88.0	30.0
100271234	0.0	0.0
106481720	1.0	0.0
100271230	0.0	0.0
643236	0.0	0.0
100271233	1.0	0.0
100271232	1.0	0.0
643253	252.0	434.0
93487	5204.0	6100.0
106481729	19.0	4.0
643255	1.0	0.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	2.0	2.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	2.0	0.0
283537	1921.0	1981.0
100271229	0.0	1.0
100271224	0.0	0.0
106481730	0.0	0.0
100271223	1.0	0.0
106481731	5.0	2.0
100271226	0.0	0.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	1.0	2.0
344978	1.0	7.0
100271221	3.0	2.0
138716	502.0	1001.0
780852	2.0	0.0
728276	0.0	2.0
780853	0.0	0.0
728279	0.0	0.0
138715	2.0	2.0
780851	3.0	0.0
100126356	0.0	0.0
285796	3.0	1.0
81607	12.0	6741.0
81608	1623.0	2769.0
81609	3421.0	5961.0
81603	12118.0	5844.0
81605	2362.0	4825.0
81606	1050.0	4921.0
81610	11.0	1360.0
56654	2037.0	5322.0
56655	1620.0	2466.0
81611	2067.0	3121.0
56650	5087.0	4970.0
29028	863.0	1904.0
283129	1.0	57.0
56651	9.0	1.0
56652	291.0	868.0
100126354	0.0	0.0
100126355	4.0	1.0
56658	656.0	1192.0
283120	2809.0	1254.0
56659	10.0	59.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	0.0	1.0
100126345	0.0	0.0
728262	2.0	15.0
138724	8.0	2.0
100126346	0.0	0.0
100126347	0.0	1.0
728264	931.0	87.0
100126348	1.0	0.0
728263	0.0	9.0
106481701	0.0	0.0
106481702	0.0	0.0
56660	9.0	6.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	4840.0	4954.0
100190924	0.0	0.0
56666	8.0	160.0
30012	0.0	0.0
29034	0.0	0.0
56667	10.0	7.0
106865375	0.0	0.0
81602	915.0	569.0
30014	0.0	0.0
106865374	0.0	0.0
56662	4.0	2.0
30011	6531.0	2464.0
283116	0.0	0.0
56663	6.0	5.0
30010	0.0	2448.0
56664	1.0	0.0
100190923	0.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	494.0	1035.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	297.0	953.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	31.0	27.0
100381202	3.0	0.0
56670	1261.0	197.0
81626	2.0	1.0
81627	2078.0	2563.0
81628	988.0	2474.0
56676	1.0	0.0
30001	3071.0	5146.0
54012	0.0	0.0
56677	0.0	0.0
246175	3963.0	2663.0
56672	570.0	824.0
246176	209.0	5.0
56673	3.0	9.0
54016	0.0	1.0
283106	15.0	15.0
30000	5442.0	5497.0
56674	3072.0	3198.0
54015	0.0	0.0
81631	9911.0	7613.0
56675	95.0	294.0
54014	5377.0	6511.0
283104	241.0	135.0
100126330	0.0	0.0
30009	56.0	143.0
283102	0.0	31.0
100126331	0.0	2.0
100126332	0.0	0.0
54019	0.0	1.0
100126333	4.0	0.0
30008	3977.0	4038.0
100128991	0.0	0.0
100128990	0.0	0.0
66002	587.0	14.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	154.0	183.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	0.0
66004	876.0	422.0
100126325	0.0	0.0
66005	2176.0	3185.0
100126326	0.0	0.0
81618	1431.0	2461.0
81619	12202.0	5286.0
56681	20575.0	7235.0
66008	11622.0	5244.0
29018	2.0	0.0
81614	1651.0	1658.0
54020	270.0	2002.0
81615	97.0	189.0
81616	11.0	9.0
81617	6636.0	3371.0
767846	94.0	180.0
81621	96.0	164.0
81622	993.0	2345.0
246184	342.0	351.0
767851	2.0	3.0
81623	0.0	26.0
54022	1.0	0.0
81624	72.0	596.0
767853	0.0	0.0
54021	8.0	13.0
56683	523.0	1482.0
54028	15.0	26.0
54027	0.0	0.0
29015	3317.0	1468.0
54026	0.0	0.0
767850	0.0	0.0
81620	15.0	628.0
54025	0.0	0.0
100128982	0.0	0.0
100126320	1.0	0.0
100126321	0.0	0.0
54029	0.0	0.0
246181	5.0	55.0
246182	5.0	1.0
100126316	0.0	0.0
728233	96.0	51.0
283171	2.0	1.0
100126317	14.0	8.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	1.0	1.0
100126313	0.0	1.0
285753	810.0	326.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	0.0	17.0
114785	2385.0	5365.0
285755	143.0	2859.0
114786	19.0	6.0
114787	51.0	594.0
114788	0.0	855.0
285758	8.0	59.0
114789	1457.0	2006.0
54031	8.0	12.0
728239	0.0	3.0
54035	0.0	0.0
54034	0.0	0.0
114790	424.0	1643.0
54033	9.0	119.0
54032	0.0	2.0
114791	1479.0	1126.0
54039	422.0	100.0
114792	38.0	51.0
126767	17.0	0.0
114793	8477.0	2351.0
54038	1.0	1.0
100190954	0.0	0.0
114794	5.0	63.0
114795	42.0	14.0
54036	0.0	0.0
93627	3222.0	2446.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	14992.0	27579.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	1047.0	1959.0
100126308	1.0	0.0
100126301	0.0	0.0
93624	1958.0	3128.0
100126302	0.0	0.0
100128963	1.0	11.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	0.0	6.0
100126309	0.0	0.0
728226	0.0	0.0
54041	0.0	0.0
728228	0.0	0.0
54045	0.0	0.0
645809	0.0	0.0
54044	0.0	0.0
645808	0.0	0.0
114780	1093.0	126.0
54043	1.0	1.0
645807	0.0	0.0
114781	1200.0	1935.0
126755	0.0	0.0
54049	4.0	2.0
114783	6.0	350.0
54048	4.0	2.0
114784	103.0	322.0
283159	0.0	3.0
54047	1.0	0.0
100128961	1.0	8.0
645805	18.0	55.0
283152	53.0	92.0
66035	477.0	800.0
283150	0.0	1.0
728255	0.0	0.0
93654	2.0	1.0
66036	2159.0	792.0
93653	53.0	47.0
100271192	0.0	1.0
100271191	1.0	0.0
66037	1.0	2.0
93650	1.0	2.0
81669	4846.0	8315.0
54053	0.0	1.0
54052	1.0	0.0
114769	263.0	306.0
54051	0.0	0.0
54050	1.0	1.0
54055	60.0	215.0
100190938	1070.0	285.0
54054	10.0	7.0
114770	0.0	3.0
114771	0.0	0.0
54059	312.0	535.0
283149	2742.0	3270.0
54058	78.0	332.0
93649	165.0	24.0
645811	1.0	33.0
81671	6322.0	30820.0
100271199	1.0	0.0
100190939	753.0	587.0
283143	22.0	96.0
100271196	0.0	0.0
93643	1257.0	1752.0
100128946	1.0	0.0
285780	18.0	2.0
285782	4.0	3.0
100271180	2.0	0.0
285785	86.0	215.0
100190952	1.0	1.0
54064	2.0	97.0
728248	0.0	0.0
114757	2137.0	932.0
114758	0.0	0.0
54067	57.0	41.0
100190947	0.0	5.0
100190949	0.0	1.0
54065	0.0	0.0
114760	0.0	0.0
114761	0.0	0.0
126731	542.0	987.0
54069	290.0	757.0
283131	39283.0	43415.0
283130	448.0	301.0
692157	11.0	9.0
692158	0.0	0.0
138799	0.0	0.0
440498	395.0	751.0
124152	378.0	650.0
199704	780.0	836.0
124149	24.0	5.0
163747	2.0	5.0
692146	1.0	0.0
692147	9.0	8.0
692148	2.0	2.0
692149	0.0	0.0
163742	0.0	0.0
199713	2.0	10.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	0.0	0.0
148145	16.0	0.0
126792	525.0	2082.0
378008	0.0	0.0
378009	0.0	0.0
29089	56.0	1547.0
29088	2062.0	2105.0
29087	2064.0	1432.0
378010	0.0	0.0
148137	412.0	705.0
126789	133.0	1116.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	177.0	385.0
29081	2404.0	1800.0
29080	1279.0	1664.0
283189	0.0	0.0
29086	1367.0	2720.0
29085	1294.0	5954.0
29083	608.0	814.0
100381270	1731.0	437.0
200810	10.0	584.0
114796	410.0	461.0
148156	1110.0	1192.0
114798	0.0	0.0
114799	1096.0	1418.0
29099	2469.0	3321.0
29098	578.0	733.0
378001	0.0	0.0
29093	1094.0	1483.0
29092	925.0	604.0
29091	935.0	11.0
29090	1385.0	750.0
56603	4594.0	134.0
29097	2776.0	4759.0
56604	0.0	8.0
56605	1022.0	693.0
29095	1240.0	2916.0
151790	22.0	5.0
283174	117.0	16.0
56606	168.0	276.0
29094	1899.0	1299.0
692199	0.0	0.0
391002	0.0	0.0
440459	2.0	13.0
391004	0.0	0.0
780816	0.0	0.0
124199	12.0	9.0
391003	0.0	0.0
30062	0.0	2.0
440456	644.0	2161.0
780814	72.0	22.0
30061	12244.0	2552.0
780815	0.0	0.0
780812	0.0	0.0
780813	0.0	2.0
440452	0.0	2.0
780810	0.0	0.0
780811	0.0	0.0
29068	5487.0	1510.0
29066	4703.0	3560.0
29063	751.0	561.0
29062	1083.0	1415.0
56616	366.0	951.0
163702	24.0	116.0
391013	3.0	0.0
391012	0.0	0.0
100381215	0.0	2.0
29079	2681.0	3702.0
29078	1071.0	1166.0
56623	669.0	1213.0
56624	33.0	47.0
29071	1873.0	1857.0
29070	387.0	847.0
29075	13.0	23.0
29074	1770.0	2612.0
29072	7369.0	7278.0
163732	136.0	8158.0
200845	703.0	863.0
148103	308.0	362.0
200844	46.0	119.0
440482	16.0	183.0
151742	3365.0	765.0
163720	36.0	1297.0
148113	16.0	363.0
440465	348.0	717.0
29057	21.0	6.0
148109	2.0	0.0
29058	13915.0	11508.0
56647	2187.0	3435.0
56648	905.0	643.0
56649	1.0	214.0
440419	0.0	1.0
440416	111.0	127.0
8303	5979.0	1600.0
643157	0.0	0.0
200879	5.0	593.0
440406	1.0	3.0
8301	27910.0	10723.0
643155	2321.0	3762.0
8302	7.0	8.0
440400	351.0	427.0
199675	7.0	72.0
8310	933.0	2155.0
124093	2.0	356.0
8314	3045.0	4777.0
8315	2190.0	3078.0
8312	623.0	2008.0
342096	0.0	2.0
8313	641.0	1131.0
440435	9.0	16.0
643160	8.0	0.0
643161	0.0	0.0
643159	6.0	10.0
8309	1246.0	1029.0
8321	1442.0	3143.0
8322	49323.0	2090.0
8320	67.0	403.0
8325	638.0	1241.0
8326	36.0	5.0
8323	1792.0	2702.0
8324	1156.0	1930.0
440423	245.0	385.0
200894	764.0	762.0
643171	1.0	2.0
200895	696.0	1373.0
8318	33.0	339.0
8317	230.0	473.0
8332	0.0	6.0
692110	0.0	0.0
8333	0.0	13.0
692111	1.0	2.0
8330	0.0	0.0
8331	0.0	6.0
8336	0.0	31.0
8337	0.0	1.0
8334	823.0	17169.0
8335	0.0	4.0
148046	33.0	76.0
106481699	0.0	1.0
643182	1.0	0.0
643180	242.0	311.0
643181	0.0	0.0
8329	1.0	668.0
8328	4.0	0.0
8343	0.0	45.0
643198	0.0	0.0
8344	0.0	33.0
8341	18.0	606.0
8342	0.0	0.0
8347	30.0	1490.0
8348	0.0	31.0
643199	0.0	0.0
8345	0.0	171.0
8346	0.0	2.0
692106	0.0	0.0
692107	0.0	0.0
161003	0.0	1.0
692108	2.0	1.0
692109	4.0	10.0
643193	0.0	0.0
8340	0.0	27.0
8338	11.0	65.0
8339	0.0	1288.0
8354	0.0	0.0
8355	5.0	235.0
8352	1.0	21.0
8353	15.0	314.0
8358	0.0	47.0
8359	0.0	4.0
8356	0.0	16.0
8357	11.0	4189.0
222235	51.0	63.0
106481679	0.0	0.0
222236	1463.0	729.0
106481677	6.0	2.0
222234	264.0	227.0
106481678	0.0	0.0
8350	0.0	6.0
8351	1.0	239.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	1.0	0.0
106481680	0.0	0.0
106481681	3.0	1.0
106481686	0.0	0.0
106481687	0.0	0.0
106481684	0.0	0.0
106481685	0.0	0.0
8349	416.0	18779.0
8365	31.0	3090.0
8366	1.0	7.0
8363	2.0	53.0
8364	4.0	18.0
8369	0.0	2.0
163688	6.0	31.0
8367	5.0	195.0
8368	0.0	0.0
106481688	0.0	0.0
222223	2522.0	508.0
106481689	0.0	0.0
8361	0.0	0.0
222229	201.0	679.0
8362	1.0	58.0
8360	3.0	50.0
106481693	0.0	4.0
106481694	11.0	33.0
106481691	1.0	1.0
106481692	2.0	0.0
106481697	0.0	6.0
106481698	0.0	1.0
106481695	0.0	50.0
106481696	0.0	0.0
342035	2544.0	133.0
344697	14.0	187.0
106481690	1.0	4.0
728310	2.0	0.0
285830	155.0	94.0
8379	456.0	1164.0
93556	75.0	6.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	0.0
222255	918.0	462.0
106481655	0.0	0.0
285834	6.0	1.0
222256	393.0	82.0
106481656	2.0	0.0
8372	71.0	467.0
93550	517.0	295.0
8373	1.0	0.0
106481659	0.0	0.0
8370	5.0	59.0
728315	0.0	2.0
81577	1136.0	1537.0
106481660	0.0	0.0
81578	204.0	131.0
106481661	0.0	0.0
81579	3342.0	3913.0
81573	1890.0	1223.0
106481664	1.0	0.0
100271179	0.0	0.0
106481665	0.0	2.0
81575	10649.0	714.0
106481662	0.0	0.0
81576	544.0	1125.0
106481663	46.0	14.0
81570	628.0	1041.0
100271178	0.0	5.0
81571	230.0	338.0
81572	456.0	3139.0
645715	13.0	14.0
8387	2.0	1.0
8388	1.0	0.0
728300	9.0	9.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	435.0	3896.0
8383	0.0	0.0
285848	3.0	1.0
8384	0.0	0.0
285849	30.0	131.0
8382	97.0	22.0
81566	2281.0	3004.0
106481671	0.0	0.0
106481672	0.0	29.0
81567	237.0	339.0
81569	1.0	5.0
106481670	0.0	0.0
81562	1741.0	2716.0
106481675	0.0	0.0
81563	6198.0	18932.0
246243	1026.0	1104.0
100271168	1.0	0.0
106481676	0.0	0.0
106481673	3.0	8.0
81565	3870.0	2425.0
106481674	1.0	1.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	3.0	0.0
100271163	0.0	0.0
100271162	0.0	1.0
8398	624.0	1898.0
8399	7.0	11.0
8396	7233.0	6217.0
285852	1.0	7.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	6539.0	10132.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	3072.0	5273.0
106481639	0.0	0.0
8395	237.0	17.0
8392	2.0	0.0
106481637	1.0	2.0
106481638	0.0	0.0
100271158	0.0	2.0
106481642	10.0	12.0
106481643	0.0	0.0
246210	0.0	1.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	2.0	1.0
246213	0.0	0.0
106481646	0.0	0.0
106481647	1.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	2.0	32.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	0.0	1.0
344657	6.0	12.0
100271142	0.0	0.0
344658	0.0	0.0
100271145	0.0	0.0
645745	0.0	0.0
344653	0.0	0.0
100271141	1.0	2.0
100271140	0.0	0.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	411.0	201.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	2.0	0.0
106481617	0.0	0.0
93594	264.0	488.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	0.0	2.0
283209	878.0	1111.0
283208	114.0	841.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	0.0
100271132	83.0	1.0
100271131	0.0	0.0
100271133	0.0	1.0
100271130	0.0	0.0
93587	476.0	510.0
645771	9.0	3.0
93589	292.0	151.0
106481624	2.0	17.0
285800	47.0	1.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	2.0	5.0
106481628	0.0	0.0
106481629	1.0	0.0
106481626	0.0	0.0
106481627	0.0	3.0
100271129	0.0	1.0
246283	0.0	0.0
246285	27.0	0.0
106481631	0.0	2.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	0.0	1.0
100271122	0.0	0.0
199692	675.0	2006.0
645784	48.0	94.0
100271118	0.0	0.0
100271117	0.0	1.0
100271119	4.0	5.0
100271114	0.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	10.0	17.0
643115	24.0	0.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	0.0
645798	1.0	2.0
643136	3.0	1.0
106481602	0.0	1.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	2.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	5.0	2.0
100271106	1.0	2.0
106481610	0.0	0.0
100271105	7.0	0.0
643126	0.0	0.0
199699	11.0	10.0
728393	0.0	0.0
100128899	12.0	2.0
728395	0.0	0.0
114625	1770.0	1385.0
54112	19.0	5.0
56776	18.0	14.0
283248	30.0	21.0
344729	0.0	0.0
100128894	0.0	0.0
100128893	23.0	3.0
100128890	22.0	17.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	7.0	12.0
114614	12.0	107.0
283238	0.0	0.0
100190800	45.0	47.0
283237	853.0	1315.0
283236	0.0	0.0
283234	112.0	503.0
728381	0.0	0.0
283232	899.0	709.0
728380	4.0	7.0
100128881	3.0	156.0
100128880	0.0	0.0
692099	380.0	391.0
114609	423.0	246.0
29128	6.0	634.0
29123	3892.0	5317.0
344709	0.0	0.0
29122	4.0	14.0
29121	396.0	1341.0
283229	164.0	3393.0
29127	572.0	2423.0
29126	169.0	602.0
29125	45.0	68.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	7.0	6.0
100128867	0.0	0.0
54145	0.0	2.0
54143	0.0	0.0
283219	1334.0	790.0
54149	1601.0	1265.0
54148	1120.0	939.0
54147	0.0	0.0
283212	24.0	686.0
692091	0.0	0.0
692092	0.0	0.0
692093	21.0	16.0
692094	0.0	0.0
100271091	0.0	1.0
100271090	2.0	6.0
100128857	1.0	0.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	8.0	18.0
285872	4.0	1.0
100128853	0.0	1.0
29109	1106.0	2427.0
29108	293.0	2505.0
285877	0.0	0.0
29107	483.0	1712.0
285878	0.0	0.0
29106	36.0	2.0
728358	0.0	0.0
29101	6166.0	8915.0
29100	786.0	3564.0
29105	1569.0	1661.0
29104	954.0	1007.0
29103	3551.0	873.0
29102	3469.0	3726.0
100271098	2.0	7.0
283284	31.0	559.0
728343	0.0	0.0
728342	0.0	69.0
100128849	0.0	0.0
728344	0.0	1.0
100271081	3.0	3.0
100128845	0.0	1.0
728340	216.0	214.0
285888	0.0	0.0
29119	95.0	8.0
107057644	46.0	20.0
29118	22.0	1.0
107057647	0.0	0.0
114655	0.0	3.0
29117	3795.0	4345.0
107057646	0.0	1.0
114657	0.0	0.0
114659	334.0	612.0
126638	0.0	0.0
54165	2510.0	2139.0
126637	0.0	3.0
29110	1938.0	2529.0
29116	4252.0	4870.0
29115	2099.0	5292.0
29114	0.0	4.0
29113	0.0	14.0
100271087	41.0	10.0
100271089	0.0	0.0
100271085	0.0	1.0
100128836	3.0	8.0
728378	0.0	26.0
728377	103.0	135.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	0.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	2205.0	1608.0
81793	13.0	58.0
81794	488.0	274.0
81796	14.0	65.0
81790	1836.0	1934.0
100271076	0.0	1.0
283267	1423.0	781.0
91107	1212.0	2219.0
100128830	0.0	0.0
81792	3106.0	6659.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	2.0	2.0
100128827	0.0	0.0
728366	2.0	2.0
728361	0.0	3.0
100128822	266.0	98.0
728369	0.0	0.0
81786	147.0	103.0
54187	1148.0	5000.0
81788	108.0	789.0
81789	488.0	594.0
283257	0.0	0.0
100271065	0.0	0.0
645700	1.0	6.0
283254	227.0	364.0
126695	1.0	1374.0
148003	0.0	0.0
378108	3.0	2.0
151649	31.0	51.0
151648	10.0	322.0
151647	0.0	2.0
151645	27.0	35.0
200909	0.0	1.0
200916	636.0	2299.0
148014	5.0	36.0
151658	2.0	0.0
151651	106.0	55.0
56704	46.0	525.0
148022	843.0	1498.0
126669	3391.0	331.0
126668	316.0	22.0
100126297	0.0	0.0
100126299	2.0	0.0
100126296	0.0	0.0
200931	317.0	191.0
200933	1268.0	1509.0
126661	104.0	251.0
56729	3.0	10.0
283298	3719.0	1334.0
283297	0.0	0.0
136051	183.0	478.0
138639	917.0	871.0
692076	1.0	2.0
391121	0.0	0.0
391120	0.0	0.0
391123	7.0	12.0
200942	1876.0	2773.0
440577	4.0	20.0
440574	1972.0	1856.0
56731	2505.0	6264.0
100126270	0.0	3.0
692084	0.0	0.0
692085	0.0	0.0
692086	15.0	22.0
138649	31.0	177.0
200959	0.0	1.0
200958	102.0	269.0
391135	2.0	4.0
440567	61.0	171.0
391139	1.0	7.0
440563	0.0	0.0
440561	0.0	0.0
151613	2857.0	2533.0
692072	0.0	0.0
692075	7.0	9.0
692057	0.0	0.0
692058	4.0	1.0
124056	0.0	0.0
81706	13.0	173.0
391104	0.0	1.0
391107	0.0	0.0
391106	0.0	0.0
81704	3113.0	2203.0
391109	0.0	0.0
440595	159.0	669.0
56751	0.0	2.0
692063	0.0	0.0
8402	2496.0	3132.0
391110	0.0	0.0
8403	0.0	0.0
391112	0.0	0.0
124045	125.0	480.0
391114	0.0	1.0
124044	74.0	749.0
391115	0.0	0.0
440585	0.0	58.0
391117	0.0	0.0
440584	17.0	142.0
391119	0.0	0.0
54101	0.0	1290.0
151636	4567.0	15648.0
440590	8.0	200.0
54103	1130.0	1353.0
54102	1986.0	415.0
54108	1773.0	933.0
54107	2665.0	4635.0
54106	2.0	4.0
692053	3.0	2.0
391040	5.0	2.0
645683	2.0	46.0
8410	0.0	0.0
645682	0.0	2.0
645688	4.0	18.0
391044	0.0	4.0
645687	6.0	9.0
8411	6056.0	2003.0
645686	0.0	0.0
8412	1412.0	2277.0
391045	24.0	3.0
440533	2.0	1.0
8406	6615.0	1080.0
8407	24911.0	86754.0
8404	57136.0	10153.0
8405	4087.0	8606.0
8408	2161.0	7664.0
8409	1940.0	3732.0
391051	0.0	9.0
8420	379.0	1004.0
645694	9.0	9.0
391053	0.0	0.0
645693	14.0	18.0
643031	3.0	0.0
8424	154.0	30.0
8425	15653.0	2727.0
643037	0.0	0.0
163589	187.0	969.0
643034	0.0	0.0
440525	43.0	111.0
391059	429.0	484.0
645691	12.0	14.0
163590	4864.0	7916.0
8417	11329.0	4077.0
8418	1125.0	526.0
8416	195.0	1362.0
8419	0.0	8.0
8431	0.0	1.0
8435	16.0	6.0
8436	12484.0	142.0
8433	0.0	0.0
8434	6077.0	947.0
391026	0.0	1.0
440556	89.0	6.0
440560	0.0	0.0
8428	3866.0	6499.0
8427	812.0	1563.0
103157000	0.0	0.0
8443	4862.0	5630.0
8440	1520.0	2414.0
8446	1148.0	1781.0
8447	2088.0	259.0
8444	746.0	560.0
8445	2629.0	3258.0
391037	4.0	11.0
391039	1.0	2.0
643050	0.0	0.0
285905	25.0	174.0
285908	391.0	794.0
8439	3361.0	1936.0
8437	0.0	21.0
8438	13.0	324.0
8453	3151.0	2632.0
8454	4977.0	4233.0
8451	5862.0	13631.0
8452	4659.0	5152.0
8458	1378.0	1619.0
8455	6649.0	8436.0
8456	0.0	205.0
106481578	1.0	0.0
106481579	1.0	0.0
8450	6242.0	6579.0
106481583	0.0	0.0
106481584	6.0	3.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	3.0	180.0
8449	1772.0	2868.0
106481580	0.0	0.0
8464	440.0	598.0
8462	5582.0	2086.0
8463	1524.0	7754.0
8468	0.0	0.0
391099	0.0	0.0
8467	6972.0	9422.0
342184	468.0	881.0
246312	1.0	1.0
106481589	0.0	0.0
8460	1770.0	1114.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	1.0	0.0
106481598	0.0	0.0
151579	26.0	27.0
106481599	0.0	0.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	4545.0	2279.0
106481590	0.0	0.0
106481591	0.0	0.0
8476	10379.0	8842.0
8473	14239.0	11746.0
440519	45.0	59.0
440518	0.0	0.0
8479	397.0	860.0
440515	1442.0	1533.0
8477	190.0	521.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	2.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	0.0	1.0
8470	2313.0	418.0
106481561	0.0	1.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	1.0	13.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	2.0	1.0
8487	491.0	740.0
8484	0.0	0.0
391075	3.0	0.0
440508	20.0	0.0
391077	1.0	3.0
391076	0.0	0.0
8488	1.0	6.0
440503	1845.0	275.0
8489	1.0	1.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	75.0	642.0
8483	39492.0	3874.0
8480	1504.0	5569.0
8481	1307.0	4419.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	1.0	1.0
106481577	1.0	4.0
106481574	0.0	0.0
106481575	0.0	1.0
391081	113.0	5.0
8497	15.0	144.0
728431	186.0	1133.0
8498	1890.0	3794.0
728430	3.0	1.0
100128934	0.0	0.0
8495	1374.0	1568.0
8496	7541.0	4979.0
91012	1891.0	3380.0
100128936	28.0	75.0
728432	0.0	1.0
100128930	2.0	0.0
8499	161.0	33.0
106481536	0.0	0.0
8490	33086.0	2290.0
106481537	0.0	0.0
285954	1.0	28.0
285955	20.0	9.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1650.0	2859.0
54075	0.0	0.0
101669766	14.0	444.0
728434	0.0	0.0
91010	3264.0	3507.0
285958	472.0	874.0
101669767	0.0	0.0
8491	2969.0	3039.0
106481538	0.0	0.0
8492	289.0	35.0
54072	1.0	4.0
106481539	0.0	0.0
101669762	0.0	7.0
106481540	1.0	0.0
101669763	0.0	0.0
101669764	5.0	0.0
106481543	0.0	0.0
81694	0.0	2.0
100271059	0.0	0.0
81695	0.0	0.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	1.0	3.0
106481542	0.0	0.0
81693	3.0	6.0
100271056	0.0	0.0
100271050	1.0	6.0
100271053	1.0	0.0
93664	1825.0	1126.0
100128923	10.0	2.0
93663	2726.0	2039.0
285961	12.0	16.0
93668	0.0	2.0
285962	123.0	206.0
106481547	0.0	0.0
54082	56.0	5.0
106481548	0.0	0.0
285965	15.0	22.0
285966	206.0	305.0
106481545	1.0	3.0
106481546	0.0	1.0
93661	0.0	2.0
100128927	236.0	2681.0
54084	14.0	4.0
106481549	0.0	0.0
106481550	0.0	0.0
