id	6a508e94-c094-4c0f-85c3-5ea50b54a399	cc55afdc-78e2-48c5-b1ac-386033852bca
54756	8505.0	2469.0
101928290	63.0	59.0
6401	281.0	596.0
6400	10535.0	8618.0
102724307	6.0	0.0
54760	167.0	427.0
54765	8311.0	7658.0
54764	1856.0	1563.0
54763	381.0	19.0
54762	1577.0	727.0
54769	67.0	3.0
54768	203.0	152.0
54766	1.0	1.0
159371	229.0	142.0
100421700	0.0	0.0
100421701	6.0	2.0
100421702	1.0	2.0
100421704	23.0	9.0
100421705	1.0	0.0
100421706	2.0	0.0
100421707	2.0	0.0
100421708	5.0	6.0
100421709	0.0	0.0
54776	2470.0	1950.0
91703	24.0	7.0
6403	979.0	1144.0
6402	135.0	1077.0
6405	3345.0	5778.0
54778	2667.0	2017.0
6404	494.0	1670.0
54777	110.0	139.0
6407	1.0	0.0
6406	0.0	1.0
64100	1.0	0.0
64102	128.0	33.0
6421	20885.0	15226.0
100421710	0.0	0.0
64101	102.0	95.0
6423	9757.0	36754.0
6422	80403.0	7125.0
64106	17.0	18.0
64105	104.0	121.0
64108	565.0	396.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	6.0	6.0
54780	2172.0	1899.0
54785	361.0	469.0
54784	521.0	801.0
6414	12539.0	4476.0
6416	3302.0	3120.0
54788	3902.0	4443.0
6415	7686.0	7796.0
6418	19231.0	20549.0
6419	2372.0	2143.0
6430	20206.0	8998.0
64111	0.0	0.0
162989	1166.0	1228.0
64110	2470.0	1889.0
6432	8517.0	6218.0
6431	16909.0	12561.0
64112	2707.0	1989.0
64115	3715.0	1838.0
6434	9933.0	6565.0
101928243	79.0	90.0
6433	2672.0	2319.0
64114	9627.0	6584.0
101928244	9.0	1.0
100421724	10.0	5.0
64116	2425.0	1025.0
64118	3711.0	3860.0
101928248	10.0	1.0
100421728	0.0	0.0
54790	2914.0	2383.0
100421729	0.0	0.0
104548973	1.0	0.0
104548972	2.0	0.0
54793	3084.0	2432.0
400713	1125.0	419.0
104548971	5.0	2.0
104548970	1.0	0.0
54798	461.0	71.0
255411	0.0	0.0
54797	929.0	993.0
54796	733.0	852.0
54795	3213.0	4696.0
6425	16.0	1.0
6424	8717.0	5773.0
150992	1.0	0.0
6427	8347.0	6515.0
54799	2646.0	1971.0
6426	10537.0	10021.0
6429	4373.0	3986.0
6428	19406.0	14591.0
162979	145.0	274.0
6441	65.0	142.0
64122	752.0	985.0
64121	1405.0	1652.0
6440	0.0	0.0
100421731	1.0	0.0
6443	3303.0	2603.0
101928256	0.0	0.0
6442	27.0	5.0
64123	3517.0	2599.0
100421733	0.0	0.0
6445	66.0	12.0
100421734	0.0	0.0
6444	1127.0	1392.0
160313	1.0	0.0
100421736	0.0	0.0
64127	128.0	246.0
162972	927.0	384.0
64129	6404.0	2810.0
255426	102.0	5.0
642818	1.0	0.0
642819	341.0	411.0
400709	16.0	5.0
6439	2.0	4.0
642812	1.0	3.0
64131	1961.0	1368.0
654817	46.0	51.0
6450	560.0	355.0
91750	756.0	580.0
64130	155.0	84.0
654816	30.0	28.0
6452	4618.0	3151.0
100421741	0.0	0.0
64132	2152.0	2103.0
6451	16887.0	18477.0
64135	1715.0	2180.0
91754	7406.0	5825.0
6453	4804.0	2361.0
6456	13.0	5.0
91752	7.0	34.0
64137	9.0	18.0
6455	3409.0	4397.0
147372	132.0	54.0
6447	499.0	332.0
6446	22435.0	4296.0
91748	5131.0	5252.0
6449	3978.0	3829.0
135398	203.0	821.0
91746	7426.0	5488.0
6448	2733.0	2604.0
91749	449.0	166.0
6461	745.0	1016.0
6462	12.0	13.0
6465	1.0	1.0
100421754	0.0	0.0
64146	66.0	42.0
64145	3371.0	2409.0
6464	7209.0	10697.0
162998	6.0	4.0
100421756	0.0	1.0
101928276	1.0	0.0
64147	490.0	502.0
160335	1850.0	1171.0
6466	5.0	0.0
162993	536.0	282.0
64149	1318.0	1168.0
147381	31.0	1714.0
255403	628.0	517.0
6458	33.0	26.0
6457	17.0	1.0
91734	1.0	0.0
6459	12.0	3.0
6472	3173.0	3605.0
6471	2.0	0.0
6474	200.0	252.0
6473	3.0	1.0
6476	1.0	0.0
6478	2144.0	10701.0
6477	948.0	608.0
101928200	25.0	1.0
100421648	3.0	0.0
6470	1931.0	1331.0
6469	2.0	1.0
6468	4224.0	6645.0
6483	1451.0	1200.0
6482	4277.0	3696.0
100421652	1.0	0.0
6484	833.0	1788.0
6487	896.0	511.0
196294	563.0	491.0
6489	1015.0	773.0
497661	599.0	639.0
100421657	5.0	3.0
6480	6550.0	4037.0
102724386	7.0	4.0
6494	1346.0	2039.0
6493	97.0	97.0
6496	5.0	10.0
6495	281.0	120.0
6498	4457.0	3715.0
101928223	5.0	1.0
6497	8552.0	6852.0
6499	2877.0	2878.0
6490	215.0	231.0
6492	171.0	9.0
6491	375.0	456.0
101928232	0.0	0.0
100124700	24.0	651.0
102724368	9.0	7.0
196264	2268.0	1071.0
54700	3661.0	4037.0
54707	1824.0	1594.0
497634	0.0	0.0
54704	6461.0	2549.0
54708	3934.0	4429.0
160287	20.0	5.0
54714	7.0	3.0
54718	227.0	140.0
100421681	0.0	0.0
54716	22.0	41.0
54715	8.0	3.0
100421695	6.0	0.0
100421697	0.0	0.0
100421698	4.0	1.0
100421699	5.0	2.0
102724349	20.0	4.0
102724341	0.0	0.0
159296	0.0	0.0
54729	0.0	1.0
54726	4236.0	3768.0
100421694	0.0	0.0
255480	147.0	122.0
54732	6206.0	6114.0
54734	8.0	18.0
54733	684.0	1833.0
54739	534.0	438.0
54738	0.0	1.0
54737	5548.0	3484.0
160298	11.0	11.0
102724321	0.0	0.0
255488	7287.0	4398.0
54742	178.0	80.0
54741	10525.0	7861.0
54749	720.0	312.0
137902	40.0	67.0
27128	414.0	632.0
27129	1599.0	227.0
29789	5970.0	9173.0
27127	23.0	7.0
27120	41.0	25.0
27121	63.0	6.0
29781	1915.0	1628.0
29780	966.0	1586.0
27124	2405.0	2427.0
27125	13231.0	8305.0
27122	8571.0	4492.0
29785	161.0	162.0
27123	219.0	235.0
125919	559.0	480.0
29799	292.0	349.0
390800	0.0	0.0
27131	5695.0	4785.0
654790	58.0	16.0
27132	77.0	638.0
27130	789.0	497.0
29798	297.0	784.0
27136	0.0	0.0
29797	0.0	0.0
27133	6.0	0.0
29796	1969.0	2250.0
27134	1479.0	3992.0
27106	2789.0	1973.0
27107	2478.0	1741.0
29768	18.0	9.0
29767	1927.0	461.0
29766	5432.0	5531.0
27109	1984.0	1404.0
29761	3997.0	3763.0
29760	683.0	2248.0
389813	55.0	155.0
389812	2.0	1.0
27102	10516.0	16672.0
29765	0.0	0.0
29763	1442.0	1300.0
27101	2624.0	4278.0
389816	90.0	29.0
27115	389.0	321.0
29778	0.0	0.0
29777	1531.0	1419.0
27113	187.0	644.0
29775	1818.0	2113.0
27111	185.0	153.0
29774	61.0	52.0
27112	144.0	82.0
390831	0.0	0.0
390834	5.0	23.0
390836	0.0	0.0
100313938	0.0	0.0
125950	1035.0	1309.0
125958	0.0	0.0
377841	32.0	357.0
390843	0.0	0.0
390844	2.0	3.0
389827	0.0	0.0
652170	1.0	0.0
389860	1.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	4.0	3.0
389856	357.0	346.0
125931	2.0	7.0
389852	1.0	1.0
100313914	0.0	0.0
389844	1.0	0.0
389840	37.0	9.0
100313923	1.0	0.0
100313921	0.0	0.0
389849	11.0	10.0
91893	226.0	389.0
91894	18.0	0.0
147670	31.0	27.0
147664	0.0	0.0
642721	0.0	0.0
64285	2315.0	3981.0
64284	1225.0	1585.0
64288	1071.0	595.0
147685	96.0	26.0
121026	0.0	0.0
123688	333.0	158.0
341568	7.0	1.0
341567	4.0	1.0
642737	5.0	0.0
64283	3426.0	1364.0
64282	1422.0	1353.0
389541	1947.0	2779.0
147694	1567.0	804.0
389537	130.0	120.0
147686	595.0	236.0
147687	816.0	325.0
121014	0.0	0.0
642741	28.0	20.0
159686	47.0	60.0
642746	1.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	0.0	0.0
390503	1.0	0.0
121006	25.0	23.0
389524	694.0	689.0
147699	136.0	93.0
133060	0.0	0.0
100313962	0.0	0.0
135644	1.0	0.0
27285	87.0	144.0
27286	1165.0	1836.0
27283	0.0	0.0
27284	54.0	32.0
389558	246.0	128.0
27289	594.0	920.0
27287	66.0	18.0
27288	0.0	0.0
135656	0.0	3.0
390561	7.0	4.0
27296	56.0	52.0
389549	2.0	0.0
27297	2729.0	3206.0
27294	25.0	13.0
27295	10670.0	916.0
27299	9.0	285.0
642776	4.0	0.0
27292	2400.0	1789.0
27293	715.0	1266.0
27290	1.0	30.0
642778	54.0	3.0
27291	1181.0	1436.0
160622	935.0	326.0
390531	4.0	3.0
147650	251.0	157.0
390530	2.0	1.0
390535	3.0	0.0
390539	0.0	0.0
147646	1.0	1.0
390538	0.0	0.0
654783	0.0	0.0
147645	131.0	54.0
341511	0.0	0.0
6500	19476.0	17073.0
133015	1105.0	760.0
400410	109.0	124.0
147660	74.0	15.0
121054	2.0	1.0
121053	375.0	452.0
147657	1123.0	1375.0
147658	12.0	3.0
400406	4.0	6.0
642799	0.0	0.0
642796	0.0	0.0
133022	368.0	310.0
642797	173.0	271.0
101928165	4.0	0.0
6511	2.0	2.0
390595	440.0	139.0
6510	7280.0	3247.0
390594	1.0	0.0
100421803	1.0	0.0
100421804	4.0	3.0
390598	35.0	25.0
100421805	22.0	10.0
100421806	11.0	1.0
100421807	0.0	0.0
6509	8097.0	9984.0
54870	5535.0	4795.0
54875	876.0	416.0
54874	9586.0	7416.0
54873	5519.0	1472.0
389599	2.0	1.0
54872	3014.0	2567.0
102724430	0.0	0.0
54879	729.0	589.0
6502	745.0	746.0
54878	4210.0	3138.0
6504	72.0	194.0
54877	1916.0	2237.0
91801	895.0	773.0
6503	537.0	1114.0
54876	4733.0	3990.0
6506	507.0	2978.0
6505	688.0	14833.0
91807	99.0	16.0
6508	1063.0	648.0
6507	972.0	479.0
101928176	44.0	509.0
6520	8877.0	6584.0
6522	3512.0	5611.0
221717	3.0	0.0
6521	8.0	1.0
221718	4.0	0.0
100421813	3.0	0.0
64207	4766.0	4055.0
100421816	21.0	4.0
221711	30.0	11.0
64208	12.0	5.0
221710	998.0	748.0
54882	361.0	264.0
54881	1843.0	1316.0
54880	3339.0	4264.0
54886	153.0	32.0
54885	1148.0	795.0
54884	3989.0	3246.0
54883	1648.0	1133.0
6513	4065.0	3766.0
6512	51.0	82.0
54888	6396.0	3485.0
6515	2283.0	1036.0
54887	2038.0	2100.0
6514	2.0	0.0
6517	411.0	66.0
6519	43.0	12.0
6518	71.0	101.0
221749	3637.0	1462.0
64210	4330.0	5361.0
6531	5.0	5.0
100421820	0.0	2.0
64211	1.0	2.0
6530	100.0	8.0
6533	6077.0	4686.0
6532	30.0	7420.0
100421823	0.0	1.0
390572	6.0	7.0
64216	1023.0	1615.0
64215	2000.0	2673.0
100421825	0.0	0.0
64218	2383.0	3040.0
100421827	0.0	0.0
100421828	5.0	1.0
64219	2353.0	1325.0
100421829	18.0	17.0
54893	2722.0	1989.0
54892	1084.0	1524.0
54891	2498.0	1617.0
54890	6490.0	5877.0
54897	2824.0	2255.0
54896	603.0	780.0
54894	2441.0	1226.0
6524	11.0	21.0
6523	956.0	381.0
170062	0.0	0.0
101928190	1.0	0.0
54899	1083.0	1279.0
6526	3627.0	2082.0
6525	4254.0	1869.0
54898	958.0	3600.0
6528	12.0	12.0
91828	16.0	7.0
170067	1.0	1.0
6527	44.0	16.0
6529	41.0	41.0
6540	4.0	0.0
64221	1067.0	188.0
64220	266.0	980.0
6542	13201.0	80094.0
64223	1758.0	2483.0
6541	4054.0	2996.0
64222	2108.0	3759.0
390581	0.0	0.0
64225	6868.0	2598.0
6543	37.0	6.0
64224	2514.0	2846.0
105376261	3.0	1.0
6535	1827.0	2282.0
6534	3.0	2.0
6536	670.0	948.0
6539	29.0	52.0
6538	220.0	6.0
64232	0.0	0.0
6551	0.0	0.0
6550	62.0	44.0
64231	1270.0	1769.0
6553	217.0	93.0
91851	8364.0	1543.0
64236	623.0	937.0
6555	0.0	0.0
101928122	2.0	0.0
6554	10.0	0.0
6546	469.0	520.0
6545	154.0	156.0
6548	6122.0	6470.0
6547	4.0	12.0
6549	403.0	58.0
6560	3603.0	2317.0
64241	0.0	3.0
64240	12.0	8.0
6561	1.0	2.0
6564	13.0	4.0
6563	96.0	355.0
100421854	32.0	25.0
101928136	29.0	6.0
6566	4141.0	1656.0
6565	380.0	147.0
100421859	10.0	1.0
101928138	0.0	0.0
221756	28.0	68.0
6557	27.0	28.0
6556	46.0	109.0
6559	59.0	9.0
91833	1926.0	1526.0
6558	17748.0	10666.0
133083	0.0	2.0
6571	20.0	52.0
101928142	18.0	14.0
100421860	1.0	0.0
6570	2.0	3.0
100421861	0.0	0.0
6573	689.0	1021.0
6572	0.0	0.0
101928141	21.0	2.0
91875	1730.0	1137.0
6575	4461.0	3985.0
6574	2966.0	4893.0
101928147	0.0	0.0
100421865	5.0	4.0
6576	2960.0	2265.0
221785	1493.0	1350.0
245711	37.0	23.0
169044	36.0	161.0
221786	609.0	861.0
6568	0.0	0.0
6567	2452.0	967.0
91869	1730.0	1597.0
6569	2.0	5.0
6582	0.0	1.0
91860	89.0	111.0
101928153	295.0	163.0
6581	346.0	107.0
101928154	40.0	8.0
6584	2254.0	1753.0
101928151	1.0	1.0
6583	336.0	249.0
6586	6403.0	4093.0
6585	43.0	13.0
101928158	4.0	0.0
91862	1613.0	1213.0
6588	10.0	11.0
6580	30.0	6.0
169026	154.0	17.0
6579	93.0	17.0
6578	1571.0	2785.0
6595	18257.0	9829.0
6594	6624.0	3245.0
30817	187.0	250.0
6597	7218.0	8525.0
6596	3491.0	2409.0
30816	19.0	4.0
30819	1292.0	227.0
6599	11491.0	12116.0
100421767	0.0	0.0
6598	4017.0	4012.0
30818	507.0	188.0
100421768	0.0	0.0
100421769	4.0	0.0
6591	3968.0	1700.0
6590	5073.0	553.0
30820	57.0	40.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	6.0	8.0
282706	0.0	0.0
255104	2071.0	2375.0
255101	29.0	18.0
54802	1467.0	1214.0
30813	6.0	5.0
30812	168.0	42.0
54801	1462.0	1185.0
54800	4845.0	3620.0
30815	3496.0	3299.0
30814	0.0	0.0
54806	1717.0	1311.0
54805	767.0	524.0
30811	921.0	176.0
100421771	0.0	0.0
54809	1240.0	2812.0
100421784	5.0	7.0
54808	3930.0	4410.0
54807	743.0	483.0
29802	6.0	15.0
29801	1771.0	1229.0
29800	991.0	904.0
101928104	7.0	3.0
29803	5766.0	8673.0
54813	1616.0	1168.0
54812	4249.0	4816.0
54811	3203.0	1826.0
54810	849.0	136.0
54816	3944.0	2936.0
54815	3951.0	4702.0
54814	799.0	569.0
100421794	0.0	0.0
54819	1102.0	763.0
100421796	160.0	848.0
100421797	0.0	0.0
101928113	10.0	7.0
100421799	0.0	0.0
54820	1763.0	2723.0
54823	602.0	684.0
54822	4343.0	3751.0
54821	66.0	179.0
54828	2260.0	1582.0
54827	8.0	3.0
54826	483.0	443.0
54825	6.0	25.0
54829	561.0	5873.0
282756	1.0	1.0
54831	1.0	0.0
54830	178.0	64.0
282754	0.0	0.0
102724473	2.0	4.0
54834	1231.0	1162.0
54832	8122.0	5774.0
54839	419.0	243.0
54838	5426.0	9118.0
54836	3932.0	4784.0
54842	6346.0	4787.0
54841	1225.0	780.0
54840	1684.0	1797.0
54845	5288.0	8854.0
54843	9638.0	3083.0
54849	2227.0	1132.0
54848	2147.0	2161.0
54847	2450.0	2493.0
100359394	2.0	3.0
100359397	0.0	0.0
100359396	11.0	1.0
255119	2.0	17.0
54853	2002.0	2073.0
54852	346.0	540.0
54851	947.0	863.0
54850	1077.0	814.0
54857	7.0	5.0
54856	3497.0	5059.0
54855	2571.0	2337.0
54854	271.0	749.0
54859	1011.0	1060.0
54858	2965.0	2571.0
255130	5.0	5.0
54860	0.0	0.0
100134015	19.0	8.0
54863	110.0	222.0
54862	2785.0	2613.0
54861	4066.0	3927.0
54868	1139.0	1201.0
54867	6634.0	7331.0
54866	25.0	7.0
54865	1587.0	1856.0
54869	1348.0	1407.0
255180	0.0	0.0
27249	5430.0	4499.0
27247	1363.0	1411.0
27248	4723.0	4601.0
100431168	0.0	1.0
400360	1.0	5.0
107161163	0.0	0.0
27241	1230.0	1170.0
27242	2816.0	1817.0
27240	28.0	112.0
27245	3793.0	2186.0
400359	0.0	2.0
27246	3954.0	5614.0
27243	4108.0	4921.0
27244	3607.0	3178.0
678655	1129.0	841.0
642687	2.0	0.0
282791	15.0	4.0
282790	1.0	2.0
107161154	0.0	2.0
27258	2058.0	2060.0
100431177	0.0	0.0
255193	3.0	0.0
27252	1490.0	1293.0
27253	259.0	891.0
27250	18349.0	48648.0
100431173	0.0	0.0
27257	851.0	1172.0
100431172	1.0	0.0
255189	258.0	183.0
27254	65.0	181.0
282786	0.0	0.0
27255	25.0	13.0
123606	890.0	1084.0
107161144	61.0	90.0
29889	4287.0	3780.0
29888	4260.0	4635.0
103344929	0.0	0.0
29887	651.0	621.0
103344928	2.0	2.0
107161145	0.0	0.0
27229	1258.0	967.0
353500	26.0	114.0
29882	2372.0	1764.0
29881	72.0	159.0
29880	1865.0	2101.0
103344932	6.0	2.0
29886	1492.0	1494.0
282776	0.0	0.0
282775	0.0	0.0
29883	6210.0	6825.0
282770	0.0	0.0
103344930	0.0	0.0
353515	0.0	0.0
27238	1132.0	1136.0
27239	393.0	109.0
29899	766.0	825.0
27236	4055.0	3732.0
27237	1071.0	1353.0
353513	0.0	0.0
353514	17.0	50.0
353511	338.0	200.0
27230	14782.0	13872.0
29893	140.0	111.0
27231	1.0	3.0
282769	0.0	0.0
29890	6202.0	6015.0
29896	5406.0	5029.0
27235	405.0	433.0
27232	254.0	71.0
29895	7.0	8.0
255167	245.0	33.0
29894	4883.0	6304.0
27233	906.0	93.0
282763	1.0	2.0
27201	18.0	7.0
27202	931.0	1123.0
27200	5.0	0.0
30849	3760.0	2714.0
30851	1447.0	1859.0
30850	1679.0	1403.0
400389	6.0	5.0
29844	447.0	353.0
29843	1807.0	1763.0
400385	3.0	8.0
29842	6092.0	1231.0
29841	4733.0	3414.0
30846	10787.0	8058.0
30845	1994.0	1304.0
30848	0.0	0.0
30847	0.0	0.0
30844	5392.0	4216.0
30827	2361.0	2451.0
29855	5034.0	6209.0
123624	0.0	0.0
29851	19.0	70.0
29850	3.0	1.0
30835	398.0	133.0
30834	734.0	660.0
30837	2883.0	1427.0
30836	4831.0	4090.0
30833	722.0	751.0
30832	970.0	350.0
64395	2194.0	2208.0
64397	8982.0	4770.0
64396	0.0	0.0
64399	13.0	17.0
64398	3277.0	2146.0
390634	2.0	0.0
390637	388.0	424.0
389634	11.0	2.0
389633	5.0	14.0
400511	0.0	0.0
389631	0.0	0.0
64393	3284.0	2390.0
389630	0.0	0.0
390643	0.0	0.0
400506	1335.0	1828.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	3.0
400500	1.0	1.0
642612	0.0	0.0
160518	1610.0	1037.0
341689	0.0	0.0
400508	23.0	5.0
642614	0.0	0.0
389662	12.0	2.0
390610	5.0	1.0
377677	680.0	352.0
390612	3.0	0.0
390616	1.0	3.0
389658	0.0	0.0
389655	9.0	9.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	236.0	1016.0
642641	41.0	51.0
389652	1.0	0.0
389649	11.0	21.0
390627	178.0	115.0
389644	1.0	1.0
389643	36.0	36.0
642633	0.0	0.0
642631	0.0	0.0
642636	5.0	1.0
101928085	70.0	65.0
642652	0.0	0.0
375035	5757.0	5291.0
221806	671.0	78.0
338017	1.0	0.0
389677	1332.0	1247.0
389676	1.0	0.0
101928099	10.0	7.0
642663	2.0	1.0
389674	12.0	15.0
389672	10.0	13.0
338002	0.0	0.0
400550	2.0	0.0
338004	0.0	0.0
390688	2.0	2.0
338005	1.0	3.0
389668	88.0	51.0
375033	1397.0	565.0
341640	158.0	121.0
642659	186.0	168.0
642658	10.0	40.0
221823	0.0	0.0
6610	672.0	990.0
375057	739.0	139.0
390650	0.0	0.0
375056	6457.0	9443.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	1.0	0.0
6609	2093.0	1910.0
147525	183.0	75.0
6608	1797.0	907.0
387039	1.0	0.0
387036	74.0	81.0
6601	7060.0	6969.0
6603	7821.0	8001.0
6602	4193.0	4386.0
6605	5772.0	5472.0
6604	1910.0	1044.0
375061	469.0	191.0
6607	137.0	97.0
6606	266.0	243.0
6621	1130.0	1079.0
6620	0.0	2.0
642683	280.0	1.0
390660	4.0	4.0
390664	0.0	0.0
387032	313.0	400.0
389692	1.0	2.0
390667	2.0	1.0
123591	99.0	64.0
389690	2.0	0.0
6619	1857.0	1882.0
6612	5993.0	4827.0
6611	3433.0	4477.0
6614	370.0	448.0
6613	8162.0	7528.0
6616	111.0	31.0
6615	243.0	153.0
6618	807.0	1368.0
6617	388.0	346.0
6632	2262.0	2556.0
6631	2607.0	2946.0
387066	2899.0	1637.0
387065	0.0	0.0
64319	4275.0	5370.0
64318	1758.0	1652.0
387063	7.0	0.0
245812	823.0	1019.0
54991	532.0	632.0
54996	1394.0	1102.0
54995	671.0	587.0
54994	5556.0	4845.0
54993	404.0	560.0
6623	1036.0	383.0
6622	361.0	126.0
6625	7910.0	6121.0
54998	1663.0	1933.0
6624	1842.0	2531.0
54997	1090.0	137.0
6627	1155.0	1189.0
6626	2653.0	2448.0
6629	2696.0	2411.0
6628	4818.0	5363.0
64320	1125.0	958.0
6641	899.0	608.0
6640	1007.0	556.0
64321	760.0	294.0
64324	7540.0	5500.0
6643	4125.0	3876.0
221838	519.0	556.0
6642	12106.0	9599.0
64326	2793.0	4376.0
387055	0.0	0.0
64328	2746.0	2104.0
64327	3468.0	4165.0
221833	0.0	0.0
221830	2390.0	1801.0
6634	4805.0	4288.0
6633	4590.0	4810.0
6636	1581.0	1731.0
6635	2126.0	3869.0
6638	3592.0	2001.0
6637	1228.0	1463.0
101928062	11.0	4.0
6650	1095.0	1866.0
64333	163.0	383.0
6652	3171.0	1528.0
64332	2168.0	373.0
6651	27229.0	17982.0
6654	5539.0	4213.0
100421943	1.0	2.0
6653	11674.0	7021.0
387082	3.0	5.0
102724536	22.0	8.0
78987	1718.0	1497.0
78986	9.0	5.0
78989	11.0	29.0
6645	3660.0	1782.0
78988	1772.0	1536.0
6644	0.0	0.0
6647	8182.0	8727.0
6646	1626.0	2281.0
6649	2029.0	725.0
91949	2141.0	2765.0
6648	32319.0	26272.0
91947	3030.0	1589.0
91948	5.0	0.0
64342	1291.0	1821.0
6661	0.0	0.0
6660	429.0	217.0
245806	0.0	0.0
6663	0.0	0.0
64344	576.0	32.0
4000	32837.0	22996.0
4001	828.0	1717.0
6662	10941.0	8105.0
64343	1440.0	1257.0
91942	697.0	453.0
6665	122.0	21.0
6664	97.0	66.0
101928079	214.0	89.0
387074	0.0	0.0
387071	5.0	1.0
245802	5.0	0.0
196549	22.0	27.0
6656	0.0	0.0
6655	5675.0	4108.0
6658	0.0	0.0
6657	5.0	0.0
6659	10912.0	14048.0
196541	0.0	0.0
91937	15.0	17.0
6670	9177.0	7695.0
6672	3917.0	4221.0
6671	1292.0	796.0
4010	5118.0	3934.0
6674	717.0	820.0
4012	6696.0	5144.0
91975	717.0	125.0
6676	124.0	229.0
4013	5314.0	3699.0
101928001	0.0	0.0
6675	5447.0	5919.0
4014	5.0	2.0
64359	2020.0	1547.0
221883	3.0	10.0
100271927	3.0	1.0
102724515	583.0	381.0
196513	1410.0	1395.0
4004	4.0	4.0
6667	12940.0	10148.0
4005	1100.0	836.0
6666	1052.0	2935.0
4007	402.0	572.0
6668	2916.0	2113.0
91966	826.0	1069.0
4008	2249.0	1657.0
4009	25.0	8.0
6683	1771.0	1723.0
4023	14215.0	2090.0
100421975	0.0	1.0
6687	3627.0	2185.0
4025	14.0	8.0
100271918	2.0	1.0
101928017	49.0	63.0
78990	161.0	192.0
78992	2177.0	2673.0
78991	900.0	956.0
78994	1542.0	2866.0
78996	1238.0	1462.0
78995	157.0	193.0
196527	10335.0	7990.0
78998	146.0	287.0
78997	11.0	8.0
196528	3556.0	3344.0
4015	1663.0	2831.0
6678	69085.0	152707.0
6677	0.0	0.0
4016	1028.0	3924.0
78999	357.0	641.0
4017	1960.0	4349.0
4018	2.0	1.0
6692	9483.0	8836.0
6691	4.0	1.0
101928022	1.0	1.0
6694	0.0	0.0
64375	920.0	705.0
64374	2349.0	3314.0
6693	237.0	927.0
4033	323.0	257.0
6696	2950.0	4094.0
64377	237.0	325.0
4034	864.0	1124.0
64376	2654.0	2536.0
6695	871.0	2287.0
4035	35802.0	23727.0
6698	0.0	0.0
4036	5548.0	2925.0
6697	1578.0	3861.0
6690	1.0	2.0
4026	22678.0	12390.0
6689	16.0	163.0
6688	293.0	864.0
4040	5479.0	2623.0
4041	7431.0	4346.0
64386	202.0	154.0
4043	4367.0	3897.0
64388	532.0	287.0
4045	131.0	348.0
4046	2080.0	2816.0
4047	4119.0	2540.0
221895	1155.0	786.0
4037	1506.0	1325.0
91978	53.0	47.0
4038	1614.0	366.0
6699	0.0	0.0
91977	98.0	72.0
196500	285.0	97.0
101928040	1.0	0.0
4051	2.0	35.0
54908	530.0	566.0
4052	2825.0	7679.0
4053	25799.0	21410.0
54906	5027.0	5365.0
4054	9529.0	10019.0
4055	4019.0	4676.0
4056	2.0	0.0
4057	81912.0	77251.0
4058	27.0	21.0
29945	2166.0	1707.0
255220	0.0	1.0
29944	32.0	9.0
29943	2.0	2.0
29942	20.0	19.0
29949	1.0	25.0
29948	1136.0	130.0
29947	0.0	0.0
29946	2249.0	2238.0
4050	38.0	400.0
29941	913.0	634.0
29940	2080.0	1829.0
4048	5985.0	5616.0
4049	4.0	57.0
54910	3404.0	3599.0
54916	1863.0	1628.0
54915	4310.0	3212.0
54914	4139.0	3430.0
54913	445.0	287.0
4062	5.0	19.0
4063	50.0	140.0
54919	2018.0	3546.0
54918	9386.0	6830.0
4064	218.0	277.0
4065	1417.0	473.0
4066	116.0	166.0
4067	1840.0	1307.0
4068	22.0	176.0
4069	531.0	2922.0
29956	9862.0	22338.0
255231	147.0	229.0
29954	1938.0	2019.0
29953	93.0	14.0
29959	5762.0	5808.0
29958	144.0	62.0
4060	19887.0	39728.0
29957	3999.0	7116.0
4061	14208.0	7964.0
29952	3305.0	5717.0
29951	112.0	15.0
29950	1627.0	768.0
4059	16740.0	17397.0
54923	50.0	58.0
54922	1473.0	628.0
54921	7463.0	5082.0
54920	504.0	388.0
54927	2043.0	2928.0
54926	4786.0	5383.0
54925	133.0	162.0
4074	4367.0	3919.0
54929	1105.0	1163.0
29929	948.0	1060.0
54928	8901.0	7897.0
4076	19014.0	24135.0
29928	1267.0	1267.0
4077	14971.0	11693.0
29923	1173.0	1291.0
29922	905.0	1406.0
29920	2308.0	4284.0
29927	19760.0	21018.0
29926	1939.0	2341.0
4070	36684.0	18282.0
4071	33470.0	5265.0
29925	1347.0	1370.0
29924	3878.0	4747.0
4072	8269.0	8947.0
54930	1377.0	1519.0
54934	1806.0	1522.0
54933	139.0	243.0
54932	782.0	735.0
54931	2100.0	1571.0
54938	287.0	192.0
54937	27.0	63.0
54936	1724.0	1686.0
54935	1520.0	1696.0
4084	1699.0	2966.0
4085	451.0	714.0
4086	2126.0	2011.0
54939	2021.0	2310.0
4087	7743.0	8410.0
4088	4407.0	4266.0
4089	6182.0	5977.0
29934	4343.0	3883.0
29933	262.0	460.0
282809	1421.0	1414.0
282808	0.0	1.0
