id	f4bb4f4b-2e42-4098-9edf-042f1fffea0f	0404b823-fd3c-47dd-9861-0f9f01a02d2e
100421439	0.0	1.0
6261	557.0	420.0
6260	8.0	10.0
6259	4651.0	6008.0
100421430	0.0	0.0
6274	17.0	48.0
6273	159.0	240.0
6276	11.0	10.0
6275	2955.0	5356.0
6278	7.0	296.0
6277	15737.0	19450.0
6279	309.0	386.0
6272	6584.0	11631.0
6271	1480.0	3902.0
6285	1421.0	821.0
6284	1873.0	3433.0
100421455	0.0	0.0
6286	16.0	94.0
6289	1171.0	553.0
6288	10106.0	2933.0
6281	5116.0	11071.0
6280	1194.0	1573.0
6283	18.0	18.0
6282	10212.0	19227.0
123920	2261.0	5401.0
100421451	0.0	0.0
6296	553.0	487.0
6295	7.0	4.0
6297	1549.0	1821.0
6299	132.0	212.0
101928420	0.0	0.0
6290	0.0	0.0
6291	45.0	43.0
6294	2904.0	5122.0
6293	2501.0	4519.0
100421478	0.0	0.0
100421479	2.0	1.0
280664	1.0	2.0
54505	2514.0	3731.0
280660	0.0	0.0
54504	1005.0	2782.0
280661	5.0	27.0
54503	1048.0	1612.0
54502	6462.0	12935.0
54509	37.0	134.0
123904	1.0	0.0
54508	29.0	69.0
100421473	0.0	0.0
54507	842.0	731.0
100421487	0.0	1.0
133308	432.0	664.0
147945	2.0	2.0
123970	0.0	0.0
100421480	0.0	1.0
147947	735.0	1279.0
147948	233.0	369.0
147949	219.0	324.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	3.0	5.0
100421499	0.0	2.0
101060006	2.0	4.0
101060005	0.0	5.0
101060004	0.0	2.0
100421495	1.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	2.0	0.0
147965	716.0	705.0
147968	144.0	111.0
107126289	5.0	0.0
107126287	0.0	0.0
101060039	2.0	2724.0
121360	0.0	0.0
101060032	4.0	9.0
135924	1.0	0.0
135927	3.0	3.0
121355	13.0	33.0
147906	179.0	450.0
135932	812.0	1775.0
101060045	4.0	7.0
135935	0.0	0.0
101060040	0.0	1.0
147912	541.0	693.0
135942	0.0	0.0
135941	1.0	2.0
121340	3.0	1.0
135946	0.0	1.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	14.0	19.0
147923	762.0	1182.0
147920	12.0	177.0
147929	197.0	405.0
104326192	1.0	2.0
104326193	0.0	1.0
375444	160.0	253.0
104326189	1.0	1.0
101060020	2.0	0.0
375449	2545.0	3917.0
104326188	0.0	0.0
121328	3.0	3.0
91653	4536.0	3846.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	835.0	177.0
27085	268.0	448.0
27086	4575.0	7947.0
389756	1.0	0.0
147429	21.0	12.0
27089	2240.0	4516.0
91646	16.0	13.0
91647	524.0	1255.0
642968	0.0	2.0
135458	3.0	3.0
390766	0.0	0.0
27098	321.0	375.0
27099	5.0	3.0
27097	1497.0	2058.0
389741	42.0	58.0
27090	636.0	1377.0
27091	0.0	0.0
27094	111.0	153.0
27095	2375.0	3935.0
27092	1425.0	4809.0
642976	175.0	48.0
400629	0.0	0.0
27093	2.0	2.0
160428	630.0	2180.0
375133	228.0	232.0
387122	3.0	2.0
390730	1.0	1.0
390732	0.0	0.0
390735	0.0	0.0
387119	493.0	900.0
27063	11.0	7.0
387117	0.0	0.0
27069	8231.0	15502.0
400612	3.0	4.0
27067	1877.0	5933.0
27068	2533.0	4460.0
221908	382.0	524.0
341799	0.0	0.0
400619	34.0	162.0
642987	97.0	197.0
400618	1015.0	752.0
400617	96.0	58.0
64065	16174.0	17211.0
91662	13.0	42.0
91663	22510.0	18669.0
64064	7.0	14.0
64067	266.0	289.0
64066	14.0	32.0
91661	775.0	1320.0
91664	697.0	1320.0
147463	783.0	537.0
387111	4.0	15.0
27076	2103.0	2438.0
390748	0.0	1.0
27077	392.0	622.0
400604	41.0	56.0
27074	144.0	1443.0
27075	5988.0	12913.0
389766	1.0	2.0
387103	170.0	250.0
387104	6.0	10.0
27079	421.0	547.0
389763	0.0	0.0
341784	0.0	6.0
642996	0.0	1.0
27072	3103.0	5388.0
160419	1.0	2.0
64061	2618.0	1857.0
400609	1.0	0.0
160418	1949.0	4852.0
64063	461.0	662.0
27071	473.0	1750.0
64062	3926.0	6060.0
91695	722.0	358.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	2345.0	2097.0
100313770	1.0	1.0
64077	853.0	1782.0
91694	1821.0	1667.0
100313771	0.0	1.0
390790	4.0	6.0
221927	1806.0	2564.0
390792	4.0	4.0
400680	13.0	56.0
27043	2878.0	4022.0
27044	8501.0	18446.0
27042	1864.0	2581.0
389799	7.0	14.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	415.0	912.0
100313777	0.0	0.0
27040	42.0	44.0
100313774	0.0	0.0
64073	60.0	775.0
64087	8465.0	12626.0
221914	37.0	66.0
64089	621.0	1153.0
100313781	0.0	0.0
91683	2702.0	4136.0
91689	2214.0	2872.0
100313780	0.0	1.0
245908	0.0	0.0
91687	225.0	432.0
245909	0.0	0.0
400673	374.0	584.0
389792	527.0	788.0
389791	6.0	6.0
387129	0.0	0.0
400668	0.0	3.0
389787	11.0	37.0
64081	593.0	995.0
64080	251.0	674.0
64083	5552.0	11072.0
64084	5936.0	15278.0
64098	409.0	1288.0
64097	843.0	1648.0
400660	31.0	36.0
8909	34.0	30.0
27022	4.0	9.0
8907	1764.0	3144.0
341757	0.0	0.0
400658	9.0	52.0
8908	2208.0	397.0
147407	0.0	0.0
27020	6292.0	10398.0
400657	616.0	794.0
27023	1.0	4.0
400654	0.0	0.0
64090	2.0	3.0
64092	288.0	1746.0
64091	179.0	335.0
8900	58.0	54.0
64094	5311.0	10497.0
8905	1061.0	2510.0
147409	0.0	7.0
64093	422.0	229.0
8906	2147.0	3091.0
64096	0.0	0.0
8904	4044.0	6298.0
221935	918.0	1364.0
221937	3060.0	4735.0
221938	0.0	0.0
400652	9.0	16.0
400650	3.0	1.0
27039	12.0	13.0
27032	6610.0	11621.0
27033	21.0	64.0
27030	1496.0	2295.0
27031	892.0	740.0
27036	31.0	109.0
400645	0.0	0.0
27037	1090.0	1299.0
400644	17.0	3.0
27034	1718.0	2318.0
400643	11.0	0.0
27035	37.0	44.0
8912	216.0	617.0
100313769	1.0	5.0
8913	93.0	325.0
8910	2645.0	3081.0
8911	55.0	170.0
8916	2616.0	3528.0
8914	769.0	2445.0
8915	1645.0	2465.0
245935	0.0	0.0
245936	0.0	0.0
245937	3.0	1.0
245938	0.0	0.0
8930	1867.0	3348.0
245939	0.0	0.0
221960	342.0	640.0
245930	0.0	0.0
245931	0.0	0.0
245932	1.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	4466.0	7992.0
8927	176.0	231.0
8928	3.0	9.0
8925	5699.0	11890.0
8926	16.0	38.0
221955	986.0	1439.0
8941	0.0	3.0
8942	1095.0	915.0
375189	23.0	40.0
8940	18.0	22.0
245940	0.0	0.0
206338	112.0	38.0
375190	332.0	419.0
196446	35.0	65.0
8934	1599.0	2347.0
8935	2778.0	4113.0
196441	2487.0	3870.0
8932	4095.0	6523.0
8933	2634.0	3881.0
8938	590.0	764.0
8939	2920.0	4935.0
8936	692.0	1020.0
326105	2.0	5.0
245913	0.0	0.0
245915	0.0	0.0
221981	299.0	923.0
245910	0.0	0.0
206358	651.0	2178.0
245911	0.0	1.0
245912	1.0	0.0
196415	0.0	2.0
642909	1.0	7.0
642907	0.0	0.0
8945	1957.0	4314.0
54659	0.0	0.0
54658	0.0	0.0
8943	5534.0	11148.0
54657	0.0	0.0
8944	0.0	0.0
196410	17.0	28.0
245927	0.0	0.0
245928	0.0	0.0
6300	233.0	289.0
245929	0.0	0.0
6302	2194.0	3369.0
6301	5884.0	9810.0
160492	1.0	0.0
54662	2861.0	3419.0
54661	8.0	12.0
54660	51.0	119.0
54665	2123.0	3611.0
54664	4401.0	10404.0
54663	856.0	1097.0
8970	44.0	144.0
8971	3307.0	4928.0
101928363	8.0	11.0
8974	1486.0	3355.0
6311	1857.0	3036.0
8975	1454.0	1727.0
6310	2774.0	5646.0
91612	3847.0	6808.0
100421601	0.0	0.0
8972	521.0	241.0
8973	7.0	82.0
245972	4.0	56.0
245973	157.0	156.0
54677	2244.0	3705.0
54676	1690.0	2721.0
54675	1573.0	2537.0
147468	0.0	0.0
54674	568.0	987.0
6304	2654.0	3059.0
6303	8372.0	14357.0
8968	1.0	3.0
6305	3476.0	4933.0
91603	1037.0	1354.0
91608	139.0	106.0
6307	2993.0	3275.0
642924	8.0	14.0
8969	47.0	246.0
6309	4015.0	4007.0
91607	1530.0	4112.0
6320	230.0	699.0
6322	694.0	868.0
8985	1835.0	2941.0
8986	1092.0	2188.0
64002	0.0	0.0
101928378	151.0	106.0
6324	294.0	441.0
64005	299.0	1220.0
6323	0.0	4.0
101928376	8.0	17.0
54680	1378.0	2469.0
642938	35.0	242.0
54682	2270.0	2626.0
54681	1496.0	2063.0
196403	2291.0	1948.0
6315	0.0	1.0
6314	2345.0	4193.0
6317	1.0	3.0
8976	4544.0	9058.0
6319	13985.0	30646.0
6318	0.0	9.0
642935	9.0	21.0
8992	4806.0	10273.0
8993	3.0	2.0
6331	101.0	104.0
8991	4922.0	6727.0
6330	1866.0	1363.0
100421621	9.0	18.0
8996	998.0	974.0
101928388	6.0	1.0
6332	941.0	910.0
8997	1061.0	1129.0
8994	2007.0	3966.0
6335	117.0	170.0
8995	32.0	60.0
6334	266.0	616.0
147495	3637.0	2393.0
100421629	0.0	3.0
8989	1.0	13.0
6326	1056.0	807.0
8987	172.0	188.0
6328	631.0	428.0
91624	905.0	1184.0
6327	277.0	324.0
8988	0.0	0.0
6329	239.0	73.0
642946	74.0	116.0
6340	218.0	220.0
6342	9358.0	13749.0
6341	1929.0	4141.0
6344	16.0	7.0
100421633	0.0	0.0
6343	2.0	38.0
100421634	1.0	1.0
6346	0.0	2.0
6345	63.0	94.0
100421638	0.0	0.0
642958	0.0	0.0
642959	0.0	0.0
6337	4341.0	9372.0
642952	0.0	0.0
6336	0.0	0.0
6339	180.0	154.0
91614	50.0	190.0
8999	108.0	87.0
6338	1030.0	771.0
642954	11.0	41.0
6351	369.0	723.0
6352	1597.0	3794.0
6355	375.0	444.0
6354	0.0	1.0
6357	30.0	128.0
6356	2.0	74.0
100421528	1.0	3.0
6348	256.0	651.0
6347	2598.0	3290.0
196394	209.0	395.0
6362	57.0	233.0
6361	18.0	75.0
6364	6.0	20.0
6363	378.0	4619.0
100421533	8.0	56.0
6366	4604.0	3770.0
100421535	0.0	0.0
6368	6.0	22.0
6367	236.0	731.0
101928337	0.0	0.0
6360	13.0	6.0
255349	7.0	5.0
6359	0.0	0.0
6358	342.0	178.0
6373	31.0	1167.0
101928340	3.0	6.0
6372	29.0	29.0
100421542	0.0	0.0
6375	92.0	152.0
6374	151.0	33.0
100421545	14.0	24.0
6376	22429.0	13896.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	1.0	2.0
255313	0.0	0.0
196374	0.0	1.0
6369	21.0	15.0
6383	6652.0	11123.0
6386	7324.0	16643.0
6385	18921.0	14477.0
6388	1785.0	2615.0
6387	19755.0	22150.0
6389	4038.0	7540.0
255330	0.0	0.0
6382	7244.0	23541.0
102724246	8.0	13.0
255324	6.0	33.0
196385	60.0	162.0
196383	1381.0	2914.0
100421550	1.0	0.0
6397	4265.0	6775.0
100421565	0.0	0.0
6396	3201.0	5756.0
100421566	0.0	3.0
6399	862.0	1036.0
6398	615.0	1359.0
6391	4090.0	7491.0
6390	2392.0	3845.0
6392	2969.0	4416.0
282997	67.0	147.0
282996	174.0	336.0
100134229	451.0	767.0
282991	1468.0	3123.0
100421560	0.0	1.0
100421577	21.0	38.0
100421579	7.0	2.0
255394	976.0	1091.0
102724224	10.0	100.0
54600	0.0	0.0
54602	1748.0	3351.0
282980	0.0	0.0
54606	2488.0	4032.0
100421572	0.0	0.0
100421588	4.0	8.0
100421589	89.0	83.0
282974	256.0	725.0
282973	148.0	116.0
54619	630.0	887.0
100421581	0.0	1.0
196335	2.0	3.0
100421582	29.0	41.0
54617	2159.0	3980.0
100421598	0.0	1.0
100421599	1.0	0.0
255374	51.0	66.0
282969	150.0	215.0
102724201	3.0	7.0
282966	0.0	0.0
54622	1334.0	2230.0
100134259	51.0	59.0
54621	1312.0	1606.0
54620	620.0	1790.0
54626	61.0	620.0
54625	3337.0	14608.0
54623	2233.0	4125.0
54629	2924.0	4449.0
54627	217.0	231.0
27005	1465.0	1923.0
27006	0.0	3.0
27000	1200.0	2007.0
27004	2.0	27.0
27018	2414.0	1994.0
27019	37.0	169.0
400591	1.0	1.0
27010	208.0	489.0
27012	5.0	4.0
27013	2717.0	4687.0
400581	2.0	4.0
400578	5.0	1.0
400569	575.0	805.0
400566	338.0	509.0
389715	0.0	1.0
100313829	0.0	1.0
390729	0.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	68.0	69.0
389730	0.0	1.0
100038246	0.0	0.0
389727	0.0	0.0
91775	2074.0	6308.0
390872	0.0	0.0
390874	1.0	1.0
654835	0.0	0.0
400759	126.0	478.0
400757	0.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	1.0	2.0
400752	100.0	101.0
137994	178.0	234.0
642843	18.0	4.0
91768	2156.0	2232.0
64151	40.0	625.0
64150	330.0	136.0
64168	393.0	340.0
64167	2058.0	5962.0
390883	1.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	1070.0	1378.0
400746	643.0	570.0
400745	3.0	4.0
389866	2.0	6.0
150962	604.0	983.0
64175	1028.0	3378.0
162968	168.0	297.0
64174	120.0	225.0
162966	494.0	769.0
162967	1409.0	2646.0
162962	572.0	964.0
162963	300.0	463.0
125981	12.0	5.0
149992	0.0	0.0
390856	0.0	0.0
390858	6.0	11.0
27187	0.0	1.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	345.0	678.0
149986	1507.0	3132.0
147323	2.0	1.0
326293	2.0	3.0
100313839	0.0	0.0
389898	0.0	3.0
100313837	0.0	0.0
326295	0.0	0.0
27189	0.0	0.0
100313838	0.0	0.0
326294	0.0	0.0
125972	2.0	1.0
642864	3.0	4.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	216.0	163.0
27183	2930.0	3208.0
64170	210.0	320.0
642869	0.0	0.0
27180	93.0	235.0
27181	168.0	393.0
64172	551.0	771.0
100313830	0.0	1.0
375248	209.0	311.0
91782	2184.0	4093.0
27197	34.0	117.0
147339	1771.0	3161.0
27198	3070.0	2784.0
27195	0.0	0.0
125965	62.0	111.0
27196	0.0	0.0
125963	0.0	2.0
125962	0.0	0.0
27199	52.0	77.0
400720	561.0	858.0
149998	9.0	12.0
389884	0.0	2.0
326286	0.0	0.0
27190	292.0	139.0
64180	5.0	8.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	12.0	19.0
64184	4.0	3.0
100313840	0.0	0.0
100313841	0.0	1.0
100313892	0.0	0.0
642891	30.0	12.0
387264	12.0	6.0
387263	1683.0	2745.0
206412	53.0	62.0
27164	1.0	9.0
27165	37.0	45.0
27163	1970.0	2768.0
400799	2.0	31.0
400798	49.0	84.0
27166	1450.0	2608.0
400797	0.0	0.0
326272	0.0	0.0
326275	2.0	2.0
326277	0.0	0.0
326279	4.0	7.0
27160	2.0	1.0
27161	3082.0	5680.0
326278	5.0	6.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	1.0	3.0
387254	0.0	0.0
400793	2748.0	1739.0
150928	30.0	87.0
27175	1207.0	1257.0
149934	0.0	0.0
27173	4721.0	9122.0
150921	11.0	62.0
27179	0.0	0.0
27177	0.0	0.0
27178	0.0	1.0
341883	6.0	4.0
341880	3.0	6.0
27170	0.0	0.0
326269	1.0	2.0
137964	3235.0	8614.0
390892	0.0	0.0
375298	272.0	923.0
149951	2190.0	3650.0
27148	1740.0	2996.0
390895	0.0	0.0
206426	1.0	1.0
27143	958.0	1787.0
27141	33.0	59.0
27146	70.0	606.0
106029310	0.0	0.0
27147	552.0	324.0
27145	253.0	515.0
123355	733.0	1252.0
137970	1.0	0.0
375287	1112.0	1799.0
387276	0.0	0.0
27159	0.0	1.0
387273	2.0	6.0
150947	0.0	0.0
150946	253.0	610.0
27153	784.0	1180.0
27154	3806.0	5409.0
400769	0.0	2.0
27151	1669.0	2510.0
27152	1620.0	2031.0
123346	0.0	5.0
27158	597.0	995.0
400765	0.0	0.0
100293516	691.0	982.0
387266	0.0	0.0
27156	5.0	6.0
149954	0.0	0.0
387267	0.0	0.0
375295	121.0	1135.0
100313886	2.0	2.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	5.0	16.0
160365	20.0	107.0
160364	88.0	292.0
102724316	718.0	1093.0
54754	1.0	1.0
54753	921.0	967.0
54752	3.0	7.0
54751	3090.0	4945.0
54758	1034.0	1230.0
54757	889.0	1521.0
54756	5334.0	4919.0
101928290	54.0	48.0
6401	982.0	7082.0
6400	9543.0	18078.0
102724307	2.0	1.0
54760	121.0	257.0
54765	6091.0	13614.0
54764	1390.0	2013.0
54763	270.0	128.0
54762	1634.0	1505.0
54769	104.0	58.0
54768	57.0	170.0
54766	0.0	2.0
159371	200.0	231.0
100421700	1.0	11.0
100421701	2.0	5.0
100421702	3.0	3.0
100421704	4.0	19.0
100421705	0.0	0.0
100421706	0.0	0.0
100421707	1.0	10.0
100421708	7.0	5.0
100421709	0.0	0.0
54776	2022.0	2326.0
91703	167.0	77.0
6403	761.0	2278.0
6402	269.0	3523.0
6405	2323.0	5616.0
54778	1948.0	3726.0
6404	1143.0	3326.0
54777	50.0	163.0
6407	0.0	0.0
6406	0.0	0.0
64100	0.0	3.0
64102	135.0	12.0
6421	13477.0	20525.0
100421710	1.0	3.0
64101	143.0	162.0
6423	7675.0	41115.0
6422	79160.0	45515.0
64106	33.0	102.0
64105	57.0	115.0
64108	402.0	633.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	6.0	26.0
54780	1713.0	2029.0
54785	271.0	495.0
54784	437.0	525.0
6414	13395.0	13237.0
6416	2104.0	4286.0
54788	2684.0	4291.0
6415	6323.0	9815.0
6418	13983.0	24720.0
6419	1455.0	1961.0
6430	18539.0	13878.0
64111	0.0	0.0
162989	1066.0	1473.0
64110	1774.0	3735.0
6432	7098.0	9172.0
6431	12823.0	14948.0
64112	2166.0	3183.0
64115	2881.0	3506.0
6434	7239.0	10581.0
101928243	68.0	110.0
6433	2156.0	3008.0
64114	8734.0	11934.0
101928244	2.0	1.0
100421724	6.0	6.0
64116	1929.0	8537.0
64118	2599.0	3624.0
101928248	11.0	3.0
100421728	0.0	0.0
54790	2087.0	3981.0
100421729	0.0	1.0
104548973	5.0	1.0
104548972	1.0	0.0
54793	2598.0	2421.0
400713	748.0	1116.0
104548971	11.0	21.0
104548970	0.0	2.0
54798	199.0	238.0
255411	1.0	0.0
54797	846.0	1385.0
54796	495.0	2574.0
54795	1861.0	3284.0
6425	4.0	12.0
6424	2851.0	21137.0
150992	1.0	0.0
6427	6111.0	9163.0
54799	2186.0	2972.0
6426	7314.0	14410.0
6429	2948.0	5218.0
6428	14832.0	20086.0
162979	152.0	184.0
6441	46.0	38.0
64122	616.0	771.0
64121	1029.0	1912.0
6440	0.0	2.0
100421731	1.0	1.0
6443	3001.0	4033.0
101928256	0.0	1.0
6442	32.0	23.0
64123	1611.0	3045.0
100421733	0.0	0.0
6445	70.0	8.0
100421734	0.0	0.0
6444	801.0	3407.0
160313	1.0	1.0
100421736	0.0	0.0
64127	209.0	673.0
162972	620.0	702.0
64129	4344.0	2542.0
255426	85.0	30.0
642818	0.0	0.0
642819	242.0	336.0
400709	45.0	36.0
6439	3.0	4.0
642812	2.0	8.0
64131	1241.0	3201.0
654817	35.0	147.0
6450	453.0	566.0
91750	698.0	1065.0
64130	134.0	99.0
654816	24.0	131.0
6452	4117.0	4469.0
100421741	0.0	0.0
64132	1354.0	2268.0
6451	12125.0	43724.0
64135	1446.0	3324.0
91754	5731.0	9994.0
6453	2534.0	4007.0
6456	5.0	4.0
91752	21.0	65.0
64137	11.0	13.0
6455	2463.0	4681.0
147372	418.0	191.0
6447	262.0	441.0
6446	4376.0	9044.0
91748	3519.0	6602.0
6449	2756.0	4594.0
135398	96.0	154.0
91746	5260.0	7424.0
6448	2138.0	2667.0
91749	484.0	880.0
6461	439.0	925.0
6462	12.0	20.0
6465	0.0	0.0
100421754	0.0	0.0
64146	45.0	70.0
64145	2405.0	3485.0
6464	5446.0	9575.0
162998	3.0	7.0
100421756	1.0	4.0
101928276	0.0	0.0
64147	352.0	614.0
160335	1232.0	2937.0
6466	1.0	1.0
162993	383.0	534.0
64149	1092.0	1667.0
147381	2.0	447.0
255403	270.0	413.0
6458	37.0	50.0
6457	11.0	3.0
91734	0.0	0.0
6459	5.0	14.0
6472	2308.0	4640.0
6471	2.0	0.0
6474	383.0	554.0
6473	1.0	0.0
6476	0.0	0.0
6478	1894.0	7046.0
6477	876.0	1356.0
101928200	9.0	5.0
100421648	0.0	1.0
6470	2149.0	2203.0
6469	4.0	5.0
6468	3270.0	4844.0
6483	1006.0	2462.0
6482	3226.0	11570.0
100421652	1.0	0.0
6484	652.0	1646.0
6487	602.0	723.0
196294	503.0	617.0
6489	784.0	997.0
497661	529.0	856.0
100421657	0.0	0.0
6480	5161.0	11060.0
102724386	1.0	2.0
6494	1441.0	2969.0
6493	102.0	667.0
6496	27.0	20.0
6495	818.0	1226.0
6498	3935.0	8553.0
101928223	1.0	0.0
6497	6099.0	8556.0
6499	2167.0	3534.0
6490	727.0	360.0
6492	50.0	142.0
6491	231.0	526.0
101928232	0.0	0.0
100124700	156.0	436.0
102724368	7.0	14.0
196264	2335.0	2047.0
54700	2566.0	6783.0
54707	1570.0	2224.0
497634	0.0	0.0
54704	3635.0	5260.0
54708	2996.0	5122.0
160287	12.0	25.0
54714	6.0	10.0
54718	139.0	222.0
100421681	0.0	0.0
54716	62.0	66.0
54715	8.0	10.0
100421695	0.0	2.0
100421697	0.0	0.0
100421698	0.0	2.0
100421699	3.0	8.0
102724349	8.0	10.0
102724341	0.0	0.0
159296	0.0	0.0
54729	0.0	0.0
54726	3470.0	6072.0
100421694	0.0	0.0
255480	171.0	336.0
54732	4648.0	8892.0
54734	19.0	89.0
54733	347.0	1232.0
54739	445.0	880.0
54738	2.0	1.0
54737	4841.0	5769.0
160298	9.0	23.0
102724321	0.0	0.0
255488	3105.0	4944.0
54742	278.0	312.0
54741	8828.0	13292.0
54749	786.0	640.0
137902	15.0	77.0
27128	787.0	2050.0
27129	811.0	84.0
29789	3538.0	7706.0
27127	18.0	25.0
27120	19.0	74.0
27121	17.0	5.0
29781	1385.0	1841.0
29780	824.0	2065.0
27124	2462.0	2680.0
27125	8516.0	17619.0
27122	6876.0	6758.0
29785	117.0	288.0
27123	320.0	569.0
125919	446.0	684.0
29799	266.0	434.0
390800	0.0	0.0
27131	4476.0	7377.0
654790	45.0	50.0
27132	122.0	158.0
27130	559.0	1044.0
29798	239.0	488.0
27136	2.0	3.0
29797	0.0	0.0
27133	19.0	4.0
29796	1639.0	3076.0
27134	929.0	2498.0
27106	1523.0	2213.0
27107	1929.0	3323.0
29768	1.0	1.0
29767	1982.0	1908.0
29766	3591.0	9764.0
27109	1576.0	2253.0
29761	2821.0	4918.0
29760	693.0	1988.0
389813	55.0	117.0
389812	4.0	4.0
27102	6203.0	14858.0
29765	0.0	0.0
29763	808.0	1164.0
27101	2143.0	3729.0
389816	153.0	101.0
27115	350.0	541.0
29778	0.0	0.0
29777	1375.0	1761.0
27113	231.0	473.0
29775	1075.0	1324.0
27111	122.0	155.0
29774	118.0	87.0
27112	97.0	109.0
390831	0.0	0.0
390834	2.0	13.0
390836	0.0	0.0
100313938	0.0	0.0
125950	849.0	1553.0
125958	0.0	0.0
377841	48.0	93.0
390843	0.0	0.0
390844	0.0	5.0
389827	0.0	0.0
652170	0.0	0.0
389860	1.0	0.0
390811	0.0	1.0
389857	0.0	0.0
390816	2.0	2.0
389856	358.0	348.0
125931	1.0	4.0
389852	0.0	0.0
100313914	0.0	0.0
389844	0.0	0.0
389840	22.0	17.0
100313923	0.0	0.0
100313921	0.0	5.0
389849	13.0	35.0
91893	164.0	332.0
91894	10.0	9.0
147670	20.0	31.0
147664	0.0	2.0
642721	0.0	0.0
64285	2018.0	3163.0
64284	991.0	1849.0
64288	663.0	843.0
147685	57.0	61.0
121026	0.0	0.0
123688	315.0	397.0
341568	1.0	5.0
341567	1.0	1.0
642737	0.0	0.0
64283	2075.0	1923.0
64282	1032.0	6400.0
389541	1768.0	2641.0
147694	1006.0	1273.0
389537	70.0	129.0
147686	379.0	368.0
147687	706.0	1045.0
121014	0.0	1.0
642741	11.0	47.0
159686	39.0	36.0
642746	0.0	3.0
642762	0.0	0.0
390502	0.0	1.0
390501	0.0	0.0
390503	0.0	1.0
121006	14.0	18.0
389524	507.0	488.0
147699	123.0	90.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	48.0	53.0
27286	441.0	1302.0
27283	0.0	0.0
27284	27.0	165.0
389558	360.0	375.0
27289	480.0	1181.0
27287	143.0	137.0
27288	0.0	0.0
135656	3.0	2.0
390561	12.0	21.0
27296	59.0	106.0
389549	0.0	0.0
27297	2074.0	3399.0
27294	23.0	18.0
27295	11887.0	5564.0
27299	25.0	581.0
642776	5.0	13.0
27292	1825.0	2290.0
27293	525.0	1163.0
27290	2.0	6.0
642778	19.0	2.0
27291	830.0	1666.0
160622	513.0	644.0
390531	70.0	56.0
147650	294.0	240.0
390530	29.0	4.0
390535	0.0	0.0
390539	0.0	0.0
147646	4.0	5.0
390538	0.0	0.0
654783	0.0	0.0
147645	168.0	117.0
341511	2.0	2.0
6500	13365.0	26554.0
133015	726.0	1102.0
400410	96.0	122.0
147660	44.0	60.0
121054	2.0	2.0
121053	301.0	467.0
147657	1024.0	1748.0
147658	7.0	6.0
400406	5.0	14.0
642799	0.0	0.0
642796	0.0	0.0
133022	290.0	450.0
642797	135.0	381.0
101928165	0.0	0.0
6511	9.0	9.0
390595	414.0	381.0
6510	5299.0	4877.0
390594	1.0	0.0
100421803	0.0	1.0
100421804	6.0	3.0
390598	37.0	25.0
100421805	24.0	18.0
100421806	14.0	17.0
100421807	0.0	0.0
6509	2499.0	7075.0
54870	4172.0	6280.0
54875	579.0	1099.0
54874	6816.0	12742.0
54873	3143.0	2089.0
389599	1.0	1.0
54872	2630.0	3057.0
102724430	0.0	2.0
54879	665.0	905.0
6502	687.0	1087.0
54878	2880.0	5432.0
6504	162.0	585.0
54877	1703.0	2575.0
91801	690.0	1168.0
6503	529.0	2474.0
54876	3378.0	8005.0
6506	496.0	641.0
6505	413.0	1458.0
91807	21.0	22.0
6508	767.0	760.0
6507	661.0	1583.0
101928176	14.0	3.0
6520	6704.0	10442.0
6522	2628.0	4476.0
221717	1.0	1.0
6521	2.0	2.0
221718	0.0	0.0
100421813	10.0	11.0
64207	4440.0	7094.0
100421816	20.0	15.0
221711	27.0	57.0
64208	13.0	4.0
221710	835.0	1467.0
54882	243.0	458.0
54881	1452.0	2002.0
54880	2509.0	4468.0
54886	121.0	53.0
54885	802.0	1527.0
54884	5799.0	8160.0
54883	1471.0	1647.0
6513	2313.0	4329.0
6512	122.0	141.0
54888	3661.0	5528.0
6515	1756.0	6904.0
54887	1237.0	3846.0
6514	0.0	0.0
6517	460.0	120.0
6519	17.0	14.0
6518	139.0	349.0
221749	2533.0	1756.0
64210	3558.0	5794.0
6531	4.0	6.0
100421820	0.0	0.0
64211	0.0	1.0
6530	35.0	14.0
