id	78847e00-15b8-45a5-8b5a-db379f48a1c1	20ff57b5-eeb2-4312-a5e0-11ac8c8d573a
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	13.0	6.0
57680	11038.0	11244.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	3.0	0.0
57683	2659.0	356.0
353267	4.0	2.0
55020	2746.0	1417.0
100418731	1.0	0.0
57688	1978.0	776.0
57689	1760.0	111.0
55024	516.0	52.0
55023	16201.0	5838.0
389217	11.0	2.0
55022	2347.0	301.0
57684	1891.0	1170.0
100418737	18.0	22.0
55028	2941.0	1211.0
57685	6936.0	303.0
343819	0.0	0.0
100418736	1.0	0.0
55027	1833.0	1200.0
100418739	0.0	0.0
55026	1473.0	93.0
57687	94.0	84.0
353274	3896.0	1933.0
644844	0.0	3.0
100127983	270.0	38.0
149708	11.0	0.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	2.0	0.0
137735	4.0	0.0
106479706	8.0	0.0
729211	6.0	1.0
100127979	2.0	0.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	28.0	3.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	1213.0	310.0
100418744	23.0	17.0
57692	728.0	234.0
100418743	1.0	2.0
57693	3046.0	1983.0
150709	417.0	63.0
392843	1.0	0.0
100418745	0.0	0.0
55032	4463.0	1925.0
100418740	8.0	0.0
55031	12006.0	5926.0
573971	15.0	14.0
729215	0.0	0.0
55030	4141.0	1887.0
57690	3680.0	1317.0
57699	251.0	117.0
55036	571.0	764.0
389208	4.0	0.0
55035	5018.0	2460.0
55034	1551.0	141.0
389206	25.0	1.0
55033	3674.0	2407.0
389207	0.0	0.0
57695	2066.0	1462.0
100418748	6.0	15.0
57696	1499.0	1363.0
55039	1369.0	912.0
100418747	0.0	6.0
55038	1152.0	812.0
57697	1729.0	777.0
55037	6300.0	3426.0
123103	35.0	5.0
57698	7091.0	12144.0
389203	1536.0	1099.0
113791	5953.0	2199.0
390231	0.0	0.0
353288	0.0	0.0
390233	2.0	5.0
100418754	0.0	1.0
147150	5.0	13.0
100418756	0.0	0.0
389240	99.0	51.0
100418751	0.0	2.0
102465803	0.0	0.0
100418750	7.0	6.0
102465802	0.0	0.0
390239	0.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	3.0	0.0
353299	2.0	3.0
390245	6.0	14.0
147166	558.0	371.0
100418763	0.0	0.0
100233209	374.0	94.0
100418769	0.0	1.0
123169	2295.0	2002.0
104266962	4.0	0.0
104266963	0.0	15.0
100418770	2.0	0.0
392872	6.0	2.0
390211	9.0	0.0
390212	0.0	0.0
390213	9.0	2.0
100418779	0.0	0.0
147172	915.0	278.0
147179	10794.0	35162.0
104266960	0.0	0.0
390215	0.0	1.0
104266961	0.0	0.0
160140	46.0	58.0
390218	5.0	2.0
100418774	0.0	1.0
389257	26.0	25.0
159162	0.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	1.0	0.0
100418781	13.0	13.0
104266957	3.0	1.0
104266958	1.0	10.0
104266956	8.0	0.0
102465839	0.0	0.0
147184	2354.0	7573.0
390224	0.0	0.0
102465838	0.0	0.0
147183	1.0	38.0
390225	0.0	0.0
102465837	1.0	0.0
390226	1.0	9.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	2.0	3.0
729288	240.0	140.0
102465842	23.0	3.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	0.0
102465840	0.0	0.0
390273	0.0	0.0
221409	0.0	0.0
390274	0.0	0.0
390275	2.0	0.0
100418799	0.0	0.0
389289	230.0	43.0
149773	540.0	22.0
221400	326.0	14.0
149775	18.0	1.0
102524628	35.0	5.0
147111	3.0	7.0
150759	2264.0	388.0
729277	0.0	0.0
137797	1.0	1.0
730262	0.0	0.0
135138	223.0	9.0
102465857	0.0	0.0
102465856	1.0	0.0
150763	140.0	33.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	1.0
102465862	0.0	0.0
102465861	1.0	0.0
102465860	0.0	0.0
159119	0.0	0.0
730291	1.0	0.0
221421	76.0	38.0
390259	0.0	0.0
221424	59.0	292.0
102465869	0.0	0.0
102465868	0.0	0.0
102465867	0.0	0.0
102465866	0.0	0.0
57600	6252.0	2438.0
57602	4780.0	1691.0
57608	6726.0	3110.0
57609	12665.0	12423.0
135154	1002.0	371.0
150771	1351.0	22.0
57604	3328.0	83.0
57605	1356.0	213.0
159125	0.0	0.0
57606	8654.0	6721.0
135152	61.0	25.0
102465876	0.0	0.0
221416	7.0	180.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	1.0
102465873	0.0	0.0
102465872	0.0	0.0
102465871	0.0	4.0
729298	0.0	1.0
390264	1.0	0.0
102465870	0.0	0.0
390265	0.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	4.0	7.0
102465878	0.0	2.0
102465877	0.0	0.0
57611	251.0	76.0
147138	734.0	197.0
57613	3812.0	3711.0
57614	4827.0	1329.0
57610	3677.0	1483.0
57619	16290.0	6066.0
57615	139.0	69.0
57616	2016.0	882.0
57617	2150.0	3622.0
390195	0.0	0.0
390197	0.0	0.0
102465882	1.0	0.0
102465881	1.0	4.0
390199	0.0	0.0
102465880	0.0	0.0
221442	507.0	795.0
221443	2326.0	1318.0
400084	31.0	137.0
221438	0.0	0.0
196051	63.0	719.0
389197	4.0	92.0
400073	989.0	405.0
159090	3981.0	1102.0
159091	321.0	74.0
257407	899.0	406.0
196047	958.0	109.0
390174	0.0	0.0
221468	175.0	17.0
400064	9.0	1.0
221472	722.0	161.0
100233198	434.0	235.0
390181	0.0	0.0
390183	12.0	0.0
390186	1.0	0.0
400058	4.0	1.0
221458	166.0	278.0
654170	0.0	0.0
390190	0.0	0.0
390191	0.0	0.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	809.0	2095.0
9311	25.0	41.0
9312	68.0	0.0
9310	529.0	322.0
9315	4165.0	8133.0
162699	0.0	0.0
9313	72.0	2.0
147081	2218.0	706.0
9314	20539.0	1052.0
221477	17330.0	9076.0
221476	7555.0	1.0
221481	18.0	31.0
9308	2944.0	836.0
9306	6332.0	2562.0
9322	3031.0	2683.0
9320	26213.0	13236.0
9321	9714.0	7070.0
9326	1948.0	833.0
147093	6.0	3.0
9324	6370.0	1904.0
9325	2674.0	1765.0
160065	0.0	0.0
257415	1218.0	417.0
9319	841.0	828.0
9317	2738.0	1831.0
9318	10139.0	3249.0
9333	183.0	3.0
9334	9842.0	4025.0
400094	16.0	11.0
9331	941.0	132.0
9332	5315.0	979.0
9337	7044.0	3895.0
9338	2415.0	1420.0
100233146	0.0	0.0
221496	2109.0	2598.0
9330	5095.0	2238.0
9328	2767.0	2745.0
9329	7516.0	5354.0
9344	3908.0	6210.0
9342	5399.0	7270.0
9343	7062.0	3688.0
9348	39.0	8.0
9349	80923.0	298300.0
402665	8.0	22.0
106479699	0.0	0.0
106480688	1.0	0.0
57582	34.0	16.0
106479698	0.0	0.0
106480687	1.0	2.0
57583	8670.0	2667.0
106479697	0.0	0.0
57584	14366.0	2523.0
106479696	0.0	0.0
106480689	1.0	0.0
9340	243.0	1.0
106479695	0.0	0.0
9341	14872.0	3767.0
106479694	0.0	0.0
106479693	0.0	0.0
57580	9021.0	14021.0
106479692	0.0	0.0
57589	5419.0	3286.0
106479691	5.0	0.0
106480691	0.0	0.0
106479690	0.0	0.0
106480690	5.0	0.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	2131.0	1269.0
106480695	8.0	3.0
57586	227.0	41.0
106480694	0.0	2.0
57587	8916.0	2572.0
106480697	0.0	0.0
106480696	0.0	0.0
644743	0.0	4.0
9355	15.0	54.0
100101467	3086.0	738.0
9356	0.0	1.0
9353	8178.0	848.0
9354	7741.0	4727.0
644761	16.0	3.0
9358	1325.0	3851.0
106479689	0.0	0.0
57592	2912.0	5278.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	1211.0	327.0
106480698	0.0	0.0
106479687	0.0	0.0
106479686	0.0	0.0
57594	1807.0	1779.0
57595	308.0	60.0
106479685	0.0	0.0
9351	2324.0	2866.0
106479684	0.0	0.0
9352	6387.0	3089.0
106479683	0.0	0.0
57590	7262.0	2979.0
106479682	0.0	0.0
9350	6.0	0.0
57591	3927.0	2433.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	234.0	31.0
57597	1872.0	411.0
57599	7538.0	2416.0
644754	0.0	0.0
644758	0.0	0.0
644759	1.0	0.0
9366	0.0	0.0
9367	2930.0	1559.0
9364	2213.0	717.0
9365	1781.0	37.0
9368	6868.0	11958.0
9369	570.0	44.0
644773	0.0	0.0
402643	0.0	0.0
106480666	0.0	0.0
106480665	0.0	0.0
106480668	0.0	0.0
106480667	0.0	0.0
9362	0.0	2.0
9363	36.0	30.0
106480669	0.0	0.0
9360	11262.0	4941.0
9361	2523.0	3697.0
106480671	0.0	0.0
106480670	3.0	0.0
106480673	0.0	0.0
106480672	0.0	0.0
402635	0.0	1.0
106480675	1.0	0.0
106480674	1.0	1.0
341277	228.0	8.0
644768	0.0	0.0
341276	0.0	0.0
9377	4038.0	2275.0
9378	372.0	47.0
9375	28360.0	11230.0
9376	0.0	0.0
9379	323.0	164.0
106480677	0.0	0.0
9370	73322.0	3.0
106480676	0.0	0.0
106480679	0.0	0.0
106480678	7.0	0.0
9373	4305.0	3046.0
9374	705.0	255.0
9371	9459.0	8475.0
9372	4682.0	851.0
106480680	0.0	0.0
106480682	1.0	0.0
106480681	0.0	0.0
257468	94.0	26.0
106480684	0.0	0.0
106480683	0.0	0.0
106480686	10.0	0.0
106480685	0.0	0.0
100101440	7.0	1.0
9388	639.0	26.0
9389	7.0	6.0
644790	19.0	3.0
9386	4.0	1.0
106479659	1.0	0.0
106479658	1.0	0.0
113730	439.0	76.0
106479657	0.0	0.0
106479656	1.0	0.0
9380	4485.0	3053.0
106480644	0.0	0.0
106479655	0.0	0.0
9381	14.0	3.0
106479654	0.0	1.0
106480643	0.0	1.0
106480646	20.0	0.0
106479653	7.0	9.0
106479652	0.0	0.0
106480645	0.0	1.0
106480648	0.0	0.0
106479651	0.0	0.0
9384	73.0	89.0
106480647	0.0	0.0
106479650	0.0	0.0
9382	3015.0	1403.0
106480649	0.0	0.0
9383	47.0	17.0
100113402	0.0	0.0
100113403	2.0	0.0
100113404	0.0	0.0
106480651	1.0	0.0
106480650	0.0	0.0
106480653	3.0	0.0
106480652	0.0	0.0
100113407	2338.0	121.0
9399	690.0	800.0
9397	3256.0	542.0
9398	185.0	125.0
106479649	0.0	0.0
106479648	0.0	0.0
106479647	0.0	0.0
106479646	1.0	0.0
106479645	0.0	2.0
9391	7016.0	4780.0
106480655	0.0	0.0
106479644	0.0	0.0
9392	4813.0	2203.0
106479643	1.0	0.0
106480654	0.0	0.0
106480657	1.0	0.0
106479642	0.0	0.0
9390	6.0	3.0
106479641	0.0	0.0
106480656	0.0	0.0
106480659	0.0	0.0
106479640	1.0	0.0
106480658	4.0	0.0
9394	3553.0	3228.0
125704	57.0	1.0
106480660	0.0	0.0
106480662	2.0	0.0
106480661	0.0	0.0
106480664	1.0	0.0
106480663	0.0	0.0
105376843	6.0	28.0
100551499	5.0	2.0
106480629	0.0	0.0
106479679	0.0	0.0
106479678	0.0	6.0
106479677	0.0	0.0
106480622	2.0	7.0
106479676	1.0	1.0
106480621	0.0	0.0
106479675	0.0	0.0
106480624	0.0	0.0
106479674	0.0	0.0
106480623	2.0	0.0
106479673	0.0	0.0
106480626	0.0	0.0
402682	45.0	50.0
106479672	1.0	0.0
106480625	0.0	0.0
106479671	0.0	0.0
106480628	0.0	0.0
106480627	5.0	6.0
106479670	0.0	0.0
402679	0.0	0.0
106480631	0.0	1.0
106480630	52.0	9.0
106479669	0.0	1.0
196074	1573.0	1044.0
106479668	1.0	0.0
106479667	0.0	0.0
106479666	0.0	0.0
106480633	0.0	0.0
402676	0.0	0.0
106479665	0.0	0.0
106480632	1.0	0.0
106479664	0.0	0.0
106480635	0.0	0.0
400011	39.0	40.0
106480634	0.0	1.0
106479663	0.0	0.0
106479662	9.0	0.0
106480637	6.0	3.0
106479661	0.0	0.0
106480636	0.0	0.0
100101405	1.0	1.0
106480639	1.0	0.0
106479660	0.0	0.0
100101407	4.0	13.0
106480638	0.0	0.0
106480640	0.0	0.0
106480642	0.0	0.0
106480641	0.0	1.0
106480608	0.0	0.0
729366	2.0	2.0
106479619	0.0	0.0
106480607	0.0	0.0
106479618	6.0	0.0
106479617	0.0	0.0
139804	0.0	0.0
106480609	0.0	0.0
106479616	0.0	0.0
106479615	0.0	0.0
106479614	3.0	0.0
106479613	0.0	0.0
106479612	0.0	0.0
106480600	0.0	0.0
106479611	1.0	0.0
106479610	0.0	0.0
106480602	0.0	0.0
106480601	0.0	0.0
106480604	0.0	0.0
106480603	0.0	0.0
106480606	0.0	0.0
106480605	0.0	0.0
100188847	0.0	0.0
284697	176.0	19.0
284695	4676.0	1842.0
343515	2.0	0.0
106479609	0.0	0.0
115827	677.0	3.0
106479608	0.0	0.0
106480619	0.0	0.0
729355	0.0	0.0
106480618	6.0	3.0
106479607	0.0	0.0
140807	22.0	2.0
106479606	1.0	0.0
729356	0.0	0.0
106479605	3.0	2.0
140809	44.0	115.0
106479604	0.0	0.0
106479603	0.0	0.0
106479602	0.0	0.0
106479601	0.0	0.0
106479600	0.0	0.0
106480611	0.0	0.0
106480610	0.0	2.0
106480613	0.0	0.0
106480612	0.0	0.0
729359	40745.0	126.0
106480615	0.0	0.0
106480614	0.0	0.0
101752400	96.0	94.0
115825	4739.0	987.0
139818	6823.0	691.0
106480617	0.0	0.0
106480616	2.0	0.0
343505	0.0	0.0
106480620	1.0	0.0
284688	21.0	2.0
100418804	0.0	0.0
140801	0.0	1.0
57758	17327.0	3375.0
140803	456.0	3.0
284680	30.0	38.0
115817	2203.0	890.0
106479639	0.0	0.0
106479638	0.0	0.0
729389	20.0	12.0
106479637	0.0	0.0
729384	0.0	0.0
106479636	0.0	0.0
106479635	0.0	0.0
106479634	0.0	0.0
106479633	0.0	0.0
257068	25.0	9.0
106479632	1.0	0.0
106479631	0.0	0.0
115811	193.0	530.0
106479630	0.0	0.0
100418811	1.0	0.0
257062	11.0	4.0
55102	7674.0	3247.0
55101	2421.0	2154.0
55100	3246.0	3229.0
100418819	15.0	22.0
57761	1437.0	3052.0
55106	985.0	258.0
55105	2305.0	2676.0
57763	2210.0	990.0
55103	7186.0	3717.0
284677	275.0	112.0
100418815	0.0	0.0
55109	4759.0	3142.0
55108	9169.0	4053.0
55107	18348.0	4721.0
284672	603.0	144.0
106479629	0.0	0.0
140828	1.0	0.0
106479628	0.0	0.0
106479627	0.0	0.0
106479626	0.0	0.0
106479625	2.0	1.0
106479624	0.0	0.0
729375	207.0	426.0
106479623	0.0	0.0
106479622	2.0	0.0
106479621	6.0	2.0
100418820	2.0	3.0
106479620	0.0	0.0
55113	530.0	367.0
100418829	0.0	1.0
55112	2525.0	1243.0
100418828	0.0	0.0
55111	1208.0	1038.0
55110	1372.0	770.0
55117	157.0	2.0
55116	1103.0	529.0
55114	5912.0	2393.0
100127893	5.0	8.0
55119	5375.0	2032.0
55118	207.0	20.0
140823	1018.0	1530.0
140825	48.0	8.0
100127889	12.0	5.0
729321	0.0	0.0
729323	0.0	0.0
100874201	5.0	0.0
100874200	0.0	0.0
100127888	39.0	7.0
55120	1984.0	640.0
729327	6.0	0.0
57787	1946.0	3130.0
55124	264.0	32.0
55122	3211.0	1128.0
55128	1507.0	980.0
55127	6024.0	3385.0
55125	4626.0	1628.0
57786	3386.0	2847.0
100418837	3.0	0.0
100874205	2.0	0.0
100874204	0.0	0.0
113220	595.0	1828.0
100874203	6.0	2.0
55129	4015.0	2392.0
100874202	22.0	19.0
100874208	0.0	0.0
100874207	62.0	5.0
100874206	5.0	1.0
729310	0.0	0.0
100101268	34.0	34.0
113201	17933.0	9302.0
100101267	3913.0	1262.0
100418843	0.0	1.0
55131	3454.0	1158.0
55130	56.0	3.0
392505	0.0	0.0
55135	609.0	541.0
57798	5512.0	1407.0
57799	1052.0	2001.0
55133	2434.0	2398.0
55132	2495.0	1185.0
392509	34.0	5.0
57794	1307.0	1398.0
55139	2329.0	2200.0
127845	250.0	392.0
55138	68.0	114.0
57795	54.0	9.0
55137	1858.0	227.0
100188891	0.0	0.0
100188893	0.0	0.0
644716	3.0	0.0
644717	0.0	0.0
644714	13.0	15.0
729344	6.0	6.0
100874223	69.0	23.0
644731	2.0	0.0
100874222	6.0	5.0
729342	3.0	3.0
100874221	0.0	0.0
100874220	1.0	0.0
127841	3.0	1.0
55142	2937.0	689.0
55140	3359.0	3180.0
55146	3309.0	2959.0
55145	1457.0	1146.0
55144	3910.0	1389.0
55143	631.0	1742.0
55149	2446.0	1353.0
127833	122.0	37.0
55148	5186.0	4559.0
115861	8.0	0.0
55147	7882.0	4390.0
100874227	0.0	0.0
100874226	1.0	0.0
100874225	0.0	0.0
100874224	0.0	0.0
100874229	11.0	24.0
100874212	34.0	2.0
100874211	42.0	176.0
100874210	0.0	0.0
729330	0.0	0.0
100418865	1.0	1.0
55153	3836.0	1570.0
100418861	0.0	0.0
55152	1710.0	2707.0
55151	713.0	573.0
79100	0.0	2.0
100526694	2.0	2.0
55150	55.0	82.0
729338	36.0	3.0
100526693	43.0	22.0
55157	2693.0	2942.0
79102	2896.0	2804.0
100996684	7.0	0.0
55156	4431.0	3290.0
79101	4928.0	2286.0
100996686	0.0	0.0
79104	16.0	5.0
55154	930.0	1147.0
55159	4048.0	2575.0
100874216	0.0	0.0
79109	7532.0	6638.0
100874214	43.0	68.0
100874213	2.0	1.0
644739	7.0	0.0
100874219	0.0	0.0
127829	3303.0	2850.0
100874218	0.0	1.0
100874217	3.0	6.0
125242	3.0	3.0
100526664	9.0	0.0
100418877	2.0	2.0
140870	17.0	60.0
140871	0.0	0.0
140873	0.0	1.0
140875	0.0	2.0
140876	451.0	192.0
113263	2498.0	1002.0
392540	0.0	0.0
113246	2947.0	2316.0
164832	2100.0	884.0
100418887	32.0	30.0
149224	18.0	12.0
392545	0.0	0.0
392547	0.0	0.0
150209	40.0	381.0
125228	1405.0	1052.0
140880	1.0	0.0
140881	0.0	0.0
140883	62.0	15.0
140885	9500.0	1682.0
140886	283.0	52.0
113251	6942.0	6467.0
113235	1572.0	5048.0
149233	27.0	1.0
392517	27.0	48.0
392516	1.0	0.0
140890	10098.0	4372.0
140893	124.0	518.0
152877	62.0	54.0
100526648	0.0	0.0
140894	20.0	17.0
140895	0.0	0.0
392520	0.0	0.0
100526656	0.0	0.0
392522	1.0	0.0
392525	0.0	0.0
125208	375.0	300.0
125206	12.0	36.0
150223	453.0	775.0
150221	4.0	5.0
140838	964.0	354.0
152816	3.0	3.0
57700	5796.0	3375.0
152815	1971.0	806.0
57701	2112.0	1635.0
57707	2422.0	1678.0
140831	516.0	555.0
57708	8101.0	3218.0
57709	29.0	0.0
140832	0.0	0.0
57703	4536.0	1666.0
140834	0.0	0.0
57704	4038.0	1958.0
140836	1.0	0.0
57705	1092.0	303.0
57706	2307.0	2636.0
140849	2.0	2.0
729399	17.0	6.0
729396	0.0	0.0
57710	598.0	186.0
57711	2128.0	952.0
57713	3258.0	355.0
57718	1251.0	0.0
729391	1.0	1.0
57719	1395.0	1407.0
729392	0.0	1.0
57715	461.0	777.0
140846	0.0	3.0
57716	623.0	205.0
140848	0.0	0.0
57717	1267.0	567.0
137209	226.0	457.0
113278	999.0	3366.0
392552	0.0	0.0
392557	19.0	42.0
57721	3914.0	1741.0
57722	1167.0	105.0
57724	6552.0	2163.0
140850	0.0	0.0
152831	3582.0	31.0
57720	15007.0	11597.0
140851	3.0	0.0
140856	0.0	0.0
100125288	43.0	26.0
140857	1.0	0.0
57727	4450.0	4042.0
57728	5109.0	1459.0
392561	0.0	0.0
57732	480.0	279.0
57733	11.0	0.0
57730	476.0	270.0
140862	3391.0	843.0
57731	129.0	119.0
140863	0.0	0.0
113277	1149.0	1801.0
139886	1476.0	438.0
140865	0.0	0.0
402381	8.0	8.0
150160	1.0	0.0
79090	635.0	1628.0
79092	565.0	508.0
79091	898.0	941.0
79094	113.0	231.0
79096	1895.0	1917.0
79095	1173.0	966.0
79098	3580.0	3417.0
79097	0.0	0.0
149175	692.0	306.0
150159	85.0	61.0
137196	4.0	0.0
80086	23.0	3.0
79081	157.0	265.0
79080	1021.0	1015.0
79083	7793.0	17516.0
79085	4994.0	3848.0
79084	1721.0	989.0
79087	1065.0	1152.0
402375	5.0	8.0
402374	0.0	1.0
79086	4206.0	2045.0
79089	3027.0	1279.0
79088	3642.0	1405.0
80072	61.0	83.0
80071	496.0	444.0
150165	5.0	0.0
80070	5.0	4.0
402360	0.0	0.0
9400	1538.0	1247.0
9404	1289.0	651.0
9401	393.0	1186.0
9402	225.0	32.0
392479	0.0	1.0
92086	0.0	0.0
402359	2.0	2.0
9410	3183.0	1855.0
125170	1171.0	734.0
9411	29289.0	5300.0
9414	10478.0	3847.0
9415	5046.0	8435.0
9412	3402.0	1634.0
9413	3702.0	195.0
92070	1528.0	1407.0
80099	2.0	0.0
9407	9.0	1.0
9406	11686.0	2868.0
150185	2.0	0.0
80097	757.0	1733.0
9409	839.0	1057.0
80095	1276.0	1669.0
9421	2.0	12.0
9422	4663.0	3081.0
9420	1813.0	131.0
414328	530.0	441.0
9425	3178.0	1826.0
9426	0.0	0.0
9423	1291.0	796.0
9424	2348.0	6525.0
149134	109.0	26.0
9419	2046.0	837.0
9416	7087.0	8095.0
414332	6.0	0.0
9432	0.0	1.0
9430	19.0	2.0
9431	135.0	7.0
9436	1.0	0.0
9437	13.0	0.0
9435	895.0	158.0
441933	0.0	0.0
441932	0.0	0.0
441931	0.0	0.0
92092	622.0	305.0
152789	17.0	279.0
221120	1540.0	1063.0
9429	545.0	99.0
9427	217.0	31.0
9443	1634.0	742.0
9444	22793.0	3405.0
9441	471.0	385.0
9442	1064.0	878.0
9447	76.0	15.0
9448	15764.0	9413.0
9445	71852.0	15339.0
9446	4235.0	1974.0
106480589	9.0	1.0
106480588	0.0	0.0
9440	3261.0	1788.0
164781	4.0	0.0
106480592	0.0	0.0
106480591	0.0	0.0
221150	329.0	468.0
106480594	0.0	0.0
106480593	0.0	0.0
106480596	0.0	0.0
106480595	0.0	0.0
221154	4831.0	2350.0
106480598	0.0	0.0
106480597	0.0	0.0
150135	24.0	0.0
9439	6039.0	2474.0
106480590	0.0	0.0
414351	0.0	1.0
9454	762.0	771.0
9455	4733.0	905.0
9452	11009.0	154.0
9453	4615.0	4992.0
441958	2.0	0.0
9459	12605.0	1335.0
441957	6.0	3.0
9456	1238.0	484.0
9457	847.0	61.0
106480599	0.0	0.0
441951	6092.0	2502.0
9450	605.0	371.0
9451	4565.0	4514.0
221143	810.0	340.0
150147	14.0	3.0
150142	11.0	19.0
9465	1231.0	56.0
100874241	80.0	11.0
9466	1681.0	250.0
100127967	0.0	1.0
9463	1278.0	1679.0
9464	404.0	76.0
100127969	0.0	0.0
9469	3891.0	1252.0
100874245	0.0	0.0
644632	0.0	0.0
100874244	3.0	0.0
9467	1314.0	1209.0
100874243	4.0	2.0
9468	256.0	68.0
106479579	36.0	2.0
100874242	5.0	0.0
441900	1.0	0.0
106479578	0.0	0.0
106480567	0.0	0.0
106479577	0.0	0.0
729406	1.0	0.0
106480566	0.0	1.0
106479576	0.0	0.0
106480569	0.0	0.0
729409	20.0	24.0
106479575	7.0	3.0
106480568	0.0	0.0
106479574	0.0	0.0
729403	3.0	6.0
9462	8439.0	2688.0
106479573	6.0	0.0
55041	9938.0	4641.0
79012	11.0	2.0
106479572	0.0	0.0
55040	665.0	1484.0
106479571	0.0	0.0
80003	2267.0	895.0
284739	29.0	264.0
106479570	0.0	0.0
106480570	0.0	0.0
79016	2359.0	1162.0
106480572	0.0	3.0
79015	25.0	53.0
80000	682.0	2041.0
106480571	0.0	0.0
104472519	0.0	0.0
80007	1079.0	499.0
79018	2028.0	485.0
106480574	0.0	0.0
79017	3650.0	10247.0
80006	2661.0	1232.0
106480573	0.0	0.0
55049	436.0	454.0
80005	4580.0	2575.0
106480576	0.0	0.0
79019	133.0	371.0
80004	2685.0	2929.0
55048	2532.0	3122.0
106480575	0.0	1.0
100874249	8.0	2.0
644625	0.0	0.0
100874248	0.0	0.0
100874247	1.0	0.0
100127960	0.0	0.0
100874246	14.0	6.0
644623	31.0	3.0
644627	0.0	0.0
9476	57.0	30.0
9477	2315.0	1465.0
9474	4897.0	6620.0
9475	13871.0	3409.0
100127958	0.0	0.0
100874234	0.0	0.0
100874233	0.0	0.0
100127952	20.0	4.0
9478	78.0	11.0
106479569	0.0	0.0
100874232	5.0	1.0
9479	940.0	301.0
106479568	7.0	1.0
100874231	1.0	1.0
106480578	2.0	19.0
106479567	0.0	0.0
106479566	0.0	0.0
106480577	0.0	0.0
100996669	3.0	0.0
106479565	0.0	0.0
106479564	0.0	0.0
106480579	0.0	1.0
55054	3614.0	3587.0
9472	1431.0	256.0
106479563	0.0	0.0
9473	1704.0	466.0
106479562	0.0	0.0
100996665	0.0	0.0
9470	4945.0	4078.0
79001	1952.0	2069.0
55052	4229.0	7736.0
106479561	0.0	0.0
55051	2158.0	1146.0
79000	136.0	106.0
106479560	1.0	0.0
284729	17.0	85.0
79003	2770.0	1129.0
106480581	0.0	0.0
79002	4386.0	2928.0
55057	93.0	488.0
106480580	0.0	0.0
79005	1384.0	1392.0
106480583	0.0	0.0
79004	1985.0	2565.0
55055	1972.0	1904.0
106480582	0.0	0.0
79007	1200.0	1217.0
106480585	1.0	0.0
79006	505.0	3347.0
284723	177.0	52.0
106480584	0.0	0.0
79009	5713.0	3524.0
106480587	0.0	2.0
79008	1.0	2.0
106480586	1.0	0.0
100874238	8.0	2.0
100874237	0.0	4.0
100874236	2.0	1.0
414301	0.0	0.0
100127950	0.0	2.0
100874235	9.0	7.0
644634	0.0	1.0
644637	3.0	0.0
100874239	5.0	0.0
9487	998.0	223.0
100874263	7.0	0.0
9488	1273.0	332.0
729420	42.0	0.0
100874262	6.0	8.0
100127945	0.0	0.0
729423	3.0	3.0
100874261	185.0	240.0
9486	1120.0	1096.0
729422	0.0	0.0
92002	743.0	584.0
441925	0.0	0.0
100874267	0.0	1.0
100874266	9.0	0.0
9489	1566.0	587.0
644651	0.0	0.0
100874264	1.0	0.0
55061	1812.0	1440.0
257101	138.0	22.0
106480545	0.0	0.0
9480	123.0	49.0
221188	329.0	6.0
106480544	0.0	0.0
106479599	0.0	0.0
729428	0.0	0.0
106479598	2.0	0.0
106480547	0.0	0.0
80019	858.0	911.0
106479597	2.0	0.0
106480546	0.0	0.0
55065	96.0	24.0
106480549	0.0	0.0
106479596	0.0	0.0
55064	370.0	42.0
79031	1567.0	2361.0
106479595	0.0	1.0
106480548	0.0	0.0
55063	784.0	288.0
79034	1865.0	1359.0
9481	1340.0	91.0
106479594	6.0	2.0
55062	2363.0	2406.0
79033	3625.0	6417.0
9482	2231.0	925.0
106479593	0.0	0.0
79036	3514.0	2372.0
55069	15176.0	5408.0
80025	2795.0	1656.0
106479592	0.0	0.0
80024	2539.0	1259.0
221191	1.0	4.0
55068	390.0	339.0
79035	2099.0	2817.0
284716	399.0	2208.0
106479591	0.0	0.0
79038	5058.0	3650.0
80023	2529.0	3792.0
106479590	0.0	0.0
106480550	0.0	0.0
55066	8595.0	3412.0
79037	28.0	6.0
80022	4252.0	810.0
106480552	0.0	0.0
