id	d8f60cfe-3faa-406f-8ed6-2bb201dc36f4	96833a09-14ce-4483-b17d-f4328e0b68f5
100271163	0.0	1.0
100271162	0.0	1.0
8398	565.0	478.0
8399	3.0	18.0
8396	5942.0	3228.0
285852	2.0	2.0
645740	0.0	0.0
8390	0.0	1.0
106481635	0.0	0.0
285855	5400.0	5680.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	1.0
106481634	0.0	0.0
8394	2191.0	4617.0
106481639	0.0	0.0
8395	270.0	19.0
8392	0.0	0.0
106481637	1.0	2.0
106481638	0.0	2.0
100271158	1.0	3.0
106481642	16.0	52.0
106481643	0.0	5.0
246210	0.0	1.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	6.0
100271150	0.0	2.0
645754	0.0	0.0
246213	0.0	1.0
106481646	0.0	1.0
106481647	0.0	1.0
106481644	0.0	3.0
106481645	0.0	8.0
728324	12.0	27.0
106481648	0.0	0.0
106481649	0.0	4.0
106481650	0.0	3.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	4.0
100271146	1.0	1.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	1.0	1.0
344657	6.0	25.0
100271142	0.0	0.0
344658	0.0	2.0
100271145	0.0	0.0
645745	1.0	0.0
344653	0.0	2.0
100271141	0.0	30.0
100271140	0.0	0.0
106481619	0.0	602.0
106481613	0.0	0.0
246269	319.0	463.0
106481614	0.0	1.0
106481611	0.0	0.0
106481612	0.0	7.0
106481617	0.0	0.0
93594	249.0	713.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	0.0	4.0
283209	607.0	1805.0
283208	120.0	161.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	13.0
100271132	37.0	33.0
100271131	0.0	0.0
100271133	0.0	5.0
100271130	0.0	0.0
93587	296.0	576.0
645771	1.0	4.0
93589	361.0	120.0
106481624	3.0	12.0
285800	20.0	20.0
106481625	0.0	26.0
106481622	0.0	7.0
106481623	3.0	6.0
106481628	0.0	0.0
106481629	1.0	18.0
106481626	0.0	0.0
106481627	0.0	36.0
100271129	0.0	0.0
246283	0.0	0.0
246285	15.0	0.0
106481631	0.0	0.0
100271125	0.0	1.0
106481632	0.0	11.0
106481630	0.0	0.0
100271122	0.0	0.0
199692	699.0	5525.0
645784	59.0	1792.0
100271118	0.0	3.0
100271117	0.0	0.0
100271119	3.0	26.0
100271114	0.0	1.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	12.0	31.0
643115	36.0	0.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	7.0
645798	0.0	2.0
643136	6.0	3.0
106481602	2.0	3.0
106481603	0.0	0.0
106481600	0.0	1.0
106481601	0.0	1.0
106481606	0.0	0.0
106481607	0.0	1.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	2.0	4.0
100271106	4.0	3.0
106481610	0.0	0.0
100271105	2.0	14.0
643126	0.0	0.0
199699	28.0	55.0
728393	0.0	0.0
100128899	2.0	9.0
728395	0.0	0.0
114625	1443.0	636.0
54112	37.0	8.0
56776	34.0	13.0
283248	48.0	855.0
344729	0.0	0.0
100128894	0.0	0.0
100128893	20.0	1.0
100128890	45.0	10.0
728386	0.0	0.0
728388	0.0	0.0
100128889	2.0	21.0
100128888	1.0	50.0
114614	25.0	48.0
283238	0.0	0.0
100190800	31.0	34.0
283237	691.0	641.0
283236	0.0	0.0
283234	147.0	193.0
728381	0.0	1.0
283232	937.0	427.0
728380	3.0	31.0
100128881	30.0	186.0
100128880	0.0	0.0
692099	473.0	403.0
114609	408.0	229.0
29128	27.0	3982.0
29123	3798.0	4297.0
344709	0.0	0.0
29122	16.0	1.0
29121	402.0	626.0
283229	734.0	966.0
29127	458.0	1663.0
29126	129.0	133.0
29125	51.0	8.0
29124	0.0	1.0
692087	0.0	0.0
692088	0.0	0.0
692089	3.0	12.0
100128867	0.0	0.0
54145	0.0	1.0
54143	0.0	0.0
283219	908.0	448.0
54149	1019.0	3762.0
54148	775.0	1021.0
54147	0.0	19.0
283212	53.0	168.0
692091	0.0	0.0
692092	0.0	1.0
692093	7.0	6.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	1.0	5.0
100128857	1.0	25.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	7.0	10.0
285872	0.0	10.0
100128853	0.0	3.0
29109	1585.0	527.0
29108	538.0	224.0
285877	0.0	0.0
29107	396.0	1206.0
285878	0.0	1.0
29106	9.0	15.0
728358	0.0	0.0
29101	5947.0	3480.0
29100	890.0	1511.0
29105	1238.0	1599.0
29104	743.0	778.0
29103	3029.0	1174.0
29102	2449.0	3064.0
100271098	0.0	7.0
283284	71.0	15.0
728343	0.0	0.0
728342	1.0	0.0
100128849	0.0	0.0
728344	0.0	22.0
100271081	2.0	2.0
100128845	0.0	69.0
728340	117.0	126.0
285888	1.0	0.0
29119	130.0	25.0
107057644	25.0	21.0
29118	14.0	25.0
107057647	0.0	0.0
114655	0.0	6.0
29117	2834.0	3517.0
107057646	1.0	4.0
114657	0.0	0.0
114659	267.0	754.0
126638	1.0	0.0
54165	1635.0	3632.0
126637	0.0	0.0
29110	1464.0	1473.0
29116	2729.0	237.0
29115	1717.0	2162.0
29114	4.0	35.0
29113	146.0	71.0
100271087	22.0	21.0
100271089	0.0	0.0
100271085	0.0	18.0
100128836	5.0	9.0
728378	8.0	0.0
728377	131.0	333.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	0.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1125.0	2296.0
81793	47.0	16.0
81794	665.0	970.0
81796	13.0	152.0
81790	1324.0	2347.0
100271076	1.0	0.0
283267	614.0	282.0
91107	1396.0	2359.0
100128830	0.0	0.0
81792	2443.0	2233.0
100271078	0.0	0.0
100271073	0.0	1.0
100271072	0.0	0.0
100271074	0.0	4.0
100128827	0.0	0.0
728366	3.0	4.0
728361	2.0	39.0
100128822	240.0	566.0
728369	0.0	0.0
81786	60.0	204.0
54187	1235.0	2227.0
81788	82.0	87.0
81789	532.0	397.0
283257	0.0	0.0
100271065	0.0	0.0
645700	2.0	22.0
283254	204.0	365.0
126695	252.0	1098.0
148003	0.0	0.0
378108	1.0	1.0
151649	12.0	50.0
151648	18.0	469.0
151647	5.0	1.0
151645	30.0	14.0
200909	0.0	2.0
200916	555.0	766.0
148014	8.0	3.0
151658	5.0	2.0
151651	24.0	12.0
56704	73.0	498.0
148022	671.0	1374.0
126669	2896.0	138.0
126668	183.0	10.0
100126297	0.0	0.0
100126299	0.0	3.0
100126296	0.0	0.0
200931	254.0	121.0
200933	757.0	2128.0
126661	35.0	84.0
56729	3.0	3.0
283298	2262.0	206.0
283297	0.0	0.0
136051	223.0	702.0
138639	508.0	633.0
692076	2.0	9.0
391121	1.0	0.0
391120	0.0	0.0
391123	8.0	78.0
200942	2617.0	1681.0
440577	6.0	8.0
440574	1539.0	652.0
56731	2354.0	1006.0
100126270	3.0	1.0
692084	0.0	0.0
692085	0.0	0.0
692086	7.0	15891.0
138649	38.0	6.0
200959	0.0	0.0
200958	94.0	138.0
391135	2.0	4.0
440567	68.0	163.0
391139	10.0	5.0
440563	2.0	1.0
440561	0.0	0.0
151613	1556.0	1039.0
692072	0.0	0.0
692075	5.0	101.0
692057	0.0	0.0
692058	2.0	11.0
124056	0.0	0.0
81706	109.0	845.0
391104	0.0	1.0
391107	0.0	0.0
391106	0.0	0.0
81704	2642.0	991.0
391109	0.0	0.0
440595	180.0	83.0
56751	1.0	1.0
692063	0.0	0.0
8402	2724.0	2547.0
391110	0.0	0.0
8403	0.0	0.0
391112	0.0	0.0
124045	164.0	280.0
391114	0.0	1.0
124044	148.0	496.0
391115	0.0	1.0
440585	11.0	55.0
391117	0.0	2.0
440584	45.0	203.0
391119	0.0	0.0
54101	390.0	1039.0
151636	2943.0	3046.0
440590	107.0	1387.0
54103	727.0	1543.0
54102	555.0	60.0
54108	860.0	886.0
54107	2100.0	1379.0
54106	6.0	8.0
692053	0.0	37.0
391040	3.0	1.0
645683	6.0	4.0
8410	0.0	0.0
645682	0.0	28.0
645688	4.0	3.0
391044	1.0	4.0
645687	0.0	3.0
8411	4434.0	1825.0
645686	0.0	0.0
8412	2277.0	748.0
391045	14.0	43.0
440533	2.0	0.0
8406	5823.0	258.0
8407	19609.0	19842.0
8404	49782.0	2037.0
8405	2985.0	1981.0
8408	2231.0	945.0
8409	1636.0	766.0
391051	1.0	4.0
8420	331.0	2110.0
645694	0.0	19.0
391053	0.0	1.0
645693	17.0	14.0
643031	2.0	0.0
8424	538.0	313.0
8425	11148.0	803.0
643037	1.0	0.0
163589	208.0	2212.0
643034	0.0	0.0
440525	58.0	4.0
391059	296.0	567.0
645691	4.0	11.0
163590	3474.0	10853.0
8417	5430.0	3507.0
8418	722.0	235.0
8416	304.0	365.0
8419	5.0	0.0
8431	0.0	4.0
8435	9.0	0.0
8436	11405.0	81.0
8433	1.0	0.0
8434	2937.0	363.0
391026	0.0	1.0
440556	168.0	2.0
440560	0.0	0.0
8428	2241.0	4292.0
8427	1032.0	1983.0
103157000	0.0	0.0
8443	2994.0	4313.0
8440	2013.0	2809.0
8446	849.0	1222.0
8447	1735.0	42.0
8444	480.0	1363.0
8445	1261.0	3211.0
391037	5.0	1.0
391039	1.0	0.0
643050	0.0	0.0
285905	26.0	65.0
285908	275.0	324.0
8439	2221.0	2806.0
8437	28.0	965.0
8438	22.0	342.0
8453	2051.0	5731.0
8454	3419.0	5312.0
8451	3881.0	6233.0
8452	3189.0	3182.0
8458	983.0	1140.0
8455	5833.0	8629.0
8456	6.0	9.0
106481578	0.0	0.0
106481579	0.0	2.0
8450	4139.0	3216.0
106481583	0.0	0.0
106481584	0.0	4.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	8.0
106481588	0.0	0.0
106481585	0.0	5.0
106481586	0.0	0.0
8448	22.0	200.0
8449	1371.0	2441.0
106481580	0.0	2.0
8464	270.0	306.0
8462	2446.0	3418.0
8463	1912.0	1648.0
8468	3.0	8.0
391099	0.0	3.0
8467	5054.0	8158.0
342184	758.0	1637.0
246312	0.0	115.0
106481589	0.0	1.0
8460	1443.0	666.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	2.0	7.0
106481593	0.0	0.0
106481598	0.0	1.0
151579	26.0	11.0
106481599	0.0	34.0
106481596	0.0	1.0
106481597	0.0	3.0
8459	5686.0	542.0
106481590	0.0	0.0
106481591	1.0	1.0
8476	7361.0	10203.0
8473	6648.0	7579.0
440519	41.0	1350.0
440518	0.0	3.0
8479	395.0	504.0
440515	995.0	2362.0
8477	190.0	144.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	2.0	0.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	4.0	1.0
8470	3853.0	4506.0
106481561	0.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	1.0	2.0
106481563	0.0	1.0
106481564	0.0	0.0
391073	3.0	0.0
8487	375.0	418.0
8484	0.0	1.0
391075	0.0	1.0
440508	36.0	2.0
391077	0.0	1.0
391076	0.0	0.0
8488	3.0	31.0
440503	900.0	21.0
8489	1.0	12.0
106481569	0.0	2.0
106481567	0.0	0.0
106481568	1.0	0.0
8482	164.0	359.0
8483	10174.0	425.0
8480	1165.0	2412.0
8481	1180.0	2311.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	2.0
106481577	1.0	2.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	51.0	51.0
8497	16.0	848.0
728431	128.0	63.0
8498	1985.0	1414.0
728430	3.0	3.0
100128934	0.0	1.0
8495	1448.0	1890.0
8496	3925.0	7359.0
91012	1442.0	1213.0
100128936	40.0	37.0
728432	0.0	1.0
100128930	0.0	12.0
8499	64.0	23.0
106481536	0.0	0.0
8490	18015.0	1049.0
106481537	0.0	0.0
285954	5.0	29.0
285955	22.0	61.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1039.0	828.0
54075	0.0	135.0
101669766	1.0	19.0
728434	0.0	0.0
91010	2974.0	1327.0
285958	580.0	1803.0
101669767	0.0	1.0
8491	2131.0	4028.0
106481538	0.0	1.0
8492	535.0	1153.0
54072	0.0	1.0
106481539	0.0	0.0
101669762	6.0	302.0
106481540	0.0	10.0
101669763	0.0	0.0
101669764	0.0	3.0
106481543	0.0	0.0
81694	0.0	2.0
100271059	0.0	0.0
81695	0.0	0.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	0.0	1.0
106481542	0.0	0.0
81693	2.0	192.0
100271056	0.0	0.0
100271050	0.0	17.0
100271053	0.0	4.0
93664	1978.0	182.0
100128923	4.0	8.0
93663	2423.0	1454.0
285961	7.0	88.0
93668	0.0	1.0
285962	129.0	245.0
106481547	0.0	2.0
54082	33.0	2.0
106481548	0.0	0.0
285965	4.0	12.0
285966	205.0	191.0
106481545	2.0	7.0
106481546	1.0	0.0
93661	2.0	16.0
100128927	472.0	482.0
54084	30.0	13.0
106481549	0.0	0.0
106481550	0.0	0.0
81688	9400.0	7959.0
106481551	0.0	3.0
54089	0.0	0.0
81689	2518.0	1855.0
54088	0.0	19.0
106481554	0.0	2.0
100271047	0.0	0.0
106481555	0.0	0.0
106481552	0.0	0.0
106456574	8.0	0.0
106481553	0.0	0.0
93659	0.0	0.0
100271040	0.0	0.0
100271042	0.0	1.0
100128912	0.0	0.0
91039	1982.0	5444.0
342132	129.0	161.0
285971	449.0	623.0
285972	6.0	0.0
285973	25.0	182.0
100128911	0.0	0.0
728450	0.0	3.0
54093	649.0	1047.0
106481514	0.0	0.0
106481515	0.0	0.0
106481512	0.0	3.0
54090	0.0	4.0
106481513	6.0	2.0
54097	73.0	15.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	91.0	152.0
106481516	0.0	1.0
728458	0.0	0.0
106481517	0.0	0.0
54099	8.0	50.0
54098	0.0	0.0
246330	456.0	340.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	18.0	2.0
100271033	15.0	151.0
645619	3.0	0.0
100271031	4.0	17.0
344787	139.0	483.0
100128902	0.0	0.0
728441	7.0	4.0
100128903	0.0	0.0
222389	806.0	3286.0
106481525	5.0	10.0
106481526	0.0	2.0
285987	15.0	743.0
106481523	0.0	0.0
285989	367.0	526.0
106481524	0.0	0.0
106481529	0.0	0.0
728448	18.0	26.0
106481527	0.0	1.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	0.0	0.0
106481530	0.0	5.0
106481531	0.0	1.0
100271020	1.0	0.0
91057	337.0	551.0
91056	870.0	645.0
645641	13.0	0.0
91050	1149.0	1323.0
100271015	0.0	0.0
106481500	0.0	0.0
645638	5.0	46.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	10.0	0.0
106481503	0.0	0.0
106481504	0.0	2.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	0.0	1.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	2.0
100271007	0.0	0.0
283316	1325.0	167.0
106481510	0.0	1.0
106481511	0.0	0.0
100271003	3.0	5.0
283314	171.0	772.0
100271006	1.0	1.0
283310	21.0	8.0
344758	0.0	3.0
100271001	0.0	1.0
344752	7.0	7.0
728411	184.0	581.0
728410	0.0	0.0
643003	5.0	9.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	0.0
91074	711.0	6.0
728409	0.0	0.0
283303	0.0	0.0
344741	0.0	0.0
728400	0.0	0.0
645676	27.0	137.0
285941	2.0	4.0
728405	0.0	0.0
285943	154.0	10.0
728407	84.0	1433.0
728402	0.0	42.0
728403	0.0	0.0
643008	23.0	80.0
645668	2.0	0.0
100506658	225.0	1974.0
100506655	12.0	336.0
81849	132.0	544.0
56890	517.0	477.0
56891	0.0	5.0
100506650	0.0	0.0
81846	4634.0	3287.0
81847	2132.0	1867.0
81848	5041.0	490.0
56896	0.0	12.0
56897	1431.0	3159.0
81853	2144.0	1266.0
56898	1472.0	1307.0
81855	2406.0	1816.0
56899	270.0	714.0
56892	1132.0	145.0
56893	1695.0	3381.0
121275	0.0	4.0
121278	0.0	0.0
56894	7949.0	3051.0
81850	0.0	0.0
145249	0.0	4.0
56895	566.0	1680.0
81851	0.0	1.0
649137	1.0	0.0
81839	1573.0	1211.0
121274	1484.0	2315.0
121273	20.0	8.0
145264	4.0	3.0
121270	0.0	1.0
145258	82.0	15.0
121268	15.0	72.0
81844	4594.0	2598.0
145259	0.0	0.0
133283	264.0	192.0
375593	4.0	13.0
100506649	87.0	132.0
100506673	0.0	13.0
121260	1514.0	1410.0
145270	309.0	1.0
100506671	1.0	2.0
81875	1379.0	1848.0
81876	7883.0	2074.0
81870	0.0	0.0
81871	0.0	0.0
121256	0.0	0.0
81872	0.0	1.0
81873	1173.0	977.0
387597	13.0	77.0
100506668	470.0	681.0
160897	2024.0	2673.0
649159	0.0	0.0
145282	307.0	743.0
387590	1616.0	40.0
81856	445.0	757.0
81857	1303.0	947.0
100506660	15.0	141.0
81858	1822.0	2372.0
135886	0.0	9.0
147872	0.0	2.0
81889	923.0	1136.0
145200	3.0	63.0
81892	1056.0	687.0
81893	1.0	68.0
81894	1321.0	583.0
81890	586.0	3436.0
135892	56.0	3.0
649179	0.0	0.0
100506600	10.0	27.0
613126	11.0	39.0
81887	1347.0	1144.0
81888	262.0	230.0
145216	0.0	20.0
338591	0.0	1.0
649186	1.0	7.0
338596	346.0	66.0
338599	0.0	0.0
169200	2733.0	1521.0
145226	4.0	29.0
100506637	90.0	136.0
160857	186.0	244.0
160851	1125.0	3811.0
91227	0.0	0.0
157206	5.0	7.0
100506622	20.0	4.0
100856809	0.0	0.0
338588	4.0	10.0
145241	1.0	11.0
91219	4.0	4.0
650172	0.0	9.0
102724678	6.0	2.0
338579	4.0	14.0
326591	438.0	220.0
255738	8.0	19.0
338567	0.0	0.0
102724668	15.0	50.0
255743	1273.0	1875.0
56829	3490.0	6880.0
326586	0.0	0.0
102724655	0.0	0.0
554250	6.0	7.0
554251	265.0	147.0
338557	710.0	84.0
56832	0.0	65.0
56833	384.0	292.0
56834	969.0	440.0
554235	2.0	36.0
554236	6.0	6.0
56849	218.0	24.0
255725	0.0	2.0
56848	400.0	381.0
56852	517.0	1520.0
56853	15.0	120.0
102724631	0.0	0.0
56850	1221.0	1108.0
56851	2251.0	1255.0
100820829	3780.0	71.0
101243555	5.0	1.0
196872	30.0	110.0
8501	687.0	148.0
8502	6081.0	4100.0
8500	3342.0	2685.0
253128	13.0	60.0
664701	242.0	774.0
255783	331.0	105.0
54207	2.0	3.0
54206	5187.0	3730.0
54205	3737.0	5164.0
664709	15.0	24.0
54209	285.0	224.0
196883	1784.0	99.0
8512	14.0	4.0
8513	3.0	2.0
8510	13.0	1.0
8511	1.0	1.0
54210	70.0	245.0
81831	352.0	460.0
81832	11.0	5.0
81833	0.0	0.0
54212	1.0	1.0
170261	3.0	4.0
8505	1056.0	4311.0
8506	887.0	252.0
8503	4050.0	4065.0
8504	899.0	1236.0
8509	132.0	49.0
8507	2160.0	4052.0
255758	98.0	127.0
8508	1410.0	4718.0
8520	1822.0	1172.0
8521	11.0	6.0
169270	182.0	122.0
8522	6134.0	570.0
102724605	0.0	0.0
554282	1.0	30.0
56886	5663.0	5735.0
54221	66.0	4.0
56888	2958.0	5471.0
554279	14.0	9.0
664722	2.0	1.0
56882	3888.0	8135.0
664721	0.0	3.0
255762	7.0	13.0
56884	1.0	0.0
8516	607.0	155.0
8517	173.0	123.0
8514	815.0	327.0
8515	134.0	62.0
56889	13676.0	12664.0
8518	2383.0	2719.0
8519	4545.0	1308.0
8530	181.0	26.0
326624	171.0	23.0
8531	6042.0	7182.0
326625	1173.0	401.0
8534	166.0	113.0
326628	0.0	0.0
8535	465.0	1551.0
326627	0.0	23.0
8532	81.0	3.0
8533	2056.0	2628.0
8527	1713.0	1806.0
8528	239.0	23.0
8525	2862.0	1643.0
8526	525.0	1440.0
8529	0.0	5.0
8541	126.0	479.0
326613	2.0	1.0
8542	3566.0	686.0
326615	0.0	0.0
8540	3393.0	2100.0
326614	1.0	0.0
8545	5534.0	3803.0
326617	0.0	3.0
8546	3393.0	4323.0
326616	0.0	2.0
8543	2782.0	17118.0
8544	1117.0	208.0
253175	0.0	0.0
554300	0.0	0.0
8538	181.0	1576.0
8539	4550.0	3786.0
8536	517.0	77.0
8537	145.0	5.0
8552	25.0	32.0
8553	9232.0	3360.0
8550	1182.0	1535.0
326603	13.0	2.0
8551	0.0	0.0
8556	411.0	387.0
326606	0.0	0.0
8557	32.0	33.0
8554	2131.0	1245.0
8555	2515.0	799.0
326607	1.0	2.0
326609	2.0	1.0
255798	0.0	2.0
8549	28.0	30.0
8547	87.0	34.0
8548	1324.0	2738.0
101409261	1.0	6.0
326611	3.0	2.0
8563	1182.0	1746.0
8564	102.0	107.0
8562	2936.0	2282.0
8567	2518.0	1557.0
8568	537.0	2613.0
8565	2845.0	5156.0
8566	12061.0	12270.0
253152	35.0	216.0
8560	5462.0	2885.0
100132031	0.0	0.0
100132036	0.0	16.0
253143	2270.0	4070.0
8558	1075.0	1532.0
8559	412.0	2191.0
8574	2256.0	1530.0
8575	1975.0	1710.0
8572	849.0	250.0
8573	2205.0	4366.0
8578	1081.0	212.0
8576	1144.0	974.0
8577	0.0	18.0
554354	0.0	49.0
8570	4084.0	3012.0
123811	1672.0	2030.0
8569	1847.0	490.0
8585	0.0	0.0
8586	0.0	0.0
101928770	0.0	6.0
8583	0.0	0.0
101928773	0.0	6.0
8587	2.0	7.0
8588	0.0	1.0
101928776	1.0	2.0
8581	47.0	2.0
8582	0.0	0.0
8580	0.0	0.0
100132058	0.0	0.0
101409258	11.0	15.0
101409257	1.0	5.0
101409254	0.0	0.0
101409253	0.0	0.0
123803	1968.0	1203.0
8596	0.0	0.0
101928781	10.0	4.0
8594	0.0	0.0
8595	0.0	0.0
101928784	6.0	26.0
8590	0.0	1.0
8591	0.0	0.0
100132066	0.0	1.0
100421113	0.0	1.0
100421114	1.0	2.0
101928790	0.0	0.0
101928795	0.0	0.0
253190	107.0	23.0
100132073	0.0	23.0
100132074	51.0	43.0
100132079	0.0	0.0
554313	0.0	0.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	22.0	26.0
100421125	0.0	0.0
91133	211.0	4055.0
100421129	0.0	0.0
91137	3023.0	2252.0
101928720	0.0	1.0
375519	9.0	14.0
100856810	0.0	0.0
100421136	14.0	0.0
100421137	0.0	0.0
101928734	0.0	2.0
91120	181.0	585.0
101928736	43.0	103.0
147837	146.0	636.0
100421131	8.0	0.0
100421133	2.0	0.0
91156	51.0	12.0
100421146	0.0	0.0
160824	0.0	0.0
100421148	0.0	0.0
101928744	4.0	11.0
91151	135.0	416.0
147841	64.0	2406.0
100421143	0.0	0.0
91149	7.0	11.0
101928752	20.0	1.0
91147	432.0	1656.0
387509	1027.0	132.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	389.0	313.0
100506574	1.0	2.0
399520	11.0	1.0
100421178	0.0	0.0
100506564	2.0	8.0
121227	2215.0	4272.0
387521	2505.0	1249.0
387522	1.0	0.0
100421172	12.0	16.0
100421175	0.0	0.0
100421177	0.0	0.0
100506599	42.0	104.0
100856877	0.0	0.0
100421189	0.0	2.0
100856878	0.0	44.0
121214	0.0	0.0
387559	0.0	0.0
123876	6.0	1.0
123872	64.0	28.0
100421180	0.0	0.0
147808	194.0	88.0
100421185	0.0	0.0
147804	137.0	116.0
123879	2541.0	846.0
147807	432.0	505.0
100421188	0.0	0.0
375567	9.0	1.0
399512	515.0	145.0
399511	57.0	199.0
91181	2.0	44.0
448990	5.0	31.0
101928715	1.0	30.0
100506581	39.0	206.0
100856881	0.0	9.0
100506775	7.0	2.0
100506779	33.0	73.0
160762	0.0	1.0
93953	53.0	27.0
104326057	0.0	0.0
399687	2025.0	3221.0
104326058	0.0	4.0
100506776	41.0	15.0
348094	972.0	87.0
160760	2328.0	1642.0
348093	1529.0	17.0
387695	0.0	0.0
104326055	8.0	5.0
93948	5.0	3.0
399693	0.0	11.0
104326053	0.0	0.0
399694	150.0	5499.0
104326054	0.0	0.0
104326051	1.0	13.0
104326052	3.0	21.0
133150	0.0	0.0
399697	0.0	1.0
100506765	0.0	2.0
387694	6.0	8.0
102724706	0.0	0.0
54361	124.0	23.0
54360	135.0	16.0
54363	0.0	2.0
387684	0.0	55.0
147798	821.0	1378.0
159770	1.0	1.0
100506769	0.0	0.0
93973	1047.0	1837.0
399668	357.0	21.0
100506795	118.0	159.0
399669	54.0	61.0
399664	421.0	1617.0
399666	0.0	0.0
93974	1245.0	1984.0
399665	2250.0	1602.0
100506791	0.0	1.0
81993	1.0	6.0
399671	45.0	42.0
399670	0.0	6.0
160777	1.0	7.0
91300	1875.0	1798.0
100506783	80.0	7.0
91304	3375.0	1658.0
100506787	0.0	4.0
100293948	1.0	18.0
204219	6.0	0.0
121130	0.0	0.0
145165	7.0	4.0
54386	3419.0	1939.0
123787	0.0	0.0
652670	0.0	0.0
121129	0.0	0.0
100506733	0.0	2.0
147746	15.0	5.0
255812	216.0	355.0
147741	4.0	11.0
147744	0.0	2.0
100506737	31.0	4.0
100506736	70.0	55.0
160728	7.0	7.0
100506724	0.0	1.0
100506723	7.0	6.0
93986	304.0	39.0
100506721	0.0	5.0
100913183	0.0	34.0
100913182	0.0	5.0
91319	236.0	402.0
93979	29.0	1.0
91316	26.0	21.0
133121	32.0	22.0
93978	6.0	3.0
100506753	74.0	292.0
91355	112.0	138.0
91353	1.0	0.0
100506757	5.0	0.0
100506755	281.0	85.0
91351	1244.0	1809.0
100506759	0.0	0.0
107080641	0.0	0.0
100506742	24.0	2.0
348021	0.0	2.0
107080653	0.0	0.0
255809	76.0	639.0
100506749	4.0	43.0
107080654	0.0	8.0
107080655	0.0	4.0
107080652	1.0	22.0
348013	430.0	82.0
338692	753.0	896.0
338699	481.0	1268.0
107080628	0.0	0.0
107080629	0.0	0.0
56931	361.0	764.0
723779	0.0	0.0
723778	0.0	0.0
107080624	0.0	0.0
107080626	0.0	0.0
107080627	0.0	1.0
56937	22155.0	2055.0
196792	26.0	41.0
107080620	3.0	7.0
56938	292.0	3944.0
107080621	0.0	0.0
107080622	0.0	0.0
107080623	0.0	2.0
56934	0.0	2.0
56935	328.0	1863.0
56936	1.0	3.0
56940	2677.0	1687.0
107080639	0.0	2.0
56941	2741.0	1260.0
56942	666.0	1100.0
56943	1959.0	2301.0
107080636	8.0	3.0
107080637	1.0	12.0
56948	303.0	210.0
56949	1597.0	1779.0
107080632	0.0	12.0
56944	4819.0	474.0
56945	1313.0	1275.0
56946	1236.0	3942.0
56947	2622.0	2170.0
107080630	1.0	2.0
100506713	137.0	124.0
100506712	0.0	5.0
100506710	2530.0	6600.0
338674	0.0	0.0
338675	0.0	0.0
56951	3382.0	1799.0
56952	318.0	1539.0
56953	128.0	262.0
102724774	1.0	1.0
56954	2015.0	2345.0
56950	1507.0	3673.0
100506715	2.0	2.0
100506714	144.0	265.0
56955	0.0	5.0
56956	0.0	3.0
56957	2715.0	4486.0
8600	4.0	2.0
8601	31.0	52.0
723790	0.0	3.0
338661	0.0	0.0
338662	0.0	0.0
338657	367.0	324.0
56963	1525.0	1397.0
56964	85.0	32.0
56965	1580.0	1624.0
56961	0.0	4.0
56967	1647.0	218.0
56969	5.0	31.0
8611	12040.0	716.0
8612	1035.0	7100.0
81926	1118.0	625.0
145173	693.0	417.0
81928	268.0	527.0
338651	10.0	84.0
81929	1658.0	4839.0
338653	6.0	1.0
81930	37.0	413.0
56975	2781.0	1035.0
