id	2eeb46a1-0422-4a77-b58d-3b7d57d51b44	95e7a64b-f228-4d19-8e57-a02adde8d01d
8228	1799.0	1672.0
8242	8282.0	9104.0
8243	6042.0	8243.0
692201	0.0	0.0
692202	1.0	4.0
692203	0.0	0.0
692204	0.0	0.0
692205	3.0	10.0
692206	0.0	0.0
692207	3.0	0.0
692208	2.0	2.0
692209	0.0	1.0
8241	3033.0	4227.0
100310812	0.0	2.0
8239	10397.0	10523.0
151354	1196.0	1104.0
100271291	0.0	0.0
93432	1594.0	135.0
100271290	0.0	0.0
645841	0.0	0.0
93436	1161.0	1651.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	0.0	0.0
106481781	0.0	0.0
106481782	1.0	0.0
81458	0.0	0.0
106481780	2.0	0.0
106481785	0.0	0.0
106481786	2.0	0.0
106481783	6.0	0.0
283523	1.0	0.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	1.0	1.0
283521	11.0	26.0
100271296	0.0	0.0
645834	3.0	2.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	1.0	0.0
100271295	0.0	0.0
645836	0.0	0.0
100271294	0.0	0.0
8266	1635.0	2360.0
93426	21.0	2.0
8269	516.0	662.0
106481789	2.0	0.0
106481787	1.0	0.0
106481788	0.0	0.0
81439	0.0	0.0
8263	267.0	631.0
8260	931.0	1318.0
283518	12.0	11.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	4.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	10.0	12.0
106481796	20.0	21.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	1.0	0.0
100271286	8.0	2.0
645846	1.0	0.0
100271288	0.0	0.0
645843	1.0	0.0
81440	0.0	0.0
100271284	1.0	0.0
8277	2.0	21.0
645864	30.0	4.0
342374	1.0	0.0
440714	1.0	2.0
342372	11.0	14.0
342371	5730.0	2934.0
440712	32.0	271.0
106481756	0.0	0.0
8270	356.0	695.0
728218	0.0	0.0
106481757	1.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1213.0	1414.0
728215	202.0	245.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	63.0	32.0
81479	0.0	0.0
100310849	0.0	1.0
106481760	0.0	0.0
100310846	30.0	15.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	1.0	0.0
106481761	0.0	0.0
100310848	4.0	0.0
106481762	0.0	0.0
81470	0.0	0.0
100271274	1.0	0.0
100310841	2.0	1.0
81472	2.0	0.0
81473	0.0	0.0
100310840	127.0	65.0
100271273	0.0	0.0
645859	0.0	0.0
8288	42.0	11.0
8289	8117.0	12312.0
8287	1.0	0.0
643210	6.0	1.0
106481767	0.0	0.0
728207	0.0	1.0
106481768	1.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	1.0	0.0
106481769	0.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	1.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	0.0	0.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	1.0	0.0
81466	1.0	0.0
106481773	0.0	0.0
100310853	1.0	0.0
100271263	8.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	29.0	12.0
100271262	0.0	1.0
100310851	0.0	0.0
342358	1.0	0.0
342357	624.0	529.0
100310850	3.0	0.0
100271261	1.0	0.0
643220	7.0	5.0
643224	419.0	259.0
645884	0.0	0.0
8291	912.0	1408.0
401136	0.0	2.0
106481734	27.0	8.0
8292	168.0	134.0
401135	0.0	0.0
106481735	30.0	18.0
106481732	1.0	0.0
8290	6.0	1.0
106481733	0.0	0.0
8295	6197.0	6401.0
106481738	0.0	0.0
93474	271.0	204.0
106481739	0.0	0.0
8293	1.0	1.0
106481736	0.0	0.0
106481737	2.0	0.0
8294	279.0	734.0
106481741	0.0	0.0
106481742	0.0	1.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	9.0	0.0
100271253	0.0	0.0
645879	0.0	0.0
81493	253.0	260.0
81494	3.0	0.0
100271254	0.0	1.0
283562	1.0	0.0
81490	1282.0	1242.0
81491	171.0	44.0
342346	42.0	7.0
100271250	1.0	0.0
100873064	0.0	0.0
643232	1.0	0.0
100873065	14.0	0.0
106481745	0.0	0.0
401124	16.0	170.0
106481746	0.0	0.0
106481743	1.0	0.0
106481744	29.0	15.0
106481749	0.0	1.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	1.0
100271245	8.0	0.0
106481753	3.0	5.0
81486	0.0	0.0
81487	0.0	1.0
106481750	0.0	0.0
100271248	3.0	0.0
106481751	0.0	0.0
401115	47.0	157.0
81488	2081.0	1594.0
283554	108.0	123.0
283553	64.0	9.0
100271244	0.0	0.0
643226	2.0	0.0
283551	114.0	280.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	121.0	71.0
93492	9.0	8.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	1.0	0.0
106481711	1.0	0.0
106481716	2.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	2.0	0.0
401109	206.0	59.0
100271235	2.0	0.0
283547	148.0	67.0
401106	72.0	136.0
100271234	0.0	0.0
106481720	3.0	1.0
100271230	0.0	0.0
643236	4.0	3.0
100271233	0.0	0.0
100271232	0.0	1.0
643253	301.0	213.0
93487	5002.0	5025.0
106481729	6.0	10.0
643255	21.0	0.0
106481723	0.0	0.0
106481724	1.0	0.0
106481721	1.0	0.0
106481722	0.0	0.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	0.0	0.0
283537	1650.0	1885.0
100271229	2.0	3.0
100271224	1.0	0.0
106481730	0.0	0.0
100271223	0.0	1.0
106481731	2.0	2.0
100271226	0.0	9.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	2.0	0.0
344978	3.0	3.0
100271221	1.0	0.0
138716	825.0	828.0
780852	1.0	1.0
728276	1.0	0.0
780853	0.0	0.0
728279	0.0	0.0
138715	19.0	2.0
780851	2.0	0.0
100126356	0.0	0.0
285796	6.0	1.0
81607	3339.0	3194.0
81608	2280.0	2570.0
81609	2926.0	5072.0
81603	5923.0	6634.0
81605	2086.0	3416.0
81606	14071.0	10026.0
81610	93.0	310.0
56654	3879.0	3696.0
56655	1052.0	1463.0
81611	2456.0	4512.0
56650	3907.0	2970.0
29028	2196.0	1821.0
283129	12.0	5.0
56651	8.0	1.0
56652	1079.0	1034.0
100126354	0.0	0.0
100126355	2.0	0.0
56658	992.0	966.0
283120	643.0	422.0
56659	44.0	84.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	1.0
106481707	0.0	0.0
106481708	1.0	0.0
100126345	0.0	0.0
728262	9.0	4.0
138724	6.0	3.0
100126346	0.0	0.0
100126347	0.0	1.0
728264	2717.0	90.0
100126348	1.0	0.0
728263	7.0	1.0
106481701	0.0	0.0
106481702	0.0	0.0
56660	19.0	14.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	3817.0	3481.0
100190924	0.0	0.0
56666	202.0	40.0
30012	0.0	0.0
29034	0.0	0.0
56667	6.0	6.0
106865375	0.0	0.0
81602	754.0	484.0
30014	1.0	0.0
106865374	0.0	0.0
56662	1.0	0.0
30011	1894.0	5473.0
283116	0.0	0.0
56663	0.0	0.0
30010	1.0	8.0
56664	0.0	0.0
100190923	0.0	0.0
100126341	0.0	0.0
100126342	1.0	0.0
100126343	0.0	0.0
283111	2.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	1712.0	825.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	1252.0	948.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	54.0	23.0
100381202	2.0	0.0
56670	44.0	186.0
81626	1.0	1.0
81627	1529.0	2167.0
81628	3981.0	3779.0
56676	3.0	0.0
30001	2042.0	3800.0
54012	0.0	0.0
56677	0.0	0.0
246175	6304.0	6162.0
56672	545.0	793.0
246176	69.0	7.0
56673	15.0	19.0
54016	0.0	0.0
283106	12.0	12.0
30000	5016.0	4933.0
56674	3222.0	4725.0
54015	1.0	0.0
81631	5701.0	4580.0
56675	962.0	266.0
54014	8481.0	4690.0
283104	264.0	124.0
100126330	0.0	0.0
30009	60.0	612.0
283102	22.0	10.0
100126331	0.0	0.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	0.0	0.0
30008	2389.0	2374.0
100128991	0.0	0.0
100128990	2.0	0.0
66002	72.0	744.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	263.0	203.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	1.0
66004	1094.0	247.0
100126325	0.0	0.0
66005	3221.0	3962.0
100126326	0.0	0.0
81618	3906.0	11179.0
81619	7888.0	9218.0
56681	6012.0	7065.0
66008	4201.0	4092.0
29018	1.0	0.0
81614	1465.0	2396.0
54020	1073.0	1843.0
81615	377.0	398.0
81616	53.0	6.0
81617	5396.0	1307.0
767846	21.0	26.0
81621	245.0	212.0
81622	1249.0	2916.0
246184	309.0	499.0
767851	5.0	1.0
81623	0.0	0.0
54022	3.0	0.0
81624	119.0	386.0
767853	1.0	1.0
54021	7.0	21.0
56683	903.0	1080.0
54028	65.0	16.0
54027	0.0	0.0
29015	2017.0	1462.0
54026	0.0	0.0
767850	0.0	0.0
81620	191.0	453.0
54025	0.0	0.0
100128982	0.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	0.0	0.0
246181	83.0	83.0
246182	4.0	3.0
100126316	0.0	0.0
728233	405.0	262.0
283171	4.0	6.0
100126317	7.0	0.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	0.0	0.0
100126313	1.0	1.0
285753	466.0	484.0
728231	0.0	0.0
100126314	1.0	0.0
100128977	11.0	218.0
114785	3934.0	3482.0
285755	291.0	238.0
114786	10.0	12.0
114787	64.0	320.0
114788	4.0	1.0
285758	14.0	11.0
114789	2318.0	1401.0
54031	15.0	4.0
728239	2.0	0.0
54035	0.0	0.0
54034	0.0	0.0
114790	1231.0	1619.0
54033	190.0	173.0
54032	14.0	0.0
114791	1415.0	1113.0
54039	120.0	72.0
114792	64.0	33.0
126767	7.0	0.0
114793	3608.0	1959.0
54038	1.0	2.0
100190954	0.0	0.0
114794	6.0	6.0
114795	56.0	18.0
54036	1.0	0.0
93627	2110.0	2013.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	14864.0	18230.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	441.0	524.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	3661.0	3942.0
100126302	0.0	0.0
100128963	3.0	2.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	25.0	26.0
100126309	0.0	0.0
728226	1.0	0.0
54041	1.0	0.0
728228	3.0	0.0
54045	1.0	0.0
645809	0.0	0.0
54044	1.0	0.0
645808	0.0	0.0
114780	253.0	49.0
54043	0.0	1.0
645807	0.0	0.0
114781	1778.0	2155.0
126755	20.0	11.0
54049	7.0	2.0
114783	433.0	311.0
54048	1.0	0.0
114784	46.0	76.0
283159	0.0	0.0
54047	2.0	2.0
100128961	6.0	6.0
645805	44.0	65.0
283152	68.0	128.0
66035	1098.0	676.0
283150	2.0	0.0
728255	2.0	0.0
93654	3.0	0.0
66036	1218.0	956.0
93653	250.0	81.0
100271192	0.0	0.0
100271191	2.0	0.0
66037	4.0	1.0
93650	9.0	0.0
81669	8166.0	3939.0
54053	2.0	1.0
54052	3.0	1.0
114769	187.0	896.0
54051	0.0	0.0
54050	0.0	0.0
54055	157.0	69.0
100190938	277.0	110.0
54054	12.0	9.0
114770	75.0	55.0
114771	0.0	3.0
54059	555.0	605.0
283149	3689.0	4260.0
54058	245.0	212.0
93649	149.0	25.0
645811	53.0	52.0
81671	14796.0	7772.0
100271199	4.0	0.0
100190939	2319.0	460.0
283143	147.0	87.0
100271196	0.0	0.0
93643	1821.0	1516.0
100128946	5.0	0.0
285780	5.0	15.0
285782	4.0	3.0
100271180	0.0	2.0
285785	94.0	112.0
100190952	0.0	1.0
54064	25.0	35.0
728248	0.0	0.0
114757	515.0	1055.0
114758	0.0	0.0
54067	90.0	51.0
100190947	2.0	0.0
100190949	1.0	0.0
54065	0.0	0.0
114760	0.0	0.0
114761	0.0	0.0
126731	1577.0	952.0
54069	583.0	684.0
283131	48451.0	22375.0
283130	883.0	1065.0
692157	5.0	0.0
692158	0.0	0.0
138799	0.0	0.0
440498	1032.0	689.0
124152	671.0	933.0
199704	665.0	507.0
124149	0.0	0.0
163747	14.0	11.0
692146	0.0	0.0
692147	10.0	5.0
692148	6.0	5.0
692149	0.0	0.0
163742	1.0	0.0
199713	13.0	113.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	0.0	0.0
148145	4.0	0.0
126792	1185.0	1292.0
378008	0.0	0.0
378009	0.0	0.0
29089	118.0	413.0
29088	1170.0	1625.0
29087	1663.0	1872.0
378010	0.0	0.0
148137	721.0	755.0
126789	344.0	446.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	156.0	211.0
29081	1152.0	1141.0
29080	1560.0	1158.0
283189	0.0	0.0
29086	1352.0	2074.0
29085	1110.0	2593.0
29083	543.0	513.0
100381270	834.0	358.0
200810	26.0	7.0
114796	808.0	742.0
148156	1768.0	1206.0
114798	10.0	5.0
114799	2144.0	1802.0
29099	1742.0	2121.0
29098	472.0	724.0
378001	0.0	0.0
29093	846.0	1067.0
29092	955.0	719.0
29091	157.0	73.0
29090	871.0	957.0
56603	258.0	396.0
29097	1505.0	1759.0
56604	0.0	0.0
56605	1886.0	1214.0
29095	590.0	1526.0
151790	19.0	21.0
283174	463.0	131.0
56606	668.0	288.0
29094	1344.0	705.0
692199	0.0	0.0
391002	0.0	0.0
440459	27.0	4.0
391004	3.0	0.0
780816	0.0	0.0
124199	12.0	19.0
391003	3.0	0.0
30062	0.0	0.0
440456	1218.0	713.0
780814	15.0	15.0
30061	21533.0	56198.0
780815	4.0	0.0
780812	0.0	0.0
780813	0.0	0.0
440452	1.0	0.0
780810	0.0	0.0
780811	0.0	0.0
29068	7312.0	4293.0
29066	4104.0	3379.0
29063	687.0	475.0
29062	1455.0	1247.0
56616	530.0	611.0
163702	792.0	623.0
391013	10.0	23.0
391012	0.0	0.0
100381215	0.0	2.0
29079	2103.0	2509.0
29078	598.0	517.0
56623	858.0	645.0
56624	78.0	62.0
29071	1170.0	1731.0
29070	791.0	718.0
29075	12.0	27.0
29074	1337.0	1808.0
29072	8093.0	6789.0
163732	4247.0	2492.0
200845	671.0	507.0
148103	557.0	331.0
200844	98.0	71.0
440482	143.0	133.0
151742	1550.0	532.0
163720	521.0	411.0
148113	104.0	370.0
440465	1718.0	1944.0
29057	23.0	17.0
148109	2.0	0.0
29058	5412.0	7388.0
56647	2389.0	2826.0
56648	375.0	324.0
56649	12.0	33.0
440419	1.0	0.0
440416	310.0	237.0
8303	2789.0	2371.0
643157	0.0	0.0
200879	1289.0	293.0
440406	1.0	1.0
8301	11352.0	10678.0
643155	2997.0	3858.0
8302	6.0	22.0
440400	269.0	388.0
199675	1.0	1.0
8310	2284.0	2218.0
124093	68.0	100.0
8314	4532.0	5100.0
8315	1988.0	1791.0
8312	2050.0	2200.0
342096	1.0	0.0
8313	872.0	741.0
440435	40.0	11.0
643160	3.0	0.0
643161	2.0	3.0
643159	2.0	3.0
8309	868.0	652.0
8321	11062.0	3994.0
8322	6626.0	2814.0
8320	65.0	1492.0
8325	1389.0	792.0
8326	51.0	6.0
8323	3635.0	995.0
8324	11436.0	2234.0
440423	700.0	394.0
200894	839.0	610.0
643171	7.0	4.0
200895	1223.0	964.0
8318	74.0	269.0
8317	195.0	414.0
8332	0.0	4.0
692110	1.0	0.0
8333	0.0	1.0
692111	4.0	0.0
8330	0.0	0.0
8331	0.0	5.0
8336	3.0	18.0
8337	0.0	0.0
8334	3341.0	14375.0
8335	0.0	0.0
148046	45.0	34.0
106481699	0.0	1.0
643182	3.0	1.0
643180	385.0	212.0
643181	0.0	0.0
8329	9.0	55.0
8328	1.0	5.0
8343	5.0	4.0
643198	0.0	0.0
8344	4.0	10.0
8341	125.0	105.0
8342	0.0	0.0
8347	139.0	541.0
8348	1.0	11.0
643199	0.0	0.0
8345	10.0	45.0
8346	0.0	1.0
692106	0.0	0.0
692107	0.0	0.0
161003	4.0	0.0
692108	0.0	1.0
692109	5.0	5.0
643193	1.0	0.0
8340	1.0	7.0
8338	8.0	30.0
8339	39.0	172.0
8354	0.0	0.0
8355	8.0	35.0
8352	1.0	1.0
8353	30.0	50.0
8358	0.0	4.0
8359	1.0	0.0
8356	1.0	1.0
8357	21.0	266.0
222235	96.0	56.0
106481679	1.0	0.0
222236	1362.0	1076.0
106481677	2.0	2.0
222234	319.0	278.0
106481678	1.0	0.0
8350	1.0	1.0
8351	9.0	66.0
148066	1.0	0.0
106481682	0.0	0.0
106481683	0.0	0.0
106481680	0.0	0.0
106481681	1.0	0.0
106481686	0.0	0.0
106481687	4.0	1.0
106481684	0.0	0.0
106481685	2.0	1.0
8349	1521.0	3019.0
8365	54.0	199.0
8366	0.0	0.0
8363	3.0	10.0
8364	0.0	1.0
8369	0.0	0.0
163688	43.0	10.0
8367	5.0	5.0
8368	0.0	0.0
106481688	0.0	0.0
222223	1715.0	1531.0
106481689	0.0	0.0
8361	0.0	0.0
222229	532.0	920.0
8362	5.0	3.0
8360	1.0	7.0
106481693	0.0	0.0
106481694	16.0	1.0
106481691	2.0	0.0
106481692	4.0	0.0
106481697	3.0	0.0
106481698	0.0	0.0
106481695	12.0	0.0
106481696	0.0	0.0
342035	215.0	134.0
344697	8.0	334.0
106481690	1.0	1.0
728310	2.0	0.0
285830	239.0	156.0
8379	1063.0	1695.0
93556	20.0	0.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	0.0
222255	1045.0	1050.0
106481655	0.0	0.0
285834	11.0	17.0
222256	333.0	126.0
106481656	1.0	1.0
8372	130.0	184.0
93550	776.0	1520.0
8373	0.0	3.0
106481659	4.0	0.0
8370	2.0	17.0
728315	2.0	2.0
81577	2065.0	1313.0
106481660	0.0	0.0
81578	254.0	50.0
106481661	0.0	0.0
81579	3586.0	3228.0
81573	1803.0	1663.0
106481664	1.0	1.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	7367.0	2347.0
106481662	0.0	0.0
81576	1396.0	1110.0
106481663	10.0	6.0
81570	577.0	831.0
100271178	2.0	0.0
81571	574.0	357.0
81572	1101.0	2536.0
645715	11.0	9.0
8387	2.0	2.0
8388	0.0	0.0
728300	5.0	3.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	1.0	0.0
106481666	2.0	0.0
106481667	0.0	0.0
81559	1152.0	1965.0
8383	0.0	0.0
285848	1.0	1.0
8384	0.0	0.0
285849	22.0	29.0
8382	366.0	483.0
81566	2302.0	2520.0
106481671	0.0	0.0
106481672	6.0	1.0
81567	369.0	1148.0
81569	0.0	1.0
106481670	0.0	0.0
81562	1968.0	1781.0
106481675	0.0	0.0
81563	8724.0	5570.0
246243	899.0	748.0
100271168	10.0	6.0
106481676	0.0	0.0
106481673	4.0	2.0
81565	2829.0	2096.0
106481674	0.0	0.0
100271164	1.0	0.0
100271167	0.0	0.0
100271161	3.0	1.0
100271163	0.0	0.0
100271162	0.0	0.0
8398	1468.0	707.0
8399	24.0	50.0
8396	6873.0	6153.0
285852	1.0	12.0
645740	0.0	0.0
8390	0.0	0.0
106481635	2.0	0.0
285855	7703.0	6929.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	1.0	0.0
106481634	0.0	0.0
8394	3484.0	3997.0
106481639	0.0	0.0
8395	846.0	632.0
8392	1.0	2.0
106481637	3.0	1.0
106481638	0.0	0.0
100271158	4.0	7.0
106481642	35.0	16.0
106481643	0.0	0.0
246210	3.0	2.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	0.0	2.0
246213	6.0	9.0
106481646	4.0	0.0
106481647	1.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	37.0	67.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	1.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	1.0	0.0
344657	5.0	19.0
100271142	0.0	0.0
344658	3.0	2.0
100271145	0.0	0.0
645745	1.0	0.0
344653	0.0	0.0
100271141	5.0	2.0
100271140	0.0	1.0
106481619	0.0	0.0
106481613	0.0	1.0
246269	301.0	282.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	299.0	486.0
106481618	0.0	0.0
106481615	2.0	0.0
106481616	0.0	1.0
283209	1010.0	1876.0
283208	27.0	171.0
106481620	1.0	0.0
106481621	0.0	0.0
100271138	1.0	0.0
100271132	10.0	1.0
100271131	0.0	0.0
100271133	3.0	2.0
100271130	0.0	0.0
93587	505.0	500.0
645771	2.0	2.0
93589	192.0	527.0
106481624	3.0	12.0
285800	9.0	0.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	2.0	0.0
106481628	0.0	0.0
106481629	1.0	0.0
106481626	0.0	0.0
106481627	0.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	3.0	0.0
106481631	0.0	0.0
100271125	2.0	0.0
106481632	0.0	0.0
106481630	1.0	0.0
100271122	0.0	0.0
199692	1716.0	1542.0
645784	136.0	449.0
100271118	1.0	2.0
100271117	0.0	0.0
100271119	3.0	3.0
100271114	0.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	11.0	11.0
643115	9.0	5.0
100271111	0.0	0.0
106481608	1.0	1.0
106481609	3.0	0.0
645798	8.0	3.0
643136	5.0	2.0
106481602	3.0	0.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	1.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	1.0	0.0
106481605	0.0	0.0
285829	9.0	4.0
100271106	6.0	1.0
106481610	0.0	0.0
100271105	2.0	1.0
643126	1.0	1.0
199699	18.0	7.0
728393	0.0	0.0
100128899	0.0	1.0
728395	0.0	0.0
114625	1891.0	1316.0
54112	219.0	86.0
56776	97.0	26.0
283248	56.0	33.0
344729	0.0	1.0
100128894	0.0	0.0
100128893	15.0	4.0
100128890	81.0	42.0
728386	0.0	0.0
728388	0.0	0.0
100128889	1.0	1.0
100128888	9.0	0.0
114614	56.0	370.0
283238	0.0	0.0
100190800	8.0	16.0
283237	950.0	1043.0
283236	4.0	0.0
283234	823.0	2930.0
728381	0.0	0.0
283232	1705.0	1169.0
728380	8.0	4.0
100128881	276.0	146.0
100128880	0.0	0.0
692099	581.0	346.0
114609	698.0	614.0
29128	95.0	763.0
29123	7254.0	5142.0
344709	0.0	1.0
29122	207.0	24.0
29121	963.0	2631.0
283229	7287.0	3268.0
29127	632.0	1464.0
29126	224.0	1209.0
29125	52.0	400.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	11.0	5.0
100128867	0.0	0.0
54145	0.0	0.0
54143	0.0	0.0
283219	508.0	1144.0
54149	2042.0	1606.0
54148	948.0	1082.0
54147	3.0	0.0
283212	237.0	213.0
692091	0.0	0.0
692092	0.0	0.0
692093	13.0	6.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	6.0	4.0
100128857	1.0	2.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	4.0	7.0
285872	3.0	2.0
100128853	6.0	8.0
29109	1183.0	1427.0
29108	605.0	4101.0
285877	0.0	0.0
29107	558.0	722.0
285878	0.0	58.0
29106	31.0	15.0
728358	0.0	0.0
29101	5159.0	6397.0
29100	928.0	1439.0
29105	1369.0	987.0
29104	946.0	741.0
29103	1908.0	3197.0
29102	3504.0	3059.0
100271098	1.0	1.0
283284	153.0	159.0
728343	0.0	0.0
728342	29.0	12.0
100128849	0.0	0.0
728344	3.0	1.0
100271081	0.0	1.0
100128845	3.0	0.0
728340	269.0	261.0
285888	9.0	0.0
29119	54.0	13.0
107057644	33.0	11.0
29118	85.0	12.0
107057647	0.0	0.0
114655	4.0	2.0
29117	3583.0	3180.0
107057646	3.0	0.0
114657	0.0	0.0
114659	700.0	424.0
126638	0.0	0.0
54165	2188.0	2004.0
126637	0.0	1.0
29110	1822.0	2349.0
29116	4581.0	3040.0
29115	2926.0	3187.0
29114	1.0	5.0
29113	25.0	15.0
100271087	34.0	4.0
100271089	0.0	0.0
100271085	2.0	0.0
100128836	4.0	4.0
728378	5.0	1.0
728377	679.0	214.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	18.0	1.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1621.0	1571.0
81793	67.0	875.0
81794	611.0	404.0
81796	22.0	153.0
81790	1624.0	1288.0
100271076	2.0	0.0
283267	513.0	335.0
91107	1171.0	1452.0
100128830	0.0	2.0
81792	777.0	1284.0
100271078	0.0	0.0
100271073	1.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	1.0
728366	0.0	0.0
728361	6.0	3.0
100128822	471.0	241.0
728369	0.0	0.0
81786	77.0	41.0
54187	1680.0	3448.0
81788	66.0	1274.0
81789	861.0	743.0
283257	0.0	0.0
100271065	0.0	0.0
645700	3.0	4.0
283254	220.0	297.0
126695	1136.0	939.0
148003	0.0	0.0
378108	11.0	5.0
151649	36.0	13.0
151648	27.0	149.0
151647	10.0	5.0
151645	14.0	9.0
200909	1.0	0.0
200916	1035.0	1354.0
148014	7.0	6.0
151658	6.0	0.0
151651	262.0	105.0
56704	288.0	150.0
148022	1194.0	1374.0
126669	1048.0	613.0
126668	109.0	56.0
100126297	2.0	0.0
100126299	0.0	1.0
100126296	1.0	0.0
200931	131.0	207.0
200933	1297.0	1234.0
126661	253.0	310.0
56729	3.0	3.0
283298	655.0	963.0
283297	0.0	0.0
136051	778.0	671.0
138639	561.0	309.0
692076	1.0	3.0
391121	0.0	0.0
391120	0.0	0.0
391123	19.0	7.0
200942	1676.0	1364.0
440577	12.0	6.0
440574	1019.0	1583.0
56731	2164.0	3546.0
100126270	13.0	2.0
692084	0.0	0.0
692085	0.0	0.0
692086	8.0	14.0
138649	56.0	84.0
200959	2.0	5.0
200958	541.0	162.0
391135	2.0	3.0
440567	100.0	87.0
391139	1.0	11.0
440563	1.0	0.0
440561	0.0	0.0
151613	3748.0	1640.0
692072	0.0	0.0
692075	9.0	2.0
692057	0.0	0.0
692058	3.0	2.0
124056	0.0	1.0
81706	412.0	28.0
391104	0.0	0.0
391107	0.0	0.0
391106	1.0	0.0
81704	3375.0	7981.0
391109	0.0	0.0
440595	135.0	129.0
56751	0.0	0.0
692063	0.0	0.0
8402	2007.0	3108.0
391110	0.0	0.0
8403	1.0	0.0
391112	1.0	0.0
124045	291.0	303.0
391114	0.0	0.0
124044	612.0	458.0
391115	0.0	0.0
440585	45.0	22.0
391117	0.0	0.0
440584	47.0	37.0
391119	0.0	0.0
54101	2151.0	381.0
151636	3794.0	10477.0
440590	289.0	84.0
54103	1433.0	1352.0
54102	792.0	306.0
54108	1356.0	1772.0
54107	3375.0	4393.0
54106	3.0	6.0
692053	6.0	3.0
391040	0.0	0.0
645683	18.0	13.0
8410	0.0	0.0
645682	4.0	1.0
