id	8a987f43-454e-4b94-a2ec-6079c58eb99b	0a3fb653-84e8-426a-999a-8dc8127dfd6d
54434	3495.0	3227.0
400831	25.0	10.0
54433	534.0	668.0
400830	11992.0	131.0
54432	1290.0	1917.0
54439	1102.0	1213.0
8725	4121.0	5975.0
8726	763.0	426.0
54438	3742.0	1219.0
54437	103.0	59.0
8723	1841.0	2051.0
326310	173.0	85.0
8724	13717.0	3585.0
54436	374.0	483.0
8729	5745.0	8961.0
100337589	0.0	0.0
170485	1.0	3.0
8727	3841.0	1051.0
8728	429.0	546.0
170482	0.0	0.0
8740	134.0	43.0
8743	6162.0	16571.0
8744	90.0	7.0
8741	218.0	431.0
8742	2178.0	1043.0
102724868	1.0	0.0
102724866	0.0	4.0
54442	795.0	1520.0
54441	6.0	10.0
54440	312.0	330.0
400823	10.0	12.0
102724862	0.0	4.0
54443	59.0	852.0
8736	8000.0	169.0
8737	3221.0	2635.0
8735	6.0	10.0
326300	8.0	1.0
8738	445.0	316.0
8739	10.0	13.0
8751	8976.0	6389.0
8754	6984.0	1688.0
8755	0.0	0.0
102724853	0.0	0.0
54453	3617.0	2745.0
255512	58.0	16.0
54457	6.0	7.0
54456	134.0	92.0
554049	37.0	66.0
54455	1836.0	1040.0
54454	608.0	1084.0
8747	14.0	2.0
8748	5.0	3.0
8745	197.0	210.0
54458	2114.0	3650.0
400818	457.0	137.0
8749	0.0	0.0
8761	9401.0	4044.0
6100	290.0	481.0
8760	6367.0	4173.0
6102	1014.0	741.0
8766	8409.0	7641.0
6101	4.0	1.0
8763	38756.0	7529.0
6103	528.0	614.0
8764	1213.0	678.0
54460	1802.0	3220.0
54464	2831.0	2000.0
54463	2025.0	4616.0
54462	5282.0	3844.0
54461	5894.0	2087.0
54468	1357.0	2357.0
54467	4111.0	2632.0
54466	30.0	2.0
54465	546.0	809.0
255520	1921.0	1361.0
8759	0.0	0.0
8756	0.0	0.0
54469	4776.0	1642.0
8772	318.0	674.0
8773	2424.0	1565.0
8771	0.0	0.0
8776	1071.0	2873.0
8777	6466.0	6514.0
8774	1441.0	1884.0
8775	3636.0	7551.0
101928566	0.0	0.0
8767	642.0	1018.0
6120	1593.0	1555.0
101928571	1.0	0.0
8784	28.0	793.0
6122	64485.0	204225.0
8781	2.0	5.0
6121	1.0	2.0
8787	21.0	55.0
6124	67718.0	48285.0
6123	16.0	4.0
8788	9.0	0.0
8785	68.0	1.0
6126	22.0	11.0
8786	623.0	1359.0
6125	36971.0	37744.0
101928578	211.0	75.0
8780	4256.0	2706.0
6117	5530.0	6848.0
8778	8.0	14.0
6119	648.0	624.0
6118	2398.0	3172.0
8794	70.0	21.0
8795	1607.0	966.0
6130	36962.0	52852.0
8792	478.0	296.0
6133	28397.0	28189.0
6132	29197.0	111465.0
8793	587.0	41.0
8798	463.0	930.0
6135	36923.0	42575.0
8799	1114.0	2601.0
6134	49559.0	98000.0
8796	315.0	158.0
6137	28045.0	50878.0
8797	299.0	242.0
6136	18509.0	41256.0
100421307	5.0	0.0
101735302	349.0	129.0
8790	795.0	569.0
100134444	1.0	2.0
6128	25286.0	37087.0
8789	14.0	4.0
6129	30715.0	39815.0
6142	7722.0	22229.0
6141	14852.0	57766.0
100421311	8.0	14.0
6144	10244.0	10127.0
6143	33492.0	71886.0
100421313	0.0	0.0
6146	15441.0	17077.0
6145	0.0	0.0
6148	0.0	0.0
6147	15335.0	48282.0
100421318	0.0	0.0
100421319	0.0	0.0
100337590	0.0	0.0
100337591	4.0	3.0
6139	1112.0	3669.0
6138	34722.0	35854.0
6152	18948.0	22462.0
6155	23472.0	40529.0
6154	12652.0	42167.0
100421324	0.0	0.0
6157	23022.0	26508.0
6156	23016.0	52335.0
6159	17812.0	28223.0
6158	12150.0	58677.0
100421328	0.0	0.0
6150	786.0	783.0
101928527	315.0	164.0
6164	19989.0	13827.0
6163	10.0	1.0
6166	7711.0	11940.0
6165	18318.0	35172.0
6168	29509.0	50890.0
6167	20043.0	40971.0
100421338	1.0	1.0
6169	13342.0	28464.0
101928536	2.0	0.0
6160	26928.0	44833.0
101928537	0.0	0.0
6161	32737.0	36419.0
100421331	0.0	0.0
6175	38008.0	114386.0
6174	96.0	70.0
6176	31020.0	96539.0
101928545	76.0	57.0
6171	6662.0	21751.0
6170	4626.0	9801.0
6173	2496.0	6495.0
6172	172.0	666.0
100421340	0.0	0.0
100421341	0.0	5.0
100421354	4.0	0.0
6185	10421.0	17283.0
101928550	15.0	2.0
6188	26731.0	109578.0
6187	15040.0	69310.0
100421357	1.0	1.0
6189	16976.0	22658.0
101928555	267.0	9.0
6182	471.0	648.0
6181	49836.0	25900.0
6184	9914.0	20333.0
101928559	0.0	1.0
6183	580.0	1902.0
100421350	3.0	3.0
100421351	3.0	6.0
100421353	1.0	0.0
6197	3923.0	754.0
6196	4171.0	961.0
6199	910.0	1347.0
6198	2504.0	2619.0
6191	57576.0	166472.0
6193	14451.0	49093.0
6192	20.0	88.0
91373	464.0	638.0
6195	389.0	1773.0
6194	61896.0	78321.0
390916	742.0	1336.0
145407	352.0	257.0
100421363	3.0	0.0
100421376	0.0	0.0
100421379	0.0	0.0
91369	11107.0	3163.0
91368	971.0	2106.0
652489	3.0	2.0
390924	37.0	19.0
389901	9.0	12.0
390928	1.0	2.0
390927	168.0	165.0
100421371	11.0	2.0
100421374	42.0	1.0
389903	0.0	0.0
100421389	1.0	1.0
91392	382.0	44.0
389935	0.0	0.0
389932	3.0	0.0
100421384	8.0	10.0
100421398	2.0	2.0
100421399	2.0	0.0
101928513	1.0	5.0
91380	0.0	0.0
390904	0.0	0.0
145438	5.0	34.0
100421390	0.0	1.0
100421391	0.0	0.0
100421395	6.0	4.0
100421397	1.0	0.0
375316	54.0	19.0
375318	0.0	0.0
390963	50.0	38.0
375307	6.0	13.0
389941	80.0	82.0
389948	0.0	0.0
375337	0.0	0.0
377997	0.0	0.0
387316	0.0	0.0
121456	21.0	9.0
387317	0.0	0.0
121457	655.0	531.0
389976	0.0	0.0
375341	563.0	276.0
387319	0.0	0.0
375323	5.0	1362.0
389970	0.0	0.0
390940	118.0	36.0
133418	1225.0	345.0
390948	0.0	0.0
121441	990.0	2240.0
390949	1.0	1.0
652411	0.0	0.0
145370	1.0	1.0
102724954	0.0	0.0
54596	29.0	19.0
375484	475.0	830.0
91526	722.0	1001.0
133396	0.0	4.0
196951	44.0	84.0
91523	367.0	111.0
91522	26.0	17.0
121391	0.0	3.0
145376	170.0	75.0
400986	110.0	97.0
400984	5.0	3.0
196968	1.0	3.0
157378	1046.0	989.0
723961	0.0	0.0
145389	474.0	441.0
157381	6.0	2.0
91543	564.0	991.0
91544	329.0	365.0
102724923	0.0	4.0
652423	0.0	0.0
169355	13.0	2.0
400966	1.0	7.0
121364	1.0	0.0
400961	1216.0	1149.0
157376	0.0	0.0
91574	532.0	735.0
157313	7.0	203.0
157317	1.0	2.0
147991	1260.0	2366.0
399495	1.0	3.0
159963	10.0	3.0
100506965	353.0	36.0
100506963	51.0	32.0
387495	0.0	0.0
387496	569.0	178.0
387494	0.0	3.0
387491	3.0	0.0
387492	38.0	30.0
387486	0.0	0.0
157310	27.0	8.0
100506994	10.0	263.0
338470	16.0	3.0
170302	1.0	282.0
204010	3.0	1.0
399473	27.0	297.0
399474	1381.0	95.0
91584	16079.0	313.0
159989	7.0	13.0
91582	2046.0	1757.0
107126360	0.0	3.0
133383	442.0	307.0
100506930	439.0	1227.0
100820741	1.0	0.0
338448	0.0	0.0
8808	17.0	65.0
8809	171.0	115.0
54512	316.0	847.0
54511	54.0	87.0
54510	10403.0	658.0
54516	753.0	355.0
8802	9454.0	4173.0
8803	5551.0	1432.0
54514	0.0	0.0
8800	3400.0	687.0
8801	6606.0	2926.0
8807	31.0	9.0
400916	2614.0	836.0
54518	4726.0	447.0
8804	11494.0	7090.0
100506939	4.0	0.0
54517	519.0	1422.0
8805	1399.0	2421.0
8820	25.0	24.0
8821	1215.0	4783.0
338440	24.0	331.0
338442	3454.0	97.0
8819	189.0	66.0
100820732	0.0	0.0
255620	0.0	0.0
54522	207.0	1101.0
54521	1225.0	1440.0
54520	2503.0	1351.0
100820735	0.0	0.0
8813	1398.0	1391.0
170393	0.0	11.0
8814	102.0	71.0
170392	1.0	11.0
100506925	0.0	0.0
8811	0.0	5.0
8812	524.0	889.0
8817	115.0	50.0
8818	922.0	1259.0
54529	2363.0	2627.0
255626	0.0	0.0
8815	2620.0	5962.0
8816	5743.0	5441.0
170394	1095.0	1204.0
8831	589.0	1515.0
8832	633.0	519.0
100506953	0.0	0.0
338433	0.0	0.0
338436	0.0	0.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	1166.0	925.0
54532	3372.0	784.0
54531	1301.0	744.0
54538	7855.0	787.0
8824	3646.0	2116.0
8825	686.0	75.0
54537	2200.0	3097.0
54536	805.0	1568.0
8822	12.0	4.0
8823	24.0	11.0
54535	583.0	1219.0
8828	6364.0	1933.0
8829	23817.0	3694.0
8826	19083.0	12733.0
54539	3034.0	3779.0
8842	200.0	8.0
8843	301.0	16.0
8840	131.0	824.0
8841	1924.0	2632.0
100158257	0.0	0.0
54541	1021.0	1318.0
54540	1259.0	856.0
54545	5905.0	4016.0
54544	0.0	1.0
54543	7650.0	5676.0
54542	3902.0	2731.0
54549	85.0	210.0
8835	1559.0	616.0
8836	421.0	198.0
8833	2795.0	6279.0
8834	1343.0	1203.0
54546	4.0	0.0
8839	4942.0	1219.0
8837	12967.0	2022.0
8838	17.0	3.0
101928483	20.0	1.0
8850	3372.0	1070.0
101928484	0.0	1.0
8853	1971.0	2071.0
8854	1577.0	67.0
8851	60.0	456.0
8852	0.0	0.0
400960	819.0	502.0
338412	0.0	1.0
338413	1.0	0.0
54552	381.0	972.0
400957	2.0	1.0
54551	101.0	31.0
54550	32.0	38.0
196996	47.0	31.0
400955	4.0	33.0
400954	44.0	15.0
54556	675.0	455.0
54555	1191.0	2067.0
400952	12.0	4.0
54554	441.0	895.0
400950	4.0	3.0
8846	430.0	680.0
100820709	0.0	1.0
8847	101.0	267.0
54558	495.0	325.0
8844	1498.0	433.0
54557	665.0	441.0
8848	8792.0	6116.0
196993	2.0	129.0
8861	1697.0	4552.0
101928492	173.0	79.0
8864	2516.0	3129.0
6201	15888.0	22320.0
6203	20485.0	37629.0
8862	243.0	630.0
101928496	3.0	0.0
8863	5346.0	1792.0
6202	33293.0	48631.0
723972	0.0	0.0
400946	10.0	50.0
400945	55.0	28.0
54567	1746.0	399.0
54566	7457.0	932.0
400941	4.0	5.0
8857	164.0	410.0
8858	2.0	5.0
54569	0.0	0.0
8856	7.0	5.0
54568	0.0	0.0
8859	428.0	547.0
8871	628.0	2450.0
8872	1975.0	2806.0
6210	18094.0	38538.0
8870	1156.0	3292.0
100421500	0.0	0.0
8875	32.0	20.0
8876	66.0	40.0
8874	6930.0	1725.0
100421506	0.0	0.0
100421509	0.0	0.0
54570	0.0	0.0
400935	5.0	11.0
54574	0.0	0.0
54573	0.0	0.0
54572	1.0	0.0
400932	0.0	1.0
54571	0.0	0.0
54578	17.0	78.0
255631	31.0	56.0
400931	189.0	320.0
54577	21.0	152.0
54576	2.0	17.0
54575	0.0	4.0
6205	45047.0	85045.0
100506915	3.0	0.0
8869	1023.0	113.0
6204	4254.0	18886.0
6207	18949.0	29101.0
6206	29885.0	31054.0
8867	1264.0	1886.0
54579	0.0	0.0
6209	7722.0	29745.0
6208	23328.0	39177.0
170384	1214.0	2555.0
100506916	0.0	0.0
8882	1986.0	1686.0
8883	1543.0	1485.0
8880	2990.0	5257.0
8881	4405.0	2313.0
8886	4024.0	4520.0
6223	11645.0	47595.0
100421512	0.0	0.0
8887	6229.0	9024.0
6222	50285.0	155674.0
8884	4548.0	2849.0
6224	57764.0	36974.0
100421515	28.0	25.0
54581	336.0	136.0
54580	0.0	1.0
54585	909.0	1041.0
54584	108.0	332.0
54583	4080.0	2956.0
54587	8679.0	3005.0
54586	6.0	0.0
8879	4181.0	10655.0
170371	1170.0	157.0
170370	3.0	0.0
8877	459.0	510.0
6218	25561.0	37149.0
6217	20387.0	34961.0
8878	14996.0	13175.0
6219	4.0	1.0
100506907	0.0	0.0
100506906	81.0	90.0
255649	0.0	0.0
6230	26643.0	27148.0
8893	2164.0	2881.0
8894	3356.0	4536.0
101928440	0.0	0.0
8891	2756.0	1270.0
6232	22347.0	66819.0
8892	1147.0	1456.0
6231	2447.0	4385.0
8897	761.0	536.0
6234	6984.0	20480.0
8898	2875.0	1127.0
6233	18734.0	27746.0
8895	8763.0	14178.0
6236	208.0	68.0
8896	1536.0	1483.0
6235	11395.0	29524.0
101928442	0.0	0.0
101928448	4.0	4.0
8890	1953.0	1942.0
280659	0.0	0.0
280657	0.0	0.0
280658	1.0	0.0
280655	10.0	0.0
253039	956.0	687.0
6227	7090.0	20413.0
6226	2.0	0.0
6229	30673.0	111103.0
8888	4793.0	4995.0
6228	24565.0	50477.0
6241	57.0	2066.0
6240	4047.0	4109.0
100421411	0.0	0.0
6242	462.0	2465.0
100421413	2.0	3.0
101928455	5.0	1.0
6244	0.0	0.0
6247	2.0	4.0
100421415	0.0	17.0
6246	0.0	0.0
280644	0.0	2.0
253044	4.0	1.0
6238	10395.0	11630.0
6237	6073.0	496.0
8899	3076.0	5213.0
6239	5436.0	3066.0
6252	1801.0	108.0
100421420	13.0	4.0
6251	6414.0	2800.0
100421422	0.0	4.0
6253	257.0	2027.0
6256	13893.0	3551.0
100421424	0.0	1.0
6258	367.0	22.0
6257	2459.0	2717.0
100421428	0.0	0.0
101928469	4.0	2.0
100421429	3.0	0.0
280637	0.0	0.0
280636	1332.0	2656.0
253018	65.0	40.0
253017	0.0	0.0
253012	4.0	357.0
6249	6079.0	6523.0
6248	0.0	0.0
6263	292.0	45.0
100421431	2.0	2.0
6262	296.0	73.0
100421432	0.0	1.0
101928470	2.0	0.0
100421433	1.0	0.0
100421436	21.0	14.0
100421439	1.0	0.0
6261	227.0	116.0
6260	4.0	4.0
6259	4010.0	3740.0
100421430	0.0	0.0
6274	24.0	22.0
6273	338.0	1685.0
6276	5.0	2.0
6275	7544.0	1084.0
6278	8.0	37.0
6277	21166.0	6005.0
6279	249.0	1056.0
6272	20092.0	5248.0
6271	8249.0	316.0
6285	8485.0	59.0
6284	3128.0	2331.0
100421455	0.0	0.0
6286	67.0	443.0
6289	15930.0	135.0
6288	137691.0	1560.0
6281	13509.0	2586.0
6280	786.0	3749.0
6283	14.0	50.0
6282	8773.0	13089.0
123920	2162.0	1346.0
100421451	0.0	0.0
6296	50.0	73.0
6295	4.0	5.0
6297	400.0	3314.0
6299	203.0	37.0
101928420	0.0	0.0
6290	27.0	0.0
6291	142.0	0.0
6294	3762.0	5311.0
6293	2527.0	4320.0
100421478	0.0	0.0
100421479	0.0	0.0
280664	4.0	0.0
54505	2568.0	3423.0
280660	0.0	0.0
54504	1364.0	684.0
280661	8.0	9.0
54503	207.0	1740.0
54502	1152.0	3514.0
54509	35.0	37.0
123904	0.0	0.0
54508	103.0	17.0
100421473	0.0	0.0
54507	2496.0	165.0
100421487	0.0	0.0
133308	307.0	678.0
147945	0.0	0.0
123970	0.0	0.0
100421480	2.0	0.0
147947	571.0	222.0
147948	140.0	242.0
147949	224.0	507.0
100421484	0.0	0.0
100421485	0.0	1.0
100421498	0.0	0.0
100421499	2.0	1.0
101060006	1.0	0.0
101060005	0.0	0.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	15.0	0.0
147965	333.0	1147.0
147968	10.0	48.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	5.0	3.0
121360	0.0	0.0
101060032	2.0	19.0
135924	0.0	0.0
135927	2.0	2.0
121355	4.0	7.0
147906	414.0	193.0
135932	131.0	16.0
101060045	2.0	2.0
135935	1.0	0.0
101060040	0.0	0.0
147912	588.0	337.0
135942	0.0	0.0
135941	0.0	0.0
121340	0.0	1.0
135946	0.0	0.0
135948	0.0	0.0
104326190	1.0	0.0
104326191	4.0	6.0
147923	442.0	838.0
147920	3.0	93.0
147929	206.0	252.0
104326192	0.0	0.0
104326193	1.0	2.0
375444	72.0	196.0
104326189	4.0	0.0
101060020	1.0	0.0
375449	6727.0	8339.0
104326188	0.0	0.0
121328	6.0	2.0
91653	2640.0	385.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	31.0	1.0
27085	99.0	269.0
27086	4434.0	3502.0
389756	250.0	0.0
147429	2.0	0.0
27089	3862.0	3290.0
91646	91.0	11.0
91647	548.0	1088.0
642968	0.0	0.0
135458	15.0	11.0
390766	0.0	0.0
27098	8.0	856.0
27099	1.0	1.0
27097	1553.0	1928.0
389741	64.0	69.0
27090	542.0	923.0
27091	0.0	0.0
27094	119.0	91.0
27095	3027.0	1705.0
27092	36.0	9298.0
642976	5.0	0.0
400629	0.0	12.0
27093	0.0	0.0
160428	780.0	628.0
375133	234.0	157.0
387122	1.0	16.0
390730	0.0	0.0
390732	0.0	0.0
390735	0.0	0.0
387119	562.0	127.0
27063	10.0	4.0
387117	0.0	0.0
27069	12939.0	8650.0
400612	7.0	1.0
27067	2966.0	3543.0
27068	1814.0	1496.0
221908	179.0	317.0
341799	0.0	0.0
400619	16.0	145.0
642987	38.0	29.0
400618	59.0	3.0
400617	31.0	6.0
64065	2436.0	12716.0
91662	26.0	11.0
91663	30211.0	12490.0
64064	5.0	1.0
64067	131.0	152.0
64066	29.0	1.0
91661	364.0	732.0
91664	472.0	862.0
147463	1377.0	95.0
387111	5.0	1.0
27076	130.0	1470.0
390748	7.0	3.0
27077	204.0	627.0
400604	83.0	26.0
27074	57.0	215.0
27075	2818.0	20897.0
389766	2.0	0.0
387103	84.0	224.0
387104	17.0	1.0
27079	374.0	448.0
389763	1.0	0.0
341784	2.0	2.0
642996	0.0	0.0
27072	3823.0	4025.0
160419	0.0	1.0
64061	1812.0	2484.0
400609	0.0	0.0
160418	1559.0	1924.0
64063	38.0	313.0
27071	119.0	124.0
64062	2578.0	2103.0
91695	147.0	223.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	119.0	21.0
100313770	0.0	0.0
64077	1207.0	1445.0
91694	1441.0	837.0
100313771	0.0	0.0
390790	1.0	0.0
221927	2031.0	2847.0
390792	1.0	0.0
400680	17.0	6.0
27043	2228.0	5281.0
27044	11794.0	21051.0
27042	1041.0	2234.0
389799	3.0	2.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	3595.0	165.0
100313777	0.0	0.0
27040	12.0	14.0
100313774	0.0	0.0
64073	35.0	2732.0
64087	4255.0	25829.0
221914	10.0	11.0
64089	1002.0	404.0
100313781	0.0	0.0
91683	271.0	595.0
91689	1879.0	2235.0
100313780	0.0	0.0
245908	0.0	0.0
91687	186.0	375.0
245909	0.0	0.0
400673	218.0	309.0
389792	359.0	372.0
389791	0.0	3.0
387129	1.0	2.0
400668	1.0	1.0
389787	28.0	10.0
64081	808.0	246.0
64080	171.0	318.0
64083	5612.0	7721.0
64084	21076.0	20556.0
64098	194.0	252.0
64097	1155.0	106.0
400660	9.0	131.0
8909	34.0	16.0
27022	2.0	71.0
8907	4608.0	2060.0
341757	0.0	0.0
400658	2.0	18.0
8908	52395.0	747.0
147407	2.0	2.0
27020	4622.0	5430.0
400657	356.0	409.0
27023	0.0	0.0
400654	0.0	0.0
64090	0.0	5.0
64092	146.0	294.0
64091	216.0	104.0
8900	5.0	24.0
64094	9943.0	8310.0
8905	1759.0	755.0
147409	16.0	1.0
64093	1333.0	15.0
8906	356.0	2576.0
64096	0.0	1.0
8904	3327.0	4720.0
221935	1564.0	2249.0
221937	2815.0	1950.0
221938	1.0	0.0
400652	4.0	4.0
400650	1.0	2.0
27039	17.0	16.0
27032	6648.0	10391.0
27033	12.0	23.0
27030	892.0	1943.0
27031	519.0	157.0
27036	28.0	38.0
400645	0.0	0.0
27037	809.0	1580.0
400644	7.0	0.0
27034	1489.0	314.0
400643	0.0	4.0
27035	11.0	26.0
8912	863.0	523.0
100313769	2.0	6.0
8913	8.0	24.0
8910	2420.0	558.0
8911	13.0	27.0
8916	1717.0	1672.0
8914	847.0	4420.0
8915	933.0	808.0
245935	0.0	0.0
245936	0.0	0.0
245937	4.0	0.0
245938	0.0	0.0
8930	1294.0	1784.0
245939	0.0	0.0
221960	230.0	266.0
245930	0.0	0.0
245931	0.0	0.0
245932	1.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	5358.0	3236.0
8927	82.0	1993.0
8928	2.0	1.0
8925	8270.0	4814.0
8926	5.0	2.0
221955	761.0	1003.0
8941	0.0	262.0
8942	118.0	163.0
375189	29.0	28.0
8940	10.0	27.0
245940	0.0	0.0
206338	3216.0	33.0
375190	559.0	419.0
196446	13.0	3.0
8934	2607.0	716.0
8935	4657.0	1468.0
196441	1765.0	1646.0
8932	8401.0	6869.0
8933	5431.0	2387.0
8938	161.0	34.0
8939	3267.0	2340.0
8936	480.0	113.0
326105	1.0	3.0
245913	0.0	0.0
245915	0.0	0.0
221981	489.0	142.0
245910	0.0	0.0
206358	588.0	1016.0
245911	1.0	0.0
245912	0.0	0.0
196415	0.0	0.0
642909	1.0	1.0
642907	1.0	0.0
8945	1289.0	6836.0
54659	3.0	0.0
54658	0.0	1.0
8943	6217.0	9482.0
54657	0.0	0.0
8944	0.0	0.0
196410	99.0	20.0
245927	0.0	0.0
245928	0.0	0.0
6300	432.0	1513.0
245929	0.0	0.0
6302	2547.0	1684.0
6301	6130.0	7440.0
160492	0.0	0.0
54662	3892.0	1107.0
54661	8.0	10.0
54660	36.0	14.0
54665	1446.0	2334.0
54664	4187.0	6228.0
54663	717.0	1573.0
8970	13.0	7.0
8971	3158.0	4402.0
101928363	21.0	2.0
8974	1358.0	1615.0
6311	2907.0	2978.0
8975	2524.0	2235.0
6310	2467.0	2474.0
91612	3591.0	3574.0
100421601	0.0	0.0
8972	14.0	7.0
8973	0.0	34.0
245972	12.0	28.0
245973	160.0	41.0
54677	590.0	780.0
54676	2361.0	2005.0
54675	4306.0	1638.0
147468	1.0	0.0
54674	1463.0	29.0
6304	2196.0	259.0
6303	5799.0	4260.0
8968	0.0	0.0
6305	5170.0	2935.0
91603	538.0	1193.0
91608	2729.0	968.0
6307	704.0	1219.0
642924	7.0	3.0
8969	8.0	6.0
6309	2424.0	695.0
91607	3083.0	654.0
6320	157.0	563.0
6322	874.0	118.0
8985	2791.0	1654.0
8986	1782.0	1842.0
64002	0.0	0.0
101928378	67.0	52.0
6324	494.0	545.0
64005	162.0	492.0
6323	10.0	19.0
101928376	0.0	5.0
54680	1072.0	2116.0
642938	5.0	107.0
54682	1443.0	3267.0
54681	830.0	1743.0
196403	365.0	1719.0
6315	1.0	0.0
6314	1736.0	1273.0
6317	21.0	80.0
8976	3844.0	5284.0
6319	193843.0	26880.0
6318	0.0	8.0
642935	4.0	2.0
8992	8414.0	10111.0
8993	0.0	3.0
6331	69.0	6.0
8991	14017.0	5121.0
6330	2614.0	235.0
100421621	13.0	9.0
8996	1801.0	902.0
101928388	0.0	2.0
6332	157.0	43.0
8997	3338.0	840.0
8994	1398.0	2076.0
6335	446.0	27.0
8995	131.0	103.0
6334	71.0	854.0
147495	6444.0	728.0
100421629	0.0	0.0
8989	10.0	59.0
6326	90.0	29.0
8987	2160.0	143.0
6328	410.0	25.0
91624	2255.0	390.0
6327	56.0	19.0
8988	15.0	2.0
6329	2282.0	74.0
642946	59.0	92.0
6340	9.0	2549.0
6342	10529.0	5163.0
6341	2307.0	1581.0
6344	78.0	6.0
100421633	0.0	0.0
6343	3.0	24.0
100421634	0.0	0.0
6346	1.0	2.0
6345	299.0	70.0
100421638	1.0	0.0
642958	0.0	3.0
642959	0.0	0.0
6337	220.0	6118.0
642952	0.0	0.0
6336	5.0	3.0
6339	82.0	67.0
91614	38.0	37.0
8999	3.0	105.0
6338	705.0	1915.0
642954	21.0	36.0
6351	746.0	191.0
6352	432.0	635.0
6355	1186.0	87.0
6354	2.0	1.0
6357	249.0	14.0
6356	6.0	56.0
100421528	0.0	1.0
6348	898.0	258.0
6347	5538.0	1028.0
196394	190.0	943.0
6362	177.0	114.0
6361	11.0	15.0
6364	1.0	21.0
6363	171.0	121.0
100421533	36.0	27.0
6366	11182.0	225.0
100421535	0.0	0.0
6368	15.0	4.0
6367	33.0	121.0
101928337	1.0	3.0
6360	14.0	0.0
255349	7.0	2.0
6359	0.0	10.0
6358	751.0	42.0
6373	6.0	107.0
101928340	4.0	127.0
6372	0.0	12.0
100421542	0.0	0.0
6375	10.0	2.0
6374	6.0	3.0
100421545	6.0	15.0
6376	4150.0	572.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	4.0	2.0
255313	0.0	0.0
196374	7.0	22.0
6369	80.0	1.0
6383	12442.0	1643.0
6386	16595.0	4518.0
6385	3399.0	16124.0
6388	1392.0	2360.0
6387	23029.0	2348.0
6389	8971.0	4389.0
255330	0.0	0.0
6382	720.0	9003.0
102724246	6.0	3.0
255324	0.0	1.0
196385	64.0	62.0
196383	1480.0	867.0
100421550	0.0	0.0
6397	7705.0	2668.0
100421565	0.0	0.0
6396	3570.0	3190.0
100421566	0.0	0.0
6399	504.0	509.0
6398	375.0	240.0
6391	6844.0	5461.0
6390	4681.0	2100.0
6392	4918.0	1204.0
282997	26.0	172.0
282996	514.0	3941.0
100134229	199.0	127.0
282991	964.0	1928.0
100421560	0.0	0.0
100421577	8.0	11.0
100421579	0.0	1.0
255394	1074.0	466.0
102724224	21.0	94.0
54600	0.0	0.0
54602	1971.0	1139.0
282980	2.0	0.0
54606	2179.0	3389.0
100421572	0.0	0.0
100421588	1.0	0.0
100421589	26.0	4.0
282974	343.0	744.0
282973	40.0	407.0
54619	401.0	548.0
100421581	0.0	0.0
196335	0.0	0.0
100421582	4.0	6.0
54617	1907.0	1733.0
100421598	0.0	0.0
100421599	0.0	0.0
255374	59.0	91.0
282969	346.0	55.0
102724201	11.0	2.0
282966	1.0	0.0
54622	1390.0	876.0
100134259	37.0	14.0
54621	2090.0	1114.0
54620	343.0	968.0
54626	8.0	37.0
54625	3307.0	5524.0
54623	2899.0	5405.0
54629	2818.0	1265.0
54627	127.0	23.0
27005	1042.0	1072.0
27006	4.0	1.0
27000	771.0	1003.0
27004	1.0	10.0
27018	2672.0	6929.0
27019	4.0	22.0
400591	1.0	55.0
27010	243.0	100.0
27012	0.0	0.0
27013	4473.0	4070.0
400581	2.0	1.0
400578	0.0	1.0
400569	585.0	565.0
400566	71.0	594.0
389715	2.0	0.0
100313829	0.0	0.0
390729	1.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	11.0	0.0
389730	2.0	0.0
100038246	0.0	1.0
389727	0.0	0.0
91775	1304.0	880.0
390872	0.0	0.0
390874	2.0	4.0
654835	0.0	0.0
400759	59.0	34.0
400757	1.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	1.0	3.0
400752	20.0	123.0
137994	79.0	525.0
642843	8.0	4.0
91768	4445.0	3143.0
64151	50.0	400.0
64150	225.0	22.0
64168	639.0	12.0
64167	5983.0	1799.0
390883	0.0	0.0
390882	0.0	0.0
390885	1.0	0.0
390886	0.0	0.0
125988	1651.0	2090.0
400746	37.0	15.0
400745	2.0	10.0
389866	8.0	4.0
150962	411.0	368.0
64175	1274.0	1145.0
162968	43.0	255.0
64174	218.0	73.0
162966	380.0	627.0
162967	845.0	1184.0
162962	288.0	749.0
162963	129.0	115.0
125981	1.0	0.0
149992	0.0	0.0
390856	0.0	0.0
390858	2.0	8.0
27187	1.0	1.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	283.0	159.0
149986	1479.0	1978.0
147323	6.0	0.0
