id	7f92fd47-9938-4069-bc1d-ce6d7d6c1dc4	eaee0d82-cd7e-47a5-859f-59b7bf5ad6a0
9169	11218.0	8602.0
9166	1868.0	871.0
642395	14.0	9.0
9167	6134.0	1737.0
642394	0.0	3.0
106480864	0.0	0.0
106480863	0.0	4.0
106480866	0.0	2.0
106480865	0.0	1.0
106480868	0.0	5.0
255082	118.0	635.0
106480867	0.0	16.0
9162	492.0	1330.0
106480869	0.0	0.0
654383	3.0	76.0
106480871	0.0	11.0
106480870	0.0	1.0
106480873	0.0	13.0
282697	0.0	0.0
400258	5359.0	41.0
106480872	0.0	14.0
642389	0.0	7.0
654381	0.0	1.0
9179	757.0	412.0
9177	0.0	1.0
106480875	0.0	0.0
9172	345.0	98.0
106480874	1.0	0.0
106480877	0.0	0.0
9170	66.0	339.0
106480876	0.0	58.0
9175	1394.0	3932.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	109.0	143.0
106480880	7.0	26.0
106480882	0.0	0.0
106480881	0.0	143.0
654376	1.0	88.0
106480884	0.0	3.0
106480883	0.0	59.0
654370	0.0	47.0
137868	3.0	1.0
730112	553.0	57.0
106480849	0.0	0.0
729123	7.0	69.0
9188	4952.0	3270.0
106479859	0.0	1.0
106479858	11.0	7.0
9189	4235.0	2054.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	903.0	121.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1234.0	822.0
106479852	0.0	10.0
106480841	0.0	0.0
9180	4682.0	4577.0
106480844	0.0	156.0
106479851	0.0	0.0
9181	7351.0	12646.0
106479850	0.0	20.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	1376.0	2873.0
106480845	0.0	2.0
9184	3616.0	1955.0
106480848	0.0	0.0
9185	1097.0	5760.0
106480847	0.0	0.0
57501	37.0	569.0
57502	866.0	75.0
57504	2695.0	4401.0
125875	198.0	9.0
106480851	0.0	1.0
106480850	0.0	58.0
57509	10341.0	12363.0
730109	0.0	2.0
137872	4919.0	794.0
102546175	4.0	23.0
57505	584.0	878.0
644903	10.0	21.0
57506	16732.0	10641.0
57507	1282.0	5235.0
57508	1166.0	911.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	10.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	27543.0	359.0
106479841	0.0	0.0
106480852	0.0	95.0
9191	3091.0	3272.0
106479840	0.0	11.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	2354.0	2553.0
106480857	0.0	27.0
106480856	0.0	27.0
106480859	1.0	10.0
729119	4.0	9.0
9196	49.0	285.0
106480858	0.0	1.0
57512	62.0	8.0
57513	3319.0	814.0
57514	9525.0	3209.0
123207	1252.0	1490.0
57515	40197.0	5223.0
106480860	0.0	0.0
57510	1992.0	2887.0
106480862	0.0	73.0
57511	1803.0	1423.0
106480861	0.0	2.0
644911	1.0	0.0
644914	8.0	52.0
57519	4609.0	2451.0
729146	5.0	0.0
106480828	0.0	27.0
113878	465.0	621.0
135228	4107.0	2366.0
106480827	0.0	10.0
729148	52.0	41.0
106480829	0.0	0.0
137886	1514.0	1962.0
106479879	0.0	0.0
730130	0.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	3.0	12.0
106480820	0.0	11.0
106479875	0.0	0.0
106479874	0.0	6.0
106479873	1.0	1.0
106480822	0.0	3.0
106479872	0.0	4.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	3.0	3.0
106479870	3.0	13.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	3253.0	1293.0
57524	4.0	91.0
57526	1255.0	207.0
644928	16.0	12.0
57520	3147.0	1841.0
57521	1996.0	2301.0
57522	1498.0	3024.0
57528	74.0	51.0
57529	21.0	28.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	0.0	1.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	3.0	13.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	1.0
106480830	0.0	13.0
106480833	0.0	0.0
106479862	0.0	28.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	367.0	370.0
106479860	0.0	0.0
106480835	0.0	1.0
106480834	0.0	7.0
106480837	22.0	103.0
106480836	0.0	0.0
57534	5294.0	4275.0
57535	47.0	15028.0
343727	0.0	0.0
57536	578.0	2877.0
57537	167.0	753.0
150864	1001.0	688.0
57530	9.0	2339.0
57531	1419.0	774.0
57532	8176.0	13508.0
106480840	0.0	8.0
57533	2287.0	3172.0
57538	15206.0	958.0
57539	1709.0	1611.0
106479817	0.0	58.0
106480806	1.0	5.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	1.0	1.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	2.0	35.0
106479812	0.0	4.0
106479811	1.0	2.0
106479810	0.0	31.0
123263	618.0	227.0
106480800	0.0	16.0
123264	37.0	14.0
57540	3.0	3.0
106480802	0.0	60.0
106480801	0.0	6.0
106480804	0.0	43.0
106480803	0.0	0.0
57545	1628.0	2519.0
57546	10131.0	612.0
57547	465.0	468.0
57541	1187.0	1139.0
57542	1706.0	3982.0
353132	0.0	0.0
57544	2388.0	901.0
353131	0.0	0.0
644943	25.0	39.0
57549	7.0	2570.0
106479809	0.0	0.0
106479808	0.0	2.0
644945	0.0	0.0
100101490	34.0	137.0
106479807	0.0	0.0
137835	97.0	160.0
106479806	3.0	9.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	1.0	5.0
106479804	0.0	7.0
106479803	0.0	0.0
106480818	0.0	7.0
644961	20.0	57.0
106479802	12.0	71.0
106479801	0.0	0.0
644962	8.0	2172.0
106479800	0.0	0.0
353134	0.0	0.0
353133	1.0	0.0
106480811	0.0	0.0
57551	11520.0	11593.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	0.0	7.0
353139	0.0	0.0
106480814	0.0	0.0
57556	2597.0	1844.0
57558	438.0	987.0
57559	806.0	254.0
57552	466.0	1918.0
353141	0.0	0.0
353140	0.0	0.0
57553	1493.0	3093.0
57554	44.0	109.0
353143	0.0	0.0
57555	1528.0	1569.0
353142	3.0	0.0
343702	0.0	11.0
729102	2.0	6.0
106479839	0.0	48.0
106479838	0.0	2.0
729101	3.0	88.0
106479837	0.0	33.0
106479836	2.0	152.0
106479835	7.0	4.0
644972	121.0	34.0
106479834	1.0	59.0
106479833	0.0	0.0
642311	2.0	5.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	1.0
389101	8.0	3.0
102465906	0.0	0.0
57560	740.0	802.0
106479830	0.0	0.0
353144	0.0	0.0
57561	8927.0	1648.0
57562	2742.0	2357.0
149830	0.0	1.0
57567	597.0	239.0
57568	1770.0	2194.0
57569	1722.0	242.0
57563	1943.0	777.0
57565	39.0	9.0
106479829	3.0	13.0
106479828	0.0	11.0
106479827	0.0	0.0
106479826	0.0	10.0
106479825	4.0	10.0
106479824	0.0	0.0
106479823	0.0	2.0
106479822	0.0	19.0
106479821	0.0	0.0
57570	1861.0	903.0
125893	343.0	350.0
106479820	1.0	20.0
57571	59.0	721.0
57572	7589.0	2307.0
149840	149.0	171.0
57573	1281.0	1121.0
102465910	0.0	0.0
57578	168.0	67.0
57579	1115.0	529.0
149837	661.0	228.0
123228	178.0	405.0
57574	1.0	17.0
353163	3.0	59.0
57575	34.0	25.0
102465909	0.0	1.0
57576	304.0	44.0
102465908	0.0	0.0
57577	409.0	1694.0
353164	1.0	56.0
102465907	0.0	0.0
644974	4.0	51.0
642317	3.0	13.0
106479819	0.0	0.0
106479818	0.0	25.0
730198	0.0	0.0
730196	0.0	0.0
390110	2.0	6.0
389123	0.0	0.0
389124	0.0	0.0
730190	0.0	195.0
390116	2.0	0.0
389120	0.0	47.0
390117	0.0	0.0
147276	2.0	402.0
389118	11.0	8.0
389119	100.0	46.0
353174	10.0	153.0
389114	864.0	609.0
135293	846.0	213.0
135295	27.0	87.0
729196	1.0	0.0
729198	0.0	13.0
730180	0.0	0.0
353189	52.0	18.0
392752	25.0	100.0
389144	0.0	1.0
389141	3.0	1.0
123283	1890.0	730.0
102465944	0.0	0.0
353194	4.0	2.0
353196	0.0	0.0
389136	4688.0	583.0
389137	2.0	2.0
390102	0.0	0.0
100526416	0.0	0.0
389125	5.0	6.0
389160	2.0	812.0
390151	0.0	0.0
390152	0.0	0.0
729163	9.0	22.0
730152	0.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	14.0	17.0
390158	9.0	2.0
389161	2.0	53.0
147226	2.0	2.0
389158	0.0	0.0
147228	0.0	0.0
135250	27.0	176.0
102465975	0.0	2.0
729156	7.0	32.0
102465974	1.0	12.0
730144	9.0	2.0
390162	0.0	0.0
390166	0.0	0.0
389156	11.0	1.0
390167	0.0	0.0
390168	1.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	0.0	0.0
389151	0.0	1.0
102465976	0.0	0.0
729150	3.0	4.0
730138	12.0	2.0
102465985	0.0	0.0
730174	1.0	10.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	11.0	2.0
390136	0.0	0.0
390137	0.0	0.0
221303	358.0	21.0
390138	0.0	0.0
221302	348.0	307.0
390139	0.0	0.0
729182	0.0	0.0
135270	0.0	0.0
389170	26.0	275.0
729178	111.0	92.0
102465995	0.0	0.0
102465993	0.0	0.0
390142	0.0	0.0
729177	3.0	208.0
390144	0.0	0.0
729176	4.0	1.0
389179	29.0	16.0
389177	1.0	1.0
390148	0.0	0.0
729171	20.0	81.0
390072	26.0	19.0
390073	0.0	0.0
390075	0.0	0.0
390077	2.0	3.0
390078	0.0	1.0
390079	2.0	0.0
221322	205.0	1143.0
642290	2.0	41.0
389084	15.0	210.0
390081	0.0	0.0
390082	0.0	4.0
389072	713.0	722.0
390083	0.0	0.0
390084	0.0	2.0
389075	0.0	0.0
389073	0.0	0.0
390091	3.0	31.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	26.0
390059	0.0	35.0
390061	0.0	22.0
390063	0.0	25.0
390064	0.0	58.0
389090	0.0	2.0
390066	0.0	51.0
390067	1.0	54.0
221336	88.0	88.0
147199	0.0	1.0
257313	285.0	25.0
221357	0.0	0.0
196120	0.0	0.0
9201	5690.0	1838.0
9202	5497.0	6946.0
9200	418.0	31.0
9205	1134.0	756.0
9206	2.0	126.0
9203	2582.0	2285.0
9204	924.0	765.0
221391	2.0	2.0
221393	0.0	6.0
221395	26622.0	1922.0
9212	6.0	72.0
9213	2112.0	2551.0
9210	0.0	0.0
9211	9.0	0.0
9217	6988.0	4844.0
9214	114.0	216.0
9215	1954.0	1620.0
284904	8.0	0.0
284900	559.0	1838.0
9209	2201.0	5511.0
159195	1008.0	5388.0
9207	0.0	767.0
9208	5967.0	12857.0
9223	4223.0	4259.0
9221	2795.0	2336.0
9227	19.0	80.0
644873	1363.0	1976.0
9228	164.0	45.0
644871	0.0	0.0
57460	1039.0	4081.0
57461	766.0	365.0
57462	3511.0	1134.0
257364	4751.0	2367.0
57463	1299.0	396.0
9220	222.0	539.0
57468	8.0	104.0
57469	354.0	180.0
57464	71.0	116.0
257358	23.0	2.0
57465	2182.0	3673.0
57466	2182.0	2048.0
57467	42.0	4.0
9218	8281.0	4377.0
9219	3829.0	2832.0
113802	496.0	415.0
9235	1070.0	697.0
644881	0.0	0.0
9232	45.0	166.0
9238	1832.0	1588.0
9236	2527.0	1386.0
57471	15.0	101.0
101101773	0.0	0.0
57472	1756.0	2406.0
101101772	2.0	25.0
57473	1162.0	1772.0
57474	95.0	596.0
9230	4090.0	1382.0
9231	1775.0	6401.0
101101776	0.0	5.0
101101775	160.0	83.0
57470	2956.0	1429.0
57479	1751.0	3007.0
791114	81.0	1.0
791115	1.0	1.0
57475	710.0	1505.0
105616916	0.0	0.0
57476	116.0	135.0
57477	4459.0	3095.0
57478	1406.0	2087.0
644877	9.0	2.0
9229	40.0	47.0
9245	3.0	28.0
9246	3415.0	1372.0
9244	227.0	108.0
644890	3.0	12.0
9249	18545.0	1023.0
644896	0.0	89.0
9247	0.0	20.0
9248	9.0	1.0
57482	3.0	286.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	10004.0	451.0
106480789	1.0	36.0
106480788	0.0	2.0
9241	20.0	0.0
9242	222.0	110.0
57480	2613.0	1022.0
9240	3869.0	1173.0
57481	2.0	47.0
106480790	0.0	0.0
284958	0.0	7.0
106480792	0.0	0.0
106480791	13.0	1.0
57486	989.0	1322.0
106480794	0.0	9.0
106480793	0.0	0.0
57488	14787.0	4022.0
106480796	68905.0	6896.0
57489	1944.0	2096.0
106480795	52.0	1.0
9256	408.0	1270.0
9254	144.0	1417.0
9255	2801.0	1387.0
137814	0.0	1.0
341152	0.0	2.0
9258	1254.0	1874.0
57493	13459.0	5615.0
106480798	0.0	0.0
57494	5606.0	2005.0
106480797	0.0	1.0
57495	1194.0	41.0
57496	10554.0	14621.0
106480799	0.0	1.0
9252	634.0	3368.0
9253	2287.0	1132.0
57491	41.0	196.0
57492	5959.0	8047.0
284948	1.0	26.0
57497	1.0	8.0
57498	9910.0	7353.0
284942	395.0	226.0
642236	182.0	110.0
402509	1.0	0.0
341148	0.0	0.0
9267	2416.0	3153.0
9265	5238.0	1380.0
9266	1587.0	6869.0
106479779	2.0	15.0
106479778	0.0	0.0
106479777	6.0	1.0
106480765	0.0	2.0
106479776	0.0	0.0
9260	914.0	1253.0
106480764	0.0	0.0
106479775	0.0	4.0
106480767	0.0	1.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	7.0
9263	961.0	1649.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	0.0	1.0
106479771	0.0	0.0
9261	5396.0	12452.0
106479770	0.0	0.0
9262	2703.0	1302.0
106480770	7.0	11.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	0.0
106480773	0.0	7.0
9278	774.0	1054.0
9276	8272.0	9861.0
9277	1113.0	965.0
106479769	0.0	0.0
106479768	0.0	0.0
106479767	0.0	13.0
106479766	0.0	0.0
9270	12446.0	996.0
106479765	0.0	0.0
106480776	0.0	3.0
9271	0.0	5.0
106480775	2.0	4.0
106479764	0.0	0.0
106480778	5.0	3.0
106479763	0.0	0.0
106479762	0.0	82.0
106480777	0.0	28.0
9274	1147.0	739.0
402573	9.0	3.0
106479761	0.0	1.0
9275	3470.0	2113.0
106479760	0.0	0.0
106480779	0.0	0.0
106480781	2.0	117.0
654231	5.0	13.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	0.0	27.0
106480782	3.0	182.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	4.0	5.0
341128	0.0	0.0
113835	127.0	305.0
9289	5631.0	1379.0
9287	0.0	0.0
9288	0.0	0.0
642273	18.0	537.0
106479799	0.0	0.0
106480743	2.0	83.0
106479798	0.0	0.0
9282	2923.0	3606.0
106479797	0.0	31.0
106480742	1.0	65.0
106479796	0.0	1.0
106480745	0.0	0.0
106479795	0.0	1.0
106480744	0.0	0.0
106479794	8.0	5.0
106480747	0.0	0.0
402562	7.0	6.0
106479793	0.0	0.0
106480746	0.0	0.0
9283	6.0	230.0
106479792	0.0	2.0
106480749	0.0	0.0
9284	346.0	332.0
106479791	0.0	0.0
106480748	1.0	0.0
106479790	0.0	1.0
106480750	0.0	69.0
284998	1.0	0.0
106480752	2.0	0.0
284996	1992.0	1904.0
106480751	0.0	0.0
341112	2.0	5.0
284992	56.0	161.0
341116	1.0	1.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	1.0	0.0
9293	0.0	164.0
106480753	0.0	0.0
9290	12.0	20.0
106480756	0.0	10.0
106479785	0.0	5.0
257397	2747.0	4818.0
113829	6908.0	2037.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	2725.0	558.0
113828	351.0	4183.0
106479783	0.0	41.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	0.0	26.0
9294	743.0	537.0
9295	10521.0	7034.0
642280	79.0	384.0
106479780	2.0	6.0
106480759	0.0	7.0
654254	10.0	54.0
106480761	1.0	0.0
284988	12.0	1.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	3.0	8.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	2.0	4026.0
106479738	0.0	2.0
729246	0.0	0.0
106479737	2.0	0.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	0.0	3.0
106479733	3.0	37.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	2.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	0.0	28.0
729249	5.0	11.0
729248	0.0	0.0
106480724	0.0	2.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	109.0	188.0
57622	77.0	28.0
57623	396.0	851.0
57624	11.0	4.0
57620	1972.0	1316.0
106480730	0.0	0.0
57621	1309.0	701.0
57626	0.0	0.0
100125387	0.0	264.0
730227	6.0	52.0
57628	4.0	2.0
353219	0.0	4.0
729234	297.0	609.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	7.0	88.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	75.0	30.0
106479726	0.0	3.0
729230	90.0	146.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	311.0	108.0
106479723	0.0	1.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	0.0	0.0
106480731	0.0	0.0
106479720	0.0	1.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	3.0	6.0
106480736	75.0	94.0
106480735	4.0	147.0
100113391	0.0	14.0
106480738	3.0	4.0
100113392	1.0	5.0
100113393	7.0	50.0
106480737	1.0	17.0
57633	28.0	664.0
341208	2.0	125.0
150726	176.0	1353.0
57634	3762.0	6927.0
57636	2149.0	1074.0
57630	2380.0	5120.0
57631	552.0	124.0
106480741	20.0	208.0
106480740	0.0	20.0
57639	840.0	685.0
106479719	10.0	22.0
730213	1.0	21.0
106480707	3.0	0.0
106480706	0.0	1.0
106480709	0.0	0.0
106480708	0.0	11.0
106479759	0.0	12.0
106479758	1.0	1.0
729262	6.0	94.0
106479757	0.0	1.0
106479756	0.0	14.0
729264	15.0	9.0
106479755	0.0	1.0
106479754	0.0	0.0
100113383	13.0	42.0
106479753	0.0	0.0
100113384	3.0	2.0
106480701	0.0	0.0
106479752	1.0	2.0
106479751	0.0	4.0
106480700	0.0	17.0
100113386	33.0	334.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	13.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	8.0
100113382	0.0	4.0
57644	235.0	557.0
57645	3094.0	7575.0
644809	25.0	8.0
150737	469.0	546.0
57646	1178.0	1463.0
57647	612.0	877.0
100188945	6.0	88.0
57642	0.0	55.0
100113389	0.0	1.0
57643	161.0	818.0
100188949	45.0	66.0
135112	5842.0	1154.0
730249	0.0	1.0
57648	981.0	11271.0
57649	2456.0	7353.0
730246	14.0	329.0
106480718	0.0	0.0
113746	2.0	102.0
106480717	0.0	0.0
106479749	0.0	110.0
729258	8.0	4.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	1.0	0.0
135114	3069.0	1352.0
106479746	0.0	0.0
106479745	4.0	16.0
106479744	0.0	0.0
106480710	0.0	1.0
106479743	0.0	2.0
106479742	0.0	0.0
100113373	49.0	8.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	134.0	220.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	8.0	1.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	0.0	5.0
57655	2681.0	2074.0
100418708	0.0	0.0
100188954	7.0	211.0
57657	187.0	262.0
57658	12638.0	3997.0
100418709	0.0	0.0
100418706	0.0	18.0
57654	525.0	3354.0
100113379	1.0	1.0
729250	0.0	0.0
730239	4.0	3.0
57659	14393.0	7910.0
644815	229.0	780.0
100188953	31.0	40.0
729201	0.0	2.0
729209	0.0	0.0
100418711	0.0	34.0
57661	1290.0	1753.0
55003	842.0	236.0
57666	1373.0	1132.0
55002	2691.0	5596.0
100418718	0.0	0.0
55001	1.0	505.0
57669	2452.0	3551.0
55000	11672.0	12361.0
57662	10.0	733.0
55007	750.0	2078.0
100418715	0.0	0.0
57663	1.0	0.0
55006	681.0	339.0
57664	1118.0	197.0
55005	2526.0	1711.0
55004	5204.0	1594.0
57665	1022.0	291.0
55009	751.0	337.0
644820	86.0	114.0
55008	1707.0	291.0
57670	226.0	1236.0
390201	0.0	0.0
392862	12.0	56.0
100418724	0.0	123.0
390203	0.0	2.0
55010	101.0	99.0
390205	20.0	20.0
100418720	0.0	83.0
55014	1700.0	2000.0
57677	676.0	1366.0
55013	800.0	458.0
57678	156497.0	2183.0
57679	2313.0	2256.0
55012	1848.0	522.0
55011	1459.0	815.0
55018	0.0	22.0
57673	125.0	227.0
57674	15839.0	41448.0
55017	2261.0	1278.0
55016	517.0	11104.0
100418728	0.0	3.0
55015	1800.0	1789.0
106479718	0.0	202.0
106479717	0.0	0.0
730211	3.0	10.0
100127989	0.0	0.0
106479716	0.0	0.0
106479715	1.0	4.0
106479714	0.0	0.0
106479713	0.0	7.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	8.0	13.0
57680	4821.0	10413.0
106479710	0.0	0.0
100418733	0.0	3.0
100418735	2.0	1.0
57683	1492.0	340.0
353267	3.0	28.0
55020	4913.0	987.0
100418731	0.0	3.0
57688	1138.0	2127.0
57689	35.0	271.0
55024	2133.0	154.0
55023	6247.0	7258.0
389217	8.0	15.0
55022	3109.0	214.0
57684	705.0	739.0
100418737	15.0	48.0
55028	1616.0	1254.0
57685	3998.0	647.0
343819	0.0	0.0
100418736	0.0	28.0
55027	841.0	418.0
100418739	0.0	0.0
55026	420.0	143.0
57687	115.0	7.0
353274	1778.0	4444.0
644844	0.0	39.0
100127983	210.0	16.0
149708	0.0	5.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	1.0	5.0
137735	7.0	35.0
106479706	18.0	10.0
729211	3.0	80.0
100127979	1.0	8.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	1.0	16.0
106479702	0.0	0.0
106479701	0.0	13.0
644861	2.0	11.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	617.0	226.0
100418744	9.0	150.0
57692	292.0	192.0
100418743	1.0	11.0
57693	1437.0	2041.0
150709	373.0	543.0
392843	3.0	1.0
100418745	0.0	3.0
55032	2589.0	1023.0
100418740	10.0	163.0
55031	7063.0	5043.0
573971	31.0	2.0
729215	0.0	0.0
55030	1292.0	2418.0
57690	2653.0	4346.0
57699	125.0	157.0
55036	125.0	2116.0
389208	0.0	19.0
55035	2511.0	2582.0
55034	973.0	884.0
389206	5.0	11.0
55033	1431.0	2003.0
389207	0.0	0.0
57695	697.0	2513.0
100418748	1.0	3.0
57696	1027.0	1338.0
55039	518.0	652.0
100418747	0.0	3.0
55038	200.0	581.0
57697	563.0	798.0
55037	5105.0	3140.0
123103	71.0	12.0
57698	997.0	7306.0
389203	1246.0	164.0
113791	4054.0	1569.0
390231	0.0	0.0
353288	0.0	0.0
390233	0.0	24.0
100418754	1.0	5.0
147150	4.0	4.0
100418756	0.0	0.0
389240	163.0	9.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	0.0	6.0
102465802	0.0	0.0
390239	1.0	0.0
102465801	0.0	0.0
102465800	0.0	1.0
390243	0.0	1.0
353299	1.0	11.0
390245	4.0	113.0
147166	475.0	404.0
100418763	0.0	0.0
100233209	125.0	236.0
100418769	0.0	41.0
123169	708.0	1714.0
104266962	0.0	0.0
104266963	0.0	9.0
100418770	0.0	7.0
392872	4.0	4.0
390211	23.0	17.0
390212	0.0	0.0
390213	17.0	26.0
100418779	0.0	0.0
147172	445.0	549.0
147179	3961.0	4241.0
104266960	1.0	0.0
390215	0.0	0.0
104266961	0.0	0.0
160140	39.0	216.0
390218	2.0	3.0
100418774	0.0	1.0
389257	0.0	45.0
159162	0.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	8.0	39.0
104266957	1.0	3.0
104266958	0.0	0.0
104266956	6.0	0.0
102465839	0.0	1.0
147184	556.0	610.0
390224	0.0	2.0
102465838	0.0	9.0
147183	1.0	0.0
390225	1.0	1.0
102465837	0.0	5.0
390226	0.0	0.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	1.0	64.0
729288	56.0	102.0
102465842	7.0	10.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	0.0
102465840	1.0	24.0
390273	0.0	0.0
221409	0.0	0.0
390274	0.0	1.0
390275	0.0	0.0
100418799	0.0	1.0
389289	197.0	290.0
149773	7.0	62.0
221400	159.0	40.0
149775	14.0	159.0
102524628	46.0	39.0
147111	0.0	3.0
150759	472.0	1497.0
729277	0.0	0.0
137797	2.0	1.0
730262	0.0	0.0
135138	24.0	16.0
102465857	0.0	3.0
102465856	0.0	2.0
150763	245.0	166.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	3.0	11.0
102465862	0.0	0.0
102465861	4.0	6.0
102465860	0.0	0.0
159119	0.0	0.0
730291	0.0	1.0
221421	51.0	294.0
390259	0.0	0.0
221424	5.0	31.0
102465869	0.0	0.0
102465868	0.0	7.0
102465867	0.0	18.0
102465866	0.0	28.0
57600	8709.0	1280.0
57602	3323.0	2879.0
57608	10901.0	2983.0
57609	3767.0	6973.0
135154	1058.0	215.0
150771	517.0	84.0
57604	452.0	822.0
57605	977.0	422.0
159125	0.0	0.0
57606	5894.0	5030.0
135152	46.0	46.0
102465876	0.0	0.0
221416	0.0	94.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	1.0
102465873	0.0	0.0
102465872	0.0	9.0
102465871	0.0	0.0
729298	0.0	0.0
390264	0.0	0.0
102465870	0.0	0.0
390265	0.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	3.0	0.0
102465878	0.0	1.0
102465877	0.0	0.0
57611	116.0	35.0
147138	421.0	402.0
57613	667.0	13932.0
57614	2083.0	2984.0
57610	2069.0	1343.0
57619	269.0	16742.0
57615	33.0	34.0
57616	830.0	747.0
57617	1310.0	936.0
390195	0.0	0.0
390197	0.0	0.0
102465882	5.0	12.0
102465881	0.0	5.0
390199	0.0	0.0
102465880	0.0	2.0
221442	332.0	743.0
221443	1300.0	1031.0
400084	0.0	90.0
221438	0.0	3.0
196051	2.0	265.0
389197	2.0	95.0
400073	458.0	915.0
159090	1988.0	1142.0
159091	198.0	169.0
257407	18.0	113.0
196047	1628.0	231.0
390174	0.0	0.0
221468	19.0	46.0
400064	17.0	35.0
221472	543.0	742.0
100233198	625.0	541.0
390181	0.0	2.0
390183	5.0	3.0
390186	0.0	0.0
400058	3.0	0.0
221458	195.0	75.0
654170	0.0	0.0
390190	0.0	0.0
390191	0.0	0.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	576.0	412.0
9311	24.0	135.0
9312	39.0	4.0
9310	257.0	517.0
9315	1968.0	2218.0
162699	0.0	7.0
9313	0.0	18.0
147081	687.0	1425.0
