id	17ceeaa5-3ce3-4b34-8a52-fadcd8c8e893	130c9498-fa87-4c5b-82b7-60fa417c56d2
100506574	1.0	4.0
399520	25.0	2.0
100421178	0.0	1.0
100506564	4.0	2.0
121227	4678.0	2393.0
387521	2028.0	3084.0
387522	1.0	6.0
100421172	33.0	13.0
100421175	1.0	2.0
100421177	0.0	0.0
100506599	128.0	359.0
100856877	0.0	0.0
100421189	0.0	1.0
100856878	3.0	1.0
121214	1.0	1.0
387559	3.0	2.0
123876	29.0	1.0
123872	106.0	161.0
100421180	0.0	0.0
147808	284.0	351.0
100421185	1.0	1.0
147804	276.0	417.0
123879	2725.0	1642.0
147807	644.0	315.0
100421188	0.0	0.0
375567	26.0	0.0
399512	466.0	806.0
399511	175.0	174.0
91181	17.0	10.0
448990	9.0	3.0
101928715	0.0	1.0
100506581	42.0	76.0
100856881	2.0	1.0
100506775	13.0	6.0
100506779	66.0	25.0
160762	0.0	2.0
93953	152.0	114.0
104326057	0.0	0.0
399687	4275.0	2261.0
104326058	0.0	0.0
100506776	142.0	59.0
348094	347.0	213.0
160760	3532.0	4383.0
348093	829.0	511.0
387695	0.0	2.0
104326055	8.0	5.0
93948	14.0	25.0
399693	1.0	7.0
104326053	0.0	0.0
399694	229.0	89.0
104326054	0.0	0.0
104326051	0.0	1.0
104326052	7.0	13.0
133150	0.0	0.0
399697	2.0	6.0
100506765	0.0	0.0
387694	15.0	7.0
102724706	0.0	0.0
54361	370.0	511.0
54360	132.0	34.0
54363	1.0	0.0
387684	1.0	0.0
147798	1543.0	3310.0
159770	1.0	1.0
100506769	2.0	0.0
93973	1659.0	1900.0
399668	908.0	165.0
100506795	710.0	12.0
399669	125.0	195.0
399664	754.0	1721.0
399666	0.0	0.0
93974	2888.0	9830.0
399665	6534.0	31370.0
100506791	4.0	1.0
81993	1.0	10.0
399671	105.0	120.0
399670	0.0	1.0
160777	2.0	16.0
91300	3005.0	3956.0
100506783	135.0	18.0
91304	3524.0	3563.0
100506787	2.0	1.0
100293948	0.0	0.0
204219	34.0	7.0
121130	0.0	0.0
145165	25.0	8.0
54386	5982.0	4333.0
123787	1.0	5.0
652670	0.0	0.0
121129	0.0	0.0
100506733	1.0	0.0
147746	15.0	2.0
255812	343.0	496.0
147741	74.0	838.0
147744	7.0	17.0
100506737	137.0	14.0
100506736	177.0	21.0
160728	46.0	458.0
100506724	1.0	0.0
100506723	4.0	9.0
93986	1587.0	31.0
100506721	1.0	1.0
100913183	2.0	3.0
100913182	2.0	0.0
91319	768.0	479.0
93979	19.0	12.0
91316	52.0	56.0
133121	443.0	20.0
93978	4.0	3.0
100506753	129.0	116.0
91355	154.0	155.0
91353	1.0	0.0
100506757	18.0	71.0
100506755	378.0	41.0
91351	2363.0	1611.0
100506759	0.0	0.0
107080641	0.0	0.0
100506742	40.0	1.0
348021	0.0	0.0
107080653	0.0	0.0
255809	141.0	194.0
100506749	2.0	7.0
107080654	1.0	0.0
107080655	0.0	0.0
107080652	0.0	0.0
348013	315.0	262.0
338692	1139.0	2860.0
338699	954.0	1066.0
107080628	0.0	0.0
107080629	0.0	0.0
56931	673.0	731.0
723779	0.0	0.0
723778	0.0	0.0
107080624	0.0	1.0
107080626	0.0	0.0
107080627	1.0	0.0
56937	7784.0	13727.0
196792	57.0	52.0
107080620	7.0	28.0
56938	783.0	785.0
107080621	0.0	0.0
107080622	0.0	0.0
107080623	2.0	0.0
56934	4.0	0.0
56935	718.0	2534.0
56936	9.0	61.0
56940	4969.0	1569.0
107080639	17.0	9.0
56941	4639.0	8269.0
56942	759.0	1958.0
56943	3348.0	8181.0
107080636	14.0	1.0
107080637	1.0	0.0
56948	429.0	450.0
56949	3158.0	2863.0
107080632	1.0	0.0
56944	10011.0	23563.0
56945	2379.0	4174.0
56946	2514.0	3289.0
56947	4469.0	4122.0
107080630	2.0	4.0
100506713	365.0	233.0
100506712	0.0	1.0
100506710	5655.0	4419.0
338674	0.0	0.0
338675	1.0	0.0
56951	4622.0	4297.0
56952	654.0	1538.0
56953	164.0	383.0
102724774	3.0	2.0
56954	3141.0	6212.0
56950	2137.0	6337.0
100506715	0.0	1.0
100506714	200.0	486.0
56955	1.0	3.0
56956	4.0	5.0
56957	5435.0	8308.0
8600	432.0	771.0
8601	16.0	6.0
723790	0.0	1.0
338661	0.0	0.0
338662	0.0	0.0
338657	525.0	1161.0
56963	3589.0	465.0
56964	120.0	75.0
56965	2716.0	3979.0
56961	1.0	5.0
56967	5093.0	1910.0
56969	9.0	1.0
8611	5801.0	1206.0
8612	2135.0	5761.0
81926	1156.0	1152.0
145173	1546.0	1302.0
81928	534.0	3157.0
338651	32.0	16.0
81929	2703.0	5132.0
338653	17.0	1.0
81930	201.0	2103.0
56975	2646.0	3441.0
81931	371.0	1354.0
81932	1138.0	2119.0
56970	3331.0	5069.0
56971	182.0	253.0
8604	1971.0	2878.0
8605	698.0	375.0
8602	2982.0	6091.0
8603	2516.0	2236.0
8608	97.0	1727.0
56977	1273.0	45.0
8609	5668.0	1855.0
56978	346.0	70.0
56979	0.0	0.0
8607	2036.0	6691.0
8622	2744.0	3598.0
8623	2000.0	1181.0
8620	0.0	0.0
8621	4503.0	6618.0
338645	253.0	88.0
56984	4574.0	5586.0
56985	604.0	283.0
56986	2668.0	1744.0
338637	0.0	0.0
56987	11604.0	8967.0
102724742	0.0	0.0
56980	1098.0	1622.0
56981	1445.0	1197.0
56983	1591.0	2701.0
8615	11184.0	12546.0
54329	77.0	88.0
54328	121.0	116.0
8613	30612.0	7406.0
8614	7658.0	3625.0
8618	17.0	30.0
8630	57.0	707.0
8633	1106.0	1198.0
8634	2096.0	3338.0
8631	402.0	594.0
8632	281.0	150.0
56990	5792.0	3301.0
169166	3.0	5.0
554175	0.0	0.0
54332	731.0	1075.0
56995	3048.0	4429.0
255877	1131.0	670.0
664616	0.0	0.0
56996	1303.0	2062.0
54331	6955.0	625.0
56997	10644.0	5689.0
664614	0.0	0.0
56998	2583.0	4078.0
664613	0.0	0.0
664612	0.0	0.0
56992	353.0	3380.0
56993	4126.0	6333.0
56994	6900.0	9408.0
8626	5453.0	1596.0
8624	993.0	3765.0
8625	1517.0	3794.0
56999	2645.0	443.0
664617	0.0	0.0
8629	2778.0	1482.0
8641	268.0	391.0
8644	5374.0	2262.0
8645	469.0	619.0
8642	5287.0	1896.0
8643	332.0	164.0
652624	5.0	9.0
196743	274.0	252.0
54346	1.0	22.0
54345	955.0	304.0
54344	859.0	2144.0
8637	401.0	232.0
8638	223.0	529.0
8635	2065.0	3457.0
8636	1749.0	4430.0
8639	45644.0	1182.0
196740	5127.0	1568.0
8651	132.0	79.0
8650	7234.0	5948.0
8655	9581.0	25811.0
101928685	1.0	2.0
8653	2.0	0.0
8654	4036.0	877.0
101928684	0.0	1.0
101928689	8.0	23.0
101928687	0.0	1.0
8648	8978.0	5374.0
8649	3716.0	2765.0
8646	944.0	2902.0
8647	428.0	2.0
8662	12637.0	25604.0
8663	415.0	513.0
6001	1438.0	2450.0
8660	9290.0	1296.0
8661	27030.0	23719.0
6000	8.0	1.0
6003	47.0	6.0
8666	8254.0	8597.0
8667	22404.0	53658.0
6002	2088.0	1140.0
8664	19162.0	14060.0
6005	15.0	1.0
6004	528.0	1622.0
8665	13309.0	12253.0
101928698	47.0	0.0
8659	1725.0	1261.0
8658	6720.0	3922.0
8673	3437.0	9947.0
6010	4.0	6.0
8674	2264.0	1537.0
8671	2346.0	253.0
8672	7379.0	10869.0
6011	1.0	1.0
8677	1512.0	3410.0
6014	1.0	0.0
6013	32.0	31.0
8678	4253.0	4180.0
8675	4091.0	4628.0
6016	2554.0	4301.0
8676	1433.0	109.0
6015	1871.0	1177.0
253260	5695.0	4896.0
338707	370.0	2902.0
6007	82.0	29.0
6006	36.0	128.0
8668	12808.0	32577.0
6009	4387.0	10282.0
8669	5338.0	8990.0
6008	4.0	5.0
8685	2800.0	148.0
8682	22305.0	23610.0
6023	0.0	0.0
8683	3642.0	12795.0
8688	0.0	4.0
8689	2.0	8.0
8686	10.0	0.0
8687	0.0	0.0
253272	11.0	4.0
8681	255.0	153.0
253264	35.0	7.0
6018	3085.0	3597.0
6017	5.0	1.0
6019	42.0	68.0
6031	1.0	2.0
6034	1.0	0.0
8693	60.0	59.0
8694	3572.0	3377.0
6033	0.0	0.0
6036	63.0	183.0
6035	33790.0	19203.0
8697	2921.0	3033.0
6038	822.0	240.0
8698	320.0	25.0
6037	5.0	4.0
101928646	0.0	0.0
554234	0.0	1.0
8692	2340.0	3901.0
6030	2.0	0.0
8690	1687.0	1560.0
554225	11.0	20.0
554226	1.0	1.0
6029	0.0	0.0
170082	521.0	423.0
6043	0.0	0.0
6045	1842.0	3122.0
6044	0.0	0.0
6047	4462.0	6538.0
6046	14941.0	14332.0
6049	3128.0	3275.0
100421217	0.0	0.0
6048	2419.0	2639.0
100421219	0.0	0.0
101928656	2.0	0.0
6041	1831.0	1050.0
554213	0.0	0.0
554214	0.0	0.0
56904	3576.0	7762.0
56905	2373.0	3438.0
6039	1167.0	903.0
56906	234.0	331.0
56907	2687.0	4224.0
56900	5664.0	4519.0
56901	600.0	408.0
56902	1294.0	2918.0
56903	2.0	0.0
100421222	0.0	0.0
375612	1.0	1.0
375611	60.0	18.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	1.0	8.0
6059	5538.0	7095.0
554210	6.0	18.0
100528062	407.0	368.0
554212	0.0	0.0
6050	8589.0	9924.0
100528064	1.0	5.0
375616	112.0	57.0
6051	4819.0	10809.0
56910	11913.0	22731.0
554202	13.0	17.0
554203	1472.0	1442.0
56915	741.0	1971.0
56916	3563.0	2972.0
56917	699.0	2881.0
56918	0.0	0.0
56911	563.0	241.0
56912	2270.0	2358.0
56913	2175.0	1110.0
100421220	0.0	0.0
56914	3.0	17.0
375601	0.0	0.0
100421236	0.0	0.0
6066	0.0	0.0
56919	1784.0	2283.0
6069	0.0	0.0
375607	0.0	1.0
554201	1.0	0.0
6060	1.0	0.0
56920	13179.0	238.0
56926	1989.0	3777.0
56927	4379.0	4084.0
56928	1223.0	1404.0
56929	3747.0	5380.0
56922	4678.0	4718.0
56923	3.0	6.0
56924	20.0	20.0
56925	912.0	1451.0
100421232	0.0	0.0
6076	0.0	0.0
100421245	2.0	3.0
6075	0.0	0.0
6078	0.0	0.0
6079	0.0	8.0
101928601	11.0	2.0
6070	1.0	2.0
91252	1868.0	2650.0
6071	1.0	4.0
6074	0.0	0.0
101928603	1.0	2.0
101928604	1.0	2.0
101928607	40.0	4.0
387612	0.0	0.0
147700	175.0	106.0
387615	0.0	0.0
6086	0.0	0.0
6089	0.0	0.0
101928611	0.0	2.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	0.0	0.0
6084	2.0	0.0
123722	27.0	4.0
387601	17.0	5.0
123720	1488.0	1400.0
147710	1.0	15.0
147711	14.0	17.0
147719	4.0	26.0
6098	1.0	8.0
6097	1464.0	2518.0
6092	506.0	1579.0
6091	6521.0	8778.0
6094	317.0	780.0
100528020	0.0	0.0
6093	9916.0	6523.0
100528021	2.0	8.0
6096	1343.0	611.0
6095	3321.0	491.0
91272	3106.0	3178.0
147727	1757.0	1418.0
387638	0.0	2.0
100528030	15.0	23.0
101928638	0.0	0.0
100528032	25.0	6.0
100421271	2.0	2.0
100506697	38.0	29.0
100506696	94.0	574.0
91298	1498.0	2138.0
100528007	0.0	0.0
123775	119.0	144.0
91289	3503.0	6398.0
399656	0.0	1.0
100506686	854.0	625.0
100506685	2.0	21.0
100528016	2.0	2.0
100528017	707.0	21.0
100528018	0.0	0.0
100528019	10.0	0.0
100506681	2.0	0.0
91283	840.0	2810.0
100506680	15.0	2.0
387646	113.0	93.0
387647	0.0	0.0
387644	21.0	67.0
387640	221.0	686.0
100421295	87.0	157.0
387680	3339.0	4378.0
375686	12.0	11.0
123745	1.0	3.0
100506898	56.0	10.0
100506897	1.0	0.0
390992	0.0	0.0
54471	4815.0	3409.0
54470	787.0	1493.0
390996	2.0	2.0
390999	0.0	0.0
54475	1587.0	1340.0
387338	1750.0	3149.0
54474	1.0	1.0
54472	3948.0	5108.0
389997	0.0	0.0
54478	74.0	742.0
54477	4306.0	3463.0
387332	2.0	0.0
54476	4300.0	4206.0
91404	16643.0	5498.0
91405	15.0	3.0
91408	4227.0	7841.0
91409	231.0	570.0
375346	264.0	286.0
100506888	0.0	0.0
389992	0.0	0.0
102724826	149.0	502.0
389990	0.0	0.0
102724827	191.0	126.0
54482	1104.0	812.0
102724820	29.0	16.0
100506881	177.0	117.0
54480	2191.0	6375.0
387328	4.0	3.0
387325	11.0	25.0
145497	3.0	3.0
400866	0.0	0.0
387323	2.0	3.0
387321	1.0	0.0
54487	2089.0	2925.0
387322	0.0	0.0
375350	0.0	0.0
723809	10.0	5.0
338391	5.0	1.0
91433	506.0	1204.0
338396	0.0	2.0
387363	0.0	0.0
387364	0.0	0.0
338398	0.0	0.0
387361	0.0	0.0
102724816	1.0	0.0
338399	0.0	0.0
387362	0.0	0.0
54492	4649.0	3052.0
54491	1077.0	635.0
54490	112.0	19.0
54497	5576.0	3489.0
54496	2035.0	2146.0
448835	1.0	0.0
54495	5864.0	3508.0
448834	0.0	0.0
387359	0.0	0.0
387357	279.0	26.0
54499	7838.0	21129.0
121498	0.0	2.0
54498	393.0	414.0
170463	1067.0	2990.0
157489	338.0	224.0
338382	1092.0	1163.0
390980	323.0	168.0
338388	0.0	0.0
448831	0.0	0.0
400841	1.0	0.0
91419	611.0	903.0
91452	3475.0	4030.0
338376	6.0	4.0
145447	132.0	646.0
100313532	5.0	1.0
91442	196.0	722.0
375387	778.0	185.0
91445	4160.0	2705.0
107080554	0.0	0.0
133482	0.0	0.0
100506874	167.0	37.0
100506872	0.0	1.0
169436	80.0	200.0
170425	1.0	0.0
133491	3.0	2.0
91464	0.0	0.0
100506866	532.0	253.0
400892	12.0	43.0
400891	5.0	2.0
91461	5235.0	430.0
145483	877.0	339.0
145482	696.0	590.0
338339	63.0	7.0
100506810	68.0	598.0
338328	1029.0	15.0
100506815	11.0	26.0
326337	0.0	0.0
326339	0.0	0.0
338321	6.0	2.0
338322	6.0	0.0
338323	10.0	1.0
338324	0.0	5.0
341965	2.0	5.0
326341	0.0	0.0
326340	0.0	0.0
326343	9.0	2.0
326342	18.0	15.0
54407	17654.0	20328.0
8710	1.0	1.0
100506834	283.0	34.0
8711	685.0	1645.0
54413	233.0	92.0
8703	2663.0	7684.0
101410540	0.0	0.0
8704	2659.0	8363.0
101410541	0.0	0.0
8701	183.0	564.0
101410542	0.0	0.0
54414	3726.0	5111.0
8702	1371.0	2686.0
100506835	128.0	6.0
101410543	3.0	4.0
8707	75.0	4.0
101410544	5.0	6.0
8708	223.0	2.0
101410545	0.0	4.0
101410546	0.0	0.0
8705	456.0	253.0
8706	1229.0	2637.0
326315	4.0	1.0
326317	0.0	0.0
8721	8469.0	11254.0
8722	11260.0	4980.0
8720	15079.0	11478.0
101410537	2.0	3.0
101410538	2743.0	3789.0
341947	6.0	1.0
8714	1084.0	867.0
8715	59.0	6.0
100506826	28.0	82.0
8712	0.0	1.0
8718	255.0	262.0
101410533	25.0	88.0
101410534	0.0	0.0
326325	0.0	6.0
101410535	108.0	72.0
8717	810.0	599.0
54429	59.0	19.0
101410536	0.0	3.0
326307	517.0	490.0
8732	1705.0	1578.0
8733	6168.0	16956.0
8731	3980.0	4771.0
54431	10286.0	9180.0
400836	0.0	3.0
170487	57.0	172.0
54435	20.0	10.0
54434	5111.0	6420.0
400831	15.0	10.0
54433	914.0	1275.0
400830	318.0	6.0
54432	2410.0	3038.0
54439	2258.0	2168.0
8725	6418.0	8051.0
8726	1704.0	3777.0
54438	3047.0	1718.0
54437	55.0	84.0
8723	2908.0	4205.0
326310	169.0	356.0
8724	16434.0	9868.0
54436	513.0	680.0
8729	6192.0	8059.0
100337589	0.0	0.0
170485	3.0	5.0
8727	4171.0	5344.0
8728	842.0	2152.0
170482	4.0	1.0
8740	302.0	893.0
8743	13207.0	7477.0
8744	50.0	54.0
8741	805.0	753.0
8742	2741.0	1086.0
102724868	0.0	0.0
102724866	3.0	1.0
54442	1680.0	6882.0
54441	20.0	29.0
54440	1040.0	775.0
400823	26.0	19.0
102724862	0.0	0.0
54443	776.0	8623.0
8736	3637.0	75.0
8737	3941.0	2984.0
8735	19.0	28.0
326300	6.0	15.0
8738	629.0	724.0
8739	153.0	402.0
8751	10190.0	36199.0
8754	10380.0	28384.0
8755	0.0	1.0
102724853	0.0	0.0
54453	8596.0	20301.0
255512	63.0	44.0
54457	4.0	19.0
54456	17.0	14.0
554049	179.0	222.0
54455	2638.0	3441.0
54454	1621.0	1987.0
8747	34.0	62.0
8748	8.0	0.0
8745	236.0	132.0
54458	4008.0	13160.0
400818	669.0	619.0
8749	0.0	0.0
8761	12348.0	18055.0
6100	464.0	665.0
8760	9614.0	7315.0
6102	1695.0	1420.0
8766	12215.0	15717.0
6101	44.0	124.0
8763	44440.0	26464.0
6103	855.0	648.0
8764	1833.0	1972.0
54460	3380.0	9906.0
54464	5487.0	2708.0
54463	3598.0	5625.0
54462	7014.0	3187.0
54461	4165.0	5061.0
54468	2514.0	2983.0
54467	6184.0	7633.0
54466	37.0	16.0
54465	1141.0	1718.0
255520	2750.0	2434.0
8759	0.0	0.0
8756	1.0	0.0
54469	6196.0	11126.0
8772	454.0	863.0
8773	5111.0	4861.0
8771	0.0	0.0
8776	2597.0	4409.0
8777	9582.0	2677.0
8774	2095.0	2992.0
8775	4886.0	6739.0
101928566	0.0	0.0
8767	1367.0	4531.0
6120	2927.0	3480.0
101928571	6.0	9.0
8784	107.0	644.0
6122	169605.0	121797.0
8781	0.0	0.0
6121	0.0	1.0
8787	179.0	58.0
6124	126671.0	115954.0
6123	34.0	21.0
8788	1489.0	3.0
8785	93.0	3.0
6126	24.0	25.0
8786	306.0	536.0
6125	83745.0	68200.0
101928578	351.0	148.0
8780	5090.0	5291.0
6117	8813.0	11842.0
8778	100.0	34.0
6119	1130.0	3361.0
6118	3549.0	6359.0
8794	653.0	88.0
8795	2574.0	3287.0
6130	81256.0	152630.0
8792	868.0	796.0
6133	50073.0	49665.0
6132	66873.0	123451.0
8793	558.0	126.0
8798	702.0	1514.0
6135	73624.0	78914.0
8799	2600.0	5980.0
6134	101362.0	89837.0
8796	25.0	0.0
6137	55684.0	43440.0
8797	730.0	668.0
6136	53922.0	81229.0
100421307	1.0	0.0
101735302	212.0	254.0
8790	1621.0	2234.0
100134444	1.0	0.0
6128	55870.0	83304.0
8789	24.0	3.0
6129	68738.0	118390.0
6142	20588.0	32084.0
6141	34954.0	43105.0
100421311	14.0	7.0
6144	23135.0	18715.0
6143	66037.0	55171.0
100421313	6.0	1.0
6146	31590.0	31857.0
6145	3.0	5.0
6148	0.0	0.0
6147	37392.0	41570.0
100421318	0.0	0.0
100421319	0.0	0.0
100337590	0.0	0.0
100337591	2.0	0.0
6139	2832.0	3412.0
6138	77981.0	74575.0
6152	36747.0	47719.0
6155	36992.0	37721.0
6154	26586.0	24227.0
100421324	0.0	1.0
6157	46619.0	123430.0
6156	57060.0	113557.0
6159	37244.0	53396.0
6158	27486.0	35556.0
100421328	0.0	2.0
6150	630.0	1488.0
101928527	438.0	502.0
6164	42868.0	26672.0
6163	4.0	5.0
6166	12205.0	7994.0
6165	42299.0	62060.0
6168	57566.0	53641.0
6167	49734.0	95540.0
100421338	0.0	1.0
6169	22782.0	29128.0
101928536	0.0	0.0
6160	53642.0	36481.0
101928537	0.0	0.0
6161	70008.0	80419.0
100421331	0.0	0.0
6175	106519.0	311028.0
6174	110.0	243.0
6176	64266.0	117939.0
101928545	111.0	52.0
6171	15188.0	25772.0
6170	10358.0	17501.0
6173	4783.0	10566.0
6172	554.0	854.0
100421340	1.0	1.0
100421341	2.0	2.0
100421354	0.0	0.0
6185	19829.0	70667.0
101928550	13.0	9.0
6188	75607.0	109825.0
6187	52330.0	150051.0
100421357	1.0	3.0
6189	40507.0	33189.0
101928555	242.0	5.0
6182	343.0	1051.0
6181	48946.0	68987.0
6184	17119.0	43977.0
101928559	0.0	0.0
6183	825.0	3599.0
100421350	8.0	22.0
100421351	13.0	9.0
100421353	2.0	2.0
6197	7882.0	1808.0
6196	5266.0	1330.0
6199	1229.0	3870.0
6198	3858.0	3710.0
6191	146721.0	121604.0
6193	40438.0	40539.0
6192	0.0	0.0
91373	906.0	1438.0
6195	1992.0	4619.0
6194	149543.0	99855.0
390916	1066.0	1879.0
145407	851.0	320.0
100421363	3.0	4.0
100421376	0.0	0.0
100421379	1.0	1.0
91369	8889.0	6021.0
91368	1217.0	1800.0
652489	1.0	1.0
390924	42.0	21.0
389901	10.0	16.0
390928	5.0	12.0
390927	653.0	1229.0
100421371	33.0	6.0
100421374	42.0	20.0
389903	0.0	0.0
100421389	4.0	1.0
91392	693.0	887.0
389935	0.0	0.0
389932	5.0	11.0
100421384	21.0	49.0
100421398	2.0	11.0
100421399	1.0	0.0
101928513	6.0	1.0
91380	0.0	0.0
390904	2.0	0.0
145438	36.0	28.0
100421390	1.0	1.0
100421391	0.0	0.0
100421395	10.0	19.0
100421397	0.0	2.0
375316	35.0	23.0
375318	0.0	0.0
390963	183.0	382.0
375307	6.0	16.0
389941	3.0	8.0
389948	0.0	1.0
375337	0.0	1.0
377997	0.0	0.0
387316	0.0	0.0
121456	93.0	61.0
387317	1.0	0.0
121457	1122.0	1254.0
389976	1.0	1.0
375341	771.0	1000.0
387319	0.0	0.0
375323	10.0	4.0
389970	1.0	3.0
390940	182.0	77.0
133418	3357.0	765.0
390948	0.0	0.0
121441	2182.0	3671.0
390949	1.0	3.0
652411	0.0	2.0
145370	2.0	1.0
102724954	1.0	0.0
54596	9.0	2.0
375484	664.0	635.0
91526	1672.0	444.0
133396	1.0	6.0
196951	271.0	165.0
91523	572.0	752.0
91522	116.0	46.0
121391	0.0	0.0
145376	71.0	26.0
400986	382.0	245.0
400984	13.0	61.0
196968	13.0	4.0
157378	2273.0	2878.0
723961	0.0	0.0
145389	597.0	588.0
157381	18.0	19.0
91543	893.0	1780.0
91544	776.0	1701.0
102724923	1.0	1.0
652423	0.0	1.0
169355	6.0	7.0
400966	3.0	4.0
121364	0.0	0.0
400961	2203.0	866.0
157376	0.0	0.0
91574	1580.0	3128.0
157313	252.0	2886.0
157317	1.0	3.0
147991	3575.0	3440.0
399495	2.0	13.0
159963	7.0	1.0
100506965	731.0	102.0
100506963	69.0	140.0
387495	0.0	0.0
387496	776.0	280.0
387494	0.0	3.0
387491	3.0	1.0
387492	77.0	42.0
387486	0.0	0.0
157310	39.0	14.0
100506994	116.0	495.0
338470	3.0	1.0
170302	2.0	0.0
204010	6.0	26.0
399473	60.0	237.0
399474	1159.0	337.0
91584	10673.0	164.0
159989	16.0	51.0
91582	2050.0	2233.0
107126360	11.0	1.0
133383	310.0	121.0
100506930	1229.0	5154.0
100820741	0.0	0.0
338448	0.0	0.0
8808	147.0	34.0
8809	404.0	76.0
54512	513.0	1933.0
54511	324.0	145.0
54510	12998.0	1096.0
54516	576.0	404.0
8802	8643.0	6234.0
8803	6562.0	2574.0
54514	0.0	1.0
8800	4058.0	4120.0
8801	7104.0	8922.0
8807	136.0	22.0
400916	1114.0	1997.0
54518	4101.0	781.0
8804	16323.0	13908.0
100506939	2.0	3.0
54517	1113.0	4315.0
8805	3028.0	5905.0
8820	60.0	75.0
8821	3846.0	2340.0
338440	241.0	1630.0
338442	2134.0	11.0
8819	412.0	2018.0
100820732	0.0	0.0
255620	0.0	1.0
54522	405.0	836.0
54521	1999.0	1588.0
54520	4829.0	2134.0
100820735	0.0	0.0
8813	2030.0	4455.0
170393	2.0	9.0
8814	254.0	87.0
170392	6.0	9.0
100506925	0.0	0.0
8811	1.0	4.0
8812	673.0	853.0
8817	102.0	44.0
8818	2126.0	14026.0
54529	3571.0	4095.0
255626	0.0	0.0
8815	4693.0	13986.0
8816	7169.0	4622.0
170394	711.0	1095.0
8831	1321.0	1248.0
8832	1410.0	1022.0
100506953	2.0	2.0
338433	0.0	0.0
338436	0.0	0.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	1865.0	2596.0
54532	6710.0	3217.0
54531	1005.0	1244.0
54538	4381.0	740.0
8824	3517.0	1874.0
8825	1455.0	176.0
54537	2581.0	4041.0
54536	1764.0	1996.0
8822	20.0	0.0
8823	140.0	13.0
54535	899.0	1412.0
8828	4059.0	3529.0
8829	22380.0	9238.0
8826	40251.0	40526.0
54539	3391.0	7099.0
8842	9117.0	34944.0
8843	219.0	5.0
8840	197.0	941.0
8841	2954.0	3923.0
100158257	0.0	0.0
54541	3878.0	9689.0
54540	1695.0	1287.0
54545	8492.0	9219.0
54544	0.0	0.0
54543	12207.0	14112.0
54542	6256.0	6398.0
54549	1027.0	46.0
8835	1451.0	178.0
8836	1167.0	7374.0
8833	6093.0	18100.0
8834	1609.0	1514.0
54546	67.0	2.0
8839	17996.0	906.0
8837	16063.0	4724.0
8838	170.0	6.0
101928483	14.0	31.0
8850	4409.0	1191.0
101928484	0.0	2.0
8853	3119.0	2222.0
8854	1327.0	39.0
8851	269.0	509.0
8852	0.0	1.0
400960	1168.0	1182.0
338412	0.0	0.0
338413	0.0	1.0
54552	940.0	1619.0
400957	6.0	5.0
54551	114.0	56.0
54550	28.0	19.0
196996	833.0	2220.0
400955	24.0	27.0
400954	202.0	82.0
54556	1296.0	844.0
54555	1884.0	3889.0
400952	20.0	44.0
54554	1198.0	1398.0
400950	3.0	11.0
8846	729.0	920.0
100820709	3.0	2.0
8847	188.0	574.0
54558	1860.0	1434.0
8844	1828.0	799.0
54557	1242.0	604.0
8848	22387.0	12316.0
196993	264.0	673.0
8861	3902.0	5471.0
101928492	289.0	105.0
8864	2712.0	1930.0
6201	37934.0	53580.0
6203	45692.0	33232.0
8862	473.0	550.0
101928496	0.0	0.0
8863	2775.0	2511.0
6202	79966.0	138630.0
723972	2.0	6.0
400946	49.0	13.0
400945	61.0	24.0
54567	1062.0	486.0
54566	9673.0	1562.0
400941	1.0	13.0
8857	1853.0	1166.0
8858	16.0	10.0
54569	0.0	0.0
8856	14.0	89.0
54568	0.0	0.0
8859	578.0	822.0
8871	2663.0	2255.0
8872	3510.0	9587.0
6210	44541.0	97294.0
8870	1466.0	3493.0
100421500	0.0	0.0
8875	1419.0	266.0
8876	346.0	54.0
8874	6987.0	3440.0
100421506	0.0	1.0
100421509	0.0	0.0
54570	0.0	0.0
400935	7.0	6.0
54574	0.0	0.0
54573	1.0	0.0
54572	3.0	2.0
400932	2.0	43.0
54571	1.0	4.0
54578	0.0	1.0
255631	95.0	180.0
400931	343.0	117.0
54577	0.0	0.0
54576	0.0	0.0
54575	0.0	0.0
6205	83720.0	81137.0
100506915	34.0	2.0
8869	3042.0	1088.0
6204	9891.0	12076.0
6207	32524.0	41129.0
6206	63311.0	66855.0
8867	1828.0	859.0
54579	0.0	0.0
6209	11678.0	11790.0
6208	56238.0	44830.0
170384	2153.0	1912.0
100506916	1.0	0.0
8882	2704.0	6398.0
8883	2774.0	4918.0
8880	6053.0	12390.0
8881	5504.0	5088.0
8886	7929.0	8085.0
6223	42529.0	64925.0
100421512	0.0	0.0
8887	12531.0	14549.0
6222	112870.0	92008.0
8884	5915.0	10822.0
6224	74732.0	108858.0
100421515	39.0	46.0
54581	460.0	221.0
54580	0.0	0.0
54585	2483.0	3797.0
54584	194.0	496.0
54583	6649.0	7741.0
54587	10037.0	6241.0
54586	8.0	1.0
8879	6880.0	13752.0
170371	2075.0	282.0
170370	0.0	0.0
8877	633.0	1183.0
6218	51954.0	66754.0
6217	40334.0	69196.0
8878	18702.0	13768.0
