id	5d4c3e4c-0f1b-4e23-af3a-7644cab6c70f	2d71fd22-4dd1-4954-87cf-a7c5879b8bec
100873503	0.0	0.0
10467	2249.0	3945.0
100873502	6.0	1.0
100873530	0.0	0.0
100861549	30.0	19.0
100861545	0.0	0.0
100861546	0.0	0.0
100861547	0.0	0.0
100861548	580.0	542.0
100861541	183.0	81.0
100861542	0.0	0.0
100861543	0.0	0.0
100861544	0.0	0.0
10437	11.0	34.0
10436	958.0	822.0
10439	1081.0	1365.0
10438	857.0	775.0
100873539	0.0	0.0
100873534	0.0	0.0
100873533	0.0	0.0
100873532	0.0	0.0
10430	2231.0	3948.0
100873531	0.0	0.0
100873538	0.0	0.0
100873537	0.0	1.0
10432	2816.0	2624.0
10435	886.0	720.0
100873536	8.0	4.0
10434	3354.0	3532.0
100873535	2.0	0.0
116535	934.0	276.0
100861556	0.0	0.0
116534	31.0	19.0
100861552	0.0	0.0
100861553	0.0	0.0
100861554	0.0	0.0
100861555	16.0	9.0
10447	2068.0	1918.0
100873529	0.0	0.0
116540	112.0	136.0
100861550	0.0	0.0
10449	4369.0	3354.0
100873528	0.0	0.0
100861551	0.0	0.0
116541	1240.0	1365.0
10440	2072.0	4051.0
100873523	0.0	0.0
100873522	0.0	0.0
100873521	0.0	1.0
100873520	0.0	0.0
10444	6390.0	5219.0
100873527	0.0	0.0
100873526	0.0	0.0
10443	7833.0	6260.0
10446	879.0	1012.0
100873525	0.0	0.0
10445	2387.0	2757.0
100873524	0.0	0.0
102466854	0.0	0.0
100189131	0.0	0.0
346470	0.0	0.0
116496	14516.0	16903.0
100533111	10.0	8.0
102466866	0.0	0.0
102466865	0.0	0.0
102466864	0.0	0.0
128467	1.0	0.0
647507	0.0	0.0
102466877	0.0	0.0
102466876	0.0	0.0
102466875	0.0	0.0
102466874	1.0	0.0
102466873	0.0	0.0
102466872	0.0	0.0
102466879	0.0	0.0
102466878	0.0	0.0
100128191	72.0	69.0
100128190	0.0	0.0
100533107	101.0	116.0
153443	1055.0	884.0
100533105	4.0	5.0
647532	0.0	0.0
100533106	45.0	26.0
102466889	4.0	18.0
116461	1176.0	1955.0
100128181	0.0	0.0
100128183	12.0	3.0
102466880	0.0	0.0
128439	475.0	768.0
106182249	1.0	0.0
100128179	0.0	0.0
83394	704.0	295.0
100128177	0.0	0.0
100128176	1.0	0.0
100128162	0.0	0.0
10390	2149.0	5059.0
128497	49.0	44.0
647569	0.0	0.0
10392	1318.0	818.0
10391	742.0	244.0
10394	0.0	0.0
10393	644.0	583.0
10396	1818.0	832.0
10395	3928.0	2850.0
1719	917.0	717.0
10398	25154.0	10810.0
1718	26941.0	72403.0
100128159	0.0	0.0
10397	10019.0	10686.0
1717	3797.0	3393.0
1716	2235.0	2350.0
10399	129672.0	68082.0
128486	1326.0	1169.0
128488	8.0	2.0
128481	1.0	2.0
100508120	347.0	466.0
1723	966.0	517.0
100128140	5.0	5.0
100689073	0.0	1.0
100689074	0.0	0.0
100128145	0.0	1.0
1729	7991.0	9752.0
1728	2678.0	7798.0
1727	12572.0	9024.0
1725	2221.0	3109.0
100287512	0.0	1.0
100287513	0.0	0.0
1734	225.0	1951.0
1733	68.0	13.0
1731	538.0	365.0
1730	1630.0	1634.0
1739	5072.0	4157.0
1738	4751.0	5673.0
1737	2610.0	3751.0
1736	4145.0	3091.0
1735	49.0	109.0
100287505	0.0	0.0
751580	50.0	37.0
100287502	0.0	0.0
202658	0.0	1.0
1745	92.0	20.0
1743	6787.0	5450.0
1742	982.0	968.0
1741	3460.0	7984.0
1740	378.0	235.0
1749	34.0	62.0
1748	27.0	79.0
1747	163.0	109.0
1746	29.0	135.0
200008	6.0	2.0
200010	200.0	98.0
1756	9822.0	2047.0
1755	36.0	3.0
1750	16.0	7.0
1759	1196.0	845.0
1758	1.0	0.0
1757	374.0	352.0
1770	77.0	123.0
200014	1964.0	1853.0
1767	965.0	2204.0
1763	166.0	483.0
1762	1341.0	1878.0
1761	4.0	0.0
1760	1220.0	1454.0
1769	8.0	11.0
1768	254.0	194.0
153478	1253.0	1331.0
1781	6039.0	8013.0
1780	507.0	140.0
200025	2.0	2.0
1778	30065.0	30967.0
1777	2921.0	5316.0
1776	359.0	120.0
1775	11.0	38.0
1774	680.0	781.0
1773	750.0	852.0
200030	721.0	722.0
442190	0.0	0.0
442191	0.0	0.0
442192	1.0	0.0
153469	1.0	0.0
1791	0.0	0.0
442195	1.0	1.0
200035	231.0	162.0
442197	81.0	20.0
1789	285.0	209.0
442189	0.0	0.0
1788	1879.0	2088.0
1787	615.0	296.0
1786	3329.0	4978.0
1785	5634.0	8198.0
1783	7252.0	4876.0
1798	2006.0	3995.0
1797	593.0	741.0
1796	389.0	1488.0
1795	118.0	129.0
1794	932.0	688.0
1793	10188.0	6975.0
101180976	0.0	0.0
493753	1675.0	1544.0
550112	583.0	737.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	2.0	2.0
503635	0.0	0.0
503638	56.0	36.0
503637	0.0	0.0
10536	1460.0	1304.0
503643	0.0	1.0
10535	591.0	1293.0
100287472	0.0	0.0
10538	220.0	336.0
503645	11.0	12.0
10537	201.0	53.0
100287470	0.0	0.0
10539	1911.0	1892.0
503641	0.0	0.0
503640	4.0	0.0
100873677	0.0	0.0
100873676	1.0	0.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	3866.0	3341.0
493987	1.0	1.0
10534	810.0	1083.0
100873679	0.0	0.0
10533	1546.0	1554.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	0.0	0.0
503627	0.0	0.0
100287463	1.0	0.0
503632	0.0	0.0
442388	0.0	0.0
503631	0.0	0.0
100287461	9.0	1.0
10549	2823.0	1917.0
503634	0.0	0.0
10548	342.0	570.0
503633	1.0	0.0
503630	7.0	0.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	5781.0	6468.0
10541	6162.0	5358.0
100873664	0.0	0.0
10540	6718.0	6016.0
100873663	0.0	0.0
10542	2137.0	2405.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	615.0	425.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	4.0	0.0
100873690	0.0	0.0
100873695	0.0	0.0
100873694	0.0	1.0
100873693	1.0	0.0
100873692	0.0	0.0
10514	4458.0	3639.0
10513	4156.0	4005.0
10516	6366.0	3914.0
10518	390.0	137.0
10517	9.0	7.0
10519	2687.0	7050.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	0.0
100873696	0.0	0.0
100131614	157.0	112.0
100131616	0.0	0.0
10512	26667.0	25588.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	0.0	0.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	1.0	0.0
503647	0.0	0.0
503646	1.0	0.0
100287441	0.0	0.0
503648	1.0	0.0
10525	6462.0	16896.0
58503	1816.0	138.0
10524	2404.0	2386.0
58505	3386.0	4540.0
10527	11189.0	14288.0
58504	169.0	106.0
10526	4510.0	3266.0
10529	11953.0	11472.0
10528	3822.0	3681.0
58500	964.0	816.0
100873688	0.0	1.0
100873687	0.0	0.0
100131623	9.0	0.0
100131624	0.0	0.0
100873686	0.0	1.0
100873685	0.0	0.0
10521	52833.0	52257.0
10520	861.0	734.0
58506	2894.0	5163.0
10523	3271.0	4088.0
58509	902.0	1312.0
58508	10832.0	12507.0
10522	2528.0	2456.0
100033398	0.0	0.0
100131629	0.0	0.0
100873689	0.0	0.0
442361	1.0	0.0
58513	1986.0	4078.0
58516	5349.0	4580.0
58510	0.0	2.0
58512	21.0	13.0
58511	11.0	3.0
58517	7762.0	7139.0
105371564	0.0	5.0
100131638	0.0	1.0
58525	3621.0	4688.0
58524	42.0	36.0
10505	776.0	751.0
58527	981.0	1330.0
58526	1081.0	2170.0
10507	2197.0	1458.0
100131641	0.0	0.0
10509	6836.0	11712.0
58529	66.0	90.0
58528	2429.0	466.0
10501	429.0	664.0
10500	999.0	656.0
58530	1.0	0.0
442384	0.0	0.0
58538	2.0	3.0
58531	0.0	0.0
58533	3485.0	3539.0
100131656	0.0	0.0
100287404	0.0	0.0
100131661	0.0	0.0
503694	0.0	0.0
503693	128.0	70.0
493913	0.0	0.0
493911	232.0	395.0
751599	2.0	0.0
285033	277.0	262.0
100128017	0.0	0.0
442320	0.0	1.0
116412	138.0	246.0
442317	0.0	0.0
442318	0.0	0.0
442319	158.0	70.0
493901	0.0	0.0
100128015	0.0	0.0
100128010	7.0	25.0
493900	235.0	238.0
100128012	1.0	1.0
100128011	0.0	0.0
285045	3.0	1.0
442304	0.0	0.0
442308	0.0	0.0
285051	4.0	2.0
10590	27.0	13.0
10592	1862.0	1804.0
10591	544.0	489.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	1.0	0.0
10594	28455.0	23291.0
100873611	0.0	0.0
10595	0.0	5.0
10598	3607.0	3310.0
100873615	0.0	0.0
100873614	1.0	1.0
100873613	0.0	0.0
10599	0.0	1.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	1.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	42.0	80.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	0.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	25.0	280.0
10570	262.0	793.0
116447	1661.0	1264.0
116449	23.0	21.0
116448	21.0	2.0
10579	4709.0	3659.0
100873639	0.0	0.0
100873638	3.0	8.0
10572	1674.0	1738.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	10693.0	9524.0
100873631	0.0	0.0
10573	1683.0	2206.0
100873630	0.0	0.0
10576	7136.0	7964.0
100873637	2.0	0.0
10575	11975.0	8466.0
100873636	0.0	0.0
10578	313.0	65.0
100873635	2.0	3.0
10577	6969.0	7840.0
100873634	0.0	0.0
10581	4210.0	4208.0
10580	13428.0	5952.0
116437	1.0	0.0
100873629	0.0	0.0
116441	3555.0	2288.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	121.0	110.0
116442	98.0	63.0
116444	9.0	4.0
128414	5.0	7.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	2064.0	1868.0
100873620	0.0	0.0
10584	5.0	11.0
10587	1171.0	1565.0
100873626	0.0	0.0
10586	2.0	4.0
100873625	0.0	0.0
10589	1633.0	2088.0
100873624	0.0	0.0
10588	134.0	181.0
100873623	0.0	0.0
100873651	1.0	0.0
100873650	0.0	0.0
285016	637.0	42.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	0.0
10558	3661.0	3929.0
10557	726.0	779.0
10559	1103.0	1143.0
10550	13966.0	14496.0
100873655	0.0	0.0
100873654	0.0	0.0
10552	6111.0	8500.0
100873653	0.0	0.0
10551	5723.0	124775.0
100873652	0.0	1.0
10554	3506.0	3346.0
100873659	0.0	0.0
10553	1384.0	1856.0
128408	0.0	0.0
100873658	0.0	0.0
10556	1467.0	1293.0
100873657	0.0	0.0
10555	2549.0	2817.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	0.0	2.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	46.0	30.0
100873640	2.0	0.0
102466728	0.0	0.0
102466727	1.0	0.0
102466726	0.0	2.0
102466725	0.0	0.0
102466724	2.0	4.0
10569	4768.0	4176.0
100287482	91.0	127.0
100287483	4.0	6.0
10568	7892.0	16554.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	843.0	488.0
100873644	0.0	0.0
10560	1591.0	7524.0
100873643	0.0	0.0
10563	124.0	545.0
100873642	0.0	0.0
10562	1206.0	416.0
100873641	0.0	1.0
10565	5560.0	6244.0
100873648	0.0	2.0
10564	9107.0	7046.0
100873647	1.0	0.0
10567	2279.0	3638.0
100873646	0.0	0.0
10566	154.0	72.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	1.0
102466731	4.0	1.0
116369	36.0	26.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	1.0	1.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	1.0
116372	4.0	29.0
574036	171.0	79.0
574038	0.0	0.0
83479	1580.0	2146.0
116379	225.0	14.0
100128092	1.0	3.0
83478	819.0	497.0
83473	283.0	430.0
83475	275.0	535.0
100128098	23.0	72.0
102466745	1.0	0.0
102466744	0.0	0.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	815.0	559.0
102466741	0.0	0.0
102466740	0.0	0.0
128346	558.0	435.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	2768.0	763.0
100128083	5.0	4.0
83468	1949.0	989.0
100128081	5.0	1.0
83461	86.0	110.0
128338	3039.0	7522.0
83464	2614.0	2513.0
83463	171.0	194.0
83460	62.0	64.0
100189028	5.0	3.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	1.0	3.0
102466750	0.0	0.0
153339	5858.0	6120.0
116349	247.0	132.0
102466759	0.0	0.0
102466758	0.0	2.0
102466757	0.0	0.0
100128071	190.0	131.0
346562	1.0	0.0
647415	1.0	0.0
128322	0.0	0.0
1809	7964.0	5774.0
116337	0.0	0.0
153328	165.0	63.0
1800	8.0	614.0
100128061	0.0	0.0
100128060	48.0	27.0
100128062	0.0	0.0
1808	12906.0	7870.0
83483	4623.0	5170.0
1807	91.0	19.0
1806	3749.0	2504.0
1805	7052.0	1134.0
83480	913.0	1003.0
1804	74.0	49.0
1803	637.0	178.0
1802	1280.0	1510.0
83482	3.0	0.0
1801	1427.0	1550.0
83481	1706.0	1145.0
131965	684.0	712.0
1811	169.0	167.0
1810	4237.0	3927.0
143941	87.0	96.0
1819	1614.0	1580.0
1818	0.0	0.0
1817	1.0	0.0
1816	1.0	1.0
1815	16.0	38.0
100128054	3.0	2.0
1814	3.0	0.0
285084	2.0	5.0
1813	269.0	159.0
1812	36.0	27.0
100128055	2.0	0.0
647436	23.0	7.0
128387	1054.0	805.0
131973	0.0	0.0
1822	18396.0	13399.0
1821	5.0	26.0
1820	286.0	598.0
100128041	0.0	0.0
1829	19564.0	10237.0
1828	1028.0	140.0
1827	14207.0	4809.0
285093	1.0	0.0
1826	40.0	10.0
100128043	0.0	0.0
1825	3437.0	1025.0
100128042	0.0	0.0
1824	9654.0	2995.0
1823	554.0	115.0
100128044	0.0	0.0
407977	13.0	3.0
407975	94.0	39.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	3.0	2.0
1832	42083.0	61940.0
1831	8523.0	10042.0
1830	620.0	895.0
574016	1.0	1.0
100128036	1.0	0.0
1839	815.0	944.0
1838	3635.0	2246.0
346528	7.0	2.0
1837	2009.0	458.0
1836	5444.0	35217.0
346525	0.0	0.0
1834	0.0	2.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	2.0	2.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	571.0	543.0
1843	31398.0	15417.0
1842	2178.0	1064.0
1841	784.0	925.0
1840	1014.0	535.0
574028	8.0	0.0
574029	14.0	8.0
100128025	31.0	23.0
1849	1985.0	1034.0
346517	0.0	0.0
1848	12111.0	7290.0
1847	2509.0	4058.0
100128020	0.0	0.0
1846	9791.0	12498.0
100128023	0.0	0.0
1845	5078.0	3139.0
153396	1245.0	1269.0
1855	2131.0	2334.0
1854	2431.0	2441.0
100131671	4.0	3.0
1852	152.0	11.0
1850	1416.0	647.0
100131678	0.0	0.0
1859	6453.0	5622.0
1857	5339.0	5237.0
1856	2307.0	1923.0
724068	0.0	0.0
724067	0.0	0.0
202781	955.0	834.0
1861	2246.0	3085.0
100131688	0.0	0.0
1869	268.0	291.0
724094	0.0	0.0
1880	588.0	440.0
1877	933.0	1804.0
100131691	90.0	172.0
1876	853.0	797.0
1875	595.0	582.0
83417	2.0	3.0
100131693	7.0	7.0
100327036	0.0	0.0
83416	420.0	142.0
200132	53.0	41.0
1874	2416.0	1995.0
1872	9.0	2.0
1871	957.0	1206.0
1870	90.0	108.0
1879	2498.0	752.0
724087	15.0	15.0
1891	5644.0	7388.0
1890	857.0	2498.0
83401	105.0	28.0
1889	18394.0	25474.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	3179.0	1547.0
58472	1895.0	4888.0
200149	1.0	0.0
58475	1035.0	10324.0
724038	0.0	0.0
83439	4243.0	1202.0
1896	665.0	151.0
58477	2758.0	2698.0
58476	1555.0	2158.0
1894	839.0	2483.0
1893	935.0	865.0
1892	5577.0	7124.0
58478	2063.0	1985.0
200150	105.0	17.0
724022	0.0	0.0
58484	94.0	94.0
724026	1.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	2369.0	1165.0
724024	0.0	0.0
58486	3878.0	3996.0
58485	2855.0	3249.0
724023	0.0	0.0
58480	6156.0	1324.0
724029	5.0	2.0
200159	6.0	8.0
724028	0.0	0.0
724027	0.0	0.0
58488	1314.0	1016.0
58487	4513.0	6328.0
200162	116.0	348.0
58489	1066.0	681.0
58495	782.0	1077.0
724059	0.0	0.0
58494	2735.0	1184.0
58497	3055.0	5176.0
58496	205.0	111.0
58491	701.0	698.0
58490	2825.0	2463.0
58493	2391.0	2955.0
58492	286.0	286.0
58499	3950.0	907.0
58498	14.0	9.0
200172	26.0	29.0
83451	1400.0	2628.0
83450	691.0	647.0
83452	1320.0	1098.0
153364	1380.0	596.0
83448	1944.0	2084.0
200186	3091.0	4180.0
83447	2.0	0.0
200185	662.0	1178.0
83449	22.0	13.0
83444	203.0	197.0
83443	2939.0	3042.0
83446	0.0	0.0
83445	6.0	5.0
83440	2660.0	3065.0
83442	4019.0	5596.0
114984	771.0	961.0
114987	929.0	793.0
391603	0.0	0.0
10657	12849.0	11499.0
126969	889.0	1276.0
10656	411.0	928.0
10659	3616.0	1054.0
10658	7915.0	9578.0
114990	1411.0	1962.0
114991	3667.0	2369.0
10651	1283.0	1819.0
10650	136.0	171.0
10653	16445.0	34174.0
10652	4206.0	6768.0
342667	15467.0	6835.0
10655	138.0	63.0
643812	0.0	0.0
342666	24.0	19.0
10654	1895.0	2650.0
136306	185.0	24.0
126961	0.0	0.0
10668	919.0	1181.0
10667	929.0	1142.0
643827	52.0	11.0
10669	557.0	453.0
10660	1.0	1.0
10661	2.0	6.0
731220	125.0	35.0
138971	0.0	0.0
10664	4862.0	4124.0
10663	309.0	61.0
10666	220.0	94.0
731223	12.0	3.0
10665	2.0	3.0
136319	10058.0	11331.0
163933	16.0	46.0
317691	0.0	0.0
339005	213.0	109.0
10635	186.0	251.0
10634	2263.0	2524.0
10637	15.0	20.0
10636	779.0	1446.0
10638	0.0	0.0
114971	842.0	747.0
10631	12594.0	36636.0
643836	2179.0	2387.0
10630	1231.0	566.0
643837	781.0	624.0
10633	891.0	58.0
643834	0.0	0.0
10632	7115.0	8052.0
100124394	0.0	0.0
10645	5121.0	4191.0
10648	1.0	0.0
10647	8359.0	861.0
148304	515.0	502.0
114960	0.0	1.0
10640	3676.0	3391.0
136332	60.0	137.0
10642	2.0	5.0
643847	0.0	0.0
10641	1029.0	1259.0
10644	741.0	106.0
10643	4.0	1.0
317671	186.0	116.0
643862	0.0	0.0
391642	0.0	0.0
10609	842.0	1280.0
391647	5.0	6.0
10613	3407.0	3992.0
10612	938.0	1565.0
10615	314.0	399.0
10614	3427.0	4207.0
10617	3254.0	3003.0
401525	1.0	1.0
10616	3507.0	3727.0
10618	20591.0	25916.0
643854	6.0	5.0
643853	119.0	109.0
643859	0.0	0.0
10611	12696.0	13364.0
10610	2847.0	3615.0
643872	2.0	1.0
643873	426.0	327.0
643870	6.0	10.0
317684	11.0	2.0
391655	0.0	0.0
391657	0.0	0.0
391656	2.0	4.0
317687	4.0	1.0
10623	2059.0	2516.0
10626	509.0	397.0
10625	7352.0	10170.0
10628	151774.0	65106.0
10627	12108.0	11021.0
10629	570.0	856.0
342618	6.0	2.0
643865	0.0	0.0
643866	217.0	185.0
10620	333.0	376.0
10622	350.0	148.0
10621	991.0	826.0
101954275	0.0	0.0
101954276	0.0	0.0
643880	0.0	0.0
101954273	5.0	4.0
643884	0.0	0.0
101954277	3.0	2.0
101954278	20.0	13.0
102464817	1.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	152.0	62.0
83606	5651.0	6154.0
101954271	0.0	0.0
83605	2208.0	2747.0
101954272	6.0	4.0
83608	931.0	753.0
83607	2416.0	2413.0
151903	1251.0	1273.0
401507	0.0	0.0
317649	3915.0	1850.0
391627	0.0	0.0
401505	593.0	471.0
388007	0.0	0.0
317648	1061.0	953.0
100419709	23.0	18.0
100419705	0.0	1.0
643875	0.0	0.0
401509	108.0	79.0
401508	0.0	0.0
101954264	1.0	0.0
138948	56.0	37.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	1.0	0.0
102464827	0.0	0.0
391630	0.0	0.0
102464828	1.0	0.0
317662	1909.0	2090.0
100419711	5.0	3.0
102464825	0.0	0.0
56000	3.0	11.0
391632	1.0	1.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	59.0	45.0
102464824	1.0	0.0
56005	2468.0	5523.0
10602	3897.0	4226.0
56006	1756.0	2601.0
83604	5051.0	1408.0
10603	102.0	166.0
10606	7162.0	8820.0
100419717	0.0	0.0
56001	0.0	0.0
10605	3478.0	3476.0
10608	5897.0	7558.0
10607	2019.0	2950.0
10600	4181.0	3430.0
101929254	1.0	0.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	1.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	0.0
102464837	0.0	0.0
102464834	1.0	0.0
102464835	0.0	0.0
148362	4625.0	8030.0
102464832	1.0	0.0
100271849	26.0	33.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	604.0	6022.0
112398	921.0	10919.0
100419735	0.0	0.0
391697	1.0	0.0
391696	0.0	1.0
100419733	0.0	0.0
388021	2.0	0.0
100419734	0.0	1.0
391698	0.0	1.0
100419731	0.0	0.0
100271836	149.0	157.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	0.0
388015	0.0	1.0
101954204	0.0	0.0
199953	1153.0	894.0
161357	0.0	3.0
100420734	5.0	1.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	1.0	0.0
731275	84.0	65.0
199920	225.0	503.0
222826	7.0	4.0
101929286	3.0	7.0
391670	2.0	0.0
391672	0.0	2.0
161342	44.0	39.0
148398	13.0	177.0
100419758	62.0	33.0
100419751	0.0	1.0
124359	1364.0	2470.0
101929293	9.0	4.0
100420752	0.0	1.0
100420754	0.0	0.0
10691	1518.0	1574.0
10690	366.0	46.0
101929212	39.0	33.0
101929218	0.0	0.0
388076	1.0	2.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	1.0
151963	532.0	361.0
10693	496.0	364.0
10692	23.0	32.0
10695	2226.0	3062.0
10694	8735.0	9491.0
10699	41.0	151.0
101929221	0.0	0.0
100420763	0.0	0.0
101929225	0.0	0.0
101929222	5.0	2.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	2969.0	7126.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	8.0	4.0
101929238	0.0	3.0
220213	1840.0	1174.0
10678	4478.0	4061.0
151987	4338.0	4288.0
10671	1817.0	1534.0
10670	5389.0	4594.0
10673	383.0	248.0
10672	5116.0	5054.0
10675	33.0	41.0
10677	345.0	208.0
100419793	0.0	0.0
100420784	6.0	2.0
100420786	2.0	0.0
101929247	0.0	0.0
100420787	3.0	3.0
101929244	0.0	0.0
220202	16.0	4.0
222865	267.0	333.0
10682	1401.0	1335.0
10681	2137.0	1531.0
10683	14.0	2.0
10686	42.0	19.0
136371	1.0	0.0
643803	0.0	0.0
10687	329.0	883.0
100419682	0.0	0.0
100420678	6.0	9.0
222894	0.0	0.0
100419687	2.0	3.0
283807	316.0	125.0
653194	0.0	0.0
83598	5.0	4.0
83597	0.0	13.0
653199	111.0	125.0
83594	1657.0	1968.0
83593	1672.0	3866.0
83596	438.0	705.0
83595	592.0	296.0
83590	845.0	1804.0
653190	27.0	11.0
653192	0.0	0.0
83592	180.0	183.0
83591	481.0	358.0
1909	3135.0	1774.0
100420689	5.0	3.0
1908	1312.0	453.0
161291	5016.0	5347.0
653188	5.0	6.0
653189	41.0	48.0
1907	31.0	371.0
1906	1656.0	333.0
197258	1437.0	825.0
1903	2432.0	3030.0
197259	604.0	232.0
1902	1635.0	842.0
1901	2940.0	1563.0
100420681	0.0	0.0
197257	564.0	260.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	0.0
449492	0.0	0.0
1910	3335.0	932.0
1917	311.0	3444.0
1915	618272.0	415653.0
1912	7065.0	6664.0
1911	1165.0	671.0
101929202	0.0	1.0
101929203	0.0	1.0
199899	0.0	16.0
148281	46.0	30.0
219287	1.0	1.0
161253	48.0	29.0
219285	1748.0	3513.0
283849	250.0	247.0
283848	345.0	196.0
1932	1.0	1.0
283847	3.0	1.0
256227	18.0	28.0
256223	0.0	0.0
1939	6014.0	5142.0
1938	251008.0	238541.0
1937	33.0	25.0
1936	8680.0	6509.0
1934	10.0	3.0
1933	25950.0	13464.0
161247	16.0	28.0
219293	605.0	509.0
1943	0.0	4.0
1942	5337.0	17106.0
256236	300.0	517.0
1949	1383.0	444.0
199870	1183.0	944.0
1948	4655.0	3265.0
1947	2063.0	1067.0
1946	2511.0	1684.0
1945	971.0	2394.0
1944	521.0	799.0
161271	0.0	0.0
1954	4082.0	5840.0
1953	1245.0	1116.0
1952	7752.0	11933.0
1951	269.0	686.0
1950	6113.0	1048.0
283820	680.0	900.0
1959	7143.0	2857.0
1958	139381.0	37442.0
1956	14318.0	3375.0
1955	4561.0	6704.0
1965	4192.0	4433.0
1964	7724.0	5640.0
199857	639.0	726.0
1962	987.0	1016.0
1961	3.0	6.0
1960	12179.0	3442.0
220296	143.0	50.0
1969	2797.0	890.0
1968	17292.0	17015.0
1967	3681.0	3081.0
114904	537.0	1150.0
114905	191.0	68.0
114907	34522.0	18555.0
114908	24747.0	40682.0
340094	0.0	0.0
643783	194.0	176.0
114900	41.0	27.0
653108	9.0	21.0
401450	0.0	0.0
114902	0.0	0.0
1975	43371.0	29490.0
1974	25302.0	18179.0
1973	428.0	334.0
283888	7.0	2.0
401447	0.0	2.0
653113	140.0	88.0
1979	17888.0	12586.0
1978	756.0	669.0
1977	1697.0	1693.0
643790	8.0	17.0
1990	0.0	2.0
256281	490.0	488.0
1987	0.0	0.0
1986	2.0	2.0
1984	11144.0	13842.0
1983	16376.0	16293.0
1982	42196.0	56861.0
283876	162.0	79.0
1981	16800.0	21913.0
1980	20.0	19.0
283871	379.0	811.0
283870	56.0	102.0
105375616	0.0	1.0
340075	71.0	100.0
340073	0.0	3.0
653125	9.0	4.0
401431	103.0	100.0
83528	1.0	0.0
1998	3425.0	2895.0
1997	5463.0	7288.0
283869	1.0	5.0
1996	11.0	8.0
401428	24.0	13.0
83538	131.0	167.0
1995	2.0	0.0
401427	149.0	142.0
283867	1.0	39.0
1994	4070.0	5938.0
1993	29.0	85.0
1992	3645.0	3364.0
1991	22.0	10.0
283860	11.0	4.0
83530	9.0	1.0
340069	0.0	7.0
1999	12295.0	10868.0
