id	54a62dcd-c9a6-4a97-85c9-62e364766fca	b140b49a-5eb6-4272-a534-ab9a3685b87e
81554	2437.0	5043.0
474167	31.0	88.0
81550	1343.0	1666.0
344901	8.0	0.0
645931	0.0	0.0
645950	1.0	1.0
728121	26.0	6.0
81537	1331.0	2543.0
81539	22101.0	16317.0
728128	7.0	1.0
81544	648.0	290.0
81545	2345.0	1449.0
81542	3136.0	2885.0
81543	372.0	461.0
93517	2219.0	1061.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	439.0	1391.0
126432	376.0	217.0
163404	0.0	14.0
138474	1.0	0.0
391365	0.0	1.0
391367	0.0	0.0
728192	2.0	12.0
728194	0.0	0.0
728190	318.0	161.0
391378	2.0	0.0
138412	3.0	2.0
138428	14.0	3.0
138429	157.0	299.0
391356	816.0	925.0
391358	4.0	19.0
56521	1139.0	386.0
391282	0.0	1.0
643263	0.0	0.0
643264	0.0	0.0
100271209	9.0	2.0
222537	3.0	1.0
163351	39.0	174.0
100271217	0.0	3.0
100271216	3.0	0.0
100271218	0.0	0.0
401164	56.0	7.0
100271206	2.0	0.0
100271207	4.0	0.0
100271201	0.0	0.0
100271204	3.0	0.0
391266	0.0	0.0
440799	0.0	0.0
391267	23.0	120.0
222553	25.0	8.0
391269	3.0	1.0
440795	0.0	0.0
401152	10377.0	6279.0
126393	555.0	215.0
8200	37.0	21.0
8204	7900.0	3997.0
8202	3631.0	3461.0
391276	0.0	0.0
391279	0.0	0.0
401145	445.0	137.0
222545	0.0	0.0
126382	1194.0	1866.0
222546	139.0	0.0
606293	0.0	25.0
401138	8.0	56.0
401137	1.0	0.0
151393	297.0	133.0
692231	0.0	1.0
440738	75.0	18.0
692233	5.0	0.0
440737	61.0	51.0
8216	2029.0	2020.0
8214	191.0	127.0
440732	12.0	2.0
440730	22.0	3.0
222584	337.0	17.0
151325	0.0	1.0
8208	464.0	1186.0
8209	6.0	8.0
8220	868.0	1326.0
8226	912.0	1976.0
692223	0.0	0.0
8227	1812.0	2428.0
8224	27.0	13.0
692225	14.0	26.0
8225	1701.0	4682.0
692226	0.0	0.0
100381178	9.0	5.0
692227	4.0	48.0
692229	0.0	0.0
100310839	0.0	0.0
100310838	0.0	0.0
8218	246.0	333.0
8233	823.0	1607.0
692210	4.0	0.0
8237	6649.0	9072.0
401190	32.0	7.0
692212	12.0	8.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	2342.0	3667.0
8242	6956.0	8244.0
8243	6671.0	5580.0
692201	0.0	0.0
692202	0.0	0.0
692203	0.0	0.0
692204	0.0	0.0
692205	6.0	11.0
692206	0.0	0.0
692207	0.0	2.0
692208	1.0	2.0
692209	0.0	0.0
8241	3232.0	4711.0
100310812	3.0	4.0
8239	10375.0	8434.0
151354	425.0	189.0
100271291	0.0	0.0
93432	621.0	3.0
100271290	1.0	0.0
645841	0.0	0.0
93436	1086.0	2300.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	3.0	0.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	0.0	2.0
106481785	0.0	0.0
106481786	5.0	0.0
106481783	5.0	2.0
283523	0.0	2.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	1.0	0.0
283521	5.0	6.0
100271296	0.0	0.0
645834	1.0	2.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	2.0
100271295	0.0	0.0
645836	0.0	0.0
100271294	0.0	0.0
8266	2512.0	3052.0
93426	6.0	271.0
8269	639.0	1514.0
106481789	1.0	0.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	4.0	2.0
8263	274.0	948.0
8260	1038.0	3342.0
283518	14.0	31.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	1.0
81448	0.0	0.0
106481791	0.0	0.0
283514	39.0	14.0
106481796	12.0	9.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	1.0	5.0
645846	1.0	0.0
100271288	1.0	0.0
645843	0.0	0.0
81440	0.0	0.0
100271284	0.0	0.0
8277	6.0	1.0
645864	56.0	15.0
342374	2.0	3.0
440714	0.0	1.0
342372	7.0	2.0
342371	4869.0	2126.0
440712	14.0	46.0
106481756	0.0	2.0
8270	528.0	1602.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1671.0	2567.0
728215	50.0	1743.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	40.0	25.0
81479	0.0	0.0
100310849	0.0	2.0
106481760	0.0	0.0
100310846	24.0	47.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	1.0
100310848	0.0	0.0
106481762	0.0	2.0
81470	0.0	0.0
100271274	1.0	0.0
100310841	1.0	0.0
81472	1.0	0.0
81473	0.0	0.0
100310840	133.0	51.0
100271273	0.0	0.0
645859	0.0	1.0
8288	25.0	11.0
8289	8538.0	6343.0
8287	0.0	0.0
643210	7.0	6.0
106481767	0.0	0.0
728207	3.0	6.0
106481768	1.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	0.0	0.0
106481769	0.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	1.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	1.0	1.0
100310856	1.0	0.0
106481772	0.0	1.0
81465	2.0	0.0
81466	0.0	0.0
106481773	3.0	0.0
100310853	1.0	2.0
100271263	1.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	14.0	2.0
100271262	0.0	1.0
100310851	0.0	2.0
342358	3.0	0.0
342357	626.0	806.0
100310850	0.0	0.0
100271261	0.0	0.0
643220	11.0	2.0
643224	138.0	72.0
645884	0.0	0.0
8291	949.0	872.0
401136	1.0	0.0
106481734	12.0	8.0
8292	120.0	270.0
401135	3.0	0.0
106481735	11.0	27.0
106481732	1.0	0.0
8290	2.0	2.0
106481733	0.0	0.0
8295	5453.0	4123.0
106481738	0.0	0.0
93474	336.0	176.0
106481739	0.0	0.0
8293	1.0	1.0
106481736	0.0	0.0
106481737	0.0	0.0
8294	301.0	4855.0
106481741	0.0	0.0
106481742	0.0	0.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	4.0	0.0
100271253	0.0	0.0
645879	2.0	0.0
81493	327.0	222.0
81494	0.0	3.0
100271254	2.0	0.0
283562	0.0	0.0
81490	1378.0	2447.0
81491	127.0	11.0
342346	36.0	33.0
100271250	1.0	1.0
100873064	0.0	0.0
643232	1.0	0.0
100873065	3.0	2.0
106481745	0.0	0.0
401124	3.0	21.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	27.0	19.0
106481749	0.0	0.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	3.0	0.0
100271245	1.0	0.0
106481753	8.0	7.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	0.0	2.0
106481751	0.0	0.0
401115	54.0	108.0
81488	1955.0	1103.0
283554	69.0	137.0
283553	68.0	1.0
100271244	0.0	0.0
643226	5.0	1.0
283551	95.0	430.0
106481718	0.0	0.0
106481719	0.0	2.0
643246	106.0	62.0
93492	4.0	1.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	0.0	0.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	1.0
106481715	0.0	0.0
401109	348.0	471.0
100271235	0.0	0.0
283547	92.0	37.0
401106	43.0	5.0
100271234	0.0	0.0
106481720	1.0	0.0
100271230	0.0	0.0
643236	0.0	0.0
100271233	0.0	0.0
100271232	1.0	0.0
643253	251.0	313.0
93487	6913.0	10535.0
106481729	1.0	1.0
643255	4.0	12.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	3.0	2.0
106481727	0.0	2.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	0.0	1.0
283537	2049.0	2466.0
100271229	0.0	0.0
100271224	1.0	0.0
106481730	0.0	0.0
100271223	1.0	0.0
106481731	2.0	0.0
100271226	1.0	0.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	0.0	0.0
344978	4.0	3.0
100271221	0.0	0.0
138716	1247.0	2690.0
780852	1.0	0.0
728276	2.0	2.0
780853	0.0	0.0
728279	0.0	0.0
138715	37.0	69.0
780851	0.0	0.0
100126356	0.0	0.0
285796	8.0	7.0
81607	3652.0	4482.0
81608	2215.0	2953.0
81609	2798.0	5346.0
81603	4712.0	8902.0
81605	2675.0	2456.0
81606	5501.0	1884.0
81610	61.0	351.0
56654	3284.0	3668.0
56655	1357.0	2055.0
81611	2514.0	3288.0
56650	3669.0	1929.0
29028	1077.0	1508.0
283129	9.0	5.0
56651	4.0	32.0
56652	941.0	1360.0
100126354	0.0	0.0
100126355	2.0	0.0
56658	1004.0	1831.0
283120	334.0	1248.0
56659	113.0	473.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	0.0	0.0
100126345	0.0	0.0
728262	13.0	1.0
138724	1.0	1.0
100126346	0.0	0.0
100126347	0.0	0.0
728264	2312.0	43.0
100126348	0.0	2.0
728263	4.0	18.0
106481701	1.0	0.0
106481702	0.0	0.0
56660	11.0	5.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	1.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	3965.0	5561.0
100190924	0.0	0.0
56666	108.0	32.0
30012	0.0	0.0
29034	0.0	0.0
56667	40.0	0.0
106865375	0.0	0.0
81602	521.0	466.0
30014	0.0	0.0
106865374	0.0	0.0
56662	2.0	0.0
30011	1017.0	1089.0
283116	0.0	0.0
56663	2.0	0.0
30010	248.0	259.0
56664	3.0	0.0
100190923	0.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	834.0	1773.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	1193.0	480.0
100126337	0.0	0.0
100128998	0.0	1.0
81629	34.0	15.0
100381202	1.0	0.0
56670	89.0	61.0
81626	0.0	0.0
81627	1545.0	2494.0
81628	2735.0	2818.0
56676	1.0	1.0
30001	2395.0	3696.0
54012	0.0	0.0
56677	0.0	0.0
246175	4599.0	2593.0
56672	771.0	871.0
246176	45.0	22.0
56673	13.0	21.0
54016	0.0	0.0
283106	12.0	11.0
30000	4349.0	4665.0
56674	4758.0	6109.0
54015	0.0	1.0
81631	5741.0	3674.0
56675	1400.0	56.0
54014	4867.0	6598.0
283104	247.0	238.0
100126330	0.0	0.0
30009	26.0	53.0
283102	13.0	17.0
100126331	0.0	1.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	0.0	0.0
30008	2458.0	2466.0
100128991	0.0	0.0
100128990	0.0	0.0
66002	66.0	11.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	278.0	102.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	0.0
66004	1751.0	101.0
100126325	0.0	0.0
66005	4318.0	5769.0
100126326	0.0	0.0
81618	3658.0	1652.0
81619	7844.0	5364.0
56681	7226.0	7773.0
66008	4052.0	1914.0
29018	0.0	0.0
81614	1936.0	823.0
54020	1262.0	2053.0
81615	196.0	63.0
81616	48.0	13.0
81617	6805.0	1535.0
767846	22.0	5.0
81621	193.0	4788.0
81622	1385.0	2640.0
246184	370.0	355.0
767851	2.0	1.0
81623	0.0	0.0
54022	1.0	0.0
81624	129.0	217.0
767853	0.0	0.0
54021	10.0	31.0
56683	1015.0	2642.0
54028	30.0	21.0
54027	0.0	0.0
29015	2490.0	691.0
54026	0.0	0.0
767850	0.0	0.0
81620	165.0	495.0
54025	0.0	0.0
100128982	0.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	1.0	0.0
246181	126.0	37.0
246182	1.0	0.0
100126316	0.0	0.0
728233	199.0	54.0
283171	2.0	0.0
100126317	6.0	2.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	0.0	0.0
100126313	0.0	0.0
285753	387.0	286.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	87.0	340.0
114785	4412.0	4211.0
285755	340.0	237.0
114786	28.0	0.0
114787	97.0	162.0
114788	5.0	2.0
285758	25.0	23.0
114789	1765.0	500.0
54031	6.0	9.0
728239	0.0	0.0
54035	0.0	0.0
54034	0.0	0.0
114790	1276.0	863.0
54033	217.0	40.0
54032	2.0	3.0
114791	901.0	623.0
54039	89.0	36.0
114792	74.0	10.0
126767	0.0	0.0
114793	1908.0	524.0
54038	0.0	1.0
100190954	0.0	1.0
114794	5.0	14.0
114795	17.0	13.0
54036	0.0	0.0
93627	2020.0	3060.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	17296.0	16919.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	428.0	633.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	3420.0	2754.0
100126302	0.0	0.0
100128963	5.0	4.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	19.0	10.0
100126309	0.0	0.0
728226	0.0	0.0
54041	0.0	0.0
728228	7.0	0.0
54045	1.0	0.0
645809	0.0	0.0
54044	0.0	0.0
645808	0.0	0.0
114780	97.0	45.0
54043	1.0	1.0
645807	0.0	0.0
114781	1476.0	1713.0
126755	6.0	5.0
54049	0.0	4.0
114783	342.0	1784.0
54048	0.0	5.0
114784	56.0	75.0
283159	0.0	0.0
54047	2.0	1.0
100128961	7.0	6.0
645805	69.0	48.0
283152	57.0	490.0
66035	856.0	594.0
283150	4.0	1.0
728255	0.0	0.0
93654	1.0	0.0
66036	1407.0	471.0
93653	132.0	184.0
100271192	0.0	0.0
100271191	0.0	0.0
66037	0.0	0.0
93650	10.0	2.0
81669	5475.0	2954.0
54053	8.0	3.0
54052	1.0	0.0
114769	240.0	260.0
54051	0.0	0.0
54050	1.0	0.0
54055	78.0	147.0
100190938	300.0	1059.0
54054	19.0	9.0
114770	104.0	469.0
114771	1.0	0.0
54059	443.0	248.0
283149	3654.0	2405.0
54058	176.0	429.0
93649	67.0	27.0
645811	27.0	124.0
81671	8417.0	11798.0
100271199	2.0	0.0
100190939	2527.0	415.0
283143	191.0	495.0
100271196	0.0	0.0
93643	1732.0	2280.0
100128946	3.0	0.0
285780	4.0	6.0
285782	11.0	8.0
100271180	0.0	1.0
285785	154.0	152.0
100190952	1.0	3.0
54064	21.0	54.0
728248	0.0	1.0
114757	591.0	374.0
114758	0.0	0.0
54067	78.0	43.0
100190947	0.0	1.0
100190949	1.0	0.0
54065	2.0	3.0
114760	0.0	0.0
114761	0.0	0.0
126731	1087.0	455.0
54069	567.0	1759.0
283131	20406.0	66524.0
283130	570.0	1143.0
692157	2.0	1.0
692158	0.0	0.0
138799	0.0	0.0
440498	911.0	1023.0
124152	798.0	1112.0
199704	630.0	418.0
124149	7.0	1.0
163747	7.0	3.0
692146	0.0	1.0
692147	3.0	10.0
692148	0.0	6.0
692149	0.0	0.0
163742	1.0	1.0
199713	4.0	6.0
136157	0.0	0.0
283197	0.0	1.0
283193	0.0	0.0
163778	0.0	0.0
148145	1.0	0.0
126792	1336.0	2052.0
378008	0.0	0.0
378009	0.0	0.0
29089	171.0	962.0
29088	1426.0	2601.0
29087	2478.0	3727.0
378010	0.0	0.0
148137	732.0	1032.0
126789	338.0	530.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	149.0	226.0
29081	1361.0	1837.0
29080	1245.0	1490.0
283189	0.0	0.0
29086	1597.0	3106.0
29085	1828.0	1608.0
29083	516.0	252.0
100381270	504.0	120.0
200810	64.0	301.0
114796	516.0	292.0
148156	1619.0	845.0
114798	5.0	14.0
114799	1445.0	1702.0
29099	2104.0	4292.0
29098	643.0	1126.0
378001	0.0	0.0
29093	938.0	1377.0
29092	897.0	709.0
29091	181.0	20.0
29090	952.0	1550.0
56603	444.0	75.0
29097	2075.0	3058.0
56604	0.0	5.0
56605	2091.0	530.0
29095	1372.0	3147.0
151790	11.0	8.0
283174	789.0	173.0
56606	609.0	100.0
29094	1504.0	1080.0
692199	0.0	0.0
391002	0.0	0.0
440459	25.0	9.0
391004	0.0	0.0
780816	0.0	0.0
124199	25.0	12.0
391003	0.0	0.0
30062	0.0	2.0
440456	636.0	835.0
780814	10.0	18.0
30061	11560.0	23564.0
780815	0.0	0.0
780812	0.0	0.0
780813	2.0	2.0
440452	0.0	1.0
780810	0.0	0.0
780811	0.0	0.0
29068	5891.0	3410.0
29066	3527.0	2432.0
29063	576.0	365.0
29062	1321.0	1575.0
56616	663.0	947.0
163702	1351.0	121.0
391013	5.0	4.0
391012	0.0	1.0
100381215	0.0	0.0
29079	2331.0	5460.0
29078	1000.0	535.0
56623	727.0	424.0
56624	62.0	55.0
29071	1716.0	1682.0
29070	1068.0	356.0
29075	7.0	4.0
29074	2342.0	2483.0
29072	5641.0	6545.0
163732	2404.0	6559.0
200845	733.0	2327.0
148103	472.0	554.0
200844	122.0	534.0
440482	90.0	114.0
151742	1225.0	847.0
163720	155.0	162.0
148113	71.0	944.0
440465	1810.0	5112.0
29057	12.0	7.0
148109	2.0	2.0
29058	6294.0	8037.0
56647	2742.0	3973.0
56648	377.0	195.0
56649	29.0	9.0
440419	0.0	0.0
440416	255.0	147.0
8303	2943.0	1602.0
643157	0.0	0.0
200879	1581.0	1057.0
440406	2.0	3.0
8301	11102.0	8693.0
643155	3655.0	3468.0
8302	7.0	6.0
440400	292.0	360.0
199675	1.0	14.0
8310	2034.0	928.0
124093	29.0	715.0
8314	4131.0	6085.0
8315	1683.0	1868.0
8312	1404.0	4716.0
342096	0.0	2.0
8313	437.0	523.0
440435	19.0	27.0
643160	0.0	0.0
643161	6.0	409.0
643159	6.0	6.0
8309	767.0	1419.0
8321	5933.0	3661.0
8322	3751.0	3978.0
8320	12.0	76.0
8325	2073.0	355.0
8326	17.0	10.0
8323	3589.0	2273.0
8324	9914.0	2551.0
440423	321.0	430.0
200894	965.0	428.0
643171	4.0	7.0
200895	971.0	917.0
8318	41.0	198.0
8317	204.0	251.0
8332	0.0	12.0
692110	0.0	1.0
8333	1.0	6.0
692111	0.0	1.0
8330	0.0	0.0
8331	0.0	1.0
8336	5.0	272.0
8337	0.0	1.0
8334	5468.0	21161.0
8335	0.0	6.0
148046	58.0	30.0
106481699	0.0	1.0
643182	0.0	0.0
643180	241.0	274.0
643181	0.0	0.0
8329	16.0	791.0
8328	4.0	4.0
8343	4.0	478.0
643198	0.0	0.0
8344	1.0	26.0
8341	98.0	1164.0
8342	0.0	1.0
8347	93.0	1298.0
8348	1.0	79.0
643199	0.0	0.0
8345	21.0	886.0
8346	0.0	19.0
692106	0.0	0.0
692107	0.0	0.0
161003	22.0	1.0
692108	1.0	1.0
692109	7.0	10.0
643193	0.0	0.0
8340	2.0	153.0
8338	14.0	35.0
8339	109.0	1546.0
8354	0.0	0.0
8355	15.0	159.0
8352	0.0	12.0
8353	56.0	152.0
8358	0.0	7.0
8359	0.0	1.0
8356	2.0	80.0
8357	73.0	7428.0
222235	46.0	45.0
106481679	0.0	0.0
222236	1518.0	1149.0
106481677	5.0	0.0
222234	288.0	692.0
106481678	0.0	0.0
8350	3.0	4.0
8351	13.0	465.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	0.0
106481680	0.0	0.0
106481681	1.0	0.0
106481686	0.0	0.0
106481687	0.0	0.0
106481684	0.0	0.0
106481685	0.0	0.0
8349	2351.0	12488.0
8365	85.0	1926.0
8366	0.0	29.0
8363	5.0	51.0
8364	1.0	7.0
8369	0.0	1.0
163688	17.0	24.0
8367	6.0	742.0
8368	0.0	0.0
106481688	0.0	0.0
222223	1666.0	995.0
106481689	0.0	0.0
8361	2.0	0.0
222229	580.0	1316.0
8362	5.0	69.0
8360	2.0	76.0
106481693	0.0	0.0
106481694	16.0	23.0
106481691	3.0	0.0
106481692	2.0	0.0
106481697	1.0	3.0
106481698	0.0	0.0
106481695	11.0	8.0
106481696	0.0	0.0
342035	174.0	22.0
344697	3.0	102.0
106481690	0.0	0.0
728310	0.0	0.0
285830	158.0	56.0
8379	753.0	2057.0
93556	10.0	1.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	0.0
222255	696.0	632.0
106481655	0.0	0.0
285834	2.0	2.0
222256	171.0	124.0
106481656	1.0	2.0
8372	163.0	222.0
93550	806.0	1246.0
8373	0.0	3.0
106481659	0.0	0.0
8370	5.0	84.0
728315	9.0	5.0
81577	1863.0	1238.0
106481660	0.0	0.0
81578	157.0	90.0
106481661	0.0	0.0
81579	4098.0	4640.0
81573	1482.0	1034.0
106481664	0.0	0.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	1310.0	701.0
106481662	0.0	0.0
81576	974.0	1464.0
106481663	34.0	5.0
81570	638.0	1018.0
100271178	0.0	0.0
81571	779.0	121.0
81572	1302.0	3195.0
645715	38.0	16.0
8387	0.0	0.0
8388	0.0	0.0
728300	3.0	3.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	3.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	1031.0	3124.0
8383	0.0	0.0
285848	0.0	1.0
8384	0.0	0.0
285849	29.0	107.0
8382	483.0	311.0
81566	2856.0	2568.0
106481671	0.0	0.0
106481672	0.0	0.0
81567	298.0	248.0
81569	0.0	19.0
106481670	0.0	0.0
81562	2679.0	2842.0
106481675	0.0	0.0
81563	9779.0	4431.0
246243	662.0	683.0
100271168	7.0	2.0
106481676	0.0	0.0
106481673	0.0	3.0
81565	2994.0	2401.0
106481674	0.0	1.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	10.0	1.0
100271163	0.0	0.0
100271162	2.0	0.0
8398	858.0	654.0
8399	5.0	13.0
8396	7538.0	6620.0
285852	0.0	0.0
645740	0.0	0.0
8390	0.0	1.0
106481635	0.0	0.0
285855	6784.0	8578.0
106481636	0.0	0.0
8391	1.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	4289.0	5194.0
106481639	0.0	0.0
8395	696.0	15.0
8392	0.0	0.0
106481637	3.0	4.0
106481638	0.0	0.0
100271158	2.0	0.0
106481642	14.0	14.0
106481643	0.0	0.0
246210	1.0	0.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	1.0	0.0
246213	5.0	0.0
106481646	0.0	0.0
106481647	0.0	1.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	20.0	33.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	5.0
106481652	0.0	2.0
344657	2.0	3.0
100271142	0.0	0.0
344658	0.0	0.0
100271145	0.0	0.0
645745	0.0	0.0
344653	1.0	1.0
100271141	0.0	5.0
100271140	0.0	0.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	264.0	270.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	246.0	393.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	4.0	0.0
283209	1206.0	1117.0
283208	65.0	648.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	2.0
100271132	5.0	4.0
100271131	0.0	0.0
100271133	0.0	0.0
100271130	0.0	0.0
93587	445.0	378.0
645771	2.0	0.0
93589	199.0	106.0
106481624	13.0	14.0
285800	22.0	16.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	10.0	2.0
106481628	0.0	0.0
106481629	0.0	1.0
106481626	0.0	0.0
106481627	0.0	0.0
100271129	0.0	1.0
246283	0.0	0.0
246285	7.0	0.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	1.0	0.0
100271122	0.0	0.0
199692	2262.0	2069.0
645784	113.0	15.0
100271118	0.0	1.0
100271117	2.0	0.0
100271119	0.0	0.0
100271114	1.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	16.0	11.0
643115	12.0	77.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	0.0
645798	7.0	2.0
643136	1.0	3.0
106481602	0.0	2.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	1.0	0.0
285829	11.0	10.0
100271106	1.0	2.0
106481610	0.0	0.0
100271105	2.0	0.0
643126	0.0	0.0
199699	5.0	12.0
728393	0.0	0.0
100128899	0.0	0.0
728395	0.0	0.0
114625	1625.0	775.0
54112	36.0	4.0
56776	19.0	8.0
283248	87.0	119.0
344729	1.0	0.0
100128894	0.0	1.0
100128893	12.0	6.0
100128890	50.0	9.0
728386	0.0	0.0
728388	0.0	0.0
100128889	1.0	0.0
100128888	4.0	5.0
114614	19.0	57.0
283238	0.0	0.0
100190800	25.0	40.0
283237	944.0	1567.0
283236	1.0	0.0
283234	261.0	375.0
728381	1.0	0.0
283232	1179.0	1191.0
728380	11.0	15.0
100128881	200.0	644.0
100128880	0.0	0.0
692099	559.0	974.0
114609	583.0	468.0
29128	43.0	373.0
29123	5001.0	2980.0
344709	0.0	0.0
29122	75.0	2.0
29121	771.0	825.0
283229	3534.0	13042.0
29127	735.0	1407.0
29126	267.0	439.0
29125	29.0	43.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	2.0	4.0
100128867	0.0	0.0
54145	0.0	3.0
54143	0.0	0.0
283219	763.0	1770.0
54149	1952.0	1196.0
54148	1139.0	1930.0
54147	0.0	0.0
283212	218.0	499.0
692091	0.0	0.0
692092	0.0	0.0
692093	16.0	5.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	1.0	9.0
100128857	0.0	0.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	5.0	10.0
285872	5.0	4.0
100128853	0.0	3.0
29109	1255.0	1327.0
29108	576.0	4543.0
285877	0.0	0.0
29107	1105.0	1773.0
285878	1.0	2.0
29106	23.0	0.0
728358	0.0	0.0
29101	6723.0	7101.0
29100	1371.0	2249.0
29105	1863.0	1284.0
29104	759.0	709.0
29103	1721.0	4028.0
29102	3868.0	2161.0
100271098	0.0	1.0
283284	190.0	114.0
728343	0.0	0.0
728342	21.0	8.0
100128849	0.0	0.0
728344	0.0	2.0
100271081	1.0	3.0
100128845	0.0	1.0
728340	181.0	130.0
285888	0.0	0.0
29119	61.0	33.0
107057644	10.0	9.0
29118	53.0	1.0
107057647	0.0	0.0
114655	0.0	2.0
29117	3942.0	3796.0
107057646	5.0	0.0
114657	0.0	0.0
114659	418.0	622.0
126638	0.0	0.0
54165	2310.0	1985.0
126637	2.0	0.0
29110	1695.0	1998.0
29116	3790.0	5555.0
29115	3003.0	4410.0
29114	6.0	95.0
29113	134.0	57.0
100271087	40.0	27.0
100271089	0.0	0.0
100271085	3.0	1.0
100128836	9.0	7.0
728378	3.0	1.0
728377	214.0	101.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	13.0	1.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	1.0
126626	1272.0	1096.0
81793	118.0	80.0
81794	212.0	204.0
81796	12.0	40.0
81790	1613.0	2327.0
