id	a0c9781b-0c1e-4dc0-a3f6-84e938b07641	4a775326-e623-47d4-b105-d32fc21afb8a
106480013	0.0	0.0
84125	26.0	15.0
25780	1755.0	2771.0
106480012	1.0	0.0
84128	2380.0	4437.0
23120	4.0	135.0
106480015	0.0	0.0
25782	4763.0	5382.0
106480014	0.0	0.0
11144	73.0	93.0
11143	3624.0	2124.0
139212	0.0	1.0
84124	1374.0	2099.0
11146	356.0	248.0
11145	40036.0	963.0
11148	0.0	23.0
86781	15.0	51.0
11147	356.0	855.0
11149	641.0	92.0
392181	0.0	0.0
127294	10.0	24.0
644165	8.0	5.0
11151	344.0	187.0
166815	530.0	1901.0
392188	0.0	0.0
106479009	0.0	0.0
11153	806.0	368.0
106479008	0.0	5.0
644168	0.0	0.0
11152	2584.0	1428.0
106479007	0.0	0.0
25796	1431.0	1225.0
130888	352.0	345.0
23133	2531.0	1698.0
106479006	5.0	1.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	3223.0	1705.0
25798	3976.0	6694.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	4693.0	167.0
25797	354.0	174.0
106479003	0.0	0.0
106480018	0.0	0.0
23137	2372.0	2712.0
106479002	0.0	0.0
25799	459.0	272.0
402055	1088.0	821.0
23138	182.0	234.0
106479001	0.0	0.0
23139	2633.0	1461.0
106479000	0.0	0.0
644160	0.0	0.0
106480020	0.0	0.0
25790	28.0	123.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	5792.0	2850.0
106480024	0.0	0.0
25791	48.0	380.0
23130	1961.0	358.0
106480023	0.0	0.0
23131	4367.0	2117.0
25794	5.0	7.0
106480026	0.0	0.0
25793	7057.0	18140.0
23132	2417.0	1897.0
106480025	0.0	1.0
11155	477.0	44.0
11154	475.0	213.0
11157	1426.0	817.0
11156	1082.0	935.0
11159	219.0	286.0
139221	283.0	390.0
11158	783.0	1288.0
392193	0.0	1.0
23108	274.0	1057.0
23109	12.0	23.0
127281	692.0	1194.0
441608	0.0	0.0
154860	0.0	3.0
11120	1554.0	937.0
343263	5.0	1.0
154865	21.0	37.0
25763	0.0	0.0
106479039	0.0	0.0
23101	22.0	25.0
106479038	5.0	7.0
23102	10833.0	721.0
106479037	1.0	13.0
25764	131.0	49.0
106479036	0.0	0.0
106479035	0.0	0.0
23105	3.0	3.0
25766	343.0	235.0
106479034	1.0	0.0
25769	5.0	31.0
106479033	1.0	0.0
23107	4603.0	2092.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	957.0	427.0
106479030	0.0	0.0
84148	1807.0	1113.0
84144	566.0	207.0
11122	254.0	477.0
84146	2710.0	2329.0
11124	3749.0	1558.0
11123	575.0	4143.0
11126	35.0	20.0
84140	446.0	153.0
11128	1787.0	790.0
84142	707.0	454.0
84141	63.0	423.0
139231	4706.0	3921.0
11127	550.0	515.0
23119	512.0	166.0
644186	11.0	72.0
11131	177.0	28.0
11130	96.0	373.0
106479029	1.0	0.0
23111	6608.0	2791.0
106479028	0.0	0.0
25774	0.0	0.0
23112	3823.0	3935.0
106479027	0.0	0.0
25776	1504.0	3568.0
23113	1542.0	536.0
106479026	2.0	1.0
25775	5.0	8.0
23114	652.0	2912.0
106479025	0.0	1.0
25778	2697.0	2577.0
106479024	0.0	0.0
25777	18605.0	7638.0
23116	2247.0	500.0
106479023	1.0	0.0
23117	71.0	216.0
106479022	0.0	0.0
23118	9328.0	8295.0
106479021	0.0	0.0
115294	9337.0	11011.0
106479020	1.0	3.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	20.0	39.0
106480004	0.0	0.0
25771	1688.0	1766.0
84138	437.0	99.0
106480003	0.0	2.0
11133	404.0	115.0
84133	11.0	1.0
84132	1019.0	1021.0
11132	465.0	366.0
11135	3794.0	2486.0
84135	881.0	848.0
84134	882.0	781.0
11137	3670.0	5090.0
115290	1997.0	452.0
11136	12.0	1.0
84131	1079.0	1320.0
11138	783.0	603.0
730993	0.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	43.0	43.0
729993	4.0	6.0
50717	4955.0	5725.0
102465257	0.0	1.0
102465256	0.0	0.0
102465255	3.0	1.0
729991	724.0	472.0
102465254	0.0	0.0
102465253	0.0	0.0
164284	145.0	111.0
100884155	3.0	5.0
102465252	0.0	0.0
730978	1.0	0.0
102465251	0.0	0.0
102465250	2.0	0.0
730974	0.0	2.0
392194	0.0	15.0
392197	0.0	3.0
646702	1.0	0.0
646701	0.0	0.0
646721	0.0	1.0
729962	0.0	0.0
729967	451.0	1555.0
2504	12.0	5.0
2503	29.0	12.0
284418	0.0	0.0
2502	13.0	10.0
284417	29.0	0.0
2501	57.0	21.0
2500	120.0	38.0
284415	2.0	1.0
404635	2.0	20.0
619190	0.0	1.0
404636	1280.0	498.0
2509	11.0	10.0
646723	3.0	1.0
2508	53.0	52.0
2507	8.0	2.0
619189	0.0	0.0
164237	0.0	1.0
729956	1.0	2.0
140290	32.0	49.0
729952	0.0	1.0
2515	0.0	0.0
284408	43.0	299.0
2512	155548.0	70004.0
284406	377.0	715.0
2510	0.0	0.0
284403	30.0	152.0
284402	45.0	27.0
2519	3288.0	3605.0
2518	6.0	0.0
2517	1510.0	3802.0
2516	0.0	0.0
646755	4.0	26.0
646754	0.0	0.0
646753	0.0	1.0
260434	0.0	1.0
23189	23493.0	5407.0
260436	14.0	1736.0
23180	8671.0	473.0
2526	644.0	353.0
23181	2188.0	3597.0
2525	7.0	437.0
2524	22.0	404.0
2523	406.0	90.0
23184	3169.0	2955.0
2521	8928.0	10456.0
23185	3583.0	4045.0
23186	2895.0	1382.0
2520	1.0	0.0
23187	26002.0	1163.0
2529	4.0	2.0
2528	11.0	291.0
2527	0.0	2.0
152273	5150.0	622.0
644100	6.0	0.0
646766	11.0	9.0
644101	2.0	2.0
23199	16081.0	6999.0
260425	1395.0	867.0
729974	0.0	0.0
260429	0.0	73.0
2537	1932.0	2729.0
23191	10188.0	7214.0
23192	1893.0	1794.0
23193	18998.0	16098.0
2535	77.0	103.0
2534	7508.0	779.0
23194	2237.0	270.0
2533	343.0	330.0
23195	4894.0	3446.0
23196	13275.0	9655.0
2532	1620.0	148.0
23197	4530.0	2661.0
2531	5831.0	13981.0
2530	2271.0	852.0
23198	5074.0	10306.0
345829	0.0	0.0
646759	0.0	0.0
646758	1.0	7.0
2539	4060.0	927.0
2538	0.0	3.0
23190	9269.0	13103.0
25903	1511.0	614.0
25902	1209.0	533.0
25904	1620.0	1912.0
100129866	3.0	3.0
25907	138.0	8253.0
100130855	49.0	187.0
25906	546.0	598.0
25909	4512.0	5552.0
100127206	0.0	3.0
100129867	0.0	2.0
2551	3362.0	1866.0
2550	884.0	1038.0
25901	2075.0	2843.0
25900	960.0	59.0
2548	2514.0	1750.0
223075	219.0	8434.0
2547	18610.0	19225.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	12.0	79.0
2542	867.0	1117.0
100874403	0.0	0.0
100874402	0.0	1.0
100874401	0.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	3644.0	2125.0
100874404	0.0	0.0
25914	786.0	1368.0
100130848	0.0	1.0
25913	1361.0	2309.0
100129858	32.0	28.0
25915	3150.0	2566.0
25917	2376.0	2770.0
2562	111.0	12.0
2561	18.0	14.0
2560	0.0	0.0
25912	14496.0	17536.0
25911	324.0	816.0
2559	0.0	0.0
2558	0.0	2.0
2557	1.0	0.0
2556	2.0	12.0
2555	41.0	0.0
2554	0.0	1.0
2553	2142.0	2843.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	16.0	4.0
2572	0.0	0.0
2571	17.0	11.0
2570	21.0	5.0
2569	4.0	4.0
2568	214.0	5369.0
2567	1.0	122.0
2566	0.0	0.0
2565	13.0	0.0
2564	6576.0	2441.0
2563	31.0	159.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	343.0	569.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	29.0	1.0
100129836	3.0	0.0
100874410	0.0	0.0
286676	13.0	657.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	324.0	152.0
2583	86.0	139.0
2582	433.0	619.0
2581	2640.0	1641.0
2580	2798.0	1016.0
100874419	0.0	0.0
100874414	1.0	0.0
100874413	0.0	2.0
100874412	1.0	0.0
100874411	0.0	0.0
100874418	0.0	5.0
223082	821.0	690.0
100874417	1.0	2.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	5.0	22.0
100874443	1.0	0.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	0.0	0.0
100874440	0.0	0.0
2595	1412.0	1298.0
2593	861.0	279.0
100379300	0.0	0.0
2592	1082.0	654.0
2591	286.0	8707.0
441389	416.0	4.0
2590	4336.0	2865.0
441386	10.0	12.0
127617	1.0	1.0
2589	5711.0	16824.0
2588	827.0	3136.0
2587	26.0	5.0
441391	4.0	59.0
284018	1140.0	464.0
2585	1030.0	967.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	46.0	12.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	3.0	7.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	3.0	2.0
100874430	0.0	0.0
100129813	1.0	3.0
441377	0.0	2.0
441376	256.0	11094.0
441381	0.0	0.0
127602	100.0	822.0
2597	41653.0	73608.0
2596	66.0	32.0
100874436	0.0	0.0
284004	552.0	122.0
100874435	0.0	0.0
100874434	2.0	2.0
100874433	3.0	2.0
284001	510.0	374.0
100874439	0.0	0.0
100874438	0.0	1.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	5.0	4.0
100874464	0.0	2.0
100874462	0.0	4.0
100129801	0.0	0.0
100874469	0.0	0.0
100874468	0.0	0.0
100874467	0.0	0.0
100874466	0.0	10.0
100874450	0.0	0.0
50937	3428.0	146.0
100874454	0.0	0.0
50939	15.0	7.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	0.0	2.0
50940	1994.0	134.0
100874455	0.0	0.0
50943	24.0	175.0
50945	1.0	2.0
50944	11.0	0.0
100874459	0.0	0.0
23328	12643.0	4064.0
23329	130.0	807.0
84281	985.0	5736.0
84280	1612.0	1821.0
644076	0.0	0.0
11340	1144.0	1063.0
644079	0.0	1.0
25983	1645.0	723.0
127665	1.0	35.0
23321	3417.0	14710.0
115677	2140.0	1983.0
644070	0.0	0.0
23322	407.0	1474.0
25984	71.0	2130.0
23324	4325.0	1809.0
25987	13733.0	14158.0
23325	4768.0	3025.0
23326	10567.0	6024.0
25989	830.0	1437.0
23327	5950.0	12033.0
25988	633.0	584.0
25981	1039.0	413.0
25980	3470.0	3733.0
11342	5697.0	5638.0
84287	1334.0	1548.0
84286	1141.0	401.0
11341	433.0	21199.0
284058	3160.0	2087.0
84289	1130.0	750.0
11344	2353.0	773.0
11343	73692.0	593.0
84288	901.0	409.0
84283	279.0	1236.0
11346	34236.0	1120.0
11345	5675.0	10959.0
84282	1934.0	954.0
84285	1507.0	977.0
84284	2804.0	5702.0
23339	8878.0	3335.0
84270	438.0	1232.0
23331	4435.0	2706.0
25994	3824.0	3690.0
23332	7419.0	3321.0
25996	2525.0	2197.0
23333	1493.0	935.0
23334	3982.0	2403.0
25998	5391.0	2805.0
23335	2753.0	1103.0
23336	14275.0	16530.0
441332	0.0	1.0
644082	0.0	0.0
23338	2019.0	234.0
25999	1575.0	329.0
441331	0.0	0.0
84279	1701.0	907.0
25992	5350.0	427.0
84276	1206.0	649.0
84275	2887.0	1897.0
284047	108.0	32.0
84278	167.0	132.0
84277	1209.0	1113.0
84272	5338.0	6177.0
84271	4910.0	4826.0
84274	2464.0	1039.0
84273	1475.0	2046.0
23306	1549.0	1530.0
23307	3168.0	2034.0
284040	70.0	63.0
23308	19.0	43.0
23309	3157.0	1833.0
25961	188.0	150.0
25960	10804.0	223.0
25963	6245.0	17749.0
23300	7175.0	16176.0
23301	12574.0	2091.0
25962	6988.0	3944.0
23302	695.0	28.0
23303	3254.0	1875.0
644096	322.0	522.0
23304	5920.0	3048.0
25966	18307.0	1451.0
23305	20.0	12.0
644094	1.0	0.0
11328	10091.0	6646.0
11329	4727.0	5611.0
11320	1317.0	1460.0
137012	5.0	5.0
113000	378.0	554.0
11322	1523.0	759.0
11321	2477.0	2600.0
284034	2.0	0.0
11326	396.0	378.0
11325	12750.0	3537.0
23317	6402.0	2487.0
84290	10.0	3.0
25979	2045.0	1053.0
23318	2697.0	1148.0
84292	247.0	112.0
25972	2060.0	1789.0
23310	1710.0	1169.0
441359	0.0	0.0
25974	641.0	381.0
23312	2377.0	1570.0
25973	263.0	163.0
23313	2839.0	2763.0
25976	5221.0	2426.0
23314	706.0	88.0
25975	19.0	11.0
441355	0.0	3.0
25978	3541.0	3287.0
23315	1774.0	1016.0
25977	2318.0	2558.0
23316	1.0	2.0
11339	15.0	127.0
11338	4522.0	3209.0
441362	0.0	0.0
441361	0.0	0.0
140660	2.0	1.0
115650	16.0	224.0
127623	0.0	0.0
25970	2398.0	1314.0
284029	143.0	125.0
115653	0.0	0.0
84298	1637.0	1133.0
11331	10030.0	6383.0
11330	2.0	2.0
11333	5065.0	4796.0
152641	89.0	3.0
11332	634.0	390.0
84299	1125.0	1750.0
11335	6463.0	15502.0
84294	1457.0	1228.0
11334	1354.0	1500.0
84293	45957.0	3086.0
84296	80.0	199.0
11337	3955.0	2917.0
284021	121.0	82.0
84295	1482.0	2158.0
11336	4373.0	834.0
25946	4150.0	478.0
25949	3716.0	3774.0
25948	4646.0	4393.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	0.0	8.0
25941	3814.0	6365.0
25940	4019.0	5160.0
100130892	15.0	16.0
25943	3841.0	1173.0
25942	5886.0	4365.0
100130890	158.0	95.0
25945	2149.0	25.0
11309	557.0	286.0
284099	1.0	4.0
284098	312.0	495.0
25957	4887.0	5742.0
140609	12957.0	3704.0
25959	18014.0	821.0
100130889	2.0	2.0
100130887	30.0	42.0
25950	295.0	300.0
25953	2162.0	2977.0
25956	498.0	91.0
11317	0.0	1.0
11316	2962.0	3500.0
11319	2055.0	1742.0
11318	29.0	1.0
100379378	0.0	0.0
11311	3637.0	2747.0
11313	1377.0	3487.0
140603	0.0	0.0
11315	12175.0	13054.0
284086	121.0	117.0
11314	100.0	57.0
25925	2592.0	3539.0
284085	0.0	1.0
25924	765.0	30.0
25927	3747.0	196.0
284083	0.0	3.0
100130879	0.0	0.0
25926	2301.0	1292.0
139628	0.0	0.0
25929	2556.0	852.0
25928	118.0	4553.0
441328	0.0	0.0
127687	1090.0	856.0
100130873	0.0	5.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	7643.0	63070.0
441323	0.0	0.0
25920	3273.0	1373.0
25923	13264.0	4881.0
140612	602.0	367.0
100129880	0.0	0.0
284076	10.0	7.0
100129882	2.0	7.0
25936	1664.0	1298.0
25938	2474.0	844.0
25937	7552.0	10364.0
284071	16.0	30.0
100130866	0.0	0.0
25939	4894.0	1790.0
113026	2865.0	733.0
441317	0.0	0.0
441315	0.0	0.0
25930	2891.0	2707.0
441314	0.0	0.0
441313	0.0	0.0
25932	25061.0	13734.0
127671	0.0	0.0
25934	2296.0	1536.0
127670	4.0	8.0
284069	257.0	58.0
140623	17.0	8.0
140625	0.0	0.0
284067	0.0	4.0
100129871	0.0	0.0
140628	2.0	0.0
406982	0.0	0.0
406981	0.0	0.0
406984	0.0	1.0
406983	0.0	4.0
406986	0.0	0.0
406985	0.0	0.0
406988	0.0	0.0
406987	0.0	0.0
23287	1961.0	1206.0
23288	1124.0	1436.0
406980	0.0	0.0
84206	128.0	149.0
23281	24.0	57.0
84203	5.0	0.0
23283	3159.0	1082.0
23284	487.0	17.0
140596	0.0	0.0
23285	1137.0	454.0
152579	1729.0	2102.0
140597	32.0	0.0
23286	128.0	1827.0
152578	0.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	87.0	4.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	1.0	0.0
406974	0.0	0.0
406977	2.0	0.0
406976	1.0	0.0
23299	3641.0	2251.0
201725	403.0	707.0
23291	4949.0	1099.0
23293	2274.0	292.0
23294	2840.0	1564.0
23295	2825.0	3926.0
406968	0.0	1.0
406967	0.0	0.0
646658	6.0	2.0
152586	0.0	2.0
406969	0.0	0.0
406960	0.0	0.0
11281	71.0	0.0
406962	10.0	3.0
646672	1.0	2.0
11280	236.0	48.0
406961	0.0	0.0
11283	0.0	1.0
406964	0.0	0.0
11282	2440.0	1598.0
406963	0.0	0.0
644016	6.0	2.0
11285	1054.0	376.0
406966	0.0	0.0
11284	616.0	408.0
406965	0.0	0.0
23265	5503.0	856.0
23266	8623.0	2218.0
23268	1968.0	351.0
23269	3178.0	2556.0
84229	2.0	4.0
164592	24.0	2.0
59269	1927.0	1763.0
84225	41.0	33.0
23261	1334.0	4480.0
84224	999.0	340.0
23262	2556.0	1910.0
23263	2408.0	1581.0
23264	10013.0	3468.0
84226	111.0	138.0
84221	106.0	581.0
406957	0.0	0.0
84220	2.0	0.0
406956	0.0	3.0
84223	1171.0	2860.0
406959	0.0	0.0
406958	0.0	0.0
84222	12.0	31.0
646685	0.0	0.0
644022	0.0	0.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	16.0	32.0
406952	0.0	0.0
406955	0.0	1.0
406954	0.0	0.0
23276	1234.0	822.0
23277	6763.0	1152.0
23279	3528.0	2400.0
59277	2434.0	1667.0
59272	71.0	752.0
59271	567.0	774.0
59274	1793.0	1854.0
84218	0.0	0.0
84217	260.0	803.0
23270	1581.0	1541.0
23271	4776.0	4347.0
84219	365.0	273.0
23272	6197.0	4723.0
23274	1528.0	1259.0
84216	518.0	813.0
84215	317.0	74.0
23275	1426.0	2651.0
406946	0.0	0.0
84210	0.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	20187.0	9521.0
644037	10.0	8.0
11260	7854.0	7626.0
646698	0.0	5.0
11262	43.0	24.0
23243	3717.0	3204.0
23244	8447.0	4375.0
59286	4492.0	10442.0
23245	295.0	2170.0
23246	1054.0	1075.0
23247	1032.0	814.0
59283	33.0	5.0
23248	6974.0	6194.0
644030	0.0	0.0
59285	2.0	0.0
59284	2.0	0.0
84247	3601.0	2257.0
23240	8301.0	1717.0
84246	1575.0	819.0
84249	15.0	1.0
23241	5267.0	760.0
23242	548.0	10454.0
84248	6587.0	3899.0
84243	3309.0	1873.0
11264	1658.0	532.0
84245	857.0	454.0
11267	2742.0	1006.0
11266	619.0	519.0
11269	1224.0	1061.0
84240	1195.0	458.0
11270	467.0	428.0
644042	0.0	0.0
11272	590.0	43081.0
11274	563.0	203.0
11273	5731.0	4466.0
23254	1402.0	1400.0
23255	70.0	66.0
23256	4123.0	2645.0
23258	12440.0	2459.0
23259	9833.0	2661.0
644041	20.0	0.0
84239	54.0	985.0
23250	2123.0	1697.0
84236	2563.0	3243.0
23251	20.0	183.0
23252	1152.0	1234.0
140564	117.0	45.0
23253	5601.0	2778.0
84232	7986.0	3321.0
11276	4012.0	1519.0
11275	1207.0	587.0
84231	2814.0	1692.0
49861	7.0	6.0
11278	1010.0	918.0
49860	0.0	0.0
84233	1625.0	471.0
11277	0.0	0.0
11279	2269.0	146.0
84230	4321.0	527.0
23229	2030.0	8472.0
49856	877.0	816.0
644054	0.0	0.0
49855	1631.0	845.0
644059	0.0	0.0
49854	2553.0	1655.0
11240	526.0	20539.0
23221	977.0	245.0
25884	17.0	19.0
23223	1004.0	783.0
25886	98.0	218.0
23224	9636.0	1465.0
25885	2294.0	2024.0
23225	214.0	1310.0
25888	943.0	651.0
23228	2322.0	106.0
644050	1.0	0.0
201780	4.0	7.0
84269	574.0	476.0
152559	884.0	949.0
25880	511.0	470.0
84268	1371.0	870.0
23220	2579.0	181.0
140576	5444.0	9303.0
84265	3603.0	1132.0
11243	959.0	1860.0
139599	12.0	2.0
84264	11.0	76.0
140578	232.0	1431.0
84267	1272.0	767.0
11245	716.0	365.0
84266	795.0	980.0
11244	8829.0	2763.0
84261	231.0	276.0
11247	236.0	185.0
139596	764.0	925.0
84260	971.0	827.0
84263	20860.0	1496.0
11249	1.0	0.0
84262	662.0	934.0
11248	1196.0	105.0
345557	259.0	10.0
406993	0.0	0.0
406992	1.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	3.0	0.0
406997	0.0	1.0
406996	0.0	0.0
11252	3342.0	3984.0
406999	0.0	0.0
11251	90.0	13.0
406998	0.0	0.0
23232	1417.0	426.0
25895	664.0	1123.0
23233	4483.0	2680.0
25894	446.0	1150.0
25897	4712.0	2508.0
23234	375.0	334.0
25896	1242.0	2426.0
23235	56609.0	3032.0
23236	1519.0	1594.0
25898	1608.0	1978.0
23237	74.0	4.0
644063	20.0	11.0
406991	0.0	0.0
23239	3335.0	7301.0
406990	0.0	0.0
25891	522.0	78.0
84258	0.0	5.0
25890	8209.0	548.0
25893	35.0	2.0
23230	3495.0	3580.0
23231	1003.0	1050.0
84259	1249.0	1064.0
84254	285.0	390.0
11254	242.0	9070.0
84253	419.0	1144.0
11253	2813.0	2292.0
406989	0.0	0.0
84256	1522.0	527.0
11255	1.0	11.0
84255	2494.0	5201.0
84250	513.0	232.0
11258	2380.0	2421.0
11257	733.0	1124.0
84251	96.0	103.0
11259	12262.0	758.0
100874483	1.0	0.0
100874482	1.0	1.0
100874480	0.0	0.0
406900	2.0	0.0
100874484	6.0	3.0
201799	184.0	2186.0
201798	14.0	133.0
50831	0.0	2.0
100874489	0.0	1.0
100874488	0.0	0.0
50833	0.0	0.0
50832	10.0	57.0
50835	0.0	0.0
50834	0.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	0.0	1.0
102465138	0.0	0.0
50839	6.0	1.0
100874470	0.0	0.0
102465137	2.0	5.0
50838	0.0	3.0
102465136	1.0	1.0
100874476	1.0	5.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	1.0
50840	44.0	103.0
100874479	0.0	0.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	20.0	1.0
100499183	105.0	168.0
50848	6493.0	18752.0
2601	2.0	6.0
100499177	1436.0	3996.0
102465141	0.0	0.0
50853	405.0	218.0
2609	0.0	1.0
102465140	0.0	0.0
50852	15.0	16.0
50855	170.0	40.0
50854	4374.0	12450.0
100499171	0.0	11.0
50856	76.0	60.0
50859	1.0	0.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	1.0	1.0
100874498	0.0	0.0
646600	0.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	1037.0	5.0
2613	2.0	9.0
2611	0.0	2.0
50862	4989.0	4209.0
50861	576.0	194.0
2619	3326.0	587.0
50863	4192.0	354.0
100874499	0.0	0.0
2618	4808.0	4755.0
50865	3540.0	1028.0
2617	4030.0	9262.0
2616	20.0	29.0
2615	3967.0	674.0
406940	0.0	2.0
406942	0.0	0.0
646612	9.0	18.0
406941	0.0	0.0
406944	1.0	0.0
406943	0.0	0.0
100996876	0.0	0.0
2625	524.0	3379.0
2624	533.0	60.0
2623	4.0	1.0
2622	929.0	1465.0
2621	4875.0	499.0
2620	68.0	397.0
406935	4.0	0.0
406934	0.0	0.0
646603	1.0	7.0
406937	0.0	0.0
406936	0.0	0.0
2629	1669.0	1729.0
406939	0.0	0.0
646609	5.0	2.0
2628	743.0	260.0
406938	0.0	0.0
2627	609.0	426.0
2626	0.0	0.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	1.0
406932	0.0	0.0
646620	1.0	0.0
2636	1.0	1.0
2635	1430.0	577.0
2634	8467.0	9109.0
2633	3403.0	2188.0
2632	18625.0	1537.0
2631	8385.0	3957.0
2630	64.0	134.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	16.0	1.0
406928	0.0	0.0
2639	2189.0	597.0
406927	0.0	0.0
646619	1.0	18.0
2638	1.0	0.0
2637	0.0	1.0
406929	0.0	0.0
646630	1.0	1.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	141.0	1041.0
2647	1622.0	1934.0
2646	12.0	3.0
2645	51.0	1.0
2644	614.0	241.0
2643	311.0	672.0
2642	1.0	0.0
2641	0.0	0.0
406913	8.0	0.0
646627	28.0	928.0
406912	1.0	0.0
646625	25.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	32.0	208.0
406919	0.0	0.0
2648	1485.0	792.0
406918	0.0	0.0
646641	0.0	0.0
646640	3.0	0.0
646643	1.0	2.0
406911	0.0	0.0
406910	0.0	0.0
2661	40.0	68.0
2660	72.0	267.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	679.0	1416.0
2652	0.0	0.0
2651	304.0	3372.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	6.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	230.0	44.0
2672	22.0	6.0
106144578	0.0	0.0
2671	604.0	199.0
2670	261.0	3.0
106144575	0.0	0.0
2669	3246.0	1963.0
2668	0.0	0.0
2667	0.0	0.0
100874529	0.0	0.0
2665	17989.0	16856.0
2664	6588.0	5806.0
2662	1625.0	10.0
100874524	3.0	6.0
100874523	0.0	0.0
100129743	0.0	0.0
100874522	1.0	1.0
100874528	0.0	0.0
100129738	0.0	0.0
100129739	3.0	1.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	6153.0	9471.0
106144568	2.0	0.0
2681	982.0	876.0
2679	1.0	36.0
2678	63.0	456.0
100874519	0.0	1.0
2677	5202.0	5239.0
100874518	1.0	0.0
2676	103.0	1327.0
2675	87.0	9.0
2674	5007.0	1194.0
2673	14153.0	14005.0
101056700	12.0	5.0
100874512	0.0	0.0
100874511	1.0	2.0
100129731	0.0	1.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	15.0
100874516	1.0	0.0
100130718	0.0	0.0
100874515	3.0	8.0
100130717	14.0	53.0
100874514	0.0	0.0
100129727	19.0	2.0
100129726	7.0	17.0
100129723	0.0	0.0
100129722	16.0	2.0
2694	0.0	0.0
2693	0.0	0.0
2692	4.0	3.0
2691	0.0	0.0
2690	30875.0	140.0
2689	0.0	0.0
2688	3.0	2.0
2687	1453.0	159.0
2686	853.0	1971.0
100130708	2.0	0.0
100129716	13.0	10.0
106144540	0.0	0.0
100874531	0.0	1.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	1.0	0.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	3.0	0.0
106144538	86.0	29.0
2697	15761.0	1157.0
106144539	0.0	0.0
2696	86.0	92.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	0.0	1.0
284131	532.0	300.0
115509	829.0	272.0
259197	15.0	3.0
284129	587.0	328.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	7.0	1.0
106144595	3.0	4.0
286749	60.0	2.0
106144598	0.0	1.0
106144599	1.0	0.0
