id	98921931-2f32-470d-97ae-824716d1c034	f6466e05-5aea-4d32-a97a-c65589f327e2
56938	673.0	372.0
107080621	0.0	0.0
107080622	0.0	0.0
107080623	0.0	1.0
56934	6.0	0.0
56935	233.0	283.0
56936	0.0	2.0
56940	3363.0	1540.0
107080639	5.0	1.0
56941	2836.0	2190.0
56942	442.0	523.0
56943	1744.0	2923.0
107080636	1.0	5.0
107080637	0.0	7.0
56948	203.0	528.0
56949	1486.0	3185.0
107080632	1.0	6.0
56944	3671.0	2679.0
56945	1615.0	1373.0
56946	1555.0	2759.0
56947	3070.0	3484.0
107080630	1.0	5.0
100506713	191.0	177.0
100506712	1.0	2.0
100506710	4192.0	7703.0
338674	0.0	0.0
338675	0.0	0.0
56951	3749.0	7256.0
56952	322.0	231.0
56953	92.0	95.0
102724774	4.0	6.0
56954	2323.0	2866.0
56950	1149.0	818.0
100506715	0.0	0.0
100506714	94.0	178.0
56955	1.0	1.0
56956	1.0	13.0
56957	2701.0	7734.0
8600	18.0	136.0
8601	12.0	21.0
723790	0.0	0.0
338661	0.0	0.0
338662	0.0	0.0
338657	369.0	1128.0
56963	2920.0	467.0
56964	86.0	378.0
56965	2322.0	3973.0
56961	1.0	2.0
56967	1091.0	940.0
56969	17.0	8.0
8611	5196.0	1721.0
8612	446.0	3343.0
81926	694.0	1327.0
145173	494.0	1038.0
81928	243.0	1080.0
338651	6.0	229.0
81929	1706.0	2466.0
338653	5.0	3.0
81930	33.0	151.0
56975	1305.0	2454.0
81931	95.0	1208.0
81932	635.0	1381.0
56970	1517.0	4886.0
56971	106.0	67.0
8604	1001.0	3556.0
8605	267.0	634.0
8602	1417.0	2729.0
8603	1372.0	3211.0
8608	16.0	98.0
56977	625.0	197.0
8609	2837.0	2233.0
56978	266.0	127.0
56979	0.0	0.0
8607	676.0	2816.0
8622	1640.0	760.0
8623	1127.0	1674.0
8620	0.0	0.0
8621	2761.0	6822.0
338645	82.0	54.0
56984	3237.0	2798.0
56985	592.0	283.0
56986	1897.0	2188.0
338637	0.0	0.0
56987	5006.0	9668.0
102724742	0.0	0.0
56980	458.0	1292.0
56981	738.0	1454.0
56983	720.0	1084.0
8615	6643.0	7005.0
54329	39.0	68.0
54328	61.0	106.0
8613	19699.0	4926.0
8614	697.0	9675.0
8618	1.0	8.0
8630	10.0	168.0
8633	278.0	3339.0
8634	1843.0	1742.0
8631	151.0	1642.0
8632	136.0	166.0
56990	2591.0	4187.0
169166	42.0	22.0
554175	2.0	0.0
54332	326.0	1061.0
56995	1336.0	7114.0
255877	1189.0	709.0
664616	0.0	0.0
56996	609.0	3162.0
54331	4363.0	1227.0
56997	13721.0	1304.0
664614	0.0	0.0
56998	2449.0	2637.0
664613	0.0	0.0
664612	0.0	0.0
56992	84.0	180.0
56993	2828.0	1970.0
56994	4509.0	5698.0
8626	1457.0	1708.0
8624	626.0	619.0
8625	890.0	1926.0
56999	1685.0	610.0
664617	0.0	0.0
8629	1228.0	2827.0
8641	127.0	1287.0
8644	5995.0	642.0
8645	186.0	101.0
8642	2221.0	2360.0
8643	151.0	266.0
652624	2.0	1.0
196743	223.0	319.0
54346	0.0	0.0
54345	389.0	141.0
54344	359.0	388.0
8637	297.0	208.0
8638	112.0	216.0
8635	592.0	2873.0
8636	694.0	1610.0
8639	64528.0	1008.0
196740	3917.0	2593.0
8651	191.0	359.0
8650	4135.0	10318.0
8655	4352.0	8456.0
101928685	2.0	3.0
8653	0.0	2.0
8654	1827.0	1169.0
101928684	0.0	0.0
101928689	4.0	8.0
101928687	0.0	4.0
8648	5410.0	10574.0
8649	2141.0	4582.0
8646	291.0	559.0
8647	184.0	8.0
8662	5916.0	11372.0
8663	233.0	706.0
6001	440.0	4275.0
8660	11833.0	4867.0
8661	14673.0	18930.0
6000	1.0	15.0
6003	64.0	75.0
8666	3980.0	5951.0
8667	13570.0	23571.0
6002	1001.0	2891.0
8664	9385.0	7738.0
6005	5.0	1.0
6004	821.0	813.0
8665	10629.0	8129.0
101928698	58.0	0.0
8659	1729.0	1245.0
8658	3193.0	6012.0
8673	652.0	4811.0
6010	1.0	1.0
8674	1769.0	1501.0
8671	2932.0	298.0
8672	3695.0	7613.0
6011	0.0	38.0
8677	643.0	1411.0
6014	0.0	0.0
6013	5.0	14.0
8678	1756.0	4902.0
8675	3112.0	5501.0
6016	1265.0	2254.0
8676	2151.0	136.0
6015	1011.0	2304.0
253260	2747.0	4518.0
338707	39.0	1328.0
6007	0.0	0.0
6006	23.0	158.0
8668	7785.0	9793.0
6009	2436.0	2931.0
8669	2880.0	4977.0
6008	3.0	1.0
8685	139.0	15.0
8682	11637.0	10901.0
6023	0.0	0.0
8683	1368.0	3464.0
8688	0.0	0.0
8689	2.0	3.0
8686	2.0	1.0
8687	0.0	0.0
253272	4.0	6.0
8681	215.0	706.0
253264	20.0	15.0
6018	1625.0	3051.0
6017	1.0	1.0
6019	16.0	56.0
6031	0.0	3.0
6034	0.0	1.0
8693	17.0	44.0
8694	6630.0	2020.0
6033	0.0	0.0
6036	2.0	8.0
6035	6510.0	940.0
8697	1814.0	3040.0
6038	559.0	103.0
8698	34.0	98.0
6037	0.0	0.0
101928646	2.0	0.0
554234	2.0	0.0
8692	1365.0	2209.0
6030	0.0	5.0
8690	949.0	826.0
554225	1.0	13.0
554226	0.0	2.0
6029	0.0	0.0
170082	278.0	327.0
6043	0.0	0.0
6045	1041.0	3184.0
6044	0.0	0.0
6047	2399.0	4853.0
6046	8567.0	21264.0
6049	2189.0	3510.0
100421217	0.0	0.0
6048	1280.0	2652.0
100421219	0.0	0.0
101928656	1.0	0.0
6041	830.0	1069.0
554213	0.0	0.0
554214	0.0	0.0
56904	1329.0	7223.0
56905	1190.0	1033.0
6039	184.0	862.0
56906	130.0	268.0
56907	1035.0	1342.0
56900	3905.0	6440.0
56901	901.0	228.0
56902	546.0	1218.0
56903	0.0	0.0
100421222	0.0	0.0
375612	0.0	0.0
375611	26.0	35.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	0.0	0.0
6059	3083.0	4693.0
554210	1.0	35.0
100528062	190.0	396.0
554212	0.0	0.0
6050	3869.0	5762.0
100528064	1.0	9.0
375616	40.0	26.0
6051	2035.0	3846.0
56910	6076.0	13520.0
554202	6.0	6.0
554203	1334.0	1629.0
56915	431.0	619.0
56916	1954.0	3852.0
56917	164.0	703.0
56918	5.0	0.0
56911	202.0	328.0
56912	1590.0	2892.0
56913	1732.0	680.0
100421220	0.0	0.0
56914	0.0	8.0
375601	0.0	0.0
100421236	0.0	0.0
6066	0.0	0.0
56919	953.0	1153.0
6069	0.0	0.0
375607	0.0	2.0
554201	0.0	0.0
6060	0.0	0.0
56920	7625.0	1012.0
56926	1141.0	2320.0
56927	2241.0	3499.0
56928	774.0	2810.0
56929	3092.0	3588.0
56922	4304.0	1709.0
56923	3.0	0.0
56924	4.0	29.0
56925	697.0	481.0
100421232	0.0	0.0
6076	0.0	1.0
100421245	0.0	3.0
6075	0.0	0.0
6078	0.0	1.0
6079	0.0	1.0
101928601	22.0	184.0
6070	1.0	5.0
91252	1059.0	1964.0
6071	0.0	2.0
6074	0.0	0.0
101928603	0.0	0.0
101928604	0.0	0.0
101928607	19.0	709.0
387612	0.0	0.0
147700	24.0	72.0
387615	0.0	0.0
6086	0.0	0.0
6089	0.0	0.0
101928611	0.0	1.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	0.0	0.0
6084	0.0	0.0
123722	9.0	13.0
387601	45.0	0.0
123720	1145.0	1332.0
147710	1.0	0.0
147711	6.0	39.0
147719	0.0	0.0
6098	1.0	2.0
6097	504.0	3418.0
6092	100.0	12474.0
6091	4312.0	5074.0
6094	171.0	120.0
100528020	0.0	0.0
6093	5090.0	7721.0
100528021	1.0	3.0
6096	742.0	141.0
6095	1886.0	3181.0
91272	1749.0	2473.0
147727	1080.0	1039.0
387638	0.0	1.0
100528030	8.0	13.0
101928638	0.0	2.0
100528032	6.0	20.0
100421271	0.0	1.0
100506697	18.0	38.0
100506696	76.0	74.0
91298	1002.0	1156.0
100528007	0.0	0.0
123775	119.0	388.0
91289	2690.0	1965.0
399656	1.0	2.0
100506686	343.0	1016.0
100506685	2.0	28.0
100528016	3.0	2.0
100528017	1228.0	2.0
100528018	0.0	0.0
100528019	12.0	0.0
100506681	1.0	2.0
91283	363.0	560.0
100506680	6.0	0.0
387646	73.0	151.0
387647	0.0	0.0
387644	19.0	114.0
387640	93.0	12.0
100421295	52.0	82.0
387680	1852.0	3158.0
375686	2.0	28.0
123745	0.0	1.0
100506898	42.0	15.0
100506897	2.0	0.0
390992	0.0	0.0
54471	2834.0	2269.0
54470	342.0	1189.0
390996	1.0	8.0
390999	0.0	0.0
54475	731.0	888.0
387338	1286.0	2203.0
54474	1.0	0.0
54472	2295.0	4300.0
389997	0.0	0.0
54478	3.0	27.0
54477	1828.0	2204.0
387332	0.0	0.0
54476	2341.0	5292.0
91404	12742.0	3730.0
91405	6.0	10.0
91408	3253.0	3303.0
91409	37.0	1057.0
375346	140.0	266.0
100506888	0.0	0.0
389992	0.0	0.0
102724826	177.0	250.0
389990	0.0	0.0
102724827	163.0	119.0
54482	705.0	1507.0
102724820	20.0	27.0
100506881	141.0	176.0
54480	805.0	4832.0
387328	3.0	2.0
387325	0.0	50.0
145497	6.0	1.0
400866	0.0	0.0
387323	1.0	4.0
387321	0.0	3.0
54487	899.0	2068.0
387322	0.0	2.0
375350	1.0	2.0
723809	0.0	5.0
338391	0.0	1.0
91433	289.0	360.0
338396	0.0	0.0
387363	0.0	0.0
387364	0.0	0.0
338398	0.0	1.0
387361	0.0	0.0
102724816	0.0	0.0
338399	0.0	3.0
387362	0.0	0.0
54492	2802.0	1179.0
54491	258.0	7658.0
54490	29.0	3946.0
54497	3663.0	5002.0
54496	1225.0	1156.0
448835	0.0	0.0
54495	3887.0	3714.0
448834	0.0	0.0
387359	0.0	0.0
387357	67.0	263.0
54499	3691.0	6767.0
121498	0.0	1.0
54498	125.0	482.0
170463	490.0	1460.0
157489	320.0	333.0
338382	389.0	312.0
390980	161.0	292.0
338388	0.0	0.0
448831	0.0	0.0
400841	5.0	2.0
91419	696.0	208.0
91452	2623.0	2527.0
338376	5.0	1.0
145447	114.0	12.0
100313532	1.0	2.0
91442	109.0	413.0
375387	361.0	197.0
91445	2246.0	1929.0
107080554	0.0	0.0
133482	0.0	1.0
100506874	117.0	25.0
100506872	0.0	6.0
169436	26.0	96.0
170425	1.0	4.0
133491	0.0	1.0
91464	0.0	0.0
100506866	275.0	667.0
400892	2.0	5.0
400891	0.0	26.0
91461	5887.0	270.0
145483	504.0	2662.0
145482	528.0	1795.0
338339	14.0	0.0
100506810	14.0	165.0
338328	2391.0	217.0
100506815	1.0	9.0
326337	0.0	0.0
326339	0.0	0.0
338321	3.0	2.0
338322	0.0	0.0
338323	21.0	1.0
338324	0.0	1.0
341965	1.0	0.0
326341	0.0	1.0
326340	0.0	0.0
326343	2.0	4.0
326342	3.0	43.0
54407	10051.0	9067.0
8710	2.0	4.0
100506834	153.0	53.0
8711	164.0	857.0
54413	50.0	121.0
8703	1569.0	3499.0
101410540	0.0	0.0
8704	1304.0	1588.0
101410541	0.0	0.0
8701	20.0	139.0
101410542	0.0	3.0
54414	1377.0	4876.0
8702	678.0	1087.0
100506835	39.0	28.0
101410543	1.0	1.0
8707	24.0	16.0
101410544	4.0	0.0
8708	85.0	134.0
101410545	0.0	0.0
101410546	0.0	0.0
8705	241.0	534.0
8706	587.0	792.0
326315	3.0	8.0
326317	0.0	0.0
8721	3784.0	7810.0
8722	5999.0	5561.0
8720	7411.0	8366.0
101410537	1.0	3.0
101410538	2861.0	1265.0
341947	0.0	3.0
8714	330.0	846.0
8715	7.0	7.0
100506826	12.0	18.0
8712	0.0	0.0
8718	126.0	644.0
101410533	26.0	20.0
101410534	0.0	0.0
326325	0.0	0.0
101410535	52.0	97.0
8717	392.0	609.0
54429	22.0	110.0
101410536	0.0	3.0
326307	365.0	315.0
8732	891.0	1550.0
8733	3073.0	4450.0
8731	2208.0	4092.0
54431	4129.0	7959.0
400836	0.0	1.0
170487	13.0	131.0
54435	5.0	34.0
54434	2886.0	3672.0
400831	13.0	6.0
54433	341.0	1041.0
400830	628.0	40.0
54432	1050.0	4395.0
54439	1246.0	2250.0
8725	3904.0	5567.0
8726	922.0	1237.0
54438	2490.0	851.0
54437	60.0	59.0
8723	1780.0	2496.0
326310	94.0	86.0
8724	11023.0	7169.0
54436	242.0	700.0
8729	3838.0	9064.0
100337589	0.0	6.0
170485	0.0	0.0
8727	4996.0	3208.0
8728	359.0	1045.0
170482	0.0	7.0
8740	41.0	85.0
8743	7942.0	72357.0
8744	41.0	33.0
8741	300.0	653.0
8742	1972.0	920.0
102724868	0.0	0.0
102724866	2.0	4.0
54442	702.0	2600.0
54441	25.0	41.0
54440	150.0	1125.0
400823	11.0	81.0
102724862	0.0	1.0
54443	34.0	755.0
8736	3673.0	279.0
8737	2364.0	3612.0
8735	11.0	30.0
326300	4.0	12.0
8738	420.0	213.0
8739	23.0	19.0
8751	4268.0	11624.0
8754	4170.0	3072.0
8755	0.0	0.0
102724853	0.0	0.0
54453	3432.0	6536.0
255512	45.0	74.0
54457	1.0	7.0
54456	46.0	21.0
554049	0.0	4.0
54455	1724.0	2964.0
54454	746.0	1957.0
8747	10.0	40.0
8748	7.0	11.0
8745	141.0	197.0
54458	2109.0	4195.0
400818	415.0	322.0
8749	0.0	0.0
8761	9494.0	6128.0
6100	203.0	497.0
8760	5602.0	5720.0
6102	1016.0	1252.0
8766	7539.0	11767.0
6101	3.0	204.0
8763	36232.0	54573.0
6103	566.0	1254.0
8764	835.0	4381.0
54460	1864.0	2024.0
54464	3286.0	5489.0
54463	2941.0	6469.0
54462	4111.0	3874.0
54461	3273.0	3559.0
54468	1479.0	4391.0
54467	3568.0	7035.0
54466	10.0	7.0
54465	747.0	1350.0
255520	1860.0	4546.0
8759	0.0	0.0
8756	0.0	0.0
54469	3623.0	5748.0
8772	103.0	353.0
8773	2377.0	6766.0
8771	0.0	0.0
8776	1180.0	3388.0
8777	7909.0	1931.0
8774	1563.0	2445.0
8775	2636.0	7822.0
101928566	0.0	0.0
8767	696.0	1298.0
6120	1512.0	2616.0
101928571	2.0	5.0
8784	22.0	98.0
6122	75060.0	71376.0
8781	0.0	2.0
6121	16.0	0.0
8787	40.0	65.0
6124	75759.0	44812.0
6123	17.0	15.0
8788	47.0	0.0
8785	11.0	3.0
6126	15.0	19.0
8786	166.0	311.0
6125	50167.0	39153.0
101928578	286.0	451.0
8780	3547.0	4990.0
6117	5147.0	4046.0
8778	1.0	17.0
6119	759.0	1806.0
6118	1923.0	3157.0
8794	47.0	213.0
8795	1631.0	2836.0
6130	42619.0	45318.0
8792	382.0	314.0
6133	39338.0	23724.0
6132	34135.0	38091.0
8793	478.0	219.0
8798	475.0	843.0
6135	50602.0	36654.0
8799	1016.0	3090.0
6134	57347.0	56323.0
8796	66.0	0.0
6137	32000.0	17898.0
8797	327.0	653.0
6136	22998.0	25967.0
100421307	2.0	0.0
101735302	94.0	696.0
8790	1001.0	1716.0
100134444	0.0	0.0
6128	36148.0	23491.0
8789	8.0	56.0
6129	42323.0	29513.0
6142	11451.0	7992.0
6141	18220.0	28422.0
100421311	3.0	5.0
6144	15743.0	17330.0
6143	38274.0	36491.0
100421313	0.0	9.0
6146	17851.0	16105.0
6145	3.0	1.0
6148	0.0	0.0
6147	20229.0	19828.0
100421318	0.0	0.0
100421319	0.0	0.0
100337590	0.0	0.0
100337591	1.0	1.0
6139	1521.0	1828.0
6138	44503.0	38219.0
6152	22734.0	20659.0
6155	26111.0	20045.0
6154	14653.0	9649.0
100421324	1.0	0.0
6157	22042.0	22855.0
6156	29936.0	25000.0
6159	26978.0	19409.0
6158	16246.0	22954.0
100421328	0.0	1.0
6150	406.0	558.0
101928527	326.0	416.0
6164	26250.0	22157.0
6163	2.0	13.0
6166	7083.0	10447.0
6165	24204.0	21305.0
6168	38533.0	22458.0
6167	25756.0	21220.0
100421338	1.0	1.0
6169	15099.0	11193.0
101928536	0.0	0.0
6160	29753.0	31929.0
101928537	0.0	0.0
6161	42282.0	27130.0
100421331	0.0	0.0
6175	52806.0	40906.0
6174	114.0	59.0
6176	32879.0	64543.0
101928545	111.0	153.0
6171	7872.0	9373.0
6170	7321.0	5072.0
6173	2908.0	3104.0
6172	302.0	287.0
100421340	1.0	3.0
100421341	1.0	3.0
100421354	0.0	0.0
6185	7136.0	15637.0
101928550	5.0	6.0
6188	31285.0	35559.0
6187	22516.0	38659.0
100421357	0.0	1.0
6189	24860.0	22629.0
101928555	245.0	10.0
6182	167.0	254.0
6181	45267.0	18114.0
6184	7217.0	13663.0
101928559	0.0	0.0
6183	380.0	733.0
100421350	2.0	16.0
100421351	3.0	19.0
100421353	1.0	6.0
6197	3818.0	1872.0
6196	3040.0	3026.0
6199	573.0	1838.0
6198	2397.0	3461.0
6191	80190.0	97676.0
6193	18179.0	16271.0
6192	0.0	0.0
91373	480.0	1605.0
6195	340.0	3799.0
6194	86220.0	64593.0
390916	791.0	889.0
145407	387.0	455.0
100421363	7.0	3.0
100421376	0.0	0.0
100421379	1.0	0.0
91369	6873.0	3838.0
91368	934.0	972.0
652489	1.0	1.0
390924	21.0	21.0
389901	8.0	5.0
390928	0.0	4.0
390927	247.0	1116.0
100421371	7.0	1.0
100421374	7.0	18.0
389903	0.0	0.0
100421389	0.0	0.0
91392	416.0	294.0
389935	0.0	0.0
389932	1.0	7.0
100421384	10.0	13.0
100421398	4.0	8.0
100421399	0.0	0.0
101928513	7.0	8.0
91380	0.0	0.0
390904	0.0	1.0
145438	6.0	138.0
100421390	0.0	1.0
100421391	0.0	0.0
100421395	3.0	18.0
100421397	1.0	2.0
375316	18.0	80.0
375318	0.0	1.0
390963	105.0	190.0
375307	1.0	120.0
389941	100.0	106.0
389948	0.0	0.0
375337	0.0	0.0
377997	0.0	0.0
387316	0.0	0.0
121456	31.0	39.0
387317	0.0	0.0
121457	601.0	482.0
389976	1.0	0.0
375341	386.0	663.0
387319	0.0	0.0
375323	3.0	3.0
389970	0.0	0.0
390940	99.0	57.0
133418	895.0	1806.0
390948	0.0	0.0
121441	1408.0	2002.0
390949	0.0	2.0
652411	1.0	0.0
145370	2.0	4.0
102724954	0.0	0.0
54596	16.0	79.0
375484	491.0	571.0
91526	902.0	1219.0
133396	1.0	5.0
196951	97.0	671.0
91523	301.0	363.0
91522	62.0	40.0
121391	2.0	0.0
145376	116.0	214.0
400986	162.0	380.0
400984	6.0	23.0
196968	29.0	11.0
157378	1393.0	2609.0
723961	0.0	0.0
145389	407.0	1246.0
157381	11.0	9.0
91543	738.0	866.0
91544	271.0	3593.0
102724923	0.0	8.0
652423	1.0	2.0
169355	1.0	23.0
400966	4.0	8.0
121364	0.0	0.0
400961	1629.0	2255.0
157376	0.0	0.0
91574	758.0	1767.0
157313	6.0	90.0
157317	0.0	2.0
147991	1570.0	4199.0
399495	2.0	3.0
159963	8.0	13.0
100506965	468.0	749.0
100506963	53.0	98.0
387495	0.0	0.0
387496	1162.0	82.0
387494	0.0	2.0
387491	0.0	1.0
387492	40.0	61.0
387486	0.0	0.0
157310	41.0	356.0
100506994	23.0	155.0
338470	17.0	2.0
170302	16.0	8.0
204010	0.0	2.0
399473	20.0	231.0
399474	1336.0	140.0
91584	8937.0	184.0
159989	4.0	34.0
91582	889.0	1037.0
107126360	1.0	52.0
133383	458.0	254.0
100506930	546.0	1666.0
100820741	0.0	0.0
338448	0.0	0.0
8808	49.0	167.0
8809	215.0	302.0
54512	163.0	558.0
54511	82.0	36.0
54510	8014.0	1668.0
54516	657.0	634.0
8802	10305.0	3360.0
8803	6839.0	2927.0
54514	1.0	0.0
8800	3093.0	2465.0
8801	7908.0	4733.0
8807	27.0	55.0
400916	2606.0	538.0
54518	3027.0	1059.0
8804	9153.0	5062.0
100506939	2.0	0.0
54517	442.0	1314.0
8805	1814.0	7092.0
8820	41.0	70.0
8821	905.0	3910.0
338440	44.0	1272.0
338442	1970.0	59.0
8819	238.0	368.0
100820732	0.0	0.0
255620	0.0	0.0
54522	281.0	752.0
54521	1265.0	2049.0
54520	2511.0	3200.0
100820735	0.0	1.0
8813	1456.0	1810.0
170393	0.0	4.0
8814	150.0	173.0
170392	1.0	12.0
100506925	0.0	0.0
8811	2.0	1.0
8812	433.0	1347.0
8817	23.0	52.0
8818	794.0	2204.0
54529	2789.0	3044.0
255626	0.0	0.0
8815	1677.0	4330.0
8816	4504.0	9330.0
170394	330.0	1358.0
8831	589.0	1867.0
8832	281.0	1301.0
100506953	0.0	0.0
338433	0.0	0.0
338436	0.0	0.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	1291.0	1660.0
54532	4681.0	14773.0
54531	716.0	935.0
54538	4284.0	818.0
8824	2621.0	2106.0
8825	2020.0	4659.0
54537	1502.0	2610.0
54536	653.0	3669.0
8822	0.0	7.0
8823	63.0	4.0
54535	316.0	1284.0
8828	3494.0	2320.0
8829	15226.0	4656.0
8826	16393.0	29557.0
54539	2550.0	2555.0
8842	1426.0	1399.0
8843	137.0	19.0
8840	29.0	1154.0
8841	1902.0	3223.0
100158257	0.0	0.0
54541	2323.0	2483.0
54540	1248.0	2427.0
54545	3877.0	4530.0
54544	0.0	0.0
54543	9590.0	7357.0
54542	4124.0	4446.0
54549	432.0	556.0
8835	2501.0	413.0
8836	381.0	250.0
8833	2946.0	3765.0
8834	950.0	887.0
54546	25.0	7.0
8839	3333.0	204.0
8837	11569.0	9052.0
8838	53.0	59.0
101928483	10.0	45.0
8850	3715.0	1966.0
101928484	0.0	0.0
8853	1276.0	1083.0
8854	709.0	310.0
8851	61.0	375.0
8852	0.0	0.0
400960	901.0	2543.0
338412	5.0	10.0
338413	0.0	1.0
54552	336.0	762.0
400957	1.0	4.0
54551	124.0	45.0
54550	6.0	14.0
196996	146.0	589.0
400955	3.0	5.0
400954	78.0	597.0
54556	799.0	906.0
54555	764.0	1809.0
400952	6.0	29.0
54554	469.0	1564.0
400950	2.0	3.0
8846	398.0	1584.0
100820709	0.0	7.0
8847	151.0	390.0
54558	1080.0	3215.0
8844	982.0	786.0
54557	702.0	438.0
8848	18275.0	18254.0
196993	9.0	500.0
8861	1774.0	4741.0
101928492	281.0	491.0
8864	2509.0	5943.0
6201	19775.0	15297.0
6203	16900.0	20024.0
8862	114.0	218.0
101928496	1.0	0.0
8863	2743.0	2687.0
6202	45295.0	41714.0
723972	2.0	2.0
400946	10.0	77.0
400945	84.0	52.0
54567	784.0	326.0
54566	10355.0	6555.0
400941	2.0	4.0
8857	328.0	2481.0
8858	4.0	25.0
54569	0.0	3.0
8856	0.0	11.0
54568	0.0	1.0
8859	236.0	905.0
8871	593.0	4560.0
8872	1570.0	2542.0
6210	24575.0	28321.0
8870	211.0	7502.0
100421500	0.0	0.0
8875	40.0	159.0
8876	91.0	128.0
8874	6565.0	7383.0
100421506	0.0	2.0
100421509	0.0	0.0
54570	0.0	3.0
400935	3.0	39.0
54574	0.0	0.0
54573	0.0	0.0
54572	0.0	11.0
400932	0.0	20.0
54571	0.0	3.0
54578	0.0	0.0
255631	22.0	490.0
400931	74.0	363.0
54577	0.0	0.0
54576	0.0	0.0
54575	0.0	0.0
6205	48282.0	41278.0
100506915	3.0	13.0
8869	1278.0	812.0
6204	5977.0	5603.0
6207	24289.0	19472.0
6206	41222.0	27339.0
8867	929.0	1292.0
54579	0.0	0.0
6209	6782.0	8114.0
6208	30727.0	25279.0
170384	1315.0	1117.0
100506916	0.0	0.0
8882	1536.0	1837.0
8883	1922.0	1501.0
8880	3392.0	8853.0
8881	3770.0	7693.0
8886	4021.0	5917.0
6223	15581.0	17811.0
100421512	0.0	0.0
8887	6475.0	18027.0
6222	57612.0	55353.0
8884	2844.0	4814.0
6224	62850.0	23272.0
100421515	7.0	9.0
54581	422.0	460.0
54580	0.0	0.0
54585	1349.0	4337.0
54584	41.0	143.0
54583	4393.0	2685.0
54587	5799.0	4761.0
54586	6.0	1.0
8879	4307.0	16689.0
170371	1117.0	484.0
170370	0.0	1.0
8877	194.0	607.0
6218	29688.0	18639.0
6217	22645.0	16412.0
8878	7625.0	10185.0
6219	2.0	0.0
100506907	0.0	0.0
100506906	22.0	339.0
255649	0.0	0.0
6230	31676.0	23613.0
8893	1591.0	5848.0
8894	2942.0	3334.0
101928440	1.0	0.0
8891	2078.0	1295.0
6232	29873.0	24821.0
8892	881.0	1759.0
6231	2098.0	2957.0
8897	542.0	599.0
6234	6305.0	7420.0
8898	2977.0	1843.0
6233	28831.0	22601.0
8895	10483.0	11827.0
6236	73.0	133.0
8896	1413.0	2701.0
6235	12472.0	14898.0
101928442	0.0	0.0
101928448	18.0	6.0
8890	1523.0	2659.0
280659	0.0	0.0
280657	0.0	0.0
280658	0.0	0.0
280655	3.0	9.0
253039	2044.0	3562.0
6227	7920.0	8728.0
6226	2.0	1.0
6229	37546.0	39238.0
8888	3311.0	7666.0
6228	31895.0	27108.0
6241	34.0	344.0
6240	4332.0	4467.0
100421411	0.0	0.0
6242	339.0	1691.0
100421413	2.0	5.0
101928455	9.0	0.0
6244	0.0	0.0
6247	4.0	4.0
100421415	3.0	15.0
6246	0.0	0.0
280644	0.0	1.0
253044	1.0	0.0
6238	3599.0	8769.0
6237	3348.0	1445.0
8899	4097.0	8241.0
6239	3196.0	7499.0
6252	3688.0	3460.0
100421420	8.0	6.0
6251	5133.0	1934.0
100421422	0.0	0.0
6253	200.0	476.0
6256	7079.0	9547.0
100421424	0.0	0.0
6258	175.0	5.0
6257	1769.0	3000.0
100421428	1.0	0.0
101928469	1.0	2.0
100421429	0.0	3.0
280637	0.0	1.0
280636	983.0	2214.0
253018	40.0	221.0
253017	2.0	0.0
253012	25.0	384.0
6249	4567.0	8643.0
6248	0.0	0.0
6263	275.0	81.0
100421431	1.0	3.0
6262	82.0	101.0
100421432	0.0	3.0
101928470	1.0	1.0
100421433	0.0	1.0
100421436	17.0	39.0
100421439	0.0	2.0
6261	139.0	168.0
6260	2.0	0.0
6259	5126.0	5368.0
100421430	1.0	0.0
6274	31.0	17.0
6273	24.0	313.0
6276	4.0	3.0
6275	4705.0	1432.0
6278	1.0	1.0
6277	10123.0	3854.0
6279	41.0	16.0
6272	17357.0	8983.0
6271	2058.0	421.0
6285	8035.0	69.0
6284	2422.0	1261.0
100421455	0.0	0.0
6286	11.0	51.0
6289	1568.0	53.0
6288	21607.0	265.0
6281	8174.0	2045.0
6280	102.0	73.0
6283	4.0	0.0
6282	5436.0	9959.0
123920	1712.0	2873.0
100421451	0.0	0.0
6296	205.0	841.0
6295	1.0	44.0
6297	558.0	4248.0
6299	89.0	62.0
101928420	0.0	0.0
6290	0.0	1.0
6291	28.0	5.0
6294	2109.0	5894.0
6293	2027.0	5035.0
100421478	0.0	0.0
100421479	0.0	2.0
280664	0.0	4.0
54505	2258.0	4575.0
280660	0.0	0.0
54504	898.0	823.0
280661	13.0	10.0
54503	399.0	1105.0
54502	1201.0	10481.0
54509	14.0	87.0
123904	0.0	2.0
54508	36.0	70.0
100421473	0.0	0.0
54507	1951.0	1736.0
100421487	0.0	0.0
133308	423.0	363.0
147945	2.0	8.0
123970	0.0	0.0
100421480	2.0	1.0
147947	625.0	1038.0
147948	181.0	223.0
147949	294.0	275.0
100421484	1.0	0.0
100421485	0.0	0.0
100421498	1.0	4.0
100421499	0.0	0.0
101060006	0.0	2.0
101060005	1.0	0.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	15.0	3.0
147965	384.0	1045.0
147968	17.0	156.0
107126289	2.0	0.0
