id	a33fd703-0e9d-4b9a-9650-7b8fcb86aeb2	b5086d62-fa3b-41ad-b0dc-e7c45b726bf7
282617	0.0	2.0
282618	4.0	9.0
282616	1.0	7.0
644990	41.0	6.0
9103	905.0	188.0
9100	8129.0	5413.0
9101	10188.0	4885.0
644994	5.0	0.0
9107	8855.0	3054.0
9104	321.0	12.0
400242	495.0	97.0
84959	911.0	782.0
255061	21.0	6.0
84958	2046.0	819.0
654319	11.0	1.0
100996315	1.0	1.0
84966	860.0	78.0
57348	1236.0	30.0
282679	463.0	40.0
84968	39.0	14.0
84967	1546.0	1482.0
84962	3300.0	668.0
57343	3759.0	1623.0
654320	0.0	0.0
255057	98.0	130.0
84961	5382.0	2587.0
654321	18.0	2.0
400238	1.0	0.0
654322	14.0	7.0
84964	230.0	96.0
400236	175.0	46.0
644988	0.0	1.0
84960	161.0	61.0
642326	0.0	0.0
9113	10612.0	4700.0
9114	5112.0	3485.0
9111	2010.0	1256.0
9112	3944.0	1559.0
9117	6531.0	3250.0
9118	2.0	0.0
414899	0.0	1.0
100996307	210.0	38.0
100996306	0.0	0.0
84948	527.0	672.0
9110	9589.0	8105.0
84947	2159.0	838.0
84955	3544.0	2810.0
84954	730.0	536.0
84957	277.0	520.0
100996301	37.0	83.0
84951	8853.0	4019.0
84950	7639.0	2941.0
84953	490.0	164.0
400224	739.0	145.0
84952	6807.0	2316.0
644998	0.0	0.0
9108	712.0	126.0
642337	1.0	0.0
644997	1.0	10.0
9124	11238.0	8144.0
9125	5296.0	4605.0
9122	1330.0	256.0
9123	515.0	4318.0
9128	4631.0	3954.0
9129	5654.0	3978.0
9126	12142.0	5881.0
9127	170.0	12.0
94304	0.0	1.0
255043	106.0	103.0
9120	2104.0	3932.0
9121	1050.0	458.0
57369	1.0	0.0
84988	934.0	1103.0
84987	2159.0	1323.0
84989	24.0	20.0
84984	607.0	762.0
84983	26.0	3.0
84986	3523.0	1064.0
84985	43.0	50.0
642345	4.0	1.0
9119	0.0	4.0
84981	2829.0	1334.0
9135	39471.0	11577.0
9136	876.0	800.0
9133	536.0	738.0
9134	582.0	854.0
9139	6006.0	2746.0
267014	0.0	0.0
267015	0.0	0.0
9138	4846.0	3558.0
267017	0.0	0.0
9131	4282.0	3614.0
9132	260.0	26.0
84969	158.0	150.0
9130	1991.0	2380.0
400208	43.0	2.0
84976	1113.0	711.0
400209	107.0	107.0
400206	0.0	0.0
84978	93.0	52.0
84973	2886.0	735.0
84975	2656.0	2599.0
57379	3.0	0.0
642357	13.0	3.0
84971	1424.0	725.0
84970	0.0	0.0
267020	5.0	0.0
9146	3728.0	3643.0
9147	5638.0	2366.0
9144	11268.0	12352.0
9145	2933.0	2171.0
9148	180.0	76.0
106479899	0.0	0.0
9149	2095.0	1500.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	1.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	0.0	0.0
57380	5144.0	2857.0
9143	71.0	109.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	3850.0	1451.0
9140	6128.0	4002.0
106479891	0.0	0.0
9141	3984.0	3139.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	14.0	28.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	1.0	2.0
9158	3093.0	1907.0
9156	527.0	1303.0
106479889	0.0	0.0
9159	4219.0	1260.0
106479888	0.0	0.0
106479887	1.0	0.0
654346	33.0	78.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1560.0	1672.0
106480896	0.0	0.0
106479885	2.0	0.0
57396	5634.0	1422.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	27.0	5.0
106479882	0.0	0.0
9154	26.0	1.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	254.0	62.0
9152	0.0	0.0
654350	0.0	0.0
84996	176.0	87.0
84991	8813.0	7362.0
84993	2733.0	1415.0
84992	0.0	0.0
9168	42854.0	48690.0
9169	27408.0	12417.0
9166	3086.0	2554.0
642395	15.0	5.0
9167	7508.0	4081.0
642394	1.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	656.0	304.0
106480867	0.0	0.0
9162	403.0	120.0
106480869	0.0	0.0
654383	3.0	0.0
106480871	0.0	0.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	208.0	8.0
106480872	0.0	0.0
642389	1.0	0.0
654381	0.0	0.0
9179	1608.0	1268.0
9177	0.0	0.0
106480875	0.0	0.0
9172	107.0	56.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	1392.0	1060.0
106480876	0.0	0.0
9175	4428.0	4335.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	360.0	287.0
106480880	29.0	5.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	0.0	0.0
106480884	0.0	0.0
106480883	2.0	0.0
654370	4.0	0.0
137868	6.0	1.0
730112	64.0	12.0
106480849	0.0	0.0
729123	4.0	8.0
9188	21404.0	19151.0
106479859	1.0	0.0
106479858	11.0	4.0
9189	5632.0	3432.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	2.0	0.0
9182	1153.0	171.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	2460.0	1399.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	11560.0	13901.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	8866.0	6089.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	2886.0	1229.0
106480845	0.0	0.0
9184	12885.0	8409.0
106480848	0.0	0.0
9185	5329.0	3520.0
106480847	0.0	0.0
57501	236.0	55.0
57502	1120.0	143.0
57504	5712.0	2388.0
125875	55.0	3.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	15259.0	6177.0
730109	0.0	0.0
137872	1347.0	148.0
102546175	9.0	0.0
57505	1730.0	1101.0
644903	19.0	6.0
57506	17031.0	8642.0
57507	2381.0	1868.0
57508	3504.0	2619.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	3.0	0.0
106480853	0.0	0.0
9194	4512.0	717.0
106479841	0.0	0.0
106480852	2.0	1.0
9191	4194.0	3678.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	6494.0	8137.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	2.0	0.0
729119	4.0	2.0
9196	270.0	53.0
106480858	0.0	0.0
57512	51.0	17.0
57513	3688.0	3345.0
57514	4758.0	2535.0
123207	2010.0	645.0
57515	51773.0	18281.0
106480860	0.0	0.0
57510	7247.0	4651.0
106480862	0.0	0.0
57511	4561.0	1597.0
106480861	0.0	0.0
644911	0.0	0.0
644914	16.0	11.0
57519	3549.0	386.0
729146	8.0	2.0
106480828	0.0	0.0
113878	1017.0	817.0
135228	4209.0	2190.0
106480827	0.0	0.0
729148	144.0	102.0
106480829	0.0	0.0
137886	6289.0	4652.0
106479879	0.0	0.0
730130	0.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	6.0	8.0
106480820	1.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
106480822	1.0	3.0
106479872	1.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	0.0
106479870	5.0	1.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	3987.0	1100.0
57524	338.0	166.0
57526	1388.0	138.0
644928	14.0	8.0
57520	1740.0	918.0
57521	3537.0	3615.0
57522	2801.0	1416.0
57528	92.0	4.0
57529	99.0	20.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	11.0	31.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	2.0	0.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	1.0	0.0
106479862	0.0	1.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	606.0	383.0
106479860	0.0	0.0
106480835	0.0	1.0
106480834	0.0	0.0
106480837	40.0	15.0
106480836	0.0	0.0
57534	13556.0	3988.0
57535	49618.0	17639.0
343727	0.0	0.0
57536	2049.0	495.0
57537	509.0	280.0
150864	2500.0	1101.0
57530	7281.0	7422.0
57531	2875.0	1142.0
57532	28141.0	22277.0
106480840	0.0	0.0
57533	5032.0	2173.0
57538	954.0	427.0
57539	5726.0	1947.0
106479817	7.0	4.0
106480806	1.0	1.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	1.0	0.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	2.0	1.0
123263	1236.0	536.0
106480800	1.0	0.0
123264	55.0	14.0
57540	68.0	89.0
106480802	0.0	0.0
106480801	2.0	0.0
106480804	1.0	2.0
106480803	0.0	0.0
57545	2239.0	777.0
57546	2926.0	1340.0
57547	1213.0	532.0
57541	3070.0	1845.0
57542	7452.0	3705.0
353132	1.0	1.0
57544	4781.0	1016.0
353131	0.0	0.0
644943	495.0	22.0
57549	3341.0	4254.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	1.0	0.0
100101490	157.0	106.0
106479807	0.0	0.0
137835	901.0	159.0
106479806	9.0	1.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	1.0
106479804	0.0	1.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	38.0	13.0
106479802	55.0	25.0
106479801	0.0	0.0
644962	862.0	653.0
106479800	0.0	0.0
353134	0.0	0.0
353133	2.0	0.0
106480811	0.0	1.0
57551	26504.0	18086.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	3.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	8882.0	2253.0
57558	859.0	922.0
57559	715.0	323.0
57552	2176.0	2109.0
353141	0.0	0.0
353140	0.0	0.0
57553	3206.0	1372.0
57554	97.0	32.0
353143	0.0	0.0
57555	3631.0	2314.0
353142	7.0	0.0
343702	24.0	3.0
729102	9.0	0.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	8.0	1.0
106479837	1.0	0.0
106479836	17.0	3.0
106479835	8.0	2.0
644972	136.0	41.0
106479834	0.0	1.0
106479833	0.0	0.0
642311	3.0	1.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	5.0	2.0
102465906	0.0	0.0
57560	1783.0	1032.0
106479830	0.0	1.0
353144	0.0	0.0
57561	25355.0	5354.0
57562	2342.0	483.0
149830	0.0	0.0
57567	1045.0	618.0
57568	6163.0	6362.0
57569	1896.0	183.0
57563	4792.0	2443.0
57565	152.0	20.0
106479829	4.0	2.0
106479828	3.0	0.0
106479827	0.0	0.0
106479826	1.0	0.0
106479825	2.0	2.0
106479824	3.0	2.0
106479823	0.0	0.0
106479822	2.0	4.0
106479821	0.0	0.0
57570	4146.0	1662.0
125893	1261.0	504.0
106479820	7.0	2.0
57571	206.0	60.0
57572	4112.0	1320.0
149840	463.0	219.0
57573	1207.0	131.0
102465910	0.0	0.0
57578	88.0	30.0
57579	2486.0	1057.0
149837	511.0	133.0
123228	560.0	218.0
57574	1.0	6.0
353163	2.0	1.0
57575	10.0	7.0
102465909	0.0	0.0
57576	121.0	93.0
102465908	0.0	0.0
57577	1586.0	402.0
353164	2.0	1.0
102465907	0.0	0.0
644974	41.0	2.0
642317	4.0	2.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	9.0	2.0
730196	0.0	0.0
390110	3.0	0.0
389123	0.0	0.0
389124	0.0	0.0
730190	5.0	1.0
390116	0.0	0.0
389120	2.0	1.0
390117	0.0	0.0
147276	3.0	1.0
389118	9.0	7.0
389119	96.0	34.0
353174	62.0	18.0
389114	2281.0	181.0
135293	4045.0	307.0
135295	211.0	49.0
729196	1.0	0.0
729198	0.0	1.0
730180	0.0	0.0
353189	243.0	316.0
392752	80.0	18.0
389144	0.0	0.0
389141	6.0	1.0
123283	2204.0	885.0
102465944	0.0	0.0
353194	8.0	1.0
353196	2.0	0.0
389136	7619.0	566.0
389137	7.0	5.0
390102	0.0	0.0
100526416	0.0	0.0
389125	0.0	1.0
389160	269.0	109.0
390151	0.0	0.0
390152	0.0	0.0
729163	2.0	1.0
730152	2.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	35.0	23.0
390158	19.0	6.0
389161	8.0	0.0
147226	4.0	2.0
389158	4.0	0.0
147228	8.0	0.0
135250	117.0	120.0
102465975	6.0	0.0
729156	10.0	9.0
102465974	8.0	0.0
730144	5.0	3.0
390162	0.0	0.0
390166	0.0	0.0
389156	9.0	4.0
390167	0.0	0.0
390168	0.0	0.0
389152	1.0	0.0
102465978	0.0	0.0
102465977	0.0	0.0
389151	0.0	0.0
102465976	0.0	1.0
729150	1.0	0.0
730138	9.0	4.0
102465985	0.0	0.0
730174	4.0	0.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	2.0	0.0
390136	0.0	0.0
390137	0.0	1.0
221303	179.0	33.0
390138	0.0	2.0
221302	1423.0	870.0
390139	0.0	0.0
729182	8.0	5.0
135270	0.0	1.0
389170	194.0	72.0
729178	153.0	32.0
102465995	0.0	0.0
102465993	2.0	0.0
390142	0.0	0.0
729177	34.0	5.0
390144	0.0	0.0
729176	3.0	0.0
389179	46.0	7.0
389177	3.0	3.0
390148	0.0	0.0
729171	13.0	1.0
390072	86.0	5.0
390073	1.0	0.0
390075	0.0	0.0
390077	1.0	2.0
390078	2.0	0.0
390079	1.0	0.0
221322	1795.0	358.0
642290	7.0	2.0
389084	811.0	34.0
390081	0.0	0.0
390082	0.0	0.0
389072	878.0	171.0
390083	2.0	0.0
390084	0.0	0.0
389075	0.0	0.0
389073	1.0	2.0
390091	4.0	0.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	0.0
390061	3.0	3.0
390063	0.0	0.0
390064	0.0	0.0
389090	2.0	5.0
390066	1.0	0.0
390067	1.0	0.0
221336	104.0	97.0
147199	1.0	1.0
257313	40.0	13.0
221357	1.0	0.0
196120	0.0	0.0
9201	4931.0	1687.0
9202	12393.0	6617.0
9200	226.0	123.0
9205	3918.0	992.0
9206	1.0	0.0
9203	5816.0	2613.0
9204	2335.0	1089.0
221391	1.0	0.0
221393	5.0	33.0
221395	8822.0	3963.0
9212	290.0	774.0
9213	7077.0	5511.0
9210	0.0	0.0
9211	3.0	3.0
9217	10453.0	6096.0
9214	870.0	1031.0
9215	4285.0	6209.0
284904	10.0	30.0
284900	1457.0	887.0
9209	5875.0	3769.0
159195	8280.0	3269.0
9207	336.0	55.0
9208	19541.0	15700.0
9223	8469.0	2716.0
9221	15475.0	13510.0
9227	676.0	224.0
644873	3344.0	1183.0
9228	117.0	7.0
644871	1.0	0.0
57460	5261.0	3468.0
57461	1164.0	554.0
57462	2154.0	2137.0
257364	6108.0	2670.0
57463	2066.0	437.0
9220	307.0	112.0
57468	20.0	7.0
57469	137.0	15.0
57464	170.0	89.0
257358	8.0	0.0
57465	2959.0	1907.0
57466	5423.0	3189.0
57467	15.0	5.0
9218	20590.0	10163.0
9219	7660.0	5218.0
113802	1400.0	506.0
9235	1484.0	1324.0
644881	0.0	0.0
9232	587.0	818.0
9238	3841.0	2818.0
9236	4213.0	1727.0
57471	72.0	33.0
101101773	0.0	0.0
57472	10076.0	5335.0
101101772	11.0	4.0
57473	3680.0	2413.0
57474	570.0	208.0
9230	5599.0	2558.0
9231	10227.0	10946.0
101101776	0.0	0.0
101101775	143.0	9.0
57470	4795.0	3597.0
57479	4074.0	3445.0
791114	4.0	0.0
791115	0.0	0.0
57475	3891.0	885.0
105616916	0.0	0.0
57476	319.0	251.0
57477	2124.0	1729.0
57478	4457.0	1657.0
644877	6.0	10.0
9229	863.0	128.0
9245	9.0	3.0
9246	6084.0	9690.0
9244	388.0	242.0
644890	38.0	5.0
9249	4728.0	2142.0
644896	0.0	3.0
9247	2.0	0.0
9248	0.0	2.0
57482	370.0	986.0
106480787	0.0	0.0
106480786	1.0	0.0
57484	4770.0	668.0
106480789	8.0	0.0
106480788	0.0	0.0
9241	33.0	10.0
9242	419.0	318.0
57480	4593.0	1931.0
9240	4170.0	2085.0
57481	294.0	8.0
106480790	0.0	0.0
284958	2.0	1.0
106480792	0.0	0.0
106480791	1.0	1.0
57486	6286.0	4223.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	21824.0	13613.0
106480796	17551.0	9477.0
57489	5247.0	1512.0
106480795	12.0	7.0
9256	4346.0	725.0
9254	1470.0	537.0
9255	8135.0	4784.0
137814	0.0	0.0
341152	0.0	0.0
9258	2273.0	1920.0
57493	11846.0	9010.0
106480798	0.0	0.0
57494	5970.0	2242.0
106480797	0.0	0.0
57495	18.0	0.0
57496	18782.0	11913.0
106480799	0.0	0.0
9252	5749.0	791.0
9253	1841.0	1872.0
57491	261.0	108.0
57492	11611.0	6100.0
284948	12.0	9.0
57497	13.0	18.0
57498	17022.0	6943.0
284942	483.0	292.0
642236	125.0	9.0
402509	0.0	0.0
341148	0.0	0.0
9267	5441.0	5033.0
9265	5334.0	1135.0
9266	10369.0	5051.0
106479779	11.0	4.0
106479778	0.0	0.0
106479777	12.0	2.0
106480765	0.0	0.0
106479776	0.0	0.0
9260	2605.0	1381.0
106480764	0.0	0.0
106479775	0.0	0.0
106480767	0.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	4577.0	2256.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	0.0	1.0
106479771	0.0	0.0
9261	21008.0	30501.0
106479770	0.0	0.0
9262	7348.0	2301.0
106480770	3.0	0.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	0.0
106480773	0.0	1.0
9278	1877.0	1115.0
9276	19596.0	11941.0
9277	3274.0	2340.0
106479769	1.0	1.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	3.0	0.0
9270	5219.0	1856.0
106479765	1.0	0.0
106480776	0.0	0.0
9271	1.0	4.0
106480775	1.0	0.0
106479764	0.0	0.0
106480778	4.0	0.0
106479763	0.0	0.0
106479762	2.0	0.0
106480777	0.0	0.0
9274	2022.0	1947.0
402573	26.0	1.0
106479761	0.0	0.0
9275	3247.0	2759.0
106479760	0.0	3.0
106480779	0.0	0.0
106480781	1.0	1.0
654231	10.0	3.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	44.0	28.0
106480782	1.0	0.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	9.0	1.0
341128	0.0	0.0
113835	324.0	51.0
9289	9512.0	13008.0
9287	0.0	0.0
9288	0.0	0.0
642273	2443.0	648.0
106479799	0.0	0.0
106480743	0.0	0.0
106479798	0.0	0.0
9282	10794.0	7772.0
106479797	1.0	0.0
106480742	4.0	0.0
106479796	0.0	3.0
106480745	2.0	0.0
106479795	1.0	0.0
106480744	0.0	0.0
106479794	35.0	14.0
106480747	0.0	0.0
402562	23.0	13.0
106479793	0.0	0.0
106480746	1.0	0.0
9283	55.0	84.0
106479792	0.0	1.0
106480749	0.0	0.0
9284	738.0	202.0
106479791	0.0	0.0
106480748	0.0	0.0
106479790	0.0	0.0
106480750	0.0	0.0
284998	13.0	0.0
106480752	0.0	0.0
284996	5249.0	4002.0
106480751	0.0	0.0
341112	3.0	0.0
284992	226.0	92.0
341116	1.0	0.0
9299	1.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	1.0	0.0
9293	5.0	4.0
106480753	0.0	0.0
9290	77.0	34.0
106480756	0.0	0.0
106479785	0.0	0.0
257397	8522.0	4392.0
113829	8367.0	4829.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	3636.0	3226.0
113828	3780.0	3057.0
106479783	0.0	0.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	0.0	0.0
9294	1655.0	1164.0
9295	25743.0	8676.0
642280	279.0	43.0
106479780	1.0	0.0
106480759	3.0	1.0
654254	90.0	5.0
106480761	1.0	0.0
284988	7.0	5.0
106480760	0.0	0.0
106480763	0.0	1.0
106480762	2.0	0.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	4.0	1.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	9.0	1.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	0.0	0.0
106479733	1.0	3.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	1.0	3.0
729249	15.0	5.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	330.0	76.0
57622	221.0	386.0
57623	1159.0	681.0
57624	2.0	0.0
57620	5243.0	2116.0
106480730	0.0	0.0
57621	4151.0	2304.0
57626	2.0	0.0
100125387	0.0	6.0
730227	29.0	36.0
57628	34.0	18.0
353219	1.0	1.0
729234	847.0	416.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	30.0	9.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	79.0	14.0
106479726	0.0	0.0
729230	567.0	376.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	644.0	319.0
106479723	13.0	1.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	1.0	0.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	94.0	28.0
106480736	69.0	27.0
106480735	1.0	4.0
100113391	1.0	0.0
106480738	2.0	1.0
100113392	3.0	0.0
100113393	80.0	38.0
106480737	2.0	2.0
57633	3087.0	4651.0
341208	68.0	8.0
150726	1745.0	1023.0
57634	7571.0	3953.0
57636	3517.0	2284.0
57630	6678.0	7719.0
57631	547.0	111.0
106480741	33.0	9.0
106480740	2.0	2.0
57639	1139.0	325.0
106479719	10.0	0.0
730213	2.0	2.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	4.0	0.0
106479759	0.0	0.0
106479758	0.0	0.0
729262	23.0	22.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	8.0	0.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	5.0	2.0
106479753	0.0	0.0
100113384	9.0	1.0
106480701	0.0	0.0
106479752	7.0	2.0
106479751	0.0	0.0
106480700	0.0	0.0
100113386	100.0	43.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	1.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	0.0
100113382	0.0	0.0
57644	182.0	65.0
57645	13054.0	15628.0
644809	28.0	13.0
150737	1720.0	1087.0
57646	3294.0	1530.0
57647	1207.0	1134.0
100188945	6.0	1.0
57642	3.0	1.0
100113389	1.0	1.0
57643	1290.0	185.0
100188949	78.0	27.0
135112	12031.0	4201.0
730249	2.0	2.0
57648	25498.0	13194.0
57649	10397.0	6132.0
730246	23.0	8.0
106480718	0.0	0.0
113746	8.0	1.0
106480717	0.0	0.0
106479749	0.0	0.0
729258	22.0	8.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	3.0	0.0
135114	8006.0	3663.0
106479746	0.0	0.0
106479745	11.0	0.0
106479744	0.0	0.0
106480710	1.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	177.0	117.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	729.0	375.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	8.0	0.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	0.0	2.0
57655	5542.0	5055.0
100418708	0.0	0.0
100188954	217.0	13.0
57657	421.0	165.0
57658	11901.0	3078.0
100418709	0.0	0.0
100418706	1.0	1.0
57654	4439.0	1855.0
100113379	3.0	0.0
729250	0.0	0.0
730239	14.0	7.0
57659	18055.0	7698.0
644815	1675.0	1883.0
100188953	143.0	4.0
729201	0.0	0.0
729209	0.0	0.0
100418711	21.0	0.0
57661	3145.0	3639.0
55003	1974.0	1295.0
57666	2435.0	1408.0
55002	9249.0	7792.0
100418718	0.0	0.0
55001	483.0	199.0
57669	6134.0	3656.0
55000	27280.0	17673.0
57662	2451.0	997.0
55007	3486.0	1275.0
100418715	0.0	0.0
57663	0.0	0.0
55006	1492.0	624.0
57664	3143.0	4868.0
55005	4265.0	1995.0
55004	5762.0	3260.0
57665	2122.0	1173.0
55009	1011.0	747.0
644820	111.0	38.0
55008	11844.0	5699.0
57670	2720.0	1551.0
390201	0.0	0.0
392862	82.0	37.0
100418724	0.0	0.0
390203	0.0	0.0
55010	390.0	282.0
390205	143.0	425.0
100418720	2.0	1.0
55014	4040.0	2025.0
57677	3016.0	848.0
55013	1443.0	1087.0
57678	17194.0	1503.0
57679	5000.0	2857.0
55012	1787.0	849.0
55011	3388.0	2450.0
55018	2.0	1.0
57673	651.0	560.0
57674	42211.0	61518.0
55017	4202.0	2260.0
55016	1674.0	1168.0
100418728	0.0	0.0
55015	5743.0	1733.0
106479718	11.0	3.0
106479717	0.0	0.0
730211	6.0	3.0
100127989	19.0	2.0
106479716	0.0	0.0
106479715	2.0	0.0
106479714	0.0	0.0
106479713	0.0	1.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	18.0	7.0
57680	15938.0	8048.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	2.0	0.0
57683	2849.0	1464.0
353267	214.0	192.0
55020	2258.0	1068.0
100418731	0.0	0.0
57688	4377.0	2138.0
57689	425.0	1049.0
55024	316.0	90.0
55023	17585.0	8198.0
389217	6.0	4.0
55022	2405.0	469.0
57684	2240.0	819.0
100418737	58.0	59.0
55028	3952.0	2380.0
57685	4229.0	598.0
343819	0.0	0.0
100418736	1.0	1.0
55027	2563.0	1662.0
100418739	0.0	0.0
55026	857.0	44.0
57687	112.0	182.0
353274	4543.0	1737.0
644844	165.0	4.0
100127983	254.0	26.0
149708	3.0	0.0
106479709	0.0	0.0
106479708	1.0	0.0
106479707	1.0	1.0
137735	3.0	1.0
106479706	17.0	3.0
729211	4.0	2.0
100127979	1.0	0.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	1.0	0.0
644861	2.0	3.0
106479700	0.0	0.0
100127976	1.0	0.0
57691	1628.0	570.0
100418744	53.0	47.0
57692	1461.0	580.0
100418743	0.0	0.0
57693	4251.0	1790.0
150709	468.0	86.0
392843	3.0	0.0
100418745	3.0	0.0
55032	4955.0	1441.0
100418740	2.0	2.0
55031	14873.0	8094.0
573971	11.0	11.0
729215	0.0	0.0
55030	4246.0	2739.0
57690	5414.0	4156.0
57699	373.0	172.0
55036	2021.0	1175.0
389208	34.0	5.0
55035	6878.0	4066.0
55034	1450.0	1297.0
389206	2.0	5.0
55033	3365.0	2140.0
389207	0.0	0.0
57695	3322.0	2011.0
100418748	19.0	31.0
57696	2186.0	1112.0
55039	1967.0	1349.0
100418747	7.0	1.0
55038	1067.0	713.0
57697	1840.0	452.0
55037	7318.0	3285.0
123103	28.0	3.0
57698	10729.0	7944.0
389203	1492.0	783.0
