id	6a12fc1f-9ef6-48fb-8706-f7d82b86407b	73a8acb0-feba-4c0d-b67a-a1f26d046b0b
391110	0.0	0.0
8403	1.0	0.0
391112	0.0	0.0
124045	499.0	529.0
391114	2.0	1.0
124044	606.0	1453.0
391115	0.0	0.0
440585	49.0	2.0
391117	1.0	0.0
440584	40.0	62.0
391119	0.0	0.0
54101	1798.0	1731.0
151636	2908.0	3753.0
440590	282.0	268.0
54103	2227.0	1688.0
54102	2352.0	2598.0
54108	2667.0	2901.0
54107	3453.0	3324.0
54106	6.0	1.0
692053	4.0	3.0
391040	3.0	1.0
645683	9.0	13.0
8410	0.0	0.0
645682	0.0	2.0
645688	7.0	7.0
391044	0.0	0.0
645687	1.0	9.0
8411	2183.0	2028.0
645686	0.0	0.0
8412	1428.0	1238.0
391045	7.0	9.0
440533	3.0	48.0
8406	1127.0	1181.0
8407	16578.0	29705.0
8404	27869.0	42234.0
8405	4614.0	5165.0
8408	4218.0	3844.0
8409	2838.0	3066.0
391051	42.0	9.0
8420	1462.0	1264.0
645694	3.0	7.0
391053	1.0	0.0
645693	24.0	41.0
643031	5.0	2.0
8424	316.0	128.0
8425	19746.0	22562.0
643037	2.0	1.0
163589	64.0	24.0
643034	0.0	0.0
440525	78.0	71.0
391059	284.0	215.0
645691	7.0	10.0
163590	3169.0	5197.0
8417	5716.0	4571.0
8418	1347.0	1159.0
8416	1883.0	1425.0
8419	34.0	5.0
8431	4.0	2.0
8435	10.0	17.0
8436	12245.0	16346.0
8433	0.0	0.0
8434	1046.0	1203.0
391026	0.0	0.0
440556	1003.0	627.0
440560	0.0	0.0
8428	5347.0	3954.0
8427	1591.0	1785.0
103157000	0.0	0.0
8443	3164.0	2451.0
8440	3013.0	4130.0
8446	1266.0	1412.0
8447	886.0	707.0
8444	424.0	654.0
8445	2022.0	1798.0
391037	4.0	1.0
391039	3.0	1.0
643050	0.0	0.0
285905	10.0	9.0
285908	589.0	502.0
8439	1986.0	2164.0
8437	1860.0	2599.0
8438	68.0	66.0
8453	2136.0	1710.0
8454	4015.0	4829.0
8451	5439.0	4357.0
8452	5424.0	4918.0
8458	1015.0	837.0
8455	8595.0	7286.0
8456	126.0	17.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	3917.0	3391.0
106481583	0.0	0.0
106481584	2.0	10.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	8.0	10.0
8449	2954.0	2856.0
106481580	0.0	1.0
8464	674.0	697.0
8462	2221.0	2111.0
8463	1065.0	1634.0
8468	2.0	1.0
391099	0.0	1.0
8467	8050.0	8741.0
342184	910.0	1550.0
246312	3.0	0.0
106481589	0.0	0.0
8460	1071.0	998.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	19.0	13.0
106481599	0.0	0.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	6679.0	7860.0
106481590	0.0	0.0
106481591	2.0	1.0
8476	3094.0	4244.0
8473	11018.0	11009.0
440519	34.0	50.0
440518	0.0	0.0
8479	1644.0	1869.0
440515	1990.0	1614.0
8477	210.0	104.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	3.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	90.0	22.0
8470	49450.0	16049.0
106481561	0.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	0.0	4.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	0.0	0.0
8487	412.0	337.0
8484	1.0	1.0
391075	0.0	0.0
440508	12.0	1.0
391077	0.0	0.0
391076	0.0	0.0
8488	3.0	8.0
440503	103.0	176.0
8489	2.0	3.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	234.0	306.0
8483	149.0	57.0
8480	1433.0	1157.0
8481	2828.0	3091.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	1.0
106481577	1.0	1.0
106481574	3.0	0.0
106481575	0.0	0.0
391081	32.0	10.0
8497	47.0	127.0
728431	198.0	448.0
8498	4093.0	4944.0
728430	4.0	2.0
100128934	0.0	0.0
8495	4178.0	2882.0
8496	6590.0	7125.0
91012	2404.0	3422.0
100128936	105.0	94.0
728432	0.0	0.0
100128930	0.0	0.0
8499	45.0	56.0
106481536	0.0	0.0
8490	24833.0	73725.0
106481537	0.0	0.0
285954	21.0	16.0
285955	14.0	7.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	981.0	1445.0
54075	4.0	0.0
101669766	157.0	178.0
728434	0.0	0.0
91010	6494.0	6848.0
285958	935.0	694.0
101669767	0.0	0.0
8491	2916.0	2456.0
106481538	0.0	0.0
8492	50.0	17.0
54072	4.0	2.0
106481539	0.0	0.0
101669762	189.0	413.0
106481540	0.0	1.0
101669763	0.0	1.0
101669764	0.0	0.0
106481543	1.0	0.0
81694	0.0	0.0
100271059	0.0	0.0
81695	0.0	0.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	0.0	0.0
106481542	0.0	0.0
81693	98.0	58.0
100271056	0.0	0.0
100271050	6.0	6.0
100271053	1.0	1.0
93664	2145.0	4246.0
100128923	2.0	4.0
93663	2708.0	4316.0
285961	26.0	12.0
93668	0.0	0.0
285962	70.0	51.0
106481547	0.0	0.0
54082	29.0	111.0
106481548	0.0	0.0
285965	13.0	6.0
285966	138.0	91.0
106481545	4.0	3.0
106481546	2.0	1.0
93661	0.0	0.0
100128927	1144.0	1917.0
54084	156.0	128.0
106481549	0.0	0.0
106481550	0.0	0.0
81688	13261.0	12474.0
106481551	2.0	1.0
54089	2.0	1.0
81689	3193.0	2177.0
54088	2.0	2.0
106481554	1.0	1.0
100271047	0.0	0.0
106481555	0.0	0.0
106481552	0.0	0.0
106456574	0.0	0.0
106481553	0.0	0.0
93659	0.0	27.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	3606.0	3712.0
342132	312.0	498.0
285971	871.0	677.0
285972	40.0	7.0
285973	47.0	146.0
100128911	0.0	0.0
728450	0.0	0.0
54093	1007.0	915.0
106481514	0.0	0.0
106481515	1.0	0.0
106481512	0.0	0.0
54090	2.0	0.0
106481513	6.0	3.0
54097	350.0	206.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	114.0	123.0
106481516	1.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	3.0	1.0
54098	0.0	0.0
246330	512.0	586.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	35.0	95.0
100271033	26.0	32.0
645619	2.0	0.0
100271031	4.0	8.0
344787	84.0	189.0
100128902	1.0	0.0
728441	106.0	458.0
100128903	0.0	1.0
222389	2066.0	2860.0
106481525	1.0	0.0
106481526	0.0	4.0
285987	13.0	34.0
106481523	0.0	1.0
285989	685.0	593.0
106481524	2.0	0.0
106481529	0.0	0.0
728448	72.0	48.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	1.0	2.0
106481530	0.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	494.0	631.0
91056	1419.0	1392.0
645641	3.0	3.0
91050	1734.0	1426.0
100271015	0.0	1.0
106481500	0.0	0.0
645638	187.0	55.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	32.0	14.0
106481503	0.0	0.0
106481504	0.0	3.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	2.0	9.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	0.0	1.0
283316	254.0	148.0
106481510	0.0	0.0
106481511	0.0	0.0
100271003	7.0	9.0
283314	247.0	204.0
100271006	0.0	1.0
283310	21.0	25.0
344758	1.0	0.0
100271001	1.0	0.0
344752	0.0	1.0
728411	452.0	333.0
728410	0.0	0.0
643003	0.0	1.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	0.0
91074	6.0	1.0
728409	0.0	0.0
283303	0.0	2.0
344741	1.0	0.0
728400	0.0	0.0
645676	82.0	114.0
285941	0.0	2.0
728405	0.0	0.0
285943	48.0	55.0
728407	151.0	113.0
728402	1.0	0.0
728403	0.0	0.0
643008	1370.0	1272.0
645668	0.0	1.0
100506658	3384.0	3662.0
100506655	4.0	7.0
81849	14.0	50.0
56890	1201.0	738.0
56891	0.0	5.0
100506650	1.0	0.0
81846	3712.0	3773.0
81847	3120.0	4370.0
81848	1692.0	6741.0
56896	1.0	0.0
56897	4538.0	4097.0
81853	5449.0	4255.0
56898	4155.0	4412.0
81855	1975.0	3183.0
56899	889.0	239.0
56892	922.0	18820.0
56893	2241.0	2254.0
121275	4.0	6.0
121278	3.0	3.0
56894	10009.0	6158.0
81850	0.0	0.0
145249	2.0	3.0
56895	846.0	525.0
81851	0.0	0.0
649137	2.0	0.0
81839	2385.0	2030.0
121274	2260.0	1880.0
121273	25.0	22.0
145264	0.0	0.0
121270	0.0	1.0
145258	58.0	42.0
121268	72.0	61.0
81844	6743.0	7073.0
145259	8.0	4.0
133283	297.0	366.0
375593	31.0	24.0
100506649	129.0	108.0
100506673	0.0	0.0
121260	1455.0	2004.0
145270	146.0	24.0
100506671	1.0	0.0
81875	2462.0	2175.0
81876	12486.0	12194.0
81870	0.0	0.0
81871	0.0	0.0
121256	8.0	225.0
81872	0.0	0.0
81873	2181.0	2968.0
387597	52.0	40.0
100506668	749.0	542.0
160897	1444.0	959.0
649159	0.0	0.0
145282	689.0	534.0
387590	2507.0	850.0
81856	561.0	534.0
81857	3457.0	4436.0
100506660	15.0	23.0
81858	2883.0	3393.0
135886	2.0	0.0
147872	2.0	2.0
81889	1286.0	1231.0
145200	18.0	34.0
81892	1426.0	1598.0
81893	7.0	4.0
81894	1925.0	1885.0
81890	3265.0	2412.0
135892	28.0	11.0
649179	19.0	2.0
100506600	33.0	84.0
613126	20.0	16.0
81887	2769.0	2859.0
81888	824.0	1101.0
145216	7.0	8.0
338591	0.0	0.0
649186	2.0	3.0
338596	68.0	174.0
338599	2.0	0.0
169200	4163.0	4013.0
145226	393.0	99.0
100506637	123.0	98.0
160857	411.0	442.0
160851	1039.0	1759.0
91227	57.0	33.0
157206	20.0	7.0
100506622	3.0	1.0
100856809	0.0	0.0
338588	0.0	2.0
145241	1.0	2.0
91219	2.0	4.0
650172	0.0	1.0
102724678	35.0	24.0
338579	0.0	0.0
326591	632.0	600.0
255738	1.0	8.0
338567	1.0	0.0
102724668	22.0	26.0
255743	32259.0	34165.0
56829	4372.0	2754.0
326586	0.0	0.0
102724655	0.0	0.0
554250	2.0	0.0
554251	297.0	283.0
338557	32.0	32.0
56832	0.0	0.0
56833	564.0	516.0
56834	2171.0	2224.0
554235	11.0	11.0
554236	5.0	27.0
56849	143.0	366.0
255725	0.0	1.0
56848	1191.0	1203.0
56852	663.0	847.0
56853	23.0	184.0
102724631	0.0	0.0
56850	3859.0	4704.0
56851	3265.0	4262.0
100820829	141.0	62.0
101243555	2.0	1.0
196872	154.0	95.0
8501	690.0	436.0
8502	8051.0	9281.0
8500	4229.0	4044.0
253128	14.0	19.0
664701	951.0	534.0
255783	432.0	853.0
54207	23.0	12.0
54206	5963.0	19390.0
54205	9750.0	6274.0
664709	24.0	16.0
54209	243.0	507.0
196883	1805.0	3165.0
8512	27.0	47.0
8513	1.0	7.0
8510	1.0	15.0
8511	21.0	3.0
54210	88.0	1173.0
81831	410.0	283.0
81832	45.0	161.0
81833	0.0	0.0
54212	4.0	0.0
170261	264.0	60649.0
8505	1318.0	1070.0
8506	364.0	604.0
8503	2995.0	4971.0
8504	1641.0	1496.0
8509	109.0	108.0
8507	362.0	788.0
255758	200.0	244.0
8508	3534.0	3224.0
8520	2973.0	2765.0
8521	0.0	2.0
169270	417.0	297.0
8522	1483.0	2389.0
102724605	0.0	0.0
554282	6.0	7.0
56886	6617.0	5875.0
54221	312.0	275.0
56888	3908.0	3928.0
554279	3.0	0.0
664722	2.0	1.0
56882	6813.0	8051.0
664721	9.0	325.0
255762	8.0	3.0
56884	1.0	0.0
8516	1079.0	2136.0
8517	394.0	322.0
8514	1216.0	1328.0
8515	479.0	1419.0
56889	18669.0	16908.0
8518	3444.0	2601.0
8519	2722.0	4680.0
8530	349.0	298.0
326624	251.0	118.0
8531	6309.0	11108.0
326625	2337.0	2095.0
8534	1826.0	2021.0
326628	0.0	0.0
8535	1158.0	3012.0
326627	1.0	1.0
8532	93.0	55.0
8533	2730.0	2513.0
8527	4364.0	4894.0
8528	145.0	187.0
8525	2296.0	3093.0
8526	846.0	1091.0
8529	0.0	0.0
8541	455.0	543.0
326613	0.0	0.0
8542	2429.0	6141.0
326615	0.0	0.0
8540	2726.0	2090.0
326614	0.0	0.0
8545	7634.0	6209.0
326617	0.0	0.0
8546	5792.0	4886.0
326616	2.0	0.0
8543	3162.0	5534.0
8544	1324.0	990.0
253175	0.0	0.0
554300	0.0	0.0
8538	20.0	15.0
8539	6728.0	5366.0
8536	368.0	617.0
8537	25.0	10.0
8552	82.0	82.0
8553	4822.0	58173.0
8550	2102.0	1923.0
326603	23.0	18.0
8551	0.0	0.0
8556	666.0	1292.0
326606	0.0	0.0
8557	109.0	99.0
8554	3944.0	2884.0
8555	3333.0	1821.0
326607	12.0	14.0
326609	3.0	1.0
255798	0.0	1.0
8549	15.0	10.0
8547	172.0	669.0
8548	1830.0	1785.0
101409261	9.0	12.0
326611	0.0	0.0
8563	1190.0	1624.0
8564	72.0	65.0
8562	3535.0	3183.0
8567	3281.0	2750.0
8568	1325.0	1646.0
8565	4101.0	4815.0
8566	8341.0	7598.0
253152	93.0	441.0
8560	5077.0	8978.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	2599.0	2151.0
8558	5158.0	4774.0
8559	747.0	832.0
8574	2205.0	2067.0
8575	2420.0	2268.0
8572	523.0	6458.0
8573	1993.0	2820.0
8578	2170.0	2731.0
8576	2191.0	2026.0
8577	17.0	20.0
554354	0.0	1.0
8570	8020.0	8741.0
123811	2793.0	2046.0
8569	1095.0	1387.0
8585	0.0	0.0
8586	1.0	1.0
101928770	0.0	2.0
8583	0.0	0.0
101928773	2.0	0.0
8587	2.0	2.0
8588	0.0	0.0
101928776	2.0	2.0
8581	1.0	1.0
8582	0.0	0.0
8580	0.0	0.0
100132058	1.0	0.0
101409258	31.0	19.0
101409257	7.0	5.0
101409254	0.0	0.0
101409253	0.0	0.0
123803	1019.0	960.0
8596	0.0	0.0
101928781	1.0	3.0
8594	0.0	0.0
8595	0.0	0.0
101928784	28.0	18.0
8590	0.0	0.0
8591	0.0	0.0
100132066	0.0	2.0
100421113	0.0	0.0
100421114	0.0	1.0
101928790	0.0	0.0
101928795	0.0	0.0
253190	192.0	112.0
100132073	0.0	0.0
100132074	566.0	706.0
100132079	1.0	2.0
554313	0.0	0.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	23.0	14.0
100421125	0.0	0.0
91133	809.0	340.0
100421129	1.0	0.0
91137	3762.0	2471.0
101928720	1.0	0.0
375519	3.0	0.0
100856810	0.0	0.0
100421136	3.0	2.0
100421137	0.0	0.0
101928734	0.0	1.0
91120	442.0	546.0
101928736	60.0	76.0
147837	639.0	453.0
100421131	2.0	3.0
100421133	0.0	1.0
91156	6770.0	2393.0
100421146	0.0	0.0
160824	2.0	0.0
100421148	2.0	0.0
101928744	0.0	0.0
91151	387.0	225.0
147841	61.0	79.0
100421143	0.0	0.0
91149	0.0	1.0
101928752	0.0	1.0
91147	923.0	807.0
387509	270.0	340.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	579.0	1000.0
100506574	1.0	5.0
399520	3.0	30.0
100421178	0.0	0.0
100506564	2.0	3.0
121227	5750.0	5194.0
387521	1929.0	2726.0
387522	1.0	3.0
100421172	15.0	11.0
100421175	0.0	0.0
100421177	0.0	0.0
100506599	108.0	115.0
100856877	0.0	0.0
100421189	1.0	0.0
100856878	0.0	0.0
121214	1.0	1.0
387559	0.0	0.0
123876	16.0	2.0
123872	503.0	182.0
100421180	0.0	0.0
147808	347.0	541.0
100421185	0.0	0.0
147804	340.0	239.0
123879	624.0	1431.0
147807	734.0	1160.0
100421188	0.0	0.0
375567	10.0	6.0
399512	739.0	621.0
399511	257.0	138.0
91181	15.0	24.0
448990	10.0	6.0
101928715	0.0	1.0
100506581	31.0	26.0
100856881	0.0	1.0
100506775	13.0	10.0
100506779	90.0	32.0
160762	0.0	0.0
93953	189.0	256.0
104326057	0.0	0.0
399687	3504.0	3396.0
104326058	0.0	0.0
100506776	147.0	64.0
348094	796.0	467.0
160760	3945.0	3145.0
348093	1257.0	980.0
387695	0.0	1.0
104326055	18.0	18.0
93948	6.0	2.0
399693	439.0	572.0
104326053	0.0	0.0
399694	61.0	176.0
104326054	2.0	1.0
104326051	2.0	0.0
104326052	13.0	18.0
133150	0.0	0.0
399697	0.0	0.0
100506765	0.0	0.0
387694	27.0	7.0
102724706	0.0	0.0
54361	641.0	284.0
54360	144.0	178.0
54363	1.0	0.0
387684	0.0	0.0
147798	4798.0	5965.0
159770	0.0	3.0
100506769	0.0	0.0
93973	1421.0	1165.0
399668	1560.0	10755.0
100506795	100.0	43.0
399669	109.0	103.0
399664	385.0	1340.0
399666	0.0	0.0
93974	6581.0	7860.0
399665	7526.0	6560.0
100506791	1.0	0.0
81993	17.0	10.0
399671	76.0	36.0
399670	0.0	0.0
160777	5.0	12.0
91300	3042.0	3688.0
100506783	6.0	9.0
91304	6444.0	10150.0
100506787	1.0	0.0
100293948	0.0	0.0
204219	1.0	1.0
121130	0.0	0.0
145165	12.0	9.0
54386	6782.0	8731.0
123787	0.0	0.0
652670	0.0	0.0
121129	0.0	0.0
100506733	1.0	6.0
147746	10.0	22.0
255812	749.0	502.0
147741	5.0	14.0
147744	1.0	1.0
100506737	11.0	6.0
100506736	133.0	49.0
160728	8311.0	1951.0
100506724	0.0	0.0
100506723	7.0	1.0
93986	1482.0	326.0
100506721	0.0	0.0
100913183	2.0	3.0
100913182	2.0	0.0
91319	1153.0	1222.0
93979	8.0	27.0
91316	101.0	105.0
133121	106.0	12.0
93978	3.0	7.0
100506753	321.0	234.0
91355	771.0	1181.0
91353	0.0	3.0
100506757	20.0	13.0
100506755	88.0	97.0
91351	1316.0	1232.0
100506759	0.0	0.0
107080641	0.0	0.0
100506742	45.0	59.0
348021	0.0	0.0
107080653	0.0	0.0
255809	54.0	43.0
100506749	3.0	8.0
107080654	0.0	1.0
107080655	0.0	0.0
107080652	0.0	0.0
348013	419.0	924.0
338692	1362.0	1807.0
338699	1529.0	1708.0
107080628	0.0	0.0
107080629	3.0	2.0
56931	1237.0	1456.0
723779	0.0	0.0
723778	0.0	0.0
107080624	0.0	0.0
107080626	0.0	0.0
107080627	1.0	2.0
56937	1723.0	4874.0
196792	36.0	67.0
107080620	5.0	3.0
56938	224.0	285.0
107080621	0.0	1.0
107080622	0.0	0.0
107080623	0.0	0.0
56934	1.0	2.0
56935	2602.0	2660.0
56936	0.0	0.0
56940	3147.0	2563.0
107080639	5.0	0.0
56941	2555.0	3730.0
56942	1262.0	1273.0
56943	3419.0	2886.0
107080636	1.0	2.0
107080637	0.0	1.0
56948	781.0	682.0
56949	3778.0	4452.0
107080632	0.0	0.0
56944	845.0	949.0
56945	2013.0	1871.0
56946	1873.0	1310.0
56947	3130.0	3290.0
107080630	2.0	2.0
100506713	212.0	207.0
100506712	1.0	3.0
100506710	5936.0	4465.0
338674	0.0	0.0
338675	0.0	0.0
56951	4939.0	4665.0
56952	300.0	230.0
56953	91.0	84.0
102724774	0.0	0.0
56954	2472.0	1989.0
56950	2283.0	1692.0
100506715	0.0	1.0
100506714	413.0	283.0
56955	0.0	0.0
56956	7.0	0.0
56957	2425.0	3391.0
8600	36.0	3.0
8601	51.0	96.0
723790	0.0	0.0
338661	2.0	0.0
338662	0.0	0.0
338657	660.0	767.0
56963	426.0	545.0
56964	121.0	82.0
56965	2678.0	2533.0
56961	4.0	0.0
56967	712.0	452.0
56969	2.0	3.0
8611	4642.0	10434.0
8612	255.0	2326.0
81926	1460.0	2417.0
145173	711.0	858.0
81928	966.0	639.0
338651	29.0	63.0
81929	1914.0	2686.0
338653	1.0	1.0
81930	234.0	233.0
56975	3821.0	4465.0
81931	381.0	317.0
81932	2054.0	1730.0
56970	4869.0	4907.0
56971	431.0	548.0
8604	2725.0	2009.0
8605	592.0	473.0
8602	2826.0	3065.0
8603	2171.0	2668.0
8608	21.0	20.0
56977	2403.0	1222.0
8609	2249.0	2310.0
56978	86.0	55.0
56979	1.0	0.0
8607	2005.0	2205.0
8622	28482.0	23313.0
8623	3107.0	3055.0
8620	0.0	0.0
8621	3892.0	3914.0
338645	2.0	19.0
56984	2565.0	2738.0
56985	513.0	421.0
56986	1516.0	1120.0
338637	0.0	0.0
56987	6683.0	5681.0
102724742	0.0	0.0
56980	803.0	573.0
56981	3982.0	2305.0
56983	2067.0	1475.0
8615	10251.0	7460.0
54329	50.0	82.0
54328	121.0	117.0
8613	34272.0	54956.0
8614	513.0	1669.0
8618	16.0	18.0
8630	3102.0	1419.0
8633	2728.0	4675.0
8634	1549.0	1308.0
8631	313.0	149.0
8632	228.0	251.0
56990	6549.0	6317.0
169166	19.0	41.0
554175	0.0	3.0
54332	1203.0	862.0
56995	2311.0	3007.0
255877	1407.0	3228.0
664616	0.0	0.0
56996	2158.0	2282.0
54331	1041.0	661.0
56997	2314.0	2228.0
664614	0.0	0.0
56998	3483.0	2958.0
664613	0.0	0.0
664612	0.0	0.0
56992	81.0	35.0
56993	3562.0	3739.0
56994	5024.0	10432.0
8626	126.0	94.0
8624	1653.0	1609.0
8625	2912.0	2736.0
56999	1713.0	10889.0
664617	0.0	0.0
8629	1710.0	810.0
8641	213.0	344.0
8644	922.0	739.0
8645	2096.0	5816.0
8642	1773.0	2039.0
8643	395.0	295.0
652624	2.0	2.0
196743	266.0	677.0
54346	1.0	0.0
54345	436.0	1800.0
54344	1448.0	2160.0
8637	399.0	374.0
8638	136.0	227.0
8635	2606.0	2144.0
8636	2148.0	2219.0
8639	2142.0	6128.0
196740	3428.0	11050.0
8651	236.0	969.0
8650	5912.0	5570.0
8655	6648.0	9086.0
101928685	2.0	5.0
8653	0.0	0.0
8654	3532.0	20698.0
101928684	0.0	1.0
101928689	11.0	6.0
101928687	1.0	0.0
8648	3604.0	2465.0
8649	3587.0	2720.0
8646	274.0	502.0
8647	8.0	0.0
8662	7395.0	7411.0
8663	525.0	592.0
6001	1229.0	769.0
8660	1447.0	1593.0
8661	18858.0	16914.0
6000	3.0	1.0
6003	176.0	11.0
8666	6575.0	8927.0
8667	12195.0	11681.0
6002	1630.0	1863.0
8664	10796.0	12203.0
6005	2.0	0.0
6004	12135.0	12801.0
8665	8448.0	8847.0
101928698	0.0	0.0
8659	974.0	597.0
8658	3301.0	3169.0
8673	6421.0	9888.0
6010	2.0	0.0
8674	1823.0	2426.0
8671	7879.0	2240.0
8672	8931.0	7438.0
6011	850.0	215.0
8677	1508.0	1622.0
6014	1.0	1.0
6013	6.0	8.0
8678	3135.0	3356.0
8675	3853.0	3888.0
6016	1527.0	1919.0
8676	556.0	709.0
6015	4728.0	5121.0
253260	2723.0	2245.0
338707	10.0	11.0
6007	89.0	70.0
6006	100.0	89.0
8668	9988.0	11867.0
6009	4210.0	4604.0
8669	3861.0	3841.0
6008	3.0	1.0
8685	154.0	288.0
8682	9919.0	17280.0
6023	0.0	0.0
8683	4895.0	5710.0
8688	0.0	0.0
8689	3.0	5.0
8686	0.0	0.0
8687	0.0	0.0
253272	3.0	1.0
8681	491.0	414.0
253264	133.0	87.0
6018	1715.0	1279.0
6017	0.0	0.0
6019	12.0	32.0
6031	0.0	7.0
6034	0.0	2.0
8693	46.0	28.0
8694	1979.0	2359.0
6033	1.0	0.0
6036	11.0	14.0
6035	4189.0	8487.0
8697	1987.0	1716.0
6038	132.0	116.0
8698	215.0	149.0
6037	0.0	0.0
101928646	1.0	0.0
554234	0.0	0.0
8692	7568.0	13921.0
6030	3.0	12.0
8690	1486.0	1031.0
554225	3.0	3.0
554226	7.0	0.0
6029	0.0	0.0
170082	447.0	242.0
6043	0.0	0.0
6045	1241.0	1364.0
6044	0.0	0.0
6047	4501.0	4325.0
6046	27431.0	21050.0
6049	2481.0	1741.0
100421217	0.0	0.0
6048	3932.0	3573.0
100421219	0.0	0.0
101928656	0.0	6.0
6041	1525.0	1379.0
554213	0.0	0.0
554214	0.0	0.0
56904	4534.0	5277.0
56905	2875.0	3625.0
6039	558.0	340.0
56906	248.0	262.0
56907	921.0	984.0
56900	5978.0	3963.0
56901	980.0	3631.0
56902	1677.0	1532.0
56903	4.0	4.0
100421222	0.0	0.0
375612	1.0	2.0
375611	39.0	30.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	3.0	1.0
6059	3172.0	3069.0
554210	6.0	4.0
100528062	323.0	276.0
554212	0.0	0.0
6050	11841.0	13423.0
100528064	3.0	3.0
375616	53.0	613.0
6051	7410.0	6189.0
56910	10704.0	8385.0
554202	28.0	115.0
554203	1549.0	1736.0
56915	580.0	804.0
56916	2824.0	1948.0
56917	196.0	293.0
56918	0.0	0.0
56911	252.0	643.0
56912	1936.0	1730.0
56913	2475.0	2105.0
100421220	0.0	0.0
56914	1.0	3.0
375601	0.0	0.0
100421236	0.0	0.0
6066	0.0	0.0
56919	1302.0	1077.0
6069	3.0	0.0
375607	218.0	286.0
554201	1.0	6.0
6060	0.0	0.0
56920	2278.0	6128.0
56926	2379.0	3237.0
56927	4673.0	6494.0
56928	1923.0	2289.0
56929	1699.0	1986.0
56922	1609.0	1472.0
56923	7.0	14.0
56924	57.0	42.0
56925	739.0	873.0
100421232	0.0	0.0
6076	1.0	0.0
100421245	2.0	0.0
6075	0.0	0.0
6078	0.0	2.0
6079	0.0	1.0
101928601	318.0	299.0
6070	4.0	0.0
91252	2525.0	3242.0
6071	1.0	0.0
6074	0.0	0.0
101928603	0.0	0.0
101928604	0.0	1.0
101928607	6.0	7.0
387612	0.0	0.0
147700	41.0	61.0
387615	0.0	1.0
6086	0.0	1.0
6089	0.0	1.0
101928611	0.0	0.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	0.0	0.0
6084	0.0	1.0
123722	25.0	6.0
387601	0.0	0.0
123720	1370.0	1320.0
147710	3.0	2.0
147711	16.0	8.0
147719	3.0	1.0
6098	4.0	6.0
6097	7088.0	2685.0
6092	57.0	76.0
6091	1067.0	1069.0
6094	195.0	436.0
100528020	0.0	0.0
6093	3802.0	4664.0
100528021	4.0	2.0
6096	139.0	54.0
6095	2012.0	2938.0
91272	3833.0	3099.0
147727	3908.0	3646.0
387638	2.0	1.0
100528030	19.0	14.0
101928638	2.0	0.0
100528032	13.0	7.0
100421271	1.0	1.0
100506697	1.0	5.0
100506696	76.0	145.0
91298	1179.0	852.0
100528007	0.0	0.0
123775	495.0	366.0
91289	5335.0	5877.0
399656	1.0	1.0
100506686	453.0	322.0
100506685	1.0	2.0
100528016	0.0	2.0
100528017	0.0	0.0
100528018	1.0	0.0
100528019	3.0	3.0
100506681	9.0	8.0
91283	1148.0	1362.0
100506680	0.0	3.0
387646	246.0	104.0
387647	0.0	0.0
387644	11.0	19.0
387640	380.0	256.0
100421295	34.0	36.0
387680	2220.0	2033.0
375686	4.0	3.0
123745	7.0	0.0
100506898	62.0	20.0
100506897	1.0	0.0
390992	0.0	0.0
54471	3755.0	2426.0
54470	1065.0	1592.0
390996	1.0	1.0
390999	0.0	0.0
54475	1089.0	963.0
387338	2182.0	1756.0
54474	1.0	0.0
