id	c2e12b8b-e04b-4805-b157-b6148efb9f9d	b34c9e55-0455-46fd-8dad-3994e2c06fb2
106479699	0.0	0.0
106480688	0.0	0.0
57582	25.0	7.0
106479698	0.0	0.0
106480687	1.0	0.0
57583	3092.0	4522.0
106479697	0.0	0.0
57584	4567.0	1579.0
106479696	0.0	0.0
106480689	0.0	0.0
9340	87.0	16.0
106479695	0.0	0.0
9341	7118.0	9081.0
106479694	0.0	0.0
106479693	0.0	0.0
57580	2024.0	3723.0
106479692	0.0	0.0
57589	1858.0	787.0
106479691	2.0	0.0
106480691	1.0	0.0
106479690	0.0	0.0
106480690	2.0	0.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	1100.0	1001.0
106480695	8.0	1.0
57586	459.0	129.0
106480694	0.0	0.0
57587	3741.0	2955.0
106480697	0.0	0.0
106480696	0.0	0.0
644743	0.0	0.0
9355	5.0	3.0
100101467	1613.0	1031.0
9356	0.0	0.0
9353	2814.0	1236.0
9354	2229.0	1127.0
644761	14.0	2.0
9358	968.0	1544.0
106479689	0.0	0.0
57592	1850.0	3694.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	3168.0	418.0
106480698	0.0	0.0
106479687	0.0	0.0
106479686	0.0	0.0
57594	1333.0	1271.0
57595	303.0	170.0
106479685	0.0	1.0
9351	6725.0	6622.0
106479684	0.0	0.0
9352	12058.0	7687.0
106479683	0.0	0.0
57590	2692.0	4064.0
106479682	0.0	0.0
9350	0.0	0.0
57591	2957.0	3180.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	87.0	29.0
57597	2508.0	1388.0
57599	4301.0	2837.0
644754	0.0	0.0
644758	0.0	0.0
644759	0.0	0.0
9366	0.0	0.0
9367	1784.0	1413.0
9364	1369.0	1020.0
9365	136.0	46.0
9368	1823.0	2347.0
9369	97.0	485.0
644773	0.0	0.0
402643	0.0	0.0
106480666	0.0	0.0
106480665	0.0	0.0
106480668	0.0	0.0
106480667	0.0	0.0
9362	26.0	4.0
9363	22.0	125.0
106480669	0.0	0.0
9360	6926.0	5599.0
9361	3935.0	10892.0
106480671	1.0	0.0
106480670	1.0	0.0
106480673	0.0	0.0
106480672	3.0	0.0
402635	1.0	0.0
106480675	0.0	0.0
106480674	5.0	0.0
341277	8.0	38.0
644768	0.0	1.0
341276	1.0	0.0
9377	4362.0	6916.0
9378	179.0	3.0
9375	15736.0	15824.0
9376	0.0	0.0
9379	359.0	484.0
106480677	0.0	0.0
9370	2.0	17.0
106480676	1.0	1.0
106480679	1.0	1.0
106480678	9.0	2.0
9373	2148.0	1423.0
9374	556.0	321.0
9371	4528.0	2889.0
9372	3538.0	1176.0
106480680	0.0	0.0
106480682	0.0	0.0
106480681	0.0	0.0
257468	148.0	17.0
106480684	0.0	0.0
106480683	0.0	0.0
106480686	1.0	10.0
106480685	0.0	0.0
100101440	9.0	3.0
9388	29812.0	1197.0
9389	5.0	6.0
644790	8.0	4.0
9386	8.0	16.0
106479659	0.0	0.0
106479658	0.0	1.0
113730	33.0	3492.0
106479657	0.0	0.0
106479656	0.0	0.0
9380	4551.0	4177.0
106480644	1.0	1.0
106479655	1.0	0.0
9381	13.0	9.0
106479654	0.0	0.0
106480643	1.0	1.0
106480646	21.0	0.0
106479653	0.0	0.0
106479652	2.0	0.0
106480645	1.0	0.0
106480648	0.0	0.0
106479651	0.0	0.0
9384	98.0	145.0
106480647	0.0	0.0
106479650	0.0	0.0
9382	2480.0	2653.0
106480649	0.0	0.0
9383	60.0	8.0
100113402	0.0	0.0
100113403	0.0	0.0
100113404	0.0	0.0
106480651	0.0	0.0
106480650	0.0	0.0
106480653	2.0	0.0
106480652	0.0	0.0
100113407	528.0	264.0
9399	1282.0	1959.0
9397	958.0	537.0
9398	81.0	402.0
106479649	0.0	0.0
106479648	0.0	0.0
106479647	0.0	0.0
106479646	0.0	0.0
106479645	4.0	1.0
9391	4123.0	4980.0
106480655	0.0	0.0
106479644	2.0	0.0
9392	2282.0	1836.0
106479643	0.0	0.0
106480654	0.0	0.0
106480657	0.0	0.0
106479642	0.0	0.0
9390	5.0	1.0
106479641	0.0	0.0
106480656	0.0	0.0
106480659	0.0	0.0
106479640	0.0	0.0
106480658	0.0	0.0
9394	2133.0	1574.0
125704	5.0	231.0
106480660	0.0	0.0
106480662	0.0	0.0
106480661	0.0	0.0
106480664	2.0	0.0
106480663	0.0	0.0
105376843	38.0	65.0
100551499	2.0	4.0
106480629	0.0	0.0
106479679	0.0	0.0
106479678	0.0	0.0
106479677	0.0	0.0
106480622	3.0	0.0
106479676	6.0	7.0
106480621	0.0	0.0
106479675	0.0	0.0
106480624	0.0	0.0
106479674	0.0	0.0
106480623	0.0	0.0
106479673	0.0	0.0
106480626	0.0	0.0
402682	142.0	318.0
106479672	1.0	0.0
106480625	0.0	0.0
106479671	0.0	0.0
106480628	0.0	0.0
106480627	0.0	0.0
106479670	0.0	0.0
402679	4.0	2.0
106480631	0.0	0.0
106480630	17.0	1.0
106479669	0.0	0.0
196074	983.0	865.0
106479668	0.0	1.0
106479667	0.0	0.0
106479666	0.0	0.0
106480633	0.0	0.0
402676	0.0	0.0
106479665	1.0	0.0
106480632	0.0	0.0
106479664	0.0	0.0
106480635	0.0	0.0
400011	13.0	5.0
106480634	0.0	0.0
106479663	2.0	0.0
106479662	4.0	1.0
106480637	0.0	0.0
106479661	0.0	0.0
106480636	0.0	0.0
100101405	0.0	0.0
106480639	0.0	0.0
106479660	0.0	0.0
100101407	2.0	4.0
106480638	0.0	0.0
106480640	0.0	0.0
106480642	0.0	0.0
106480641	0.0	0.0
106480608	0.0	0.0
729366	1.0	0.0
106479619	0.0	0.0
106480607	0.0	0.0
106479618	6.0	2.0
106479617	0.0	0.0
139804	0.0	0.0
106480609	0.0	0.0
106479616	0.0	0.0
106479615	0.0	0.0
106479614	0.0	0.0
106479613	1.0	0.0
106479612	0.0	0.0
106480600	0.0	0.0
106479611	1.0	1.0
106479610	0.0	0.0
106480602	1.0	0.0
106480601	0.0	0.0
106480604	2.0	0.0
106480603	0.0	0.0
106480606	0.0	0.0
106480605	0.0	0.0
100188847	0.0	0.0
284697	70.0	7.0
284695	2449.0	1639.0
343515	0.0	1.0
106479609	0.0	0.0
115827	55.0	31.0
106479608	0.0	0.0
106480619	0.0	0.0
729355	0.0	0.0
106480618	2.0	1.0
106479607	0.0	0.0
140807	3.0	5.0
106479606	0.0	0.0
729356	0.0	0.0
106479605	0.0	0.0
140809	431.0	65.0
106479604	4.0	0.0
106479603	0.0	0.0
106479602	0.0	0.0
106479601	0.0	0.0
106479600	0.0	0.0
106480611	0.0	0.0
106480610	1.0	1.0
106480613	0.0	0.0
106480612	9.0	0.0
729359	162.0	72.0
106480615	0.0	0.0
106480614	0.0	0.0
101752400	156.0	164.0
115825	2139.0	1885.0
139818	2259.0	2797.0
106480617	0.0	0.0
106480616	0.0	2.0
343505	0.0	0.0
106480620	2.0	0.0
284688	2.0	1.0
100418804	0.0	0.0
140801	0.0	3.0
57758	368.0	518.0
140803	50.0	11.0
284680	4.0	3.0
115817	2242.0	5495.0
106479639	0.0	0.0
106479638	0.0	0.0
729389	26.0	11.0
106479637	0.0	0.0
729384	0.0	0.0
106479636	0.0	0.0
106479635	0.0	0.0
106479634	0.0	0.0
106479633	0.0	0.0
257068	172.0	6.0
106479632	0.0	0.0
106479631	0.0	0.0
115811	298.0	468.0
106479630	0.0	0.0
100418811	0.0	1.0
257062	4.0	2.0
55102	3558.0	1391.0
55101	2430.0	2637.0
55100	1721.0	3390.0
100418819	1.0	2.0
57761	276.0	527.0
55106	571.0	459.0
55105	1348.0	1071.0
57763	1432.0	1383.0
55103	1325.0	1933.0
284677	144.0	164.0
100418815	0.0	0.0
55109	2092.0	2207.0
55108	7242.0	7549.0
55107	4116.0	4748.0
284672	247.0	219.0
106479629	0.0	0.0
140828	60.0	2.0
106479628	0.0	0.0
106479627	0.0	0.0
106479626	0.0	1.0
106479625	0.0	0.0
106479624	0.0	0.0
729375	177.0	105.0
106479623	0.0	0.0
106479622	0.0	0.0
106479621	2.0	0.0
100418820	4.0	0.0
106479620	0.0	0.0
55113	745.0	1091.0
100418829	1.0	2.0
55112	2737.0	1397.0
100418828	0.0	0.0
55111	3831.0	3684.0
55110	675.0	1396.0
55117	100.0	1.0
55116	1144.0	1727.0
55114	2791.0	3693.0
100127893	4.0	1.0
55119	5614.0	2916.0
55118	492.0	3803.0
140823	2781.0	5694.0
140825	50.0	121.0
100127889	12.0	13.0
729321	1.0	1.0
729323	0.0	0.0
100874201	2.0	0.0
100874200	0.0	0.0
100127888	7.0	0.0
55120	1158.0	1225.0
729327	6.0	0.0
57787	1784.0	2349.0
55124	81.0	40.0
55122	2771.0	3751.0
55128	1275.0	767.0
55127	1708.0	2020.0
55125	1668.0	990.0
57786	949.0	709.0
100418837	1.0	2.0
100874205	1.0	0.0
100874204	2.0	0.0
113220	3056.0	393.0
100874203	14.0	1.0
55129	2905.0	2735.0
100874202	21.0	12.0
100874208	0.0	0.0
100874207	24.0	10.0
100874206	0.0	0.0
729310	0.0	0.0
100101268	16.0	55.0
113201	12682.0	12281.0
100101267	2365.0	2412.0
100418843	5.0	1.0
55131	1797.0	1367.0
55130	58.0	97.0
392505	0.0	0.0
55135	506.0	778.0
57798	5165.0	3154.0
57799	1081.0	2124.0
55133	1315.0	939.0
55132	2062.0	1278.0
392509	25.0	9.0
57794	1623.0	2611.0
55139	1819.0	2723.0
127845	43.0	1885.0
55138	72.0	389.0
57795	5.0	427.0
55137	297.0	216.0
100188891	0.0	0.0
100188893	0.0	0.0
644716	0.0	1.0
644717	0.0	0.0
644714	22.0	10.0
729344	14.0	4.0
100874223	17.0	8.0
644731	1.0	2.0
100874222	5.0	4.0
729342	2.0	7.0
100874221	0.0	0.0
100874220	0.0	0.0
127841	1.0	1.0
55142	1355.0	1074.0
55140	1839.0	1916.0
55146	2747.0	3253.0
55145	798.0	737.0
55144	1563.0	1378.0
55143	58.0	283.0
55149	1129.0	1063.0
127833	58.0	20.0
55148	2373.0	2278.0
115861	5.0	2.0
55147	6916.0	4000.0
100874227	0.0	0.0
100874226	0.0	0.0
100874225	0.0	0.0
100874224	0.0	0.0
100874229	4.0	2.0
100874212	24.0	18.0
100874211	44.0	9.0
100874210	1.0	0.0
729330	0.0	0.0
100418865	1.0	0.0
55153	2319.0	1669.0
100418861	0.0	0.0
55152	1855.0	2945.0
55151	2215.0	477.0
79100	5.0	9.0
100526694	7.0	0.0
55150	82.0	110.0
729338	45.0	18.0
100526693	21.0	19.0
55157	953.0	1261.0
79102	1965.0	2277.0
100996684	0.0	0.0
55156	1720.0	1786.0
79101	2879.0	3628.0
100996686	0.0	0.0
79104	4.0	0.0
55154	605.0	1687.0
55159	1082.0	1181.0
100874216	0.0	0.0
79109	6379.0	3215.0
100874214	15.0	16.0
100874213	3.0	0.0
644739	3.0	0.0
100874219	0.0	0.0
127829	3075.0	6808.0
100874218	2.0	7.0
100874217	7.0	0.0
125242	15.0	26.0
100526664	2.0	1.0
100418877	14.0	1.0
140870	7.0	0.0
140871	0.0	0.0
140873	0.0	0.0
140875	3.0	1.0
140876	461.0	61.0
113263	5068.0	1157.0
392540	0.0	0.0
113246	4197.0	8164.0
164832	9153.0	8543.0
100418887	14.0	29.0
149224	2.0	10.0
392545	0.0	0.0
392547	1.0	1.0
150209	42.0	80.0
125228	791.0	821.0
140880	0.0	0.0
140881	0.0	0.0
140883	244.0	256.0
140885	1381.0	2692.0
140886	173.0	23.0
113251	2774.0	1795.0
113235	652.0	736.0
149233	6.0	7.0
392517	6.0	9.0
392516	0.0	0.0
140890	7090.0	3548.0
140893	248.0	201.0
152877	484.0	129.0
100526648	0.0	1.0
140894	32.0	14.0
140895	0.0	0.0
392520	2.0	0.0
100526656	1.0	0.0
392522	0.0	0.0
392525	0.0	0.0
125208	60.0	179.0
125206	10.0	14.0
150223	1197.0	1932.0
150221	1.0	29.0
140838	531.0	333.0
152816	2.0	4.0
57700	1885.0	1664.0
152815	1439.0	760.0
57701	1799.0	1910.0
57707	952.0	1077.0
140831	248.0	323.0
57708	2668.0	2214.0
57709	21.0	0.0
140832	0.0	0.0
57703	2806.0	1830.0
140834	1.0	0.0
57704	5824.0	2892.0
140836	26.0	0.0
57705	156.0	1685.0
57706	1829.0	1703.0
140849	0.0	0.0
729399	40.0	5.0
729396	0.0	0.0
57710	1211.0	348.0
57711	1126.0	779.0
57713	981.0	337.0
57718	54.0	10.0
729391	4.0	2.0
57719	687.0	1284.0
729392	0.0	0.0
57715	700.0	571.0
140846	2.0	4.0
57716	1816.0	990.0
140848	0.0	0.0
57717	268.0	161.0
137209	146.0	76.0
113278	69.0	106.0
392552	0.0	0.0
392557	8.0	6.0
57721	2133.0	1441.0
57722	870.0	281.0
57724	3342.0	2272.0
140850	0.0	0.0
152831	12.0	5.0
57720	9318.0	3990.0
140851	28.0	8.0
140856	0.0	0.0
100125288	111.0	194.0
140857	1.0	0.0
57727	3946.0	2376.0
57728	3791.0	2039.0
392561	0.0	0.0
57732	1032.0	802.0
57733	79.0	1.0
57730	128.0	33.0
140862	15140.0	2468.0
57731	326.0	61.0
140863	0.0	0.0
113277	920.0	814.0
139886	352.0	219.0
140865	0.0	0.0
402381	0.0	0.0
150160	0.0	1.0
79090	1873.0	1291.0
79092	45.0	12.0
79091	633.0	669.0
79094	55.0	144.0
79096	2082.0	4003.0
79095	1704.0	7657.0
79098	2378.0	8713.0
79097	0.0	0.0
149175	240.0	2970.0
150159	62.0	30.0
137196	0.0	2.0
80086	27.0	6.0
79081	210.0	253.0
79080	1005.0	1610.0
79083	4204.0	6828.0
79085	12797.0	10709.0
79084	1227.0	1630.0
79087	1481.0	992.0
402375	2.0	4.0
402374	0.0	0.0
79086	3218.0	3331.0
79089	3513.0	3230.0
79088	1097.0	917.0
80072	42.0	23.0
80071	93.0	59.0
150165	1.0	2.0
80070	5.0	7.0
402360	0.0	0.0
9400	3426.0	3343.0
9404	683.0	1330.0
9401	441.0	809.0
9402	120.0	188.0
392479	3.0	2.0
92086	114.0	23.0
402359	4.0	2.0
9410	1732.0	2193.0
125170	2626.0	3023.0
9411	8635.0	3545.0
9414	11496.0	4566.0
9415	1579.0	1753.0
9412	2660.0	1575.0
9413	14009.0	1200.0
92070	1342.0	2031.0
80099	0.0	0.0
9407	5.0	1.0
9406	7788.0	4519.0
150185	0.0	1.0
80097	6274.0	7682.0
9409	1664.0	3291.0
80095	947.0	902.0
9421	2.0	1.0
9422	1987.0	1644.0
9420	640.0	112.0
414328	700.0	344.0
9425	1228.0	1635.0
9426	0.0	0.0
9423	491.0	268.0
9424	181.0	1449.0
149134	31.0	6.0
9419	818.0	1220.0
9416	4595.0	6694.0
414332	139.0	23.0
9432	0.0	0.0
9430	1.0	1.0
9431	1.0	10.0
9436	0.0	2.0
9437	6.0	16.0
9435	1639.0	12562.0
441933	0.0	0.0
441932	0.0	0.0
441931	0.0	0.0
92092	274.0	168.0
152789	52.0	109.0
221120	947.0	1173.0
9429	694.0	220.0
9427	93.0	39.0
9443	972.0	891.0
9444	4671.0	2486.0
9441	387.0	676.0
9442	839.0	1102.0
9447	28.0	103.0
9448	3564.0	8574.0
9445	66742.0	58137.0
9446	3880.0	8141.0
106480589	0.0	0.0
106480588	0.0	0.0
9440	2606.0	2151.0
164781	7.0	75.0
106480592	0.0	0.0
106480591	0.0	0.0
221150	11.0	92.0
106480594	0.0	0.0
106480593	0.0	0.0
106480596	0.0	0.0
106480595	0.0	0.0
221154	3697.0	3983.0
106480598	0.0	0.0
106480597	0.0	0.0
150135	8.0	17.0
9439	2798.0	1683.0
106480590	0.0	0.0
414351	0.0	0.0
9454	3684.0	5531.0
9455	4496.0	4781.0
9452	6346.0	1252.0
9453	2625.0	3805.0
441958	0.0	0.0
9459	743.0	1030.0
441957	0.0	0.0
9456	4586.0	892.0
9457	529.0	82.0
106480599	0.0	0.0
441951	4520.0	7857.0
9450	64.0	717.0
9451	2955.0	1507.0
221143	483.0	643.0
150147	0.0	0.0
150142	11.0	10.0
9465	612.0	450.0
100874241	99.0	7.0
9466	553.0	4519.0
100127967	0.0	1.0
9463	1819.0	2382.0
9464	283.0	35.0
100127969	0.0	0.0
9469	2206.0	1971.0
100874245	0.0	0.0
644632	0.0	1.0
100874244	0.0	0.0
9467	1608.0	583.0
100874243	17.0	0.0
9468	13.0	13.0
106479579	14.0	14.0
100874242	3.0	0.0
441900	2.0	0.0
106479578	0.0	0.0
106480567	0.0	0.0
106479577	0.0	0.0
729406	0.0	2.0
106480566	0.0	0.0
106479576	0.0	0.0
106480569	0.0	0.0
729409	6.0	6.0
106479575	11.0	0.0
106480568	0.0	0.0
106479574	0.0	0.0
729403	3.0	1.0
9462	1564.0	2840.0
106479573	0.0	0.0
55041	9139.0	8614.0
79012	17.0	1.0
106479572	0.0	0.0
55040	231.0	195.0
106479571	0.0	0.0
80003	1270.0	4031.0
284739	80.0	131.0
106479570	0.0	0.0
106480570	1.0	0.0
79016	1910.0	4863.0
106480572	0.0	0.0
79015	11.0	15.0
80000	1072.0	329.0
106480571	0.0	0.0
104472519	0.0	0.0
80007	436.0	529.0
79018	669.0	801.0
106480574	0.0	0.0
79017	1069.0	7861.0
80006	1614.0	1388.0
106480573	0.0	0.0
55049	1835.0	3964.0
80005	3222.0	1765.0
106480576	0.0	0.0
79019	16.0	231.0
80004	2913.0	2200.0
55048	1467.0	1680.0
106480575	0.0	0.0
100874249	28.0	11.0
644625	0.0	0.0
100874248	0.0	0.0
100874247	0.0	0.0
100127960	3.0	0.0
100874246	61.0	7.0
644623	5.0	0.0
644627	1.0	0.0
9476	94.0	5114.0
9477	1074.0	1054.0
9474	2480.0	2792.0
9475	3105.0	1592.0
100127958	0.0	0.0
100874234	0.0	0.0
100874233	0.0	0.0
100127952	10.0	12.0
9478	40.0	23.0
106479569	0.0	0.0
100874232	0.0	1.0
9479	1102.0	756.0
106479568	1.0	2.0
100874231	1.0	3.0
106480578	0.0	34.0
106479567	0.0	0.0
106479566	0.0	0.0
106480577	0.0	0.0
100996669	2.0	0.0
106479565	1.0	0.0
106479564	0.0	0.0
106480579	0.0	0.0
55054	2678.0	2285.0
9472	1135.0	501.0
106479563	0.0	0.0
9473	2084.0	4790.0
106479562	0.0	0.0
100996665	0.0	0.0
9470	3045.0	4709.0
79001	1646.0	4522.0
55052	4092.0	5693.0
106479561	0.0	0.0
55051	1534.0	1173.0
79000	24.0	28.0
106479560	0.0	0.0
284729	0.0	2.0
79003	1699.0	1009.0
106480581	0.0	0.0
79002	7497.0	11262.0
55057	14.0	229.0
106480580	0.0	0.0
79005	908.0	3471.0
106480583	0.0	0.0
79004	3027.0	4372.0
55055	397.0	534.0
106480582	4.0	0.0
79007	629.0	2206.0
106480585	0.0	0.0
79006	2689.0	2164.0
284723	167.0	53.0
106480584	0.0	0.0
79009	2811.0	2150.0
106480587	0.0	0.0
79008	1.0	1.0
106480586	1.0	0.0
100874238	10.0	0.0
100874237	6.0	1.0
100874236	2.0	0.0
414301	0.0	0.0
100127950	0.0	0.0
100874235	12.0	11.0
644634	1.0	5.0
644637	0.0	0.0
100874239	0.0	0.0
9487	786.0	695.0
100874263	3.0	0.0
9488	960.0	1186.0
729420	11.0	3.0
100874262	0.0	0.0
100127945	0.0	0.0
729423	1.0	2.0
100874261	85.0	42.0
9486	2425.0	1116.0
729422	0.0	0.0
92002	971.0	1878.0
441925	0.0	0.0
100874267	0.0	0.0
100874266	4.0	0.0
9489	1917.0	2049.0
644651	0.0	0.0
100874264	0.0	1.0
55061	178.0	3680.0
257101	147.0	197.0
106480545	0.0	0.0
9480	30.0	22.0
221188	56.0	124.0
106480544	1.0	0.0
106479599	0.0	0.0
729428	0.0	0.0
106479598	0.0	0.0
106480547	0.0	0.0
80019	771.0	2358.0
106479597	0.0	0.0
106480546	1.0	0.0
55065	49.0	117.0
106480549	0.0	0.0
106479596	0.0	0.0
55064	339.0	146.0
79031	996.0	2179.0
106479595	0.0	0.0
106480548	0.0	0.0
55063	862.0	709.0
79034	1873.0	1786.0
9481	1148.0	323.0
106479594	2.0	1.0
55062	1181.0	1859.0
79033	2895.0	2986.0
9482	1928.0	2883.0
106479593	0.0	0.0
79036	3272.0	5783.0
55069	9005.0	11585.0
80025	2214.0	2247.0
106479592	0.0	0.0
80024	1395.0	1988.0
221191	1.0	3.0
55068	45.0	97.0
79035	1740.0	3270.0
284716	264.0	49.0
106479591	1.0	1.0
79038	6460.0	4354.0
80023	2569.0	3285.0
106479590	0.0	0.0
106480550	1.0	0.0
55066	2776.0	1795.0
79037	10.0	4.0
80022	7283.0	4089.0
106480552	1.0	0.0
79039	3669.0	6699.0
80028	366.0	143.0
106480551	4.0	1.0
106480554	0.0	0.0
106480553	0.0	0.0
100874269	0.0	0.0
100874268	0.0	1.0
80021	1232.0	1944.0
80020	1153.0	611.0
343578	10.0	1.0
644649	0.0	0.0
9498	58.0	73.0
644660	43.0	25.0
9499	73.0	10.0
100874251	0.0	0.0
9496	1.0	1.0
414319	0.0	0.0
729412	1.0	2.0
100874250	0.0	0.0
9497	1154.0	833.0
441915	0.0	1.0
100874256	0.0	0.0
414318	10.0	16.0
100874255	87.0	52.0
100874254	0.0	0.0
441911	0.0	5.0
414316	1.0	1.0
100874253	45.0	221.0
55072	1078.0	927.0
221178	3157.0	1839.0
106479589	0.0	0.0
106480556	0.0	0.0
100996648	0.0	0.0
9491	7484.0	9620.0
55071	279.0	164.0
106479588	0.0	0.0
106480555	0.0	0.0
55070	593.0	362.0
106479587	0.0	0.0
106480558	0.0	0.0
80008	40.0	76.0
106480557	0.0	0.0
106479586	4.0	1.0
100996649	0.0	1.0
55076	503.0	682.0
106479585	0.0	0.0
79020	63.0	68.0
55075	8442.0	5848.0
9495	76.0	175.0
106480559	5.0	0.0
106479584	0.0	5.0
79023	1015.0	1123.0
55074	3117.0	2193.0
729416	38.0	56.0
106479583	0.0	0.0
79022	3357.0	2906.0
9493	82.0	240.0
55073	192.0	95.0
106479582	1.0	0.0
79025	60.0	107.0
80014	4252.0	1214.0
106479581	0.0	0.0
79024	0.0	4.0
80013	1926.0	1217.0
55079	0.0	0.0
106479580	1.0	0.0
221180	0.0	0.0
80012	3181.0	1540.0
79027	4594.0	2697.0
106480561	0.0	0.0
79026	85283.0	39357.0
80011	4386.0	4738.0
106480560	0.0	0.0
80018	1349.0	895.0
79029	770.0	712.0
106480563	0.0	0.0
80017	3948.0	2469.0
221184	1884.0	2344.0
257106	515.0	1962.0
106480562	0.0	0.0
106480565	0.0	0.0
106480564	0.0	0.0
414325	0.0	0.0
100874259	0.0	0.0
100874258	0.0	0.0
343563	0.0	0.0
100874257	4.0	2.0
80010	499.0	402.0
644659	0.0	0.0
100127922	1.0	0.0
257160	1083.0	1171.0
644672	0.0	0.0
100874284	1.0	1.0
100874283	0.0	3.0
100874282	21.0	5.0
106479539	0.0	0.0
100874289	0.0	0.0
106479538	0.0	0.0
100874288	0.0	0.0
106479537	0.0	0.0
100874287	0.0	0.0
106479536	2.0	0.0
106479535	5.0	0.0
100874286	0.0	0.0
55083	550.0	1063.0
79050	1134.0	2279.0
106479534	0.0	0.0
106480523	1.0	0.0
55082	6528.0	4462.0
106480522	0.0	0.0
106479533	0.0	0.0
55081	6594.0	3881.0
106479532	1.0	0.0
106480525	0.0	0.0
55080	3038.0	1884.0
106480524	0.0	0.0
106479531	1.0	0.0
79054	2.0	18.0
100874281	0.0	0.0
106480527	0.0	0.0
106479530	0.0	0.0
55086	772.0	113.0
79053	2026.0	2614.0
106480526	2.0	0.0
79056	1940.0	2169.0
106480529	0.0	0.0
55084	1362.0	629.0
79055	2.0	0.0
106480528	0.0	0.0
79058	2042.0	3439.0
79057	20.0	7.0
55089	72.0	19.0
80045	415.0	779.0
100996631	0.0	0.0
55088	4250.0	1977.0
106480530	0.0	0.0
106480532	0.0	0.0
106480531	1.0	0.0
642007	0.0	0.0
642006	0.0	1.0
150197	136.0	118.0
92014	386.0	391.0
100874274	2.0	0.0
100127911	0.0	0.0
100874273	0.0	0.0
100874272	21.0	0.0
106479529	0.0	0.0
106479528	0.0	0.0
55090	1813.0	1405.0
100874278	9.0	0.0
106479527	0.0	2.0
100874277	0.0	0.0
106479526	2.0	1.0
644684	0.0	0.0
106479525	1.0	0.0
100874276	0.0	0.0
92017	2138.0	928.0
106479524	56.0	17.0
100874275	0.0	0.0
55094	649.0	711.0
106479523	0.0	0.0
106480534	0.0	0.0
55093	387.0	652.0
106480533	0.0	0.0
106479522	2.0	0.0
79041	335.0	265.0
55092	562.0	2214.0
106479521	0.0	0.0
106480536	0.0	0.0
402333	0.0	0.0
257177	0.0	0.0
106479520	0.0	0.0
106480535	2.0	0.0
100874270	0.0	0.0
106480538	0.0	0.0
79042	3211.0	5567.0
106480537	3.0	0.0
55096	108.0	13.0
55095	7681.0	6263.0
106480539	0.0	0.0
80036	236.0	7.0
79047	2497.0	606.0
80034	705.0	365.0
79048	5174.0	2170.0
106480541	0.0	0.0
80039	3.0	1.0
106480540	0.0	0.0
257169	91.0	9.0
106480543	5.0	0.0
106480542	0.0	0.0
284764	44.0	94.0
80032	1.0	3.0
80031	880.0	362.0
105372127	0.0	1.0
106480509	1.0	0.0
644694	0.0	0.0
106480508	1.0	0.0
100127902	0.0	0.0
106479559	1.0	0.0
79070	220.0	466.0
106479558	0.0	0.0
106479557	0.0	0.0
79072	474.0	613.0
106479556	0.0	0.0
106480501	1.0	0.0
79071	343.0	1238.0
106479555	0.0	0.0
106480500	0.0	0.0
79074	1910.0	1331.0
106480503	0.0	0.0
106479554	6.0	0.0
79073	7320.0	7421.0
257144	448.0	154.0
106480502	0.0	0.0
106479553	0.0	0.0
106479552	0.0	0.0
106480505	0.0	0.0
79075	105.0	139.0
100127905	0.0	0.0
106479551	19.0	19.0
106480504	0.0	0.0
79078	488.0	616.0
106479550	3.0	0.0
106480507	0.0	0.0
79077	1165.0	1410.0
100127907	110.0	43.0
106480506	1.0	0.0
80069	13.0	9.0
80067	1804.0	789.0
284759	65.0	271.0
402317	10.0	0.0
284757	66.0	31.0
284756	5.0	40.0
106480510	0.0	0.0
80060	8.0	11.0
284751	75.0	25.0
80063	1005.0	277.0
100874296	0.0	5.0
100874295	1.0	0.0
106480519	0.0	0.0
100874294	6.0	1.0
100874293	1.0	0.0
106479549	0.0	0.0
100874299	1.0	0.0
106479548	0.0	0.0
100874298	6.0	0.0
106479547	0.0	0.0
106479546	0.0	0.0
100996609	4.0	16.0
106479545	0.0	0.0
106480512	0.0	0.0
106480511	1.0	0.0
106479544	0.0	0.0
106479543	0.0	0.0
106480514	0.0	0.0
106480513	0.0	0.0
106479542	0.0	0.0
79065	2850.0	5083.0
100874292	2.0	0.0
106479541	2.0	0.0
106480516	0.0	1.0
100996600	0.0	0.0
79064	802.0	2042.0
100874291	29.0	21.0
106480515	0.0	0.0
106479540	0.0	0.0
106480518	0.0	0.0
100874290	1.0	0.0
79066	3007.0	2443.0
106480517	0.0	0.0
79068	4157.0	2283.0
284749	4.0	13.0
80055	1134.0	754.0
106480521	39.0	8.0
80059	10.0	0.0
106480520	0.0	0.0
343521	132.0	29.0
80054	404.0	231.0
80052	4.0	0.0
729486	14.0	12.0
729484	2.0	1.0
100418910	21.0	27.0
57864	1.0	11.0
55201	2509.0	5006.0
55200	426.0	425.0
100418919	1.0	0.0
343637	390.0	2487.0
55205	4474.0	3743.0
55204	2405.0	3451.0
57862	156.0	71.0
55203	202.0	157.0
57863	467.0	4405.0
55209	6863.0	5274.0
55208	516.0	491.0
55207	7273.0	9800.0
55206	4119.0	2483.0
729475	9.0	7.0
115708	1819.0	2182.0
100418920	0.0	0.0
115701	2.0	68.0
