id	d0b25a83-b0a8-4466-b928-18b68e33dd17	59d90fcf-e519-4e32-87cd-eb920cf3b588
6119	1428.0	1567.0
6118	3933.0	5312.0
8794	137.0	1765.0
8795	1132.0	6245.0
6130	55166.0	88416.0
8792	247.0	433.0
6133	29082.0	34031.0
6132	59178.0	87383.0
8793	227.0	952.0
8798	1167.0	1524.0
6135	47016.0	51718.0
8799	2540.0	3098.0
6134	72681.0	90944.0
8796	83.0	9467.0
6137	42091.0	59008.0
8797	231.0	1067.0
6136	35873.0	59709.0
100421307	0.0	0.0
101735302	90.0	258.0
8790	1075.0	1257.0
100134444	0.0	0.0
6128	38907.0	42344.0
8789	7.0	0.0
6129	36852.0	42539.0
6142	16620.0	15423.0
6141	36269.0	45591.0
100421311	15.0	7.0
6144	11310.0	9762.0
6143	57094.0	69977.0
100421313	1.0	3.0
6146	20662.0	24165.0
6145	1.0	0.0
6148	0.0	0.0
6147	21206.0	23846.0
100421318	0.0	0.0
100421319	0.0	0.0
100337590	0.0	0.0
100337591	2.0	3.0
6139	1940.0	2884.0
6138	56473.0	75335.0
6152	31901.0	47343.0
6155	23440.0	29894.0
6154	17695.0	24240.0
100421324	0.0	2.0
6157	44128.0	47857.0
6156	31929.0	36832.0
6159	25758.0	33787.0
6158	33333.0	49378.0
100421328	5.0	2.0
6150	1658.0	1863.0
101928527	567.0	726.0
6164	31091.0	35535.0
6163	2.0	5.0
6166	9019.0	12570.0
6165	23236.0	28981.0
6168	33407.0	50302.0
6167	28951.0	35568.0
100421338	0.0	1.0
6169	14059.0	17303.0
101928536	0.0	0.0
6160	35695.0	46700.0
101928537	1.0	0.0
6161	40913.0	49356.0
100421331	0.0	0.0
6175	53736.0	89758.0
6174	168.0	116.0
6176	55937.0	63133.0
101928545	173.0	101.0
6171	12276.0	15948.0
6170	4595.0	4750.0
6173	2566.0	2992.0
6172	115.0	148.0
100421340	0.0	2.0
100421341	1.0	1.0
100421354	0.0	0.0
6185	25560.0	32074.0
101928550	21.0	13.0
6188	47530.0	60299.0
6187	28943.0	34205.0
100421357	2.0	0.0
6189	22501.0	24865.0
101928555	46.0	34.0
6182	508.0	824.0
6181	36201.0	40036.0
6184	24392.0	26312.0
101928559	0.0	0.0
6183	1020.0	1394.0
100421350	1.0	7.0
100421351	5.0	10.0
100421353	1.0	2.0
6197	3383.0	8048.0
6196	7343.0	16932.0
6199	1758.0	2275.0
6198	1436.0	1993.0
6191	67270.0	131222.0
6193	27503.0	35280.0
6192	15739.0	1404.0
91373	1151.0	1013.0
6195	5047.0	5535.0
6194	82347.0	110046.0
390916	573.0	976.0
145407	336.0	335.0
100421363	0.0	0.0
100421376	0.0	1.0
100421379	3.0	0.0
91369	2038.0	2905.0
91368	1319.0	1430.0
652489	4.0	1.0
390924	50.0	36.0
389901	17.0	18.0
390928	0.0	6.0
390927	439.0	611.0
100421371	2.0	15.0
100421374	45.0	19.0
389903	2.0	0.0
100421389	0.0	3.0
91392	474.0	608.0
389935	2.0	0.0
389932	0.0	0.0
100421384	12.0	13.0
100421398	3.0	5.0
100421399	0.0	0.0
101928513	24.0	8.0
91380	0.0	0.0
390904	2.0	2.0
145438	16.0	20.0
100421390	3.0	0.0
100421391	0.0	0.0
100421395	4.0	4.0
100421397	1.0	0.0
375316	11.0	7.0
375318	0.0	0.0
390963	48.0	68.0
375307	209.0	176.0
389941	10.0	86.0
389948	0.0	0.0
375337	0.0	0.0
377997	0.0	0.0
387316	0.0	0.0
121456	63.0	326.0
387317	0.0	0.0
121457	839.0	1828.0
389976	1.0	1.0
375341	500.0	677.0
387319	0.0	0.0
375323	29.0	20.0
389970	1.0	1.0
390940	321.0	492.0
133418	5355.0	8944.0
390948	0.0	0.0
121441	944.0	1185.0
390949	0.0	1.0
652411	1.0	2.0
145370	7.0	3.0
102724954	1.0	2.0
54596	65.0	15.0
375484	466.0	629.0
91526	910.0	602.0
133396	1.0	11.0
196951	371.0	366.0
91523	520.0	555.0
91522	11779.0	2654.0
121391	1.0	0.0
145376	44.0	33.0
400986	25.0	87.0
400984	67.0	48.0
196968	36.0	7.0
157378	1448.0	2435.0
723961	0.0	0.0
145389	303.0	561.0
157381	2.0	3.0
91543	494.0	2507.0
91544	1855.0	2147.0
102724923	0.0	0.0
652423	2.0	1.0
169355	36.0	1.0
400966	2.0	3.0
121364	0.0	0.0
400961	1031.0	515.0
157376	4.0	0.0
91574	1181.0	1691.0
157313	45.0	28.0
157317	1.0	1.0
147991	2293.0	2284.0
399495	2.0	2.0
159963	0.0	0.0
100506965	1951.0	2683.0
100506963	64.0	64.0
387495	0.0	0.0
387496	313.0	205.0
387494	0.0	0.0
387491	0.0	0.0
387492	23.0	41.0
387486	0.0	0.0
157310	2545.0	1745.0
100506994	35.0	81.0
338470	1.0	0.0
170302	24.0	83.0
204010	0.0	98.0
399473	57.0	202.0
399474	88.0	76.0
91584	195.0	673.0
159989	36.0	17.0
91582	3944.0	4627.0
107126360	0.0	0.0
133383	235.0	486.0
100506930	1335.0	2130.0
100820741	0.0	0.0
338448	0.0	1.0
8808	294.0	934.0
8809	114.0	462.0
54512	706.0	1083.0
54511	26.0	3.0
54510	582.0	807.0
54516	515.0	648.0
8802	7234.0	5801.0
8803	2653.0	2687.0
54514	2.0	0.0
8800	1136.0	624.0
8801	3449.0	4688.0
8807	29.0	30.0
400916	2304.0	1210.0
54518	1023.0	476.0
8804	11044.0	11956.0
100506939	1.0	0.0
54517	687.0	737.0
8805	1346.0	2199.0
8820	49.0	49.0
8821	797.0	1197.0
338440	420.0	384.0
338442	9.0	50.0
8819	359.0	480.0
100820732	0.0	0.0
255620	1.0	4.0
54522	346.0	389.0
54521	750.0	1586.0
54520	2380.0	3312.0
100820735	0.0	2.0
8813	1564.0	1943.0
170393	5.0	14.0
8814	143.0	123.0
170392	23.0	201.0
100506925	0.0	0.0
8811	1.0	10.0
8812	469.0	558.0
8817	69.0	112.0
8818	3673.0	3597.0
54529	2314.0	3334.0
255626	0.0	0.0
8815	6743.0	10000.0
8816	3431.0	4488.0
170394	1243.0	2684.0
8831	530.0	1092.0
8832	668.0	893.0
100506953	0.0	0.0
338433	0.0	0.0
338436	0.0	1.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	1108.0	1648.0
54532	1232.0	1916.0
54531	1126.0	2164.0
54538	2242.0	2064.0
8824	5320.0	6574.0
8825	574.0	249.0
54537	2014.0	1609.0
54536	3182.0	4391.0
8822	24.0	41.0
8823	4.0	13.0
54535	1271.0	2185.0
8828	1351.0	12124.0
8829	4477.0	7411.0
8826	15347.0	38142.0
54539	5736.0	5319.0
8842	397.0	328.0
8843	3.0	12.0
8840	24.0	67.0
8841	2950.0	3259.0
100158257	0.0	1.0
54541	2046.0	4090.0
54540	907.0	1475.0
54545	2007.0	4711.0
54544	0.0	0.0
54543	9134.0	8155.0
54542	2540.0	3671.0
54549	737.0	180.0
8835	721.0	498.0
8836	156.0	431.0
8833	2882.0	3828.0
8834	1168.0	1532.0
54546	0.0	0.0
8839	173.0	301.0
8837	6791.0	13733.0
8838	22.0	21.0
101928483	59.0	109.0
8850	1823.0	2256.0
101928484	0.0	0.0
8853	1682.0	5260.0
8854	149.0	151.0
8851	340.0	162.0
8852	0.0	0.0
400960	657.0	564.0
338412	3.0	1.0
338413	0.0	0.0
54552	449.0	456.0
400957	2.0	1.0
54551	146.0	22.0
54550	13.0	11.0
196996	936.0	305.0
400955	5.0	33.0
400954	887.0	683.0
54556	743.0	907.0
54555	2304.0	2730.0
400952	3.0	2.0
54554	712.0	862.0
400950	4.0	12.0
8846	580.0	842.0
100820709	36.0	28.0
8847	85.0	203.0
54558	1188.0	1496.0
8844	2170.0	1643.0
54557	532.0	780.0
8848	8918.0	68354.0
196993	7.0	21.0
8861	3004.0	4964.0
101928492	445.0	255.0
8864	1143.0	1434.0
6201	19796.0	23934.0
6203	39225.0	58055.0
8862	69.0	145.0
101928496	0.0	0.0
8863	1144.0	3721.0
6202	38576.0	59521.0
723972	4.0	8.0
400946	8.0	50.0
400945	39.0	67.0
54567	567.0	537.0
54566	6014.0	6809.0
400941	1.0	2.0
8857	80432.0	16438.0
8858	0.0	1.0
54569	0.0	0.0
8856	10.0	26.0
54568	0.0	0.0
8859	627.0	907.0
8871	1262.0	2803.0
8872	2472.0	3272.0
6210	23691.0	26991.0
8870	1215.0	1487.0
100421500	0.0	0.0
8875	217.0	49.0
8876	74.0	168.0
8874	2083.0	2856.0
100421506	2.0	1.0
100421509	0.0	0.0
54570	0.0	0.0
400935	38.0	0.0
54574	0.0	0.0
54573	0.0	0.0
54572	0.0	0.0
400932	0.0	0.0
54571	0.0	0.0
54578	1.0	0.0
255631	11.0	11.0
400931	24.0	68.0
54577	0.0	0.0
54576	0.0	0.0
54575	0.0	0.0
6205	61526.0	67855.0
100506915	46.0	9.0
8869	3594.0	14585.0
6204	6645.0	7964.0
6207	19860.0	25474.0
6206	46304.0	51403.0
8867	1030.0	1254.0
54579	0.0	0.0
6209	8244.0	15307.0
6208	37640.0	40086.0
170384	788.0	1464.0
100506916	0.0	0.0
8882	2001.0	2697.0
8883	1627.0	3418.0
8880	4301.0	6389.0
8881	3251.0	5069.0
8886	3967.0	4561.0
6223	25588.0	37044.0
100421512	0.0	0.0
8887	8989.0	15389.0
6222	48417.0	50586.0
8884	917.0	1113.0
6224	42141.0	60333.0
100421515	26.0	19.0
54581	232.0	277.0
54580	0.0	0.0
54585	2382.0	3251.0
54584	174.0	277.0
54583	3067.0	4041.0
54587	1805.0	21769.0
54586	2.0	0.0
8879	4059.0	9012.0
170371	373.0	542.0
170370	1.0	0.0
8877	366.0	2653.0
6218	31475.0	39752.0
6217	25969.0	32190.0
8878	22018.0	46681.0
6219	2.0	4.0
100506907	0.0	0.0
100506906	41.0	57.0
255649	0.0	0.0
6230	25260.0	32517.0
8893	2364.0	3198.0
8894	2993.0	5410.0
101928440	0.0	0.0
8891	1094.0	1496.0
6232	38985.0	33553.0
8892	4225.0	3594.0
6231	2229.0	3096.0
8897	684.0	1002.0
6234	14872.0	23112.0
8898	1476.0	1917.0
6233	29481.0	29639.0
8895	8515.0	8352.0
6236	424.0	391.0
8896	2440.0	3356.0
6235	11978.0	17753.0
101928442	0.0	0.0
101928448	11.0	61.0
8890	1447.0	2950.0
280659	4.0	9.0
280657	1.0	0.0
280658	1.0	1.0
280655	2.0	3.0
253039	1348.0	1463.0
6227	13213.0	16191.0
6226	3.0	1.0
6229	46638.0	67655.0
8888	3386.0	4168.0
6228	30492.0	35432.0
6241	333.0	292.0
6240	2311.0	4590.0
100421411	0.0	0.0
6242	1303.0	3298.0
100421413	11.0	0.0
101928455	3.0	2.0
6244	0.0	2.0
6247	44.0	32.0
100421415	3.0	2.0
6246	0.0	0.0
280644	2.0	11.0
253044	0.0	0.0
6238	46696.0	42621.0
6237	2778.0	8065.0
8899	3867.0	4788.0
6239	3582.0	4392.0
6252	347.0	340.0
100421420	10.0	5.0
6251	3268.0	4851.0
100421422	0.0	1.0
6253	186.0	460.0
6256	7806.0	8134.0
100421424	0.0	0.0
6258	88.0	6479.0
6257	3543.0	4241.0
100421428	0.0	0.0
101928469	0.0	1.0
100421429	0.0	2.0
280637	0.0	0.0
280636	3319.0	5233.0
253018	86.0	65.0
253017	5.0	1.0
253012	7.0	0.0
6249	7442.0	13196.0
6248	0.0	0.0
6263	103.0	157.0
100421431	1.0	7.0
6262	1627.0	73.0
100421432	2.0	1.0
101928470	0.0	0.0
100421433	1.0	1.0
100421436	19.0	14.0
100421439	1.0	0.0
6261	492.0	4671.0
6260	1.0	8.0
6259	3216.0	5284.0
100421430	0.0	0.0
6274	22.0	37.0
6273	404.0	1971.0
6276	119.0	869.0
6275	3610.0	9472.0
6278	0.0	1.0
6277	31422.0	246256.0
6279	39.0	70.0
6272	11343.0	17491.0
6271	6562.0	40134.0
6285	194.0	207.0
6284	9880.0	21463.0
100421455	0.0	0.0
6286	0.0	2.0
6289	2.0	4.0
6288	12.0	24.0
6281	2328.0	11661.0
6280	122.0	472.0
6283	0.0	0.0
6282	6725.0	30097.0
123920	1017.0	2608.0
100421451	0.0	0.0
6296	160.0	216.0
6295	4.0	1.0
6297	2514.0	1477.0
6299	4939.0	8045.0
101928420	0.0	0.0
6290	0.0	0.0
6291	0.0	0.0
6294	4026.0	5461.0
6293	3373.0	4084.0
100421478	0.0	0.0
100421479	0.0	4.0
280664	1.0	2.0
54505	3039.0	2676.0
280660	1.0	0.0
54504	10347.0	10134.0
280661	12.0	15.0
54503	681.0	1194.0
54502	11077.0	14064.0
54509	265.0	407.0
123904	0.0	3.0
54508	129.0	191.0
100421473	0.0	0.0
54507	249.0	605.0
100421487	0.0	0.0
133308	215.0	347.0
147945	18.0	2.0
123970	0.0	1.0
100421480	2.0	1.0
147947	975.0	1461.0
147948	343.0	528.0
147949	376.0	473.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	0.0	1.0
100421499	0.0	1.0
101060006	0.0	1.0
101060005	0.0	1.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	6.0	9.0
147965	748.0	1127.0
147968	49.0	86.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	3.0	3.0
121360	0.0	0.0
101060032	12.0	15.0
135924	0.0	0.0
135927	0.0	0.0
121355	18.0	5.0
147906	226.0	218.0
135932	1754.0	820.0
101060045	1.0	0.0
135935	0.0	0.0
101060040	0.0	0.0
147912	785.0	1182.0
135942	0.0	1.0
135941	0.0	0.0
121340	32.0	4.0
135946	0.0	0.0
135948	0.0	0.0
104326190	0.0	1.0
104326191	3.0	11.0
147923	747.0	658.0
147920	7.0	522.0
147929	150.0	207.0
104326192	0.0	0.0
104326193	0.0	0.0
375444	86.0	136.0
104326189	0.0	2.0
101060020	2.0	1.0
375449	1838.0	2501.0
104326188	0.0	0.0
121328	1.0	4.0
91653	1456.0	1356.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	315.0	4282.0
27085	96.0	165.0
27086	3767.0	4300.0
389756	0.0	0.0
147429	15.0	4.0
27089	3837.0	4480.0
91646	77.0	6.0
91647	972.0	1299.0
642968	9.0	2.0
135458	1.0	0.0
390766	0.0	0.0
27098	829.0	132.0
27099	1.0	0.0
27097	1196.0	1742.0
389741	107.0	134.0
27090	989.0	1522.0
27091	0.0	0.0
27094	48.0	78.0
27095	3651.0	6242.0
27092	4.0	535.0
642976	0.0	0.0
400629	4.0	2.0
27093	0.0	1.0
160428	255.0	183.0
375133	169.0	221.0
387122	1.0	13.0
390730	1.0	1.0
390732	0.0	0.0
390735	0.0	0.0
387119	357.0	349.0
27063	0.0	2.0
387117	0.0	0.0
27069	9917.0	12175.0
400612	5.0	20.0
27067	1529.0	2470.0
27068	2947.0	4461.0
221908	404.0	785.0
341799	0.0	0.0
400619	16.0	233.0
642987	264.0	96.0
400618	109.0	16.0
400617	56.0	287.0
64065	3996.0	31876.0
91662	9.0	21.0
91663	4060.0	6740.0
64064	23.0	62.0
64067	307.0	897.0
64066	1.0	4.0
91661	459.0	546.0
91664	469.0	544.0
147463	226.0	117.0
387111	5.0	3.0
27076	126.0	69.0
390748	1.0	1.0
27077	1704.0	1641.0
400604	97.0	78.0
27074	652.0	1350.0
27075	2659.0	4890.0
389766	1.0	2.0
387103	69.0	128.0
387104	4.0	5.0
27079	577.0	654.0
389763	0.0	0.0
341784	3.0	2.0
642996	1.0	19.0
27072	3107.0	5252.0
160419	1.0	2.0
64061	1861.0	2359.0
400609	0.0	0.0
160418	1088.0	2059.0
64063	143.0	1249.0
27071	435.0	246.0
64062	2659.0	3776.0
91695	206.0	356.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	17.0	306.0
100313770	0.0	0.0
64077	4244.0	4105.0
91694	868.0	1386.0
100313771	0.0	0.0
390790	0.0	0.0
221927	2353.0	3772.0
390792	1.0	2.0
400680	4.0	19.0
27043	3950.0	4687.0
27044	13180.0	16508.0
27042	1195.0	2094.0
389799	11.0	1.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	201.0	233.0
100313777	0.0	0.0
27040	16.0	24.0
100313774	0.0	0.0
64073	340.0	4092.0
64087	5377.0	6060.0
221914	2.0	15.0
64089	451.0	1269.0
100313781	0.0	0.0
91683	15.0	6661.0
91689	3723.0	3521.0
100313780	0.0	0.0
245908	0.0	0.0
91687	209.0	240.0
245909	0.0	0.0
400673	278.0	338.0
389792	80.0	1013.0
389791	4.0	8.0
387129	0.0	1.0
400668	6.0	8.0
389787	61.0	41.0
64081	253.0	440.0
64080	641.0	868.0
64083	4957.0	6984.0
64084	333.0	159.0
64098	649.0	550.0
64097	1011.0	1523.0
400660	46.0	43.0
8909	17.0	29.0
27022	5.0	4.0
8907	2375.0	2897.0
341757	1.0	0.0
400658	10.0	31.0
8908	205.0	92.0
147407	2.0	3.0
27020	6839.0	9411.0
400657	681.0	717.0
27023	3.0	3.0
400654	0.0	0.0
64090	0.0	2.0
64092	407.0	164.0
64091	271.0	131.0
8900	10.0	120.0
64094	11257.0	1076.0
8905	1112.0	1754.0
147409	0.0	1.0
64093	291.0	257.0
8906	854.0	1543.0
64096	265.0	44.0
8904	3380.0	5398.0
221935	288.0	1534.0
221937	1675.0	3158.0
221938	0.0	1.0
400652	19.0	16.0
400650	33.0	23.0
27039	8.0	9.0
27032	5507.0	7628.0
27033	69.0	19.0
27030	1748.0	1772.0
27031	351.0	767.0
27036	37.0	93.0
400645	0.0	0.0
27037	1438.0	2061.0
400644	11.0	40.0
27034	2675.0	3743.0
400643	2.0	1.0
27035	35.0	66.0
8912	1562.0	658.0
100313769	0.0	0.0
8913	43.0	21.0
8910	1227.0	1998.0
8911	161.0	992.0
8916	1602.0	2773.0
8914	834.0	1540.0
8915	814.0	1702.0
245935	0.0	0.0
245936	0.0	0.0
245937	5.0	1.0
245938	0.0	0.0
8930	1763.0	2524.0
245939	0.0	0.0
221960	270.0	293.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	4570.0	5724.0
8927	162.0	200.0
8928	2.0	4.0
8925	4446.0	4756.0
8926	46.0	67.0
221955	1389.0	1882.0
8941	17.0	0.0
8942	183.0	320.0
375189	18.0	59.0
8940	16.0	28.0
245940	0.0	0.0
206338	4.0	15.0
375190	442.0	655.0
196446	4.0	4.0
8934	3956.0	3942.0
8935	1410.0	1798.0
196441	1318.0	2496.0
8932	5523.0	7019.0
8933	3381.0	4978.0
8938	156.0	1300.0
8939	4677.0	6017.0
8936	147.0	388.0
326105	2.0	1.0
245913	0.0	0.0
245915	0.0	0.0
221981	594.0	990.0
245910	0.0	0.0
206358	333.0	600.0
245911	0.0	0.0
245912	1.0	3.0
196415	3.0	0.0
642909	3.0	3.0
642907	0.0	0.0
8945	1738.0	2281.0
54659	0.0	0.0
54658	0.0	0.0
8943	10679.0	12797.0
54657	0.0	0.0
8944	0.0	0.0
196410	169.0	7049.0
245927	0.0	0.0
245928	0.0	0.0
6300	166.0	305.0
245929	0.0	0.0
6302	3863.0	4624.0
6301	9172.0	16425.0
160492	9.0	4.0
54662	4073.0	4021.0
54661	3.0	1.0
54660	16.0	9.0
54665	1703.0	2049.0
54664	4988.0	9437.0
54663	1147.0	1905.0
8970	26.0	32.0
8971	3314.0	2960.0
101928363	7.0	5.0
8974	876.0	5010.0
6311	1460.0	2816.0
8975	2113.0	4044.0
6310	2556.0	3695.0
91612	2848.0	3951.0
100421601	0.0	0.0
8972	5.0	23.0
8973	16.0	9.0
245972	64.0	244.0
245973	68.0	111.0
54677	4454.0	5292.0
54676	1558.0	3624.0
54675	2042.0	3288.0
147468	0.0	0.0
54674	1467.0	551.0
6304	2605.0	4615.0
6303	30724.0	94127.0
8968	1.0	0.0
6305	9249.0	10900.0
91603	829.0	1125.0
91608	45.0	51.0
6307	1701.0	4774.0
642924	2.0	9.0
8969	49.0	61.0
6309	1526.0	3911.0
91607	1499.0	1754.0
6320	212.0	247.0
6322	189.0	406.0
8985	2690.0	3769.0
8986	1207.0	2679.0
64002	0.0	0.0
101928378	63.0	114.0
6324	290.0	1615.0
64005	929.0	2883.0
6323	1.0	0.0
101928376	2.0	8.0
54680	1278.0	1619.0
642938	8.0	30.0
54682	1520.0	1752.0
54681	3265.0	5161.0
196403	1865.0	1661.0
6315	0.0	0.0
6314	1192.0	2044.0
6317	0.0	0.0
8976	4184.0	6896.0
6319	369.0	1882.0
6318	0.0	0.0
642935	25.0	6.0
8992	14306.0	13906.0
8993	1.0	0.0
6331	44.0	153.0
8991	18041.0	5948.0
6330	1441.0	373.0
100421621	9.0	10.0
8996	1022.0	1916.0
101928388	10.0	11.0
6332	89.0	127.0
8997	693.0	2015.0
8994	3016.0	3399.0
6335	28.0	114.0
8995	2.0	181.0
6334	48.0	125.0
147495	319.0	664.0
100421629	0.0	0.0
8989	1.0	1.0
6326	6.0	10.0
8987	61.0	200.0
6328	154.0	125.0
91624	565.0	306.0
6327	191.0	113.0
8988	0.0	1.0
6329	416.0	513.0
642946	114.0	121.0
6340	1534.0	1297.0
6342	7876.0	10112.0
6341	2232.0	1682.0
6344	66.0	49.0
100421633	0.0	0.0
6343	9.0	2.0
100421634	0.0	0.0
6346	0.0	3.0
6345	615.0	3185.0
100421638	1.0	0.0
642958	2.0	3.0
642959	0.0	0.0
6337	17973.0	23623.0
642952	0.0	0.0
6336	0.0	0.0
6339	40.0	146.0
91614	28.0	41.0
8999	445.0	678.0
6338	872.0	498.0
642954	35.0	15.0
6351	457.0	343.0
6352	4002.0	1230.0
6355	11.0	94.0
6354	0.0	62.0
6357	24.0	338.0
6356	0.0	0.0
100421528	2.0	1.0
6348	125.0	401.0
6347	224.0	718.0
196394	187.0	348.0
6362	308.0	1931.0
6361	43.0	66.0
6364	11.0	122.0
6363	5734.0	174.0
100421533	16.0	19.0
6366	9905.0	1705.0
100421535	0.0	0.0
6368	27.0	15.0
6367	182.0	163.0
101928337	304.0	241.0
6360	3.0	0.0
255349	2.0	4.0
6359	0.0	1.0
6358	112.0	35.0
6373	247.0	230.0
101928340	0.0	3.0
6372	0.0	0.0
100421542	0.0	0.0
6375	76.0	32.0
6374	1.0	32.0
100421545	11.0	25.0
6376	2725.0	8417.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	12.0	2.0
255313	0.0	0.0
196374	5.0	20.0
6369	28.0	21.0
6383	34415.0	24574.0
6386	9371.0	10949.0
6385	6992.0	86641.0
6388	2677.0	4477.0
6387	6329.0	6754.0
6389	4810.0	5075.0
255330	0.0	0.0
6382	4073.0	13641.0
102724246	13.0	0.0
255324	0.0	12.0
196385	24.0	27.0
196383	4328.0	4119.0
100421550	1.0	0.0
6397	4522.0	6078.0
100421565	0.0	0.0
6396	5836.0	8311.0
100421566	0.0	0.0
6399	682.0	950.0
6398	390.0	282.0
6391	4800.0	5411.0
6390	3147.0	3562.0
6392	5286.0	4762.0
282997	273.0	365.0
282996	74.0	85.0
100134229	289.0	210.0
282991	1782.0	4287.0
100421560	0.0	0.0
100421577	12.0	24.0
100421579	7.0	4.0
255394	451.0	730.0
102724224	2.0	3.0
54600	0.0	0.0
54602	1558.0	3090.0
282980	0.0	0.0
54606	3278.0	4052.0
100421572	0.0	0.0
100421588	1.0	2.0
100421589	11.0	43.0
282974	320.0	247.0
282973	61.0	20.0
54619	249.0	434.0
100421581	0.0	0.0
196335	1.0	0.0
100421582	8.0	16.0
54617	2243.0	3238.0
100421598	0.0	0.0
100421599	0.0	0.0
255374	166.0	121.0
282969	216.0	306.0
102724201	0.0	0.0
282966	0.0	0.0
54622	1128.0	1894.0
100134259	7.0	16.0
54621	2109.0	4739.0
54620	569.0	1356.0
54626	9.0	122.0
54625	4986.0	18244.0
54623	4863.0	6277.0
54629	2305.0	2989.0
54627	319.0	339.0
27005	1396.0	1660.0
27006	2.0	0.0
27000	1196.0	1771.0
27004	14.0	1.0
27018	13052.0	5948.0
27019	6.0	26.0
400591	3.0	2.0
27010	308.0	488.0
27012	18.0	124.0
27013	6577.0	7050.0
400581	3.0	0.0
400578	0.0	7.0
400569	931.0	1261.0
400566	851.0	799.0
389715	0.0	0.0
100313829	0.0	0.0
390729	2.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	45.0	16.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	0.0
91775	1200.0	1116.0
390872	0.0	0.0
390874	1.0	2.0
654835	0.0	0.0
400759	348.0	254.0
400757	2.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	8.0	1.0
400752	226.0	142.0
137994	86.0	167.0
642843	1.0	1.0
91768	2087.0	1225.0
64151	109.0	91.0
64150	14.0	19.0
64168	765.0	210.0
64167	326.0	774.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	2697.0	3114.0
400746	390.0	1542.0
400745	75.0	290.0
389866	14.0	12.0
150962	648.0	1103.0
64175	941.0	1528.0
162968	147.0	242.0
64174	140.0	178.0
162966	391.0	528.0
162967	905.0	1510.0
162962	399.0	664.0
162963	306.0	443.0
125981	3.0	2.0
149992	0.0	0.0
390856	0.0	0.0
390858	0.0	7.0
27187	1.0	1.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	273.0	345.0
149986	1975.0	2520.0
147323	2.0	0.0
326293	0.0	2.0
100313839	0.0	0.0
389898	2.0	1.0
100313837	0.0	0.0
326295	0.0	1.0
27189	0.0	7.0
100313838	0.0	0.0
326294	0.0	1.0
125972	6.0	0.0
642864	0.0	2.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	1.0
375260	182.0	238.0
27183	4386.0	5336.0
64170	67.0	159.0
642869	1.0	0.0
27180	53.0	153.0
27181	32.0	53.0
64172	405.0	656.0
100313830	0.0	0.0
375248	51.0	177.0
91782	2892.0	2982.0
27197	74.0	57.0
147339	1504.0	2882.0
27198	464.0	634.0
27195	0.0	0.0
125965	2.0	6.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	2.0	14.0
400720	1151.0	1547.0
149998	139.0	11.0
389884	0.0	1.0
326286	4.0	3.0
27190	6.0	4.0
64180	4.0	2.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	7.0	13.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	1.0	1.0
387264	3.0	4.0
387263	709.0	980.0
206412	18.0	29.0
27164	3.0	4.0
27165	27.0	209.0
27163	1697.0	1149.0
400799	0.0	0.0
400798	41.0	26.0
27166	1925.0	2117.0
400797	0.0	0.0
326272	0.0	0.0
326275	2.0	1.0
326277	0.0	1.0
326279	6.0	5.0
27160	0.0	3.0
27161	1646.0	3593.0
326278	10.0	6.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	1.0	0.0
387254	0.0	0.0
400793	134.0	1089.0
150928	169.0	113.0
27175	934.0	1268.0
149934	0.0	0.0
27173	6670.0	9021.0
150921	6.0	1.0
27179	0.0	5.0
27177	0.0	1.0
27178	0.0	30.0
341883	1.0	0.0
341880	65.0	7.0
27170	0.0	0.0
326269	1.0	2.0
137964	3155.0	4756.0
390892	0.0	0.0
375298	540.0	187.0
149951	3971.0	4890.0
27148	920.0	1248.0
390895	0.0	0.0
206426	0.0	2.0
27143	692.0	795.0
27141	48.0	14.0
27146	32.0	15.0
106029310	0.0	0.0
27147	212.0	179.0
27145	358.0	434.0
123355	812.0	956.0
137970	43.0	16.0
375287	1521.0	2093.0
387276	0.0	0.0
27159	156.0	187.0
387273	4.0	6.0
150947	0.0	0.0
150946	351.0	653.0
