id	15e2962d-44df-4c43-85d4-a58ca3299da2	702f5f23-47cb-49bd-ac6c-eb9eca14f028
8733	12942.0	8631.0
8731	4801.0	3394.0
54431	8177.0	5457.0
400836	1.0	0.0
170487	415.0	157.0
54435	238.0	102.0
54434	4949.0	2895.0
400831	20.0	11.0
54433	1168.0	1581.0
400830	0.0	0.0
54432	5676.0	1311.0
54439	1839.0	1679.0
8725	7919.0	3341.0
8726	1405.0	1052.0
54438	744.0	190.0
54437	225.0	250.0
8723	5878.0	1713.0
326310	113.0	295.0
8724	9584.0	4600.0
54436	1825.0	1063.0
8729	9887.0	5360.0
100337589	0.0	0.0
170485	4.0	6.0
8727	12862.0	3798.0
8728	379.0	337.0
170482	0.0	2.0
8740	31.0	59.0
8743	2620.0	350.0
8744	8.0	173.0
8741	2160.0	702.0
8742	2127.0	1936.0
102724868	0.0	0.0
102724866	6.0	2.0
54442	1934.0	1481.0
54441	43.0	19.0
54440	206.0	148.0
400823	4.0	1.0
102724862	0.0	0.0
54443	56.0	216.0
8736	1140.0	244.0
8737	4136.0	1496.0
8735	1.0	0.0
326300	6.0	5.0
8738	776.0	237.0
8739	117.0	1356.0
8751	6563.0	9273.0
8754	7624.0	1773.0
8755	0.0	0.0
102724853	0.0	0.0
54453	6098.0	1657.0
255512	397.0	301.0
54457	1.0	11.0
54456	18.0	38.0
554049	106.0	25.0
54455	3604.0	2218.0
54454	945.0	1238.0
8747	17.0	10.0
8748	9.0	14.0
8745	109.0	64.0
54458	5211.0	5715.0
400818	1002.0	727.0
8749	0.0	1.0
8761	10614.0	17075.0
6100	745.0	1115.0
8760	8856.0	4376.0
6102	821.0	578.0
8766	10519.0	12078.0
6101	2.0	1.0
8763	34857.0	27702.0
6103	849.0	787.0
8764	3041.0	4198.0
54460	6473.0	8356.0
54464	2634.0	1988.0
54463	1434.0	1898.0
54462	5623.0	1590.0
54461	11010.0	5019.0
54468	1818.0	956.0
54467	4741.0	3323.0
54466	11.0	32.0
54465	1299.0	1102.0
255520	2376.0	2379.0
8759	0.0	0.0
8756	0.0	0.0
54469	5980.0	5581.0
8772	1029.0	502.0
8773	2972.0	2154.0
8771	0.0	0.0
8776	2428.0	1474.0
8777	2943.0	2088.0
8774	2338.0	1518.0
8775	8257.0	3117.0
101928566	0.0	0.0
8767	825.0	896.0
6120	2121.0	1579.0
101928571	4.0	2.0
8784	11.0	1591.0
6122	187685.0	503219.0
8781	1.0	0.0
6121	0.0	1.0
8787	118.0	1093.0
6124	115837.0	276470.0
6123	59.0	10.0
8788	2.0	757.0
8785	89.0	276.0
6126	11.0	63.0
8786	151.0	1274.0
6125	96024.0	184225.0
101928578	266.0	71.0
8780	3980.0	4085.0
6117	8446.0	3184.0
8778	7.0	7.0
6119	1620.0	625.0
6118	5419.0	2908.0
8794	353.0	33.0
8795	3424.0	8446.0
6130	75327.0	225280.0
8792	543.0	135.0
6133	37666.0	117919.0
6132	90287.0	204924.0
8793	709.0	974.0
8798	1619.0	2090.0
6135	60011.0	130272.0
8799	3598.0	1956.0
6134	100336.0	147105.0
8796	181.0	673.0
6137	60945.0	120554.0
8797	413.0	658.0
6136	45503.0	233656.0
100421307	0.0	0.0
101735302	323.0	737.0
8790	1315.0	771.0
100134444	0.0	0.0
6128	53352.0	83940.0
8789	13.0	0.0
6129	51320.0	53374.0
6142	25794.0	48527.0
6141	47602.0	165018.0
100421311	8.0	8.0
6144	21621.0	25706.0
6143	77454.0	154816.0
100421313	5.0	1.0
6146	27567.0	30762.0
6145	4.0	6.0
6148	0.0	0.0
6147	29190.0	47554.0
100421318	0.0	0.0
100421319	1.0	0.0
100337590	0.0	0.0
100337591	4.0	0.0
6139	4841.0	4898.0
6138	78755.0	148517.0
6152	44361.0	155430.0
6155	28658.0	43011.0
6154	21392.0	29260.0
100421324	0.0	0.0
6157	57414.0	154055.0
6156	41605.0	58266.0
6159	32065.0	118420.0
6158	39256.0	189527.0
100421328	2.0	3.0
6150	2579.0	4899.0
101928527	958.0	909.0
6164	35478.0	108634.0
6163	5.0	3.0
6166	11811.0	14228.0
6165	31723.0	60985.0
6168	53504.0	150162.0
6167	43645.0	132667.0
100421338	1.0	0.0
6169	23996.0	58457.0
101928536	0.0	0.0
6160	53336.0	122769.0
101928537	0.0	3.0
6161	46269.0	180390.0
100421331	0.0	1.0
6175	74180.0	172039.0
6174	86.0	58.0
6176	65774.0	173460.0
101928545	417.0	93.0
6171	19092.0	12518.0
6170	5445.0	14974.0
6173	3373.0	18694.0
6172	162.0	437.0
100421340	0.0	0.0
100421341	1.0	1.0
100421354	0.0	0.0
6185	30389.0	16140.0
101928550	13.0	69.0
6188	71612.0	177200.0
6187	37061.0	142231.0
100421357	1.0	1.0
6189	31676.0	42318.0
101928555	50.0	5.0
6182	848.0	1571.0
6181	40381.0	127591.0
6184	33878.0	17427.0
101928559	0.0	0.0
6183	1377.0	1534.0
100421350	8.0	11.0
100421351	17.0	22.0
100421353	3.0	7.0
6197	4410.0	3419.0
6196	14331.0	3390.0
6199	2830.0	3231.0
6198	2370.0	1921.0
6191	126714.0	352247.0
6193	33946.0	62377.0
6192	0.0	9.0
91373	2487.0	2040.0
6195	8931.0	4688.0
6194	110797.0	257734.0
390916	883.0	723.0
145407	578.0	132.0
100421363	0.0	1.0
100421376	0.0	1.0
100421379	0.0	0.0
91369	3921.0	1454.0
91368	1929.0	1530.0
652489	1.0	0.0
390924	58.0	21.0
389901	15.0	4.0
390928	0.0	2.0
390927	1030.0	1461.0
100421371	11.0	4.0
100421374	36.0	50.0
389903	0.0	0.0
100421389	0.0	0.0
91392	728.0	1131.0
389935	1.0	1.0
389932	3.0	0.0
100421384	14.0	28.0
100421398	8.0	15.0
100421399	0.0	0.0
101928513	39.0	7.0
91380	0.0	0.0
390904	0.0	2.0
145438	33.0	50.0
100421390	0.0	0.0
100421391	0.0	0.0
100421395	6.0	5.0
100421397	3.0	6.0
375316	23.0	32.0
375318	2.0	0.0
390963	143.0	66.0
375307	479.0	453.0
389941	257.0	59.0
389948	0.0	1.0
375337	1.0	0.0
377997	0.0	0.0
387316	1.0	0.0
121456	87.0	69.0
387317	0.0	0.0
121457	1378.0	2217.0
389976	2.0	1.0
375341	1090.0	1804.0
387319	0.0	0.0
375323	13.0	69.0
389970	5.0	1.0
390940	589.0	2015.0
133418	5978.0	9212.0
390948	0.0	0.0
121441	1070.0	946.0
390949	0.0	2.0
652411	0.0	1.0
145370	17.0	0.0
102724954	0.0	1.0
54596	34.0	5.0
375484	752.0	653.0
91526	511.0	114.0
133396	0.0	10.0
196951	573.0	416.0
91523	154.0	882.0
91522	20473.0	2543.0
121391	1.0	2.0
145376	47.0	25.0
400986	175.0	101.0
400984	85.0	68.0
196968	246.0	39.0
157378	1866.0	968.0
723961	0.0	0.0
145389	496.0	731.0
157381	6.0	16.0
91543	522.0	548.0
91544	3922.0	4871.0
102724923	0.0	5.0
652423	5.0	2.0
169355	64.0	14.0
400966	2.0	15.0
121364	0.0	0.0
400961	2033.0	524.0
157376	6.0	1.0
91574	1917.0	2895.0
157313	33.0	49.0
157317	2.0	0.0
147991	3891.0	2980.0
399495	6.0	7.0
159963	1.0	1.0
100506965	2939.0	2571.0
100506963	167.0	135.0
387495	0.0	0.0
387496	520.0	125.0
387494	0.0	2.0
387491	0.0	0.0
387492	50.0	27.0
387486	0.0	0.0
157310	6949.0	810.0
100506994	60.0	165.0
338470	2.0	0.0
170302	20.0	5.0
204010	6.0	336.0
399473	140.0	580.0
399474	167.0	33.0
91584	338.0	519.0
159989	58.0	17.0
91582	6220.0	4732.0
107126360	0.0	0.0
133383	559.0	454.0
100506930	2555.0	5087.0
100820741	0.0	0.0
338448	0.0	0.0
8808	639.0	605.0
8809	146.0	2209.0
54512	1171.0	1628.0
54511	29.0	43.0
54510	1605.0	259.0
54516	634.0	438.0
8802	8122.0	3633.0
8803	3927.0	803.0
54514	1.0	4.0
8800	2663.0	462.0
8801	5308.0	2045.0
8807	7.0	96.0
400916	6937.0	5716.0
54518	160.0	105.0
8804	15163.0	4228.0
100506939	2.0	1.0
54517	1033.0	704.0
8805	2535.0	2157.0
8820	66.0	166.0
8821	1036.0	384.0
338440	453.0	1329.0
338442	10.0	144.0
8819	1137.0	282.0
100820732	0.0	0.0
255620	3.0	20.0
54522	737.0	623.0
54521	1165.0	554.0
54520	4778.0	3959.0
100820735	2.0	3.0
8813	2200.0	1570.0
170393	15.0	168.0
8814	378.0	57.0
170392	17.0	20.0
100506925	0.0	0.0
8811	5.0	48.0
8812	957.0	189.0
8817	99.0	98.0
8818	6290.0	4613.0
54529	3065.0	2251.0
255626	0.0	0.0
8815	8518.0	12676.0
8816	6755.0	4784.0
170394	3305.0	3017.0
8831	2080.0	3370.0
8832	167.0	144.0
100506953	0.0	1.0
338433	0.0	0.0
338436	0.0	0.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	1725.0	1440.0
54532	1988.0	749.0
54531	1683.0	1829.0
54538	4012.0	573.0
8824	9213.0	3669.0
8825	1207.0	105.0
54537	3345.0	1653.0
54536	5002.0	1658.0
8822	110.0	219.0
8823	9.0	0.0
54535	2879.0	2737.0
8828	4702.0	3961.0
8829	10339.0	5299.0
8826	12550.0	5747.0
54539	8517.0	6194.0
8842	1383.0	0.0
8843	0.0	27.0
8840	37.0	31.0
8841	4231.0	1797.0
100158257	0.0	0.0
54541	1045.0	1280.0
54540	2354.0	4455.0
54545	4145.0	1754.0
54544	0.0	0.0
54543	11695.0	8065.0
54542	4226.0	2202.0
54549	1714.0	143.0
8835	1147.0	495.0
8836	122.0	546.0
8833	4654.0	2446.0
8834	2126.0	1676.0
54546	1.0	3.0
8839	351.0	112.0
8837	14364.0	7199.0
8838	5.0	167.0
101928483	102.0	726.0
8850	3048.0	414.0
101928484	1.0	1.0
8853	3458.0	719.0
8854	458.0	11.0
8851	72.0	251.0
8852	1.0	0.0
400960	1526.0	1896.0
338412	1.0	0.0
338413	3.0	1.0
54552	1138.0	225.0
400957	6.0	10.0
54551	227.0	305.0
54550	17.0	11.0
196996	1920.0	648.0
400955	3.0	247.0
400954	1979.0	466.0
54556	1415.0	582.0
54555	3120.0	3767.0
400952	9.0	3.0
54554	1811.0	1007.0
400950	5.0	12.0
8846	1014.0	735.0
100820709	29.0	20.0
8847	59.0	334.0
54558	1903.0	796.0
8844	4976.0	1897.0
54557	538.0	191.0
8848	13499.0	52877.0
196993	20.0	55.0
8861	7073.0	8365.0
101928492	1181.0	341.0
8864	4010.0	1270.0
6201	28752.0	49170.0
6203	42124.0	111669.0
8862	55.0	181.0
101928496	0.0	3.0
8863	6329.0	2736.0
6202	52662.0	178072.0
723972	7.0	9.0
400946	35.0	473.0
400945	48.0	87.0
54567	1791.0	717.0
54566	11180.0	885.0
400941	1.0	2.0
8857	160403.0	11041.0
8858	12.0	19.0
54569	0.0	0.0
8856	25.0	119.0
54568	0.0	0.0
8859	1067.0	775.0
8871	2715.0	996.0
8872	3135.0	2899.0
6210	23770.0	39494.0
8870	1390.0	5558.0
100421500	0.0	0.0
8875	11.0	6.0
8876	36.0	27.0
8874	4615.0	3307.0
100421506	3.0	7.0
100421509	0.0	0.0
54570	0.0	0.0
400935	6.0	0.0
54574	0.0	0.0
54573	0.0	1.0
54572	0.0	0.0
400932	0.0	0.0
54571	0.0	0.0
54578	1.0	0.0
255631	47.0	48.0
400931	59.0	130.0
54577	0.0	0.0
54576	0.0	0.0
54575	0.0	0.0
6205	74868.0	149747.0
100506915	3.0	1.0
8869	5083.0	16257.0
6204	12103.0	16441.0
6207	24578.0	33961.0
6206	52513.0	49874.0
8867	2095.0	687.0
54579	0.0	0.0
6209	19403.0	51819.0
6208	55407.0	115513.0
170384	1499.0	1367.0
100506916	0.0	0.0
8882	3510.0	2269.0
8883	2578.0	2043.0
8880	8288.0	6086.0
8881	5042.0	7205.0
8886	5794.0	3735.0
6223	42035.0	161378.0
100421512	1.0	28.0
8887	13015.0	6699.0
6222	69250.0	184359.0
8884	1575.0	1328.0
6224	52770.0	157698.0
100421515	9.0	0.0
54581	442.0	341.0
54580	0.0	0.0
54585	3844.0	3387.0
54584	280.0	625.0
54583	4472.0	2446.0
54587	5081.0	48285.0
54586	1.0	12.0
8879	7641.0	5459.0
170371	408.0	215.0
170370	0.0	5.0
8877	640.0	1024.0
6218	47091.0	96857.0
6217	46061.0	76212.0
8878	44334.0	13430.0
6219	2.0	3.0
100506907	0.0	0.0
100506906	109.0	93.0
255649	0.0	2.0
6230	40646.0	70514.0
8893	3771.0	3007.0
8894	4305.0	2989.0
101928440	1.0	0.0
8891	1494.0	689.0
6232	40176.0	53280.0
8892	5545.0	1390.0
6231	20678.0	45868.0
8897	1401.0	1222.0
6234	20663.0	35106.0
8898	2088.0	1414.0
6233	47940.0	37910.0
8895	11563.0	2707.0
6236	973.0	489.0
8896	2980.0	4463.0
6235	19377.0	20124.0
101928442	0.0	1.0
101928448	44.0	81.0
8890	2723.0	3101.0
280659	0.0	4.0
280657	0.0	0.0
280658	0.0	1.0
280655	6.0	8.0
253039	1841.0	1070.0
6227	22244.0	36605.0
6226	10.0	3.0
6229	57351.0	175949.0
8888	7038.0	4238.0
6228	33442.0	41588.0
6241	24.0	284.0
6240	3099.0	1532.0
100421411	0.0	0.0
6242	2686.0	5811.0
100421413	11.0	7.0
101928455	3.0	0.0
6244	0.0	0.0
6247	78.0	23.0
100421415	5.0	8.0
6246	0.0	0.0
280644	3.0	3.0
253044	1.0	6.0
6238	76227.0	39810.0
6237	4024.0	5962.0
8899	6189.0	4713.0
6239	8615.0	4299.0
6252	664.0	103.0
100421420	5.0	13.0
6251	4222.0	1746.0
100421422	0.0	0.0
6253	210.0	987.0
6256	16082.0	5352.0
100421424	0.0	0.0
6258	126.0	13355.0
6257	7859.0	4183.0
100421428	0.0	0.0
101928469	0.0	0.0
100421429	4.0	4.0
280637	0.0	0.0
280636	4589.0	8483.0
253018	88.0	143.0
253017	4.0	0.0
253012	5.0	0.0
6249	15011.0	3640.0
6248	0.0	0.0
6263	106.0	58.0
100421431	0.0	1.0
6262	5027.0	2857.0
100421432	8.0	7.0
101928470	0.0	0.0
100421433	0.0	2.0
100421436	40.0	7.0
100421439	0.0	1.0
6261	781.0	1710.0
6260	3.0	9.0
6259	5746.0	5769.0
100421430	0.0	1.0
6274	20.0	72.0
6273	411.0	1266.0
6276	250.0	1105.0
6275	3426.0	8232.0
6278	0.0	1.0
6277	39927.0	235878.0
6279	38.0	126.0
6272	19075.0	4696.0
6271	9259.0	23960.0
6285	86.0	272.0
6284	11126.0	20453.0
100421455	0.0	0.0
6286	6.0	23.0
6289	0.0	0.0
6288	1.0	1.0
6281	3070.0	14465.0
6280	103.0	115.0
6283	2.0	6.0
6282	7125.0	30068.0
123920	1052.0	4142.0
100421451	1.0	0.0
6296	166.0	137.0
6295	3.0	12.0
6297	5974.0	1161.0
6299	11111.0	5953.0
101928420	1.0	0.0
6290	0.0	0.0
6291	0.0	0.0
6294	9030.0	8076.0
6293	5952.0	2875.0
100421478	0.0	0.0
100421479	1.0	4.0
280664	1.0	16.0
54505	4569.0	1350.0
280660	3.0	0.0
54504	17172.0	4028.0
280661	17.0	30.0
54503	1276.0	991.0
54502	19896.0	8527.0
54509	549.0	199.0
123904	2.0	7.0
54508	277.0	215.0
100421473	0.0	0.0
54507	596.0	441.0
100421487	0.0	0.0
133308	156.0	185.0
147945	0.0	2.0
123970	2.0	0.0
100421480	1.0	2.0
147947	1500.0	1313.0
147948	714.0	385.0
147949	779.0	295.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	0.0	0.0
100421499	2.0	0.0
101060006	1.0	1.0
101060005	1.0	2.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	22.0	17.0
147965	1630.0	1907.0
147968	81.0	1286.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	0.0	16.0
121360	0.0	0.0
101060032	22.0	6.0
135924	1.0	0.0
135927	4.0	1.0
121355	5.0	8.0
147906	466.0	236.0
135932	2014.0	122.0
101060045	5.0	6.0
135935	0.0	0.0
101060040	1.0	3.0
147912	3082.0	1041.0
135942	1.0	1.0
135941	2.0	1.0
121340	73.0	210.0
135946	0.0	0.0
135948	2.0	1.0
104326190	0.0	0.0
104326191	7.0	0.0
147923	1199.0	464.0
147920	0.0	273.0
147929	358.0	313.0
104326192	1.0	3.0
104326193	1.0	0.0
375444	133.0	201.0
104326189	3.0	4.0
101060020	3.0	5.0
375449	2997.0	1234.0
104326188	0.0	0.0
121328	16.0	8.0
91653	5684.0	5119.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	640.0	4736.0
27085	149.0	190.0
27086	6060.0	10239.0
389756	0.0	0.0
147429	146.0	128.0
27089	5311.0	6713.0
91646	160.0	9.0
91647	1552.0	1335.0
642968	2.0	9.0
135458	12.0	15.0
390766	0.0	0.0
27098	969.0	453.0
27099	7.0	5.0
27097	2397.0	1031.0
389741	193.0	151.0
27090	1061.0	1428.0
27091	0.0	2.0
27094	110.0	116.0
27095	7148.0	5118.0
27092	14.0	4753.0
642976	1.0	7.0
400629	6.0	1.0
27093	2.0	4.0
160428	337.0	45.0
375133	455.0	568.0
387122	0.0	20.0
390730	1.0	1.0
390732	1.0	0.0
390735	0.0	0.0
387119	552.0	140.0
27063	73.0	21.0
387117	0.0	0.0
27069	14154.0	4926.0
400612	35.0	90.0
27067	2215.0	1298.0
27068	4168.0	2531.0
221908	1081.0	2766.0
341799	0.0	0.0
400619	18.0	694.0
642987	448.0	196.0
400618	178.0	60.0
400617	143.0	301.0
64065	6078.0	20220.0
91662	14.0	8.0
91663	12715.0	3117.0
64064	42.0	27.0
64067	998.0	878.0
64066	0.0	0.0
91661	929.0	398.0
91664	786.0	247.0
147463	180.0	43.0
387111	8.0	15.0
27076	71.0	101.0
390748	0.0	0.0
27077	2765.0	3475.0
400604	205.0	203.0
27074	172.0	1501.0
27075	2843.0	3903.0
389766	8.0	3.0
387103	81.0	152.0
387104	16.0	15.0
27079	1068.0	821.0
389763	0.0	0.0
341784	0.0	1.0
642996	0.0	2.0
27072	4706.0	3278.0
160419	2.0	2.0
64061	3631.0	6092.0
400609	0.0	0.0
160418	1534.0	1324.0
64063	464.0	2176.0
27071	23.0	30.0
64062	4061.0	5570.0
91695	406.0	1018.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	12.0	42.0
100313770	0.0	0.0
64077	7226.0	3875.0
91694	2369.0	1250.0
100313771	0.0	0.0
390790	0.0	0.0
221927	4851.0	5330.0
390792	0.0	0.0
400680	14.0	47.0
27043	7253.0	11267.0
27044	21494.0	10004.0
27042	1933.0	1302.0
389799	31.0	2.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	176.0	92.0
100313777	0.0	0.0
27040	28.0	75.0
100313774	2.0	0.0
64073	253.0	7059.0
64087	9821.0	3414.0
221914	5.0	87.0
64089	789.0	1833.0
100313781	0.0	0.0
91683	13.0	1524.0
91689	6439.0	6376.0
100313780	0.0	0.0
245908	0.0	0.0
91687	302.0	278.0
245909	0.0	0.0
400673	604.0	415.0
389792	500.0	2167.0
389791	9.0	42.0
387129	0.0	7.0
400668	1.0	54.0
389787	32.0	55.0
64081	467.0	383.0
64080	988.0	830.0
64083	8136.0	4469.0
64084	1395.0	79.0
64098	112.0	278.0
64097	2084.0	638.0
400660	115.0	139.0
8909	88.0	87.0
27022	17.0	1.0
8907	4010.0	2793.0
341757	1.0	1.0
400658	23.0	98.0
8908	244.0	160.0
147407	0.0	3.0
27020	9871.0	5696.0
400657	1148.0	795.0
27023	0.0	0.0
400654	1.0	0.0
64090	0.0	24.0
64092	33.0	51.0
64091	284.0	293.0
8900	17.0	601.0
64094	8434.0	117.0
8905	891.0	1294.0
147409	0.0	0.0
64093	701.0	344.0
8906	1761.0	3647.0
64096	24.0	8.0
8904	8831.0	12157.0
221935	310.0	7696.0
221937	3764.0	4191.0
221938	1.0	0.0
400652	6.0	4.0
400650	53.0	8.0
27039	7.0	13.0
27032	7747.0	4350.0
27033	20.0	18.0
27030	3292.0	1437.0
27031	680.0	1863.0
27036	18.0	77.0
400645	0.0	0.0
27037	3046.0	5179.0
400644	25.0	43.0
27034	6125.0	2153.0
400643	0.0	2.0
27035	49.0	267.0
8912	1343.0	369.0
100313769	0.0	1.0
8913	99.0	96.0
8910	2921.0	893.0
8911	4295.0	31.0
8916	2693.0	518.0
8914	1278.0	850.0
8915	1348.0	728.0
245935	0.0	0.0
245936	0.0	0.0
245937	2.0	15.0
245938	0.0	0.0
8930	2934.0	2919.0
245939	0.0	0.0
221960	466.0	267.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	9184.0	4128.0
8927	435.0	463.0
8928	6.0	46.0
8925	9086.0	2770.0
8926	60.0	105.0
221955	2213.0	2080.0
8941	0.0	4.0
8942	160.0	55.0
375189	47.0	174.0
8940	48.0	22.0
245940	0.0	0.0
206338	29.0	7.0
375190	745.0	953.0
196446	4.0	21.0
8934	6837.0	951.0
8935	774.0	473.0
196441	2717.0	2814.0
8932	9694.0	4131.0
8933	6425.0	6525.0
8938	146.0	3360.0
8939	8574.0	3783.0
8936	268.0	959.0
326105	4.0	6.0
245913	0.0	0.0
245915	0.0	0.0
221981	407.0	122.0
245910	0.0	0.0
206358	735.0	404.0
245911	1.0	0.0
245912	0.0	1.0
196415	0.0	0.0
642909	8.0	12.0
642907	0.0	0.0
8945	3208.0	1845.0
54659	0.0	0.0
54658	0.0	0.0
8943	19710.0	7895.0
54657	0.0	0.0
8944	0.0	0.0
196410	389.0	3722.0
245927	0.0	0.0
245928	0.0	0.0
6300	209.0	624.0
245929	0.0	0.0
6302	5983.0	2723.0
6301	14381.0	7946.0
160492	14.0	0.0
54662	7021.0	3795.0
54661	6.0	29.0
54660	34.0	16.0
54665	2534.0	2073.0
54664	4395.0	4074.0
54663	1831.0	3068.0
8970	62.0	40.0
8971	9761.0	8764.0
101928363	9.0	5.0
8974	1749.0	5286.0
6311	3361.0	3554.0
8975	4226.0	1034.0
6310	4874.0	2699.0
91612	3377.0	975.0
100421601	0.0	0.0
8972	10.0	89.0
8973	3.0	14.0
245972	23.0	65.0
245973	218.0	922.0
54677	6234.0	5747.0
54676	3554.0	5011.0
54675	3524.0	4913.0
147468	0.0	0.0
54674	1686.0	3892.0
6304	5500.0	3579.0
6303	48507.0	36908.0
8968	2.0	3.0
6305	25450.0	11954.0
91603	1722.0	1121.0
91608	237.0	178.0
6307	2254.0	3926.0
642924	8.0	6.0
8969	111.0	17.0
6309	2057.0	2231.0
91607	3537.0	587.0
6320	727.0	1113.0
6322	333.0	150.0
8985	5060.0	7049.0
8986	2220.0	1586.0
64002	0.0	0.0
101928378	220.0	525.0
6324	423.0	1508.0
64005	173.0	1159.0
6323	12.0	268.0
101928376	43.0	12.0
54680	1909.0	1147.0
642938	15.0	94.0
54682	2553.0	1099.0
54681	5694.0	14930.0
196403	4683.0	7143.0
6315	0.0	1.0
6314	2321.0	2144.0
6317	0.0	0.0
8976	6618.0	4648.0
6319	336.0	1862.0
6318	0.0	0.0
642935	32.0	5.0
8992	15236.0	10551.0
8993	4.0	2.0
6331	80.0	313.0
8991	26155.0	4354.0
6330	3719.0	84.0
100421621	15.0	0.0
8996	2606.0	2500.0
101928388	9.0	2.0
6332	154.0	76.0
8997	2597.0	1044.0
8994	4662.0	2517.0
6335	70.0	145.0
8995	15.0	31.0
6334	110.0	1155.0
147495	865.0	1693.0
100421629	1.0	3.0
8989	0.0	0.0
6326	5.0	6.0
8987	162.0	206.0
6328	320.0	0.0
91624	1498.0	107.0
6327	845.0	1035.0
8988	16.0	0.0
6329	1530.0	927.0
642946	293.0	153.0
6340	2296.0	3032.0
6342	11212.0	3363.0
6341	3753.0	1134.0
6344	283.0	71.0
100421633	0.0	0.0
6343	24.0	412.0
100421634	1.0	0.0
6346	0.0	1.0
6345	975.0	833.0
100421638	0.0	1.0
642958	0.0	1.0
642959	0.0	0.0
6337	11871.0	22789.0
642952	0.0	1.0
6336	0.0	1.0
6339	144.0	1831.0
91614	23.0	23.0
8999	1065.0	139.0
6338	1773.0	325.0
642954	28.0	6.0
6351	118.0	47.0
6352	389.0	283.0
6355	120.0	55.0
6354	0.0	2.0
6357	29.0	133.0
6356	0.0	0.0
100421528	1.0	0.0
6348	205.0	60.0
6347	740.0	310.0
196394	348.0	164.0
6362	407.0	175.0
6361	7.0	163.0
6364	2.0	52.0
6363	29.0	38.0
100421533	17.0	10.0
6366	15836.0	18.0
100421535	0.0	0.0
6368	4.0	1.0
6367	28.0	220.0
101928337	537.0	174.0
6360	29.0	6.0
255349	11.0	29.0
6359	3.0	0.0
6358	215.0	12.0
6373	3.0	14.0
101928340	2.0	0.0
6372	1.0	0.0
100421542	0.0	0.0
6375	15.0	6.0
6374	5.0	28.0
100421545	40.0	144.0
6376	4039.0	3199.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	1.0	52.0
255313	0.0	0.0
196374	14.0	41.0
6369	5.0	3.0
6383	47608.0	20636.0
6386	11620.0	3630.0
6385	11032.0	37783.0
6388	3865.0	5221.0
6387	9480.0	187.0
6389	6919.0	1981.0
255330	0.0	0.0
6382	6386.0	2743.0
102724246	2.0	47.0
255324	1.0	10.0
196385	121.0	195.0
196383	6814.0	6612.0
100421550	0.0	0.0
6397	9976.0	1519.0
100421565	0.0	0.0
6396	9046.0	6592.0
100421566	0.0	0.0
6399	1545.0	2251.0
6398	168.0	189.0
6391	8190.0	2859.0
6390	4552.0	1716.0
6392	6468.0	1873.0
282997	601.0	604.0
282996	245.0	82.0
100134229	489.0	113.0
282991	2162.0	3607.0
100421560	0.0	0.0
100421577	67.0	99.0
100421579	4.0	4.0
255394	926.0	382.0
102724224	7.0	1.0
54600	0.0	0.0
54602	1663.0	1205.0
282980	0.0	0.0
54606	5150.0	6690.0
100421572	0.0	0.0
100421588	0.0	0.0
100421589	13.0	26.0
282974	687.0	634.0
282973	137.0	51.0
54619	518.0	810.0
100421581	0.0	0.0
196335	3.0	1.0
100421582	22.0	37.0
54617	4185.0	1932.0
100421598	0.0	0.0
100421599	0.0	3.0
255374	310.0	266.0
282969	223.0	980.0
102724201	4.0	0.0
282966	0.0	0.0
54622	1240.0	1164.0
100134259	26.0	31.0
54621	5442.0	4461.0
54620	1951.0	3339.0
54626	12.0	127.0
54625	7214.0	9237.0
54623	8207.0	6556.0
54629	3419.0	2800.0
54627	679.0	273.0
27005	2933.0	3054.0
27006	9.0	13.0
27000	2138.0	2405.0
27004	59.0	463.0
27018	21224.0	6690.0
27019	18.0	15.0
400591	0.0	19.0
27010	343.0	210.0
27012	45.0	98.0
27013	12363.0	4906.0
400581	2.0	0.0
400578	0.0	12.0
400569	1544.0	1243.0
400566	1742.0	1475.0
389715	1.0	0.0
100313829	0.0	0.0
390729	0.0	3.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	98.0	42.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	0.0
91775	1578.0	702.0
390872	0.0	0.0
390874	1.0	17.0
654835	0.0	0.0
400759	162.0	29.0
400757	0.0	1.0
125997	0.0	0.0
389874	0.0	0.0
389873	3.0	0.0
400752	619.0	332.0
137994	133.0	97.0
642843	8.0	8.0
91768	4168.0	2026.0
64151	28.0	121.0
64150	168.0	2161.0
64168	272.0	89.0
64167	222.0	499.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	3394.0	3911.0
400746	1150.0	141.0
400745	270.0	174.0
389866	19.0	0.0
150962	850.0	833.0
64175	1469.0	3299.0
162968	488.0	413.0
