id	cde6f32e-abc0-40a5-9e70-632efc716c67	3511dd71-059e-4e36-8aa3-1fdc5758f830
246182	0.0	2.0
100126316	0.0	0.0
728233	791.0	696.0
283171	0.0	2.0
100126317	3.0	0.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	0.0	1.0
100126313	4.0	2.0
285753	403.0	377.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	0.0	0.0
114785	3272.0	4597.0
285755	1046.0	665.0
114786	27.0	284.0
114787	16.0	154.0
114788	0.0	0.0
285758	11.0	8.0
114789	2193.0	961.0
54031	11.0	4.0
728239	0.0	0.0
54035	0.0	0.0
54034	0.0	0.0
114790	907.0	1232.0
54033	243.0	170.0
54032	0.0	0.0
114791	1297.0	1081.0
54039	13.0	3.0
114792	157.0	85.0
126767	0.0	0.0
114793	5243.0	8771.0
54038	0.0	0.0
100190954	1.0	0.0
114794	1.0	213.0
114795	613.0	124.0
54036	0.0	0.0
93627	1880.0	1684.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	22763.0	18707.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	794.0	517.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	3563.0	3166.0
100126302	0.0	0.0
100128963	5.0	7.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	72.0	92.0
100126309	0.0	1.0
728226	0.0	3.0
54041	0.0	0.0
728228	0.0	0.0
54045	1.0	0.0
645809	0.0	0.0
54044	0.0	1.0
645808	0.0	1.0
114780	64.0	126.0
54043	0.0	1.0
645807	0.0	0.0
114781	2028.0	2318.0
126755	0.0	0.0
54049	2.0	0.0
114783	620.0	1336.0
54048	0.0	0.0
114784	20.0	4.0
283159	0.0	0.0
54047	2.0	1.0
100128961	5.0	1.0
645805	86.0	120.0
283152	84.0	68.0
66035	1145.0	1390.0
283150	0.0	0.0
728255	0.0	0.0
93654	5.0	1.0
66036	1282.0	1089.0
93653	274.0	121.0
100271192	0.0	0.0
100271191	0.0	0.0
66037	1.0	0.0
93650	8.0	8.0
81669	3144.0	5383.0
54053	0.0	4.0
54052	0.0	0.0
114769	56.0	116.0
54051	0.0	0.0
54050	1.0	0.0
54055	14.0	1.0
100190938	31.0	10.0
54054	1.0	11.0
114770	8.0	1.0
114771	0.0	0.0
54059	876.0	1132.0
283149	1916.0	3479.0
54058	102.0	242.0
93649	89.0	144.0
645811	75.0	95.0
81671	5660.0	6620.0
100271199	0.0	1.0
100190939	593.0	819.0
283143	126.0	130.0
100271196	0.0	0.0
93643	1852.0	2029.0
100128946	0.0	0.0
285780	0.0	0.0
285782	1.0	1.0
100271180	0.0	1.0
285785	60.0	93.0
100190952	1.0	2.0
54064	0.0	5.0
728248	0.0	0.0
114757	1111.0	131.0
114758	0.0	0.0
54067	106.0	64.0
100190947	0.0	0.0
100190949	0.0	0.0
54065	2.0	1.0
114760	0.0	0.0
114761	0.0	0.0
126731	324.0	521.0
54069	308.0	528.0
283131	33612.0	35008.0
283130	1019.0	776.0
692157	2.0	1.0
692158	0.0	0.0
138799	0.0	0.0
440498	851.0	1294.0
124152	1927.0	2262.0
199704	823.0	862.0
124149	1.0	0.0
163747	6.0	0.0
692146	1.0	0.0
692147	4.0	4.0
692148	7.0	0.0
692149	0.0	0.0
163742	22.0	13.0
199713	1.0	4.0
136157	0.0	0.0
283197	1.0	0.0
283193	0.0	0.0
163778	0.0	0.0
148145	0.0	0.0
126792	1809.0	1859.0
378008	0.0	0.0
378009	0.0	0.0
29089	99.0	138.0
29088	2558.0	1456.0
29087	2434.0	4616.0
378010	0.0	0.0
148137	591.0	724.0
126789	434.0	524.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	145.0	112.0
29081	1926.0	1667.0
29080	1511.0	1429.0
283189	0.0	0.0
29086	1632.0	1921.0
29085	6267.0	6016.0
29083	754.0	951.0
100381270	415.0	157.0
200810	81.0	70.0
114796	837.0	419.0
148156	1360.0	1232.0
114798	1.0	0.0
114799	1736.0	1880.0
29099	1950.0	2286.0
29098	471.0	724.0
378001	0.0	0.0
29093	1089.0	1240.0
29092	1161.0	1000.0
29091	3883.0	4810.0
29090	1320.0	980.0
56603	490.0	50.0
29097	2167.0	2668.0
56604	2.0	0.0
56605	3947.0	949.0
29095	1720.0	1527.0
151790	8.0	8.0
283174	1159.0	426.0
56606	416.0	194.0
29094	649.0	337.0
692199	0.0	0.0
391002	0.0	1.0
440459	4.0	6.0
391004	0.0	0.0
780816	0.0	0.0
124199	18.0	46.0
391003	0.0	0.0
30062	0.0	1.0
440456	726.0	949.0
780814	4.0	10.0
30061	9353.0	21979.0
780815	0.0	0.0
780812	0.0	0.0
780813	2.0	0.0
440452	0.0	1.0
780810	0.0	1.0
780811	0.0	0.0
29068	4020.0	4510.0
29066	4164.0	2904.0
29063	494.0	594.0
29062	597.0	833.0
56616	592.0	649.0
163702	899.0	1108.0
391013	3.0	6.0
391012	0.0	0.0
100381215	1.0	0.0
29079	3168.0	3247.0
29078	1487.0	787.0
56623	828.0	1085.0
56624	47.0	92.0
29071	1950.0	2305.0
29070	397.0	572.0
29075	42.0	8.0
29074	3051.0	2891.0
29072	7479.0	6305.0
163732	284.0	816.0
200845	830.0	592.0
148103	642.0	563.0
200844	26.0	58.0
440482	69.0	169.0
151742	2662.0	708.0
163720	0.0	3.0
148113	296.0	339.0
440465	4366.0	3501.0
29057	8.0	13.0
148109	1.0	0.0
29058	10452.0	8499.0
56647	3478.0	2775.0
56648	407.0	102.0
56649	292.0	7098.0
440419	0.0	0.0
440416	11.0	8.0
8303	3873.0	1880.0
643157	0.0	0.0
200879	222.0	8419.0
440406	0.0	0.0
8301	7904.0	9274.0
643155	4552.0	4245.0
8302	3.0	1.0
440400	282.0	428.0
199675	0.0	89.0
8310	1189.0	1649.0
124093	6.0	33.0
8314	5567.0	4948.0
8315	1862.0	1951.0
8312	3411.0	4965.0
342096	0.0	0.0
8313	1621.0	404.0
440435	2.0	3.0
643160	0.0	0.0
643161	0.0	0.0
643159	1.0	8.0
8309	1854.0	1851.0
8321	17877.0	36375.0
8322	1966.0	1101.0
8320	22.0	28.0
8325	1738.0	515.0
8326	50.0	3.0
8323	3799.0	5000.0
8324	1499.0	1576.0
440423	400.0	588.0
200894	1528.0	2375.0
643171	12.0	17.0
200895	972.0	758.0
8318	7.0	82.0
8317	155.0	201.0
8332	0.0	0.0
692110	0.0	0.0
8333	1.0	2.0
692111	0.0	0.0
8330	0.0	0.0
8331	2.0	0.0
8336	7.0	7.0
8337	0.0	0.0
8334	1610.0	2568.0
8335	0.0	1.0
148046	107.0	45.0
106481699	0.0	1.0
643182	0.0	1.0
643180	68.0	127.0
643181	0.0	0.0
8329	1.0	3.0
8328	1.0	0.0
8343	0.0	2.0
643198	0.0	0.0
8344	0.0	1.0
8341	83.0	134.0
8342	0.0	0.0
8347	55.0	41.0
8348	1.0	4.0
643199	0.0	0.0
8345	10.0	15.0
8346	0.0	0.0
692106	0.0	0.0
692107	0.0	0.0
161003	0.0	0.0
692108	0.0	0.0
692109	4.0	10.0
643193	1.0	2.0
8340	2.0	0.0
8338	26.0	9.0
8339	8.0	45.0
8354	0.0	0.0
8355	21.0	21.0
8352	0.0	2.0
8353	42.0	40.0
8358	0.0	0.0
8359	1.0	0.0
8356	0.0	0.0
8357	23.0	9.0
222235	70.0	70.0
106481679	0.0	0.0
222236	2834.0	2755.0
106481677	3.0	0.0
222234	345.0	246.0
106481678	0.0	1.0
8350	1.0	3.0
8351	6.0	5.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	0.0
106481680	0.0	0.0
106481681	0.0	0.0
106481686	0.0	0.0
106481687	0.0	3.0
106481684	0.0	0.0
106481685	1.0	0.0
8349	825.0	973.0
8365	65.0	16.0
8366	4.0	0.0
8363	7.0	2.0
8364	9.0	2.0
8369	0.0	0.0
163688	2.0	4.0
8367	1.0	6.0
8368	0.0	0.0
106481688	0.0	0.0
222223	940.0	133.0
106481689	0.0	0.0
8361	1.0	0.0
222229	828.0	1385.0
8362	5.0	0.0
8360	0.0	1.0
106481693	28.0	11.0
106481694	22.0	0.0
106481691	1.0	0.0
106481692	13.0	76.0
106481697	0.0	1.0
106481698	0.0	0.0
106481695	1.0	0.0
106481696	0.0	0.0
342035	51.0	40.0
344697	0.0	110.0
106481690	4.0	0.0
728310	12.0	2.0
285830	120.0	118.0
8379	1854.0	2915.0
93556	6.0	48.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	1.0	0.0
222255	912.0	503.0
106481655	0.0	0.0
285834	24.0	14.0
222256	296.0	62.0
106481656	0.0	2.0
8372	257.0	202.0
93550	892.0	736.0
8373	1.0	0.0
106481659	0.0	0.0
8370	2.0	10.0
728315	3.0	3.0
81577	1351.0	522.0
106481660	0.0	0.0
81578	95.0	85.0
106481661	0.0	0.0
81579	3827.0	2809.0
81573	1807.0	1754.0
106481664	0.0	1.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	1245.0	686.0
106481662	0.0	0.0
81576	1461.0	1264.0
106481663	8.0	6.0
81570	786.0	555.0
100271178	1.0	0.0
81571	1137.0	585.0
81572	1074.0	1129.0
645715	10.0	56.0
8387	0.0	0.0
8388	0.0	1.0
728300	3.0	4.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	1184.0	1489.0
8383	0.0	0.0
285848	9.0	2.0
8384	0.0	0.0
285849	42.0	53.0
8382	832.0	816.0
81566	1570.0	2883.0
106481671	0.0	0.0
106481672	2.0	2.0
81567	251.0	183.0
81569	0.0	0.0
106481670	0.0	0.0
81562	3072.0	1727.0
106481675	0.0	0.0
81563	1814.0	2361.0
246243	556.0	540.0
100271168	0.0	1.0
106481676	1.0	0.0
106481673	1.0	0.0
81565	2346.0	2853.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	0.0	0.0
100271163	0.0	0.0
100271162	1.0	1.0
8398	928.0	840.0
8399	7.0	12.0
8396	5287.0	6364.0
285852	0.0	0.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	8325.0	6383.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	2865.0	3140.0
106481639	0.0	0.0
8395	109.0	273.0
8392	0.0	0.0
106481637	4.0	3.0
106481638	0.0	0.0
100271158	2.0	0.0
106481642	11.0	10.0
106481643	0.0	0.0
246210	0.0	0.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	1.0	0.0
645754	0.0	0.0
246213	0.0	0.0
106481646	0.0	0.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	2.0	3.0
106481648	1.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	1.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	0.0	1.0
344657	1.0	0.0
100271142	0.0	0.0
344658	1.0	0.0
100271145	0.0	0.0
645745	7.0	0.0
344653	2.0	0.0
100271141	0.0	0.0
100271140	0.0	0.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	408.0	256.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	187.0	212.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	1.0	0.0
283209	1253.0	2934.0
283208	430.0	238.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	0.0
100271132	1.0	2.0
100271131	0.0	0.0
100271133	0.0	1.0
100271130	0.0	0.0
93587	558.0	348.0
645771	5.0	14.0
93589	105.0	81.0
106481624	1.0	3.0
285800	20.0	0.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	1.0	1.0
106481628	0.0	0.0
106481629	0.0	1.0
106481626	0.0	0.0
106481627	0.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	0.0	0.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	0.0	0.0
100271122	0.0	0.0
199692	1887.0	1600.0
645784	9.0	88.0
100271118	0.0	0.0
100271117	0.0	0.0
100271119	0.0	0.0
100271114	0.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	5.0	9.0
643115	0.0	0.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	0.0
645798	1.0	3.0
643136	1.0	0.0
106481602	0.0	1.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	1.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	5.0	5.0
100271106	3.0	7.0
106481610	0.0	0.0
100271105	1.0	0.0
643126	1.0	0.0
199699	4.0	2.0
728393	0.0	0.0
100128899	0.0	0.0
728395	0.0	0.0
114625	1837.0	2220.0
54112	7.0	6.0
56776	63.0	21.0
283248	57.0	19.0
344729	0.0	0.0
100128894	4.0	2.0
100128893	14.0	7.0
100128890	46.0	8.0
728386	0.0	0.0
728388	0.0	0.0
100128889	1.0	1.0
100128888	1.0	3.0
114614	13.0	39.0
283238	0.0	0.0
100190800	60.0	68.0
283237	836.0	1181.0
283236	0.0	0.0
283234	210.0	718.0
728381	0.0	0.0
283232	2128.0	1403.0
728380	2.0	6.0
100128881	27.0	53.0
100128880	0.0	0.0
692099	703.0	2196.0
114609	484.0	392.0
29128	5.0	169.0
29123	7021.0	5836.0
344709	0.0	0.0
29122	75.0	45.0
29121	236.0	531.0
283229	184.0	308.0
29127	281.0	461.0
29126	206.0	658.0
29125	21.0	54.0
29124	1.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	4.0	1.0
100128867	1.0	1.0
54145	0.0	0.0
54143	0.0	0.0
283219	1442.0	1427.0
54149	1021.0	1371.0
54148	891.0	972.0
54147	0.0	0.0
283212	180.0	184.0
692091	0.0	0.0
692092	0.0	0.0
692093	3.0	4.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	1.0	0.0
100128857	2.0	0.0
100271093	0.0	1.0
100271092	0.0	0.0
728350	7.0	12.0
285872	1.0	3.0
100128853	0.0	0.0
29109	1483.0	7375.0
29108	236.0	872.0
285877	0.0	0.0
29107	834.0	761.0
285878	0.0	0.0
29106	156.0	7.0
728358	0.0	0.0
29101	12400.0	9313.0
29100	2688.0	2421.0
29105	2010.0	1950.0
29104	885.0	665.0
29103	4236.0	3278.0
29102	3335.0	2897.0
100271098	1.0	2.0
283284	282.0	240.0
728343	0.0	0.0
728342	185.0	24.0
100128849	0.0	1.0
728344	0.0	0.0
100271081	1.0	6.0
100128845	0.0	0.0
728340	256.0	208.0
285888	0.0	0.0
29119	36.0	0.0
107057644	8.0	21.0
29118	191.0	46.0
107057647	0.0	0.0
114655	3.0	3.0
29117	4512.0	5411.0
107057646	0.0	0.0
114657	0.0	0.0
114659	352.0	595.0
126638	0.0	0.0
54165	2787.0	1921.0
126637	0.0	0.0
29110	1466.0	2056.0
29116	4286.0	4364.0
29115	3015.0	2981.0
29114	2.0	5.0
29113	0.0	2.0
100271087	4.0	1.0
100271089	0.0	0.0
100271085	0.0	0.0
100128836	5.0	10.0
728378	0.0	1.0
728377	675.0	402.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	0.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	1.0
126626	1133.0	945.0
81793	3.0	79.0
81794	173.0	333.0
81796	3.0	14.0
81790	3252.0	3115.0
100271076	0.0	0.0
283267	353.0	258.0
91107	1338.0	3491.0
100128830	1.0	0.0
81792	153.0	51.0
100271078	0.0	0.0
100271073	1.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	0.0
728366	1.0	0.0
728361	1.0	3.0
100128822	584.0	669.0
728369	0.0	0.0
81786	577.0	638.0
54187	2009.0	1779.0
81788	5748.0	1368.0
81789	517.0	667.0
283257	0.0	0.0
100271065	0.0	0.0
645700	10.0	1.0
283254	189.0	175.0
126695	1639.0	1697.0
148003	0.0	0.0
378108	5.0	8.0
151649	22.0	7.0
151648	11.0	28.0
151647	2.0	0.0
151645	13.0	25.0
200909	0.0	0.0
200916	565.0	926.0
148014	10.0	4.0
151658	2.0	5.0
151651	99.0	23.0
56704	473.0	856.0
148022	1252.0	1889.0
126669	3628.0	5316.0
126668	214.0	333.0
100126297	0.0	0.0
100126299	0.0	0.0
100126296	0.0	0.0
200931	341.0	147.0
200933	714.0	959.0
126661	139.0	55.0
56729	1.0	26.0
283298	313.0	35.0
283297	0.0	0.0
136051	494.0	718.0
138639	372.0	428.0
692076	3.0	1.0
391121	0.0	0.0
391120	0.0	2.0
391123	8.0	4.0
200942	4068.0	2463.0
440577	11.0	22.0
440574	2630.0	1342.0
56731	4266.0	3435.0
100126270	6.0	4.0
692084	0.0	0.0
692085	0.0	0.0
692086	31.0	6.0
138649	78.0	60.0
200959	1.0	0.0
200958	472.0	937.0
391135	2.0	3.0
440567	58.0	63.0
391139	12.0	11.0
440563	0.0	0.0
440561	0.0	0.0
151613	1842.0	1771.0
692072	0.0	0.0
692075	8.0	4.0
692057	0.0	0.0
692058	3.0	0.0
124056	0.0	1.0
81706	11936.0	12965.0
391104	0.0	0.0
391107	0.0	0.0
391106	0.0	0.0
81704	1092.0	1232.0
391109	0.0	0.0
440595	216.0	421.0
56751	2.0	1.0
692063	0.0	0.0
8402	4810.0	4528.0
391110	0.0	0.0
8403	1.0	0.0
391112	0.0	0.0
124045	575.0	438.0
391114	0.0	0.0
124044	1015.0	1220.0
391115	0.0	0.0
440585	5.0	0.0
391117	0.0	0.0
440584	25.0	45.0
391119	0.0	0.0
54101	2275.0	2081.0
151636	3450.0	6704.0
440590	287.0	318.0
54103	1786.0	1600.0
54102	2351.0	3704.0
54108	3984.0	3402.0
54107	3117.0	3899.0
54106	2.0	1.0
692053	1.0	0.0
391040	1.0	0.0
645683	9.0	40.0
8410	0.0	0.0
645682	1.0	0.0
645688	4.0	14.0
391044	1.0	1.0
645687	0.0	1.0
8411	2865.0	2890.0
645686	0.0	0.0
8412	1848.0	1570.0
391045	2.0	8.0
440533	0.0	48.0
8406	710.0	53.0
8407	17641.0	22555.0
8404	10722.0	1733.0
8405	4633.0	4374.0
8408	3824.0	3284.0
8409	2848.0	2908.0
391051	48.0	7.0
8420	843.0	1001.0
645694	8.0	5.0
391053	0.0	1.0
645693	10.0	50.0
643031	0.0	2.0
8424	459.0	2173.0
8425	37959.0	9454.0
643037	1.0	0.0
163589	128.0	117.0
643034	0.0	0.0
440525	75.0	89.0
391059	281.0	155.0
645691	9.0	12.0
163590	4583.0	5487.0
8417	5789.0	5118.0
8418	1082.0	1450.0
8416	1378.0	2112.0
8419	15.0	5.0
8431	1.0	8.0
8435	2.0	6.0
8436	7482.0	2554.0
8433	0.0	3.0
8434	699.0	298.0
391026	0.0	1.0
440556	1329.0	170.0
440560	1.0	0.0
8428	4441.0	5972.0
8427	1765.0	2074.0
103157000	0.0	0.0
8443	3550.0	3510.0
8440	4547.0	6131.0
8446	1372.0	1767.0
8447	400.0	127.0
8444	810.0	343.0
8445	1781.0	2413.0
391037	4.0	7.0
391039	4.0	4.0
643050	0.0	0.0
285905	5.0	11.0
285908	505.0	390.0
8439	2394.0	3214.0
8437	2679.0	3339.0
8438	32.0	44.0
8453	2022.0	2547.0
8454	4068.0	4967.0
8451	6355.0	5709.0
8452	5748.0	5769.0
8458	762.0	840.0
8455	8692.0	8100.0
8456	36.0	7.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	3758.0	4895.0
106481583	0.0	0.0
106481584	3.0	0.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	1.0
8448	1.0	5.0
8449	1926.0	2589.0
106481580	0.0	0.0
8464	727.0	887.0
8462	1861.0	1446.0
8463	552.0	628.0
8468	3.0	2.0
391099	1.0	0.0
8467	8722.0	9335.0
342184	1661.0	1812.0
246312	0.0	0.0
106481589	0.0	0.0
8460	965.0	523.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	14.0	10.0
106481599	0.0	2.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	10083.0	4333.0
106481590	0.0	0.0
106481591	0.0	0.0
8476	3006.0	1831.0
8473	8136.0	11718.0
440519	31.0	69.0
440518	0.0	0.0
8479	1668.0	1646.0
440515	2212.0	1764.0
8477	50.0	102.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	0.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	113.0	2.0
8470	50405.0	2929.0
106481561	0.0	2.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	1.0	1.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	1.0	0.0
8487	379.0	375.0
8484	2.0	0.0
391075	0.0	0.0
440508	2.0	0.0
391077	0.0	0.0
391076	0.0	0.0
8488	0.0	5.0
440503	189.0	211.0
8489	1.0	5.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	25.0	178.0
8483	172.0	8.0
8480	1552.0	1794.0
8481	2611.0	2635.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	0.0	0.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	12.0	9.0
8497	26.0	65.0
728431	239.0	545.0
8498	4106.0	5255.0
728430	0.0	0.0
100128934	0.0	0.0
8495	4509.0	5913.0
8496	5237.0	4206.0
91012	2615.0	3198.0
100128936	84.0	130.0
728432	0.0	0.0
100128930	0.0	1.0
8499	27.0	5.0
106481536	0.0	0.0
8490	14166.0	3987.0
106481537	0.0	0.0
285954	14.0	8.0
285955	16.0	9.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1132.0	1093.0
54075	0.0	0.0
101669766	66.0	54.0
728434	0.0	0.0
91010	2963.0	3447.0
285958	733.0	65.0
101669767	0.0	0.0
8491	2957.0	2599.0
106481538	0.0	0.0
8492	88.0	42.0
54072	1.0	1.0
106481539	0.0	0.0
101669762	180.0	808.0
106481540	0.0	0.0
101669763	0.0	0.0
101669764	0.0	2.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	0.0	0.0
81695	1.0	0.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	0.0	0.0
106481542	0.0	0.0
81693	193.0	12.0
100271056	1.0	0.0
100271050	2.0	2.0
100271053	0.0	0.0
93664	2049.0	1798.0
100128923	1.0	0.0
93663	2972.0	6389.0
285961	7.0	12.0
93668	0.0	0.0
285962	147.0	106.0
106481547	0.0	1.0
54082	32.0	8.0
106481548	0.0	0.0
285965	5.0	3.0
285966	92.0	66.0
106481545	1.0	1.0
106481546	2.0	0.0
93661	0.0	0.0
100128927	1557.0	2576.0
54084	262.0	44.0
106481549	0.0	0.0
106481550	0.0	0.0
81688	14230.0	16146.0
106481551	0.0	0.0
54089	1.0	1.0
81689	3417.0	1897.0
54088	3.0	13.0
106481554	0.0	0.0
100271047	0.0	0.0
106481555	0.0	0.0
106481552	1.0	0.0
106456574	0.0	0.0
106481553	0.0	0.0
93659	0.0	0.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	2965.0	3002.0
342132	393.0	468.0
285971	1245.0	708.0
285972	3.0	8.0
285973	15.0	70.0
100128911	0.0	0.0
728450	0.0	0.0
54093	1001.0	806.0
106481514	0.0	0.0
106481515	0.0	0.0
106481512	0.0	0.0
54090	0.0	0.0
106481513	3.0	4.0
54097	948.0	73.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	60.0	197.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	5.0	1.0
54098	1.0	0.0
246330	739.0	1083.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	10.0	12.0
100271033	19.0	12.0
645619	0.0	0.0
100271031	1.0	2.0
344787	164.0	260.0
100128902	0.0	0.0
728441	34.0	271.0
100128903	0.0	0.0
222389	2687.0	6730.0
106481525	0.0	5.0
106481526	2.0	2.0
285987	4.0	1.0
106481523	0.0	0.0
285989	606.0	500.0
106481524	0.0	0.0
106481529	0.0	0.0
728448	71.0	54.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	2.0	1.0
106481530	0.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	468.0	591.0
91056	1565.0	1921.0
645641	0.0	0.0
91050	1417.0	1004.0
100271015	0.0	1.0
106481500	0.0	0.0
645638	42.0	103.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	37.0	27.0
106481503	0.0	0.0
106481504	2.0	0.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	0.0	0.0
106481508	0.0	0.0
106481505	0.0	2.0
106481506	0.0	0.0
100271007	0.0	5.0
283316	49.0	22.0
106481510	0.0	0.0
106481511	0.0	0.0
100271003	6.0	11.0
283314	88.0	141.0
100271006	0.0	0.0
283310	4.0	3.0
344758	0.0	0.0
100271001	0.0	0.0
344752	0.0	0.0
728411	315.0	248.0
728410	0.0	0.0
643003	0.0	10.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	2.0
91074	3.0	0.0
728409	0.0	0.0
283303	3.0	0.0
344741	1.0	1.0
728400	0.0	0.0
645676	81.0	65.0
285941	0.0	0.0
728405	0.0	0.0
285943	16.0	8.0
728407	85.0	65.0
728402	0.0	0.0
728403	0.0	0.0
643008	1164.0	1159.0
645668	0.0	1.0
100506658	5060.0	4394.0
100506655	2.0	6.0
81849	41.0	1515.0
56890	1008.0	731.0
56891	0.0	1.0
100506650	0.0	0.0
81846	4129.0	4515.0
81847	3392.0	4270.0
81848	1169.0	1393.0
56896	0.0	1.0
56897	4083.0	4680.0
81853	6572.0	4399.0
56898	5891.0	5907.0
81855	2423.0	4139.0
56899	880.0	357.0
56892	405.0	9002.0
56893	1971.0	2492.0
121275	7.0	3.0
121278	0.0	0.0
56894	12597.0	8700.0
81850	0.0	0.0
145249	0.0	1.0
56895	699.0	36.0
81851	0.0	0.0
649137	2.0	1.0
81839	2365.0	759.0
121274	1858.0	1886.0
121273	12.0	18.0
145264	1.0	0.0
121270	0.0	0.0
145258	21.0	0.0
121268	21.0	55.0
81844	7232.0	7913.0
145259	9.0	9.0
133283	269.0	1002.0
375593	12.0	15.0
100506649	128.0	121.0
100506673	0.0	0.0
121260	1534.0	3457.0
145270	177.0	0.0
100506671	4.0	7.0
81875	2154.0	1460.0
81876	13103.0	11541.0
81870	0.0	0.0
81871	0.0	0.0
121256	37.0	195.0
81872	0.0	0.0
81873	2010.0	3579.0
387597	32.0	26.0
100506668	809.0	656.0
160897	1511.0	1078.0
649159	0.0	0.0
145282	602.0	565.0
387590	3599.0	3423.0
81856	582.0	486.0
81857	4662.0	4393.0
100506660	10.0	32.0
81858	3376.0	3803.0
135886	4.0	2.0
147872	0.0	5.0
81889	1607.0	1926.0
145200	16.0	11.0
81892	1692.0	1538.0
81893	1.0	0.0
81894	1588.0	1308.0
81890	2386.0	1963.0
135892	38.0	1.0
649179	0.0	2.0
100506600	62.0	44.0
613126	31.0	8.0
81887	2697.0	3092.0
81888	735.0	934.0
145216	7.0	2.0
338591	2.0	0.0
649186	2.0	1.0
338596	34.0	6.0
338599	0.0	0.0
169200	5777.0	2833.0
145226	478.0	203.0
100506637	164.0	107.0
160857	438.0	388.0
160851	597.0	1135.0
91227	49.0	25.0
