id	6c4588e2-ce36-4ac6-b8b1-35f8dad9d4c9	e8f96d88-a746-4253-ac41-9e91f2c33c31
58499	2834.0	2919.0
58498	3.0	0.0
200172	22.0	28.0
83451	3838.0	2868.0
83450	1437.0	1600.0
83452	1506.0	984.0
153364	1125.0	982.0
83448	2635.0	2104.0
200186	3693.0	3651.0
83447	2.0	5.0
200185	994.0	1073.0
83449	18.0	9.0
83444	188.0	205.0
83443	4901.0	4306.0
83446	0.0	0.0
83445	2.0	12.0
83440	2770.0	2940.0
83442	5217.0	5754.0
114984	2218.0	2471.0
114987	1614.0	922.0
391603	0.0	0.0
10657	11978.0	12171.0
126969	752.0	697.0
10656	323.0	216.0
10659	3531.0	2211.0
10658	9276.0	8432.0
114990	3045.0	3731.0
114991	3032.0	4918.0
10651	2393.0	3033.0
10650	116.0	46.0
10653	48636.0	87339.0
10652	6879.0	6420.0
342667	9.0	3.0
10655	2.0	2.0
643812	0.0	0.0
342666	13.0	24.0
10654	4300.0	3737.0
136306	53.0	412.0
126961	0.0	1.0
10668	1393.0	956.0
10667	1742.0	1651.0
643827	5.0	4.0
10669	65.0	8.0
10660	0.0	1.0
10661	3.0	2.0
731220	6.0	49.0
138971	0.0	0.0
10664	4684.0	4655.0
10663	643.0	47.0
10666	272.0	38.0
731223	46.0	27.0
10665	0.0	0.0
136319	21084.0	17447.0
163933	53.0	26.0
317691	0.0	0.0
339005	307.0	303.0
10635	113.0	271.0
10634	1531.0	1434.0
10637	6.0	13.0
10636	2263.0	1244.0
10638	0.0	0.0
114971	1098.0	1145.0
10631	673.0	3276.0
643836	2726.0	2260.0
10630	249.0	39.0
643837	755.0	930.0
10633	31.0	23.0
643834	0.0	0.0
10632	10243.0	9716.0
100124394	0.0	0.0
10645	3826.0	3152.0
10648	0.0	0.0
10647	5.0	3.0
148304	281.0	241.0
114960	1.0	0.0
10640	6039.0	4173.0
136332	81.0	77.0
10642	4.0	5.0
643847	2.0	0.0
10641	1334.0	1491.0
10644	1274.0	3631.0
10643	97.0	5848.0
317671	183.0	233.0
643862	0.0	0.0
391642	1.0	0.0
10609	2406.0	3493.0
391647	5.0	8.0
10613	3563.0	5413.0
10612	597.0	527.0
10615	1251.0	311.0
10614	4364.0	3624.0
10617	3410.0	3049.0
401525	0.0	2.0
10616	4312.0	3212.0
10618	33876.0	34729.0
643854	0.0	0.0
643853	162.0	89.0
643859	0.0	0.0
10611	8714.0	5440.0
10610	4756.0	3572.0
643872	5.0	5.0
643873	274.0	204.0
643870	4.0	4.0
317684	1.0	0.0
391655	0.0	0.0
391657	0.0	0.0
391656	0.0	2.0
317687	0.0	0.0
10623	1592.0	1256.0
10626	1046.0	950.0
10625	7538.0	12348.0
10628	76275.0	108707.0
10627	17910.0	13887.0
10629	1185.0	1148.0
342618	11.0	0.0
643865	0.0	0.0
643866	300.0	256.0
10620	367.0	447.0
10622	263.0	139.0
10621	1321.0	913.0
101954275	1.0	1.0
101954276	49.0	0.0
643880	0.0	0.0
101954273	0.0	2.0
643884	0.0	0.0
101954277	0.0	0.0
101954278	40.0	20.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	253.0	300.0
83606	4437.0	4233.0
101954271	5.0	4.0
83605	2332.0	2428.0
101954272	12.0	0.0
83608	690.0	760.0
83607	2174.0	1830.0
151903	2550.0	3401.0
401507	0.0	0.0
317649	5344.0	2382.0
391627	0.0	0.0
401505	970.0	1127.0
388007	0.0	0.0
317648	1540.0	1515.0
100419709	14.0	11.0
100419705	0.0	0.0
643875	0.0	0.0
401509	114.0	120.0
401508	0.0	0.0
101954264	19.0	3.0
138948	53.0	57.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	20.0	2.0
102464827	0.0	0.0
391630	39.0	6.0
102464828	0.0	0.0
317662	2068.0	1364.0
100419711	2.0	5.0
102464825	0.0	0.0
56000	5.0	1.0
391632	0.0	7.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	63.0	69.0
102464824	0.0	0.0
56005	6148.0	6531.0
10602	2573.0	1376.0
56006	1334.0	1510.0
83604	2464.0	2777.0
10603	510.0	755.0
10606	6245.0	5262.0
100419717	0.0	0.0
56001	0.0	0.0
10605	4593.0	4137.0
10608	8097.0	8490.0
10607	2812.0	3276.0
10600	5570.0	3450.0
101929254	0.0	0.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	0.0
102464837	0.0	0.0
102464834	0.0	2.0
102464835	0.0	0.0
148362	4877.0	3299.0
102464832	0.0	0.0
100271849	27.0	35.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	261.0	85.0
112398	1436.0	1095.0
100419735	0.0	0.0
391697	2.0	1.0
391696	0.0	0.0
100419733	2.0	0.0
388021	3.0	89.0
100419734	0.0	0.0
391698	0.0	0.0
100419731	0.0	0.0
100271836	113.0	85.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	4.0	1.0
388015	0.0	1.0
101954204	0.0	0.0
199953	1323.0	1105.0
161357	9.0	0.0
100420734	0.0	0.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	2.0	2.0
731275	44.0	45.0
199920	100.0	1.0
222826	3.0	5.0
101929286	0.0	1.0
391670	1.0	0.0
391672	10.0	7.0
161342	1.0	0.0
148398	242.0	113.0
100419758	358.0	459.0
100419751	1.0	0.0
124359	505.0	595.0
101929293	50.0	64.0
100420752	1.0	1.0
100420754	0.0	0.0
10691	1568.0	1536.0
10690	1.0	18.0
101929212	107.0	80.0
101929218	0.0	0.0
388076	1.0	1.0
388077	7.0	0.0
100419764	0.0	0.0
199900	0.0	0.0
151963	299.0	696.0
10693	343.0	330.0
10692	20.0	14.0
10695	4710.0	5501.0
10694	8228.0	7511.0
10699	67.0	55.0
101929221	0.0	3.0
100420763	0.0	1.0
101929225	0.0	4.0
101929222	0.0	0.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	1167.0	1151.0
101929239	1.0	0.0
100419788	0.0	0.0
148345	26.0	38.0
101929238	0.0	0.0
220213	3337.0	3518.0
10678	3993.0	3718.0
151987	6069.0	5615.0
10671	2674.0	2351.0
10670	6881.0	4958.0
10673	508.0	109.0
10672	5296.0	4209.0
10675	33.0	263.0
10677	527.0	331.0
100419793	0.0	0.0
100420784	7.0	5.0
100420786	7.0	2.0
101929247	0.0	0.0
100420787	3.0	0.0
101929244	0.0	0.0
220202	0.0	7.0
222865	20.0	9.0
10682	1572.0	1903.0
10681	3426.0	1526.0
10683	65.0	39.0
10686	81.0	4167.0
136371	0.0	0.0
643803	0.0	0.0
10687	393.0	88.0
100419682	3.0	0.0
100420678	189.0	132.0
222894	0.0	0.0
100419687	0.0	0.0
283807	213.0	167.0
653194	0.0	0.0
83598	9.0	25.0
83597	19.0	12.0
653199	98.0	71.0
83594	3098.0	3041.0
83593	2433.0	1490.0
83596	457.0	549.0
83595	390.0	405.0
83590	2748.0	3092.0
653190	27.0	177.0
653192	0.0	0.0
83592	152.0	16.0
83591	663.0	690.0
1909	569.0	524.0
100420689	2.0	1.0
1908	2020.0	4085.0
161291	17468.0	19122.0
653188	0.0	1.0
653189	45.0	28.0
1907	22.0	159.0
1906	150.0	280.0
197258	2587.0	2371.0
1903	722.0	494.0
197259	438.0	440.0
1902	2478.0	662.0
1901	2634.0	2958.0
100420681	0.0	0.0
197257	2229.0	2396.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	0.0
449492	0.0	0.0
1910	2158.0	8632.0
1917	18.0	36.0
1915	412442.0	353419.0
1912	8567.0	12550.0
1911	1280.0	946.0
101929202	2.0	1.0
101929203	0.0	0.0
199899	0.0	0.0
148281	13.0	6.0
219287	9.0	2.0
161253	34.0	12.0
219285	1906.0	1184.0
283849	297.0	1038.0
283848	445.0	228.0
1932	1.0	1.0
283847	2.0	7.0
256227	7.0	3.0
256223	0.0	0.0
1939	4728.0	4781.0
1938	209580.0	171065.0
1937	19.0	23.0
1936	7646.0	8482.0
1934	10.0	9.0
1933	11847.0	8954.0
161247	25.0	33.0
219293	1319.0	1526.0
1943	1.0	12.0
1942	4514.0	6269.0
256236	498.0	112.0
1949	67.0	65.0
199870	1951.0	1620.0
1948	2772.0	4463.0
1947	1733.0	2458.0
1946	235.0	40.0
1945	451.0	827.0
1944	79.0	180.0
161271	0.0	0.0
1954	7662.0	8713.0
1953	1158.0	818.0
1952	10816.0	10197.0
1951	170.0	114.0
1950	481.0	126.0
283820	872.0	706.0
1959	37710.0	31870.0
1958	177103.0	224379.0
1956	8502.0	8873.0
1955	10274.0	4502.0
1965	5044.0	3984.0
1964	7334.0	5172.0
199857	1298.0	1048.0
1962	1614.0	1054.0
1961	6.0	91.0
1960	7433.0	2633.0
220296	8.0	0.0
1969	4042.0	4746.0
1968	11522.0	11143.0
1967	2488.0	2655.0
114904	235.0	592.0
114905	732.0	31.0
114907	5284.0	1707.0
114908	35713.0	50861.0
340094	0.0	0.0
643783	283.0	115.0
114900	28.0	5.0
653108	0.0	0.0
401450	0.0	0.0
114902	0.0	0.0
1975	36671.0	27471.0
1974	36762.0	41588.0
1973	264.0	201.0
283888	28.0	25.0
401447	1.0	2.0
653113	225.0	210.0
1979	13470.0	9184.0
1978	439.0	354.0
1977	3329.0	3146.0
643790	9.0	5.0
1990	0.0	0.0
256281	1650.0	1759.0
1987	0.0	0.0
1986	3.0	2.0
1984	16562.0	16776.0
1983	15648.0	9523.0
1982	88293.0	60084.0
283876	44.0	63.0
1981	25603.0	27002.0
1980	5.0	8.0
283871	1428.0	1310.0
283870	247.0	448.0
105375616	0.0	0.0
340075	16.0	6.0
340073	0.0	0.0
653125	31.0	39.0
401431	647.0	263.0
83528	4.0	0.0
1998	2815.0	3253.0
1997	8641.0	6654.0
283869	2.0	58.0
1996	4.0	1.0
401428	49.0	69.0
83538	377.0	325.0
1995	6.0	10.0
401427	57.0	24.0
283867	0.0	0.0
1994	5168.0	6001.0
1993	7.0	18.0
1992	6273.0	3979.0
1991	24.0	0.0
283860	4.0	2.0
83530	7.0	1.0
340069	2.0	4.0
1999	796.0	1762.0
105375606	0.0	0.0
340061	1993.0	3067.0
653115	95.0	67.0
653121	1236.0	1228.0
653122	77.0	56.0
283854	0.0	0.0
653123	0.0	0.0
401491	159.0	158.0
100124412	0.0	0.0
653147	13.0	6.0
401498	10.0	159.0
653149	1.0	0.0
401497	0.0	0.0
401494	1196.0	888.0
401492	269.0	362.0
83550	0.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	5712.0	6178.0
83539	1.0	0.0
83547	3864.0	2941.0
83546	1.0	0.0
653140	24.0	7.0
83549	3116.0	2836.0
83548	3866.0	3351.0
83543	23476.0	11568.0
653145	1.0	1.0
83544	3783.0	2417.0
83541	650.0	1393.0
83540	48.0	60.0
126917	2041.0	4356.0
340037	14.0	9.0
114926	4087.0	2845.0
114928	3222.0	3185.0
339044	1.0	2.0
256297	2.0	2.0
401474	3120.0	3282.0
653174	0.0	0.0
653175	2.0	1.0
340024	0.0	0.0
114915	1108.0	1452.0
401466	1664.0	1531.0
653162	24.0	38.0
653163	0.0	0.0
283899	2734.0	2784.0
653166	0.0	0.0
283897	458.0	25.0
339145	16.0	0.0
391723	1.0	0.0
391722	4.0	18.0
10778	3363.0	2643.0
10777	4.0	0.0
10772	8669.0	7586.0
340120	5.0	0.0
10771	19253.0	14436.0
10773	1227.0	1076.0
10776	15714.0	12297.0
10775	2149.0	1867.0
10788	9933.0	11724.0
391739	0.0	0.0
10781	2074.0	1833.0
10780	628.0	623.0
10783	1399.0	1065.0
10782	3157.0	2669.0
10785	741.0	499.0
10787	19659.0	13714.0
10786	0.0	0.0
102606463	347.0	257.0
731308	0.0	2.0
339122	327.0	158.0
339123	3887.0	4036.0
102606462	0.0	0.0
391701	0.0	1.0
391703	0.0	0.0
151827	223.0	153.0
126826	1.0	0.0
643719	32.0	71.0
10755	6251.0	7013.0
151825	0.0	1.0
10758	2329.0	2533.0
126823	1032.0	961.0
126820	200.0	143.0
10750	68.0	89.0
10752	99.0	33.0
10751	0.0	0.0
10753	13.0	6.0
643714	0.0	0.0
138864	0.0	0.0
391712	136.0	111.0
391714	0.0	2.0
114836	478.0	37.0
10767	4004.0	2823.0
10766	14820.0	18766.0
151835	5.0	1.0
10769	1053.0	5014.0
391718	1.0	0.0
10768	17843.0	12236.0
126811	3.0	2.0
643723	21.0	23.0
10761	0.0	2.0
10763	3442.0	5384.0
10762	5292.0	4034.0
10765	4014.0	4818.0
101929179	0.0	0.0
388112	1.0	0.0
339105	48.0	19.0
83707	2039.0	2100.0
83706	1111.0	429.0
10734	106.0	84.0
10733	167.0	223.0
83714	738.0	573.0
10736	52.0	88.0
401648	3.0	0.0
643739	0.0	0.0
10735	14027.0	9914.0
401647	123.0	24.0
10738	3.0	3.0
401646	0.0	0.0
10737	11.0	7.0
10739	2.0	21.0
376132	0.0	0.0
10730	13074.0	10036.0
101929184	0.0	2.0
10732	2258.0	1735.0
138804	0.0	1.0
138805	0.0	2.0
138802	0.0	0.0
138803	0.0	0.0
643751	218.0	195.0
124221	38.0	47.0
124222	152.0	860.0
114897	2014.0	337.0
114898	168.0	16.0
124220	9.0	4.0
114899	543.0	112.0
391777	34.0	12.0
10745	962.0	785.0
56104	56.0	189.0
83700	1378.0	1690.0
401638	0.0	0.0
10744	1.0	0.0
56105	154.0	858.0
10747	88.0	52.0
401637	0.0	1.0
56106	361.0	74.0
10746	8984.0	6138.0
56107	196.0	93.0
10749	20781.0	14594.0
56100	399.0	610.0
401634	0.0	0.0
10748	108.0	95.0
56101	569.0	1317.0
56102	84.0	159.0
56103	90.0	688.0
643744	5.0	14.0
10741	6398.0	3906.0
56108	313.0	842.0
10740	14.0	6.0
643749	428.0	450.0
56109	245.0	605.0
10743	4113.0	4332.0
342732	4.0	3.0
10742	2466.0	2205.0
101929198	8.0	3.0
101929196	6.0	2.0
100420811	3.0	3.0
114884	641.0	427.0
317774	1.0	0.0
114885	1999.0	1648.0
401630	0.0	0.0
317772	8.0	3.0
100419821	0.0	1.0
56110	70.0	89.0
317778	0.0	0.0
83729	46.0	6.0
317775	4.0	0.0
83734	515.0	604.0
10712	1215.0	1458.0
83733	55.0	36.0
10714	1194.0	1353.0
126868	20.0	2.0
317769	0.0	0.0
100419829	0.0	0.0
10713	3198.0	3226.0
317768	0.0	0.0
10716	8.0	1.0
100419827	0.0	0.0
56111	95.0	372.0
10715	35.0	63.0
56112	149.0	52.0
56113	282.0	680.0
83732	1366.0	1263.0
10718	58.0	74.0
10717	1166.0	1094.0
56114	50.0	101.0
388125	280.0	87.0
401629	0.0	0.0
317781	2374.0	2246.0
388122	1.0	1.0
83719	2869.0	3045.0
56120	2.0	8.0
56121	226.0	492.0
114876	4580.0	3537.0
388121	437.0	66.0
83716	2510.0	709.0
83715	8.0	4.0
114879	1339.0	1645.0
100420829	0.0	0.0
10723	5969.0	3477.0
56126	63.0	89.0
83723	1.0	5.0
126859	40.0	74.0
56127	73.0	25.0
10725	5764.0	4150.0
56128	16.0	10.0
56129	117.0	46.0
10724	12457.0	11399.0
114880	271.0	138.0
56122	202.0	435.0
388115	4830.0	5241.0
401613	11.0	3.0
114881	1108.0	1280.0
10726	9333.0	9716.0
56123	139.0	348.0
401612	233.0	195.0
114882	5309.0	2692.0
56124	77.0	29.0
10728	20297.0	15924.0
114883	8092.0	6378.0
56125	176.0	114.0
643766	0.0	0.0
10721	24.0	60.0
10720	26.0	2.0
100420830	0.0	0.0
136259	1.0	0.0
100420834	0.0	0.0
317751	13.0	10.0
124274	0.0	0.0
388152	70.0	101.0
317754	0.0	0.0
317753	0.0	0.0
317749	630.0	635.0
342705	2.0	1.0
151888	106.0	10.0
151887	19426.0	1471.0
136263	2.0	0.0
100420841	0.0	0.0
101929145	431.0	228.0
100420843	3.0	2.0
100293090	10734.0	6119.0
148254	545.0	520.0
317762	2297.0	2153.0
317761	11.0	0.0
100419854	0.0	0.0
317760	9.0	12.0
317767	7.0	0.0
100271715	124.0	50.0
148252	173.0	27.0
100271722	234.0	356.0
199834	0.0	0.0
388135	203.0	170.0
101929152	1.0	0.0
100420854	0.0	0.0
222950	65.0	50.0
100419867	3.0	2.0
148266	1120.0	832.0
100419868	1.0	17.0
148268	999.0	817.0
100419866	11.0	11.0
100420859	0.0	0.0
124245	3147.0	3553.0
317729	0.0	0.0
136288	31.0	4.0
199800	16.0	17.0
101930150	0.0	0.0
163882	4109.0	3849.0
388165	98.0	120.0
100419873	0.0	0.0
100271700	60.0	35.0
100271703	0.0	0.0
100271702	44.0	39.0
100420875	1.0	0.0
100420877	0.0	2.0
388199	0.0	0.0
22794	10572.0	8817.0
22795	6262.0	6772.0
22796	2948.0	3159.0
22797	295.0	141.0
22798	35.0	326.0
317705	1.0	1.0
317703	0.0	0.0
317702	0.0	0.0
138882	0.0	73.0
138883	0.0	0.0
138881	0.0	2.0
100420881	0.0	0.0
388181	0.0	0.0
100419893	3.0	0.0
222967	8.0	6.0
219333	3924.0	2375.0
136227	17.0	71.0
222962	3290.0	3575.0
148213	287.0	373.0
388182	38.0	17.0
100419895	0.0	0.0
317716	0.0	0.0
148203	385.0	469.0
317719	33.0	12.0
148206	1865.0	1096.0
163859	3016.0	2477.0
101929110	3.0	1.0
101929111	1.0	0.0
219348	953.0	186.0
219347	179.0	174.0
100420898	1.0	0.0
148223	2485.0	2504.0
10799	233.0	221.0
136242	3.0	3.0
10791	1063.0	1691.0
10794	216.0	160.0
10793	993.0	867.0
10795	2768.0	2830.0
10798	0.0	0.0
10797	1334.0	790.0
101929121	3.0	3.0
101929120	0.0	0.0
101929127	17.0	1.0
317701	2.0	1.0
220323	1382.0	1537.0
148231	0.0	0.0
148229	142.0	126.0
151877	13.0	22.0
151871	1.0	0.0
93035	34380.0	38269.0
161176	1359.0	706.0
56097	10.0	13.0
56098	8.0	14.0
56099	522.0	1175.0
93034	19.0	13.0
283927	425.0	294.0
220359	31.0	29.0
653073	0.0	2.0
653075	8.0	11.0
256302	4567.0	4147.0
105373144	0.0	0.0
81050	0.0	0.0
199786	75.0	8.0
256309	765.0	521.0
100420792	0.0	0.0
95681	1059.0	1128.0
283914	0.0	0.0
81047	0.0	0.0
197131	3795.0	2723.0
197135	96.0	8.0
653061	23.0	57.0
93058	747.0	622.0
161198	1505.0	4963.0
283902	0.0	0.0
220382	335.0	336.0
81078	0.0	0.0
81079	0.0	0.0
81075	1.0	0.0
81076	0.0	0.0
100114903	4.0	5.0
199777	2870.0	2662.0
81061	0.0	0.0
653082	345.0	169.0
81090	0.0	0.0
100271649	0.0	0.0
199746	700.0	696.0
100271655	4.0	6.0
81099	0.0	0.0
100271650	14.0	14.0
199745	469.0	536.0
148170	159.0	167.0
256364	2792.0	4045.0
163786	371.0	331.0
220388	19.0	4.0
100271639	0.0	0.0
163782	81.0	223.0
100271646	7.0	24.0
283953	0.0	0.0
256355	80.0	74.0
100271644	0.0	0.0
283951	552.0	570.0
256356	2158.0	2240.0
100271643	1.0	1.0
100271640	0.0	0.0
81081	1.0	0.0
161159	4.0	1.0
148189	805.0	876.0
93099	6627.0	8858.0
100271627	10.0	7.0
283948	27.0	22.0
256329	308.0	332.0
100271634	0.0	0.0
100271636	0.0	1.0
100271630	0.0	3.0
100271633	0.0	1.0
100271632	1.0	2.0
199720	113.0	139.0
93082	10.0	2.0
161145	1630.0	2807.0
100271617	0.0	1.0
100271616	0.0	0.0
161142	16.0	8.0
100271619	0.0	1.0
148198	137.0	119.0
100271618	2.0	1.0
100271624	0.0	0.0
100271623	0.0	0.0
283933	261.0	282.0
100271625	0.0	0.0
93081	333.0	409.0
100271620	1.0	0.0
283932	98.0	121.0
100271622	1.0	1.0
100271621	0.0	0.0
199731	1105.0	675.0
100124332	1.0	0.0
643664	10.0	3.0
256394	0.0	0.0
83637	8136.0	8206.0
83636	1817.0	1540.0
401565	9.0	1.0
401563	27.0	49.0
401562	4.0	1.0
401561	1.0	12.0
283999	1.0	0.0
283994	1.0	5.0
643668	1.0	1.0
283991	2813.0	3698.0
340198	2.0	1.0
643669	13.0	15.0
340192	0.0	0.0
643680	9.0	3.0
197196	3.0	0.0
56033	9.0	13.0
401551	30.0	9.0
83657	201.0	182.0
83656	64.0	84.0
83659	57.0	1.0
283989	1326.0	1485.0
83658	7733.0	7444.0
401548	1281.0	1029.0
56034	2713.0	5653.0
283987	2147.0	2577.0
256369	0.0	0.0
401546	29.0	112.0
83655	0.0	0.0
283985	3.0	2.0
283982	0.0	0.0
283981	29.0	37.0
643677	9.0	5.0
83650	2.0	3.0
197187	151.0	180.0
449520	9.0	9.0
401541	181.0	211.0
401540	2.0	2.0
83639	2.0	1.0
83638	2891.0	3262.0
256380	84.0	10.0
449518	0.0	0.0
83648	12503.0	8025.0
401537	3.0	1.0
83647	0.0	0.0
83641	3473.0	1505.0
401535	10.0	10.0
83643	1455.0	498.0
401533	0.0	0.0
643689	3.0	6.0
283971	0.0	0.0
83640	792.0	744.0
283970	6.0	9.0
114826	1296.0	886.0
114827	517.0	148.0
378706	0.0	0.0
378707	0.0	0.0
378708	276.0	293.0
339184	3.0	4.0
339186	0.0	0.0
56052	1566.0	1723.0
114821	449.0	456.0
114822	2636.0	3387.0
114823	6936.0	5871.0
114824	9.0	1.0
114825	1421.0	1430.0
643699	852.0	1411.0
340168	1.0	1.0
114815	734.0	2998.0
114817	0.0	0.0
114818	204.0	65.0
114819	293.0	313.0
339175	935.0	879.0
56063	1064.0	1141.0
653017	0.0	0.0
56061	5060.0	5699.0
56062	235.0	83.0
114814	85.0	119.0
83667	1232.0	1271.0
83666	3033.0	2767.0
83660	6540.0	9137.0
340156	252.0	145.0
83661	0.0	0.0
114804	554.0	702.0
114805	1.0	1.0
340152	126.0	49.0
339168	0.0	2.0
114800	1082.0	674.0
114801	549.0	15.0
93010	175.0	395.0
114803	2011.0	1905.0
83697	6.0	11.0
81034	1746.0	1130.0
81035	1600.0	68.0
83696	3375.0	3489.0
83699	19501.0	15267.0
81037	11688.0	12720.0
83698	7.0	6.0
401588	579.0	342.0
83693	5617.0	3870.0
81030	316.0	15.0
83692	3408.0	2915.0
81031	4847.0	5859.0
83695	1933.0	2350.0
81033	2.0	0.0
83694	402.0	124.0
340146	1.0	0.0
83690	1326.0	3130.0
81027	32.0	8.0
81029	235.0	44.0
653042	0.0	0.0
653045	5.0	1.0
81025	2.0	1.0
401577	176.0	184.0
22877	11993.0	7859.0
22878	4838.0	3592.0
22879	5937.0	4178.0
22870	6812.0	8625.0
22871	169.0	85.0
22872	18679.0	15876.0
22873	377.0	81.0
22874	854.0	133.0
22875	3237.0	3018.0
22876	2259.0	3301.0
10899	10428.0	10683.0
10898	1347.0	1310.0
10891	6942.0	6742.0
136540	0.0	0.0
10890	15806.0	11223.0
10893	148.0	51.0
10892	2505.0	2153.0
136541	0.0	0.0
10895	0.0	0.0
342426	0.0	0.0
10894	1926.0	258.0
10897	4312.0	4453.0
10896	16.0	12.0
22888	861.0	1231.0
22889	1964.0	2278.0
22880	2713.0	2931.0
124540	10673.0	6924.0
22881	1085.0	1013.0
22882	3743.0	3670.0
22883	16045.0	14911.0
22884	2713.0	2132.0
22885	1267.0	385.0
22887	5219.0	4527.0
342419	0.0	1.0
124538	0.0	0.0
124535	8.0	3.0
148523	387.0	578.0
283598	1.0	0.0
283596	382.0	342.0
283592	81.0	10.0
22856	2377.0	2515.0
161514	0.0	0.0
731424	1.0	1.0
22858	2448.0	2273.0
22859	6174.0	9155.0
22850	2216.0	1840.0
22852	791.0	732.0
22853	4421.0	3256.0
22854	14.0	0.0
10877	0.0	0.0
10876	0.0	0.0
100419909	0.0	0.0
10879	9.0	13.0
10878	12.0	2.0
148534	1576.0	1117.0
104169670	10.0	0.0
104169671	0.0	0.0
100419903	2.0	3.0
283587	6.0	2.0
10871	131.0	176.0
10870	160.0	45.0
10873	596.0	681.0
10875	5654.0	503.0
10874	15.0	70.0
22866	158.0	11.0
22868	2412.0	2111.0
22869	1362.0	1180.0
100309464	0.0	0.0
161502	20.0	25.0
100420901	0.0	0.0
22861	3561.0	5250.0
22862	13966.0	9588.0
22863	2187.0	2014.0
22864	3372.0	3275.0
22865	12.0	0.0
10888	523.0	598.0
56203	12.0	15.0
643609	0.0	0.0
56204	5027.0	4169.0
10887	1.0	4.0
124512	2277.0	2667.0
148545	0.0	0.0
283579	1.0	1.0
283578	5984.0	4651.0
10880	1.0	2.0
283576	6.0	3.0
10882	7.0	63.0
10881	0.0	0.0
10884	3873.0	2796.0
283571	27.0	49.0
10886	90.0	426.0
10885	2365.0	2022.0
22834	2849.0	4374.0
22835	1072.0	905.0
22836	6112.0	6530.0
22837	4904.0	3806.0
101929059	11.0	42.0
22838	4947.0	4704.0
22839	5366.0	5109.0
100420910	6.0	2.0
100420916	3.0	0.0
22832	1382.0	917.0
124590	1.0	2.0
10855	191.0	93.0
10857	12022.0	12343.0
10856	4422.0	5503.0
10859	252.0	92.0
10858	128.0	244.0
100126793	34.0	30.0
10850	0.0	0.0
643617	1.0	4.0
643615	0.0	12.0
100126791	15.0	4.0
22844	46.0	7.0
22845	1120.0	1290.0
22846	831.0	754.0
22847	3136.0	3011.0
22848	14648.0	14673.0
22849	2826.0	1926.0
112597	293.0	521.0
100420920	1.0	0.0
100420921	0.0	0.0
100420924	2.0	0.0
124583	2969.0	3768.0
100420926	3.0	5.0
22841	3907.0	2535.0
100420927	0.0	1.0
100419930	3.0	6.0
22843	18.0	17.0
10866	829.0	385.0
100420919	0.0	0.0
10865	1193.0	616.0
10868	5505.0	5878.0
10867	4564.0	4629.0
10869	7643.0	7031.0
10861	231.0	111.0
101929074	195.0	242.0
10864	0.0	0.0
101929071	0.0	0.0
10863	411.0	153.0
22813	1.0	0.0
22814	0.0	0.0
643641	2248.0	1477.0
22815	0.0	2.0
22816	0.0	0.0
22818	15731.0	17334.0
10829	0.0	0.0
100419945	0.0	0.0
83849	49.0	27.0
83855	714.0	513.0
10833	0.0	0.0
83854	24.0	3.0
83857	947.0	275.0
10835	1.0	2.0
83856	744.0	365.0
10834	0.0	0.0
83851	42.0	13.0
10837	0.0	0.0
100419948	0.0	0.0
83850	1893.0	2665.0
10836	0.0	0.0
100419949	0.0	0.0
83853	30.0	45.0
10838	2922.0	2054.0
83852	2526.0	2647.0
124565	18238.0	22799.0
100419947	1.0	1.0
22808	4192.0	3062.0
22809	2181.0	1973.0
101929082	0.0	0.0
101929083	1.0	0.0
10830	0.0	0.0
643637	1.0	0.0
22822	18305.0	15460.0
22823	1742.0	1769.0
22824	872.0	330.0
101929086	0.0	0.0
22826	7113.0	6391.0
22827	7327.0	13009.0
643653	0.0	0.0
22828	4501.0	4099.0
22829	0.0	0.0
112574	5873.0	8300.0
100419955	0.0	0.0
56241	1748.0	654.0
100420946	0.0	0.0
56242	1709.0	1587.0
22820	16870.0	16322.0
22821	3523.0	5739.0
100419950	2.0	0.0
10844	5379.0	5104.0
83844	2.0	0.0
10846	2456.0	3608.0
10845	3976.0	3876.0
10848	1566.0	2078.0
56243	16313.0	16527.0
10847	11695.0	10132.0
56244	4.0	2.0
56245	14.0	9.0
10849	195.0	188.0
56246	1.0	4.0
643646	57.0	54.0
10840	1256.0	261.0
10842	0.0	0.0
101929093	0.0	0.0
10841	3.0	1.0
643648	0.0	0.0
101929010	3.0	0.0
100420950	1.0	0.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	1.0
100419963	1.0	0.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
