id	c643bb69-8c28-42bb-b7b8-1e27f0a46cfb	39113e53-0d26-4616-b23e-fb4c70dec853
8786	39.0	130.0
6125	52350.0	58958.0
101928578	44.0	158.0
8780	1266.0	4861.0
6117	2060.0	5125.0
8778	62.0	41.0
6119	1600.0	1158.0
6118	3266.0	5543.0
8794	34.0	982.0
8795	862.0	5452.0
6130	62988.0	71508.0
8792	76.0	258.0
6133	36962.0	21829.0
6132	93487.0	71647.0
8793	275.0	352.0
8798	713.0	1338.0
6135	74622.0	44090.0
8799	632.0	2446.0
6134	80545.0	70635.0
8796	39.0	4998.0
6137	100516.0	54973.0
8797	277.0	718.0
6136	53169.0	44556.0
100421307	0.0	0.0
101735302	78.0	921.0
8790	195.0	757.0
100134444	3.0	0.0
6128	35291.0	32592.0
8789	52.0	1.0
6129	33140.0	29194.0
6142	36008.0	16222.0
6141	54644.0	41917.0
100421311	0.0	10.0
6144	36658.0	12469.0
6143	85501.0	59029.0
100421313	0.0	3.0
6146	17298.0	16705.0
6145	9.0	2.0
6148	0.0	0.0
6147	41599.0	20305.0
100421318	0.0	0.0
100421319	0.0	0.0
100337590	0.0	1.0
100337591	0.0	8.0
6139	1792.0	2756.0
6138	35276.0	53700.0
6152	46058.0	38605.0
6155	47116.0	23396.0
6154	32937.0	22015.0
100421324	0.0	2.0
6157	67250.0	40224.0
6156	53140.0	34187.0
6159	31329.0	27788.0
6158	85443.0	42432.0
100421328	2.0	0.0
6150	2168.0	1588.0
101928527	372.0	696.0
6164	53974.0	27912.0
6163	23.0	18.0
6166	15505.0	9321.0
6165	42934.0	27029.0
6168	69484.0	40914.0
6167	60971.0	33309.0
100421338	0.0	1.0
6169	36668.0	17094.0
101928536	0.0	0.0
6160	61095.0	42432.0
101928537	1.0	2.0
6161	73899.0	38906.0
100421331	0.0	1.0
6175	50414.0	56687.0
6174	118.0	63.0
6176	90975.0	48756.0
101928545	40.0	151.0
6171	19093.0	15152.0
6170	9616.0	4635.0
6173	7234.0	3348.0
6172	495.0	231.0
100421340	0.0	0.0
100421341	0.0	1.0
100421354	1.0	0.0
6185	8205.0	25400.0
101928550	5.0	10.0
6188	76160.0	56062.0
6187	56301.0	42021.0
100421357	1.0	0.0
6189	35050.0	23219.0
101928555	12.0	19.0
6182	781.0	714.0
6181	82945.0	32569.0
6184	7562.0	19917.0
101928559	0.0	0.0
6183	1044.0	1014.0
100421350	6.0	16.0
100421351	0.0	17.0
100421353	1.0	6.0
6197	1320.0	6825.0
6196	883.0	12427.0
6199	1238.0	2345.0
6198	667.0	1934.0
6191	97570.0	113409.0
6193	44567.0	27943.0
6192	0.0	13.0
91373	279.0	716.0
6195	2134.0	3863.0
6194	125987.0	95124.0
390916	273.0	570.0
145407	58.0	434.0
100421363	0.0	0.0
100421376	0.0	0.0
100421379	4.0	1.0
91369	500.0	2411.0
91368	855.0	1155.0
652489	2.0	0.0
390924	12.0	18.0
389901	11.0	12.0
390928	2.0	4.0
390927	121.0	1119.0
100421371	0.0	13.0
100421374	5.0	39.0
389903	3.0	0.0
100421389	0.0	0.0
91392	91.0	635.0
389935	0.0	0.0
389932	1.0	4.0
100421384	10.0	15.0
100421398	21.0	9.0
100421399	0.0	0.0
101928513	11.0	8.0
91380	0.0	0.0
390904	0.0	0.0
145438	5.0	10.0
100421390	1.0	1.0
100421391	1.0	0.0
100421395	1.0	9.0
100421397	0.0	1.0
375316	7.0	39.0
375318	0.0	0.0
390963	7.0	66.0
375307	107.0	211.0
389941	10.0	62.0
389948	0.0	0.0
375337	137.0	0.0
377997	0.0	0.0
387316	2.0	0.0
121456	3.0	97.0
387317	0.0	1.0
121457	588.0	1973.0
389976	0.0	0.0
375341	421.0	691.0
387319	0.0	0.0
375323	2.0	13.0
389970	1.0	1.0
390940	200.0	525.0
133418	2391.0	9292.0
390948	1.0	0.0
121441	411.0	1169.0
390949	2.0	3.0
652411	1.0	2.0
145370	8.0	4.0
102724954	1.0	0.0
54596	9.0	24.0
375484	185.0	570.0
91526	1567.0	1411.0
133396	3.0	19.0
196951	103.0	369.0
91523	916.0	920.0
91522	2940.0	5917.0
121391	0.0	1.0
145376	19.0	32.0
400986	44.0	153.0
400984	8.0	47.0
196968	6.0	34.0
157378	561.0	2882.0
723961	0.0	0.0
145389	210.0	525.0
157381	0.0	8.0
91543	1100.0	1560.0
91544	1378.0	3379.0
102724923	4.0	6.0
652423	0.0	0.0
169355	61.0	49.0
400966	2.0	2.0
121364	0.0	0.0
400961	180.0	396.0
157376	0.0	0.0
91574	622.0	1706.0
157313	193.0	84.0
157317	1.0	1.0
147991	407.0	2480.0
399495	2.0	4.0
159963	4.0	4.0
100506965	174.0	2259.0
100506963	26.0	81.0
387495	0.0	0.0
387496	1846.0	333.0
387494	0.0	0.0
387491	0.0	0.0
387492	24.0	73.0
387486	0.0	0.0
157310	874.0	889.0
100506994	7.0	75.0
338470	0.0	0.0
170302	14.0	358.0
204010	1.0	55.0
399473	17.0	228.0
399474	26.0	105.0
91584	179.0	2023.0
159989	7.0	27.0
91582	3718.0	3531.0
107126360	0.0	0.0
133383	97.0	363.0
100506930	301.0	1859.0
100820741	0.0	0.0
338448	0.0	0.0
8808	32.0	597.0
8809	204.0	855.0
54512	745.0	874.0
54511	49.0	40.0
54510	64.0	615.0
54516	179.0	411.0
8802	2481.0	4741.0
8803	562.0	2541.0
54514	6.0	0.0
8800	151.0	572.0
8801	1411.0	3186.0
8807	103.0	60.0
400916	2551.0	1484.0
54518	1669.0	1457.0
8804	3111.0	6950.0
100506939	0.0	1.0
54517	186.0	729.0
8805	491.0	1603.0
8820	64.0	58.0
8821	372.0	936.0
338440	941.0	1026.0
338442	24.0	56.0
8819	636.0	588.0
100820732	0.0	0.0
255620	0.0	0.0
54522	178.0	422.0
54521	299.0	1377.0
54520	590.0	2549.0
100820735	0.0	0.0
8813	1149.0	2226.0
170393	10.0	7.0
8814	26.0	152.0
170392	15.0	50.0
100506925	0.0	0.0
8811	29.0	13.0
8812	25.0	672.0
8817	53.0	140.0
8818	1660.0	3524.0
54529	1239.0	2379.0
255626	0.0	0.0
8815	4080.0	7701.0
8816	1214.0	4637.0
170394	617.0	1439.0
8831	188.0	1537.0
8832	895.0	1810.0
100506953	1.0	1.0
338433	0.0	0.0
338436	6.0	0.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	654.0	1709.0
54532	495.0	1397.0
54531	327.0	1531.0
54538	366.0	1675.0
8824	882.0	4669.0
8825	200.0	296.0
54537	609.0	1554.0
54536	736.0	2790.0
8822	13.0	147.0
8823	13.0	0.0
54535	827.0	2382.0
8828	722.0	11379.0
8829	1034.0	7015.0
8826	4761.0	22955.0
54539	6087.0	5498.0
8842	68.0	158.0
8843	6.0	13.0
8840	31.0	224.0
8841	1850.0	3030.0
100158257	1.0	0.0
54541	2690.0	9321.0
54540	1223.0	2457.0
54545	676.0	2746.0
54544	0.0	4.0
54543	11848.0	7236.0
54542	975.0	3697.0
54549	120.0	599.0
8835	734.0	1192.0
8836	261.0	303.0
8833	1050.0	2591.0
8834	768.0	1523.0
54546	0.0	0.0
8839	73.0	83.0
8837	7077.0	20344.0
8838	14.0	84.0
101928483	13.0	81.0
8850	773.0	2259.0
101928484	4.0	0.0
8853	19.0	2790.0
8854	23.0	127.0
8851	369.0	327.0
8852	0.0	1.0
400960	433.0	895.0
338412	7.0	1.0
338413	0.0	3.0
54552	80.0	500.0
400957	17.0	6.0
54551	11.0	35.0
54550	7.0	11.0
196996	85.0	702.0
400955	9.0	40.0
400954	77.0	386.0
54556	468.0	1045.0
54555	1338.0	2144.0
400952	2.0	0.0
54554	175.0	922.0
400950	8.0	15.0
8846	235.0	993.0
100820709	4.0	18.0
8847	212.0	322.0
54558	210.0	1222.0
8844	247.0	2206.0
54557	278.0	542.0
8848	4982.0	29538.0
196993	1.0	27.0
8861	657.0	4310.0
101928492	59.0	535.0
8864	629.0	2667.0
6201	30879.0	21136.0
6203	59443.0	39760.0
8862	7.0	106.0
101928496	8.0	0.0
8863	416.0	3656.0
6202	80839.0	57806.0
723972	3.0	3.0
400946	28.0	115.0
400945	13.0	68.0
54567	200.0	1665.0
54566	546.0	3823.0
400941	129.0	17.0
8857	3897.0	11594.0
8858	0.0	8.0
54569	0.0	0.0
8856	10.0	41.0
54568	2.0	0.0
8859	306.0	1050.0
8871	499.0	1897.0
8872	1903.0	2974.0
6210	45972.0	25552.0
8870	1997.0	2336.0
100421500	0.0	0.0
8875	948.0	246.0
8876	188.0	224.0
8874	1195.0	2889.0
100421506	0.0	0.0
100421509	0.0	0.0
54570	0.0	0.0
400935	18.0	24.0
54574	0.0	0.0
54573	0.0	0.0
54572	0.0	0.0
400932	1.0	0.0
54571	0.0	0.0
54578	0.0	0.0
255631	39.0	35.0
400931	49.0	39.0
54577	0.0	0.0
54576	1.0	0.0
54575	0.0	0.0
6205	112771.0	66530.0
100506915	297.0	133.0
8869	1925.0	13624.0
6204	14203.0	7512.0
6207	30396.0	17279.0
6206	77277.0	34911.0
8867	197.0	1122.0
54579	0.0	0.0
6209	25533.0	15395.0
6208	58936.0	41756.0
170384	297.0	1262.0
100506916	0.0	0.0
8882	1339.0	2443.0
8883	945.0	2715.0
8880	2017.0	9175.0
8881	1668.0	3954.0
8886	1355.0	4680.0
6223	66965.0	36336.0
100421512	0.0	0.0
8887	2639.0	11506.0
6222	66706.0	49497.0
8884	487.0	1090.0
6224	79934.0	45114.0
100421515	0.0	10.0
54581	58.0	332.0
54580	1.0	0.0
54585	554.0	2615.0
54584	270.0	316.0
54583	1132.0	2847.0
54587	837.0	15700.0
54586	2.0	4.0
8879	1151.0	5649.0
170371	780.0	769.0
170370	1.0	1.0
8877	730.0	1116.0
6218	61664.0	32394.0
6217	56112.0	32763.0
8878	4024.0	16462.0
6219	8.0	2.0
100506907	0.0	0.0
100506906	6.0	123.0
255649	0.0	0.0
6230	41217.0	27945.0
8893	1763.0	3118.0
8894	2974.0	3927.0
101928440	0.0	0.0
8891	789.0	1211.0
6232	102817.0	37935.0
8892	1063.0	3461.0
6231	26849.0	13472.0
8897	126.0	571.0
6234	27204.0	15542.0
8898	505.0	1844.0
6233	48015.0	26103.0
8895	1907.0	5235.0
6236	5077.0	2887.0
8896	1983.0	2765.0
6235	45666.0	15128.0
101928442	0.0	0.0
101928448	6.0	65.0
8890	1011.0	2760.0
280659	1.0	14.0
280657	0.0	7.0
280658	0.0	0.0
280655	3.0	9.0
253039	693.0	2026.0
6227	36358.0	14800.0
6226	1.0	4.0
6229	69008.0	51647.0
8888	1164.0	4269.0
6228	42083.0	34767.0
6241	1552.0	424.0
6240	1548.0	2426.0
100421411	7.0	0.0
6242	363.0	2777.0
100421413	1.0	9.0
101928455	3.0	4.0
6244	3.0	1.0
6247	22.0	258.0
100421415	0.0	39.0
6246	0.0	0.0
280644	3.0	4.0
253044	2.0	0.0
6238	6917.0	30817.0
6237	1916.0	4976.0
8899	1490.0	5741.0
6239	688.0	3764.0
6252	309.0	496.0
100421420	7.0	12.0
6251	1229.0	4471.0
100421422	4.0	0.0
6253	119.0	262.0
6256	1160.0	5198.0
100421424	0.0	0.0
6258	28.0	3371.0
6257	1268.0	4319.0
100421428	0.0	1.0
101928469	0.0	1.0
100421429	0.0	2.0
280637	0.0	0.0
280636	4350.0	4756.0
253018	50.0	92.0
253017	4.0	7.0
253012	0.0	1.0
6249	1129.0	8357.0
6248	0.0	0.0
6263	18.0	70.0
100421431	2.0	4.0
6262	184.0	504.0
100421432	1.0	1.0
101928470	0.0	1.0
100421433	0.0	0.0
100421436	4.0	18.0
100421439	1.0	0.0
6261	180.0	1636.0
6260	4.0	6.0
6259	953.0	4830.0
100421430	0.0	0.0
6274	46.0	31.0
6273	206.0	2047.0
6276	62.0	541.0
6275	6388.0	6489.0
6278	0.0	0.0
6277	19909.0	76793.0
6279	264.0	256.0
6272	1173.0	8013.0
6271	2219.0	21497.0
6285	409.0	409.0
6284	4613.0	12693.0
100421455	0.0	0.0
6286	9.0	9.0
6289	2.0	92.0
6288	25.0	136.0
6281	7169.0	14958.0
6280	391.0	625.0
6283	14.0	2.0
6282	5330.0	22730.0
123920	1403.0	2654.0
100421451	0.0	0.0
6296	67.0	335.0
6295	17.0	3.0
6297	153.0	1318.0
6299	274.0	2575.0
101928420	0.0	0.0
6290	1.0	0.0
6291	0.0	6.0
6294	3784.0	7011.0
6293	582.0	4135.0
100421478	0.0	0.0
100421479	0.0	0.0
280664	1.0	1.0
54505	742.0	2711.0
280660	1.0	1.0
54504	3415.0	10990.0
280661	6.0	13.0
54503	362.0	1261.0
54502	1942.0	10155.0
54509	127.0	274.0
123904	2.0	4.0
54508	39.0	258.0
100421473	0.0	0.0
54507	84.0	771.0
100421487	0.0	0.0
133308	157.0	330.0
147945	192.0	14.0
123970	4.0	1.0
100421480	1.0	2.0
147947	215.0	1312.0
147948	137.0	423.0
147949	77.0	300.0
100421484	3.0	0.0
100421485	4.0	1.0
100421498	0.0	1.0
100421499	0.0	0.0
101060006	0.0	0.0
101060005	1.0	6.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	4.0	0.0
351449	0.0	0.0
107126294	2.0	3.0
147965	726.0	1136.0
147968	65.0	261.0
107126289	4.0	1.0
107126287	0.0	0.0
101060039	1.0	4.0
121360	0.0	0.0
101060032	2.0	16.0
135924	0.0	0.0
135927	1.0	1.0
121355	107.0	25.0
147906	51.0	141.0
135932	105.0	489.0
101060045	1.0	3.0
135935	0.0	0.0
101060040	0.0	0.0
147912	94.0	1193.0
135942	4.0	0.0
135941	0.0	1.0
121340	2.0	4.0
135946	0.0	0.0
135948	0.0	0.0
104326190	2.0	0.0
104326191	27.0	18.0
147923	145.0	500.0
147920	60.0	580.0
147929	58.0	190.0
104326192	1.0	1.0
104326193	0.0	2.0
375444	90.0	164.0
104326189	0.0	2.0
101060020	0.0	1.0
375449	534.0	2914.0
104326188	0.0	0.0
121328	1.0	11.0
91653	277.0	4832.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	171.0	3229.0
27085	74.0	156.0
27086	2937.0	3946.0
389756	0.0	0.0
147429	22.0	172.0
27089	3942.0	3966.0
91646	25.0	28.0
91647	556.0	1051.0
642968	5.0	7.0
135458	24.0	20.0
390766	0.0	0.0
27098	25.0	160.0
27099	3.0	2.0
27097	441.0	1628.0
389741	51.0	88.0
27090	883.0	929.0
27091	5.0	0.0
27094	81.0	154.0
27095	2474.0	5121.0
27092	8.0	598.0
642976	3.0	2.0
400629	2.0	2.0
27093	1.0	0.0
160428	68.0	325.0
375133	102.0	555.0
387122	0.0	5.0
390730	0.0	1.0
390732	0.0	0.0
390735	0.0	0.0
387119	436.0	697.0
27063	7.0	10.0
387117	0.0	0.0
27069	3943.0	8091.0
400612	11.0	25.0
27067	483.0	2267.0
27068	1496.0	2863.0
221908	1070.0	1223.0
341799	13.0	1.0
400619	26.0	253.0
642987	53.0	216.0
400618	40.0	33.0
400617	17.0	244.0
64065	757.0	13482.0
91662	18.0	13.0
91663	5906.0	21123.0
64064	25.0	21.0
64067	65.0	575.0
64066	5.0	0.0
91661	149.0	451.0
91664	109.0	356.0
147463	366.0	238.0
387111	2.0	7.0
27076	159.0	264.0
390748	0.0	0.0
27077	387.0	1773.0
400604	89.0	138.0
27074	988.0	1909.0
27075	1339.0	5267.0
389766	0.0	5.0
387103	388.0	145.0
387104	0.0	5.0
27079	295.0	505.0
389763	2.0	0.0
341784	2.0	2.0
642996	2.0	2.0
27072	871.0	3385.0
160419	2.0	4.0
64061	2747.0	6515.0
400609	0.0	1.0
160418	224.0	1369.0
64063	53.0	874.0
27071	1195.0	662.0
64062	1574.0	3991.0
91695	204.0	696.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	33.0	138.0
100313770	0.0	0.0
64077	1670.0	4519.0
91694	558.0	2226.0
100313771	0.0	0.0
390790	0.0	0.0
221927	1593.0	3790.0
390792	0.0	1.0
400680	10.0	51.0
27043	1939.0	4429.0
27044	4557.0	10834.0
27042	323.0	1331.0
389799	20.0	13.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	217.0	351.0
100313777	0.0	0.0
27040	38.0	75.0
100313774	0.0	0.0
64073	255.0	2676.0
64087	1079.0	5312.0
221914	43.0	63.0
64089	94.0	1068.0
100313781	0.0	0.0
91683	24.0	1929.0
91689	3938.0	3432.0
100313780	0.0	0.0
245908	2.0	0.0
91687	127.0	237.0
245909	0.0	0.0
400673	139.0	499.0
389792	262.0	1588.0
389791	1.0	20.0
387129	0.0	2.0
400668	1.0	16.0
389787	29.0	30.0
64081	52.0	450.0
64080	393.0	735.0
64083	1464.0	6490.0
64084	86.0	203.0
64098	2968.0	1572.0
64097	89.0	1439.0
400660	8.0	34.0
8909	16.0	28.0
27022	4.0	3.0
8907	1681.0	2699.0
341757	0.0	2.0
400658	2.0	19.0
8908	28.0	111.0
147407	1.0	1.0
27020	1482.0	8396.0
400657	272.0	699.0
27023	15.0	3.0
400654	0.0	0.0
64090	4.0	8.0
64092	1496.0	650.0
64091	245.0	291.0
8900	32.0	304.0
64094	728.0	1352.0
8905	1039.0	1576.0
147409	0.0	0.0
64093	177.0	856.0
8906	826.0	3245.0
64096	1.0	30.0
8904	2479.0	6183.0
221935	194.0	2542.0
221937	581.0	1331.0
221938	1.0	1.0
400652	19.0	6.0
400650	2.0	14.0
27039	9.0	17.0
27032	1201.0	6858.0
27033	216.0	108.0
27030	415.0	1733.0
27031	291.0	1483.0
27036	66.0	91.0
400645	9.0	0.0
27037	1243.0	2419.0
400644	0.0	22.0
27034	470.0	2737.0
400643	8.0	2.0
27035	32.0	69.0
8912	68.0	620.0
100313769	0.0	0.0
8913	14.0	68.0
8910	562.0	2380.0
8911	241.0	1700.0
8916	434.0	2514.0
8914	726.0	1311.0
8915	535.0	1062.0
245935	2.0	0.0
245936	0.0	0.0
245937	4.0	6.0
245938	0.0	0.0
8930	1869.0	2973.0
245939	0.0	0.0
221960	106.0	410.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	15.0	0.0
8924	857.0	4547.0
8927	14.0	171.0
8928	0.0	7.0
8925	1364.0	4809.0
8926	15.0	101.0
221955	571.0	1532.0
8941	1.0	1.0
8942	543.0	407.0
375189	21.0	87.0
8940	1.0	31.0
245940	0.0	0.0
206338	7.0	7.0
375190	220.0	640.0
196446	12.0	10.0
8934	916.0	1623.0
8935	1281.0	1467.0
196441	718.0	3769.0
8932	4553.0	7524.0
8933	1399.0	5666.0
8938	102.0	732.0
8939	870.0	5528.0
8936	71.0	504.0
326105	1.0	3.0
245913	0.0	0.0
245915	0.0	0.0
221981	49.0	460.0
245910	0.0	0.0
206358	133.0	718.0
245911	0.0	2.0
245912	2.0	2.0
196415	45.0	4.0
642909	0.0	5.0
642907	0.0	0.0
8945	354.0	1576.0
54659	0.0	0.0
54658	0.0	0.0
8943	2340.0	9407.0
54657	0.0	0.0
8944	0.0	0.0
196410	75.0	2541.0
245927	0.0	0.0
245928	0.0	0.0
6300	334.0	360.0
245929	0.0	0.0
6302	707.0	3410.0
6301	3773.0	8879.0
160492	2.0	2.0
54662	878.0	2381.0
54661	0.0	4.0
54660	3.0	25.0
54665	589.0	1795.0
54664	805.0	4102.0
54663	1699.0	1500.0
8970	126.0	65.0
8971	8443.0	5953.0
101928363	3.0	10.0
8974	353.0	2915.0
6311	590.0	3074.0
8975	442.0	1983.0
6310	658.0	2983.0
91612	1432.0	3620.0
100421601	0.0	0.0
8972	8.0	20.0
8973	7.0	17.0
245972	20.0	81.0
245973	57.0	157.0
54677	369.0	4870.0
54676	818.0	5086.0
54675	981.0	2752.0
147468	0.0	0.0
54674	221.0	3004.0
6304	1107.0	3414.0
6303	21598.0	53258.0
8968	20.0	2.0
6305	2370.0	11215.0
91603	596.0	1247.0
91608	22.0	124.0
6307	690.0	2971.0
642924	3.0	6.0
8969	27.0	84.0
6309	734.0	1908.0
91607	736.0	1959.0
6320	348.0	736.0
6322	414.0	718.0
8985	926.0	3586.0
8986	1051.0	1852.0
64002	0.0	0.0
101928378	55.0	352.0
6324	131.0	581.0
64005	2622.0	4505.0
6323	6.0	8.0
101928376	1.0	9.0
54680	520.0	1674.0
642938	34.0	44.0
54682	167.0	1428.0
54681	1219.0	5443.0
196403	715.0	2941.0
6315	0.0	0.0
6314	692.0	2692.0
6317	0.0	47.0
8976	703.0	5830.0
6319	592.0	1296.0
6318	0.0	12.0
642935	212.0	122.0
8992	6662.0	9805.0
8993	0.0	5.0
6331	10.0	87.0
8991	2785.0	9240.0
6330	130.0	830.0
100421621	0.0	14.0
8996	422.0	1695.0
101928388	6.0	6.0
6332	16.0	49.0
8997	157.0	1328.0
8994	595.0	4647.0
6335	52.0	57.0
8995	6.0	78.0
6334	28.0	330.0
147495	132.0	628.0
100421629	1.0	0.0
8989	12.0	2.0
6326	5.0	10.0
8987	22.0	180.0
6328	66.0	94.0
91624	247.0	785.0
6327	19.0	461.0
8988	0.0	0.0
6329	84.0	782.0
642946	44.0	40.0
6340	127.0	1293.0
6342	1776.0	6835.0
6341	703.0	1673.0
6344	9.0	60.0
100421633	0.0	0.0
6343	269.0	16.0
100421634	8.0	2.0
6346	1.0	1.0
6345	161.0	2387.0
100421638	0.0	0.0
642958	1.0	0.0
642959	0.0	0.0
6337	866.0	17592.0
642952	0.0	0.0
6336	0.0	1.0
6339	186.0	357.0
91614	19.0	69.0
8999	22.0	311.0
6338	339.0	1380.0
642954	2.0	12.0
6351	2548.0	689.0
6352	5327.0	3540.0
6355	189.0	53.0
6354	0.0	6.0
6357	52.0	148.0
6356	2.0	7.0
100421528	1.0	1.0
6348	1450.0	240.0
6347	3694.0	1445.0
196394	77.0	294.0
6362	2087.0	1726.0
6361	246.0	504.0
6364	31.0	130.0
6363	22288.0	4588.0
100421533	34.0	14.0
6366	49130.0	5679.0
100421535	0.0	0.0
6368	54.0	45.0
6367	494.0	431.0
101928337	34.0	280.0
6360	3.0	9.0
255349	0.0	9.0
6359	3.0	8.0
6358	116.0	138.0
6373	639.0	614.0
101928340	2.0	3.0
6372	0.0	0.0
100421542	0.0	0.0
6375	195.0	65.0
6374	1.0	25.0
100421545	10.0	18.0
6376	1776.0	7865.0
101928345	0.0	0.0
100421549	4.0	0.0
6370	24.0	22.0
255313	0.0	0.0
196374	2.0	28.0
6369	5.0	62.0
6383	4431.0	33771.0
6386	6007.0	10271.0
6385	3740.0	60593.0
6388	1450.0	4003.0
6387	7099.0	4486.0
6389	2632.0	4404.0
255330	0.0	0.0
6382	1343.0	6351.0
102724246	34.0	11.0
255324	7.0	2.0
196385	12.0	39.0
196383	3414.0	3189.0
100421550	0.0	0.0
6397	2026.0	7989.0
100421565	3.0	1.0
6396	3067.0	6884.0
100421566	0.0	1.0
6399	767.0	1220.0
6398	833.0	673.0
6391	1187.0	4493.0
6390	1979.0	3086.0
6392	2009.0	4329.0
282997	171.0	443.0
282996	25.0	126.0
100134229	123.0	165.0
282991	1587.0	2656.0
100421560	0.0	0.0
100421577	12.0	23.0
100421579	1.0	3.0
255394	95.0	404.0
102724224	2.0	5.0
54600	0.0	0.0
54602	322.0	2101.0
282980	0.0	0.0
54606	2053.0	4026.0
100421572	0.0	0.0
100421588	0.0	5.0
100421589	4.0	22.0
282974	352.0	307.0
282973	5.0	28.0
54619	83.0	626.0
100421581	0.0	4.0
196335	0.0	0.0
100421582	1.0	18.0
54617	728.0	2635.0
100421598	0.0	0.0
100421599	0.0	0.0
255374	132.0	126.0
282969	616.0	446.0
102724201	0.0	0.0
282966	0.0	0.0
54622	299.0	1761.0
100134259	9.0	28.0
54621	268.0	2984.0
54620	398.0	1637.0
54626	6.0	111.0
54625	3219.0	17367.0
54623	3653.0	6195.0
54629	339.0	2385.0
54627	71.0	296.0
27005	415.0	2043.0
27006	2.0	1.0
27000	773.0	2494.0
27004	268.0	55.0
27018	3079.0	7944.0
27019	5.0	25.0
400591	0.0	0.0
27010	257.0	391.0
27012	2.0	60.0
27013	2761.0	5132.0
400581	7.0	6.0
400578	0.0	4.0
400569	548.0	970.0
400566	163.0	773.0
389715	0.0	2.0
100313829	4.0	0.0
390729	2.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	1.0	68.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	0.0
91775	854.0	1456.0
390872	0.0	0.0
390874	6.0	1.0
654835	0.0	0.0
400759	241.0	709.0
400757	2.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	1.0	2.0
400752	55.0	138.0
137994	80.0	91.0
642843	3.0	12.0
91768	279.0	737.0
64151	428.0	162.0
64150	69.0	70.0
64168	79.0	147.0
64167	875.0	990.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	1947.0	1974.0
400746	109.0	493.0
400745	8.0	45.0
389866	12.0	7.0
150962	365.0	1062.0
64175	737.0	2005.0
162968	48.0	204.0
64174	528.0	327.0
162966	286.0	508.0
162967	196.0	1377.0
162962	118.0	358.0
162963	59.0	473.0
125981	21.0	21.0
149992	5.0	0.0
390856	0.0	0.0
390858	6.0	18.0
27187	0.0	1.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	136.0	485.0
149986	623.0	2685.0
147323	2.0	0.0
326293	0.0	0.0
100313839	0.0	0.0
389898	0.0	0.0
100313837	0.0	0.0
326295	1.0	0.0
27189	3.0	6.0
100313838	0.0	0.0
326294	0.0	0.0
125972	0.0	2.0
642864	1.0	0.0
100313835	0.0	0.0
326296	0.0	2.0
326298	7.0	0.0
375260	188.0	346.0
27183	2159.0	3603.0
64170	249.0	223.0
642869	0.0	0.0
27180	82.0	200.0
27181	122.0	179.0
64172	175.0	548.0
100313830	0.0	1.0
375248	29.0	329.0
91782	3028.0	3029.0
27197	60.0	108.0
147339	670.0	3533.0
27198	17.0	491.0
27195	0.0	0.0
125965	14.0	28.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	0.0	11.0
400720	132.0	1165.0
149998	10.0	20.0
389884	15.0	2.0
326286	3.0	3.0
27190	2.0	9.0
64180	27.0	9.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	4.0	12.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	6.0	2.0
387264	2.0	20.0
387263	374.0	952.0
206412	17.0	27.0
27164	3.0	2.0
27165	0.0	102.0
27163	907.0	1815.0
400799	13.0	2.0
400798	21.0	81.0
27166	1858.0	1796.0
400797	0.0	0.0
326272	0.0	0.0
326275	0.0	1.0
326277	0.0	0.0
326279	3.0	5.0
27160	0.0	1.0
27161	755.0	2663.0
326278	11.0	3.0
100313895	0.0	0.0
642888	1.0	0.0
100313896	0.0	0.0
387254	0.0	0.0
400793	53.0	468.0
150928	326.0	266.0
27175	263.0	1453.0
149934	0.0	0.0
27173	1751.0	6910.0
150921	8.0	1.0
27179	0.0	0.0
27177	0.0	0.0
27178	2.0	0.0
341883	1.0	3.0
341880	12.0	24.0
27170	0.0	0.0
326269	0.0	1.0
137964	1582.0	3524.0
390892	0.0	0.0
375298	1442.0	552.0
149951	2203.0	4378.0
27148	230.0	2234.0
390895	0.0	1.0
206426	0.0	1.0
27143	763.0	1357.0
27141	10.0	35.0
27146	16.0	28.0
106029310	0.0	0.0
27147	88.0	175.0
27145	87.0	466.0
123355	356.0	700.0
137970	9.0	22.0
375287	166.0	1076.0
387276	0.0	0.0
27159	14.0	99.0
387273	5.0	19.0
150947	0.0	0.0
150946	94.0	305.0
27153	395.0	1260.0
27154	393.0	3494.0
400769	0.0	0.0
