id	def39b2b-d0f6-4f6d-a3d2-610d8b121d96	92e4e583-3efe-4144-9247-eaad758b0944
100874505	0.0	0.0
100129761	32.0	54.0
100874504	0.0	0.0
100874503	0.0	2.0
284196	1.0	0.0
284194	1.0	0.0
139516	3.0	0.0
100129755	0.0	1.0
100130742	69.0	94.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	12.0	9.0
441432	0.0	0.0
441430	2.0	2.0
115572	2630.0	294.0
379011	0.0	0.0
379012	0.0	0.0
379013	2.0	5.0
284186	85.0	172.0
284185	182.0	320.0
646531	28.0	26.0
100463285	18.0	6.0
84328	1763.0	1398.0
84327	4898.0	4850.0
84329	138.0	137.0
84324	152.0	166.0
84326	2170.0	1801.0
84320	1937.0	2455.0
100500797	0.0	0.0
646527	2.0	3.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	1.0	0.0
84321	891.0	930.0
100499227	83.0	34.0
343071	1.0	0.0
100996944	0.0	0.0
343070	0.0	1.0
100996941	1.0	0.0
127495	63.0	109.0
84309	2404.0	3058.0
84317	4044.0	3430.0
84316	3345.0	4816.0
84319	1179.0	920.0
84318	514.0	429.0
84313	3689.0	4693.0
84312	1089.0	784.0
84315	1317.0	1381.0
84314	1425.0	1732.0
646538	0.0	1.0
343069	1.0	2.0
84311	2420.0	3052.0
84310	8481.0	8861.0
343068	0.0	0.0
343066	0.0	0.0
100996939	195.0	121.0
23386	5717.0	6184.0
23387	6515.0	6012.0
23389	9243.0	6437.0
441400	5.0	5.0
100996930	36.0	34.0
201853	2.0	3.0
23380	608.0	972.0
23381	6456.0	6274.0
23382	14338.0	9257.0
23383	5062.0	5196.0
23384	3904.0	3250.0
23385	12180.0	13175.0
106866914	0.0	0.0
84342	2081.0	1732.0
106866913	3.0	1.0
84343	1718.0	1666.0
60370	713.0	782.0
84340	2291.0	1850.0
106866915	0.0	0.0
646567	3.0	4.0
100996928	3.0	1.0
23397	28.0	29.0
23398	2211.0	1851.0
23399	5761.0	7329.0
23390	3012.0	2632.0
23392	7810.0	6561.0
84335	4262.0	3695.0
23394	8955.0	6414.0
84334	1546.0	1670.0
23395	2016.0	1911.0
84337	3521.0	2855.0
84336	2136.0	3337.0
23396	4281.0	4713.0
60386	293.0	433.0
84331	2889.0	2141.0
60385	15.0	3.0
84330	1491.0	1284.0
84333	5998.0	3283.0
84332	12.0	1.0
152485	3112.0	3104.0
646575	0.0	0.0
646572	13.0	12.0
343045	0.0	0.0
646577	0.0	0.0
646576	33.0	12.0
23365	19591.0	17121.0
23366	717.0	598.0
23367	16922.0	16412.0
23368	9720.0	8034.0
23369	12348.0	12499.0
23360	6603.0	8318.0
23361	2412.0	2266.0
140432	0.0	0.0
23362	1301.0	3726.0
23363	23393.0	21681.0
84364	7154.0	6622.0
84366	0.0	0.0
84365	1839.0	1653.0
343035	1.0	0.0
139452	0.0	1.0
646583	0.0	0.0
23376	4901.0	5052.0
23378	1359.0	1797.0
23379	4401.0	3147.0
646581	4.0	0.0
23370	375.0	444.0
23371	9189.0	9031.0
23373	3337.0	3272.0
100499261	2.0	2.0
646597	0.0	0.0
646595	9.0	10.0
100499258	1.0	0.0
23344	5463.0	4966.0
23345	23316.0	14899.0
201895	6590.0	6948.0
23347	3522.0	3456.0
646592	0.0	0.0
23348	7210.0	12755.0
23349	15.0	4.0
140453	0.0	1.0
23341	2208.0	1564.0
140456	1.0	1.0
140458	2.0	2.0
100499252	7.0	18.0
140459	1667.0	1444.0
100499251	0.0	0.0
23353	9667.0	9143.0
23354	1297.0	1220.0
23355	4292.0	3462.0
23357	1802.0	2450.0
23358	3753.0	3130.0
23359	1554.0	120.0
140460	1522.0	1009.0
140461	2570.0	2246.0
140462	332.0	315.0
23350	8233.0	7553.0
140464	0.0	0.0
23351	3647.0	2992.0
140465	3764.0	3145.0
23352	12337.0	14098.0
140467	3675.0	3164.0
140468	1.0	0.0
140469	391.0	479.0
84376	6661.0	9576.0
2702	203.0	127.0
2701	355.0	2115.0
2700	48.0	17.0
2709	19.0	60.0
2707	17.0	31.0
2706	106.0	137.0
2705	16.0	104.0
2703	0.0	0.0
345651	4.0	25.0
2712	0.0	0.0
106866981	0.0	0.0
2710	589.0	429.0
106866980	0.0	0.0
2719	830.0	280.0
2717	1022.0	797.0
50964	0.0	0.0
345643	68.0	64.0
345645	0.0	0.0
286826	298.0	248.0
286827	156.0	135.0
286828	0.0	0.0
59307	1622.0	1656.0
2720	8076.0	9330.0
2729	3957.0	4261.0
100500737	0.0	1.0
345630	3.0	1.0
2735	106.0	1.0
2734	18221.0	18672.0
2733	2929.0	2303.0
2732	10.0	0.0
2731	1440.0	100.0
2730	5001.0	3069.0
2739	6195.0	5497.0
2738	742.0	812.0
2737	1706.0	802.0
2736	53.0	46.0
106144534	1.0	0.0
106144535	0.0	0.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	19.0	17.0
106144533	0.0	0.0
2746	12739.0	10918.0
2745	595.0	721.0
2744	8863.0	6666.0
2743	43.0	97.0
60314	3016.0	3265.0
2742	1.0	1.0
60313	10112.0	9696.0
106144527	0.0	0.0
2741	1.0	1.0
259217	1757.0	874.0
60312	3189.0	4016.0
106144528	2.0	2.0
2740	147.0	10.0
106144529	0.0	3.0
259215	12.0	9.0
2749	130.0	195.0
345611	4.0	5.0
50999	6554.0	7914.0
2747	77.0	148.0
259236	111.0	154.0
2760	2979.0	2269.0
106144524	0.0	0.0
259234	0.0	0.0
106144526	0.0	1.0
259232	402.0	181.0
259230	4267.0	3057.0
59339	4510.0	2912.0
59338	4605.0	4199.0
59335	0.0	5.0
2752	144445.0	96794.0
59336	0.0	0.0
2750	0.0	0.0
2771	13986.0	14847.0
59342	21043.0	25314.0
59341	149.0	227.0
2770	3550.0	5956.0
59344	24.0	25.0
59343	4211.0	3522.0
59340	5.0	10.0
84306	310.0	193.0
2768	2660.0	2123.0
2767	9143.0	7715.0
59349	3835.0	3263.0
84305	2446.0	2044.0
2766	278.0	407.0
2765	0.0	0.0
84307	2812.0	2741.0
84302	710.0	1857.0
2764	4605.0	3055.0
59345	759.0	659.0
84301	2755.0	2022.0
2762	1341.0	1373.0
84304	2061.0	2000.0
59348	910.0	888.0
84303	1070.0	1107.0
59347	0.0	2.0
2761	0.0	0.0
84300	2325.0	2109.0
646508	0.0	0.0
2769	78.0	124.0
646507	0.0	1.0
646520	2.0	2.0
2782	17955.0	17124.0
59353	52.0	109.0
2781	191.0	170.0
59352	1787.0	1333.0
2780	1.0	0.0
59351	0.0	2.0
59350	58.0	38.0
2779	0.0	0.0
2778	192208.0	306365.0
2777	18.0	16.0
2776	6892.0	7928.0
2775	265.0	49.0
2774	1130.0	874.0
2773	4800.0	4002.0
60343	4489.0	4674.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	2.0
105370308	0.0	0.0
2793	54.0	73.0
100379584	0.0	0.0
2792	0.0	0.0
2791	1440.0	1605.0
2790	555.0	494.0
105369316	1.0	6.0
2789	0.0	0.0
2788	1349.0	950.0
2787	4556.0	5900.0
2786	27.0	5.0
441194	482.0	536.0
2785	8.0	7.0
2784	198.0	167.0
2783	10248.0	10696.0
441191	1231.0	1062.0
100129622	3.0	0.0
100130606	0.0	0.0
286410	1231.0	563.0
100130603	1.0	0.0
286411	10.0	0.0
100130600	602.0	793.0
100379571	322.0	332.0
441177	1.0	1.0
2799	16091.0	15215.0
2798	24.0	24.0
2797	41.0	25.0
2796	35.0	94.0
2794	7478.0	6516.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	1.0	1.0
100129604	0.0	0.0
286430	2.0	2.0
105369343	19.0	8.0
286436	0.0	0.0
100379592	23.0	17.0
441154	1.0	0.0
441151	10.0	8.0
441150	594.0	738.0
191585	4.0	1.0
105370357	0.0	0.0
441133	8.0	3.0
100142659	5.0	5.0
100379564	3.0	1.0
441168	60.0	52.0
441166	3.0	6.0
101730217	1.0	6.0
441161	4.0	0.0
441160	1.0	4.0
646498	1.0	3.0
441108	811.0	955.0
23562	1.0	4.0
23563	7.0	4.0
359948	15721.0	16043.0
23564	8719.0	6480.0
23566	17.0	8.0
100130693	3.0	1.0
23567	1984.0	1365.0
23568	478.0	382.0
23569	9.0	3.0
23560	3115.0	2552.0
286494	6.0	6.0
286495	748.0	664.0
286499	56.0	18.0
100130687	0.0	1.0
23576	5596.0	7178.0
117608	754.0	901.0
100129690	0.0	0.0
100129696	22.0	25.0
100129692	2.0	0.0
100129694	0.0	0.0
23548	1391.0	1082.0
23549	2130.0	2007.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	1008.0	1903.0
23542	206.0	111.0
23543	9564.0	8074.0
130612	517.0	333.0
23544	27.0	11.0
130617	3968.0	3623.0
100130671	0.0	0.0
23545	1674.0	1182.0
441124	556.0	633.0
23546	8.0	2.0
441123	0.0	2.0
23547	2.0	4.0
441131	1.0	0.0
23559	2290.0	2599.0
23551	72.0	294.0
23552	1363.0	1368.0
23553	4.0	4.0
23554	4080.0	3879.0
23555	997.0	1103.0
100130660	3.0	10.0
23556	2596.0	2124.0
23557	2609.0	2159.0
23558	10809.0	17411.0
23550	6128.0	4654.0
23526	930.0	832.0
23527	3440.0	3696.0
23528	1022.0	433.0
286442	0.0	0.0
23529	1895.0	623.0
129642	1644.0	1894.0
286444	7.0	15.0
100129669	0.0	0.0
100463482	2.0	2.0
23520	3.0	0.0
23521	82391.0	80834.0
23522	4586.0	3365.0
23523	10238.0	9633.0
23524	51688.0	44498.0
359996	0.0	0.0
115004	174.0	125.0
100129664	0.0	0.0
100463487	1.0	0.0
100463486	12.0	22.0
100463489	0.0	0.0
100463488	7.0	6.0
100129662	78.0	12.0
286451	6141.0	5984.0
23538	0.0	0.0
23539	95.0	87.0
23530	8134.0	6585.0
23531	1085.0	1584.0
100130640	0.0	0.0
23532	0.0	0.0
23533	292.0	331.0
359997	2.0	1.0
23534	4964.0	4981.0
23536	2114.0	2277.0
100463498	45.0	19.0
100129654	5.0	1.0
286460	333.0	396.0
100129650	1.0	0.0
23504	77.0	707.0
100499416	0.0	0.0
23505	4722.0	4388.0
100499417	0.0	0.0
23506	3362.0	2689.0
286464	228.0	76.0
100130637	0.0	0.0
23507	1375.0	1314.0
100130636	0.0	0.0
23508	902.0	2174.0
23509	6098.0	5913.0
286467	9.0	4.0
100129647	1.0	2.0
100130631	1.0	1.0
23500	1678.0	976.0
100499418	0.0	0.0
23503	2221.0	2406.0
100129641	1.0	3.0
100129640	0.0	1.0
286472	0.0	0.0
23515	2950.0	2348.0
345275	4.0	9.0
100499405	14.0	26.0
23516	22435.0	13150.0
23517	5236.0	3778.0
100130626	0.0	0.0
23518	2122.0	1797.0
102465752	0.0	0.0
23519	2.0	2.0
345274	20.0	20.0
100130621	30.0	53.0
23510	5232.0	6667.0
23511	3126.0	3111.0
23512	3549.0	4547.0
23513	4350.0	4828.0
23514	4734.0	5724.0
100129631	0.0	0.0
129607	450.0	506.0
129563	2286.0	2751.0
431704	1.0	0.0
117579	2.0	1.0
130557	2235.0	2015.0
431705	0.0	1.0
431707	2.0	0.0
129560	1.0	0.0
117583	1936.0	1975.0
84449	1113.0	1247.0
84448	1487.0	2327.0
117584	7384.0	12161.0
84445	4148.0	6115.0
84444	3092.0	2115.0
84447	9643.0	8212.0
84446	37.0	53.0
84441	2532.0	3337.0
84440	1987.0	2887.0
84443	2785.0	2907.0
646405	590.0	2372.0
646409	0.0	1.0
117581	40.0	6.0
130560	1.0	0.0
646424	1.0	2.0
84437	1991.0	1475.0
84439	49.0	38.0
60489	449.0	460.0
60488	4606.0	2881.0
84433	112.0	122.0
60487	1194.0	1538.0
84436	2237.0	2449.0
84435	1.0	0.0
60485	4376.0	4769.0
60484	22.0	38.0
84432	10.0	6.0
60482	136.0	129.0
60481	10884.0	4074.0
130576	1.0	0.0
130574	16.0	3.0
84467	248.0	340.0
84466	16.0	18.0
60496	3066.0	2768.0
60495	3.0	2.0
60494	223.0	93.0
84465	22.0	15.0
84464	601.0	606.0
60493	1951.0	689.0
60492	3885.0	3298.0
60491	1468.0	1095.0
60490	748.0	1019.0
84461	2640.0	3268.0
84460	6879.0	6278.0
646442	5.0	2.0
129530	36.0	29.0
129531	972.0	857.0
130589	2577.0	2821.0
201501	4633.0	5721.0
84456	758.0	529.0
84455	826.0	708.0
84458	1751.0	1663.0
84457	1.0	4.0
84450	2998.0	3144.0
646457	2.0	12.0
100500870	2.0	3.0
100500872	0.0	0.0
201514	523.0	437.0
201516	6.0	6.0
646450	135.0	283.0
23480	3988.0	3966.0
105416157	212.0	154.0
23481	4139.0	4221.0
23483	1413.0	1142.0
23484	2380.0	2362.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	0.0	0.0
646467	5.0	0.0
100500860	0.0	0.0
96459	1679.0	1755.0
100500861	0.0	0.0
23498	387.0	312.0
23499	26146.0	25532.0
23491	73.0	167.0
23492	7144.0	5528.0
23493	132.0	134.0
23495	1.0	0.0
100500862	0.0	0.0
100500863	2.0	2.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	59.0	99.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	6598.0	6592.0
394217	0.0	2.0
23464	1707.0	1696.0
130535	2242.0	2295.0
23466	6751.0	4502.0
23467	633.0	401.0
23468	10498.0	8871.0
23469	8603.0	7874.0
2801	10877.0	9931.0
2800	2500.0	1940.0
23460	353.0	79.0
23461	1938.0	3967.0
23462	252.0	437.0
100500895	0.0	1.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	7539.0	6976.0
100500898	0.0	0.0
2805	4227.0	2653.0
100500899	0.0	0.0
2804	13628.0	14006.0
2803	14625.0	11722.0
2802	5096.0	4803.0
130540	188.0	106.0
646486	0.0	0.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	803.0	861.0
23475	421.0	1908.0
23476	6495.0	5905.0
23478	9313.0	9224.0
23479	11609.0	13892.0
646480	0.0	0.0
2812	0.0	0.0
2811	40.0	74.0
2810	111.0	89.0
23471	20926.0	19987.0
23473	6406.0	5582.0
100500884	0.0	0.0
2819	122.0	163.0
100500885	0.0	0.0
84498	4318.0	3489.0
100500886	0.0	0.0
2817	1967.0	1282.0
100500888	0.0	1.0
2815	4.0	6.0
100500889	1.0	2.0
2814	187.0	102.0
2813	0.0	1.0
2823	1789.0	1418.0
2822	198.0	256.0
2821	13281.0	11664.0
100500839	0.0	0.0
2820	3884.0	3457.0
201562	2918.0	2125.0
100379623	0.0	1.0
2829	5.0	7.0
100500831	0.0	0.0
2828	250.0	1739.0
2827	204.0	376.0
100500833	9.0	7.0
2826	26.0	67.0
100500834	0.0	0.0
2825	17.0	1.0
100500835	28.0	42.0
2824	944.0	507.0
100500836	0.0	0.0
727699	0.0	1.0
2834	4.0	1.0
100500826	0.0	0.0
2833	66.0	43.0
100500827	0.0	0.0
2832	0.0	2.0
100500828	0.0	0.0
2831	1.0	0.0
100500829	0.0	0.0
60401	688.0	1817.0
2830	0.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	7.0	5.0
100500822	0.0	0.0
2837	1768.0	1173.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	12.0	1.0
100500825	0.0	0.0
100500850	39.0	24.0
2845	1.0	2.0
100500859	0.0	0.0
2844	0.0	1.0
2843	8.0	12.0
2842	4.0	4.0
2841	7.0	10.0
60412	4735.0	5736.0
2840	15.0	35.0
100500851	0.0	0.0
100500854	20.0	15.0
2849	1.0	1.0
100500855	0.0	0.0
2848	7.0	0.0
394261	6.0	30.0
2847	0.0	0.0
347933	0.0	1.0
100500857	6.0	4.0
2846	6.0	2.0
100500858	0.0	0.0
394263	13.0	20.0
2856	0.0	0.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	0.0	2.0
201595	16070.0	16753.0
2852	879.0	799.0
2850	842.0	847.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	108.0	74.0
100500846	0.0	0.0
2857	200.0	140.0
100500847	0.0	0.0
2870	1413.0	1321.0
107105261	0.0	0.0
2867	15.0	8.0
107105265	0.0	0.0
60437	43.0	46.0
2866	0.0	0.0
107105264	1.0	0.0
60436	1886.0	2008.0
2865	0.0	0.0
107105263	1.0	0.0
2864	1.0	3.0
107105262	0.0	0.0
2863	182.0	173.0
2862	61.0	5.0
2861	4.0	7.0
347918	1351.0	1486.0
107105266	3.0	3.0
2869	1758.0	4939.0
2868	504.0	490.0
2880	0.0	0.0
60439	0.0	0.0
107105254	1.0	0.0
2878	281161.0	459649.0
2877	28.0	14.0
107105253	20.0	9.0
2876	9956.0	11600.0
2875	162.0	175.0
2874	571.0	553.0
2873	7007.0	9853.0
2872	16398.0	12053.0
107105256	1.0	0.0
2871	3.0	1.0
347902	236.0	697.0
107105259	0.0	0.0
2879	12866.0	12546.0
727682	0.0	0.0
727684	1.0	2.0
2892	7.0	2.0
2891	0.0	1.0
2890	9.0	0.0
727686	0.0	0.0
84419	199.0	221.0
2889	4341.0	5247.0
100500815	0.0	0.0
2888	1045.0	687.0
100500816	0.0	0.0
2887	1109.0	3675.0
100500817	0.0	0.0
2886	642.0	1451.0
100500818	0.0	0.0
2885	8278.0	11671.0
100500819	0.0	1.0
2884	8.0	13.0
2882	1560.0	1912.0
100642175	9.0	22.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	7.0	5.0
100500813	0.0	0.0
100500814	1.0	1.0
727676	0.0	0.0
107105271	0.0	0.0
727677	4.0	0.0
2899	12.0	641.0
84418	6326.0	6013.0
2898	897.0	1023.0
60468	108.0	50.0
84417	12021.0	6123.0
2897	20.0	7.0
2896	18589.0	28209.0
60467	0.0	0.0
100500808	0.0	0.0
2895	5.0	2.0
100500809	0.0	0.0
2894	3096.0	6249.0
2893	13.0	6.0
100500801	0.0	0.0
100500802	54.0	70.0
100500803	0.0	0.0
23603	2382.0	1579.0
100129507	36.0	0.0
23604	8353.0	45041.0
23605	0.0	0.0
23606	0.0	2.0
23607	3944.0	3815.0
23608	7561.0	7885.0
23609	3111.0	2264.0
286527	4.0	8.0
286528	1.0	1.0
23600	413.0	390.0
23601	304.0	269.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	0.0	0.0
23614	1.0	3.0
23615	59.0	123.0
23616	205.0	206.0
286530	248.0	1640.0
23617	0.0	0.0
23619	20.0	14.0
23612	1179.0	3486.0
23613	3653.0	4527.0
286544	63.0	95.0
286550	0.0	0.0
286554	1.0	0.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	10.0	14.0
100463528	0.0	0.0
441272	459.0	351.0
100379667	0.0	0.0
100288998	1.0	0.0
441263	76.0	172.0
441261	0.0	3.0
100288984	0.0	0.0
441295	34.0	35.0
441294	39.0	31.0
100463500	1.0	0.0
100288979	1.0	0.0
286512	5.0	5.0
286514	0.0	0.0
60625	1279.0	1219.0
441282	45.0	22.0
646377	0.0	0.0
100130579	2.0	6.0
646379	0.0	0.0
646378	1.0	2.0
23683	2946.0	2206.0
404281	82.0	70.0
100130572	0.0	0.0
646370	0.0	0.0
23682	372.0	544.0
100129587	3.0	0.0
100129583	758.0	1024.0
100129584	0.0	0.0
441218	3.0	0.0
100130566	0.0	1.0
100130564	0.0	0.0
100130562	1558.0	1439.0
100130561	133.0	131.0
441212	156.0	214.0
646382	0.0	0.0
100129570	2.0	0.0
404266	1.0	0.0
100130557	175.0	162.0
100130555	0.0	0.0
646390	0.0	1.0
441246	21.0	38.0
23666	513.0	513.0
23667	7.0	0.0
646392	0.0	0.0
23668	4.0	7.0
441251	2.0	2.0
441250	222.0	199.0
23660	1415.0	1264.0
100129564	0.0	0.0
100129566	1.0	0.0
100129561	0.0	1.0
100130549	0.0	0.0
130500	0.0	0.0
100129557	0.0	0.0
23673	19439.0	28525.0
441238	14.0	11.0
130502	827.0	860.0
23676	0.0	2.0
130507	5741.0	7088.0
23677	6228.0	4072.0
441234	0.0	0.0
23678	1271.0	1589.0
23679	2.0	0.0
23670	3319.0	3724.0
23671	41.0	37.0
100129556	0.0	0.0
100129555	0.0	0.0
23647	6036.0	5521.0
23648	3413.0	2819.0
100130539	8.0	9.0
23649	797.0	1079.0
129521	0.0	0.0
100130535	0.0	0.0
23640	3130.0	2849.0
23641	5734.0	7360.0
23642	1320.0	982.0
23643	80.0	72.0
23644	3141.0	2755.0
23645	36966.0	4396.0
23646	14311.0	22822.0
100129543	13.0	17.0
23658	2707.0	1760.0
23659	2004.0	1667.0
286573	2.0	5.0
100130528	0.0	0.0
100130523	2.0	0.0
100130522	144.0	147.0
23650	74.0	368.0
23654	24616.0	50537.0
23657	634.0	1023.0
117532	5.0	15.0
117531	2.0	5.0
100130519	53.0	66.0
23625	615.0	442.0
23626	1.0	0.0
23627	0.0	14.0
100130514	0.0	0.0
441208	68.0	62.0
23620	1.0	0.0
23621	3385.0	4317.0
23623	1510.0	1405.0
23624	130.0	130.0
23636	2893.0	2949.0
23637	11386.0	12111.0
23639	843.0	695.0
100129515	0.0	0.0
23630	2.0	6.0
23632	127.0	72.0
23633	6485.0	6634.0
23635	2006.0	2430.0
100129512	0.0	0.0
404201	759.0	759.0
404203	0.0	2.0
129446	0.0	1.0
404204	0.0	0.0
84569	0.0	0.0
60598	406.0	322.0
84561	5659.0	3665.0
60592	7061.0	4755.0
84560	0.0	0.0
648947	0.0	0.0
646300	128.0	73.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	365.0	500.0
727736	0.0	0.0
84559	1.0	6.0
84557	2615.0	2158.0
84553	98.0	553.0
84552	2905.0	2263.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	0.0	0.0
100499457	0.0	0.0
727764	5.0	10.0
102465669	0.0	0.0
102465668	2.0	7.0
646309	73.0	79.0
201627	3745.0	2524.0
646324	15.0	20.0
201626	3076.0	2059.0
727758	120.0	112.0
201625	42.0	35.0
648980	2.0	2.0
84572	4814.0	5137.0
646316	0.0	0.0
84570	238.0	93.0
345462	425.0	205.0
102465689	0.0	0.0
102465688	0.0	0.0
646330	6.0	11.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	7971.0	6693.0
727701	0.0	1.0
727703	1.0	0.0
727704	0.0	0.0
201633	64.0	23.0
2900	1001.0	2070.0
2908	5326.0	4970.0
2907	17066.0	18551.0
2906	162.0	53.0
2905	4243.0	7703.0
2904	1.0	1.0
2903	49.0	28.0
345456	0.0	0.0
2902	7.0	9.0
2901	2730.0	2581.0
406894	1.0	0.0
406893	0.0	1.0
406896	14.0	13.0
406895	0.0	0.0
406898	0.0	0.0
646348	1.0	0.0
406897	0.0	0.0
102465695	0.0	0.0
646346	0.0	0.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	1.0	1.0
406892	0.0	0.0
406891	18.0	3.0
2911	30.0	27.0
201651	556.0	108.0
2919	122.0	39.0
2918	77.0	21.0
102465691	0.0	0.0
2917	3.0	0.0
2916	32.0	9.0
2915	0.0	0.0
2914	7.0	55.0
2913	10.0	14.0
2912	15.0	16.0
404220	8.0	12.0
406883	0.0	0.0
406882	1.0	0.0
406885	1.0	2.0
406884	0.0	0.0
646359	1.0	0.0
406887	0.0	0.0
406886	66.0	61.0
406889	0.0	0.0
406888	9.0	1.0
23584	3811.0	4120.0
23585	7133.0	6960.0
23586	1949.0	1393.0
23587	3054.0	3217.0
23588	5993.0	6317.0
23589	1622.0	1716.0
406881	5.0	9.0
2922	2.0	0.0
2921	148.0	151.0
2920	1702.0	622.0
23580	5399.0	10504.0
23581	0.0	1.0
23582	5436.0	5338.0
23583	1581.0	1925.0
404217	197.0	153.0
2928	0.0	1.0
2926	6953.0	6027.0
2925	8.0	4.0
2923	93082.0	111791.0
646366	0.0	0.0
345430	0.0	2.0
406875	0.0	0.0
404216	0.0	0.0
23595	2167.0	1773.0
23596	545.0	302.0
23597	1993.0	2113.0
96597	1.0	1.0
23598	5119.0	4751.0
100130584	0.0	0.0
100130581	378.0	680.0
646360	0.0	0.0
129450	683.0	787.0
130429	0.0	0.0
2932	4438.0	3993.0
2931	4631.0	4322.0
23590	219.0	134.0
100129591	4.0	9.0
23591	11.0	5.0
23592	2873.0	2281.0
23593	4057.0	2918.0
23594	53.0	96.0
727708	1.0	3.0
100499485	0.0	0.0
100129597	1.0	1.0
100499483	68.0	144.0
2939	0.0	1.0
2938	6.0	3.0
2937	2929.0	3790.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	3477.0	3406.0
2935	10411.0	7533.0
2934	47476.0	34673.0
100129595	0.0	1.0
100288964	0.0	0.0
60509	3787.0	3311.0
60506	1.0	0.0
2944	1635.0	863.0
2942	0.0	0.0
2941	2268.0	2284.0
2940	0.0	0.0
2949	326.0	11.0
2948	3049.0	1708.0
2947	8796.0	6369.0
2946	2806.0	2207.0
60526	777.0	911.0
2954	1927.0	2417.0
2953	3.0	2.0
2951	0.0	0.0
2950	38044.0	43281.0
2959	2800.0	1826.0
2958	3224.0	2233.0
2957	6338.0	9817.0
2956	3950.0	2704.0
100288948	0.0	0.0
60529	4.0	1.0
60528	5431.0	7599.0
2966	568.0	192.0
84504	2.0	2.0
2965	3485.0	2956.0
84503	668.0	491.0
2964	1.0	0.0
2963	1926.0	1754.0
2962	8721.0	7143.0
2961	1896.0	1825.0
84502	31.0	11.0
2960	787.0	476.0
84501	2095.0	967.0
2969	8490.0	6927.0
2968	147.0	219.0
2967	2275.0	1863.0
2980	1.0	2.0
2977	206.0	462.0
2976	5939.0	4932.0
2975	14046.0	11237.0
2974	5.0	4.0
2972	2312.0	2484.0
2971	2984.0	2741.0
2970	155.0	164.0
2979	43.0	53.0
2978	0.0	3.0
154442	8.0	2.0
2990	4258.0	3514.0
225689	1122.0	370.0
84519	1082.0	811.0
84518	33.0	121.0
60559	12443.0	13690.0
100500914	0.0	0.0
2987	9095.0	8295.0
60558	2159.0	1775.0
84525	18863.0	20830.0
100500915	0.0	0.0
2986	2.0	0.0
84528	2.0	0.0
100500916	0.0	0.0
84527	1840.0	1114.0
100500917	2.0	1.0
2984	70.0	159.0
84522	2213.0	2029.0
100500918	1.0	1.0
2983	257.0	501.0
100500919	0.0	0.0
84524	1150.0	990.0
2982	221.0	239.0
2981	0.0	0.0
84520	905.0	670.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	5.0	2.0
100500913	0.0	0.0
2999	55.0	55.0
84515	639.0	538.0
100500903	0.0	0.0
2998	23.0	11.0
84514	4477.0	6881.0
100500904	14.0	9.0
2997	2893.0	3556.0
84517	424.0	57.0
100500905	0.0	0.0
84516	5375.0	5176.0
2996	8.0	11.0
100500906	0.0	0.0
2995	444.0	456.0
2994	0.0	0.0
100500908	0.0	0.0
84513	3056.0	4484.0
2993	0.0	0.0
100500909	0.0	0.0
2992	2095.0	1863.0
60561	1348.0	929.0
60560	2219.0	1902.0
100500900	0.0	0.0
100500901	1.0	0.0
100288904	0.0	2.0
154467	635.0	866.0
130497	110.0	4.0
84548	671.0	609.0
84547	341.0	157.0
100500938	0.0	0.0
84549	1635.0	1205.0
84546	0.0	0.0
84545	4621.0	4932.0
84542	426.0	579.0
84541	176.0	48.0
727795	60.0	49.0
84529	487.0	365.0
84536	336.0	238.0
84539	0.0	0.0
84532	5091.0	3615.0
84530	74.0	144.0
