id	4ead28da-fe94-4379-b369-c1ceb4d1f2f0	253954ed-6f83-44ab-b6bc-694fec051c1d
387254	0.0	0.0
400793	125.0	502.0
150928	178.0	195.0
27175	1360.0	2503.0
149934	0.0	0.0
27173	7939.0	6268.0
150921	3.0	2.0
27179	0.0	0.0
27177	0.0	0.0
27178	0.0	1.0
341883	3.0	2.0
341880	60.0	1.0
27170	0.0	0.0
326269	1.0	0.0
137964	3480.0	5230.0
390892	0.0	0.0
375298	87.0	115.0
149951	5102.0	6861.0
27148	1143.0	2231.0
390895	0.0	0.0
206426	2.0	0.0
27143	719.0	447.0
27141	30.0	6.0
27146	20.0	42.0
106029310	1.0	0.0
27147	411.0	597.0
27145	120.0	181.0
123355	826.0	793.0
137970	30.0	46.0
375287	885.0	984.0
387276	0.0	0.0
27159	162.0	108.0
387273	12.0	128.0
150947	0.0	0.0
150946	142.0	397.0
27153	1258.0	798.0
27154	1830.0	1621.0
400769	0.0	0.0
27151	287.0	219.0
27152	809.0	1217.0
123346	11.0	22.0
27158	535.0	773.0
400765	0.0	0.0
100293516	471.0	565.0
387266	0.0	0.0
27156	27.0	105.0
149954	0.0	1.0
387267	0.0	2.0
375295	84.0	48.0
100313886	0.0	0.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	16.0	11.0
160365	4.0	4.0
160364	7.0	6.0
102724316	660.0	307.0
54754	0.0	0.0
54753	1914.0	951.0
54752	0.0	4.0
54751	1476.0	2029.0
54758	1968.0	2098.0
54757	1478.0	22914.0
54756	120.0	413.0
101928290	26.0	10.0
6401	233.0	37.0
6400	6289.0	4207.0
102724307	30.0	7.0
54760	407.0	286.0
54765	4466.0	2866.0
54764	679.0	238.0
54763	1.0	0.0
54762	743.0	1774.0
54769	299.0	72.0
54768	229.0	256.0
54766	0.0	0.0
159371	359.0	563.0
100421700	0.0	1.0
100421701	1.0	0.0
100421702	0.0	1.0
100421704	16.0	6.0
100421705	2.0	1.0
100421706	6.0	13.0
100421707	1.0	1.0
100421708	0.0	4.0
100421709	0.0	0.0
54776	4107.0	3219.0
91703	2.0	3.0
6403	168.0	140.0
6402	125.0	152.0
6405	2356.0	9513.0
54778	928.0	707.0
6404	318.0	314.0
54777	876.0	211.0
6407	0.0	0.0
6406	0.0	0.0
64100	0.0	0.0
64102	3.0	15.0
6421	11943.0	17308.0
100421710	0.0	1.0
64101	32.0	77.0
6423	2952.0	18.0
6422	1354.0	221.0
64106	17.0	1942.0
64105	26.0	172.0
64108	142.0	99.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	0.0	5.0
54780	2388.0	1866.0
54785	918.0	815.0
54784	1511.0	1580.0
6414	3004.0	764.0
6416	1796.0	2213.0
54788	4229.0	4519.0
6415	17852.0	26894.0
6418	14600.0	15467.0
6419	1921.0	1336.0
6430	15011.0	14789.0
64111	0.0	0.0
162989	1820.0	2030.0
64110	3960.0	5840.0
6432	5646.0	5557.0
6431	8841.0	16062.0
64112	3085.0	2754.0
64115	3516.0	1669.0
6434	6847.0	5039.0
101928243	91.0	52.0
6433	2315.0	2981.0
64114	19265.0	13994.0
101928244	0.0	8.0
100421724	6.0	9.0
64116	1320.0	832.0
64118	5340.0	6691.0
101928248	12.0	8.0
100421728	0.0	0.0
54790	645.0	1088.0
100421729	0.0	0.0
104548973	0.0	0.0
104548972	2.0	1.0
54793	892.0	775.0
400713	561.0	808.0
104548971	1.0	1.0
104548970	0.0	0.0
54798	4.0	2.0
255411	0.0	0.0
54797	798.0	833.0
54796	128.0	169.0
54795	2231.0	2928.0
6425	4.0	0.0
6424	1333.0	9.0
150992	0.0	0.0
6427	6874.0	5311.0
54799	966.0	1122.0
6426	7757.0	9464.0
6429	5449.0	6124.0
6428	12635.0	10948.0
162979	95.0	129.0
6441	1541.0	413.0
64122	1784.0	1144.0
64121	1273.0	710.0
6440	315.0	124.0
100421731	0.0	1.0
6443	1236.0	5321.0
101928256	0.0	0.0
6442	62.0	18.0
64123	752.0	1125.0
100421733	0.0	0.0
6445	4.0	1.0
100421734	0.0	0.0
6444	1292.0	18.0
160313	0.0	0.0
100421736	0.0	0.0
64127	17.0	19.0
162972	267.0	228.0
64129	4850.0	6893.0
255426	611.0	522.0
642818	0.0	1.0
642819	563.0	685.0
400709	34.0	28.0
6439	247.0	34.0
642812	0.0	0.0
64131	632.0	1177.0
654817	33.0	19.0
6450	1576.0	407.0
91750	464.0	552.0
64130	445.0	420.0
654816	13.0	5.0
6452	921.0	2186.0
100421741	0.0	0.0
64132	2268.0	2401.0
6451	6444.0	5962.0
64135	1013.0	522.0
91754	5026.0	4124.0
6453	1297.0	1520.0
6456	299.0	302.0
91752	4.0	5.0
64137	35.0	116.0
6455	3435.0	6150.0
147372	26.0	3.0
6447	626.0	3246.0
6446	5725.0	7567.0
91748	1228.0	1202.0
6449	7436.0	7442.0
135398	183.0	1.0
91746	4232.0	3179.0
6448	2136.0	2866.0
91749	193.0	211.0
6461	1043.0	1270.0
6462	68.0	44.0
6465	0.0	0.0
100421754	0.0	0.0
64146	129.0	45.0
64145	1976.0	1225.0
6464	4346.0	4557.0
162998	0.0	0.0
100421756	0.0	1.0
101928276	0.0	0.0
64147	1665.0	1039.0
160335	501.0	729.0
6466	3.0	1.0
162993	309.0	514.0
64149	1727.0	1538.0
147381	13.0	1.0
255403	184.0	121.0
6458	4.0	21.0
6457	1.0	2.0
91734	0.0	1.0
6459	2.0	13.0
6472	2078.0	3322.0
6471	1.0	0.0
6474	21.0	3.0
6473	3.0	0.0
6476	0.0	0.0
6478	817.0	832.0
6477	838.0	1203.0
101928200	1.0	1.0
100421648	1.0	0.0
6470	5571.0	6450.0
6469	2.0	4.0
6468	6652.0	4605.0
6483	1208.0	2108.0
6482	15678.0	25437.0
100421652	1.0	2.0
6484	1101.0	1080.0
6487	1106.0	595.0
196294	905.0	722.0
6489	271.0	152.0
497661	688.0	496.0
100421657	1.0	3.0
6480	5558.0	10310.0
102724386	4.0	8.0
6494	1492.0	4763.0
6493	148.0	185.0
6496	0.0	0.0
6495	124.0	28.0
6498	1036.0	2018.0
101928223	1.0	1.0
6497	3472.0	2743.0
6499	2705.0	2579.0
6490	153.0	217.0
6492	1.0	0.0
6491	65.0	194.0
101928232	0.0	1.0
100124700	0.0	1.0
102724368	7.0	21.0
196264	637.0	2206.0
54700	1660.0	1769.0
54707	2007.0	2328.0
497634	0.0	0.0
54704	1541.0	1364.0
54708	2401.0	1989.0
160287	4.0	2.0
54714	1.0	2.0
54718	51.0	101.0
100421681	0.0	0.0
54716	0.0	3.0
54715	0.0	56.0
100421695	3.0	4.0
100421697	0.0	1.0
100421698	3.0	2.0
100421699	3.0	2.0
102724349	13.0	46.0
102724341	0.0	0.0
159296	3.0	0.0
54729	0.0	0.0
54726	1116.0	1705.0
100421694	0.0	0.0
255480	31.0	3.0
54732	15079.0	10884.0
54734	0.0	3.0
54733	782.0	1419.0
54739	32.0	71.0
54738	0.0	0.0
54737	4496.0	3164.0
160298	3.0	3.0
102724321	0.0	0.0
255488	7220.0	5635.0
54742	27.0	16.0
54741	4488.0	3958.0
54749	2329.0	1203.0
137902	35.0	17.0
27128	197.0	235.0
27129	2075.0	707.0
29789	4634.0	3721.0
27127	8.0	23.0
27120	3.0	5.0
27121	4.0	0.0
29781	3349.0	2428.0
29780	532.0	506.0
27124	39646.0	9484.0
27125	3062.0	3256.0
27122	2180.0	1074.0
29785	32.0	303.0
27123	34.0	7.0
125919	212.0	157.0
29799	104.0	123.0
390800	0.0	2.0
27131	15578.0	12401.0
654790	9.0	239.0
27132	45.0	4.0
27130	586.0	452.0
29798	39.0	23.0
27136	0.0	0.0
29797	0.0	2.0
27133	0.0	0.0
29796	8714.0	8788.0
27134	2756.0	1713.0
27106	1859.0	5402.0
27107	717.0	1009.0
29768	20.0	10.0
29767	373.0	277.0
29766	1335.0	1767.0
27109	2465.0	1487.0
29761	1277.0	1283.0
29760	852.0	205.0
389813	302.0	707.0
389812	2.0	0.0
27102	7762.0	7837.0
29765	0.0	0.0
29763	3221.0	1752.0
27101	2503.0	2019.0
389816	0.0	0.0
27115	737.0	751.0
29778	1.0	2.0
29777	1602.0	1438.0
27113	237.0	1838.0
29775	726.0	832.0
27111	2914.0	332.0
29774	18.0	7.0
27112	3666.0	11520.0
390831	0.0	0.0
390834	0.0	6.0
390836	0.0	0.0
100313938	0.0	0.0
125950	475.0	317.0
125958	0.0	0.0
377841	44.0	768.0
390843	0.0	0.0
390844	1.0	2.0
389827	0.0	0.0
652170	0.0	0.0
389860	0.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	27.0	19.0
389856	333.0	413.0
125931	0.0	17.0
389852	1.0	0.0
100313914	0.0	0.0
389844	0.0	1.0
389840	14.0	6.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	18.0	29.0
91893	124.0	147.0
91894	8.0	12.0
147670	11.0	32.0
147664	2.0	1.0
642721	0.0	0.0
64285	1493.0	2967.0
64284	5421.0	2418.0
64288	912.0	6946.0
147685	60.0	210.0
121026	0.0	0.0
123688	265.0	220.0
341568	2.0	3.0
341567	0.0	4.0
642737	0.0	1.0
64283	1961.0	130.0
64282	751.0	666.0
389541	7720.0	5865.0
147694	481.0	436.0
389537	153.0	201.0
147686	428.0	403.0
147687	261.0	309.0
121014	0.0	0.0
642741	33.0	30.0
159686	90.0	20.0
642746	0.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	0.0	0.0
390503	0.0	0.0
121006	28.0	62.0
389524	640.0	460.0
147699	30.0	32.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	242.0	118.0
27286	78.0	15.0
27283	0.0	0.0
27284	12.0	52.0
389558	146.0	1.0
27289	182.0	287.0
27287	21.0	29.0
27288	4.0	1.0
135656	12.0	7.0
390561	4.0	3.0
27296	22.0	17.0
389549	0.0	0.0
27297	2568.0	2766.0
27294	8.0	74.0
27295	2158.0	889.0
27299	14.0	1.0
642776	14.0	17.0
27292	1243.0	1482.0
27293	1443.0	4604.0
27290	1.0	0.0
642778	10.0	192.0
27291	1103.0	544.0
160622	539.0	557.0
390531	4.0	0.0
147650	565.0	1871.0
390530	4.0	0.0
390535	0.0	4.0
390539	0.0	0.0
147646	12.0	18.0
390538	0.0	0.0
654783	0.0	0.0
147645	73.0	305.0
341511	0.0	1.0
6500	26541.0	8740.0
133015	767.0	704.0
400410	342.0	659.0
147660	29.0	45.0
121054	0.0	0.0
121053	929.0	798.0
147657	994.0	1323.0
147658	13.0	6.0
400406	4.0	10.0
642799	0.0	0.0
642796	0.0	0.0
133022	353.0	310.0
642797	93.0	83.0
101928165	0.0	0.0
6511	1.0	2.0
390595	459.0	473.0
6510	304.0	5183.0
390594	1.0	0.0
100421803	3.0	0.0
100421804	0.0	4.0
390598	31.0	15.0
100421805	6.0	24.0
100421806	34.0	321.0
100421807	0.0	0.0
6509	492.0	965.0
54870	3267.0	2724.0
54875	401.0	317.0
54874	3718.0	3517.0
54873	670.0	630.0
389599	0.0	0.0
54872	2524.0	2769.0
102724430	1.0	0.0
54879	877.0	632.0
6502	301.0	434.0
54878	1429.0	1748.0
6504	62.0	7.0
54877	693.0	623.0
91801	676.0	480.0
6503	1737.0	337.0
54876	1430.0	1512.0
6506	35.0	12.0
6505	3754.0	116.0
91807	3.0	0.0
6508	270.0	251.0
6507	66.0	58.0
101928176	1.0	0.0
6520	9150.0	8357.0
6522	2910.0	1752.0
221717	0.0	0.0
6521	5.0	16.0
221718	0.0	0.0
100421813	5.0	16.0
64207	3850.0	2442.0
100421816	21.0	51.0
221711	29.0	51.0
64208	23.0	3116.0
221710	259.0	325.0
54882	141.0	206.0
54881	1358.0	1163.0
54880	1666.0	1927.0
54886	3.0	4.0
54885	462.0	449.0
54884	9357.0	2701.0
54883	1394.0	1222.0
6513	1172.0	1090.0
6512	89.0	13.0
54888	2113.0	2628.0
6515	501.0	460.0
54887	1031.0	1037.0
6514	0.0	0.0
6517	416.0	153.0
6519	9.0	9.0
6518	25.0	8.0
221749	3195.0	2287.0
64210	2333.0	3415.0
6531	29.0	0.0
100421820	0.0	0.0
64211	2.0	1.0
6530	0.0	2.0
6533	1100.0	2321.0
6532	32.0	9.0
100421823	2.0	3.0
390572	12.0	17.0
64216	994.0	540.0
64215	4502.0	4216.0
100421825	0.0	0.0
64218	3764.0	1540.0
100421827	0.0	0.0
100421828	5.0	3.0
64219	3860.0	1464.0
100421829	16.0	8.0
54893	2006.0	2166.0
54892	375.0	381.0
54891	1448.0	1460.0
54890	7267.0	7540.0
54897	340.0	130.0
54896	1041.0	1782.0
54894	428.0	45.0
6524	45.0	242.0
6523	0.0	34.0
170062	0.0	0.0
101928190	0.0	0.0
54899	4020.0	1222.0
6526	5152.0	1968.0
6525	1577.0	1569.0
54898	56.0	30.0
6528	9945.0	1.0
91828	28.0	31.0
170067	0.0	0.0
6527	10.0	18.0
6529	12.0	225.0
6540	663.0	200.0
64221	557.0	297.0
64220	18.0	1655.0
6542	4724.0	50883.0
64223	3902.0	3238.0
6541	1167.0	1056.0
64222	2497.0	1827.0
390581	1.0	1.0
64225	3932.0	4610.0
6543	1.0	6.0
64224	1436.0	1663.0
105376261	1.0	4.0
6535	367.0	101.0
6534	4.0	0.0
6536	280.0	267.0
6539	610.0	480.0
6538	1.0	0.0
64232	0.0	0.0
6551	0.0	0.0
6550	30.0	51.0
64231	479.0	388.0
6553	61.0	222.0
91851	2217.0	2.0
64236	498.0	559.0
6555	0.0	0.0
101928122	6.0	593.0
6554	0.0	0.0
6546	94.0	126.0
6545	3.0	17.0
6548	2870.0	2500.0
6547	0.0	1.0
6549	213.0	86.0
6560	3923.0	3905.0
64241	0.0	1.0
64240	7.0	4.0
6561	0.0	1.0
6564	12.0	50.0
6563	167.0	22.0
100421854	35.0	26.0
101928136	2.0	9.0
6566	217.0	462.0
6565	842.0	428.0
100421859	19.0	92.0
101928138	0.0	0.0
221756	642.0	326.0
6557	3.0	10.0
6556	456.0	314.0
6559	6.0	4.0
91833	1428.0	2555.0
6558	883.0	698.0
133083	0.0	0.0
6571	3.0	0.0
101928142	0.0	0.0
100421860	4.0	13.0
6570	1.0	0.0
100421861	0.0	0.0
6573	780.0	656.0
6572	0.0	0.0
101928141	3.0	4.0
91875	675.0	589.0
6575	19286.0	18359.0
6574	827.0	1272.0
101928147	0.0	0.0
100421865	14.0	13.0
6576	6401.0	4779.0
221785	757.0	572.0
245711	27.0	69.0
169044	5.0	14.0
221786	613.0	1394.0
6568	0.0	0.0
6567	2749.0	1012.0
91869	1497.0	1659.0
6569	0.0	0.0
6582	1.0	0.0
91860	45.0	64.0
101928153	102.0	69.0
6581	215.0	16.0
101928154	0.0	0.0
6584	895.0	1484.0
101928151	0.0	0.0
6583	45.0	89.0
6586	6786.0	6855.0
6585	41.0	26663.0
101928158	45.0	13.0
91862	609.0	987.0
6588	1.0	3.0
6580	75.0	31.0
169026	39.0	20.0
6579	3.0	1.0
6578	5533.0	3470.0
6595	8471.0	2507.0
6594	4819.0	2800.0
30817	16.0	30.0
6597	6317.0	6435.0
6596	2272.0	1651.0
30816	1.0	1.0
30819	103.0	160.0
6599	3627.0	3385.0
100421767	0.0	0.0
6598	5538.0	5018.0
30818	9566.0	3374.0
100421768	0.0	0.0
100421769	1.0	0.0
6591	251.0	313.0
6590	623.0	858.0
30820	45.0	4.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	26.0	5.0
282706	0.0	0.0
255104	4005.0	3614.0
255101	54.0	26.0
54802	1644.0	1728.0
30813	4.0	31.0
30812	47.0	48.0
54801	361.0	444.0
54800	2902.0	3285.0
30815	3829.0	8587.0
30814	0.0	0.0
54806	904.0	726.0
54805	1240.0	797.0
30811	9.0	107.0
100421771	0.0	0.0
54809	221.0	204.0
100421784	4.0	3.0
54808	3855.0	2106.0
54807	554.0	246.0
29802	17.0	27.0
29801	1704.0	2851.0
29800	1957.0	1691.0
101928104	45.0	62.0
29803	6068.0	4015.0
54813	318.0	237.0
54812	2071.0	2613.0
54811	928.0	1499.0
54810	79.0	21.0
54816	1903.0	1840.0
54815	3053.0	3429.0
54814	1098.0	1952.0
100421794	4.0	1.0
54819	446.0	564.0
100421796	154.0	102.0
100421797	0.0	0.0
101928113	123.0	465.0
100421799	0.0	0.0
54820	329.0	349.0
54823	335.0	172.0
54822	2072.0	2700.0
54821	9.0	50.0
54828	1823.0	776.0
54827	9.0	0.0
54826	620.0	333.0
54825	8.0	11.0
54829	525.0	32.0
282756	0.0	0.0
54831	0.0	0.0
54830	396.0	182.0
282754	0.0	0.0
102724473	5.0	8.0
54834	721.0	792.0
54832	1658.0	1407.0
54839	348.0	335.0
54838	8406.0	4450.0
54836	6247.0	2005.0
54842	3349.0	5829.0
54841	1380.0	1555.0
54840	1143.0	1407.0
54845	3284.0	4079.0
54843	226.0	174.0
54849	2197.0	2764.0
54848	53.0	153.0
54847	33.0	258.0
100359394	0.0	0.0
100359397	0.0	0.0
100359396	0.0	2.0
255119	39.0	13.0
54853	983.0	1185.0
54852	78.0	23.0
54851	1054.0	1132.0
54850	953.0	1297.0
54857	8.0	7.0
54856	1320.0	1270.0
54855	2463.0	1103.0
54854	16.0	3.0
54859	2345.0	1836.0
54858	2681.0	6142.0
255130	6.0	5.0
54860	0.0	2.0
100134015	11.0	15.0
54863	852.0	1531.0
54862	2580.0	3416.0
54861	1935.0	1438.0
54868	1629.0	1292.0
54867	6937.0	5942.0
54866	50.0	116.0
54865	1281.0	525.0
54869	3957.0	5246.0
255180	0.0	0.0
27249	3026.0	1553.0
27247	2828.0	2401.0
27248	6185.0	3563.0
100431168	4.0	1.0
400360	5.0	0.0
107161163	0.0	0.0
27241	1093.0	635.0
27242	191.0	482.0
27240	42.0	7.0
27245	3668.0	2931.0
400359	0.0	1.0
27246	2672.0	4274.0
27243	14050.0	18685.0
27244	2867.0	3242.0
678655	2385.0	2854.0
642687	6.0	2.0
282791	15.0	15.0
282790	2.0	1.0
107161154	0.0	0.0
27258	5170.0	2347.0
100431177	7.0	5.0
255193	0.0	0.0
27252	496.0	302.0
27253	213.0	541.0
27250	14989.0	30203.0
100431173	0.0	0.0
27257	1193.0	1084.0
100431172	0.0	1.0
255189	1970.0	417.0
27254	23.0	8.0
282786	0.0	0.0
27255	819.0	145.0
123606	1242.0	2603.0
107161144	17.0	23.0
29889	2295.0	3911.0
29888	3316.0	6513.0
103344929	0.0	0.0
29887	80.0	529.0
103344928	4.0	2.0
107161145	1.0	0.0
27229	572.0	808.0
353500	266.0	29.0
29882	2663.0	2136.0
29881	2.0	0.0
29880	5370.0	2376.0
103344932	0.0	1.0
29886	1507.0	3774.0
282776	0.0	0.0
282775	0.0	0.0
29883	5487.0	4151.0
282770	0.0	0.0
103344930	0.0	1.0
353515	0.0	0.0
27238	1890.0	947.0
27239	54.0	224.0
29899	171.0	686.0
27236	1934.0	2151.0
27237	2049.0	2044.0
353513	0.0	0.0
353514	31.0	32.0
353511	61.0	60.0
27230	12898.0	9412.0
29893	142.0	145.0
27231	1.0	0.0
282769	0.0	0.0
29890	3031.0	4399.0
29896	2852.0	4840.0
27235	528.0	421.0
27232	35.0	48.0
29895	20.0	70.0
255167	73.0	342.0
29894	3469.0	4359.0
27233	98.0	15.0
282763	0.0	0.0
27201	8.0	1.0
27202	37.0	243.0
27200	0.0	0.0
30849	2005.0	1252.0
30851	1047.0	1703.0
30850	261.0	428.0
400389	7.0	18.0
29844	1482.0	974.0
29843	547.0	821.0
400385	10.0	16.0
29842	7697.0	234.0
29841	259.0	409.0
30846	3084.0	4574.0
30845	282.0	335.0
30848	0.0	0.0
30847	0.0	0.0
30844	3008.0	2752.0
30827	3845.0	3575.0
29855	1772.0	1492.0
123624	0.0	0.0
29851	29.0	4.0
29850	182.0	56.0
30835	62.0	23.0
30834	1002.0	1204.0
30837	1165.0	820.0
30836	3298.0	2997.0
30833	3517.0	2652.0
30832	360.0	334.0
64395	846.0	817.0
64397	2761.0	1853.0
64396	0.0	0.0
64399	67.0	4.0
64398	3233.0	1477.0
390634	0.0	0.0
390637	406.0	445.0
389634	43.0	126.0
389633	1.0	1.0
400511	0.0	0.0
389631	0.0	0.0
64393	1129.0	5690.0
389630	0.0	0.0
390643	0.0	0.0
400506	476.0	596.0
390649	0.0	0.0
390648	0.0	0.0
389626	3.0	8.0
400500	2.0	2.0
642612	1.0	0.0
160518	330.0	1158.0
341689	5.0	4.0
400508	7.0	2.0
642614	0.0	0.0
389662	7.0	0.0
390610	0.0	0.0
377677	696.0	2285.0
390612	2.0	0.0
390616	0.0	0.0
389658	238.0	190.0
389655	0.0	2.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	98.0	77.0
642641	16.0	22.0
389652	0.0	0.0
389649	0.0	0.0
390627	102.0	133.0
389644	8.0	1.0
389643	145.0	4.0
642633	0.0	0.0
642631	0.0	0.0
642636	0.0	0.0
101928085	233.0	218.0
642652	0.0	0.0
375035	2958.0	2911.0
221806	366.0	688.0
338017	1.0	0.0
389677	477.0	635.0
389676	0.0	0.0
101928099	2.0	5.0
642663	0.0	1.0
389674	10.0	11.0
389672	4.0	7.0
338002	0.0	0.0
400550	10.0	4.0
338004	0.0	0.0
390688	6.0	8.0
338005	0.0	1.0
389668	6.0	0.0
375033	678.0	263.0
341640	1844.0	6463.0
642659	159.0	278.0
642658	2312.0	1472.0
221823	0.0	2.0
6610	909.0	1127.0
375057	16.0	335.0
390650	0.0	0.0
375056	3823.0	2409.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	0.0
6609	5430.0	3551.0
147525	219.0	88.0
6608	1543.0	3427.0
387039	0.0	0.0
387036	15.0	20.0
6601	2489.0	2091.0
6603	4760.0	2332.0
6602	2902.0	4377.0
6605	3826.0	4308.0
6604	2940.0	4680.0
375061	280.0	655.0
6607	123.0	240.0
6606	306.0	564.0
6621	1035.0	999.0
6620	3.0	1.0
642683	0.0	0.0
390660	5.0	2.0
390664	0.0	0.0
387032	212.0	222.0
389692	18.0	4.0
390667	0.0	1.0
123591	38.0	26.0
389690	0.0	0.0
6619	1143.0	1375.0
6612	5349.0	5259.0
6611	4736.0	3192.0
6614	177.0	171.0
6613	7527.0	8519.0
6616	28.0	10.0
6615	579.0	111.0
6618	724.0	1457.0
6617	493.0	697.0
6632	2165.0	2074.0
6631	5282.0	3961.0
387066	15581.0	15087.0
387065	0.0	0.0
64319	4082.0	6559.0
64318	806.0	659.0
387063	3.0	0.0
245812	1155.0	1113.0
54991	540.0	534.0
54996	6349.0	1415.0
54995	950.0	860.0
54994	3982.0	3393.0
54993	251.0	249.0
6623	683.0	475.0
6622	1367.0	377.0
6625	13179.0	14888.0
54998	6176.0	4957.0
6624	1911.0	1469.0
54997	812.0	32518.0
6627	1651.0	2085.0
6626	4670.0	7170.0
6629	3496.0	3445.0
6628	7448.0	7869.0
64320	1663.0	2013.0
6641	4349.0	6979.0
6640	16465.0	4580.0
64321	104.0	171.0
64324	3621.0	3428.0
6643	5859.0	2955.0
221838	836.0	9435.0
6642	13854.0	13395.0
64326	2699.0	2038.0
387055	2.0	0.0
64328	917.0	854.0
64327	2297.0	3186.0
221833	0.0	0.0
221830	716.0	803.0
6634	6871.0	7764.0
6633	9986.0	14503.0
6636	2053.0	3002.0
6635	3002.0	2444.0
6638	17215.0	11948.0
6637	2655.0	3765.0
101928062	10.0	4.0
6650	1082.0	1975.0
64333	148.0	507.0
6652	13789.0	1882.0
64332	568.0	2459.0
6651	9165.0	9181.0
6654	1890.0	1922.0
100421943	0.0	1.0
6653	5899.0	1227.0
387082	0.0	10.0
102724536	20.0	2.0
78987	7633.0	5043.0
78986	25.0	18.0
78989	543.0	174.0
6645	3562.0	2941.0
78988	4493.0	5220.0
6644	0.0	0.0
6647	20051.0	21013.0
6646	1231.0	1203.0
6649	8201.0	5828.0
91949	2272.0	1636.0
6648	7958.0	4124.0
91947	2061.0	1779.0
91948	15.0	3.0
64342	2264.0	2106.0
6661	0.0	0.0
6660	129.0	10.0
245806	3.0	0.0
6663	0.0	0.0
64344	275.0	53.0
4000	17980.0	21021.0
4001	275.0	730.0
6662	3173.0	4726.0
64343	685.0	494.0
91942	1252.0	978.0
6665	89.0	49.0
6664	0.0	25.0
101928079	56.0	170.0
387074	0.0	0.0
387071	0.0	0.0
245802	0.0	0.0
196549	4.0	6.0
6656	0.0	0.0
6655	2346.0	1455.0
6658	12.0	373.0
6657	4.0	0.0
6659	1847.0	8961.0
196541	0.0	0.0
91937	34.0	11.0
6670	3681.0	2585.0
6672	2762.0	2524.0
6671	643.0	913.0
4010	43.0	1.0
6674	191.0	380.0
4012	2423.0	1960.0
91975	432.0	1579.0
6676	136.0	606.0
4013	1372.0	1507.0
101928001	0.0	0.0
6675	1607.0	960.0
4014	0.0	0.0
64359	964.0	1445.0
221883	0.0	9.0
100271927	3.0	1.0
102724515	147.0	114.0
196513	1194.0	1282.0
4004	10.0	9.0
6667	3691.0	5302.0
4005	1231.0	1086.0
6666	2819.0	2910.0
4007	335.0	359.0
6668	1664.0	585.0
91966	1111.0	445.0
4008	5428.0	1696.0
4009	24.0	11.0
6683	653.0	2340.0
4023	311.0	6262.0
100421975	0.0	1.0
6687	7961.0	8163.0
4025	1.0	2.0
100271918	1.0	1.0
101928017	75.0	137.0
78990	38.0	10.0
78992	3838.0	3680.0
78991	456.0	567.0
78994	2152.0	2551.0
78996	910.0	677.0
78995	27.0	63.0
196527	1681.0	2339.0
78998	160.0	120.0
78997	13.0	4.0
196528	1134.0	1520.0
4015	299.0	85.0
6678	22233.0	32236.0
6677	0.0	0.0
4016	513.0	884.0
78999	347.0	158.0
4017	267.0	1229.0
4018	6.0	1.0
6692	6346.0	6074.0
6691	30.0	12.0
101928022	1.0	1.0
6694	0.0	0.0
64375	773.0	2588.0
64374	8511.0	6660.0
6693	88.0	110.0
4033	180.0	252.0
6696	120.0	152.0
64377	19.0	1.0
4034	536.0	432.0
64376	743.0	616.0
6695	462.0	16219.0
4035	6822.0	2434.0
6698	0.0	0.0
4036	10197.0	647.0
6697	2827.0	3425.0
6690	8.0	26.0
4026	2358.0	1551.0
6689	15.0	6.0
6688	302.0	376.0
4040	2154.0	1440.0
4041	4282.0	5291.0
64386	43.0	82.0
4043	12868.0	7632.0
64388	33.0	127.0
4045	36.0	56.0
4046	2016.0	329.0
4047	2071.0	1901.0
221895	1618.0	931.0
4037	2129.0	1434.0
91978	157.0	106.0
4038	167.0	26963.0
6699	0.0	0.0
91977	76.0	20.0
196500	13.0	42.0
101928040	0.0	0.0
4051	1.0	1.0
54908	226.0	278.0
4052	415.0	437.0
4053	18928.0	7305.0
54906	1441.0	1836.0
4054	16877.0	6117.0
4055	5836.0	10283.0
4056	5.0	13.0
4057	1643.0	78.0
4058	21.0	8.0
29945	1685.0	2305.0
255220	0.0	0.0
29944	182.0	17.0
29943	0.0	1.0
29942	15.0	1.0
29949	7.0	4.0
29948	667.0	422.0
29947	0.0	1.0
29946	2347.0	1887.0
4050	89.0	44.0
29941	477.0	957.0
29940	484.0	425.0
4048	5237.0	4803.0
4049	4.0	4.0
54910	890.0	1583.0
54916	1372.0	2290.0
54915	3787.0	4286.0
54914	3187.0	3214.0
54913	1823.0	1827.0
4062	6.0	3.0
4063	55.0	6.0
54919	1451.0	1176.0
54918	5421.0	8807.0
4064	34.0	33.0
4065	1448.0	82.0
4066	223.0	229.0
4067	1091.0	1725.0
4068	44.0	11.0
4069	561.0	106.0
29956	8377.0	5318.0
255231	12.0	26.0
29954	1769.0	1474.0
29953	7.0	0.0
29959	4954.0	4383.0
29958	465.0	501.0
4060	3919.0	19.0
29957	938.0	480.0
4061	2467.0	4042.0
29952	13939.0	14725.0
