id	2941c84e-71ef-4908-9980-1627a0cd780f	3ee9c2b1-54f2-422c-82c6-e6e32817acf9
56935	2339.0	2214.0
56936	0.0	0.0
56940	2119.0	2211.0
107080639	1.0	2.0
56941	2623.0	3950.0
56942	693.0	1001.0
56943	2244.0	2701.0
107080636	2.0	2.0
107080637	0.0	0.0
56948	545.0	1024.0
56949	3397.0	5964.0
107080632	1.0	1.0
56944	1036.0	2854.0
56945	1193.0	1687.0
56946	1214.0	1533.0
56947	2182.0	3393.0
107080630	8.0	6.0
100506713	165.0	244.0
100506712	1.0	5.0
100506710	4673.0	5843.0
338674	0.0	0.0
338675	0.0	1.0
56951	3711.0	6530.0
56952	199.0	239.0
56953	87.0	109.0
102724774	1.0	0.0
56954	1430.0	2174.0
56950	1593.0	1900.0
100506715	0.0	0.0
100506714	312.0	198.0
56955	0.0	0.0
56956	1.0	0.0
56957	2444.0	6048.0
8600	56.0	52.0
8601	21.0	34.0
723790	0.0	0.0
338661	3.0	3.0
338662	0.0	0.0
338657	614.0	1437.0
56963	225.0	561.0
56964	116.0	76.0
56965	1934.0	4156.0
56961	3.0	8.0
56967	224.0	595.0
56969	4.0	13.0
8611	1964.0	4007.0
8612	1228.0	3051.0
81926	1373.0	1685.0
145173	662.0	1330.0
81928	464.0	1909.0
338651	6.0	67.0
81929	1417.0	2830.0
338653	1.0	2.0
81930	218.0	419.0
56975	1535.0	4432.0
81931	413.0	723.0
81932	1375.0	1764.0
56970	2735.0	5693.0
56971	123.0	212.0
8604	1402.0	3222.0
8605	568.0	791.0
8602	2085.0	3733.0
8603	1708.0	2998.0
8608	23.0	34.0
56977	647.0	468.0
8609	1379.0	2773.0
56978	168.0	104.0
56979	0.0	1.0
8607	1486.0	2044.0
8622	12363.0	8987.0
8623	2339.0	3434.0
8620	0.0	0.0
8621	2954.0	4283.0
338645	5.0	11.0
56984	1877.0	2983.0
56985	539.0	617.0
56986	842.0	1144.0
338637	0.0	0.0
56987	5056.0	8105.0
102724742	1.0	0.0
56980	512.0	849.0
56981	2135.0	1959.0
56983	992.0	1196.0
8615	5939.0	8195.0
54329	37.0	61.0
54328	231.0	515.0
8613	20591.0	29285.0
8614	182.0	332.0
8618	25.0	26.0
8630	1317.0	791.0
8633	1877.0	8248.0
8634	1281.0	1962.0
8631	559.0	505.0
8632	113.0	221.0
56990	6548.0	8169.0
169166	8.0	12.0
554175	0.0	0.0
54332	811.0	904.0
56995	2249.0	3219.0
255877	467.0	1394.0
664616	0.0	0.0
56996	1681.0	2213.0
54331	1159.0	773.0
56997	1674.0	5023.0
664614	0.0	0.0
56998	3388.0	3736.0
664613	0.0	0.0
664612	0.0	0.0
56992	145.0	124.0
56993	2666.0	2764.0
56994	2452.0	11350.0
8626	45.0	1130.0
8624	856.0	1892.0
8625	1731.0	3882.0
56999	715.0	13270.0
664617	0.0	0.0
8629	1202.0	1024.0
8641	131.0	183.0
8644	287.0	222.0
8645	1244.0	4008.0
8642	820.0	1644.0
8643	110.0	94.0
652624	6.0	11.0
196743	289.0	786.0
54346	0.0	0.0
54345	250.0	269.0
54344	938.0	1344.0
8637	292.0	632.0
8638	181.0	268.0
8635	3227.0	1936.0
8636	1384.0	2735.0
8639	740.0	2294.0
196740	4889.0	22355.0
8651	423.0	387.0
8650	3154.0	3834.0
8655	3753.0	7762.0
101928685	6.0	9.0
8653	2.0	3.0
8654	1217.0	30162.0
101928684	0.0	0.0
101928689	5.0	8.0
101928687	0.0	0.0
8648	2692.0	3193.0
8649	2643.0	2880.0
8646	137.0	317.0
8647	33.0	1.0
8662	5760.0	8897.0
8663	406.0	780.0
6001	1852.0	1046.0
8660	2014.0	3276.0
8661	12982.0	20222.0
6000	5.0	10.0
6003	258.0	26.0
8666	5503.0	8206.0
8667	9688.0	13379.0
6002	1206.0	2425.0
8664	9877.0	8773.0
6005	2.0	1.0
6004	6466.0	3058.0
8665	7640.0	9312.0
101928698	0.0	0.0
8659	661.0	465.0
8658	2859.0	5753.0
8673	5105.0	10522.0
6010	1.0	4.0
8674	1215.0	2525.0
8671	4614.0	406.0
8672	4748.0	7841.0
6011	82.0	92.0
8677	937.0	1503.0
6014	0.0	0.0
6013	11.0	0.0
8678	2426.0	4099.0
8675	2431.0	4953.0
6016	1193.0	2451.0
8676	1096.0	428.0
6015	3201.0	4850.0
253260	2644.0	3275.0
338707	27.0	15.0
6007	27.0	62.0
6006	28.0	23.0
8668	7371.0	15810.0
6009	2694.0	4780.0
8669	2680.0	3836.0
6008	0.0	3.0
8685	887.0	1657.0
8682	6451.0	19969.0
6023	0.0	0.0
8683	3665.0	4648.0
8688	0.0	0.0
8689	9.0	1.0
8686	1.0	1.0
8687	0.0	0.0
253272	3.0	3.0
8681	197.0	392.0
253264	34.0	55.0
6018	1306.0	1947.0
6017	0.0	0.0
6019	11.0	18.0
6031	16.0	16.0
6034	1.0	0.0
8693	28.0	27.0
8694	1343.0	2292.0
6033	0.0	0.0
6036	20.0	28.0
6035	2941.0	7555.0
8697	1504.0	2412.0
6038	67.0	86.0
8698	685.0	210.0
6037	1.0	1.0
101928646	0.0	1.0
554234	0.0	1.0
8692	3795.0	7985.0
6030	20.0	22.0
8690	958.0	1160.0
554225	4.0	6.0
554226	11.0	3.0
6029	0.0	0.0
170082	332.0	235.0
6043	0.0	0.0
6045	914.0	1464.0
6044	0.0	0.0
6047	3462.0	5229.0
6046	16633.0	26386.0
6049	1698.0	2064.0
100421217	0.0	0.0
6048	2486.0	3284.0
100421219	0.0	0.0
101928656	0.0	0.0
6041	1216.0	1695.0
554213	0.0	0.0
554214	0.0	0.0
56904	3289.0	9599.0
56905	1459.0	4202.0
6039	1446.0	1053.0
56906	225.0	432.0
56907	514.0	1017.0
56900	3846.0	4116.0
56901	378.0	2173.0
56902	959.0	1286.0
56903	4.0	1.0
100421222	0.0	0.0
375612	2.0	1.0
375611	20.0	41.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	2.0	0.0
6059	2303.0	2845.0
554210	8.0	34.0
100528062	153.0	230.0
554212	0.0	0.0
6050	7836.0	12971.0
100528064	1.0	12.0
375616	50.0	715.0
6051	3027.0	6832.0
56910	9159.0	9875.0
554202	34.0	605.0
554203	1070.0	1994.0
56915	545.0	946.0
56916	1835.0	2448.0
56917	89.0	486.0
56918	0.0	2.0
56911	170.0	743.0
56912	1498.0	2296.0
56913	1557.0	1900.0
100421220	0.0	0.0
56914	4.0	4.0
375601	0.0	0.0
100421236	1.0	0.0
6066	0.0	0.0
56919	900.0	1601.0
6069	0.0	0.0
375607	100.0	3.0
554201	0.0	4.0
6060	0.0	0.0
56920	435.0	1786.0
56926	2193.0	2758.0
56927	3565.0	7802.0
56928	1783.0	2971.0
56929	1460.0	1647.0
56922	1904.0	2401.0
56923	25.0	29.0
56924	45.0	57.0
56925	489.0	1003.0
100421232	0.0	0.0
6076	0.0	0.0
100421245	0.0	3.0
6075	0.0	0.0
6078	0.0	0.0
6079	0.0	1.0
101928601	144.0	226.0
6070	0.0	1.0
91252	1766.0	3760.0
6071	2.0	4.0
6074	0.0	0.0
101928603	0.0	0.0
101928604	0.0	2.0
101928607	5.0	8.0
387612	0.0	1.0
147700	18.0	128.0
387615	0.0	0.0
6086	0.0	0.0
6089	0.0	0.0
101928611	0.0	1.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	0.0	0.0
6084	0.0	2.0
123722	14.0	99.0
387601	1.0	1.0
123720	1062.0	1346.0
147710	0.0	1.0
147711	12.0	14.0
147719	0.0	1.0
6098	14.0	35.0
6097	5044.0	4586.0
6092	56.0	141.0
6091	1565.0	2503.0
6094	141.0	411.0
100528020	0.0	0.0
6093	3221.0	6289.0
100528021	3.0	5.0
6096	150.0	238.0
6095	2048.0	1770.0
91272	2565.0	2741.0
147727	2482.0	3142.0
387638	1.0	3.0
100528030	10.0	17.0
101928638	1.0	0.0
100528032	39.0	25.0
100421271	0.0	1.0
100506697	3.0	16.0
100506696	68.0	128.0
91298	858.0	838.0
100528007	0.0	0.0
123775	304.0	235.0
91289	4520.0	3656.0
399656	3.0	1.0
100506686	382.0	308.0
100506685	5.0	7.0
100528016	0.0	1.0
100528017	1.0	2.0
100528018	0.0	0.0
100528019	2.0	5.0
100506681	4.0	3.0
91283	765.0	1086.0
100506680	0.0	1.0
387646	133.0	59.0
387647	0.0	0.0
387644	8.0	23.0
387640	218.0	414.0
100421295	30.0	45.0
387680	2297.0	3486.0
375686	23.0	20.0
123745	1.0	0.0
100506898	25.0	27.0
100506897	1.0	0.0
390992	0.0	0.0
54471	2292.0	1649.0
54470	639.0	3113.0
390996	0.0	3.0
390999	0.0	0.0
54475	739.0	936.0
387338	1340.0	1733.0
54474	0.0	0.0
54472	3643.0	6320.0
389997	0.0	0.0
54478	39.0	89.0
54477	1406.0	4721.0
387332	0.0	1.0
54476	3146.0	4546.0
91404	690.0	1010.0
91405	19.0	11.0
91408	2127.0	3381.0
91409	230.0	128.0
375346	119.0	292.0
100506888	0.0	0.0
389992	1.0	0.0
102724826	75.0	116.0
389990	1.0	1.0
102724827	199.0	127.0
54482	689.0	690.0
102724820	38.0	21.0
100506881	117.0	101.0
54480	3022.0	6744.0
387328	3.0	6.0
387325	1.0	11.0
145497	3.0	6.0
400866	1.0	1.0
387323	1.0	6.0
387321	0.0	1.0
54487	1628.0	2115.0
387322	0.0	0.0
375350	1.0	2.0
723809	4.0	3.0
338391	6.0	9.0
91433	317.0	483.0
338396	0.0	0.0
387363	0.0	0.0
387364	0.0	0.0
338398	2.0	1.0
387361	0.0	0.0
102724816	1.0	0.0
338399	0.0	0.0
387362	0.0	0.0
54492	880.0	2583.0
54491	796.0	850.0
54490	0.0	0.0
54497	2139.0	3288.0
54496	889.0	1497.0
448835	0.0	0.0
54495	2117.0	3584.0
448834	0.0	0.0
387359	0.0	0.0
387357	294.0	58.0
54499	4862.0	5454.0
121498	0.0	0.0
54498	247.0	233.0
170463	1445.0	3858.0
157489	263.0	419.0
338382	622.0	1823.0
390980	170.0	217.0
338388	1.0	2.0
448831	0.0	0.0
400841	1.0	17.0
91419	186.0	220.0
91452	2331.0	3037.0
338376	9.0	167.0
145447	8.0	16.0
100313532	6.0	3.0
91442	129.0	255.0
375387	506.0	479.0
91445	3046.0	2614.0
107080554	0.0	0.0
133482	0.0	0.0
100506874	23.0	79.0
100506872	0.0	1.0
169436	61.0	57.0
170425	0.0	0.0
133491	11.0	1.0
91464	0.0	0.0
100506866	204.0	341.0
400892	1.0	2.0
400891	3.0	1.0
91461	208.0	464.0
145483	430.0	864.0
145482	812.0	1184.0
338339	13.0	8.0
100506810	75.0	79.0
338328	344.0	337.0
100506815	2.0	2.0
326337	0.0	0.0
326339	0.0	0.0
338321	1.0	3.0
338322	0.0	0.0
338323	11.0	13.0
338324	0.0	0.0
341965	1.0	0.0
326341	3.0	3.0
326340	0.0	1.0
326343	34.0	10.0
326342	26.0	36.0
54407	8109.0	9441.0
8710	1.0	28.0
100506834	50.0	34.0
8711	666.0	985.0
54413	51.0	80.0
8703	2063.0	4083.0
101410540	0.0	0.0
8704	1026.0	2438.0
101410541	0.0	0.0
8701	291.0	339.0
101410542	0.0	0.0
54414	4833.0	5138.0
8702	1363.0	2057.0
100506835	4.0	22.0
101410543	20.0	18.0
8707	39.0	20.0
101410544	0.0	9.0
8708	11.0	86.0
101410545	1.0	0.0
101410546	0.0	0.0
8705	623.0	1381.0
8706	1519.0	1118.0
326315	1.0	3.0
326317	0.0	0.0
8721	10536.0	17751.0
8722	2721.0	3694.0
8720	10998.0	13111.0
101410537	0.0	1.0
101410538	1676.0	2881.0
341947	1.0	2.0
8714	783.0	4960.0
8715	418.0	15.0
100506826	9.0	11.0
8712	1.0	0.0
8718	270.0	586.0
101410533	47.0	47.0
101410534	0.0	0.0
326325	0.0	0.0
101410535	41.0	67.0
8717	1083.0	1428.0
54429	13.0	27.0
101410536	0.0	0.0
326307	680.0	808.0
8732	1328.0	1269.0
8733	5432.0	8349.0
8731	2721.0	4752.0
54431	6305.0	5757.0
400836	0.0	3.0
170487	112.0	170.0
54435	60.0	37.0
54434	2267.0	6038.0
400831	8.0	16.0
54433	612.0	1007.0
400830	0.0	0.0
54432	2916.0	1887.0
54439	1388.0	1692.0
8725	3832.0	5689.0
8726	851.0	973.0
54438	901.0	1199.0
54437	79.0	169.0
8723	2904.0	2441.0
326310	182.0	361.0
8724	5994.0	7306.0
54436	1177.0	1611.0
8729	4959.0	10451.0
100337589	2.0	0.0
170485	1.0	3.0
8727	7158.0	10218.0
8728	1109.0	894.0
170482	4.0	3.0
8740	116.0	143.0
8743	1227.0	2046.0
8744	44.0	197.0
8741	956.0	1624.0
8742	1212.0	1973.0
102724868	2.0	0.0
102724866	3.0	7.0
54442	1136.0	1944.0
54441	17.0	44.0
54440	2836.0	968.0
400823	100.0	32.0
102724862	0.0	0.0
54443	161.0	330.0
8736	149.0	4100.0
8737	2030.0	3279.0
8735	2.0	3.0
326300	8.0	1.0
8738	436.0	531.0
8739	143.0	537.0
8751	3680.0	9991.0
8754	4433.0	6165.0
8755	0.0	0.0
102724853	0.0	0.0
54453	2135.0	3645.0
255512	86.0	99.0
54457	4.0	3.0
54456	7.0	27.0
554049	2.0	4.0
54455	1709.0	2562.0
54454	1018.0	1199.0
8747	13.0	7.0
8748	5.0	4.0
8745	157.0	155.0
54458	3864.0	6324.0
400818	506.0	943.0
8749	1.0	0.0
8761	5939.0	11308.0
6100	326.0	730.0
8760	4278.0	7170.0
6102	809.0	1000.0
8766	6035.0	12008.0
6101	0.0	9.0
8763	29670.0	26243.0
6103	588.0	926.0
8764	2779.0	3822.0
54460	2673.0	4340.0
54464	2699.0	3898.0
54463	848.0	1195.0
54462	3882.0	4189.0
54461	4639.0	7298.0
54468	1182.0	1379.0
54467	2734.0	3240.0
54466	3.0	8.0
54465	830.0	889.0
255520	1585.0	1934.0
8759	0.0	0.0
8756	0.0	0.0
54469	4011.0	5661.0
8772	425.0	675.0
8773	2347.0	3384.0
8771	0.0	0.0
8776	1581.0	2643.0
8777	1433.0	2973.0
8774	1476.0	2374.0
8775	3584.0	5161.0
101928566	0.0	0.0
8767	644.0	1144.0
6120	1430.0	1978.0
101928571	0.0	0.0
8784	177.0	365.0
6122	108980.0	84089.0
8781	189.0	226.0
6121	0.0	3.0
8787	168.0	70.0
6124	64404.0	74684.0
6123	2.0	1177.0
8788	1.0	153.0
8785	11.0	5.0
6126	28.0	46.0
8786	57.0	260.0
6125	48914.0	44896.0
101928578	136.0	151.0
8780	2764.0	4719.0
6117	4455.0	6278.0
8778	39.0	27.0
6119	894.0	796.0
6118	3323.0	4565.0
8794	93.0	1398.0
8795	1518.0	6926.0
6130	43888.0	68571.0
8792	260.0	288.0
6133	18620.0	20592.0
6132	46054.0	65533.0
8793	330.0	655.0
8798	929.0	1558.0
6135	37611.0	43833.0
8799	2027.0	2856.0
6134	56002.0	64924.0
8796	98.0	6030.0
6137	36464.0	43368.0
8797	521.0	1022.0
6136	25901.0	49994.0
100421307	0.0	0.0
101735302	188.0	335.0
8790	766.0	644.0
100134444	0.0	0.0
6128	29156.0	25028.0
8789	7.0	76.0
6129	25724.0	22193.0
6142	12591.0	9772.0
6141	25256.0	35838.0
100421311	10.0	8.0
6144	11516.0	8044.0
6143	42945.0	53405.0
100421313	3.0	3.0
6146	14581.0	18648.0
6145	5.0	4.0
6148	0.0	0.0
6147	18272.0	24804.0
100421318	0.0	0.0
100421319	0.0	1.0
100337590	0.0	0.0
100337591	2.0	3.0
6139	1627.0	2264.0
6138	41987.0	46270.0
6152	22953.0	33403.0
6155	18416.0	20692.0
6154	14548.0	21398.0
100421324	4.0	9.0
6157	33300.0	39944.0
6156	26548.0	33727.0
6159	20301.0	22989.0
6158	23359.0	47650.0
100421328	4.0	3.0
6150	1021.0	1507.0
101928527	478.0	590.0
6164	22254.0	18124.0
6163	8.0	16.0
6166	7754.0	11695.0
6165	19873.0	23162.0
6168	25907.0	31777.0
6167	24992.0	26671.0
100421338	1.0	1.0
6169	11891.0	16775.0
101928536	1.0	0.0
6160	29398.0	26230.0
101928537	0.0	0.0
6161	28960.0	34528.0
100421331	0.0	1.0
6175	44491.0	55898.0
6174	147.0	130.0
6176	42771.0	52519.0
101928545	183.0	135.0
6171	10547.0	12844.0
6170	2823.0	3138.0
6173	1861.0	2609.0
6172	202.0	267.0
100421340	0.0	0.0
100421341	0.0	3.0
100421354	0.0	0.0
6185	18444.0	28440.0
101928550	10.0	27.0
6188	42756.0	53187.0
6187	25204.0	38103.0
100421357	2.0	4.0
6189	20166.0	14949.0
101928555	29.0	39.0
6182	464.0	552.0
6181	30003.0	33614.0
6184	19680.0	24933.0
101928559	0.0	0.0
6183	799.0	1023.0
100421350	5.0	10.0
100421351	3.0	13.0
100421353	2.0	7.0
6197	3445.0	5425.0
6196	7112.0	18429.0
6199	1478.0	2514.0
6198	1497.0	2144.0
6191	76548.0	145607.0
6193	20820.0	22730.0
6192	10.0	7.0
91373	1155.0	1506.0
6195	3974.0	3988.0
6194	71055.0	72112.0
390916	489.0	759.0
145407	319.0	449.0
100421363	1.0	0.0
100421376	0.0	0.0
100421379	4.0	4.0
91369	1864.0	3411.0
91368	1137.0	1225.0
652489	3.0	3.0
390924	96.0	52.0
389901	19.0	28.0
390928	1.0	3.0
390927	511.0	887.0
100421371	5.0	3.0
100421374	22.0	31.0
389903	3.0	0.0
100421389	5.0	0.0
91392	455.0	729.0
389935	0.0	0.0
389932	5.0	1.0
100421384	15.0	17.0
100421398	8.0	5.0
100421399	3.0	0.0
101928513	7.0	7.0
91380	0.0	0.0
390904	1.0	0.0
145438	24.0	26.0
100421390	0.0	3.0
100421391	0.0	0.0
100421395	14.0	8.0
100421397	3.0	5.0
375316	18.0	17.0
375318	0.0	0.0
390963	112.0	174.0
375307	169.0	200.0
389941	45.0	145.0
389948	0.0	0.0
375337	2.0	0.0
377997	0.0	0.0
387316	3.0	0.0
121456	29.0	227.0
387317	0.0	0.0
121457	740.0	1212.0
389976	3.0	2.0
375341	435.0	927.0
387319	0.0	0.0
375323	9.0	10.0
389970	2.0	1.0
390940	236.0	434.0
133418	4303.0	8947.0
390948	0.0	0.0
121441	913.0	1355.0
390949	0.0	0.0
652411	0.0	1.0
145370	9.0	6.0
102724954	0.0	0.0
54596	28.0	12.0
375484	413.0	696.0
91526	1863.0	856.0
133396	3.0	12.0
196951	287.0	299.0
91523	701.0	1125.0
91522	9173.0	578.0
121391	0.0	5.0
145376	34.0	50.0
400986	65.0	106.0
400984	18.0	18.0
196968	35.0	30.0
157378	1084.0	1184.0
723961	0.0	0.0
145389	384.0	475.0
157381	11.0	6.0
91543	431.0	1141.0
91544	1887.0	2865.0
102724923	0.0	4.0
652423	0.0	0.0
169355	57.0	39.0
400966	3.0	1.0
121364	0.0	0.0
400961	821.0	650.0
157376	3.0	1.0
91574	1034.0	1969.0
157313	124.0	80.0
157317	5.0	3.0
147991	2159.0	2638.0
399495	3.0	2.0
159963	1.0	5.0
100506965	1529.0	852.0
100506963	60.0	63.0
387495	0.0	0.0
387496	663.0	281.0
387494	0.0	3.0
387491	0.0	1.0
387492	20.0	48.0
387486	1.0	0.0
157310	1719.0	899.0
100506994	22.0	68.0
338470	3.0	2.0
170302	8.0	12.0
204010	3.0	220.0
399473	53.0	464.0
399474	40.0	148.0
91584	215.0	2875.0
159989	40.0	36.0
91582	2654.0	1630.0
107126360	1.0	0.0
133383	253.0	479.0
100506930	928.0	1692.0
100820741	0.0	0.0
338448	0.0	0.0
8808	179.0	309.0
8809	340.0	675.0
54512	509.0	776.0
54511	46.0	18.0
54510	405.0	700.0
54516	442.0	579.0
8802	4641.0	4689.0
8803	2009.0	2090.0
54514	3.0	2.0
8800	749.0	485.0
8801	2915.0	3951.0
8807	50.0	28.0
400916	1961.0	826.0
54518	1485.0	699.0
8804	7534.0	6369.0
100506939	0.0	2.0
54517	435.0	428.0
8805	1129.0	1825.0
8820	35.0	36.0
8821	884.0	964.0
338440	529.0	536.0
338442	8.0	127.0
8819	421.0	569.0
100820732	0.0	0.0
255620	1.0	5.0
54522	246.0	335.0
54521	923.0	1690.0
54520	2414.0	3658.0
100820735	0.0	0.0
8813	1408.0	1931.0
170393	6.0	28.0
8814	188.0	112.0
170392	3.0	258.0
100506925	0.0	0.0
8811	2.0	18.0
8812	482.0	769.0
8817	16.0	125.0
8818	2273.0	4133.0
54529	2162.0	2986.0
255626	0.0	0.0
8815	4501.0	8446.0
8816	3370.0	6024.0
170394	1125.0	1655.0
8831	966.0	1365.0
8832	2471.0	1664.0
100506953	0.0	3.0
338433	0.0	0.0
338436	0.0	1.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	1142.0	1658.0
54532	1701.0	2002.0
54531	1061.0	2921.0
54538	1308.0	1561.0
8824	4861.0	7471.0
8825	563.0	456.0
54537	1661.0	1448.0
54536	2467.0	3839.0
8822	42.0	16.0
8823	0.0	7.0
54535	1139.0	2440.0
8828	1417.0	61020.0
8829	3004.0	9504.0
8826	16133.0	40052.0
54539	4103.0	4668.0
8842	340.0	13.0
8843	4.0	7.0
8840	62.0	653.0
8841	2301.0	3222.0
100158257	0.0	0.0
54541	4385.0	9486.0
54540	1336.0	2564.0
54545	1982.0	4544.0
54544	0.0	2.0
54543	6555.0	8040.0
54542	3067.0	4288.0
54549	545.0	251.0
8835	1017.0	1010.0
8836	313.0	467.0
8833	2564.0	3800.0
8834	925.0	1834.0
54546	1.0	0.0
8839	95.0	443.0
8837	13154.0	26095.0
8838	12.0	21.0
101928483	38.0	108.0
8850	2309.0	2789.0
101928484	1.0	1.0
8853	1317.0	2299.0
8854	137.0	90.0
8851	626.0	212.0
8852	0.0	0.0
400960	720.0	634.0
338412	0.0	1.0
338413	2.0	1.0
54552	614.0	703.0
400957	3.0	2.0
54551	144.0	37.0
54550	3.0	7.0
196996	644.0	111.0
400955	9.0	44.0
400954	771.0	219.0
54556	911.0	847.0
54555	1627.0	2442.0
400952	0.0	3.0
54554	777.0	971.0
400950	3.0	4.0
8846	656.0	973.0
100820709	14.0	4.0
8847	109.0	198.0
54558	839.0	1279.0
8844	1806.0	1669.0
54557	633.0	519.0
8848	13600.0	71777.0
196993	11.0	37.0
8861	3110.0	9445.0
101928492	420.0	205.0
8864	1399.0	2818.0
6201	17557.0	15700.0
6203	31149.0	44176.0
8862	6.0	105.0
101928496	2.0	1.0
8863	1561.0	4484.0
6202	39217.0	46952.0
723972	4.0	5.0
400946	48.0	198.0
400945	36.0	78.0
54567	371.0	1484.0
54566	4071.0	2631.0
400941	6.0	13.0
8857	46080.0	10756.0
8858	1.0	4.0
54569	0.0	0.0
8856	15.0	19.0
54568	0.0	0.0
8859	547.0	1035.0
8871	1201.0	2576.0
8872	1983.0	3596.0
6210	18249.0	22776.0
8870	1387.0	2596.0
100421500	0.0	0.0
8875	344.0	115.0
8876	202.0	133.0
8874	2066.0	3797.0
100421506	0.0	0.0
100421509	0.0	0.0
54570	0.0	0.0
400935	56.0	12.0
54574	0.0	0.0
54573	0.0	0.0
54572	0.0	0.0
400932	0.0	0.0
54571	0.0	0.0
54578	1.0	0.0
255631	19.0	50.0
400931	24.0	146.0
54577	0.0	0.0
54576	0.0	0.0
54575	0.0	0.0
6205	49444.0	61101.0
100506915	213.0	29.0
8869	4507.0	22495.0
6204	6161.0	7469.0
6207	14597.0	13816.0
6206	33304.0	26440.0
8867	1079.0	1565.0
54579	0.0	0.0
6209	9516.0	11352.0
6208	32613.0	34761.0
170384	789.0	2158.0
100506916	0.0	0.0
8882	1915.0	2780.0
8883	1499.0	3398.0
8880	4846.0	8257.0
8881	2659.0	4145.0
8886	3547.0	5032.0
6223	22613.0	25823.0
100421512	0.0	0.0
8887	8666.0	13826.0
6222	49355.0	45082.0
8884	797.0	1048.0
6224	30753.0	41793.0
100421515	38.0	33.0
54581	203.0	460.0
54580	0.0	0.0
54585	1907.0	3036.0
54584	162.0	215.0
54583	2601.0	4274.0
54587	2003.0	26407.0
54586	5.0	1.0
8879	4887.0	11095.0
170371	548.0	440.0
170370	0.0	0.0
8877	362.0	1346.0
6218	26130.0	27215.0
6217	22379.0	23234.0
8878	16994.0	28185.0
6219	3.0	3.0
100506907	0.0	0.0
100506906	34.0	37.0
255649	0.0	0.0
6230	23184.0	34734.0
8893	2217.0	3227.0
8894	2669.0	4646.0
101928440	1.0	0.0
8891	729.0	1129.0
6232	32913.0	37353.0
8892	2857.0	2771.0
6231	6135.0	7972.0
8897	652.0	590.0
6234	8532.0	11219.0
8898	1274.0	2024.0
6233	23462.0	15703.0
8895	6915.0	6426.0
6236	1215.0	3479.0
8896	1740.0	3287.0
6235	11172.0	17792.0
101928442	0.0	0.0
101928448	13.0	84.0
8890	1457.0	2728.0
280659	2.0	15.0
280657	0.0	0.0
280658	0.0	1.0
280655	3.0	3.0
253039	494.0	512.0
6227	10937.0	7699.0
6226	0.0	5.0
6229	35725.0	53539.0
8888	3521.0	5111.0
6228	24163.0	22928.0
6241	655.0	565.0
6240	1886.0	3818.0
100421411	0.0	0.0
6242	1052.0	3327.0
100421413	10.0	5.0
101928455	2.0	1.0
6244	1.0	1.0
6247	21.0	17.0
100421415	3.0	11.0
6246	0.0	0.0
280644	2.0	2.0
253044	0.0	1.0
6238	32240.0	45670.0
6237	1586.0	6345.0
8899	4137.0	5607.0
6239	4086.0	5399.0
6252	469.0	330.0
100421420	10.0	11.0
6251	2421.0	3966.0
100421422	0.0	1.0
6253	84.0	600.0
6256	6537.0	6843.0
100421424	0.0	0.0
6258	90.0	11773.0
6257	3421.0	4776.0
100421428	0.0	1.0
101928469	0.0	3.0
100421429	1.0	2.0
280637	0.0	0.0
280636	2644.0	3594.0
253018	51.0	81.0
253017	1.0	344.0
253012	0.0	3.0
6249	7919.0	14245.0
6248	0.0	0.0
6263	19.0	994.0
100421431	4.0	7.0
6262	1508.0	634.0
100421432	0.0	0.0
101928470	3.0	0.0
100421433	0.0	1.0
100421436	10.0	21.0
100421439	4.0	1.0
6261	317.0	8810.0
6260	3.0	4.0
6259	2780.0	5699.0
100421430	0.0	0.0
6274	11.0	114.0
6273	176.0	6892.0
6276	64.0	439.0
6275	2259.0	10596.0
6278	0.0	1.0
6277	20661.0	94591.0
6279	134.0	174.0
6272	10948.0	15205.0
6271	3002.0	16874.0
6285	348.0	1694.0
6284	5198.0	17730.0
100421455	0.0	0.0
6286	6.0	8.0
6289	9.0	12.0
6288	14.0	70.0
6281	2818.0	12206.0
6280	368.0	557.0
6283	5.0	13.0
6282	5750.0	26742.0
123920	986.0	3743.0
100421451	0.0	0.0
6296	196.0	345.0
6295	2.0	2.0
6297	1852.0	2040.0
6299	3173.0	6062.0
101928420	0.0	0.0
6290	0.0	0.0
6291	4.0	1.0
6294	4625.0	7496.0
6293	2477.0	4487.0
100421478	0.0	0.0
100421479	1.0	2.0
280664	1.0	2.0
54505	2135.0	2527.0
280660	0.0	0.0
54504	8066.0	6319.0
280661	26.0	45.0
54503	784.0	1146.0
54502	10326.0	10172.0
54509	263.0	250.0
123904	0.0	1.0
54508	146.0	171.0
100421473	0.0	0.0
54507	316.0	1326.0
100421487	1.0	0.0
133308	237.0	257.0
147945	44.0	3.0
123970	1.0	0.0
100421480	3.0	1.0
147947	870.0	1303.0
147948	289.0	449.0
147949	334.0	372.0
100421484	0.0	0.0
100421485	2.0	0.0
100421498	1.0	2.0
100421499	0.0	0.0
101060006	4.0	4.0
101060005	1.0	3.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	0.0	3.0
147965	647.0	1344.0
147968	60.0	140.0
107126289	0.0	0.0
107126287	0.0	0.0
