id	40061da3-4d17-4319-a4a8-22b0fbad9fd9	c09b3169-05dc-4a2a-881a-05b4d2296d0a
10820	0.0	0.0
440836	820.0	851.0
643563	0.0	2.0
56154	4.0	4.0
81109	0.0	0.0
283629	200.0	84.0
56159	1.0	5.0
81115	0.0	0.0
81116	0.0	1.0
56155	35.0	12.0
283624	1592.0	337.0
102724097	10.0	31.0
256006	58.0	9.0
56156	0.0	1.0
81113	0.0	0.0
56157	0.0	0.0
56158	6.0	8.0
81114	0.0	0.0
81110	0.0	0.0
440829	75.0	1.0
440823	855.0	733.0
440822	0.0	1.0
56163	16.0	0.0
56164	29.0	7.0
256021	61.0	32.0
56165	14.0	4.0
83759	1341.0	605.0
56160	3067.0	918.0
10800	456.0	165.0
283617	0.0	0.0
81104	0.0	0.0
10802	4644.0	3341.0
10801	15620.0	18990.0
10804	889.0	103.0
10803	6.0	30.0
56167	0.0	0.0
10806	3745.0	2227.0
56168	0.0	0.0
56169	8.0	48.0
643582	0.0	0.0
643586	2.0	2.0
256076	2.0	20.0
401253	49.0	37.0
56171	1239.0	136.0
401251	22.0	10.0
56172	4874.0	3507.0
401250	0.0	0.0
81137	0.0	0.0
81138	0.0	0.0
83795	94.0	0.0
102724076	0.0	0.0
102724077	11.0	4.0
283688	1.0	0.0
401247	9.0	1.0
81136	0.0	0.0
283687	218.0	151.0
283685	0.0	0.0
93109	436.0	561.0
283682	3.0	0.0
100126825	0.0	0.0
93107	1.0	0.0
643596	52.0	102.0
56180	916.0	777.0
93100	898.0	1281.0
401242	2.0	0.0
256085	1.0	0.0
56181	4493.0	2652.0
81126	0.0	0.0
81127	0.0	0.0
83787	2195.0	1898.0
283677	4.0	4.0
401237	60.0	120.0
83786	2575.0	2327.0
401236	3.0	0.0
283673	2.0	1.0
93134	2159.0	1746.0
401233	0.0	0.0
401232	193.0	128.0
256051	840.0	697.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	1526.0	51.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	992.0	1159.0
283659	3669.0	734.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	1.0
283651	74.0	77.0
100271585	0.0	1.0
100271584	0.0	0.0
100271581	0.0	0.0
22998	13531.0	5362.0
22999	13.0	3.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	7633.0	3472.0
100151671	0.0	0.0
100151672	0.0	0.0
22992	14443.0	7462.0
22993	3035.0	4167.0
100151674	0.0	0.0
22994	982.0	645.0
83903	167.0	30.0
22995	564.0	206.0
83902	0.0	0.0
22996	530.0	2913.0
22997	821.0	134.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	2.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	7.0	0.0
100151684	1.0	0.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	3.0	0.0
83901	0.0	0.0
342538	4.0	10.0
83900	0.0	0.0
56300	1.0	3.0
56301	65.0	0.0
124411	1639.0	1167.0
22976	1471.0	620.0
22977	34.0	17.0
22978	7708.0	3313.0
22979	503.0	1041.0
22970	27.0	36.0
22971	804.0	872.0
22974	2045.0	279.0
83932	871.0	380.0
10998	425.0	209.0
83931	7014.0	3353.0
342527	4.0	8.0
148418	560.0	230.0
83933	323.0	247.0
124404	0.0	1.0
10999	2112.0	1338.0
124401	1137.0	626.0
124402	2787.0	1881.0
83930	3521.0	2472.0
56311	46.0	7.0
10990	59.0	121.0
100126693	7.0	0.0
10992	20290.0	16705.0
606500	0.0	0.0
10991	310.0	15.0
10994	6251.0	3555.0
10993	274.0	124.0
22987	32.0	0.0
22989	134.0	5.0
22980	10920.0	8244.0
22981	1965.0	1020.0
22982	2186.0	1118.0
22983	14.0	12.0
22984	3331.0	2208.0
22985	14145.0	10161.0
22986	59.0	1.0
58986	3127.0	5980.0
148423	950.0	562.0
58985	606.0	170.0
342510	146.0	107.0
283694	0.0	0.0
283693	20.0	17.0
283692	3.0	3.0
22954	1081.0	1013.0
22955	4057.0	2577.0
112487	929.0	375.0
22950	2586.0	1999.0
391524	0.0	0.0
22952	3.0	3.0
22953	20.0	1.0
391526	1.0	3.0
10975	2802.0	2646.0
83953	2142.0	1.0
10978	614.0	572.0
83955	23.0	10.0
10979	8220.0	2830.0
112495	1896.0	2162.0
10970	4377.0	4515.0
56339	2986.0	1625.0
10972	31860.0	18252.0
10971	16630.0	11162.0
10974	0.0	0.0
10973	3681.0	4301.0
401409	85.0	68.0
112479	727.0	468.0
112476	124.0	100.0
391530	0.0	0.0
83939	7809.0	5350.0
56341	7.0	32.0
391533	4.0	0.0
124460	1130.0	574.0
83935	534.0	437.0
83938	879.0	891.0
391538	0.0	2.0
83937	6531.0	11040.0
10987	3529.0	2203.0
83943	1412.0	752.0
83942	0.0	0.0
10989	6121.0	3418.0
10988	7896.0	3976.0
56342	276.0	225.0
124454	2216.0	1627.0
56344	0.0	0.0
83941	1927.0	1412.0
83940	1528.0	1337.0
643503	0.0	0.0
10981	675.0	1015.0
112483	4052.0	2275.0
10980	5456.0	3927.0
10983	53068.0	33275.0
10982	5171.0	1560.0
643507	6.0	4.0
10985	11075.0	6502.0
10984	505.0	314.0
22932	712.0	513.0
22933	3801.0	2695.0
22934	1603.0	972.0
22936	12358.0	3580.0
22937	5860.0	4088.0
22938	5388.0	3902.0
112464	354.0	559.0
22930	7246.0	4639.0
22931	8979.0	8733.0
81309	0.0	0.0
391504	0.0	1.0
10954	3740.0	1713.0
10953	2250.0	3486.0
10956	21202.0	15671.0
81315	0.0	0.0
10955	15818.0	10870.0
391508	2.0	8.0
81316	0.0	0.0
10957	10412.0	5097.0
124446	4591.0	5247.0
81310	0.0	0.0
10959	21521.0	16476.0
22929	6049.0	2670.0
10950	3636.0	3306.0
10952	4816.0	3477.0
10951	6548.0	3207.0
22943	38.0	29.0
22944	1142.0	579.0
22945	0.0	0.0
22947	0.0	0.0
22948	9734.0	5162.0
22949	1238.0	1126.0
83957	0.0	0.0
22941	4299.0	368.0
83959	3430.0	1912.0
10965	758.0	779.0
391518	0.0	0.0
10964	1792.0	657.0
81304	0.0	0.0
10966	929.0	630.0
10969	3596.0	2420.0
81300	0.0	0.0
10961	12045.0	10896.0
10960	11517.0	9965.0
643529	392.0	369.0
10963	8235.0	5652.0
10962	342.0	331.0
148479	1784.0	1930.0
197407	622.0	815.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	0.0
124491	2734.0	1415.0
391548	1.0	1.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	2.0	0.0
391552	9.0	7.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	2.0	0.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	3.0	3.0
207107	16.0	20.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	3.0	0.0
474344	2137.0	1117.0
474343	166.0	99.0
246717	0.0	1.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	10.0	8.0
161406	28.0	39.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	11.0	5.0
100151641	0.0	0.0
246715	5.0	1.0
767557	45.0	9.0
606553	2.0	0.0
606551	32.0	12.0
474354	4.0	1.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	3.0	0.0
161436	584.0	149.0
100151655	0.0	0.0
391584	0.0	1.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	54.0	30.0
100151652	0.0	0.0
100151668	2.0	0.0
391592	1.0	1.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3573.0	2274.0
100151667	0.0	0.0
391598	5.0	1.0
100151661	1.0	0.0
100151663	0.0	0.0
474338	31.0	19.0
474337	0.0	0.0
197370	3222.0	2873.0
220112	2.0	1.0
246744	0.0	0.0
220115	24.0	5.0
93273	59.0	329.0
100271459	1.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	1.0	1.0
100271451	2.0	0.0
81295	0.0	0.0
100271452	0.0	0.0
220108	345.0	76.0
220107	23.0	38.0
100271448	3.0	2.0
100271447	6.0	3.0
100271449	0.0	0.0
100271444	6.0	2.0
100271445	2.0	1.0
81285	5.0	1.0
81282	0.0	0.0
197350	13.0	5.0
246720	5.0	4.0
401399	7.0	2.0
401398	74.0	48.0
246721	0.0	1.0
220134	215.0	41.0
401397	2553.0	1627.0
246723	28.0	10.0
220136	286.0	90.0
401393	0.0	0.0
100271437	1.0	0.0
100271439	2.0	0.0
100271438	2.0	0.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	591.0	344.0
246731	13.0	1.0
401387	4.0	2.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	142.0	67.0
100271420	0.0	0.0
197358	1831.0	455.0
199990	2389.0	1761.0
246785	53.0	50.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	1.0
440970	0.0	0.0
220158	5.0	0.0
283726	136.0	31.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	24.0	1.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	307.0	102.0
100271413	1.0	0.0
197320	909.0	820.0
439996	0.0	0.0
100887074	0.0	0.0
439992	42.0	32.0
100887073	0.0	0.0
197322	2042.0	1280.0
439994	332.0	146.0
102724105	540.0	556.0
220147	0.0	1.0
100271404	1.0	1.0
100887067	28.0	16.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	16.0	1.0
100271400	1.0	0.0
283711	1.0	0.0
100271402	0.0	0.0
197331	14.0	8.0
197335	2207.0	1322.0
440993	846.0	420.0
440992	34.0	42.0
161394	546.0	153.0
199964	8.0	23.0
8000	2.0	4.0
8001	65.0	6.0
246777	25.0	7.0
246778	0.0	6.0
606495	312.0	114.0
199974	10.0	1.0
8013	25024.0	412.0
22911	1479.0	709.0
439949	570.0	212.0
22913	11413.0	10408.0
643421	2.0	0.0
22914	44.0	28.0
22915	3721.0	120.0
439945	0.0	0.0
22916	6374.0	4796.0
731605	9.0	7.0
22917	9.0	1.0
10929	6249.0	3541.0
10928	5041.0	4727.0
56252	10081.0	4834.0
56253	217.0	84.0
401331	253.0	157.0
81207	0.0	0.0
83869	1.0	0.0
81208	0.0	0.0
81209	0.0	3.0
83877	3749.0	2150.0
56259	3188.0	1721.0
83876	1542.0	20.0
81215	1.0	0.0
83879	2234.0	174.0
10934	4.0	3.0
83878	273.0	136.0
283768	0.0	0.0
10933	21795.0	13534.0
10936	266.0	103.0
56254	5073.0	2840.0
83873	74.0	63.0
256148	0.0	0.0
81210	11.0	27.0
283767	0.0	0.0
56255	10726.0	4632.0
83872	720.0	544.0
10935	13286.0	8347.0
81211	0.0	0.0
56256	823.0	460.0
10938	7389.0	5137.0
83875	270.0	28.0
83874	1160.0	1510.0
56257	8567.0	4192.0
22907	5470.0	4355.0
643414	0.0	7.0
439953	15.0	11.0
22908	6826.0	3112.0
83871	4554.0	7048.0
22909	2044.0	792.0
283761	0.0	0.0
439954	1.0	0.0
643418	8.0	2.0
10930	7.0	15.0
439950	0.0	0.0
22921	2115.0	1021.0
8022	0.0	1.0
440926	169.0	124.0
22924	1206.0	660.0
440925	10.0	8.0
8028	4081.0	2327.0
22925	12629.0	903.0
8029	1261.0	556.0
22926	7562.0	4691.0
439934	0.0	0.0
22927	1659.0	1134.0
8027	1567.0	3879.0
22928	4431.0	3258.0
439936	5.0	0.0
56261	5038.0	4973.0
56262	5238.0	7047.0
10939	5674.0	3205.0
401321	124.0	116.0
8021	6246.0	3643.0
83858	907.0	731.0
22920	3151.0	2402.0
56260	335.0	206.0
10943	2351.0	1441.0
56269	0.0	1.0
83866	0.0	0.0
81203	0.0	0.0
10942	11.0	30.0
81204	0.0	0.0
10945	12614.0	13355.0
83868	0.0	0.0
81205	0.0	0.0
10944	13515.0	8232.0
83867	0.0	0.0
10947	1578.0	993.0
56265	6780.0	189.0
83862	1706.0	1626.0
401316	29.0	26.0
83861	2468.0	1565.0
283755	152.0	92.0
10946	6473.0	3669.0
56267	3238.0	2583.0
10949	15711.0	9827.0
81201	0.0	1.0
10948	2706.0	2845.0
256158	888.0	101.0
83863	0.0	0.0
81202	0.0	0.0
22918	4726.0	3555.0
22919	14169.0	6670.0
439941	0.0	0.0
83860	1606.0	687.0
8019	2972.0	2189.0
10941	0.0	0.0
643427	51.0	31.0
10940	574.0	278.0
8036	7108.0	3166.0
8034	1694.0	1428.0
440957	1217.0	889.0
440956	0.0	0.0
440955	2.0	0.0
8038	322.0	233.0
10907	2324.0	1963.0
10906	2782.0	2155.0
440952	149.0	53.0
10908	4411.0	4296.0
93210	4788.0	5211.0
8031	16072.0	12397.0
256130	3.0	0.0
56270	5423.0	4355.0
56271	9977.0	4186.0
8030	6331.0	6304.0
10910	4525.0	2528.0
83899	0.0	0.0
81236	0.0	0.0
283748	2.0	1.0
10912	202.0	224.0
283747	1.0	1.0
10911	13.0	7.0
10914	17377.0	7632.0
256126	31.0	24.0
83895	0.0	0.0
10913	44.0	1.0
83894	22.0	0.0
10916	20417.0	14568.0
83897	0.0	0.0
401303	152.0	82.0
10915	3762.0	1937.0
283742	3516.0	1884.0
83896	0.0	0.0
83891	3155.0	5201.0
83890	26.0	38.0
83893	0.0	0.0
81230	0.0	0.0
83892	12474.0	6358.0
22900	4171.0	1833.0
93202	0.0	0.0
22901	1319.0	494.0
22902	6014.0	3210.0
8045	951.0	902.0
22903	1972.0	1172.0
22904	3764.0	4184.0
22905	2587.0	2403.0
8048	0.0	0.0
440944	1556.0	913.0
22906	8392.0	6008.0
256144	0.0	0.0
10917	5.0	2.0
10919	3947.0	2819.0
83888	78.0	6.0
10921	6594.0	4820.0
283738	1.0	1.0
83887	8.0	0.0
10920	3477.0	2396.0
81226	0.0	0.0
10923	10367.0	5487.0
10922	3439.0	2582.0
83889	69.0	3.0
81228	0.0	0.0
83884	4.0	0.0
56287	0.0	0.0
81221	0.0	0.0
56288	3612.0	3951.0
10924	1160.0	735.0
10927	10518.0	6682.0
83886	51.0	44.0
81223	0.0	0.0
10926	768.0	300.0
81224	0.0	0.0
643447	5.0	4.0
643445	0.0	0.0
83882	175.0	101.0
83881	146.0	59.0
439965	35.0	9.0
643446	8.0	6.0
93233	92.0	66.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1827.0	1019.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	35.0	11.0
106481975	0.0	1.0
106481978	3.0	0.0
106481979	0.0	0.0
106481980	0.0	0.0
100271499	0.0	0.0
100271498	0.0	0.0
106481981	0.0	0.0
100271495	3.0	0.0
643459	17.0	4.0
81251	0.0	0.0
100271491	1.0	0.0
100271493	0.0	1.0
643470	0.0	0.0
643471	0.0	0.0
8061	1504.0	615.0
8065	5026.0	2438.0
81248	0.0	0.0
10901	646.0	287.0
10900	166.0	371.0
10903	142.0	929.0
81243	0.0	0.0
10902	4167.0	2870.0
81244	0.0	0.0
100271487	2.0	0.0
10905	8065.0	4847.0
10904	5001.0	4177.0
81246	0.0	0.0
283796	24.0	2.0
100271483	0.0	0.0
81240	0.0	0.0
342574	11.0	68.0
100271486	0.0	0.0
100271485	1.0	0.0
81242	0.0	1.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	11879.0	9728.0
440917	12.0	13.0
439927	0.0	1.0
440915	6.0	1.0
8078	5846.0	4823.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	1.0	0.0
8076	535.0	142.0
106481959	0.0	0.0
8073	22062.0	14368.0
106481956	0.0	0.0
8074	1.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	3.0	2.0
106481962	0.0	0.0
81278	3.0	1.0
100271478	0.0	0.0
106481960	0.0	1.0
439931	173.0	77.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	2.0
643479	1.0	0.0
81270	2.0	1.0
100271470	0.0	0.0
440905	15.0	8.0
439916	0.0	0.0
8089	1317.0	821.0
440902	2.0	6.0
643499	0.0	0.0
439915	0.0	0.0
440900	2.0	1.0
8082	3800.0	2024.0
106481965	0.0	0.0
106481966	5.0	2.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	2502.0	1636.0
106481969	0.0	0.0
8087	10271.0	7094.0
106481967	16.0	2.0
8085	11744.0	6305.0
106481968	0.0	0.0
102724167	3.0	1.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	0.0	0.0
106481973	0.0	0.0
100271465	1.0	1.0
106481970	0.0	0.0
401335	0.0	0.0
100271467	5.0	1.0
106481971	0.0	0.0
100271462	2.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	18152.0	13828.0
81264	0.0	0.0
100271460	1.0	1.0
731688	19.0	2.0
728034	0.0	0.0
8099	2191.0	2355.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	154.0	3214.0
106481930	0.0	0.0
8092	2.0	0.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	64.0	50.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	6.0	0.0
56413	122.0	56.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	8.0	5.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	3.0	2.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	4.0	0.0
106481951	0.0	0.0
283358	421.0	1846.0
344838	0.0	0.0
106481918	0.0	0.0
106481919	8.0	11.0
106481916	2.0	1.0
106481917	0.0	0.0
572558	10.0	2.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	0.0
283349	2329.0	1533.0
100126572	0.0	0.0
106481929	0.0	0.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	44.0	7.0
728042	0.0	0.0
106481921	10.0	5.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	10.0	11.0
767604	0.0	0.0
106481924	0.0	1.0
767610	0.0	0.0
101234261	0.0	0.0
101234262	7.0	14.0
767612	0.0	0.0
767611	0.0	0.0
283337	3896.0	2084.0
344813	0.0	1.0
114548	326.0	312.0
81406	0.0	0.0
81407	0.0	0.0
344807	1.0	1.0
126526	1023.0	700.0
767600	0.0	0.0
344805	21.0	7.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	1.0
731656	41.0	15.0
102800446	0.0	8.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	2.0	0.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	1.0	0.0
283398	23.0	17.0
728013	188.0	57.0
283392	29.0	1.0
728012	0.0	0.0
728015	0.0	1.0
728010	1.0	0.0
81428	0.0	0.0
728019	1.0	0.0
56478	2467.0	2045.0
56479	2965.0	1101.0
126506	0.0	1.0
56474	1774.0	1106.0
81430	0.0	0.0
56475	57.0	30.0
81431	0.0	0.0
56476	0.0	0.0
56477	2633.0	863.0
93408	0.0	1.0
283385	240.0	100.0
283383	2462.0	1102.0
728005	19.0	4.0
81419	0.0	0.0
81421	0.0	0.0
283377	1637.0	1170.0
643401	1.0	2.0
283375	17.0	8.0
283373	5083.0	2684.0
151525	1582.0	1149.0
126567	343.0	533.0
391211	1.0	0.0
151534	60.0	192.0
151531	36.0	42.0
114569	21013.0	21723.0
126549	184.0	12.0
114571	1.0	0.0
100527978	52.0	31.0
126541	0.0	0.0
126536	0.0	0.0
151556	1161.0	407.0
391242	0.0	0.0
728075	0.0	0.0
440699	5.0	12.0
440695	2.0	0.0
728072	0.0	0.0
100527960	33.0	1.0
391253	0.0	0.0
728064	0.0	0.0
100527963	77.0	52.0
728066	0.0	5.0
440689	58.0	21.0
391257	0.0	0.0
391256	12.0	8.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	12.0	15.0
728090	0.0	0.0
728088	2.0	4.0
100527943	15.0	6.0
114599	4.0	2.0
126581	0.0	0.0
151516	74.0	28.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	1.0
100527947	0.0	0.0
100527948	0.0	1.0
100527949	0.0	0.0
643384	1.0	1.0
391160	0.0	0.0
643382	47.0	5.0
391162	0.0	0.0
692312	8.0	4.0
163479	0.0	1.0
391169	1.0	0.0
100271332	0.0	0.0
391171	0.0	0.0
391174	2.0	3.0
643394	8.0	0.0
391175	1.0	2.0
391179	0.0	0.0
93380	4494.0	2454.0
100271323	2.0	1.0
100271322	1.0	0.0
100271325	5.0	2.0
100271321	0.0	0.0
401036	0.0	0.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	2.0	5.0
391155	0.0	1.0
401024	198.0	365.0
163486	2658.0	1355.0
401022	38.0	527.0
425054	3.0	1.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	3.0	0.0
401018	1.0	1.0
100271303	1.0	1.0
100271302	0.0	0.0
401093	188.0	39.0
401097	18.0	51.0
151449	153.0	11.0
401082	0.0	0.0
8100	2567.0	972.0
440606	0.0	0.0
8106	6230.0	4562.0
440603	34.0	10.0
401089	0.0	0.0
391183	0.0	0.0
8110	140.0	21.0
8111	251.0	349.0
391189	1.0	0.0
8115	4483.0	7.0
401074	395.0	202.0
222484	2056.0	1215.0
391190	0.0	0.0
391192	0.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	1685.0	196.0
391196	0.0	0.0
391195	7.0	0.0
8128	13.0	38.0
8125	9146.0	5066.0
401067	0.0	0.0
8120	342.0	200.0
151477	27.0	27.0
151473	344.0	210.0
643300	3.0	5.0
645962	0.0	0.0
8139	1195.0	499.0
645961	1.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	2363.0	1663.0
81329	0.0	0.0
83998	0.0	0.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	2.0	3.0
283403	1.0	2.0
83990	368.0	115.0
83992	922.0	898.0
645954	109.0	89.0
81330	0.0	0.0
645958	177.0	99.0
645957	1.0	0.0
645974	0.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	2.0	4.0
8148	11466.0	8184.0
222487	97.0	9.0
81318	0.0	0.0
8140	1468.0	1104.0
83987	2792.0	1267.0
81324	0.0	0.0
83986	2749.0	2926.0
81325	0.0	0.0
83989	3165.0	1583.0
83988	805.0	335.0
81327	0.0	0.0
83983	109.0	105.0
81320	0.0	0.0
83982	1136.0	919.0
83985	103.0	101.0
81322	0.0	0.0
643308	0.0	2.0
643309	0.0	3.0
645968	7.0	4.0
645980	0.0	0.0
100271390	2.0	1.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	1.0	0.0
8153	1926.0	263.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	1.0	0.0
81358	5.0	0.0
81353	0.0	26.0
106481884	0.0	0.0
100271399	1.0	0.0
81354	1.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	1.0	0.0
81352	2.0	2.0
100271392	4.0	1.0
100271391	0.0	1.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	6.0	2.0
93323	599.0	226.0
8165	8461.0	5169.0
645996	38.0	0.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1930.0	1027.0
106481891	5.0	4.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	0.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	0.0	1.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	0.0	0.0
100271387	0.0	0.0
81340	0.0	0.0
81341	0.0	0.0
100271386	2.0	1.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	1.0	1.0
8178	1584.0	1358.0
344892	0.0	0.0
643343	20.0	16.0
8170	43.0	9.0
106481855	0.0	0.0
401014	23.0	62.0
106481856	0.0	0.0
106481853	0.0	1.0
106481854	0.0	0.0
8174	72.0	11.0
106481859	1.0	2.0
8175	3628.0	3013.0
106481857	0.0	0.0
106481858	0.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	87.0	11.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	110.0	209.0
645998	0.0	0.0
643336	0.0	0.0
100271371	0.0	0.0
8189	7923.0	5455.0
8187	264.0	230.0
93343	2068.0	1691.0
93349	1147.0	860.0
643353	3.0	0.0
106481866	3.0	6.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	0.0	1.0
106481868	1.0	0.0
106481869	0.0	0.0
106481870	1.0	0.0
106481873	0.0	0.0
100271367	0.0	1.0
106481874	0.0	0.0
106481871	4.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	0.0
283431	142.0	109.0
100271364	4.0	0.0
81363	1.0	0.0
344875	3.0	0.0
100271360	0.0	0.0
93377	0.0	1.0
106481839	0.0	0.0
643365	3.0	1.0
8192	1841.0	2027.0
106481833	1.0	1.0
8193	19.0	7.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	5.0	9.0
106481832	0.0	0.0
106481837	0.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	2909.0	1571.0
106481836	0.0	0.0
106481840	0.0	0.0
106481841	0.0	0.0
100271358	9.0	4.0
81399	0.0	0.0
283422	1.0	0.0
344866	3.0	7.0
100271351	0.0	0.0
283420	40.0	17.0
100271354	0.0	0.0
81390	0.0	0.0
81392	0.0	1.0
643376	8.0	9.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	0.0	1.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	7.0	1.0
106481846	1.0	0.0
100307126	25.0	38.0
106481847	0.0	0.0
100271349	1.0	0.0
283417	1274.0	197.0
283416	283.0	45.0
106481851	3.0	3.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	4.0	2.0
106481850	19.0	4.0
81382	0.0	0.0
81383	0.0	0.0
100271343	32.0	6.0
106481819	2.0	0.0
283491	0.0	0.0
106481817	1.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	2370.0	1479.0
283487	80.0	87.0
283486	3.0	1.0
283483	6.0	2.0
283481	267.0	70.0
283480	1.0	0.0
