id	731af067-9958-4967-b638-fc2a8a6bcf1f	527459cd-e8a6-44ce-850c-4fe2346059a7
1777	8118.0	6944.0
1776	938.0	17.0
1775	88.0	269.0
1774	2833.0	1860.0
1773	1064.0	1043.0
200030	710.0	1123.0
442190	0.0	0.0
442191	0.0	0.0
442192	0.0	0.0
153469	0.0	0.0
1791	58.0	0.0
442195	1.0	0.0
200035	336.0	539.0
442197	12.0	4.0
1789	392.0	165.0
442189	0.0	0.0
1788	3026.0	3696.0
1787	970.0	414.0
1786	2618.0	4634.0
1785	8961.0	8834.0
1783	12367.0	5018.0
1798	2951.0	2448.0
1797	1049.0	1483.0
1796	902.0	1161.0
1795	3225.0	5120.0
1794	506.0	180.0
1793	13658.0	7015.0
101180976	0.0	0.0
493753	3445.0	4302.0
550112	1084.0	904.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	1.0	3.0
503635	0.0	0.0
503638	8.0	24.0
503637	0.0	0.0
10536	2559.0	5900.0
503643	5.0	8.0
10535	821.0	1273.0
100287472	0.0	1.0
10538	43.0	19.0
503645	7.0	13.0
10537	43.0	1.0
100287470	0.0	0.0
10539	2087.0	2407.0
503641	0.0	0.0
503640	4.0	2.0
100873677	0.0	0.0
100873676	0.0	0.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	6435.0	3408.0
493987	1.0	1.0
10534	1202.0	1487.0
100873679	0.0	0.0
10533	1783.0	1567.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	3.0	0.0
503627	0.0	0.0
100287463	0.0	0.0
503632	0.0	0.0
442388	0.0	0.0
503631	0.0	0.0
100287461	13.0	9.0
10549	3333.0	2741.0
503634	0.0	1.0
10548	903.0	442.0
503633	0.0	0.0
503630	10.0	4.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	8223.0	9418.0
10541	12767.0	18796.0
100873664	0.0	0.0
10540	8529.0	8697.0
100873663	0.0	0.0
10542	3587.0	4394.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	795.0	592.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	1.0	2.0
100873690	0.0	0.0
100873695	1.0	1.0
100873694	0.0	1.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	3383.0	4744.0
10513	5272.0	2700.0
10516	8115.0	1749.0
10518	479.0	1658.0
10517	87.0	3.0
10519	8587.0	6802.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	0.0
100873696	0.0	0.0
100131614	98.0	630.0
100131616	0.0	0.0
10512	1562.0	584.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	1.0	0.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	1.0	3.0
503646	0.0	0.0
100287441	0.0	0.0
503648	0.0	6.0
10525	27184.0	4514.0
58503	6.0	0.0
10524	4039.0	3995.0
58505	4793.0	3590.0
10527	18570.0	14580.0
58504	1137.0	574.0
10526	6798.0	2889.0
10529	38036.0	3013.0
10528	5673.0	7622.0
58500	2680.0	1925.0
100873688	0.0	0.0
100873687	0.0	0.0
100131623	1.0	7.0
100131624	0.0	0.0
100873686	0.0	0.0
100873685	0.0	0.0
10521	50956.0	50202.0
10520	1522.0	1315.0
58506	6719.0	7911.0
10523	4213.0	3704.0
58509	1567.0	1611.0
58508	13035.0	6964.0
10522	5387.0	4999.0
100033398	2.0	1.0
100131629	0.0	0.0
100873689	0.0	0.0
442361	1.0	0.0
58513	3359.0	2511.0
58516	2017.0	4261.0
58510	0.0	0.0
58512	36.0	141.0
58511	13.0	2.0
58517	10389.0	11509.0
105371564	8.0	18.0
100131638	0.0	2.0
58525	3649.0	3452.0
58524	206.0	963.0
10505	851.0	908.0
58527	1561.0	2894.0
58526	2556.0	2541.0
10507	3960.0	2103.0
100131641	0.0	0.0
10509	9799.0	6190.0
58529	488.0	93.0
58528	8489.0	1441.0
10501	291.0	1411.0
10500	350.0	768.0
58530	4.0	1.0
442384	0.0	0.0
58538	10.0	9.0
58531	0.0	0.0
58533	4772.0	3703.0
100131656	1.0	0.0
100287404	0.0	0.0
100131661	0.0	0.0
503694	0.0	0.0
503693	459.0	133.0
493913	0.0	0.0
493911	343.0	264.0
751599	0.0	0.0
285033	314.0	292.0
100128017	0.0	1.0
442320	0.0	0.0
116412	451.0	410.0
442317	0.0	0.0
442318	0.0	0.0
442319	227.0	90.0
493901	0.0	2.0
100128015	2.0	1.0
100128010	38.0	18.0
493900	182.0	81.0
100128012	5.0	2.0
100128011	0.0	0.0
285045	1.0	0.0
442304	1.0	0.0
442308	0.0	0.0
285051	5.0	2.0
10590	6.0	14.0
10592	2007.0	1475.0
10591	1409.0	1437.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	0.0	0.0
10594	31800.0	20989.0
100873611	0.0	0.0
10595	0.0	44.0
10598	4015.0	5122.0
100873615	0.0	0.0
100873614	0.0	0.0
100873613	0.0	0.0
10599	0.0	0.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	3.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	41.0	32.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	1.0	0.0
100873603	1.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	117.0	181.0
10570	39.0	37.0
116447	3366.0	2696.0
116449	7.0	8.0
116448	1.0	1.0
10579	9154.0	1933.0
100873639	0.0	0.0
100873638	1.0	6.0
10572	4041.0	3834.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	12330.0	17006.0
100873631	0.0	0.0
10573	3886.0	3438.0
100873630	0.0	1.0
10576	6378.0	7901.0
100873637	2.0	2.0
10575	11427.0	10952.0
100873636	0.0	0.0
10578	140.0	201.0
100873635	1.0	1.0
10577	27978.0	204601.0
100873634	0.0	0.0
10581	3600.0	3610.0
10580	2480.0	718.0
116437	88.0	3.0
100873629	0.0	0.0
116441	1375.0	1329.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	92.0	63.0
116442	639.0	538.0
116444	6.0	32.0
128414	69.0	1031.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	2953.0	1961.0
100873620	0.0	0.0
10584	92.0	7.0
10587	2099.0	1280.0
100873626	0.0	0.0
10586	147.0	21.0
100873625	0.0	0.0
10589	9393.0	18940.0
100873624	0.0	0.0
10588	451.0	450.0
100873623	0.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	109.0	748.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	2.0	0.0
10558	7646.0	4833.0
10557	998.0	1064.0
10559	964.0	1116.0
10550	12219.0	11261.0
100873655	0.0	0.0
100873654	0.0	0.0
10552	9777.0	7787.0
100873653	0.0	0.0
10551	438.0	1276.0
100873652	0.0	0.0
10554	8458.0	5097.0
100873659	0.0	0.0
10553	2782.0	1381.0
128408	1.0	3.0
100873658	0.0	0.0
10556	1391.0	1391.0
100873657	0.0	0.0
10555	4743.0	6318.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	1.0	17.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	75.0	35.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	0.0	0.0
102466725	0.0	0.0
102466724	1.0	6.0
10569	7144.0	5307.0
100287482	92.0	166.0
100287483	5.0	0.0
10568	6046.0	132460.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	1258.0	1245.0
100873644	0.0	0.0
10560	1593.0	1773.0
100873643	0.0	0.0
10563	8.0	4.0
100873642	0.0	0.0
10562	32.0	1.0
100873641	0.0	0.0
10565	7669.0	5289.0
100873648	1.0	0.0
10564	10862.0	5562.0
100873647	1.0	0.0
10567	5781.0	2987.0
100873646	1.0	0.0
10566	636.0	61.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	1.0
102466731	1.0	6.0
116369	64.0	140.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	2.0	0.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	12.0	407.0
574036	388.0	698.0
574038	0.0	0.0
83479	1404.0	1200.0
116379	0.0	5.0
100128092	1.0	1.0
83478	8122.0	473.0
83473	2100.0	167.0
83475	647.0	932.0
100128098	8.0	6.0
102466745	0.0	0.0
102466744	3.0	0.0
102466743	0.0	1.0
102466742	0.0	0.0
128344	2455.0	787.0
102466741	0.0	0.0
102466740	0.0	0.0
128346	371.0	189.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	1.0
116362	1327.0	789.0
100128083	3.0	2.0
83468	4158.0	553.0
100128081	14.0	10.0
83461	99.0	308.0
128338	2409.0	1782.0
83464	4339.0	2196.0
83463	169.0	376.0
83460	132.0	151.0
100189028	7.0	2.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	1.0
102466751	1.0	5.0
102466750	0.0	0.0
153339	7405.0	4058.0
116349	848.0	654.0
102466759	0.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	235.0	310.0
346562	0.0	0.0
647415	0.0	1.0
128322	0.0	0.0
1809	5907.0	6099.0
116337	0.0	0.0
153328	7.0	108.0
1800	7.0	42.0
100128061	0.0	1.0
100128060	24.0	58.0
100128062	0.0	0.0
1808	4318.0	3586.0
83483	17153.0	27128.0
1807	4.0	2.0
1806	2992.0	3069.0
1805	4104.0	120.0
83480	888.0	871.0
1804	13384.0	49.0
1803	370.0	9429.0
1802	1092.0	922.0
83482	7.0	3.0
1801	1665.0	1467.0
83481	747.0	2639.0
131965	795.0	690.0
1811	34.0	9.0
1810	4539.0	4187.0
143941	48.0	54.0
1819	2533.0	2140.0
1818	0.0	0.0
1817	0.0	0.0
1816	0.0	0.0
1815	85.0	53.0
100128054	10.0	2.0
1814	0.0	0.0
285084	0.0	1.0
1813	3.0	5.0
1812	16.0	6.0
100128055	5.0	0.0
647436	16.0	23.0
128387	1622.0	1342.0
131973	1.0	1.0
1822	20309.0	19429.0
1821	10.0	7.0
1820	480.0	433.0
100128041	0.0	0.0
1829	13245.0	6488.0
1828	3.0	3.0
1827	5185.0	609.0
285093	2.0	0.0
1826	8.0	7.0
100128043	1.0	0.0
1825	30.0	34.0
100128042	0.0	0.0
1824	1184.0	1427.0
1823	2.0	1.0
100128044	0.0	0.0
407977	5.0	0.0
407975	37.0	184.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	1.0	140.0
1832	50427.0	100192.0
1831	9512.0	2850.0
1830	0.0	1.0
574016	1.0	1.0
100128036	0.0	0.0
1839	1129.0	1202.0
1838	2938.0	1523.0
346528	17.0	2.0
1837	3201.0	1387.0
1836	2133.0	1443.0
346525	0.0	0.0
1834	1.0	0.0
100128033	0.0	0.0
346524	1.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	123.0	737.0
1843	29414.0	11596.0
1842	1302.0	1753.0
1841	950.0	2062.0
1840	1091.0	988.0
574028	10.0	0.0
574029	1.0	1.0
100128025	206.0	40.0
1849	1226.0	1421.0
346517	0.0	0.0
1848	2840.0	17477.0
1847	909.0	2198.0
100128020	0.0	0.0
1846	251.0	3457.0
100128023	6.0	1.0
1845	7237.0	3204.0
153396	1460.0	741.0
1855	3586.0	12999.0
1854	4480.0	3482.0
100131671	0.0	0.0
1852	1.0	0.0
1850	565.0	635.0
100131678	0.0	0.0
1859	8291.0	5916.0
1857	8908.0	7486.0
1856	2937.0	3779.0
724068	0.0	0.0
724067	0.0	0.0
202781	1160.0	1176.0
1861	3733.0	2415.0
100131688	1.0	0.0
1869	120.0	591.0
724094	1.0	0.0
1880	327.0	86.0
1877	2179.0	2614.0
100131691	263.0	197.0
1876	815.0	1004.0
1875	842.0	1236.0
83417	0.0	0.0
100131693	14.0	18.0
100327036	1.0	0.0
83416	3.0	32.0
200132	11.0	24.0
1874	3312.0	3455.0
1872	1.0	3.0
1871	3321.0	2641.0
1870	46.0	256.0
1879	1474.0	1330.0
724087	31.0	9.0
1891	9080.0	14959.0
1890	1149.0	809.0
83401	6.0	5.0
1889	17641.0	45199.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	6975.0	4273.0
58472	2756.0	2030.0
200149	0.0	0.0
58475	542.0	365.0
724038	0.0	2.0
83439	4581.0	1713.0
1896	2054.0	1382.0
58477	5990.0	2572.0
58476	6332.0	1809.0
1894	569.0	738.0
1893	723.0	1854.0
1892	13073.0	10261.0
58478	3263.0	3898.0
200150	123.0	20.0
724022	0.0	0.0
58484	91.0	89.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1595.0	1442.0
724024	0.0	0.0
58486	4626.0	4766.0
58485	5104.0	7156.0
724023	0.0	0.0
58480	2966.0	10475.0
724029	14.0	6.0
200159	6.0	6.0
724028	0.0	0.0
724027	1.0	1.0
58488	1259.0	898.0
58487	5015.0	3645.0
200162	457.0	199.0
58489	748.0	3086.0
58495	449.0	1140.0
724059	0.0	0.0
58494	2156.0	704.0
58497	8916.0	3165.0
58496	134.0	155.0
58491	654.0	675.0
58490	4104.0	1920.0
58493	2699.0	1937.0
58492	308.0	295.0
58499	6295.0	4866.0
58498	1.0	0.0
200172	15.0	11.0
83451	3580.0	2923.0
83450	2415.0	987.0
83452	1254.0	1010.0
153364	1016.0	603.0
83448	2545.0	1245.0
200186	4058.0	6713.0
83447	1.0	0.0
200185	972.0	2294.0
83449	18.0	30.0
83444	264.0	504.0
83443	4849.0	4353.0
83446	0.0	0.0
83445	7.0	3.0
83440	3431.0	3798.0
83442	5506.0	12477.0
114984	1929.0	1272.0
114987	1643.0	554.0
391603	0.0	0.0
10657	14309.0	15834.0
126969	768.0	273.0
10656	393.0	428.0
10659	3147.0	1975.0
10658	10850.0	8716.0
114990	3794.0	8937.0
114991	4123.0	2263.0
10651	1974.0	3131.0
10650	96.0	292.0
10653	67151.0	44863.0
10652	7501.0	4473.0
342667	2.0	6.0
10655	1.0	24.0
643812	0.0	0.0
342666	43.0	5.0
10654	4455.0	5111.0
136306	158.0	452.0
126961	0.0	0.0
10668	1493.0	888.0
10667	2323.0	1198.0
643827	7.0	3.0
10669	49.0	26.0
10660	1.0	8.0
10661	7.0	6.0
731220	28.0	159.0
138971	0.0	0.0
10664	5894.0	4907.0
10663	230.0	47.0
10666	199.0	31.0
731223	25.0	21.0
10665	3.0	5.0
136319	21747.0	11487.0
163933	44.0	18.0
317691	0.0	0.0
339005	325.0	166.0
10635	182.0	240.0
10634	1103.0	1557.0
10637	0.0	1.0
10636	1427.0	1411.0
10638	0.0	0.0
114971	1270.0	1197.0
10631	1235.0	6091.0
643836	4128.0	2742.0
10630	796.0	306.0
643837	993.0	629.0
10633	11.0	52.0
643834	9.0	0.0
10632	11109.0	10925.0
100124394	0.0	0.0
10645	4120.0	3300.0
10648	0.0	0.0
10647	19.0	4.0
148304	420.0	307.0
114960	1.0	2.0
10640	5322.0	2993.0
136332	110.0	7.0
10642	15.0	9.0
643847	6.0	0.0
10641	1576.0	1699.0
10644	1208.0	5263.0
10643	226.0	3.0
317671	187.0	139.0
643862	0.0	1.0
391642	0.0	0.0
10609	3256.0	2164.0
391647	6.0	3.0
10613	4901.0	3779.0
10612	647.0	433.0
10615	1494.0	912.0
10614	4514.0	6626.0
10617	3881.0	2925.0
401525	0.0	0.0
10616	4743.0	5795.0
10618	44985.0	19049.0
643854	2.0	3.0
643853	199.0	71.0
643859	0.0	0.0
10611	8518.0	2959.0
10610	2846.0	1268.0
643872	5.0	8.0
643873	470.0	351.0
643870	10.0	15.0
317684	0.0	2.0
391655	0.0	1.0
391657	0.0	0.0
391656	3.0	6.0
317687	0.0	0.0
10623	1884.0	3377.0
10626	950.0	501.0
10625	6342.0	12160.0
10628	148985.0	38194.0
10627	14934.0	20253.0
10629	1369.0	1164.0
342618	1.0	1.0
643865	0.0	0.0
643866	476.0	1087.0
10620	406.0	217.0
10622	142.0	87.0
10621	1294.0	802.0
101954275	1.0	2.0
101954276	0.0	0.0
643880	0.0	0.0
101954273	1.0	0.0
643884	0.0	0.0
101954277	8.0	5.0
101954278	14.0	27.0
102464817	0.0	0.0
653203	0.0	1.0
391622	0.0	0.0
388011	370.0	91.0
83606	5114.0	4806.0
101954271	0.0	0.0
83605	1898.0	4168.0
101954272	0.0	1.0
83608	770.0	1177.0
83607	2270.0	2510.0
151903	3106.0	4598.0
401507	0.0	0.0
317649	4135.0	2782.0
391627	0.0	0.0
401505	1154.0	1097.0
388007	0.0	0.0
317648	2446.0	2658.0
100419709	12.0	4.0
100419705	0.0	0.0
643875	0.0	0.0
401509	252.0	44.0
401508	0.0	0.0
101954264	4.0	1.0
138948	116.0	121.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	7.0	17.0
102464827	0.0	0.0
391630	15.0	6.0
102464828	0.0	0.0
317662	2982.0	2926.0
100419711	3.0	5.0
102464825	0.0	2.0
56000	6.0	6.0
391632	1.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	88.0	103.0
102464824	0.0	0.0
56005	4154.0	5590.0
10602	1951.0	1532.0
56006	1765.0	4553.0
83604	2619.0	1556.0
10603	386.0	601.0
10606	6236.0	7248.0
100419717	0.0	0.0
56001	0.0	0.0
10605	4227.0	3348.0
10608	12726.0	11697.0
10607	2781.0	3558.0
10600	5655.0	2553.0
101929254	0.0	0.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	2.0	0.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	5006.0	6190.0
102464832	0.0	0.0
100271849	20.0	33.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	174.0	1281.0
112398	1524.0	1754.0
100419735	0.0	0.0
391697	1.0	0.0
391696	0.0	0.0
100419733	2.0	4.0
388021	13.0	4.0
100419734	1.0	8.0
391698	0.0	1.0
100419731	0.0	0.0
100271836	119.0	81.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	5.0	2.0
388015	0.0	0.0
101954204	0.0	0.0
199953	1412.0	974.0
161357	3.0	6.0
100420734	1.0	4.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	0.0	1.0
731275	58.0	44.0
199920	380.0	0.0
222826	5.0	2.0
101929286	1.0	0.0
391670	2.0	0.0
391672	20.0	18.0
161342	6.0	4.0
148398	284.0	191.0
100419758	653.0	298.0
100419751	0.0	0.0
124359	412.0	486.0
101929293	52.0	11.0
100420752	1.0	1.0
100420754	0.0	0.0
10691	1410.0	1867.0
10690	3.0	4.0
101929212	14.0	92.0
101929218	0.0	0.0
388076	0.0	0.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	0.0
151963	313.0	595.0
10693	735.0	245.0
10692	16.0	20.0
10695	4705.0	6746.0
10694	9419.0	13790.0
10699	57.0	365.0
101929221	3.0	1.0
100420763	0.0	0.0
101929225	2.0	5.0
101929222	2.0	1.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	1548.0	2987.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	45.0	23.0
101929238	0.0	0.0
220213	4766.0	3458.0
10678	2332.0	1373.0
151987	5713.0	5201.0
10671	2825.0	2302.0
10670	7941.0	5786.0
10673	346.0	115.0
10672	4984.0	2518.0
10675	54.0	75.0
10677	534.0	264.0
100419793	0.0	0.0
100420784	3.0	3.0
100420786	2.0	3.0
101929247	0.0	0.0
100420787	7.0	1.0
101929244	1.0	0.0
220202	5.0	17.0
222865	86.0	804.0
10682	1782.0	3812.0
10681	3910.0	5153.0
10683	26.0	16.0
10686	85.0	6138.0
136371	0.0	0.0
643803	0.0	0.0
10687	437.0	340.0
100419682	0.0	0.0
100420678	149.0	55.0
222894	0.0	0.0
100419687	0.0	0.0
283807	323.0	238.0
653194	0.0	6.0
83598	21.0	13.0
83597	20.0	3.0
653199	131.0	38.0
83594	2863.0	1880.0
83593	1419.0	1999.0
83596	407.0	554.0
83595	356.0	316.0
83590	2562.0	2268.0
653190	9.0	81.0
653192	1.0	0.0
83592	92.0	20.0
83591	592.0	723.0
1909	1084.0	1791.0
100420689	9.0	2.0
1908	8348.0	1998.0
161291	19986.0	7327.0
653188	33.0	25.0
653189	91.0	110.0
1907	97.0	5.0
1906	331.0	129.0
197258	2730.0	2254.0
1903	509.0	1525.0
197259	254.0	371.0
1902	2321.0	256.0
1901	2109.0	2406.0
100420681	0.0	0.0
197257	2238.0	350.0
449491	0.0	0.0
100420695	0.0	1.0
449493	0.0	0.0
449492	0.0	0.0
1910	1568.0	5054.0
1917	34.0	8.0
1915	588706.0	669925.0
1912	9809.0	8846.0
1911	1326.0	1178.0
101929202	3.0	0.0
101929203	1.0	11.0
199899	0.0	0.0
148281	5.0	8.0
219287	3.0	0.0
161253	42.0	53.0
219285	2040.0	1570.0
283849	407.0	561.0
283848	377.0	436.0
1932	0.0	7.0
283847	4.0	19.0
256227	11.0	12.0
256223	0.0	0.0
1939	5804.0	5969.0
1938	268028.0	261840.0
1937	26.0	52.0
1936	9193.0	10637.0
1934	5.0	14.0
1933	12694.0	34498.0
161247	39.0	45.0
219293	1920.0	1062.0
1943	0.0	3.0
1942	4634.0	7947.0
256236	200.0	60.0
1949	70.0	201.0
199870	1824.0	1150.0
1948	2177.0	3146.0
1947	2502.0	2830.0
1946	1142.0	58.0
1945	619.0	1397.0
1944	84.0	373.0
161271	0.0	0.0
1954	9573.0	5560.0
1953	1603.0	1186.0
1952	15801.0	7686.0
1951	220.0	383.0
1950	227.0	28.0
283820	762.0	247.0
1959	6403.0	2216.0
1958	74316.0	30419.0
1956	13160.0	12513.0
1955	7461.0	7263.0
1965	5209.0	3450.0
1964	6916.0	6244.0
199857	1486.0	756.0
1962	2414.0	515.0
1961	6.0	1.0
1960	2497.0	966.0
220296	6.0	0.0
1969	2540.0	4224.0
1968	12395.0	11251.0
1967	3093.0	3476.0
114904	414.0	1892.0
114905	887.0	172.0
114907	3555.0	1493.0
114908	51324.0	15686.0
340094	0.0	0.0
643783	238.0	75.0
114900	48.0	6.0
653108	0.0	0.0
401450	0.0	0.0
114902	0.0	0.0
1975	46675.0	34207.0
1974	37978.0	41710.0
1973	181.0	411.0
283888	22.0	9.0
401447	0.0	0.0
653113	243.0	210.0
1979	15131.0	9687.0
1978	229.0	605.0
1977	3543.0	2763.0
643790	4.0	15.0
1990	0.0	0.0
256281	1486.0	2293.0
1987	3.0	1.0
1986	1.0	4.0
1984	17422.0	28553.0
1983	25262.0	11585.0
1982	87623.0	61805.0
283876	76.0	86.0
1981	26272.0	24367.0
1980	5.0	13.0
283871	1484.0	1312.0
283870	252.0	292.0
105375616	0.0	0.0
340075	20.0	60.0
340073	1.0	2.0
653125	42.0	5.0
401431	611.0	102.0
83528	1.0	0.0
1998	3640.0	2755.0
1997	6686.0	6078.0
283869	13.0	272.0
1996	2.0	4.0
401428	103.0	42.0
83538	470.0	375.0
1995	1.0	828.0
401427	140.0	55.0
283867	0.0	22.0
1994	5490.0	7152.0
1993	17.0	34.0
1992	4917.0	5039.0
1991	31.0	9.0
283860	0.0	2.0
83530	5.0	5.0
340069	1.0	0.0
1999	1019.0	3352.0
105375606	0.0	0.0
340061	2199.0	6550.0
653115	41.0	122.0
653121	1294.0	1367.0
653122	80.0	74.0
283854	0.0	0.0
653123	0.0	0.0
401491	294.0	658.0
100124412	0.0	0.0
653147	8.0	12.0
401498	23.0	184.0
653149	0.0	0.0
401497	0.0	0.0
401494	1367.0	327.0
401492	134.0	657.0
83550	4.0	2.0
83552	0.0	0.0
83551	0.0	0.0
114932	6678.0	6978.0
83539	5.0	0.0
83547	3272.0	1205.0
83546	2.0	29.0
653140	19.0	9.0
83549	4284.0	3295.0
83548	3853.0	1921.0
83543	56824.0	4633.0
653145	2.0	4.0
83544	3392.0	1164.0
83541	595.0	1497.0
83540	33.0	417.0
126917	1631.0	1423.0
340037	5.0	18.0
114926	5302.0	2564.0
114928	4479.0	1996.0
339044	1.0	3.0
256297	0.0	0.0
401474	4273.0	3237.0
653174	0.0	0.0
653175	1.0	0.0
340024	1.0	1.0
114915	1673.0	2722.0
401466	1547.0	2100.0
653162	41.0	129.0
653163	0.0	0.0
283899	2820.0	3160.0
653166	0.0	0.0
283897	121.0	28.0
339145	1.0	2.0
391723	0.0	0.0
391722	10.0	3.0
10778	4122.0	1960.0
10777	3.0	25.0
10772	8516.0	9023.0
340120	1.0	1.0
10771	21205.0	9560.0
10773	1950.0	1036.0
10776	14655.0	12211.0
10775	2575.0	1834.0
10788	13872.0	139.0
391739	3.0	1.0
10781	1964.0	1615.0
10780	940.0	488.0
10783	1644.0	429.0
10782	4230.0	3329.0
10785	553.0	1120.0
10787	19529.0	18447.0
10786	3.0	6.0
102606463	167.0	61.0
731308	0.0	2.0
339122	274.0	138.0
339123	5892.0	3501.0
102606462	0.0	0.0
391701	1.0	2.0
391703	0.0	2.0
151827	388.0	214.0
126826	1.0	1.0
643719	72.0	109.0
10755	6772.0	9137.0
151825	0.0	0.0
10758	2927.0	1820.0
126823	1007.0	671.0
126820	188.0	25.0
10750	116.0	100.0
10752	138.0	40.0
10751	0.0	0.0
10753	58.0	812.0
643714	1.0	0.0
138864	0.0	0.0
391712	203.0	42.0
391714	2.0	0.0
114836	137.0	43.0
10767	4084.0	2677.0
10766	13702.0	10729.0
151835	7.0	6.0
10769	1831.0	3868.0
391718	0.0	0.0
10768	18312.0	22400.0
126811	0.0	0.0
643723	50.0	7.0
10761	1.0	0.0
10763	3885.0	4041.0
10762	4345.0	2395.0
10765	5204.0	9826.0
101929179	5.0	1.0
388112	1.0	3.0
339105	29.0	59.0
83707	1720.0	2280.0
83706	582.0	545.0
10734	138.0	165.0
10733	189.0	376.0
83714	1516.0	961.0
10736	65.0	138.0
401648	3.0	5.0
643739	0.0	0.0
10735	14297.0	10851.0
401647	244.0	761.0
10738	0.0	1.0
401646	0.0	0.0
10737	11.0	5.0
10739	4.0	1.0
376132	0.0	0.0
10730	15327.0	8399.0
101929184	1.0	2.0
10732	2857.0	1174.0
138804	0.0	0.0
138805	3.0	0.0
138802	0.0	0.0
138803	0.0	0.0
643751	15.0	19.0
124221	44.0	14.0
124222	199.0	508.0
114897	2970.0	3024.0
114898	248.0	150.0
124220	4.0	10.0
114899	389.0	948.0
391777	17.0	45.0
10745	910.0	1041.0
56104	137.0	43.0
83700	2440.0	2246.0
401638	0.0	0.0
10744	0.0	2.0
56105	181.0	45.0
10747	196.0	74.0
401637	2.0	3.0
56106	341.0	50.0
10746	8976.0	6511.0
56107	255.0	41.0
10749	24913.0	12477.0
56100	466.0	275.0
401634	0.0	0.0
10748	185.0	206.0
56101	833.0	146.0
56102	187.0	137.0
56103	126.0	436.0
643744	21.0	6.0
10741	5325.0	4380.0
56108	345.0	510.0
10740	39.0	9.0
643749	523.0	246.0
56109	366.0	269.0
10743	6165.0	4780.0
342732	1.0	2.0
10742	2597.0	1556.0
101929198	5.0	7.0
101929196	0.0	0.0
100420811	0.0	0.0
114884	639.0	1088.0
317774	1.0	1.0
114885	1369.0	1226.0
401630	0.0	0.0
317772	1.0	0.0
100419821	0.0	0.0
