id	43f59329-24dd-44bf-aa97-887a2998ab81	b71f0911-510a-4382-a07f-661994646fc9
106479796	0.0	0.0
106480745	0.0	0.0
106479795	0.0	0.0
106480744	0.0	0.0
106479794	20.0	20.0
106480747	0.0	0.0
402562	7.0	10.0
106479793	0.0	0.0
106480746	0.0	1.0
9283	102.0	17.0
106479792	0.0	0.0
106480749	0.0	0.0
9284	240.0	112.0
106479791	0.0	0.0
106480748	0.0	1.0
106479790	0.0	0.0
106480750	0.0	0.0
284998	0.0	1.0
106480752	0.0	0.0
284996	1684.0	2099.0
106480751	0.0	0.0
341112	0.0	67.0
284992	43.0	30.0
341116	0.0	0.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	0.0	0.0
9293	0.0	0.0
106480753	0.0	0.0
9290	19.0	39.0
106480756	0.0	0.0
106479785	1.0	0.0
257397	2581.0	1625.0
113829	5576.0	3528.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	2687.0	3416.0
113828	3733.0	1428.0
106479783	0.0	1.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	1.0	1.0
9294	193.0	687.0
9295	13072.0	7814.0
642280	104.0	77.0
106479780	2.0	1.0
106480759	0.0	0.0
654254	17.0	9.0
106480761	1.0	2.0
284988	3.0	4.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	5.0	1.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	0.0	1.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	1.0	0.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	1.0	0.0
106479733	0.0	0.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	2.0	0.0
729249	8.0	2.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	308.0	701.0
57622	116.0	42.0
57623	550.0	591.0
57624	6.0	7.0
57620	1516.0	1391.0
106480730	0.0	0.0
57621	3987.0	2126.0
57626	0.0	0.0
100125387	0.0	1.0
730227	13.0	22.0
57628	45.0	94.0
353219	9.0	6.0
729234	91.0	78.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	9.0	4.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	33.0	47.0
106479726	0.0	0.0
729230	271.0	540.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	710.0	530.0
106479723	0.0	1.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	1.0	0.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	2.0	26.0
106480736	67.0	21.0
106480735	0.0	0.0
100113391	0.0	0.0
106480738	1.0	2.0
100113392	0.0	0.0
100113393	4.0	5.0
106480737	0.0	0.0
57633	951.0	1057.0
341208	214.0	101.0
150726	112.0	450.0
57634	5620.0	2885.0
57636	951.0	2388.0
57630	4248.0	1783.0
57631	398.0	397.0
106480741	29.0	14.0
106480740	1.0	0.0
57639	2564.0	780.0
106479719	12.0	2.0
730213	1.0	2.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	0.0	0.0
106479759	0.0	0.0
106479758	0.0	0.0
729262	26.0	15.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	3.0	0.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	1.0	4.0
106479753	1.0	0.0
100113384	2.0	6.0
106480701	0.0	0.0
106479752	0.0	0.0
106479751	0.0	0.0
106480700	0.0	0.0
100113386	69.0	12.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	1.0	0.0
100113382	0.0	0.0
57644	446.0	138.0
57645	3287.0	2629.0
644809	193.0	93.0
150737	1351.0	567.0
57646	1542.0	1043.0
57647	1084.0	1024.0
100188945	8.0	4.0
57642	7.0	2.0
100113389	0.0	0.0
57643	1351.0	731.0
100188949	78.0	72.0
135112	988.0	2871.0
730249	0.0	1.0
57648	9189.0	5787.0
57649	4478.0	2798.0
730246	26.0	13.0
106480718	0.0	0.0
113746	0.0	1.0
106480717	0.0	0.0
106479749	0.0	0.0
729258	24.0	8.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	1.0
729252	0.0	0.0
135114	2517.0	1897.0
106479746	0.0	0.0
106479745	0.0	1.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	128.0	103.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	206.0	170.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	5.0	3.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	0.0	0.0
57655	1898.0	2633.0
100418708	0.0	0.0
100188954	209.0	160.0
57657	421.0	194.0
57658	7605.0	6118.0
100418709	0.0	0.0
100418706	0.0	0.0
57654	1580.0	504.0
100113379	0.0	0.0
729250	0.0	0.0
730239	2.0	6.0
57659	18428.0	9233.0
644815	1154.0	1044.0
100188953	658.0	635.0
729201	0.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	3088.0	2099.0
55003	770.0	758.0
57666	2459.0	1427.0
55002	1845.0	1584.0
100418718	0.0	1.0
55001	671.0	400.0
57669	5645.0	1909.0
55000	11591.0	7577.0
57662	1696.0	1021.0
55007	1183.0	840.0
100418715	0.0	0.0
57663	0.0	0.0
55006	581.0	450.0
57664	1751.0	3781.0
55005	1669.0	1251.0
55004	6198.0	4576.0
57665	842.0	820.0
55009	1176.0	1144.0
644820	61.0	87.0
55008	748.0	1110.0
57670	442.0	335.0
390201	0.0	0.0
392862	114.0	57.0
100418724	1.0	0.0
390203	0.0	0.0
55010	63.0	119.0
390205	21.0	13.0
100418720	3.0	4.0
55014	1512.0	797.0
57677	1451.0	739.0
55013	164.0	853.0
57678	2690.0	1297.0
57679	1684.0	1311.0
55012	683.0	841.0
55011	2736.0	2449.0
55018	0.0	1.0
57673	251.0	258.0
57674	10318.0	9265.0
55017	2439.0	3195.0
55016	228.0	747.0
100418728	0.0	0.0
55015	2094.0	1423.0
106479718	1.0	0.0
106479717	0.0	0.0
730211	10.0	4.0
100127989	0.0	0.0
106479716	0.0	0.0
106479715	1.0	0.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	3.0	2.0
57680	6002.0	3900.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	1.0	0.0
57683	1169.0	655.0
353267	2.0	1.0
55020	1486.0	1150.0
100418731	1.0	0.0
57688	1256.0	859.0
57689	606.0	253.0
55024	1650.0	902.0
55023	4384.0	2900.0
389217	5.0	7.0
55022	856.0	668.0
57684	1390.0	755.0
100418737	26.0	14.0
55028	2460.0	1449.0
57685	1261.0	1391.0
343819	0.0	0.0
100418736	0.0	0.0
55027	251.0	498.0
100418739	0.0	0.0
55026	59.0	82.0
57687	131.0	448.0
353274	1964.0	1254.0
644844	1.0	0.0
100127983	326.0	93.0
149708	3.0	0.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	1.0	1.0
137735	6.0	10.0
106479706	23.0	8.0
729211	4.0	1.0
100127979	0.0	0.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	0.0	3.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	562.0	436.0
100418744	15.0	11.0
57692	522.0	303.0
100418743	4.0	0.0
57693	1672.0	1323.0
150709	368.0	169.0
392843	0.0	0.0
100418745	0.0	0.0
55032	3301.0	2275.0
100418740	20.0	7.0
55031	5705.0	3608.0
573971	7.0	12.0
729215	0.0	0.0
55030	4579.0	3059.0
57690	1589.0	1052.0
57699	103.0	219.0
55036	1240.0	400.0
389208	0.0	1.0
55035	2108.0	1758.0
55034	99.0	175.0
389206	1.0	5.0
55033	644.0	768.0
389207	1.0	0.0
57695	718.0	356.0
100418748	3.0	2.0
57696	1209.0	880.0
55039	840.0	628.0
100418747	4.0	1.0
55038	429.0	605.0
57697	303.0	268.0
55037	3923.0	2283.0
123103	30.0	14.0
57698	3696.0	2265.0
389203	1555.0	1179.0
113791	5615.0	4233.0
390231	0.0	0.0
353288	0.0	0.0
390233	3.0	0.0
100418754	0.0	0.0
147150	73.0	37.0
100418756	0.0	0.0
389240	65.0	48.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	4.0	4.0
102465802	0.0	0.0
390239	0.0	1.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	4.0	6.0
353299	1.0	1.0
390245	3.0	4.0
147166	365.0	191.0
100418763	0.0	1.0
100233209	100.0	325.0
100418769	3.0	3.0
123169	1076.0	1205.0
104266962	0.0	0.0
104266963	0.0	0.0
100418770	1.0	0.0
392872	6.0	1.0
390211	22.0	8.0
390212	1.0	1.0
390213	124.0	23.0
100418779	0.0	0.0
147172	586.0	391.0
147179	3993.0	2737.0
104266960	0.0	0.0
390215	0.0	0.0
104266961	0.0	0.0
160140	99.0	39.0
390218	3.0	1.0
100418774	0.0	0.0
389257	1.0	3.0
159162	0.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	9.0	5.0
104266957	10.0	3.0
104266958	0.0	0.0
104266956	0.0	0.0
102465839	0.0	0.0
147184	800.0	495.0
390224	0.0	0.0
102465838	0.0	0.0
147183	0.0	1.0
390225	0.0	0.0
102465837	1.0	0.0
390226	0.0	0.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	1.0	1.0
729288	121.0	79.0
102465842	15.0	4.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	0.0
102465840	0.0	0.0
390273	0.0	0.0
221409	0.0	0.0
390274	0.0	0.0
390275	0.0	0.0
100418799	0.0	0.0
389289	65.0	96.0
149773	8.0	18.0
221400	1309.0	360.0
149775	38.0	29.0
102524628	11.0	7.0
147111	0.0	5.0
150759	451.0	263.0
729277	1.0	1.0
137797	3.0	0.0
730262	0.0	0.0
135138	204.0	82.0
102465857	2.0	0.0
102465856	1.0	0.0
150763	52.0	69.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	0.0
102465862	0.0	0.0
102465861	2.0	2.0
102465860	0.0	0.0
159119	0.0	0.0
730291	0.0	0.0
221421	57.0	36.0
390259	0.0	0.0
221424	71.0	57.0
102465869	0.0	0.0
102465868	0.0	0.0
102465867	0.0	0.0
102465866	1.0	0.0
57600	2379.0	1686.0
57602	3976.0	2344.0
57608	4505.0	5225.0
57609	2149.0	1804.0
135154	564.0	404.0
150771	49.0	90.0
57604	11747.0	2413.0
57605	919.0	504.0
159125	0.0	0.0
57606	3070.0	2397.0
135152	53.0	30.0
102465876	0.0	0.0
221416	84.0	20.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	1.0
390261	0.0	0.0
102465873	0.0	0.0
102465872	0.0	0.0
102465871	7.0	5.0
729298	0.0	0.0
390264	0.0	0.0
102465870	0.0	0.0
390265	1.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	2.0	0.0
102465878	0.0	0.0
102465877	0.0	0.0
57611	53.0	211.0
147138	287.0	872.0
57613	1633.0	630.0
57614	2702.0	1637.0
57610	2061.0	1053.0
57619	1867.0	1615.0
57615	9.0	14.0
57616	2507.0	1249.0
57617	2048.0	2247.0
390195	0.0	0.0
390197	0.0	14.0
102465882	0.0	0.0
102465881	1.0	0.0
390199	0.0	0.0
102465880	0.0	0.0
221442	1033.0	317.0
221443	2378.0	1488.0
400084	1.0	0.0
221438	0.0	0.0
196051	14.0	148.0
389197	7.0	4.0
400073	843.0	804.0
159090	2305.0	1471.0
159091	145.0	92.0
257407	1.0	4.0
196047	47.0	133.0
390174	0.0	0.0
221468	84.0	92.0
400064	8.0	7.0
221472	669.0	631.0
100233198	111.0	89.0
390181	0.0	0.0
390183	2.0	10.0
390186	0.0	0.0
400058	4.0	32.0
221458	202.0	56.0
654170	0.0	0.0
390190	0.0	0.0
390191	0.0	0.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	970.0	1133.0
9311	49.0	17.0
9312	2.0	4.0
9310	339.0	185.0
9315	1119.0	2479.0
162699	0.0	0.0
9313	0.0	5.0
147081	1148.0	541.0
9314	2884.0	4497.0
221477	12094.0	6507.0
221476	2276.0	1731.0
221481	35.0	18.0
9308	533.0	1366.0
9306	1615.0	1260.0
9322	4652.0	3851.0
9320	10348.0	8258.0
9321	4792.0	2788.0
9326	1388.0	1147.0
147093	0.0	0.0
9324	5125.0	3834.0
9325	2363.0	1452.0
160065	1.0	0.0
257415	715.0	424.0
9319	45.0	81.0
9317	1381.0	777.0
9318	3952.0	3123.0
9333	1.0	8.0
9334	2010.0	4739.0
400094	8.0	5.0
9331	186.0	197.0
9332	556.0	6113.0
9337	2777.0	2871.0
9338	1715.0	1215.0
100233146	0.0	0.0
221496	3006.0	2353.0
9330	1946.0	1472.0
9328	2411.0	1972.0
9329	3630.0	2270.0
9344	3973.0	2851.0
9342	1802.0	1567.0
9343	3597.0	3633.0
9348	41.0	41.0
9349	34389.0	38732.0
402665	1.0	7.0
106479699	0.0	0.0
106480688	0.0	0.0
57582	7.0	5.0
106479698	0.0	0.0
106480687	0.0	0.0
57583	2746.0	2236.0
106479697	0.0	0.0
57584	3996.0	2709.0
106479696	0.0	0.0
106480689	0.0	0.0
9340	31.0	16.0
106479695	0.0	0.0
9341	5446.0	5690.0
106479694	1.0	0.0
106479693	0.0	0.0
57580	1501.0	2616.0
106479692	0.0	0.0
57589	2232.0	1396.0
106479691	8.0	3.0
106480691	0.0	0.0
106479690	0.0	0.0
106480690	1.0	1.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	1962.0	1024.0
106480695	5.0	3.0
57586	255.0	140.0
106480694	0.0	0.0
57587	3857.0	2588.0
106480697	0.0	0.0
106480696	0.0	0.0
644743	0.0	0.0
9355	1.0	2.0
100101467	2102.0	1251.0
9356	2.0	0.0
9353	2856.0	2222.0
9354	2900.0	1516.0
644761	9.0	5.0
9358	420.0	1533.0
106479689	0.0	0.0
57592	2626.0	1752.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	3000.0	1070.0
106480698	0.0	0.0
106479687	1.0	0.0
106479686	0.0	0.0
57594	1345.0	834.0
57595	192.0	204.0
106479685	0.0	0.0
9351	5584.0	2918.0
106479684	0.0	0.0
9352	13675.0	6111.0
106479683	1.0	0.0
57590	3131.0	2719.0
106479682	0.0	0.0
9350	0.0	1.0
57591	3603.0	2376.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	62.0	18.0
57597	2700.0	1510.0
57599	4622.0	3195.0
644754	0.0	3.0
644758	0.0	0.0
644759	2.0	0.0
9366	0.0	0.0
9367	1210.0	982.0
9364	1036.0	864.0
9365	89.0	212.0
9368	1616.0	1487.0
9369	40.0	98.0
644773	0.0	0.0
402643	0.0	0.0
106480666	0.0	0.0
106480665	0.0	0.0
106480668	0.0	0.0
106480667	0.0	0.0
9362	9.0	25.0
9363	3.0	53.0
106480669	0.0	0.0
9360	6842.0	4472.0
9361	3615.0	3333.0
106480671	0.0	0.0
106480670	3.0	0.0
106480673	0.0	0.0
106480672	0.0	0.0
402635	7.0	1.0
106480675	0.0	2.0
106480674	8.0	1.0
341277	3.0	1.0
644768	0.0	1.0
341276	0.0	0.0
9377	2335.0	2126.0
9378	87.0	11.0
9375	14896.0	11051.0
9376	0.0	0.0
9379	448.0	540.0
106480677	0.0	0.0
9370	19.0	141.0
106480676	0.0	0.0
106480679	0.0	0.0
106480678	18.0	2.0
9373	1709.0	1465.0
9374	457.0	240.0
9371	4963.0	3353.0
9372	3347.0	1732.0
106480680	0.0	0.0
106480682	2.0	0.0
106480681	0.0	0.0
257468	180.0	67.0
106480684	0.0	0.0
106480683	0.0	0.0
106480686	0.0	2.0
106480685	0.0	0.0
100101440	4.0	2.0
9388	50034.0	11626.0
9389	1.0	2.0
644790	3.0	7.0
9386	3.0	4.0
106479659	0.0	0.0
106479658	1.0	0.0
113730	11.0	201.0
106479657	0.0	0.0
106479656	0.0	0.0
9380	3936.0	3311.0
106480644	0.0	2.0
106479655	0.0	0.0
9381	20.0	5.0
106479654	0.0	0.0
106480643	4.0	1.0
106480646	52.0	8.0
106479653	4.0	1.0
106479652	0.0	0.0
106480645	0.0	0.0
106480648	0.0	0.0
106479651	0.0	0.0
9384	6.0	0.0
106480647	1.0	0.0
106479650	0.0	0.0
9382	2639.0	1587.0
106480649	0.0	0.0
9383	49.0	14.0
100113402	0.0	0.0
100113403	0.0	0.0
100113404	0.0	0.0
106480651	0.0	0.0
106480650	0.0	0.0
106480653	0.0	0.0
106480652	0.0	0.0
100113407	854.0	473.0
9399	1356.0	902.0
9397	991.0	668.0
9398	68.0	131.0
106479649	0.0	0.0
106479648	0.0	0.0
106479647	0.0	0.0
106479646	0.0	0.0
106479645	7.0	3.0
9391	4476.0	3210.0
106480655	0.0	0.0
106479644	0.0	0.0
9392	2967.0	1885.0
106479643	0.0	0.0
106480654	0.0	0.0
106480657	1.0	0.0
106479642	0.0	0.0
9390	7.0	1.0
106479641	0.0	0.0
106480656	0.0	0.0
106480659	0.0	0.0
106479640	0.0	0.0
106480658	0.0	0.0
9394	1894.0	1489.0
125704	12.0	29.0
106480660	0.0	0.0
106480662	0.0	0.0
106480661	0.0	0.0
106480664	0.0	0.0
106480663	0.0	0.0
105376843	33.0	9.0
100551499	3.0	0.0
106480629	0.0	0.0
106479679	0.0	0.0
106479678	0.0	0.0
106479677	1.0	0.0
106480622	4.0	2.0
106479676	4.0	10.0
106480621	0.0	0.0
106479675	0.0	0.0
106480624	0.0	0.0
106479674	0.0	0.0
106480623	0.0	0.0
106479673	0.0	0.0
106480626	1.0	0.0
402682	88.0	34.0
106479672	2.0	1.0
106480625	0.0	0.0
106479671	1.0	0.0
106480628	0.0	0.0
106480627	0.0	0.0
106479670	1.0	0.0
402679	0.0	0.0
106480631	0.0	0.0
106480630	33.0	3.0
106479669	1.0	1.0
196074	821.0	549.0
106479668	1.0	1.0
106479667	0.0	0.0
106479666	0.0	0.0
106480633	0.0	0.0
402676	0.0	0.0
106479665	0.0	0.0
106480632	0.0	0.0
106479664	0.0	0.0
106480635	0.0	0.0
400011	26.0	11.0
106480634	0.0	0.0
106479663	1.0	0.0
106479662	6.0	0.0
106480637	0.0	1.0
106479661	0.0	0.0
106480636	0.0	0.0
100101405	0.0	0.0
106480639	0.0	0.0
106479660	0.0	0.0
100101407	0.0	0.0
106480638	0.0	0.0
106480640	1.0	0.0
106480642	0.0	0.0
106480641	0.0	0.0
106480608	0.0	0.0
729366	1.0	0.0
106479619	0.0	0.0
106480607	0.0	1.0
106479618	5.0	4.0
106479617	0.0	0.0
139804	0.0	0.0
106480609	0.0	0.0
106479616	0.0	0.0
106479615	0.0	1.0
106479614	0.0	0.0
106479613	0.0	0.0
106479612	0.0	0.0
106480600	0.0	0.0
106479611	1.0	0.0
106479610	0.0	0.0
106480602	0.0	0.0
106480601	0.0	0.0
106480604	1.0	0.0
106480603	0.0	1.0
106480606	0.0	0.0
106480605	0.0	0.0
100188847	0.0	0.0
284697	76.0	40.0
284695	2166.0	1397.0
343515	0.0	1.0
106479609	0.0	0.0
115827	17.0	193.0
106479608	0.0	0.0
106480619	1.0	0.0
729355	0.0	0.0
106480618	5.0	1.0
106479607	0.0	0.0
140807	1.0	2.0
106479606	0.0	1.0
729356	0.0	0.0
106479605	4.0	1.0
140809	69.0	50.0
106479604	0.0	0.0
106479603	0.0	0.0
106479602	0.0	0.0
106479601	0.0	0.0
106479600	0.0	0.0
106480611	0.0	0.0
106480610	0.0	0.0
106480613	0.0	0.0
106480612	1.0	0.0
729359	147.0	341.0
106480615	0.0	0.0
106480614	0.0	0.0
101752400	242.0	96.0
115825	2189.0	1375.0
139818	3023.0	2977.0
106480617	0.0	0.0
106480616	1.0	0.0
343505	0.0	0.0
106480620	0.0	1.0
284688	3.0	5.0
100418804	0.0	0.0
140801	2.0	2.0
57758	980.0	580.0
140803	61.0	69.0
284680	2.0	3.0
115817	1727.0	1640.0
106479639	0.0	0.0
106479638	0.0	0.0
729389	24.0	7.0
106479637	0.0	0.0
729384	0.0	0.0
106479636	0.0	0.0
106479635	0.0	0.0
106479634	0.0	0.0
106479633	0.0	0.0
257068	76.0	28.0
106479632	0.0	0.0
106479631	0.0	0.0
115811	198.0	155.0
106479630	0.0	2.0
100418811	1.0	0.0
257062	1.0	0.0
55102	3782.0	2166.0
55101	2189.0	1681.0
55100	1523.0	1278.0
100418819	11.0	6.0
57761	381.0	308.0
55106	472.0	429.0
55105	1044.0	739.0
57763	1474.0	854.0
55103	1208.0	780.0
284677	250.0	98.0
100418815	0.0	0.0
55109	2357.0	1964.0
55108	5480.0	4281.0
55107	2912.0	3351.0
284672	85.0	97.0
106479629	0.0	0.0
140828	10.0	3.0
106479628	0.0	0.0
106479627	0.0	0.0
106479626	0.0	0.0
106479625	1.0	0.0
106479624	0.0	0.0
729375	149.0	64.0
106479623	0.0	0.0
106479622	2.0	0.0
106479621	4.0	0.0
100418820	4.0	2.0
106479620	0.0	0.0
55113	745.0	581.0
100418829	1.0	1.0
55112	2640.0	1401.0
100418828	0.0	0.0
55111	2636.0	1850.0
55110	578.0	456.0
55117	147.0	30.0
55116	991.0	818.0
55114	2269.0	2819.0
100127893	1.0	2.0
55119	4581.0	2978.0
55118	1327.0	1248.0
140823	1837.0	1848.0
140825	77.0	59.0
100127889	4.0	11.0
729321	3.0	0.0
729323	0.0	0.0
100874201	1.0	0.0
100874200	0.0	0.0
100127888	2.0	3.0
55120	1049.0	907.0
729327	3.0	0.0
57787	1731.0	1374.0
55124	117.0	58.0
55122	1372.0	1628.0
55128	1725.0	915.0
55127	1919.0	1532.0
55125	2534.0	1567.0
57786	1584.0	874.0
100418837	0.0	2.0
100874205	0.0	0.0
100874204	0.0	0.0
113220	3637.0	850.0
100874203	7.0	5.0
55129	2483.0	1617.0
100874202	36.0	13.0
100874208	1.0	0.0
100874207	16.0	14.0
100874206	0.0	0.0
729310	0.0	0.0
100101268	43.0	20.0
113201	12454.0	8492.0
100101267	2334.0	1501.0
100418843	1.0	2.0
55131	1893.0	1178.0
55130	33.0	68.0
392505	0.0	1.0
55135	484.0	396.0
57798	4939.0	2652.0
57799	1189.0	885.0
55133	1212.0	862.0
55132	1208.0	882.0
392509	27.0	11.0
57794	1754.0	1306.0
55139	2408.0	1432.0
127845	22.0	254.0
55138	35.0	101.0
57795	2.0	109.0
55137	295.0	237.0
100188891	0.0	0.0
100188893	0.0	0.0
644716	0.0	0.0
644717	0.0	0.0
644714	43.0	13.0
729344	0.0	0.0
100874223	32.0	20.0
644731	0.0	1.0
100874222	8.0	3.0
729342	2.0	2.0
100874221	0.0	0.0
100874220	0.0	0.0
127841	0.0	0.0
55142	948.0	944.0
55140	2029.0	1682.0
55146	2825.0	1907.0
55145	671.0	603.0
55144	1817.0	1173.0
55143	61.0	147.0
55149	1234.0	842.0
127833	43.0	60.0
55148	2299.0	1758.0
115861	3.0	0.0
55147	6398.0	4061.0
100874227	1.0	0.0
100874226	0.0	0.0
100874225	0.0	0.0
100874224	0.0	0.0
100874229	6.0	1.0
100874212	23.0	11.0
100874211	39.0	18.0
100874210	0.0	0.0
729330	0.0	0.0
100418865	0.0	0.0
55153	2944.0	1782.0
100418861	1.0	0.0
55152	1817.0	1310.0
55151	1696.0	654.0
79100	9.0	6.0
100526694	1.0	6.0
55150	49.0	24.0
729338	46.0	13.0
100526693	30.0	10.0
55157	1002.0	684.0
79102	2155.0	1503.0
100996684	0.0	0.0
55156	1607.0	1354.0
79101	2528.0	2415.0
100996686	1.0	0.0
79104	5.0	3.0
55154	532.0	403.0
55159	1530.0	1279.0
100874216	0.0	0.0
79109	5483.0	3513.0
100874214	19.0	17.0
100874213	5.0	5.0
644739	4.0	1.0
100874219	0.0	0.0
127829	2303.0	2546.0
100874218	1.0	1.0
100874217	2.0	0.0
125242	3.0	0.0
100526664	2.0	0.0
100418877	23.0	1.0
140870	13.0	1.0
140871	0.0	0.0
140873	1.0	1.0
140875	0.0	1.0
140876	277.0	154.0
113263	5145.0	2641.0
392540	0.0	0.0
113246	2912.0	2685.0
164832	2333.0	3327.0
100418887	3.0	13.0
149224	2.0	5.0
392545	0.0	0.0
392547	0.0	0.0
150209	42.0	47.0
125228	954.0	740.0
140880	0.0	0.0
140881	0.0	0.0
140883	479.0	214.0
140885	1243.0	3133.0
140886	187.0	143.0
113251	2517.0	2094.0
113235	791.0	467.0
149233	5.0	8.0
392517	0.0	2.0
392516	1.0	0.0
140890	7880.0	4182.0
140893	586.0	202.0
152877	290.0	112.0
100526648	0.0	0.0
140894	25.0	9.0
140895	0.0	0.0
392520	0.0	0.0
100526656	0.0	1.0
392522	0.0	0.0
392525	0.0	0.0
125208	66.0	92.0
125206	6.0	6.0
150223	837.0	432.0
150221	2.0	13.0
140838	502.0	347.0
152816	4.0	3.0
57700	2055.0	1762.0
152815	1398.0	753.0
57701	1877.0	1512.0
57707	997.0	784.0
140831	281.0	290.0
57708	1894.0	1765.0
57709	0.0	4.0
140832	0.0	0.0
57703	2475.0	1833.0
140834	1.0	0.0
57704	4943.0	2644.0
140836	41.0	4.0
57705	166.0	1528.0
57706	1874.0	1686.0
140849	0.0	4.0
729399	66.0	17.0
729396	0.0	0.0
57710	1394.0	450.0
57711	1125.0	755.0
57713	1019.0	691.0
57718	65.0	28.0
729391	0.0	0.0
57719	584.0	455.0
729392	3.0	1.0
57715	1138.0	493.0
140846	5.0	2.0
57716	1669.0	719.0
140848	0.0	0.0
57717	198.0	209.0
137209	277.0	169.0
113278	31.0	63.0
392552	0.0	0.0
392557	7.0	3.0
57721	1978.0	1450.0
57722	1383.0	826.0
57724	3964.0	2448.0
140850	0.0	0.0
152831	18.0	9.0
57720	11764.0	7137.0
140851	0.0	1.0
140856	0.0	0.0
100125288	141.0	120.0
140857	1.0	0.0
57727	2857.0	2288.0
57728	4821.0	2233.0
392561	0.0	0.0
57732	1047.0	549.0
57733	102.0	22.0
57730	107.0	41.0
140862	6105.0	4134.0
57731	347.0	156.0
140863	0.0	0.0
113277	883.0	589.0
139886	361.0	224.0
140865	0.0	0.0
402381	0.0	0.0
150160	1.0	0.0
79090	1526.0	679.0
79092	60.0	31.0
79091	698.0	423.0
79094	22.0	41.0
79096	1855.0	1676.0
79095	862.0	1849.0
79098	1146.0	1617.0
79097	0.0	0.0
149175	147.0	494.0
150159	40.0	29.0
137196	0.0	3.0
80086	4.0	8.0
79081	189.0	132.0
79080	847.0	627.0
79083	4680.0	3710.0
79085	12979.0	5293.0
79084	1043.0	821.0
79087	1322.0	671.0
402375	6.0	5.0
402374	0.0	1.0
79086	3127.0	2299.0
79089	3252.0	2194.0
79088	1259.0	1051.0
80072	45.0	21.0
80071	159.0	88.0
150165	0.0	0.0
80070	1.0	3.0
402360	0.0	0.0
9400	4363.0	1766.0
9404	612.0	1120.0
9401	364.0	340.0
9402	127.0	131.0
392479	0.0	1.0
92086	189.0	53.0
402359	0.0	2.0
9410	1675.0	1499.0
125170	1461.0	1305.0
9411	7358.0	4278.0
9414	9581.0	6841.0
9415	1251.0	1756.0
9412	1765.0	1276.0
9413	10606.0	4281.0
92070	1151.0	907.0
80099	1.0	0.0
9407	9.0	3.0
9406	7009.0	3847.0
