id	fbf50366-35e2-4ac3-9603-92647d78a715	b7352a9b-9738-409f-911c-dd7e1c2d892f
64096	8.0	10.0
8904	4894.0	7040.0
221935	111.0	79.0
221937	1060.0	2402.0
221938	1.0	1.0
400652	17.0	19.0
400650	19.0	6.0
27039	14.0	22.0
27032	4565.0	3955.0
27033	9.0	13.0
27030	2150.0	1030.0
27031	899.0	542.0
27036	9.0	93.0
400645	0.0	0.0
27037	1961.0	3095.0
400644	31.0	113.0
27034	3306.0	2430.0
400643	45.0	3.0
27035	33.0	97.0
8912	1545.0	221.0
100313769	0.0	0.0
8913	45.0	79.0
8910	1631.0	2388.0
8911	1641.0	42.0
8916	1889.0	1046.0
8914	862.0	963.0
8915	901.0	1110.0
245935	0.0	0.0
245936	0.0	0.0
245937	0.0	0.0
245938	0.0	0.0
8930	1800.0	2296.0
245939	0.0	0.0
221960	282.0	422.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	4726.0	2516.0
8927	155.0	65.0
8928	2.0	3.0
8925	5444.0	2026.0
8926	73.0	53.0
221955	964.0	2559.0
8941	1.0	1.0
8942	63.0	144.0
375189	64.0	153.0
8940	30.0	11.0
245940	0.0	0.0
206338	41.0	11.0
375190	584.0	803.0
196446	2.0	5.0
8934	4881.0	2424.0
8935	768.0	2150.0
196441	1917.0	1592.0
8932	6323.0	7785.0
8933	3871.0	7355.0
8938	55.0	2682.0
8939	5799.0	2912.0
8936	134.0	469.0
326105	0.0	0.0
245913	0.0	0.0
245915	0.0	0.0
221981	213.0	394.0
245910	0.0	0.0
206358	244.0	387.0
245911	3.0	0.0
245912	1.0	0.0
196415	0.0	0.0
642909	3.0	2.0
642907	0.0	0.0
8945	1651.0	946.0
54659	0.0	0.0
54658	0.0	0.0
8943	12579.0	10102.0
54657	0.0	0.0
8944	0.0	0.0
196410	66.0	10523.0
245927	0.0	0.0
245928	0.0	0.0
6300	143.0	284.0
245929	0.0	0.0
6302	3901.0	4890.0
6301	9241.0	16620.0
160492	11.0	0.0
54662	2781.0	2112.0
54661	6.0	2.0
54660	17.0	8.0
54665	1549.0	854.0
54664	4482.0	8629.0
54663	1426.0	3242.0
8970	30.0	51.0
8971	5813.0	3406.0
101928363	3.0	2.0
8974	966.0	11105.0
6311	1962.0	1865.0
8975	2615.0	1395.0
6310	2082.0	1986.0
91612	3257.0	3069.0
100421601	0.0	0.0
8972	25.0	8.0
8973	2.0	11.0
245972	95.0	59.0
245973	115.0	64.0
54677	4686.0	2029.0
54676	2279.0	3125.0
54675	3004.0	3614.0
147468	0.0	0.0
54674	1148.0	491.0
6304	2749.0	2921.0
6303	40411.0	120909.0
8968	1.0	1.0
6305	13440.0	5837.0
91603	1408.0	1339.0
91608	122.0	39.0
6307	1881.0	3919.0
642924	3.0	3.0
8969	28.0	40.0
6309	1773.0	3284.0
91607	1574.0	899.0
6320	573.0	1365.0
6322	367.0	310.0
8985	2681.0	6214.0
8986	1096.0	2219.0
64002	0.0	0.0
101928378	128.0	108.0
6324	282.0	5538.0
64005	84.0	3331.0
6323	6.0	5.0
101928376	0.0	5.0
54680	1434.0	1338.0
642938	7.0	26.0
54682	1302.0	995.0
54681	4009.0	7273.0
196403	2229.0	1704.0
6315	0.0	0.0
6314	1369.0	907.0
6317	0.0	10.0
8976	4758.0	7405.0
6319	186.0	1845.0
6318	0.0	1.0
642935	7.0	12.0
8992	14526.0	30318.0
8993	5.0	0.0
6331	19.0	8.0
8991	25783.0	2580.0
6330	1361.0	168.0
100421621	5.0	9.0
8996	2270.0	2425.0
101928388	12.0	0.0
6332	57.0	0.0
8997	655.0	917.0
8994	3214.0	1197.0
6335	29.0	123.0
8995	4.0	67.0
6334	35.0	9.0
147495	454.0	793.0
100421629	1.0	0.0
8989	0.0	0.0
6326	6.0	0.0
8987	128.0	202.0
6328	137.0	2.0
91624	2073.0	182.0
6327	215.0	48.0
8988	44.0	0.0
6329	395.0	13.0
642946	153.0	117.0
6340	572.0	144.0
6342	8810.0	7149.0
6341	2585.0	995.0
6344	74.0	7.0
100421633	0.0	0.0
6343	12.0	14.0
100421634	1.0	0.0
6346	0.0	4.0
6345	927.0	724.0
100421638	0.0	0.0
642958	1.0	1.0
642959	0.0	0.0
6337	12575.0	27795.0
642952	0.0	0.0
6336	0.0	0.0
6339	134.0	374.0
91614	14.0	29.0
8999	275.0	85.0
6338	582.0	121.0
642954	25.0	9.0
6351	164.0	183.0
6352	242.0	1027.0
6355	30.0	112.0
6354	0.0	13.0
6357	24.0	1044.0
6356	0.0	3.0
100421528	0.0	1.0
6348	71.0	183.0
6347	454.0	903.0
196394	311.0	266.0
6362	63.0	2449.0
6361	28.0	1104.0
6364	4.0	932.0
6363	96.0	136.0
100421533	14.0	32.0
6366	6963.0	12.0
100421535	0.0	0.0
6368	14.0	26.0
6367	27.0	758.0
101928337	407.0	123.0
6360	8.0	2.0
255349	2.0	2.0
6359	1.0	1.0
6358	314.0	16.0
6373	7.0	170.0
101928340	0.0	1.0
6372	0.0	1.0
100421542	0.0	0.0
6375	6.0	20.0
6374	3.0	102.0
100421545	22.0	7.0
6376	1581.0	12313.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	0.0	7.0
255313	0.0	0.0
196374	10.0	5.0
6369	2.0	11.0
6383	36687.0	8797.0
6386	10116.0	7862.0
6385	6173.0	109078.0
6388	3194.0	8667.0
6387	4016.0	1351.0
6389	6428.0	8080.0
255330	0.0	0.0
6382	2781.0	14878.0
102724246	1.0	4.0
255324	0.0	4.0
196385	29.0	11.0
196383	3456.0	3228.0
100421550	0.0	0.0
6397	4786.0	4599.0
100421565	0.0	0.0
6396	7444.0	9896.0
100421566	0.0	0.0
6399	506.0	987.0
6398	55.0	883.0
6391	5820.0	4100.0
6390	3733.0	4686.0
6392	7777.0	4529.0
282997	327.0	239.0
282996	114.0	14.0
100134229	320.0	264.0
282991	1787.0	3359.0
100421560	0.0	0.0
100421577	52.0	61.0
100421579	4.0	1.0
255394	289.0	88.0
102724224	1.0	3.0
54600	0.0	0.0
54602	1640.0	2485.0
282980	1.0	0.0
54606	3613.0	7368.0
100421572	0.0	0.0
100421588	1.0	0.0
100421589	9.0	0.0
282974	316.0	489.0
282973	86.0	8.0
54619	409.0	256.0
100421581	1.0	0.0
196335	0.0	1.0
100421582	12.0	3.0
54617	2395.0	1907.0
100421598	0.0	0.0
100421599	1.0	0.0
255374	229.0	141.0
282969	160.0	356.0
102724201	0.0	0.0
282966	0.0	0.0
54622	839.0	789.0
100134259	15.0	37.0
54621	2018.0	3769.0
54620	1072.0	1297.0
54626	10.0	87.0
54625	2118.0	9678.0
54623	5805.0	7888.0
54629	2110.0	1181.0
54627	324.0	113.0
27005	1692.0	1499.0
27006	4.0	6.0
27000	1997.0	3583.0
27004	1.0	1.0
27018	19646.0	7193.0
27019	3.0	4.0
400591	1.0	0.0
27010	275.0	365.0
27012	28.0	103.0
27013	8674.0	6413.0
400581	5.0	2.0
400578	0.0	6.0
400569	1287.0	1248.0
400566	986.0	325.0
389715	0.0	0.0
100313829	0.0	0.0
390729	3.0	3.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	10.0	1.0
389730	1.0	0.0
100038246	0.0	1.0
389727	0.0	0.0
91775	1111.0	508.0
390872	0.0	0.0
390874	1.0	1.0
654835	0.0	0.0
400759	123.0	226.0
400757	0.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	1.0	0.0
400752	240.0	61.0
137994	85.0	74.0
642843	9.0	5.0
91768	1396.0	477.0
64151	13.0	83.0
64150	72.0	8.0
64168	896.0	36.0
64167	1350.0	9830.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	3496.0	6674.0
400746	304.0	854.0
400745	35.0	449.0
389866	9.0	8.0
150962	836.0	713.0
64175	900.0	2233.0
162968	310.0	132.0
64174	79.0	154.0
162966	323.0	438.0
162967	1206.0	929.0
162962	293.0	452.0
162963	384.0	357.0
125981	0.0	1.0
149992	0.0	0.0
390856	0.0	0.0
390858	4.0	7.0
27187	0.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	188.0	187.0
149986	2465.0	2333.0
147323	4.0	2.0
326293	1.0	0.0
100313839	0.0	0.0
389898	0.0	0.0
100313837	0.0	0.0
326295	1.0	0.0
27189	2.0	35.0
100313838	0.0	0.0
326294	0.0	2.0
125972	0.0	0.0
642864	0.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	221.0	248.0
27183	4460.0	5467.0
64170	193.0	421.0
642869	0.0	0.0
27180	18.0	137.0
27181	4.0	46.0
64172	398.0	519.0
100313830	1.0	0.0
375248	110.0	31.0
91782	2600.0	3058.0
27197	3.0	41.0
147339	1849.0	1266.0
27198	111.0	123.0
27195	0.0	0.0
125965	4.0	1.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	13.0	3.0
400720	1084.0	392.0
149998	551.0	136.0
389884	2.0	3.0
326286	14.0	0.0
27190	7.0	4.0
64180	2.0	0.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	5.0	2.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	2.0	3.0
387264	3.0	6.0
387263	870.0	662.0
206412	25.0	9.0
27164	3.0	1.0
27165	15.0	71.0
27163	1131.0	1758.0
400799	0.0	1.0
400798	46.0	12.0
27166	2542.0	5316.0
400797	0.0	0.0
326272	0.0	0.0
326275	1.0	0.0
326277	1.0	0.0
326279	4.0	6.0
27160	3.0	2.0
27161	1914.0	1610.0
326278	2.0	12.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	5.0	0.0
387254	0.0	0.0
400793	80.0	406.0
150928	248.0	314.0
27175	1146.0	1433.0
149934	0.0	0.0
27173	7088.0	8442.0
150921	1.0	1.0
27179	0.0	1.0
27177	0.0	0.0
27178	0.0	623.0
341883	4.0	1.0
341880	134.0	3.0
27170	0.0	0.0
326269	2.0	0.0
137964	3492.0	3681.0
390892	0.0	0.0
375298	43.0	169.0
149951	4261.0	4843.0
27148	1464.0	691.0
390895	0.0	0.0
206426	2.0	2.0
27143	610.0	492.0
27141	48.0	2.0
27146	19.0	22.0
106029310	0.0	0.0
27147	176.0	80.0
27145	379.0	123.0
123355	711.0	718.0
137970	22.0	1.0
375287	943.0	1065.0
387276	0.0	0.0
27159	101.0	138.0
387273	4.0	9.0
150947	1.0	0.0
150946	150.0	201.0
27153	1642.0	1423.0
27154	3367.0	3616.0
400769	0.0	0.0
27151	6517.0	316.0
27152	994.0	583.0
123346	5.0	0.0
27158	640.0	479.0
400765	0.0	0.0
100293516	283.0	272.0
387266	0.0	0.0
27156	27.0	80.0
149954	0.0	2.0
387267	0.0	0.0
375295	27.0	94.0
100313886	0.0	1.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	25.0	18.0
160365	9.0	61.0
160364	0.0	177.0
102724316	946.0	542.0
54754	0.0	0.0
54753	1635.0	1535.0
54752	2.0	0.0
54751	1231.0	985.0
54758	993.0	1378.0
54757	965.0	17575.0
54756	112.0	393.0
101928290	43.0	11.0
6401	88.0	123.0
6400	11786.0	4608.0
102724307	9.0	4.0
54760	495.0	501.0
54765	5488.0	4062.0
54764	1354.0	418.0
54763	1.0	0.0
54762	502.0	959.0
54769	262.0	5.0
54768	180.0	58.0
54766	0.0	0.0
159371	333.0	120.0
100421700	0.0	0.0
100421701	0.0	0.0
100421702	3.0	0.0
100421704	50.0	3.0
100421705	0.0	0.0
100421706	2.0	1.0
100421707	2.0	0.0
100421708	2.0	3.0
100421709	0.0	0.0
54776	3694.0	5476.0
91703	8.0	36.0
6403	250.0	1252.0
6402	96.0	789.0
6405	2021.0	3823.0
54778	1718.0	982.0
6404	119.0	1600.0
54777	894.0	98.0
6407	0.0	0.0
6406	0.0	0.0
64100	0.0	0.0
64102	37.0	3.0
6421	16315.0	17424.0
100421710	0.0	0.0
64101	16.0	46.0
6423	5933.0	12349.0
6422	556.0	60.0
64106	9.0	19.0
64105	21.0	199.0
64108	116.0	1036.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	1.0	917.0
54780	1995.0	1875.0
54785	737.0	525.0
54784	1011.0	1373.0
6414	4043.0	2147.0
6416	2486.0	1289.0
54788	3719.0	4989.0
6415	8339.0	14848.0
6418	13456.0	21621.0
6419	1811.0	822.0
6430	14787.0	10906.0
64111	0.0	0.0
162989	2227.0	2833.0
64110	4300.0	7604.0
6432	6987.0	6717.0
6431	10650.0	7646.0
64112	3582.0	1836.0
64115	2166.0	2575.0
6434	11209.0	5429.0
101928243	119.0	60.0
6433	2023.0	2595.0
64114	16652.0	27778.0
101928244	0.0	0.0
100421724	6.0	9.0
64116	1747.0	2499.0
64118	4310.0	9225.0
101928248	20.0	1.0
100421728	0.0	0.0
54790	903.0	462.0
100421729	0.0	0.0
104548973	3.0	2.0
104548972	0.0	0.0
54793	1168.0	679.0
400713	791.0	1023.0
104548971	2.0	1.0
104548970	0.0	0.0
54798	20.0	107.0
255411	0.0	0.0
54797	807.0	835.0
54796	234.0	565.0
54795	2701.0	2455.0
6425	14.0	15.0
6424	1809.0	4689.0
150992	0.0	0.0
6427	6702.0	8107.0
54799	1431.0	913.0
6426	9310.0	7241.0
6429	5389.0	5805.0
6428	16573.0	15673.0
162979	47.0	79.0
6441	479.0	304.0
64122	1409.0	2081.0
64121	1028.0	1828.0
6440	232.0	4.0
100421731	1.0	0.0
6443	1362.0	1101.0
101928256	0.0	0.0
6442	174.0	25.0
64123	1287.0	833.0
100421733	0.0	0.0
6445	76.0	1.0
100421734	0.0	0.0
6444	2755.0	284.0
160313	0.0	2.0
100421736	0.0	4.0
64127	12.0	119.0
162972	846.0	457.0
64129	6830.0	5703.0
255426	104.0	207.0
642818	0.0	0.0
642819	364.0	416.0
400709	14.0	41.0
6439	297.0	585667.0
642812	2.0	0.0
64131	733.0	290.0
654817	21.0	41.0
6450	1165.0	349.0
91750	599.0	417.0
64130	381.0	428.0
654816	10.0	25.0
6452	1214.0	4036.0
100421741	0.0	0.0
64132	1340.0	3337.0
6451	7308.0	6849.0
64135	765.0	2937.0
91754	5499.0	3208.0
6453	2171.0	1271.0
6456	239.0	3.0
91752	27.0	9.0
64137	21.0	22.0
6455	2838.0	7182.0
147372	40.0	6.0
6447	189.0	2578.0
6446	10495.0	1089.0
91748	1233.0	948.0
6449	6484.0	6406.0
135398	49.0	54.0
91746	6174.0	3931.0
6448	2008.0	2772.0
91749	319.0	198.0
6461	599.0	1964.0
6462	41.0	24.0
6465	0.0	0.0
100421754	0.0	8.0
64146	333.0	198.0
64145	2243.0	1897.0
6464	5871.0	6377.0
162998	3.0	0.0
100421756	0.0	1.0
101928276	0.0	0.0
64147	1062.0	1163.0
160335	645.0	619.0
6466	1.0	0.0
162993	294.0	383.0
64149	1797.0	1815.0
147381	4.0	3.0
255403	414.0	283.0
6458	11.0	7.0
6457	1.0	0.0
91734	18.0	0.0
6459	4.0	3.0
6472	1456.0	3693.0
6471	0.0	0.0
6474	25.0	73.0
6473	3.0	2.0
6476	0.0	0.0
6478	866.0	1349.0
6477	953.0	859.0
101928200	2.0	1.0
100421648	0.0	0.0
6470	5926.0	3965.0
6469	3.0	3.0
6468	4714.0	7091.0
6483	1137.0	1045.0
6482	19323.0	6230.0
100421652	0.0	2.0
6484	1336.0	800.0
6487	925.0	910.0
196294	648.0	692.0
6489	70.0	77.0
497661	1278.0	512.0
100421657	2.0	2.0
6480	5035.0	1080.0
102724386	6.0	22.0
6494	971.0	5037.0
6493	77.0	44.0
6496	0.0	0.0
6495	116.0	99.0
6498	1655.0	2445.0
101928223	0.0	0.0
6497	3786.0	2845.0
6499	2342.0	3825.0
6490	112.0	181.0
6492	5.0	1.0
6491	107.0	112.0
101928232	0.0	0.0
100124700	0.0	8.0
102724368	15.0	32.0
196264	872.0	2785.0
54700	2657.0	2449.0
54707	1730.0	2166.0
497634	0.0	0.0
54704	1761.0	3253.0
54708	3282.0	2988.0
160287	18.0	1.0
54714	0.0	1.0
54718	108.0	60.0
100421681	0.0	0.0
54716	1.0	73.0
54715	31.0	1.0
100421695	7.0	0.0
100421697	0.0	0.0
100421698	1.0	0.0
100421699	5.0	0.0
102724349	23.0	4.0
102724341	0.0	0.0
159296	1.0	4.0
54729	0.0	0.0
54726	2156.0	1551.0
100421694	0.0	0.0
255480	4.0	29.0
54732	13095.0	20283.0
54734	0.0	1.0
54733	420.0	3474.0
54739	170.0	135.0
54738	0.0	0.0
54737	5078.0	4128.0
160298	4.0	0.0
102724321	0.0	0.0
255488	4940.0	1782.0
54742	15.0	5.0
54741	6998.0	8848.0
54749	3026.0	4211.0
137902	46.0	59.0
27128	89.0	349.0
27129	2285.0	39.0
29789	3663.0	6214.0
27127	10.0	1.0
27120	1.0	1.0
27121	1.0	0.0
29781	2207.0	3443.0
29780	530.0	621.0
27124	20891.0	4134.0
27125	7606.0	6203.0
27122	1318.0	2146.0
29785	29.0	3698.0
27123	229.0	133.0
125919	343.0	156.0
29799	160.0	217.0
390800	0.0	0.0
27131	14993.0	13233.0
654790	71.0	67.0
27132	11.0	44.0
27130	644.0	346.0
29798	117.0	483.0
27136	0.0	1.0
29797	0.0	0.0
27133	0.0	0.0
29796	6346.0	6497.0
27134	1543.0	3269.0
27106	2999.0	11720.0
27107	1169.0	1219.0
29768	11.0	2.0
29767	771.0	189.0
29766	2425.0	3369.0
27109	2633.0	1900.0
29761	2050.0	2124.0
29760	798.0	2815.0
389813	451.0	297.0
389812	0.0	0.0
27102	7831.0	13366.0
29765	0.0	0.0
29763	2211.0	5394.0
27101	2240.0	4705.0
389816	0.0	0.0
27115	510.0	78.0
29778	1.0	1.0
29777	1521.0	2033.0
27113	116.0	1001.0
29775	480.0	991.0
27111	2012.0	998.0
29774	26.0	18.0
27112	3159.0	127.0
390831	0.0	0.0
390834	1.0	12.0
390836	0.0	0.0
100313938	0.0	0.0
125950	1222.0	556.0
125958	0.0	0.0
377841	74.0	59.0
390843	0.0	0.0
390844	1.0	2.0
389827	2.0	0.0
652170	0.0	1.0
389860	0.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	42.0	1.0
389856	195.0	265.0
125931	0.0	1.0
389852	3.0	0.0
100313914	0.0	0.0
389844	0.0	2.0
389840	9.0	7.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	27.0	70.0
91893	151.0	98.0
91894	18.0	4.0
147670	6.0	5.0
147664	1.0	1.0
642721	0.0	0.0
64285	936.0	5601.0
64284	3466.0	2021.0
64288	1239.0	411.0
147685	48.0	72.0
121026	0.0	0.0
123688	287.0	162.0
341568	3.0	0.0
341567	0.0	1.0
642737	1.0	2.0
64283	4281.0	1004.0
64282	1257.0	775.0
389541	4748.0	11390.0
147694	1044.0	363.0
389537	153.0	234.0
147686	400.0	285.0
147687	381.0	168.0
121014	0.0	0.0
642741	26.0	36.0
159686	115.0	111.0
642746	1.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	0.0	0.0
390503	0.0	0.0
121006	28.0	23.0
389524	609.0	434.0
147699	12.0	72.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	1.0
27285	123.0	58.0
27286	99.0	842.0
27283	0.0	0.0
27284	39.0	23.0
389558	93.0	62.0
27289	366.0	98.0
27287	21.0	62.0
27288	1.0	0.0
135656	9.0	8.0
390561	4.0	3.0
27296	40.0	8.0
389549	0.0	0.0
27297	2188.0	3698.0
27294	5.0	366.0
27295	5713.0	1166.0
27299	35.0	26.0
642776	32.0	5.0
27292	1458.0	2322.0
27293	989.0	3375.0
27290	1.0	0.0
642778	32.0	0.0
27291	732.0	922.0
160622	1395.0	391.0
390531	0.0	1.0
147650	345.0	698.0
390530	0.0	1.0
390535	2.0	0.0
390539	0.0	0.0
147646	0.0	5.0
390538	0.0	0.0
654783	0.0	0.0
147645	38.0	122.0
341511	0.0	1.0
6500	21350.0	43960.0
133015	843.0	762.0
400410	216.0	406.0
147660	62.0	29.0
121054	2.0	1.0
121053	560.0	1150.0
147657	1025.0	741.0
147658	12.0	1.0
400406	0.0	4.0
642799	0.0	0.0
642796	0.0	0.0
133022	446.0	188.0
642797	77.0	13.0
101928165	0.0	1.0
6511	2.0	0.0
390595	312.0	139.0
6510	509.0	6033.0
390594	8.0	0.0
100421803	0.0	0.0
100421804	3.0	1.0
390598	43.0	15.0
100421805	8.0	6.0
100421806	24.0	8.0
100421807	0.0	0.0
6509	731.0	637.0
54870	3492.0	3771.0
54875	548.0	284.0
54874	6088.0	2884.0
54873	766.0	456.0
389599	0.0	1.0
54872	2770.0	2797.0
102724430	0.0	0.0
54879	1044.0	818.0
6502	268.0	261.0
54878	2523.0	1496.0
6504	14.0	83.0
54877	1045.0	595.0
91801	646.0	434.0
6503	4081.0	596.0
54876	1901.0	1154.0
6506	32.0	2.0
6505	5627.0	191.0
91807	104.0	10.0
6508	276.0	59.0
6507	174.0	412.0
101928176	0.0	2.0
6520	11477.0	20390.0
6522	2765.0	6229.0
221717	0.0	0.0
6521	21.0	0.0
221718	0.0	0.0
100421813	4.0	10.0
64207	3332.0	3423.0
100421816	5.0	4.0
221711	30.0	13.0
64208	37.0	0.0
221710	478.0	366.0
54882	271.0	324.0
54881	1522.0	1006.0
54880	2060.0	992.0
54886	0.0	76.0
54885	1417.0	545.0
54884	10511.0	5158.0
54883	1508.0	1538.0
6513	1514.0	3674.0
6512	60.0	12.0
54888	2765.0	3736.0
6515	1936.0	4869.0
54887	1220.0	887.0
6514	0.0	0.0
6517	289.0	21.0
6519	8.0	3.0
6518	36.0	21.0
221749	3945.0	4117.0
64210	2103.0	3902.0
6531	51.0	21.0
100421820	3.0	2.0
64211	4.0	1.0
6530	0.0	0.0
6533	1194.0	6087.0
6532	59.0	11.0
100421823	0.0	0.0
390572	11.0	11.0
64216	1618.0	1008.0
64215	2782.0	2887.0
100421825	1.0	0.0
64218	3584.0	4102.0
100421827	1.0	0.0
100421828	2.0	4.0
64219	2975.0	2836.0
100421829	31.0	28.0
54893	2313.0	1312.0
54892	479.0	630.0
54891	1371.0	896.0
54890	6842.0	4452.0
54897	379.0	46.0
54896	833.0	2045.0
54894	221.0	1045.0
6524	27.0	98.0
6523	2.0	3.0
170062	0.0	0.0
101928190	0.0	0.0
54899	3348.0	1504.0
6526	9447.0	4748.0
6525	2539.0	835.0
54898	106.0	36.0
6528	4309.0	6.0
91828	21.0	16.0
170067	0.0	0.0
6527	34.0	0.0
6529	25.0	59.0
6540	494.0	88.0
64221	389.0	176.0
64220	10.0	2377.0
6542	9352.0	7977.0
64223	3421.0	4578.0
6541	1820.0	954.0
64222	1979.0	2839.0
390581	0.0	1.0
64225	4538.0	4063.0
6543	4.0	25.0
64224	2039.0	2222.0
105376261	1.0	2.0
6535	484.0	980.0
6534	11.0	26.0
6536	269.0	116.0
6539	648.0	1966.0
6538	1.0	3.0
64232	0.0	0.0
6551	0.0	0.0
6550	33.0	89.0
64231	409.0	2310.0
6553	52.0	780.0
91851	2847.0	18.0
64236	405.0	1099.0
6555	0.0	0.0
101928122	3.0	3.0
6554	5.0	0.0
6546	171.0	171.0
6545	4.0	57.0
6548	2185.0	2465.0
6547	3.0	1.0
6549	302.0	115.0
6560	4870.0	3296.0
64241	1.0	0.0
64240	6.0	0.0
6561	0.0	0.0
6564	26.0	7.0
6563	186.0	127.0
100421854	49.0	51.0
101928136	5.0	2.0
6566	309.0	433.0
6565	872.0	534.0
100421859	7.0	25.0
101928138	2.0	5.0
221756	139.0	279.0
6557	4.0	4.0
6556	343.0	859.0
6559	2.0	4.0
91833	1853.0	1050.0
6558	1146.0	2961.0
133083	0.0	0.0
6571	1.0	8.0
101928142	3.0	0.0
100421860	1.0	3.0
6570	0.0	1.0
100421861	1.0	0.0
6573	922.0	211.0
6572	0.0	10.0
101928141	4.0	0.0
91875	1265.0	639.0
6575	15656.0	4298.0
6574	1181.0	15612.0
101928147	0.0	0.0
100421865	33.0	15.0
6576	5047.0	4754.0
221785	1206.0	565.0
245711	21.0	20.0
169044	14.0	56.0
221786	732.0	945.0
6568	0.0	3.0
6567	2449.0	213.0
91869	1538.0	1600.0
6569	2.0	3.0
6582	1.0	2.0
91860	66.0	73.0
101928153	98.0	92.0
6581	137.0	36.0
101928154	5.0	0.0
6584	815.0	1360.0
101928151	0.0	0.0
6583	57.0	357.0
6586	9399.0	1836.0
6585	6.0	961.0
101928158	64.0	2.0
91862	867.0	1749.0
6588	866.0	33.0
6580	26.0	38.0
169026	6.0	229.0
6579	2.0	0.0
6578	7831.0	1442.0
6595	12337.0	3598.0
6594	8431.0	2622.0
30817	18.0	499.0
6597	6345.0	13792.0
6596	2810.0	1265.0
30816	6.0	0.0
30819	346.0	35.0
6599	4800.0	4611.0
100421767	0.0	0.0
6598	4459.0	7167.0
30818	5035.0	359.0
100421768	0.0	0.0
100421769	2.0	0.0
6591	397.0	588.0
6590	684.0	70311.0
30820	58.0	3.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	2.0	0.0
282706	0.0	0.0
255104	2924.0	2425.0
255101	74.0	44.0
54802	1232.0	1016.0
30813	6.0	0.0
30812	39.0	83.0
54801	562.0	633.0
54800	4618.0	1913.0
30815	2536.0	5209.0
30814	0.0	14.0
54806	1063.0	566.0
54805	1835.0	899.0
30811	26.0	27.0
100421771	0.0	0.0
54809	230.0	675.0
100421784	16.0	19.0
54808	3314.0	2806.0
54807	581.0	393.0
29802	22.0	12.0
29801	1930.0	2127.0
29800	1747.0	1272.0
101928104	27.0	14.0
29803	6617.0	7389.0
54813	860.0	376.0
54812	2690.0	2542.0
54811	1124.0	961.0
54810	99.0	39.0
54816	2446.0	1431.0
54815	2777.0	5876.0
54814	797.0	1364.0
100421794	0.0	1.0
54819	769.0	764.0
100421796	162.0	235.0
100421797	0.0	0.0
101928113	189.0	214.0
100421799	0.0	0.0
54820	490.0	672.0
54823	447.0	218.0
54822	3092.0	1599.0
54821	11.0	30.0
54828	1662.0	1523.0
54827	1.0	0.0
54826	617.0	501.0
54825	8.0	7.0
54829	546.0	4915.0
282756	0.0	0.0
54831	3.0	0.0
54830	409.0	244.0
282754	0.0	0.0
102724473	1.0	1.0
54834	958.0	1076.0
54832	3013.0	3433.0
54839	372.0	240.0
54838	13371.0	4206.0
54836	4239.0	4089.0
54842	4714.0	5528.0
54841	931.0	672.0
54840	1231.0	1691.0
54845	3448.0	4498.0
54843	450.0	1508.0
54849	2446.0	3915.0
54848	212.0	833.0
54847	41.0	59.0
100359394	1.0	1.0
100359397	0.0	0.0
100359396	2.0	2.0
255119	19.0	3.0
54853	985.0	2966.0
54852	134.0	55.0
54851	1033.0	676.0
54850	1160.0	1030.0
54857	5.0	1.0
54856	2287.0	1378.0
54855	3751.0	817.0
54854	6.0	2.0
54859	1870.0	2089.0
54858	1553.0	4649.0
255130	5.0	2.0
54860	5.0	15.0
100134015	12.0	4.0
54863	519.0	1018.0
54862	2173.0	4427.0
54861	3264.0	1187.0
54868	1578.0	1478.0
54867	7775.0	7646.0
54866	16.0	73.0
54865	1716.0	2603.0
54869	3276.0	6792.0
255180	0.0	0.0
27249	3905.0	4604.0
27247	2095.0	2662.0
27248	7427.0	4346.0
100431168	0.0	1.0
400360	1.0	17.0
107161163	0.0	0.0
27241	1424.0	3748.0
27242	624.0	4930.0
27240	17.0	50.0
27245	3550.0	3591.0
400359	0.0	0.0
27246	3576.0	2872.0
27243	8777.0	20950.0
27244	3360.0	1907.0
678655	1868.0	2746.0
642687	3.0	0.0
282791	9.0	7.0
282790	0.0	0.0
