id	a77ce22e-2de2-40d0-a02d-2da4135a891a	2703db89-10c9-4e4e-b5de-1dd8d98868a6
401115	64.0	65.0
81488	1813.0	1716.0
283554	100.0	158.0
283553	12.0	1.0
100271244	0.0	0.0
643226	3.0	7.0
283551	53.0	18.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	78.0	63.0
93492	2.0	1.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	0.0	2.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	0.0	0.0
401109	7.0	5.0
100271235	0.0	0.0
283547	11.0	34.0
401106	76.0	123.0
100271234	0.0	0.0
106481720	0.0	2.0
100271230	0.0	0.0
643236	48.0	30.0
100271233	0.0	0.0
100271232	3.0	2.0
643253	188.0	318.0
93487	4443.0	3756.0
106481729	0.0	0.0
643255	0.0	7.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	8.0	0.0
106481727	0.0	1.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	0.0	0.0
283537	1265.0	1125.0
100271229	0.0	0.0
100271224	2.0	0.0
106481730	0.0	0.0
100271223	1.0	2.0
106481731	0.0	2.0
100271226	1.0	0.0
100271225	0.0	1.0
100271220	0.0	0.0
100271222	0.0	1.0
344978	2.0	4.0
100271221	0.0	2.0
138716	1589.0	859.0
780852	80.0	0.0
728276	0.0	0.0
780853	5.0	0.0
728279	0.0	0.0
138715	8.0	6.0
780851	76.0	0.0
100126356	0.0	0.0
285796	4.0	10.0
81607	81.0	30.0
81608	1339.0	1849.0
81609	1974.0	3592.0
81603	10345.0	15318.0
81605	2993.0	2906.0
81606	11430.0	10954.0
81610	13.0	36.0
56654	2976.0	3521.0
56655	1387.0	450.0
81611	3067.0	1960.0
56650	3002.0	2002.0
29028	565.0	786.0
283129	23.0	14.0
56651	6.0	0.0
56652	397.0	1142.0
100126354	0.0	0.0
100126355	0.0	0.0
56658	1193.0	1265.0
283120	310.0	7.0
56659	287.0	215.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	3.0	0.0
100126345	0.0	0.0
728262	0.0	3.0
138724	7.0	4.0
100126346	0.0	0.0
100126347	0.0	0.0
728264	109.0	37.0
100126348	0.0	1.0
728263	1.0	1.0
106481701	0.0	0.0
106481702	0.0	0.0
56660	9.0	6.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	2236.0	3209.0
100190924	0.0	0.0
56666	443.0	78.0
30012	0.0	0.0
29034	0.0	0.0
56667	0.0	3.0
106865375	0.0	0.0
81602	866.0	989.0
30014	0.0	0.0
106865374	0.0	0.0
56662	16.0	1.0
30011	2654.0	8975.0
283116	0.0	1.0
56663	0.0	0.0
30010	0.0	0.0
56664	0.0	0.0
100190923	0.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	3.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	1.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	1865.0	1672.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	2736.0	3206.0
100126337	0.0	0.0
100128998	0.0	3.0
81629	21.0	33.0
100381202	0.0	0.0
56670	2969.0	214.0
81626	6.0	1.0
81627	1249.0	1464.0
81628	2575.0	4846.0
56676	0.0	1.0
30001	2525.0	3539.0
54012	1.0	0.0
56677	0.0	0.0
246175	1673.0	2273.0
56672	883.0	1704.0
246176	16.0	13.0
56673	9.0	2.0
54016	0.0	0.0
283106	3.0	41.0
30000	4891.0	8552.0
56674	2906.0	6824.0
54015	0.0	0.0
81631	4099.0	4441.0
56675	49.0	420.0
54014	4656.0	2775.0
283104	231.0	700.0
100126330	0.0	0.0
30009	168.0	28.0
283102	6.0	5.0
100126331	0.0	1.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	4.0	1.0
30008	7179.0	3535.0
100128991	0.0	1.0
100128990	0.0	0.0
66002	44.0	6.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	165.0	2030.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	2.0
66004	1550.0	4662.0
100126325	0.0	0.0
66005	4023.0	9651.0
100126326	0.0	0.0
81618	4931.0	2679.0
81619	6188.0	6897.0
56681	4673.0	7453.0
66008	6581.0	5035.0
29018	7.0	0.0
81614	416.0	2263.0
54020	1957.0	2657.0
81615	149.0	47.0
81616	4.0	6.0
81617	1189.0	1097.0
767846	35.0	14.0
81621	341.0	79.0
81622	1518.0	1379.0
246184	336.0	341.0
767851	0.0	0.0
81623	0.0	0.0
54022	0.0	6.0
81624	27.0	19.0
767853	0.0	0.0
54021	11.0	7.0
56683	2378.0	1194.0
54028	42.0	22.0
54027	0.0	0.0
29015	3762.0	358.0
54026	0.0	0.0
767850	1.0	1.0
81620	96.0	401.0
54025	1.0	0.0
100128982	0.0	1.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	1.0	0.0
246181	36.0	27.0
246182	2.0	2.0
100126316	0.0	0.0
728233	247.0	89.0
283171	0.0	0.0
100126317	0.0	1.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	1.0
100128974	4.0	0.0
100126313	0.0	2.0
285753	432.0	478.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	0.0	0.0
114785	8478.0	5521.0
285755	489.0	1329.0
114786	38.0	8.0
114787	51.0	103.0
114788	0.0	1.0
285758	13.0	9.0
114789	1113.0	1207.0
54031	1.0	15.0
728239	1.0	0.0
54035	0.0	0.0
54034	0.0	0.0
114790	1033.0	1827.0
54033	214.0	200.0
54032	1.0	1.0
114791	728.0	1151.0
54039	27.0	12.0
114792	153.0	123.0
126767	1.0	0.0
114793	3510.0	2161.0
54038	3.0	0.0
100190954	0.0	0.0
114794	1.0	1.0
114795	457.0	2181.0
54036	0.0	0.0
93627	1888.0	1309.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	12863.0	13729.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	718.0	944.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	2401.0	2617.0
100126302	0.0	0.0
100128963	10.0	20.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	16.0	8.0
100126309	0.0	0.0
728226	6.0	0.0
54041	0.0	0.0
728228	0.0	2.0
54045	0.0	1.0
645809	0.0	0.0
54044	1.0	2.0
645808	1.0	1.0
114780	127.0	253.0
54043	0.0	0.0
645807	0.0	0.0
114781	1219.0	1999.0
126755	6.0	0.0
54049	0.0	1.0
114783	341.0	240.0
54048	0.0	0.0
114784	43.0	62.0
283159	0.0	0.0
54047	2.0	0.0
100128961	7.0	2.0
645805	25.0	89.0
283152	104.0	74.0
66035	1071.0	1492.0
283150	3.0	5.0
728255	0.0	0.0
93654	7.0	1.0
66036	827.0	1102.0
93653	282.0	179.0
100271192	0.0	0.0
100271191	2.0	0.0
66037	0.0	1.0
93650	10.0	56.0
81669	9264.0	2874.0
54053	6.0	0.0
54052	0.0	0.0
114769	418.0	58.0
54051	0.0	1.0
54050	0.0	1.0
54055	94.0	2.0
100190938	13.0	88.0
54054	34.0	17.0
114770	1.0	2.0
114771	0.0	0.0
54059	639.0	428.0
283149	579.0	2394.0
54058	195.0	218.0
93649	122.0	300.0
645811	132.0	86.0
81671	17231.0	4936.0
100271199	0.0	0.0
100190939	1103.0	584.0
283143	58.0	504.0
100271196	0.0	0.0
93643	1872.0	1482.0
100128946	0.0	0.0
285780	0.0	0.0
285782	5.0	1.0
100271180	0.0	3.0
285785	260.0	509.0
100190952	4.0	1.0
54064	0.0	0.0
728248	0.0	1.0
114757	3676.0	1019.0
114758	0.0	0.0
54067	81.0	129.0
100190947	0.0	0.0
100190949	3.0	0.0
54065	7.0	2.0
114760	0.0	0.0
114761	0.0	0.0
126731	286.0	766.0
54069	352.0	286.0
283131	122732.0	76980.0
283130	2137.0	1054.0
692157	0.0	1.0
692158	0.0	0.0
138799	0.0	3.0
440498	2062.0	413.0
124152	1065.0	1104.0
199704	667.0	794.0
124149	0.0	0.0
163747	0.0	7.0
692146	0.0	2.0
692147	10.0	2.0
692148	0.0	3.0
692149	0.0	0.0
163742	4.0	2.0
199713	0.0	3.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	0.0	0.0
148145	1.0	0.0
126792	1640.0	1259.0
378008	0.0	0.0
378009	0.0	0.0
29089	61.0	85.0
29088	1078.0	1944.0
29087	3199.0	4470.0
378010	0.0	0.0
148137	435.0	775.0
126789	420.0	501.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	295.0	93.0
29081	1730.0	1825.0
29080	1486.0	1658.0
283189	0.0	0.0
29086	1911.0	1663.0
29085	8886.0	5039.0
29083	458.0	608.0
100381270	61.0	229.0
200810	97.0	139.0
114796	666.0	335.0
148156	1156.0	1977.0
114798	0.0	0.0
114799	1003.0	1214.0
29099	3104.0	3258.0
29098	1007.0	921.0
378001	0.0	0.0
29093	1847.0	1495.0
29092	1329.0	860.0
29091	1742.0	698.0
29090	768.0	1148.0
56603	798.0	482.0
29097	1683.0	1868.0
56604	0.0	4.0
56605	1879.0	2973.0
29095	1448.0	1752.0
151790	22.0	1.0
283174	1456.0	356.0
56606	139.0	591.0
29094	672.0	1375.0
692199	0.0	0.0
391002	0.0	0.0
440459	21.0	21.0
391004	0.0	1.0
780816	0.0	0.0
124199	35.0	39.0
391003	0.0	0.0
30062	2.0	0.0
440456	776.0	525.0
780814	10.0	12.0
30061	8978.0	14720.0
780815	0.0	1.0
780812	0.0	0.0
780813	2.0	5.0
440452	0.0	1.0
780810	0.0	0.0
780811	0.0	0.0
29068	2665.0	4925.0
29066	2094.0	2239.0
29063	481.0	558.0
29062	744.0	1014.0
56616	276.0	628.0
163702	691.0	944.0
391013	7.0	0.0
391012	0.0	1.0
100381215	0.0	3.0
29079	2683.0	1453.0
29078	677.0	1519.0
56623	1378.0	1223.0
56624	37.0	103.0
29071	1025.0	1867.0
29070	209.0	1108.0
29075	20.0	57.0
29074	3057.0	1686.0
29072	3770.0	6900.0
163732	783.0	1194.0
200845	814.0	732.0
148103	440.0	452.0
200844	20.0	63.0
440482	82.0	44.0
151742	2572.0	13504.0
163720	6.0	0.0
148113	274.0	392.0
440465	2625.0	3081.0
29057	9.0	19.0
148109	2.0	2.0
29058	10336.0	14864.0
56647	2654.0	4006.0
56648	307.0	692.0
56649	33.0	19.0
440419	0.0	0.0
440416	79.0	17.0
8303	2039.0	5988.0
643157	0.0	0.0
200879	87.0	20.0
440406	0.0	1.0
8301	6046.0	9591.0
643155	4068.0	4106.0
8302	11.0	2.0
440400	294.0	534.0
199675	11.0	1.0
8310	733.0	1467.0
124093	43.0	39.0
8314	4466.0	5903.0
8315	1306.0	2276.0
8312	1978.0	2587.0
342096	0.0	0.0
8313	1406.0	1877.0
440435	9.0	5.0
643160	0.0	0.0
643161	0.0	0.0
643159	25.0	13.0
8309	2069.0	1419.0
8321	5718.0	4223.0
8322	3501.0	4868.0
8320	140.0	12.0
8325	1626.0	3195.0
8326	44.0	95.0
8323	1900.0	2525.0
8324	857.0	472.0
440423	687.0	455.0
200894	666.0	825.0
643171	8.0	11.0
200895	737.0	478.0
8318	28.0	42.0
8317	58.0	86.0
8332	5.0	0.0
692110	3.0	0.0
8333	4.0	0.0
692111	0.0	0.0
8330	0.0	0.0
8331	0.0	0.0
8336	36.0	0.0
8337	0.0	0.0
8334	2790.0	298.0
8335	4.0	0.0
148046	127.0	25.0
106481699	0.0	1.0
643182	0.0	0.0
643180	194.0	143.0
643181	0.0	0.0
8329	3.0	0.0
8328	10.0	2.0
8343	0.0	2.0
643198	0.0	0.0
8344	5.0	0.0
8341	70.0	27.0
8342	0.0	0.0
8347	69.0	8.0
8348	0.0	0.0
643199	0.0	1.0
8345	10.0	3.0
8346	0.0	0.0
692106	0.0	0.0
692107	0.0	0.0
161003	0.0	0.0
692108	0.0	2.0
692109	6.0	3.0
643193	1.0	1.0
8340	1.0	0.0
8338	63.0	4.0
8339	9.0	4.0
8354	0.0	0.0
8355	22.0	4.0
8352	1.0	0.0
8353	32.0	16.0
8358	0.0	0.0
8359	6.0	0.0
8356	3.0	0.0
8357	33.0	1.0
222235	42.0	276.0
106481679	0.0	0.0
222236	1026.0	2847.0
106481677	0.0	1.0
222234	209.0	401.0
106481678	0.0	0.0
8350	9.0	0.0
8351	28.0	1.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	0.0
106481680	0.0	0.0
106481681	0.0	0.0
106481686	0.0	0.0
106481687	0.0	1.0
106481684	0.0	0.0
106481685	5.0	2.0
8349	1108.0	143.0
8365	50.0	1.0
8366	23.0	0.0
8363	35.0	0.0
8364	5.0	1.0
8369	0.0	0.0
163688	45.0	3.0
8367	18.0	2.0
8368	0.0	0.0
106481688	0.0	0.0
222223	728.0	2984.0
106481689	0.0	0.0
8361	0.0	0.0
222229	664.0	2097.0
8362	2.0	0.0
8360	14.0	0.0
106481693	71.0	10.0
106481694	55.0	25.0
106481691	2.0	5.0
106481692	121.0	2.0
106481697	3.0	1.0
106481698	0.0	0.0
106481695	23.0	0.0
106481696	0.0	2.0
342035	55.0	30.0
344697	30.0	9.0
106481690	8.0	6.0
728310	8.0	10.0
285830	234.0	118.0
8379	1806.0	1843.0
93556	0.0	0.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	1.0
222255	776.0	931.0
106481655	0.0	0.0
285834	16.0	6.0
222256	477.0	565.0
106481656	0.0	0.0
8372	160.0	125.0
93550	514.0	1232.0
8373	0.0	0.0
106481659	0.0	0.0
8370	9.0	0.0
728315	3.0	3.0
81577	1225.0	2160.0
106481660	0.0	0.0
81578	302.0	258.0
106481661	0.0	0.0
81579	2204.0	4692.0
81573	1110.0	1487.0
106481664	0.0	0.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	3834.0	15040.0
106481662	0.0	0.0
81576	2427.0	1403.0
106481663	1.0	4.0
81570	600.0	3036.0
100271178	0.0	0.0
81571	639.0	737.0
81572	863.0	1886.0
645715	60.0	55.0
8387	0.0	0.0
8388	0.0	0.0
728300	24.0	2.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	1213.0	1162.0
8383	0.0	0.0
285848	14.0	31.0
8384	0.0	3.0
285849	123.0	127.0
8382	652.0	1276.0
81566	1610.0	2536.0
106481671	0.0	0.0
106481672	1.0	0.0
81567	27.0	349.0
81569	0.0	0.0
106481670	2.0	0.0
81562	2433.0	1611.0
106481675	0.0	0.0
81563	2010.0	3527.0
246243	177.0	760.0
100271168	2.0	3.0
106481676	0.0	0.0
106481673	10.0	1.0
81565	1423.0	2432.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	2.0	2.0
100271163	0.0	0.0
100271162	2.0	0.0
8398	4207.0	620.0
8399	0.0	1.0
8396	4290.0	5958.0
285852	0.0	0.0
645740	0.0	0.0
8390	1.0	1.0
106481635	2.0	0.0
285855	3678.0	5417.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	1.0
106481634	0.0	0.0
8394	2254.0	2113.0
106481639	0.0	0.0
8395	59.0	758.0
8392	1.0	0.0
106481637	0.0	3.0
106481638	0.0	0.0
100271158	2.0	1.0
106481642	14.0	7.0
106481643	1.0	0.0
246210	1.0	2.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	1.0	0.0
100271150	0.0	0.0
645754	0.0	0.0
246213	0.0	1.0
106481646	0.0	0.0
106481647	0.0	1.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	64.0	139.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	1.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	0.0	0.0
344657	12.0	1.0
100271142	0.0	0.0
344658	0.0	0.0
100271145	0.0	1.0
645745	13.0	3.0
344653	0.0	1.0
100271141	7.0	0.0
100271140	0.0	1.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	231.0	358.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	147.0	241.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	1.0	0.0
283209	719.0	2148.0
283208	917.0	707.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	0.0
100271132	3.0	3.0
100271131	0.0	0.0
100271133	0.0	2.0
100271130	0.0	0.0
93587	386.0	645.0
645771	2.0	10.0
93589	198.0	91.0
106481624	3.0	1.0
285800	12.0	22.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	4.0	3.0
106481628	0.0	0.0
106481629	0.0	0.0
106481626	0.0	0.0
106481627	0.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	0.0	6.0
106481631	0.0	0.0
100271125	0.0	3.0
106481632	0.0	0.0
106481630	0.0	0.0
100271122	0.0	0.0
199692	1082.0	1211.0
645784	30.0	116.0
100271118	0.0	0.0
100271117	0.0	0.0
100271119	6.0	3.0
100271114	0.0	1.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	2.0	4.0
643115	0.0	0.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	0.0
645798	6.0	3.0
643136	0.0	3.0
106481602	2.0	0.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	1.0
285829	4.0	11.0
100271106	3.0	3.0
106481610	0.0	0.0
100271105	1.0	0.0
643126	7.0	3.0
199699	64.0	36.0
728393	0.0	0.0
100128899	0.0	0.0
728395	0.0	0.0
114625	1106.0	1398.0
54112	4.0	1.0
56776	47.0	1097.0
283248	18.0	131.0
344729	0.0	0.0
100128894	0.0	0.0
100128893	34.0	3.0
100128890	6.0	39.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	3.0	1.0
114614	83.0	11.0
283238	0.0	4.0
100190800	14.0	36.0
283237	930.0	1454.0
283236	1.0	1.0
283234	825.0	283.0
728381	0.0	2.0
283232	3117.0	2202.0
728380	2.0	7.0
100128881	46.0	10.0
100128880	0.0	1.0
692099	557.0	448.0
114609	309.0	809.0
29128	24.0	39.0
29123	3727.0	5719.0
344709	0.0	0.0
29122	207.0	95.0
29121	1051.0	164.0
283229	417.0	90.0
29127	167.0	523.0
29126	357.0	2451.0
29125	79.0	34.0
29124	1.0	4.0
692087	0.0	0.0
692088	0.0	0.0
692089	1.0	0.0
100128867	0.0	0.0
54145	0.0	0.0
54143	0.0	0.0
283219	928.0	1397.0
54149	1048.0	578.0
54148	835.0	996.0
54147	0.0	0.0
283212	124.0	5.0
692091	0.0	0.0
692092	0.0	0.0
692093	10.0	3.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	1.0	1.0
100128857	4.0	0.0
100271093	0.0	0.0
100271092	4.0	3.0
728350	1.0	29.0
285872	0.0	3.0
100128853	1.0	0.0
29109	1703.0	1030.0
29108	707.0	124.0
285877	0.0	0.0
29107	812.0	1439.0
285878	0.0	0.0
29106	55.0	72.0
728358	0.0	0.0
29101	10155.0	8606.0
29100	3688.0	2018.0
29105	1654.0	2238.0
29104	669.0	914.0
29103	3848.0	2016.0
29102	1823.0	4104.0
100271098	3.0	0.0
283284	257.0	242.0
728343	0.0	0.0
728342	120.0	292.0
100128849	1.0	1.0
728344	0.0	1.0
100271081	9.0	2.0
100128845	0.0	1.0
728340	70.0	175.0
285888	0.0	0.0
29119	20.0	11.0
107057644	41.0	24.0
29118	296.0	304.0
107057647	0.0	0.0
114655	0.0	1.0
29117	2736.0	3162.0
107057646	11.0	1.0
114657	0.0	0.0
114659	397.0	689.0
126638	1.0	0.0
54165	1468.0	1619.0
126637	1.0	0.0
29110	1198.0	1677.0
29116	4196.0	3739.0
29115	3357.0	2555.0
29114	4.0	13.0
29113	1.0	0.0
100271087	5.0	62.0
100271089	8.0	0.0
100271085	0.0	0.0
100128836	3.0	6.0
728378	1.0	5.0
728377	70.0	282.0
100271070	0.0	1.0
285893	0.0	0.0
100128834	0.0	5.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1607.0	1211.0
81793	80.0	38.0
81794	354.0	147.0
81796	36.0	1.0
81790	1989.0	2435.0
100271076	0.0	0.0
283267	478.0	573.0
91107	1711.0	656.0
100128830	0.0	0.0
81792	184.0	87.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	0.0
728366	0.0	4.0
728361	0.0	1.0
100128822	371.0	561.0
728369	0.0	0.0
81786	448.0	91.0
54187	1742.0	1664.0
81788	3199.0	1323.0
81789	447.0	713.0
283257	0.0	0.0
100271065	0.0	0.0
645700	9.0	4.0
283254	102.0	411.0
126695	1267.0	1548.0
148003	0.0	2.0
378108	8.0	43.0
151649	19.0	12.0
151648	15.0	14.0
151647	1.0	35.0
151645	30.0	33.0
200909	0.0	0.0
200916	857.0	485.0
148014	3.0	3.0
151658	0.0	4.0
151651	104.0	56.0
56704	188.0	1032.0
148022	1211.0	1198.0
126669	1522.0	1276.0
126668	381.0	65.0
100126297	0.0	0.0
100126299	4.0	0.0
100126296	1.0	0.0
200931	296.0	102.0
200933	387.0	1046.0
126661	113.0	180.0
56729	0.0	1.0
283298	1369.0	116.0
283297	0.0	0.0
136051	362.0	987.0
138639	319.0	773.0
692076	13.0	3.0
391121	0.0	0.0
391120	0.0	0.0
391123	15.0	4.0
200942	3534.0	3786.0
440577	19.0	62.0
440574	2302.0	1331.0
56731	4423.0	4301.0
100126270	5.0	9.0
692084	0.0	0.0
692085	0.0	0.0
692086	8.0	20.0
138649	269.0	32.0
200959	5.0	1.0
200958	1447.0	359.0
391135	9.0	18.0
440567	122.0	177.0
391139	1.0	13.0
440563	0.0	0.0
440561	0.0	0.0
151613	3085.0	1423.0
692072	0.0	0.0
692075	3.0	5.0
692057	0.0	0.0
692058	5.0	0.0
124056	0.0	0.0
81706	2249.0	5601.0
391104	0.0	0.0
391107	0.0	0.0
391106	0.0	0.0
81704	1802.0	954.0
391109	0.0	0.0
440595	363.0	383.0
56751	0.0	0.0
692063	0.0	0.0
8402	4170.0	8035.0
391110	0.0	0.0
8403	0.0	0.0
391112	0.0	0.0
124045	495.0	587.0
391114	0.0	0.0
124044	970.0	509.0
391115	0.0	0.0
440585	0.0	0.0
391117	0.0	0.0
440584	33.0	71.0
391119	0.0	0.0
54101	1550.0	1140.0
151636	2950.0	1441.0
440590	266.0	739.0
54103	2885.0	3443.0
54102	2324.0	1496.0
54108	3117.0	1480.0
54107	1644.0	2140.0
54106	4.0	2.0
692053	0.0	0.0
391040	0.0	0.0
645683	29.0	40.0
8410	0.0	0.0
645682	0.0	0.0
645688	17.0	12.0
391044	0.0	2.0
645687	0.0	0.0
8411	998.0	3359.0
645686	0.0	0.0
8412	969.0	4167.0
391045	7.0	4.0
440533	0.0	0.0
8406	2977.0	101.0
8407	20485.0	8596.0
8404	12684.0	11002.0
8405	4602.0	3890.0
8408	2196.0	3973.0
8409	3287.0	5338.0
391051	26.0	85.0
8420	778.0	1196.0
645694	6.0	6.0
391053	0.0	0.0
645693	60.0	62.0
643031	3.0	12.0
8424	251.0	732.0
8425	23291.0	927.0
643037	0.0	1.0
163589	119.0	219.0
643034	0.0	0.0
440525	46.0	98.0
391059	46.0	106.0
645691	5.0	21.0
163590	3400.0	3526.0
8417	4485.0	4870.0
8418	2344.0	135.0
8416	1491.0	1791.0
8419	35.0	75.0
8431	10.0	33.0
8435	22.0	1.0
8436	14754.0	5302.0
8433	0.0	0.0
8434	1007.0	463.0
391026	0.0	0.0
440556	2308.0	556.0
440560	0.0	0.0
8428	1684.0	4127.0
8427	1385.0	3254.0
103157000	0.0	0.0
8443	2901.0	3234.0
8440	3544.0	3541.0
8446	1112.0	776.0
8447	250.0	89.0
8444	700.0	373.0
8445	1302.0	2111.0
391037	12.0	4.0
391039	0.0	5.0
643050	0.0	0.0
285905	37.0	22.0
285908	1405.0	922.0
8439	1684.0	2182.0
8437	1604.0	1968.0
8438	73.0	26.0
8453	1218.0	3048.0
8454	3059.0	6262.0
8451	2950.0	4822.0
8452	2144.0	3931.0
8458	736.0	1313.0
8455	3297.0	26328.0
8456	52.0	76.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	2506.0	6976.0
106481583	0.0	0.0
106481584	0.0	0.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	4.0	15.0
8449	2069.0	2554.0
106481580	0.0	0.0
8464	727.0	498.0
8462	1260.0	2425.0
8463	871.0	363.0
8468	2.0	4.0
391099	0.0	0.0
8467	3968.0	5407.0
342184	401.0	1434.0
246312	0.0	0.0
106481589	0.0	0.0
8460	396.0	1371.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	3.0	22.0
106481599	3.0	0.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	5866.0	8344.0
106481590	0.0	0.0
106481591	1.0	1.0
8476	1589.0	3467.0
8473	8130.0	7465.0
440519	13.0	65.0
440518	0.0	0.0
8479	1955.0	1855.0
440515	1582.0	1609.0
8477	179.0	98.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	2.0	0.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	25.0	389.0
8470	8653.0	10520.0
106481561	1.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	5.0	2.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	0.0	0.0
8487	291.0	269.0
8484	3.0	0.0
391075	0.0	1.0
440508	8.0	22.0
391077	0.0	1.0
391076	0.0	2.0
8488	9.0	13.0
440503	225.0	56.0
8489	5.0	4.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	143.0	29.0
8483	151.0	11.0
8480	979.0	2221.0
8481	3781.0	3018.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	0.0	2.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	8.0	60.0
8497	61.0	95.0
728431	279.0	274.0
8498	4190.0	4099.0
728430	3.0	1.0
100128934	0.0	0.0
8495	3574.0	15149.0
8496	3490.0	4318.0
91012	2315.0	2305.0
100128936	111.0	127.0
728432	0.0	0.0
100128930	0.0	1.0
8499	21.0	15.0
106481536	0.0	0.0
8490	24680.0	22590.0
106481537	0.0	0.0
285954	15.0	8.0
285955	11.0	10.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	750.0	1622.0
54075	0.0	0.0
101669766	242.0	4.0
728434	0.0	1.0
91010	4001.0	7329.0
285958	673.0	805.0
101669767	0.0	0.0
8491	2026.0	2564.0
106481538	0.0	0.0
8492	49.0	7.0
54072	6.0	0.0
106481539	0.0	0.0
101669762	312.0	383.0
106481540	0.0	0.0
101669763	1.0	0.0
101669764	0.0	0.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	0.0	0.0
81695	1.0	1.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	0.0	0.0
106481542	0.0	0.0
81693	94.0	8.0
100271056	0.0	0.0
100271050	6.0	3.0
100271053	0.0	0.0
