id	85aa8cbf-f8c4-4b10-b758-6644c4f705a4	53011995-9534-4c83-81fb-fb0187a24040
56961	0.0	3.0
56967	868.0	795.0
56969	5.0	4.0
8611	4205.0	2089.0
8612	188.0	3165.0
81926	1963.0	1800.0
145173	867.0	876.0
81928	749.0	905.0
338651	96.0	107.0
81929	2031.0	2380.0
338653	1.0	2.0
81930	231.0	306.0
56975	2050.0	6328.0
81931	753.0	339.0
81932	2544.0	1278.0
56970	3610.0	4574.0
56971	185.0	92.0
8604	3005.0	1470.0
8605	1075.0	506.0
8602	2911.0	3347.0
8603	2533.0	1729.0
8608	16.0	13.0
56977	1895.0	527.0
8609	2720.0	1841.0
56978	47.0	145.0
56979	1.0	0.0
8607	2404.0	1957.0
8622	31383.0	1592.0
8623	4219.0	4261.0
8620	0.0	0.0
8621	5379.0	3835.0
338645	10.0	13.0
56984	2693.0	3036.0
56985	762.0	466.0
56986	1661.0	871.0
338637	0.0	0.0
56987	9217.0	5429.0
102724742	0.0	0.0
56980	1004.0	661.0
56981	3410.0	823.0
56983	1430.0	1185.0
8615	9798.0	7117.0
54329	27.0	116.0
54328	109.0	334.0
8613	73891.0	11131.0
8614	839.0	299.0
8618	5.0	22.0
8630	7232.0	574.0
8633	4869.0	4183.0
8634	1555.0	1845.0
8631	69.0	177.0
8632	264.0	169.0
56990	8921.0	5567.0
169166	12.0	1.0
554175	0.0	0.0
54332	1477.0	700.0
56995	4010.0	2696.0
255877	664.0	870.0
664616	0.0	0.0
56996	2312.0	2190.0
54331	593.0	1251.0
56997	2566.0	1438.0
664614	0.0	0.0
56998	3530.0	2834.0
664613	0.0	0.0
664612	0.0	0.0
56992	52.0	157.0
56993	3112.0	3440.0
56994	5522.0	5542.0
8626	45.0	896.0
8624	1635.0	1373.0
8625	2771.0	2434.0
56999	1009.0	2905.0
664617	0.0	1.0
8629	1885.0	888.0
8641	207.0	61.0
8644	711.0	271.0
8645	2493.0	2043.0
8642	1363.0	2532.0
8643	382.0	61.0
652624	2.0	2.0
196743	322.0	452.0
54346	0.0	0.0
54345	367.0	348.0
54344	1432.0	1090.0
8637	326.0	150.0
8638	105.0	137.0
8635	3616.0	1428.0
8636	2100.0	2312.0
8639	1714.0	808.0
196740	9515.0	5239.0
8651	367.0	644.0
8650	5680.0	3620.0
8655	5971.0	7202.0
101928685	6.0	3.0
8653	6429.0	3740.0
8654	4848.0	18026.0
101928684	0.0	0.0
101928689	15.0	7.0
101928687	0.0	2.0
8648	3443.0	2522.0
8649	4233.0	2872.0
8646	287.0	586.0
8647	0.0	1.0
8662	7777.0	9511.0
8663	555.0	571.0
6001	1566.0	1418.0
8660	3074.0	5491.0
8661	18206.0	20134.0
6000	1.0	1.0
6003	0.0	36.0
8666	8046.0	10901.0
8667	12794.0	16051.0
6002	1772.0	1988.0
8664	11614.0	16757.0
6005	0.0	0.0
6004	8055.0	2312.0
8665	9995.0	12907.0
101928698	0.0	2.0
8659	1331.0	428.0
8658	5129.0	4409.0
8673	5468.0	9185.0
6010	0.0	0.0
8674	2310.0	1831.0
8671	9811.0	105.0
8672	12799.0	6421.0
6011	204.0	35.0
8677	1762.0	1750.0
6014	1.0	2.0
6013	23.0	19.0
8678	3216.0	3583.0
8675	3553.0	4218.0
6016	1567.0	1719.0
8676	1473.0	217.0
6015	5423.0	4156.0
253260	4017.0	1954.0
338707	24.0	150.0
6007	52.0	49.0
6006	22.0	15.0
8668	10174.0	12698.0
6009	4520.0	4174.0
8669	3633.0	3338.0
6008	1.0	0.0
8685	13.0	1350.0
8682	9628.0	15521.0
6023	0.0	0.0
8683	4994.0	5247.0
8688	0.0	0.0
8689	1.0	0.0
8686	0.0	0.0
8687	0.0	0.0
253272	1.0	1.0
8681	274.0	170.0
253264	142.0	179.0
6018	1729.0	1412.0
6017	0.0	1.0
6019	25.0	34.0
6031	2.0	1.0
6034	0.0	0.0
8693	58.0	28.0
8694	2084.0	1795.0
6033	0.0	0.0
6036	4.0	119.0
6035	3498.0	1458.0
8697	2340.0	1581.0
6038	71.0	65.0
8698	73.0	183.0
6037	0.0	3.0
101928646	0.0	4.0
554234	0.0	1.0
8692	2992.0	5724.0
6030	15.0	6.0
8690	1497.0	1091.0
554225	7.0	2.0
554226	6.0	0.0
6029	0.0	0.0
170082	448.0	156.0
6043	0.0	0.0
6045	1332.0	1443.0
6044	0.0	0.0
6047	4222.0	3799.0
6046	25909.0	13816.0
6049	2643.0	2079.0
100421217	0.0	0.0
6048	2967.0	3089.0
100421219	0.0	0.0
101928656	0.0	1.0
6041	1955.0	1087.0
554213	0.0	0.0
554214	0.0	0.0
56904	4380.0	5916.0
56905	2679.0	3955.0
6039	118.0	486.0
56906	389.0	197.0
56907	1104.0	1375.0
56900	7139.0	4451.0
56901	1102.0	546.0
56902	1186.0	1278.0
56903	10.0	1.0
100421222	0.0	1.0
375612	0.0	0.0
375611	35.0	22.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	3.0	0.0
6059	3299.0	3415.0
554210	4.0	8.0
100528062	286.0	192.0
554212	0.0	0.0
6050	11389.0	10560.0
100528064	1.0	2.0
375616	52.0	617.0
6051	5194.0	5536.0
56910	12318.0	7920.0
554202	9.0	226.0
554203	1197.0	778.0
56915	827.0	824.0
56916	3330.0	2357.0
56917	129.0	755.0
56918	0.0	0.0
56911	318.0	309.0
56912	2291.0	1462.0
56913	2360.0	1658.0
100421220	0.0	0.0
56914	12.0	3.0
375601	0.0	0.0
100421236	0.0	0.0
6066	0.0	0.0
56919	1461.0	1070.0
6069	0.0	0.0
375607	543.0	7.0
554201	0.0	2.0
6060	2.0	0.0
56920	1568.0	719.0
56926	2859.0	4034.0
56927	5037.0	4479.0
56928	1996.0	1775.0
56929	2021.0	2161.0
56922	2203.0	1503.0
56923	64.0	2.0
56924	102.0	40.0
56925	842.0	759.0
100421232	0.0	0.0
6076	0.0	0.0
100421245	0.0	1.0
6075	0.0	0.0
6078	0.0	0.0
6079	0.0	1.0
101928601	210.0	71.0
6070	2.0	2.0
91252	2840.0	3951.0
6071	0.0	1.0
6074	0.0	0.0
101928603	1.0	0.0
101928604	0.0	0.0
101928607	5.0	3.0
387612	0.0	0.0
147700	48.0	195.0
387615	0.0	0.0
6086	0.0	2.0
6089	0.0	0.0
101928611	22.0	0.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	1.0	0.0
6084	4.0	0.0
123722	89.0	6.0
387601	0.0	0.0
123720	1497.0	1404.0
147710	1.0	0.0
147711	12.0	3.0
147719	0.0	0.0
6098	0.0	0.0
6097	7326.0	2115.0
6092	30.0	39.0
6091	1296.0	2896.0
6094	181.0	241.0
100528020	0.0	0.0
6093	4855.0	5699.0
100528021	2.0	0.0
6096	307.0	174.0
6095	3185.0	1552.0
91272	4411.0	2979.0
147727	4336.0	1491.0
387638	2.0	1.0
100528030	15.0	15.0
101928638	0.0	0.0
100528032	0.0	1.0
100421271	1.0	2.0
100506697	7.0	16.0
100506696	98.0	186.0
91298	1229.0	985.0
100528007	0.0	0.0
123775	610.0	136.0
91289	6735.0	4582.0
399656	0.0	0.0
100506686	678.0	220.0
100506685	0.0	5.0
100528016	2.0	0.0
100528017	0.0	10.0
100528018	1.0	0.0
100528019	4.0	0.0
100506681	7.0	6.0
91283	1493.0	1137.0
100506680	1.0	1.0
387646	697.0	215.0
387647	0.0	0.0
387644	12.0	12.0
387640	590.0	100.0
100421295	42.0	37.0
387680	3076.0	2530.0
375686	2.0	13.0
123745	1.0	0.0
100506898	63.0	7.0
100506897	0.0	0.0
390992	0.0	0.0
54471	3291.0	2155.0
54470	883.0	1016.0
390996	1.0	0.0
390999	0.0	0.0
54475	999.0	1110.0
387338	2431.0	1378.0
54474	0.0	0.0
54472	6544.0	4220.0
389997	0.0	0.0
54478	11.0	80.0
54477	2864.0	3623.0
387332	1.0	0.0
54476	4908.0	3548.0
91404	1564.0	1848.0
91405	3.0	2.0
91408	3001.0	3014.0
91409	354.0	100.0
375346	133.0	194.0
100506888	0.0	0.0
389992	0.0	0.0
102724826	147.0	34.0
389990	0.0	0.0
102724827	220.0	195.0
54482	1064.0	536.0
102724820	22.0	2.0
100506881	187.0	79.0
54480	3647.0	6006.0
387328	2.0	2.0
387325	4.0	19.0
145497	1.0	1.0
400866	0.0	0.0
387323	1.0	32.0
387321	2.0	0.0
54487	2222.0	1808.0
387322	0.0	0.0
375350	1.0	1.0
723809	1.0	2.0
338391	14.0	12.0
91433	710.0	515.0
338396	0.0	0.0
387363	0.0	0.0
387364	0.0	0.0
338398	0.0	0.0
387361	0.0	0.0
102724816	0.0	0.0
338399	0.0	0.0
387362	0.0	0.0
54492	1281.0	1954.0
54491	428.0	871.0
54490	0.0	0.0
54497	3110.0	2214.0
54496	1351.0	1073.0
448835	0.0	0.0
54495	2928.0	3308.0
448834	0.0	0.0
387359	0.0	1.0
387357	80.0	29.0
54499	7533.0	4214.0
121498	0.0	0.0
54498	383.0	612.0
170463	2148.0	2537.0
157489	459.0	253.0
338382	1145.0	683.0
390980	180.0	181.0
338388	0.0	0.0
448831	0.0	0.0
400841	11.0	21.0
91419	445.0	319.0
91452	5359.0	2371.0
338376	3.0	50.0
145447	16.0	28.0
100313532	3.0	0.0
91442	151.0	191.0
375387	147.0	617.0
91445	4673.0	2577.0
107080554	2.0	0.0
133482	1.0	0.0
100506874	52.0	19.0
100506872	0.0	1.0
169436	141.0	42.0
170425	2.0	0.0
133491	9.0	1.0
91464	0.0	0.0
100506866	300.0	223.0
400892	2.0	2.0
400891	2.0	2.0
91461	283.0	392.0
145483	804.0	432.0
145482	1328.0	496.0
338339	1.0	23.0
100506810	100.0	27.0
338328	192.0	97.0
100506815	1.0	2.0
326337	0.0	1.0
326339	0.0	0.0
338321	2.0	0.0
338322	0.0	9.0
338323	32.0	9.0
338324	0.0	0.0
341965	0.0	0.0
326341	5.0	1.0
326340	1.0	0.0
326343	88.0	3.0
326342	1.0	51.0
54407	9409.0	8264.0
8710	0.0	42.0
100506834	27.0	35.0
8711	954.0	629.0
54413	76.0	70.0
8703	2263.0	2694.0
101410540	0.0	0.0
8704	1934.0	3070.0
101410541	0.0	0.0
8701	574.0	74.0
101410542	0.0	0.0
54414	12051.0	4593.0
8702	1881.0	2272.0
100506835	22.0	19.0
101410543	1.0	4.0
8707	187.0	29.0
101410544	7.0	6.0
8708	20.0	1.0
101410545	2.0	0.0
101410546	0.0	0.0
8705	830.0	924.0
8706	3863.0	2012.0
326315	1.0	1.0
326317	0.0	0.0
8721	15438.0	14934.0
8722	5713.0	3666.0
8720	15874.0	11386.0
101410537	1.0	0.0
101410538	2347.0	2173.0
341947	4.0	0.0
8714	3225.0	6518.0
8715	505.0	29.0
100506826	22.0	14.0
8712	0.0	0.0
8718	80.0	399.0
101410533	106.0	26.0
101410534	0.0	0.0
326325	0.0	0.0
101410535	67.0	49.0
8717	1547.0	1825.0
54429	16.0	25.0
101410536	0.0	0.0
326307	350.0	361.0
8732	1424.0	1590.0
8733	8496.0	7359.0
8731	4827.0	3646.0
54431	10465.0	7774.0
400836	1.0	1.0
170487	199.0	103.0
54435	106.0	94.0
54434	4253.0	4151.0
400831	10.0	5.0
54433	1018.0	1178.0
400830	0.0	0.0
54432	3393.0	2049.0
54439	2334.0	1663.0
8725	6806.0	4324.0
8726	876.0	978.0
54438	845.0	507.0
54437	293.0	274.0
8723	6160.0	1649.0
326310	101.0	159.0
8724	8310.0	7593.0
54436	929.0	929.0
8729	7849.0	7454.0
100337589	0.0	0.0
170485	1.0	0.0
8727	10016.0	11222.0
8728	170.0	1744.0
170482	1.0	3.0
8740	19.0	36.0
8743	1745.0	2522.0
8744	27.0	206.0
8741	971.0	1561.0
8742	1446.0	1682.0
102724868	0.0	0.0
102724866	5.0	1.0
54442	1312.0	1637.0
54441	10.0	13.0
54440	129.0	631.0
400823	5.0	12.0
102724862	0.0	0.0
54443	49.0	532.0
8736	541.0	133.0
8737	2862.0	2134.0
8735	0.0	3.0
326300	3.0	7.0
8738	834.0	594.0
8739	264.0	338.0
8751	4693.0	5962.0
8754	10817.0	8041.0
8755	0.0	0.0
102724853	0.0	0.0
54453	5810.0	7145.0
255512	349.0	68.0
54457	3.0	8.0
54456	52.0	17.0
554049	121.0	76.0
54455	2913.0	1949.0
54454	1263.0	866.0
8747	12.0	2.0
8748	8.0	4.0
8745	214.0	301.0
54458	4362.0	4831.0
400818	1412.0	809.0
8749	0.0	0.0
8761	6872.0	12161.0
6100	462.0	508.0
8760	7779.0	4189.0
6102	1046.0	1093.0
8766	9712.0	11833.0
6101	0.0	53.0
8763	42634.0	21547.0
6103	690.0	467.0
8764	1951.0	2793.0
54460	4403.0	2479.0
54464	3750.0	2114.0
54463	1878.0	1612.0
54462	5875.0	3813.0
54461	7750.0	6652.0
54468	1551.0	1376.0
54467	5460.0	2751.0
54466	3.0	3.0
54465	1428.0	905.0
255520	2921.0	1937.0
8759	0.0	0.0
8756	0.0	0.0
54469	7446.0	5499.0
8772	629.0	723.0
8773	2563.0	3335.0
8771	0.0	0.0
8776	1901.0	2146.0
8777	3475.0	1965.0
8774	2164.0	1982.0
8775	5233.0	3626.0
101928566	0.0	0.0
8767	717.0	2345.0
6120	2263.0	2206.0
101928571	0.0	1.0
8784	12.0	360.0
6122	139850.0	158465.0
8781	597.0	574.0
6121	0.0	0.0
8787	89.0	35.0
6124	82261.0	110122.0
6123	3.0	3.0
8788	0.0	1.0
8785	63.0	6.0
6126	10.0	19.0
8786	143.0	204.0
6125	68788.0	74574.0
101928578	318.0	142.0
8780	4352.0	5591.0
6117	6934.0	6776.0
8778	4.0	4.0
6119	1433.0	1048.0
6118	4648.0	3703.0
8794	632.0	1087.0
8795	2746.0	7374.0
6130	54909.0	87990.0
8792	304.0	289.0
6133	29669.0	32607.0
6132	66668.0	89340.0
8793	695.0	1388.0
8798	1618.0	1188.0
6135	46427.0	51671.0
8799	2516.0	2112.0
6134	74840.0	85902.0
8796	466.0	10680.0
6137	49636.0	67224.0
8797	472.0	1129.0
6136	27647.0	49146.0
100421307	0.0	0.0
101735302	194.0	167.0
8790	1526.0	820.0
100134444	1.0	0.0
6128	41252.0	41814.0
8789	0.0	3.0
6129	40469.0	48205.0
6142	17536.0	25987.0
6141	29772.0	38838.0
100421311	5.0	5.0
6144	18071.0	19136.0
6143	47294.0	55355.0
100421313	1.0	3.0
6146	21470.0	18109.0
6145	4.0	2.0
6148	0.0	0.0
6147	18239.0	27810.0
100421318	0.0	0.0
100421319	0.0	0.0
100337590	0.0	0.0
100337591	3.0	2.0
6139	3205.0	3563.0
6138	59451.0	66652.0
6152	38173.0	52782.0
6155	21253.0	30161.0
6154	15398.0	23134.0
100421324	0.0	0.0
6157	34894.0	47323.0
6156	28608.0	32830.0
6159	22411.0	30035.0
6158	24586.0	49008.0
100421328	1.0	1.0
6150	1276.0	952.0
101928527	734.0	450.0
6164	28545.0	32717.0
6163	2.0	4.0
6166	7406.0	9501.0
6165	25165.0	29667.0
6168	37852.0	56896.0
6167	31150.0	41993.0
100421338	0.0	0.0
6169	17173.0	22586.0
101928536	0.0	0.0
6160	39525.0	51554.0
101928537	0.0	2.0
6161	32881.0	45713.0
100421331	1.0	0.0
6175	49264.0	84541.0
6174	71.0	72.0
6176	36311.0	61194.0
101928545	331.0	45.0
6171	12154.0	18286.0
6170	4197.0	6738.0
6173	2750.0	4041.0
6172	505.0	571.0
100421340	1.0	0.0
100421341	0.0	0.0
100421354	0.0	0.0
6185	24427.0	19908.0
101928550	6.0	8.0
6188	44135.0	59536.0
6187	24573.0	49768.0
100421357	1.0	1.0
6189	30463.0	34717.0
101928555	41.0	9.0
6182	627.0	592.0
6181	26954.0	38716.0
6184	26601.0	21499.0
101928559	0.0	0.0
6183	905.0	1177.0
100421350	7.0	9.0
100421351	7.0	13.0
100421353	2.0	1.0
6197	5447.0	7354.0
6196	14093.0	14219.0
6199	1720.0	1886.0
6198	2471.0	1707.0
6191	59273.0	96268.0
6193	24720.0	34390.0
6192	12862.0	18336.0
91373	1423.0	797.0
6195	5292.0	4343.0
6194	89683.0	109655.0
390916	696.0	919.0
145407	736.0	675.0
100421363	2.0	3.0
100421376	0.0	0.0
100421379	0.0	0.0
91369	3251.0	2585.0
91368	1509.0	1060.0
652489	0.0	4.0
390924	44.0	60.0
389901	9.0	10.0
390928	2.0	3.0
390927	952.0	471.0
100421371	10.0	3.0
100421374	44.0	26.0
389903	0.0	0.0
100421389	0.0	0.0
91392	660.0	481.0
389935	0.0	0.0
389932	1.0	1.0
100421384	6.0	13.0
100421398	3.0	2.0
100421399	1.0	0.0
101928513	16.0	6.0
91380	0.0	0.0
390904	0.0	3.0
145438	54.0	20.0
100421390	0.0	0.0
100421391	0.0	0.0
100421395	22.0	14.0
100421397	4.0	0.0
375316	34.0	19.0
375318	0.0	0.0
390963	83.0	39.0
375307	263.0	90.0
389941	199.0	99.0
389948	0.0	0.0
375337	1.0	0.0
377997	0.0	0.0
387316	0.0	0.0
121456	72.0	147.0
387317	0.0	0.0
121457	1465.0	1654.0
389976	0.0	1.0
375341	759.0	532.0
387319	0.0	0.0
375323	48.0	6.0
389970	1.0	5.0
390940	250.0	255.0
133418	9352.0	6472.0
390948	0.0	0.0
121441	1358.0	1156.0
390949	0.0	1.0
652411	0.0	0.0
145370	4.0	1.0
102724954	1.0	0.0
54596	69.0	14.0
375484	530.0	627.0
91526	508.0	693.0
133396	0.0	7.0
196951	506.0	246.0
91523	104.0	648.0
91522	13002.0	255.0
121391	1.0	0.0
145376	31.0	20.0
400986	105.0	135.0
400984	61.0	40.0
196968	61.0	13.0
157378	2439.0	1774.0
723961	0.0	0.0
145389	428.0	357.0
157381	1.0	2.0
91543	455.0	571.0
91544	2414.0	1304.0
102724923	0.0	1.0
652423	0.0	0.0
169355	23.0	11.0
400966	0.0	5.0
121364	0.0	0.0
400961	1926.0	306.0
157376	0.0	0.0
91574	1387.0	1062.0
157313	9.0	60.0
157317	1.0	1.0
147991	4222.0	1923.0
399495	5.0	3.0
159963	4.0	3.0
100506965	3151.0	1276.0
100506963	87.0	50.0
387495	0.0	0.0
387496	429.0	93.0
387494	0.0	0.0
387491	0.0	0.0
387492	30.0	25.0
387486	0.0	0.0
157310	4225.0	178.0
100506994	67.0	56.0
338470	0.0	1.0
170302	437.0	19.0
204010	12.0	156.0
399473	133.0	327.0
399474	117.0	191.0
91584	429.0	407.0
159989	104.0	53.0
91582	4376.0	2442.0
107126360	0.0	1.0
133383	266.0	412.0
100506930	1658.0	1329.0
100820741	0.0	0.0
338448	0.0	0.0
8808	441.0	545.0
8809	194.0	830.0
54512	688.0	751.0
54511	32.0	34.0
54510	983.0	1027.0
54516	663.0	398.0
8802	7720.0	4014.0
8803	4068.0	2170.0
54514	1.0	1.0
8800	1388.0	303.0
8801	5168.0	4172.0
8807	23.0	23.0
400916	5416.0	1157.0
54518	127.0	530.0
8804	13946.0	8593.0
100506939	2.0	1.0
54517	1075.0	546.0
8805	2633.0	1771.0
8820	54.0	34.0
8821	1026.0	2112.0
338440	351.0	482.0
338442	11.0	86.0
8819	607.0	723.0
100820732	0.0	1.0
255620	0.0	1.0
54522	570.0	404.0
54521	1291.0	1533.0
54520	4031.0	2842.0
100820735	1.0	0.0
8813	2140.0	1990.0
170393	6.0	30.0
8814	273.0	64.0
170392	11.0	83.0
100506925	0.0	0.0
8811	4.0	73.0
8812	662.0	546.0
8817	106.0	453.0
8818	3317.0	2620.0
54529	3043.0	2613.0
255626	0.0	0.0
8815	5873.0	6857.0
8816	5222.0	3966.0
170394	2553.0	2492.0
8831	1037.0	930.0
8832	119.0	552.0
100506953	0.0	0.0
338433	0.0	0.0
338436	0.0	0.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	1578.0	1349.0
54532	2558.0	2103.0
54531	919.0	1192.0
54538	2346.0	850.0
8824	6589.0	3892.0
8825	1397.0	147.0
54537	2960.0	1312.0
54536	5818.0	2501.0
8822	62.0	46.0
8823	9.0	90.0
54535	1240.0	1038.0
8828	2417.0	18155.0
8829	8350.0	7852.0
8826	25518.0	37893.0
54539	6551.0	4211.0
8842	448.0	336.0
8843	7.0	5.0
8840	66.0	1479.0
8841	3117.0	3173.0
100158257	0.0	0.0
54541	2518.0	8980.0
54540	1268.0	1060.0
54545	3391.0	2874.0
54544	0.0	67.0
54543	8629.0	7792.0
54542	4757.0	3425.0
54549	625.0	154.0
8835	2041.0	744.0
8836	258.0	709.0
8833	4391.0	3942.0
8834	1220.0	1190.0
54546	2.0	0.0
8839	1062.0	1583.0
8837	13276.0	13184.0
8838	9.0	11.0
101928483	81.0	35.0
8850	3060.0	1512.0
101928484	0.0	0.0
8853	3842.0	4783.0
8854	157.0	39.0
8851	56.0	331.0
8852	1.0	0.0
400960	897.0	552.0
338412	7.0	6.0
338413	4.0	1.0
54552	990.0	561.0
400957	4.0	0.0
54551	212.0	83.0
54550	29.0	28.0
196996	1493.0	161.0
400955	4.0	30.0
400954	1599.0	228.0
54556	1137.0	691.0
54555	2241.0	2194.0
400952	6.0	9.0
54554	1067.0	614.0
400950	4.0	7.0
8846	676.0	601.0
100820709	23.0	8.0
8847	157.0	199.0
54558	1949.0	813.0
8844	3390.0	1163.0
54557	752.0	632.0
8848	17124.0	39641.0
196993	31.0	7.0
8861	5161.0	6539.0
101928492	528.0	131.0
8864	3337.0	1881.0
6201	19310.0	25730.0
6203	41665.0	61833.0
8862	90.0	182.0
101928496	0.0	0.0
8863	6496.0	3120.0
6202	47271.0	73078.0
723972	5.0	4.0
400946	10.0	85.0
400945	79.0	35.0
54567	753.0	836.0
54566	9290.0	2397.0
400941	1.0	0.0
8857	116730.0	11793.0
8858	1.0	0.0
54569	0.0	0.0
8856	8.0	20.0
54568	0.0	0.0
8859	789.0	624.0
8871	2133.0	2753.0
8872	2735.0	3012.0
6210	17183.0	24415.0
8870	1273.0	1852.0
100421500	0.0	0.0
8875	20.0	95.0
8876	34.0	70.0
8874	3103.0	2246.0
100421506	1.0	0.0
100421509	0.0	0.0
54570	0.0	0.0
400935	1.0	17.0
54574	0.0	0.0
54573	0.0	0.0
54572	0.0	0.0
400932	0.0	0.0
54571	0.0	0.0
54578	1.0	0.0
255631	24.0	169.0
400931	16.0	24.0
54577	0.0	0.0
54576	0.0	0.0
54575	0.0	0.0
6205	51552.0	66773.0
100506915	2.0	3.0
8869	5637.0	12637.0
6204	6700.0	8930.0
6207	16932.0	21996.0
6206	42287.0	61262.0
8867	2451.0	784.0
54579	1.0	0.0
6209	14496.0	18475.0
6208	35632.0	46958.0
170384	1119.0	1562.0
100506916	0.0	0.0
8882	2507.0	2621.0
8883	2683.0	2824.0
8880	7110.0	5681.0
8881	4119.0	3802.0
8886	5348.0	4161.0
6223	29108.0	47817.0
100421512	0.0	0.0
8887	12773.0	12556.0
6222	51570.0	75566.0
8884	965.0	1034.0
6224	38341.0	56967.0
100421515	5.0	0.0
54581	344.0	185.0
54580	0.0	0.0
54585	3990.0	2446.0
54584	187.0	275.0
54583	4790.0	3350.0
54587	3895.0	32785.0
54586	1.0	4.0
8879	6107.0	10280.0
170371	303.0	654.0
170370	0.0	1.0
8877	489.0	2286.0
6218	33462.0	47856.0
6217	28906.0	39944.0
8878	28911.0	29860.0
6219	0.0	2.0
100506907	0.0	0.0
100506906	112.0	63.0
255649	2.0	0.0
6230	29871.0	32703.0
8893	3008.0	2244.0
8894	3530.0	5178.0
101928440	0.0	0.0
8891	1233.0	1350.0
6232	35925.0	43341.0
8892	3705.0	2132.0
6231	9012.0	11006.0
8897	1040.0	782.0
6234	17663.0	21979.0
8898	2172.0	2081.0
6233	33293.0	32003.0
8895	12806.0	6609.0
6236	499.0	3049.0
8896	2546.0	2345.0
6235	15184.0	21906.0
101928442	0.0	0.0
101928448	21.0	38.0
8890	1765.0	2312.0
280659	3.0	5.0
280657	1.0	0.0
280658	1.0	0.0
280655	3.0	4.0
253039	939.0	270.0
6227	14652.0	18150.0
6226	3.0	2.0
6229	41044.0	58183.0
8888	5321.0	4205.0
6228	31000.0	38670.0
6241	50.0	626.0
6240	3349.0	4596.0
100421411	1.0	0.0
6242	1937.0	3538.0
100421413	4.0	6.0
101928455	4.0	1.0
6244	0.0	1.0
6247	41.0	32.0
100421415	6.0	5.0
6246	0.0	0.0
280644	0.0	4.0
253044	0.0	1.0
6238	53643.0	32052.0
6237	2348.0	4503.0
8899	6620.0	4500.0
6239	6591.0	3906.0
6252	414.0	650.0
100421420	6.0	9.0
6251	4788.0	5440.0
100421422	1.0	0.0
6253	121.0	499.0
6256	12090.0	5502.0
100421424	0.0	0.0
6258	121.0	1153.0
6257	4932.0	3593.0
100421428	0.0	0.0
101928469	0.0	5.0
100421429	1.0	1.0
280637	0.0	0.0
280636	3473.0	3738.0
253018	88.0	37.0
253017	3.0	0.0
253012	6.0	1.0
6249	16967.0	8439.0
6248	0.0	0.0
6263	93.0	66.0
100421431	3.0	2.0
6262	3537.0	48.0
100421432	1.0	1.0
101928470	0.0	0.0
100421433	0.0	2.0
100421436	27.0	12.0
100421439	1.0	1.0
6261	312.0	992.0
6260	3.0	2.0
6259	5375.0	5391.0
100421430	0.0	1.0
6274	25.0	111.0
6273	267.0	4816.0
6276	134.0	727.0
6275	3997.0	71816.0
6278	0.0	0.0
6277	41339.0	215861.0
6279	105.0	959.0
6272	18427.0	8379.0
6271	6925.0	16737.0
6285	46.0	2702.0
6284	8695.0	12765.0
100421455	0.0	0.0
6286	8.0	4.0
6289	1.0	179.0
6288	3.0	220.0
6281	2700.0	31937.0
6280	290.0	1629.0
6283	16.0	22.0
6282	5615.0	32926.0
123920	865.0	6855.0
100421451	1.0	0.0
6296	242.0	299.0
6295	0.0	2.0
6297	3621.0	988.0
6299	8523.0	719.0
101928420	0.0	0.0
6290	0.0	0.0
6291	0.0	4.0
6294	5716.0	5800.0
6293	4174.0	3272.0
100421478	0.0	0.0
100421479	1.0	0.0
280664	0.0	2.0
54505	4936.0	2306.0
280660	1.0	1.0
54504	10114.0	9427.0
280661	8.0	8.0
54503	1010.0	1114.0
54502	19389.0	7388.0
54509	337.0	584.0
123904	0.0	0.0
54508	330.0	178.0
100421473	1.0	1.0
54507	709.0	1293.0
100421487	0.0	0.0
133308	202.0	248.0
147945	0.0	3.0
123970	0.0	0.0
100421480	2.0	1.0
147947	1363.0	926.0
147948	545.0	302.0
147949	532.0	222.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	0.0	0.0
100421499	1.0	0.0
101060006	0.0	0.0
101060005	0.0	1.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	5.0	6.0
147965	1204.0	974.0
147968	45.0	67.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	1.0	2.0
121360	0.0	0.0
101060032	12.0	5.0
135924	0.0	0.0
135927	1.0	0.0
121355	3.0	51.0
147906	241.0	561.0
135932	989.0	22.0
101060045	0.0	0.0
135935	0.0	0.0
101060040	0.0	1.0
147912	1507.0	833.0
135942	1.0	0.0
135941	2.0	0.0
121340	17.0	48.0
135946	0.0	0.0
135948	1.0	0.0
104326190	0.0	0.0
104326191	4.0	2.0
147923	982.0	349.0
147920	0.0	3818.0
147929	261.0	129.0
104326192	0.0	0.0
104326193	0.0	0.0
375444	108.0	139.0
104326189	1.0	0.0
101060020	2.0	1.0
375449	2935.0	2382.0
104326188	0.0	0.0
121328	10.0	4.0
91653	4499.0	2523.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	739.0	3843.0
27085	144.0	171.0
27086	5311.0	4780.0
389756	0.0	0.0
147429	113.0	23.0
27089	4519.0	4180.0
91646	10.0	19.0
