id	dc7826af-618a-4607-9cf2-f5b2f6f15406	17915009-ea55-4f1d-b745-c6724a0d0060
100500814	3.0	3.0
727676	0.0	0.0
107105271	0.0	0.0
727677	1.0	0.0
2899	36.0	119.0
84418	6272.0	9918.0
2898	139.0	41.0
60468	197.0	249.0
84417	7235.0	5711.0
2897	12.0	10.0
2896	20289.0	30682.0
60467	0.0	0.0
100500808	0.0	0.0
2895	4.0	9.0
100500809	0.0	0.0
2894	3289.0	2082.0
2893	15.0	4.0
100500801	0.0	0.0
100500802	55.0	27.0
100500803	0.0	0.0
23603	2685.0	4948.0
100129507	44.0	0.0
23604	9717.0	23847.0
23605	0.0	0.0
23606	2.0	3.0
23607	5290.0	4112.0
23608	10113.0	11797.0
23609	3560.0	2552.0
286527	6.0	1.0
286528	0.0	0.0
23600	180.0	259.0
23601	126.0	175.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	1.0	0.0
23614	1.0	1.0
23615	33.0	59.0
23616	333.0	450.0
286530	920.0	785.0
23617	0.0	0.0
23619	22.0	1.0
23612	1123.0	2677.0
23613	4855.0	4328.0
286544	83.0	41.0
286550	0.0	0.0
286554	0.0	1.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	9.0	4.0
100463528	0.0	0.0
441272	597.0	571.0
100379667	0.0	0.0
100288998	0.0	0.0
441263	52.0	34.0
441261	1.0	0.0
100288984	0.0	0.0
441295	128.0	111.0
441294	18.0	9.0
100463500	1.0	0.0
100288979	0.0	1.0
286512	6.0	10.0
286514	0.0	0.0
60625	1287.0	1096.0
441282	25.0	3.0
646377	0.0	0.0
100130579	0.0	2.0
646379	0.0	0.0
646378	1.0	0.0
23683	4042.0	3059.0
404281	80.0	66.0
100130572	0.0	0.0
646370	0.0	0.0
23682	352.0	1283.0
100129587	2.0	1.0
100129583	736.0	1058.0
100129584	1.0	0.0
441218	2.0	1.0
100130566	1.0	0.0
100130564	2.0	1.0
100130562	1152.0	1818.0
100130561	316.0	208.0
441212	221.0	447.0
646382	0.0	0.0
100129570	0.0	0.0
404266	1.0	6.0
100130557	150.0	98.0
100130555	0.0	0.0
646390	0.0	0.0
441246	43.0	53.0
23666	391.0	565.0
23667	0.0	0.0
646392	0.0	0.0
23668	4.0	3.0
441251	0.0	0.0
441250	325.0	273.0
23660	2087.0	1468.0
100129564	0.0	0.0
100129566	0.0	1.0
100129561	0.0	3.0
100130549	1.0	0.0
130500	0.0	0.0
100129557	0.0	1.0
23673	15969.0	25539.0
441238	24.0	11.0
130502	1153.0	931.0
23676	0.0	0.0
130507	6565.0	5922.0
23677	3890.0	3529.0
441234	1.0	0.0
23678	1710.0	2615.0
23679	1.0	0.0
23670	3744.0	5082.0
23671	34.0	30.0
100129556	1.0	0.0
100129555	0.0	1.0
23647	6102.0	6265.0
23648	5641.0	4603.0
100130539	5.0	6.0
23649	1097.0	1300.0
129521	0.0	0.0
100130535	0.0	0.0
23640	3017.0	3252.0
23641	7139.0	8362.0
23642	1103.0	2084.0
23643	76.0	89.0
23644	2743.0	2755.0
23645	18457.0	4590.0
23646	16104.0	42003.0
100129543	23.0	41.0
23658	3464.0	2555.0
23659	1708.0	1929.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	2.0	3.0
100130522	118.0	153.0
23650	253.0	381.0
23654	31594.0	52342.0
23657	737.0	525.0
117532	11.0	4.0
117531	8.0	6.0
100130519	83.0	61.0
23625	579.0	872.0
23626	0.0	0.0
23627	7.0	39.0
100130514	0.0	0.0
441208	20.0	5.0
23620	2.0	0.0
23621	3794.0	4565.0
23623	1308.0	1270.0
23624	169.0	183.0
23636	3164.0	3479.0
23637	12778.0	8363.0
23639	749.0	375.0
100129515	0.0	0.0
23630	4.0	3.0
23632	189.0	531.0
23633	8222.0	7748.0
23635	3211.0	6068.0
100129512	0.0	0.0
404201	1127.0	1237.0
404203	0.0	5.0
129446	0.0	4.0
404204	0.0	0.0
84569	1.0	0.0
60598	295.0	538.0
84561	10828.0	6351.0
60592	6843.0	4920.0
84560	0.0	0.0
648947	1.0	0.0
646300	79.0	54.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	279.0	285.0
727736	0.0	0.0
84559	0.0	0.0
84557	1607.0	2264.0
84553	123.0	278.0
84552	4503.0	2835.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	0.0	0.0
100499457	0.0	0.0
727764	2.0	4.0
102465669	0.0	0.0
102465668	0.0	2.0
646309	120.0	120.0
201627	6568.0	2927.0
646324	20.0	25.0
201626	3445.0	2671.0
727758	45.0	41.0
201625	56.0	16.0
648980	3.0	0.0
84572	5133.0	6710.0
646316	1.0	0.0
84570	318.0	155.0
345462	661.0	525.0
102465689	1.0	0.0
102465688	0.0	0.0
646330	7.0	4.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	11300.0	10686.0
727701	2.0	0.0
727703	0.0	1.0
727704	0.0	0.0
201633	41.0	23.0
2900	1423.0	638.0
2908	7564.0	5131.0
2907	18953.0	34215.0
2906	440.0	163.0
2905	3564.0	3721.0
2904	5.0	2.0
2903	158.0	147.0
345456	0.0	0.0
2902	7.0	10.0
2901	3072.0	3160.0
406894	0.0	0.0
406893	2.0	0.0
406896	22.0	30.0
406895	0.0	0.0
406898	0.0	0.0
646348	1.0	1.0
406897	0.0	0.0
102465695	0.0	0.0
646346	0.0	0.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	1.0
406892	0.0	0.0
406891	5.0	4.0
2911	53.0	20.0
201651	483.0	47.0
2919	20.0	11.0
2918	125.0	27.0
102465691	0.0	0.0
2917	8.0	5.0
2916	29.0	33.0
2915	0.0	0.0
2914	37.0	720.0
2913	10.0	9.0
2912	14.0	13.0
404220	8.0	9.0
406883	0.0	0.0
406882	0.0	0.0
406885	2.0	0.0
406884	0.0	0.0
646359	2.0	3.0
406887	0.0	0.0
406886	56.0	72.0
406889	0.0	0.0
406888	3.0	2.0
23584	5307.0	6568.0
23585	9212.0	9780.0
23586	1267.0	1087.0
23587	3091.0	2974.0
23588	5067.0	4542.0
23589	2529.0	2501.0
406881	4.0	6.0
2922	1.0	4.0
2921	44.0	8.0
2920	475.0	217.0
23580	8971.0	13917.0
23581	4.0	9.0
23582	5583.0	8107.0
23583	1579.0	2062.0
404217	90.0	189.0
2928	0.0	3.0
2926	7463.0	8073.0
2925	6.0	11.0
2923	103516.0	92156.0
646366	0.0	0.0
345430	0.0	0.0
406875	0.0	0.0
404216	2.0	1.0
23595	2643.0	2191.0
23596	739.0	546.0
23597	1993.0	2035.0
96597	1.0	5.0
23598	8013.0	7042.0
100130584	0.0	0.0
100130581	513.0	554.0
646360	0.0	0.0
129450	702.0	569.0
130429	0.0	0.0
2932	5638.0	5540.0
2931	4855.0	5630.0
23590	263.0	98.0
100129591	3.0	9.0
23591	10.0	34.0
23592	3081.0	2298.0
23593	3623.0	4011.0
23594	32.0	61.0
727708	3.0	0.0
100499485	0.0	0.0
100129597	4.0	4.0
100499483	149.0	131.0
2939	39.0	49.0
2938	22.0	35.0
2937	3531.0	4900.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	5066.0	4658.0
2935	9182.0	9034.0
2934	50895.0	45101.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	4581.0	4636.0
60506	2.0	1.0
2944	36.0	26.0
2942	0.0	0.0
2941	1931.0	1892.0
2940	0.0	3.0
2949	310.0	42.0
2948	3570.0	2722.0
2947	5096.0	1764.0
2946	2487.0	1762.0
60526	981.0	920.0
2954	2085.0	2714.0
2953	9.0	8.0
2951	0.0	1.0
2950	43853.0	42827.0
2959	2718.0	2750.0
2958	2932.0	2264.0
2957	13361.0	9705.0
2956	4635.0	3811.0
100288948	0.0	0.0
60529	28.0	6.0
60528	5306.0	5780.0
2966	76.0	53.0
84504	0.0	1.0
2965	3709.0	3166.0
84503	834.0	570.0
2964	4.0	1.0
2963	1962.0	2057.0
2962	10331.0	12806.0
2961	1801.0	2340.0
84502	28.0	27.0
2960	1201.0	724.0
84501	2246.0	881.0
2969	7993.0	5802.0
2968	198.0	254.0
2967	2924.0	2061.0
2980	0.0	3.0
2977	529.0	684.0
2976	5866.0	5587.0
2975	19015.0	14012.0
2974	6.0	6.0
2972	2677.0	2714.0
2971	3583.0	3838.0
2970	149.0	128.0
2979	51.0	43.0
2978	0.0	1.0
154442	21.0	0.0
2990	6023.0	8123.0
225689	561.0	478.0
84519	562.0	1998.0
84518	29.0	119.0
60559	16382.0	12981.0
100500914	0.0	0.0
2987	7747.0	9944.0
60558	2728.0	1943.0
84525	23012.0	21171.0
100500915	0.0	0.0
2986	1.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	2273.0	1479.0
100500917	1.0	0.0
2984	141.0	122.0
84522	2717.0	3477.0
100500918	0.0	0.0
2983	689.0	985.0
100500919	0.0	0.0
84524	1253.0	1066.0
2982	828.0	935.0
2981	0.0	4.0
84520	1025.0	831.0
100500910	0.0	0.0
100500911	1.0	1.0
2989	6.0	0.0
100500913	0.0	0.0
2999	76.0	36.0
84515	518.0	390.0
100500903	1.0	0.0
2998	24.0	9.0
84514	5161.0	10824.0
100500904	4.0	3.0
2997	3164.0	3925.0
84517	396.0	202.0
100500905	0.0	0.0
84516	7055.0	6755.0
2996	60.0	30.0
100500906	0.0	0.0
2995	786.0	716.0
2994	1.0	3.0
100500908	0.0	1.0
84513	2869.0	3282.0
2993	2.0	5.0
100500909	0.0	0.0
2992	2224.0	2359.0
60561	1393.0	1057.0
60560	1944.0	1855.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	439.0	410.0
130497	106.0	28.0
84548	744.0	740.0
84547	358.0	216.0
100500938	1.0	2.0
84549	1963.0	1675.0
84546	0.0	0.0
84545	4993.0	6966.0
84542	472.0	339.0
84541	183.0	103.0
727795	52.0	41.0
84529	504.0	306.0
84536	426.0	323.0
84539	0.0	0.0
84532	5080.0	4852.0
84530	8.0	5.0
23729	386.0	557.0
201288	0.0	0.0
201283	777.0	666.0
23738	7.0	5.0
23731	26149.0	28555.0
23732	196.0	68.0
201299	8.0	7.0
201292	1461.0	2072.0
201294	317.0	212.0
23704	566.0	751.0
23705	13223.0	12447.0
23708	1502.0	1517.0
252840	0.0	3.0
252841	4.0	0.0
100288897	17.0	10.0
23710	8109.0	8727.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	9.0	8.0
100288861	0.0	0.0
84701	228.0	1053.0
252884	945.0	727.0
84700	0.0	0.0
129841	0.0	0.0
94086	23.0	34.0
117854	833.0	470.0
100130450	2.0	1.0
154807	3777.0	3161.0
100129460	267.0	218.0
359710	2.0	0.0
94081	2413.0	1847.0
115201	1804.0	1578.0
100129468	0.0	0.0
100129464	0.0	5.0
286256	3689.0	4719.0
286257	1969.0	2672.0
100129459	2.0	0.0
100130447	0.0	0.0
129831	843.0	766.0
646269	4.0	5.0
646262	0.0	0.0
286262	1019.0	1014.0
142827	46.0	80.0
100129452	0.0	0.0
646278	196.0	224.0
100130435	0.0	1.0
727800	781.0	770.0
646270	22.0	6.0
154822	11.0	0.0
23782	0.0	0.0
23783	4.0	3.0
23784	0.0	0.0
23786	5300.0	5559.0
23787	73479.0	50148.0
646273	0.0	0.0
23788	7139.0	5858.0
359730	1.0	0.0
359731	0.0	0.0
23780	1820.0	2311.0
23781	0.0	0.0
345079	546.0	714.0
154810	5424.0	3282.0
100129438	0.0	0.0
94097	1185.0	1130.0
359737	0.0	1.0
359738	0.0	0.0
359739	1.0	2.0
646282	0.0	0.0
359736	0.0	0.0
359740	2.0	3.0
359741	0.0	0.0
359742	0.0	0.0
359743	16.0	8.0
139201	28.0	10.0
129804	4262.0	1956.0
129807	89.0	6.0
129880	1301.0	991.0
23768	2794.0	671.0
23769	1118.0	123.0
129881	258.0	117.0
100130418	235.0	53.0
345062	0.0	0.0
286204	62.0	34.0
100129428	0.0	0.0
286205	1851.0	1248.0
100129427	0.0	0.0
23760	3964.0	4151.0
359748	0.0	0.0
100862854	0.0	0.0
286207	160.0	72.0
359749	2.0	1.0
23761	2844.0	3293.0
100862855	0.0	0.0
23762	973.0	1088.0
23764	2674.0	1850.0
359744	7.0	3.0
100862850	0.0	0.0
23765	2226.0	2397.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	1847.0	4606.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	4.0	3.0
359753	0.0	0.0
100129423	1.0	0.0
100130409	0.0	0.0
23779	351.0	126.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	4035.0	3329.0
359755	0.0	0.0
359757	1.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	1.0
359760	0.0	0.0
23770	20231.0	32675.0
359761	16.0	15.0
129868	0.0	0.0
23746	0.0	0.0
102465502	1.0	1.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	78.0	29.0
23749	0.0	0.0
100129403	1.0	0.0
345041	4.0	5.0
100129405	164.0	129.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	23618.0	26138.0
102465507	0.0	0.0
23742	55.0	25.0
359766	0.0	0.0
23743	1999.0	299.0
359767	0.0	0.0
102465505	0.0	0.0
130813	32.0	11.0
23744	0.0	0.0
102465504	1.0	0.0
130814	1915.0	1183.0
102465503	0.0	0.0
359774	6.0	9.0
359775	0.0	0.0
359776	0.0	0.0
359770	1.0	1.0
359771	0.0	0.0
359772	0.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	6137.0	6419.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	184.0	66.0
347694	13.0	4.0
286239	0.0	0.0
23751	1.0	2.0
102465519	0.0	0.0
23752	35.0	37.0
23753	4225.0	3439.0
115207	5301.0	3619.0
359777	0.0	0.0
102465517	0.0	0.0
130827	512.0	370.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1659.0	1723.0
23755	2.0	5.0
359779	0.0	0.0
102465515	1.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	1.0
359781	0.0	1.0
359782	0.0	0.0
347689	94.0	74.0
347688	17.0	58.0
102465524	0.0	0.0
94005	5374.0	6792.0
102465523	0.0	0.0
102465522	0.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	42.0	35.0
727866	0.0	1.0
57060	1409.0	2028.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	20051.0	24279.0
102465526	0.0	0.0
727865	6.0	11.0
102465525	0.0	0.0
84687	4229.0	6687.0
727859	0.0	1.0
84689	11.0	42.0
84688	56.0	28.0
139135	0.0	0.0
84684	0.0	0.0
84681	2416.0	2548.0
84680	1879.0	1782.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	105.0	65.0
102465539	2.0	2.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	2995.0	5271.0
84676	54.0	263.0
84675	68.0	45.0
140123	0.0	0.0
84678	2314.0	2051.0
84677	0.0	0.0
84672	0.0	0.0
84671	1580.0	1109.0
84674	1199.0	1838.0
84673	0.0	0.0
152101	0.0	0.0
152100	896.0	869.0
94027	1.0	4.0
94026	2.0	2.0
94025	39.0	11.0
129787	3237.0	3454.0
57088	5532.0	2869.0
127124	0.0	0.0
57089	464.0	290.0
57082	178.0	113.0
57084	0.0	0.0
57085	2682.0	4385.0
152118	1.0	0.0
152110	106.0	30.0
154790	9.0	20.0
154791	1391.0	1686.0
646201	0.0	1.0
57091	58.0	49.0
94015	2793.0	2193.0
57092	13548.0	12169.0
646202	28.0	18.0
57097	2035.0	1460.0
57099	333.0	644.0
727879	0.0	0.0
57093	0.0	0.0
166752	2.0	13.0
57094	3.0	3.0
57095	3600.0	4954.0
57096	67.0	79.0
139163	1.0	0.0
84698	593.0	407.0
84699	9.0	6.0
84694	0.0	0.0
84693	681.0	562.0
100499563	0.0	0.0
84696	100.0	59.0
84695	124.0	137.0
84690	19.0	8.0
84692	2.0	1.0
84691	6.0	1.0
130752	517.0	275.0
646213	0.0	0.0
100130495	7.0	5.0
646208	39.0	20.0
94039	976.0	720.0
94031	2332.0	1689.0
94030	75.0	115.0
100130484	0.0	0.0
94033	0.0	0.0
94032	6.0	26.0
727810	1.0	1.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	771.0	782.0
727805	1.0	0.0
139105	1.0	4.0
646218	0.0	1.0
347744	59.0	43.0
347741	0.0	0.0
646231	0.0	0.0
154743	1132.0	938.0
130773	1.0	2.0
727842	0.0	0.0
100129480	49.0	48.0
100129482	1236.0	752.0
727837	0.0	0.0
347736	125.0	96.0
347733	33.0	26.0
347732	51.0	32.0
347735	2683.0	12930.0
347734	4184.0	5111.0
347731	2.0	0.0
646243	0.0	0.0
94059	115.0	112.0
347730	21.0	169.0
646249	0.0	2.0
201305	26.0	28.0
100130466	0.0	0.0
727833	0.0	0.0
727835	1.0	0.0
100130462	0.0	0.0
94056	7430.0	5876.0
100130461	2.0	2.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	48.0	55.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	8627.0	8397.0
347717	0.0	0.0
347716	8.0	4.0
101154644	0.0	0.0
152195	1321.0	765.0
100288831	0.0	1.0
164153	1.0	1.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	979.0	892.0
347705	0.0	0.0
347702	1.0	0.0
152185	1279.0	1133.0
347701	1.0	0.0
100288827	8.0	0.0
100288825	0.0	0.0
57000	32.0	4.0
57001	902.0	689.0
84618	1.0	48.0
84617	2494.0	2316.0
84619	461.0	473.0
57007	3150.0	1888.0
84624	22944.0	40605.0
84627	60.0	84.0
84626	829.0	1003.0
57002	1045.0	852.0
57003	12559.0	10540.0
84620	9666.0	19378.0
84623	10.0	5.0
57004	20.0	22.0
84622	1541.0	900.0
100288814	6.0	1.0
57010	33.0	22.0
57017	4474.0	4849.0
84614	2433.0	1206.0
57018	9424.0	4498.0
57019	2505.0	2406.0
84616	0.0	0.0
84612	1398.0	1287.0
57016	16.0	6.0
96626	0.0	0.0
100288805	128.0	141.0
100288801	0.0	3.0
100288802	0.0	0.0
57020	5960.0	5761.0
164127	1.0	0.0
166785	1032.0	864.0
84639	0.0	0.0
84647	17.0	407.0
84649	1519.0	9698.0
60678	1615.0	2082.0
60677	4.0	3.0
84648	0.0	2.0
60676	88.0	59.0
84643	0.0	0.0
60675	6.0	2.0
139170	207.0	132.0
101154686	0.0	0.0
84645	560.0	287.0
60674	7824.0	14462.0
57026	20.0	14.0
60673	1504.0	2281.0
152138	0.0	0.0
60672	1638.0	4420.0
152137	8498.0	5499.0
252946	0.0	0.0
84641	5479.0	4615.0
252948	0.0	0.0
84640	3818.0	3256.0
252949	0.0	0.0
154796	2221.0	1707.0
96610	292.0	248.0
164118	1.0	1.0
84629	12779.0	9876.0
84628	38.0	60.0
727897	1.0	5.0
57030	104.0	23.0
84636	29.0	2.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	2498.0	2717.0
84632	39697.0	17232.0
60686	1396.0	1414.0
84631	36.0	10.0
57037	2982.0	2516.0
84634	5.0	12.0
60685	10377.0	9170.0
105370183	1.0	0.0
57038	2511.0	2569.0
60684	3764.0	2799.0
60682	1059.0	960.0
60681	11184.0	9397.0
84630	15.0	30.0
60680	23.0	26.0
252953	0.0	0.0
252954	0.0	0.0
139189	0.0	2.0
252955	0.0	0.0
252956	1.0	0.0
57045	5889.0	4979.0
84669	3444.0	2765.0
84668	899.0	409.0
84665	0.0	2.0
57047	43.0	24.0
84664	0.0	0.0
84667	17.0	22.0
84666	0.0	0.0
84661	3600.0	4017.0
84660	23.0	25.0
84662	2364.0	1810.0
648809	0.0	0.0
648822	1.0	1.0
57053	63.0	57.0
57054	0.0	0.0
57055	0.0	0.0
57050	3225.0	3226.0
166793	641.0	534.0
84658	2.0	7.0
84657	171.0	94.0
84659	5.0	8.0
84654	0.0	0.0
57057	0.0	0.0
84656	10139.0	9314.0
84650	1870.0	1932.0
84651	5.0	6.0
100132917	0.0	0.0
100132918	0.0	1.0
252983	1637.0	1106.0
441073	60.0	71.0
100132920	1.0	0.0
100132923	16.0	20.0
100132929	0.0	0.0
100288797	0.0	1.0
441056	0.0	0.0
441066	0.0	2.0
252995	263.0	428.0
441061	0.0	7.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	2.0	0.0
441094	129.0	152.0
100132940	1.0	0.0
252968	0.0	0.0
252969	2873.0	2460.0
100132948	7.0	10.0
100132949	0.0	0.0
286310	12.0	9.0
404093	3338.0	3645.0
286319	1476.0	1516.0
100288772	0.0	0.0
441027	1959.0	1628.0
441026	2.0	1.0
441024	1950.0	1395.0
441032	334.0	462.0
84803	3610.0	4447.0
164091	1613.0	1770.0
100132963	0.0	0.0
100132965	0.0	0.0
100132967	0.0	0.0
152098	235.0	217.0
100288757	0.0	1.0
100132973	0.0	0.0
100132978	0.0	0.0
100132979	0.0	0.0
359803	4.0	3.0
359804	1.0	2.0
100288742	0.0	0.0
359806	0.0	0.0
84816	1109.0	1103.0
359800	2.0	1.0
84818	3922.0	4590.0
441046	103.0	47.0
84817	1693.0	1773.0
359802	0.0	0.0
84823	3207.0	3061.0
57205	3185.0	1645.0
441054	395.0	140.0
84824	7.0	2.0
441051	3.0	4.0
441050	57.0	94.0
84820	417.0	319.0
100132987	3.0	3.0
57209	2630.0	1937.0
100288739	0.0	0.0
84809	1465.0	1199.0
84808	25.0	76.0
57210	3209.0	3124.0
84804	751.0	646.0
100288730	192.0	209.0
84807	422.0	322.0
441034	54.0	63.0
84812	342.0	326.0
57215	2011.0	1927.0
84811	2226.0	2513.0
57216	3249.0	2697.0
57217	6305.0	5828.0
84814	44.0	40.0
100132992	1.0	2.0
57211	285.0	234.0
100132994	0.0	0.0
57212	3800.0	3446.0
57213	1658.0	1580.0
100132995	0.0	2.0
57214	347.0	627.0
105370242	0.0	0.0
286365	1.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	14.0	16.0
648791	60.0	117.0
359822	0.0	0.0
100129347	59.0	23.0
286370	1.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	7.0	0.0
130728	2.0	3.0
286380	0.0	0.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	3.0	0.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	6.0	2.0
100130311	207.0	658.0
100130310	0.0	0.0
130733	701.0	311.0
359844	3.0	0.0
359845	2216.0	1986.0
727914	2.0	4.0
727915	0.0	0.0
100129325	1.0	1.0
100129320	0.0	5.0
646168	12.0	17.0
100129319	2.0	0.0
100130307	14.0	2.0
100129315	0.0	0.0
100130302	1.0	0.0
727910	682.0	843.0
100130301	13.0	14.0
345193	55.0	16.0
130749	95.0	47.0
646164	0.0	0.0
727909	48.0	35.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	15.0	22.0
646175	0.0	1.0
646174	3.0	0.0
115123	148.0	162.0
286333	4.0	7.0
286336	275.0	229.0
115106	1037.0	940.0
100306975	2.0	0.0
115111	117781.0	25494.0
286343	280.0	381.0
286348	0.0	2.0
646193	0.0	0.0
100886964	5096.0	2974.0
646192	7.0	9.0
646196	9.0	1.0
646195	3478.0	6396.0
100534599	0.0	3.0
130700	0.0	0.0
100306951	255.0	349.0
100534595	27.0	29.0
100132911	0.0	0.0
100534592	8.0	8.0
100534593	96.0	52.0
286362	0.0	1.0
100132916	1.0	0.0
100240709	4.0	4.0
129684	0.0	0.0
57180	440.0	512.0
129685	4143.0	3754.0
100240707	5.0	0.0
727982	1.0	4.0
57185	11331.0	14334.0
727987	0.0	0.0
57186	10821.0	9254.0
57187	5984.0	4151.0
57188	929.0	2885.0
57181	7053.0	11541.0
94122	53.0	213.0
57182	2627.0	1465.0
727984	3.0	5.0
94121	2894.0	997.0
94120	5444.0	2903.0
57184	1252.0	1570.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	3.0	2.0
57189	5894.0	6171.0
359792	8.0	6.0
127018	2269.0	2182.0
359793	0.0	0.0
100240711	0.0	0.0
100240712	0.0	0.0
100240710	1.0	0.0
345258	0.0	2.0
100240713	0.0	0.0
94115	0.0	0.0
57190	16532.0	16068.0
727970	1.0	4.0
57191	164.0	122.0
166614	615.0	1012.0
57198	6128.0	3167.0
57192	1091.0	1455.0
359799	0.0	0.0
57194	202.0	368.0
727969	0.0	0.0
84798	4381.0	3742.0
140004	0.0	0.0
84793	28.0	48.0
84792	1900.0	1623.0
84795	823.0	726.0
84791	1297.0	1273.0
84790	3598.0	3090.0
154661	380.0	280.0
154664	376.0	3099.0
166647	9039.0	4211.0
127003	40.0	7.0
127002	853.0	823.0
115019	500.0	406.0
100130396	3.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	43.0	16.0
100130391	0.0	1.0
115024	5286.0	4654.0
142679	630.0	572.0
648729	4.0	4.0
142678	2656.0	3368.0
347894	0.0	0.0
102465436	0.0	1.0
94137	37.0	14.0
727991	26.0	13.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	10.0	11.0
100130386	5.0	0.0
94134	4947.0	4428.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	79.0	43.0
100129394	3.0	2.0
142683	2.0	2.0
142686	86.0	54.0
142685	1.0	1.0
152007	2164.0	1227.0
152006	7491.0	5998.0
142689	17.0	19.0
140028	0.0	0.0
152002	1084.0	749.0
100129396	3.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	0.0	0.0
345222	116.0	69.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	1.0	0.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	1.0	1.0
94161	3.0	0.0
100130376	0.0	0.0
94160	3.0	29.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	0.0	0.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	2012.0	3400.0
100129385	40.0	5.0
100129387	2946.0	2216.0
102465458	0.0	0.0
102465457	0.0	4.0
94158	7.0	2.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	6.0	2.0
102465451	1.0	0.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	3.0	1.0
102465469	0.0	0.0
102465468	2.0	0.0
102465467	0.0	0.0
347862	4888.0	5922.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	1.0	0.0
102465463	14.0	16.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	406.0	346.0
727964	0.0	0.0
100129361	2944.0	2542.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	7.0	12.0
100129368	0.0	0.0
347853	2.0	2.0
102465479	0.0	0.0
102465478	1.0	2.0
102465477	0.0	0.0
102465476	0.0	0.0
