id	085d1072-73d9-4d5c-865f-782c4eb173a1	30b62a5c-f64d-44df-85df-58803540976e
100151665	0.0	0.0
100151666	0.0	0.0
161424	2184.0	2851.0
100151667	0.0	0.0
391598	4.0	3.0
100151661	2.0	0.0
100151663	0.0	0.0
474338	2.0	7.0
474337	1.0	0.0
197370	2208.0	5191.0
220112	3.0	0.0
246744	0.0	0.0
220115	6.0	3.0
93273	40.0	24.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	1.0	0.0
100271456	0.0	0.0
100271451	0.0	1.0
81295	0.0	1.0
100271452	0.0	0.0
220108	707.0	715.0
220107	27.0	26.0
100271448	2.0	3.0
100271447	9.0	6.0
100271449	0.0	0.0
100271444	1.0	5.0
100271445	0.0	0.0
81285	1.0	3.0
81282	0.0	0.0
197350	15.0	7.0
246720	1.0	0.0
401399	4.0	18.0
401398	97.0	68.0
246721	1.0	0.0
220134	9.0	19.0
401397	2527.0	3222.0
246723	10.0	3.0
220136	408.0	303.0
401393	0.0	0.0
100271437	0.0	1.0
100271439	1.0	0.0
100271438	0.0	4.0
100271433	0.0	0.0
100271435	0.0	1.0
100271434	0.0	0.0
197342	155.0	244.0
246731	2.0	4.0
401387	9.0	5.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	33.0	23.0
100271420	0.0	0.0
197358	301.0	490.0
199990	638.0	2753.0
246785	50.0	84.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	1.0	0.0
220158	0.0	0.0
283726	140.0	71.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	4.0	10.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	286.0	145.0
100271413	2.0	0.0
197320	855.0	881.0
439996	2.0	0.0
100887074	0.0	0.0
439992	32.0	25.0
100887073	0.0	0.0
197322	579.0	1641.0
439994	202.0	155.0
102724105	489.0	385.0
220147	0.0	0.0
100271404	1.0	0.0
100887067	18.0	36.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	44.0	15.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	15.0	6.0
197335	613.0	1404.0
440993	1463.0	650.0
440992	22.0	37.0
161394	422.0	302.0
199964	6.0	27.0
8000	1.0	1.0
8001	0.0	0.0
246777	39.0	332.0
246778	5.0	5.0
606495	186.0	229.0
199974	0.0	1.0
8013	372.0	434.0
22911	908.0	873.0
439949	693.0	519.0
22913	5128.0	11802.0
643421	0.0	0.0
22914	12.0	29.0
22915	1847.0	398.0
439945	0.0	0.0
22916	4403.0	5717.0
731605	3.0	2.0
22917	0.0	3.0
10929	3972.0	5237.0
10928	3221.0	4820.0
56252	5134.0	4675.0
56253	40.0	196.0
401331	123.0	109.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	3100.0	3629.0
56259	1808.0	2188.0
83876	1387.0	633.0
81215	0.0	0.0
83879	18.0	126.0
10934	2.0	0.0
83878	58.0	336.0
283768	5.0	3.0
10933	13661.0	16215.0
10936	140.0	95.0
56254	4679.0	4207.0
83873	77.0	442.0
256148	0.0	0.0
81210	0.0	0.0
283767	0.0	0.0
56255	7289.0	6341.0
83872	306.0	296.0
10935	10805.0	15032.0
81211	0.0	0.0
56256	746.0	209.0
10938	1840.0	5143.0
83875	189.0	360.0
83874	412.0	1104.0
56257	4439.0	6415.0
22907	2287.0	6189.0
643414	0.0	0.0
439953	2.0	5.0
22908	6089.0	6641.0
83871	2898.0	5214.0
22909	1712.0	1408.0
283761	0.0	0.0
439954	1.0	1.0
643418	0.0	0.0
10930	5.0	6.0
439950	0.0	0.0
22921	2199.0	2748.0
8022	1.0	0.0
440926	134.0	149.0
22924	613.0	1508.0
440925	10.0	16.0
8028	3067.0	2332.0
22925	13038.0	3993.0
8029	1077.0	882.0
22926	4624.0	5819.0
439934	0.0	0.0
22927	1031.0	2975.0
8027	1006.0	2530.0
22928	3192.0	7215.0
439936	5.0	1.0
56261	2886.0	3846.0
56262	2025.0	4855.0
10939	3624.0	6265.0
401321	117.0	143.0
8021	3349.0	3793.0
83858	246.0	466.0
22920	2036.0	2561.0
56260	278.0	221.0
10943	931.0	1241.0
56269	0.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	3.0	9.0
81204	0.0	0.0
10945	8841.0	17428.0
83868	0.0	0.0
81205	0.0	0.0
10944	8451.0	10506.0
83867	0.0	0.0
10947	1260.0	2051.0
56265	2355.0	132.0
83862	1051.0	2471.0
401316	18.0	13.0
83861	2109.0	2571.0
283755	28.0	0.0
10946	4599.0	4718.0
56267	2113.0	2798.0
10949	7447.0	11331.0
81201	0.0	0.0
10948	1022.0	3175.0
256158	333.0	163.0
83863	0.0	0.0
81202	0.0	0.0
22918	867.0	4793.0
22919	6705.0	10855.0
439941	0.0	0.0
83860	936.0	836.0
8019	1738.0	2224.0
10941	0.0	0.0
643427	20.0	19.0
10940	264.0	261.0
8036	3853.0	4022.0
8034	972.0	1639.0
440957	429.0	1901.0
440956	0.0	0.0
440955	0.0	0.0
8038	24.0	17.0
10907	1284.0	4099.0
10906	1505.0	2852.0
440952	150.0	154.0
10908	1454.0	4159.0
93210	2431.0	5949.0
8031	11938.0	15273.0
256130	0.0	0.0
56270	3197.0	6940.0
56271	7501.0	8268.0
8030	5164.0	4517.0
10910	3674.0	3261.0
83899	0.0	0.0
81236	0.0	0.0
283748	0.0	2.0
10912	919.0	749.0
283747	0.0	1.0
10911	3.0	18.0
10914	9877.0	10878.0
256126	36.0	19.0
83895	0.0	2.0
10913	0.0	1.0
83894	19.0	1.0
10916	17869.0	18405.0
83897	0.0	0.0
401303	84.0	110.0
10915	1460.0	1203.0
283742	2243.0	2325.0
83896	0.0	0.0
83891	1444.0	2766.0
83890	19.0	50.0
83893	0.0	0.0
81230	0.0	0.0
83892	7216.0	8521.0
22900	2111.0	1914.0
93202	0.0	0.0
22901	540.0	1202.0
22902	4083.0	3091.0
8045	166.0	636.0
22903	2036.0	1778.0
22904	790.0	3112.0
22905	1022.0	1732.0
8048	0.0	0.0
440944	595.0	611.0
22906	5959.0	10113.0
256144	0.0	0.0
10917	0.0	0.0
10919	2476.0	4507.0
83888	7.0	23.0
10921	3581.0	6053.0
283738	0.0	1.0
83887	1.0	2.0
10920	2389.0	3883.0
81226	0.0	0.0
10923	5799.0	6969.0
10922	1294.0	4501.0
83889	79.0	6.0
81228	0.0	0.0
83884	0.0	0.0
56287	0.0	0.0
81221	0.0	0.0
56288	3040.0	3052.0
10924	841.0	981.0
10927	8120.0	7395.0
83886	17.0	23.0
81223	0.0	0.0
10926	213.0	246.0
81224	0.0	0.0
643447	3.0	4.0
643445	0.0	0.0
83882	135.0	207.0
83881	7.0	38.0
439965	24.0	7.0
643446	9.0	1.0
93233	40.0	31.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1273.0	1871.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	30.0	25.0
106481975	0.0	0.0
106481978	4.0	0.0
106481979	0.0	0.0
106481980	3.0	0.0
100271499	0.0	0.0
100271498	0.0	0.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	8.0	6.0
81251	0.0	0.0
100271491	1.0	0.0
100271493	0.0	0.0
643470	0.0	0.0
643471	0.0	0.0
8061	8.0	142.0
8065	3025.0	2798.0
81248	0.0	0.0
10901	383.0	1090.0
10900	114.0	151.0
10903	69.0	161.0
81243	0.0	0.0
10902	3406.0	2451.0
81244	1.0	0.0
100271487	3.0	1.0
10905	4911.0	5435.0
10904	3847.0	5983.0
81246	0.0	0.0
283796	3.0	9.0
100271483	0.0	0.0
81240	0.0	0.0
342574	20.0	36.0
100271486	0.0	0.0
100271485	0.0	0.0
81242	2.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	5396.0	14349.0
440917	5.0	12.0
439927	1.0	0.0
440915	1.0	1.0
8078	2609.0	7381.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	2.0	0.0
8076	92.0	49.0
106481959	0.0	0.0
8073	16619.0	21490.0
106481956	1.0	0.0
8074	0.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	3.0	2.0
106481962	0.0	1.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	1.0
439931	185.0	250.0
100271472	0.0	1.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	0.0
81270	4.0	0.0
100271470	0.0	0.0
440905	2.0	1.0
439916	0.0	0.0
8089	755.0	782.0
440902	2.0	6.0
643499	1.0	0.0
439915	0.0	0.0
440900	1.0	0.0
8082	3072.0	1954.0
106481965	0.0	0.0
106481966	6.0	10.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	1307.0	2055.0
106481969	0.0	0.0
8087	7678.0	8667.0
106481967	4.0	4.0
8085	3818.0	4173.0
106481968	0.0	0.0
102724167	1.0	0.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	13.0	0.0
106481973	0.0	0.0
100271465	0.0	0.0
106481970	0.0	0.0
401335	0.0	0.0
100271467	0.0	0.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	12235.0	18948.0
81264	0.0	0.0
100271460	0.0	2.0
731688	11.0	7.0
728034	0.0	0.0
8099	1125.0	2354.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	1.0	0.0
8091	64.0	42.0
106481930	0.0	0.0
8092	1.0	0.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	79.0	52.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	1.0	0.0
56413	38.0	30.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	2.0	1.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	1.0
106481947	0.0	0.0
106481948	2.0	0.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	649.0	916.0
344838	0.0	1.0
106481918	0.0	0.0
106481919	0.0	1.0
106481916	1.0	0.0
106481917	0.0	0.0
572558	16.0	6.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	0.0
283349	467.0	1474.0
100126572	1.0	0.0
106481929	0.0	1.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	39.0	36.0
728042	0.0	0.0
106481921	7.0	2.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	5.0	1.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	0.0	0.0
101234262	8.0	8.0
767612	0.0	0.0
767611	0.0	0.0
283337	2663.0	2550.0
344813	0.0	0.0
114548	266.0	562.0
81406	1.0	0.0
81407	0.0	0.0
344807	0.0	0.0
126526	389.0	960.0
767600	0.0	0.0
344805	4.0	42.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	4.0	2.0
102800446	0.0	1.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	0.0	0.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	17.0	39.0
728013	87.0	60.0
283392	5.0	3.0
728012	0.0	0.0
728015	0.0	0.0
728010	0.0	0.0
81428	0.0	0.0
728019	0.0	0.0
56478	2175.0	2528.0
56479	1547.0	1155.0
126506	1.0	0.0
56474	1283.0	964.0
81430	1.0	0.0
56475	89.0	158.0
81431	0.0	0.0
56476	0.0	0.0
56477	3373.0	2452.0
93408	0.0	0.0
283385	140.0	182.0
283383	1822.0	6415.0
728005	1.0	0.0
81419	0.0	0.0
81421	0.0	0.0
283377	1235.0	2043.0
643401	1.0	1.0
283375	3.0	4.0
283373	1966.0	2946.0
151525	1047.0	1488.0
126567	10.0	109.0
391211	0.0	0.0
151534	26.0	141.0
151531	25.0	24.0
114569	16102.0	19051.0
126549	8.0	7.0
114571	0.0	0.0
100527978	71.0	38.0
126541	0.0	0.0
126536	0.0	0.0
151556	836.0	2059.0
391242	0.0	0.0
728075	0.0	0.0
440699	2.0	6.0
440695	0.0	0.0
728072	0.0	0.0
100527960	18.0	13.0
391253	0.0	0.0
728064	0.0	0.0
100527963	28.0	113.0
728066	2.0	1.0
440689	32.0	25.0
391257	0.0	0.0
391256	6.0	4.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	20.0	12.0
728090	0.0	0.0
728088	2.0	1.0
100527943	1.0	6.0
114599	5.0	0.0
126581	0.0	0.0
151516	68.0	69.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	0.0
100527947	0.0	0.0
100527948	1.0	0.0
100527949	0.0	0.0
643384	1.0	0.0
391160	2.0	1.0
643382	27.0	18.0
391162	0.0	0.0
692312	2.0	1.0
163479	0.0	0.0
391169	0.0	0.0
100271332	0.0	0.0
391171	0.0	0.0
391174	0.0	2.0
643394	1.0	1.0
391175	0.0	0.0
391179	1.0	0.0
93380	2784.0	3494.0
100271323	0.0	0.0
100271322	0.0	0.0
100271325	3.0	1.0
100271321	0.0	0.0
401036	0.0	0.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	1.0	3.0
391155	1.0	0.0
401024	224.0	8.0
163486	1882.0	1503.0
401022	16.0	12.0
425054	4.0	5.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	3.0	0.0
401018	0.0	0.0
100271303	3.0	5.0
100271302	0.0	0.0
401093	75.0	59.0
401097	8.0	10.0
151449	15.0	80.0
401082	0.0	1.0
8100	2042.0	2028.0
440606	0.0	0.0
8106	2720.0	4119.0
440603	13.0	3.0
401089	0.0	0.0
391183	0.0	0.0
8110	22.0	82.0
8111	37.0	81.0
391189	2.0	0.0
8115	1.0	126.0
401074	91.0	189.0
222484	1461.0	1987.0
391190	0.0	0.0
391192	6.0	2.0
391191	0.0	0.0
391194	0.0	0.0
8123	529.0	61.0
391196	0.0	0.0
391195	4.0	4.0
8128	8.0	134.0
8125	5626.0	6991.0
401067	0.0	0.0
8120	344.0	276.0
151477	29.0	52.0
151473	285.0	348.0
643300	8.0	12.0
645962	0.0	0.0
8139	621.0	713.0
645961	0.0	2.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	1331.0	3596.0
81329	0.0	0.0
83998	1.0	2.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	3.0	7.0
283403	0.0	5.0
83990	1.0	32.0
83992	2296.0	822.0
645954	26.0	50.0
81330	0.0	0.0
645958	117.0	216.0
645957	1.0	1.0
645974	0.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	3.0	4.0
8148	4955.0	6984.0
222487	72.0	37.0
81318	0.0	0.0
8140	60.0	2494.0
83987	1874.0	1022.0
81324	0.0	0.0
83986	1197.0	4593.0
81325	0.0	0.0
83989	2410.0	2046.0
83988	167.0	410.0
81327	0.0	0.0
83983	67.0	145.0
81320	0.0	0.0
83982	444.0	1367.0
83985	17.0	78.0
81322	0.0	0.0
643308	3.0	0.0
643309	0.0	0.0
645968	4.0	7.0
645980	0.0	1.0
100271390	0.0	2.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	1154.0	1626.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	0.0
81358	6.0	2.0
81353	2.0	52.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	3.0	2.0
81352	1.0	0.0
100271392	4.0	2.0
100271391	0.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	6.0	6.0
93323	180.0	214.0
8165	6869.0	9455.0
645996	60.0	142.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1656.0	1192.0
106481891	2.0	0.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	1.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	0.0	1.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	0.0	0.0
100271387	0.0	0.0
81340	0.0	0.0
81341	0.0	0.0
100271386	1.0	0.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	2.0	0.0
8178	479.0	1167.0
344892	0.0	0.0
643343	15.0	17.0
8170	36.0	98.0
106481855	0.0	0.0
401014	12.0	28.0
106481856	0.0	0.0
106481853	1.0	0.0
106481854	0.0	0.0
8174	5.0	17.0
106481859	0.0	1.0
8175	932.0	3188.0
106481857	0.0	0.0
106481858	0.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	48.0	22.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	46.0	23.0
645998	0.0	0.0
643336	0.0	0.0
100271371	1.0	0.0
8189	2904.0	7436.0
8187	323.0	251.0
93343	899.0	4282.0
93349	408.0	396.0
643353	0.0	0.0
106481866	5.0	2.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	0.0	0.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	0.0
106481873	0.0	0.0
100271367	3.0	1.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	1.0
283432	0.0	0.0
283431	57.0	53.0
100271364	1.0	1.0
81363	0.0	1.0
344875	1.0	3.0
100271360	0.0	0.0
93377	1.0	1.0
106481839	0.0	0.0
643365	0.0	1.0
8192	701.0	2994.0
106481833	0.0	1.0
8193	4.0	9.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	1.0	1.0
106481832	0.0	0.0
106481837	0.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	2407.0	2939.0
106481836	0.0	0.0
106481840	0.0	0.0
106481841	0.0	0.0
100271358	2.0	1.0
81399	0.0	0.0
283422	0.0	3.0
344866	5.0	1.0
100271351	0.0	0.0
283420	47.0	89.0
100271354	0.0	2.0
81390	0.0	0.0
81392	0.0	0.0
643376	6.0	2.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	0.0	0.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	2.0	1.0
106481846	0.0	0.0
100307126	44.0	18.0
106481847	0.0	0.0
100271349	5.0	0.0
283417	1403.0	467.0
283416	42.0	119.0
106481851	0.0	1.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	3.0	2.0
106481850	1.0	2.0
81382	0.0	0.0
81383	0.0	0.0
100271343	4.0	19.0
106481819	0.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	1734.0	1844.0
283487	15.0	71.0
283486	0.0	1.0
283483	1.0	1.0
283481	323.0	253.0
283480	2.0	3.0
106481828	0.0	0.0
106481829	0.0	0.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	0.0	0.0
106481820	0.0	0.0
106481821	0.0	0.0
106481826	0.0	0.0
106481827	0.0	0.0
106481824	0.0	0.0
106481825	2.0	0.0
56547	0.0	0.0
106481830	0.0	0.0
56548	151.0	985.0
283471	8.0	1.0
731789	0.0	0.0
728170	0.0	2.0
283464	2314.0	1921.0
283463	0.0	0.0
283461	0.0	1.0
283460	3.0	0.0
106481808	0.0	0.0
728167	0.0	1.0
106481809	1.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	0.0	0.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	0.0
106481802	0.0	0.0
106481803	0.0	0.0
81501	0.0	5.0
81502	4636.0	17192.0
283459	1533.0	2044.0
283458	3.0	10.0
283455	598.0	539.0
645900	0.0	0.0
283450	4420.0	3862.0
780776	40.0	52.0
728113	3.0	34.0
126410	5.0	22.0
728116	9.0	1.0
728115	0.0	0.0
728118	16.0	21.0
81533	5307.0	6559.0
126402	0.0	0.0
81532	675.0	2170.0
645930	0.0	3.0
731779	0.0	0.0
728106	0.0	0.0
645922	0.0	0.0
645927	6.0	3.0
728134	3.0	4.0
474170	236.0	175.0
728130	136.0	89.0
645940	0.0	0.0
728132	0.0	0.0
728137	0.0	0.0
81555	2154.0	2587.0
81556	2471.0	2996.0
81557	1.0	0.0
81558	1344.0	2499.0
645939	0.0	0.0
81551	0.0	0.0
101055625	10.0	278.0
81552	818.0	1862.0
81553	4932.0	10275.0
344905	54.0	10.0
81554	1784.0	4563.0
474167	5.0	14.0
81550	1549.0	1689.0
344901	1.0	0.0
645931	0.0	1.0
645950	0.0	1.0
728121	7.0	14.0
81537	638.0	1586.0
81539	8418.0	11617.0
728128	2.0	0.0
81544	73.0	385.0
81545	2208.0	2273.0
81542	2975.0	2904.0
81543	41.0	51.0
93517	963.0	878.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	313.0	386.0
126432	405.0	730.0
163404	4.0	0.0
138474	0.0	0.0
391365	0.0	0.0
391367	0.0	0.0
728192	0.0	0.0
728194	1.0	0.0
728190	482.0	696.0
391378	0.0	1.0
138412	1.0	1.0
138428	10.0	6.0
138429	55.0	7.0
391356	722.0	1534.0
391358	2.0	5.0
56521	15.0	27.0
391282	1.0	1.0
643263	0.0	0.0
643264	0.0	0.0
100271209	23.0	161.0
222537	0.0	0.0
163351	107.0	75.0
100271217	0.0	0.0
100271216	1.0	0.0
100271218	0.0	0.0
401164	0.0	0.0
100271206	0.0	0.0
100271207	1.0	1.0
100271201	0.0	0.0
100271204	1.0	1.0
391266	0.0	0.0
440799	0.0	1.0
391267	31.0	6.0
222553	125.0	62.0
391269	1.0	0.0
440795	0.0	0.0
401152	9166.0	13119.0
126393	160.0	494.0
8200	54.0	53.0
8204	1657.0	1092.0
8202	2918.0	3798.0
391276	0.0	0.0
391279	0.0	0.0
401145	335.0	145.0
222545	2.0	0.0
126382	428.0	904.0
222546	0.0	0.0
606293	5.0	19.0
401138	2.0	2.0
401137	0.0	1.0
151393	370.0	401.0
692231	0.0	0.0
440738	31.0	33.0
692233	2.0	0.0
440737	0.0	32.0
8216	983.0	2575.0
8214	154.0	622.0
440732	4.0	7.0
440730	3.0	12.0
222584	911.0	266.0
151325	1.0	0.0
8208	168.0	257.0
8209	109.0	187.0
8220	438.0	1275.0
8226	936.0	1374.0
692223	0.0	0.0
8227	1531.0	2270.0
8224	9.0	34.0
692225	16.0	2.0
8225	1216.0	4927.0
692226	0.0	0.0
100381178	9.0	0.0
692227	2.0	13.0
692229	0.0	0.0
100310839	0.0	1.0
100310838	0.0	1.0
8218	927.0	655.0
8233	942.0	1196.0
692210	0.0	0.0
8237	8637.0	11317.0
401190	9.0	11.0
692212	6.0	3.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	2524.0	3175.0
8242	4747.0	8829.0
8243	4879.0	4614.0
692201	0.0	0.0
692202	0.0	0.0
692203	0.0	0.0
692204	0.0	0.0
692205	4.0	2.0
692206	0.0	0.0
692207	0.0	0.0
692208	1.0	0.0
692209	0.0	0.0
8241	2304.0	4808.0
100310812	1.0	2.0
8239	11749.0	9955.0
151354	98.0	545.0
100271291	0.0	0.0
93432	2.0	1.0
100271290	0.0	0.0
645841	0.0	0.0
93436	1045.0	2803.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	1.0	3.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	0.0	0.0
106481785	0.0	0.0
106481786	3.0	0.0
106481783	0.0	0.0
283523	0.0	0.0
106481784	0.0	0.0
100310869	0.0	5.0
100271297	0.0	0.0
283521	0.0	1.0
100271296	0.0	0.0
645834	2.0	1.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	1.0	2.0
645836	0.0	0.0
100271294	0.0	0.0
8266	1198.0	3989.0
93426	2.0	4.0
8269	238.0	635.0
106481789	0.0	0.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	0.0	0.0
8263	450.0	726.0
8260	379.0	1792.0
283518	11.0	19.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	1.0	1.0
106481796	15.0	4.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	4.0	2.0
645846	3.0	0.0
100271288	0.0	0.0
645843	0.0	0.0
81440	34.0	23.0
100271284	0.0	0.0
8277	3.0	1.0
645864	0.0	0.0
342374	1.0	0.0
440714	0.0	2.0
342372	3.0	0.0
342371	3627.0	3326.0
440712	375.0	204.0
106481756	0.0	0.0
8270	216.0	770.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	853.0	2080.0
728215	45.0	237.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	99.0	126.0
81479	0.0	0.0
100310849	0.0	0.0
106481760	0.0	0.0
100310846	17.0	8.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	0.0	0.0
106481762	2.0	0.0
81470	0.0	0.0
100271274	0.0	0.0
100310841	1.0	0.0
81472	0.0	0.0
81473	0.0	0.0
100310840	139.0	72.0
100271273	0.0	0.0
645859	1.0	1.0
8288	17.0	8.0
8289	7565.0	7911.0
8287	0.0	0.0
643210	0.0	5.0
106481767	0.0	0.0
728207	2.0	1.0
106481768	1.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	1.0	0.0
106481769	0.0	0.0
106481770	0.0	1.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	1.0	1.0
100271267	0.0	0.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	0.0	1.0
81466	0.0	0.0
106481773	1.0	0.0
100310853	0.0	0.0
100271263	0.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	22.0	7.0
100271262	0.0	0.0
100310851	1.0	0.0
342358	0.0	0.0
342357	632.0	507.0
100310850	0.0	1.0
100271261	0.0	0.0
643220	1.0	6.0
643224	131.0	282.0
645884	0.0	1.0
8291	478.0	2812.0
401136	0.0	0.0
106481734	11.0	7.0
8292	81.0	66.0
401135	0.0	0.0
106481735	5.0	2.0
106481732	1.0	1.0
8290	0.0	0.0
106481733	0.0	0.0
8295	4870.0	4875.0
106481738	0.0	0.0
93474	205.0	148.0
106481739	0.0	0.0
8293	7.0	10.0
106481736	0.0	0.0
106481737	0.0	0.0
8294	392.0	543.0
106481741	0.0	0.0
106481742	0.0	0.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	242.0	425.0
100271253	3.0	3.0
645879	0.0	0.0
81493	45.0	156.0
81494	0.0	0.0
100271254	0.0	0.0
283562	0.0	0.0
