id	2c80fdb5-bba0-4402-a6d4-412cbab60fc8	7400ffec-f429-4d6b-bb44-553fa3ae477d
8038	53.0	516.0
10907	2050.0	2085.0
10906	2842.0	3006.0
440952	291.0	109.0
10908	3586.0	4973.0
93210	6302.0	8128.0
8031	14849.0	14705.0
256130	4.0	0.0
56270	5599.0	5283.0
56271	9484.0	9950.0
8030	11237.0	6874.0
10910	4444.0	3465.0
83899	0.0	0.0
81236	0.0	0.0
283748	2.0	0.0
10912	1335.0	145.0
283747	1.0	1.0
10911	0.0	7.0
10914	12053.0	8733.0
256126	38.0	21.0
83895	0.0	3.0
10913	1.0	0.0
83894	32.0	0.0
10916	17327.0	16572.0
83897	0.0	0.0
401303	173.0	86.0
10915	2375.0	3079.0
283742	2498.0	3073.0
83896	0.0	0.0
83891	2451.0	6877.0
83890	24.0	104.0
83893	0.0	0.0
81230	0.0	0.0
83892	8175.0	7723.0
22900	3446.0	2407.0
93202	0.0	0.0
22901	952.0	673.0
22902	6420.0	5192.0
8045	749.0	646.0
22903	2735.0	2692.0
22904	2943.0	5966.0
22905	2962.0	3231.0
8048	0.0	0.0
440944	1045.0	1499.0
22906	11939.0	7253.0
256144	0.0	0.0
10917	13.0	3.0
10919	5501.0	5031.0
83888	40.0	7.0
10921	5776.0	6126.0
283738	1.0	0.0
83887	2.0	1.0
10920	3038.0	2602.0
81226	0.0	0.0
10923	6241.0	6808.0
10922	3138.0	2653.0
83889	104.0	3.0
81228	0.0	0.0
83884	4.0	2.0
56287	0.0	1.0
81221	0.0	0.0
56288	3863.0	4483.0
10924	973.0	1593.0
10927	9788.0	8851.0
83886	56.0	84.0
81223	0.0	0.0
10926	321.0	408.0
81224	0.0	3.0
643447	1.0	4.0
643445	0.0	0.0
83882	183.0	168.0
83881	9.0	10.0
439965	12.0	5.0
643446	8.0	11.0
93233	87.0	93.0
256190	0.0	0.0
112401	0.0	1.0
106481976	0.0	0.0
8050	1961.0	1734.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	23.0	9.0
106481975	0.0	1.0
106481978	1.0	1.0
106481979	0.0	0.0
106481980	0.0	6.0
100271499	0.0	0.0
100271498	1.0	1.0
106481981	0.0	1.0
100271495	2.0	2.0
643459	10.0	1.0
81251	0.0	0.0
100271491	3.0	0.0
100271493	0.0	0.0
643470	0.0	0.0
643471	1.0	0.0
8061	58.0	289.0
8065	4243.0	3504.0
81248	0.0	0.0
10901	828.0	560.0
10900	206.0	378.0
10903	170.0	1131.0
81243	0.0	0.0
10902	6481.0	4979.0
81244	2.0	2.0
100271487	8.0	8.0
10905	7252.0	6287.0
10904	5721.0	4643.0
81246	0.0	0.0
283796	71.0	11.0
100271483	0.0	0.0
81240	0.0	0.0
342574	31.0	58.0
100271486	0.0	1.0
100271485	1.0	0.0
81242	1.0	1.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	10583.0	12349.0
440917	10.0	17.0
439927	0.0	1.0
440915	2.0	0.0
8078	4524.0	6656.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	3.0	1.0
8076	673.0	64.0
106481959	0.0	0.0
8073	16060.0	17777.0
106481956	1.0	0.0
8074	0.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	8.0	3.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	389.0	314.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	1.0
81270	0.0	1.0
100271470	0.0	0.0
440905	31.0	0.0
439916	0.0	0.0
8089	1292.0	934.0
440902	1.0	2.0
643499	0.0	0.0
439915	0.0	0.0
440900	0.0	0.0
8082	4682.0	2510.0
106481965	0.0	0.0
106481966	19.0	14.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	2301.0	2171.0
106481969	0.0	0.0
8087	11192.0	9421.0
106481967	12.0	7.0
8085	10430.0	8995.0
106481968	0.0	0.0
102724167	3.0	2.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	1.0	0.0
106481973	0.0	2.0
100271465	0.0	1.0
106481970	0.0	0.0
401335	3.0	1.0
100271467	2.0	3.0
106481971	0.0	0.0
100271462	0.0	1.0
81261	1.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	28243.0	19973.0
81264	0.0	0.0
100271460	0.0	1.0
731688	14.0	5.0
728034	0.0	0.0
8099	1859.0	2764.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	2.0	0.0
106481933	0.0	0.0
8091	18.0	4683.0
106481930	0.0	0.0
8092	1.0	0.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	133.0	68.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	3.0	3.0
56413	101.0	85.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	1.0	2.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	3.0	3.0
106481945	0.0	0.0
106481946	1.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	581.0	2531.0
344838	0.0	0.0
106481918	0.0	0.0
106481919	1.0	11.0
106481916	1.0	2.0
106481917	0.0	0.0
572558	21.0	4.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	0.0
283349	852.0	1408.0
100126572	0.0	0.0
106481929	3.0	0.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	26.0	2.0
728042	0.0	0.0
106481921	6.0	3.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	10.0	14.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	2.0	0.0
101234262	11.0	12.0
767612	0.0	0.0
767611	0.0	0.0
283337	4893.0	3612.0
344813	0.0	1.0
114548	205.0	147.0
81406	1.0	2.0
81407	0.0	0.0
344807	0.0	0.0
126526	876.0	884.0
767600	0.0	0.0
344805	8.0	12.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	28.0	21.0
102800446	0.0	2.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	3.0	1.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	24.0	13.0
728013	72.0	114.0
283392	7.0	0.0
728012	0.0	0.0
728015	1.0	1.0
728010	0.0	0.0
81428	0.0	0.0
728019	2.0	2.0
56478	2913.0	3031.0
56479	2242.0	1406.0
126506	0.0	1.0
56474	1907.0	1787.0
81430	4.0	3.0
56475	525.0	36.0
81431	0.0	0.0
56476	0.0	3.0
56477	2789.0	918.0
93408	0.0	0.0
283385	265.0	212.0
283383	3241.0	1831.0
728005	26.0	17.0
81419	1.0	0.0
81421	0.0	0.0
283377	1894.0	2056.0
643401	9.0	253.0
283375	14.0	24.0
283373	4772.0	2918.0
151525	2480.0	1895.0
126567	29.0	653.0
391211	0.0	0.0
151534	82.0	364.0
151531	29.0	35.0
114569	23034.0	17909.0
126549	26.0	24.0
114571	1.0	0.0
100527978	84.0	43.0
126541	0.0	0.0
126536	1.0	0.0
151556	1007.0	237.0
391242	0.0	0.0
728075	0.0	0.0
440699	4.0	63.0
440695	0.0	0.0
728072	0.0	0.0
100527960	42.0	7.0
391253	0.0	0.0
728064	0.0	0.0
100527963	54.0	84.0
728066	2.0	4.0
440689	51.0	86.0
391257	0.0	1.0
391256	14.0	7.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	23.0	16.0
728090	0.0	0.0
728088	1.0	3.0
100527943	6.0	4.0
114599	3.0	0.0
126581	0.0	0.0
151516	128.0	39.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	2.0
100527947	0.0	0.0
100527948	4.0	1.0
100527949	1.0	0.0
643384	1.0	0.0
391160	1.0	0.0
643382	24.0	4.0
391162	0.0	0.0
692312	5.0	7.0
163479	2.0	0.0
391169	0.0	2.0
100271332	1.0	0.0
391171	1.0	0.0
391174	4.0	9.0
643394	3.0	7.0
391175	0.0	1.0
391179	0.0	0.0
93380	4346.0	2888.0
100271323	2.0	0.0
100271322	0.0	0.0
100271325	6.0	0.0
100271321	0.0	0.0
401036	0.0	0.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	5.0	6.0
391155	1.0	2.0
401024	177.0	92.0
163486	2237.0	1955.0
401022	31.0	1759.0
425054	9.0	1.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	0.0	2.0
401018	0.0	0.0
100271303	4.0	2.0
100271302	1.0	0.0
401093	181.0	82.0
401097	20.0	24.0
151449	18.0	11.0
401082	0.0	0.0
8100	2294.0	1711.0
440606	1.0	0.0
8106	5443.0	6761.0
440603	19.0	6.0
401089	5.0	1.0
391183	0.0	0.0
8110	31.0	45.0
8111	81.0	136.0
391189	1.0	0.0
8115	2.0	18.0
401074	61.0	14.0
222484	2128.0	1790.0
391190	0.0	0.0
391192	4.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	1283.0	313.0
391196	0.0	0.0
391195	6.0	4.0
8128	48.0	24.0
8125	6611.0	7588.0
401067	0.0	0.0
8120	287.0	585.0
151477	29.0	14.0
151473	311.0	370.0
643300	10.0	11.0
645962	0.0	0.0
8139	1109.0	787.0
645961	0.0	1.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	1.0	0.0
81328	0.0	0.0
8131	3279.0	2272.0
81329	0.0	0.0
83998	0.0	0.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	5.0	9.0
283403	4.0	0.0
83990	12.0	112.0
83992	4231.0	1425.0
645954	103.0	131.0
81330	0.0	0.0
645958	162.0	176.0
645957	0.0	0.0
645974	0.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	12.0	7.0
8148	8773.0	10985.0
222487	145.0	12.0
81318	0.0	0.0
8140	277.0	774.0
83987	4442.0	2819.0
81324	0.0	0.0
83986	3443.0	3588.0
81325	0.0	0.0
83989	3274.0	2979.0
83988	454.0	283.0
81327	0.0	0.0
83983	185.0	131.0
81320	0.0	0.0
83982	722.0	579.0
83985	155.0	98.0
81322	0.0	0.0
643308	0.0	0.0
643309	0.0	1.0
645968	6.0	8.0
645980	0.0	1.0
100271390	0.0	0.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	1.0
8153	1926.0	628.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	1.0	1.0
81358	2.0	0.0
81353	1.0	3.0
106481884	0.0	0.0
100271399	0.0	1.0
81354	2.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	2.0	1.0
81352	3.0	4.0
100271392	8.0	3.0
100271391	0.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	2.0	2.0
93323	390.0	346.0
8165	8093.0	7912.0
645996	84.0	72.0
645993	1.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1904.0	1533.0
106481891	4.0	4.0
106481892	0.0	0.0
106481890	1.0	0.0
106481895	0.0	0.0
81342	1.0	3.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	1.0	2.0
106481893	0.0	1.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	0.0	0.0
100271387	0.0	0.0
81340	0.0	0.0
81341	0.0	0.0
100271386	0.0	3.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	3.0	1.0
8178	1173.0	1326.0
344892	0.0	0.0
643343	34.0	22.0
8170	48.0	19.0
106481855	0.0	0.0
401014	49.0	26.0
106481856	0.0	0.0
106481853	1.0	1.0
106481854	0.0	0.0
8174	39.0	20.0
106481859	1.0	0.0
8175	4704.0	4209.0
106481857	0.0	0.0
106481858	0.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	39.0	20.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	105.0	220.0
645998	0.0	0.0
643336	0.0	0.0
100271371	0.0	0.0
8189	6236.0	8253.0
8187	338.0	314.0
93343	2230.0	2562.0
93349	449.0	613.0
643353	0.0	4.0
106481866	12.0	8.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	1.0	0.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	0.0
106481873	0.0	0.0
100271367	0.0	3.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	0.0
283431	150.0	172.0
100271364	1.0	2.0
81363	1.0	0.0
344875	3.0	1.0
100271360	0.0	1.0
93377	0.0	0.0
106481839	0.0	0.0
643365	8.0	3.0
8192	1763.0	2333.0
106481833	3.0	2.0
8193	11.0	4.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	2.0	2.0
106481832	0.0	1.0
106481837	0.0	1.0
106481838	0.0	0.0
106481835	1.0	0.0
8195	3272.0	1825.0
106481836	0.0	0.0
106481840	0.0	0.0
106481841	0.0	0.0
100271358	12.0	9.0
81399	0.0	0.0
283422	2.0	6.0
344866	5.0	7.0
100271351	0.0	0.0
283420	39.0	11.0
100271354	0.0	0.0
81390	0.0	0.0
81392	2.0	0.0
643376	6.0	12.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	2.0	2.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	1.0	1.0
106481846	0.0	0.0
100307126	42.0	56.0
106481847	0.0	0.0
100271349	2.0	0.0
283417	2375.0	467.0
283416	110.0	93.0
106481851	0.0	0.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	8.0	7.0
106481850	4.0	6.0
81382	0.0	0.0
81383	0.0	0.0
100271343	13.0	9.0
106481819	1.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	1.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	2704.0	2180.0
283487	96.0	166.0
283486	0.0	1.0
283483	2.0	2.0
283481	476.0	243.0
283480	7.0	3.0
106481828	0.0	0.0
106481829	0.0	0.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	2.0	7.0
106481820	0.0	0.0
106481821	1.0	0.0
106481826	1.0	4.0
106481827	1.0	2.0
106481824	2.0	1.0
106481825	0.0	2.0
56547	0.0	0.0
106481830	0.0	0.0
56548	568.0	1040.0
283471	8.0	11.0
731789	1.0	0.0
728170	4.0	1.0
283464	3106.0	3187.0
283463	0.0	5.0
283461	0.0	0.0
283460	1.0	0.0
106481808	0.0	0.0
728167	2.0	2.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	1.0	0.0
728162	0.0	2.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	0.0
106481802	4.0	1.0
106481803	0.0	0.0
81501	2.0	11826.0
81502	8205.0	8533.0
283459	2196.0	1933.0
283458	7.0	9.0
283455	1749.0	610.0
645900	0.0	0.0
283450	8975.0	4504.0
780776	67.0	35.0
728113	17.0	2.0
126410	6.0	10.0
728116	7.0	11.0
728115	1.0	3.0
728118	66.0	49.0
81533	6797.0	6908.0
126402	1.0	0.0
81532	1880.0	1880.0
645930	2.0	3.0
731779	2.0	0.0
728106	0.0	1.0
645922	0.0	0.0
645927	3.0	5.0
728134	6.0	2.0
474170	408.0	247.0
728130	99.0	84.0
645940	1.0	0.0
728132	0.0	0.0
728137	0.0	0.0
81555	3646.0	2656.0
81556	3157.0	3708.0
81557	3.0	1.0
81558	3243.0	1748.0
645939	1.0	0.0
81551	1.0	0.0
101055625	12.0	2.0
81552	1297.0	1467.0
81553	8144.0	7188.0
344905	132.0	46.0
81554	3897.0	4628.0
474167	1.0	0.0
81550	1817.0	1687.0
344901	2.0	9.0
645931	0.0	0.0
645950	1.0	1.0
728121	33.0	18.0
81537	1169.0	2266.0
81539	13528.0	8859.0
728128	4.0	0.0
81544	359.0	204.0
81545	3248.0	3260.0
81542	3506.0	2750.0
81543	159.0	60.0
93517	882.0	479.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	317.0	154.0
126432	487.0	1614.0
163404	0.0	0.0
138474	2.0	3.0
391365	1.0	0.0
391367	0.0	1.0
728192	0.0	4.0
728194	0.0	0.0
728190	771.0	434.0
391378	2.0	0.0
138412	1.0	2.0
138428	17.0	11.0
138429	40.0	396.0
391356	1461.0	960.0
391358	2.0	11.0
56521	43.0	25.0
391282	0.0	0.0
643263	0.0	0.0
643264	0.0	1.0
100271209	18.0	7.0
222537	4.0	1.0
163351	12.0	13.0
100271217	1.0	1.0
100271216	0.0	0.0
100271218	1.0	0.0
401164	0.0	4.0
100271206	0.0	1.0
100271207	1.0	0.0
100271201	0.0	0.0
100271204	0.0	3.0
391266	0.0	0.0
440799	0.0	0.0
391267	36.0	34.0
222553	168.0	41.0
391269	1.0	1.0
440795	0.0	0.0
401152	11706.0	11288.0
126393	981.0	416.0
8200	31.0	74.0
8204	2364.0	8283.0
8202	4908.0	4692.0
391276	0.0	0.0
391279	0.0	0.0
401145	460.0	87.0
222545	0.0	0.0
126382	878.0	976.0
222546	1.0	0.0
606293	4.0	0.0
401138	0.0	0.0
401137	0.0	0.0
151393	514.0	417.0
692231	0.0	0.0
440738	165.0	38.0
692233	5.0	4.0
440737	26.0	35.0
8216	3323.0	2832.0
8214	896.0	3437.0
440732	2.0	4.0
440730	12.0	2.0
222584	1524.0	539.0
151325	0.0	0.0
8208	188.0	593.0
8209	9.0	5.0
8220	1464.0	1328.0
8226	1582.0	1588.0
692223	0.0	0.0
8227	3685.0	2962.0
8224	15.0	8.0
692225	22.0	18.0
8225	3787.0	3458.0
692226	0.0	0.0
100381178	3.0	4.0
692227	29.0	35.0
692229	0.0	0.0
100310839	0.0	0.0
100310838	0.0	0.0
8218	1573.0	527.0
8233	1461.0	1318.0
692210	0.0	0.0
8237	13905.0	9564.0
401190	80.0	9.0
692212	5.0	10.0
692213	0.0	0.0
692214	0.0	1.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	2938.0	1718.0
8242	10180.0	10547.0
8243	6624.0	5570.0
692201	0.0	0.0
692202	1.0	0.0
692203	0.0	0.0
692204	0.0	0.0
692205	5.0	14.0
692206	0.0	0.0
692207	3.0	2.0
692208	4.0	0.0
692209	1.0	0.0
8241	5022.0	4634.0
100310812	5.0	3.0
8239	15327.0	13135.0
151354	537.0	5205.0
100271291	0.0	0.0
93432	7.0	1.0
100271290	0.0	0.0
645841	0.0	0.0
93436	1987.0	1678.0
645840	0.0	0.0
106481778	0.0	1.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	1.0	1.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	0.0	1.0
106481785	0.0	1.0
106481786	2.0	0.0
106481783	0.0	0.0
283523	1.0	2.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	0.0	0.0
283521	4.0	1.0
100271296	0.0	0.0
645834	2.0	0.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	0.0	0.0
645836	0.0	0.0
100271294	0.0	0.0
8266	2272.0	3320.0
93426	80.0	2.0
8269	589.0	563.0
106481789	1.0	0.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	1.0	0.0
8263	751.0	731.0
8260	864.0	1453.0
283518	12.0	11.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	1.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	1.0	0.0
106481796	34.0	10.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	1.0	6.0
645846	0.0	0.0
100271288	0.0	0.0
645843	0.0	0.0
81440	32.0	0.0
100271284	1.0	0.0
8277	8.0	4.0
645864	5.0	1.0
342374	1.0	0.0
440714	5.0	0.0
342372	12.0	8.0
342371	6637.0	3898.0
440712	1152.0	1350.0
106481756	0.0	2.0
8270	327.0	1005.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1886.0	1238.0
728215	359.0	185.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	98.0	79.0
81479	0.0	0.0
100310849	0.0	1.0
106481760	0.0	0.0
100310846	41.0	27.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	0.0	0.0
106481762	0.0	0.0
81470	0.0	0.0
100271274	0.0	0.0
100310841	1.0	4.0
81472	0.0	1.0
81473	0.0	0.0
100310840	138.0	108.0
100271273	0.0	0.0
645859	0.0	0.0
8288	13.0	14.0
8289	10631.0	10924.0
8287	0.0	0.0
643210	4.0	2.0
106481767	0.0	0.0
728207	0.0	0.0
106481768	0.0	1.0
106481765	2.0	0.0
106481766	0.0	0.0
8284	0.0	0.0
106481769	0.0	0.0
106481770	1.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	1.0	0.0
100271267	0.0	1.0
100310856	1.0	0.0
106481772	0.0	0.0
81465	1.0	1.0
81466	1.0	0.0
106481773	0.0	0.0
100310853	1.0	3.0
100271263	1.0	0.0
100310855	1.0	0.0
81462	0.0	0.0
100271260	37.0	21.0
100271262	0.0	0.0
100310851	0.0	1.0
342358	0.0	0.0
342357	1306.0	792.0
100310850	2.0	0.0
100271261	0.0	0.0
643220	4.0	3.0
643224	17.0	17.0
645884	2.0	0.0
8291	1664.0	3119.0
401136	0.0	0.0
106481734	31.0	5.0
8292	174.0	139.0
401135	0.0	0.0
106481735	15.0	10.0
106481732	2.0	3.0
8290	1.0	0.0
106481733	0.0	0.0
8295	8516.0	7507.0
106481738	0.0	0.0
93474	334.0	224.0
106481739	0.0	0.0
8293	2.0	1.0
106481736	0.0	0.0
106481737	0.0	0.0
8294	418.0	690.0
106481741	0.0	0.0
106481742	0.0	2.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	404.0	279.0
100271253	1.0	0.0
645879	1.0	0.0
81493	106.0	260.0
81494	0.0	0.0
100271254	0.0	0.0
283562	1.0	0.0
81490	1993.0	1585.0
81491	158.0	38.0
342346	121.0	27.0
100271250	0.0	0.0
100873064	0.0	0.0
643232	1.0	0.0
100873065	8.0	8.0
106481745	0.0	0.0
401124	12.0	7.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	35.0	30.0
106481749	0.0	1.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	0.0
100271245	2.0	3.0
106481753	14.0	8.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	0.0	1.0
106481751	0.0	0.0
401115	31.0	275.0
81488	3385.0	3626.0
283554	176.0	98.0
283553	9.0	1.0
100271244	0.0	0.0
643226	2.0	0.0
283551	32.0	50.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	63.0	75.0
93492	0.0	0.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	1.0	0.0
106481711	1.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	0.0	0.0
401109	10.0	0.0
100271235	0.0	0.0
283547	118.0	28.0
401106	198.0	146.0
100271234	0.0	0.0
106481720	3.0	1.0
100271230	0.0	0.0
643236	83.0	39.0
100271233	0.0	0.0
100271232	0.0	0.0
643253	297.0	315.0
93487	6665.0	6794.0
106481729	1.0	0.0
643255	9.0	0.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	7.0	13.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	0.0	0.0
283537	1166.0	902.0
100271229	2.0	0.0
100271224	4.0	2.0
106481730	0.0	0.0
100271223	1.0	4.0
106481731	2.0	1.0
100271226	0.0	0.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	37.0	0.0
344978	2.0	9.0
100271221	3.0	1.0
138716	1198.0	901.0
780852	33.0	0.0
728276	1.0	0.0
780853	0.0	0.0
728279	0.0	0.0
138715	2.0	3.0
780851	33.0	1.0
100126356	0.0	0.0
285796	4.0	8.0
81607	31.0	4390.0
81608	2910.0	2392.0
81609	3932.0	5620.0
81603	10719.0	17977.0
81605	3191.0	3464.0
81606	31990.0	10348.0
81610	27.0	26.0
56654	1833.0	4701.0
56655	1117.0	1080.0
81611	4258.0	8065.0
56650	3580.0	3372.0
29028	1075.0	2847.0
283129	31.0	17.0
56651	1.0	1.0
56652	867.0	775.0
100126354	0.0	0.0
100126355	0.0	0.0
56658	1891.0	1457.0
283120	163.0	117.0
56659	494.0	128.0
100126350	1.0	2.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	1.0
106481707	0.0	0.0
106481708	0.0	0.0
100126345	0.0	0.0
728262	25.0	11.0
138724	10.0	2.0
100126346	0.0	0.0
100126347	1.0	0.0
728264	54.0	22.0
100126348	5.0	1.0
728263	2.0	0.0
106481701	1.0	0.0
106481702	0.0	0.0
56660	33.0	19.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	5209.0	4437.0
100190924	0.0	0.0
56666	1102.0	429.0
30012	0.0	0.0
29034	0.0	0.0
56667	4.0	5.0
106865375	0.0	0.0
81602	1835.0	579.0
30014	0.0	0.0
106865374	0.0	0.0
56662	5.0	1.0
30011	5616.0	2121.0
283116	0.0	0.0
56663	0.0	0.0
30010	0.0	0.0
56664	5.0	1.0
100190923	0.0	2.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	1.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	1.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	2112.0	1718.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	1970.0	2300.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	52.0	55.0
100381202	0.0	0.0
56670	2163.0	234.0
81626	1.0	2.0
81627	2795.0	2100.0
81628	3294.0	4121.0
56676	1.0	2.0
30001	3326.0	5575.0
54012	0.0	0.0
56677	0.0	0.0
246175	4267.0	3881.0
56672	1458.0	1796.0
246176	20.0	10.0
56673	6.0	5.0
54016	0.0	0.0
283106	29.0	15.0
30000	6422.0	6722.0
56674	5298.0	6674.0
54015	0.0	0.0
81631	7569.0	7960.0
56675	85.0	177.0
54014	6550.0	5350.0
283104	303.0	260.0
100126330	0.0	0.0
30009	36.0	24.0
283102	0.0	5.0
100126331	1.0	0.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	10.0	0.0
30008	7600.0	7455.0
100128991	0.0	0.0
100128990	0.0	0.0
66002	55.0	2.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	306.0	877.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	1.0	0.0
66004	2028.0	4966.0
100126325	0.0	0.0
66005	4625.0	6470.0
100126326	1.0	0.0
81618	8222.0	7393.0
81619	10358.0	5276.0
56681	7365.0	6718.0
