id	e32c7fe0-81ce-4cc8-880b-79d5cafa3dc1	73451252-7198-4187-93b0-16a76843c8c0
55662	3341.0	2595.0
332	369.0	165.0
79632	1226.0	526.0
55661	3861.0	4946.0
333	92.0	126.0
79631	1167.0	1265.0
55660	5946.0	4900.0
334	98690.0	202630.0
55667	4174.0	2086.0
79634	1630.0	1470.0
335	125.0	47.0
55666	5405.0	5811.0
79633	2690.0	862.0
55665	2677.0	2462.0
336	2.0	2.0
55664	1779.0	1473.0
337	10.0	2.0
79635	490.0	236.0
340947	12.0	4.0
9957	226.0	286.0
338	0.0	0.0
339	1.0	0.0
79637	877.0	1125.0
9958	2619.0	3522.0
9955	88.0	36.0
55669	2392.0	1937.0
55668	2721.0	1852.0
9956	11.0	17.0
79639	479.0	793.0
641977	733.0	563.0
9971	2.0	0.0
9972	3070.0	1935.0
7310	6.0	5.0
9970	12.0	15.0
100422600	1.0	0.0
9975	5960.0	5032.0
9976	663.0	742.0
7311	17368.0	20987.0
100422602	0.0	0.0
7314	32061.0	40279.0
9973	2248.0	2576.0
100422603	13.0	18.0
100422605	1.0	0.0
100422608	0.0	0.0
55670	2841.0	2811.0
341	909.0	8159.0
342	2.0	79.0
343	2.0	24.0
79621	2204.0	2538.0
55672	728.0	536.0
55671	5165.0	4453.0
344	1.0	5.0
345	0.0	0.0
79623	54.0	72.0
254552	471.0	759.0
79622	1710.0	1372.0
55677	3017.0	3724.0
346	0.0	2.0
55676	2093.0	1429.0
79625	96.0	33.0
347	1658.0	4171.0
348	8389.0	41960.0
79624	2022.0	2174.0
7305	1321.0	3705.0
79627	2979.0	1798.0
9968	3642.0	3402.0
9969	5401.0	10042.0
79626	236.0	439.0
79629	1068.0	1287.0
7307	93.0	103.0
9966	169.0	1458.0
9967	10992.0	9319.0
55679	1438.0	933.0
7306	0.0	2.0
79628	56.0	43.0
254559	181.0	141.0
9982	29.0	451.0
7321	1063.0	1357.0
9980	1593.0	2002.0
7320	3200.0	3496.0
101927350	0.0	0.0
7323	14591.0	12219.0
9986	642.0	829.0
7322	4626.0	5144.0
9987	13971.0	14961.0
101927352	45.0	28.0
9984	1504.0	1898.0
7325	1043.0	2244.0
9985	551.0	1481.0
7324	2781.0	4103.0
350	1.0	0.0
351	70785.0	70395.0
353	3427.0	5642.0
100133210	0.0	0.0
354	32.0	4.0
355	1021.0	2047.0
100133212	0.0	0.0
356	64.0	198.0
357	341.0	633.0
358	5720.0	7116.0
359	1.0	18.0
7316	39614.0	33644.0
7315	26.0	32.0
7318	4707.0	8233.0
9978	2275.0	4410.0
7317	23261.0	28267.0
7319	2482.0	3898.0
9993	9386.0	11745.0
101927360	1.0	1.0
9994	1546.0	875.0
9991	5112.0	3457.0
7332	4265.0	5546.0
9992	42.0	23.0
9997	702.0	1300.0
7334	3626.0	3800.0
101927364	580.0	103.0
7333	1.0	10.0
7336	2763.0	2174.0
9995	2.0	1.0
100422505	0.0	0.0
7335	523.0	419.0
494150	8.0	5.0
9990	3232.0	1906.0
360	434.0	417.0
361	1663.0	797.0
362	293.0	5181.0
363	13.0	197.0
100133220	9.0	17.0
364	71.0	10.0
366	34.0	94.0
367	1208.0	203.0
368	571.0	1403.0
369	4209.0	3002.0
494143	81.0	65.0
7327	5986.0	5016.0
7326	2204.0	1543.0
7329	4873.0	9042.0
9988	3971.0	4771.0
9989	3280.0	5647.0
7328	7689.0	9743.0
7341	5221.0	5896.0
7343	11253.0	10575.0
7342	4440.0	4141.0
7345	497.0	300.0
100422514	0.0	0.0
7347	453.0	562.0
100422517	1.0	2.0
372	11336.0	9661.0
373	1308.0	873.0
374	705.0	189.0
375	25713.0	31998.0
377	13711.0	15019.0
100133234	0.0	2.0
378	12760.0	11256.0
379	5542.0	4905.0
100652740	0.0	6.0
7337	5689.0	4460.0
7339	0.0	3.0
100652748	442.0	273.0
101927380	7.0	4.0
100652749	0.0	0.0
7352	196.0	170.0
7351	7775.0	15013.0
101927381	3.0	13.0
7353	2968.0	4498.0
100422523	1.0	0.0
7356	0.0	0.0
7355	1706.0	1630.0
7358	2430.0	2403.0
7357	2651.0	1992.0
100422527	1.0	0.0
380	0.0	1.0
381	4418.0	9106.0
382	6611.0	8736.0
7350	3.0	3.0
383	24.0	7.0
384	2639.0	1324.0
387	28727.0	30027.0
388	55199.0	14376.0
389	5710.0	17217.0
100652730	4.0	0.0
7349	48.0	139.0
7348	0.0	2.0
100652736	37.0	78.0
100652739	1.0	10.0
101927390	0.0	0.0
7363	1.0	0.0
100422531	0.0	0.0
100422532	4.0	13.0
352954	898.0	1036.0
7365	0.0	0.0
100422533	2.0	0.0
352957	1.0	0.0
7364	0.0	7.0
7367	9.0	1.0
100422535	0.0	0.0
7366	1.0	0.0
100422536	1.0	2.0
7369	1.0	1.0
7368	509.0	109.0
390	1483.0	1089.0
391	2025.0	3440.0
392	6364.0	10062.0
393	2910.0	2800.0
394	7282.0	6321.0
100133251	0.0	0.0
395	4990.0	1814.0
7360	5707.0	4932.0
396	9036.0	11882.0
397	9319.0	15999.0
494115	1754.0	1026.0
398	4.0	5.0
399	1526.0	404.0
100133259	0.0	0.0
388906	24.0	22.0
388907	34.0	69.0
494119	0.0	0.0
494118	0.0	0.0
7374	2582.0	1723.0
352966	23.0	33.0
7373	15604.0	8901.0
352965	9.0	10.0
7376	5172.0	8029.0
7375	3403.0	4149.0
352967	0.0	0.0
100422545	0.0	1.0
7378	749.0	3286.0
101927320	0.0	0.0
100422546	5.0	0.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	7.0	22.0
101927324	0.0	0.0
101927323	2.0	17.0
352962	73.0	155.0
101927327	0.0	2.0
7372	1531.0	1303.0
352964	8.0	5.0
100133262	0.0	0.0
7371	735.0	620.0
352963	0.0	5.0
100133265	1.0	1.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	7026.0	5343.0
7384	6055.0	9514.0
7386	2264.0	1741.0
7389	3903.0	5221.0
376940	2151.0	1478.0
7388	3209.0	3610.0
100422558	13.0	6.0
101927332	0.0	0.0
7381	8015.0	9286.0
102723489	538.0	262.0
7380	105.0	80.0
102723487	18.0	5.0
102723483	5.0	1.0
100422550	0.0	0.0
388925	1.0	1.0
7398	2839.0	1521.0
7399	8.0	3.0
7390	2131.0	2062.0
101927347	0.0	0.0
7392	8400.0	9838.0
7391	1938.0	3190.0
100133285	11.0	0.0
102723475	0.0	0.0
388910	1.0	0.0
102723472	0.0	0.0
352999	12.0	18.0
352990	28.0	40.0
374308	2.0	1.0
122402	1007.0	209.0
122409	0.0	0.0
388948	5.0	4.0
388946	1.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	3524.0	6975.0
388931	7.0	9.0
388939	137.0	103.0
100422581	26.0	13.0
100422582	1.0	4.0
100422598	0.0	1.0
408187	0.0	0.0
388965	0.0	0.0
388962	494.0	611.0
388963	456.0	1881.0
388960	1.0	0.0
100422591	2.0	0.0
100422595	0.0	0.0
388969	1851.0	2414.0
92597	2373.0	2827.0
92595	499.0	516.0
134429	1243.0	928.0
92591	163.0	121.0
388951	3.0	2.0
134430	2076.0	1772.0
100147811	0.0	1.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	110.0	54.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	117.0	2.0
100147827	3.0	3.0
100147828	1.0	0.0
100147830	1.0	1.0
100147832	4.0	4.0
100147833	0.0	0.0
103724390	6.0	1.0
100147834	0.0	1.0
100147835	0.0	0.0
100147836	8.0	0.0
100147837	0.0	0.0
100505385	46.0	104.0
100505383	1.0	26.0
374354	3067.0	2636.0
374355	0.0	0.0
103724389	0.0	30.0
103724388	1.0	1.0
103724387	28.0	8.0
103724386	1.0	1.0
100133203	0.0	0.0
100133204	32.0	21.0
100133205	79.0	91.0
100133206	0.0	0.0
122416	1513.0	587.0
65121	2.0	1.0
677837	5.0	17.0
677838	0.0	0.0
65123	4751.0	4596.0
677835	0.0	0.0
65122	2.0	0.0
677836	0.0	1.0
65125	10248.0	7815.0
677833	2.0	1.0
102723508	230.0	703.0
92745	1778.0	8224.0
65124	1499.0	1038.0
677834	21.0	11.0
100505566	28.0	17.0
677831	0.0	0.0
677832	5.0	6.0
100505567	0.0	0.0
80759	214.0	263.0
80758	81.0	269.0
80757	137.0	181.0
144165	778.0	2949.0
100505561	5.0	4.0
677839	8.0	2.0
79770	7146.0	5669.0
80762	17257.0	13522.0
79772	488.0	574.0
80761	31.0	69.0
80760	5066.0	1515.0
388667	0.0	1.0
79774	187.0	256.0
79777	1424.0	2153.0
79776	128.0	41.0
80765	260.0	233.0
80764	1598.0	2095.0
80763	1048.0	62.0
79778	998.0	3160.0
92737	9.0	16.0
677840	0.0	0.0
92736	0.0	2.0
158798	0.0	0.0
677848	0.0	0.0
677849	1.0	1.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	3.0	5.0
388662	32.0	20.0
80746	676.0	586.0
80745	481.0	541.0
653857	190.0	134.0
79760	502.0	584.0
79762	2465.0	3674.0
79763	2600.0	3493.0
80755	264.0	371.0
79768	948.0	1078.0
79767	1234.0	4023.0
677850	0.0	0.0
677815	0.0	5.0
677816	0.0	0.0
677813	0.0	0.0
677814	7.0	22.0
677811	2.0	6.0
90102	944.0	1400.0
677812	0.0	0.0
677810	8.0	14.0
388695	602.0	399.0
80778	525.0	559.0
79791	1875.0	1982.0
677819	0.0	0.0
100505583	1.0	0.0
677817	0.0	0.0
79792	4220.0	6748.0
677818	0.0	0.0
79794	7058.0	9229.0
79797	526.0	833.0
79796	545.0	455.0
80781	11998.0	14712.0
79799	0.0	0.0
79798	1346.0	1825.0
388685	69.0	481.0
119180	0.0	0.0
677826	2.0	4.0
219833	188.0	295.0
677827	0.0	0.0
100505576	35.0	68.0
100505573	2517.0	822.0
677825	0.0	0.0
92755	56.0	66.0
677822	0.0	0.0
677823	1.0	1.0
677820	1.0	0.0
677821	0.0	0.0
144193	35.0	38.0
79780	2098.0	1742.0
79782	7.0	1.0
144195	26.0	11.0
677828	4.0	2.0
79781	3962.0	3599.0
677829	0.0	0.0
79784	12896.0	20861.0
79783	105.0	431.0
80772	1175.0	2711.0
79786	4578.0	3927.0
79785	112.0	18.0
80777	3419.0	3469.0
79788	378.0	271.0
80776	337.0	429.0
388677	47.0	16.0
80775	427.0	421.0
80774	2910.0	2149.0
79789	1610.0	420.0
92749	22.0	5.0
92747	4.0	51.0
90121	4380.0	4313.0
219844	207.0	242.0
90120	1837.0	2356.0
158763	0.0	3936.0
651249	5.0	2.0
220832	4.0	3.0
146779	0.0	0.0
677885	7.0	16.0
677882	2.0	2.0
677883	0.0	0.0
651250	709.0	438.0
132141	1.0	1.0
219855	409.0	638.0
219854	1081.0	706.0
90113	19.0	181.0
653895	0.0	1.0
80789	1871.0	1773.0
144132	911.0	771.0
144124	0.0	0.0
388698	15.0	6.0
388699	0.0	0.0
388697	36.0	23.0
100505518	0.0	1.0
80790	3488.0	2858.0
89122	3054.0	1917.0
158787	307.0	298.0
100505540	0.0	0.0
219865	0.0	0.0
100505547	1.0	8.0
132158	277.0	365.0
100505545	0.0	0.0
90141	643.0	545.0
132160	1729.0	2171.0
90139	6380.0	7929.0
340665	6.0	27.0
219858	0.0	1.0
100505532	35.0	23.0
90134	3.0	2.0
219875	0.0	0.0
90133	461.0	613.0
92799	3463.0	5015.0
219874	3.0	1.0
651258	0.0	0.0
90135	2000.0	3104.0
219873	0.0	0.0
100505536	5.0	2.0
92797	704.0	345.0
219870	0.0	0.0
339674	3.0	5.0
339669	0.0	0.0
100505538	358.0	166.0
340654	6.0	19.0
219869	0.0	0.0
339665	165.0	247.0
100133053	0.0	0.0
55722	211.0	209.0
55721	630.0	479.0
55720	1917.0	1622.0
55726	1240.0	1241.0
55723	413.0	304.0
55729	6297.0	9031.0
55728	2363.0	1030.0
55727	3790.0	2309.0
105377108	6.0	1.0
219899	1839.0	1096.0
220869	247.0	206.0
102723578	0.0	0.0
100133064	1.0	0.0
102723574	0.0	0.0
55733	1531.0	891.0
400	7467.0	6058.0
641808	89.0	41.0
55732	263.0	258.0
401	0.0	2.0
55731	1534.0	2419.0
402	1848.0	1745.0
403	2475.0	2369.0
55737	6200.0	6088.0
205251	495.0	1171.0
405	3642.0	2872.0
55735	1665.0	1170.0
406	1017.0	5289.0
55734	1032.0	758.0
407	48.0	32.0
408	899.0	476.0
409	1589.0	1867.0
55739	3769.0	3465.0
55738	4208.0	5763.0
327658	0.0	1.0
327657	112.0	33.0
327659	0.0	0.0
653808	0.0	5.0
100133074	0.0	0.0
55740	2133.0	3716.0
102723562	0.0	0.0
100133079	0.0	0.0
410	3247.0	5234.0
55744	2055.0	1897.0
411	662.0	737.0
80700	10945.0	13072.0
79711	180.0	328.0
55743	1444.0	1891.0
412	884.0	891.0
79710	1089.0	1441.0
79713	213.0	274.0
55742	3430.0	3483.0
414	4480.0	5658.0
55741	1439.0	2104.0
79712	1374.0	1568.0
55748	17557.0	15457.0
415	27.0	47.0
100505506	4.0	13.0
416	2.0	2.0
79714	629.0	650.0
55746	2690.0	1970.0
79717	3172.0	3240.0
417	1.0	1.0
55745	2911.0	2378.0
79716	833.0	1286.0
418	15.0	0.0
79719	3103.0	2281.0
419	9.0	8.0
79718	10846.0	11334.0
55749	4330.0	4694.0
102723555	0.0	1.0
220885	13.0	20.0
55751	3757.0	2392.0
55750	1465.0	1748.0
420	442.0	42.0
102723553	0.0	1.0
421	3576.0	4443.0
55755	3828.0	5289.0
340618	0.0	0.0
55754	12822.0	14857.0
55753	2811.0	115.0
55752	2960.0	4236.0
79701	3056.0	2845.0
55759	1214.0	784.0
427	33147.0	16771.0
55758	3895.0	4164.0
79703	395.0	1464.0
205272	0.0	1.0
55757	1472.0	1642.0
79706	2048.0	2716.0
55756	1108.0	1434.0
429	3.0	9.0
79705	1813.0	1288.0
79707	1266.0	1048.0
79709	2596.0	3497.0
256815	23.0	33.0
101927273	0.0	0.0
101927275	231.0	126.0
7402	14518.0	9262.0
7401	0.0	0.0
80714	534.0	271.0
101927279	36.0	17.0
653820	39.0	20.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	1.0	1.0
55762	519.0	456.0
55761	6215.0	5960.0
430	57.0	136.0
55760	1447.0	2309.0
79731	1181.0	1067.0
432	445.0	200.0
79730	593.0	618.0
340602	2.0	4.0
79733	99.0	44.0
433	41.0	29.0
55766	1743.0	3560.0
434	36.0	17.0
55765	33.0	623.0
79735	4149.0	4898.0
435	1736.0	1562.0
55764	2386.0	2555.0
55763	2471.0	2523.0
79734	590.0	1093.0
436	29.0	39.0
55769	2320.0	3975.0
79736	413.0	349.0
438	6.0	16.0
79739	414.0	144.0
55768	1725.0	1346.0
439	4010.0	4465.0
79738	1322.0	917.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	3.0	2.0
80709	4729.0	4342.0
677803	0.0	0.0
7411	1934.0	1916.0
677800	1.0	2.0
7410	3672.0	5191.0
677801	3.0	1.0
101927289	107.0	49.0
7412	2565.0	1104.0
101927288	41.0	64.0
80704	13.0	7.0
102723538	0.0	0.0
80701	1.0	0.0
677808	1.0	0.0
677809	0.0	0.0
677806	0.0	0.0
80705	776.0	566.0
677807	0.0	2.0
55773	1868.0	1865.0
440	1044.0	1539.0
100652997	0.0	1.0
55771	342.0	154.0
79720	2518.0	2552.0
443	134.0	26.0
55770	2390.0	2055.0
79722	51.0	15.0
444	10015.0	3764.0
55777	1421.0	917.0
55776	1098.0	1280.0
445	6877.0	10452.0
55775	668.0	490.0
79724	2291.0	3446.0
79723	397.0	232.0
447	11.0	14.0
79726	2926.0	2676.0
7404	2140.0	1252.0
7403	1797.0	1019.0
79725	710.0	491.0
449	0.0	0.0
79728	632.0	566.0
55779	965.0	1144.0
55778	689.0	597.0
79727	2.0	0.0
7405	1892.0	1186.0
7408	2754.0	7691.0
7407	3087.0	4233.0
79729	1060.0	2611.0
7409	1093.0	1308.0
101927295	4.0	1.0
7422	24405.0	31791.0
100422711	2.0	0.0
7421	1018.0	2129.0
100422712	15.0	10.0
7424	2803.0	3408.0
7423	4069.0	4150.0
80737	590.0	909.0
80736	831.0	145.0
100422716	0.0	0.0
65109	1196.0	1015.0
65108	13976.0	26801.0
55780	1447.0	1686.0
80739	69.0	101.0
450	2.0	0.0
55784	1896.0	4385.0
79751	801.0	1450.0
80740	17.0	199.0
451	0.0	0.0
79750	212.0	122.0
55783	2142.0	1641.0
79753	1336.0	1036.0
55781	1313.0	1199.0
79752	2194.0	1522.0
454	1.0	0.0
79755	868.0	1077.0
55788	6020.0	6751.0
455	0.0	0.0
55787	1483.0	1049.0
79754	941.0	621.0
55786	670.0	552.0
80742	777.0	1266.0
55785	2702.0	2272.0
80741	90.0	172.0
92715	1045.0	1415.0
7415	16900.0	21198.0
79759	235.0	284.0
7414	7509.0	10101.0
79758	1083.0	1175.0
7417	2452.0	2489.0
55789	128.0	72.0
92714	2097.0	4746.0
7416	5081.0	6240.0
7419	4229.0	3137.0
7418	1.0	2.0
65110	5834.0	3436.0
7431	116376.0	169451.0
7430	25493.0	22294.0
7433	435.0	119.0
7432	35.0	56.0
7434	21.0	0.0
80726	2012.0	1544.0
65117	5681.0	5566.0
80725	76.0	1318.0
80724	2258.0	2198.0
80723	290.0	263.0
102723518	0.0	0.0
55791	1004.0	1106.0
55790	11877.0	1861.0
80728	1205.0	973.0
460	13.0	154.0
102723513	12.0	4.0
80727	3838.0	5694.0
462	5.0	10.0
55795	2037.0	1948.0
79740	3.0	4.0
463	5812.0	4300.0
55794	547.0	698.0
55793	5626.0	2135.0
79742	1596.0	1502.0
102723510	31.0	23.0
79744	549.0	786.0
466	1865.0	1492.0
55799	272.0	222.0
467	15952.0	7168.0
55798	1375.0	1395.0
468	10949.0	14143.0
79746	1036.0	791.0
80731	48.0	67.0
55796	1682.0	1013.0
79745	4193.0	5357.0
469	0.0	0.0
79748	3.0	0.0
79747	3.0	5.0
7425	6.0	26.0
7428	3380.0	2007.0
92703	1831.0	1554.0
7429	2.0	2.0
7442	14.0	35.0
7441	5.0	0.0
7444	1008.0	743.0
7443	649.0	551.0
101927233	73.0	85.0
254251	608.0	537.0
471	2388.0	4292.0
472	6858.0	3312.0
473	12116.0	8935.0
103689844	0.0	0.0
474	2.0	0.0
103689843	0.0	0.0
475	2483.0	2232.0
103689846	0.0	0.0
476	92386.0	65459.0
103689845	1.0	1.0
477	154.0	49.0
478	50.0	57.0
479	6.0	177.0
100135756	0.0	0.0
7436	1374.0	730.0
7439	150.0	161.0
7451	29.0	14.0
7450	11785.0	3339.0
7453	19958.0	67510.0
7455	6.0	1.0
100147744	0.0	0.0
7454	1152.0	1089.0
100422624	0.0	2.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	6.0	3.0
7456	6089.0	4472.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	0.0	0.0
254263	19.0	46.0
480	17.0	6.0
481	31479.0	42601.0
482	593.0	478.0
483	5034.0	4263.0
484	0.0	1.0
100133100	0.0	1.0
485	2.0	2.0
486	30.0	27.0
487	127.0	189.0
488	19020.0	14467.0
100133103	0.0	0.0
489	4548.0	2070.0
7448	43.0	36.0
7447	41.0	258.0
7462	1150.0	1025.0
100147751	0.0	1.0
7461	831.0	1206.0
100147752	7.0	4.0
7464	677.0	1483.0
100147754	0.0	0.0
7466	10563.0	3944.0
100147755	0.0	0.0
7465	3423.0	3136.0
100422635	0.0	1.0
100147756	0.0	0.0
7468	4274.0	3332.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	1.0	0.0
256892	0.0	0.0
101927258	3.0	0.0
100147759	0.0	0.0
490	2968.0	1937.0
491	10.0	4.0
492	0.0	1.0
493	6851.0	7542.0
495	34.0	11.0
254225	979.0	354.0
496	59.0	43.0
254228	298.0	305.0
498	22912.0	19192.0
7458	14612.0	10905.0
100147750	8.0	20.0
7473	91.0	577.0
100147762	0.0	0.0
7472	6.0	68.0
100422642	4.0	4.0
7475	11.0	9.0
134701	2.0	0.0
7474	792.0	1689.0
100422644	0.0	0.0
7477	74.0	430.0
100147766	1.0	0.0
101927265	0.0	1.0
7476	13.0	109.0
100147767	0.0	0.0
7479	3.0	5.0
100147768	0.0	0.0
7478	0.0	1.0
100147769	0.0	0.0
254240	7.0	4.0
7471	13.0	3.0
100133121	0.0	0.0
100133122	1.0	0.0
100133123	1.0	0.0
7469	2246.0	3564.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	23.0	10.0
7483	353.0	371.0
7486	892.0	461.0
7485	1522.0	1457.0
100422656	0.0	2.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1982.0	2576.0
7480	60.0	27.0
100419004	0.0	0.0
7482	198.0	202.0
100419006	0.0	0.0
7481	1023.0	113.0
100419005	0.0	0.0
100133139	2.0	2.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	10.0	19.0
7494	0.0	0.0
100422666	3.0	3.0
7499	29.0	17.0
7498	15.0	76.0
7490	0.0	3.0
100420005	0.0	0.0
100420003	8.0	3.0
100422674	1.0	1.0
100419023	1.0	0.0
254272	1.0	0.0
100419029	0.0	0.0
101927215	90.0	56.0
101927217	40.0	75.0
100419028	13.0	35.0
101927219	0.0	0.0
55700	4459.0	10672.0
254268	7.0	3.0
55704	2412.0	1342.0
55703	777.0	462.0
122706	0.0	0.0
55702	1525.0	2368.0
55701	7684.0	6209.0
55707	3539.0	4311.0
55706	1283.0	763.0
122704	1541.0	2882.0
55705	4692.0	3928.0
100420012	1.0	0.0
100422686	0.0	0.0
55709	797.0	420.0
101927221	416.0	459.0
101927220	3.0	0.0
100419031	6.0	18.0
101927222	2.0	0.0
101927224	0.0	0.0
100133161	34.0	47.0
100133162	4.0	0.0
100133163	0.0	0.0
100419038	0.0	0.0
100133168	11.0	1.0
55711	267.0	263.0
55715	983.0	2637.0
55714	1758.0	462.0
55713	958.0	1148.0
100420028	6.0	5.0
102723590	0.0	0.0
55719	2327.0	1923.0
55718	3218.0	2648.0
55717	4859.0	3650.0
55716	1393.0	2971.0
100420033	1.0	4.0
100420030	0.0	1.0
100419040	0.0	0.0
100419042	4.0	2.0
677798	0.0	0.0
158724	0.0	0.0
677799	14.0	2.0
100419041	3.0	0.0
120103	805.0	700.0
65080	1181.0	1229.0
65082	938.0	1009.0
100422690	3.0	2.0
100422691	22.0	19.0
122769	291.0	233.0
65084	1392.0	807.0
65083	2269.0	2320.0
100420044	0.0	0.0
100420043	1.0	2.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	3.0	2.0
92691	176.0	444.0
100420049	0.0	0.0
65095	2094.0	2624.0
65094	801.0	842.0
100420047	1.0	1.0
100420046	1.0	0.0
100420055	0.0	0.0
132112	0.0	0.0
100419068	1.0	0.0
158747	2560.0	1722.0
100420051	17.0	15.0
100419062	1.0	0.0
677778	17.0	58.0
677779	1.0	0.0
677776	0.0	7.0
677777	6.0	6.0
90060	911.0	1705.0
146760	81.0	41.0
100419069	0.0	0.0
146754	90.0	89.0
122742	0.0	0.0
122740	0.0	0.0
100419070	8.0	7.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	74.0	18.0
122748	0.0	1.0
677780	1.0	0.0
100420063	1.0	5.0
100419075	9.0	8.0
100419074	12.0	7.0
90050	288.0	164.0
144110	457.0	590.0
146771	16.0	6.0
144100	2692.0	1752.0
144106	27.0	20.0
677796	7.0	8.0
677797	1.0	2.0
144108	2862.0	1670.0
677794	1.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	5.0	11.0
677790	0.0	1.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	195.0	96.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	64.0	7.0
100505475	11.0	4.0
100419095	0.0	0.0
100420080	1.0	1.0
90070	0.0	0.0
90075	270.0	194.0
134728	541.0	458.0
388610	184.0	334.0
388611	6.0	348.0
146705	758.0	959.0
388650	558.0	459.0
122786	1433.0	1206.0
120126	0.0	0.0
388646	4.0	6.0
146713	17.0	6.0
146712	358.0	428.0
388649	5.0	9.0
349075	351.0	258.0
100505494	376.0	587.0
100505495	378.0	313.0
120114	15.0	6.0
388633	0.0	0.0
146723	0.0	0.0
388630	221.0	186.0
146722	147.0	234.0
122773	623.0	307.0
219902	683.0	802.0
65244	1544.0	2427.0
100505683	40.0	32.0
65243	89.0	129.0
90204	577.0	889.0
100505687	469.0	407.0
90203	822.0	922.0
65249	732.0	1766.0
102723626	0.0	2.0
79890	1184.0	1610.0
100505681	105.0	74.0
79892	3157.0	3049.0
79891	863.0	979.0
120071	1382.0	1906.0
79894	2684.0	3295.0
79893	4308.0	4379.0
79896	1062.0	591.0
79895	246.0	233.0
388789	1072.0	1825.0
79898	405.0	506.0
120065	0.0	0.0
120066	0.0	0.0
79897	374.0	625.0
28299	4158.0	5197.0
79899	484.0	735.0
92856	2124.0	2616.0
219931	884.0	792.0
100505678	139.0	163.0
100505679	3.0	1.0
100505676	8.0	8.0
220906	2179.0	1812.0
65258	2731.0	1265.0
80868	39.0	50.0
168002	472.0	24.0
653737	25.0	36.0
79883	74.0	379.0
79882	3572.0	2728.0
79885	2100.0	1677.0
79884	2308.0	1217.0
79887	725.0	798.0
79886	2374.0	1697.0
79888	2407.0	2601.0
219927	1509.0	2229.0
65251	782.0	872.0
65250	2344.0	2173.0
65264	7894.0	7787.0
65263	920.0	977.0
65266	17.0	8.0
65265	3189.0	2239.0
65268	226.0	162.0
65267	266.0	214.0
90226	1.0	32.0
102723605	0.0	0.0
220930	422.0	521.0
641776	0.0	0.0
219938	1.0	9.0
65260	995.0	831.0
100505696	1558.0	1299.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	234.0	90.0
653753	0.0	0.0
100505692	14.0	8.0
653758	20.0	15.0
388799	5.0	9.0
80896	512.0	612.0
388795	42.0	20.0
80895	1544.0	2602.0
388796	504.0	886.0
220929	1153.0	1122.0
132014	496.0	1063.0
349149	14.0	9.0
100505641	9398.0	10605.0
219965	0.0	0.0
219960	0.0	0.0
653789	3.0	8.0
653794	11.0	29.0
677763	2.0	12.0
100505648	677.0	738.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	3802.0	7775.0
349136	2324.0	2776.0
90233	631.0	705.0
677769	0.0	0.0
677767	2.0	4.0
219972	4228.0	1718.0
677768	8.0	28.0
677765	3.0	0.0
219970	8.0	5.0
100505633	7.0	1.0
677766	0.0	0.0
205327	1021.0	660.0
146664	58.0	51.0
653781	2.0	0.0
653784	2063.0	2097.0
677774	1.0	0.0
677775	4.0	3.0
100505636	205.0	301.0
677772	4.0	9.0
677773	0.0	0.0
677770	1.0	5.0
677771	0.0	0.0
219968	0.0	0.0
219988	2583.0	2455.0
100505663	0.0	0.0
408029	0.0	0.0
220979	206.0	120.0
219986	0.0	0.0
90268	1389.0	1002.0
219983	2.0	6.0
219982	0.0	7.0
219981	0.0	1.0
220972	3244.0	1994.0
220974	0.0	1.0
28231	139.0	334.0
28232	2264.0	3029.0
28234	2.0	0.0
158674	5.0	3.0
340784	0.0	0.0
220965	414.0	158.0
349114	323.0	449.0
219995	0.0	3.0
146691	10851.0	7291.0
219990	0.0	0.0
339799	323.0	358.0
220963	1357.0	3893.0
501	4519.0	2589.0
651144	0.0	1.0
90249	102.0	55.0
504	1.0	1.0
506	24813.0	17613.0
100505659	0.0	0.0
507	0.0	0.0
509	6328.0	8288.0
101927195	0.0	0.0
