id	96f709bd-23b2-46cd-b0a0-cc2ab74ff73e	09b3ad4d-5d6f-462e-b313-964b5fb76a04
100287520	3.0	2.0
442253	0.0	2.0
442245	0.0	0.0
442247	0.0	0.0
442249	1.0	3.0
100131784	0.0	0.0
100131789	0.0	0.0
647589	0.0	0.0
10491	11517.0	11309.0
100128139	0.0	2.0
10490	6194.0	4639.0
10493	9292.0	15996.0
10492	14861.0	12640.0
10495	1118.0	660.0
100128135	3.0	7.0
10494	6404.0	5016.0
10497	2595.0	2638.0
100128136	0.0	0.0
10499	3943.0	3952.0
128506	2.0	1.0
10498	1247.0	2122.0
100128132	0.0	0.0
100128127	0.0	0.0
128500	8.0	3.0
116512	0.0	0.0
116519	7.0	0.0
105419997	6.0	16.0
100128126	0.0	3.0
100861506	0.0	0.0
10471	1239.0	1610.0
100861507	0.0	0.0
100128119	0.0	0.0
100128118	0.0	0.0
100861504	2.0	0.0
444882	2.0	5.0
442221	0.0	0.0
442211	0.0	0.0
442213	166.0	3438.0
442215	0.0	2.0
442216	3.0	1.0
116511	0.0	0.0
442217	1.0	1.0
442218	0.0	0.0
10473	4401.0	4636.0
10472	2454.0	2033.0
100533177	2.0	1.0
10475	2054.0	3215.0
100533178	0.0	0.0
100128115	0.0	1.0
10474	6665.0	8619.0
100533179	2.0	3.0
10477	3912.0	4516.0
10476	5136.0	4770.0
10479	2117.0	1616.0
10478	1777.0	1396.0
100128110	0.0	0.0
100128109	1.0	0.0
10480	7613.0	6427.0
100861516	0.0	0.0
100861517	22.0	17.0
10482	4019.0	8918.0
100861518	2.0	10.0
10481	3.0	0.0
100861519	0.0	0.0
100861513	8.0	2.0
100861514	1.0	0.0
102466806	0.0	0.0
100861515	42.0	38.0
100861510	0.0	0.0
442210	2.0	0.0
100533181	0.0	0.0
100533182	159.0	108.0
442204	3.0	2.0
442205	0.0	0.0
10484	2448.0	5057.0
100128102	0.0	0.0
10483	5517.0	3761.0
10486	874.0	796.0
10485	0.0	2.0
100128103	0.0	0.0
10488	2997.0	3595.0
10487	12283.0	22359.0
100533184	0.0	1.0
10489	5885.0	7328.0
128553	377.0	102.0
100861523	0.0	0.0
102466816	0.0	0.0
102466815	0.0	0.0
100861520	0.0	0.0
102466814	0.0	0.0
100861522	0.0	0.0
102466812	0.0	0.0
10459	428.0	1707.0
10458	1892.0	5802.0
100873519	0.0	0.0
100873518	0.0	0.0
100873517	0.0	0.0
10451	1045.0	529.0
100873512	0.0	0.0
10450	2700.0	2857.0
100873511	0.0	0.0
100873510	0.0	0.0
10452	1533.0	1958.0
10455	2806.0	2181.0
100873516	0.0	0.0
10454	1793.0	2587.0
100873515	0.0	0.0
10457	2107.0	2020.0
100873514	0.0	1.0
10456	3375.0	3279.0
100873513	2.0	0.0
346389	802.0	3547.0
10460	554.0	633.0
100861530	2.0	0.0
100873509	0.0	0.0
10469	1602.0	2034.0
100873508	0.0	0.0
100873507	0.0	0.0
100873506	0.0	0.0
10462	169.0	186.0
100873501	0.0	1.0
10461	997.0	1479.0
100873500	0.0	0.0
10464	1946.0	2330.0
10463	6498.0	4661.0
10466	3428.0	1979.0
100873505	0.0	0.0
10465	919.0	1096.0
100873504	0.0	0.0
10468	83.0	54.0
100873503	0.0	1.0
10467	3055.0	3946.0
100873502	2.0	0.0
100873530	0.0	0.0
100861549	16.0	16.0
100861545	0.0	0.0
100861546	0.0	0.0
100861547	0.0	1.0
100861548	629.0	526.0
100861541	287.0	2273.0
100861542	0.0	0.0
100861543	1.0	0.0
100861544	0.0	0.0
10437	26.0	29.0
10436	865.0	1004.0
10439	211.0	204.0
10438	1048.0	810.0
100873539	0.0	0.0
100873534	0.0	0.0
100873533	0.0	0.0
100873532	0.0	0.0
10430	4113.0	3702.0
100873531	0.0	0.0
100873538	0.0	0.0
100873537	0.0	0.0
10432	2674.0	2664.0
10435	1846.0	1299.0
100873536	11.0	17.0
10434	2056.0	1380.0
100873535	1.0	1.0
116535	51.0	59.0
100861556	0.0	0.0
116534	15.0	43.0
100861552	0.0	0.0
100861553	0.0	0.0
100861554	0.0	9.0
100861555	7.0	10.0
10447	4866.0	6591.0
100873529	0.0	0.0
116540	143.0	128.0
100861550	0.0	0.0
10449	3177.0	7167.0
100873528	0.0	0.0
100861551	0.0	0.0
116541	1745.0	1649.0
10440	2205.0	1929.0
100873523	0.0	0.0
100873522	0.0	0.0
100873521	0.0	0.0
100873520	0.0	0.0
10444	5278.0	7412.0
100873527	0.0	0.0
100873526	0.0	0.0
10443	6727.0	5740.0
10446	118.0	295.0
100873525	0.0	0.0
10445	3122.0	3332.0
100873524	0.0	0.0
102466854	0.0	0.0
100189131	0.0	0.0
346470	0.0	0.0
116496	963.0	3366.0
100533111	2.0	2.0
102466866	0.0	0.0
102466865	5.0	1.0
102466864	0.0	0.0
128467	1.0	0.0
647507	0.0	0.0
102466877	0.0	0.0
102466876	0.0	0.0
102466875	0.0	0.0
102466874	0.0	0.0
102466873	0.0	0.0
102466872	0.0	0.0
102466879	0.0	1.0
102466878	1.0	0.0
100128191	125.0	90.0
100128190	0.0	0.0
100533107	119.0	120.0
153443	835.0	746.0
100533105	5.0	7.0
647532	0.0	0.0
100533106	28.0	34.0
102466889	14.0	1.0
116461	1279.0	1551.0
100128181	0.0	0.0
100128183	5.0	8.0
102466880	0.0	0.0
128439	648.0	791.0
106182249	1.0	0.0
100128179	0.0	0.0
83394	1698.0	1142.0
100128177	1.0	0.0
100128176	3.0	2.0
100128162	0.0	0.0
10390	1976.0	1649.0
128497	47.0	54.0
647569	0.0	0.0
10392	1076.0	16627.0
10391	532.0	265.0
10394	0.0	0.0
10393	761.0	606.0
10396	21264.0	31455.0
10395	1331.0	4037.0
1719	360.0	488.0
10398	10998.0	19633.0
1718	1851.0	3649.0
100128159	0.0	0.0
10397	9954.0	8219.0
1717	1533.0	2272.0
1716	1626.0	2112.0
10399	42573.0	72289.0
128486	1176.0	826.0
128488	1.0	1.0
128481	1.0	1.0
100508120	544.0	402.0
1723	476.0	563.0
100128140	12.0	5.0
100689073	1.0	0.0
100689074	0.0	0.0
100128145	6.0	3.0
1729	8558.0	13730.0
1728	2875.0	1945.0
1727	7392.0	11305.0
1725	1973.0	2306.0
100287512	0.0	0.0
100287513	0.0	0.0
1734	26487.0	2283.0
1733	22132.0	286.0
1731	491.0	204.0
1730	517.0	529.0
1739	7948.0	4993.0
1738	4809.0	2974.0
1737	2850.0	3355.0
1736	3882.0	3651.0
1735	10.0	0.0
100287505	2.0	1.0
751580	53.0	80.0
100287502	0.0	0.0
202658	1.0	0.0
1745	36.0	18.0
1743	5417.0	6489.0
1742	334.0	1919.0
1741	3462.0	4583.0
1740	3185.0	110.0
1749	27.0	13.0
1748	12.0	50.0
1747	114.0	294.0
1746	2.0	3.0
200008	0.0	0.0
200010	34.0	17.0
1756	1127.0	9093.0
1755	5.0	65.0
1750	9.0	2.0
1759	105.0	125.0
1758	0.0	0.0
1757	210.0	220.0
1770	213.0	88.0
200014	2698.0	3777.0
1767	546.0	505.0
1763	90.0	106.0
1762	1461.0	2060.0
1761	11.0	5.0
1760	1111.0	970.0
1769	46.0	8.0
1768	1053.0	340.0
153478	1124.0	668.0
1781	4255.0	6232.0
1780	191.0	58.0
200025	0.0	1.0
1778	19623.0	21911.0
1777	4943.0	5557.0
1776	316.0	77.0
1775	55.0	268.0
1774	1768.0	1723.0
1773	891.0	918.0
200030	228.0	341.0
442190	0.0	0.0
442191	1.0	0.0
442192	0.0	0.0
153469	0.0	0.0
1791	42.0	1.0
442195	0.0	1.0
200035	210.0	689.0
442197	152.0	20.0
1789	190.0	144.0
442189	0.0	0.0
1788	1273.0	2036.0
1787	906.0	635.0
1786	1721.0	3315.0
1785	5656.0	8820.0
1783	8581.0	6462.0
1798	1688.0	2032.0
1797	731.0	1036.0
1796	661.0	1246.0
1795	4011.0	6340.0
1794	1014.0	400.0
1793	10117.0	7951.0
101180976	0.0	0.0
493753	2585.0	2060.0
550112	581.0	521.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	3.0	1.0
503635	0.0	1.0
503638	0.0	23.0
503637	0.0	0.0
10536	969.0	3670.0
503643	9.0	26.0
10535	473.0	908.0
100287472	3.0	0.0
10538	83.0	230.0
503645	10.0	4.0
10537	236.0	37.0
100287470	0.0	0.0
10539	1767.0	2417.0
503641	0.0	0.0
503640	1.0	2.0
100873677	0.0	0.0
100873676	0.0	1.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	3977.0	3959.0
493987	13.0	2.0
10534	759.0	829.0
100873679	0.0	0.0
10533	1083.0	1620.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	1.0	1.0
503627	0.0	0.0
100287463	0.0	0.0
503632	0.0	0.0
442388	0.0	0.0
503631	0.0	0.0
100287461	4.0	2.0
10549	2289.0	3256.0
503634	1.0	0.0
10548	491.0	513.0
503633	0.0	0.0
503630	6.0	1.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	4595.0	7255.0
10541	9254.0	9815.0
100873664	0.0	0.0
10540	5339.0	6840.0
100873663	0.0	0.0
10542	2592.0	3163.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	180.0	483.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	4.0	2.0
100873690	0.0	0.0
100873695	4.0	1.0
100873694	0.0	3.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	2095.0	3152.0
10513	4014.0	2927.0
10516	2114.0	1403.0
10518	310.0	463.0
10517	73.0	8.0
10519	5152.0	7085.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	1.0
100873696	0.0	0.0
100131614	16.0	13.0
100131616	0.0	0.0
10512	276.0	418.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	0.0	0.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	1.0	0.0
503646	0.0	0.0
100287441	0.0	0.0
503648	0.0	2.0
10525	14809.0	7407.0
58503	0.0	0.0
10524	3276.0	2623.0
58505	3208.0	3539.0
10527	14412.0	12395.0
58504	476.0	351.0
10526	4792.0	3107.0
10529	31549.0	6977.0
10528	3158.0	3601.0
58500	1738.0	1374.0
100873688	0.0	0.0
100873687	0.0	0.0
100131623	1.0	4.0
100131624	0.0	0.0
100873686	0.0	0.0
100873685	0.0	0.0
10521	33622.0	37229.0
10520	1295.0	1010.0
58506	3765.0	5952.0
10523	2643.0	2922.0
58509	870.0	1203.0
58508	7536.0	6051.0
10522	4183.0	4181.0
100033398	0.0	1.0
100131629	0.0	0.0
100873689	1.0	0.0
442361	1.0	0.0
58513	1897.0	2497.0
58516	2057.0	3636.0
58510	0.0	0.0
58512	60.0	126.0
58511	16.0	6.0
58517	6994.0	7099.0
105371564	7.0	8.0
100131638	2.0	0.0
58525	2084.0	3036.0
58524	786.0	200.0
10505	544.0	845.0
58527	1091.0	1589.0
58526	1609.0	1990.0
10507	2855.0	2884.0
100131641	0.0	0.0
10509	6566.0	18522.0
58529	220.0	376.0
58528	6034.0	1106.0
10501	39.0	957.0
10500	100.0	385.0
58530	0.0	0.0
442384	0.0	0.0
58538	13.0	4.0
58531	0.0	0.0
58533	3487.0	3564.0
100131656	0.0	2.0
100287404	0.0	0.0
100131661	1.0	0.0
503694	0.0	0.0
503693	258.0	55.0
493913	0.0	0.0
493911	302.0	153.0
751599	0.0	0.0
285033	240.0	172.0
100128017	0.0	0.0
442320	0.0	0.0
116412	240.0	277.0
442317	0.0	0.0
442318	0.0	0.0
442319	44.0	38.0
493901	0.0	0.0
100128015	1.0	0.0
100128010	31.0	9.0
493900	339.0	231.0
100128012	4.0	2.0
100128011	1.0	0.0
285045	2.0	11.0
442304	3.0	0.0
442308	0.0	0.0
285051	2.0	2.0
10590	23.0	0.0
10592	1665.0	1766.0
10591	802.0	535.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	0.0	0.0
10594	18547.0	18375.0
100873611	0.0	0.0
10595	0.0	3.0
10598	2665.0	3522.0
100873615	0.0	0.0
100873614	0.0	2.0
100873613	0.0	0.0
10599	0.0	0.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	1.0	0.0
100873606	0.0	0.0
100873605	1.0	0.0
442325	13.0	17.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	0.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	142.0	833.0
10570	58.0	834.0
116447	2378.0	2667.0
116449	33.0	13.0
116448	2.0	2.0
10579	8174.0	1835.0
100873639	0.0	0.0
100873638	4.0	5.0
10572	2526.0	2751.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	8598.0	10337.0
100873631	0.0	0.0
10573	2305.0	2495.0
100873630	1.0	0.0
10576	4668.0	5025.0
100873637	2.0	2.0
10575	8272.0	8085.0
100873636	0.0	0.0
10578	88.0	387.0
100873635	0.0	1.0
10577	18326.0	110814.0
100873634	0.0	0.0
10581	788.0	2370.0
10580	410.0	343.0
116437	18.0	0.0
100873629	0.0	0.0
116441	281.0	1215.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	48.0	21.0
116442	398.0	385.0
116444	12.0	25.0
128414	22.0	675.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	1635.0	2043.0
100873620	0.0	0.0
10584	165.0	30.0
10587	1107.0	1423.0
100873626	0.0	0.0
10586	173.0	4.0
100873625	0.0	0.0
10589	4915.0	8861.0
100873624	0.0	0.0
10588	297.0	236.0
100873623	0.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	32.0	200.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	2.0
10558	5014.0	4313.0
10557	784.0	859.0
10559	777.0	708.0
10550	7291.0	10112.0
100873655	0.0	1.0
100873654	0.0	0.0
10552	6006.0	6539.0
100873653	0.0	0.0
10551	293.0	10557.0
100873652	0.0	0.0
10554	4471.0	4357.0
100873659	0.0	0.0
10553	2254.0	1573.0
128408	1.0	0.0
100873658	0.0	0.0
10556	1072.0	932.0
100873657	0.0	0.0
10555	2797.0	5768.0
100873656	0.0	1.0
102466723	0.0	0.0
102466722	0.0	19.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	37.0	11.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	3.0	2.0
102466725	0.0	0.0
102466724	2.0	1.0
10569	5392.0	4274.0
100287482	51.0	51.0
100287483	1.0	3.0
10568	1666.0	275121.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	817.0	948.0
100873644	0.0	0.0
10560	2852.0	867.0
100873643	0.0	0.0
10563	2363.0	96.0
100873642	0.0	0.0
10562	41.0	3.0
100873641	0.0	0.0
10565	5636.0	7187.0
100873648	1.0	0.0
10564	8749.0	10140.0
100873647	0.0	0.0
10567	3346.0	3144.0
100873646	0.0	0.0
10566	525.0	187.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	1.0	0.0
102466731	0.0	2.0
116369	121.0	302.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	2.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	5.0	73.0
574036	229.0	433.0
574038	0.0	0.0
83479	1133.0	706.0
116379	30.0	0.0
100128092	3.0	1.0
83478	4683.0	345.0
83473	982.0	133.0
83475	396.0	482.0
100128098	3.0	0.0
102466745	0.0	0.0
102466744	0.0	0.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	1911.0	1140.0
102466741	0.0	0.0
102466740	0.0	0.0
128346	243.0	721.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	528.0	675.0
100128083	3.0	1.0
83468	3585.0	120.0
100128081	6.0	4.0
83461	117.0	150.0
128338	2093.0	1810.0
83464	3218.0	2002.0
83463	114.0	209.0
83460	80.0	112.0
100189028	1.0	15.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	0.0
102466750	0.0	0.0
153339	5018.0	3702.0
116349	546.0	370.0
102466759	0.0	0.0
102466758	0.0	1.0
102466757	0.0	0.0
100128071	135.0	129.0
346562	2.0	0.0
647415	1.0	0.0
128322	0.0	0.0
1809	4126.0	30801.0
116337	1.0	0.0
153328	3.0	149.0
1800	6.0	4.0
100128061	0.0	1.0
100128060	61.0	28.0
100128062	0.0	0.0
1808	2058.0	2733.0
83483	6842.0	14063.0
1807	0.0	3.0
1806	1921.0	1923.0
1805	2227.0	5.0
83480	726.0	604.0
1804	7421.0	122.0
1803	144.0	12767.0
1802	655.0	724.0
83482	4.0	2.0
1801	1026.0	1216.0
83481	91.0	1236.0
131965	675.0	614.0
1811	27.0	3.0
1810	3467.0	3409.0
143941	36.0	7.0
1819	1553.0	1689.0
1818	0.0	0.0
1817	0.0	0.0
1816	0.0	0.0
1815	62.0	29.0
100128054	20.0	16.0
1814	1.0	0.0
285084	1.0	0.0
1813	0.0	34.0
1812	8.0	0.0
100128055	2.0	6.0
647436	42.0	8.0
128387	1336.0	901.0
131973	0.0	0.0
1822	13600.0	14755.0
1821	1.0	4.0
1820	246.0	693.0
100128041	0.0	0.0
1829	10979.0	12346.0
1828	0.0	0.0
1827	2308.0	1923.0
285093	14.0	1.0
1826	3.0	6.0
100128043	0.0	0.0
1825	73.0	179.0
100128042	0.0	0.0
1824	1010.0	2728.0
1823	0.0	0.0
100128044	1.0	0.0
407977	0.0	1.0
407975	101.0	32.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	1.0	1.0
1832	28570.0	62930.0
1831	44231.0	15884.0
1830	27.0	1.0
574016	0.0	0.0
100128036	0.0	0.0
1839	611.0	1089.0
1838	2124.0	1135.0
346528	10.0	0.0
1837	2882.0	1970.0
1836	1384.0	2291.0
346525	1.0	0.0
1834	0.0	1.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	290.0	151.0
1843	84888.0	35157.0
1842	661.0	102.0
1841	543.0	972.0
1840	457.0	736.0
574028	5.0	0.0
574029	2.0	1.0
100128025	85.0	23.0
1849	559.0	1627.0
346517	0.0	0.0
1848	2855.0	32180.0
1847	438.0	15872.0
100128020	0.0	0.0
1846	267.0	2021.0
100128023	1.0	0.0
1845	4699.0	4525.0
153396	1663.0	978.0
1855	2535.0	6227.0
1854	3355.0	2069.0
100131671	3.0	3.0
1852	1.0	6.0
1850	254.0	806.0
100131678	0.0	0.0
1859	6864.0	5685.0
1857	4488.0	6017.0
1856	2158.0	2769.0
724068	0.0	0.0
724067	0.0	0.0
202781	1262.0	702.0
1861	2143.0	2592.0
100131688	0.0	0.0
1869	95.0	563.0
724094	2.0	0.0
1880	729.0	466.0
1877	1371.0	2242.0
100131691	166.0	117.0
1876	693.0	633.0
1875	709.0	625.0
83417	30.0	0.0
100131693	42.0	18.0
100327036	0.0	2.0
83416	488.0	17.0
200132	1.0	4.0
1874	2020.0	2633.0
1872	2.0	1.0
1871	1509.0	1823.0
1870	66.0	97.0
1879	416.0	219.0
724087	19.0	11.0
1891	4436.0	6592.0
1890	974.0	954.0
83401	1.0	9.0
1889	11037.0	55020.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	3373.0	1679.0
58472	1658.0	1942.0
200149	0.0	1.0
58475	186.0	533.0
724038	4.0	0.0
83439	1917.0	1214.0
1896	2102.0	319.0
58477	2690.0	1854.0
58476	4614.0	2738.0
1894	466.0	651.0
1893	142.0	1684.0
1892	6647.0	6668.0
58478	2384.0	2658.0
200150	30.0	2.0
724022	0.0	0.0
58484	56.0	131.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1217.0	1193.0
724024	0.0	0.0
58486	3909.0	2984.0
58485	2658.0	4664.0
724023	0.0	0.0
58480	2998.0	9854.0
724029	14.0	6.0
200159	2.0	12.0
724028	0.0	0.0
724027	0.0	0.0
58488	812.0	967.0
58487	4863.0	3555.0
200162	331.0	124.0
58489	898.0	3355.0
58495	617.0	644.0
724059	0.0	0.0
58494	959.0	567.0
58497	4947.0	2657.0
58496	70.0	90.0
58491	448.0	429.0
58490	3307.0	2110.0
58493	2065.0	1395.0
58492	221.0	160.0
58499	2694.0	3612.0
58498	0.0	0.0
200172	5.0	8.0
83451	2067.0	3331.0
83450	1453.0	834.0
83452	1226.0	780.0
153364	583.0	435.0
83448	2093.0	1195.0
200186	2988.0	4247.0
83447	3.0	0.0
200185	685.0	1207.0
83449	19.0	11.0
83444	172.0	198.0
83443	2913.0	3124.0
83446	0.0	0.0
83445	4.0	1.0
83440	2677.0	3468.0
83442	2667.0	10336.0
114984	1088.0	1185.0
114987	946.0	347.0
391603	0.0	0.0
10657	11097.0	12634.0
126969	407.0	511.0
10656	209.0	1169.0
10659	3243.0	3872.0
10658	7007.0	6364.0
114990	989.0	11204.0
114991	1946.0	2051.0
10651	1546.0	1707.0
10650	88.0	359.0
10653	38034.0	43670.0
10652	3647.0	4493.0
342667	2.0	5.0
10655	2.0	0.0
643812	0.0	0.0
342666	8.0	2.0
10654	2387.0	2360.0
136306	63.0	532.0
126961	0.0	0.0
10668	1322.0	855.0
10667	1715.0	1384.0
643827	4.0	4.0
10669	18.0	9.0
10660	1.0	1.0
10661	5.0	2.0
731220	4.0	22.0
138971	0.0	0.0
10664	3853.0	4130.0
10663	197.0	58.0
10666	139.0	38.0
731223	40.0	11.0
10665	2.0	6.0
136319	14709.0	9764.0
163933	10.0	19.0
317691	0.0	0.0
339005	247.0	154.0
10635	143.0	147.0
10634	353.0	952.0
10637	1.0	1.0
10636	823.0	642.0
10638	0.0	0.0
114971	805.0	846.0
10631	657.0	3269.0
643836	3419.0	1549.0
10630	111.0	63.0
643837	476.0	609.0
10633	9.0	15.0
643834	3.0	0.0
10632	6779.0	8011.0
100124394	0.0	0.0
10645	1986.0	2579.0
10648	0.0	0.0
10647	9.0	0.0
148304	279.0	186.0
114960	2.0	0.0
10640	3913.0	2831.0
136332	75.0	14.0
10642	8.0	3.0
643847	0.0	0.0
10641	895.0	988.0
10644	1112.0	5980.0
10643	73.0	43.0
317671	168.0	143.0
643862	0.0	1.0
391642	0.0	0.0
10609	1509.0	1502.0
391647	3.0	2.0
10613	3356.0	4710.0
10612	394.0	393.0
10615	1171.0	517.0
10614	2547.0	3323.0
10617	2822.0	2754.0
401525	0.0	0.0
10616	3411.0	5238.0
10618	26205.0	19298.0
643854	7.0	1.0
643853	138.0	74.0
643859	0.0	0.0
10611	6580.0	4382.0
10610	2232.0	2567.0
643872	6.0	3.0
643873	298.0	257.0
643870	24.0	15.0
317684	2.0	1.0
391655	1.0	0.0
391657	0.0	0.0
391656	5.0	3.0
317687	0.0	0.0
10623	1448.0	1848.0
10626	334.0	536.0
10625	5394.0	8110.0
10628	103988.0	134698.0
10627	8874.0	18131.0
10629	833.0	746.0
342618	3.0	1.0
643865	0.0	0.0
643866	193.0	363.0
10620	282.0	195.0
10622	186.0	77.0
10621	1031.0	610.0
101954275	0.0	1.0
101954276	18.0	0.0
643880	0.0	0.0
101954273	1.0	8.0
643884	0.0	0.0
101954277	13.0	1.0
101954278	3.0	7.0
102464817	0.0	0.0
653203	1.0	1.0
391622	0.0	0.0
388011	309.0	68.0
83606	3295.0	4375.0
101954271	0.0	0.0
83605	1141.0	4371.0
101954272	5.0	3.0
83608	740.0	735.0
83607	2050.0	1585.0
151903	1799.0	3037.0
401507	0.0	0.0
317649	4955.0	5105.0
391627	0.0	0.0
401505	804.0	736.0
388007	0.0	0.0
317648	1416.0	1586.0
100419709	4.0	3.0
100419705	1.0	0.0
643875	0.0	0.0
401509	136.0	26.0
401508	0.0	0.0
101954264	14.0	2.0
138948	50.0	24.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	1.0	1.0
102464827	0.0	0.0
391630	29.0	2.0
102464828	0.0	0.0
317662	2038.0	2043.0
100419711	1.0	4.0
102464825	0.0	0.0
56000	0.0	2.0
391632	1.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	106.0	80.0
102464824	0.0	0.0
56005	2615.0	4188.0
10602	1170.0	6828.0
56006	1137.0	2570.0
83604	3642.0	947.0
10603	265.0	346.0
10606	4121.0	3293.0
100419717	0.0	7.0
56001	0.0	0.0
10605	3051.0	3503.0
10608	5685.0	8662.0
10607	1919.0	2469.0
10600	4209.0	2281.0
101929254	0.0	0.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	1.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	0.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	4572.0	3937.0
102464832	0.0	0.0
100271849	30.0	8.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	3.0	0.0
112399	63.0	1364.0
112398	1024.0	1616.0
100419735	0.0	0.0
391697	0.0	0.0
391696	0.0	0.0
100419733	3.0	3.0
388021	1.0	2.0
100419734	0.0	2.0
391698	0.0	1.0
100419731	0.0	0.0
100271836	112.0	82.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	7.0
388015	1.0	0.0
101954204	0.0	0.0
199953	861.0	554.0
161357	6.0	2.0
100420734	0.0	0.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	6.0	0.0
731275	46.0	25.0
199920	37.0	8.0
222826	3.0	5.0
101929286	1.0	0.0
391670	0.0	2.0
391672	5.0	3.0
161342	4.0	7.0
148398	43.0	661.0
100419758	502.0	292.0
100419751	0.0	2.0
124359	288.0	323.0
101929293	53.0	33.0
100420752	1.0	0.0
100420754	0.0	0.0
10691	950.0	1282.0
10690	1.0	0.0
101929212	29.0	85.0
101929218	0.0	0.0
388076	2.0	1.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	0.0
151963	204.0	481.0
10693	370.0	237.0
10692	14.0	13.0
10695	3162.0	4897.0
10694	6629.0	8326.0
10699	52.0	22.0
101929221	1.0	0.0
100420763	1.0	0.0
101929225	1.0	2.0
101929222	3.0	0.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	1170.0	1319.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	25.0	6.0
101929238	0.0	0.0
220213	2517.0	2347.0
10678	1820.0	2156.0
151987	5370.0	3953.0
10671	2155.0	2019.0
10670	5144.0	5464.0
10673	251.0	133.0
10672	5479.0	3222.0
10675	42.0	84.0
10677	270.0	251.0
100419793	0.0	0.0
100420784	0.0	0.0
100420786	0.0	2.0
101929247	0.0	0.0
100420787	6.0	9.0
101929244	0.0	0.0
220202	2.0	5.0
222865	19.0	304.0
10682	975.0	1423.0
10681	3088.0	3831.0
10683	12.0	13.0
10686	71.0	3783.0
136371	1.0	0.0
643803	0.0	0.0
10687	165.0	321.0
100419682	0.0	0.0
100420678	78.0	42.0
222894	0.0	0.0
100419687	1.0	1.0
283807	183.0	158.0
653194	0.0	0.0
83598	25.0	7.0
83597	9.0	0.0
653199	48.0	54.0
83594	2316.0	1305.0
83593	1007.0	2128.0
83596	211.0	485.0
83595	119.0	179.0
83590	1691.0	2120.0
653190	7.0	251.0
653192	0.0	0.0
83592	633.0	29.0
83591	456.0	442.0
