id	289c081b-c496-44f5-b6b3-f33887932d83	35db9996-d6b9-470f-99be-1dc18bd98673
106481786	2.0	0.0
106481783	1.0	0.0
283523	1.0	0.0
106481784	0.0	0.0
100310869	2.0	0.0
100271297	0.0	0.0
283521	30.0	2.0
100271296	0.0	0.0
645834	4.0	4.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	1.0	1.0
100271295	1.0	1.0
645836	0.0	0.0
100271294	0.0	0.0
8266	2041.0	1337.0
93426	38.0	3.0
8269	642.0	248.0
106481789	0.0	0.0
106481787	0.0	0.0
106481788	0.0	4.0
81439	0.0	0.0
8263	450.0	506.0
8260	1444.0	2114.0
283518	21.0	12.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	1.0	2.0
81448	0.0	0.0
106481791	0.0	1.0
283514	9.0	2.0
106481796	18.0	3.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	2.0	2.0
645846	2.0	1.0
100271288	0.0	0.0
645843	0.0	0.0
81440	18.0	4.0
100271284	0.0	0.0
8277	8.0	3.0
645864	3.0	3.0
342374	1.0	1.0
440714	0.0	1.0
342372	9.0	7.0
342371	3238.0	778.0
440712	365.0	115.0
106481756	0.0	0.0
8270	848.0	601.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	2072.0	1096.0
728215	45.0	55.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	110.0	25.0
81479	0.0	0.0
100310849	3.0	1.0
106481760	0.0	0.0
100310846	25.0	10.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	0.0	0.0
106481762	0.0	0.0
81470	0.0	0.0
100271274	1.0	2.0
100310841	2.0	1.0
81472	0.0	0.0
81473	0.0	0.0
100310840	117.0	60.0
100271273	0.0	0.0
645859	0.0	0.0
8288	27.0	7.0
8289	7938.0	1323.0
8287	1.0	0.0
643210	9.0	4.0
106481767	0.0	0.0
728207	0.0	1.0
106481768	0.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	3.0	0.0
106481769	0.0	0.0
106481770	1.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	1.0	1.0
100271267	0.0	0.0
100310856	2.0	0.0
106481772	0.0	0.0
81465	0.0	0.0
81466	1.0	0.0
106481773	0.0	0.0
100310853	1.0	1.0
100271263	0.0	2.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	16.0	8.0
100271262	1.0	0.0
100310851	0.0	0.0
342358	1.0	0.0
342357	488.0	252.0
100310850	0.0	1.0
100271261	2.0	0.0
643220	3.0	4.0
643224	193.0	348.0
645884	0.0	0.0
8291	1334.0	1762.0
401136	2.0	1.0
106481734	6.0	4.0
8292	198.0	153.0
401135	2.0	0.0
106481735	6.0	4.0
106481732	1.0	0.0
8290	0.0	0.0
106481733	0.0	0.0
8295	5244.0	1642.0
106481738	0.0	0.0
93474	162.0	34.0
106481739	0.0	0.0
8293	2.0	1.0
106481736	0.0	0.0
106481737	0.0	0.0
8294	348.0	179.0
106481741	0.0	0.0
106481742	7.0	5.0
100271259	1.0	1.0
100271258	1.0	0.0
106481740	0.0	0.0
81492	257.0	96.0
100271253	2.0	0.0
645879	0.0	0.0
81493	90.0	56.0
81494	0.0	0.0
100271254	0.0	0.0
283562	0.0	0.0
81490	1907.0	1747.0
81491	62.0	10.0
342346	66.0	13.0
100271250	1.0	1.0
100873064	0.0	0.0
643232	1.0	0.0
100873065	6.0	0.0
106481745	0.0	0.0
401124	316.0	3.0
106481746	0.0	0.0
106481743	0.0	4.0
106481744	26.0	25.0
106481749	0.0	0.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	2.0	0.0
100271245	1.0	0.0
106481753	6.0	1.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	2.0	0.0
106481751	1.0	1.0
401115	309.0	1100.0
81488	1725.0	787.0
283554	133.0	78.0
283553	6.0	2.0
100271244	0.0	0.0
643226	1.0	0.0
283551	222.0	27.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	46.0	36.0
93492	28.0	9.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	1.0	0.0
106481711	1.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	1.0
106481715	0.0	0.0
401109	9.0	0.0
100271235	0.0	0.0
283547	20.0	4.0
401106	136.0	34.0
100271234	0.0	0.0
106481720	0.0	2.0
100271230	0.0	0.0
643236	59.0	54.0
100271233	0.0	0.0
100271232	4.0	2.0
643253	338.0	144.0
93487	5784.0	1958.0
106481729	6.0	0.0
643255	11.0	3.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	5.0	2.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	1.0	0.0
283537	1247.0	749.0
100271229	6.0	0.0
100271224	0.0	0.0
106481730	0.0	0.0
100271223	2.0	0.0
106481731	1.0	0.0
100271226	3.0	0.0
100271225	0.0	1.0
100271220	0.0	0.0
100271222	0.0	0.0
344978	3.0	0.0
100271221	1.0	0.0
138716	1028.0	875.0
780852	0.0	0.0
728276	0.0	1.0
780853	0.0	0.0
728279	0.0	0.0
138715	4.0	2.0
780851	3.0	0.0
100126356	0.0	0.0
285796	3.0	1.0
81607	72.0	453.0
81608	2492.0	763.0
81609	1989.0	1341.0
81603	8612.0	4431.0
81605	3023.0	1801.0
81606	18823.0	7728.0
81610	107.0	21.0
56654	2820.0	8750.0
56655	1453.0	699.0
81611	4481.0	2121.0
56650	4587.0	1322.0
29028	1196.0	565.0
283129	37.0	2.0
56651	1.0	0.0
56652	496.0	204.0
100126354	0.0	0.0
100126355	0.0	0.0
56658	1303.0	556.0
283120	70.0	346.0
56659	360.0	129.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	1.0	0.0
106481707	0.0	0.0
106481708	0.0	1.0
100126345	0.0	0.0
728262	5.0	0.0
138724	9.0	2.0
100126346	0.0	0.0
100126347	0.0	0.0
728264	43.0	75.0
100126348	2.0	0.0
728263	5.0	2.0
106481701	0.0	0.0
106481702	1.0	0.0
56660	188.0	11.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	3964.0	887.0
100190924	0.0	2.0
56666	459.0	301.0
30012	1.0	0.0
29034	0.0	0.0
56667	3.0	1.0
106865375	0.0	0.0
81602	1182.0	388.0
30014	0.0	0.0
106865374	0.0	0.0
56662	1.0	3.0
30011	6313.0	1137.0
283116	0.0	0.0
56663	0.0	0.0
30010	0.0	0.0
56664	5.0	0.0
100190923	0.0	1.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	1.0	1.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	1.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	2404.0	2072.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	2412.0	1476.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	48.0	17.0
100381202	0.0	0.0
56670	1168.0	218.0
81626	2.0	0.0
81627	1587.0	455.0
81628	3122.0	1776.0
56676	0.0	0.0
30001	2895.0	1973.0
54012	0.0	0.0
56677	0.0	0.0
246175	3965.0	847.0
56672	994.0	487.0
246176	15.0	58.0
56673	3.0	1.0
54016	0.0	0.0
283106	12.0	1.0
30000	4434.0	3066.0
56674	5032.0	2421.0
54015	0.0	0.0
81631	5351.0	2472.0
56675	174.0	32.0
54014	4756.0	1836.0
283104	196.0	86.0
100126330	0.0	0.0
30009	458.0	28.0
283102	4.0	3.0
100126331	0.0	0.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	2.0	1.0
30008	5697.0	3586.0
100128991	0.0	0.0
100128990	0.0	0.0
66002	43.0	35.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	241.0	421.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	0.0
66004	924.0	796.0
100126325	0.0	0.0
66005	4437.0	3501.0
100126326	0.0	0.0
81618	10679.0	3194.0
81619	5721.0	3318.0
56681	5538.0	2568.0
66008	4475.0	2840.0
29018	1.0	0.0
81614	1743.0	222.0
54020	2373.0	1163.0
81615	421.0	90.0
81616	12.0	3.0
81617	1037.0	232.0
767846	46.0	7.0
81621	180.0	140.0
81622	2494.0	1244.0
246184	449.0	142.0
767851	2.0	1.0
81623	0.0	0.0
54022	1.0	2.0
81624	107.0	15.0
767853	0.0	0.0
54021	12.0	3.0
56683	1493.0	1167.0
54028	41.0	36.0
54027	0.0	0.0
29015	2670.0	407.0
54026	0.0	0.0
767850	0.0	0.0
81620	392.0	754.0
54025	0.0	0.0
100128982	0.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	0.0	0.0
246181	19.0	22.0
246182	0.0	0.0
100126316	0.0	0.0
728233	118.0	35.0
283171	0.0	0.0
100126317	6.0	0.0
100126318	1.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	1.0	1.0
100126313	1.0	0.0
285753	468.0	142.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	0.0	0.0
114785	5181.0	4213.0
285755	826.0	95.0
114786	64.0	7.0
114787	85.0	152.0
114788	1.0	1.0
285758	52.0	123.0
114789	3171.0	218.0
54031	8.0	1.0
728239	0.0	0.0
54035	0.0	0.0
54034	0.0	0.0
114790	1549.0	559.0
54033	236.0	58.0
54032	0.0	0.0
114791	1224.0	323.0
54039	90.0	12.0
114792	166.0	15.0
126767	0.0	0.0
114793	4217.0	2732.0
54038	1.0	1.0
100190954	0.0	0.0
114794	14.0	3.0
114795	999.0	94.0
54036	0.0	0.0
93627	1844.0	598.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	1.0	0.0
283162	0.0	0.0
93621	16719.0	6510.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	628.0	298.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	2561.0	1228.0
100126302	0.0	1.0
100128963	3.0	1.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	14.0	1.0
100126309	0.0	0.0
728226	1.0	1.0
54041	0.0	2.0
728228	1.0	0.0
54045	1.0	0.0
645809	0.0	0.0
54044	0.0	0.0
645808	0.0	0.0
114780	163.0	27.0
54043	1.0	1.0
645807	2.0	0.0
114781	1459.0	855.0
126755	9.0	1.0
54049	0.0	2.0
114783	701.0	492.0
54048	1.0	0.0
114784	46.0	66.0
283159	0.0	0.0
54047	0.0	0.0
100128961	3.0	1.0
645805	102.0	7.0
283152	70.0	158.0
66035	1143.0	445.0
283150	2.0	0.0
728255	0.0	0.0
93654	4.0	2.0
66036	1069.0	424.0
93653	336.0	77.0
100271192	0.0	0.0
100271191	0.0	0.0
66037	4.0	0.0
93650	11.0	7.0
81669	8056.0	7762.0
54053	8.0	5.0
54052	0.0	0.0
114769	285.0	146.0
54051	0.0	0.0
54050	1.0	1.0
54055	175.0	49.0
100190938	65.0	29.0
54054	14.0	3.0
114770	25.0	2.0
114771	0.0	3.0
54059	870.0	859.0
283149	2542.0	273.0
54058	291.0	293.0
93649	34.0	10.0
645811	99.0	294.0
81671	16270.0	9822.0
100271199	1.0	1.0
100190939	1066.0	394.0
283143	178.0	192.0
100271196	0.0	0.0
93643	2298.0	951.0
100128946	0.0	0.0
285780	29.0	0.0
285782	6.0	0.0
100271180	0.0	0.0
285785	76.0	47.0
100190952	3.0	4.0
54064	0.0	0.0
728248	0.0	0.0
114757	997.0	1439.0
114758	0.0	0.0
54067	115.0	24.0
100190947	0.0	0.0
100190949	2.0	0.0
54065	3.0	1.0
114760	0.0	0.0
114761	0.0	0.0
126731	599.0	170.0
54069	515.0	172.0
283131	94451.0	100090.0
283130	1841.0	914.0
692157	5.0	0.0
692158	0.0	0.0
138799	5.0	0.0
440498	912.0	1413.0
124152	1244.0	371.0
199704	688.0	209.0
124149	4.0	1.0
163747	3.0	0.0
692146	1.0	0.0
692147	9.0	0.0
692148	10.0	1.0
692149	0.0	0.0
163742	24.0	5.0
199713	48.0	1.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	0.0	0.0
148145	0.0	0.0
126792	1494.0	1183.0
378008	0.0	0.0
378009	0.0	0.0
29089	218.0	113.0
29088	1245.0	605.0
29087	2480.0	2632.0
378010	0.0	0.0
148137	688.0	185.0
126789	399.0	565.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	232.0	224.0
29081	1266.0	757.0
29080	1883.0	618.0
283189	0.0	0.0
29086	1754.0	1240.0
29085	4159.0	6371.0
29083	706.0	264.0
100381270	171.0	8.0
200810	121.0	79.0
114796	676.0	139.0
148156	1372.0	344.0
114798	1.0	0.0
114799	1696.0	505.0
29099	1781.0	1363.0
29098	562.0	657.0
378001	0.0	0.0
29093	1005.0	971.0
29092	1029.0	337.0
29091	1768.0	612.0
29090	1126.0	294.0
56603	1081.0	48.0
29097	1221.0	1228.0
56604	5.0	4.0
56605	2458.0	403.0
29095	1105.0	680.0
151790	21.0	0.0
283174	1404.0	451.0
56606	326.0	65.0
29094	409.0	263.0
692199	0.0	0.0
391002	0.0	0.0
440459	28.0	9.0
391004	0.0	0.0
780816	0.0	0.0
124199	28.0	8.0
391003	1.0	0.0
30062	0.0	0.0
440456	1005.0	573.0
780814	11.0	4.0
30061	8378.0	2991.0
780815	0.0	0.0
780812	0.0	0.0
780813	2.0	0.0
440452	0.0	2.0
780810	1.0	0.0
780811	0.0	0.0
29068	3650.0	1095.0
29066	3612.0	980.0
29063	564.0	192.0
29062	1094.0	507.0
56616	517.0	130.0
163702	1014.0	317.0
391013	2.0	0.0
391012	0.0	0.0
100381215	0.0	1.0
29079	2435.0	1045.0
29078	707.0	314.0
56623	1364.0	904.0
56624	39.0	22.0
29071	1434.0	394.0
29070	329.0	130.0
29075	40.0	8.0
29074	2155.0	1253.0
29072	6185.0	1824.0
163732	861.0	718.0
200845	530.0	197.0
148103	494.0	226.0
200844	52.0	15.0
440482	211.0	54.0
151742	1609.0	778.0
163720	1.0	15.0
148113	400.0	170.0
440465	2103.0	1753.0
29057	10.0	0.0
148109	3.0	6.0
29058	6781.0	2478.0
56647	2795.0	1211.0
56648	327.0	67.0
56649	12.0	25.0
440419	0.0	0.0
440416	23.0	19.0
8303	3852.0	1633.0
643157	0.0	1.0
200879	45.0	899.0
440406	1.0	0.0
8301	7532.0	2994.0
643155	2675.0	1286.0
8302	36.0	1.0
440400	405.0	263.0
199675	7.0	6.0
8310	870.0	717.0
124093	120.0	163.0
8314	4546.0	2433.0
8315	1437.0	730.0
8312	2368.0	1541.0
342096	0.0	0.0
8313	1188.0	294.0
440435	6.0	0.0
643160	0.0	0.0
643161	0.0	0.0
643159	7.0	4.0
8309	1755.0	1264.0
8321	6987.0	6175.0
8322	1933.0	1443.0
8320	893.0	20.0
8325	1052.0	254.0
8326	17.0	24.0
8323	2545.0	791.0
8324	1293.0	211.0
440423	576.0	778.0
200894	1039.0	297.0
643171	8.0	18.0
200895	737.0	163.0
8318	189.0	130.0
8317	278.0	120.0
8332	1.0	2.0
692110	1.0	0.0
8333	3.0	0.0
692111	0.0	0.0
8330	0.0	0.0
8331	2.0	0.0
8336	14.0	2.0
8337	0.0	0.0
8334	3327.0	1041.0
8335	0.0	0.0
148046	84.0	40.0
106481699	0.0	1.0
643182	0.0	0.0
643180	160.0	126.0
643181	0.0	0.0
8329	6.0	2.0
8328	2.0	3.0
8343	1.0	0.0
643198	0.0	0.0
8344	6.0	1.0
8341	79.0	19.0
8342	0.0	0.0
8347	89.0	28.0
8348	2.0	1.0
643199	0.0	0.0
8345	17.0	6.0
8346	0.0	1.0
692106	0.0	0.0
692107	0.0	0.0
161003	0.0	0.0
692108	0.0	0.0
692109	3.0	4.0
643193	1.0	0.0
8340	4.0	0.0
8338	24.0	20.0
8339	35.0	14.0
8354	1.0	0.0
8355	20.0	2.0
8352	4.0	1.0
8353	55.0	12.0
8358	2.0	0.0
8359	0.0	0.0
8356	2.0	1.0
8357	36.0	31.0
222235	65.0	19.0
106481679	0.0	0.0
222236	1567.0	439.0
106481677	2.0	1.0
222234	271.0	127.0
106481678	0.0	0.0
8350	4.0	0.0
8351	14.0	8.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	1.0
106481680	0.0	0.0
106481681	1.0	0.0
106481686	0.0	0.0
106481687	2.0	0.0
106481684	1.0	0.0
106481685	0.0	0.0
8349	1176.0	642.0
8365	119.0	21.0
8366	2.0	2.0
8363	7.0	18.0
8364	4.0	1.0
8369	0.0	0.0
163688	16.0	16.0
8367	6.0	4.0
8368	1.0	0.0
106481688	0.0	0.0
222223	848.0	236.0
106481689	2.0	1.0
8361	2.0	0.0
222229	1140.0	672.0
8362	6.0	1.0
8360	2.0	5.0
106481693	22.0	4.0
106481694	28.0	32.0
106481691	1.0	2.0
106481692	22.0	29.0
106481697	1.0	2.0
106481698	0.0	0.0
106481695	12.0	4.0
106481696	1.0	0.0
342035	33.0	134.0
344697	37.0	5.0
106481690	7.0	3.0
728310	4.0	0.0
285830	236.0	72.0
8379	1712.0	1397.0
93556	1.0	3.0
106481657	1.0	0.0
728318	0.0	0.0
106481658	1.0	0.0
222255	746.0	199.0
106481655	0.0	0.0
285834	66.0	59.0
222256	410.0	89.0
106481656	1.0	0.0
8372	82.0	36.0
93550	905.0	207.0
8373	1.0	0.0
106481659	0.0	0.0
8370	5.0	6.0
728315	5.0	0.0
81577	1450.0	678.0
106481660	0.0	1.0
81578	110.0	4.0
106481661	0.0	0.0
81579	2217.0	1149.0
81573	1488.0	494.0
106481664	0.0	0.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	3826.0	1715.0
106481662	0.0	0.0
81576	1959.0	1600.0
106481663	13.0	4.0
81570	569.0	608.0
100271178	6.0	4.0
81571	1025.0	267.0
81572	986.0	549.0
645715	33.0	25.0
8387	0.0	0.0
8388	0.0	0.0
728300	7.0	1.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	1351.0	856.0
8383	0.0	0.0
285848	26.0	2.0
8384	0.0	0.0
285849	42.0	49.0
8382	601.0	326.0
81566	1738.0	1006.0
106481671	0.0	0.0
106481672	2.0	0.0
81567	790.0	17.0
81569	0.0	1.0
106481670	0.0	1.0
81562	2053.0	735.0
106481675	0.0	0.0
81563	1177.0	1406.0
246243	586.0	196.0
100271168	8.0	0.0
106481676	0.0	0.0
106481673	3.0	0.0
81565	2892.0	781.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	5.0	2.0
100271163	0.0	0.0
100271162	0.0	2.0
8398	2403.0	1109.0
8399	9.0	8.0
8396	4476.0	2972.0
285852	0.0	0.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	4919.0	2123.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	3018.0	1095.0
106481639	0.0	0.0
8395	411.0	52.0
8392	0.0	0.0
106481637	7.0	3.0
106481638	0.0	0.0
100271158	1.0	2.0
106481642	10.0	0.0
106481643	0.0	0.0
246210	2.0	4.0
106481640	0.0	0.0
100271159	1.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	1.0	2.0
246213	0.0	0.0
106481646	0.0	0.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	97.0	27.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	0.0	0.0
344657	2.0	0.0
100271142	0.0	0.0
344658	6.0	1.0
100271145	1.0	0.0
645745	2.0	1.0
344653	0.0	0.0
100271141	0.0	2.0
100271140	0.0	0.0
106481619	0.0	2.0
106481613	0.0	0.0
246269	266.0	110.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	363.0	97.0
106481618	1.0	0.0
106481615	0.0	0.0
106481616	1.0	2.0
283209	1199.0	229.0
283208	320.0	81.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	0.0
100271132	1.0	0.0
100271131	0.0	0.0
100271133	0.0	0.0
100271130	0.0	0.0
93587	456.0	118.0
645771	3.0	0.0
93589	248.0	95.0
106481624	12.0	3.0
285800	7.0	10.0
106481625	0.0	1.0
106481622	0.0	0.0
106481623	5.0	4.0
106481628	0.0	0.0
106481629	1.0	0.0
106481626	0.0	0.0
106481627	2.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	1.0	0.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	1.0	0.0
100271122	0.0	0.0
199692	1056.0	343.0
645784	1245.0	89.0
100271118	1.0	0.0
100271117	0.0	0.0
100271119	2.0	0.0
100271114	0.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	9.0	2.0
643115	0.0	0.0
100271111	0.0	0.0
106481608	1.0	0.0
106481609	0.0	0.0
645798	5.0	1.0
643136	3.0	0.0
106481602	1.0	0.0
106481603	0.0	0.0
106481600	1.0	0.0
106481601	1.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	6.0	1.0
100271106	6.0	0.0
106481610	0.0	0.0
100271105	3.0	1.0
643126	1.0	1.0
199699	14.0	38.0
728393	0.0	0.0
100128899	0.0	4.0
728395	0.0	0.0
114625	1675.0	409.0
54112	23.0	5.0
56776	15.0	3.0
283248	20.0	78.0
344729	1.0	0.0
100128894	0.0	0.0
100128893	17.0	2.0
100128890	30.0	3.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	3.0	3.0
114614	490.0	39.0
283238	0.0	2.0
100190800	74.0	9.0
283237	1018.0	500.0
283236	0.0	1.0
283234	3611.0	936.0
728381	0.0	0.0
283232	3083.0	1079.0
728380	4.0	3.0
100128881	102.0	97.0
100128880	0.0	0.0
692099	479.0	292.0
114609	428.0	150.0
29128	374.0	111.0
29123	6516.0	2170.0
344709	0.0	0.0
29122	165.0	832.0
29121	2663.0	362.0
283229	337.0	588.0
29127	605.0	87.0
29126	890.0	334.0
29125	378.0	24.0
29124	0.0	4.0
692087	0.0	0.0
692088	0.0	0.0
692089	7.0	0.0
100128867	0.0	0.0
54145	0.0	0.0
54143	0.0	0.0
283219	891.0	514.0
54149	1426.0	285.0
54148	962.0	453.0
54147	0.0	0.0
283212	127.0	47.0
692091	0.0	0.0
692092	0.0	0.0
692093	6.0	1.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	4.0	1.0
100128857	1.0	1.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	9.0	3.0
285872	4.0	0.0
100128853	0.0	0.0
29109	1773.0	3492.0
29108	782.0	1259.0
285877	0.0	0.0
29107	979.0	436.0
285878	0.0	0.0
29106	15.0	5.0
728358	0.0	0.0
29101	8510.0	5870.0
29100	1897.0	2186.0
29105	2113.0	825.0
29104	771.0	302.0
29103	2373.0	2024.0
29102	2641.0	882.0
100271098	1.0	2.0
283284	149.0	171.0
728343	0.0	0.0
728342	101.0	19.0
100128849	0.0	0.0
728344	2.0	0.0
100271081	3.0	5.0
100128845	1.0	1.0
728340	226.0	43.0
285888	0.0	0.0
29119	9.0	4.0
107057644	38.0	4.0
29118	284.0	28.0
107057647	0.0	0.0
114655	2.0	0.0
29117	3764.0	1661.0
107057646	3.0	2.0
114657	0.0	0.0
114659	434.0	344.0
126638	0.0	0.0
54165	1764.0	543.0
126637	0.0	0.0
29110	1660.0	524.0
29116	4017.0	1239.0
29115	3551.0	2149.0
29114	8.0	1.0
29113	0.0	0.0
100271087	6.0	10.0
100271089	0.0	0.0
100271085	2.0	0.0
100128836	2.0	1.0
728378	5.0	1.0
728377	323.0	33.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	0.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1746.0	720.0
81793	1372.0	39.0
81794	631.0	549.0
81796	153.0	2.0
81790	3190.0	874.0
100271076	1.0	0.0
283267	410.0	196.0
91107	1248.0	1592.0
100128830	2.0	0.0
81792	105.0	98.0
100271078	2.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	0.0
728366	2.0	0.0
728361	3.0	2.0
100128822	733.0	156.0
728369	0.0	0.0
81786	307.0	354.0
54187	1789.0	963.0
81788	3765.0	404.0
81789	339.0	205.0
283257	0.0	0.0
100271065	0.0	0.0
645700	28.0	2.0
283254	162.0	46.0
126695	944.0	720.0
148003	0.0	0.0
378108	20.0	10.0
151649	16.0	10.0
151648	119.0	9.0
151647	2.0	0.0
151645	17.0	4.0
200909	0.0	0.0
200916	1033.0	671.0
148014	9.0	12.0
151658	0.0	1.0
151651	157.0	28.0
56704	277.0	123.0
148022	1348.0	631.0
126669	1412.0	647.0
126668	214.0	226.0
100126297	0.0	0.0
100126299	2.0	0.0
100126296	1.0	4.0
200931	211.0	65.0
200933	564.0	262.0
126661	557.0	219.0
56729	2.0	3.0
283298	618.0	251.0
283297	1.0	0.0
136051	368.0	160.0
138639	525.0	180.0
692076	2.0	5.0
391121	0.0	0.0
391120	0.0	0.0
391123	72.0	25.0
200942	3139.0	2367.0
440577	10.0	2.0
440574	1345.0	1183.0
56731	3497.0	3324.0
100126270	5.0	1.0
692084	0.0	0.0
692085	0.0	0.0
692086	10.0	8.0
138649	66.0	151.0
200959	3.0	0.0
200958	463.0	381.0
391135	7.0	3.0
440567	79.0	88.0
391139	12.0	0.0
440563	0.0	0.0
440561	0.0	0.0
151613	4080.0	1634.0
692072	0.0	0.0
692075	11.0	1.0
692057	0.0	0.0
692058	3.0	0.0
124056	0.0	1.0
81706	6033.0	1242.0
391104	0.0	0.0
391107	0.0	0.0
391106	0.0	1.0
81704	5575.0	591.0
391109	0.0	0.0
440595	260.0	76.0
56751	1.0	6.0
692063	0.0	0.0
8402	3560.0	3751.0
391110	0.0	0.0
8403	0.0	0.0
391112	0.0	0.0
124045	491.0	308.0
391114	0.0	0.0
124044	1034.0	780.0
391115	0.0	0.0
440585	0.0	1.0
391117	0.0	0.0
440584	40.0	40.0
391119	0.0	0.0
54101	1537.0	336.0
151636	3530.0	1513.0
440590	220.0	86.0
54103	2201.0	979.0
54102	4929.0	1529.0
54108	2497.0	1094.0
54107	3048.0	1031.0
54106	6.0	1.0
692053	2.0	0.0
391040	0.0	0.0
645683	24.0	11.0
8410	0.0	0.0
645682	0.0	0.0
645688	16.0	6.0
391044	4.0	1.0
645687	0.0	2.0
8411	1619.0	550.0
645686	0.0	0.0
8412	2244.0	284.0
391045	13.0	2.0
440533	0.0	1.0
8406	756.0	41.0
8407	24366.0	7746.0
8404	11475.0	6049.0
8405	4429.0	1937.0
8408	2830.0	1431.0
8409	2910.0	1869.0
391051	5.0	11.0
8420	1310.0	399.0
645694	10.0	1.0
391053	1.0	0.0
645693	32.0	14.0
643031	4.0	16.0
8424	629.0	23.0
8425	18937.0	3108.0
643037	0.0	0.0
163589	103.0	22.0
643034	0.0	0.0
440525	64.0	19.0
391059	199.0	26.0
645691	15.0	8.0
163590	2539.0	1755.0
8417	6272.0	1548.0
8418	2225.0	358.0
8416	1832.0	508.0
8419	101.0	19.0
8431	1.0	4.0
8435	20.0	3.0
8436	6785.0	1100.0
8433	4.0	3.0
8434	732.0	217.0
