id	34b13a68-e96d-47f7-a766-ff9fdfcc2d81	26a85898-425a-40f2-a4c7-4a969e3ec909
23367	21420.0	13247.0
23368	9266.0	3518.0
23369	13832.0	7120.0
23360	3354.0	2759.0
23361	3713.0	1450.0
140432	1.0	0.0
23362	1724.0	5639.0
23363	13272.0	5987.0
84364	7736.0	3783.0
84366	0.0	0.0
84365	2093.0	859.0
343035	1.0	1.0
139452	1.0	0.0
646583	0.0	1.0
23376	4743.0	2292.0
23378	1563.0	732.0
23379	3757.0	1553.0
646581	0.0	6.0
23370	439.0	380.0
23371	9965.0	5568.0
23373	3178.0	2018.0
100499261	1.0	1.0
646597	0.0	0.0
646595	4.0	7.0
100499258	0.0	0.0
23344	6627.0	4842.0
23345	17887.0	1993.0
201895	9347.0	7786.0
23347	2872.0	1880.0
646592	0.0	0.0
23348	7504.0	15065.0
23349	131.0	17.0
140453	0.0	0.0
23341	2413.0	750.0
140456	2.0	0.0
140458	1.0	0.0
100499252	2.0	5.0
140459	1649.0	751.0
100499251	0.0	0.0
23353	7462.0	4976.0
23354	1007.0	881.0
23355	2529.0	1065.0
23357	1440.0	972.0
23358	3338.0	2502.0
23359	1204.0	7.0
140460	1490.0	600.0
140461	3018.0	1021.0
140462	118.0	63.0
23350	6038.0	3182.0
140464	0.0	0.0
23351	3140.0	2290.0
140465	4026.0	1522.0
23352	10794.0	7907.0
140467	4514.0	2231.0
140468	1.0	0.0
140469	306.0	495.0
84376	6116.0	6019.0
2702	244.0	248.0
2701	908.0	1536.0
2700	7.0	9.0
2709	39.0	30.0
2707	11.0	440.0
2706	379.0	87.0
2705	13.0	0.0
2703	0.0	0.0
345651	2.0	39.0
2712	0.0	0.0
106866981	0.0	0.0
2710	409.0	211.0
106866980	0.0	0.0
2719	727.0	3.0
2717	1043.0	262.0
50964	5.0	0.0
345643	103.0	67.0
345645	0.0	0.0
286826	276.0	92.0
286827	164.0	117.0
286828	0.0	0.0
59307	1972.0	1042.0
2720	7386.0	4105.0
2729	3374.0	1708.0
100500737	0.0	0.0
345630	63.0	45.0
2735	178.0	3.0
2734	19924.0	11542.0
2733	2935.0	1379.0
2732	29.0	0.0
2731	5791.0	4.0
2730	2973.0	1340.0
2739	6649.0	3036.0
2738	617.0	237.0
2737	1680.0	864.0
2736	118.0	22.0
106144534	1.0	1.0
106144535	0.0	0.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	13.0	5.0
106144533	0.0	0.0
2746	13206.0	4687.0
2745	486.0	372.0
2744	5890.0	5034.0
2743	157.0	209.0
60314	3576.0	1496.0
2742	1.0	0.0
60313	10594.0	5562.0
106144527	0.0	0.0
2741	1.0	0.0
259217	1795.0	1918.0
60312	3048.0	4044.0
106144528	7.0	1.0
2740	28.0	11.0
106144529	1.0	0.0
259215	3.0	4.0
2749	99.0	43.0
345611	1.0	3.0
50999	6427.0	2411.0
2747	65.0	40.0
259236	191.0	35.0
2760	3180.0	2796.0
106144524	0.0	0.0
259234	0.0	0.0
106144526	2.0	0.0
259232	888.0	246.0
259230	3790.0	2504.0
59339	3460.0	1539.0
59338	4619.0	1019.0
59335	1.0	0.0
2752	94275.0	20816.0
59336	0.0	0.0
2750	0.0	0.0
2771	16936.0	10809.0
59342	20287.0	6027.0
59341	162.0	38.0
2770	8928.0	401.0
59344	8.0	38.0
59343	4104.0	1591.0
59340	2.0	1.0
84306	331.0	155.0
2768	2992.0	1361.0
2767	9129.0	4324.0
59349	3523.0	1793.0
84305	2809.0	995.0
2766	421.0	458.0
2765	0.0	0.0
84307	3225.0	1234.0
84302	1318.0	64.0
2764	3794.0	1876.0
59345	1003.0	718.0
84301	2325.0	1335.0
2762	1363.0	444.0
84304	1786.0	747.0
59348	1012.0	562.0
84303	1033.0	441.0
59347	0.0	0.0
2761	0.0	0.0
84300	2153.0	610.0
646508	0.0	0.0
2769	40.0	92.0
646507	0.0	0.0
646520	0.0	1.0
2782	22328.0	12109.0
59353	87.0	6.0
2781	343.0	234.0
59352	625.0	92.0
2780	0.0	0.0
59351	0.0	0.0
59350	66.0	1.0
2779	0.0	1.0
2778	254815.0	97512.0
2777	15.0	9.0
2776	7504.0	3690.0
2775	405.0	415.0
2774	1263.0	120.0
2773	5112.0	1973.0
60343	5105.0	1998.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	46.0	36.0
100379584	0.0	0.0
2792	1.0	0.0
2791	3400.0	370.0
2790	498.0	194.0
105369316	1.0	161.0
2789	0.0	0.0
2788	1693.0	530.0
2787	5340.0	2317.0
2786	37.0	5.0
441194	400.0	155.0
2785	7.0	4.0
2784	73.0	53.0
2783	13436.0	7457.0
441191	1109.0	353.0
100129622	2.0	0.0
100130606	0.0	2.0
286410	1069.0	548.0
100130603	0.0	0.0
286411	7.0	3.0
100130600	306.0	223.0
100379571	478.0	204.0
441177	47.0	0.0
2799	20462.0	8570.0
2798	10.0	5.0
2797	23.0	1.0
2796	31.0	26.0
2794	8519.0	4464.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	3.0	1.0
100129604	0.0	0.0
286430	6.0	3.0
105369343	5.0	1.0
286436	0.0	0.0
100379592	6.0	4.0
441154	0.0	2.0
441151	17.0	1.0
441150	452.0	180.0
191585	9.0	0.0
105370357	0.0	0.0
441133	5.0	3.0
100142659	45.0	7.0
100379564	0.0	0.0
441168	3.0	102.0
441166	2.0	9.0
101730217	3.0	2.0
441161	40.0	1.0
441160	4.0	0.0
646498	0.0	0.0
441108	408.0	285.0
23562	0.0	3.0
23563	9.0	2.0
359948	15074.0	7894.0
23564	10224.0	4198.0
23566	8.0	8.0
100130693	1.0	3.0
23567	1514.0	605.0
23568	507.0	194.0
23569	1.0	1.0
23560	3252.0	1089.0
286494	0.0	1.0
286495	563.0	319.0
286499	51.0	3.0
100130687	0.0	0.0
23576	7563.0	5459.0
117608	561.0	280.0
100129690	0.0	0.0
100129696	12.0	4.0
100129692	1.0	0.0
100129694	0.0	0.0
23548	1210.0	415.0
23549	2499.0	1295.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	1168.0	1214.0
23542	247.0	24.0
23543	6625.0	3579.0
130612	687.0	89.0
23544	67.0	14.0
130617	3818.0	1911.0
100130671	0.0	1.0
23545	1759.0	960.0
441124	285.0	157.0
23546	4.0	2.0
441123	0.0	0.0
23547	1.0	9.0
441131	0.0	1.0
23559	1515.0	619.0
23551	138.0	608.0
23552	1073.0	554.0
23553	0.0	1.0
23554	3075.0	874.0
23555	984.0	419.0
100130660	3.0	1.0
23556	2260.0	755.0
23557	2357.0	1211.0
23558	11863.0	9397.0
23550	6266.0	3931.0
23526	863.0	877.0
23527	3312.0	2674.0
23528	1191.0	459.0
286442	0.0	1.0
23529	642.0	296.0
129642	2124.0	1496.0
286444	33.0	18.0
100129669	0.0	0.0
100463482	10.0	4.0
23520	4.0	0.0
23521	108866.0	49007.0
23522	3077.0	2799.0
23523	9167.0	3966.0
23524	32084.0	28786.0
359996	0.0	0.0
115004	229.0	158.0
100129664	0.0	0.0
100463487	8.0	6.0
100463486	39.0	22.0
100463489	0.0	3.0
100463488	12.0	6.0
100129662	37.0	1.0
286451	6672.0	2434.0
23538	0.0	0.0
23539	36.0	20.0
23530	7433.0	3009.0
23531	1600.0	186.0
100130640	0.0	0.0
23532	0.0	2.0
23533	94.0	340.0
359997	1.0	0.0
23534	4785.0	2727.0
23536	1077.0	684.0
100463498	144.0	64.0
100129654	1.0	1.0
286460	248.0	155.0
100129650	0.0	1.0
23504	56.0	151.0
100499416	0.0	0.0
23505	3783.0	2750.0
100499417	0.0	0.0
23506	2841.0	1833.0
286464	48.0	2.0
100130637	0.0	0.0
23507	1588.0	651.0
100130636	1.0	0.0
23508	839.0	941.0
23509	6411.0	2453.0
286467	3.0	3.0
100129647	1.0	1.0
100130631	0.0	1.0
23500	1477.0	291.0
100499418	0.0	0.0
23503	2201.0	1447.0
100129641	1.0	1.0
100129640	0.0	0.0
286472	0.0	0.0
23515	2119.0	1514.0
345275	6.0	3.0
100499405	60.0	27.0
23516	28959.0	4233.0
23517	4402.0	2135.0
100130626	0.0	0.0
23518	1690.0	693.0
102465752	0.0	0.0
23519	1.0	1.0
345274	54.0	12.0
100130621	19.0	27.0
23510	5916.0	1965.0
23511	3487.0	2855.0
23512	3382.0	1801.0
23513	3921.0	3935.0
23514	4073.0	2033.0
100129631	0.0	0.0
129607	378.0	327.0
129563	2072.0	897.0
431704	1.0	0.0
117579	1.0	2.0
130557	1382.0	527.0
431705	1.0	6.0
431707	2.0	0.0
129560	0.0	0.0
117583	2687.0	1259.0
84449	733.0	445.0
84448	955.0	552.0
117584	4466.0	2002.0
84445	4891.0	6931.0
84444	1491.0	767.0
84447	7428.0	3103.0
84446	41.0	9.0
84441	2893.0	1525.0
84440	2449.0	3037.0
84443	1243.0	84.0
646405	232.0	4.0
646409	0.0	0.0
117581	95.0	5.0
130560	0.0	0.0
646424	0.0	0.0
84437	2237.0	511.0
84439	122.0	18.0
60489	342.0	444.0
60488	4418.0	1605.0
84433	58.0	212.0
60487	1178.0	658.0
84436	1507.0	948.0
84435	5.0	1.0
60485	3602.0	3287.0
60484	9.0	23.0
84432	8.0	0.0
60482	51.0	0.0
60481	6676.0	2937.0
130576	1.0	2.0
130574	48.0	0.0
84467	852.0	697.0
84466	23.0	6.0
60496	3265.0	1298.0
60495	11.0	39.0
60494	109.0	25.0
84465	8.0	6.0
84464	448.0	223.0
60493	2006.0	459.0
60492	4187.0	1124.0
60491	1413.0	611.0
60490	652.0	273.0
84461	1616.0	918.0
84460	2855.0	1567.0
646442	0.0	2.0
129530	25.0	19.0
129531	817.0	385.0
130589	2908.0	1286.0
201501	5831.0	4321.0
84456	747.0	318.0
84455	644.0	278.0
84458	1763.0	867.0
84457	13.0	5.0
84450	3572.0	1436.0
646457	3.0	9.0
100500870	0.0	1.0
100500872	0.0	0.0
201514	917.0	424.0
201516	15.0	2.0
646450	144.0	98.0
23480	4760.0	943.0
105416157	408.0	118.0
23481	4813.0	2318.0
23483	1218.0	566.0
23484	2543.0	1530.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	1.0	0.0
646467	9.0	1.0
100500860	0.0	0.0
96459	1947.0	1710.0
100500861	0.0	0.0
23498	467.0	330.0
23499	18511.0	19619.0
23491	69.0	14.0
23492	7971.0	4745.0
23493	145.0	688.0
23495	3.0	3.0
100500862	0.0	0.0
100500863	0.0	0.0
100034743	1.0	0.0
100500864	0.0	0.0
100500865	45.0	22.0
100500866	2.0	1.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	9838.0	3295.0
394217	0.0	0.0
23464	2500.0	578.0
130535	2190.0	1016.0
23466	10107.0	6458.0
23467	1024.0	2639.0
23468	14813.0	8084.0
23469	8430.0	4943.0
2801	9463.0	4654.0
2800	2326.0	725.0
23460	549.0	42.0
23461	1829.0	952.0
23462	420.0	126.0
100500895	2.0	0.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	9831.0	3412.0
100500898	0.0	0.0
2805	6136.0	1110.0
100500899	0.0	0.0
2804	15209.0	8216.0
2803	14898.0	7687.0
2802	6886.0	2860.0
130540	77.0	27.0
646486	0.0	0.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	1189.0	1712.0
23475	815.0	90.0
23476	6316.0	3550.0
23478	11457.0	4818.0
23479	12413.0	8403.0
646480	0.0	0.0
2812	0.0	0.0
2811	66.0	45.0
2810	20.0	262.0
23471	20194.0	7144.0
23473	5395.0	1812.0
100500884	0.0	0.0
2819	88.0	121.0
100500885	0.0	0.0
84498	3907.0	1537.0
100500886	0.0	0.0
2817	3467.0	1399.0
100500888	0.0	0.0
2815	0.0	0.0
100500889	1.0	0.0
2814	48.0	14.0
2813	0.0	1.0
2823	2889.0	190.0
2822	136.0	152.0
2821	14689.0	7746.0
100500839	0.0	0.0
2820	3334.0	2027.0
201562	3329.0	1383.0
100379623	0.0	0.0
2829	7.0	51.0
100500831	0.0	0.0
2828	214.0	424.0
2827	81.0	21.0
100500833	3.0	3.0
2826	37.0	25.0
100500834	1.0	0.0
2825	49.0	3.0
100500835	5.0	27.0
2824	1005.0	85.0
100500836	0.0	0.0
727699	0.0	1.0
2834	1.0	0.0
100500826	0.0	0.0
2833	101.0	81.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	0.0
2831	4.0	2.0
100500829	0.0	0.0
60401	400.0	609.0
2830	0.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	1.0	0.0
100500822	0.0	0.0
2837	365.0	11.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	20.0	2.0
100500825	0.0	0.0
100500850	66.0	9.0
2845	4.0	0.0
100500859	0.0	0.0
2844	1.0	2.0
2843	29.0	12.0
2842	5.0	9.0
2841	8.0	7.0
60412	5465.0	3439.0
2840	20.0	9.0
100500851	0.0	0.0
100500854	9.0	5.0
2849	0.0	1.0
100500855	1.0	0.0
2848	3.0	11.0
394261	31.0	4.0
2847	0.0	0.0
347933	0.0	3.0
100500857	0.0	0.0
2846	5.0	1.0
100500858	0.0	0.0
394263	28.0	409.0
2856	0.0	0.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	1.0	2.0
201595	15547.0	4856.0
2852	866.0	812.0
2850	1102.0	1110.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	36.0	27.0
100500846	0.0	0.0
2857	89.0	181.0
100500847	0.0	0.0
2870	1345.0	829.0
107105261	0.0	0.0
2867	6.0	0.0
107105265	0.0	0.0
60437	25.0	14.0
2866	0.0	0.0
107105264	1.0	1.0
60436	1920.0	704.0
2865	0.0	0.0
107105263	0.0	0.0
2864	4.0	6.0
107105262	0.0	0.0
2863	108.0	46.0
2862	38.0	0.0
2861	0.0	0.0
347918	635.0	361.0
107105266	3.0	1.0
2869	1856.0	370.0
2868	675.0	356.0
2880	0.0	0.0
60439	0.0	0.0
107105254	0.0	0.0
2878	321333.0	65006.0
2877	12.0	4.0
107105253	14.0	6.0
2876	8319.0	7384.0
2875	40.0	55.0
2874	194.0	98.0
2873	6458.0	2594.0
2872	19219.0	8528.0
107105256	0.0	0.0
2871	6.0	7.0
347902	321.0	902.0
107105259	0.0	0.0
2879	16501.0	9693.0
727682	0.0	0.0
727684	0.0	0.0
2892	8.0	1.0
2891	0.0	3.0
2890	22.0	0.0
727686	1.0	0.0
84419	146.0	361.0
2889	4650.0	3443.0
100500815	0.0	0.0
2888	384.0	109.0
100500816	0.0	0.0
2887	2119.0	1516.0
100500817	0.0	0.0
2886	354.0	1499.0
100500818	0.0	0.0
2885	8615.0	4652.0
100500819	2.0	0.0
2884	5.0	1.0
2882	1618.0	390.0
100642175	3.0	4.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	11.0	1.0
100500813	0.0	0.0
100500814	3.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	0.0	1.0
2899	45.0	38.0
84418	7090.0	3580.0
2898	383.0	3.0
60468	166.0	118.0
84417	5769.0	4548.0
2897	23.0	3.0
2896	22942.0	10991.0
60467	0.0	0.0
100500808	0.0	0.0
2895	13.0	1.0
100500809	0.0	0.0
2894	2953.0	1114.0
2893	18.0	3.0
100500801	0.0	0.0
100500802	40.0	17.0
100500803	0.0	0.0
23603	1992.0	3050.0
100129507	55.0	1.0
23604	9968.0	23579.0
23605	0.0	1.0
23606	1.0	2.0
23607	3949.0	2556.0
23608	8912.0	4526.0
23609	3022.0	1099.0
286527	4.0	1.0
286528	0.0	0.0
23600	239.0	93.0
23601	18.0	293.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	1.0	1.0
23614	1.0	0.0
23615	54.0	21.0
23616	140.0	383.0
286530	550.0	281.0
23617	0.0	0.0
23619	11.0	3.0
23612	1491.0	2326.0
23613	2319.0	1592.0
286544	2.0	1.0
286550	0.0	0.0
286554	2.0	27.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	3.0	0.0
100463528	0.0	0.0
441272	578.0	227.0
100379667	0.0	0.0
100288998	0.0	1.0
441263	34.0	24.0
441261	0.0	0.0
100288984	0.0	1.0
441295	184.0	45.0
441294	13.0	5.0
100463500	0.0	0.0
100288979	0.0	0.0
286512	6.0	9.0
286514	0.0	0.0
60625	1060.0	517.0
441282	24.0	2.0
646377	0.0	0.0
100130579	0.0	0.0
646379	0.0	1.0
646378	2.0	1.0
23683	3101.0	1893.0
404281	60.0	21.0
100130572	0.0	0.0
646370	0.0	0.0
23682	408.0	399.0
100129587	1.0	0.0
100129583	601.0	348.0
100129584	0.0	1.0
441218	0.0	3.0
100130566	0.0	0.0
100130564	3.0	2.0
100130562	1317.0	978.0
100130561	185.0	35.0
441212	254.0	96.0
646382	0.0	0.0
100129570	0.0	1.0
404266	16.0	0.0
100130557	128.0	53.0
100130555	0.0	0.0
646390	0.0	0.0
441246	35.0	21.0
23666	441.0	109.0
23667	2.0	0.0
646392	0.0	0.0
23668	1.0	1.0
441251	1.0	0.0
441250	145.0	45.0
23660	1486.0	397.0
100129564	0.0	0.0
100129566	0.0	0.0
100129561	2.0	2.0
100130549	0.0	0.0
130500	0.0	1.0
100129557	0.0	0.0
23673	26346.0	7519.0
441238	7.0	4.0
130502	782.0	318.0
23676	0.0	0.0
130507	4928.0	2695.0
23677	4041.0	1418.0
441234	0.0	0.0
23678	1363.0	918.0
23679	0.0	0.0
23670	2410.0	1539.0
23671	33.0	16.0
100129556	0.0	0.0
100129555	0.0	0.0
23647	6426.0	1833.0
23648	3767.0	1347.0
100130539	4.0	23.0
23649	881.0	686.0
129521	0.0	0.0
100130535	0.0	0.0
23640	3175.0	1257.0
23641	6744.0	5030.0
23642	915.0	986.0
23643	110.0	70.0
23644	1991.0	1739.0
23645	9287.0	2767.0
23646	15998.0	13899.0
100129543	4.0	29.0
23658	2833.0	701.0
23659	2407.0	851.0
286573	1.0	0.0
100130528	0.0	0.0
100130523	3.0	1.0
100130522	102.0	42.0
23650	637.0	241.0
23654	21705.0	37279.0
23657	601.0	122.0
117532	4.0	3.0
117531	3.0	1.0
100130519	116.0	21.0
23625	815.0	455.0
23626	2.0	0.0
23627	1.0	0.0
100130514	0.0	0.0
441208	11.0	7.0
23620	0.0	0.0
23621	3554.0	2009.0
23623	1320.0	415.0
23624	95.0	19.0
23636	3025.0	1955.0
23637	8824.0	3461.0
23639	625.0	157.0
100129515	0.0	0.0
23630	3.0	0.0
23632	171.0	51.0
23633	7539.0	3859.0
23635	1995.0	1228.0
100129512	0.0	0.0
404201	913.0	323.0
404203	1.0	0.0
129446	1.0	0.0
404204	0.0	0.0
84569	0.0	0.0
60598	410.0	631.0
84561	4715.0	2763.0
60592	6938.0	2108.0
84560	0.0	0.0
648947	1.0	1.0
646300	10.0	2.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	227.0	137.0
727736	0.0	0.0
84559	0.0	0.0
84557	2140.0	243.0
84553	177.0	376.0
84552	3632.0	979.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	0.0	0.0
100499457	0.0	0.0
727764	14.0	1.0
102465669	0.0	0.0
102465668	0.0	1.0
646309	99.0	87.0
201627	6077.0	968.0
646324	25.0	47.0
201626	3377.0	1013.0
727758	43.0	16.0
201625	26.0	4.0
648980	1.0	0.0
84572	5157.0	2435.0
646316	0.0	0.0
84570	293.0	41.0
345462	644.0	179.0
102465689	1.0	0.0
102465688	0.0	0.0
646330	8.0	0.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	9457.0	5510.0
727701	0.0	4.0
727703	0.0	1.0
727704	0.0	0.0
201633	22.0	61.0
2900	428.0	40.0
2908	4776.0	2530.0
2907	21503.0	10949.0
2906	213.0	53.0
2905	3779.0	91.0
2904	6.0	3.0
2903	96.0	177.0
345456	0.0	0.0
2902	4.0	4.0
2901	2222.0	1277.0
406894	0.0	0.0
406893	0.0	0.0
406896	10.0	3.0
406895	0.0	0.0
406898	0.0	0.0
646348	1.0	1.0
406897	0.0	0.0
102465695	0.0	0.0
646346	2.0	0.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	0.0
406892	0.0	0.0
406891	5.0	2.0
2911	36.0	6.0
201651	108.0	0.0
2919	9.0	5.0
2918	42.0	9.0
102465691	0.0	0.0
2917	12.0	0.0
2916	17.0	8.0
2915	0.0	0.0
2914	6.0	202.0
2913	14.0	6.0
2912	6.0	5.0
404220	3.0	10.0
406883	0.0	0.0
406882	2.0	0.0
406885	0.0	0.0
406884	0.0	0.0
646359	2.0	0.0
406887	0.0	0.0
406886	28.0	7.0
406889	0.0	0.0
406888	1.0	0.0
23584	3677.0	453.0
23585	7920.0	3625.0
23586	1147.0	573.0
23587	2392.0	669.0
23588	4436.0	2495.0
23589	2259.0	1003.0
406881	1.0	0.0
2922	2.0	3.0
2921	28.0	13.0
2920	367.0	119.0
23580	7210.0	4791.0
23581	0.0	0.0
23582	5004.0	3524.0
23583	1562.0	619.0
404217	264.0	566.0
2928	1.0	0.0
2926	7152.0	3513.0
2925	8.0	3.0
2923	80272.0	18752.0
646366	0.0	0.0
345430	0.0	1.0
406875	0.0	0.0
404216	0.0	0.0
23595	2340.0	1017.0
23596	548.0	280.0
23597	1951.0	1216.0
96597	1.0	4.0
23598	4981.0	3231.0
100130584	0.0	0.0
100130581	314.0	225.0
646360	1.0	0.0
129450	578.0	326.0
130429	0.0	0.0
2932	3982.0	3274.0
2931	4358.0	2187.0
23590	186.0	40.0
100129591	5.0	5.0
23591	4.0	22.0
23592	2467.0	1024.0
23593	3936.0	1473.0
23594	28.0	44.0
727708	2.0	0.0
100499485	0.0	0.0
100129597	1.0	0.0
100499483	62.0	80.0
2939	0.0	1.0
2938	7.0	0.0
2937	2727.0	1807.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	4118.0	2323.0
2935	11919.0	4386.0
2934	111105.0	34897.0
100129595	0.0	0.0
100288964	1.0	0.0
60509	4154.0	1925.0
60506	1.0	0.0
2944	3906.0	1027.0
2942	0.0	0.0
2941	1886.0	579.0
2940	0.0	0.0
2949	834.0	37.0
2948	3797.0	1475.0
2947	13848.0	1429.0
2946	1671.0	803.0
60526	1076.0	167.0
2954	2173.0	703.0
2953	12.0	17.0
2951	1.0	0.0
2950	41594.0	11270.0
2959	2404.0	765.0
2958	2830.0	778.0
2957	10536.0	2745.0
2956	3805.0	1614.0
100288948	0.0	0.0
60529	14.0	2.0
60528	4663.0	2258.0
2966	312.0	75.0
84504	4.0	1.0
2965	3655.0	1188.0
84503	657.0	213.0
2964	2.0	1.0
2963	1699.0	862.0
2962	9310.0	4792.0
2961	1792.0	1045.0
84502	19.0	21.0
2960	1021.0	223.0
84501	2686.0	247.0
2969	4669.0	3141.0
2968	131.0	135.0
2967	1922.0	913.0
2980	0.0	0.0
2977	285.0	119.0
2976	5194.0	2837.0
2975	17280.0	6187.0
2974	1.0	0.0
2972	2149.0	1095.0
2971	3732.0	1285.0
2970	198.0	74.0
2979	23.0	14.0
2978	2.0	0.0
154442	6.0	1.0
2990	5423.0	2498.0
225689	662.0	520.0
84519	1254.0	251.0
84518	30.0	159.0
60559	13429.0	3615.0
100500914	0.0	0.0
2987	9070.0	4549.0
60558	2080.0	781.0
84525	28386.0	6987.0
100500915	0.0	0.0
2986	0.0	1.0
84528	0.0	0.0
100500916	0.0	0.0
84527	1287.0	299.0
100500917	0.0	0.0
2984	103.0	74.0
84522	2640.0	1198.0
100500918	0.0	0.0
2983	290.0	567.0
100500919	0.0	0.0
84524	837.0	301.0
2982	568.0	605.0
2981	1.0	0.0
84520	918.0	185.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	1.0	1.0
100500913	0.0	0.0
2999	64.0	73.0
84515	535.0	210.0
100500903	0.0	0.0
2998	12.0	0.0
84514	5290.0	4384.0
100500904	1.0	0.0
2997	3027.0	1618.0
84517	241.0	36.0
100500905	0.0	0.0
84516	5982.0	2139.0
2996	17.0	5.0
100500906	0.0	0.0
2995	1502.0	238.0
2994	0.0	1.0
100500908	2.0	0.0
84513	2560.0	1150.0
2993	0.0	1.0
100500909	0.0	0.0
2992	2433.0	1157.0
60561	1139.0	411.0
60560	1624.0	783.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	1.0	0.0
154467	558.0	88.0
130497	388.0	9.0
84548	710.0	287.0
84547	322.0	74.0
100500938	0.0	0.0
84549	1743.0	581.0
84546	0.0	0.0
84545	4829.0	2286.0
84542	360.0	282.0
84541	116.0	50.0
727795	41.0	24.0
84529	347.0	93.0
84536	305.0	84.0
84539	0.0	0.0
84532	4001.0	2361.0
84530	18.0	1.0
23729	496.0	173.0
201288	0.0	0.0
201283	658.0	162.0
23738	2.0	2.0
23731	21765.0	11695.0
23732	177.0	14.0
201299	2.0	6.0
201292	1354.0	1199.0
201294	170.0	283.0
23704	614.0	267.0
23705	10277.0	7239.0
23708	1604.0	448.0
252840	0.0	0.0
252841	1.0	0.0
100288897	12.0	1.0
23710	8929.0	3082.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	5.0	1.0
100288861	1.0	0.0
84701	125.0	70.0
252884	792.0	202.0
84700	1.0	0.0
129841	1.0	0.0
94086	9.0	7.0
117854	403.0	197.0
100130450	4.0	0.0
154807	3177.0	1724.0
100129460	145.0	115.0
359710	0.0	0.0
94081	2273.0	1013.0
115201	1647.0	494.0
100129468	0.0	1.0
100129464	0.0	1.0
286256	3269.0	5493.0
286257	1807.0	651.0
100129459	1.0	0.0
100130447	0.0	0.0
129831	749.0	288.0
646269	3.0	3.0
646262	0.0	0.0
286262	912.0	491.0
142827	18.0	13.0
100129452	0.0	0.0
646278	244.0	3.0
100130435	0.0	0.0
727800	811.0	488.0
646270	7.0	3.0
154822	19.0	3.0
23782	0.0	0.0
23783	1.0	4.0
23784	0.0	0.0
23786	4742.0	2897.0
23787	77546.0	12638.0
646273	0.0	0.0
23788	6393.0	2205.0
359730	1.0	1.0
359731	0.0	0.0
23780	1930.0	1576.0
23781	0.0	0.0
345079	443.0	573.0
154810	4848.0	1141.0
100129438	0.0	1.0
94097	1025.0	370.0
359737	0.0	0.0
359738	0.0	0.0
359739	5.0	2.0
646282	0.0	0.0
359736	0.0	0.0
359740	0.0	0.0
359741	0.0	0.0
359742	0.0	0.0
359743	16.0	4.0
139201	11.0	8.0
129804	3546.0	622.0
129807	29.0	2.0
129880	1091.0	405.0
23768	1727.0	87.0
23769	1568.0	6.0
129881	185.0	25.0
100130418	127.0	11.0
345062	1.0	1.0
286204	37.0	25.0
100129428	1.0	0.0
286205	977.0	815.0
100129427	0.0	0.0
23760	3347.0	1556.0
359748	0.0	0.0
100862854	0.0	0.0
286207	158.0	25.0
359749	1.0	0.0
23761	2122.0	1349.0
100862855	0.0	0.0
23762	811.0	655.0
23764	970.0	1003.0
359744	5.0	0.0
100862850	0.0	0.0
23765	1763.0	1285.0
359745	0.0	0.0
359746	1.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	794.0	685.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	2.0	0.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	168.0	145.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	4034.0	1476.0
