id	cdcc3039-166f-4f56-a4e3-7f4e5846c682	4a57d94c-6cce-43a6-97c5-7733da607c42
8320	78.0	4.0
8325	2851.0	1555.0
8326	52.0	30.0
8323	4428.0	2226.0
8324	1244.0	641.0
440423	885.0	751.0
200894	1423.0	564.0
643171	13.0	5.0
200895	1601.0	695.0
8318	20.0	52.0
8317	240.0	178.0
8332	2.0	0.0
692110	0.0	0.0
8333	6.0	0.0
692111	0.0	0.0
8330	0.0	0.0
8331	0.0	1.0
8336	18.0	120.0
8337	0.0	1.0
8334	4494.0	7075.0
8335	6.0	1.0
148046	155.0	122.0
106481699	3.0	0.0
643182	1.0	1.0
643180	205.0	414.0
643181	0.0	0.0
8329	1.0	15.0
8328	0.0	0.0
8343	6.0	6.0
643198	0.0	0.0
8344	9.0	33.0
8341	153.0	295.0
8342	0.0	0.0
8347	93.0	366.0
8348	3.0	11.0
643199	0.0	0.0
8345	18.0	26.0
8346	2.0	1.0
692106	0.0	0.0
692107	0.0	0.0
161003	0.0	0.0
692108	1.0	0.0
692109	7.0	11.0
643193	0.0	1.0
8340	4.0	4.0
8338	36.0	57.0
8339	71.0	66.0
8354	2.0	0.0
8355	33.0	112.0
8352	2.0	4.0
8353	171.0	105.0
8358	0.0	6.0
8359	2.0	0.0
8356	2.0	5.0
8357	76.0	370.0
222235	106.0	23.0
106481679	1.0	1.0
222236	3365.0	865.0
106481677	5.0	0.0
222234	387.0	266.0
106481678	0.0	0.0
8350	10.0	10.0
8351	17.0	148.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	2.0	0.0
106481680	0.0	0.0
106481681	1.0	2.0
106481686	1.0	0.0
106481687	6.0	0.0
106481684	0.0	0.0
106481685	1.0	1.0
8349	1747.0	3205.0
8365	85.0	212.0
8366	10.0	9.0
8363	16.0	137.0
8364	18.0	11.0
8369	0.0	0.0
163688	15.0	128.0
8367	18.0	85.0
8368	0.0	0.0
106481688	0.0	0.0
222223	1506.0	676.0
106481689	0.0	0.0
8361	2.0	0.0
222229	1239.0	1175.0
8362	8.0	21.0
8360	6.0	57.0
106481693	85.0	8.0
106481694	74.0	132.0
106481691	1.0	0.0
106481692	36.0	2.0
106481697	0.0	0.0
106481698	0.0	0.0
106481695	18.0	12.0
106481696	1.0	3.0
342035	30.0	3.0
344697	14.0	0.0
106481690	7.0	4.0
728310	8.0	0.0
285830	283.0	58.0
8379	1807.0	1761.0
93556	4.0	3.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	9.0
222255	1536.0	414.0
106481655	0.0	0.0
285834	28.0	6.0
222256	596.0	762.0
106481656	0.0	1.0
8372	163.0	219.0
93550	918.0	444.0
8373	2.0	0.0
106481659	1.0	2.0
8370	4.0	15.0
728315	3.0	1.0
81577	1882.0	1431.0
106481660	0.0	0.0
81578	201.0	55.0
106481661	0.0	0.0
81579	3616.0	3647.0
81573	1731.0	957.0
106481664	0.0	0.0
100271179	1.0	0.0
106481665	0.0	0.0
81575	5827.0	3768.0
106481662	0.0	0.0
81576	2867.0	2804.0
106481663	30.0	2.0
81570	956.0	1274.0
100271178	1.0	0.0
81571	1325.0	510.0
81572	1432.0	1235.0
645715	25.0	40.0
8387	1.0	0.0
8388	0.0	0.0
728300	10.0	0.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	1433.0	1362.0
8383	0.0	0.0
285848	3.0	0.0
8384	0.0	0.0
285849	66.0	120.0
8382	1087.0	893.0
81566	1767.0	1723.0
106481671	0.0	0.0
106481672	0.0	0.0
81567	329.0	12.0
81569	2.0	0.0
106481670	0.0	0.0
81562	4024.0	1922.0
106481675	0.0	0.0
81563	1558.0	466.0
246243	748.0	246.0
100271168	3.0	0.0
106481676	0.0	0.0
106481673	2.0	3.0
81565	2459.0	1355.0
106481674	1.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	11.0	1.0
100271163	0.0	0.0
100271162	1.0	0.0
8398	3833.0	5728.0
8399	7.0	4.0
8396	6999.0	5312.0
285852	2.0	0.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	8245.0	5431.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	1.0	0.0
106481634	0.0	0.0
8394	3861.0	2916.0
106481639	0.0	0.0
8395	146.0	145.0
8392	0.0	0.0
106481637	7.0	7.0
106481638	0.0	0.0
100271158	1.0	1.0
106481642	9.0	5.0
106481643	0.0	0.0
246210	4.0	0.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	0.0	2.0
246213	3.0	0.0
106481646	1.0	0.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	1.0
728324	127.0	33.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	2.0	0.0
106481653	0.0	0.0
106481654	2.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	0.0	0.0
344657	7.0	16.0
100271142	0.0	0.0
344658	3.0	1.0
100271145	0.0	0.0
645745	7.0	27.0
344653	1.0	0.0
100271141	0.0	1.0
100271140	0.0	1.0
106481619	0.0	1.0
106481613	0.0	1.0
246269	447.0	388.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	293.0	370.0
106481618	2.0	2.0
106481615	0.0	0.0
106481616	3.0	0.0
283209	865.0	711.0
283208	418.0	581.0
106481620	1.0	0.0
106481621	0.0	0.0
100271138	0.0	0.0
100271132	4.0	2.0
100271131	0.0	0.0
100271133	1.0	0.0
100271130	0.0	0.0
93587	751.0	461.0
645771	5.0	2.0
93589	201.0	172.0
106481624	4.0	0.0
285800	32.0	3.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	7.0	4.0
106481628	0.0	0.0
106481629	0.0	0.0
106481626	0.0	0.0
106481627	4.0	1.0
100271129	0.0	0.0
246283	0.0	0.0
246285	2.0	0.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	1.0	2.0
106481630	0.0	0.0
100271122	0.0	0.0
199692	1929.0	764.0
645784	33.0	9.0
100271118	0.0	0.0
100271117	0.0	0.0
100271119	1.0	0.0
100271114	1.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	9.0	6.0
643115	1.0	0.0
100271111	1.0	0.0
106481608	1.0	0.0
106481609	1.0	0.0
645798	6.0	1.0
643136	8.0	3.0
106481602	3.0	0.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	0.0
106481606	0.0	0.0
106481607	1.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	6.0	1.0
100271106	6.0	5.0
106481610	0.0	0.0
100271105	5.0	3.0
643126	4.0	6.0
199699	25.0	14.0
728393	0.0	0.0
100128899	1.0	0.0
728395	0.0	0.0
114625	2093.0	1324.0
54112	10.0	2.0
56776	70.0	0.0
283248	134.0	138.0
344729	0.0	0.0
100128894	0.0	0.0
100128893	30.0	19.0
100128890	49.0	13.0
728386	0.0	0.0
728388	1.0	0.0
100128889	0.0	1.0
100128888	4.0	5.0
114614	30.0	32.0
283238	1.0	0.0
100190800	45.0	1.0
283237	1517.0	1272.0
283236	0.0	0.0
283234	484.0	353.0
728381	0.0	0.0
283232	5263.0	5684.0
728380	6.0	1.0
100128881	168.0	152.0
100128880	1.0	1.0
692099	868.0	655.0
114609	634.0	216.0
29128	39.0	77.0
29123	8799.0	3746.0
344709	0.0	0.0
29122	470.0	479.0
29121	484.0	441.0
283229	323.0	412.0
29127	328.0	192.0
29126	460.0	55.0
29125	85.0	29.0
29124	1.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	8.0	1.0
100128867	0.0	0.0
54145	0.0	0.0
54143	0.0	0.0
283219	1147.0	1485.0
54149	1022.0	558.0
54148	1151.0	1218.0
54147	0.0	0.0
283212	235.0	306.0
692091	0.0	0.0
692092	0.0	0.0
692093	15.0	1.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	9.0	7.0
100128857	0.0	0.0
100271093	0.0	0.0
100271092	2.0	0.0
728350	11.0	2.0
285872	1.0	1.0
100128853	0.0	0.0
29109	2298.0	3525.0
29108	433.0	341.0
285877	0.0	0.0
29107	1018.0	1198.0
285878	2.0	0.0
29106	147.0	0.0
728358	0.0	0.0
29101	11123.0	11217.0
29100	2368.0	3670.0
29105	2769.0	1629.0
29104	1474.0	968.0
29103	3786.0	4466.0
29102	4290.0	2643.0
100271098	2.0	2.0
283284	296.0	357.0
728343	0.0	0.0
728342	215.0	47.0
100128849	0.0	0.0
728344	3.0	1.0
100271081	2.0	3.0
100128845	0.0	0.0
728340	314.0	125.0
285888	1.0	0.0
29119	22.0	3.0
107057644	36.0	6.0
29118	569.0	165.0
107057647	0.0	0.0
114655	0.0	0.0
29117	4989.0	3177.0
107057646	9.0	1.0
114657	0.0	0.0
114659	455.0	334.0
126638	0.0	0.0
54165	2504.0	1678.0
126637	1.0	0.0
29110	1731.0	968.0
29116	7334.0	3815.0
29115	4192.0	3781.0
29114	33.0	11.0
29113	0.0	0.0
100271087	11.0	8.0
100271089	0.0	0.0
100271085	0.0	0.0
100128836	8.0	0.0
728378	3.0	1.0
728377	559.0	97.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	2.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	2508.0	1557.0
81793	44.0	3.0
81794	560.0	234.0
81796	9.0	0.0
81790	5363.0	2972.0
100271076	0.0	0.0
283267	382.0	298.0
91107	979.0	1396.0
100128830	5.0	7.0
81792	182.0	122.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	1.0	0.0
100128827	0.0	0.0
728366	2.0	0.0
728361	2.0	1.0
100128822	891.0	608.0
728369	0.0	0.0
81786	786.0	708.0
54187	2212.0	2069.0
81788	2510.0	1805.0
81789	737.0	450.0
283257	0.0	0.0
100271065	0.0	0.0
645700	8.0	2.0
283254	216.0	172.0
126695	1736.0	1493.0
148003	0.0	0.0
378108	15.0	20.0
151649	17.0	12.0
151648	16.0	19.0
151647	8.0	0.0
151645	36.0	14.0
200909	0.0	0.0
200916	978.0	1260.0
148014	10.0	49.0
151658	1.0	1.0
151651	163.0	125.0
56704	445.0	206.0
148022	1654.0	731.0
126669	1991.0	1752.0
126668	235.0	370.0
100126297	0.0	0.0
100126299	3.0	1.0
100126296	1.0	0.0
200931	326.0	466.0
200933	680.0	401.0
126661	224.0	160.0
56729	0.0	0.0
283298	971.0	248.0
283297	0.0	0.0
136051	671.0	274.0
138639	590.0	201.0
692076	5.0	8.0
391121	0.0	0.0
391120	0.0	0.0
391123	177.0	45.0
200942	4949.0	4893.0
440577	17.0	9.0
440574	2557.0	3104.0
56731	5393.0	7752.0
100126270	26.0	5.0
692084	0.0	0.0
692085	0.0	0.0
692086	9.0	30.0
138649	68.0	282.0
200959	5.0	21.0
200958	685.0	773.0
391135	13.0	10.0
440567	129.0	194.0
391139	21.0	2.0
440563	0.0	1.0
440561	0.0	0.0
151613	6515.0	4188.0
692072	0.0	0.0
692075	8.0	4.0
692057	0.0	0.0
692058	1.0	1.0
124056	0.0	1.0
81706	9854.0	1836.0
391104	0.0	0.0
391107	0.0	0.0
391106	2.0	0.0
81704	1635.0	2159.0
391109	0.0	0.0
440595	218.0	745.0
56751	2.0	1.0
692063	0.0	0.0
8402	5215.0	4682.0
391110	0.0	0.0
8403	0.0	0.0
391112	0.0	0.0
124045	687.0	439.0
391114	1.0	0.0
124044	661.0	756.0
391115	0.0	0.0
440585	3.0	2.0
391117	0.0	0.0
440584	24.0	57.0
391119	0.0	0.0
54101	2328.0	870.0
151636	3512.0	1397.0
440590	211.0	153.0
54103	3834.0	2698.0
54102	3611.0	6250.0
54108	2884.0	2424.0
54107	3736.0	2218.0
54106	8.0	4.0
692053	2.0	1.0
391040	0.0	0.0
645683	8.0	20.0
8410	0.0	0.0
645682	3.0	0.0
645688	10.0	6.0
391044	1.0	0.0
645687	2.0	1.0
8411	2420.0	1223.0
645686	0.0	0.0
8412	2393.0	867.0
391045	23.0	1.0
440533	1.0	0.0
8406	2091.0	120.0
8407	13852.0	15779.0
8404	24024.0	18834.0
8405	6146.0	4745.0
8408	4311.0	2364.0
8409	3450.0	4242.0
391051	62.0	13.0
8420	2126.0	1147.0
645694	16.0	2.0
391053	0.0	0.0
645693	31.0	9.0
643031	2.0	1.0
8424	685.0	18.0
8425	36255.0	8817.0
643037	1.0	0.0
163589	226.0	73.0
643034	0.0	0.0
440525	109.0	37.0
391059	373.0	75.0
645691	17.0	3.0
163590	3807.0	3321.0
8417	6690.0	4962.0
8418	1846.0	937.0
8416	3546.0	2601.0
8419	22.0	7.0
8431	6.0	5.0
8435	15.0	0.0
8436	13429.0	4814.0
8433	0.0	1.0
8434	1437.0	383.0
391026	0.0	1.0
440556	3436.0	1914.0
440560	0.0	0.0
8428	4463.0	1174.0
8427	2424.0	2003.0
103157000	0.0	0.0
8443	3534.0	3530.0
8440	4927.0	3009.0
8446	1595.0	1109.0
8447	405.0	143.0
8444	707.0	721.0
8445	2081.0	819.0
391037	5.0	21.0
391039	1.0	1.0
643050	0.0	0.0
285905	4.0	1.0
285908	1173.0	2356.0
8439	1998.0	1175.0
8437	3943.0	1637.0
8438	70.0	355.0
8453	2370.0	1720.0
8454	5081.0	3567.0
8451	6100.0	3305.0
8452	5443.0	2644.0
8458	1257.0	796.0
8455	10032.0	4198.0
8456	148.0	1.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	4186.0	3119.0
106481583	0.0	0.0
106481584	2.0	1.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	13.0	18.0
8449	3581.0	2564.0
106481580	0.0	0.0
8464	991.0	888.0
8462	1554.0	620.0
8463	864.0	591.0
8468	3.0	1.0
391099	0.0	0.0
8467	8133.0	4691.0
342184	1661.0	180.0
246312	1.0	0.0
106481589	0.0	0.0
8460	2052.0	530.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	15.0	3.0
106481599	0.0	2.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	9139.0	7997.0
106481590	0.0	0.0
106481591	0.0	0.0
8476	2614.0	925.0
8473	16568.0	13125.0
440519	44.0	8.0
440518	0.0	1.0
8479	2861.0	1963.0
440515	2478.0	1608.0
8477	76.0	27.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	2.0	1.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	297.0	0.0
8470	24927.0	5398.0
106481561	1.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	2.0	0.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	0.0	0.0
8487	615.0	335.0
8484	6.0	5.0
391075	0.0	1.0
440508	2.0	2.0
391077	0.0	0.0
391076	0.0	0.0
8488	8.0	1.0
440503	349.0	3566.0
8489	3.0	0.0
106481569	0.0	0.0
106481567	1.0	0.0
106481568	0.0	0.0
8482	64.0	35.0
8483	210.0	469.0
8480	2183.0	1294.0
8481	4690.0	5699.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	2.0	0.0
106481577	0.0	0.0
106481574	2.0	1.0
106481575	0.0	0.0
391081	45.0	4.0
8497	122.0	17.0
728431	237.0	375.0
8498	5226.0	3736.0
728430	2.0	0.0
100128934	1.0	0.0
8495	8030.0	4248.0
8496	6863.0	1592.0
91012	2776.0	2410.0
100128936	156.0	225.0
728432	0.0	0.0
100128930	0.0	0.0
8499	35.0	21.0
106481536	0.0	0.0
8490	17318.0	50948.0
106481537	0.0	0.0
285954	32.0	2.0
285955	15.0	5.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1102.0	743.0
54075	1.0	1.0
101669766	842.0	4372.0
728434	0.0	0.0
91010	5609.0	10170.0
285958	1272.0	907.0
101669767	0.0	0.0
8491	4502.0	3216.0
106481538	0.0	0.0
8492	100.0	7.0
54072	11.0	1.0
106481539	0.0	0.0
101669762	439.0	242.0
106481540	0.0	0.0
101669763	1.0	0.0
101669764	1.0	5.0
106481543	0.0	2.0
81694	0.0	0.0
100271059	0.0	0.0
81695	8.0	4.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	0.0	0.0
106481542	1.0	0.0
81693	146.0	517.0
100271056	0.0	0.0
100271050	3.0	2.0
100271053	0.0	1.0
93664	2050.0	1049.0
100128923	1.0	1.0
93663	3018.0	1959.0
285961	32.0	68.0
93668	1.0	0.0
285962	182.0	242.0
106481547	0.0	0.0
54082	45.0	0.0
106481548	0.0	0.0
285965	9.0	3.0
285966	124.0	1094.0
106481545	4.0	0.0
106481546	7.0	5.0
93661	0.0	0.0
100128927	1712.0	1044.0
54084	202.0	8.0
106481549	0.0	0.0
106481550	1.0	0.0
81688	14039.0	13321.0
106481551	2.0	1.0
54089	2.0	0.0
81689	3354.0	2573.0
54088	2.0	0.0
106481554	1.0	0.0
100271047	0.0	0.0
106481555	0.0	0.0
106481552	0.0	0.0
106456574	0.0	4.0
106481553	0.0	0.0
93659	0.0	0.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	3272.0	2928.0
342132	750.0	476.0
285971	1658.0	1902.0
285972	0.0	7.0
285973	44.0	76.0
100128911	0.0	0.0
728450	0.0	0.0
54093	1609.0	1352.0
106481514	1.0	3.0
106481515	1.0	1.0
106481512	0.0	0.0
54090	1.0	0.0
106481513	14.0	4.0
54097	2629.0	225.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	187.0	407.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	8.0	2.0
54098	0.0	0.0
246330	695.0	190.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	37.0	71.0
100271033	41.0	9.0
645619	0.0	2.0
100271031	7.0	0.0
344787	89.0	12.0
100128902	0.0	0.0
728441	100.0	34.0
100128903	0.0	1.0
222389	4549.0	2715.0
106481525	7.0	3.0
106481526	4.0	1.0
285987	7.0	11.0
106481523	0.0	0.0
285989	1334.0	1010.0
106481524	0.0	0.0
106481529	0.0	0.0
728448	143.0	82.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	0.0	4.0
106481530	0.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	1385.0	347.0
91056	1338.0	490.0
645641	0.0	0.0
91050	1682.0	1026.0
100271015	0.0	0.0
106481500	0.0	0.0
645638	28.0	21.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	50.0	84.0
106481503	0.0	0.0
106481504	5.0	3.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	14.0	7.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	0.0	0.0
283316	64.0	30.0
106481510	1.0	0.0
106481511	0.0	0.0
100271003	5.0	7.0
283314	275.0	133.0
100271006	0.0	0.0
283310	48.0	128.0
344758	1.0	1.0
100271001	0.0	0.0
344752	2.0	0.0
728411	621.0	489.0
728410	0.0	0.0
643003	9.0	1.0
643001	0.0	0.0
728419	0.0	0.0
728418	1.0	2.0
91074	4.0	2.0
728409	2.0	2.0
283303	0.0	0.0
344741	2.0	0.0
728400	0.0	0.0
645676	151.0	49.0
285941	0.0	2.0
728405	0.0	0.0
285943	46.0	37.0
728407	204.0	47.0
728402	2.0	0.0
728403	0.0	0.0
643008	1913.0	1854.0
645668	1.0	0.0
100506658	3254.0	321.0
100506655	6.0	0.0
81849	12.0	26.0
56890	1573.0	765.0
56891	0.0	0.0
100506650	2.0	0.0
81846	4145.0	1746.0
81847	4690.0	2555.0
81848	1618.0	4027.0
56896	0.0	1.0
56897	4916.0	3898.0
81853	7502.0	7452.0
56898	8182.0	7613.0
81855	1919.0	1632.0
56899	826.0	96.0
56892	774.0	5475.0
56893	2167.0	818.0
121275	27.0	4.0
121278	1.0	2.0
56894	8998.0	14395.0
81850	0.0	0.0
145249	2.0	0.0
56895	1424.0	647.0
81851	0.0	0.0
649137	5.0	3.0
81839	3945.0	1054.0
121274	2487.0	1837.0
121273	15.0	20.0
145264	0.0	0.0
121270	0.0	0.0
145258	60.0	41.0
121268	51.0	58.0
81844	8568.0	5011.0
145259	8.0	0.0
133283	303.0	134.0
375593	45.0	64.0
100506649	160.0	127.0
100506673	0.0	0.0
121260	1454.0	979.0
145270	328.0	55.0
100506671	1.0	0.0
81875	2592.0	1267.0
81876	13195.0	10156.0
81870	0.0	0.0
81871	0.0	0.0
121256	9.0	22.0
81872	0.0	0.0
81873	2603.0	2648.0
387597	68.0	2.0
100506668	934.0	678.0
160897	1478.0	1304.0
649159	0.0	0.0
145282	898.0	275.0
387590	4151.0	366.0
81856	687.0	232.0
81857	5783.0	8176.0
100506660	32.0	34.0
81858	4083.0	7703.0
135886	1.0	11.0
147872	1.0	1.0
81889	1520.0	1296.0
145200	32.0	133.0
81892	2087.0	4626.0
81893	3.0	0.0
81894	2492.0	3191.0
81890	4483.0	7979.0
135892	96.0	10.0
649179	0.0	0.0
100506600	87.0	14.0
613126	66.0	16.0
81887	3476.0	2939.0
81888	1435.0	1568.0
145216	70.0	40.0
338591	0.0	0.0
649186	7.0	9.0
338596	12.0	12.0
338599	0.0	0.0
169200	5622.0	981.0
145226	90.0	26.0
100506637	286.0	180.0
160857	563.0	293.0
160851	769.0	630.0
91227	100.0	20.0
157206	16.0	6.0
100506622	1.0	1.0
100856809	0.0	0.0
338588	0.0	1.0
145241	4.0	0.0
91219	1.0	0.0
650172	0.0	2.0
102724678	120.0	126.0
338579	2.0	0.0
326591	633.0	63.0
255738	1.0	2.0
338567	0.0	0.0
102724668	28.0	13.0
255743	42140.0	10158.0
56829	3996.0	1762.0
326586	0.0	0.0
102724655	0.0	0.0
554250	3.0	12.0
554251	402.0	325.0
338557	15.0	9.0
56832	1.0	1.0
56833	353.0	37.0
56834	2978.0	2627.0
554235	28.0	12.0
554236	19.0	5.0
56849	233.0	81.0
255725	4.0	0.0
56848	2203.0	1249.0
56852	867.0	440.0
56853	60.0	53.0
102724631	0.0	0.0
56850	4192.0	2740.0
56851	4072.0	3677.0
100820829	136.0	462.0
101243555	3.0	4.0
196872	226.0	182.0
8501	816.0	901.0
8502	11072.0	7160.0
8500	4593.0	2567.0
253128	62.0	32.0
664701	2354.0	250.0
255783	797.0	1579.0
54207	5.0	2.0
54206	7598.0	7414.0
54205	7480.0	10898.0
664709	30.0	11.0
54209	253.0	117.0
196883	1231.0	1606.0
8512	91.0	58.0
8513	9.0	0.0
8510	3.0	1.0
8511	26.0	4.0
54210	28.0	2.0
81831	1161.0	748.0
81832	33.0	15.0
81833	0.0	0.0
54212	1.0	3.0
170261	273.0	20.0
8505	1391.0	470.0
8506	412.0	286.0
8503	2552.0	2960.0
8504	2193.0	648.0
8509	166.0	83.0
8507	525.0	1060.0
255758	433.0	483.0
8508	5893.0	2727.0
8520	2980.0	999.0
8521	4.0	0.0
169270	855.0	768.0
8522	722.0	129.0
102724605	0.0	0.0
554282	0.0	2.0
56886	4808.0	3055.0
54221	123.0	30.0
56888	3987.0	3595.0
554279	6.0	0.0
664722	4.0	2.0
56882	6758.0	3894.0
664721	13.0	10.0
255762	12.0	10.0
56884	7.0	0.0
8516	821.0	603.0
8517	454.0	126.0
8514	725.0	251.0
8515	213.0	597.0
56889	16400.0	11045.0
8518	4000.0	1701.0
8519	2792.0	1172.0
8530	137.0	30.0
326624	109.0	46.0
8531	6598.0	5265.0
326625	3718.0	2435.0
8534	8922.0	1240.0
326628	0.0	0.0
8535	1615.0	3584.0
326627	0.0	1.0
8532	89.0	45.0
8533	2752.0	2335.0
8527	2650.0	1574.0
8528	222.0	106.0
8525	2385.0	2058.0
8526	1123.0	624.0
8529	0.0	0.0
8541	547.0	702.0
326613	2.0	0.0
8542	2119.0	797.0
326615	0.0	0.0
8540	2953.0	1585.0
326614	3.0	0.0
8545	9976.0	6552.0
326617	1.0	0.0
8546	6276.0	3416.0
326616	1.0	0.0
8543	4803.0	2729.0
8544	1062.0	317.0
253175	0.0	0.0
554300	0.0	0.0
8538	72.0	2.0
8539	7298.0	4280.0
8536	517.0	394.0
8537	20.0	21.0
8552	109.0	55.0
8553	4470.0	1460.0
8550	2571.0	1543.0
326603	9.0	11.0
8551	0.0	0.0
8556	1082.0	777.0
326606	0.0	0.0
8557	105.0	130.0
8554	5341.0	1445.0
8555	4137.0	1932.0
326607	23.0	8.0
326609	5.0	2.0
255798	1.0	0.0
8549	3.0	2.0
8547	121.0	125.0
8548	1964.0	1258.0
101409261	39.0	106.0
326611	0.0	0.0
8563	981.0	647.0
8564	39.0	21.0
8562	4133.0	2561.0
8567	3808.0	3293.0
8568	1529.0	1587.0
8565	3627.0	2962.0
8566	8735.0	7673.0
253152	373.0	131.0
8560	6361.0	3883.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	2468.0	1430.0
8558	7114.0	8229.0
8559	866.0	518.0
8574	3836.0	1732.0
8575	2543.0	2017.0
8572	635.0	325.0
8573	1982.0	869.0
8578	3229.0	4569.0
8576	2614.0	1569.0
8577	30.0	22.0
554354	0.0	0.0
8570	12482.0	8253.0
123811	3409.0	2350.0
8569	1645.0	1492.0
8585	0.0	24.0
8586	2.0	8.0
101928770	0.0	0.0
8583	0.0	0.0
101928773	1.0	1.0
8587	1.0	1.0
8588	0.0	9.0
101928776	1.0	0.0
8581	0.0	1.0
8582	0.0	0.0
8580	1.0	0.0
100132058	0.0	0.0
101409258	37.0	36.0
101409257	10.0	6.0
101409254	0.0	0.0
101409253	0.0	0.0
123803	830.0	601.0
8596	0.0	0.0
101928781	3.0	12.0
8594	0.0	0.0
8595	0.0	0.0
101928784	40.0	25.0
8590	0.0	0.0
8591	0.0	0.0
100132066	1.0	4.0
100421113	0.0	0.0
100421114	1.0	2.0
101928790	0.0	0.0
101928795	0.0	1.0
253190	299.0	56.0
100132073	2.0	0.0
100132074	779.0	492.0
100132079	0.0	0.0
554313	1.0	0.0
100421123	0.0	0.0
100856811	2.0	0.0
375513	47.0	13.0
100421125	0.0	0.0
91133	1068.0	143.0
100421129	0.0	0.0
91137	3980.0	2518.0
101928720	0.0	0.0
375519	10.0	1.0
100856810	0.0	0.0
100421136	10.0	8.0
100421137	0.0	0.0
101928734	1.0	0.0
91120	775.0	388.0
101928736	120.0	208.0
147837	590.0	731.0
100421131	0.0	0.0
100421133	0.0	0.0
91156	5645.0	117.0
100421146	0.0	0.0
160824	2.0	0.0
100421148	9.0	10.0
101928744	0.0	0.0
91151	486.0	438.0
147841	37.0	124.0
100421143	0.0	0.0
91149	0.0	1.0
101928752	0.0	0.0
91147	1552.0	742.0
387509	288.0	119.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	909.0	433.0
100506574	7.0	7.0
399520	4.0	1.0
100421178	0.0	1.0
100506564	1.0	0.0
121227	13061.0	1401.0
387521	1467.0	4348.0
387522	0.0	1.0
100421172	19.0	1.0
100421175	0.0	0.0
100421177	1.0	0.0
100506599	201.0	89.0
100856877	0.0	0.0
100421189	1.0	0.0
100856878	0.0	1.0
121214	2.0	9.0
387559	1.0	0.0
123876	34.0	2.0
123872	1049.0	846.0
100421180	0.0	0.0
147808	639.0	329.0
100421185	0.0	0.0
147804	374.0	225.0
123879	612.0	593.0
147807	1250.0	2447.0
100421188	0.0	0.0
375567	86.0	0.0
399512	888.0	1734.0
399511	223.0	8.0
91181	18.0	26.0
448990	12.0	2.0
