id	a69e1384-d0ce-4ad7-b1b1-fe5c38aa6cb8	108c8f50-ed04-436c-b49e-dcdb1da0b827
30812	69.0	28.0
54801	998.0	638.0
54800	4484.0	2094.0
30815	5440.0	9031.0
30814	0.0	12.0
54806	1665.0	1283.0
54805	1876.0	979.0
30811	225.0	998.0
100421771	0.0	0.0
54809	531.0	751.0
100421784	23.0	13.0
54808	5274.0	4544.0
54807	572.0	498.0
29802	31.0	7.0
29801	2238.0	2522.0
29800	1740.0	2455.0
101928104	15.0	30.0
29803	6977.0	7546.0
54813	1459.0	556.0
54812	3886.0	2428.0
54811	1898.0	1449.0
54810	231.0	38.0
54816	3760.0	2199.0
54815	4154.0	5580.0
54814	1004.0	1170.0
100421794	0.0	1.0
54819	1006.0	600.0
100421796	257.0	382.0
100421797	0.0	2.0
101928113	247.0	338.0
100421799	0.0	0.0
54820	805.0	704.0
54823	641.0	288.0
54822	4559.0	2192.0
54821	12.0	32.0
54828	2402.0	2302.0
54827	4.0	0.0
54826	815.0	692.0
54825	8.0	5.0
54829	1153.0	329.0
282756	0.0	0.0
54831	0.0	0.0
54830	667.0	231.0
282754	0.0	0.0
102724473	0.0	3.0
54834	1340.0	917.0
54832	6247.0	3374.0
54839	518.0	601.0
54838	14337.0	11230.0
54836	5138.0	6299.0
54842	7494.0	6660.0
54841	1368.0	1030.0
54840	1465.0	1492.0
54845	4468.0	4802.0
54843	916.0	366.0
54849	3824.0	6569.0
54848	199.0	234.0
54847	106.0	36.0
100359394	0.0	0.0
100359397	0.0	0.0
100359396	1.0	4.0
255119	30.0	14.0
54853	1481.0	1717.0
54852	174.0	116.0
54851	1543.0	1041.0
54850	1191.0	1293.0
54857	16.0	12.0
54856	3215.0	2874.0
54855	7792.0	3398.0
54854	3.0	6.0
54859	2010.0	2297.0
54858	3146.0	4784.0
255130	11.0	7.0
54860	1.0	2.0
100134015	21.0	10.0
54863	892.0	2420.0
54862	2700.0	3815.0
54861	4826.0	2616.0
54868	2118.0	1497.0
54867	9694.0	9891.0
54866	14.0	42.0
54865	2202.0	1985.0
54869	1887.0	5521.0
255180	0.0	0.0
27249	5205.0	4016.0
27247	2051.0	2253.0
27248	9778.0	6917.0
100431168	3.0	1.0
400360	4.0	9.0
107161163	0.0	0.0
27241	2335.0	3511.0
27242	717.0	900.0
27240	74.0	65.0
27245	3404.0	4654.0
400359	0.0	2.0
27246	4050.0	4007.0
27243	9436.0	13379.0
27244	3698.0	3750.0
678655	2224.0	2604.0
642687	1.0	4.0
282791	19.0	21.0
282790	2.0	4.0
107161154	1.0	0.0
27258	3556.0	3737.0
100431177	8.0	1.0
255193	1.0	1.0
27252	1574.0	1110.0
27253	620.0	972.0
27250	21769.0	24770.0
100431173	0.0	0.0
27257	1340.0	1547.0
100431172	1.0	1.0
255189	643.0	89.0
27254	165.0	11.0
282786	0.0	0.0
27255	713.0	675.0
123606	1916.0	1341.0
107161144	82.0	83.0
29889	3312.0	3371.0
29888	4908.0	6124.0
103344929	0.0	0.0
29887	212.0	335.0
103344928	5.0	1.0
107161145	0.0	0.0
27229	984.0	764.0
353500	4627.0	119.0
29882	3026.0	2972.0
29881	7.0	2.0
29880	3579.0	4201.0
103344932	1.0	4.0
29886	1829.0	3300.0
282776	0.0	0.0
282775	0.0	0.0
29883	9064.0	7206.0
282770	0.0	0.0
103344930	0.0	0.0
353515	0.0	0.0
27238	2034.0	2431.0
27239	68.0	393.0
29899	283.0	134.0
27236	3745.0	3007.0
27237	1710.0	3066.0
353513	0.0	0.0
353514	52.0	19.0
353511	329.0	128.0
27230	18485.0	13153.0
29893	168.0	207.0
27231	5.0	0.0
282769	0.0	0.0
29890	5458.0	5104.0
29896	5686.0	4366.0
27235	561.0	685.0
27232	83.0	70.0
29895	14.0	46.0
255167	212.0	268.0
29894	5289.0	7882.0
27233	323.0	64.0
282763	0.0	1.0
27201	23.0	6.0
27202	29.0	216.0
27200	1.0	0.0
30849	4661.0	3501.0
30851	1079.0	2014.0
30850	513.0	387.0
400389	5.0	6.0
29844	888.0	1249.0
29843	1271.0	943.0
400385	8.0	15.0
29842	21599.0	1228.0
29841	939.0	569.0
30846	4383.0	6464.0
30845	687.0	452.0
30848	0.0	0.0
30847	0.0	0.0
30844	5742.0	5091.0
30827	4229.0	4721.0
29855	4028.0	3012.0
123624	0.0	0.0
29851	62.0	37.0
29850	220.0	42.0
30835	102.0	60.0
30834	955.0	1208.0
30837	3101.0	1991.0
30836	5058.0	4602.0
30833	1642.0	2337.0
30832	962.0	439.0
64395	2065.0	1408.0
64397	7058.0	4443.0
64396	2.0	0.0
64399	410.0	8.0
64398	6336.0	3684.0
390634	1.0	0.0
390637	565.0	408.0
389634	31.0	37.0
389633	0.0	0.0
400511	2.0	0.0
389631	0.0	0.0
64393	2272.0	5758.0
389630	0.0	0.0
390643	0.0	0.0
400506	953.0	1225.0
390649	0.0	0.0
390648	0.0	1.0
389626	0.0	2.0
400500	0.0	0.0
642612	1.0	0.0
160518	1083.0	543.0
341689	0.0	0.0
400508	10.0	5.0
642614	0.0	0.0
389662	10.0	5.0
390610	0.0	0.0
377677	756.0	1279.0
390612	1.0	1.0
390616	13.0	0.0
389658	178.0	102.0
389655	6.0	0.0
341674	0.0	0.0
642623	0.0	0.0
642627	1.0	0.0
341676	143.0	72.0
642641	17.0	31.0
389652	0.0	1.0
389649	0.0	2.0
390627	136.0	88.0
389644	3.0	9.0
389643	1153.0	66.0
642633	1.0	36.0
642631	0.0	0.0
642636	3.0	7.0
101928085	179.0	173.0
642652	0.0	0.0
375035	4357.0	4199.0
221806	352.0	262.0
338017	0.0	1.0
389677	1994.0	670.0
389676	0.0	0.0
101928099	9.0	6.0
642663	0.0	0.0
389674	11.0	9.0
389672	16.0	21.0
338002	1.0	0.0
400550	82.0	20.0
338004	0.0	0.0
390688	0.0	1.0
338005	0.0	0.0
389668	56.0	74.0
375033	1772.0	543.0
341640	4745.0	1154.0
642659	155.0	228.0
642658	200.0	1428.0
221823	1.0	0.0
6610	817.0	1268.0
375057	232.0	25.0
390650	0.0	0.0
375056	7780.0	3541.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	1.0
6609	5241.0	6107.0
147525	288.0	324.0
6608	2515.0	3025.0
387039	1.0	0.0
387036	72.0	27.0
6601	7869.0	5815.0
6603	4969.0	6559.0
6602	4355.0	4452.0
6605	5799.0	4905.0
6604	2057.0	3768.0
375061	300.0	456.0
6607	131.0	145.0
6606	156.0	122.0
6621	1330.0	1464.0
6620	1.0	0.0
642683	0.0	0.0
390660	3.0	6.0
390664	0.0	0.0
387032	463.0	380.0
389692	94.0	1.0
390667	4.0	1.0
123591	37.0	21.0
389690	1.0	10.0
6619	1702.0	1491.0
6612	7311.0	7648.0
6611	5215.0	4540.0
6614	191.0	189.0
6613	8802.0	9707.0
6616	39.0	120.0
6615	1485.0	303.0
6618	654.0	1821.0
6617	1072.0	1016.0
6632	2224.0	2676.0
6631	4436.0	4680.0
387066	14183.0	20159.0
387065	0.0	0.0
64319	5165.0	6146.0
64318	1427.0	1755.0
387063	4.0	0.0
245812	1402.0	1735.0
54991	432.0	556.0
54996	4095.0	1015.0
54995	961.0	917.0
54994	6179.0	6528.0
54993	549.0	598.0
6623	1084.0	500.0
6622	518.0	164.0
6625	9495.0	16689.0
54998	3099.0	4476.0
6624	1803.0	2120.0
54997	285.0	7082.0
6627	1379.0	1524.0
6626	3412.0	5579.0
6629	3666.0	3549.0
6628	6065.0	8411.0
64320	1809.0	2322.0
6641	12554.0	9434.0
6640	13223.0	6699.0
64321	142.0	109.0
64324	9133.0	5001.0
6643	9337.0	7561.0
221838	989.0	1496.0
6642	23995.0	45288.0
64326	2824.0	3048.0
387055	2.0	0.0
64328	2655.0	1236.0
64327	3851.0	3977.0
221833	0.0	0.0
221830	2002.0	1099.0
6634	7498.0	7135.0
6633	6811.0	10486.0
6636	1715.0	1966.0
6635	2225.0	2690.0
6638	19488.0	21573.0
6637	2175.0	2242.0
101928062	10.0	3.0
6650	939.0	1313.0
64333	260.0	302.0
6652	37859.0	16855.0
64332	2573.0	2186.0
6651	23110.0	15418.0
6654	4717.0	2298.0
100421943	1.0	0.0
6653	11834.0	10697.0
387082	3.0	1.0
102724536	22.0	7.0
78987	6877.0	6872.0
78986	121.0	4.0
78989	293.0	52.0
6645	4849.0	2908.0
78988	2749.0	3272.0
6644	0.0	0.0
6647	11468.0	14542.0
6646	2226.0	1688.0
6649	10531.0	1180.0
91949	3151.0	2861.0
6648	12908.0	7130.0
91947	5682.0	3438.0
91948	47.0	24.0
64342	3746.0	3515.0
6661	0.0	0.0
6660	471.0	47.0
245806	1.0	0.0
6663	0.0	0.0
64344	386.0	50.0
4000	32167.0	47933.0
4001	300.0	470.0
6662	7690.0	6032.0
64343	1951.0	1017.0
91942	899.0	758.0
6665	115.0	70.0
6664	2.0	265.0
101928079	54.0	59.0
387074	0.0	0.0
387071	1.0	3.0
245802	0.0	1.0
196549	9.0	3.0
6656	0.0	0.0
6655	5132.0	2609.0
6658	72.0	4.0
6657	5.0	6.0
6659	2614.0	7136.0
196541	0.0	0.0
91937	17.0	22.0
6670	9395.0	4817.0
6672	3780.0	4593.0
6671	2385.0	1109.0
4010	161.0	2.0
6674	499.0	264.0
4012	4511.0	3423.0
91975	659.0	1063.0
6676	214.0	478.0
4013	2348.0	2651.0
101928001	1.0	0.0
6675	3227.0	3670.0
4014	0.0	1.0
64359	1536.0	3033.0
221883	1.0	2.0
100271927	2.0	1.0
102724515	1.0	4.0
196513	1713.0	1709.0
4004	4.0	6.0
6667	7330.0	5334.0
4005	1732.0	885.0
6666	1125.0	1899.0
4007	468.0	517.0
6668	2989.0	2326.0
91966	1440.0	1372.0
4008	14256.0	9926.0
4009	27.0	0.0
6683	1742.0	1478.0
4023	447.0	3505.0
100421975	0.0	1.0
6687	7802.0	7806.0
4025	10.0	8.0
100271918	0.0	1.0
101928017	109.0	251.0
78990	57.0	36.0
78992	4504.0	6552.0
78991	632.0	943.0
78994	1928.0	2751.0
78996	1568.0	1223.0
78995	33.0	74.0
196527	5151.0	7283.0
78998	278.0	220.0
78997	10.0	15.0
196528	2892.0	1481.0
4015	882.0	429.0
6678	46018.0	85956.0
6677	0.0	0.0
4016	496.0	1148.0
78999	108.0	116.0
4017	363.0	1350.0
4018	16.0	2.0
6692	5361.0	21677.0
6691	13.0	37.0
101928022	0.0	2.0
6694	0.0	0.0
64375	1548.0	1812.0
64374	6669.0	8500.0
6693	312.0	275.0
4033	422.0	313.0
6696	147.0	1635.0
64377	16.0	9.0
4034	1333.0	1470.0
64376	2452.0	1054.0
6695	819.0	5966.0
4035	20979.0	9875.0
6698	0.0	0.0
4036	25155.0	11029.0
6697	2211.0	1885.0
6690	0.0	2.0
4026	7075.0	1640.0
6689	19.0	4.0
6688	333.0	730.0
4040	4395.0	2209.0
4041	8112.0	6303.0
64386	61.0	58.0
4043	12621.0	17171.0
64388	38.0	57.0
4045	289.0	76.0
4046	2233.0	1099.0
4047	3512.0	2803.0
221895	2198.0	1586.0
4037	2191.0	1925.0
91978	38.0	65.0
4038	618.0	31244.0
6699	0.0	2.0
91977	114.0	16.0
196500	40.0	194.0
101928040	2.0	0.0
4051	2.0	1.0
54908	410.0	353.0
4052	2177.0	1877.0
4053	27594.0	32531.0
54906	6557.0	2679.0
4054	10298.0	24827.0
4055	6434.0	7869.0
4056	8.0	7.0
4057	936.0	132.0
4058	43.0	151.0
29945	2082.0	1819.0
255220	0.0	0.0
29944	231.0	40.0
29943	2.0	4.0
29942	16.0	4.0
29949	3.0	2.0
29948	462.0	350.0
29947	1.0	2.0
29946	2715.0	2532.0
4050	121.0	126.0
29941	625.0	721.0
29940	1558.0	726.0
4048	7845.0	9453.0
4049	8.0	22.0
54910	2484.0	5215.0
54916	1997.0	1787.0
54915	5469.0	3837.0
54914	6392.0	5224.0
54913	1237.0	922.0
4062	1.0	67.0
4063	161.0	54.0
54919	2096.0	2000.0
54918	8735.0	11398.0
4064	87.0	73.0
4065	4042.0	3563.0
4066	145.0	223.0
4067	1998.0	3069.0
4068	126.0	55.0
4069	1297.0	2014.0
29956	16086.0	11285.0
255231	117.0	118.0
29954	2759.0	2333.0
29953	27.0	0.0
29959	7209.0	8938.0
29958	572.0	626.0
4060	11307.0	1911.0
29957	2383.0	1849.0
4061	2836.0	16402.0
29952	8808.0	17179.0
29951	214.0	1986.0
29950	2907.0	2390.0
4059	25545.0	28838.0
54923	123.0	228.0
54922	1126.0	1127.0
54921	9903.0	7141.0
54920	653.0	706.0
54927	3097.0	2996.0
54926	4766.0	5988.0
54925	210.0	100.0
4074	7442.0	6397.0
54929	2712.0	2443.0
29929	918.0	675.0
54928	8707.0	6326.0
4076	15204.0	11518.0
29928	1966.0	1874.0
4077	18712.0	14914.0
29923	572.0	468.0
29922	1652.0	1599.0
29920	3530.0	3976.0
29927	24332.0	24679.0
29926	4268.0	3121.0
4070	475.0	7632.0
4071	5604.0	3407.0
29925	4017.0	2441.0
29924	5004.0	6975.0
4072	26814.0	36570.0
54930	1705.0	1714.0
54934	2028.0	2279.0
54933	42.0	138.0
54932	848.0	2018.0
54931	1848.0	1102.0
54938	388.0	552.0
54937	38.0	9.0
54936	2580.0	4720.0
54935	1120.0	2554.0
4084	1262.0	913.0
4085	190.0	196.0
4086	1699.0	920.0
54939	3086.0	4071.0
4087	10610.0	6928.0
4088	9372.0	7949.0
4089	8181.0	5409.0
29934	4903.0	5070.0
29933	630.0	137.0
282809	1246.0	971.0
282808	3.0	1.0
29937	3548.0	4397.0
4081	44.0	3.0
4082	4342.0	2897.0
29935	2.0	0.0
282801	0.0	0.0
54941	346.0	332.0
29930	3.0	4.0
54940	13322.0	11968.0
54944	140.0	73.0
54943	506.0	294.0
54942	1718.0	1658.0
54949	1223.0	1398.0
54948	1394.0	1169.0
54947	22023.0	10601.0
255208	0.0	0.0
54946	5578.0	5266.0
29909	64.0	24.0
29907	81.0	63.0
4097	4058.0	2324.0
29906	23.0	172.0
4099	236.0	850.0
29901	163.0	274.0
4090	5045.0	2332.0
4091	1793.0	982.0
4092	5073.0	3528.0
29904	2491.0	1752.0
4093	8650.0	1431.0
29903	1324.0	2636.0
4094	4519.0	6738.0
29902	355.0	302.0
54952	778.0	1103.0
54951	1351.0	684.0
102724594	8.0	13.0
54956	1119.0	904.0
54955	1225.0	890.0
54954	1494.0	1137.0
100271893	0.0	0.0
54953	3759.0	2428.0
196472	0.0	0.0
196477	0.0	0.0
54959	155.0	5.0
54958	137.0	191.0
196475	3163.0	5270.0
54957	822.0	1081.0
29919	1374.0	1186.0
255275	5.0	1.0
29911	5028.0	6277.0
29916	3130.0	2814.0
29915	2025.0	1001.0
29914	2000.0	1592.0
54963	2304.0	2413.0
100271884	0.0	0.0
54962	345.0	406.0
54961	3000.0	6006.0
54960	1550.0	1275.0
54967	3.0	2.0
54965	1366.0	1193.0
196483	987.0	670.0
54964	1381.0	1386.0
54969	1405.0	1379.0
54968	967.0	722.0
54970	2525.0	2085.0
255239	123.0	34.0
54974	1316.0	1720.0
100271873	0.0	0.0
54973	5850.0	7984.0
54972	195.0	417.0
54971	1204.0	840.0
100271874	13.0	32.0
54978	4465.0	3384.0
54977	4636.0	10238.0
54976	1280.0	2371.0
100271871	15.0	30.0
100271870	0.0	0.0
54979	49.0	30.0
255252	1533.0	1137.0
54981	3513.0	4602.0
54980	1193.0	857.0
54985	2034.0	5272.0
54984	595.0	475.0
102724560	9.0	2.0
54982	2064.0	1877.0
54989	5077.0	1909.0
196463	4392.0	4206.0
54988	684.0	289.0
54987	3727.0	3960.0
54986	488.0	477.0
642569	0.0	0.0
642580	2.0	0.0
642585	3.0	17.0
642592	8.0	8.0
642597	0.0	2.0
27348	1924.0	1670.0
27349	1271.0	1558.0
27346	536.0	360.0
27347	941.0	1391.0
27340	1928.0	1370.0
27341	3601.0	3895.0
27344	11.0	1177.0
27345	497.0	308.0
27342	508.0	385.0
400456	245.0	62.0
27343	2496.0	2986.0
642587	8.0	7.0
282890	468.0	482.0
100124541	0.0	0.0
400451	5397.0	6113.0
27351	2263.0	1743.0
27352	5886.0	5514.0
27350	3224.0	4232.0
100124540	0.0	0.0
338091	0.0	0.0
338094	77.0	15.0
100124537	0.0	0.0
100124536	1.0	0.0
100124535	0.0	0.0
100124534	0.0	0.0
29989	0.0	12.0
338099	54.0	83.0
27327	4890.0	3337.0
29988	1808.0	1059.0
27324	0.0	0.0
100124539	0.0	0.0
29986	3.0	1.0
100124538	0.0	0.0
27328	32.0	0.0
27329	4.0	2.0
29980	328.0	540.0
29985	753.0	979.0
29984	1210.0	2198.0
27320	0.0	3.0
29982	1632.0	1193.0
29999	6.0	1.0
27338	370.0	336.0
29998	854.0	839.0
27335	10805.0	13620.0
27336	9108.0	6065.0
29997	16976.0	29324.0
390601	8.0	5.0
27339	8056.0	10043.0
29992	134.0	336.0
27330	2783.0	455.0
29991	0.0	2.0
29990	646.0	744.0
27333	4552.0	2412.0
29995	1531.0	588.0
27334	59.0	20.0
29994	4664.0	3304.0
27332	10611.0	8724.0
29993	48.0	44.0
27304	1009.0	766.0
29967	934.0	647.0
377630	1.0	0.0
29966	2787.0	1223.0
29965	5408.0	3375.0
27302	0.0	0.0
27303	5725.0	2717.0
100124516	0.0	0.0
27309	4417.0	2381.0
29969	5202.0	3267.0
27306	74.0	220.0
29968	1332.0	450.0
102388891	0.0	0.0
389616	0.0	0.0
27300	2398.0	2070.0
27301	1497.0	1702.0
389611	0.0	0.0
389610	0.0	18.0
29960	2393.0	2441.0
30968	5304.0	6742.0
389618	0.0	0.0
27315	2068.0	2230.0
29978	5640.0	5088.0
27316	13051.0	13609.0
27314	2133.0	1087.0
338069	20.0	7.0
27319	136.0	8.0
29979	10033.0	7171.0
29970	16.0	62.0
29974	3.0	2.0
54901	1920.0	1762.0
54900	103.0	26.0
54905	1.0	3.0
54904	6438.0	4218.0
54903	1471.0	1229.0
54902	5492.0	4628.0
503519	0.0	0.0
100288687	0.0	0.0
202374	806.0	6312.0
442038	0.0	0.0
253959	2002.0	806.0
100132803	8.0	2.0
100132808	0.0	0.0
100616299	1.0	0.0
100616298	0.0	0.0
100616295	0.0	0.0
100616294	3.0	19.0
100616291	0.0	0.0
100616292	0.0	0.0
253962	19.0	7.0
100132815	1190.0	1176.0
100616288	0.0	0.0
100616289	0.0	0.0
442060	0.0	2.0
100288667	2.0	0.0
100616286	0.0	0.0
100616287	0.0	0.0
100616284	1.0	5.0
100616285	1.0	0.0
100616282	0.0	0.0
100616283	1.0	0.0
100288661	2.0	0.0
100616280	0.0	0.0
100616281	0.0	0.0
503538	115.0	273.0
503543	2.0	1.0
100616290	0.0	0.0
503542	211.0	268.0
253933	0.0	0.0
253935	94.0	10.0
100616277	0.0	0.0
100288659	0.0	0.0
100616278	0.0	0.0
100616275	0.0	0.0
100616276	0.0	0.0
100288654	2.0	0.0
100616274	0.0	0.0
100616271	1.0	0.0
100616272	0.0	0.0
100616270	0.0	0.0
100132832	3.0	2.0
253943	5608.0	2687.0
6708	1.0	10.0
6707	0.0	0.0
6709	30838.0	37653.0
100132841	0.0	0.0
6700	0.0	0.0
6702	0.0	0.0
6701	0.0	0.0
6704	1.0	0.0
6703	0.0	0.0
6706	0.0	0.0
6705	0.0	0.0
6720	4305.0	12835.0
6719	0.0	0.0
6718	16.0	3.0
167465	269.0	54.0
6711	61953.0	19483.0
6710	62.0	90.0
102467077	0.0	0.0
6713	930.0	821.0
6712	84.0	521.0
102467075	0.0	0.0
6715	398.0	500.0
102467074	0.0	0.0
6714	2419.0	4314.0
6717	5339.0	5746.0
6716	1.0	3.0
6731	7900.0	5182.0
6730	8107.0	12363.0
442013	8.0	9.0
6729	4416.0	3532.0
503583	1.0	0.0
100132863	5.0	4.0
253970	6660.0	14400.0
6722	7004.0	4149.0
6721	8160.0	7707.0
503582	0.0	0.0
6723	1701.0	1889.0
6726	9287.0	6860.0
6725	18.0	36.0
6728	2131.0	1667.0
6727	21395.0	23901.0
6742	3490.0	4139.0
6741	8209.0	9285.0
100288613	1.0	0.0
503569	51.0	64.0
253986	17.0	28.0
100132871	0.0	0.0
253980	719.0	1055.0
442006	0.0	1.0
253982	4.0	32.0
6733	2265.0	1828.0
6732	1950.0	1449.0
6734	17661.0	11141.0
6737	1281.0	1614.0
6736	0.0	0.0
6738	2875.0	927.0
100616228	0.0	0.0
100616229	0.0	0.0
64430	4924.0	2889.0
100616226	0.0	0.0
100616227	3.0	0.0
64432	2830.0	3579.0
6751	134.0	19.0
100616224	1.0	0.0
64431	2050.0	1662.0
6750	1.0	0.0
100129227	2.0	2.0
100616225	0.0	0.0
64434	1255.0	895.0
100616222	0.0	0.0
6753	6.0	62.0
6752	141.0	129.0
100129229	0.0	0.0
100616223	0.0	0.0
64433	2.0	2.0
100616220	0.0	0.0
100616221	0.0	0.0
100130211	35.0	43.0
6744	12593.0	7248.0
6746	9729.0	12245.0
6745	13588.0	8334.0
6748	8680.0	11184.0
6747	14872.0	13146.0
6749	12372.0	13385.0
100616217	0.0	0.0
100616218	0.0	1.0
6760	7221.0	5788.0
100616215	0.0	0.0
100616216	0.0	0.0
650983	0.0	0.0
100616213	0.0	0.0
4100	0.0	0.0
6764	6829.0	9329.0
100130204	0.0	0.0
100616211	0.0	0.0
4101	0.0	0.0
4102	0.0	0.0
100616212	0.0	0.0
64446	11.0	2.0
100616210	3.0	2.0
6755	1.0	0.0
100129213	0.0	0.0
6754	3.0	0.0
6757	1.0	0.0
6756	9.0	72.0
6759	0.0	0.0
6758	9.0	7.0
100616219	0.0	0.0
100616206	0.0	0.0
100616207	0.0	0.0
6771	0.0	0.0
100616204	0.0	0.0
6770	3.0	2.0
100616205	0.0	0.0
6773	5456.0	5367.0
4110	0.0	0.0
100616202	0.0	0.0
6772	7063.0	15089.0
4111	0.0	0.0
100616203	0.0	0.0
6775	191.0	2076.0
4112	0.0	0.0
4113	0.0	0.0
6774	16056.0	13441.0
100616201	0.0	0.0
346171	17.0	83.0
100048912	4.0	11.0
4103	0.0	0.0
4104	0.0	0.0
100129201	1.0	0.0
6768	11636.0	25455.0
4105	0.0	0.0
6767	24009.0	23067.0
4106	0.0	0.0
4107	10.0	0.0
4108	0.0	0.0
6769	54.0	290.0
4109	0.0	0.0
100616209	0.0	0.0
6780	11299.0	12132.0
6782	2755.0	1382.0
6781	7747.0	4630.0
4121	4446.0	909.0
100048924	2.0	4.0
6783	0.0	0.0
4122	5716.0	4962.0
4123	5837.0	5722.0
6786	10333.0	10475.0
4124	3411.0	1313.0
6785	89.0	65.0
100048922	0.0	0.0
100048923	0.0	1.0
6777	7208.0	6951.0
4114	0.0	0.0
4115	0.0	0.0
6776	2543.0	3657.0
6779	0.0	0.0
4116	2229.0	2266.0
4117	96.0	74.0
6778	11170.0	16356.0
4118	2216.0	3707.0
6791	13.0	2.0
6790	147.0	125.0
6793	1405.0	1475.0
4130	3111.0	505.0
6792	1472.0	822.0
346157	637.0	451.0
4131	2075.0	778.0
6795	101.0	206.0
100616268	0.0	0.0
4133	2214.0	3701.0
6794	3253.0	4605.0
100616269	4.0	1.0
4134	13939.0	15516.0
64478	23.0	201.0
100616266	0.0	2.0
4135	887.0	558.0
100616267	0.0	0.0
100616264	0.0	0.0
100616262	0.0	0.0
100616260	0.0	0.0
100616261	0.0	0.0
6788	1389.0	1222.0
4125	2265.0	3425.0
4126	3162.0	3484.0
6787	2558.0	1158.0
6789	2324.0	1563.0
4128	20232.0	18968.0
4129	1333.0	463.0
4140	6209.0	4477.0
4141	5048.0	4579.0
100616259	0.0	0.0
4142	2.0	0.0
4143	49.0	19.0
4144	25043.0	10875.0
100616258	0.0	0.0
4145	130.0	132.0
4146	21.0	21.0
100616256	0.0	0.0
100616253	0.0	0.0
100616251	0.0	0.0
100616252	0.0	0.0
100616250	0.0	0.0
6799	487.0	410.0
4137	197.0	48.0
4139	652.0	355.0
4150	2426.0	2750.0
4151	80.0	12.0
64493	242.0	122.0
4152	5249.0	4591.0
100616248	0.0	0.0
4153	0.0	0.0
100616249	1.0	1.0
4154	7999.0	4334.0
348793	622.0	520.0
100616246	0.0	0.0
4155	6732.0	3849.0
100616247	0.0	0.0
100616244	0.0	0.0
64499	22.0	3.0
4157	772.0	623.0
100616245	0.0	0.0
100616242	0.0	0.0
100616243	0.0	0.0
100616241	0.0	0.0
4147	53943.0	10808.0
4148	51.0	22.0
4149	4566.0	5877.0
4161	0.0	0.0
100616239	0.0	0.0
4162	8274.0	8052.0
4163	1499.0	1379.0
100616237	0.0	0.0
100616235	0.0	0.0
4166	26.0	37.0
100616236	0.0	0.0
100616233	0.0	0.0
4168	29.0	83.0
100616231	0.0	0.0
100616232	0.0	0.0
100616230	0.0	0.0
4160	4.0	0.0
100288695	0.0	0.0
100288690	45.0	49.0
100288691	1.0	0.0
4158	0.0	1.0
4159	0.0	0.0
88455	8583.0	5330.0
346116	0.0	0.0
4172	4064.0	5619.0
4173	1106.0	1788.0
4174	2093.0	3979.0
4175	1013.0	1756.0
4176	4469.0	7331.0
4179	13912.0	12063.0
118429	1579.0	597.0
131405	7.0	2.0
118426	613.0	511.0
118427	76.0	5.0
4170	36535.0	24773.0
131408	1206.0	1000.0
4171	1490.0	2893.0
118432	2.0	2.0
118430	0.0	0.0
118433	347.0	310.0
4184	0.0	0.0
4185	39.0	128.0
4188	113.0	679.0
4189	7010.0	3243.0
100130289	4.0	9.0
4182	0.0	1.0
118421	0.0	1.0
118424	2112.0	2490.0
118425	0.0	0.0
649925	2.0	2.0
100129298	0.0	0.0
4194	2616.0	1968.0
4199	640.0	278.0
100130279	1.0	0.0
100130277	0.0	0.0
4190	8797.0	8666.0
100130275	4.0	4.0
4191	10053.0	11301.0
100130274	0.0	0.0
4192	785.0	11831.0
4193	3993.0	4200.0
100129283	0.0	0.0
100129288	0.0	0.0
100130265	0.0	0.0
100129271	0.0	0.0
100130260	1.0	2.0
100129272	4.0	5.0
100129279	0.0	1.0
100129278	1.0	0.0
649946	15.0	8.0
100129277	0.0	0.0
647302	1.0	1.0
100616305	0.0	0.0
100616306	1.0	1.0
100616304	0.0	0.0
100616301	0.0	0.0
100616302	0.0	0.0
100130259	0.0	0.0
100616300	0.0	0.0
100130253	0.0	0.0
100130251	0.0	0.0
100129260	0.0	0.0
100129269	9.0	20.0
118471	5.0	4.0
100616309	0.0	0.0
118472	799.0	967.0
100616307	0.0	0.0
100616308	0.0	0.0
100048907	1.0	4.0
100048908	0.0	1.0
348840	0.0	3.0
100048909	0.0	0.0
647310	33.0	45.0
100048903	2.0	5.0
100048904	0.0	7.0
64400	2536.0	2574.0
100130247	0.0	0.0
64403	270.0	588.0
64405	37.0	289.0
64407	57.0	37.0
64409	3406.0	2056.0
100130240	3.0	1.0
100129251	0.0	0.0
100129250	375.0	398.0
100129256	0.0	0.0
100129259	1.0	0.0
118460	2530.0	2277.0
118461	3.0	0.0
647307	19.0	14.0
647309	3.0	0.0
64410	413.0	643.0
100130239	10.0	1.0
64412	1893.0	1032.0
64411	1632.0	1356.0
100130235	0.0	0.0
100130234	1.0	2.0
100130233	1.0	2.0
64418	3473.0	1676.0
100130231	61.0	24.0
64417	3078.0	1090.0
64419	2873.0	2812.0
348825	6.0	9.0
100129248	1.0	0.0
647317	0.0	0.0
647319	4.0	2.0
100129243	19.0	21.0
64421	701.0	611.0
100129239	0.0	0.0
64420	422.0	687.0
64423	2665.0	7204.0
101060544	0.0	0.0
64422	4327.0	4088.0
64425	1565.0	1792.0
64427	1377.0	1772.0
64426	5666.0	4149.0
64429	3397.0	2579.0
64428	1612.0	2284.0
118442	47.0	68.0
100129237	3.0	4.0
100129231	0.0	0.0
143471	2.0	0.0
