id	47807887-8bda-45be-a466-4970f198ce4d	5d2510c8-c5a0-439d-8111-357824c00c2b
10612	567.0	306.0
10615	1090.0	357.0
10614	3775.0	3588.0
10617	3632.0	1398.0
401525	0.0	1.0
10616	4611.0	4526.0
10618	33359.0	6907.0
643854	13.0	5.0
643853	113.0	20.0
643859	0.0	0.0
10611	6721.0	1993.0
10610	5317.0	1117.0
643872	6.0	1.0
643873	388.0	92.0
643870	16.0	18.0
317684	7.0	1.0
391655	0.0	1.0
391657	0.0	0.0
391656	8.0	4.0
317687	1.0	0.0
10623	1843.0	791.0
10626	623.0	355.0
10625	10495.0	4898.0
10628	81888.0	30817.0
10627	14942.0	10213.0
10629	1173.0	957.0
342618	4.0	1.0
643865	0.0	0.0
643866	363.0	450.0
10620	487.0	159.0
10622	113.0	62.0
10621	1182.0	472.0
101954275	0.0	0.0
101954276	13.0	0.0
643880	0.0	0.0
101954273	2.0	1.0
643884	0.0	0.0
101954277	36.0	1.0
101954278	28.0	21.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	199.0	27.0
83606	3431.0	1615.0
101954271	0.0	0.0
83605	1371.0	2007.0
101954272	4.0	3.0
83608	822.0	671.0
83607	2614.0	1054.0
151903	2982.0	3164.0
401507	0.0	0.0
317649	5998.0	2533.0
391627	0.0	0.0
401505	1100.0	533.0
388007	0.0	1.0
317648	1972.0	930.0
100419709	12.0	4.0
100419705	0.0	0.0
643875	0.0	0.0
401509	73.0	6.0
401508	0.0	1.0
101954264	17.0	4.0
138948	90.0	71.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	16.0	2.0
102464827	0.0	0.0
391630	2.0	1.0
102464828	0.0	0.0
317662	2616.0	1208.0
100419711	0.0	1.0
102464825	0.0	0.0
56000	1.0	3.0
391632	0.0	1.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	87.0	17.0
102464824	0.0	0.0
56005	3618.0	3309.0
10602	1744.0	2148.0
56006	1740.0	1922.0
83604	2346.0	1091.0
10603	236.0	379.0
10606	5088.0	1954.0
100419717	0.0	0.0
56001	0.0	0.0
10605	3564.0	1438.0
10608	6174.0	5721.0
10607	3002.0	2274.0
10600	5631.0	1426.0
101929254	0.0	0.0
102464831	0.0	0.0
391681	1.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	3.0	0.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	228.0
148362	3900.0	1793.0
102464832	0.0	0.0
100271849	16.0	17.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	1.0	0.0
112399	196.0	67.0
112398	1703.0	1318.0
100419735	0.0	0.0
391697	0.0	0.0
391696	0.0	1.0
100419733	0.0	0.0
388021	2.0	25.0
100419734	0.0	0.0
391698	2.0	1.0
100419731	0.0	0.0
100271836	147.0	49.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	2.0	0.0
388015	1.0	0.0
101954204	0.0	0.0
199953	1627.0	567.0
161357	3.0	1.0
100420734	0.0	0.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	1.0	8.0
731275	54.0	18.0
199920	170.0	1.0
222826	11.0	1.0
101929286	5.0	1.0
391670	1.0	2.0
391672	5.0	5.0
161342	1.0	3.0
148398	93.0	487.0
100419758	398.0	220.0
100419751	1.0	0.0
124359	280.0	207.0
101929293	41.0	19.0
100420752	2.0	1.0
100420754	0.0	0.0
10691	1582.0	646.0
10690	0.0	1.0
101929212	24.0	58.0
101929218	0.0	0.0
388076	0.0	1.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	0.0
151963	334.0	146.0
10693	432.0	96.0
10692	21.0	6.0
10695	3761.0	4098.0
10694	7789.0	5262.0
10699	40.0	44.0
101929221	0.0	0.0
100420763	0.0	0.0
101929225	1.0	4.0
101929222	0.0	0.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	1607.0	595.0
101929239	1.0	0.0
100419788	0.0	0.0
148345	37.0	3.0
101929238	0.0	0.0
220213	2782.0	1408.0
10678	4788.0	1259.0
151987	6374.0	2458.0
10671	2725.0	1318.0
10670	7205.0	3127.0
10673	387.0	138.0
10672	5416.0	1467.0
10675	52.0	41.0
10677	916.0	432.0
100419793	0.0	0.0
100420784	0.0	0.0
100420786	0.0	0.0
101929247	0.0	0.0
100420787	3.0	2.0
101929244	0.0	0.0
220202	1.0	1.0
222865	23.0	580.0
10682	1615.0	1281.0
10681	3999.0	2006.0
10683	24.0	5.0
10686	121.0	4110.0
136371	0.0	0.0
643803	0.0	0.0
10687	227.0	53.0
100419682	0.0	0.0
100420678	196.0	20.0
222894	0.0	0.0
100419687	0.0	0.0
283807	166.0	157.0
653194	0.0	0.0
83598	35.0	4.0
83597	25.0	2.0
653199	78.0	1.0
83594	2027.0	1049.0
83593	1528.0	1183.0
83596	469.0	467.0
83595	690.0	252.0
83590	1953.0	2624.0
653190	17.0	35.0
653192	0.0	0.0
83592	378.0	24.0
83591	300.0	309.0
1909	540.0	670.0
100420689	4.0	1.0
1908	6761.0	1698.0
161291	17825.0	6040.0
653188	15.0	2.0
653189	92.0	29.0
1907	45.0	14.0
1906	277.0	240.0
197258	1761.0	1356.0
1903	622.0	2050.0
197259	407.0	473.0
1902	1784.0	163.0
1901	2578.0	2238.0
100420681	0.0	0.0
197257	1547.0	266.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	1.0
449492	0.0	0.0
1910	3157.0	7483.0
1917	11.0	34.0
1915	447282.0	172476.0
1912	14310.0	6505.0
1911	1653.0	997.0
101929202	0.0	0.0
101929203	0.0	0.0
199899	0.0	0.0
148281	6.0	11.0
219287	7.0	0.0
161253	37.0	30.0
219285	1144.0	811.0
283849	261.0	734.0
283848	1029.0	1260.0
1932	0.0	4.0
283847	8.0	18.0
256227	3.0	7.0
256223	0.0	0.0
1939	5832.0	2918.0
1938	181006.0	80609.0
1937	24.0	35.0
1936	11376.0	5203.0
1934	11.0	4.0
1933	12584.0	6850.0
161247	37.0	57.0
219293	704.0	632.0
1943	0.0	1.0
1942	12162.0	5115.0
256236	531.0	183.0
1949	127.0	118.0
199870	2733.0	1033.0
1948	1346.0	2116.0
1947	1873.0	1828.0
1946	395.0	36.0
1945	414.0	363.0
1944	76.0	133.0
161271	0.0	0.0
1954	5912.0	2421.0
1953	1219.0	556.0
1952	9398.0	4449.0
1951	201.0	263.0
1950	156.0	9.0
283820	524.0	101.0
1959	50628.0	1003.0
1958	343058.0	16023.0
1956	9576.0	3566.0
1955	4787.0	2963.0
1965	4812.0	1550.0
1964	8376.0	3208.0
199857	926.0	411.0
1962	941.0	180.0
1961	20.0	6.0
1960	4260.0	416.0
220296	3.0	2.0
1969	5679.0	2936.0
1968	15243.0	4471.0
1967	2687.0	1668.0
114904	597.0	814.0
114905	484.0	43.0
114907	2199.0	1343.0
114908	33341.0	7942.0
340094	0.0	0.0
643783	175.0	28.0
114900	51.0	24.0
653108	0.0	0.0
401450	0.0	0.0
114902	0.0	0.0
1975	42070.0	12857.0
1974	41818.0	25996.0
1973	707.0	314.0
283888	43.0	12.0
401447	0.0	0.0
653113	282.0	181.0
1979	11177.0	4153.0
1978	211.0	388.0
1977	2727.0	992.0
643790	14.0	5.0
1990	1.0	0.0
256281	1851.0	1545.0
1987	0.0	0.0
1986	1.0	3.0
1984	15613.0	13852.0
1983	14023.0	5154.0
1982	74284.0	21901.0
283876	99.0	98.0
1981	23227.0	9629.0
1980	14.0	13.0
283871	758.0	749.0
283870	394.0	553.0
105375616	0.0	0.0
340075	23.0	16.0
340073	1.0	0.0
653125	60.0	5.0
401431	238.0	53.0
83528	2.0	0.0
1998	3146.0	1448.0
1997	11872.0	2741.0
283869	3.0	1416.0
1996	11.0	1.0
401428	123.0	31.0
83538	734.0	280.0
1995	2.0	6.0
401427	259.0	25.0
283867	0.0	9.0
1994	5226.0	3757.0
1993	35.0	16.0
1992	5340.0	2620.0
1991	9.0	5.0
283860	8.0	1.0
83530	4.0	2.0
340069	2.0	1.0
1999	953.0	1967.0
105375606	0.0	0.0
340061	1990.0	4347.0
653115	57.0	38.0
653121	1306.0	563.0
653122	88.0	28.0
283854	0.0	0.0
653123	0.0	0.0
401491	364.0	16.0
100124412	0.0	0.0
653147	14.0	13.0
401498	10.0	23.0
653149	0.0	0.0
401497	0.0	0.0
401494	594.0	105.0
401492	17.0	42.0
83550	1.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	5986.0	3469.0
83539	4.0	1.0
83547	2091.0	1088.0
83546	3.0	7.0
653140	90.0	15.0
83549	2939.0	2448.0
83548	3063.0	1091.0
83543	25194.0	3148.0
653145	4.0	4.0
83544	3427.0	815.0
83541	384.0	883.0
83540	37.0	91.0
126917	1052.0	524.0
340037	11.0	4.0
114926	3913.0	1516.0
114928	3702.0	516.0
339044	2.0	1.0
256297	1.0	1.0
401474	2207.0	1310.0
653174	0.0	0.0
653175	2.0	0.0
340024	0.0	0.0
114915	1808.0	1709.0
401466	1771.0	1438.0
653162	72.0	52.0
653163	0.0	0.0
283899	3725.0	2643.0
653166	0.0	0.0
283897	98.0	18.0
339145	2.0	1.0
391723	0.0	0.0
391722	5.0	2.0
10778	2896.0	1035.0
10777	3.0	0.0
10772	12766.0	5710.0
340120	0.0	1.0
10771	18489.0	4318.0
10773	803.0	382.0
10776	15051.0	6102.0
10775	1845.0	1020.0
10788	7258.0	293.0
391739	1.0	1.0
10781	2961.0	2141.0
10780	823.0	345.0
10783	803.0	177.0
10782	5501.0	2079.0
10785	601.0	194.0
10787	15644.0	6472.0
10786	3.0	1.0
102606463	91.0	16.0
731308	2.0	0.0
339122	171.0	69.0
339123	4212.0	2535.0
102606462	2.0	1.0
391701	2.0	1.0
391703	0.0	0.0
151827	251.0	105.0
126826	4.0	0.0
643719	53.0	84.0
10755	4187.0	4374.0
151825	0.0	0.0
10758	3365.0	1341.0
126823	860.0	739.0
126820	233.0	17.0
10750	50.0	57.0
10752	255.0	10.0
10751	0.0	0.0
10753	36.0	7.0
643714	1.0	0.0
138864	0.0	0.0
391712	112.0	30.0
391714	1.0	1.0
114836	328.0	43.0
10767	3445.0	1135.0
10766	26682.0	4008.0
151835	11.0	2.0
10769	893.0	1725.0
391718	0.0	0.0
10768	14714.0	6296.0
126811	2.0	0.0
643723	33.0	1.0
10761	0.0	1.0
10763	1416.0	3814.0
10762	3843.0	965.0
10765	7966.0	2702.0
101929179	1.0	0.0
388112	1.0	0.0
339105	56.0	53.0
83707	1602.0	1431.0
83706	777.0	271.0
10734	240.0	108.0
10733	150.0	155.0
83714	644.0	370.0
10736	61.0	9.0
401648	1.0	1.0
643739	1.0	0.0
10735	13617.0	4638.0
401647	368.0	330.0
10738	1.0	1.0
401646	0.0	0.0
10737	27.0	10.0
10739	6.0	4.0
376132	0.0	0.0
10730	11227.0	3395.0
101929184	0.0	0.0
10732	1285.0	473.0
138804	0.0	0.0
138805	0.0	0.0
138802	0.0	0.0
138803	0.0	0.0
643751	22.0	3.0
124221	94.0	185.0
124222	116.0	262.0
114897	2356.0	3307.0
114898	139.0	129.0
124220	8.0	7.0
114899	453.0	256.0
391777	23.0	15.0
10745	688.0	332.0
56104	78.0	11.0
83700	1733.0	1307.0
401638	0.0	1.0
10744	3.0	1.0
56105	172.0	122.0
10747	135.0	35.0
401637	2.0	3.0
56106	193.0	345.0
10746	7356.0	2654.0
56107	175.0	50.0
10749	14318.0	5403.0
56100	545.0	109.0
401634	0.0	0.0
10748	167.0	116.0
56101	582.0	35.0
56102	76.0	20.0
56103	96.0	21.0
643744	14.0	5.0
10741	3446.0	1788.0
56108	240.0	44.0
10740	33.0	9.0
643749	583.0	202.0
56109	319.0	99.0
10743	2539.0	2469.0
342732	3.0	1.0
10742	4990.0	1374.0
101929198	24.0	9.0
101929196	14.0	2.0
100420811	2.0	0.0
114884	486.0	246.0
317774	1.0	0.0
114885	3184.0	494.0
401630	0.0	0.0
317772	4.0	0.0
100419821	1.0	2.0
56110	119.0	18.0
317778	0.0	0.0
83729	7.0	3.0
317775	1.0	0.0
83734	619.0	365.0
10712	1310.0	607.0
83733	55.0	35.0
10714	1505.0	590.0
126868	52.0	0.0
317769	0.0	0.0
100419829	0.0	0.0
10713	2987.0	2041.0
317768	0.0	0.0
10716	1.0	0.0
100419827	0.0	0.0
56111	72.0	18.0
10715	129.0	90.0
56112	154.0	51.0
56113	463.0	100.0
83732	1821.0	477.0
10718	131.0	20.0
10717	1398.0	671.0
56114	28.0	23.0
388125	129.0	328.0
401629	0.0	0.0
317781	2692.0	1758.0
388122	0.0	0.0
83719	3771.0	6261.0
56120	11.0	4.0
56121	276.0	169.0
114876	4130.0	922.0
388121	781.0	43.0
83716	4480.0	1661.0
83715	6.0	611.0
114879	1388.0	2182.0
100420829	0.0	0.0
10723	3427.0	1555.0
56126	57.0	154.0
83723	3.0	10.0
126859	54.0	24.0
56127	42.0	72.0
10725	7400.0	1397.0
56128	26.0	17.0
56129	91.0	71.0
10724	15609.0	9707.0
114880	619.0	56.0
56122	160.0	201.0
388115	9592.0	581.0
401613	0.0	5.0
114881	1057.0	919.0
10726	9562.0	5636.0
56123	179.0	94.0
401612	288.0	70.0
114882	3549.0	1203.0
56124	69.0	53.0
10728	21500.0	8192.0
114883	9126.0	3753.0
56125	117.0	320.0
643766	0.0	0.0
10721	24.0	42.0
10720	247.0	4.0
100420830	0.0	0.0
136259	0.0	0.0
100420834	2.0	0.0
317751	12.0	9.0
124274	0.0	0.0
388152	44.0	30.0
317754	0.0	0.0
317753	0.0	0.0
317749	699.0	501.0
342705	6.0	0.0
151888	57.0	5.0
151887	24196.0	4514.0
136263	0.0	0.0
100420841	0.0	0.0
101929145	857.0	269.0
100420843	2.0	0.0
100293090	6965.0	7350.0
148254	415.0	174.0
317762	2059.0	982.0
317761	5.0	9.0
100419854	1.0	0.0
317760	50.0	23.0
317767	1.0	0.0
100271715	111.0	35.0
148252	32.0	19.0
100271722	523.0	267.0
199834	0.0	0.0
388135	158.0	41.0
101929152	0.0	0.0
100420854	0.0	0.0
222950	45.0	43.0
100419867	0.0	0.0
148266	670.0	257.0
100419868	2.0	0.0
148268	644.0	358.0
100419866	6.0	0.0
100420859	0.0	0.0
124245	3779.0	1717.0
317729	0.0	1.0
136288	38.0	8.0
199800	37.0	74.0
101930150	0.0	0.0
163882	4030.0	826.0
388165	255.0	84.0
100419873	0.0	0.0
100271700	57.0	16.0
100271703	0.0	0.0
100271702	5.0	0.0
100420875	0.0	1.0
100420877	1.0	0.0
388199	0.0	16.0
22794	11660.0	3902.0
22795	4691.0	2720.0
22796	2092.0	710.0
22797	263.0	61.0
22798	80.0	16.0
317705	0.0	1.0
317703	0.0	0.0
317702	0.0	0.0
138882	0.0	0.0
138883	0.0	0.0
138881	2.0	1.0
100420881	0.0	1.0
388181	6.0	0.0
100419893	7.0	1.0
222967	3.0	2.0
219333	3921.0	913.0
136227	28.0	15.0
222962	641.0	120.0
148213	306.0	155.0
388182	38.0	7.0
100419895	0.0	0.0
317716	0.0	0.0
148203	468.0	394.0
317719	62.0	14.0
148206	1313.0	540.0
163859	3321.0	906.0
101929110	2.0	0.0
101929111	0.0	0.0
219348	653.0	523.0
219347	221.0	140.0
100420898	4.0	1.0
148223	2411.0	1441.0
10799	165.0	109.0
136242	5.0	4.0
10791	1045.0	1505.0
10794	204.0	35.0
10793	1139.0	405.0
10795	2529.0	952.0
10798	0.0	0.0
10797	1101.0	892.0
101929121	4.0	0.0
101929120	0.0	0.0
101929127	7.0	0.0
317701	6.0	0.0
220323	1416.0	1677.0
148231	0.0	0.0
148229	97.0	18.0
151877	28.0	17.0
151871	0.0	0.0
93035	6525.0	48.0
161176	1414.0	555.0
56097	7.0	5.0
56098	5.0	4.0
56099	503.0	110.0
93034	38.0	5.0
283927	906.0	133.0
220359	39.0	20.0
653073	3.0	0.0
653075	10.0	2.0
256302	3054.0	1158.0
105373144	0.0	0.0
81050	0.0	0.0
199786	10.0	16.0
256309	561.0	43.0
100420792	0.0	0.0
95681	1008.0	485.0
283914	0.0	0.0
81047	0.0	0.0
197131	3099.0	849.0
197135	125.0	38.0
653061	22.0	8.0
93058	1011.0	449.0
161198	890.0	3389.0
283902	2.0	1.0
220382	93.0	62.0
81078	0.0	0.0
81079	0.0	0.0
81075	2.0	0.0
81076	0.0	0.0
100114903	3.0	0.0
199777	1162.0	850.0
81061	0.0	0.0
653082	732.0	142.0
81090	0.0	0.0
100271649	0.0	0.0
199746	1395.0	920.0
100271655	2.0	1.0
81099	0.0	0.0
100271650	14.0	12.0
199745	238.0	255.0
148170	139.0	1181.0
256364	3051.0	3011.0
163786	332.0	188.0
220388	8.0	14.0
100271639	0.0	0.0
163782	54.0	21.0
100271646	23.0	18.0
283953	8.0	1.0
256355	124.0	60.0
100271644	3.0	1.0
283951	522.0	326.0
256356	1692.0	929.0
100271643	0.0	0.0
100271640	0.0	1.0
81081	0.0	0.0
161159	0.0	10.0
148189	865.0	282.0
93099	8375.0	5651.0
100271627	18.0	0.0
283948	14.0	58.0
256329	325.0	232.0
100271634	0.0	0.0
100271636	1.0	0.0
100271630	2.0	1.0
100271633	1.0	0.0
100271632	3.0	1.0
199720	89.0	143.0
93082	3.0	5.0
161145	1345.0	317.0
100271617	0.0	0.0
100271616	0.0	4.0
161142	24.0	11.0
100271619	0.0	0.0
148198	95.0	39.0
100271618	1.0	2.0
100271624	3.0	1.0
100271623	1.0	1.0
283933	137.0	41.0
100271625	0.0	0.0
93081	534.0	277.0
100271620	1.0	1.0
283932	215.0	77.0
100271622	7.0	5.0
100271621	0.0	0.0
199731	750.0	377.0
100124332	0.0	0.0
643664	8.0	3.0
256394	0.0	1.0
83637	12139.0	6114.0
83636	1522.0	743.0
401565	8.0	26.0
401563	58.0	55.0
401562	2.0	4.0
401561	0.0	7.0
283999	0.0	0.0
283994	1.0	2.0
643668	5.0	0.0
283991	2916.0	2716.0
340198	9.0	2.0
643669	31.0	75.0
340192	0.0	1.0
643680	24.0	19.0
197196	4.0	1.0
56033	25.0	18.0
401551	63.0	4.0
83657	167.0	37.0
83656	30.0	0.0
83659	156.0	2.0
283989	1337.0	1352.0
83658	7517.0	7502.0
401548	785.0	514.0
56034	2694.0	1250.0
283987	1671.0	1048.0
256369	0.0	3.0
401546	22.0	5.0
83655	0.0	0.0
283985	1.0	0.0
283982	0.0	0.0
283981	54.0	101.0
643677	14.0	3.0
83650	0.0	5.0
197187	160.0	96.0
449520	21.0	10.0
401541	135.0	120.0
401540	0.0	0.0
83639	0.0	228.0
83638	3124.0	1980.0
256380	95.0	7.0
449518	0.0	0.0
83648	4248.0	203.0
401537	12.0	3.0
83647	0.0	0.0
83641	3747.0	569.0
401535	4.0	3.0
83643	878.0	773.0
401533	2.0	0.0
643689	12.0	5.0
283971	2.0	0.0
83640	651.0	422.0
283970	7.0	2.0
114826	1534.0	423.0
114827	274.0	34.0
378706	2.0	2.0
378707	0.0	0.0
378708	314.0	215.0
339184	0.0	0.0
339186	0.0	2.0
56052	961.0	534.0
114821	458.0	130.0
114822	3272.0	5343.0
114823	16883.0	17617.0
114824	8.0	1.0
114825	1520.0	867.0
643699	563.0	285.0
340168	5.0	3.0
114815	953.0	21.0
114817	0.0	0.0
114818	164.0	149.0
114819	552.0	318.0
339175	877.0	367.0
56063	1403.0	1307.0
653017	0.0	0.0
56061	3903.0	2911.0
56062	336.0	17.0
114814	53.0	46.0
83667	616.0	279.0
83666	2537.0	1282.0
83660	7545.0	593.0
340156	147.0	49.0
83661	0.0	1.0
114804	454.0	65.0
114805	7.0	2.0
340152	90.0	92.0
339168	2.0	0.0
114800	897.0	58.0
114801	185.0	68.0
93010	321.0	1126.0
114803	3359.0	1630.0
83697	10.0	5.0
81034	2053.0	674.0
81035	1958.0	261.0
83696	3501.0	1483.0
83699	17126.0	10571.0
81037	7612.0	4375.0
83698	19.0	0.0
401588	774.0	254.0
83693	5281.0	914.0
81030	49.0	21.0
83692	3784.0	1789.0
81031	3591.0	1670.0
83695	1906.0	2212.0
81033	4.0	3.0
83694	248.0	56.0
340146	6.0	2.0
83690	1955.0	354.0
81027	27.0	4.0
81029	178.0	248.0
653042	0.0	0.0
653045	0.0	0.0
81025	6.0	0.0
401577	188.0	112.0
22877	12582.0	6047.0
22878	3759.0	1400.0
22879	4794.0	1776.0
22870	5060.0	2981.0
22871	133.0	12.0
22872	13699.0	6396.0
22873	319.0	239.0
22874	387.0	353.0
22875	2851.0	779.0
22876	1673.0	1364.0
10899	7197.0	4419.0
10898	1475.0	656.0
10891	10649.0	228.0
136540	0.0	0.0
10890	10685.0	3671.0
10893	261.0	54.0
10892	2356.0	1141.0
136541	0.0	0.0
10895	0.0	0.0
342426	0.0	0.0
10894	2100.0	227.0
10897	3276.0	2095.0
10896	27.0	6.0
22888	1064.0	777.0
22889	3705.0	2552.0
22880	2916.0	1277.0
124540	8742.0	4789.0
22881	1236.0	544.0
22882	5042.0	1397.0
22883	19837.0	8288.0
22884	2611.0	952.0
22885	963.0	159.0
22887	6422.0	1981.0
342419	3.0	1.0
124538	0.0	0.0
124535	6.0	0.0
148523	1497.0	2656.0
283598	0.0	0.0
283596	554.0	509.0
283592	38.0	5.0
22856	3186.0	1524.0
161514	0.0	0.0
731424	6.0	4.0
22858	1825.0	731.0
22859	5329.0	5177.0
22850	2445.0	625.0
22852	1029.0	375.0
22853	3442.0	1194.0
22854	31.0	2.0
10877	0.0	0.0
10876	0.0	1.0
100419909	0.0	0.0
10879	12.0	0.0
10878	4.0	2.0
148534	1174.0	570.0
104169670	1.0	0.0
104169671	0.0	0.0
100419903	10.0	2.0
283587	4.0	2.0
10871	113.0	22.0
10870	112.0	88.0
10873	782.0	1195.0
10875	4704.0	320.0
10874	35.0	2789.0
22866	268.0	44.0
22868	3258.0	805.0
22869	931.0	364.0
100309464	3.0	2.0
161502	17.0	9.0
100420901	0.0	0.0
22861	4851.0	3578.0
22862	9476.0	3011.0
22863	3553.0	1736.0
22864	4158.0	2854.0
22865	47.0	4.0
10888	1386.0	92.0
56203	8.0	14.0
643609	0.0	0.0
56204	7461.0	2630.0
10887	1.0	2.0
124512	1816.0	1167.0
148545	0.0	0.0
283579	3.0	9.0
283578	4679.0	1435.0
10880	1.0	0.0
283576	15.0	3.0
10882	3.0	1003.0
10881	1.0	0.0
10884	2675.0	1147.0
283571	25.0	14.0
10886	20.0	1.0
10885	2086.0	631.0
22834	2563.0	1174.0
22835	683.0	445.0
22836	4781.0	3273.0
22837	3400.0	881.0
101929059	12.0	8.0
22838	4103.0	2401.0
22839	6268.0	4168.0
100420910	2.0	3.0
100420916	2.0	0.0
22832	1385.0	646.0
124590	1.0	0.0
10855	170.0	150.0
10857	11541.0	5245.0
10856	4548.0	3670.0
10859	120.0	96.0
10858	187.0	75.0
100126793	62.0	32.0
10850	0.0	0.0
643617	5.0	1.0
643615	7.0	29.0
100126791	31.0	33.0
22844	20.0	3.0
22845	809.0	785.0
22846	923.0	1445.0
22847	3324.0	1099.0
22848	8257.0	1617.0
22849	1608.0	524.0
112597	171.0	381.0
100420920	1.0	0.0
100420921	0.0	0.0
100420924	1.0	0.0
124583	2634.0	1190.0
100420926	5.0	0.0
22841	3022.0	821.0
100420927	0.0	0.0
100419930	2.0	1.0
22843	23.0	37.0
10866	1610.0	847.0
100420919	0.0	0.0
10865	1714.0	1023.0
10868	5203.0	2088.0
10867	3305.0	2732.0
10869	7321.0	2596.0
10861	226.0	166.0
101929074	303.0	96.0
10864	1.0	1.0
101929071	0.0	0.0
10863	297.0	85.0
22813	2.0	2.0
22814	2.0	0.0
643641	2374.0	1050.0
22815	0.0	1.0
22816	1.0	0.0
22818	13456.0	6337.0
10829	3.0	3.0
100419945	0.0	0.0
83849	26.0	11.0
83855	1071.0	669.0
10833	1.0	0.0
83854	17.0	9.0
83857	1478.0	801.0
10835	7.0	2.0
83856	411.0	234.0
10834	0.0	0.0
83851	25.0	6.0
10837	0.0	0.0
100419948	0.0	0.0
83850	2168.0	1305.0
10836	4.0	0.0
100419949	0.0	0.0
83853	42.0	10.0
10838	2311.0	869.0
83852	2514.0	819.0
124565	13493.0	9288.0
100419947	7.0	0.0
22808	4192.0	816.0
22809	2527.0	1954.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	0.0	0.0
22822	25878.0	5708.0
22823	2237.0	1851.0
22824	505.0	346.0
101929086	1.0	0.0
22826	8984.0	5018.0
22827	7167.0	5076.0
643653	0.0	0.0
22828	5538.0	1477.0
22829	0.0	0.0
112574	5397.0	1587.0
100419955	0.0	0.0
56241	1548.0	820.0
100420946	0.0	0.0
56242	1118.0	549.0
22820	12054.0	8029.0
22821	2346.0	1855.0
100419950	2.0	1.0
10844	6694.0	3320.0
83844	0.0	0.0
10846	2192.0	485.0
10845	4265.0	2022.0
10848	1995.0	3029.0
56243	12990.0	11705.0
10847	15173.0	5448.0
56244	1.0	1.0
56245	28.0	5.0
10849	259.0	220.0
56246	2.0	2.0
643646	59.0	35.0
10840	432.0	23.0
10842	0.0	0.0
101929093	1.0	0.0
10841	38.0	52.0
643648	1.0	0.0
101929010	11.0	0.0
100420950	0.0	3.0
100420952	0.0	0.0
100419964	1.0	0.0
100419962	0.0	1.0
100271605	0.0	0.0
100419963	1.0	2.0
100271613	0.0	0.0
100271611	1.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	8.0	2.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	1.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	4.0	0.0
100271601	0.0	0.0
100419979	0.0	0.0
100420972	0.0	0.0
100420975	0.0	0.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	0.0	2.0
391436	1.0	0.0
161582	612.0	194.0
124599	35.0	10.0
101929052	0.0	0.0
391485	4.0	0.0
222611	0.0	3.0
100187716	0.0	0.0
391490	1.0	4.0
391496	0.0	0.0
22899	419.0	903.0
391462	0.0	0.0
22891	60.0	44.0
22893	5719.0	2042.0
22894	4089.0	1662.0
22895	7.0	4.0
148581	1.0	0.0
22897	3074.0	1572.0
22898	2684.0	1234.0
22890	2811.0	1062.0
391470	0.0	0.0
391472	0.0	0.0
391475	1.0	0.0
101929008	88.0	103.0
222659	2.0	1.0
440894	75.0	66.0
222658	3476.0	1493.0
102724035	0.0	0.0
100271575	4.0	10.0
100271577	2.0	0.0
100271571	1.0	1.0
81175	13.0	3.0
81176	6.0	6.0
100271570	0.0	2.0
93145	1454.0	238.0
440888	0.0	0.0
222642	7.0	3.0
222643	134.0	222.0
401289	1.0	6.0
401288	13.0	19.0
401285	21.0	8.0
81166	0.0	1.0
100271564	10.0	6.0
81168	0.0	0.0
100271566	9.0	3.0
81169	0.0	0.0
81162	8.0	3.0
81163	0.0	0.0
100271563	0.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	1.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	6.0	1.0
100271551	0.0	0.0
81198	0.0	0.0
81191	0.0	0.0
81192	0.0	0.0
81193	0.0	0.0
81194	0.0	0.0
450232	8.0	0.0
401260	0.0	0.0
220001	271.0	188.0
222662	1.0	0.0
401265	161.0	87.0
222663	6431.0	762.0
220002	2212.0	709.0
93166	322.0	89.0
401264	896.0	315.0
220004	127.0	251.0
100271539	0.0	0.0
401262	46.0	31.0
93164	795.0	172.0
100271547	0.0	0.0
100271549	0.0	0.0
81188	0.0	0.0
100271543	0.0	0.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	1.0	10.0
