id	1ab1536f-cc6c-499c-b555-96c62327471d	1789335d-a47c-438f-baf3-09aa990bdf7e
8558	3363.0	4095.0
8559	490.0	383.0
8574	2534.0	2421.0
8575	1067.0	1127.0
8572	153.0	861.0
8573	413.0	749.0
8578	723.0	692.0
8576	1772.0	1641.0
8577	0.0	0.0
554354	1.0	0.0
8570	3366.0	4565.0
123811	953.0	1106.0
8569	400.0	700.0
8585	0.0	0.0
8586	0.0	1.0
101928770	1.0	0.0
8583	0.0	0.0
101928773	1.0	0.0
8587	0.0	0.0
8588	0.0	0.0
101928776	0.0	1.0
8581	5.0	0.0
8582	0.0	0.0
8580	0.0	0.0
100132058	0.0	0.0
101409258	8.0	19.0
101409257	3.0	2.0
101409254	0.0	0.0
101409253	0.0	0.0
123803	462.0	629.0
8596	0.0	0.0
101928781	3.0	0.0
8594	0.0	0.0
8595	0.0	0.0
101928784	9.0	23.0
8590	0.0	0.0
8591	0.0	0.0
100132066	0.0	0.0
100421113	0.0	0.0
100421114	0.0	0.0
101928790	0.0	0.0
101928795	0.0	0.0
253190	21.0	121.0
100132073	1.0	1.0
100132074	392.0	218.0
100132079	0.0	0.0
554313	0.0	1.0
100421123	0.0	0.0
100856811	0.0	2.0
375513	3.0	3.0
100421125	0.0	0.0
91133	382.0	257.0
100421129	0.0	1.0
91137	1059.0	1248.0
101928720	0.0	0.0
375519	0.0	1.0
100856810	0.0	0.0
100421136	5.0	3.0
100421137	0.0	0.0
101928734	0.0	0.0
91120	136.0	226.0
101928736	77.0	86.0
147837	201.0	196.0
100421131	1.0	1.0
100421133	0.0	0.0
91156	1.0	422.0
100421146	0.0	0.0
160824	0.0	0.0
100421148	1.0	1.0
101928744	0.0	0.0
91151	136.0	125.0
147841	102.0	518.0
100421143	0.0	0.0
91149	0.0	1.0
101928752	0.0	0.0
91147	114.0	198.0
387509	48.0	280.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	230.0	457.0
100506574	2.0	4.0
399520	18.0	2.0
100421178	0.0	0.0
100506564	0.0	0.0
121227	984.0	659.0
387521	1182.0	1101.0
387522	0.0	0.0
100421172	0.0	4.0
100421175	0.0	0.0
100421177	0.0	0.0
100506599	29.0	34.0
100856877	0.0	0.0
100421189	0.0	0.0
100856878	0.0	0.0
121214	0.0	0.0
387559	0.0	0.0
123876	1.0	6.0
123872	35.0	99.0
100421180	0.0	0.0
147808	502.0	536.0
100421185	0.0	0.0
147804	127.0	253.0
123879	182.0	234.0
147807	1718.0	1571.0
100421188	0.0	0.0
375567	0.0	2.0
399512	603.0	313.0
399511	11.0	14.0
91181	82.0	59.0
448990	0.0	0.0
101928715	0.0	2.0
100506581	64.0	66.0
100856881	0.0	0.0
100506775	8.0	29.0
100506779	33.0	121.0
160762	1.0	1.0
93953	31.0	103.0
104326057	0.0	1.0
399687	1212.0	1201.0
104326058	1.0	0.0
100506776	104.0	268.0
348094	144.0	305.0
160760	799.0	897.0
348093	1415.0	360.0
387695	0.0	0.0
104326055	10.0	5.0
93948	1.0	2.0
399693	262.0	148.0
104326053	0.0	0.0
399694	9.0	156.0
104326054	0.0	0.0
104326051	0.0	0.0
104326052	1.0	12.0
133150	0.0	0.0
399697	0.0	0.0
100506765	0.0	0.0
387694	2.0	2.0
102724706	0.0	0.0
54361	842.0	371.0
54360	32.0	89.0
54363	1.0	0.0
387684	0.0	1.0
147798	6427.0	3002.0
159770	0.0	0.0
100506769	0.0	0.0
93973	579.0	657.0
399668	565.0	464.0
100506795	18.0	29.0
399669	20.0	45.0
399664	272.0	256.0
399666	0.0	0.0
93974	8838.0	5888.0
399665	2288.0	5404.0
100506791	0.0	4.0
81993	9.0	3.0
399671	24.0	46.0
399670	0.0	1.0
160777	3.0	1.0
91300	3283.0	4215.0
100506783	11.0	10.0
91304	5131.0	6127.0
100506787	0.0	0.0
100293948	0.0	0.0
204219	1.0	2.0
121130	0.0	0.0
145165	1.0	5.0
54386	3794.0	4139.0
123787	2.0	0.0
652670	0.0	3.0
121129	0.0	0.0
100506733	0.0	0.0
147746	2.0	8.0
255812	168.0	283.0
147741	3.0	1.0
147744	1.0	0.0
100506737	1.0	0.0
100506736	48.0	129.0
160728	1623.0	690.0
100506724	0.0	0.0
100506723	9.0	27.0
93986	144.0	200.0
100506721	0.0	0.0
100913183	1.0	0.0
100913182	0.0	2.0
91319	10046.0	5939.0
93979	16.0	153.0
91316	20.0	59.0
133121	18.0	163.0
93978	11.0	3.0
100506753	241.0	175.0
91355	203.0	304.0
91353	19.0	66.0
100506757	16.0	7.0
100506755	34.0	75.0
91351	235.0	559.0
100506759	0.0	0.0
107080641	0.0	0.0
100506742	21.0	28.0
348021	0.0	0.0
107080653	0.0	0.0
255809	185.0	358.0
100506749	7.0	2.0
107080654	0.0	1.0
107080655	0.0	0.0
107080652	0.0	0.0
348013	476.0	398.0
338692	1066.0	2222.0
338699	409.0	385.0
107080628	0.0	0.0
107080629	0.0	0.0
56931	1084.0	1412.0
723779	0.0	0.0
723778	1.0	4.0
107080624	0.0	0.0
107080626	0.0	0.0
107080627	0.0	0.0
56937	1327.0	1442.0
196792	11.0	51.0
107080620	0.0	1.0
56938	145.0	237.0
107080621	0.0	0.0
107080622	0.0	0.0
107080623	0.0	0.0
56934	0.0	0.0
56935	1277.0	1797.0
56936	0.0	0.0
56940	2963.0	2101.0
107080639	0.0	0.0
56941	2129.0	6432.0
56942	1079.0	892.0
56943	1616.0	1971.0
107080636	0.0	0.0
107080637	0.0	0.0
56948	245.0	399.0
56949	4756.0	5397.0
107080632	0.0	0.0
56944	880.0	1257.0
56945	1081.0	964.0
56946	276.0	377.0
56947	1837.0	2093.0
107080630	0.0	1.0
100506713	129.0	150.0
100506712	0.0	4.0
100506710	1003.0	1571.0
338674	0.0	0.0
338675	0.0	0.0
56951	2039.0	2238.0
56952	111.0	159.0
56953	142.0	115.0
102724774	0.0	0.0
56954	2287.0	1582.0
56950	1158.0	1244.0
100506715	0.0	2.0
100506714	203.0	380.0
56955	0.0	0.0
56956	0.0	2.0
56957	571.0	629.0
8600	4.0	143.0
8601	24.0	32.0
723790	0.0	0.0
338661	0.0	2.0
338662	0.0	0.0
338657	283.0	770.0
56963	42.0	214.0
56964	21.0	76.0
56965	1008.0	1349.0
56961	0.0	27.0
56967	36.0	157.0
56969	1.0	7.0
8611	2441.0	1477.0
8612	113.0	210.0
81926	1890.0	2390.0
145173	329.0	364.0
81928	445.0	361.0
338651	24.0	10.0
81929	738.0	900.0
338653	0.0	0.0
81930	59.0	118.0
56975	1378.0	1643.0
81931	134.0	252.0
81932	2587.0	1756.0
56970	1576.0	2123.0
56971	30.0	99.0
8604	1214.0	847.0
8605	690.0	702.0
8602	1592.0	1746.0
8603	1047.0	1205.0
8608	11.0	17.0
56977	150.0	151.0
8609	197.0	295.0
56978	31.0	247.0
56979	0.0	0.0
8607	1584.0	1813.0
8622	4864.0	2421.0
8623	3012.0	2690.0
8620	0.0	0.0
8621	921.0	1383.0
338645	5.0	4.0
56984	2155.0	2380.0
56985	375.0	548.0
56986	399.0	616.0
338637	1.0	0.0
56987	1309.0	1304.0
102724742	0.0	0.0
56980	142.0	193.0
56981	379.0	638.0
56983	300.0	565.0
8615	2772.0	1666.0
54329	18.0	33.0
54328	30.0	69.0
8613	6850.0	6648.0
8614	302.0	174.0
8618	3.0	21.0
8630	394.0	1510.0
8633	651.0	1167.0
8634	1284.0	1043.0
8631	358.0	1377.0
8632	55.0	90.0
56990	2451.0	4544.0
169166	3.0	1.0
554175	0.0	0.0
54332	217.0	266.0
56995	1338.0	1118.0
255877	641.0	363.0
664616	0.0	0.0
56996	1694.0	2383.0
54331	352.0	1575.0
56997	1321.0	1965.0
664614	0.0	0.0
56998	2747.0	1714.0
664613	0.0	0.0
664612	0.0	0.0
56992	40.0	133.0
56993	2824.0	3613.0
56994	2762.0	1392.0
8626	12.0	54.0
8624	992.0	897.0
8625	4176.0	4105.0
56999	314.0	216.0
664617	0.0	0.0
8629	382.0	727.0
8641	54.0	8.0
8644	61.0	242.0
8645	1144.0	862.0
8642	399.0	309.0
8643	25.0	143.0
652624	4.0	8.0
196743	494.0	613.0
54346	0.0	1.0
54345	1141.0	769.0
54344	2441.0	2142.0
8637	884.0	278.0
8638	366.0	401.0
8635	4458.0	6491.0
8636	3364.0	3647.0
8639	451.0	564.0
196740	4233.0	2514.0
8651	887.0	2008.0
8650	1476.0	1793.0
8655	5792.0	6576.0
101928685	2.0	6.0
8653	2.0	0.0
8654	275.0	360.0
101928684	0.0	0.0
101928689	0.0	6.0
101928687	0.0	0.0
8648	554.0	1194.0
8649	1476.0	1355.0
8646	71.0	189.0
8647	0.0	1.0
8662	6895.0	8587.0
8663	125.0	81.0
6001	1418.0	4190.0
8660	444.0	592.0
8661	4002.0	3392.0
6000	0.0	9.0
6003	32.0	851.0
8666	10136.0	11371.0
8667	9177.0	11062.0
6002	1212.0	1262.0
8664	9883.0	12960.0
6005	0.0	0.0
6004	2254.0	1467.0
8665	9152.0	12421.0
101928698	0.0	0.0
8659	754.0	540.0
8658	829.0	948.0
8673	9240.0	8808.0
6010	0.0	1.0
8674	562.0	602.0
8671	704.0	781.0
8672	2320.0	1897.0
6011	36.0	44.0
8677	1519.0	2256.0
6014	0.0	0.0
6013	5.0	6.0
8678	1384.0	1095.0
8675	1212.0	2497.0
6016	536.0	684.0
8676	420.0	284.0
6015	3166.0	3710.0
253260	320.0	763.0
338707	1.0	80.0
6007	3.0	1.0
6006	51.0	30.0
8668	10004.0	9183.0
6009	2695.0	2010.0
8669	1726.0	1687.0
6008	1.0	1.0
8685	2454.0	300.0
8682	5619.0	6495.0
6023	0.0	0.0
8683	3496.0	3006.0
8688	0.0	0.0
8689	7.0	4.0
8686	0.0	0.0
8687	0.0	0.0
253272	0.0	0.0
8681	27.0	36.0
253264	11.0	28.0
6018	253.0	463.0
6017	0.0	0.0
6019	6.0	34.0
6031	4.0	2.0
6034	1.0	1.0
8693	1.0	0.0
8694	1911.0	1880.0
6033	0.0	1.0
6036	21.0	11.0
6035	4245.0	5754.0
8697	655.0	781.0
6038	18.0	42.0
8698	436.0	2082.0
6037	1.0	1.0
101928646	0.0	0.0
554234	1.0	0.0
8692	3415.0	3038.0
6030	2.0	15.0
8690	188.0	287.0
554225	0.0	6.0
554226	0.0	2.0
6029	0.0	0.0
170082	136.0	196.0
6043	0.0	0.0
6045	414.0	453.0
6044	0.0	0.0
6047	2367.0	2343.0
6046	7705.0	8023.0
6049	555.0	664.0
100421217	0.0	0.0
6048	2763.0	2536.0
100421219	0.0	0.0
101928656	2.0	2.0
6041	587.0	613.0
554213	0.0	0.0
554214	0.0	0.0
56904	4122.0	4551.0
56905	2753.0	1779.0
6039	896.0	1906.0
56906	72.0	91.0
56907	250.0	73.0
56900	2105.0	1944.0
56901	1601.0	1049.0
56902	653.0	564.0
56903	1.0	0.0
100421222	0.0	0.0
375612	0.0	2.0
375611	11.0	11.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	0.0	0.0
6059	875.0	1259.0
554210	4.0	4.0
100528062	85.0	98.0
554212	0.0	0.0
6050	12029.0	10653.0
100528064	3.0	3.0
375616	33.0	45.0
6051	3544.0	2938.0
56910	6633.0	6597.0
554202	12.0	17.0
554203	738.0	663.0
56915	1189.0	1188.0
56916	381.0	461.0
56917	63.0	105.0
56918	0.0	0.0
56911	139.0	218.0
56912	1059.0	1169.0
56913	373.0	733.0
100421220	0.0	0.0
56914	3.0	1.0
375601	0.0	1.0
100421236	0.0	0.0
6066	0.0	0.0
56919	340.0	418.0
6069	0.0	0.0
375607	14.0	4.0
554201	0.0	0.0
6060	0.0	0.0
56920	642.0	272.0
56926	2912.0	3253.0
56927	3395.0	3443.0
56928	1578.0	2227.0
56929	324.0	478.0
56922	1017.0	926.0
56923	12.0	48.0
56924	13.0	10.0
56925	409.0	479.0
100421232	0.0	0.0
6076	0.0	0.0
100421245	0.0	0.0
6075	0.0	1.0
6078	0.0	0.0
6079	2.0	0.0
101928601	34.0	25.0
6070	0.0	1.0
91252	2099.0	1816.0
6071	0.0	0.0
6074	0.0	0.0
101928603	0.0	2.0
101928604	0.0	0.0
101928607	8.0	23.0
387612	0.0	0.0
147700	89.0	7.0
387615	0.0	0.0
6086	0.0	0.0
6089	0.0	0.0
101928611	0.0	0.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	0.0	0.0
6084	0.0	1.0
123722	68.0	7.0
387601	0.0	0.0
123720	740.0	698.0
147710	1.0	2.0
147711	1.0	9.0
147719	0.0	0.0
6098	0.0	1.0
6097	2149.0	1703.0
6092	0.0	28.0
6091	420.0	911.0
6094	175.0	204.0
100528020	0.0	0.0
6093	538.0	883.0
100528021	3.0	6.0
6096	5.0	38.0
6095	435.0	411.0
91272	2083.0	1873.0
147727	1675.0	2594.0
387638	0.0	0.0
100528030	7.0	5.0
101928638	0.0	0.0
100528032	9.0	5.0
100421271	0.0	0.0
100506697	2.0	0.0
100506696	112.0	90.0
91298	260.0	395.0
100528007	0.0	0.0
123775	124.0	134.0
91289	5152.0	5724.0
399656	1.0	0.0
100506686	184.0	243.0
100506685	0.0	4.0
100528016	0.0	0.0
100528017	14.0	2.0
100528018	0.0	0.0
100528019	1.0	0.0
100506681	6.0	5.0
91283	569.0	569.0
100506680	0.0	0.0
387646	26.0	8.0
387647	0.0	0.0
387644	4.0	13.0
387640	84.0	153.0
100421295	2.0	1.0
387680	1210.0	1251.0
375686	7.0	22.0
123745	0.0	0.0
100506898	2.0	5.0
100506897	0.0	0.0
390992	0.0	0.0
54471	1170.0	1250.0
54470	437.0	394.0
390996	2.0	0.0
390999	0.0	0.0
54475	623.0	768.0
387338	439.0	802.0
54474	1.0	0.0
54472	4302.0	2691.0
389997	0.0	0.0
54478	35.0	42.0
54477	353.0	422.0
387332	0.0	1.0
54476	1773.0	2360.0
91404	150.0	252.0
91405	5.0	14.0
91408	874.0	1356.0
91409	97.0	149.0
375346	175.0	105.0
100506888	0.0	0.0
389992	0.0	0.0
102724826	23.0	39.0
389990	0.0	1.0
102724827	140.0	234.0
54482	194.0	329.0
102724820	6.0	4.0
100506881	35.0	34.0
54480	2714.0	2293.0
387328	1.0	0.0
387325	3.0	4.0
145497	1.0	1.0
400866	0.0	0.0
387323	2.0	0.0
387321	0.0	0.0
54487	872.0	1129.0
387322	0.0	0.0
375350	0.0	1.0
723809	1.0	4.0
338391	0.0	0.0
91433	394.0	547.0
338396	0.0	0.0
387363	0.0	0.0
387364	0.0	0.0
338398	1.0	0.0
387361	0.0	0.0
102724816	0.0	0.0
338399	0.0	0.0
387362	0.0	0.0
54492	513.0	505.0
54491	262.0	497.0
54490	0.0	1.0
54497	493.0	605.0
54496	973.0	1575.0
448835	0.0	0.0
54495	659.0	1111.0
448834	0.0	0.0
387359	0.0	0.0
387357	41.0	161.0
54499	3313.0	3087.0
121498	0.0	0.0
54498	493.0	455.0
170463	1882.0	2314.0
157489	103.0	122.0
338382	546.0	947.0
390980	20.0	19.0
338388	0.0	0.0
448831	0.0	0.0
400841	0.0	4.0
91419	191.0	314.0
91452	1585.0	806.0
338376	3.0	5.0
145447	5.0	2.0
100313532	0.0	0.0
91442	76.0	128.0
375387	480.0	596.0
91445	2427.0	1709.0
107080554	0.0	3.0
133482	0.0	0.0
100506874	11.0	15.0
100506872	0.0	1.0
169436	75.0	74.0
170425	0.0	1.0
133491	9.0	2.0
91464	0.0	0.0
100506866	37.0	93.0
400892	1.0	1.0
400891	1.0	1.0
91461	113.0	366.0
145483	192.0	211.0
145482	585.0	491.0
338339	14.0	10.0
100506810	32.0	63.0
338328	167.0	162.0
100506815	0.0	0.0
326337	0.0	0.0
326339	0.0	0.0
338321	0.0	1.0
338322	0.0	0.0
338323	3.0	5.0
338324	0.0	0.0
341965	3.0	0.0
326341	2.0	0.0
326340	0.0	0.0
326343	85.0	61.0
326342	3.0	10.0
54407	1497.0	2378.0
8710	0.0	1.0
100506834	15.0	23.0
8711	514.0	601.0
54413	8.0	45.0
8703	2383.0	1984.0
101410540	0.0	0.0
8704	1324.0	1094.0
101410541	0.0	0.0
8701	120.0	35.0
101410542	1.0	0.0
54414	2807.0	1863.0
8702	774.0	634.0
100506835	2.0	11.0
101410543	12.0	55.0
8707	2.0	11.0
101410544	2.0	1.0
8708	0.0	3.0
101410545	1.0	2.0
101410546	0.0	0.0
8705	744.0	1100.0
8706	485.0	653.0
326315	0.0	0.0
326317	0.0	0.0
8721	29073.0	25161.0
8722	1923.0	2873.0
8720	4037.0	3938.0
101410537	0.0	1.0
101410538	2636.0	2250.0
341947	0.0	1.0
8714	348.0	804.0
8715	1.0	63.0
100506826	4.0	34.0
8712	0.0	0.0
8718	137.0	1015.0
101410533	90.0	87.0
101410534	0.0	0.0
326325	0.0	2.0
101410535	43.0	42.0
8717	1613.0	2344.0
54429	1.0	0.0
101410536	1.0	0.0
326307	781.0	2023.0
8732	362.0	1182.0
8733	7298.0	6442.0
8731	902.0	861.0
54431	3165.0	2953.0
400836	0.0	0.0
170487	202.0	203.0
54435	26.0	22.0
54434	965.0	949.0
400831	19.0	11.0
54433	683.0	910.0
400830	0.0	0.0
54432	1810.0	2041.0
54439	555.0	805.0
8725	2451.0	2572.0
8726	526.0	1166.0
54438	284.0	598.0
54437	86.0	82.0
8723	1141.0	983.0
326310	124.0	258.0
8724	4739.0	5890.0
54436	1234.0	2973.0
8729	3272.0	2655.0
100337589	0.0	0.0
170485	2.0	0.0
8727	2587.0	2549.0
8728	375.0	1605.0
170482	0.0	20.0
8740	80.0	130.0
8743	1118.0	2019.0
8744	33.0	59.0
8741	393.0	291.0
8742	1538.0	2091.0
102724868	0.0	0.0
102724866	0.0	3.0
54442	640.0	814.0
54441	4.0	6.0
54440	1462.0	6868.0
400823	15.0	63.0
102724862	0.0	1.0
54443	43.0	117.0
8736	81.0	117.0
8737	1339.0	1541.0
8735	0.0	2.0
326300	1.0	3.0
8738	494.0	368.0
8739	478.0	75.0
8751	4039.0	3766.0
8754	1128.0	997.0
8755	0.0	0.0
102724853	0.0	0.0
54453	948.0	892.0
255512	103.0	138.0
54457	2.0	0.0
54456	13.0	15.0
554049	0.0	1.0
54455	920.0	1113.0
54454	136.0	257.0
8747	8.0	2.0
8748	4.0	2.0
8745	6.0	113.0
54458	4581.0	5002.0
400818	169.0	190.0
8749	0.0	0.0
8761	4703.0	6573.0
6100	472.0	487.0
8760	2013.0	2107.0
6102	232.0	239.0
8766	4519.0	3946.0
6101	0.0	1.0
8763	12430.0	12286.0
6103	98.0	160.0
8764	3870.0	6940.0
54460	4332.0	4653.0
54464	521.0	824.0
54463	414.0	357.0
54462	1730.0	1289.0
54461	8657.0	7013.0
54468	525.0	891.0
54467	699.0	804.0
54466	3.0	3.0
54465	309.0	455.0
255520	881.0	869.0
8759	0.0	0.0
8756	0.0	2.0
54469	3364.0	2882.0
8772	434.0	435.0
8773	972.0	1317.0
8771	0.0	0.0
8776	752.0	904.0
8777	230.0	196.0
8774	913.0	664.0
8775	5027.0	2890.0
101928566	0.0	0.0
8767	439.0	469.0
6120	795.0	710.0
101928571	0.0	1.0
8784	259.0	591.0
6122	143841.0	176890.0
8781	0.0	0.0
6121	2.0	0.0
8787	39.0	685.0
6124	73904.0	110631.0
6123	3.0	6.0
8788	0.0	0.0
8785	3.0	23.0
6126	15.0	55.0
8786	31.0	81.0
6125	49733.0	70465.0
101928578	33.0	39.0
8780	1330.0	1520.0
6117	2845.0	3463.0
8778	1.0	13.0
6119	1223.0	1394.0
6118	2891.0	3690.0
8794	223.0	49.0
8795	1179.0	848.0
6130	71583.0	86812.0
8792	71.0	198.0
6133	25641.0	49656.0
6132	70759.0	97137.0
8793	95.0	130.0
8798	1973.0	1071.0
6135	43268.0	76391.0
8799	1388.0	1463.0
6134	65891.0	111997.0
8796	627.0	30.0
6137	63465.0	113513.0
8797	139.0	265.0
6136	41166.0	57779.0
100421307	0.0	0.0
101735302	37.0	73.0
8790	324.0	389.0
100134444	0.0	0.0
6128	34847.0	51189.0
8789	0.0	47.0
6129	28097.0	45977.0
6142	22622.0	51833.0
6141	51294.0	77227.0
100421311	0.0	1.0
6144	14181.0	33771.0
6143	69511.0	110754.0
100421313	3.0	0.0
6146	14642.0	18755.0
6145	1.0	11.0
6148	0.0	0.0
6147	23581.0	46543.0
100421318	0.0	0.0
100421319	0.0	0.0
100337590	0.0	0.0
100337591	1.0	0.0
6139	2063.0	2742.0
6138	38666.0	49593.0
6152	44080.0	51792.0
6155	28704.0	44458.0
6154	18546.0	29961.0
100421324	2.0	1.0
6157	56341.0	88883.0
6156	31932.0	53611.0
6159	28910.0	41636.0
6158	49472.0	87182.0
100421328	0.0	0.0
6150	3130.0	2685.0
101928527	483.0	525.0
6164	32139.0	53871.0
6163	5.0	14.0
6166	14178.0	15831.0
6165	24951.0	41751.0
6168	54654.0	76488.0
6167	38720.0	66534.0
100421338	0.0	0.0
6169	23948.0	40496.0
101928536	0.0	0.0
6160	39894.0	67511.0
101928537	0.0	0.0
6161	40896.0	78886.0
100421331	0.0	0.0
6175	45993.0	74727.0
6174	55.0	154.0
6176	65514.0	121856.0
101928545	36.0	40.0
6171	12940.0	17129.0
6170	9231.0	10239.0
6173	3250.0	6892.0
6172	412.0	644.0
100421340	0.0	0.0
100421341	0.0	0.0
100421354	0.0	0.0
6185	22794.0	12613.0
101928550	2.0	11.0
6188	57881.0	107355.0
6187	38659.0	65052.0
100421357	0.0	2.0
6189	21861.0	42098.0
101928555	13.0	36.0
6182	1399.0	1094.0
6181	44126.0	101893.0
6184	21446.0	15371.0
101928559	0.0	0.0
6183	1472.0	1566.0
100421350	0.0	3.0
100421351	1.0	0.0
100421353	2.0	1.0
6197	1106.0	1354.0
6196	6671.0	2073.0
6199	1880.0	2134.0
6198	466.0	843.0
6191	90955.0	114065.0
6193	27748.0	45093.0
6192	48.0	1.0
91373	1467.0	714.0
6195	5462.0	5134.0
6194	83196.0	139793.0
390916	360.0	412.0
145407	98.0	62.0
100421363	0.0	0.0
100421376	0.0	0.0
100421379	0.0	2.0
91369	853.0	879.0
91368	1343.0	1219.0
652489	0.0	0.0
390924	22.0	33.0
389901	9.0	15.0
390928	0.0	1.0
390927	109.0	194.0
100421371	1.0	0.0
100421374	12.0	3.0
389903	1.0	8.0
100421389	0.0	0.0
91392	124.0	217.0
389935	0.0	0.0
389932	0.0	1.0
100421384	9.0	15.0
100421398	2.0	4.0
100421399	0.0	2.0
101928513	34.0	19.0
91380	0.0	0.0
390904	0.0	1.0
145438	6.0	6.0
100421390	0.0	0.0
100421391	0.0	0.0
100421395	5.0	6.0
100421397	0.0	0.0
375316	4.0	5.0
375318	0.0	0.0
390963	8.0	8.0
375307	343.0	191.0
389941	18.0	14.0
389948	0.0	0.0
375337	0.0	0.0
377997	0.0	0.0
387316	0.0	0.0
121456	8.0	12.0
387317	0.0	0.0
121457	428.0	605.0
389976	1.0	0.0
375341	438.0	620.0
387319	0.0	0.0
375323	2.0	1.0
389970	2.0	1.0
390940	75.0	324.0
133418	911.0	2372.0
390948	0.0	0.0
121441	215.0	406.0
390949	0.0	0.0
652411	0.0	2.0
145370	5.0	26.0
102724954	0.0	0.0
54596	4.0	17.0
375484	197.0	256.0
91526	284.0	1352.0
133396	1.0	1.0
196951	183.0	155.0
91523	703.0	2033.0
91522	4032.0	6005.0
121391	0.0	1.0
145376	24.0	25.0
400986	6.0	12.0
400984	39.0	37.0
196968	11.0	13.0
157378	455.0	707.0
723961	0.0	0.0
145389	241.0	295.0
157381	4.0	1.0
91543	342.0	301.0
91544	1377.0	2627.0
102724923	0.0	0.0
652423	0.0	0.0
169355	11.0	74.0
400966	0.0	2.0
121364	0.0	0.0
400961	642.0	318.0
157376	0.0	0.0
91574	705.0	1110.0
157313	34.0	226.0
157317	0.0	0.0
147991	553.0	737.0
399495	1.0	4.0
159963	0.0	0.0
100506965	217.0	384.0
100506963	52.0	53.0
387495	0.0	0.0
387496	109.0	1040.0
387494	0.0	0.0
387491	0.0	0.0
387492	8.0	15.0
387486	0.0	0.0
157310	7146.0	1864.0
100506994	16.0	12.0
338470	0.0	0.0
170302	29.0	18.0
204010	0.0	1.0
399473	39.0	27.0
399474	15.0	39.0
91584	274.0	53.0
159989	2.0	7.0
91582	6736.0	6432.0
107126360	0.0	0.0
133383	171.0	133.0
100506930	815.0	611.0
100820741	0.0	0.0
338448	0.0	0.0
8808	143.0	103.0
8809	32.0	161.0
54512	1273.0	1097.0
54511	0.0	30.0
54510	121.0	147.0
54516	256.0	250.0
8802	7241.0	4777.0
8803	1017.0	863.0
54514	0.0	9.0
8800	271.0	331.0
8801	3155.0	2148.0
8807	22.0	61.0
400916	8398.0	5540.0
54518	715.0	2419.0
8804	5986.0	4825.0
100506939	0.0	0.0
54517	216.0	239.0
8805	777.0	688.0
8820	20.0	29.0
8821	203.0	434.0
338440	386.0	1488.0
338442	8.0	16.0
8819	438.0	389.0
100820732	0.0	0.0
255620	2.0	2.0
54522	310.0	354.0
54521	218.0	270.0
54520	717.0	783.0
100820735	0.0	0.0
8813	970.0	1134.0
170393	9.0	8.0
8814	45.0	23.0
170392	13.0	32.0
100506925	0.0	0.0
8811	7.0	8.0
8812	69.0	62.0
8817	17.0	27.0
8818	3809.0	3587.0
54529	1213.0	1390.0
255626	0.0	0.0
8815	7288.0	7811.0
8816	1439.0	1894.0
170394	2283.0	1618.0
8831	235.0	443.0
8832	592.0	1096.0
100506953	0.0	0.0
338433	0.0	0.0
338436	0.0	0.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	645.0	808.0
54532	245.0	304.0
54531	847.0	850.0
54538	1585.0	1145.0
8824	3100.0	2264.0
8825	151.0	177.0
54537	522.0	660.0
54536	1366.0	1099.0
8822	22.0	34.0
8823	0.0	0.0
54535	895.0	1600.0
8828	1227.0	1031.0
8829	1644.0	1808.0
8826	4864.0	5176.0
54539	9341.0	7523.0
8842	3.0	48.0
8843	1.0	1.0
8840	16.0	30.0
8841	2042.0	2639.0
100158257	0.0	0.0
54541	2742.0	5279.0
54540	568.0	1895.0
54545	473.0	882.0
54544	0.0	0.0
54543	9962.0	13937.0
54542	899.0	1163.0
54549	117.0	269.0
8835	536.0	758.0
8836	175.0	276.0
8833	1330.0	1385.0
8834	1639.0	1243.0
54546	0.0	0.0
8839	14.0	141.0
8837	3195.0	5136.0
8838	5.0	15.0
101928483	86.0	89.0
8850	989.0	786.0
101928484	0.0	1.0
8853	83.0	51.0
8854	21.0	124.0
8851	39.0	580.0
8852	0.0	0.0
400960	315.0	636.0
338412	0.0	0.0
338413	0.0	0.0
54552	91.0	126.0
400957	0.0	4.0
54551	1.0	41.0
54550	2.0	6.0
196996	142.0	188.0
400955	0.0	6.0
400954	64.0	204.0
54556	250.0	412.0
54555	3081.0	2654.0
400952	0.0	1.0
54554	349.0	384.0
400950	1.0	4.0
8846	369.0	371.0
100820709	9.0	10.0
8847	85.0	131.0
54558	194.0	336.0
8844	635.0	583.0
54557	183.0	246.0
8848	4407.0	4473.0
196993	18.0	3.0
8861	1595.0	1304.0
101928492	73.0	56.0
8864	471.0	636.0
6201	21567.0	34946.0
6203	52802.0	82874.0
8862	171.0	20.0
101928496	0.0	0.0
8863	972.0	664.0
6202	52129.0	94916.0
723972	1.0	3.0
400946	2.0	41.0
400945	12.0	10.0
54567	946.0	229.0
54566	1592.0	1468.0
400941	2.0	117.0
8857	35520.0	31333.0
8858	3.0	12.0
54569	0.0	0.0
8856	11.0	11.0
54568	0.0	0.0
8859	629.0	505.0
8871	529.0	492.0
8872	1762.0	2080.0
6210	25895.0	46059.0
8870	307.0	834.0
100421500	0.0	0.0
8875	121.0	992.0
