id	7b33490c-6699-4393-8085-803afadbc344	864475a1-413c-46f8-8227-9ae03a71a5fc
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	4.0	1.0
57680	4337.0	2923.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	0.0	0.0
57683	885.0	546.0
353267	1.0	2.0
55020	1760.0	1968.0
100418731	0.0	0.0
57688	1036.0	605.0
57689	718.0	9.0
55024	1768.0	1142.0
55023	3716.0	2502.0
389217	8.0	8.0
55022	526.0	50.0
57684	1163.0	631.0
100418737	27.0	29.0
55028	2468.0	1222.0
57685	1307.0	575.0
343819	0.0	0.0
100418736	1.0	0.0
55027	609.0	850.0
100418739	0.0	0.0
55026	14.0	5.0
57687	170.0	20.0
353274	1334.0	656.0
644844	0.0	0.0
100127983	313.0	26.0
149708	2.0	0.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	1.0	0.0
137735	1.0	0.0
106479706	15.0	2.0
729211	3.0	2.0
100127979	0.0	0.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	1.0	1.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	595.0	267.0
100418744	11.0	9.0
57692	703.0	461.0
100418743	6.0	0.0
57693	1818.0	1591.0
150709	331.0	137.0
392843	0.0	0.0
100418745	0.0	0.0
55032	3671.0	2723.0
100418740	21.0	13.0
55031	5273.0	4085.0
573971	3.0	6.0
729215	0.0	0.0
55030	4793.0	3184.0
57690	1273.0	528.0
57699	118.0	115.0
55036	720.0	430.0
389208	0.0	2.0
55035	2246.0	1650.0
55034	54.0	232.0
389206	3.0	0.0
55033	552.0	498.0
389207	0.0	0.0
57695	300.0	109.0
100418748	15.0	16.0
57696	1170.0	1169.0
55039	1016.0	933.0
100418747	1.0	8.0
55038	573.0	974.0
57697	333.0	164.0
55037	3540.0	2651.0
123103	7.0	0.0
57698	3966.0	2501.0
389203	2257.0	1938.0
113791	5487.0	15094.0
390231	0.0	0.0
353288	0.0	0.0
390233	2.0	0.0
100418754	0.0	0.0
147150	53.0	38.0
100418756	0.0	0.0
389240	192.0	376.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	7.0	9.0
102465802	0.0	0.0
390239	0.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	6.0	2.0
353299	1.0	0.0
390245	28.0	0.0
147166	408.0	224.0
100418763	0.0	0.0
100233209	170.0	76.0
100418769	1.0	2.0
123169	1237.0	954.0
104266962	0.0	0.0
104266963	0.0	0.0
100418770	0.0	1.0
392872	5.0	10.0
390211	16.0	3.0
390212	1.0	0.0
390213	113.0	37.0
100418779	0.0	0.0
147172	727.0	427.0
147179	3502.0	2560.0
104266960	0.0	0.0
390215	0.0	0.0
104266961	0.0	0.0
160140	105.0	71.0
390218	1.0	2.0
100418774	0.0	1.0
389257	2.0	1.0
159162	0.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	6.0	8.0
104266957	4.0	2.0
104266958	0.0	1.0
104266956	0.0	0.0
102465839	0.0	0.0
147184	1268.0	532.0
390224	0.0	0.0
102465838	0.0	0.0
147183	0.0	0.0
390225	0.0	0.0
102465837	1.0	0.0
390226	0.0	2.0
102465836	0.0	0.0
102465835	0.0	1.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	1.0	1.0
729288	98.0	21.0
102465842	6.0	2.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	1.0	1.0
102465840	0.0	0.0
390273	0.0	0.0
221409	0.0	0.0
390274	0.0	0.0
390275	0.0	0.0
100418799	0.0	0.0
389289	80.0	25.0
149773	9.0	3.0
221400	1056.0	42.0
149775	49.0	41.0
102524628	19.0	2.0
147111	1.0	2.0
150759	445.0	163.0
729277	0.0	0.0
137797	1.0	0.0
730262	0.0	0.0
135138	234.0	22.0
102465857	0.0	0.0
102465856	0.0	0.0
150763	66.0	26.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	0.0
102465862	0.0	0.0
102465861	0.0	1.0
102465860	0.0	0.0
159119	0.0	0.0
730291	0.0	0.0
221421	97.0	50.0
390259	0.0	0.0
221424	64.0	35.0
102465869	0.0	0.0
102465868	0.0	0.0
102465867	0.0	0.0
102465866	1.0	0.0
57600	2302.0	1708.0
57602	3225.0	3340.0
57608	4212.0	7435.0
57609	1968.0	1481.0
135154	1070.0	1137.0
150771	23.0	13.0
57604	11423.0	4215.0
57605	906.0	386.0
159125	0.0	0.0
57606	3117.0	3540.0
135152	75.0	15.0
102465876	0.0	0.0
221416	86.0	21.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	0.0
102465873	0.0	0.0
102465872	0.0	0.0
102465871	10.0	0.0
729298	0.0	8.0
390264	0.0	0.0
102465870	0.0	0.0
390265	0.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	4.0	1.0
102465878	0.0	0.0
102465877	0.0	0.0
57611	126.0	42.0
147138	366.0	2327.0
57613	1552.0	469.0
57614	2517.0	1905.0
57610	1659.0	870.0
57619	1843.0	2580.0
57615	26.0	21.0
57616	3020.0	278.0
57617	2399.0	3574.0
390195	0.0	0.0
390197	0.0	1.0
102465882	0.0	0.0
102465881	2.0	0.0
390199	0.0	0.0
102465880	0.0	0.0
221442	537.0	90.0
221443	2843.0	2253.0
400084	0.0	0.0
221438	0.0	0.0
196051	17.0	19.0
389197	10.0	0.0
400073	1092.0	1504.0
159090	2866.0	1710.0
159091	165.0	105.0
257407	27.0	5.0
196047	18.0	1.0
390174	0.0	0.0
221468	103.0	181.0
400064	3.0	12.0
221472	640.0	60.0
100233198	43.0	48.0
390181	0.0	0.0
390183	4.0	9.0
390186	0.0	0.0
400058	4.0	33.0
221458	265.0	9.0
654170	0.0	1.0
390190	0.0	0.0
390191	0.0	0.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	1995.0	3449.0
9311	55.0	5.0
9312	4.0	0.0
9310	367.0	134.0
9315	1594.0	545.0
162699	0.0	0.0
9313	0.0	1.0
147081	1000.0	543.0
9314	4151.0	4551.0
221477	10588.0	5987.0
221476	636.0	14.0
221481	50.0	5.0
9308	1010.0	761.0
9306	2011.0	1033.0
9322	4923.0	6422.0
9320	7508.0	7728.0
9321	3173.0	2634.0
9326	2013.0	2305.0
147093	0.0	0.0
9324	8135.0	5867.0
9325	2843.0	1878.0
160065	0.0	0.0
257415	915.0	369.0
9319	52.0	146.0
9317	1372.0	1672.0
9318	4875.0	5632.0
9333	1.0	14.0
9334	1955.0	2277.0
400094	9.0	3.0
9331	319.0	210.0
9332	284.0	1441.0
9337	3505.0	3888.0
9338	2287.0	1485.0
100233146	0.0	0.0
221496	3394.0	3326.0
9330	1835.0	2111.0
9328	3000.0	2784.0
9329	2715.0	1633.0
9344	3471.0	3635.0
9342	2056.0	2125.0
9343	3977.0	5092.0
9348	73.0	8.0
9349	51198.0	69569.0
402665	1.0	0.0
106479699	0.0	0.0
106480688	0.0	0.0
57582	4.0	0.0
106479698	0.0	0.0
106480687	0.0	0.0
57583	3033.0	2461.0
106479697	0.0	0.0
57584	2993.0	2104.0
106479696	0.0	0.0
106480689	0.0	1.0
9340	12.0	2.0
106479695	0.0	0.0
9341	5721.0	8427.0
106479694	0.0	0.0
106479693	0.0	0.0
57580	1595.0	845.0
106479692	0.0	0.0
57589	1502.0	1324.0
106479691	1.0	1.0
106480691	0.0	0.0
106479690	0.0	0.0
106480690	0.0	0.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	1257.0	1033.0
106480695	3.0	1.0
57586	910.0	61.0
106480694	2.0	0.0
57587	3123.0	2348.0
106480697	0.0	0.0
106480696	0.0	0.0
644743	0.0	0.0
9355	0.0	2.0
100101467	1840.0	766.0
9356	0.0	0.0
9353	1388.0	1283.0
9354	1730.0	877.0
644761	8.0	9.0
9358	176.0	156.0
106479689	0.0	0.0
57592	2311.0	2694.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	4492.0	1166.0
106480698	0.0	0.0
106479687	0.0	0.0
106479686	0.0	0.0
57594	1559.0	1345.0
57595	150.0	21.0
106479685	0.0	0.0
9351	5375.0	3171.0
106479684	0.0	0.0
9352	25964.0	8859.0
106479683	0.0	0.0
57590	3183.0	3047.0
106479682	0.0	0.0
9350	0.0	0.0
57591	2971.0	1933.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	65.0	26.0
57597	2230.0	672.0
57599	4201.0	3808.0
644754	0.0	0.0
644758	0.0	0.0
644759	0.0	0.0
9366	0.0	0.0
9367	1800.0	1453.0
9364	1291.0	1159.0
9365	124.0	92.0
9368	3145.0	7534.0
9369	57.0	7.0
644773	0.0	0.0
402643	1.0	0.0
106480666	0.0	0.0
106480665	0.0	0.0
106480668	0.0	0.0
106480667	0.0	0.0
9362	15.0	1.0
9363	16.0	13.0
106480669	0.0	0.0
9360	6567.0	4951.0
9361	4288.0	10244.0
106480671	0.0	0.0
106480670	0.0	0.0
106480673	0.0	1.0
106480672	0.0	0.0
402635	2.0	0.0
106480675	0.0	3.0
106480674	2.0	1.0
341277	2.0	8.0
644768	0.0	0.0
341276	0.0	0.0
9377	3936.0	6634.0
9378	49.0	1.0
9375	14089.0	14178.0
9376	0.0	0.0
9379	911.0	20.0
106480677	0.0	0.0
9370	2.0	0.0
106480676	0.0	3.0
106480679	1.0	0.0
106480678	7.0	1.0
9373	1907.0	1961.0
9374	474.0	313.0
9371	3748.0	3380.0
9372	2842.0	3414.0
106480680	0.0	0.0
106480682	0.0	1.0
106480681	0.0	0.0
257468	134.0	19.0
106480684	0.0	0.0
106480683	0.0	0.0
106480686	4.0	2.0
106480685	0.0	0.0
100101440	2.0	2.0
9388	31372.0	4975.0
9389	3.0	0.0
644790	5.0	17.0
9386	18.0	23.0
106479659	0.0	0.0
106479658	1.0	0.0
113730	63.0	2005.0
106479657	0.0	0.0
106479656	0.0	2.0
9380	4845.0	6473.0
106480644	0.0	0.0
106479655	0.0	0.0
9381	12.0	10.0
106479654	0.0	0.0
106480643	2.0	4.0
106480646	28.0	1.0
106479653	0.0	0.0
106479652	0.0	0.0
106480645	0.0	0.0
106480648	0.0	0.0
106479651	0.0	0.0
9384	5.0	0.0
106480647	0.0	0.0
106479650	0.0	0.0
9382	2824.0	2300.0
106480649	0.0	0.0
9383	3.0	1.0
100113402	0.0	0.0
100113403	0.0	0.0
100113404	0.0	0.0
106480651	0.0	0.0
106480650	0.0	0.0
106480653	0.0	0.0
106480652	0.0	0.0
100113407	833.0	283.0
9399	2252.0	1886.0
9397	843.0	710.0
9398	52.0	22.0
106479649	0.0	1.0
106479648	0.0	0.0
106479647	0.0	0.0
106479646	1.0	0.0
106479645	6.0	1.0
9391	3957.0	4136.0
106480655	0.0	0.0
106479644	1.0	1.0
9392	2334.0	2027.0
106479643	0.0	0.0
106480654	0.0	0.0
106480657	0.0	0.0
106479642	0.0	0.0
9390	2.0	0.0
106479641	0.0	0.0
106480656	0.0	0.0
106480659	0.0	0.0
106479640	0.0	0.0
106480658	0.0	0.0
9394	2429.0	2430.0
125704	1.0	0.0
106480660	0.0	0.0
106480662	0.0	0.0
106480661	0.0	0.0
106480664	0.0	0.0
106480663	0.0	0.0
105376843	53.0	23.0
100551499	0.0	0.0
106480629	0.0	1.0
106479679	0.0	0.0
106479678	0.0	0.0
106479677	0.0	0.0
106480622	0.0	0.0
106479676	1.0	0.0
106480621	0.0	0.0
106479675	0.0	0.0
106480624	0.0	0.0
106479674	0.0	0.0
106480623	0.0	0.0
106479673	0.0	0.0
106480626	0.0	0.0
402682	95.0	98.0
106479672	1.0	0.0
106480625	0.0	0.0
106479671	0.0	0.0
106480628	0.0	0.0
106480627	0.0	0.0
106479670	0.0	0.0
402679	0.0	0.0
106480631	0.0	0.0
106480630	23.0	0.0
106479669	1.0	0.0
196074	1102.0	749.0
106479668	0.0	0.0
106479667	0.0	0.0
106479666	0.0	0.0
106480633	0.0	0.0
402676	0.0	0.0
106479665	0.0	0.0
106480632	0.0	1.0
106479664	0.0	0.0
106480635	0.0	0.0
400011	9.0	17.0
106480634	0.0	0.0
106479663	0.0	0.0
106479662	0.0	0.0
106480637	2.0	0.0
106479661	0.0	0.0
106480636	0.0	0.0
100101405	0.0	0.0
106480639	0.0	0.0
106479660	0.0	0.0
100101407	1.0	2.0
106480638	0.0	0.0
106480640	0.0	0.0
106480642	0.0	0.0
106480641	0.0	0.0
106480608	0.0	0.0
729366	0.0	1.0
106479619	0.0	0.0
106480607	0.0	0.0
106479618	4.0	2.0
106479617	0.0	0.0
139804	0.0	0.0
106480609	0.0	0.0
106479616	0.0	0.0
106479615	1.0	0.0
106479614	0.0	0.0
106479613	0.0	0.0
106479612	0.0	0.0
106480600	0.0	0.0
106479611	0.0	0.0
106479610	0.0	0.0
106480602	0.0	0.0
106480601	1.0	0.0
106480604	1.0	0.0
106480603	0.0	0.0
106480606	0.0	0.0
106480605	0.0	0.0
100188847	0.0	0.0
284697	27.0	10.0
284695	2508.0	1033.0
343515	0.0	1.0
106479609	0.0	0.0
115827	5.0	12.0
106479608	0.0	0.0
106480619	1.0	0.0
729355	0.0	0.0
106480618	0.0	1.0
106479607	0.0	0.0
140807	1.0	0.0
106479606	0.0	0.0
729356	0.0	0.0
106479605	1.0	0.0
140809	88.0	85.0
106479604	0.0	0.0
106479603	0.0	0.0
106479602	0.0	0.0
106479601	0.0	0.0
106479600	0.0	0.0
106480611	0.0	0.0
106480610	0.0	0.0
106480613	0.0	0.0
106480612	0.0	2.0
729359	126.0	68.0
106480615	0.0	0.0
106480614	0.0	0.0
101752400	224.0	65.0
115825	1855.0	1920.0
139818	2382.0	4022.0
106480617	0.0	0.0
106480616	0.0	0.0
343505	0.0	0.0
106480620	1.0	0.0
284688	1.0	1.0
100418804	2.0	0.0
140801	1.0	2.0
57758	422.0	41.0
140803	28.0	5.0
284680	1.0	0.0
115817	2596.0	2720.0
106479639	0.0	0.0
106479638	0.0	0.0
729389	9.0	17.0
106479637	0.0	0.0
729384	0.0	0.0
106479636	0.0	0.0
106479635	0.0	0.0
106479634	0.0	0.0
106479633	0.0	0.0
257068	32.0	3.0
106479632	0.0	0.0
106479631	0.0	0.0
115811	253.0	202.0
106479630	1.0	1.0
100418811	0.0	0.0
257062	0.0	1.0
55102	3363.0	1520.0
55101	2700.0	3463.0
55100	1806.0	1653.0
100418819	4.0	1.0
57761	796.0	4939.0
55106	344.0	344.0
55105	1196.0	689.0
57763	1906.0	1164.0
55103	1119.0	1505.0
284677	302.0	190.0
100418815	0.0	0.0
55109	2343.0	2063.0
55108	6753.0	6786.0
55107	3711.0	2475.0
284672	118.0	149.0
106479629	2.0	0.0
140828	18.0	0.0
106479628	0.0	0.0
106479627	0.0	0.0
106479626	0.0	0.0
106479625	0.0	0.0
106479624	0.0	0.0
729375	148.0	35.0
106479623	0.0	0.0
106479622	1.0	0.0
106479621	3.0	0.0
100418820	1.0	2.0
106479620	0.0	0.0
55113	1148.0	574.0
100418829	0.0	0.0
55112	1745.0	1126.0
100418828	0.0	0.0
55111	3268.0	2731.0
55110	823.0	558.0
55117	72.0	0.0
55116	1472.0	1140.0
55114	2598.0	1936.0
100127893	1.0	1.0
55119	5179.0	2638.0
55118	407.0	315.0
140823	4116.0	3113.0
140825	59.0	73.0
100127889	15.0	13.0
729321	0.0	0.0
729323	0.0	0.0
100874201	2.0	0.0
100874200	0.0	0.0
100127888	1.0	2.0
55120	1646.0	1073.0
729327	2.0	0.0
57787	2057.0	2358.0
55124	231.0	13.0
55122	2386.0	2476.0
55128	1447.0	756.0
55127	1219.0	1217.0
55125	1527.0	1097.0
57786	1286.0	623.0
100418837	2.0	0.0
100874205	0.0	0.0
100874204	1.0	0.0
113220	3386.0	1271.0
100874203	2.0	0.0
55129	3464.0	3607.0
100874202	56.0	11.0
100874208	0.0	0.0
100874207	39.0	16.0
100874206	0.0	0.0
729310	0.0	0.0
100101268	37.0	33.0
113201	12625.0	9245.0
100101267	1910.0	1598.0
100418843	1.0	0.0
55131	1625.0	1159.0
55130	87.0	26.0
392505	0.0	0.0
55135	635.0	397.0
57798	4404.0	3375.0
57799	1403.0	1525.0
55133	1332.0	974.0
55132	1245.0	1384.0
392509	11.0	0.0
57794	2399.0	2035.0
55139	2173.0	2287.0
127845	78.0	253.0
55138	135.0	8.0
57795	1.0	0.0
55137	209.0	18.0
100188891	0.0	0.0
100188893	0.0	0.0
644716	0.0	0.0
644717	0.0	0.0
644714	33.0	2.0
729344	1.0	7.0
100874223	16.0	5.0
644731	0.0	0.0
100874222	5.0	0.0
729342	3.0	8.0
100874221	0.0	0.0
100874220	0.0	0.0
127841	0.0	0.0
55142	1029.0	963.0
55140	2345.0	1939.0
55146	3806.0	3279.0
55145	927.0	680.0
55144	2455.0	1557.0
55143	106.0	171.0
55149	1620.0	1220.0
127833	27.0	4.0
55148	3044.0	2325.0
115861	1.0	1.0
55147	6279.0	4670.0
100874227	0.0	0.0
100874226	0.0	0.0
100874225	0.0	0.0
100874224	1.0	0.0
100874229	2.0	0.0
100874212	31.0	27.0
100874211	29.0	3.0
100874210	0.0	0.0
729330	0.0	0.0
100418865	0.0	0.0
55153	2171.0	1811.0
100418861	0.0	0.0
55152	1948.0	2819.0
55151	2582.0	3317.0
79100	12.0	0.0
100526694	4.0	4.0
55150	106.0	58.0
729338	35.0	6.0
100526693	26.0	12.0
55157	810.0	820.0
79102	2351.0	2560.0
100996684	0.0	0.0
55156	2141.0	1838.0
79101	3062.0	3879.0
100996686	0.0	1.0
79104	0.0	0.0
55154	642.0	538.0
55159	1382.0	1259.0
100874216	0.0	0.0
79109	6423.0	4953.0
100874214	23.0	15.0
100874213	1.0	0.0
644739	1.0	1.0
100874219	0.0	0.0
127829	3756.0	4054.0
100874218	0.0	2.0
100874217	0.0	0.0
125242	7.0	7.0
100526664	5.0	3.0
100418877	6.0	1.0
140870	25.0	1.0
140871	0.0	0.0
140873	0.0	0.0
140875	0.0	0.0
140876	396.0	6.0
113263	6299.0	4599.0
392540	0.0	0.0
113246	5551.0	4124.0
164832	2165.0	1716.0
100418887	3.0	20.0
149224	7.0	15.0
392545	0.0	0.0
392547	2.0	1.0
150209	88.0	60.0
125228	1136.0	1033.0
140880	0.0	0.0
140881	0.0	0.0
140883	640.0	241.0
140885	1312.0	834.0
140886	265.0	2.0
113251	2632.0	2557.0
113235	1027.0	541.0
149233	0.0	0.0
392517	0.0	0.0
392516	1.0	1.0
140890	7652.0	3121.0
140893	833.0	248.0
152877	341.0	96.0
100526648	0.0	1.0
140894	31.0	12.0
140895	0.0	0.0
392520	0.0	0.0
100526656	0.0	0.0
392522	0.0	2.0
392525	0.0	0.0
125208	215.0	945.0
125206	10.0	4.0
150223	1422.0	1650.0
150221	6.0	6.0
140838	540.0	346.0
152816	2.0	0.0
57700	1968.0	1680.0
152815	1563.0	856.0
57701	1641.0	966.0
57707	1225.0	760.0
140831	469.0	196.0
57708	2717.0	1561.0
57709	0.0	0.0
140832	0.0	0.0
57703	2990.0	1787.0
140834	0.0	0.0
57704	4611.0	3768.0
140836	44.0	3.0
57705	88.0	185.0
57706	2311.0	2836.0
140849	0.0	1.0
729399	24.0	0.0
729396	0.0	0.0
57710	1302.0	360.0
57711	1407.0	767.0
57713	701.0	393.0
57718	65.0	7.0
729391	0.0	0.0
57719	403.0	593.0
729392	0.0	0.0
57715	691.0	196.0
140846	4.0	1.0
57716	1323.0	1346.0
140848	0.0	0.0
57717	302.0	34.0
137209	202.0	86.0
113278	19.0	27.0
392552	0.0	0.0
392557	5.0	14.0
57721	2124.0	1454.0
57722	1094.0	519.0
57724	3269.0	3777.0
140850	0.0	0.0
152831	17.0	7.0
57720	8457.0	10187.0
140851	5.0	2.0
140856	0.0	0.0
100125288	171.0	132.0
140857	0.0	0.0
57727	3784.0	1774.0
57728	3978.0	1492.0
392561	0.0	0.0
57732	1172.0	914.0
57733	36.0	30.0
57730	78.0	43.0
140862	3708.0	895.0
57731	278.0	216.0
140863	0.0	0.0
113277	880.0	503.0
139886	469.0	227.0
140865	0.0	0.0
402381	0.0	0.0
150160	1.0	0.0
79090	3265.0	1449.0
79092	31.0	20.0
79091	766.0	530.0
79094	92.0	152.0
79096	2965.0	3133.0
79095	2180.0	5669.0
79098	1231.0	13105.0
79097	0.0	0.0
149175	342.0	631.0
150159	62.0	20.0
137196	2.0	0.0
80086	6.0	5.0
79081	267.0	98.0
79080	1033.0	1318.0
79083	4424.0	7895.0
79085	17832.0	6902.0
79084	1160.0	1040.0
79087	1477.0	1014.0
402375	4.0	5.0
402374	0.0	0.0
79086	4182.0	3693.0
79089	3899.0	2505.0
79088	1551.0	993.0
80072	53.0	26.0
80071	164.0	96.0
150165	0.0	0.0
80070	0.0	0.0
402360	0.0	0.0
9400	4135.0	4355.0
9404	1036.0	512.0
9401	456.0	654.0
9402	98.0	20.0
392479	0.0	1.0
92086	164.0	46.0
402359	6.0	3.0
9410	1914.0	2289.0
125170	2074.0	2854.0
9411	5820.0	2960.0
9414	8470.0	11071.0
9415	1379.0	830.0
9412	2403.0	1408.0
9413	15024.0	2940.0
92070	1445.0	927.0
80099	0.0	0.0
9407	5.0	0.0
9406	8570.0	4103.0
150185	0.0	1.0
80097	8678.0	7428.0
9409	2541.0	2790.0
80095	1474.0	975.0
9421	0.0	0.0
9422	2729.0	1458.0
9420	380.0	23.0
414328	918.0	353.0
9425	1091.0	1645.0
9426	0.0	0.0
9423	261.0	14.0
9424	123.0	456.0
149134	41.0	3.0
9419	1039.0	1095.0
9416	5227.0	5601.0
414332	64.0	4.0
9432	0.0	0.0
9430	1.0	0.0
9431	5.0	6.0
9436	0.0	0.0
9437	8.0	1.0
9435	1647.0	11855.0
441933	0.0	0.0
441932	0.0	0.0
441931	0.0	0.0
92092	177.0	157.0
152789	110.0	3.0
221120	1094.0	1062.0
9429	308.0	152.0
9427	14.0	29.0
9443	1201.0	746.0
9444	4104.0	1778.0
9441	651.0	486.0
9442	1025.0	1168.0
9447	16.0	7.0
9448	2738.0	4059.0
9445	68781.0	49267.0
9446	5157.0	7405.0
106480589	2.0	0.0
106480588	0.0	0.0
9440	2492.0	2493.0
164781	3.0	14.0
106480592	0.0	0.0
106480591	0.0	0.0
221150	14.0	64.0
106480594	0.0	0.0
106480593	0.0	0.0
106480596	0.0	0.0
106480595	0.0	0.0
221154	3775.0	3438.0
106480598	0.0	0.0
106480597	0.0	0.0
150135	7.0	8.0
9439	2747.0	1552.0
106480590	0.0	0.0
414351	0.0	0.0
9454	3582.0	3645.0
9455	3194.0	2123.0
9452	5287.0	324.0
9453	3099.0	2040.0
441958	0.0	0.0
9459	476.0	112.0
441957	0.0	0.0
9456	2494.0	2353.0
9457	115.0	10.0
106480599	0.0	0.0
441951	6586.0	10150.0
9450	60.0	68.0
9451	2028.0	1132.0
221143	742.0	527.0
150147	0.0	3.0
150142	8.0	4.0
9465	945.0	429.0
100874241	45.0	10.0
9466	794.0	792.0
100127967	0.0	0.0
9463	2272.0	2285.0
9464	73.0	7.0
100127969	0.0	0.0
9469	1520.0	1246.0
100874245	0.0	1.0
644632	0.0	0.0
100874244	0.0	1.0
9467	778.0	269.0
100874243	4.0	1.0
9468	1.0	1.0
106479579	7.0	14.0
100874242	3.0	0.0
441900	0.0	0.0
106479578	0.0	0.0
106480567	0.0	0.0
106479577	0.0	0.0
729406	2.0	2.0
106480566	0.0	0.0
106479576	0.0	0.0
106480569	0.0	1.0
729409	9.0	2.0
106479575	8.0	0.0
106480568	1.0	0.0
106479574	0.0	0.0
729403	3.0	2.0
9462	988.0	1163.0
106479573	0.0	0.0
55041	6686.0	11148.0
79012	7.0	1.0
106479572	0.0	0.0
55040	433.0	390.0
106479571	0.0	0.0
80003	1194.0	995.0
284739	44.0	22.0
106479570	0.0	0.0
106480570	0.0	0.0
79016	2360.0	3116.0
106480572	0.0	0.0
79015	8.0	4.0
80000	725.0	312.0
106480571	0.0	0.0
104472519	0.0	0.0
80007	689.0	430.0
79018	1191.0	924.0
106480574	0.0	0.0
79017	1230.0	3226.0
80006	1633.0	1403.0
106480573	0.0	0.0
55049	1074.0	1647.0
80005	2822.0	1245.0
106480576	0.0	0.0
79019	53.0	230.0
80004	2626.0	2589.0
55048	1851.0	1488.0
106480575	0.0	0.0
100874249	2.0	2.0
644625	0.0	0.0
100874248	0.0	1.0
100874247	0.0	0.0
100127960	0.0	0.0
100874246	48.0	11.0
644623	7.0	0.0
644627	0.0	0.0
9476	129.0	407.0
9477	1380.0	1247.0
9474	2605.0	2665.0
9475	2241.0	1485.0
100127958	0.0	0.0
100874234	0.0	0.0
100874233	0.0	0.0
100127952	16.0	18.0
9478	28.0	7.0
106479569	0.0	0.0
100874232	0.0	0.0
9479	1256.0	621.0
106479568	2.0	1.0
100874231	1.0	0.0
106480578	0.0	10.0
106479567	0.0	0.0
106479566	0.0	0.0
106480577	0.0	0.0
100996669	0.0	0.0
106479565	0.0	0.0
106479564	0.0	0.0
106480579	0.0	0.0
55054	2338.0	2562.0
9472	984.0	796.0
106479563	0.0	0.0
9473	1691.0	1544.0
106479562	0.0	0.0
100996665	0.0	0.0
9470	4054.0	3105.0
79001	2474.0	1885.0
55052	5157.0	4998.0
106479561	0.0	0.0
55051	1419.0	1110.0
79000	28.0	40.0
106479560	0.0	1.0
284729	0.0	1.0
79003	1879.0	872.0
106480581	0.0	0.0
79002	7006.0	6040.0
55057	25.0	87.0
106480580	0.0	0.0
79005	1635.0	1357.0
106480583	0.0	0.0
79004	4246.0	4092.0
55055	424.0	396.0
106480582	0.0	0.0
79007	1006.0	1377.0
106480585	0.0	0.0
79006	2632.0	1797.0
284723	262.0	33.0
106480584	0.0	0.0
79009	2951.0	3071.0
106480587	0.0	0.0
79008	0.0	2.0
106480586	0.0	0.0
100874238	2.0	0.0
100874237	0.0	0.0
100874236	0.0	0.0
414301	0.0	0.0
100127950	0.0	0.0
100874235	8.0	3.0
644634	1.0	0.0
644637	0.0	0.0
100874239	0.0	0.0
9487	858.0	745.0
100874263	0.0	0.0
9488	1152.0	977.0
729420	5.0	1.0
100874262	1.0	0.0
100127945	0.0	0.0
729423	0.0	2.0
100874261	69.0	13.0
9486	1441.0	645.0
729422	0.0	0.0
92002	1158.0	1716.0
441925	0.0	0.0
100874267	0.0	0.0
100874266	0.0	0.0
9489	2220.0	1367.0
644651	0.0	0.0
100874264	1.0	2.0
55061	219.0	124.0
257101	158.0	38.0
106480545	0.0	0.0
9480	23.0	8.0
221188	58.0	18.0
106480544	1.0	0.0
106479599	0.0	0.0
729428	0.0	0.0
106479598	0.0	0.0
106480547	0.0	0.0
80019	1207.0	1841.0
106479597	0.0	0.0
106480546	0.0	0.0
55065	71.0	211.0
106480549	0.0	0.0
106479596	0.0	0.0
55064	357.0	144.0
79031	1255.0	1189.0
106479595	0.0	0.0
106480548	0.0	0.0
55063	1017.0	550.0
79034	1863.0	1829.0
9481	2027.0	354.0
106479594	8.0	0.0
55062	1066.0	1346.0
79033	4105.0	3236.0
9482	2881.0	2780.0
106479593	0.0	0.0
79036	4037.0	4372.0
55069	10432.0	8721.0
80025	1576.0	1985.0
106479592	0.0	0.0
80024	1481.0	1411.0
221191	1.0	0.0
55068	28.0	10.0
79035	2330.0	2822.0
284716	297.0	42.0
106479591	0.0	0.0
79038	6620.0	4450.0
80023	3429.0	3154.0
106479590	0.0	0.0
106480550	0.0	0.0
55066	4235.0	2103.0
79037	11.0	5.0
80022	5109.0	1565.0
106480552	0.0	0.0
79039	4443.0	7589.0
80028	135.0	131.0
106480551	1.0	0.0
