id	b9e52e4e-4f2b-446d-8065-b399f9fec644	4ae6d828-f8b3-4c8b-8d6a-575ef51e329b
22796	2765.0	1467.0
22797	33.0	128.0
22798	19.0	6.0
317705	2.0	0.0
317703	0.0	0.0
317702	0.0	0.0
138882	1.0	0.0
138883	0.0	0.0
138881	9.0	1.0
100420881	0.0	0.0
388181	0.0	0.0
100419893	1.0	0.0
222967	10.0	3.0
219333	2381.0	1734.0
136227	3.0	190.0
222962	5858.0	163.0
148213	245.0	191.0
388182	71.0	39.0
100419895	0.0	0.0
317716	0.0	2.0
148203	322.0	272.0
317719	63.0	13.0
148206	1538.0	1902.0
163859	2338.0	1247.0
101929110	0.0	2.0
101929111	1.0	2.0
219348	1089.0	179.0
219347	191.0	136.0
100420898	5.0	2.0
148223	3050.0	1955.0
10799	223.0	210.0
136242	13.0	3.0
10791	1287.0	1414.0
10794	184.0	102.0
10793	1039.0	574.0
10795	2776.0	1319.0
10798	0.0	0.0
10797	336.0	877.0
101929121	5.0	0.0
101929120	0.0	0.0
101929127	13.0	2.0
317701	2.0	0.0
220323	2116.0	1790.0
148231	0.0	0.0
148229	132.0	86.0
151877	17.0	11.0
151871	1.0	0.0
93035	24345.0	2021.0
161176	1529.0	545.0
56097	14.0	17.0
56098	10.0	10.0
56099	407.0	490.0
93034	19.0	23.0
283927	520.0	189.0
220359	31.0	16.0
653073	1.0	0.0
653075	24.0	0.0
256302	3823.0	1963.0
105373144	0.0	0.0
81050	0.0	0.0
199786	3.0	13.0
256309	452.0	95.0
100420792	0.0	0.0
95681	800.0	600.0
283914	0.0	0.0
81047	0.0	0.0
197131	3103.0	1711.0
197135	63.0	73.0
653061	37.0	6.0
93058	913.0	487.0
161198	1193.0	2392.0
283902	0.0	0.0
220382	326.0	29.0
81078	0.0	1.0
81079	0.0	0.0
81075	2.0	0.0
81076	0.0	0.0
100114903	5.0	2.0
199777	1864.0	1018.0
81061	0.0	0.0
653082	431.0	122.0
81090	0.0	0.0
100271649	0.0	0.0
199746	977.0	794.0
100271655	4.0	2.0
81099	0.0	0.0
100271650	18.0	11.0
199745	543.0	510.0
148170	249.0	1021.0
256364	2764.0	3520.0
163786	253.0	131.0
220388	37.0	4.0
100271639	0.0	0.0
163782	84.0	32.0
100271646	22.0	5.0
283953	0.0	2.0
256355	180.0	99.0
100271644	0.0	0.0
283951	727.0	542.0
256356	1908.0	2600.0
100271643	0.0	3.0
100271640	1.0	0.0
81081	0.0	0.0
161159	5.0	8.0
148189	751.0	536.0
93099	7837.0	7252.0
100271627	7.0	2.0
283948	32.0	98.0
256329	340.0	146.0
100271634	0.0	0.0
100271636	0.0	0.0
100271630	1.0	2.0
100271633	0.0	2.0
100271632	4.0	3.0
199720	69.0	168.0
93082	1.0	4.0
161145	1903.0	721.0
100271617	0.0	0.0
100271616	2.0	0.0
161142	18.0	15.0
100271619	0.0	0.0
148198	88.0	54.0
100271618	1.0	1.0
100271624	0.0	1.0
100271623	3.0	0.0
283933	245.0	65.0
100271625	0.0	1.0
93081	254.0	240.0
100271620	4.0	0.0
283932	156.0	115.0
100271622	6.0	5.0
100271621	1.0	0.0
199731	1088.0	1249.0
100124332	1.0	1.0
643664	8.0	2.0
256394	0.0	0.0
83637	10046.0	9467.0
83636	1461.0	1386.0
401565	9.0	6.0
401563	71.0	37.0
401562	7.0	18.0
401561	1.0	5.0
283999	1.0	0.0
283994	0.0	0.0
643668	2.0	4.0
283991	2153.0	2722.0
340198	2.0	2.0
643669	41.0	37.0
340192	4.0	0.0
643680	0.0	21.0
197196	3.0	2.0
56033	62.0	11.0
401551	42.0	14.0
83657	225.0	74.0
83656	169.0	0.0
83659	16.0	0.0
283989	1654.0	2084.0
83658	8506.0	7334.0
401548	951.0	1116.0
56034	2024.0	3019.0
283987	1717.0	1521.0
256369	1.0	6.0
401546	19.0	3.0
83655	1.0	0.0
283985	2.0	1.0
283982	0.0	0.0
283981	63.0	32.0
643677	2.0	1.0
83650	6.0	3.0
197187	255.0	171.0
449520	23.0	7.0
401541	171.0	134.0
401540	1.0	0.0
83639	14.0	3.0
83638	3829.0	3624.0
256380	23.0	12.0
449518	0.0	0.0
83648	28059.0	1213.0
401537	2.0	2.0
83647	0.0	0.0
83641	2059.0	2910.0
401535	14.0	3.0
83643	1692.0	1050.0
401533	1.0	1.0
643689	12.0	4.0
283971	0.0	3.0
83640	723.0	527.0
283970	8.0	3.0
114826	1269.0	587.0
114827	537.0	179.0
378706	5.0	0.0
378707	0.0	0.0
378708	359.0	224.0
339184	0.0	0.0
339186	0.0	0.0
56052	1699.0	1140.0
114821	559.0	234.0
114822	3214.0	5237.0
114823	13125.0	14987.0
114824	8.0	1.0
114825	1153.0	994.0
643699	671.0	185.0
340168	0.0	0.0
114815	266.0	93.0
114817	0.0	0.0
114818	243.0	169.0
114819	481.0	314.0
339175	1136.0	617.0
56063	1326.0	1876.0
653017	0.0	0.0
56061	4879.0	4956.0
56062	327.0	11.0
114814	157.0	73.0
83667	773.0	1326.0
83666	2746.0	4840.0
83660	3448.0	1372.0
340156	230.0	86.0
83661	0.0	4.0
114804	417.0	53.0
114805	2.0	86.0
340152	73.0	192.0
339168	0.0	1.0
114800	1378.0	310.0
114801	164.0	688.0
93010	242.0	954.0
114803	1960.0	1265.0
83697	23.0	14.0
81034	1204.0	1003.0
81035	2345.0	393.0
83696	3929.0	2554.0
83699	16813.0	13069.0
81037	10738.0	9612.0
83698	6.0	3.0
401588	494.0	226.0
83693	4565.0	1966.0
81030	21.0	48.0
83692	4072.0	2468.0
81031	5352.0	3979.0
83695	1961.0	2042.0
81033	2.0	5.0
83694	550.0	164.0
340146	0.0	4.0
83690	1957.0	1087.0
81027	22.0	13.0
81029	208.0	498.0
653042	0.0	0.0
653045	0.0	0.0
81025	6.0	1.0
401577	169.0	134.0
22877	16916.0	9218.0
22878	3605.0	2372.0
22879	5468.0	2589.0
22870	6608.0	4584.0
22871	122.0	8.0
22872	16352.0	10472.0
22873	426.0	313.0
22874	815.0	2441.0
22875	1933.0	1278.0
22876	2078.0	3144.0
10899	9610.0	7869.0
10898	1401.0	1188.0
10891	6323.0	376.0
136540	0.0	0.0
10890	12643.0	5839.0
10893	278.0	220.0
10892	1913.0	2304.0
136541	0.0	0.0
10895	0.0	0.0
342426	0.0	0.0
10894	5069.0	70.0
10897	4288.0	4427.0
10896	9.0	12.0
22888	1426.0	956.0
22889	2276.0	3391.0
22880	2431.0	2190.0
124540	7881.0	6374.0
22881	1061.0	832.0
22882	4164.0	6559.0
22883	16674.0	19464.0
22884	2990.0	1278.0
22885	1332.0	260.0
22887	5034.0	2886.0
342419	0.0	1.0
124538	0.0	0.0
124535	7.0	1.0
148523	802.0	1367.0
283598	0.0	0.0
283596	526.0	351.0
283592	117.0	12.0
22856	1861.0	1795.0
161514	0.0	0.0
731424	0.0	29.0
22858	1775.0	832.0
22859	7232.0	4711.0
22850	2086.0	1221.0
22852	970.0	499.0
22853	3379.0	1960.0
22854	25.0	5.0
10877	1.0	1.0
10876	0.0	0.0
100419909	0.0	0.0
10879	55.0	3.0
10878	23.0	34.0
148534	1112.0	862.0
104169670	8.0	1.0
104169671	0.0	0.0
100419903	6.0	1.0
283587	0.0	4.0
10871	163.0	138.0
10870	81.0	186.0
10873	664.0	2359.0
10875	4169.0	643.0
10874	8.0	1420.0
22866	144.0	61.0
22868	2337.0	1615.0
22869	1225.0	505.0
100309464	0.0	0.0
161502	3.0	4.0
100420901	0.0	0.0
22861	3094.0	4823.0
22862	10052.0	4948.0
22863	2457.0	1537.0
22864	2731.0	2453.0
22865	42.0	7.0
10888	1282.0	83.0
56203	5.0	6.0
643609	0.0	0.0
56204	4395.0	2738.0
10887	0.0	0.0
124512	2446.0	1344.0
148545	0.0	0.0
283579	10.0	7.0
283578	4944.0	1949.0
10880	2.0	1.0
283576	1.0	1.0
10882	18.0	571.0
10881	1.0	1.0
10884	2759.0	1864.0
283571	39.0	16.0
10886	22.0	7.0
10885	2380.0	1392.0
22834	3012.0	1484.0
22835	1075.0	482.0
22836	3236.0	5444.0
22837	3442.0	2928.0
101929059	21.0	8.0
22838	4318.0	3544.0
22839	5236.0	8632.0
100420910	4.0	0.0
100420916	2.0	0.0
22832	1212.0	648.0
124590	5.0	2.0
10855	149.0	723.0
10857	10385.0	8570.0
10856	5574.0	3988.0
10859	36.0	118.0
10858	158.0	62.0
100126793	89.0	40.0
10850	0.0	0.0
643617	4.0	4.0
643615	3.0	3.0
100126791	6.0	54.0
22844	44.0	9.0
22845	1593.0	1306.0
22846	673.0	1161.0
22847	3261.0	1736.0
22848	15318.0	3336.0
22849	1681.0	395.0
112597	166.0	1144.0
100420920	0.0	0.0
100420921	0.0	0.0
100420924	1.0	2.0
124583	3298.0	4133.0
100420926	9.0	4.0
22841	2839.0	1187.0
100420927	0.0	0.0
100419930	1.0	0.0
22843	19.0	20.0
10866	601.0	1446.0
100420919	0.0	0.0
10865	587.0	1003.0
10868	6497.0	4034.0
10867	5509.0	5959.0
10869	8017.0	4302.0
10861	271.0	136.0
101929074	360.0	417.0
10864	1.0	0.0
101929071	1.0	0.0
10863	72.0	174.0
22813	2.0	0.0
22814	1.0	0.0
643641	3699.0	1149.0
22815	0.0	0.0
22816	0.0	1.0
22818	16896.0	10047.0
10829	3.0	0.0
100419945	0.0	0.0
83849	20.0	5.0
83855	511.0	1280.0
10833	1.0	0.0
83854	11.0	29.0
83857	855.0	652.0
10835	3.0	1.0
83856	296.0	283.0
10834	0.0	0.0
83851	70.0	15.0
10837	0.0	0.0
100419948	0.0	0.0
83850	1479.0	1069.0
10836	2.0	0.0
100419949	0.0	0.0
83853	31.0	7.0
10838	1993.0	895.0
83852	2142.0	946.0
124565	17905.0	11608.0
100419947	1.0	1.0
22808	4119.0	3054.0
22809	2291.0	2308.0
101929082	0.0	0.0
101929083	1.0	0.0
10830	0.0	0.0
643637	0.0	0.0
22822	14312.0	10916.0
22823	1738.0	1437.0
22824	843.0	258.0
101929086	2.0	0.0
22826	8735.0	5828.0
22827	8196.0	7662.0
643653	0.0	0.0
22828	4458.0	2339.0
22829	0.0	0.0
112574	4658.0	5493.0
100419955	0.0	0.0
56241	1731.0	1916.0
100420946	0.0	0.0
56242	1525.0	635.0
22820	13706.0	12150.0
22821	1700.0	2074.0
100419950	1.0	0.0
10844	6606.0	4697.0
83844	0.0	2.0
10846	3016.0	212.0
10845	3625.0	3093.0
10848	1524.0	3233.0
56243	27560.0	24657.0
10847	12931.0	9233.0
56244	1.0	1.0
56245	15.0	10.0
10849	244.0	260.0
56246	4.0	1.0
643646	80.0	21.0
10840	298.0	98.0
10842	2.0	0.0
101929093	0.0	1.0
10841	54.0	31.0
643648	0.0	0.0
101929010	0.0	1.0
100420950	1.0	0.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	1.0
100419963	0.0	0.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	9.0	5.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	0.0	0.0
100271601	0.0	0.0
100419979	0.0	1.0
100420972	0.0	0.0
100420975	2.0	0.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	3.0	1.0
391436	0.0	0.0
161582	307.0	155.0
124599	7.0	58.0
101929052	1.0	3.0
391485	2.0	1.0
222611	0.0	84.0
100187716	0.0	0.0
391490	0.0	0.0
391496	0.0	0.0
22899	832.0	1091.0
391462	0.0	0.0
22891	179.0	213.0
22893	4584.0	4586.0
22894	3515.0	2656.0
22895	0.0	33.0
148581	5.0	0.0
22897	2508.0	2449.0
22898	2156.0	1831.0
22890	3039.0	2009.0
391470	0.0	3.0
391472	0.0	0.0
391475	0.0	0.0
101929008	98.0	93.0
222659	3.0	3.0
440894	178.0	139.0
222658	3838.0	2500.0
102724035	0.0	0.0
100271575	0.0	7.0
100271577	0.0	0.0
100271571	1.0	0.0
81175	20.0	9.0
81176	15.0	5.0
100271570	3.0	2.0
93145	2962.0	444.0
440888	0.0	0.0
222642	6.0	8.0
222643	61.0	810.0
401289	2.0	2.0
401288	27.0	118.0
401285	5.0	0.0
81166	0.0	0.0
100271564	16.0	11.0
81168	0.0	0.0
100271566	6.0	4.0
81169	0.0	0.0
81162	7.0	11.0
81163	0.0	0.0
100271563	1.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	0.0	0.0
100271551	0.0	0.0
81198	0.0	0.0
81191	0.0	0.0
81192	0.0	0.0
81193	0.0	0.0
81194	0.0	0.0
450232	8.0	2.0
401260	0.0	0.0
220001	167.0	331.0
222662	1.0	0.0
401265	113.0	447.0
222663	12805.0	1897.0
220002	2446.0	1707.0
93166	288.0	115.0
401264	912.0	412.0
220004	108.0	182.0
100271539	0.0	0.0
401262	27.0	30.0
93164	750.0	256.0
100271547	0.0	0.0
100271549	3.0	1.0
81188	0.0	0.0
100271543	0.0	0.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	5.0	6.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1839.0	1693.0
440854	2.0	7.0
222698	48.0	45.0
222696	187.0	68.0
161497	9.0	19.0
100271529	8.0	1.0
222699	30.0	8.0
100271536	0.0	0.0
100271538	2.0	6.0
100271537	0.0	0.0
93190	17.0	0.0
283601	0.0	0.0
100271531	37.0	35.0
283600	9.0	3.0
220042	16.0	16.0
93183	1726.0	1082.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	4582.0	7875.0
100271525	0.0	0.0
100271526	14.0	9.0
100271521	1.0	0.0
100271520	0.0	0.0
220032	4.0	1.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	0.0	0.0
100271516	0.0	0.0
100271510	1.0	0.0
220064	1439.0	1033.0
220047	1.0	1.0
100271503	0.0	0.0
10808	6747.0	9666.0
56130	41.0	29.0
10807	2020.0	2019.0
56131	108.0	47.0
56132	39.0	40.0
10809	4359.0	3126.0
220081	19.0	20.0
83756	35.0	61.0
10811	1427.0	2165.0
56137	202.0	110.0
10810	4448.0	558.0
83755	0.0	0.0
56138	168.0	104.0
83758	171.0	217.0
10813	1490.0	1138.0
56139	852.0	196.0
401207	516.0	204.0
220082	0.0	1.0
83757	0.0	0.0
83752	8471.0	6416.0
56133	96.0	302.0
10815	60.0	61.0
10814	4.0	5.0
56134	94.0	244.0
10817	897.0	788.0
56135	85.0	130.0
10816	0.0	0.0
283643	603.0	559.0
56136	39.0	31.0
643535	1.0	1.0
643536	0.0	0.0
22800	1893.0	1648.0
22801	493.0	1253.0
643550	2.0	6.0
22802	1.0	2.0
22803	6378.0	4985.0
440804	6.0	4.0
22806	141.0	1798.0
22807	1836.0	2772.0
10819	82.0	87.0
56140	6.0	0.0
10818	2570.0	1127.0
56141	5.0	4.0
56142	14.0	8.0
56143	4.0	1.0
83737	4014.0	2673.0
220070	1.0	1.0
10822	2.0	0.0
283638	5190.0	8647.0
83744	552.0	274.0
10821	5.0	0.0
10824	4.0	2.0
83746	3151.0	2163.0
10823	0.0	0.0
83741	0.0	0.0
283635	3276.0	7307.0
10826	6663.0	1204.0
220074	1419.0	476.0
56144	7.0	37.0
10825	1196.0	645.0
56145	37.0	4.0
83740	0.0	0.0
83743	2933.0	2037.0
56146	9.0	3.0
10828	2.0	1.0
10827	1795.0	939.0
83742	1754.0	1961.0
56147	11.0	3.0
283631	0.0	0.0
10820	0.0	0.0
440836	743.0	1006.0
643563	3.0	0.0
56154	2.0	1.0
81109	0.0	0.0
283629	215.0	54.0
56159	1.0	0.0
81115	0.0	0.0
81116	1.0	0.0
56155	24.0	10.0
283624	669.0	524.0
102724097	24.0	13.0
256006	60.0	18.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	3.0	5.0
81114	0.0	0.0
81110	0.0	0.0
440829	0.0	0.0
440823	83.0	400.0
440822	0.0	0.0
56163	6.0	0.0
56164	26.0	19.0
256021	1.0	10.0
56165	6.0	2.0
83759	1742.0	893.0
56160	3189.0	991.0
10800	94.0	87.0
283617	0.0	0.0
81104	0.0	0.0
10802	2707.0	1700.0
10801	12033.0	19837.0
10804	1567.0	393.0
10803	4.0	10.0
56167	0.0	0.0
10806	4630.0	2547.0
56168	1.0	0.0
56169	43.0	9.0
643582	0.0	0.0
643586	7.0	5.0
256076	5.0	3.0
401253	90.0	29.0
56171	1092.0	174.0
401251	13.0	12.0
56172	5484.0	6277.0
401250	0.0	0.0
81137	0.0	0.0
81138	0.0	0.0
83795	31.0	10.0
102724076	0.0	0.0
102724077	5.0	8.0
283688	1.0	0.0
401247	1.0	6.0
81136	0.0	0.0
283687	314.0	109.0
283685	0.0	0.0
93109	617.0	998.0
283682	1.0	0.0
100126825	0.0	0.0
93107	0.0	0.0
643596	74.0	170.0
56180	732.0	677.0
93100	2470.0	3725.0
401242	0.0	0.0
256085	0.0	0.0
56181	5995.0	3267.0
81126	0.0	0.0
81127	0.0	0.0
83787	2258.0	2130.0
283677	2.0	4.0
401237	52.0	214.0
83786	2288.0	2410.0
401236	1.0	1.0
283673	1.0	13.0
93134	2707.0	1565.0
401233	0.0	0.0
401232	262.0	180.0
256051	993.0	556.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	1.0	0.0
283663	61.0	92.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	1358.0	1993.0
283659	4323.0	654.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	2.0
283651	57.0	51.0
100271585	0.0	0.0
100271584	1.0	0.0
100271581	0.0	1.0
22998	11340.0	5166.0
22999	7.0	2.0
100151676	0.0	1.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	4764.0	2652.0
100151671	0.0	0.0
100151672	0.0	0.0
22992	9807.0	7187.0
22993	3687.0	3875.0
100151674	0.0	1.0
22994	885.0	735.0
83903	10.0	12.0
22995	473.0	169.0
83902	0.0	0.0
22996	790.0	1201.0
22997	672.0	173.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	42.0	11.0
100151684	2.0	2.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	6.0	0.0
83901	0.0	0.0
342538	11.0	8.0
83900	0.0	0.0
56300	0.0	2.0
56301	12.0	2.0
124411	1379.0	1059.0
22976	1265.0	673.0
22977	84.0	45.0
22978	7560.0	2644.0
22979	3308.0	1481.0
22970	44.0	51.0
22971	1197.0	2015.0
22974	51.0	221.0
83932	812.0	321.0
10998	695.0	360.0
83931	5637.0	2947.0
342527	10.0	6.0
148418	693.0	360.0
83933	386.0	441.0
124404	0.0	1.0
10999	3714.0	1438.0
124401	1886.0	1129.0
124402	2540.0	1923.0
83930	3626.0	2557.0
56311	35.0	22.0
10990	82.0	50.0
100126693	4.0	2.0
10992	20156.0	17490.0
606500	0.0	0.0
10991	346.0	206.0
10994	11939.0	6190.0
10993	84.0	104.0
22987	15.0	49.0
22989	100.0	3.0
22980	13706.0	10336.0
22981	3123.0	1536.0
22982	2914.0	872.0
22983	19.0	16.0
22984	2841.0	2356.0
22985	14101.0	12620.0
22986	2.0	0.0
58986	4544.0	6050.0
148423	1008.0	818.0
58985	588.0	364.0
342510	35.0	125.0
283694	0.0	0.0
283693	29.0	28.0
283692	19.0	22.0
22954	1459.0	846.0
22955	4272.0	2753.0
112487	950.0	466.0
22950	2472.0	1806.0
391524	3.0	0.0
22952	4.0	3.0
22953	0.0	1.0
391526	0.0	0.0
10975	5126.0	3797.0
83953	1.0	0.0
10978	919.0	490.0
83955	15.0	22.0
10979	4589.0	3063.0
112495	2114.0	2473.0
10970	4967.0	4794.0
56339	3280.0	2523.0
10972	29721.0	19902.0
10971	14756.0	10524.0
10974	0.0	0.0
10973	1817.0	2704.0
401409	182.0	39.0
112479	858.0	476.0
112476	120.0	129.0
391530	0.0	0.0
83939	5781.0	3919.0
56341	24.0	1471.0
391533	1.0	0.0
124460	42.0	173.0
83935	472.0	634.0
83938	1133.0	1142.0
391538	2.0	0.0
83937	8646.0	6128.0
10987	3612.0	2752.0
83943	1502.0	1450.0
83942	0.0	0.0
10989	5436.0	2885.0
10988	5334.0	4264.0
56342	324.0	294.0
124454	2679.0	1598.0
56344	1.0	0.0
83941	1885.0	1797.0
83940	1594.0	1170.0
643503	0.0	0.0
10981	464.0	1234.0
112483	5486.0	3529.0
10980	6907.0	4736.0
10983	42253.0	32114.0
10982	4203.0	1302.0
643507	10.0	2.0
10985	9596.0	6478.0
10984	467.0	463.0
22932	483.0	495.0
22933	4791.0	3150.0
22934	1109.0	1162.0
22936	3579.0	1788.0
22937	7888.0	5867.0
22938	4368.0	4077.0
112464	549.0	315.0
22930	5638.0	3660.0
22931	7368.0	7675.0
81309	0.0	0.0
391504	0.0	0.0
10954	3529.0	1700.0
10953	2854.0	4400.0
10956	24230.0	16960.0
81315	0.0	0.0
10955	13328.0	11327.0
391508	3.0	21.0
81316	0.0	0.0
10957	7613.0	7393.0
124446	6970.0	8066.0
81310	0.0	0.0
10959	21621.0	14176.0
22929	7007.0	3444.0
10950	2114.0	3501.0
10952	6903.0	4195.0
10951	6875.0	3258.0
22943	11.0	36.0
22944	1260.0	810.0
22945	0.0	0.0
22947	0.0	0.0
22948	9728.0	6579.0
22949	3614.0	3245.0
83957	0.0	0.0
22941	4169.0	671.0
83959	4430.0	8856.0
10965	854.0	598.0
391518	0.0	0.0
10964	2397.0	2147.0
81304	0.0	0.0
10966	1140.0	927.0
10969	4467.0	3364.0
81300	0.0	0.0
10961	14639.0	11477.0
10960	17996.0	13216.0
643529	672.0	151.0
10963	8373.0	6755.0
10962	390.0	511.0
148479	1261.0	2126.0
197407	1227.0	883.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	1.0
124491	2274.0	1635.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	1.0
391552	8.0	3.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	1.0	2.0
767577	0.0	0.0
767579	1.0	0.0
767578	0.0	0.0
246705	1.0	0.0
767558	0.0	0.0
246704	10.0	7.0
207107	18.0	350.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	1.0	0.0
474345	4.0	0.0
474344	1519.0	717.0
474343	247.0	135.0
246717	0.0	1.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	3.0	0.0
161406	27.0	51.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	1.0	0.0
100151641	1.0	0.0
246715	0.0	2.0
767557	32.0	17.0
606553	0.0	0.0
606551	28.0	12.0
474354	2.0	3.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	1.0	0.0
161436	211.0	39.0
100151655	0.0	0.0
391584	2.0	0.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	10.0	10.0
100151652	0.0	0.0
100151668	1.0	0.0
391592	1.0	0.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3596.0	2426.0
100151667	0.0	0.0
391598	3.0	1.0
100151661	0.0	1.0
100151663	0.0	0.0
474338	19.0	15.0
474337	0.0	0.0
197370	4450.0	3883.0
220112	13.0	0.0
246744	0.0	0.0
220115	29.0	14.0
93273	98.0	660.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	2.0	0.0
100271451	1.0	0.0
81295	0.0	0.0
100271452	2.0	1.0
220108	484.0	67.0
220107	32.0	24.0
100271448	0.0	1.0
100271447	5.0	3.0
100271449	0.0	1.0
100271444	2.0	7.0
100271445	2.0	0.0
81285	8.0	11.0
81282	0.0	0.0
197350	46.0	7.0
246720	5.0	4.0
401399	20.0	10.0
401398	85.0	69.0
246721	0.0	1.0
220134	8.0	28.0
401397	2852.0	1700.0
246723	17.0	6.0
220136	466.0	170.0
401393	0.0	0.0
100271437	0.0	0.0
100271439	1.0	0.0
100271438	2.0	1.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	803.0	544.0
246731	7.0	2.0
401387	11.0	6.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	44.0	53.0
100271420	0.0	0.0
197358	329.0	239.0
199990	3110.0	2451.0
246785	62.0	46.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	1.0
220158	0.0	0.0
283726	198.0	78.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	15.0	36.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	579.0	52.0
100271413	2.0	0.0
197320	1539.0	766.0
439996	1.0	0.0
100887074	0.0	0.0
439992	50.0	37.0
100887073	0.0	0.0
197322	3092.0	1894.0
439994	268.0	90.0
102724105	975.0	670.0
220147	0.0	0.0
100271404	1.0	0.0
100887067	19.0	25.0
102724101	0.0	0.0
100271406	0.0	1.0
100271405	20.0	0.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	17.0	8.0
197335	2983.0	2057.0
440993	2929.0	1658.0
440992	44.0	107.0
161394	467.0	118.0
199964	21.0	29.0
8000	2.0	2.0
8001	1.0	0.0
246777	39.0	5.0
246778	1.0	3.0
606495	293.0	121.0
199974	2.0	17.0
8013	1367.0	1098.0
22911	1155.0	564.0
439949	878.0	169.0
22913	13909.0	11294.0
643421	0.0	1.0
22914	8.0	3.0
22915	5730.0	76.0
439945	0.0	0.0
22916	6421.0	4814.0
731605	6.0	2.0
22917	2.0	5.0
10929	6195.0	3464.0
10928	5432.0	3888.0
56252	7685.0	4788.0
56253	5.0	27.0
401331	241.0	153.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	4578.0	3235.0
56259	3132.0	2376.0
83876	2253.0	9.0
81215	0.0	0.0
83879	24.0	115.0
10934	0.0	3.0
83878	355.0	226.0
283768	3.0	0.0
10933	18187.0	14474.0
10936	251.0	93.0
56254	5223.0	2817.0
83873	102.0	56.0
256148	0.0	0.0
81210	0.0	7.0
283767	0.0	0.0
56255	9629.0	4603.0
83872	733.0	221.0
10935	15847.0	8856.0
81211	0.0	0.0
56256	1015.0	492.0
10938	6618.0	4115.0
83875	261.0	49.0
83874	1401.0	2247.0
56257	8269.0	6064.0
22907	6362.0	5492.0
643414	0.0	2.0
439953	9.0	5.0
22908	5895.0	2934.0
83871	5512.0	13867.0
22909	2158.0	646.0
283761	0.0	0.0
439954	7.0	3.0
643418	1.0	0.0
10930	10.0	20.0
439950	0.0	0.0
22921	3725.0	1484.0
8022	1.0	1.0
440926	150.0	170.0
22924	1517.0	1015.0
440925	27.0	11.0
8028	3719.0	2654.0
22925	18293.0	1511.0
8029	1537.0	681.0
22926	6054.0	3923.0
439934	0.0	0.0
22927	2401.0	1459.0
8027	1375.0	3020.0
22928	4935.0	2701.0
439936	6.0	0.0
56261	3422.0	4990.0
56262	5548.0	6967.0
10939	6378.0	2475.0
