id	6546c35d-64c9-43bb-b68d-9258161c3b1f	35ab4cea-1680-483e-90fb-94c129a2c7a5
84645	357.0	172.0
60674	8146.0	12008.0
57026	26.0	24.0
60673	2077.0	1938.0
152138	0.0	0.0
60672	1833.0	2513.0
152137	5585.0	4428.0
252946	0.0	0.0
84641	4280.0	3500.0
252948	2.0	4.0
84640	2967.0	1542.0
252949	0.0	0.0
154796	1816.0	2838.0
96610	198.0	92.0
164118	8.0	10.0
84629	11939.0	9374.0
84628	29.0	80.0
727897	3.0	1.0
57030	118.0	144.0
84636	15.0	15.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	4373.0	6437.0
84632	33323.0	21511.0
60686	1276.0	996.0
84631	21.0	3.0
57037	2585.0	1476.0
84634	2.0	37.0
60685	8746.0	5269.0
105370183	0.0	1.0
57038	1930.0	1371.0
60684	2956.0	1714.0
60682	950.0	633.0
60681	8223.0	7525.0
84630	39.0	27.0
60680	14.0	13.0
252953	0.0	0.0
252954	0.0	0.0
139189	5.0	4.0
252955	0.0	0.0
252956	0.0	0.0
57045	6067.0	3161.0
84669	3251.0	1275.0
84668	722.0	623.0
84665	1.0	1.0
57047	44.0	11.0
84664	0.0	0.0
84667	54.0	29.0
84666	0.0	0.0
84661	3944.0	3338.0
84660	28.0	16.0
84662	3355.0	2401.0
648809	0.0	1.0
648822	0.0	0.0
57053	96.0	78.0
57054	0.0	0.0
57055	0.0	0.0
57050	2900.0	2033.0
166793	581.0	466.0
84658	1.0	7.0
84657	103.0	99.0
84659	2.0	2.0
84654	0.0	2.0
57057	0.0	0.0
84656	11057.0	6902.0
84650	1524.0	1464.0
84651	4.0	1.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	1344.0	915.0
441073	93.0	72.0
100132920	0.0	1.0
100132923	55.0	21.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	332.0	185.0
441061	1.0	1.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	0.0	1.0
441094	101.0	931.0
100132940	0.0	0.0
252968	2.0	0.0
252969	3195.0	2284.0
100132948	30.0	15.0
100132949	0.0	0.0
286310	7.0	17.0
404093	4164.0	2529.0
286319	1692.0	1311.0
100288772	0.0	1.0
441027	2559.0	1981.0
441026	0.0	1.0
441024	1406.0	1388.0
441032	288.0	328.0
84803	4008.0	1635.0
164091	1215.0	1325.0
100132963	1.0	2.0
100132965	0.0	0.0
100132967	0.0	1.0
152098	205.0	87.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	0.0	0.0
100132979	0.0	0.0
359803	1.0	1.0
359804	3.0	3.0
100288742	0.0	0.0
359806	0.0	0.0
84816	965.0	487.0
359800	0.0	0.0
84818	4421.0	3630.0
441046	67.0	37.0
84817	1521.0	1774.0
359802	1.0	0.0
84823	3936.0	3057.0
57205	3264.0	1191.0
441054	620.0	267.0
84824	6.0	42.0
441051	4.0	2.0
441050	54.0	41.0
84820	343.0	210.0
100132987	1.0	8.0
57209	2987.0	1803.0
100288739	0.0	0.0
84809	1657.0	1355.0
84808	16.0	200.0
57210	2871.0	1731.0
84804	982.0	365.0
100288730	146.0	176.0
84807	904.0	581.0
441034	36.0	37.0
84812	475.0	217.0
57215	2097.0	1672.0
84811	2240.0	1538.0
57216	3416.0	2651.0
57217	5333.0	3986.0
84814	40.0	93.0
100132992	2.0	0.0
57211	135.0	238.0
100132994	0.0	0.0
57212	4244.0	2251.0
57213	1068.0	938.0
100132995	0.0	0.0
57214	306.0	223.0
105370242	0.0	0.0
286365	1.0	0.0
100130338	0.0	1.0
100129348	0.0	0.0
100130335	9.0	6.0
648791	61.0	53.0
359822	0.0	0.0
100129347	26.0	4.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	5.0	1.0
130728	2.0	2.0
286380	0.0	2.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	0.0	0.0
404026	0.0	0.0
100129329	1.0	0.0
100130313	0.0	0.0
441009	4.0	3.0
100130311	107.0	580.0
100130310	1.0	1.0
130733	1192.0	485.0
359844	3.0	3.0
359845	1334.0	1870.0
727914	0.0	1.0
727915	0.0	0.0
100129325	1.0	1.0
100129320	5.0	15.0
646168	7.0	51.0
100129319	0.0	0.0
100130307	6.0	0.0
100129315	0.0	0.0
100130302	0.0	0.0
727910	483.0	396.0
100130301	7.0	10.0
345193	20.0	28.0
130749	90.0	46.0
646164	0.0	0.0
727909	17.0	0.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	1.0	1.0
646171	12.0	2.0
646175	0.0	1.0
646174	1.0	4.0
115123	97.0	223.0
286333	11.0	29.0
286336	191.0	632.0
115106	1020.0	949.0
100306975	0.0	2.0
115111	88550.0	16664.0
286343	115.0	239.0
286348	1.0	1.0
646193	1.0	0.0
100886964	4448.0	2152.0
646192	9.0	19.0
646196	15.0	4.0
646195	6749.0	11703.0
100534599	0.0	0.0
130700	0.0	0.0
100306951	346.0	283.0
100534595	54.0	30.0
100132911	0.0	0.0
100534592	5.0	5.0
100534593	147.0	49.0
286362	0.0	0.0
100132916	2.0	4.0
100240709	1.0	1.0
129684	1.0	0.0
57180	488.0	431.0
129685	4307.0	2165.0
100240707	2.0	0.0
727982	0.0	0.0
57185	10143.0	7375.0
727987	0.0	0.0
57186	6891.0	3021.0
57187	5902.0	3625.0
57188	622.0	537.0
57181	4529.0	5028.0
94122	12.0	2157.0
57182	1935.0	1205.0
727984	7.0	5.0
94121	3125.0	951.0
94120	5080.0	2072.0
57184	1327.0	801.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	1.0
359791	0.0	2.0
100009613	1.0	3.0
57189	6412.0	2828.0
359792	6.0	5.0
127018	1713.0	1231.0
359793	1.0	0.0
100240711	1.0	2.0
100240712	0.0	0.0
100240710	1.0	1.0
345258	1.0	1.0
100240713	0.0	0.0
94115	0.0	0.0
57190	14814.0	10347.0
727970	5.0	2.0
57191	132.0	79.0
166614	842.0	694.0
57198	3555.0	2093.0
57192	1270.0	1808.0
359799	0.0	0.0
57194	196.0	794.0
727969	0.0	0.0
84798	6170.0	3523.0
140004	0.0	0.0
84793	20.0	86.0
84792	2172.0	1200.0
84795	1563.0	1167.0
84791	1063.0	708.0
84790	3924.0	2172.0
154661	101.0	206.0
154664	774.0	270.0
166647	7226.0	2050.0
127003	74.0	31.0
127002	1052.0	681.0
115019	252.0	186.0
100130396	0.0	1.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	29.0	46.0
100130391	2.0	1.0
115024	6412.0	3605.0
142679	476.0	323.0
648729	1.0	2.0
142678	4032.0	3503.0
347894	0.0	0.0
102465436	3.0	0.0
94137	13.0	14.0
727991	25.0	6.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	9.0
102465430	0.0	0.0
100130388	13.0	4.0
100130386	2.0	0.0
94134	3983.0	2587.0
100130384	0.0	0.0
100130383	1.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	60.0	36.0
100129394	5.0	3.0
142683	3.0	1.0
142686	63.0	44.0
142685	6.0	0.0
152007	3863.0	3236.0
152006	5980.0	3492.0
142689	16.0	28.0
140028	0.0	0.0
152002	1019.0	1139.0
100129396	0.0	0.0
102465447	1.0	0.0
127062	0.0	0.0
102465446	0.0	0.0
345222	89.0	65.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	3.0	0.0
102465442	2.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	1.0	5.0
100130376	0.0	0.0
94160	1.0	2.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	0.0	0.0
102465449	0.0	0.0
127064	0.0	1.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	1014.0	968.0
100129385	27.0	13.0
100129387	1366.0	822.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	11.0	16.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	6.0	0.0
102465451	0.0	7.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	4.0	1.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	6194.0	4685.0
102465466	0.0	0.0
102465465	0.0	1.0
100130359	1.0	0.0
102465464	0.0	1.0
102465463	11.0	7.0
646114	1.0	0.0
102465462	0.0	0.0
100009676	361.0	236.0
727964	0.0	0.0
100129361	2227.0	2161.0
102465461	0.0	0.0
102465460	1.0	0.0
646108	14.0	7.0
100129368	0.0	0.0
347853	3.0	2.0
102465479	1.0	0.0
102465478	1.0	2.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	52.0	94.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	11340.0	7850.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	3.0	3.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	1.0
100129357	77.0	53.0
100129351	0.0	0.0
100129354	23.0	12.0
102465489	0.0	0.0
102465488	3.0	1.0
100288726	0.0	0.0
102465487	1.0	0.0
102465486	0.0	0.0
102465485	0.0	2.0
102465484	0.0	0.0
164045	376.0	84.0
57105	203.0	3435.0
57106	1573.0	1480.0
84726	12783.0	5353.0
57107	2384.0	1641.0
84725	769.0	591.0
57108	6.0	3.0
57101	20.0	62.0
84720	3902.0	1809.0
57102	1154.0	787.0
57103	273.0	369.0
84722	203.0	158.0
57104	6038.0	7983.0
102465483	0.0	0.0
102465482	1.0	1.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	2368.0	2116.0
102465499	0.0	0.0
100288713	7.0	6.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	0.0
84709	35.0	31.0
57110	267.0	88.0
57111	5872.0	5778.0
84706	1345.0	946.0
84705	934.0	812.0
84708	2778.0	2153.0
84707	10117.0	5271.0
57116	6.0	2.0
57117	2065.0	1593.0
57118	9849.0	2625.0
57119	22.0	6.0
57113	0.0	0.0
57115	0.0	1.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	2.0	1.0
102465490	0.0	0.0
152065	2.0	4.0
100288702	0.0	0.0
57120	4538.0	2643.0
57121	740.0	2492.0
57122	2089.0	1575.0
201456	272.0	87.0
127086	0.0	1.0
57127	5.0	4.0
57128	2348.0	2173.0
57129	1588.0	1716.0
84747	10049.0	4410.0
57124	815.0	3546.0
57125	129.0	1517.0
57126	0.0	159.0
84740	9.0	3.0
152078	613.0	139.0
127074	0.0	0.0
57130	6338.0	6024.0
57132	10023.0	5174.0
84727	904.0	954.0
127077	0.0	0.0
84735	25.0	14.0
84734	348.0	1183.0
57139	6797.0	7722.0
115098	3738.0	5048.0
201475	2544.0	2256.0
57134	10060.0	2935.0
57135	0.0	0.0
57136	31091.0	21344.0
84733	98.0	355.0
57142	15634.0	13956.0
57143	937.0	840.0
57144	48.0	5.0
201477	0.0	1.0
57140	3594.0	5769.0
57149	2353.0	1967.0
84767	0.0	0.0
140032	3.0	1.0
84769	1015.0	964.0
57146	1849.0	2583.0
57147	1537.0	1022.0
84766	142.0	237.0
84765	1661.0	1225.0
57148	6460.0	4035.0
152015	80.0	15.0
57152	1.0	1.0
57153	16174.0	18590.0
166655	0.0	0.0
57154	1767.0	1382.0
84749	1842.0	1130.0
57150	735.0	427.0
57151	1.0	0.0
84759	996.0	1032.0
140043	0.0	0.0
57156	206.0	53.0
57157	1334.0	809.0
139060	1.0	1.0
84752	4807.0	2631.0
57158	55.0	155.0
57159	37.0	170.0
84750	722.0	272.0
152024	3.0	2.0
139067	0.0	0.0
139065	91.0	97.0
94104	2432.0	1794.0
94103	10124.0	12616.0
96764	1964.0	1042.0
94107	2544.0	3089.0
57165	96.0	652.0
94101	2740.0	2679.0
57161	810.0	534.0
57162	698.0	2411.0
57167	410.0	99.0
57168	186.0	221.0
57169	6022.0	4582.0
84787	512.0	600.0
57175	8535.0	9363.0
57176	3327.0	2651.0
57171	1378.0	838.0
57172	6.0	56.0
84779	0.0	1.0
57178	18333.0	12036.0
139081	6.0	2.0
84775	1099.0	654.0
57179	11444.0	6875.0
84777	385.0	314.0
84771	17.0	17.0
113655	1969.0	2505.0
732538	1.0	0.0
353323	0.0	0.0
353322	2743.0	546.0
353324	5.0	16.0
100996279	0.0	2.0
149603	12475.0	10807.0
341333	0.0	2.0
343990	664.0	1431.0
353332	0.0	0.0
149620	0.0	15.0
353333	1.0	0.0
100996266	0.0	24.0
343981	0.0	0.0
162605	0.0	0.0
353345	15.0	6.0
84900	150.0	293.0
84902	2380.0	1669.0
149628	52.0	87.0
84901	1940.0	1626.0
341315	224.0	46.0
113622	34.0	29.0
353355	363.0	229.0
149643	5.0	4.0
150622	6.0	0.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	3.0	1.0
642513	1.0	1.0
100852405	0.0	0.0
642517	116.0	58.0
100852410	109.0	32.0
84919	12056.0	3572.0
84918	4108.0	4624.0
389322	40.0	31.0
390311	0.0	0.0
389320	0.0	0.0
390313	0.0	0.0
84915	192.0	160.0
84914	1212.0	561.0
497190	8.0	6.0
84916	3412.0	2496.0
84922	1983.0	2100.0
390318	0.0	0.0
84924	816.0	597.0
84923	1015.0	860.0
84920	256.0	125.0
123016	3010.0	2198.0
497189	4.0	34.0
642521	0.0	0.0
390320	0.0	0.0
84908	2458.0	2185.0
390321	0.0	0.0
353376	9.0	7.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	0.0
84909	3008.0	4461.0
390324	0.0	0.0
654503	1.0	0.0
84904	46.0	50.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	0.0
654506	51.0	20.0
84905	422.0	572.0
84911	483.0	297.0
390329	1.0	0.0
84910	2636.0	1965.0
84913	6073.0	7370.0
84912	1118.0	745.0
113691	47.0	28.0
642538	0.0	0.0
113675	4147.0	2492.0
84937	4322.0	3398.0
84936	1754.0	2309.0
84939	4390.0	3139.0
84938	1671.0	870.0
84944	15.0	1.0
57325	2411.0	1661.0
57326	47425.0	33692.0
84946	1152.0	1107.0
84945	1882.0	1148.0
84940	4544.0	3377.0
389336	1.0	16.0
389337	489.0	192.0
84942	641.0	378.0
84941	207.0	474.0
642546	5.0	3.0
343930	0.0	2.0
84929	6.0	173.0
389333	189.0	308.0
84926	9551.0	8594.0
84925	1449.0	824.0
84928	2398.0	1211.0
57336	537.0	392.0
84933	304.0	359.0
84932	2586.0	1721.0
57337	2504.0	1403.0
84935	296.0	1278.0
57338	15.0	19.0
84934	2075.0	1728.0
57332	877.0	560.0
57333	460.0	1203.0
84931	0.0	0.0
84930	768.0	573.0
57335	601.0	370.0
103752554	0.0	0.0
103752555	2.0	1.0
642559	7.0	18.0
390352	8.0	2.0
390354	476.0	540.0
389362	1463.0	1275.0
150677	2971.0	796.0
150678	2522.0	2868.0
377381	125.0	145.0
162655	376.0	202.0
390363	0.0	0.0
147040	3317.0	2609.0
343901	0.0	2.0
149699	0.0	2.0
150684	2271.0	1925.0
150681	0.0	0.0
159013	2604.0	1475.0
221504	6.0	4.0
103752581	1.0	9.0
389386	0.0	0.0
389383	0.0	1.0
389384	0.0	0.0
123041	25.0	63.0
162681	135.0	177.0
123036	3137.0	1027.0
103752587	0.0	2.0
150696	6277.0	4105.0
103752588	3.0	14.0
103752589	0.0	5.0
103752583	0.0	0.0
103752584	54.0	65.0
103752585	5.0	2.0
103752586	1.0	2.0
390340	0.0	1.0
389376	20.0	65.0
221527	611.0	426.0
390394	2.0	1.0
149647	8.0	1.0
389396	0.0	0.0
123099	705.0	784.0
389395	1.0	0.0
123096	37923.0	20129.0
137682	1387.0	1380.0
390378	0.0	0.0
221545	1400.0	1182.0
221547	8.0	9.0
147011	95.0	161.0
147007	1356.0	1157.0
100996295	9.0	7.0
137695	1421.0	981.0
162632	7.0	5.0
149685	61.0	28.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	258.0	101.0
100996280	0.0	0.0
94240	390.0	515.0
94241	2184.0	3287.0
94236	0.0	0.0
94235	0.0	9.0
94234	1243.0	1265.0
94239	10764.0	7098.0
94233	1.0	62.0
390294	2.0	0.0
390297	0.0	0.0
390298	0.0	0.0
221584	123.0	52.0
150590	366.0	304.0
94274	150.0	601.0
94298	0.0	0.0
94297	1.0	1.0
414768	0.0	0.0
642451	2.0	3.0
414766	74.0	13.0
414767	0.0	0.0
654434	809.0	682.0
400123	2.0	0.0
400121	0.0	0.0
57221	1027.0	391.0
84838	5100.0	2891.0
400120	1011.0	87.0
84837	611.0	410.0
84839	0.0	0.0
57226	4539.0	2537.0
84844	1528.0	1482.0
84847	1.0	14.0
57228	245.0	412.0
57222	17698.0	12888.0
402779	0.0	0.0
402778	125.0	570.0
57223	7884.0	4129.0
57224	236.0	423.0
84842	88.0	44.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	0.0
642448	2.0	5.0
642461	0.0	0.0
642460	0.0	2.0
414777	2911.0	1364.0
414778	24.0	11.0
57231	4956.0	4723.0
400110	16.0	14.0
57232	632.0	353.0
654427	14.0	4.0
84826	0.0	0.0
654429	31.0	4.0
84833	2780.0	3239.0
84836	8889.0	8157.0
84830	45.0	963.0
57234	382.0	380.0
84832	0.0	0.0
654433	1375.0	831.0
9001	1072.0	164.0
9002	501.0	1891.0
642475	137.0	488.0
84859	2339.0	1629.0
84867	14.0	102.0
84866	3255.0	2712.0
84869	2484.0	1935.0
84868	333.0	880.0
654463	348.0	31.0
84865	616.0	303.0
84864	6795.0	2223.0
84861	3378.0	2607.0
9014	1174.0	663.0
9015	431.0	189.0
9013	3408.0	2670.0
9019	5254.0	4146.0
9016	761.0	553.0
341392	1.0	4.0
84848	341.0	441.0
84856	4.0	29.0
84858	1214.0	1152.0
84852	456.0	188.0
102725176	0.0	0.0
84851	1667.0	922.0
642477	0.0	1.0
84850	28.0	80.0
105376946	0.0	0.0
9025	1454.0	948.0
9026	4318.0	4987.0
9023	270.0	173.0
113612	672.0	373.0
9024	161.0	70.0
642493	0.0	1.0
9027	5.0	1.0
9028	36.0	58.0
400165	1.0	1.0
9021	25884.0	10056.0
9022	8386.0	10285.0
9020	2079.0	2233.0
84889	2.0	3.0
84888	3748.0	2515.0
654483	17.0	21.0
84885	1157.0	1571.0
654486	0.0	0.0
84886	5606.0	3730.0
84881	1610.0	1274.0
642489	43.0	37.0
84883	2595.0	1838.0
654480	5.0	1.0
9037	473.0	970.0
9034	111.0	356.0
9038	0.0	0.0
9039	2670.0	2189.0
400156	0.0	1.0
9032	0.0	0.0
9033	10.0	87.0
9031	8400.0	5752.0
84878	1142.0	1119.0
84879	1309.0	971.0
84874	1436.0	940.0
84873	1.0	2.0
84876	1907.0	2380.0
84875	4148.0	4611.0
84870	108.0	94.0
84872	1083.0	1019.0
84871	214.0	100.0
9047	75.0	180.0
9048	82.0	61.0
9045	34330.0	38699.0
9046	221.0	597.0
9049	5315.0	7125.0
106480985	5.0	5.0
9040	4556.0	4726.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	7.0	2.0
9043	10116.0	4666.0
400141	1.0	0.0
106480989	0.0	1.0
9044	2883.0	1697.0
106480988	0.0	0.0
57282	17.0	3.0
106480990	3.0	1.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	8.0	4.0
414753	0.0	0.0
414754	0.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	0.0	0.0
341356	0.0	0.0
9058	3.0	2.0
9056	838.0	975.0
9057	856.0	508.0
341350	22.0	13.0
9050	185.0	208.0
106480996	0.0	0.0
9051	103.0	395.0
106480995	1.0	0.0
106480998	1.0	0.0
106480997	0.0	0.0
57291	3371.0	2080.0
9054	1874.0	1261.0
9055	247.0	273.0
106480999	0.0	0.0
9052	65781.0	22813.0
9053	4811.0	2444.0
84899	1731.0	822.0
282569	0.0	0.0
400129	5.0	6.0
84896	3888.0	2274.0
84895	3315.0	2833.0
400128	2.0	1.0
84898	3642.0	3303.0
84897	2666.0	1861.0
400126	25.0	32.0
654499	0.0	1.0
84892	2684.0	1561.0
414764	24.0	15.0
84891	1.0	3.0
414765	45.0	17.0
84894	75.0	593.0
84893	5260.0	3362.0
414760	29.0	32.0
414761	152.0	47.0
84890	1899.0	1447.0
341346	0.0	3.0
9069	2489.0	1294.0
414926	0.0	0.0
9068	4932.0	1930.0
106479979	0.0	0.0
729004	5.0	4.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	1.0
106479975	18.0	11.0
9061	2862.0	4161.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	4686.0	1267.0
106480964	0.0	0.0
106479971	0.0	0.0
106479970	0.0	0.0
106480967	0.0	1.0
9066	1579.0	495.0
106480966	0.0	0.0
9063	3206.0	1910.0
729009	97.0	98.0
106480969	0.0	0.0
9064	1320.0	3849.0
106480968	0.0	0.0
106480970	5.0	6.0
106480972	1.0	1.0
106480971	0.0	0.0
113540	66.0	28.0
106479969	16.0	8.0
9079	1379.0	3168.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	1.0	1.0
106479963	0.0	0.0
106480974	5.0	3.0
9073	2416.0	819.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	3396.0	2526.0
106479961	0.0	0.0
106480976	1.0	1.0
9071	2.0	1965.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	1745.0	12830.0
390402	0.0	0.0
106480978	4.0	4.0
9077	494.0	1146.0
390403	0.0	0.0
106480977	0.0	0.0
9074	72.0	56.0
9075	68.0	1335.0
106480979	0.0	1.0
100996387	0.0	0.0
390407	0.0	1.0
106480981	0.0	0.0
106480980	2.0	0.0
106480983	0.0	0.0
106480982	2.0	1.0
729025	2.0	3.0
106480949	0.0	0.0
106480948	1.0	0.0
730013	15.0	43.0
137529	1.0	0.0
730010	8.0	8.0
106479999	1.0	0.0
729020	2.0	1.0
113510	1659.0	915.0
106479998	0.0	0.0
729023	4.0	4.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	1.0
106480943	1.0	1.0
106479993	1.0	0.0
9082	0.0	0.0
106480942	1.0	1.0
9087	439.0	209.0
106479992	0.0	1.0
106480945	0.0	0.0
9088	21.0	129.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	1622.0	1306.0
106480946	0.0	0.0
57402	5229.0	4725.0
57403	4244.0	3220.0
57404	4756.0	2624.0
57405	15.0	38.0
389416	5.0	6.0
149501	26.0	8.0
9080	223.0	575.0
106480950	0.0	0.0
57406	964.0	793.0
57407	2853.0	2458.0
57408	1.0	3.0
730005	18.0	67.0
57409	1110.0	1647.0
106480959	1.0	0.0
729013	1661.0	1173.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	3.0	1.0
106479986	0.0	0.0
9094	1987.0	1397.0
106479985	0.0	0.0
106480952	1.0	0.0
9095	178.0	231.0
106479984	6.0	7.0
106480951	3.0	0.0
9092	6229.0	6802.0
106479983	0.0	0.0
106480954	0.0	0.0
9093	4234.0	3011.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	89.0	71.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	1284.0	384.0
106479980	0.0	0.0
106480955	0.0	0.0
9096	100.0	66.0
106480958	0.0	0.0
9097	4811.0	3145.0
106480957	0.0	0.0
57413	47.0	379.0
57414	12822.0	16475.0
57415	479.0	417.0
389404	8.0	6.0
9091	7428.0	7085.0
57410	8922.0	7908.0
389400	0.0	0.0
106480961	0.0	0.0
57412	78.0	14.0
106480960	0.0	0.0
57418	1859.0	2612.0
57419	1428.0	366.0
106480927	0.0	0.0
106479938	0.0	0.0
106479937	0.0	0.0
106480926	0.0	0.0
106479936	0.0	0.0
106480929	1.0	0.0
106479935	5.0	2.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	3.0	0.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	810.0	619.0
390433	0.0	0.0
106480921	2.0	1.0
106480920	1.0	2.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	1.0	0.0
341416	0.0	0.0
100996350	11.0	1.0
389434	120212.0	17596.0
642402	2.0	10.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	9.0	5.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	2.0	0.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	1.0	0.0
106479920	0.0	0.0
390441	4.0	7.0
353497	76.0	81.0
390442	0.0	1.0
106480930	0.0	5.0
390443	0.0	0.0
389432	451.0	156.0
106480932	0.0	0.0
390445	0.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	23.0	26.0
106480935	4.0	0.0
389428	5.0	4.0
341405	0.0	3.0
389422	21.0	7.0
642413	2.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	1.0	0.0
106480904	0.0	0.0
106480907	12.0	5.0
106479958	0.0	2.0
106479957	1.0	0.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	1.0	0.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	0.0	0.0
106479952	0.0	0.0
654412	3.0	2.0
106479951	0.0	0.0
390411	0.0	0.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	7.0	5.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	0.0	2.0
106480902	0.0	0.0
57446	3228.0	2569.0
57447	7680.0	5145.0
390418	2.0	0.0
100996331	0.0	0.0
57448	8664.0	4135.0
390419	0.0	0.0
57449	745.0	1201.0
389458	2.0	2.0
642425	0.0	0.0
642424	0.0	0.0
100125556	404.0	199.0
106479949	0.0	0.0
106480916	5.0	2.0
106479948	0.0	0.0
106480915	4.0	1.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	0.0
106479946	0.0	0.0
106479945	0.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	3.0	6.0
642443	10.0	6.0
106479942	3.0	0.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	1.0	1.0
57451	244.0	70.0
106480910	0.0	0.0
57452	571.0	910.0
390423	0.0	0.0
414919	1917.0	1603.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	1487.0	1650.0
106480913	0.0	0.0
57458	2339.0	3492.0
390429	0.0	0.0
57459	3746.0	3163.0
57453	547.0	264.0
57455	2255.0	2291.0
57456	2433.0	1701.0
106479939	6.0	2.0
390472	0.0	0.0
162540	0.0	0.0
150554	19.0	5.0
729082	5563.0	3883.0
729085	175.0	109.0
729079	0.0	1.0
390483	0.0	0.0
730061	2.0	2.0
150568	6.0	2.0
729073	17.0	8.0
