id	c739af4b-e4b6-46c4-8131-a9fe926468c6	99946511-4d29-4d85-9789-6b326261eb0c
246719	11.0	7.0
161406	42.0	4.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	2.0	0.0
100151640	0.0	0.0
100151641	0.0	0.0
246715	3.0	0.0
767557	36.0	7.0
606553	1.0	0.0
606551	23.0	11.0
474354	0.0	0.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	2.0	0.0
161436	325.0	0.0
100151655	0.0	0.0
391584	2.0	1.0
100151656	1.0	0.0
100151650	0.0	0.0
100151651	2.0	0.0
391589	51.0	7.0
100151652	0.0	0.0
100151668	0.0	0.0
391592	2.0	0.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	2547.0	1220.0
100151667	0.0	0.0
391598	2.0	0.0
100151661	0.0	0.0
100151663	0.0	0.0
474338	20.0	4.0
474337	3.0	0.0
197370	3886.0	12257.0
220112	7.0	0.0
246744	0.0	0.0
220115	34.0	4.0
93273	77.0	670.0
100271459	2.0	1.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	1.0
100271456	0.0	0.0
100271451	2.0	3.0
81295	1.0	0.0
100271452	1.0	1.0
220108	442.0	39.0
220107	15.0	19.0
100271448	1.0	1.0
100271447	10.0	1.0
100271449	0.0	0.0
100271444	10.0	8.0
100271445	0.0	0.0
81285	6.0	0.0
81282	0.0	0.0
197350	46.0	7.0
246720	8.0	3.0
401399	46.0	23.0
401398	75.0	33.0
246721	4.0	0.0
220134	26.0	17.0
401397	2304.0	1581.0
246723	13.0	4.0
220136	414.0	178.0
401393	1.0	0.0
100271437	0.0	1.0
100271439	1.0	3.0
100271438	7.0	2.0
100271433	0.0	1.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	1290.0	267.0
246731	7.0	4.0
401387	11.0	1.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	59.0	4.0
100271420	0.0	0.0
197358	449.0	92.0
199990	3158.0	7218.0
246785	54.0	2.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	1.0	0.0
220158	0.0	0.0
283726	243.0	87.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	49.0	0.0
100271411	0.0	1.0
100271410	0.0	0.0
220164	500.0	20.0
100271413	2.0	0.0
197320	934.0	551.0
439996	0.0	0.0
100887074	0.0	0.0
439992	41.0	152.0
100887073	0.0	0.0
197322	2070.0	1671.0
439994	318.0	32.0
102724105	973.0	516.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	70.0	13.0
102724101	0.0	0.0
100271406	0.0	1.0
100271405	47.0	1.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	20.0	6.0
197335	3993.0	924.0
440993	3409.0	499.0
440992	131.0	252.0
161394	314.0	32.0
199964	40.0	5.0
8000	1.0	0.0
8001	1.0	4.0
246777	10.0	1.0
246778	4.0	0.0
606495	298.0	32.0
199974	5.0	0.0
8013	32560.0	2009.0
22911	2098.0	117.0
439949	666.0	327.0
22913	18048.0	15098.0
643421	0.0	0.0
22914	51.0	0.0
22915	4266.0	53.0
439945	1.0	0.0
22916	6142.0	2248.0
731605	3.0	2.0
22917	13.0	1.0
10929	6743.0	3048.0
10928	5342.0	874.0
56252	9999.0	1535.0
56253	91.0	22.0
401331	257.0	164.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	4392.0	3045.0
56259	3004.0	2724.0
83876	1493.0	3.0
81215	0.0	0.0
83879	81.0	12.0
10934	1.0	1.0
83878	402.0	207.0
283768	3.0	0.0
10933	21672.0	8280.0
10936	445.0	30.0
56254	4223.0	1298.0
83873	97.0	19.0
256148	0.0	0.0
81210	46.0	0.0
283767	0.0	0.0
56255	8112.0	3134.0
83872	865.0	30.0
10935	15040.0	3186.0
81211	0.0	0.0
56256	1097.0	92.0
10938	5721.0	3304.0
83875	758.0	21.0
83874	1327.0	1963.0
56257	11148.0	8656.0
22907	6242.0	4563.0
643414	0.0	0.0
439953	8.0	7.0
22908	7003.0	1363.0
83871	5735.0	21188.0
22909	2328.0	174.0
283761	0.0	0.0
439954	1.0	2.0
643418	6.0	2.0
10930	10.0	9.0
439950	3.0	0.0
22921	3595.0	4346.0
8022	3.0	0.0
440926	161.0	35.0
22924	2771.0	703.0
440925	11.0	19.0
8028	4179.0	247.0
22925	27456.0	417.0
8029	2724.0	256.0
22926	4223.0	1838.0
439934	0.0	0.0
22927	2423.0	670.0
8027	1641.0	401.0
22928	3870.0	2686.0
439936	20.0	0.0
56261	4009.0	967.0
56262	6170.0	2277.0
10939	5258.0	1204.0
401321	198.0	85.0
8021	6017.0	1626.0
83858	1416.0	858.0
22920	3537.0	823.0
56260	459.0	243.0
10943	2115.0	731.0
56269	4.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	0.0	0.0
81204	0.0	0.0
10945	17171.0	10398.0
83868	0.0	0.0
81205	0.0	0.0
10944	13378.0	3169.0
83867	0.0	0.0
10947	1583.0	447.0
56265	4041.0	637.0
83862	2316.0	2623.0
401316	23.0	0.0
83861	2136.0	735.0
283755	40.0	14.0
10946	5723.0	3854.0
56267	2292.0	1150.0
10949	18914.0	6477.0
81201	0.0	0.0
10948	3866.0	4619.0
256158	1050.0	30.0
83863	0.0	0.0
81202	0.0	0.0
22918	2921.0	855.0
22919	17952.0	3484.0
439941	0.0	0.0
83860	1980.0	586.0
8019	2676.0	308.0
10941	1.0	0.0
643427	43.0	3.0
10940	456.0	174.0
8036	4738.0	1315.0
8034	1517.0	577.0
440957	1848.0	5897.0
440956	1.0	0.0
440955	3.0	1.0
8038	98.0	101.0
10907	2807.0	5837.0
10906	2778.0	837.0
440952	176.0	86.0
10908	5047.0	6642.0
93210	7124.0	6454.0
8031	11617.0	2365.0
256130	1.0	0.0
56270	7166.0	1259.0
56271	13032.0	4440.0
8030	5636.0	1470.0
10910	5077.0	1854.0
83899	0.0	0.0
81236	0.0	0.0
283748	17.0	0.0
10912	316.0	321.0
283747	2.0	0.0
10911	1.0	0.0
10914	17856.0	2235.0
256126	41.0	14.0
83895	0.0	0.0
10913	5.0	0.0
83894	40.0	6.0
10916	24755.0	10099.0
83897	0.0	0.0
401303	143.0	47.0
10915	3460.0	277.0
283742	2569.0	1053.0
83896	3.0	0.0
83891	2446.0	663.0
83890	33.0	53.0
83893	0.0	1.0
81230	0.0	0.0
83892	11745.0	3366.0
22900	2941.0	624.0
93202	1.0	0.0
22901	1128.0	350.0
22902	4687.0	1112.0
8045	1228.0	2403.0
22903	2567.0	465.0
22904	3096.0	1411.0
22905	3248.0	1725.0
8048	1.0	0.0
440944	2389.0	486.0
22906	11462.0	1478.0
256144	0.0	0.0
10917	12.0	4.0
10919	5378.0	3705.0
83888	63.0	49.0
10921	6375.0	4786.0
283738	0.0	0.0
83887	2.0	0.0
10920	4060.0	1292.0
81226	0.0	0.0
10923	9190.0	5282.0
10922	6386.0	5429.0
83889	118.0	1.0
81228	0.0	0.0
83884	0.0	0.0
56287	0.0	0.0
81221	0.0	0.0
56288	3928.0	1502.0
10924	1124.0	479.0
10927	9959.0	950.0
83886	110.0	55.0
81223	0.0	0.0
10926	322.0	107.0
81224	0.0	0.0
643447	7.0	0.0
643445	0.0	4.0
83882	174.0	158.0
83881	26.0	28.0
439965	26.0	0.0
643446	9.0	0.0
93233	290.0	94.0
256190	0.0	0.0
112401	0.0	0.0
106481976	4.0	0.0
8050	1429.0	415.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	58.0	1.0
106481975	2.0	0.0
106481978	2.0	0.0
106481979	0.0	0.0
106481980	1.0	0.0
100271499	5.0	1.0
100271498	2.0	0.0
106481981	0.0	0.0
100271495	3.0	0.0
643459	18.0	0.0
81251	0.0	0.0
100271491	12.0	0.0
100271493	1.0	3.0
643470	0.0	0.0
643471	1.0	0.0
8061	4338.0	1094.0
8065	4121.0	1086.0
81248	0.0	0.0
10901	725.0	481.0
10900	276.0	382.0
10903	425.0	259.0
81243	0.0	0.0
10902	4813.0	990.0
81244	0.0	1.0
100271487	7.0	9.0
10905	6328.0	1446.0
10904	5655.0	5156.0
81246	0.0	0.0
283796	14.0	0.0
100271483	0.0	0.0
81240	0.0	0.0
342574	48.0	120.0
100271486	0.0	0.0
100271485	9.0	2.0
81242	1.0	0.0
100271480	0.0	0.0
100271481	2.0	0.0
8079	19100.0	9164.0
440917	13.0	1.0
439927	2.0	1.0
440915	5.0	0.0
8078	5284.0	7963.0
643486	0.0	1.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	1.0	0.0
8076	1044.0	6.0
106481959	0.0	0.0
8073	17664.0	10710.0
106481956	1.0	0.0
8074	2.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	15.0	0.0
106481962	0.0	0.0
81278	1.0	0.0
100271478	0.0	0.0
106481960	2.0	0.0
439931	450.0	222.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	1.0	0.0
643479	0.0	0.0
81270	0.0	0.0
100271470	0.0	0.0
440905	0.0	0.0
439916	0.0	0.0
8089	1140.0	388.0
440902	5.0	1.0
643499	0.0	0.0
439915	0.0	0.0
440900	15.0	0.0
8082	2928.0	1498.0
106481965	2.0	0.0
106481966	8.0	1.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	3449.0	1267.0
106481969	0.0	0.0
8087	11175.0	3523.0
106481967	14.0	15.0
8085	9443.0	728.0
106481968	0.0	0.0
102724167	2.0	0.0
100271469	1.0	0.0
100271466	0.0	0.0
106481972	0.0	2.0
283777	2.0	0.0
401337	5.0	0.0
106481973	0.0	0.0
100271465	0.0	0.0
106481970	0.0	0.0
401335	4.0	0.0
100271467	0.0	0.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	1.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	22098.0	11963.0
81264	0.0	0.0
100271460	1.0	46.0
731688	12.0	42.0
728034	0.0	0.0
8099	2395.0	290.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	50.0	1653.0
106481930	0.0	0.0
8092	13.0	1.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	96.0	96.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	10.0	0.0
56413	154.0	26.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	4.0	0.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	1.0	0.0
106481947	0.0	0.0
106481948	1.0	0.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	2.0	2.0
106481951	0.0	0.0
283358	850.0	1500.0
344838	0.0	0.0
106481918	0.0	1.0
106481919	10.0	0.0
106481916	2.0	0.0
106481917	0.0	0.0
572558	27.0	7.0
106481910	0.0	0.0
106481911	3.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	1.0	0.0
106481913	0.0	0.0
283349	1388.0	363.0
100126572	0.0	0.0
106481929	4.0	0.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	57.0	0.0
728042	0.0	0.0
106481921	7.0	3.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	1.0	0.0
767604	0.0	0.0
106481924	1.0	0.0
767610	0.0	0.0
101234261	2.0	0.0
101234262	19.0	3.0
767612	0.0	0.0
767611	0.0	0.0
283337	4138.0	956.0
344813	3.0	0.0
114548	135.0	87.0
81406	0.0	0.0
81407	0.0	0.0
344807	2.0	0.0
126526	925.0	489.0
767600	0.0	0.0
344805	64.0	21.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	60.0	18.0
102800446	1.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	6.0	0.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	1.0	0.0
283398	26.0	1.0
728013	157.0	60.0
283392	37.0	4.0
728012	0.0	0.0
728015	1.0	1.0
728010	1.0	4.0
81428	0.0	0.0
728019	2.0	0.0
56478	2014.0	860.0
56479	1487.0	215.0
126506	1.0	0.0
56474	1850.0	386.0
81430	1.0	0.0
56475	130.0	20.0
81431	0.0	0.0
56476	1.0	0.0
56477	3199.0	162.0
93408	0.0	5.0
283385	317.0	242.0
283383	2223.0	101.0
728005	11.0	0.0
81419	0.0	0.0
81421	1.0	0.0
283377	1900.0	979.0
643401	10.0	0.0
283375	32.0	11.0
283373	3906.0	751.0
151525	1917.0	523.0
126567	137.0	38.0
391211	0.0	0.0
151534	149.0	46.0
151531	35.0	38.0
114569	23110.0	7270.0
126549	74.0	7.0
114571	0.0	0.0
100527978	49.0	23.0
126541	0.0	0.0
126536	1.0	0.0
151556	2131.0	332.0
391242	0.0	0.0
728075	0.0	0.0
440699	0.0	13.0
440695	0.0	0.0
728072	0.0	0.0
100527960	46.0	3.0
391253	0.0	0.0
728064	0.0	0.0
100527963	100.0	334.0
728066	6.0	0.0
440689	102.0	1.0
391257	1.0	0.0
391256	24.0	3.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	7.0	0.0
728090	0.0	0.0
728088	3.0	2.0
100527943	6.0	0.0
114599	8.0	6.0
126581	0.0	0.0
151516	136.0	48.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	1.0	2.0
100527947	0.0	0.0
100527948	4.0	0.0
100527949	0.0	0.0
643384	0.0	1.0
391160	2.0	0.0
643382	77.0	0.0
391162	1.0	0.0
692312	14.0	0.0
163479	3.0	0.0
391169	0.0	0.0
100271332	0.0	6.0
391171	0.0	0.0
391174	4.0	1.0
643394	3.0	7.0
391175	1.0	1.0
391179	0.0	1.0
93380	3807.0	1050.0
100271323	1.0	3.0
100271322	0.0	0.0
100271325	3.0	1.0
100271321	0.0	0.0
401036	1.0	0.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	17.0	0.0
391155	0.0	0.0
401024	188.0	2.0
163486	1842.0	824.0
401022	175.0	51.0
425054	6.0	3.0
425057	0.0	0.0
100271305	0.0	1.0
100271304	0.0	2.0
100271300	0.0	7.0
401018	0.0	0.0
100271303	7.0	3.0
100271302	1.0	0.0
401093	274.0	31.0
401097	49.0	25.0
151449	52.0	1.0
401082	0.0	0.0
8100	3169.0	667.0
440606	0.0	0.0
8106	13685.0	6339.0
440603	58.0	1.0
401089	7.0	0.0
391183	0.0	0.0
8110	91.0	33.0
8111	215.0	55.0
391189	2.0	0.0
8115	155.0	8.0
401074	265.0	16.0
222484	1758.0	454.0
391190	0.0	0.0
391192	1.0	0.0
391191	3.0	1.0
391194	0.0	0.0
8123	466.0	26.0
391196	0.0	0.0
391195	2.0	0.0
8128	54.0	40.0
8125	7215.0	5487.0
401067	0.0	0.0
8120	781.0	430.0
151477	84.0	12.0
151473	442.0	113.0
643300	47.0	1.0
645962	0.0	0.0
8139	924.0	131.0
645961	0.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	3148.0	1926.0
81329	0.0	0.0
83998	9.0	1.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	11.0	13.0
283403	6.0	0.0
83990	24.0	10.0
83992	1988.0	236.0
645954	46.0	7.0
81330	0.0	0.0
645958	207.0	134.0
645957	2.0	3.0
645974	0.0	1.0
643311	0.0	0.0
645973	0.0	1.0
643310	7.0	5.0
8148	11249.0	4708.0
222487	202.0	14.0
81318	0.0	0.0
8140	560.0	214.0
83987	3641.0	2246.0
81324	0.0	0.0
83986	3330.0	5321.0
81325	0.0	0.0
83989	2185.0	820.0
83988	655.0	119.0
81327	0.0	0.0
83983	152.0	38.0
81320	0.0	0.0
83982	1352.0	3392.0
83985	126.0	4.0
81322	0.0	0.0
643308	0.0	1.0
643309	7.0	0.0
645968	12.0	71.0
645980	1.0	0.0
100271390	1.0	0.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	1657.0	993.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	2.0	0.0
81358	7.0	0.0
81353	0.0	5.0
106481884	1.0	0.0
100271399	0.0	1.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	2.0	0.0
81352	3.0	0.0
100271392	9.0	10.0
100271391	2.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	3.0	10.0
93323	343.0	317.0
8165	9935.0	1418.0
645996	111.0	38.0
645993	3.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1752.0	479.0
106481891	4.0	2.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	1.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	6.0	0.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	1.0	0.0
100271385	0.0	0.0
100271384	1.0	0.0
100271387	0.0	0.0
81340	0.0	2.0
81341	0.0	0.0
100271386	2.0	13.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	2.0	0.0
8178	1243.0	752.0
344892	0.0	0.0
643343	30.0	37.0
8170	90.0	12.0
106481855	0.0	0.0
401014	55.0	20.0
106481856	0.0	0.0
106481853	1.0	0.0
106481854	0.0	2.0
8174	165.0	37.0
106481859	1.0	2.0
8175	4481.0	2722.0
106481857	0.0	0.0
106481858	1.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	222.0	19.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	147.0	123.0
645998	0.0	1.0
643336	0.0	0.0
100271371	1.0	0.0
8189	7550.0	8696.0
8187	298.0	117.0
93343	3159.0	3427.0
93349	693.0	218.0
643353	0.0	0.0
106481866	5.0	3.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	0.0	0.0
106481868	1.0	0.0
106481869	0.0	0.0
106481870	0.0	0.0
106481873	0.0	0.0
100271367	3.0	5.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	0.0
283431	132.0	40.0
100271364	1.0	4.0
81363	4.0	0.0
344875	5.0	1.0
100271360	0.0	0.0
93377	2.0	0.0
106481839	0.0	0.0
643365	25.0	0.0
8192	2537.0	3638.0
106481833	2.0	8.0
8193	24.0	8.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	6.0	3.0
106481832	0.0	0.0
106481837	0.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	3240.0	1717.0
106481836	0.0	0.0
106481840	1.0	0.0
106481841	0.0	0.0
100271358	3.0	0.0
81399	0.0	0.0
283422	0.0	0.0
344866	4.0	13.0
100271351	2.0	0.0
283420	55.0	66.0
100271354	1.0	0.0
81390	0.0	0.0
81392	4.0	0.0
643376	8.0	0.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	2.0	0.0
106481843	0.0	1.0
106481848	0.0	0.0
106481849	5.0	0.0
106481846	0.0	0.0
100307126	173.0	65.0
106481847	0.0	0.0
100271349	1.0	0.0
283417	2325.0	57.0
283416	603.0	101.0
106481851	0.0	0.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	6.0	10.0
106481850	5.0	0.0
81382	0.0	0.0
81383	2.0	0.0
100271343	136.0	6.0
106481819	1.0	1.0
283491	0.0	0.0
106481817	1.0	0.0
106481818	0.0	2.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	2704.0	331.0
283487	368.0	10.0
283486	3.0	0.0
283483	4.0	0.0
283481	449.0	151.0
283480	9.0	0.0
106481828	0.0	0.0
106481829	1.0	0.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	1.0	0.0
106481820	0.0	0.0
106481821	0.0	0.0
106481826	2.0	0.0
106481827	9.0	0.0
106481824	3.0	0.0
106481825	0.0	0.0
56547	0.0	0.0
106481830	0.0	0.0
56548	285.0	280.0
283471	7.0	6.0
731789	0.0	0.0
728170	1.0	1.0
283464	2553.0	573.0
283463	2.0	2.0
283461	0.0	3.0
283460	0.0	1.0
106481808	0.0	0.0
728167	3.0	1.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	1.0	0.0
728162	11.0	0.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	1.0	0.0
106481802	0.0	0.0
106481803	0.0	0.0
81501	20.0	6325.0
81502	12078.0	12776.0
283459	1887.0	1228.0
283458	13.0	46.0
283455	476.0	125.0
645900	0.0	0.0
283450	7297.0	599.0
780776	205.0	45.0
728113	16.0	1.0
126410	12.0	8.0
728116	8.0	39.0
728115	0.0	0.0
728118	12.0	4.0
81533	6889.0	1443.0
126402	0.0	0.0
81532	1947.0	3178.0
645930	1.0	0.0
731779	1.0	0.0
728106	2.0	0.0
645922	0.0	0.0
645927	4.0	0.0
728134	5.0	16.0
474170	300.0	10.0
728130	176.0	27.0
645940	1.0	0.0
728132	0.0	0.0
728137	0.0	0.0
81555	3817.0	654.0
81556	3837.0	1429.0
81557	0.0	0.0
81558	4408.0	470.0
645939	0.0	0.0
81551	0.0	7.0
101055625	2.0	0.0
81552	1574.0	1851.0
81553	8675.0	2131.0
344905	114.0	8.0
81554	3774.0	4197.0
474167	0.0	0.0
81550	1955.0	907.0
344901	108.0	0.0
645931	1.0	0.0
645950	1.0	0.0
728121	39.0	19.0
81537	2545.0	744.0
81539	8511.0	599.0
728128	1.0	2.0
81544	676.0	180.0
81545	3131.0	573.0
81542	4354.0	1038.0
81543	205.0	25.0
93517	777.0	290.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	362.0	47.0
126432	1147.0	1214.0
163404	1.0	0.0
138474	1.0	1.0
391365	2.0	0.0
391367	1.0	1.0
728192	0.0	0.0
728194	11.0	2.0
728190	946.0	184.0
391378	3.0	0.0
138412	2.0	3.0
138428	30.0	2.0
138429	234.0	385.0
391356	1831.0	2020.0
391358	12.0	12.0
56521	52.0	13.0
391282	0.0	5.0
643263	0.0	0.0
643264	0.0	1.0
100271209	19.0	0.0
222537	5.0	0.0
163351	105.0	3.0
100271217	2.0	0.0
100271216	1.0	0.0
100271218	0.0	0.0
401164	6.0	0.0
100271206	0.0	1.0
100271207	2.0	0.0
100271201	0.0	0.0
100271204	2.0	1.0
391266	0.0	0.0
440799	0.0	0.0
391267	14.0	1.0
222553	73.0	162.0
391269	2.0	0.0
440795	0.0	0.0
401152	13274.0	8077.0
126393	1798.0	187.0
8200	32.0	40.0
8204	2061.0	777.0
8202	4077.0	799.0
391276	0.0	0.0
391279	0.0	0.0
401145	504.0	7.0
222545	29.0	0.0
126382	1046.0	1491.0
222546	1.0	0.0
606293	183.0	0.0
401138	1.0	0.0
401137	0.0	2.0
151393	611.0	193.0
692231	0.0	0.0
440738	222.0	5.0
692233	3.0	0.0
440737	53.0	133.0
8216	3755.0	1068.0
8214	1057.0	5955.0
440732	9.0	10.0
440730	18.0	4.0
222584	497.0	45.0
151325	1.0	1.0
8208	355.0	221.0
8209	1.0	21.0
8220	1596.0	1321.0
8226	1249.0	770.0
692223	0.0	0.0
8227	7979.0	999.0
8224	19.0	2.0
692225	11.0	1.0
8225	4619.0	3303.0
692226	1.0	0.0
100381178	7.0	0.0
692227	54.0	95.0
692229	0.0	0.0
100310839	0.0	1.0
100310838	0.0	0.0
8218	1417.0	207.0
8233	1667.0	1366.0
692210	0.0	0.0
8237	17037.0	5021.0
401190	58.0	0.0
692212	8.0	16.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	3789.0	1506.0
8242	11414.0	2141.0
8243	7213.0	1238.0
692201	0.0	0.0
692202	1.0	0.0
692203	0.0	0.0
692204	0.0	0.0
692205	6.0	0.0
692206	0.0	0.0
692207	3.0	2.0
692208	4.0	0.0
692209	1.0	0.0
8241	6196.0	7066.0
100310812	0.0	1.0
8239	12685.0	2534.0
151354	452.0	1102.0
100271291	0.0	0.0
93432	5.0	0.0
100271290	10.0	0.0
645841	0.0	0.0
93436	2555.0	1973.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	1.0	0.0
81449	0.0	0.0
8251	0.0	2.0
106481781	0.0	0.0
106481782	2.0	0.0
81458	0.0	0.0
106481780	0.0	0.0
106481785	0.0	0.0
106481786	1.0	1.0
106481783	5.0	0.0
283523	1.0	0.0
106481784	0.0	0.0
100310869	0.0	1.0
100271297	0.0	1.0
283521	17.0	0.0
100271296	0.0	0.0
645834	6.0	0.0
645832	1.0	0.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	0.0	4.0
645836	0.0	0.0
100271294	0.0	0.0
8266	2162.0	3684.0
93426	53.0	1.0
8269	669.0	1066.0
106481789	1.0	0.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	0.0	0.0
8263	777.0	517.0
8260	1620.0	5083.0
283518	33.0	13.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	1.0	0.0
81448	0.0	1.0
106481791	0.0	0.0
283514	8.0	0.0
106481796	44.0	0.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	3.0	0.0
100271286	0.0	0.0
645846	2.0	1.0
100271288	0.0	0.0
645843	0.0	0.0
81440	31.0	0.0
100271284	1.0	0.0
8277	32.0	2.0
645864	3.0	0.0
342374	4.0	7.0
440714	10.0	1.0
342372	58.0	5.0
342371	4813.0	354.0
440712	981.0	248.0
106481756	1.0	0.0
8270	678.0	3852.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	1.0	0.0
106481755	0.0	0.0
8273	3522.0	986.0
728215	140.0	40.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	183.0	23.0
81479	0.0	0.0
100310849	1.0	0.0
106481760	0.0	0.0
100310846	25.0	0.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	1.0	0.0
106481762	4.0	0.0
81470	0.0	0.0
100271274	1.0	1.0
100310841	3.0	0.0
81472	0.0	0.0
81473	0.0	0.0
100310840	131.0	10.0
100271273	0.0	0.0
645859	0.0	1.0
8288	28.0	0.0
8289	10693.0	2242.0
8287	0.0	0.0
643210	21.0	0.0
106481767	0.0	0.0
728207	7.0	14.0
106481768	1.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	0.0	0.0
106481769	1.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	1.0	0.0
100271267	0.0	0.0
100310856	1.0	0.0
106481772	0.0	0.0
81465	2.0	0.0
81466	1.0	0.0
106481773	1.0	0.0
100310853	0.0	0.0
100271263	1.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	46.0	6.0
100271262	3.0	0.0
100310851	1.0	1.0
342358	0.0	0.0
342357	947.0	603.0
100310850	0.0	0.0
100271261	0.0	0.0
643220	7.0	14.0
643224	20.0	12.0
645884	1.0	0.0
8291	1767.0	2522.0
401136	1.0	0.0
106481734	16.0	0.0
8292	168.0	66.0
