id	4bc9290d-823f-4c98-8cca-f683588cbd49	1590bb02-832b-4594-a1a8-ffc0dc3b0c96
4578	0.0	0.0
4579	15.0	17.0
4591	1573.0	1985.0
4593	208.0	2.0
4594	2332.0	1475.0
4595	847.0	1311.0
4597	2603.0	2947.0
100288264	0.0	0.0
4588	36.0	10.0
4589	0.0	1.0
100288252	2.0	2.0
4598	1402.0	972.0
4599	9865.0	9503.0
100288248	0.0	0.0
650560	0.0	0.0
348327	302.0	511.0
100288235	1.0	1.0
100288227	0.0	0.0
253582	4.0	0.0
100288222	0.0	0.0
64834	5156.0	5611.0
64838	124.0	89.0
64837	1399.0	1849.0
100132487	0.0	0.0
64841	833.0	2952.0
64840	579.0	836.0
64843	20.0	0.0
64844	6021.0	6823.0
64847	3073.0	4861.0
64849	114.0	50.0
64848	2909.0	1157.0
64839	2040.0	1597.0
64850	3.0	0.0
64852	676.0	1075.0
64854	986.0	1972.0
64853	1814.0	1095.0
64856	3941.0	6212.0
64855	14531.0	32526.0
64858	696.0	665.0
64857	2664.0	1575.0
64859	3345.0	2847.0
387911	7.0	7.0
387914	1061.0	682.0
100144494	0.0	1.0
64860	706.0	358.0
64863	966.0	769.0
133619	4044.0	3695.0
64864	2351.0	3966.0
64866	1849.0	10365.0
133615	0.0	0.0
100506172	0.0	0.0
387933	13.0	21.0
100533794	0.0	0.0
387934	7.0	41.0
100533790	9.0	24.0
100506169	46.0	55.0
64881	9.0	11.0
375940	0.0	0.0
399939	0.0	0.0
100506161	62.0	114.0
100506164	0.0	0.0
399937	0.0	0.0
387921	3257.0	1680.0
100288198	102.0	34.0
100288195	0.0	0.0
387923	159.0	87.0
387924	5.0	3.0
64895	1755.0	1868.0
100506195	2.0	2.0
64897	992.0	464.0
399909	3872.0	10132.0
100288185	0.0	0.0
100288179	2.0	5.0
121601	18.0	15.0
100288173	0.0	0.0
100506190	2696.0	2150.0
399965	5.0	8.0
399967	0.0	1.0
101060111	0.0	0.0
100506134	6.0	3.0
100533754	0.0	0.0
157638	2809.0	4638.0
399968	1.0	0.0
169611	1125.0	1945.0
145645	0.0	1.0
100132402	0.0	1.0
100132403	5.0	9.0
100132406	122.0	160.0
387978	0.0	0.0
100506126	2.0	3.0
399972	155.0	451.0
157627	0.0	0.0
399979	4982.0	7251.0
121665	2479.0	3061.0
100132415	20.0	13.0
100132417	50.0	12.0
133688	3.0	0.0
399942	15.0	17.0
100506157	75.0	32.0
100533731	0.0	0.0
133686	1211.0	2854.0
157657	403.0	181.0
399940	0.0	0.0
170627	0.0	0.0
170626	5.0	1.0
399947	9.0	93.0
399949	420.0	2.0
399948	1553.0	643.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	4863.0	3214.0
133690	400.0	0.0
131034	18.0	288.0
399950	2.0	1.0
101060105	1.0	1.0
387990	14.0	7.0
100506144	612.0	403.0
399959	41.0	14.0
121643	13.0	0.0
121642	528.0	829.0
100132439	0.0	0.0
542767	15.0	19.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	1.0
100462954	0.0	2.0
100132441	1.0	0.0
100462957	0.0	0.0
100533725	1.0	5.0
100533721	0.0	0.0
101060160	2.0	1.0
64801	1297.0	771.0
64800	186.0	53.0
64802	765.0	648.0
64805	497.0	35.0
100132450	2.0	1.0
100144435	1.0	0.0
100506115	3435.0	264.0
399988	4.0	2.0
100506119	215.0	2712.0
64816	4.0	2.0
64806	0.0	0.0
100132463	2.0	29.0
100132464	0.0	0.0
145624	10.0	1.0
100132467	1.0	0.0
101060146	7.0	0.0
101060144	1.0	0.0
100506108	3.0	0.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	0.0	0.0
650474	1.0	33.0
101060192	0.0	0.0
101060195	362.0	123.0
4606	188.0	23.0
4607	61.0	10.0
4608	23.0	5.0
4609	2643.0	7721.0
4600	3361.0	1887.0
4601	1997.0	6150.0
4602	832.0	84.0
4603	1141.0	116.0
4604	5.0	1.0
4605	2038.0	6030.0
202018	2954.0	1508.0
4617	0.0	0.0
170555	1.0	1.0
4618	0.0	3.0
170554	0.0	0.0
4619	5.0	2.0
170552	0.0	0.0
170559	5.0	27.0
202020	203.0	489.0
170556	1.0	0.0
4610	905.0	791.0
4611	0.0	0.0
4613	105.0	43.0
170550	0.0	0.0
4615	7583.0	4184.0
4616	2778.0	975.0
100506311	260.0	1558.0
101060176	0.0	0.0
101060171	1.0	1.0
4628	8806.0	5474.0
4629	12543.0	1201.0
170589	3.0	0.0
4620	15.0	5.0
4621	300.0	81.0
4622	1.0	0.0
4624	1.0	0.0
4625	1.0	3.0
4626	3.0	0.0
4627	76563.0	147090.0
432369	15.0	13.0
100506301	16.0	0.0
101060189	0.0	0.0
100506305	22.0	2459.0
4640	102.0	13.0
4641	12604.0	9843.0
170575	2253.0	184.0
4632	2.0	0.0
4633	11.0	2.0
4634	76.0	5.0
4635	22.0	7.0
170572	92.0	0.0
4636	536.0	657.0
4637	47817.0	46629.0
4638	10218.0	3311.0
157556	5.0	1.0
133584	295.0	103.0
4650	12015.0	7682.0
4651	3267.0	20911.0
170529	2.0	0.0
170527	0.0	0.0
170526	5.0	1.0
202051	148.0	73.0
170524	1.0	0.0
145567	1253.0	699.0
202052	820.0	163.0
170523	0.0	0.0
4642	4561.0	5235.0
4643	3368.0	7512.0
253639	255.0	125.0
4644	4516.0	1672.0
4645	2276.0	2483.0
4646	5996.0	3564.0
4647	595.0	691.0
253635	2031.0	1075.0
4648	747.0	27.0
4649	3275.0	1847.0
4660	5663.0	1525.0
4661	32.0	2.0
2001	2228.0	92.0
2000	3743.0	6502.0
170517	12.0	2.0
170516	3.0	18.0
145581	25.0	6.0
169522	4.0	1.0
170511	0.0	0.0
170510	1.0	0.0
170514	0.0	0.0
170513	0.0	0.0
4653	154.0	2.0
4654	0.0	0.0
4656	0.0	0.0
4659	5402.0	4989.0
4670	11691.0	12900.0
4671	180.0	51.0
4673	28914.0	19398.0
4674	330.0	9.0
2012	4335.0	10130.0
2011	3829.0	8928.0
2010	2492.0	3128.0
2009	1573.0	629.0
170542	0.0	0.0
2006	4971.0	1134.0
170541	37.0	4.0
2005	5620.0	8948.0
170548	1.0	2.0
2004	5608.0	5942.0
170547	0.0	0.0
2003	3.0	0.0
2002	1730.0	2688.0
4664	2464.0	6151.0
4665	1608.0	4417.0
4666	35502.0	31850.0
4668	3996.0	3333.0
170540	0.0	0.0
4669	2473.0	2352.0
157567	1408.0	990.0
4680	36063.0	10688.0
4681	2674.0	3178.0
4682	1378.0	955.0
4683	4201.0	2917.0
4684	440.0	62.0
4685	411.0	342.0
2023	43928.0	167820.0
2022	17525.0	3437.0
2021	168.0	88.0
170539	3.0	0.0
2020	1.0	9.0
170533	1.0	2.0
2019	2.0	164.0
2018	1.0	1.0
2017	6613.0	16226.0
2016	4.0	6.0
170537	4.0	4.0
2015	2376.0	14.0
170536	1.0	3.0
2014	4445.0	811.0
170535	0.0	0.0
2013	40873.0	18598.0
4675	257.0	46.0
100134934	6.0	8.0
157570	226.0	415.0
4676	6729.0	12867.0
4677	7425.0	12443.0
4678	5943.0	12374.0
100134938	22.0	62.0
157574	102.0	21.0
4690	3160.0	4488.0
4691	24781.0	24962.0
4692	1538.0	207.0
4693	16.0	2.0
4694	3692.0	3122.0
4695	2667.0	1498.0
4696	1871.0	1491.0
2034	54219.0	34123.0
2033	8121.0	11090.0
2030	3594.0	1552.0
100288165	68.0	2.0
2029	9570.0	16884.0
2028	605.0	387.0
2027	415.0	233.0
2026	3096.0	9245.0
2025	0.0	0.0
4686	2770.0	3952.0
4688	7612.0	1147.0
4689	3403.0	386.0
348487	2.0	80.0
2045	30.0	516.0
2044	10.0	4.0
2043	818.0	7439.0
2042	664.0	381.0
2041	722.0	3648.0
2040	25787.0	20319.0
2039	1695.0	1635.0
2038	42.0	10.0
2037	6689.0	913.0
2036	3593.0	6124.0
2035	6799.0	2488.0
4697	8379.0	3250.0
4698	3524.0	2520.0
735301	170.0	225.0
4699	0.0	0.0
2056	4.0	1.0
2055	1974.0	892.0
2054	1570.0	331.0
2053	1704.0	708.0
100288149	0.0	0.0
2052	13013.0	5716.0
2051	1353.0	769.0
2050	3206.0	8662.0
100288142	105.0	131.0
253650	43.0	112.0
2049	571.0	5026.0
2048	751.0	5274.0
2047	316.0	16.0
2046	5.0	0.0
2067	2444.0	2446.0
2066	581.0	27.0
2065	4106.0	7688.0
2064	5696.0	15556.0
2063	1065.0	3718.0
2060	7851.0	3673.0
253665	0.0	0.0
100288130	0.0	0.0
2059	4037.0	3078.0
2058	7641.0	11135.0
2057	794.0	156.0
2070	96.0	265.0
649446	436.0	482.0
2078	2743.0	1412.0
2077	1777.0	4226.0
2074	1029.0	1713.0
2073	1714.0	1532.0
2072	816.0	895.0
100288122	18.0	1.0
2071	3791.0	5683.0
2069	29.0	33.0
2068	1217.0	1516.0
2081	2714.0	1439.0
649458	0.0	0.0
2086	776.0	468.0
105751187	2.0	1.0
100288111	0.0	0.0
2079	4346.0	8206.0
170591	49.0	5.0
2091	6162.0	7760.0
2099	432.0	293.0
2098	5028.0	4301.0
100653515	21.0	4.0
64951	340.0	431.0
64949	1564.0	3829.0
64960	2486.0	2463.0
64963	1129.0	1704.0
64965	1366.0	963.0
64968	1751.0	3255.0
64969	2749.0	2576.0
100132372	1.0	1.0
64975	1166.0	977.0
64976	1372.0	1880.0
64979	676.0	2749.0
100132380	4.0	3.0
64978	447.0	361.0
100132382	0.0	1.0
100132386	0.0	0.0
64981	2169.0	1918.0
64983	1940.0	2087.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	21.0	6.0
287015	1.0	0.0
100506299	21.0	22.0
121512	1844.0	1336.0
100288083	0.0	6.0
101060200	524.0	324.0
100288077	4.0	44.0
100288072	31.0	4.0
121504	98.0	167.0
121506	677.0	252.0
101060233	0.0	0.0
121551	270.0	245.0
100506246	0.0	0.0
133558	4.0	0.0
100506244	0.0	0.0
157506	1494.0	5295.0
100506243	7.0	0.0
121549	5.0	1.0
101060211	0.0	0.0
100533851	3.0	1.0
170506	3931.0	7680.0
100506275	0.0	0.0
170504	0.0	4.0
170503	2.0	0.0
100132308	0.0	0.0
121536	1822.0	4167.0
101060226	584.0	593.0
64900	659.0	1994.0
64902	0.0	0.0
64901	340.0	150.0
145553	98.0	60.0
100132311	0.0	0.0
157530	6.0	9.0
100506211	166.0	2756.0
100506215	171.0	77.0
121599	108.0	0.0
100132321	0.0	1.0
100132322	2.0	0.0
100533844	0.0	0.0
100506205	2.0	0.0
101060280	2.0	3.0
64922	20.0	7.0
64921	2676.0	1542.0
64924	3409.0	2513.0
100533849	0.0	0.0
64926	4307.0	495.0
64925	1334.0	1230.0
64919	1507.0	1295.0
100132332	0.0	0.0
133522	864.0	310.0
100506233	327.0	267.0
104644205	0.0	0.0
100506237	135.0	3.0
4705	4409.0	2791.0
64928	3234.0	1917.0
4706	2023.0	3215.0
64927	798.0	930.0
100132341	1694.0	903.0
4707	2557.0	1726.0
4708	3783.0	3705.0
4709	1944.0	3633.0
100132346	0.0	0.0
145501	3.0	11.0
145508	449.0	424.0
4700	2421.0	2374.0
4701	122.0	76.0
4702	1651.0	1986.0
4703	217.0	116.0
4704	1651.0	1633.0
101060264	19.0	5.0
100506229	5.0	0.0
64940	457.0	230.0
64943	1790.0	3288.0
64946	407.0	521.0
204777	0.0	0.0
4716	2532.0	3284.0
4717	1800.0	2720.0
100132352	640.0	83.0
4718	1531.0	1402.0
4719	4432.0	3113.0
100132355	0.0	0.0
100132358	1.0	0.0
4710	3234.0	5890.0
4711	3979.0	6421.0
4712	1686.0	1074.0
4713	2424.0	3101.0
4714	1442.0	1183.0
4715	4013.0	5104.0
100506412	1.0	2.0
407039	1.0	0.0
407036	1.0	2.0
407037	0.0	0.0
100506413	0.0	0.0
407030	0.0	0.0
407031	0.0	0.0
407034	0.0	0.0
407035	0.0	0.0
407032	13.0	3.0
407033	0.0	0.0
4728	2427.0	2672.0
4729	493.0	636.0
4720	4183.0	12587.0
4722	2805.0	2776.0
4723	5506.0	7317.0
4724	1594.0	1582.0
4725	4276.0	7128.0
4726	1705.0	5024.0
407027	0.0	0.0
407028	2.0	4.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	3145.0	5605.0
4739	7759.0	4469.0
100506409	0.0	0.0
4730	42.0	51.0
4731	2013.0	2026.0
4733	2225.0	3116.0
4734	1122.0	2341.0
4735	29524.0	17528.0
4736	39866.0	24139.0
407016	1.0	0.0
407017	2.0	1.0
100506433	10.0	14.0
407014	28.0	47.0
407015	1.0	0.0
4750	1222.0	929.0
407018	1.0	6.0
100506436	102.0	88.0
4751	247.0	1342.0
407019	24.0	45.0
407013	3.0	4.0
407010	4.0	6.0
407011	16.0	20.0
192217	15.0	4.0
4741	10.0	0.0
4744	145.0	33.0
4745	28.0	11.0
4747	33.0	1.0
407006	19.0	8.0
407003	2.0	6.0
100506421	0.0	0.0
650368	153.0	28.0
407004	0.0	0.0
407009	0.0	0.0
4760	5.0	0.0
4761	7.0	1.0
407007	0.0	0.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	243.0	30.0
649395	4.0	1.0
348180	632.0	726.0
407001	0.0	0.0
407002	0.0	0.0
407000	0.0	0.0
4752	574.0	179.0
4753	1294.0	177.0
100506428	140.0	329.0
4756	2505.0	6917.0
4758	4896.0	4882.0
4759	0.0	0.0
4771	2201.0	2836.0
4772	2982.0	1445.0
4773	3499.0	476.0
348174	6.0	3.0
2110	1321.0	1541.0
2108	4450.0	6042.0
2107	7025.0	7814.0
2104	127.0	42.0
2103	45.0	3.0
2101	2252.0	3665.0
4763	3754.0	9281.0
4764	0.0	0.0
4768	2.0	0.0
2109	2480.0	3568.0
4780	6957.0	16254.0
4781	4105.0	1134.0
4782	5301.0	7157.0
4783	1407.0	6912.0
4784	6566.0	5811.0
2122	3472.0	6137.0
2121	1259.0	2031.0
2120	3244.0	3561.0
143282	78.0	44.0
2119	3791.0	435.0
2118	128.0	281.0
100303743	0.0	0.0
2117	2892.0	9474.0
2116	42.0	43.0
100303745	1.0	0.0
2115	4243.0	533.0
2114	7166.0	52808.0
167227	4319.0	1569.0
2113	23731.0	6381.0
143279	676.0	647.0
4774	1972.0	2326.0
4775	2941.0	2767.0
4776	960.0	1221.0
4778	386.0	40.0
4779	15430.0	33682.0
4790	6371.0	9809.0
348158	3.0	0.0
4791	6312.0	5344.0
4792	8637.0	13004.0
4793	1377.0	1483.0
348156	45.0	26.0
4794	2090.0	695.0
4795	779.0	1392.0
407052	0.0	0.0
2132	4020.0	8957.0
407053	0.0	0.0
2131	2295.0	9572.0
407050	5.0	8.0
2130	14742.0	13518.0
407051	0.0	0.0
407056	0.0	0.0
407054	0.0	1.0
407055	0.0	0.0
2128	0.0	12.0
2125	2336.0	9589.0
2124	7599.0	441.0
2123	2630.0	252.0
255919	1275.0	750.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	4.0	0.0
407042	12.0	1.0
407040	6.0	4.0
2140	2097.0	4026.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	271.0	8194.0
2138	90.0	141.0
2137	2454.0	2843.0
2135	933.0	642.0
2134	46.0	16.0
4796	577.0	2968.0
100303728	113.0	63.0
4798	2393.0	4180.0
4799	4002.0	2720.0
255928	3.0	287.0
255926	0.0	0.0
2155	12.0	2.0
2153	384.0	124.0
2152	2028.0	2581.0
2151	13.0	9.0
2150	527.0	721.0
253314	0.0	0.0
2149	2007.0	1372.0
100288042	0.0	0.0
2147	1.0	1.0
2146	955.0	2865.0
2145	4470.0	1756.0
348120	0.0	0.0
2166	788.0	1193.0
2165	0.0	0.0
100288038	0.0	2.0
2162	4350.0	1597.0
2161	57.0	372.0
2160	352.0	3.0
100288035	0.0	1.0
2159	357.0	37.0
2158	0.0	0.0
2157	5109.0	565.0
652959	2.0	4.0
348110	3027.0	3414.0
2177	1389.0	1221.0
2176	647.0	741.0
2175	1057.0	1878.0
2173	1.0	0.0
2172	142.0	2.0
2171	4492.0	22930.0
2170	584.0	166.0
338799	739.0	331.0
100288022	0.0	0.0
100303755	219.0	242.0
2169	1.0	1.0
2168	0.0	0.0
2167	14939.0	104.0
2180	11634.0	5882.0
2188	1356.0	1406.0
2187	112.0	227.0
2186	6135.0	7034.0
2185	11867.0	6829.0
2184	1051.0	1354.0
338785	107.0	8.0
2182	7188.0	3329.0
2181	4861.0	8846.0
100288013	0.0	0.0
2178	524.0	837.0
255967	3997.0	3493.0
2191	141.0	697.0
649324	0.0	0.0
2199	2965.0	1677.0
652972	53.0	29.0
100288008	0.0	0.0
2197	22567.0	13215.0
2196	115.0	17577.0
338773	3399.0	348.0
652974	0.0	0.0
2195	2456.0	146772.0
652975	0.0	0.0
2194	17846.0	16336.0
2193	2719.0	8699.0
2192	13952.0	18488.0
104355140	0.0	0.0
652978	8.0	8.0
104355141	2.0	0.0
104355143	1.0	3.0
104355145	0.0	0.0
104355146	1.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	943.0	1170.0
104355148	6.0	101.0
104355149	0.0	0.0
121916	0.0	1.0
652968	140.0	163.0
652969	1.0	0.0
652960	2.0	2.0
649330	0.0	0.0
652961	0.0	0.0
338761	0.0	2.0
652963	0.0	0.0
652965	0.0	0.0
652966	0.0	0.0
338758	150.0	49.0
104355133	1.0	1.0
104355135	6.0	2.0
104355136	1.0	1.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	1.0	1.0
121906	1.0	0.0
192286	2553.0	850.0
652995	7.0	76.0
338751	0.0	2.0
338755	1.0	0.0
101290508	0.0	0.0
652985	1.0	0.0
101290506	81.0	219.0
101290504	7.0	5.0
101290503	0.0	0.0
104355150	0.0	0.0
101290502	0.0	2.0
104355151	0.0	0.0
104355152	0.0	0.0
338739	17.0	1.0
652991	0.0	0.0
101290501	0.0	0.0
101290500	2.0	0.0
100132247	517.0	134.0
121838	26.0	0.0
100132251	0.0	0.0
145814	5.0	4.0
100132264	0.0	0.0
100132268	0.0	2.0
145820	182.0	2.0
157807	8.0	2.0
338821	0.0	0.0
100132273	140.0	76.0
338811	64.0	28.0
338817	79.0	6.0
145837	24.0	2.0
375719	0.0	5.0
100132288	280.0	397.0
100132289	1.0	1.0
338809	47.0	27.0
101060321	0.0	0.0
100132291	6.0	26.0
375704	59.0	3.0
100132295	0.0	0.0
50484	5684.0	1603.0
50486	908.0	292.0
50485	1488.0	1188.0
50488	9751.0	9457.0
50487	233.0	49.0
50489	177.0	118.0
387712	52.0	12.0
387718	0.0	3.0
387715	0.0	1.0
652904	0.0	2.0
101060301	0.0	0.0
387700	167.0	6.0
387707	15.0	2.0
387703	2.0	1.0
107063611	0.0	0.0
100506377	5.0	3.0
100506376	29.0	8.0
107063612	0.0	0.0
101060351	0.0	1.0
375759	1.0	4.0
399726	123.0	151.0
101928969	340.0	105.0
375757	584.0	943.0
387733	2.0	12.0
100533990	7.0	0.0
375743	3898.0	3319.0
100506365	1688.0	960.0
101928971	1.0	0.0
157869	718.0	66.0
143241	37.0	2.0
375748	1235.0	847.0
169841	420.0	311.0
387723	162.0	22.0
375775	1043.0	201.0
100506392	258.0	180.0
399708	0.0	0.0
100506390	0.0	1.0
399706	0.0	0.0
101928989	1.0	1.0
100506394	91.0	21.0
143244	27.0	29.0
387755	11.0	13.0
387751	4282.0	210.0
100533970	118.0	20.0
387758	912.0	247.0
101928991	0.0	0.0
100506380	282.0	123.0
100506385	92.0	49.0
101928999	0.0	0.0
399717	6.0	14.0
387745	19.0	20.0
170850	5.0	13.0
387742	4.0	0.0
387747	3.0	2.0
387748	3.0	0.0
100506334	748.0	1331.0
100533955	23.0	15.0
100533952	2.0	6.0
100506330	33.0	16.0
101928922	0.0	0.0
4804	775.0	115.0
387778	2.0	3.0
4807	12.0	7.0
4808	47.0	7.0
100132201	2.0	1.0
4809	5220.0	9178.0
387775	8.0	0.0
100134869	168.0	278.0
4800	2145.0	3602.0
4801	2982.0	1406.0
4802	3117.0	3925.0
4803	38.0	16.0
133874	35.0	10.0
399774	0.0	7.0
100506328	9.0	8.0
100506325	79.0	186.0
101928931	33.0	10.0
4815	1010.0	60.0
4817	1732.0	3820.0
4818	1498.0	496.0
387763	1709.0	235.0
145853	287.0	274.0
375791	37.0	79.0
145858	0.0	0.0
375790	8130.0	58761.0
4810	328.0	701.0
4811	3255.0	13401.0
4814	2887.0	2665.0
373159	63.0	125.0
100506356	0.0	0.0
101060376	49.0	123.0
399746	0.0	0.0
373156	7629.0	7444.0
157855	0.0	4.0
170825	8.0	0.0
101928941	12.0	0.0
399748	9.0	38.0
4826	90.0	175.0
4828	265.0	2159.0
4829	4.0	2.0
169834	125.0	935.0
145864	1898.0	1767.0
4820	10416.0	3918.0
4821	6.0	0.0
4824	191.0	432.0
4825	8.0	4.0
100506343	5.0	3.0
157848	20.0	1.0
4837	2685.0	1934.0
4838	4.0	4.0
145873	16.0	80.0
4839	2100.0	5064.0
387787	104.0	106.0
100132234	5.0	1.0
4830	881.0	4113.0
4831	2206.0	3564.0
4832	1476.0	1955.0
4833	1834.0	10935.0
4835	1965.0	1274.0
4836	8258.0	10101.0
650236	0.0	0.0
102467146	32.0	29.0
4850	1590.0	1892.0
4848	3769.0	5238.0
4849	2762.0	3954.0
143187	1290.0	1415.0
4841	15533.0	23840.0
4842	306.0	41.0
4843	459.0	37.0
155185	78.0	31.0
155184	0.0	4.0
4846	656.0	193.0
192111	2044.0	3015.0
4860	2710.0	6460.0
4861	58.0	38.0
167153	4064.0	1973.0
192127	0.0	0.0
100421090	1.0	1.0
192128	1.0	0.0
4851	6557.0	8923.0
4852	2.0	0.0
4853	10867.0	6665.0
4854	5324.0	77132.0
100506527	0.0	0.0
100421096	1.0	0.0
4855	3457.0	732.0
100421097	3.0	1.0
4856	396.0	270.0
4857	233.0	34.0
4858	660.0	102.0
100506555	7.0	4.0
4871	0.0	0.0
2210	111.0	31.0
649264	0.0	0.0
2207	7142.0	1645.0
2206	1020.0	192.0
2205	719.0	62.0
101928904	0.0	1.0
2204	61.0	31.0
2203	10838.0	1269.0
2202	14986.0	10761.0
2201	409.0	1238.0
2200	5683.0	3062.0
4862	885.0	2249.0
4863	2551.0	2296.0
4864	5675.0	4646.0
4867	619.0	232.0
2209	742.0	223.0
4868	155.0	0.0
2208	4615.0	4.0
4869	24572.0	13058.0
100506542	22.0	2.0
4880	66.0	0.0
4881	1863.0	134.0
4882	827.0	227.0
4883	764.0	6268.0
2220	2.0	0.0
101928913	35.0	321.0
100506540	30.0	67.0
2218	1174.0	2431.0
2217	13249.0	4157.0
2216	1.0	0.0
2215	1124.0	320.0
2214	12128.0	4206.0
2213	1659.0	377.0
2212	5628.0	2424.0
4874	2.0	0.0
4875	23.0	11.0
4878	14.0	4.0
4879	0.0	0.0
2219	2181.0	221.0
4891	3993.0	4191.0
4892	4.0	2.0
4893	4384.0	3305.0
2232	653.0	800.0
2231	3.0	2.0
2230	1512.0	1901.0
649288	0.0	0.0
2229	1.0	0.0
2228	3.0	1.0
2227	0.0	2.0
204474	0.0	0.0
2224	6144.0	11829.0
2222	11604.0	6893.0
4884	439.0	48.0
4885	21.0	12.0
4886	601.0	10.0
4887	0.0	0.0
4888	27.0	8.0
4889	88.0	0.0
131177	114.0	11.0
2243	172.0	12.0
2242	1848.0	1141.0
2241	1355.0	806.0
649299	0.0	1.0
143162	85.0	3.0
2239	3428.0	1227.0
2237	1315.0	5734.0
2236	0.0	0.0
2235	1606.0	1876.0
4897	416.0	69.0
4898	7519.0	11314.0
4899	1518.0	1248.0
131185	3.0	4.0
2254	118.0	4.0
2253	0.0	0.0
2252	1154.0	167.0
2251	1.0	0.0
2250	0.0	31.0
2249	0.0	0.0
2248	1.0	0.0
2247	449.0	69.0
2246	216.0	120.0
2245	550.0	1639.0
2244	1.0	3.0
100506516	75.0	302.0
2264	1899.0	86.0
348262	2924.0	1379.0
2263	2744.0	2735.0
2262	251.0	4.0
2261	1729.0	19310.0
2260	3822.0	766.0
169792	949.0	379.0
613227	2.0	0.0
2259	276.0	10.0
2258	379.0	53.0
167127	9.0	1.0
2257	43.0	304.0
2256	93.0	597.0
2255	73.0	2.0
100506506	0.0	0.0
348254	2.0	7.0
2275	482.0	1563.0
2274	678.0	6567.0
2273	12616.0	155.0
2272	601.0	110.0
2271	2453.0	2794.0
100132086	0.0	0.0
253430	1081.0	1621.0
2268	6153.0	629.0
2267	9.0	2.0
2266	2623.0	117.0
348249	9.0	0.0
2287	2060.0	3567.0
2286	2607.0	2614.0
2284	0.0	0.0
2283	0.0	0.0
2281	260.0	55.0
2280	15380.0	15966.0
2277	1701.0	16.0
2290	8.0	2.0
348235	1668.0	1783.0
2298	14.0	8.0
2297	15.0	18.0
2296	318.0	2413.0
2295	410.0	978.0
2294	1081.0	199.0
2289	5172.0	3418.0
2288	3338.0	11783.0
2299	3.0	0.0
338879	0.0	1.0
338870	3.0	0.0
652873	3.0	0.0
253461	6923.0	6649.0
338872	8.0	0.0
192134	3.0	1.0
104054213	8.0	1.0
338862	0.0	0.0
338864	0.0	0.0
192146	34.0	80.0
100132121	0.0	0.0
100846978	17.0	18.0
100132124	0.0	0.0
100132132	1.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	2.0	1.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	0.0
100132159	7.0	2032.0
107063536	2.0	1.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	6.0	4.0
399804	240.0	26.0
399806	6.0	2.0
100132163	11.0	8.0
100132166	0.0	0.0
100132169	12.0	3.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	682.0	570.0
399814	0.0	0.0
100132173	0.0	0.0
338917	16.0	0.0
387804	20.0	84.0
375850	0.0	0.0
387837	53.0	6.0
387836	0.0	26.0
100132195	0.0	0.0
121727	0.0	0.0
157753	6.0	2.0
133789	1.0	0.0
101928840	1.0	2.0
100421008	0.0	0.0
100506492	0.0	7.0
613210	0.0	0.0
613211	0.0	0.0
613212	0.0	0.0
100506495	134.0	52.0
101928846	23.0	4.0
387856	79.0	41.0
387853	0.0	0.0
613209	0.0	0.0
121793	12.0	5.0
145767	73.0	56.0
100073347	0.0	0.0
399857	0.0	0.0
100421018	2.0	1.0
145781	86.0	59.0
613204	0.0	0.0
387845	25.0	12.0
145773	275.0	126.0
170712	0.0	0.0
387841	96.0	84.0
100134713	46.0	37.0
387849	14.0	10.0
157773	79.0	11.0
399823	53.0	1.0
131149	0.0	0.0
157777	51.0	48.0
399829	65.0	1.0
101928869	0.0	0.0
399827	0.0	0.0
4904	24397.0	38274.0
4905	2401.0	2044.0
4907	1710.0	393.0
4908	42.0	8.0
4909	104.0	463.0
145788	91.0	83.0
4900	2350.0	233.0
4901	133.0	31.0
4902	19.0	31.0
155100	1.0	1.0
157769	3816.0	5686.0
399839	0.0	0.0
4914	72.0	41.0
4915	4049.0	291.0
387867	31.0	11.0
4916	271.0	36.0
4917	7.0	43.0
4919	690.0	56.0
4910	0.0	0.0
4911	0.0	1.0
4912	0.0	0.0
4913	721.0	938.0
50507	63.0	127.0
399888	5.0	1.0
100421046	0.0	0.0
50506	304.0	2089.0
100421047	0.0	0.0
50509	767.0	335.0
50508	1.0	1.0
157713	5.0	2.0
100506457	23.0	4.0
133746	1575.0	1392.0
100506451	206.0	133.0
4925	4220.0	2427.0
