id	84f524b2-4e5b-46bf-aa8a-81779ab29f90	48a39e37-0380-4465-8311-6c5c6aff522a
2616	270.0	962.0
2615	33948.0	4542.0
406940	0.0	1.0
406942	0.0	0.0
646612	10.0	8.0
406941	1.0	0.0
406944	0.0	0.0
406943	1.0	0.0
100996876	0.0	0.0
2625	658.0	814.0
2624	6839.0	383.0
2623	71.0	16.0
2622	2572.0	1047.0
2621	32223.0	7356.0
2620	99.0	36.0
406935	9.0	3.0
406934	0.0	0.0
646603	1.0	18.0
406937	0.0	0.0
406936	0.0	0.0
2629	5027.0	4338.0
406939	0.0	0.0
646609	2.0	1.0
2628	1016.0	991.0
406938	0.0	0.0
2627	4557.0	942.0
2626	4.0	5.0
406931	0.0	0.0
406930	0.0	0.0
406933	4.0	0.0
406932	0.0	1.0
646620	1.0	0.0
2636	0.0	2.0
2635	5229.0	4099.0
2634	9164.0	11241.0
2633	7337.0	9471.0
2632	1817.0	3286.0
2631	5073.0	5351.0
2630	92.0	132.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	6.0	1.0
406928	0.0	0.0
2639	1484.0	1600.0
406927	0.0	0.0
646619	1.0	1.0
2638	2.0	2.0
2637	4.0	40.0
406929	0.0	0.0
646630	2.0	0.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	1614.0	1996.0
2647	2498.0	1018.0
2646	11.0	28.0
2645	22.0	23.0
2644	1095.0	105.0
2643	2094.0	1021.0
2642	1.0	2.0
2641	2.0	0.0
406913	21.0	0.0
646627	9.0	185.0
406912	1.0	0.0
646625	0.0	0.0
406915	0.0	1.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	695.0	212.0
406919	0.0	0.0
2648	1487.0	2002.0
406918	0.0	0.0
646641	0.0	0.0
646640	2.0	0.0
646643	2.0	0.0
406911	0.0	0.0
406910	0.0	0.0
2661	21.0	21.0
2660	5.0	1.0
2658	7.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	190.0	252.0
2652	0.0	0.0
2651	2250.0	636.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	0.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	68.0	10.0
2672	297.0	393.0
106144578	0.0	0.0
2671	1148.0	663.0
2670	14.0	10.0
106144575	3.0	0.0
2669	3274.0	12850.0
2668	6.0	46.0
2667	0.0	0.0
100874529	1.0	3.0
2665	17590.0	12083.0
2664	12695.0	6285.0
2662	3318.0	14.0
100874524	11.0	1.0
100874523	0.0	0.0
100129743	3.0	1.0
100874522	0.0	0.0
100874528	0.0	5.0
100129738	3.0	1.0
100129739	3.0	2.0
100129736	0.0	1.0
100130721	0.0	0.0
2683	29316.0	27644.0
106144568	2.0	0.0
2681	1855.0	280.0
2679	21.0	19.0
2678	2893.0	1829.0
100874519	0.0	0.0
2677	6147.0	6107.0
100874518	0.0	0.0
2676	61.0	36.0
2675	672.0	124.0
2674	2103.0	279.0
2673	8694.0	8963.0
101056700	18.0	15.0
100874512	0.0	0.0
100874511	2.0	1.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	0.0
100874516	1.0	1.0
100130718	0.0	0.0
100874515	3.0	0.0
100130717	12.0	9.0
100874514	0.0	0.0
100129727	115.0	5.0
100129726	19.0	17.0
100129723	0.0	0.0
100129722	7.0	1.0
2694	0.0	0.0
2693	1.0	0.0
2692	10.0	2.0
2691	1.0	0.0
2690	931.0	3541.0
2689	0.0	0.0
2688	7.0	1.0
2687	2060.0	9650.0
2686	2447.0	1235.0
100130708	0.0	0.0
100129716	60.0	23.0
106144540	0.0	12.0
100874531	0.0	0.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	3.0	0.0
106144542	0.0	4.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	6.0	7.0
106144538	12.0	16.0
2697	27028.0	64358.0
106144539	0.0	0.0
2696	141.0	85.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	0.0	0.0
284131	1521.0	570.0
115509	1510.0	757.0
259197	191.0	31.0
284129	1346.0	611.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	9.0	4.0
106144595	2.0	6.0
286749	69.0	23.0
106144598	0.0	0.0
106144599	0.0	0.0
284119	88644.0	35424.0
284116	14.0	71.0
284114	880.0	575.0
284111	10.0	56.0
284110	91.0	109.0
259173	5610.0	454.0
106144584	93.0	8.0
286753	7.0	2.0
106144585	0.0	3.0
106144586	12.0	8.0
284106	2254.0	724.0
284100	2.0	3.0
284184	729.0	605.0
127544	4722.0	9072.0
23443	2936.0	1371.0
115557	975.0	1201.0
127540	0.0	0.0
23446	10167.0	9793.0
115560	310.0	193.0
23440	0.0	0.0
127534	8.0	115.0
139538	0.0	0.0
23452	7161.0	16469.0
441459	3.0	33.0
441457	41.0	10.0
23456	1849.0	994.0
115548	6437.0	1096.0
23457	345.0	491.0
441452	6.0	0.0
441461	33.0	5.0
152503	12136.0	10621.0
23450	14172.0	14967.0
23451	24138.0	13915.0
139542	4.0	3.0
284167	109.0	100.0
23428	8651.0	33249.0
284161	203.0	72.0
23429	7953.0	2709.0
100130799	0.0	0.0
23420	3461.0	14873.0
23421	428.0	397.0
23423	4333.0	11854.0
23424	2696.0	543.0
23426	107.0	447.0
152519	308.0	404.0
152518	711.0	603.0
441490	0.0	0.0
23438	2031.0	1751.0
23439	1.0	1.0
100130786	0.0	0.0
23430	42.0	5.0
100130785	1.0	1.0
23431	1357.0	1465.0
23432	2325.0	1974.0
23433	5384.0	5727.0
441478	373.0	263.0
23434	2.0	0.0
23435	7837.0	5406.0
441476	6.0	2.0
23436	0.0	0.0
441484	1.0	1.0
441481	14.0	19.0
140545	203.0	153.0
100129795	0.0	2.0
139562	0.0	0.0
100129792	337.0	172.0
100129794	84.0	23.0
100129793	1.0	0.0
23405	7437.0	6494.0
23406	19607.0	17360.0
23408	1295.0	522.0
23409	83.0	85.0
100130776	457.0	1165.0
100130775	2.0	2.0
441425	3.0	0.0
23400	4770.0	4528.0
100130771	113.0	47.0
23401	1410.0	554.0
23403	1340.0	794.0
441420	0.0	0.0
23404	1362.0	988.0
127579	29.0	10.0
100129784	0.0	0.0
100129781	12.0	50.0
100129782	0.0	0.0
23416	129.0	114.0
23417	1729.0	802.0
23418	31.0	7.0
100129777	0.0	0.0
441416	60.0	3.0
23410	1943.0	1673.0
23411	2918.0	1132.0
23412	954.0	708.0
23413	1382.0	4396.0
441410	0.0	0.0
23414	1410.0	672.0
23415	23.0	28.0
100129772	0.0	0.0
100130758	44.0	34.0
100130756	0.0	1.0
100129769	0.0	0.0
441442	0.0	0.0
100874509	4.0	1.0
100874508	0.0	0.0
100874507	2.0	1.0
115584	7.0	3.0
379024	0.0	0.0
379025	3339.0	1013.0
100874502	0.0	1.0
100874501	0.0	0.0
100874500	0.0	1.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	1.0	0.0
100874504	0.0	0.0
100874503	4.0	0.0
284196	0.0	41.0
284194	17.0	6.0
139516	1.0	0.0
100129755	0.0	0.0
100130742	26.0	14.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	13.0	4.0
441432	0.0	0.0
441430	1.0	0.0
115572	6205.0	1516.0
379011	0.0	0.0
379012	0.0	0.0
379013	0.0	1.0
284186	77.0	10.0
284185	130.0	2.0
646531	40.0	44.0
100463285	5.0	5.0
84328	1871.0	1160.0
84327	2793.0	787.0
84329	1091.0	445.0
84324	139.0	80.0
84326	2501.0	1354.0
84320	1990.0	1865.0
100500797	0.0	0.0
646527	3.0	1.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	278.0	393.0
100499227	56.0	21.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	15.0	21.0
127495	35.0	16.0
84309	1622.0	1324.0
84317	4837.0	2304.0
84316	2041.0	867.0
84319	795.0	892.0
84318	462.0	399.0
84313	2842.0	2711.0
84312	865.0	599.0
84315	976.0	478.0
84314	1131.0	530.0
646538	1.0	1.0
343069	0.0	1.0
84311	1980.0	1354.0
84310	5091.0	1873.0
343068	0.0	0.0
343066	0.0	0.0
100996939	184.0	93.0
23386	10505.0	7986.0
23387	5483.0	2593.0
23389	13828.0	7935.0
441400	1.0	9.0
100996930	5.0	2.0
201853	45.0	1003.0
23380	5569.0	2497.0
23381	9931.0	3632.0
23382	21707.0	2660.0
23383	6351.0	3272.0
23384	4496.0	2232.0
23385	15312.0	17074.0
106866914	0.0	0.0
84342	1906.0	1431.0
106866913	11.0	7.0
84343	1781.0	1061.0
60370	2933.0	2027.0
84340	1489.0	1339.0
106866915	0.0	0.0
646567	1.0	3.0
100996928	7.0	3.0
23397	80.0	852.0
23398	1657.0	709.0
23399	9229.0	5678.0
23390	2576.0	1375.0
23392	10623.0	5933.0
84335	3606.0	5381.0
23394	10031.0	6991.0
84334	922.0	871.0
23395	1584.0	1592.0
84337	3368.0	2358.0
84336	2743.0	1539.0
23396	7877.0	5921.0
60386	610.0	354.0
84331	1078.0	464.0
60385	42.0	44.0
84330	974.0	398.0
84333	7105.0	2007.0
84332	120.0	5.0
152485	1756.0	3166.0
646575	0.0	0.0
646572	9.0	6.0
343045	0.0	0.0
646577	1.0	0.0
646576	657.0	38.0
23365	29933.0	12793.0
23366	758.0	331.0
23367	17360.0	14600.0
23368	5312.0	1523.0
23369	12503.0	9902.0
23360	3681.0	2576.0
23361	4178.0	2534.0
140432	1.0	0.0
23362	2398.0	4280.0
23363	4084.0	4450.0
84364	9629.0	6905.0
84366	0.0	0.0
84365	2168.0	1144.0
343035	35.0	2.0
139452	0.0	0.0
646583	1.0	1.0
23376	3096.0	2827.0
23378	1455.0	1014.0
23379	5069.0	6659.0
646581	4.0	0.0
23370	1250.0	621.0
23371	29419.0	3448.0
23373	2301.0	751.0
100499261	1.0	0.0
646597	1.0	0.0
646595	6.0	15.0
100499258	0.0	0.0
23344	18512.0	11793.0
23345	27867.0	3415.0
201895	11539.0	4277.0
23347	5936.0	3009.0
646592	0.0	0.0
23348	27821.0	4748.0
23349	63.0	136.0
140453	2.0	0.0
23341	2560.0	1939.0
140456	13.0	4.0
140458	8.0	7.0
100499252	10.0	22.0
140459	2157.0	1533.0
100499251	0.0	1.0
23353	9808.0	6842.0
23354	938.0	1952.0
23355	3103.0	2842.0
23357	2762.0	2143.0
23358	7343.0	4584.0
23359	835.0	56.0
140460	1572.0	895.0
140461	2557.0	1350.0
140462	494.0	52.0
23350	5526.0	2571.0
140464	0.0	0.0
23351	7388.0	6397.0
140465	1134.0	1931.0
23352	19075.0	18507.0
140467	4333.0	2706.0
140468	2.0	2.0
140469	26.0	1051.0
84376	5763.0	6371.0
2702	6758.0	2123.0
2701	2329.0	314.0
2700	7.0	50.0
2709	14.0	1648.0
2707	304.0	1793.0
2706	114.0	31964.0
2705	293.0	4.0
2703	0.0	0.0
345651	2.0	13.0
2712	0.0	0.0
106866981	0.0	0.0
2710	1881.0	757.0
106866980	0.0	0.0
2719	16306.0	749.0
2717	1798.0	1206.0
50964	26.0	28.0
345643	4.0	21.0
345645	1.0	0.0
286826	275.0	333.0
286827	173.0	507.0
286828	0.0	0.0
59307	3584.0	673.0
2720	8597.0	7553.0
2729	1482.0	3348.0
100500737	0.0	0.0
345630	6.0	14.0
2735	252.0	132.0
2734	24960.0	45791.0
2733	3524.0	1767.0
2732	0.0	6.0
2731	49.0	362.0
2730	2176.0	2466.0
2739	10019.0	6291.0
2738	701.0	390.0
2737	1972.0	7617.0
2736	595.0	623.0
106144534	1.0	0.0
106144535	0.0	0.0
106144536	0.0	0.0
106144537	0.0	9.0
106144530	7.0	0.0
106144531	0.0	0.0
106144532	9.0	3.0
106144533	0.0	1.0
2746	14131.0	8396.0
2745	3694.0	1220.0
2744	11586.0	7061.0
2743	360.0	445.0
60314	2570.0	1563.0
2742	1.0	3.0
60313	10915.0	6340.0
106144527	0.0	0.0
2741	1.0	0.0
259217	517.0	1240.0
60312	3941.0	7666.0
106144528	5.0	1.0
2740	33.0	5.0
106144529	7.0	1.0
259215	29.0	0.0
2749	76.0	63.0
345611	9.0	26.0
50999	9736.0	3869.0
2747	144.0	87.0
259236	160.0	14.0
2760	10997.0	14790.0
106144524	0.0	1.0
259234	0.0	0.0
106144526	4.0	2.0
259232	402.0	482.0
259230	6220.0	1347.0
59339	5790.0	7150.0
59338	9035.0	3933.0
59335	3.0	1.0
2752	111418.0	29497.0
59336	0.0	4.0
2750	0.0	0.0
2771	56993.0	26878.0
59342	11940.0	21190.0
59341	240.0	1802.0
2770	2209.0	3523.0
59344	2.0	94.0
59343	4213.0	3936.0
59340	10.0	18.0
84306	261.0	298.0
2768	9379.0	9359.0
2767	12529.0	6605.0
59349	3326.0	2728.0
84305	2244.0	931.0
2766	1120.0	140.0
2765	0.0	1.0
84307	2161.0	851.0
84302	1535.0	790.0
2764	8038.0	4865.0
59345	4259.0	3194.0
84301	3365.0	3107.0
2762	841.0	1125.0
84304	1339.0	1451.0
59348	762.0	333.0
84303	1195.0	566.0
59347	0.0	4.0
2761	0.0	0.0
84300	1188.0	1756.0
646508	0.0	0.0
2769	2786.0	4698.0
646507	0.0	0.0
646520	0.0	1.0
2782	43948.0	32805.0
59353	305.0	250.0
2781	480.0	47.0
59352	511.0	47.0
2780	0.0	0.0
59351	3.0	0.0
59350	868.0	9304.0
2779	2.0	5.0
2778	83470.0	59223.0
2777	56.0	22.0
2776	19241.0	4161.0
2775	392.0	325.0
2774	529.0	162.0
2773	8189.0	5591.0
60343	3685.0	1905.0
2772	1.0	1.0
100129627	0.0	0.0
100130613	1.0	3.0
105370308	0.0	1.0
2793	303.0	126.0
100379584	0.0	0.0
2792	0.0	315.0
2791	8282.0	924.0
2790	1141.0	485.0
105369316	2.0	0.0
2789	0.0	0.0
2788	1983.0	416.0
2787	7399.0	3114.0
2786	33.0	375.0
441194	235.0	224.0
2785	6.0	10.0
2784	26.0	133.0
2783	23409.0	13547.0
441191	1245.0	1021.0
100129622	3.0	1.0
100130606	1.0	2.0
286410	1816.0	1236.0
100130603	0.0	0.0
286411	29.0	16.0
100130600	738.0	279.0
100379571	276.0	93.0
441177	0.0	0.0
2799	27974.0	21187.0
2798	5.0	51.0
2797	6.0	0.0
2796	67.0	29.0
2794	7982.0	5131.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	1.0	0.0
100129604	0.0	0.0
286430	1.0	0.0
105369343	6.0	0.0
286436	1.0	3.0
100379592	8.0	6.0
441154	2.0	0.0
441151	1.0	507.0
441150	371.0	173.0
191585	6.0	5.0
105370357	0.0	0.0
441133	1.0	2.0
100142659	60.0	33.0
100379564	0.0	0.0
441168	474.0	560.0
441166	22.0	35.0
101730217	5.0	8.0
441161	14.0	4.0
441160	11.0	3.0
646498	0.0	0.0
441108	870.0	213.0
23562	9.0	1261.0
23563	5.0	3.0
359948	14681.0	8290.0
23564	6713.0	1999.0
23566	433.0	962.0
100130693	2.0	1.0
23567	839.0	513.0
23568	827.0	771.0
23569	1424.0	7.0
23560	3857.0	2894.0
286494	3.0	0.0
286495	552.0	151.0
286499	7.0	121.0
100130687	0.0	1.0
23576	10338.0	1708.0
117608	348.0	222.0
100129690	2.0	1.0
100129696	16.0	6.0
100129692	3.0	0.0
100129694	0.0	0.0
23548	1170.0	980.0
23549	6598.0	4024.0
100130677	0.0	4.0
100130676	0.0	0.0
23541	495.0	1691.0
23542	484.0	939.0
23543	9505.0	13632.0
130612	187.0	490.0
23544	62.0	4.0
130617	1905.0	995.0
100130671	0.0	0.0
23545	2240.0	1031.0
441124	144.0	73.0
23546	3.0	5.0
441123	1.0	0.0
23547	94.0	17.0
441131	0.0	0.0
23559	955.0	498.0
23551	386.0	4727.0
23552	802.0	341.0
23553	0.0	34.0
23554	8820.0	171.0
23555	6785.0	2052.0
100130660	1.0	3.0
23556	2060.0	1979.0
23557	2128.0	1330.0
23558	21493.0	8213.0
23550	8555.0	4791.0
23526	8927.0	2562.0
23527	5410.0	4827.0
23528	2442.0	3456.0
286442	12.0	18.0
23529	1105.0	241.0
129642	3540.0	2604.0
286444	9.0	23.0
100129669	0.0	0.0
100463482	2.0	1.0
23520	1.0	0.0
23521	84159.0	47849.0
23522	5717.0	2002.0
23523	11399.0	8739.0
23524	61514.0	29756.0
359996	0.0	0.0
115004	570.0	1238.0
100129664	0.0	0.0
100463487	1.0	0.0
100463486	20.0	25.0
100463489	0.0	0.0
100463488	2.0	1.0
100129662	9.0	1.0
286451	6480.0	3546.0
23538	0.0	0.0
23539	19.0	29.0
23530	5096.0	10942.0
23531	1667.0	3524.0
100130640	0.0	0.0
23532	10.0	3649.0
23533	4686.0	2157.0
359997	0.0	0.0
23534	7039.0	7018.0
23536	1733.0	1953.0
100463498	26.0	10.0
100129654	1.0	12.0
286460	134.0	373.0
100129650	1.0	1.0
23504	285.0	64.0
100499416	0.0	0.0
23505	6961.0	8475.0
100499417	0.0	0.0
23506	3527.0	1585.0
286464	111.0	130.0
100130637	0.0	0.0
23507	3013.0	2844.0
100130636	0.0	0.0
23508	1961.0	310.0
23509	5845.0	13440.0
286467	5.0	43.0
100129647	0.0	0.0
100130631	0.0	0.0
23500	8709.0	1231.0
100499418	0.0	0.0
23503	5077.0	3694.0
100129641	9.0	4.0
100129640	2.0	5.0
286472	0.0	2.0
23515	2976.0	3122.0
345275	174.0	8.0
100499405	289.0	157.0
23516	4629.0	13886.0
23517	4975.0	2204.0
100130626	0.0	0.0
23518	1541.0	3153.0
102465752	0.0	0.0
23519	1.0	1.0
345274	46.0	101.0
100130621	22.0	8.0
23510	5680.0	2182.0
23511	7696.0	5220.0
23512	3222.0	2694.0
23513	5998.0	6111.0
23514	6902.0	2317.0
100129631	2.0	6.0
129607	1772.0	411.0
129563	2378.0	1665.0
431704	0.0	0.0
117579	12.0	0.0
130557	1398.0	1059.0
431705	9.0	5.0
431707	0.0	4.0
129560	1.0	1.0
117583	4345.0	1437.0
84449	1038.0	421.0
84448	620.0	333.0
117584	3090.0	1210.0
84445	5773.0	5560.0
84444	5696.0	2787.0
84447	7335.0	7106.0
84446	122.0	562.0
84441	4469.0	3144.0
84440	4517.0	2379.0
84443	203.0	52.0
646405	7.0	10.0
646409	1.0	0.0
117581	377.0	431.0
130560	0.0	0.0
646424	5.0	0.0
84437	1860.0	628.0
84439	355.0	945.0
60489	1221.0	1600.0
60488	2924.0	2669.0
84433	1033.0	769.0
60487	684.0	376.0
84436	993.0	412.0
84435	42.0	21.0
60485	3672.0	2703.0
60484	30.0	16.0
84432	0.0	1.0
60482	30.0	0.0
60481	12530.0	12071.0
130576	86.0	53.0
130574	58.0	95.0
84467	456.0	53.0
84466	10.0	5.0
60496	2640.0	1772.0
60495	420.0	493.0
60494	87.0	54.0
84465	704.0	18.0
84464	1125.0	1029.0
60493	2098.0	638.0
60492	1941.0	1672.0
60491	1092.0	912.0
60490	871.0	389.0
84461	1543.0	1149.0
84460	880.0	98.0
646442	1.0	3.0
129530	40.0	33.0
129531	685.0	537.0
130589	2542.0	1731.0
201501	1150.0	1751.0
84456	528.0	606.0
84455	372.0	222.0
84458	1295.0	1371.0
84457	13.0	148.0
84450	1998.0	1118.0
646457	3.0	2.0
100500870	0.0	0.0
100500872	0.0	0.0
201514	891.0	760.0
201516	6.0	46.0
646450	69.0	45.0
23480	2377.0	2189.0
105416157	160.0	185.0
23481	6027.0	7121.0
23483	677.0	394.0
23484	5995.0	1812.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	0.0	2.0
646467	29.0	11.0
100500860	0.0	0.0
96459	2666.0	1745.0
100500861	0.0	0.0
23498	774.0	529.0
23499	66564.0	26350.0
23491	372.0	117.0
23492	9885.0	1302.0
23493	176.0	123.0
23495	68.0	56.0
100500862	0.0	0.0
100500863	0.0	0.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	18.0	4.0
100500866	0.0	1.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	1.0	1.0
23463	9292.0	9460.0
394217	0.0	1.0
23464	441.0	2376.0
130535	1683.0	1057.0
23466	10179.0	8665.0
23467	1059.0	1961.0
23468	10167.0	9746.0
23469	7149.0	4726.0
2801	7640.0	6001.0
2800	2145.0	1095.0
23460	1479.0	1158.0
23461	1209.0	621.0
23462	3904.0	749.0
100500895	7.0	1.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	6245.0	13337.0
100500898	0.0	0.0
2805	3139.0	3945.0
100500899	0.0	0.0
2804	12940.0	9692.0
2803	9182.0	5295.0
2802	9388.0	10411.0
130540	106.0	18.0
646486	3.0	1.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	2683.0	2677.0
23475	1503.0	922.0
23476	12097.0	9027.0
23478	8835.0	6649.0
23479	8223.0	2965.0
646480	1.0	3.0
2812	0.0	0.0
2811	303.0	59.0
2810	13994.0	48164.0
23471	30633.0	14959.0
23473	2681.0	1506.0
100500884	0.0	0.0
2819	9615.0	56.0
100500885	0.0	0.0
84498	4122.0	1861.0
100500886	0.0	0.0
2817	6198.0	34416.0
100500888	0.0	0.0
2815	127.0	2.0
100500889	2.0	0.0
2814	53.0	15.0
2813	2.0	0.0
2823	6729.0	18.0
2822	154.0	83.0
2821	17521.0	33249.0
100500839	0.0	0.0
2820	5102.0	2646.0
201562	6032.0	5315.0
100379623	0.0	1.0
2829	349.0	249.0
100500831	0.0	0.0
2828	2599.0	534.0
2827	143.0	174.0
100500833	12.0	6.0
2826	73.0	48.0
100500834	0.0	0.0
2825	25.0	482.0
100500835	0.0	1.0
2824	3572.0	985.0
100500836	0.0	0.0
727699	266.0	0.0
2834	1.0	0.0
100500826	2.0	2.0
2833	425.0	204.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	2.0	0.0
2831	0.0	130.0
100500829	1.0	0.0
60401	188.0	61.0
2830	1.0	0.0
100500820	0.0	0.0
100500821	0.0	1.0
2838	19.0	8.0
100500822	0.0	0.0
2837	2.0	18.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	16.0	0.0
100500825	0.0	0.0
100500850	21.0	2.0
2845	5.0	3.0
100500859	0.0	0.0
2844	1.0	1.0
2843	125.0	3.0
2842	13.0	85.0
2841	63.0	22.0
60412	6645.0	10970.0
2840	277.0	10.0
100500851	0.0	0.0
100500854	12.0	2.0
2849	3.0	1.0
100500855	0.0	0.0
2848	40.0	12.0
394261	15.0	0.0
2847	11.0	249.0
347933	3.0	1.0
100500857	2.0	2.0
2846	10.0	34.0
100500858	0.0	0.0
394263	259.0	8.0
2856	1.0	2.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	5.0	6.0
201595	13853.0	10881.0
2852	2597.0	175.0
2850	352.0	72.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	172.0	163.0
100500846	0.0	0.0
2857	890.0	328.0
100500847	0.0	0.0
2870	4991.0	2816.0
107105261	0.0	0.0
2867	520.0	87.0
107105265	0.0	0.0
60437	487.0	71.0
2866	2.0	1.0
107105264	0.0	6.0
60436	1931.0	4833.0
2865	12.0	5.0
107105263	1.0	0.0
2864	1.0	1.0
107105262	0.0	0.0
2863	564.0	136.0
2862	4.0	9.0
2861	68.0	125.0
347918	593.0	503.0
107105266	3.0	0.0
2869	12381.0	1379.0
2868	463.0	515.0
2880	1.0	0.0
60439	0.0	0.0
107105254	0.0	0.0
2878	139428.0	3159.0
2877	82.0	107.0
107105253	5.0	0.0
2876	16908.0	8955.0
2875	22.0	82.0
2874	284.0	113.0
2873	7213.0	6286.0
2872	26820.0	12109.0
107105256	0.0	0.0
2871	20.0	10.0
347902	4223.0	2847.0
107105259	0.0	0.0
2879	17995.0	12188.0
727682	0.0	0.0
727684	3.0	1.0
2892	75.0	134.0
2891	2.0	503.0
2890	3284.0	1322.0
727686	0.0	0.0
84419	117.0	979.0
2889	18830.0	10874.0
100500815	0.0	0.0
2888	141.0	20.0
100500816	0.0	0.0
2887	3992.0	1031.0
100500817	0.0	0.0
2886	1520.0	802.0
100500818	1.0	0.0
2885	19126.0	10210.0
100500819	4.0	1.0
2884	12.0	12.0
2882	567.0	2652.0
100642175	68.0	4.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	83.0	0.0
100500813	0.0	0.0
100500814	0.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	5.0	79.0
2899	266.0	5.0
84418	9283.0	1959.0
2898	39.0	55.0
60468	826.0	1329.0
84417	685.0	22.0
2897	35.0	41.0
2896	100549.0	56419.0
60467	0.0	0.0
100500808	0.0	0.0
2895	49.0	45.0
100500809	0.0	0.0
2894	636.0	143.0
2893	4.0	8.0
100500801	0.0	0.0
100500802	10.0	3.0
100500803	0.0	0.0
23603	28526.0	14917.0
100129507	0.0	0.0
23604	6609.0	252.0
23605	0.0	0.0
23606	0.0	0.0
23607	5858.0	4401.0
23608	9765.0	7799.0
23609	2714.0	1676.0
286527	9.0	27.0
286528	0.0	0.0
23600	371.0	1283.0
23601	527.0	1253.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	1.0	1.0
23614	0.0	0.0
23615	10.0	6.0
23616	1904.0	5889.0
286530	926.0	696.0
23617	0.0	0.0
23619	2.0	0.0
23612	7331.0	7114.0
23613	4862.0	2398.0
286544	79.0	1019.0
286550	0.0	0.0
286554	0.0	0.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	3.0
441273	33.0	21.0
100463528	0.0	0.0
441272	523.0	295.0
100379667	0.0	0.0
100288998	0.0	0.0
441263	62.0	38.0
441261	0.0	5.0
100288984	0.0	0.0
441295	114.0	41.0
441294	14.0	3.0
100463500	1.0	0.0
100288979	0.0	1.0
286512	2.0	2.0
286514	0.0	3.0
60625	1240.0	555.0
441282	3.0	852.0
646377	0.0	0.0
100130579	2.0	1.0
646379	0.0	2.0
646378	2.0	0.0
23683	5305.0	4453.0
404281	59.0	49.0
100130572	0.0	0.0
646370	3.0	3.0
23682	607.0	2956.0
100129587	0.0	0.0
100129583	276.0	15.0
100129584	0.0	0.0
441218	3.0	2.0
100130566	1.0	7.0
100130564	1.0	1.0
100130562	1035.0	617.0
100130561	136.0	156.0
441212	238.0	228.0
646382	0.0	0.0
100129570	1.0	2.0
404266	163.0	77.0
100130557	49.0	25.0
100130555	0.0	0.0
646390	0.0	0.0
441246	22.0	26.0
23666	405.0	328.0
23667	5.0	1.0
646392	0.0	1.0
23668	7.0	3.0
441251	1.0	0.0
441250	148.0	87.0
23660	1400.0	1320.0
100129564	0.0	0.0
100129566	0.0	1.0
100129561	2.0	2.0
100130549	2.0	1.0
130500	0.0	0.0
100129557	0.0	0.0
23673	11742.0	3307.0
441238	18.0	5.0
130502	311.0	137.0
23676	1.0	9.0
130507	4840.0	3298.0
23677	10953.0	7332.0
441234	0.0	0.0
23678	811.0	474.0
23679	1.0	1.0
23670	23000.0	7966.0
23671	29.0	10.0
100129556	1.0	0.0
100129555	8.0	1.0
23647	4327.0	2788.0
23648	5080.0	3128.0
100130539	12.0	1.0
23649	1104.0	1251.0
129521	0.0	0.0
100130535	0.0	0.0
23640	3068.0	2652.0
23641	1993.0	1680.0
23642	764.0	1406.0
23643	558.0	568.0
23644	4360.0	3378.0
23645	23864.0	7189.0
