id	c3479764-edbf-49ba-afd0-9d7981b715c0	9f78aa72-143a-4277-bfdf-e1677822f8b7
147495	1895.0	645.0
100421629	0.0	0.0
8989	17.0	36.0
6326	63.0	1710.0
8987	313.0	96.0
6328	78.0	137.0
91624	1923.0	925.0
6327	591.0	78.0
8988	93.0	19.0
6329	20.0	74.0
642946	66.0	127.0
6340	706.0	32.0
6342	6552.0	3209.0
6341	1088.0	2607.0
6344	794.0	71.0
100421633	0.0	0.0
6343	20.0	61.0
100421634	0.0	1.0
6346	2.0	2.0
6345	216.0	53.0
100421638	0.0	0.0
642958	1.0	0.0
642959	0.0	2.0
6337	7325.0	19612.0
642952	0.0	0.0
6336	6.0	2.0
6339	51.0	87.0
91614	42.0	169.0
8999	505.0	30.0
6338	2056.0	210.0
642954	14.0	7.0
6351	3545.0	449.0
6352	4509.0	1445.0
6355	436.0	364.0
6354	19.0	45.0
6357	500.0	70.0
6356	390.0	43.0
100421528	0.0	0.0
6348	3380.0	436.0
6347	19227.0	1523.0
196394	166.0	126.0
6362	32050.0	3988.0
6361	62.0	7.0
6364	1755.0	31.0
6363	1015.0	255.0
100421533	18.0	33.0
6366	3415.0	2703.0
100421535	0.0	0.0
6368	453.0	6.0
6367	266.0	144.0
101928337	0.0	15.0
6360	10.0	1.0
255349	3.0	4.0
6359	21.0	0.0
6358	874.0	41.0
6373	207.0	280.0
101928340	3.0	1.0
6372	184.0	6.0
100421542	0.0	0.0
6375	102.0	114.0
6374	913.0	23.0
100421545	8.0	24.0
6376	14442.0	3159.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	5.0	6.0
255313	0.0	0.0
196374	6.0	127.0
6369	46.0	6.0
6383	3413.0	6481.0
6386	20886.0	7388.0
6385	22320.0	2100.0
6388	1899.0	2281.0
6387	10178.0	3306.0
6389	4389.0	10228.0
255330	0.0	0.0
6382	15086.0	109352.0
102724246	4.0	7.0
255324	39.0	3.0
196385	101.0	37.0
196383	4102.0	1683.0
100421550	1.0	0.0
6397	9600.0	4353.0
100421565	0.0	0.0
6396	5302.0	5213.0
100421566	1.0	0.0
6399	330.0	760.0
6398	2731.0	716.0
6391	3236.0	8967.0
6390	2589.0	3159.0
6392	2529.0	5632.0
282997	112.0	82.0
282996	72.0	29.0
100134229	352.0	878.0
282991	1762.0	2607.0
100421560	0.0	0.0
100421577	17.0	10.0
100421579	2.0	4.0
255394	638.0	511.0
102724224	9.0	8.0
54600	0.0	3.0
54602	1206.0	1721.0
282980	0.0	0.0
54606	1853.0	4181.0
100421572	0.0	0.0
100421588	1.0	11.0
100421589	22.0	16.0
282974	595.0	432.0
282973	32.0	601.0
54619	370.0	646.0
100421581	2.0	9.0
196335	2.0	29.0
100421582	1.0	12.0
54617	2248.0	3251.0
100421598	0.0	0.0
100421599	0.0	0.0
255374	62.0	150.0
282969	654.0	277.0
102724201	0.0	0.0
282966	2.0	1.0
54622	1247.0	1098.0
100134259	44.0	21.0
54621	1215.0	1866.0
54620	873.0	2875.0
54626	305.0	532.0
54625	5376.0	8307.0
54623	4010.0	5825.0
54629	1623.0	2503.0
54627	80.0	289.0
27005	909.0	3075.0
27006	5.0	4.0
27000	835.0	2667.0
27004	3.0	15.0
27018	2995.0	16332.0
27019	19.0	6.0
400591	0.0	1.0
27010	531.0	175.0
27012	2.0	1.0
27013	4233.0	2763.0
400581	4.0	2.0
400578	189.0	11.0
400569	717.0	634.0
400566	72.0	171.0
389715	0.0	0.0
100313829	0.0	0.0
390729	2.0	2.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	34.0	106.0
389730	0.0	0.0
100038246	0.0	3.0
389727	0.0	0.0
91775	2375.0	4680.0
390872	0.0	0.0
390874	1.0	7.0
654835	0.0	0.0
400759	235.0	641.0
400757	2.0	2.0
125997	0.0	0.0
389874	0.0	0.0
389873	0.0	1.0
400752	24.0	101.0
137994	220.0	175.0
642843	1.0	1.0
91768	2686.0	1107.0
64151	111.0	1708.0
64150	174.0	35.0
64168	292.0	58.0
64167	3775.0	1283.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	1512.0	2625.0
400746	965.0	60.0
400745	11.0	84.0
389866	25.0	41.0
150962	551.0	407.0
64175	2912.0	2779.0
162968	62.0	113.0
64174	1453.0	157.0
162966	242.0	645.0
162967	537.0	1123.0
162962	201.0	395.0
162963	111.0	269.0
125981	4.0	6.0
149992	0.0	0.0
390856	0.0	0.0
390858	6.0	5.0
27187	0.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	501.0	250.0
149986	1640.0	3092.0
147323	1.0	11.0
326293	3.0	3.0
100313839	0.0	0.0
389898	1.0	1.0
100313837	0.0	0.0
326295	0.0	1.0
27189	0.0	3.0
100313838	0.0	0.0
326294	0.0	8.0
125972	1.0	0.0
642864	0.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	74.0	163.0
27183	2737.0	4552.0
64170	508.0	274.0
642869	0.0	3.0
27180	868.0	246.0
27181	545.0	372.0
64172	209.0	921.0
100313830	0.0	0.0
375248	74.0	212.0
91782	2303.0	3641.0
27197	27.0	13.0
147339	1231.0	2076.0
27198	17.0	11.0
27195	0.0	0.0
125965	11.0	88.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	13.0	55.0
400720	170.0	588.0
149998	0.0	5.0
389884	0.0	0.0
326286	0.0	0.0
27190	6.0	8.0
64180	18.0	863.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	14.0	7.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	5.0	7.0
387264	5.0	33.0
387263	991.0	2441.0
206412	5.0	36.0
27164	4.0	157.0
27165	31.0	363.0
27163	1740.0	675.0
400799	1.0	0.0
400798	5.0	70.0
27166	1899.0	1952.0
400797	0.0	0.0
326272	0.0	0.0
326275	0.0	1.0
326277	0.0	0.0
326279	1.0	3.0
27160	1.0	0.0
27161	2213.0	5008.0
326278	4.0	3.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	2.0	0.0
387254	0.0	0.0
400793	518.0	1306.0
150928	59.0	79.0
27175	654.0	730.0
149934	0.0	0.0
27173	7495.0	10887.0
150921	54.0	27.0
27179	0.0	8.0
27177	0.0	63.0
27178	1.0	8.0
341883	0.0	24.0
341880	0.0	2.0
27170	0.0	0.0
326269	0.0	3.0
137964	3881.0	3167.0
390892	0.0	0.0
375298	708.0	270.0
149951	2053.0	2487.0
27148	716.0	984.0
390895	0.0	0.0
206426	0.0	3.0
27143	1701.0	918.0
27141	75.0	196.0
27146	11.0	74.0
106029310	0.0	0.0
27147	1630.0	242.0
27145	1789.0	343.0
123355	688.0	667.0
137970	2.0	2.0
375287	607.0	554.0
387276	0.0	0.0
27159	1379.0	16.0
387273	4.0	1.0
150947	0.0	0.0
150946	352.0	1458.0
27153	846.0	2873.0
27154	2681.0	4282.0
400769	0.0	1.0
27151	3070.0	190.0
27152	276.0	758.0
123346	1.0	0.0
27158	560.0	1724.0
400765	1.0	0.0
100293516	212.0	731.0
387266	0.0	0.0
27156	7.0	13.0
149954	10.0	3.0
387267	0.0	0.0
375295	55.0	69.0
100313886	0.0	0.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	6.0	42.0
160365	58.0	28.0
160364	839.0	81.0
102724316	919.0	1137.0
54754	2.0	8.0
54753	583.0	313.0
54752	1.0	18.0
54751	4907.0	5010.0
54758	970.0	1542.0
54757	3865.0	959.0
54756	340.0	858.0
101928290	57.0	49.0
6401	30381.0	640.0
6400	10227.0	7977.0
102724307	1.0	1.0
54760	76.0	232.0
54765	6279.0	4162.0
54764	1099.0	1876.0
54763	0.0	0.0
54762	220.0	163.0
54769	3.0	5.0
54768	27.0	15.0
54766	2.0	45.0
159371	233.0	4215.0
100421700	0.0	0.0
100421701	0.0	4.0
100421702	0.0	2.0
100421704	3.0	28.0
100421705	1.0	0.0
100421706	0.0	1.0
100421707	0.0	2.0
100421708	1.0	5.0
100421709	0.0	1.0
54776	4040.0	2789.0
91703	41.0	32.0
6403	4779.0	497.0
6402	2703.0	308.0
6405	2397.0	4566.0
54778	1411.0	2027.0
6404	7023.0	1363.0
54777	29.0	3.0
6407	0.0	0.0
6406	0.0	0.0
64100	0.0	0.0
64102	1.0	5.0
6421	9248.0	19267.0
100421710	0.0	0.0
64101	812.0	2552.0
6423	27964.0	31411.0
6422	113.0	1642.0
64106	128.0	3.0
64105	65.0	550.0
64108	290.0	1563.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	49.0	3.0
54780	750.0	1544.0
54785	389.0	602.0
54784	255.0	918.0
6414	12425.0	6968.0
6416	1482.0	1725.0
54788	3302.0	3497.0
6415	8755.0	3935.0
6418	10361.0	40384.0
6419	566.0	647.0
6430	8642.0	6101.0
64111	0.0	0.0
162989	1536.0	3055.0
64110	1197.0	8342.0
6432	5180.0	6554.0
6431	5768.0	7587.0
64112	1683.0	1150.0
64115	8366.0	2473.0
6434	4949.0	15552.0
101928243	19.0	115.0
6433	1308.0	3292.0
64114	17223.0	11718.0
101928244	0.0	0.0
100421724	19.0	9.0
64116	13561.0	877.0
64118	2679.0	5394.0
101928248	4.0	18.0
100421728	0.0	1.0
54790	1592.0	2089.0
100421729	0.0	0.0
104548973	0.0	2.0
104548972	0.0	0.0
54793	1012.0	3843.0
400713	697.0	706.0
104548971	0.0	6.0
104548970	0.0	1.0
54798	15.0	65.0
255411	1.0	0.0
54797	482.0	784.0
54796	1326.0	636.0
54795	2260.0	5086.0
6425	272.0	28.0
6424	4103.0	18153.0
150992	1.0	0.0
6427	4064.0	8368.0
54799	648.0	1249.0
6426	5190.0	12608.0
6429	4050.0	5337.0
6428	8620.0	16568.0
162979	75.0	177.0
6441	24563.0	612.0
64122	682.0	521.0
64121	1232.0	1298.0
6440	503183.0	1135.0
100421731	0.0	1.0
6443	2206.0	1966.0
101928256	0.0	0.0
6442	1429.0	125.0
64123	4036.0	751.0
100421733	0.0	0.0
6445	119.0	6.0
100421734	0.0	0.0
6444	1413.0	1243.0
160313	0.0	1.0
100421736	0.0	0.0
64127	468.0	592.0
162972	205.0	574.0
64129	4344.0	1419.0
255426	1.0	4.0
642818	0.0	0.0
642819	195.0	150.0
400709	194.0	32.0
6439	649794.0	19114.0
642812	1.0	5.0
64131	1768.0	1706.0
654817	608.0	177.0
6450	189.0	105.0
91750	601.0	772.0
64130	156.0	200.0
654816	330.0	96.0
6452	3692.0	2365.0
100421741	0.0	0.0
64132	1745.0	3026.0
6451	9918.0	8144.0
64135	1522.0	1603.0
91754	4861.0	5941.0
6453	2693.0	1498.0
6456	32.0	4.0
91752	61.0	17.0
64137	41.0	15.0
6455	4663.0	11478.0
147372	1150.0	47.0
6447	121.0	194.0
6446	26212.0	42941.0
91748	6075.0	3171.0
6449	3334.0	7733.0
135398	45.0	187.0
91746	3149.0	3900.0
6448	2599.0	1652.0
91749	232.0	473.0
6461	658.0	1496.0
6462	21.0	12.0
6465	1.0	0.0
100421754	0.0	0.0
64146	33.0	162.0
64145	1994.0	1762.0
6464	9949.0	10655.0
162998	1.0	2.0
100421756	0.0	2.0
101928276	0.0	0.0
64147	225.0	163.0
160335	2306.0	1235.0
6466	1.0	3.0
162993	242.0	334.0
64149	407.0	1197.0
147381	2.0	0.0
255403	182.0	413.0
6458	11.0	60.0
6457	34.0	63.0
91734	0.0	0.0
6459	1.0	10.0
6472	3600.0	12321.0
6471	1.0	0.0
6474	48.0	288.0
6473	0.0	2.0
6476	0.0	0.0
6478	1448.0	4403.0
6477	483.0	906.0
101928200	6.0	3.0
100421648	0.0	0.0
6470	1456.0	2734.0
6469	161.0	22.0
6468	3119.0	5026.0
6483	2702.0	1620.0
6482	8597.0	3814.0
100421652	1.0	0.0
6484	1722.0	947.0
6487	819.0	759.0
196294	204.0	399.0
6489	214.0	78.0
497661	303.0	358.0
100421657	0.0	0.0
6480	10664.0	5653.0
102724386	5.0	13.0
6494	4419.0	1900.0
6493	71.0	590.0
6496	3.0	8.0
6495	124.0	844.0
6498	5005.0	6077.0
101928223	13.0	0.0
6497	9625.0	7652.0
6499	2668.0	3012.0
6490	47.0	154.0
6492	0.0	0.0
6491	149.0	1108.0
101928232	0.0	5.0
100124700	0.0	21.0
102724368	2.0	11.0
196264	1443.0	1088.0
54700	1637.0	3281.0
54707	1058.0	1196.0
497634	0.0	0.0
54704	1222.0	1946.0
54708	1507.0	2798.0
160287	5.0	9.0
54714	5.0	16.0
54718	82.0	162.0
100421681	0.0	0.0
54716	918.0	19.0
54715	1.0	7.0
100421695	0.0	10.0
100421697	0.0	0.0
100421698	0.0	11.0
100421699	0.0	4.0
102724349	0.0	19.0
102724341	0.0	1.0
159296	11.0	51.0
54729	0.0	0.0
54726	2322.0	2760.0
100421694	0.0	0.0
255480	882.0	200.0
54732	9999.0	8122.0
54734	58.0	58.0
54733	851.0	858.0
54739	559.0	1140.0
54738	2.0	0.0
54737	3015.0	4285.0
160298	2.0	6.0
102724321	0.0	0.0
255488	2580.0	488.0
54742	42.0	442.0
54741	7447.0	4090.0
54749	2117.0	952.0
137902	33.0	85.0
27128	3159.0	1073.0
27129	1651.0	462.0
29789	2390.0	5823.0
27127	2.0	43.0
27120	5.0	61.0
27121	0.0	9.0
29781	1666.0	2723.0
29780	2809.0	3072.0
27124	335.0	577.0
27125	4878.0	4638.0
27122	10747.0	7043.0
29785	1489.0	23800.0
27123	1394.0	221.0
125919	186.0	374.0
29799	177.0	28.0
390800	0.0	0.0
27131	4453.0	7916.0
654790	274.0	447.0
27132	215.0	660.0
27130	759.0	1521.0
29798	107.0	261.0
27136	2.0	0.0
29797	0.0	0.0
27133	0.0	5.0
29796	2578.0	4464.0
27134	702.0	61.0
27106	1427.0	1748.0
27107	1058.0	2098.0
29768	4.0	2.0
29767	957.0	1034.0
29766	4917.0	5123.0
27109	948.0	901.0
29761	2517.0	1383.0
29760	850.0	396.0
389813	128.0	159.0
389812	3.0	0.0
27102	5899.0	11103.0
29765	0.0	0.0
29763	677.0	3056.0
27101	1732.0	5063.0
389816	0.0	0.0
27115	364.0	75.0
29778	1.0	1.0
29777	1239.0	1901.0
27113	540.0	453.0
29775	1470.0	3413.0
27111	380.0	1535.0
29774	26.0	11.0
27112	38.0	502.0
390831	0.0	0.0
390834	2.0	0.0
390836	0.0	0.0
100313938	0.0	0.0
125950	1420.0	5688.0
125958	0.0	0.0
377841	7.0	5.0
390843	0.0	0.0
390844	1.0	0.0
389827	4.0	2.0
652170	0.0	4.0
389860	0.0	1.0
390811	0.0	0.0
389857	0.0	0.0
390816	7.0	5.0
389856	532.0	492.0
125931	23.0	0.0
389852	0.0	1.0
100313914	0.0	0.0
389844	0.0	0.0
389840	16.0	12.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	8.0	43.0
91893	83.0	186.0
91894	1.0	5.0
147670	4.0	9.0
147664	0.0	0.0
642721	0.0	0.0
64285	1324.0	1740.0
64284	614.0	44.0
64288	281.0	304.0
147685	10.0	12.0
121026	0.0	0.0
123688	88.0	109.0
341568	0.0	0.0
341567	2.0	4.0
642737	0.0	5.0
64283	909.0	1735.0
64282	974.0	1216.0
389541	3156.0	3958.0
147694	707.0	583.0
389537	164.0	229.0
147686	73.0	42.0
147687	228.0	417.0
121014	0.0	0.0
642741	19.0	22.0
159686	35.0	12.0
642746	0.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	0.0	0.0
390503	1.0	0.0
121006	9.0	9.0
389524	180.0	217.0
147699	57.0	87.0
133060	0.0	0.0
100313962	0.0	1.0
135644	1.0	0.0
27285	34.0	12.0
27286	1074.0	1700.0
27283	0.0	0.0
27284	174.0	34.0
389558	408.0	87.0
27289	15429.0	112.0
27287	132.0	32.0
27288	3.0	0.0
135656	380.0	6.0
390561	5.0	10.0
27296	30.0	29.0
389549	4.0	249.0
27297	1601.0	3621.0
27294	132.0	52.0
27295	5961.0	3820.0
27299	450.0	413.0
642776	0.0	15.0
27292	1084.0	1564.0
27293	1068.0	172.0
27290	1.0	1.0
642778	11.0	1.0
27291	698.0	1262.0
160622	3543.0	398.0
390531	270.0	113.0
147650	116.0	112.0
390530	181.0	171.0
390535	0.0	1.0
390539	0.0	0.0
147646	21.0	143.0
390538	0.0	0.0
654783	0.0	0.0
147645	190.0	482.0
341511	1.0	0.0
6500	8075.0	8836.0
133015	310.0	411.0
400410	57.0	164.0
147660	14.0	38.0
121054	0.0	0.0
121053	324.0	663.0
147657	464.0	1148.0
147658	1.0	1.0
400406	171.0	9.0
642799	0.0	0.0
642796	0.0	0.0
133022	105.0	51.0
642797	111.0	35.0
101928165	0.0	1.0
6511	1.0	6.0
390595	48.0	111.0
6510	6539.0	10550.0
390594	0.0	1.0
100421803	0.0	0.0
100421804	2.0	5.0
390598	26.0	21.0
100421805	2.0	4.0
100421806	1.0	2.0
100421807	1.0	0.0
6509	2478.0	11155.0
54870	3299.0	3701.0
54875	642.0	1364.0
54874	1902.0	874.0
54873	2919.0	786.0
389599	4.0	1.0
54872	1635.0	2638.0
102724430	0.0	2.0
54879	475.0	581.0
6502	374.0	4039.0
54878	2007.0	2989.0
6504	497.0	172.0
54877	1506.0	1936.0
91801	403.0	589.0
6503	4398.0	818.0
54876	1059.0	2579.0
6506	59.0	14.0
6505	1221.0	206.0
91807	20.0	15.0
6508	271.0	236.0
6507	2763.0	1067.0
101928176	0.0	0.0
6520	9466.0	23878.0
6522	5811.0	5112.0
221717	0.0	0.0
6521	67.0	10.0
221718	0.0	0.0
100421813	2.0	2.0
64207	4231.0	5266.0
100421816	5.0	11.0
221711	4.0	73.0
64208	7.0	19.0
221710	549.0	920.0
54882	294.0	366.0
54881	1009.0	4618.0
54880	2396.0	4046.0
54886	354.0	368.0
54885	697.0	1384.0
54884	4466.0	3383.0
54883	1222.0	1361.0
6513	2724.0	42087.0
6512	430.0	70.0
54888	2335.0	5247.0
6515	28726.0	1452.0
54887	1518.0	1679.0
6514	1.0	0.0
6517	97.0	50.0
6519	4.0	4.0
6518	437.0	563.0
221749	3242.0	1366.0
64210	2494.0	4521.0
6531	28.0	16.0
100421820	0.0	1.0
64211	0.0	49.0
6530	30.0	34.0
6533	5035.0	7440.0
6532	4050.0	408.0
100421823	0.0	0.0
390572	4.0	1.0
64216	441.0	1961.0
64215	2260.0	1702.0
100421825	0.0	0.0
64218	3567.0	5275.0
100421827	0.0	0.0
100421828	3.0	4.0
64219	1453.0	1950.0
100421829	13.0	21.0
54893	2131.0	1579.0
54892	466.0	3808.0
54891	603.0	1864.0
54890	5172.0	6501.0
54897	1136.0	1100.0
54896	811.0	648.0
54894	642.0	1727.0
6524	27.0	15.0
6523	42.0	63.0
170062	0.0	1.0
101928190	0.0	0.0
54899	1162.0	787.0
6526	974.0	1783.0
6525	4638.0	5117.0
54898	84.0	143.0
6528	19.0	44.0
91828	63.0	33.0
170067	0.0	0.0
6527	104.0	10.0
6529	211.0	269.0
6540	29.0	8.0
64221	319.0	879.0
64220	242.0	129.0
6542	2519.0	1686.0
64223	1799.0	3689.0
6541	2250.0	6891.0
64222	3114.0	6622.0
390581	0.0	0.0
64225	1810.0	3890.0
6543	5.0	87.0
64224	2068.0	2354.0
105376261	0.0	3.0
6535	2019.0	22302.0
6534	9.0	11.0
6536	916.0	1678.0
6539	362.0	87.0
6538	10.0	14.0
64232	0.0	1.0
6551	0.0	0.0
6550	48.0	1332.0
64231	7106.0	2225.0
6553	117.0	199.0
91851	4768.0	668.0
64236	2676.0	1151.0
6555	93.0	1.0
101928122	2.0	0.0
6554	1.0	6.0
6546	2166.0	645.0
6545	35.0	246.0
6548	5631.0	4426.0
6547	76.0	13.0
6549	24.0	419.0
6560	5066.0	3068.0
64241	1.0	5.0
64240	1.0	10.0
6561	0.0	0.0
6564	4.0	153.0
6563	173.0	16.0
100421854	24.0	28.0
101928136	28.0	14.0
6566	1290.0	6884.0
6565	1238.0	1538.0
100421859	1.0	3.0
101928138	0.0	0.0
221756	276.0	115.0
6557	2.0	2.0
6556	5173.0	866.0
6559	16.0	5.0
91833	781.0	1323.0
6558	2245.0	2051.0
133083	0.0	0.0
6571	283.0	36.0
101928142	2.0	5.0
100421860	0.0	5.0
6570	2.0	0.0
100421861	0.0	0.0
6573	1667.0	762.0
6572	0.0	45.0
101928141	0.0	0.0
91875	675.0	1732.0
6575	3044.0	10097.0
6574	3077.0	3274.0
101928147	0.0	0.0
100421865	5.0	6.0
6576	3293.0	9210.0
221785	717.0	1827.0
245711	7.0	28.0
169044	50.0	113.0
221786	208.0	665.0
6568	1.0	0.0
6567	1910.0	771.0
91869	1120.0	1407.0
6569	1.0	3.0
6582	0.0	1.0
91860	183.0	282.0
101928153	121.0	175.0
6581	2022.0	150.0
101928154	7.0	5.0
6584	452.0	771.0
101928151	0.0	1.0
6583	202.0	73.0
6586	18010.0	2309.0
6585	89.0	74.0
101928158	6.0	1.0
91862	218.0	2794.0
6588	166.0	16.0
6580	12.0	22.0
169026	1.0	0.0
6579	76.0	1002.0
6578	18086.0	2814.0
6595	7788.0	14825.0
6594	2078.0	1242.0
30817	1154.0	493.0
6597	6486.0	18379.0
6596	1242.0	825.0
30816	2.0	10.0
30819	34.0	101.0
6599	5121.0	11396.0
100421767	0.0	0.0
6598	2895.0	8697.0
30818	207.0	138.0
100421768	0.0	0.0
100421769	0.0	0.0
6591	1146.0	5293.0
6590	13326.0	1617.0
30820	25.0	6.0
100421774	0.0	1.0
100421776	0.0	0.0
100421779	0.0	0.0
282706	0.0	0.0
255104	1323.0	1097.0
255101	53.0	2.0
54802	441.0	1072.0
30813	3.0	1.0
30812	29.0	16.0
54801	533.0	2924.0
54800	2865.0	23365.0
30815	5165.0	2902.0
30814	0.0	0.0
54806	500.0	821.0
54805	1236.0	1713.0
30811	277.0	625.0
100421771	0.0	0.0
54809	1440.0	1462.0
100421784	9.0	6.0
54808	2302.0	3336.0
54807	298.0	538.0
29802	112.0	387.0
29801	2549.0	7313.0
29800	690.0	2403.0
101928104	12.0	1.0
29803	3198.0	5514.0
54813	650.0	828.0
54812	1589.0	3105.0
54811	923.0	2887.0
54810	531.0	800.0
54816	1386.0	1538.0
54815	4682.0	13158.0
54814	693.0	537.0
100421794	0.0	0.0
54819	574.0	676.0
100421796	85.0	145.0
100421797	0.0	0.0
101928113	10.0	0.0
100421799	0.0	0.0
54820	1320.0	7639.0
54823	320.0	424.0
54822	1745.0	3139.0
54821	26.0	1131.0
54828	1491.0	3552.0
54827	27.0	3.0
54826	163.0	256.0
54825	14.0	53.0
54829	1740.0	4472.0
282756	0.0	1.0
54831	0.0	11.0
54830	18.0	486.0
282754	0.0	0.0
102724473	0.0	1.0
54834	727.0	842.0
54832	5127.0	2245.0
54839	207.0	278.0
54838	6197.0	3864.0
54836	459.0	186.0
54842	3096.0	6924.0
54841	535.0	600.0
54840	804.0	4709.0
54845	1428.0	8354.0
54843	1609.0	646.0
54849	2415.0	2728.0
54848	278.0	28.0
54847	902.0	130.0
100359394	2.0	1.0
100359397	0.0	0.0
100359396	3.0	1.0
255119	2.0	0.0
54853	1156.0	1521.0
54852	810.0	124.0
54851	254.0	869.0
54850	1001.0	1991.0
54857	12.0	193.0
54856	2113.0	3747.0
54855	8495.0	1552.0
54854	756.0	713.0
54859	814.0	1099.0
54858	2563.0	792.0
255130	8.0	4.0
54860	0.0	1.0
100134015	2.0	22.0
54863	2320.0	661.0
54862	2693.0	7204.0
54861	4603.0	1622.0
54868	2416.0	1783.0
54867	7479.0	7303.0
54866	3.0	7.0
54865	1132.0	4019.0
54869	484.0	440.0
255180	0.0	0.0
27249	2938.0	5779.0
27247	991.0	1312.0
27248	5219.0	3503.0
100431168	0.0	1.0
400360	2.0	3.0
107161163	0.0	0.0
27241	754.0	583.0
27242	3445.0	12672.0
27240	238.0	105.0
27245	1826.0	3298.0
400359	7.0	2.0
27246	2045.0	2593.0
27243	4327.0	5600.0
27244	1274.0	1281.0
678655	612.0	1637.0
642687	0.0	0.0
282791	12.0	15.0
282790	0.0	3.0
107161154	1.0	0.0
27258	1073.0	1465.0
100431177	0.0	0.0
255193	1.0	26.0
27252	1426.0	1619.0
27253	6225.0	886.0
27250	3991.0	7813.0
100431173	0.0	0.0
27257	676.0	1306.0
100431172	0.0	2.0
255189	2831.0	662.0
27254	441.0	170.0
282786	0.0	0.0
27255	133.0	2.0
123606	875.0	2293.0
107161144	77.0	492.0
29889	2345.0	2756.0
29888	4259.0	5243.0
103344929	0.0	0.0
29887	2044.0	544.0
103344928	0.0	6.0
107161145	0.0	2.0
27229	687.0	1723.0
353500	26.0	113.0
29882	1807.0	3658.0
29881	11.0	121.0
29880	1601.0	1038.0
103344932	20.0	2.0
29886	2960.0	2009.0
282776	0.0	0.0
282775	0.0	0.0
29883	2789.0	6205.0
282770	0.0	0.0
103344930	0.0	73.0
353515	0.0	0.0
27238	1009.0	1525.0
27239	390.0	98.0
29899	513.0	2272.0
27236	1601.0	1654.0
27237	415.0	905.0
353513	0.0	0.0
353514	1087.0	158.0
353511	283.0	533.0
27230	9666.0	13814.0
29893	87.0	497.0
27231	1.0	3.0
282769	0.0	0.0
29890	3992.0	5429.0
29896	2192.0	2239.0
27235	591.0	783.0
27232	16.0	13.0
29895	6.0	12.0
255167	16.0	151.0
29894	4037.0	5199.0
27233	429.0	37.0
282763	0.0	0.0
27201	13.0	24.0
27202	565.0	107.0
27200	2.0	1.0
30849	1952.0	4421.0
30851	1472.0	1901.0
30850	1609.0	2670.0
400389	0.0	2.0
29844	704.0	456.0
29843	773.0	2502.0
400385	2.0	4.0
29842	599.0	1237.0
29841	270.0	1705.0
30846	18280.0	7867.0
30845	1433.0	1818.0
30848	0.0	0.0
30847	0.0	0.0
30844	7808.0	5306.0
30827	2094.0	3347.0
29855	3532.0	7279.0
123624	51.0	2.0
29851	624.0	71.0
29850	3.0	5.0
30835	663.0	183.0
30834	577.0	748.0
30837	1335.0	2249.0
30836	3543.0	3923.0
30833	592.0	1281.0
30832	233.0	396.0
64395	969.0	2819.0
64397	8046.0	5759.0
64396	0.0	1.0
64399	4812.0	40.0
64398	1615.0	1269.0
390634	0.0	0.0
390637	177.0	188.0
389634	35.0	38.0
389633	0.0	5.0
400511	0.0	13.0
389631	0.0	0.0
64393	3042.0	5108.0
389630	0.0	0.0
390643	0.0	0.0
400506	549.0	2330.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	2.0
400500	0.0	1.0
642612	0.0	0.0
160518	1165.0	400.0
341689	0.0	0.0
400508	4.0	73.0
642614	0.0	0.0
389662	6.0	14.0
390610	2.0	2.0
377677	332.0	115.0
390612	2.0	8.0
390616	4.0	13.0
389658	22.0	1.0
389655	24.0	105.0
341674	0.0	0.0
642623	1.0	0.0
642627	0.0	0.0
341676	47.0	35.0
642641	23.0	24.0
389652	0.0	17.0
389649	0.0	0.0
390627	76.0	357.0
389644	1.0	2.0
389643	334.0	128.0
642633	0.0	3.0
642631	0.0	0.0
642636	0.0	1.0
101928085	46.0	14.0
642652	0.0	0.0
375035	3089.0	7443.0
221806	60.0	54.0
338017	0.0	0.0
389677	427.0	1276.0
389676	1.0	0.0
101928099	8.0	324.0
642663	0.0	0.0
389674	3.0	17.0
389672	7.0	6.0
338002	1.0	1.0
400550	1570.0	2415.0
338004	0.0	0.0
390688	0.0	0.0
338005	0.0	1.0
389668	3.0	12.0
375033	1665.0	302.0
341640	989.0	204.0
642659	83.0	207.0
642658	113.0	46.0
221823	0.0	1.0
6610	415.0	664.0
375057	172.0	40.0
390650	0.0	0.0
375056	4349.0	7701.0
387044	0.0	0.0
390652	0.0	0.0
