id	fc2fcb44-c5cb-4b1a-822d-552f32866fe3	a80301cb-eca4-4d79-99f9-d32a29c39b6b
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	4.0	45.0
100130386	2.0	20.0
94134	2119.0	2455.0
100130384	0.0	1.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	190.0	80.0
100129394	4.0	7.0
142683	1942.0	161.0
142686	75.0	50.0
142685	0.0	0.0
152007	5451.0	988.0
152006	2257.0	2887.0
142689	13.0	8.0
140028	0.0	0.0
152002	465.0	7701.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	0.0	3.0
345222	18.0	21.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	5.0	2.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	2.0	16.0
100130376	0.0	2.0
94160	7.0	7.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	0.0	0.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	226.0	86.0
100129385	0.0	0.0
100129387	549.0	2160.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	9.0	33.0
102465456	1.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	3.0	24.0
102465451	1.0	1.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	1.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	15.0	7.0
102465469	0.0	0.0
102465468	0.0	2.0
102465467	0.0	0.0
347862	2564.0	5055.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	1.0
102465463	13.0	8.0
646114	0.0	1.0
102465462	0.0	0.0
100009676	162.0	823.0
727964	0.0	0.0
100129361	1257.0	6293.0
102465461	0.0	0.0
102465460	0.0	4.0
646108	7.0	16.0
100129368	0.0	0.0
347853	0.0	10.0
102465479	0.0	0.0
102465478	3.0	7.0
102465477	0.0	1.0
102465476	0.0	0.0
100130348	38.0	113.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	2832.0	2093.0
100009667	1.0	1.0
100130342	0.0	0.0
100009668	2.0	7.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	1.0	4.0
100129357	15.0	163.0
100129351	0.0	0.0
100129354	11.0	17.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	0.0
102465487	3.0	1.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	0.0
164045	6.0	59.0
57105	116.0	29.0
57106	1134.0	1848.0
84726	5860.0	14388.0
57107	944.0	1184.0
84725	402.0	1855.0
57108	3.0	11.0
57101	188.0	64.0
84720	1916.0	3485.0
57102	624.0	2204.0
57103	564.0	2216.0
84722	96.0	995.0
57104	6621.0	4893.0
102465483	0.0	0.0
102465482	0.0	3.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1182.0	2888.0
102465499	0.0	0.0
100288713	5.0	10.0
102465496	0.0	4.0
102465495	0.0	0.0
100288711	0.0	126.0
84709	23.0	7.0
57110	21.0	322.0
57111	4175.0	11763.0
84706	379.0	4339.0
84705	438.0	3350.0
84708	330.0	2539.0
84707	639.0	9298.0
57116	5.0	199.0
57117	821.0	1247.0
57118	1733.0	1703.0
57119	109.0	0.0
57113	1.0	2.0
57115	11.0	32.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	2.0	8.0
102465490	0.0	0.0
152065	1.0	13.0
100288702	0.0	0.0
57120	1237.0	2562.0
57121	154.0	4789.0
57122	1032.0	6650.0
201456	451.0	121.0
127086	0.0	1.0
57127	3.0	106.0
57128	1047.0	3647.0
57129	1280.0	6321.0
84747	2733.0	2081.0
57124	719.0	618.0
57125	479.0	696.0
57126	335.0	178.0
84740	6.0	9.0
152078	73.0	171.0
127074	0.0	0.0
57130	3596.0	6727.0
57132	3193.0	10164.0
84727	686.0	1989.0
127077	0.0	0.0
84735	9.0	1.0
84734	301.0	328.0
57139	955.0	238.0
115098	3003.0	6568.0
201475	2239.0	6253.0
57134	813.0	391.0
57135	0.0	0.0
57136	5611.0	12938.0
84733	239.0	8180.0
57142	13373.0	24399.0
57143	321.0	921.0
57144	9.0	1021.0
201477	0.0	0.0
57140	8234.0	6695.0
57149	1836.0	2174.0
84767	0.0	0.0
140032	1.0	2.0
84769	564.0	1424.0
57146	1414.0	4908.0
57147	518.0	1173.0
84766	152.0	834.0
84765	206.0	427.0
57148	3353.0	5214.0
152015	64.0	555.0
57152	2.0	0.0
57153	16002.0	10964.0
166655	0.0	0.0
57154	5448.0	5135.0
84749	688.0	1783.0
57150	283.0	1355.0
57151	0.0	0.0
84759	795.0	2162.0
140043	0.0	0.0
57156	17.0	496.0
57157	755.0	3088.0
139060	2.0	4.0
84752	778.0	2235.0
57158	462.0	39.0
57159	12.0	151.0
84750	208.0	1544.0
152024	1.0	4.0
139067	0.0	1.0
139065	57.0	3757.0
94104	1048.0	2784.0
94103	5101.0	11327.0
96764	1177.0	1148.0
94107	1869.0	4558.0
57165	196.0	25.0
94101	1651.0	3837.0
57161	700.0	5298.0
57162	4615.0	13317.0
57167	15.0	622.0
57168	97.0	1124.0
57169	6960.0	3805.0
84787	347.0	2345.0
57175	5031.0	11456.0
57176	1200.0	5342.0
57171	581.0	3073.0
57172	51.0	15.0
84779	1.0	0.0
57178	5708.0	7870.0
139081	0.0	5.0
84775	239.0	806.0
57179	5935.0	10968.0
84777	208.0	5245.0
84771	83.0	199.0
113655	529.0	985.0
732538	0.0	5.0
353323	0.0	0.0
353322	441.0	452.0
353324	7.0	32.0
100996279	0.0	1.0
149603	5602.0	13594.0
341333	2.0	1.0
343990	2008.0	407.0
353332	0.0	0.0
149620	295.0	0.0
353333	0.0	0.0
100996266	1.0	4.0
343981	0.0	0.0
162605	0.0	0.0
353345	33.0	8.0
84900	91.0	527.0
84902	1397.0	2853.0
149628	24.0	17.0
84901	1736.0	6316.0
341315	51.0	11.0
113622	236.0	1158.0
353355	39.0	275.0
149643	5.0	11.0
150622	133.0	12.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	7.0	12.0
642513	0.0	0.0
100852405	0.0	0.0
642517	191.0	392.0
100852410	18.0	11.0
84919	4304.0	6183.0
84918	2541.0	5495.0
389322	16.0	91.0
390311	0.0	2.0
389320	1.0	0.0
390313	0.0	0.0
84915	101.0	564.0
84914	554.0	1685.0
497190	8.0	62.0
84916	1772.0	4032.0
84922	1288.0	2219.0
390318	0.0	0.0
84924	257.0	631.0
84923	666.0	2476.0
84920	93.0	652.0
123016	570.0	2632.0
497189	4.0	3.0
642521	0.0	0.0
390320	0.0	0.0
84908	1130.0	9980.0
390321	0.0	0.0
353376	7.0	4.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	2.0
84909	2025.0	4981.0
390324	0.0	0.0
654503	0.0	1.0
84904	72.0	1058.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	2.0
390327	0.0	6.0
654506	0.0	4.0
84905	350.0	574.0
84911	78.0	15.0
390329	0.0	0.0
84910	1661.0	5843.0
84913	5397.0	316.0
84912	764.0	1900.0
113691	36.0	118.0
642538	0.0	0.0
113675	472.0	652.0
84937	1032.0	2702.0
84936	920.0	2298.0
84939	1794.0	2222.0
84938	373.0	698.0
84944	12.0	36.0
57325	679.0	3240.0
57326	11167.0	13629.0
84946	946.0	2301.0
84945	1090.0	1354.0
84940	84.0	1655.0
389336	47.0	20.0
389337	844.0	546.0
84942	278.0	848.0
84941	299.0	338.0
642546	1.0	19.0
343930	0.0	17.0
84929	60.0	78.0
389333	141.0	153.0
84926	4505.0	4093.0
84925	930.0	4634.0
84928	813.0	2294.0
57336	133.0	667.0
84933	235.0	407.0
84932	1391.0	2320.0
57337	561.0	1850.0
84935	132.0	213.0
57338	6.0	910.0
84934	926.0	1988.0
57332	197.0	1854.0
57333	459.0	603.0
84931	2.0	28.0
84930	389.0	2196.0
57335	165.0	1237.0
103752554	0.0	0.0
103752555	0.0	4.0
642559	2.0	14.0
390352	5.0	4.0
390354	258.0	487.0
389362	638.0	2144.0
150677	0.0	0.0
150678	1677.0	2759.0
377381	92.0	400.0
162655	104.0	905.0
390363	6.0	4.0
147040	1609.0	3688.0
343901	1.0	3.0
149699	0.0	23.0
150684	1104.0	4779.0
150681	0.0	0.0
159013	1119.0	1844.0
221504	0.0	3.0
103752581	6.0	3.0
389386	0.0	0.0
389383	0.0	57.0
389384	9.0	12.0
123041	84.0	14.0
162681	84.0	685.0
123036	4796.0	2718.0
103752587	0.0	4.0
150696	767.0	3729.0
103752588	4.0	10.0
103752589	42.0	10.0
103752583	0.0	0.0
103752584	17.0	71.0
103752585	0.0	0.0
103752586	6.0	19.0
390340	0.0	0.0
389376	13956.0	1194.0
221527	175.0	2241.0
390394	3.0	4.0
149647	0.0	0.0
389396	1.0	1.0
123099	840.0	178.0
389395	0.0	1.0
123096	2503.0	4697.0
137682	594.0	755.0
390378	0.0	0.0
221545	560.0	2021.0
221547	10.0	26.0
147011	182.0	1054.0
147007	820.0	2860.0
100996295	13.0	12.0
137695	967.0	607.0
162632	3.0	18.0
149685	1.0	3.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	117.0	1146.0
100996280	0.0	0.0
94240	908.0	221.0
94241	3920.0	1948.0
94236	0.0	0.0
94235	2.0	4.0
94234	237.0	1278.0
94239	5937.0	11781.0
94233	7.0	0.0
390294	0.0	3.0
390297	0.0	0.0
390298	0.0	1.0
221584	111.0	69.0
150590	88.0	689.0
94274	1427.0	171.0
94298	0.0	0.0
94297	0.0	1.0
414768	0.0	0.0
642451	0.0	2.0
414766	3.0	56.0
414767	0.0	0.0
654434	252.0	1921.0
400123	5.0	7.0
400121	0.0	0.0
57221	6196.0	2291.0
84838	1563.0	5044.0
400120	565.0	8.0
84837	104.0	478.0
84839	1.0	0.0
57226	1849.0	5906.0
84844	1062.0	4693.0
84847	0.0	6.0
57228	1149.0	1762.0
57222	11257.0	9605.0
402779	0.0	0.0
402778	559.0	875.0
57223	3685.0	12094.0
57224	2608.0	3944.0
84842	12.0	109.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	3.0
642448	2.0	3.0
642461	0.0	0.0
642460	0.0	0.0
414777	1303.0	3220.0
414778	3.0	4.0
57231	2915.0	3621.0
400110	0.0	27.0
57232	93.0	222.0
654427	7.0	22.0
84826	0.0	0.0
654429	3.0	0.0
84833	2343.0	3501.0
84836	4387.0	3953.0
84830	737.0	124.0
57234	156.0	174.0
84832	0.0	0.0
654433	677.0	121.0
9001	29.0	14817.0
9002	1010.0	347.0
642475	527.0	442.0
84859	1481.0	4251.0
84867	158.0	13.0
84866	1199.0	3346.0
84869	629.0	2271.0
84868	1190.0	232.0
654463	11.0	97.0
84865	230.0	1020.0
84864	830.0	3901.0
84861	1033.0	3835.0
9014	627.0	4808.0
9015	105.0	523.0
9013	2191.0	3772.0
9019	5957.0	12844.0
9016	406.0	1921.0
341392	1.0	1.0
84848	27.0	234.0
84856	80.0	239.0
84858	906.0	1241.0
84852	109.0	200.0
102725176	1.0	0.0
84851	512.0	1095.0
642477	5.0	125.0
84850	17.0	14.0
105376946	0.0	1.0
9025	1011.0	3807.0
9026	1672.0	6801.0
9023	367.0	106.0
113612	543.0	761.0
9024	59.0	2468.0
642493	0.0	2.0
9027	7.0	19.0
9028	36.0	192.0
400165	1.0	4.0
9021	18315.0	14225.0
9022	4543.0	608.0
9020	2565.0	1593.0
84889	3.0	114.0
84888	3293.0	5962.0
654483	21.0	67.0
84885	1840.0	5245.0
654486	0.0	1.0
84886	9558.0	6256.0
84881	773.0	1893.0
642489	31.0	85.0
84883	1184.0	2915.0
654480	2.0	2.0
9037	6165.0	226.0
9034	770.0	92.0
9038	0.0	0.0
9039	1960.0	2917.0
400156	1.0	6.0
9032	1.0	0.0
9033	315.0	38.0
9031	4450.0	11340.0
84878	958.0	1532.0
84879	6349.0	1719.0
84874	331.0	2299.0
84873	0.0	0.0
84876	2107.0	2260.0
84875	3265.0	3348.0
84870	159.0	15.0
84872	494.0	2110.0
84871	72.0	252.0
9047	92.0	643.0
9048	43.0	3118.0
9045	26330.0	33027.0
9046	1963.0	166.0
9049	2872.0	2737.0
106480985	10.0	28.0
9040	3160.0	7463.0
106480984	0.0	1.0
106480987	0.0	0.0
106480986	2.0	13.0
9043	6223.0	14185.0
400141	106.0	11.0
106480989	0.0	4.0
9044	1339.0	5035.0
106480988	1.0	0.0
57282	5.0	4.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	2.0	7.0
414753	0.0	0.0
414754	0.0	1.0
414751	0.0	0.0
414752	0.0	0.0
341359	1.0	0.0
341356	0.0	1.0
9058	28.0	7.0
9056	3400.0	339.0
9057	1083.0	709.0
341350	29.0	16.0
9050	756.0	6760.0
106480996	0.0	0.0
9051	289.0	1247.0
106480995	0.0	1.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	1074.0	3756.0
9054	891.0	2507.0
9055	228.0	7442.0
106480999	0.0	0.0
9052	104576.0	16216.0
9053	2049.0	8110.0
84899	480.0	1859.0
282569	0.0	0.0
400129	6.0	6.0
84896	2251.0	4065.0
84895	918.0	1935.0
400128	1.0	0.0
84898	4947.0	3449.0
84897	1399.0	3037.0
400126	20.0	96.0
654499	0.0	0.0
84892	1311.0	2904.0
414764	16.0	98.0
84891	1.0	1.0
414765	11.0	149.0
84894	30.0	1956.0
84893	2446.0	4188.0
414760	18.0	21.0
414761	7.0	93.0
84890	1243.0	3288.0
341346	2.0	216.0
9069	1571.0	2481.0
414926	1.0	1.0
9068	368.0	38.0
106479979	0.0	0.0
729004	7.0	14.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	2.0	11.0
9061	6487.0	5074.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	8720.0	1097.0
106480964	0.0	0.0
106479971	2.0	0.0
106479970	0.0	0.0
106480967	2.0	3.0
9066	225.0	481.0
106480966	0.0	0.0
9063	916.0	10659.0
729009	148.0	240.0
106480969	0.0	0.0
9064	3763.0	2690.0
106480968	0.0	0.0
106480970	5.0	2.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	14.0	20.0
106479969	2.0	2.0
9079	2254.0	402.0
106479968	0.0	4.0
106479967	0.0	0.0
106479966	0.0	1.0
106479965	1.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	5.0	12.0
9073	317.0	4170.0
106479962	0.0	0.0
106480973	0.0	2.0
9070	1792.0	4993.0
106479961	0.0	0.0
106480976	0.0	1.0
9071	73.0	81.0
106479960	0.0	0.0
106480975	1.0	0.0
9076	2171.0	6225.0
390402	0.0	0.0
106480978	0.0	2.0
9077	225.0	21.0
390403	0.0	0.0
106480977	1.0	0.0
9074	41.0	10.0
9075	713.0	172.0
106480979	0.0	5.0
100996387	0.0	0.0
390407	1.0	1.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	1.0	32.0
729025	1.0	0.0
106480949	0.0	0.0
106480948	1.0	0.0
730013	47.0	49.0
137529	1.0	5.0
730010	10.0	9.0
106479999	0.0	0.0
729020	0.0	4.0
113510	407.0	748.0
106479998	0.0	0.0
729023	9.0	4.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	2.0	1.0
106479995	0.0	0.0
106480940	1.0	1.0
9081	0.0	0.0
106479994	1.0	0.0
106480943	0.0	2.0
106479993	3.0	0.0
9082	0.0	0.0
106480942	0.0	1.0
9087	89.0	372.0
106479992	0.0	1.0
106480945	0.0	0.0
9088	75.0	2440.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	1.0	0.0
9086	1037.0	2054.0
106480946	0.0	0.0
57402	5721.0	3106.0
57403	2704.0	4920.0
57404	1913.0	2151.0
57405	88.0	1062.0
389416	3.0	1.0
149501	67.0	349.0
9080	207.0	18.0
106480950	0.0	1.0
57406	656.0	352.0
57407	1554.0	402.0
57408	0.0	6.0
730005	1082.0	65.0
57409	1232.0	4900.0
106480959	1.0	1.0
729013	722.0	2153.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	1.0	22.0
106479986	0.0	0.0
9094	827.0	7028.0
106479985	0.0	0.0
106480952	0.0	8.0
9095	136.0	304.0
106479984	3.0	8.0
106480951	1.0	7.0
9092	4705.0	10642.0
106479983	0.0	1.0
106480954	0.0	0.0
9093	1714.0	7184.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	34.0	150.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	540.0	264.0
106479980	0.0	0.0
106480955	2.0	0.0
9096	30.0	736.0
106480958	0.0	0.0
9097	2698.0	9917.0
106480957	0.0	0.0
57413	154.0	83.0
57414	10354.0	8473.0
57415	443.0	862.0
389404	4.0	6.0
9091	3974.0	4628.0
57410	4962.0	7791.0
389400	0.0	1.0
106480961	0.0	0.0
57412	17.0	107.0
106480960	0.0	2.0
57418	1191.0	4007.0
57419	1037.0	63.0
106480927	0.0	1.0
106479938	0.0	1.0
106479937	1.0	0.0
106480926	0.0	6.0
106479936	0.0	0.0
106480929	1.0	0.0
106479935	1.0	11.0
106480928	0.0	1.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	0.0	3.0
106479931	0.0	1.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	233.0	1823.0
390433	0.0	0.0
106480921	1.0	10.0
106480920	0.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	1.0	5.0
389434	336.0	29.0
642402	0.0	8.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	2.0	4.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	1.0	0.0
106479923	0.0	4.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	2.0	64.0
353497	41.0	86.0
390442	0.0	10.0
106480930	2.0	5.0
390443	0.0	0.0
389432	492.0	887.0
106480932	0.0	0.0
390445	0.0	0.0
106480931	0.0	0.0
106480934	0.0	1.0
106480933	0.0	0.0
106480936	0.0	1.0
100996348	33.0	12.0
106480935	1.0	15.0
389428	2.0	4.0
341405	6.0	1.0
389422	16.0	847.0
642413	0.0	2.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	5.0	8.0
106479958	1.0	1.0
106479957	1.0	1.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	1.0	1.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	0.0	0.0
106479952	0.0	0.0
654412	6.0	0.0
106479951	0.0	0.0
390411	0.0	1.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	0.0	5.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	0.0	1.0
106480902	0.0	0.0
57446	1820.0	3069.0
57447	4153.0	7609.0
390418	1.0	2.0
100996331	0.0	0.0
57448	2912.0	11776.0
390419	0.0	0.0
57449	665.0	10653.0
389458	1.0	9.0
642425	0.0	0.0
642424	0.0	4.0
100125556	88.0	991.0
106479949	0.0	0.0
106480916	1.0	4.0
106479948	0.0	0.0
106480915	4.0	14.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	2.0	2.0
106479946	0.0	0.0
106479945	1.0	0.0
106479944	0.0	0.0
106480919	0.0	1.0
106479943	1.0	4.0
642443	2.0	18.0
106479942	2.0	0.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	0.0	6.0
57451	50.0	913.0
106480910	0.0	9.0
57452	241.0	173.0
390423	0.0	0.0
414919	976.0	2159.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	3.0
414918	1492.0	1513.0
106480913	0.0	0.0
57458	744.0	1902.0
390429	0.0	0.0
57459	2114.0	4120.0
57453	303.0	112.0
57455	2016.0	3894.0
57456	1022.0	1524.0
106479939	0.0	2.0
390472	0.0	3.0
162540	0.0	1.0
150554	8.0	33.0
729082	4443.0	11116.0
729085	61.0	112.0
729079	2.0	6.0
390483	0.0	0.0
730061	1.0	1.0
150568	1.0	0.0
729073	9.0	26.0
497258	131.0	192.0
106479916	0.0	0.0
106479915	0.0	5.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	1.0
106479910	0.0	0.0
730094	615.0	3171.0
730092	153.0	558.0
730091	221.0	24.0
150577	0.0	0.0
150572	0.0	0.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	1.0	1.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	2.0	16.0
102546227	0.0	1.0
106479902	1.0	1.0
730087	53.0	70.0
106479901	0.0	1.0
106479900	0.0	0.0
730086	1.0	5.0
729097	5.0	9.0
389493	43.0	50.0
221613	0.0	0.0
729096	16.0	37.0
729092	16.0	18.0
729046	63.0	42.0
729042	4.0	2.0
729041	21.0	92.0
730029	46.0	18.0
730023	2.0	11.0
729032	0.0	0.0
730016	0.0	8.0
730058	0.0	0.0
730052	1.0	5.0
730051	520.0	463.0
221662	151.0	288.0
150538	0.0	29.0
162515	584.0	553.0
162517	12.0	19.0
729059	1.0	5.0
162514	18.0	1787.0
730041	13.0	25.0
149563	19.0	9.0
221656	1038.0	4512.0
729050	4.0	4.0
221687	101.0	195.0
221692	3087.0	686.0
162494	30.0	727.0
654391	0.0	2.0
198437	55.0	14.0
257629	0.0	2.0
267004	0.0	1.0
149499	792.0	38.0
162466	93.0	40.0
255022	0.0	9.0
162461	694.0	492.0
267010	0.0	0.0
267012	0.0	0.0
267013	0.0	1.0
150472	428.0	1909.0
255031	179.0	29.0
255025	0.0	0.0
101101692	16.0	365.0
255027	221.0	1693.0
267002	234.0	452.0
150483	311.0	35.0
282617	0.0	2.0
282618	3.0	2.0
282616	0.0	3.0
644990	20.0	109.0
9103	132.0	87.0
9100	2966.0	7775.0
9101	2645.0	4265.0
644994	1.0	1.0
9107	1989.0	1545.0
9104	709.0	73.0
400242	219.0	635.0
84959	1812.0	609.0
255061	6.0	42.0
84958	1733.0	6433.0
654319	2.0	14.0
100996315	3.0	0.0
84966	99.0	14.0
57348	15.0	73.0
282679	36.0	317.0
84968	72.0	139.0
84967	1166.0	2587.0
84962	1437.0	1700.0
57343	565.0	907.0
654320	0.0	0.0
255057	17.0	447.0
84961	982.0	3348.0
654321	5.0	4.0
400238	3.0	1.0
654322	1.0	16.0
84964	78.0	687.0
400236	109.0	722.0
644988	3.0	2.0
84960	82.0	81.0
642326	0.0	0.0
9113	1097.0	1767.0
9114	8813.0	4204.0
9111	864.0	1613.0
9112	1971.0	13435.0
9117	2946.0	2957.0
9118	3.0	708.0
414899	2.0	0.0
100996307	82.0	217.0
100996306	0.0	0.0
84948	595.0	933.0
9110	1205.0	7399.0
84947	451.0	976.0
84955	602.0	1400.0
84954	1238.0	2225.0
84957	434.0	1048.0
100996301	0.0	426.0
84951	254.0	7296.0
84950	2262.0	2988.0
84953	1322.0	105.0
400224	27.0	731.0
84952	6901.0	704.0
644998	0.0	0.0
9108	114.0	207.0
642337	4.0	7.0
644997	3.0	2.0
9124	23329.0	21352.0
9125	2460.0	7113.0
9122	1171.0	169.0
9123	3891.0	5533.0
9128	1332.0	5891.0
9129	1720.0	6268.0
9126	1880.0	5872.0
9127	47.0	43.0
94304	0.0	1.0
255043	107.0	147.0
9120	562.0	187.0
9121	2948.0	2496.0
57369	0.0	0.0
84988	1093.0	1417.0
84987	2024.0	2457.0
84989	54.0	16.0
84984	166.0	672.0
84983	1.0	28.0
84986	507.0	1492.0
84985	183.0	231.0
642345	0.0	0.0
9119	2.0	12.0
84981	3432.0	886.0
9135	2826.0	5981.0
9136	1071.0	2177.0
9133	86.0	5279.0
9134	38.0	401.0
9139	1187.0	2940.0
267014	0.0	0.0
267015	4.0	1.0
9138	5588.0	10674.0
267017	0.0	3.0
9131	1754.0	6987.0
9132	88.0	206.0
84969	855.0	771.0
9130	3943.0	9033.0
400208	0.0	0.0
84976	1092.0	305.0
400209	41.0	75.0
400206	24.0	0.0
84978	24.0	40.0
84973	1313.0	2351.0
84975	1862.0	3887.0
57379	6.0	1.0
642357	7.0	13.0
84971	955.0	3014.0
84970	1.0	1.0
267020	2.0	6.0
9146	3592.0	11449.0
9147	1186.0	2696.0
9144	16428.0	29833.0
9145	467.0	3007.0
9148	31.0	1357.0
106479899	0.0	0.0
9149	1687.0	2198.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	1.0	2.0
106479895	0.0	1.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	0.0	24.0
57380	1537.0	4226.0
9143	16.0	57.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	1134.0	244.0
9140	1425.0	2895.0
106479891	1.0	0.0
9141	1872.0	6106.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	13.0	48.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	1.0	0.0
9158	2501.0	4646.0
9156	36.0	1925.0
106479889	0.0	0.0
9159	1363.0	1579.0
106479888	0.0	0.0
106479887	2.0	0.0
654346	40.0	60.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1711.0	1759.0
106480896	0.0	0.0
106479885	0.0	3.0
57396	743.0	684.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	3.0
9153	17.0	27.0
106479882	0.0	0.0
9154	4.0	3.0
106479881	0.0	4.0
106479880	0.0	0.0
57393	241.0	162.0
9152	0.0	2.0
654350	0.0	0.0
84996	231.0	924.0
84991	3735.0	7890.0
84993	2083.0	4001.0
84992	0.0	0.0
9168	50941.0	86619.0
9169	3738.0	7761.0
9166	1926.0	1449.0
642395	9.0	60.0
9167	4054.0	15336.0
642394	0.0	15.0
106480864	0.0	0.0
106480863	0.0	4.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	402.0	165.0
106480867	0.0	0.0
9162	13.0	615.0
106480869	0.0	2.0
654383	0.0	1.0
106480871	0.0	1.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	13.0	4.0
106480872	0.0	0.0
642389	0.0	0.0
654381	1.0	0.0
9179	897.0	1802.0
9177	0.0	7.0
106480875	0.0	0.0
9172	106.0	175.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	512.0	2881.0
106480876	0.0	1.0
9175	2490.0	19834.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	1077.0	148.0
106480880	9.0	15.0
106480882	0.0	0.0
106480881	0.0	1.0
654376	1.0	1.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	0.0	2.0
137868	0.0	6.0
730112	1023.0	81.0
106480849	0.0	4.0
729123	2.0	2.0
9188	5345.0	6496.0
106479859	0.0	0.0
106479858	1.0	5.0
