id	9ccbd5f1-d73c-4e77-b876-4cca362218b7	f3bc810a-edc7-4412-9e09-006c0bcf2550
100271481	0.0	0.0
8079	4354.0	9796.0
440917	12.0	4.0
439927	1.0	0.0
440915	5.0	9.0
8078	2041.0	3018.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	118.0	6333.0
106481959	0.0	0.0
8073	11210.0	7169.0
106481956	0.0	0.0
8074	2.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	1.0
100271476	1.0	1.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	125.0	126.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	1.0	0.0
81270	0.0	0.0
100271470	0.0	0.0
440905	0.0	0.0
439916	0.0	6.0
8089	830.0	554.0
440902	1.0	2.0
643499	1.0	0.0
439915	0.0	0.0
440900	0.0	3.0
8082	2106.0	1870.0
106481965	0.0	1.0
106481966	0.0	0.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	961.0	1200.0
106481969	0.0	0.0
8087	3618.0	9319.0
106481967	0.0	1.0
8085	1053.0	1099.0
106481968	0.0	0.0
102724167	0.0	0.0
100271469	0.0	1.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	1.0	0.0
106481973	0.0	0.0
100271465	1.0	1.0
106481970	0.0	0.0
401335	0.0	0.0
100271467	0.0	1.0
106481971	0.0	0.0
100271462	1.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	4634.0	3589.0
81264	0.0	0.0
100271460	4.0	3.0
731688	5.0	3.0
728034	0.0	0.0
8099	2609.0	4310.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	1.0
106481933	0.0	0.0
8091	10.0	690.0
106481930	0.0	0.0
8092	0.0	5.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	94.0	96.0
106481937	0.0	0.0
106481934	1.0	1.0
106481935	1.0	0.0
56413	13.0	69.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	8.0	5.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	1.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	1.0	0.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	242.0	1651.0
344838	1.0	1.0
106481918	0.0	0.0
106481919	2.0	0.0
106481916	0.0	1.0
106481917	0.0	0.0
572558	21.0	2.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	1.0	0.0
106481913	0.0	0.0
283349	4725.0	1534.0
100126572	0.0	0.0
106481929	1.0	3.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	2.0	0.0
728042	0.0	0.0
106481921	0.0	0.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	1.0	0.0
101234262	1.0	0.0
767612	0.0	0.0
767611	0.0	0.0
283337	750.0	668.0
344813	0.0	0.0
114548	199.0	154.0
81406	0.0	2.0
81407	0.0	0.0
344807	0.0	7.0
126526	451.0	826.0
767600	0.0	0.0
344805	5.0	7.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	5.0	0.0
102800446	5.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	0.0	1.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	31.0	6.0
728013	44.0	71.0
283392	72.0	0.0
728012	0.0	0.0
728015	2.0	4.0
728010	1.0	0.0
81428	0.0	0.0
728019	2.0	2.0
56478	995.0	867.0
56479	15.0	227.0
126506	0.0	0.0
56474	955.0	1132.0
81430	0.0	1.0
56475	3.0	27.0
81431	0.0	0.0
56476	1.0	0.0
56477	552.0	274.0
93408	0.0	0.0
283385	36.0	43.0
283383	2524.0	406.0
728005	0.0	0.0
81419	0.0	0.0
81421	0.0	0.0
283377	563.0	843.0
643401	2.0	0.0
283375	11.0	4.0
283373	547.0	596.0
151525	786.0	491.0
126567	18.0	25.0
391211	0.0	0.0
151534	123.0	189.0
151531	0.0	1.0
114569	14601.0	18209.0
126549	4.0	19.0
114571	0.0	0.0
100527978	19.0	12.0
126541	0.0	0.0
126536	0.0	0.0
151556	480.0	557.0
391242	0.0	0.0
728075	0.0	0.0
440699	9.0	0.0
440695	1.0	0.0
728072	0.0	0.0
100527960	0.0	3.0
391253	0.0	0.0
728064	0.0	0.0
100527963	33.0	31.0
728066	0.0	1.0
440689	14.0	15.0
391257	1.0	0.0
391256	0.0	7.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	6.0	57.0
728090	0.0	0.0
728088	8.0	3.0
100527943	5.0	2.0
114599	5.0	5.0
126581	0.0	0.0
151516	48.0	46.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	4.0
100527947	1.0	2.0
100527948	0.0	1.0
100527949	0.0	0.0
643384	0.0	0.0
391160	2.0	1.0
643382	5.0	9.0
391162	0.0	0.0
692312	0.0	2.0
163479	0.0	1.0
391169	0.0	0.0
100271332	4.0	2.0
391171	0.0	0.0
391174	1.0	3.0
643394	3.0	2.0
391175	1.0	0.0
391179	0.0	0.0
93380	3172.0	1092.0
100271323	2.0	0.0
100271322	2.0	1.0
100271325	0.0	2.0
100271321	0.0	0.0
401036	0.0	0.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	2.0	3.0
391155	0.0	1.0
401024	10.0	30.0
163486	1380.0	746.0
401022	1751.0	105.0
425054	0.0	0.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	4.0	2.0
401018	0.0	0.0
100271303	0.0	1.0
100271302	0.0	0.0
401093	338.0	698.0
401097	59.0	379.0
151449	48.0	24.0
401082	0.0	0.0
8100	700.0	278.0
440606	0.0	0.0
8106	979.0	2575.0
440603	16.0	10.0
401089	0.0	7.0
391183	0.0	0.0
8110	33.0	15.0
8111	235.0	918.0
391189	0.0	0.0
8115	44.0	74.0
401074	11.0	3.0
222484	2852.0	472.0
391190	0.0	0.0
391192	0.0	1.0
391191	0.0	0.0
391194	0.0	0.0
8123	30.0	7.0
391196	0.0	0.0
391195	1.0	0.0
8128	1.0	68.0
8125	4333.0	4025.0
401067	0.0	0.0
8120	10.0	30.0
151477	4.0	3.0
151473	239.0	341.0
643300	6.0	13.0
645962	0.0	0.0
8139	182.0	1087.0
645961	0.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	947.0	1267.0
81329	0.0	0.0
83998	6.0	0.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	0.0	8.0
283403	3.0	1.0
83990	39.0	313.0
83992	163.0	599.0
645954	34.0	15.0
81330	0.0	0.0
645958	91.0	70.0
645957	3.0	1.0
645974	0.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	1.0	2.0
8148	1587.0	2717.0
222487	12.0	10.0
81318	0.0	0.0
8140	267.0	2144.0
83987	284.0	379.0
81324	0.0	0.0
83986	1207.0	2698.0
81325	0.0	0.0
83989	1514.0	1113.0
83988	2016.0	1231.0
81327	0.0	0.0
83983	16.0	14.0
81320	0.0	0.0
83982	1428.0	1458.0
83985	37.0	22.0
81322	0.0	0.0
643308	3.0	2.0
643309	7.0	8.0
645968	13.0	1.0
645980	0.0	1.0
100271390	0.0	0.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	1.0	0.0
8153	60.0	40.0
106481879	0.0	0.0
106481880	1.0	0.0
106481881	0.0	2.0
81358	0.0	2.0
81353	0.0	0.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	0.0	0.0
81352	0.0	0.0
100271392	12.0	15.0
100271391	0.0	0.0
100271394	1.0	0.0
100271393	0.0	0.0
645979	7.0	7.0
93323	181.0	352.0
8165	2010.0	1059.0
645996	17.0	1.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	869.0	729.0
106481891	0.0	0.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	1.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	0.0	0.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	0.0	0.0
100271387	0.0	0.0
81340	0.0	0.0
81341	0.0	0.0
100271386	3.0	3.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	1.0	0.0
8178	352.0	522.0
344892	0.0	0.0
643343	24.0	23.0
8170	7.0	2.0
106481855	1.0	0.0
401014	52.0	137.0
106481856	0.0	0.0
106481853	1.0	0.0
106481854	0.0	0.0
8174	4.0	8.0
106481859	0.0	0.0
8175	1332.0	3601.0
106481857	0.0	0.0
106481858	0.0	3.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	10.0	10.0
106481860	1.0	0.0
81377	1.0	0.0
106481861	0.0	0.0
643338	12.0	26.0
645998	1.0	0.0
643336	1.0	1.0
100271371	0.0	2.0
8189	1418.0	2068.0
8187	95.0	38.0
93343	971.0	1048.0
93349	582.0	887.0
643353	1.0	1.0
106481866	3.0	5.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	0.0	0.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	0.0
106481873	0.0	0.0
100271367	2.0	8.0
106481874	0.0	0.0
106481871	1.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	0.0
283431	315.0	228.0
100271364	4.0	1.0
81363	0.0	5.0
344875	1.0	8.0
100271360	1.0	0.0
93377	0.0	0.0
106481839	0.0	0.0
643365	2.0	0.0
8192	1372.0	1263.0
106481833	0.0	0.0
8193	0.0	15.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	4.0	44.0
106481832	0.0	0.0
106481837	0.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	2093.0	1703.0
106481836	0.0	0.0
106481840	0.0	0.0
106481841	1.0	0.0
100271358	0.0	2.0
81399	0.0	0.0
283422	2.0	108.0
344866	0.0	0.0
100271351	0.0	0.0
283420	122.0	15.0
100271354	1.0	0.0
81390	0.0	0.0
81392	0.0	0.0
643376	6.0	3.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	0.0	0.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	0.0	0.0
106481846	0.0	0.0
100307126	9.0	15.0
106481847	0.0	0.0
100271349	0.0	0.0
283417	18.0	28.0
283416	14.0	14.0
106481851	0.0	0.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	6.0	3.0
106481850	2.0	3.0
81382	0.0	0.0
81383	0.0	0.0
100271343	2.0	13.0
106481819	0.0	1.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	933.0	579.0
283487	94.0	90.0
283486	0.0	20.0
283483	93.0	1.0
283481	148.0	28.0
283480	7.0	0.0
106481828	0.0	0.0
106481829	0.0	1.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	0.0	0.0
106481820	0.0	0.0
106481821	0.0	0.0
106481826	9.0	2.0
106481827	0.0	0.0
106481824	2.0	0.0
106481825	0.0	0.0
56547	0.0	0.0
106481830	0.0	0.0
56548	211.0	1117.0
283471	1.0	0.0
731789	0.0	1.0
728170	4.0	2.0
283464	1041.0	494.0
283463	0.0	0.0
283461	0.0	0.0
283460	2.0	0.0
106481808	0.0	0.0
728167	0.0	0.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	1.0	1.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	0.0
106481802	0.0	1.0
106481803	0.0	0.0
81501	91.0	82.0
81502	3686.0	5193.0
283459	921.0	679.0
283458	7.0	8.0
283455	40.0	15.0
645900	1.0	0.0
283450	770.0	665.0
780776	86.0	79.0
728113	455.0	1089.0
126410	48.0	203.0
728116	0.0	1.0
728115	3.0	1.0
728118	21.0	6.0
81533	2988.0	1870.0
126402	0.0	0.0
81532	753.0	839.0
645930	0.0	0.0
731779	1.0	0.0
728106	0.0	0.0
645922	0.0	0.0
645927	2.0	0.0
728134	6.0	2.0
474170	86.0	97.0
728130	23.0	13.0
645940	0.0	0.0
728132	0.0	0.0
728137	0.0	0.0
81555	3709.0	2503.0
81556	1717.0	1445.0
81557	0.0	1.0
81558	694.0	481.0
645939	2.0	0.0
81551	0.0	5.0
101055625	10.0	1.0
81552	1994.0	3546.0
81553	1418.0	1505.0
344905	6.0	26.0
81554	1372.0	1615.0
474167	15.0	16.0
81550	1050.0	786.0
344901	7.0	0.0
645931	0.0	0.0
645950	0.0	0.0
728121	4.0	6.0
81537	1760.0	829.0
81539	1622.0	2194.0
728128	2.0	3.0
81544	321.0	357.0
81545	1646.0	941.0
81542	3469.0	2737.0
81543	310.0	170.0
93517	469.0	648.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	213.0	2166.0
126432	392.0	215.0
163404	2.0	0.0
138474	0.0	0.0
391365	0.0	1.0
391367	0.0	0.0
728192	5.0	2.0
728194	2.0	0.0
728190	332.0	271.0
391378	1.0	0.0
138412	1.0	3.0
138428	6.0	4.0
138429	75.0	14.0
391356	1072.0	1265.0
391358	6.0	6.0
56521	28.0	101.0
391282	2.0	1.0
643263	0.0	0.0
643264	0.0	1.0
100271209	31.0	9.0
222537	50.0	837.0
163351	52.0	7006.0
100271217	0.0	0.0
100271216	0.0	0.0
100271218	0.0	1.0
401164	0.0	4.0
100271206	1.0	0.0
100271207	1.0	0.0
100271201	0.0	0.0
100271204	1.0	0.0
391266	0.0	0.0
440799	0.0	0.0
391267	3.0	17.0
222553	37.0	52.0
391269	0.0	0.0
440795	0.0	0.0
401152	12229.0	6529.0
126393	2531.0	373.0
8200	86.0	10.0
8204	1740.0	1416.0
8202	2219.0	2268.0
391276	0.0	0.0
391279	0.0	0.0
401145	54.0	23.0
222545	0.0	0.0
126382	472.0	647.0
222546	3.0	0.0
606293	0.0	2.0
401138	4.0	332.0
401137	0.0	0.0
151393	692.0	137.0
692231	0.0	0.0
440738	399.0	5.0
692233	1.0	0.0
440737	36.0	43.0
8216	800.0	827.0
8214	127.0	144.0
440732	5.0	7.0
440730	3.0	3.0
222584	6.0	604.0
151325	0.0	0.0
8208	107.0	258.0
8209	5.0	2.0
8220	390.0	559.0
8226	1480.0	867.0
692223	0.0	0.0
8227	310.0	465.0
8224	53.0	4.0
692225	2.0	8.0
8225	741.0	713.0
692226	0.0	0.0
100381178	0.0	2.0
692227	0.0	1.0
692229	0.0	0.0
100310839	0.0	0.0
100310838	1.0	0.0
8218	145.0	212.0
8233	414.0	536.0
692210	0.0	0.0
8237	2991.0	3463.0
401190	188.0	20.0
692212	1.0	2.0
692213	0.0	0.0
692214	0.0	1.0
440757	0.0	7.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	1239.0	602.0
8242	1832.0	2873.0
8243	2662.0	3894.0
692201	0.0	0.0
692202	0.0	0.0
692203	0.0	0.0
692204	0.0	0.0
692205	12.0	1.0
692206	0.0	0.0
692207	0.0	0.0
692208	1.0	0.0
692209	0.0	0.0
8241	981.0	1529.0
100310812	0.0	0.0
8239	4740.0	6379.0
151354	256.0	5227.0
100271291	0.0	0.0
93432	1.0	2.0
100271290	1.0	0.0
645841	0.0	0.0
93436	653.0	617.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	1.0	5.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	0.0	0.0
106481785	0.0	0.0
106481786	0.0	0.0
106481783	2.0	2.0
283523	1.0	1.0
106481784	0.0	0.0
100310869	0.0	2.0
100271297	0.0	0.0
283521	0.0	0.0
100271296	0.0	0.0
645834	0.0	1.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	0.0	0.0
645836	0.0	0.0
100271294	0.0	0.0
8266	2003.0	1574.0
93426	4.0	7.0
8269	480.0	394.0
106481789	0.0	0.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	0.0	0.0
8263	333.0	728.0
8260	664.0	1011.0
283518	59.0	9.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	0.0
81448	0.0	0.0
106481791	0.0	1.0
283514	7.0	1.0
106481796	3.0	3.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	1.0
100271286	0.0	0.0
645846	2.0	1.0
100271288	0.0	0.0
645843	2.0	2.0
81440	0.0	0.0
100271284	0.0	0.0
8277	23.0	0.0
645864	0.0	4.0
342374	0.0	0.0
440714	0.0	0.0
342372	7.0	1.0
342371	1747.0	1368.0
440712	371.0	19.0
106481756	0.0	0.0
8270	350.0	485.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1036.0	1896.0
728215	211.0	117.0
106481758	0.0	2.0
106481759	0.0	0.0
283507	38.0	15.0
81479	0.0	0.0
100310849	0.0	0.0
106481760	0.0	0.0
100310846	7.0	8.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	1.0	0.0
100310848	0.0	0.0
106481762	2.0	0.0
81470	0.0	0.0
100271274	0.0	0.0
100310841	0.0	2.0
81472	0.0	1.0
81473	0.0	0.0
100310840	59.0	32.0
100271273	0.0	0.0
645859	0.0	1.0
8288	8.0	4.0
8289	2368.0	2599.0
8287	0.0	0.0
643210	0.0	3.0
106481767	0.0	0.0
728207	0.0	1.0
106481768	0.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	0.0	0.0
106481769	0.0	1.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	1.0	1.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	0.0	0.0
81466	0.0	0.0
106481773	0.0	0.0
100310853	1.0	0.0
100271263	0.0	0.0
100310855	0.0	1.0
81462	0.0	0.0
100271260	5.0	3.0
100271262	1.0	0.0
100310851	0.0	1.0
342358	1.0	0.0
342357	222.0	144.0
100310850	0.0	0.0
100271261	0.0	0.0
643220	5.0	8.0
643224	74.0	281.0
645884	0.0	0.0
8291	1394.0	1150.0
401136	0.0	34.0
106481734	1.0	0.0
8292	31.0	55.0
401135	0.0	4.0
106481735	3.0	4.0
106481732	0.0	1.0
8290	0.0	0.0
106481733	0.0	0.0
8295	1231.0	1730.0
106481738	0.0	0.0
93474	170.0	102.0
106481739	0.0	0.0
8293	1.0	0.0
106481736	0.0	0.0
106481737	0.0	0.0
8294	334.0	439.0
106481741	0.0	0.0
106481742	0.0	0.0
100271259	0.0	2.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	0.0	0.0
100271253	5.0	0.0
645879	0.0	0.0
81493	266.0	74.0
81494	0.0	0.0
100271254	1.0	0.0
283562	0.0	0.0
81490	667.0	956.0
81491	45.0	137.0
342346	5.0	2.0
100271250	0.0	1.0
100873064	0.0	0.0
643232	1.0	2.0
100873065	2.0	3.0
106481745	0.0	0.0
401124	168.0	37.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	5.0	20.0
106481749	0.0	0.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	0.0
100271245	2.0	0.0
106481753	0.0	0.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	2.0	1.0
106481751	0.0	0.0
401115	31.0	59.0
81488	2606.0	1461.0
283554	82.0	36.0
283553	3.0	17.0
100271244	0.0	0.0
643226	0.0	0.0
283551	23.0	38.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	84.0	62.0
93492	2.0	7.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	0.0	0.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	0.0	0.0
401109	27.0	485.0
100271235	0.0	0.0
283547	32.0	21.0
401106	21.0	10.0
100271234	0.0	0.0
106481720	0.0	0.0
100271230	0.0	0.0
643236	5.0	0.0
100271233	0.0	0.0
100271232	4.0	2.0
643253	78.0	78.0
93487	3951.0	4209.0
106481729	11.0	3.0
643255	1.0	0.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	0.0	0.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	3.0	1.0
283537	1187.0	813.0
100271229	1.0	0.0
100271224	0.0	0.0
106481730	0.0	0.0
100271223	0.0	0.0
106481731	0.0	2.0
100271226	0.0	0.0
100271225	0.0	1.0
100271220	0.0	0.0
100271222	0.0	0.0
344978	1.0	2.0
100271221	0.0	0.0
138716	655.0	524.0
780852	0.0	0.0
728276	1.0	0.0
780853	0.0	0.0
728279	0.0	0.0
138715	1.0	2.0
780851	5.0	1.0
100126356	0.0	0.0
285796	6.0	0.0
81607	239.0	2986.0
81608	1028.0	1208.0
81609	1634.0	1885.0
81603	3212.0	3793.0
81605	2261.0	2462.0
81606	20888.0	8719.0
81610	103.0	592.0
56654	1387.0	1008.0
56655	1777.0	987.0
81611	2546.0	3101.0
56650	3977.0	3184.0
29028	529.0	1207.0
283129	4.0	2.0
56651	1.0	0.0
56652	124.0	219.0
100126354	0.0	0.0
100126355	0.0	0.0
56658	381.0	330.0
283120	61.0	776.0
56659	41.0	275.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	0.0	2.0
100126345	0.0	0.0
728262	2.0	1.0
138724	0.0	0.0
100126346	0.0	0.0
100126347	0.0	0.0
728264	59.0	43.0
100126348	2.0	0.0
728263	0.0	1.0
106481701	0.0	0.0
106481702	1.0	0.0
56660	5.0	1.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	2148.0	1913.0
100190924	0.0	0.0
56666	32.0	140.0
30012	0.0	0.0
29034	0.0	0.0
56667	6.0	35.0
106865375	0.0	0.0
81602	397.0	179.0
30014	0.0	0.0
106865374	0.0	0.0
56662	1.0	0.0
30011	3380.0	2508.0
283116	0.0	15.0
56663	0.0	0.0
30010	0.0	1.0
56664	0.0	0.0
100190923	0.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	80.0	105.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	462.0	323.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	3.0	8.0
100381202	0.0	0.0
56670	288.0	252.0
81626	0.0	0.0
81627	1480.0	923.0
81628	1156.0	1149.0
56676	0.0	3.0
30001	1987.0	5596.0
54012	0.0	0.0
56677	0.0	0.0
246175	2855.0	2097.0
56672	677.0	708.0
246176	37.0	4.0
56673	59.0	12.0
54016	1.0	1.0
283106	11.0	12.0
30000	1434.0	2147.0
56674	5294.0	3175.0
54015	0.0	0.0
81631	6103.0	4314.0
56675	68.0	188.0
54014	1618.0	1184.0
283104	87.0	559.0
100126330	0.0	0.0
30009	134.0	151.0
283102	1.0	0.0
100126331	0.0	0.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	0.0	2.0
30008	2963.0	3734.0
100128991	0.0	0.0
100128990	0.0	0.0
66002	84.0	18.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	455.0	81.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	2.0
66004	267.0	1249.0
100126325	0.0	0.0
66005	2337.0	2068.0
100126326	0.0	1.0
81618	2211.0	2673.0
81619	5865.0	6467.0
56681	8529.0	5678.0
66008	6402.0	1732.0
29018	0.0	0.0
81614	1530.0	1166.0
54020	757.0	359.0
81615	1614.0	471.0
81616	5.0	3.0
81617	1725.0	284.0
767846	2.0	3.0
81621	165.0	74.0
81622	2108.0	1402.0
246184	430.0	439.0
767851	0.0	0.0
81623	0.0	40.0
54022	2.0	0.0
81624	219.0	150.0
767853	0.0	0.0
54021	2.0	3.0
56683	520.0	510.0
54028	4.0	4.0
54027	0.0	0.0
29015	2722.0	1431.0
54026	0.0	0.0
767850	0.0	0.0
81620	30.0	602.0
54025	0.0	0.0
100128982	0.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	0.0	0.0
246181	3.0	3.0
246182	0.0	2.0
100126316	0.0	0.0
728233	20.0	14.0
283171	0.0	0.0
100126317	1.0	0.0
100126318	0.0	2.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	0.0	1.0
100126313	0.0	0.0
285753	312.0	284.0
728231	0.0	0.0
100126314	1.0	0.0
100128977	0.0	0.0
114785	878.0	1719.0
285755	419.0	40.0
114786	10.0	13.0
114787	19.0	263.0
114788	3.0	1.0
285758	93.0	9.0
114789	396.0	182.0
54031	2.0	3.0
728239	1.0	1.0
54035	0.0	0.0
54034	0.0	0.0
114790	345.0	307.0
54033	102.0	11.0
54032	0.0	0.0
114791	480.0	398.0
54039	77.0	282.0
114792	85.0	3.0
126767	0.0	0.0
114793	2168.0	1893.0
54038	1.0	0.0
100190954	0.0	0.0
114794	27.0	7.0
114795	19.0	42.0
54036	1.0	0.0
93627	1182.0	816.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	2.0
283162	0.0	0.0
93621	13466.0	8209.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	725.0	821.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	1441.0	980.0
100126302	0.0	0.0
100128963	2.0	2.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	0.0	1.0
100126309	0.0	0.0
728226	8.0	0.0
54041	0.0	0.0
728228	0.0	2.0
54045	1.0	0.0
645809	0.0	0.0
54044	1.0	0.0
645808	0.0	2.0
114780	8.0	1.0
54043	0.0	0.0
645807	0.0	0.0
114781	1113.0	661.0
126755	1.0	7.0
54049	0.0	0.0
114783	64.0	108.0
54048	0.0	0.0
114784	13.0	228.0
283159	0.0	1.0
54047	1.0	1.0
100128961	2.0	6.0
645805	103.0	34.0
283152	63.0	21.0
66035	214.0	85.0
283150	0.0	0.0
728255	0.0	0.0
93654	2.0	0.0
66036	734.0	826.0
93653	45.0	34.0
100271192	0.0	0.0
100271191	0.0	0.0
66037	2.0	3.0
93650	0.0	1.0
81669	666.0	784.0
54053	0.0	0.0
54052	0.0	0.0
114769	1617.0	961.0
54051	0.0	0.0
54050	4.0	0.0
54055	4.0	10.0
100190938	135.0	14.0
54054	53.0	7.0
114770	3.0	3.0
114771	0.0	381.0
