id	f490e7cb-8d67-47af-85c0-5dd5c7139efd	a998a5b1-397d-4497-a58c-9b9e1c7f491e
56124	148.0	100.0
10728	15491.0	13329.0
114883	6177.0	3544.0
56125	204.0	843.0
643766	0.0	0.0
10721	58.0	679.0
10720	2.0	0.0
100420830	1.0	0.0
136259	8.0	42.0
100420834	0.0	0.0
317751	17.0	3.0
124274	0.0	0.0
388152	40.0	17.0
317754	1.0	0.0
317753	0.0	0.0
317749	567.0	515.0
342705	3.0	12.0
151888	59.0	4.0
151887	3509.0	2735.0
136263	5.0	2.0
100420841	0.0	0.0
101929145	518.0	140.0
100420843	0.0	1.0
100293090	2173.0	4640.0
148254	373.0	163.0
317762	1215.0	2985.0
317761	4.0	5.0
100419854	0.0	0.0
317760	16.0	42.0
317767	6.0	1.0
100271715	58.0	8.0
148252	47.0	28.0
100271722	356.0	137.0
199834	0.0	0.0
388135	234.0	19.0
101929152	22.0	11.0
100420854	0.0	0.0
222950	8.0	82.0
100419867	0.0	0.0
148266	294.0	24.0
100419868	3.0	1.0
148268	373.0	137.0
100419866	1.0	0.0
100420859	0.0	0.0
124245	1970.0	1657.0
317729	0.0	4.0
136288	642.0	30.0
199800	54.0	31.0
101930150	0.0	0.0
163882	2767.0	2051.0
388165	89.0	38.0
100419873	2.0	0.0
100271700	118.0	122.0
100271703	0.0	0.0
100271702	3.0	0.0
100420875	0.0	0.0
100420877	3.0	1.0
388199	0.0	0.0
22794	6447.0	5206.0
22795	624.0	779.0
22796	1475.0	1876.0
22797	1533.0	204.0
22798	13.0	3.0
317705	1.0	0.0
317703	0.0	0.0
317702	0.0	0.0
138882	0.0	0.0
138883	0.0	0.0
138881	11.0	1.0
100420881	0.0	0.0
388181	3.0	0.0
100419893	14.0	1.0
222967	130.0	1.0
219333	3814.0	1337.0
136227	49.0	6.0
222962	120.0	2855.0
148213	197.0	392.0
388182	30.0	78.0
100419895	0.0	0.0
317716	0.0	0.0
148203	234.0	157.0
317719	15.0	3.0
148206	319.0	339.0
163859	2525.0	2922.0
101929110	1.0	1.0
101929111	2.0	0.0
219348	1291.0	67.0
219347	201.0	499.0
100420898	4.0	0.0
148223	831.0	485.0
10799	105.0	996.0
136242	1.0	0.0
10791	3611.0	428.0
10794	160.0	121.0
10793	460.0	955.0
10795	1363.0	1370.0
10798	0.0	0.0
10797	1792.0	5384.0
101929121	0.0	0.0
101929120	3.0	0.0
101929127	21.0	0.0
317701	0.0	0.0
220323	433.0	1612.0
148231	0.0	2.0
148229	138.0	67.0
151877	6.0	6.0
151871	0.0	0.0
93035	526.0	5.0
161176	1347.0	164.0
56097	16.0	12.0
56098	14.0	5.0
56099	619.0	428.0
93034	13.0	40.0
283927	248.0	119.0
220359	9.0	101.0
653073	0.0	0.0
653075	3.0	0.0
256302	1588.0	745.0
105373144	0.0	22.0
81050	0.0	0.0
199786	64.0	4.0
256309	70.0	6.0
100420792	0.0	0.0
95681	904.0	406.0
283914	0.0	3.0
81047	0.0	0.0
197131	2643.0	1326.0
197135	391.0	20.0
653061	1.0	0.0
93058	520.0	200.0
161198	4724.0	551.0
283902	1.0	0.0
220382	12.0	13.0
81078	0.0	0.0
81079	0.0	0.0
81075	0.0	3.0
81076	0.0	0.0
100114903	2.0	0.0
199777	415.0	22.0
81061	0.0	0.0
653082	677.0	325.0
81090	0.0	10.0
100271649	0.0	0.0
199746	702.0	229.0
100271655	3.0	7.0
81099	0.0	0.0
100271650	6.0	0.0
199745	191.0	174.0
148170	189.0	52.0
256364	2550.0	3549.0
163786	239.0	705.0
220388	141.0	4.0
100271639	0.0	0.0
163782	575.0	13.0
100271646	12.0	6.0
283953	0.0	1.0
256355	31.0	8.0
100271644	0.0	0.0
283951	386.0	790.0
256356	1568.0	941.0
100271643	1.0	3.0
100271640	0.0	0.0
81081	0.0	0.0
161159	2.0	6.0
148189	365.0	436.0
93099	2718.0	8826.0
100271627	1.0	0.0
283948	343.0	19.0
256329	144.0	73.0
100271634	0.0	0.0
100271636	0.0	0.0
100271630	3.0	0.0
100271633	0.0	0.0
100271632	6.0	1.0
199720	12.0	24.0
93082	150.0	14.0
161145	533.0	74.0
100271617	0.0	0.0
100271616	1.0	2.0
161142	7.0	3.0
100271619	1.0	1.0
148198	5.0	0.0
100271618	1.0	0.0
100271624	1.0	0.0
100271623	1.0	0.0
283933	55.0	32.0
100271625	0.0	1.0
93081	310.0	417.0
100271620	0.0	0.0
283932	116.0	38.0
100271622	2.0	1.0
100271621	0.0	0.0
199731	481.0	2154.0
100124332	0.0	0.0
643664	3.0	1.0
256394	0.0	1.0
83637	6467.0	7000.0
83636	1392.0	962.0
401565	5.0	0.0
401563	70.0	16.0
401562	25.0	1.0
401561	31.0	175.0
283999	0.0	0.0
283994	3.0	0.0
643668	3.0	3.0
283991	1859.0	6417.0
340198	4.0	0.0
643669	6.0	0.0
340192	0.0	0.0
643680	46.0	13.0
197196	7.0	0.0
56033	0.0	2.0
401551	1254.0	19.0
83657	694.0	2.0
83656	15.0	11.0
83659	3208.0	0.0
283989	1409.0	3752.0
83658	6742.0	4046.0
401548	7586.0	1497.0
56034	1360.0	253.0
283987	2418.0	1238.0
256369	0.0	0.0
401546	553.0	5.0
83655	0.0	0.0
283985	1.0	489.0
283982	10.0	0.0
283981	41.0	22.0
643677	2.0	3.0
83650	8.0	8.0
197187	138.0	34.0
449520	1.0	2.0
401541	165.0	455.0
401540	0.0	2.0
83639	1.0	32.0
83638	2059.0	1799.0
256380	217.0	11.0
449518	0.0	0.0
83648	2085.0	91.0
401537	4.0	4.0
83647	0.0	0.0
83641	10879.0	542.0
401535	4.0	1.0
83643	1691.0	1019.0
401533	0.0	1.0
643689	5.0	10.0
283971	0.0	0.0
83640	415.0	596.0
283970	11.0	16.0
114826	943.0	613.0
114827	1470.0	41.0
378706	5.0	7.0
378707	0.0	0.0
378708	162.0	269.0
339184	3.0	35.0
339186	0.0	1.0
56052	732.0	1103.0
114821	158.0	1.0
114822	695.0	1081.0
114823	9001.0	2115.0
114824	1.0	1.0
114825	1091.0	579.0
643699	116.0	20.0
340168	0.0	0.0
114815	2.0	0.0
114817	1.0	0.0
114818	796.0	890.0
114819	229.0	61.0
339175	751.0	1171.0
56063	754.0	625.0
653017	0.0	0.0
56061	2329.0	4027.0
56062	197.0	138.0
114814	74.0	185.0
83667	832.0	944.0
83666	6951.0	2534.0
83660	533.0	3043.0
340156	107.0	23.0
83661	3682.0	0.0
114804	217.0	69.0
114805	359.0	7.0
340152	92.0	37.0
339168	0.0	0.0
114800	366.0	2.0
114801	695.0	81.0
93010	3523.0	135.0
114803	1942.0	1175.0
83697	6.0	37.0
81034	1657.0	1365.0
81035	5955.0	248.0
83696	2422.0	3220.0
83699	3104.0	284.0
81037	7271.0	8244.0
83698	2.0	0.0
401588	190.0	175.0
83693	1738.0	609.0
81030	208.0	19.0
83692	4267.0	1870.0
81031	1017.0	192.0
83695	1082.0	1328.0
81033	145.0	4.0
83694	117.0	537.0
340146	14.0	0.0
83690	377.0	95.0
81027	1084.0	8.0
81029	302.0	48.0
653042	0.0	0.0
653045	1.0	0.0
81025	2.0	1.0
401577	231.0	250.0
22877	6191.0	3869.0
22878	3337.0	2530.0
22879	3075.0	1366.0
22870	4856.0	3722.0
22871	51.0	0.0
22872	10105.0	9670.0
22873	897.0	312.0
22874	650.0	118.0
22875	4023.0	79.0
22876	975.0	2366.0
10899	5522.0	6347.0
10898	865.0	2758.0
10891	1002.0	86.0
136540	0.0	0.0
10890	8200.0	27746.0
10893	1317.0	30.0
10892	2486.0	3738.0
136541	0.0	2.0
10895	2.0	0.0
342426	0.0	0.0
10894	1107.0	194.0
10897	2329.0	4144.0
10896	26.0	10.0
22888	901.0	799.0
22889	2021.0	1660.0
22880	1934.0	5548.0
124540	2828.0	3692.0
22881	1079.0	82.0
22882	2094.0	2368.0
22883	10420.0	28030.0
22884	1457.0	934.0
22885	2929.0	250.0
22887	3531.0	2505.0
342419	1.0	0.0
124538	0.0	0.0
124535	11.0	0.0
148523	111.0	560.0
283598	1.0	0.0
283596	169.0	199.0
283592	64.0	0.0
22856	3202.0	2702.0
161514	0.0	0.0
731424	163.0	4.0
22858	1547.0	3472.0
22859	1648.0	2926.0
22850	1692.0	2289.0
22852	616.0	523.0
22853	2805.0	7055.0
22854	513.0	1.0
10877	0.0	20.0
10876	1.0	0.0
100419909	0.0	0.0
10879	0.0	0.0
10878	20.0	5.0
148534	1120.0	360.0
104169670	0.0	2.0
104169671	0.0	0.0
100419903	3.0	4.0
283587	42.0	3.0
10871	753.0	106.0
10870	724.0	118.0
10873	703.0	83.0
10875	6257.0	552.0
10874	7.0	164.0
22866	441.0	183.0
22868	1715.0	2999.0
22869	651.0	444.0
100309464	1.0	0.0
161502	350.0	7.0
100420901	0.0	0.0
22861	3772.0	1340.0
22862	5673.0	943.0
22863	1375.0	1531.0
22864	2374.0	967.0
22865	19.0	1.0
10888	10.0	4.0
56203	50.0	2.0
643609	0.0	0.0
56204	2411.0	1624.0
10887	3.0	0.0
124512	934.0	1902.0
148545	1.0	0.0
283579	1.0	0.0
283578	1745.0	1569.0
10880	3.0	1.0
283576	2.0	2.0
10882	2.0	78.0
10881	0.0	0.0
10884	1600.0	1453.0
283571	21.0	7.0
10886	0.0	0.0
10885	1488.0	6369.0
22834	2507.0	1555.0
22835	485.0	305.0
22836	3205.0	502.0
22837	4473.0	2082.0
101929059	5.0	1.0
22838	3281.0	2476.0
22839	5968.0	5883.0
100420910	2.0	5.0
100420916	0.0	0.0
22832	985.0	304.0
124590	0.0	1389.0
10855	577.0	2058.0
10857	7465.0	5285.0
10856	3516.0	3636.0
10859	1803.0	319.0
10858	41.0	29.0
100126793	61.0	22.0
10850	0.0	0.0
643617	1.0	1.0
643615	0.0	1.0
100126791	21.0	1.0
22844	32.0	6.0
22845	1099.0	1584.0
22846	1779.0	653.0
22847	1233.0	871.0
22848	3458.0	2716.0
22849	766.0	415.0
112597	490.0	411.0
100420920	2.0	1.0
100420921	0.0	0.0
100420924	0.0	0.0
124583	3047.0	5292.0
100420926	2.0	0.0
22841	2051.0	795.0
100420927	0.0	0.0
100419930	5.0	0.0
22843	133.0	10.0
10866	4049.0	2803.0
100420919	0.0	0.0
10865	3007.0	841.0
10868	1746.0	1594.0
10867	4295.0	2268.0
10869	4016.0	2662.0
10861	116.0	86.0
101929074	52.0	147.0
10864	1.0	0.0
101929071	1.0	0.0
10863	663.0	186.0
22813	3.0	4.0
22814	3.0	2.0
643641	712.0	186.0
22815	0.0	0.0
22816	0.0	0.0
22818	8067.0	5150.0
10829	2.0	0.0
100419945	0.0	0.0
83849	153.0	2.0
83855	621.0	1050.0
10833	0.0	0.0
83854	19.0	16.0
83857	1386.0	1192.0
10835	0.0	2.0
83856	859.0	52.0
10834	0.0	0.0
83851	13.0	1.0
10837	1.0	0.0
100419948	2.0	0.0
83850	2525.0	152.0
10836	0.0	0.0
100419949	0.0	0.0
83853	1145.0	2.0
10838	1067.0	750.0
83852	1260.0	273.0
124565	5488.0	6041.0
100419947	0.0	2.0
22808	3349.0	401.0
22809	1240.0	1388.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	2.0	0.0
22822	3941.0	1796.0
22823	1384.0	1281.0
22824	660.0	3773.0
101929086	12.0	1.0
22826	5400.0	4944.0
22827	5378.0	11619.0
643653	0.0	0.0
22828	2445.0	1695.0
22829	239.0	947.0
112574	3518.0	1441.0
100419955	0.0	0.0
56241	26561.0	248.0
100420946	0.0	1.0
56242	349.0	226.0
22820	10204.0	8183.0
22821	2482.0	415.0
100419950	0.0	0.0
10844	4479.0	3600.0
83844	0.0	1.0
10846	205.0	110.0
10845	2686.0	3976.0
10848	1828.0	1256.0
56243	7556.0	6802.0
10847	9432.0	7924.0
56244	4.0	0.0
56245	20.0	1.0
10849	123.0	371.0
56246	1.0	1.0
643646	38.0	7.0
10840	103.0	8.0
10842	19.0	0.0
101929093	0.0	0.0
10841	16.0	15.0
643648	0.0	0.0
101929010	3.0	2.0
100420950	6.0	5.0
100420952	0.0	6.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	1.0	0.0
100419963	5.0	0.0
100271613	1.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	0.0	0.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	8.0	0.0
100271601	1.0	0.0
100419979	0.0	1.0
100420972	0.0	0.0
100420975	0.0	0.0
100419989	0.0	2.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	0.0	1.0
391436	1.0	0.0
161582	236.0	4.0
124599	205.0	63.0
101929052	0.0	0.0
391485	0.0	0.0
222611	41.0	118.0
100187716	0.0	0.0
391490	0.0	0.0
391496	2.0	0.0
22899	4239.0	321.0
391462	0.0	0.0
22891	429.0	806.0
22893	2357.0	2669.0
22894	2715.0	2032.0
22895	15.0	3.0
148581	1.0	0.0
22897	1780.0	2253.0
22898	12756.0	1117.0
22890	2377.0	1294.0
391470	0.0	0.0
391472	0.0	0.0
391475	3.0	0.0
101929008	33.0	55.0
222659	10.0	1.0
440894	55.0	58.0
222658	5338.0	4807.0
102724035	1.0	0.0
100271575	1.0	0.0
100271577	3.0	2.0
100271571	0.0	0.0
81175	4.0	10.0
81176	7.0	10.0
100271570	1.0	0.0
93145	378.0	452.0
440888	0.0	0.0
222642	9.0	1.0
222643	127.0	33.0
401289	38.0	1.0
401288	6.0	5.0
401285	0.0	0.0
81166	0.0	0.0
100271564	16.0	18.0
81168	0.0	0.0
100271566	2.0	1.0
81169	0.0	0.0
81162	3.0	4.0
81163	0.0	0.0
100271563	5.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	2.0	0.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	6.0	4.0
100271551	0.0	0.0
81198	0.0	0.0
81191	3.0	0.0
81192	0.0	0.0
81193	1.0	0.0
81194	0.0	0.0
450232	9.0	0.0
401260	0.0	0.0
220001	35.0	125.0
222662	0.0	0.0
401265	59.0	292.0
222663	167.0	262.0
220002	2128.0	2518.0
93166	706.0	58.0
401264	381.0	258.0
220004	1011.0	38.0
100271539	0.0	0.0
401262	17.0	4.0
93164	258.0	189.0
100271547	0.0	0.0
100271549	10.0	4.0
81188	0.0	0.0
100271543	1.0	1.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	87.0	2.0
81185	1.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1146.0	854.0
440854	20.0	79.0
222698	55.0	4.0
222696	65.0	7.0
161497	4.0	1.0
100271529	2.0	3.0
222699	15.0	13.0
100271536	0.0	0.0
100271538	9.0	2.0
100271537	0.0	0.0
93190	587.0	0.0
283601	0.0	0.0
100271531	12.0	1.0
283600	4.0	5.0
220042	206.0	1444.0
93183	1038.0	1044.0
100271518	0.0	0.0
100271517	1.0	0.0
93185	2168.0	3533.0
100271525	0.0	0.0
100271526	11.0	5.0
100271521	1.0	0.0
100271520	0.0	0.0
220032	9.0	0.0
100271523	0.0	0.0
100271522	0.0	1.0
100271507	0.0	0.0
100271506	0.0	3.0
100271516	0.0	0.0
100271510	6.0	0.0
220064	812.0	1031.0
220047	1.0	0.0
100271503	0.0	0.0
10808	7308.0	9686.0
56130	53.0	561.0
10807	1118.0	2924.0
56131	220.0	37.0
56132	81.0	17.0
10809	2563.0	2402.0
220081	16.0	3.0
83756	28.0	52.0
10811	430.0	129.0
56137	138.0	0.0
10810	1376.0	90.0
83755	0.0	0.0
56138	39.0	1.0
83758	108.0	36.0
10813	931.0	1447.0
56139	108.0	8.0
401207	233.0	188.0
220082	4.0	17.0
83757	3.0	0.0
83752	4571.0	4660.0
56133	236.0	154.0
10815	104.0	42.0
10814	162.0	0.0
56134	116.0	6.0
10817	350.0	166.0
56135	97.0	1.0
10816	1.0	0.0
283643	440.0	587.0
56136	12.0	0.0
643535	2.0	1.0
643536	0.0	0.0
22800	1841.0	912.0
22801	127.0	944.0
643550	0.0	2.0
22802	5.0	1643.0
22803	5992.0	5095.0
440804	0.0	1.0
22806	1669.0	438.0
22807	895.0	861.0
10819	86.0	4.0
56140	2.0	0.0
10818	1641.0	1226.0
56141	8.0	2.0
56142	10.0	0.0
56143	3.0	0.0
83737	4284.0	3778.0
220070	2.0	0.0
10822	8.0	1.0
283638	2837.0	6911.0
83744	387.0	215.0
10821	12.0	0.0
10824	15.0	9.0
83746	2186.0	2549.0
10823	0.0	0.0
83741	0.0	0.0
283635	4704.0	2196.0
10826	5926.0	106.0
220074	1442.0	421.0
56144	56.0	10.0
10825	774.0	620.0
56145	73.0	5.0
83740	0.0	0.0
83743	1500.0	1865.0
56146	12.0	0.0
10828	3.0	1.0
10827	1352.0	624.0
83742	2627.0	1675.0
56147	3.0	1.0
283631	1.0	1.0
10820	6.0	0.0
440836	2714.0	533.0
643563	2.0	1.0
56154	2.0	0.0
81109	0.0	0.0
283629	94.0	35.0
56159	1.0	3.0
81115	0.0	0.0
81116	0.0	0.0
56155	78.0	16.0
283624	720.0	111.0
102724097	47.0	5.0
256006	28.0	11.0
56156	0.0	3.0
81113	0.0	0.0
56157	0.0	0.0
56158	7.0	2.0
81114	0.0	0.0
81110	0.0	0.0
440829	0.0	0.0
440823	840.0	1119.0
440822	0.0	1.0
56163	0.0	0.0
56164	159.0	362.0
256021	47.0	83.0
56165	13.0	0.0
83759	733.0	1001.0
56160	1215.0	723.0
10800	834.0	65.0
283617	0.0	0.0
81104	0.0	0.0
10802	2314.0	1773.0
10801	13389.0	22667.0
10804	2.0	8360.0
10803	16.0	0.0
56167	0.0	0.0
10806	1872.0	1266.0
56168	0.0	0.0
56169	97.0	2651.0
643582	0.0	0.0
643586	3.0	2.0
256076	782.0	98.0
401253	0.0	0.0
56171	1786.0	1.0
401251	22.0	14.0
56172	2613.0	2067.0
401250	0.0	1.0
81137	0.0	0.0
81138	0.0	0.0
83795	1.0	0.0
102724076	0.0	0.0
102724077	5.0	9.0
283688	0.0	0.0
401247	23.0	10.0
81136	0.0	0.0
283687	187.0	131.0
283685	0.0	1.0
93109	844.0	983.0
283682	19.0	3.0
100126825	0.0	0.0
93107	0.0	0.0
643596	31.0	11.0
56180	735.0	790.0
93100	1779.0	6913.0
401242	0.0	0.0
256085	1.0	0.0
56181	2753.0	1839.0
81126	0.0	0.0
81127	0.0	0.0
83787	1355.0	2861.0
283677	3.0	1.0
401237	225.0	236.0
83786	2056.0	5236.0
401236	953.0	0.0
283673	8.0	2.0
93134	1752.0	1491.0
401233	0.0	0.0
401232	144.0	67.0
256051	457.0	51.0
81159	0.0	1.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	1.0
283663	97.0	13.0
81153	0.0	0.0
100271596	1.0	1.0
100271595	0.0	1.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	579.0	547.0
283659	388.0	9.0
100271587	2.0	1.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	0.0
283651	95.0	42.0
100271585	1.0	0.0
100271584	0.0	1.0
100271581	0.0	1.0
22998	24439.0	219.0
22999	86.0	0.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	4881.0	2549.0
100151671	0.0	0.0
100151672	0.0	1.0
22992	8353.0	11662.0
22993	2804.0	2072.0
100151674	0.0	0.0
22994	560.0	1468.0
83903	38.0	244.0
22995	216.0	556.0
83902	0.0	0.0
22996	1380.0	816.0
22997	107.0	244.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	3.0	1.0
100151684	3.0	1.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	1.0	1.0
83901	0.0	0.0
342538	6.0	7.0
83900	0.0	0.0
56300	1.0	2332.0
56301	3.0	0.0
124411	1040.0	505.0
22976	796.0	1859.0
22977	24.0	183.0
22978	2346.0	1724.0
22979	1568.0	321.0
22970	24.0	10.0
22971	456.0	245.0
22974	234.0	6852.0
83932	688.0	828.0
10998	176.0	399.0
83931	5649.0	5571.0
342527	113.0	17.0
148418	72.0	2.0
83933	390.0	379.0
124404	1.0	1.0
10999	1163.0	7868.0
124401	582.0	517.0
124402	1092.0	810.0
83930	2581.0	312.0
56311	1.0	3.0
10990	646.0	48.0
100126693	6.0	0.0
10992	12549.0	14153.0
606500	0.0	0.0
10991	13.0	13.0
10994	2281.0	5782.0
10993	104.0	597.0
22987	17.0	12.0
22989	137.0	4.0
22980	5835.0	2487.0
22981	887.0	465.0
22982	1688.0	799.0
22983	13.0	52.0
22984	2189.0	5745.0
22985	7108.0	5488.0
22986	0.0	1.0
58986	3634.0	1838.0
148423	1026.0	1027.0
58985	157.0	2834.0
342510	2042.0	58.0
283694	0.0	0.0
283693	15.0	1.0
283692	22.0	0.0
22954	992.0	453.0
22955	2361.0	376.0
112487	1198.0	3184.0
22950	1874.0	3103.0
391524	0.0	0.0
22952	20.0	0.0
22953	81.0	2.0
391526	0.0	0.0
10975	2688.0	1823.0
83953	3.0	1.0
10978	597.0	826.0
83955	8.0	7.0
10979	8467.0	802.0
112495	1806.0	2574.0
10970	4104.0	14803.0
56339	2240.0	1641.0
10972	16342.0	19340.0
10971	12273.0	23297.0
10974	0.0	0.0
10973	2388.0	3845.0
401409	39.0	4.0
112479	611.0	857.0
112476	143.0	96.0
391530	0.0	0.0
83939	4435.0	4620.0
56341	164.0	0.0
391533	0.0	0.0
124460	1249.0	263.0
83935	450.0	93.0
83938	739.0	103.0
391538	1.0	0.0
83937	2961.0	1938.0
10987	2745.0	3467.0
83943	401.0	365.0
83942	1.0	0.0
10989	4127.0	4125.0
10988	5209.0	6157.0
56342	77.0	126.0
124454	1131.0	2053.0
56344	2.0	0.0
83941	1735.0	992.0
83940	724.0	947.0
643503	0.0	0.0
10981	2843.0	285.0
112483	2744.0	740.0
10980	3650.0	7692.0
10983	21869.0	14676.0
10982	5279.0	742.0
643507	4.0	3.0
10985	6054.0	9158.0
10984	390.0	208.0
22932	372.0	420.0
22933	3414.0	5182.0
22934	1245.0	1689.0
22936	3029.0	3871.0
22937	4189.0	4227.0
22938	3795.0	3929.0
112464	756.0	295.0
22930	4560.0	3956.0
22931	4944.0	6452.0
81309	0.0	0.0
391504	0.0	0.0
10954	1679.0	1040.0
10953	1985.0	2529.0
10956	14591.0	8256.0
81315	0.0	0.0
10955	14104.0	7033.0
391508	0.0	1.0
81316	0.0	0.0
10957	6831.0	2737.0
124446	6736.0	3055.0
81310	0.0	0.0
10959	11656.0	18082.0
22929	2537.0	2359.0
10950	4764.0	1183.0
10952	3293.0	3752.0
10951	2894.0	7640.0
22943	176.0	269.0
22944	788.0	557.0
22945	0.0	0.0
22947	0.0	0.0
22948	6508.0	15425.0
22949	1848.0	13381.0
83957	0.0	3.0
22941	2924.0	225.0
83959	362.0	1849.0
10965	1180.0	448.0
391518	0.0	0.0
10964	2117.0	249.0
81304	0.0	0.0
10966	786.0	5247.0
10969	2211.0	5536.0
81300	0.0	0.0
10961	8390.0	10726.0
10960	6458.0	4715.0
643529	195.0	37.0
10963	6439.0	20943.0
10962	204.0	1768.0
148479	1552.0	2032.0
197407	419.0	572.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	1.0
124491	1873.0	704.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	1.0	0.0
391552	0.0	0.0
474383	0.0	1.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	0.0	5.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	1.0
767558	0.0	0.0
246704	22.0	0.0
207107	5072.0	15.0
767566	0.0	0.0
767565	0.0	0.0
767568	1.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	13.0	0.0
474344	5091.0	357.0
474343	94.0	78.0
246717	1.0	1.0
100151647	0.0	0.0
100151648	1.0	0.0
246719	1.0	16.0
161406	28.0	7.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	1.0	0.0
100151640	15.0	16.0
100151641	0.0	0.0
246715	0.0	0.0
767557	16.0	4.0
606553	0.0	0.0
606551	28.0	27.0
474354	316.0	1.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	39.0	36.0
100151655	0.0	0.0
391584	1.0	0.0
100151656	2.0	0.0
100151650	3.0	0.0
100151651	0.0	0.0
391589	14.0	12.0
100151652	0.0	0.0
100151668	0.0	0.0
391592	2.0	2.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	2064.0	3050.0
100151667	0.0	0.0
391598	3.0	1.0
100151661	0.0	0.0
100151663	0.0	0.0
474338	18.0	21.0
474337	2.0	1.0
197370	2388.0	1787.0
220112	3.0	0.0
246744	1.0	0.0
220115	1.0	0.0
93273	56.0	28.0
100271459	2.0	1.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	0.0	0.0
81295	0.0	0.0
100271452	1.0	1.0
220108	395.0	33.0
220107	105.0	33.0
100271448	6.0	2.0
100271447	0.0	0.0
100271449	0.0	0.0
100271444	2.0	2.0
100271445	0.0	1.0
81285	3.0	10.0
81282	0.0	0.0
197350	7.0	4.0
246720	3.0	4.0
401399	79.0	50.0
401398	28.0	28.0
246721	0.0	0.0
220134	40.0	1282.0
401397	1867.0	461.0
246723	22.0	7.0
220136	1230.0	285.0
401393	0.0	0.0
100271437	0.0	0.0
100271439	0.0	0.0
100271438	0.0	2.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	2.0	0.0
197342	430.0	640.0
246731	2.0	6.0
401387	3.0	0.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	65.0	96.0
100271420	0.0	0.0
197358	806.0	66.0
199990	1280.0	2445.0
246785	31.0	68.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	1.0	0.0
220158	7.0	0.0
283726	1538.0	67.0
100271414	0.0	0.0
100887075	0.0	3.0
439990	36.0	7.0
100271411	0.0	1.0
100271410	0.0	0.0
220164	629.0	26.0
100271413	2.0	2.0
197320	558.0	417.0
439996	0.0	1.0
100887074	0.0	0.0
439992	25.0	42.0
100887073	0.0	0.0
197322	1275.0	620.0
439994	147.0	40.0
102724105	327.0	70.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	1.0	2.0
102724101	0.0	0.0
100271406	0.0	2.0
100271405	1.0	0.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	15.0	13.0
197335	1566.0	1376.0
440993	1444.0	2454.0
440992	21.0	15.0
161394	197.0	68.0
199964	81.0	1.0
8000	814.0	372.0
8001	3.0	6.0
246777	67.0	12.0
246778	19.0	4.0
606495	150.0	220.0
199974	64.0	2.0
8013	1263.0	137.0
22911	1631.0	2384.0
439949	296.0	75.0
22913	7968.0	8094.0
643421	0.0	0.0
22914	98.0	0.0
22915	1741.0	22.0
439945	0.0	0.0
22916	3774.0	15489.0
731605	1.0	3.0
22917	4.0	4.0
10929	3270.0	2703.0
10928	4743.0	5745.0
56252	5115.0	4935.0
56253	277.0	13.0
401331	156.0	268.0
81207	0.0	0.0
83869	165.0	114.0
81208	0.0	0.0
