id	da7e58d4-34e4-4809-95d1-becd983d1da4	b2a41a93-9530-49b8-964d-d58df94fef9f
100289095	0.0	0.0
236	0.0	0.0
238	5.0	119.0
239	56.0	132.0
9858	1394.0	989.0
9859	1912.0	1791.0
100289092	4.0	7.0
9856	51.0	55.0
9857	2917.0	5671.0
100652846	10.0	27.0
9873	3460.0	2657.0
9870	2297.0	4781.0
9871	2619.0	5049.0
9877	7129.0	10314.0
9874	2878.0	8396.0
101927487	0.0	0.0
9875	1327.0	3200.0
101927489	0.0	7.0
240	7824.0	1327.0
241	8487.0	1343.0
242	2.0	154.0
100652831	1.0	2.0
243	0.0	1.0
100289087	0.0	0.0
245	174.0	14.0
246	1764.0	65.0
339926	0.0	1.0
247	3260.0	629.0
248	0.0	0.0
249	6312.0	1648.0
339929	104.0	513.0
9869	1741.0	3094.0
7205	1539.0	5450.0
9867	10541.0	6817.0
9868	3118.0	6040.0
7220	540.0	292.0
9883	1869.0	2759.0
9884	24.0	36.0
7222	69.0	9.0
9881	3377.0	1698.0
9882	2972.0	2704.0
7221	31.0	3.0
7224	3.0	1.0
9887	4928.0	9670.0
7223	59.0	79.0
9885	2485.0	2449.0
7226	90.0	215.0
101927498	2.0	8.0
9886	1425.0	594.0
7225	1592.0	375.0
250	446.0	40.0
9880	807.0	1432.0
251	79.0	7.0
340900	2.0	0.0
100652865	21.0	18.0
257	0.0	0.0
258	1.0	0.0
259	31.0	4.0
7216	262.0	467.0
9878	3942.0	7188.0
9879	3048.0	3946.0
9894	478.0	570.0
9895	1424.0	1735.0
9892	8.0	110.0
9898	6375.0	11841.0
9899	100.0	55.0
9896	1960.0	1245.0
9897	2959.0	3516.0
100422407	0.0	0.0
9890	932.0	138.0
9891	1897.0	2484.0
262	5958.0	9757.0
263	0.0	0.0
100652853	31.0	23.0
265	0.0	0.0
266	0.0	0.0
267	5350.0	5222.0
100652856	0.0	0.0
268	7.0	71.0
269	39.0	13.0
339906	0.0	0.0
7227	576.0	1455.0
9889	1146.0	2178.0
100652857	0.0	0.0
100422411	2.0	2.0
7248	2679.0	2036.0
7247	3694.0	9214.0
101927433	0.0	1.0
270	63.0	9.0
271	1219.0	1504.0
100289059	0.0	0.0
272	475.0	1054.0
273	63.0	40.0
274	1203.0	310.0
275	450.0	197.0
276	0.0	0.0
277	0.0	0.0
278	0.0	0.0
100652801	0.0	1.0
279	0.0	2.0
100289051	0.0	0.0
7253	4.0	9.0
7252	1.0	1.0
7257	2149.0	2282.0
7259	6953.0	8722.0
7258	0.0	0.0
280	329.0	157.0
281	0.0	0.0
101927449	0.0	0.0
283	972.0	589.0
7251	3453.0	4508.0
284	3447.0	444.0
285	577.0	731.0
286	30.0	50.0
287	829.0	280.0
288	4852.0	6174.0
102723378	0.0	0.0
7249	3477.0	2769.0
7264	1194.0	1409.0
7263	1754.0	1275.0
7266	2930.0	4033.0
7265	2199.0	3342.0
7268	97.0	381.0
7267	8783.0	10968.0
100422437	0.0	0.0
290	1505.0	701.0
101927455	6.0	0.0
291	2039.0	2210.0
292	10825.0	38527.0
101927457	2.0	2.0
7260	686.0	1420.0
293	10383.0	10514.0
352852	1.0	1.0
101927459	0.0	0.0
7262	156.0	315.0
100289034	3.0	0.0
100652824	16.0	8.0
100422431	0.0	0.0
7275	691.0	977.0
7274	96.0	16.0
7277	2230.0	1061.0
100422445	0.0	1.0
7276	1.0	3.0
7278	1.0	3.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	968.0	1651.0
100289027	0.0	0.0
7273	1712.0	318.0
7272	34.0	3181.0
102723356	5.0	226.0
7286	1252.0	3832.0
376844	0.0	4.0
100529257	17.0	24.0
7288	12.0	3.0
7287	1.0	33.0
7289	1141.0	6213.0
134510	2273.0	4417.0
79490	0.0	0.0
7280	487.0	766.0
79492	0.0	0.0
79491	0.0	0.0
100529251	8.0	7.0
79494	0.0	0.0
7284	4691.0	6065.0
7283	807.0	2669.0
79498	0.0	0.0
122525	345.0	182.0
79499	0.0	1.0
100422450	0.0	1.0
100422452	0.0	0.0
7297	2405.0	2730.0
7296	5656.0	11422.0
7299	0.0	1.0
134526	0.0	0.0
7298	230.0	2279.0
100422469	0.0	0.0
7291	71.0	45.0
100529261	2.0	19.0
7290	729.0	1660.0
100529262	0.0	0.0
7293	96.0	66.0
79483	0.0	0.0
7292	99.0	132.0
100529264	3.0	1.0
79482	0.0	0.0
7295	4093.0	10084.0
352887	0.0	1.0
7294	135.0	47.0
79488	0.0	0.0
388818	0.0	0.0
100292680	1.0	20.0
388815	231.0	51.0
158506	0.0	0.0
100529239	1.0	8.0
92483	2.0	5.0
352896	0.0	0.0
92482	622.0	425.0
122509	224.0	381.0
388849	12.0	3.0
134548	5.0	15.0
101927423	7.0	30.0
101927422	5.0	2.0
100529240	1.0	0.0
134549	553.0	353.0
100529241	1.0	11.0
388830	3.0	1.0
408050	219.0	1003.0
100422486	6.0	8.0
100529215	22.0	5.0
100529211	26.0	53.0
100422496	0.0	0.0
122553	1648.0	2328.0
100133307	0.0	0.0
100133308	0.0	1.0
100133309	4.0	12.0
100133310	0.0	0.0
100133311	20.0	25.0
388886	513.0	597.0
100133314	0.0	0.0
134505	5.0	2.0
100133321	3.0	0.0
100529209	45.0	26.0
65003	1003.0	2759.0
65005	1079.0	2159.0
65008	772.0	1045.0
171419	0.0	0.0
65009	1653.0	588.0
55681	3889.0	6592.0
55680	1114.0	1473.0
79650	2079.0	2606.0
79652	1877.0	464.0
79651	889.0	1968.0
146456	53.0	34.0
55684	2079.0	3201.0
55683	4520.0	6546.0
79654	2327.0	3570.0
79656	180.0	132.0
55689	2545.0	19048.0
171416	0.0	0.0
79658	1199.0	905.0
55687	479.0	887.0
79657	1069.0	2453.0
55686	1090.0	1215.0
374395	2091.0	4015.0
79659	1313.0	588.0
374393	69.0	1757.0
65010	409.0	1010.0
374378	3496.0	2685.0
65012	7.0	8.0
92610	992.0	947.0
122481	300.0	362.0
65018	1209.0	818.0
55692	1418.0	907.0
55691	1400.0	1081.0
55690	4482.0	7055.0
79641	978.0	842.0
55696	2867.0	4536.0
55695	552.0	1032.0
79640	677.0	636.0
79643	731.0	605.0
79642	695.0	1997.0
55693	48.0	130.0
79645	196.0	74.0
55699	4912.0	8534.0
79644	1142.0	1993.0
55698	547.0	142.0
79647	3719.0	9248.0
55697	2218.0	2588.0
79646	4564.0	10767.0
79649	678.0	1396.0
374383	468.0	2660.0
79648	1088.0	761.0
92609	1435.0	4203.0
134490	1.0	0.0
134492	1246.0	1729.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	16.0	13.0
146481	0.0	0.0
79670	1877.0	2514.0
79672	1345.0	2080.0
79671	1081.0	928.0
79674	5110.0	529.0
79673	664.0	491.0
79676	38.0	68.0
79675	714.0	2265.0
79677	1645.0	6510.0
79679	18.0	13816.0
158471	837.0	338.0
349391	0.0	1.0
79661	619.0	358.0
79660	2309.0	2490.0
79663	606.0	1185.0
171424	2.0	1.0
171423	290.0	441.0
79665	2677.0	4111.0
171422	0.0	0.0
79664	2276.0	3203.0
171421	0.0	0.0
79667	136.0	52.0
79666	2060.0	2059.0
171427	6.0	32.0
79669	806.0	583.0
171425	198.0	440.0
79668	2023.0	1204.0
171420	0.0	0.0
158401	30.0	64.0
92667	623.0	2765.0
158405	708.0	965.0
349386	0.0	0.0
79690	288.0	1651.0
79692	315.0	434.0
79691	1299.0	3920.0
79694	1398.0	1962.0
79693	693.0	1846.0
79696	170.0	145.0
100302751	7.0	2.0
79695	1063.0	838.0
79698	1.0	12.0
205564	1726.0	9351.0
79697	544.0	1112.0
79699	3471.0	3001.0
92659	70.0	197.0
65055	1455.0	739.0
65057	670.0	842.0
65056	5360.0	4614.0
65059	609.0	798.0
349372	0.0	0.0
100302743	1.0	3.0
79680	1887.0	4646.0
79683	987.0	662.0
100302742	0.0	0.0
79682	154.0	2476.0
100302741	0.0	0.0
79685	3486.0	3128.0
79684	752.0	383.0
100216001	3.0	25.0
79689	9160.0	4223.0
146429	1536.0	731.0
65065	1606.0	2711.0
92689	2733.0	3537.0
90025	151.0	209.0
158427	704.0	801.0
408263	0.0	0.0
92682	42.0	75.0
146434	766.0	131.0
146433	569.0	68.0
146439	311.0	205.0
90019	76.0	166.0
65062	972.0	5435.0
158431	164.0	162.0
65061	110.0	43.0
90011	9.0	2.0
92675	989.0	3001.0
65078	215.0	1653.0
134466	146.0	28.0
90007	4449.0	3345.0
65072	58.0	45.0
100289019	179.0	645.0
100289017	0.0	0.0
100133172	1.0	2.0
55601	2951.0	2238.0
55600	73669.0	46.0
55605	1046.0	4649.0
55604	2478.0	3175.0
55603	2214.0	2934.0
55602	1504.0	1486.0
55609	255.0	798.0
55608	3416.0	3617.0
55607	1695.0	989.0
254528	0.0	2.0
349334	1.0	1.0
9910	5752.0	3105.0
100133180	1.0	2.0
641924	1.0	3.0
9908	7639.0	8216.0
9909	2320.0	2466.0
55612	190.0	10756.0
55611	3174.0	5526.0
55610	1356.0	2513.0
254531	1226.0	2745.0
9902	5498.0	8214.0
55616	2113.0	2162.0
171482	0.0	0.0
9903	1790.0	2743.0
55615	196.0	417.0
55614	1605.0	7358.0
9900	104.0	475.0
55613	54.0	90.0
340990	0.0	1.0
9901	213.0	2063.0
9906	47.0	16.0
55619	1297.0	769.0
9907	879.0	737.0
9904	913.0	1253.0
171484	1.0	1.0
55617	572.0	978.0
9905	2369.0	2062.0
641922	0.0	0.0
171483	0.0	0.0
9920	750.0	219.0
9921	8729.0	9913.0
100133190	600.0	1282.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	6644.0	7635.0
55623	4089.0	4762.0
55622	805.0	1265.0
55621	631.0	1367.0
55620	589.0	1922.0
9913	1955.0	3242.0
55627	1849.0	6565.0
340980	0.0	0.0
9914	1724.0	271.0
55626	1649.0	2194.0
9911	193.0	556.0
55625	6089.0	4025.0
9912	4113.0	898.0
55624	2930.0	5133.0
9917	5535.0	4840.0
9918	2478.0	33205.0
9915	2553.0	2658.0
55629	5163.0	2856.0
55628	802.0	590.0
9931	3926.0	5476.0
55630	527.0	664.0
301	22800.0	65295.0
55634	670.0	428.0
55633	1053.0	1774.0
302	56932.0	60141.0
55632	953.0	2545.0
303	13.0	11.0
55631	873.0	1386.0
304	688.0	712.0
9924	2075.0	1938.0
55638	833.0	928.0
305	4.0	2.0
306	13912.0	3416.0
9925	1173.0	2299.0
340970	0.0	0.0
9922	4950.0	2385.0
55636	1298.0	3180.0
307	8491.0	11063.0
55635	26.0	2079.0
308	22763.0	13694.0
9923	2197.0	1597.0
9928	38.0	1066.0
309	7957.0	2527.0
9929	4819.0	7376.0
9926	3008.0	5034.0
9927	6390.0	8041.0
9942	125.0	714.0
9943	3620.0	4322.0
266553	0.0	75.0
101927396	0.0	0.0
9940	311.0	148.0
101927399	0.0	0.0
9941	355.0	225.0
339983	25.0	117.0
102723423	0.0	0.0
102723426	0.0	1.0
339977	13.0	32.0
55640	1857.0	488.0
310	6393.0	10691.0
311	13552.0	13264.0
312	7.0	0.0
79612	873.0	989.0
55644	986.0	1441.0
79611	2296.0	367.0
313	650.0	565.0
314	84.0	122.0
55643	2948.0	8667.0
79613	825.0	407.0
494197	0.0	0.0
79616	926.0	376.0
316	3945.0	155.0
9935	1841.0	1903.0
317	1493.0	1003.0
9936	2616.0	550.0
9933	919.0	1795.0
55647	1158.0	553.0
79618	1266.0	946.0
318	466.0	902.0
55646	795.0	843.0
9934	374.0	156.0
319	0.0	0.0
9939	3772.0	4962.0
9937	654.0	1584.0
9938	2126.0	1054.0
9950	2634.0	4466.0
9953	281.0	531.0
9951	6.0	526.0
339970	0.0	10.0
339976	2.0	4.0
55652	2613.0	3189.0
320	377.0	719.0
55651	960.0	3099.0
339967	1.0	3032.0
321	220.0	658.0
55650	1041.0	1101.0
322	2075.0	981.0
323	4653.0	2304.0
55656	1339.0	3219.0
55655	544.0	3991.0
324	3338.0	1776.0
79600	1362.0	1206.0
494188	0.0	0.0
79603	2177.0	4857.0
325	0.0	0.0
55654	5900.0	11068.0
79602	5593.0	15675.0
55653	302.0	960.0
326	1.0	1.0
327	3177.0	3529.0
79605	277.0	842.0
9946	1092.0	743.0
55659	323.0	279.0
328	3232.0	10455.0
9947	0.0	0.0
55658	605.0	1741.0
329	3362.0	4222.0
79607	1107.0	706.0
9945	4635.0	340.0
55657	557.0	650.0
79609	261.0	739.0
79608	417.0	388.0
9948	11788.0	13227.0
9949	1079.0	2390.0
9960	2329.0	2521.0
9961	7831.0	4212.0
7301	652.0	1919.0
651302	33.0	54.0
7300	0.0	0.0
9965	0.0	11.0
9962	3098.0	2729.0
9963	20.0	29.0
7302	4.0	5.0
339965	30.0	64.0
330	4746.0	1619.0
55663	241.0	198.0
79630	478.0	258.0
331	4046.0	4809.0
55662	3472.0	4954.0
332	89.0	4500.0
79632	1533.0	295.0
55661	1804.0	2586.0
333	104.0	172.0
79631	1189.0	1684.0
55660	5004.0	17412.0
334	78975.0	42894.0
55667	4657.0	2900.0
79634	1134.0	1303.0
335	22.0	2.0
55666	4013.0	7680.0
79633	3096.0	1338.0
55665	1616.0	1073.0
336	0.0	1.0
55664	1228.0	992.0
337	0.0	1.0
79635	355.0	434.0
340947	2.0	5.0
9957	226.0	216.0
338	26.0	36.0
339	0.0	1.0
79637	858.0	1323.0
9958	2904.0	3378.0
9955	19.0	67.0
55669	2014.0	8678.0
55668	2064.0	2557.0
9956	194.0	528.0
79639	669.0	727.0
641977	465.0	288.0
9971	10.0	1.0
9972	3324.0	8328.0
7310	7.0	2.0
9970	10.0	54.0
100422600	0.0	0.0
9975	2248.0	4158.0
9976	1092.0	634.0
7311	15756.0	37564.0
100422602	0.0	0.0
7314	23515.0	17806.0
9973	519.0	513.0
100422603	9.0	9.0
100422605	0.0	0.0
100422608	0.0	0.0
55670	2125.0	4142.0
341	5460.0	4050.0
342	2.0	3.0
343	3.0	11.0
79621	1444.0	1700.0
55672	907.0	999.0
55671	4558.0	8885.0
344	23.0	10.0
345	2.0	0.0
79623	80.0	872.0
254552	77.0	683.0
79622	389.0	582.0
55677	2243.0	5692.0
346	0.0	0.0
55676	1857.0	4158.0
79625	15494.0	1895.0
347	857.0	5987.0
348	1726.0	3798.0
79624	2792.0	2520.0
7305	5783.0	2446.0
79627	4220.0	4310.0
9968	2808.0	4036.0
9969	5488.0	8338.0
79626	615.0	225.0
79629	747.0	396.0
7307	56.0	43.0
9966	1057.0	601.0
9967	7266.0	12065.0
55679	4811.0	2013.0
7306	186.0	1084.0
79628	125.0	114.0
254559	23.0	99.0
9982	222.0	2890.0
7321	1203.0	1982.0
9980	1441.0	3618.0
7320	3957.0	3182.0
101927350	0.0	9.0
7323	14212.0	13771.0
9986	624.0	1326.0
7322	3445.0	8433.0
9987	11410.0	9101.0
101927352	23.0	40.0
9984	957.0	1519.0
7325	1599.0	1527.0
9985	800.0	209.0
7324	3529.0	3971.0
350	430.0	2.0
351	43542.0	62933.0
353	1878.0	2477.0
100133210	0.0	0.0
354	0.0	0.0
355	1813.0	566.0
100133212	0.0	0.0
356	114.0	54.0
357	971.0	2677.0
358	64028.0	9449.0
359	9.0	0.0
7316	28336.0	33822.0
7315	11.0	21.0
7318	3990.0	1356.0
9978	2329.0	2932.0
7317	13987.0	21049.0
7319	3039.0	4711.0
9993	6088.0	8947.0
101927360	0.0	0.0
9994	1300.0	2249.0
9991	6503.0	12495.0
7332	4595.0	9971.0
9992	8.0	19.0
9997	511.0	661.0
7334	3608.0	5249.0
101927364	7.0	3.0
7333	4.0	10.0
7336	2308.0	3557.0
9995	0.0	0.0
100422505	0.0	0.0
7335	316.0	500.0
494150	3.0	1.0
9990	3287.0	6033.0
360	7358.0	6633.0
361	34109.0	5372.0
362	330.0	31.0
363	1.0	4.0
100133220	1.0	0.0
364	72.0	21.0
366	2843.0	576.0
367	933.0	422.0
368	1191.0	527.0
369	4083.0	2639.0
494143	99.0	554.0
7327	4883.0	3925.0
7326	2602.0	4345.0
7329	3737.0	4562.0
9988	2723.0	3122.0
9989	6604.0	6898.0
7328	7649.0	8345.0
7341	4664.0	10679.0
7343	4281.0	5679.0
7342	5386.0	6289.0
7345	173.0	773.0
100422514	0.0	0.0
7347	213.0	640.0
100422517	2.0	0.0
372	9328.0	10514.0
373	1212.0	752.0
374	1387.0	932.0
375	19870.0	21934.0
377	10076.0	13003.0
100133234	0.0	0.0
378	9070.0	8786.0
379	353.0	345.0
100652740	2.0	2.0
7337	4572.0	6146.0
7339	1.0	2.0
100652748	245.0	461.0
101927380	6.0	8.0
100652749	0.0	0.0
7352	84.0	85.0
7351	4399.0	8855.0
101927381	2.0	1.0
7353	1807.0	7242.0
100422523	0.0	3.0
7356	17801.0	7032.0
7355	1015.0	1429.0
7358	2892.0	5276.0
7357	3335.0	3770.0
100422527	0.0	0.0
380	2.0	3.0
381	3432.0	7330.0
382	6965.0	17742.0
7350	5.0	4.0
383	15.0	10.0
384	72.0	782.0
387	38993.0	26837.0
388	10526.0	7342.0
389	4596.0	8721.0
100652730	1.0	1.0
7349	17.0	30.0
7348	1897.0	14747.0
100652736	10.0	19.0
100652739	1.0	6.0
101927390	0.0	1.0
7363	45.0	4.0
100422531	0.0	0.0
100422532	23.0	9.0
352954	510.0	967.0
7365	0.0	0.0
100422533	0.0	4.0
352957	0.0	0.0
7364	16.0	7.0
7367	5.0	52.0
100422535	0.0	1.0
7366	1.0	5.0
100422536	11.0	2.0
7369	0.0	0.0
7368	177.0	1425.0
390	1801.0	6510.0
391	3218.0	3400.0
392	5671.0	9757.0
393	888.0	1784.0
394	8958.0	11721.0
100133251	0.0	0.0
395	1434.0	169.0
7360	7196.0	8451.0
396	6722.0	8533.0
397	12451.0	6080.0
494115	1543.0	1723.0
398	7.0	6.0
399	214.0	140.0
100133259	0.0	1.0
388906	11.0	78.0
388907	29.0	41.0
494119	0.0	0.0
494118	0.0	0.0
7374	1072.0	3693.0
352966	19.0	21.0
7373	3108.0	1149.0
352965	6.0	45.0
7376	3365.0	2262.0
7375	3322.0	4102.0
352967	0.0	0.0
100422545	0.0	0.0
7378	1292.0	780.0
101927320	0.0	0.0
100422546	2.0	1.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	5.0	10.0
101927324	0.0	0.0
101927323	12.0	1.0
352962	1063.0	184.0
101927327	0.0	0.0
7372	1039.0	5321.0
352964	2.0	2.0
100133262	0.0	0.0
7371	637.0	3914.0
352963	1.0	5.0
100133265	3.0	0.0
100133268	0.0	0.0
105377532	2.0	1.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	6381.0	24632.0
7384	3876.0	7790.0
7386	1921.0	3651.0
7389	2487.0	2293.0
376940	1146.0	618.0
7388	2320.0	16253.0
100422558	3.0	2.0
101927332	0.0	0.0
7381	7081.0	10573.0
102723489	169.0	284.0
7380	8.0	3.0
102723487	2.0	0.0
102723483	1.0	0.0
100422550	0.0	0.0
388925	0.0	1.0
7398	2787.0	4717.0
7399	14.0	26.0
7390	1005.0	1620.0
101927347	0.0	0.0
7392	3174.0	4198.0
7391	2168.0	1757.0
100133285	0.0	0.0
102723475	17.0	12.0
388910	0.0	0.0
102723472	0.0	0.0
352999	11.0	7.0
352990	21.0	11.0
374308	11.0	1.0
122402	72.0	51.0
122409	0.0	3.0
388948	3.0	6.0
388946	0.0	0.0
100422588	0.0	1.0
100422589	0.0	0.0
92579	1944.0	1389.0
388931	11.0	62.0
388939	94.0	68.0
100422581	13.0	2.0
100422582	0.0	0.0
100422598	0.0	1.0
408187	4.0	5.0
388965	1.0	0.0
388962	280.0	1203.0
388963	158.0	160.0
388960	1.0	0.0
100422591	2.0	3.0
100422595	0.0	23.0
388969	1610.0	3842.0
92597	2955.0	1725.0
92595	341.0	327.0
134429	2472.0	1344.0
92591	17.0	18.0
388951	2.0	0.0
134430	2072.0	2353.0
100147811	0.0	0.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	55.0	24.0
100147815	0.0	1.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	0.0	7.0
100147827	1.0	5.0
100147828	0.0	1.0
100147830	0.0	0.0
100147832	6.0	1.0
100147833	1.0	0.0
103724390	1.0	1.0
100147834	0.0	2.0
100147835	1.0	2.0
100147836	2.0	3.0
100147837	2.0	0.0
100505385	104.0	287.0
100505383	0.0	0.0
374354	2838.0	3458.0
374355	0.0	0.0
103724389	0.0	5.0
103724388	1.0	3.0
103724387	6.0	11.0
103724386	4.0	0.0
100133203	0.0	0.0
100133204	18.0	26.0
100133205	33.0	114.0
100133206	0.0	0.0
122416	669.0	1619.0
65121	0.0	0.0
677837	3.0	8.0
677838	0.0	0.0
65123	3730.0	4944.0
677835	0.0	0.0
65122	0.0	1.0
677836	1.0	0.0
65125	21046.0	33821.0
677833	0.0	2.0
102723508	33.0	54.0
92745	1345.0	404.0
65124	2566.0	5410.0
677834	5.0	14.0
100505566	31.0	172.0
677831	1.0	0.0
677832	1.0	5.0
100505567	4.0	4.0
80759	67.0	201.0
80758	12.0	147.0
80757	16.0	21.0
144165	1098.0	1125.0
100505561	0.0	5.0
677839	1.0	6.0
79770	3339.0	2181.0
80762	8507.0	9209.0
79772	984.0	845.0
80761	10580.0	309.0
80760	3862.0	427.0
388667	7.0	3.0
79774	152.0	997.0
79777	470.0	155.0
79776	331.0	96.0
80765	94.0	359.0
80764	725.0	1533.0
80763	163.0	51.0
79778	368.0	340.0
92737	42.0	556.0
677840	0.0	0.0
92736	0.0	21.0
158798	30.0	12.0
677848	0.0	0.0
677849	0.0	13.0
677846	0.0	0.0
677847	0.0	0.0
100505557	2.0	5.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	5.0	4.0
388662	3.0	75.0
80746	394.0	285.0
80745	513.0	1407.0
653857	200.0	191.0
79760	397.0	667.0
79762	3077.0	1191.0
79763	879.0	798.0
80755	121.0	126.0
79768	1288.0	1780.0
79767	705.0	1116.0
677850	0.0	0.0
677815	4.0	2.0
677816	0.0	0.0
677813	0.0	0.0
677814	1.0	5.0
677811	0.0	6.0
90102	5038.0	8324.0
677812	0.0	0.0
677810	7.0	15.0
388695	274.0	377.0
80778	370.0	261.0
79791	1137.0	1150.0
677819	0.0	4.0
100505583	0.0	0.0
677817	0.0	0.0
79792	1707.0	1109.0
677818	0.0	0.0
79794	11148.0	4973.0
79797	303.0	797.0
79796	468.0	288.0
80781	2387.0	1464.0
79799	0.0	1.0
79798	366.0	249.0
388685	102.0	175.0
119180	0.0	0.0
677826	0.0	5.0
219833	271.0	214.0
677827	0.0	1.0
100505576	71.0	42.0
100505573	771.0	688.0
677825	0.0	0.0
92755	28.0	116.0
677822	0.0	0.0
677823	0.0	1.0
677820	0.0	1.0
677821	0.0	0.0
144193	66.0	861.0
79780	1730.0	1979.0
79782	89.0	87.0
144195	6.0	353.0
677828	2.0	1.0
79781	466.0	768.0
677829	1.0	0.0
79784	7840.0	8155.0
79783	53.0	96.0
80772	703.0	564.0
79786	2720.0	2471.0
79785	65.0	43.0
80777	3430.0	2925.0
79788	161.0	35.0
80776	198.0	241.0
388677	36.0	13.0
80775	162.0	638.0
80774	550.0	544.0
79789	1281.0	1201.0
92749	56.0	24.0
92747	1165.0	1487.0
90121	1251.0	887.0
219844	168.0	420.0
90120	844.0	1458.0
158763	0.0	4.0
651249	2.0	4.0
220832	1.0	1.0
146779	0.0	1.0
677885	2.0	5.0
677882	2.0	0.0
677883	0.0	2.0
651250	612.0	637.0
132141	0.0	0.0
219855	821.0	1442.0
219854	743.0	523.0
90113	11.0	125.0
653895	0.0	3.0
80789	1259.0	2309.0
144132	458.0	428.0
144124	0.0	0.0
388698	0.0	12.0
388699	0.0	1.0
388697	3.0	35.0
100505518	0.0	0.0
80790	3855.0	4708.0
89122	2656.0	4959.0
158787	84.0	68.0
100505540	0.0	0.0
219865	2.0	0.0
100505547	0.0	1.0
132158	143.0	39.0
100505545	0.0	1.0
90141	222.0	589.0
132160	2061.0	831.0
90139	3662.0	3212.0
340665	4.0	5.0
219858	0.0	0.0
100505532	17.0	71.0
90134	3.0	3.0
219875	0.0	0.0
90133	201.0	546.0
92799	2327.0	5166.0
219874	0.0	0.0
651258	0.0	4.0
90135	1942.0	1846.0
219873	0.0	0.0
100505536	4.0	6.0
92797	412.0	666.0
219870	0.0	0.0
339674	0.0	9.0
339669	0.0	0.0
100505538	275.0	154.0
340654	2.0	27.0
219869	0.0	0.0
339665	65.0	205.0
100133053	0.0	0.0
55722	161.0	959.0
55721	129.0	335.0
55720	1488.0	3680.0
55726	759.0	5859.0
55723	127.0	2207.0
55729	5009.0	19503.0
55728	962.0	1926.0
55727	2968.0	2965.0
105377108	1.0	2.0
219899	2263.0	1301.0
220869	156.0	117.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	6.0	25.0
55733	513.0	1700.0
400	4418.0	4819.0
641808	20.0	25.0
55732	159.0	860.0
401	1.0	0.0
55731	1316.0	2709.0
402	1816.0	1746.0
403	1397.0	2380.0
55737	6456.0	7887.0
205251	324.0	922.0
405	5220.0	4812.0
55735	1131.0	1739.0
406	1620.0	1730.0
55734	628.0	1888.0
407	11.0	12.0
408	6910.0	982.0
409	4612.0	2222.0
55739	1893.0	1878.0
55738	1482.0	1507.0
327658	0.0	0.0
327657	37.0	14.0
327659	0.0	0.0
653808	0.0	6.0
100133074	0.0	0.0
55740	4932.0	8759.0
102723562	0.0	0.0
100133079	0.0	0.0
410	1610.0	1274.0
55744	1449.0	1782.0
411	1483.0	1708.0
80700	3145.0	4058.0
79711	115.0	287.0
55743	1086.0	1592.0
412	2980.0	960.0
79710	1500.0	5364.0
79713	64.0	52.0
55742	7384.0	5868.0
414	5685.0	6079.0
55741	2408.0	1938.0
79712	1146.0	2459.0
55748	8373.0	6866.0
415	402.0	267.0
100505506	6.0	5.0
416	5.0	0.0
79714	395.0	1012.0
55746	2690.0	4164.0
79717	2339.0	4661.0
417	9.0	1.0
55745	2435.0	4011.0
79716	336.0	231.0
418	1.0	0.0
79719	1788.0	4239.0
419	6.0	2.0
79718	6802.0	40057.0
55749	2698.0	7585.0
102723555	4.0	1.0
220885	7.0	13.0
55751	2063.0	2011.0
55750	1117.0	1719.0
420	426.0	57.0
102723553	1.0	0.0
421	354.0	619.0
55755	3662.0	3898.0
340618	0.0	0.0
55754	19681.0	20042.0
55753	28.0	751.0
55752	8083.0	8270.0
79701	1284.0	1018.0
55759	852.0	4531.0
427	33219.0	11783.0
55758	2593.0	3028.0
79703	420.0	1945.0
205272	0.0	0.0
55757	988.0	2542.0
79706	547.0	1001.0
55756	928.0	1235.0
429	30.0	2.0
79705	1387.0	2540.0
79707	1485.0	1742.0
79709	6146.0	14702.0
256815	225.0	69.0
101927273	0.0	3.0
101927275	56.0	60.0
7402	20253.0	8971.0
7401	0.0	0.0
80714	51.0	43.0
101927279	37.0	11.0
653820	3.0	48.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	0.0	0.0
55762	437.0	129.0
55761	4315.0	4681.0
430	30.0	266.0
55760	1565.0	3445.0
79731	1099.0	1348.0
432	275.0	61.0
79730	344.0	497.0
340602	0.0	0.0
79733	26.0	1022.0
433	35.0	26.0
55766	1228.0	312.0
434	0.0	4.0
55765	333.0	1288.0
79735	2740.0	1406.0
435	807.0	376.0
55764	1745.0	2126.0
55763	2556.0	2124.0
79734	324.0	313.0
436	15.0	11.0
55769	1449.0	465.0
79736	254.0	505.0
438	3.0	0.0
79739	1266.0	215.0
55768	1501.0	1956.0
439	1815.0	3467.0
79738	1179.0	1455.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
