id	ba92f745-0592-4aca-9924-533486427c1b	e8572c09-d77c-456c-9a8a-7f5351502a01
106479979	0.0	0.0
729004	1.0	4.0
106479978	0.0	0.0
106479977	1.0	2.0
106479976	0.0	0.0
106479975	9.0	3.0
9061	8111.0	2967.0
106480963	0.0	0.0
106479974	1.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	17616.0	2297.0
106480964	0.0	2.0
106479971	3.0	4.0
106479970	0.0	0.0
106480967	2.0	6.0
9066	703.0	1050.0
106480966	0.0	0.0
9063	1492.0	1528.0
729009	151.0	107.0
106480969	0.0	0.0
9064	4886.0	7033.0
106480968	0.0	0.0
106480970	0.0	2.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	117.0	52.0
106479969	1.0	0.0
9079	10404.0	510.0
106479968	1.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	5.0	12.0
9073	3.0	4.0
106479962	0.0	0.0
106480973	0.0	2.0
9070	3817.0	3165.0
106479961	0.0	0.0
106480976	0.0	0.0
9071	32.0	108.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	1092.0	74949.0
390402	0.0	0.0
106480978	1.0	0.0
9077	358.0	27.0
390403	0.0	0.0
106480977	3.0	0.0
9074	36.0	64.0
9075	1527.0	172.0
106480979	1.0	2.0
100996387	0.0	0.0
390407	0.0	0.0
106480981	0.0	0.0
106480980	0.0	1.0
106480983	0.0	0.0
106480982	4.0	6.0
729025	1.0	1.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	70.0	3.0
137529	0.0	3.0
730010	10.0	3.0
106479999	0.0	0.0
729020	1.0	1.0
113510	745.0	444.0
106479998	0.0	0.0
729023	1.0	7.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	1.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	1.0
106480943	0.0	0.0
106479993	2.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	74.0	12.0
106479992	0.0	0.0
106480945	1.0	0.0
9088	182.0	3201.0
106479991	0.0	1.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	717.0	186.0
106480946	0.0	0.0
57402	5533.0	54761.0
57403	3140.0	4017.0
57404	3849.0	1381.0
57405	123.0	205.0
389416	0.0	1.0
149501	36.0	39.0
9080	53.0	67.0
106480950	0.0	0.0
57406	2059.0	397.0
57407	1675.0	2526.0
57408	0.0	1.0
730005	2419.0	63.0
57409	2081.0	1403.0
106480959	2.0	1.0
729013	581.0	247.0
106479989	0.0	1.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	1.0	2.0
106479986	0.0	0.0
9094	1167.0	1035.0
106479985	0.0	0.0
106480952	2.0	18.0
9095	167.0	343.0
106479984	1.0	2.0
106480951	2.0	8.0
9092	5352.0	3521.0
106479983	0.0	0.0
106480954	0.0	0.0
9093	2396.0	3404.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	22.0	27.0
106479981	0.0	0.0
106480956	0.0	2.0
9099	326.0	456.0
106479980	0.0	1.0
106480955	1.0	4.0
9096	9.0	21.0
106480958	0.0	0.0
9097	3851.0	5215.0
106480957	0.0	0.0
57413	447.0	764.0
57414	8940.0	8519.0
57415	267.0	609.0
389404	0.0	3.0
9091	4433.0	3377.0
57410	7087.0	5953.0
389400	0.0	0.0
106480961	1.0	1.0
57412	28.0	3.0
106480960	1.0	1.0
57418	1479.0	1169.0
57419	2386.0	1685.0
106480927	0.0	1.0
106479938	0.0	0.0
106479937	0.0	0.0
106480926	1.0	1.0
106479936	0.0	0.0
106480929	3.0	0.0
106479935	3.0	3.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	2.0	1.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	578.0	837.0
390433	0.0	0.0
106480921	1.0	1.0
106480920	0.0	1.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	2.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	0.0	7.0
389434	310.0	66.0
642402	2.0	12.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	2.0	1.0
106480938	0.0	2.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	1.0	2.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	3.0	5.0
353497	50.0	86.0
390442	0.0	0.0
106480930	1.0	1.0
390443	0.0	0.0
389432	1447.0	162.0
106480932	0.0	0.0
390445	0.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	39.0	34.0
106480935	1.0	1.0
389428	6.0	0.0
341405	0.0	3.0
389422	19.0	367.0
642413	1.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	1.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	2.0	2.0
106479958	0.0	1.0
106479957	0.0	1.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	1.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	0.0	0.0
106479952	0.0	0.0
654412	1.0	1.0
106479951	0.0	0.0
390411	1.0	0.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	3.0	2.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	2.0	1.0
106480902	0.0	0.0
57446	3528.0	2105.0
57447	13624.0	1809.0
390418	2.0	1.0
100996331	0.0	0.0
57448	9164.0	5644.0
390419	0.0	1.0
57449	3226.0	3843.0
389458	0.0	0.0
642425	0.0	0.0
642424	0.0	8.0
100125556	101.0	459.0
106479949	0.0	0.0
106480916	4.0	5.0
106479948	0.0	0.0
106480915	4.0	5.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	16.0	1.0
106479946	0.0	0.0
106479945	0.0	0.0
106479944	1.0	0.0
106480919	0.0	0.0
106479943	0.0	0.0
642443	12.0	7.0
106479942	0.0	0.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	0.0	1.0
57451	207.0	81.0
106480910	0.0	0.0
57452	815.0	19.0
390423	0.0	0.0
414919	1163.0	699.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	942.0	618.0
106480913	0.0	0.0
57458	3406.0	1746.0
390429	0.0	0.0
57459	4735.0	2311.0
57453	98.0	9.0
57455	2155.0	2153.0
57456	2369.0	850.0
106479939	0.0	0.0
390472	1.0	0.0
162540	0.0	1.0
150554	14.0	32.0
729082	9765.0	7312.0
729085	214.0	115.0
729079	1.0	0.0
390483	0.0	2.0
730061	2.0	0.0
150568	0.0	0.0
729073	15.0	3.0
497258	83.0	16.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	1.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1057.0	433.0
730092	183.0	142.0
730091	115.0	25.0
150577	2.0	2.0
150572	0.0	0.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	1.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	1.0	4.0
102546227	0.0	0.0
106479902	1.0	1.0
730087	78.0	161.0
106479901	0.0	4.0
106479900	0.0	0.0
730086	1.0	1.0
729097	11.0	5.0
389493	23.0	4.0
221613	0.0	0.0
729096	13.0	48.0
729092	10.0	15.0
729046	37.0	87.0
729042	3.0	0.0
729041	12.0	20.0
730029	293.0	130.0
730023	0.0	6.0
729032	0.0	0.0
730016	0.0	4.0
730058	0.0	0.0
730052	5.0	4.0
730051	576.0	604.0
221662	47.0	13.0
150538	5.0	4.0
162515	195.0	56.0
162517	24.0	10.0
729059	1.0	1.0
162514	38.0	68.0
730041	10.0	8.0
149563	1.0	0.0
221656	1688.0	2204.0
729050	2.0	0.0
221687	824.0	154.0
221692	5501.0	458.0
162494	43.0	17.0
654391	0.0	1.0
198437	2.0	11.0
257629	0.0	9.0
267004	6.0	2.0
149499	23.0	6.0
162466	185.0	30.0
255022	4.0	4.0
162461	561.0	106.0
267010	0.0	0.0
267012	0.0	0.0
267013	3.0	7.0
150472	535.0	360.0
255031	328.0	237.0
255025	0.0	0.0
101101692	15.0	180.0
255027	217.0	48.0
267002	401.0	476.0
150483	0.0	2.0
282617	0.0	0.0
282618	4.0	1.0
282616	0.0	1.0
644990	10.0	2.0
9103	85.0	265.0
9100	4107.0	2741.0
9101	4547.0	2997.0
644994	0.0	0.0
9107	3612.0	1040.0
9104	1281.0	99.0
400242	132.0	179.0
84959	3037.0	619.0
255061	11.0	22.0
84958	728.0	3216.0
654319	5.0	7.0
100996315	13.0	0.0
84966	384.0	110.0
57348	13.0	108.0
282679	41.0	50.0
84968	33.0	50.0
84967	1358.0	1713.0
84962	3236.0	1853.0
57343	1241.0	551.0
654320	0.0	0.0
255057	68.0	216.0
84961	3628.0	1108.0
654321	2.0	6.0
400238	22.0	3.0
654322	4.0	4.0
84964	44.0	207.0
400236	128.0	235.0
644988	1.0	0.0
84960	78.0	24.0
642326	0.0	0.0
9113	2897.0	1276.0
9114	11918.0	6986.0
9111	1463.0	773.0
9112	2641.0	3383.0
9117	5199.0	1399.0
9118	13.0	336.0
414899	0.0	1.0
100996307	46.0	85.0
100996306	0.0	0.0
84948	536.0	1071.0
9110	3004.0	1879.0
84947	541.0	740.0
84955	1131.0	974.0
84954	1460.0	1338.0
84957	879.0	1423.0
100996301	0.0	1.0
84951	66.0	5811.0
84950	3356.0	2187.0
84953	1084.0	203.0
400224	26.0	56.0
84952	16980.0	1372.0
644998	0.0	1.0
9108	139.0	52.0
642337	0.0	0.0
644997	7.0	1.0
9124	23859.0	8687.0
9125	3213.0	2918.0
9122	1819.0	291.0
9123	3526.0	11815.0
9128	1662.0	2364.0
9129	2089.0	2506.0
9126	4890.0	4292.0
9127	42.0	8.0
94304	0.0	0.0
255043	72.0	143.0
9120	396.0	127.0
9121	2302.0	281.0
57369	0.0	0.0
84988	707.0	708.0
84987	1969.0	1603.0
84989	43.0	11.0
84984	160.0	216.0
84983	6.0	2.0
84986	1309.0	939.0
84985	22.0	8823.0
642345	2.0	3.0
9119	0.0	152.0
84981	3516.0	1325.0
9135	5131.0	1999.0
9136	1164.0	1238.0
9133	389.0	2640.0
9134	207.0	271.0
9139	2543.0	2240.0
267014	0.0	0.0
267015	3.0	3.0
9138	8896.0	6848.0
267017	0.0	1.0
9131	2491.0	3689.0
9132	187.0	316.0
84969	1922.0	392.0
9130	4418.0	9628.0
400208	4.0	1.0
84976	2872.0	297.0
400209	116.0	89.0
400206	34.0	0.0
84978	37.0	39.0
84973	1971.0	1034.0
84975	2360.0	2593.0
57379	24.0	1.0
642357	6.0	6.0
84971	777.0	1981.0
84970	0.0	0.0
267020	1.0	0.0
9146	4677.0	4423.0
9147	2542.0	2537.0
9144	16417.0	14122.0
9145	1011.0	517.0
9148	66.0	264.0
106479899	0.0	0.0
9149	2397.0	1244.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	1.0	2.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	0.0	0.0
57380	1967.0	1819.0
9143	17.0	99.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	8110.0	594.0
9140	1827.0	1491.0
106479891	0.0	0.0
9141	1298.0	2602.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	55.0	113.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	3.0	0.0
9158	3574.0	2247.0
9156	138.0	824.0
106479889	0.0	0.0
9159	2767.0	2005.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	8.0	26.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	2032.0	1901.0
106480896	0.0	0.0
106479885	1.0	3.0
57396	789.0	491.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	10.0	25.0
106479882	0.0	0.0
9154	2.0	11.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	246.0	30.0
9152	0.0	0.0
654350	0.0	0.0
84996	275.0	134.0
84991	4814.0	7360.0
84993	3139.0	2633.0
84992	0.0	0.0
9168	53452.0	107947.0
9169	8893.0	8932.0
9166	1818.0	1074.0
642395	4.0	94.0
9167	4865.0	4942.0
642394	3.0	0.0
106480864	0.0	0.0
106480863	0.0	2.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	133.0	49.0
106480867	0.0	0.0
9162	109.0	138.0
106480869	0.0	8.0
654383	2.0	4.0
106480871	0.0	1.0
106480870	0.0	0.0
106480873	0.0	1.0
282697	0.0	0.0
400258	10.0	1.0
106480872	0.0	0.0
642389	1.0	0.0
654381	0.0	0.0
9179	1234.0	1582.0
9177	0.0	0.0
106480875	0.0	0.0
9172	194.0	28.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	479.0	1764.0
106480876	0.0	0.0
9175	2897.0	3416.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	6275.0	191.0
106480880	1.0	4.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	1.0	0.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	0.0	1.0
137868	0.0	15.0
730112	18.0	4.0
106480849	0.0	0.0
729123	1.0	3.0
9188	7168.0	6070.0
106479859	0.0	0.0
106479858	0.0	5.0
9189	6436.0	4635.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	1.0
9182	1049.0	220.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1194.0	1260.0
106479852	0.0	1.0
106480841	0.0	0.0
9180	7435.0	11199.0
106480844	0.0	1.0
106479851	0.0	0.0
9181	13399.0	4025.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	1702.0	1042.0
106480845	0.0	0.0
9184	3801.0	3618.0
106480848	0.0	0.0
9185	2973.0	330.0
106480847	0.0	0.0
57501	110.0	15.0
57502	93.0	90.0
57504	2522.0	2568.0
125875	26.0	17.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	13864.0	9304.0
730109	0.0	0.0
137872	449.0	71.0
102546175	0.0	9.0
57505	1167.0	1651.0
644903	5.0	8.0
57506	13312.0	3828.0
57507	2835.0	764.0
57508	1160.0	529.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	1186.0	458.0
106479841	0.0	0.0
106480852	2.0	0.0
9191	2811.0	2775.0
106479840	1.0	0.0
106480855	0.0	0.0
106480854	0.0	1.0
9197	2900.0	2679.0
106480857	0.0	0.0
106480856	1.0	0.0
106480859	0.0	0.0
729119	6.0	1.0
9196	54.0	100.0
106480858	0.0	0.0
57512	60.0	60.0
57513	9608.0	1606.0
57514	19674.0	1403.0
123207	732.0	934.0
57515	31090.0	9640.0
106480860	0.0	0.0
57510	3311.0	5378.0
106480862	0.0	1.0
57511	1499.0	1156.0
106480861	0.0	0.0
644911	2.0	0.0
644914	4.0	6.0
57519	3169.0	473.0
729146	1.0	1.0
106480828	0.0	0.0
113878	1090.0	4286.0
135228	3279.0	6151.0
106480827	0.0	0.0
729148	104.0	97.0
106480829	0.0	0.0
137886	2299.0	994.0
106479879	0.0	0.0
730130	4.0	1.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	1.0	0.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
106480822	1.0	0.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	1.0
106479870	0.0	0.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	8573.0	6939.0
57524	4.0	36.0
57526	110.0	172.0
644928	1.0	1.0
57520	4035.0	323.0
57521	4806.0	1816.0
57522	1526.0	2125.0
57528	421.0	28.0
57529	43.0	69.0
106480839	0.0	0.0
106480838	2.0	0.0
106479869	0.0	0.0
729131	8.0	18.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	1.0	1.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	1.0	1.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	1346.0	749.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	9.0	27.0
106480836	0.0	0.0
57534	5151.0	2800.0
57535	1142.0	81.0
343727	0.0	0.0
57536	805.0	371.0
57537	1356.0	209.0
150864	1249.0	731.0
57530	11371.0	1504.0
57531	898.0	745.0
57532	5740.0	3569.0
106480840	0.0	0.0
57533	3422.0	1491.0
57538	5757.0	1354.0
57539	1253.0	434.0
106479817	0.0	0.0
106480806	1.0	4.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	2.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	1.0	1.0
123263	668.0	557.0
106480800	0.0	0.0
123264	273.0	17.0
57540	22.0	14.0
106480802	1.0	3.0
106480801	0.0	0.0
106480804	4.0	1.0
106480803	0.0	0.0
57545	2109.0	298.0
57546	1427.0	459.0
57547	363.0	149.0
57541	1174.0	1413.0
57542	3098.0	1404.0
353132	0.0	7.0
57544	1081.0	493.0
353131	0.0	0.0
644943	92.0	360.0
57549	126.0	1683.0
106479809	0.0	0.0
106479808	0.0	1.0
644945	1.0	271.0
100101490	53.0	81.0
106479807	0.0	0.0
137835	314.0	127.0
106479806	2.0	1.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	1.0	1.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	15.0	34.0
106479802	14.0	10.0
106479801	0.0	0.0
644962	23.0	5.0
106479800	0.0	0.0
353134	0.0	0.0
353133	0.0	93.0
106480811	0.0	0.0
57551	7715.0	3071.0
353135	0.0	5.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	8.0
106480815	0.0	0.0
353139	2.0	0.0
106480814	0.0	0.0
57556	4103.0	235.0
57558	652.0	756.0
57559	447.0	334.0
57552	4832.0	5185.0
353141	0.0	0.0
353140	0.0	0.0
57553	2156.0	1898.0
57554	28.0	40.0
353143	0.0	0.0
57555	1564.0	2752.0
353142	0.0	15.0
343702	9.0	25.0
729102	1.0	11.0
106479839	0.0	0.0
106479838	1.0	0.0
729101	1.0	5.0
106479837	1.0	1.0
106479836	2.0	12.0
106479835	0.0	3.0
644972	58.0	22.0
106479834	0.0	1.0
106479833	0.0	0.0
642311	2.0	5.0
106479832	0.0	0.0
353145	0.0	29.0
106479831	0.0	0.0
389101	0.0	0.0
102465906	0.0	0.0
57560	830.0	367.0
106479830	0.0	0.0
353144	0.0	0.0
57561	12246.0	2490.0
57562	621.0	174.0
149830	1.0	0.0
57567	1219.0	980.0
57568	7893.0	5133.0
57569	1815.0	131.0
57563	2096.0	1095.0
57565	196.0	7.0
106479829	0.0	1.0
106479828	0.0	2.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	0.0	2.0
106479824	1.0	0.0
106479823	0.0	0.0
106479822	2.0	0.0
106479821	0.0	0.0
57570	885.0	945.0
125893	369.0	566.0
106479820	2.0	6.0
57571	118.0	55.0
57572	18211.0	3337.0
149840	260.0	206.0
57573	489.0	302.0
102465910	0.0	0.0
57578	43.0	42.0
57579	981.0	1222.0
149837	469.0	99.0
123228	196.0	100.0
57574	69.0	8.0
353163	2.0	13.0
57575	152.0	138.0
102465909	0.0	1.0
57576	712.0	55.0
102465908	0.0	0.0
57577	307.0	157.0
353164	0.0	0.0
102465907	0.0	0.0
644974	16.0	103.0
642317	0.0	2.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	2.0	10.0
730196	0.0	0.0
390110	2.0	0.0
389123	0.0	0.0
389124	0.0	0.0
730190	1.0	0.0
390116	0.0	0.0
389120	3.0	0.0
390117	0.0	0.0
147276	1.0	0.0
389118	5.0	6.0
389119	598.0	261.0
353174	35.0	23.0
389114	354.0	127.0
135293	552.0	655.0
135295	23.0	39.0
729196	1.0	3.0
729198	1.0	1.0
730180	0.0	0.0
353189	2947.0	865.0
392752	37.0	15.0
389144	0.0	0.0
389141	3.0	3.0
123283	735.0	2148.0
102465944	0.0	0.0
353194	0.0	698.0
353196	0.0	15.0
389136	6769.0	1627.0
389137	4.0	3.0
390102	0.0	0.0
100526416	0.0	0.0
389125	2.0	2.0
389160	6.0	13.0
390151	0.0	0.0
390152	0.0	0.0
729163	4.0	7.0
730152	0.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	13.0	11.0
390158	4.0	2.0
389161	1.0	36.0
147226	1.0	1.0
389158	0.0	3.0
147228	0.0	27.0
135250	65.0	493.0
102465975	0.0	1.0
729156	0.0	4.0
102465974	0.0	1.0
730144	2.0	5.0
390162	0.0	0.0
390166	0.0	0.0
389156	4.0	4.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	0.0	1.0
389151	0.0	0.0
102465976	0.0	0.0
729150	2.0	1.0
730138	10.0	7.0
102465985	0.0	0.0
730174	0.0	0.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	3.0	0.0
390136	0.0	0.0
390137	0.0	0.0
221303	1084.0	63.0
390138	0.0	0.0
221302	452.0	487.0
390139	0.0	0.0
729182	4.0	4.0
135270	0.0	0.0
389170	33.0	16.0
729178	85.0	81.0
102465995	0.0	0.0
102465993	1.0	0.0
390142	0.0	0.0
729177	26.0	3.0
390144	0.0	0.0
729176	2.0	1.0
389179	17.0	8.0
389177	5.0	5.0
390148	0.0	0.0
729171	0.0	0.0
390072	9.0	5.0
390073	0.0	0.0
390075	0.0	0.0
390077	1.0	0.0
390078	0.0	0.0
390079	0.0	0.0
221322	151.0	408.0
642290	7.0	4.0
389084	34.0	23.0
390081	0.0	0.0
390082	0.0	0.0
389072	876.0	149.0
390083	0.0	0.0
390084	0.0	0.0
389075	0.0	0.0
389073	0.0	1.0
390091	0.0	0.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	0.0
390061	0.0	0.0
390063	0.0	0.0
390064	1.0	0.0
389090	0.0	0.0
390066	0.0	0.0
390067	0.0	0.0
221336	67.0	123.0
147199	0.0	0.0
257313	11.0	6.0
221357	0.0	0.0
196120	0.0	0.0
9201	667.0	203.0
9202	4346.0	2959.0
9200	568.0	201.0
9205	669.0	463.0
9206	2.0	5.0
9203	3740.0	1330.0
9204	615.0	589.0
221391	1.0	0.0
221393	5.0	1935.0
221395	60580.0	1227.0
9212	221.0	1590.0
9213	3550.0	5264.0
9210	1.0	0.0
9211	1.0	0.0
9217	5820.0	4866.0
9214	801.0	458.0
9215	3009.0	425.0
284904	1248.0	15.0
284900	594.0	564.0
9209	3495.0	1766.0
159195	6724.0	1347.0
9207	25.0	0.0
9208	18659.0	5961.0
9223	6481.0	318.0
9221	5599.0	7704.0
9227	56.0	19.0
644873	1059.0	501.0
9228	38.0	7.0
644871	0.0	0.0
57460	2202.0	193.0
57461	1420.0	1641.0
57462	2389.0	954.0
257364	8378.0	3410.0
57463	2816.0	168.0
9220	187.0	105.0
57468	64.0	76.0
57469	488.0	110.0
57464	106.0	658.0
257358	25.0	3.0
57465	1693.0	1384.0
57466	3202.0	1910.0
57467	4.0	3.0
9218	10363.0	8527.0
9219	6142.0	4787.0
113802	428.0	1095.0
9235	10714.0	8271.0
644881	0.0	0.0
9232	370.0	1319.0
9238	2139.0	4862.0
9236	2082.0	873.0
57471	34.0	52.0
101101773	1.0	0.0
57472	3311.0	1582.0
101101772	2.0	2.0
57473	2738.0	2864.0
57474	143.0	65.0
9230	7905.0	5447.0
9231	2765.0	6089.0
101101776	0.0	2.0
101101775	80.0	17.0
57470	3791.0	3900.0
57479	4986.0	4038.0
791114	6.0	2.0
791115	0.0	0.0
57475	183.0	932.0
105616916	0.0	0.0
57476	686.0	239.0
57477	9719.0	526.0
57478	4250.0	2885.0
644877	4.0	5.0
9229	165.0	13.0
9245	58.0	131.0
9246	8044.0	2797.0
9244	412.0	239.0
644890	4.0	3.0
9249	4668.0	8633.0
644896	1.0	4.0
9247	0.0	1.0
9248	0.0	3.0
57482	484.0	255.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	461.0	109.0
106480789	2.0	3.0
106480788	0.0	0.0
9241	65.0	25.0
9242	446.0	1154.0
57480	8568.0	1463.0
9240	2882.0	1728.0
57481	14.0	1.0
106480790	0.0	0.0
284958	3.0	46.0
106480792	0.0	0.0
106480791	0.0	0.0
57486	1275.0	2602.0
106480794	1.0	0.0
106480793	0.0	0.0
57488	9751.0	8887.0
106480796	15878.0	29207.0
57489	1209.0	2628.0
106480795	1.0	7.0
9256	583.0	404.0
9254	23974.0	106.0
9255	2391.0	1914.0
137814	0.0	0.0
341152	0.0	0.0
9258	4734.0	7685.0
57493	29815.0	5232.0
106480798	0.0	0.0
57494	2732.0	759.0
106480797	0.0	0.0
57495	0.0	9.0
57496	11092.0	2184.0
106480799	0.0	0.0
9252	845.0	513.0
9253	1265.0	1246.0
57491	126.0	434.0
57492	9125.0	5584.0
284948	60.0	11.0
57497	1.0	0.0
57498	9902.0	5680.0
284942	656.0	413.0
642236	32.0	103.0
402509	0.0	0.0
341148	0.0	0.0
9267	6003.0	3721.0
9265	6255.0	2759.0
9266	5664.0	4603.0
106479779	5.0	6.0
106479778	0.0	0.0
106479777	1.0	3.0
106480765	0.0	0.0
106479776	0.0	0.0
9260	3292.0	6946.0
106480764	0.0	0.0
106479775	0.0	0.0
106480767	1.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	2388.0	1923.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	0.0	3.0
106479771	0.0	0.0
9261	12027.0	16442.0
106479770	0.0	0.0
9262	7184.0	2451.0
106480770	1.0	7.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	2.0
106480773	0.0	3.0
9278	3520.0	1641.0
9276	10857.0	27633.0
9277	2656.0	2836.0
106479769	0.0	0.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	0.0
9270	2895.0	2913.0
106479765	0.0	0.0
106480776	0.0	0.0
9271	12.0	5.0
106480775	2.0	2.0
106479764	0.0	0.0
106480778	1.0	1.0
106479763	0.0	0.0
106479762	0.0	1.0
106480777	0.0	0.0
9274	2706.0	2947.0
402573	23.0	11.0
106479761	0.0	0.0
9275	4691.0	3050.0
106479760	0.0	4.0
106480779	0.0	0.0
106480781	1.0	0.0
654231	4.0	0.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	57.0	60.0
106480782	0.0	0.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	2.0	5.0
341128	0.0	0.0
113835	75.0	99.0
9289	10484.0	8306.0
9287	0.0	0.0
9288	0.0	0.0
642273	640.0	517.0
