id	29b6e624-9539-4abc-b80f-b5c7b65948fc	57dd7a80-e226-4e21-accb-cc944923100e
283189	0.0	0.0
29086	1908.0	5314.0
29085	2403.0	4446.0
29083	450.0	1079.0
100381270	312.0	523.0
200810	14.0	145.0
114796	813.0	335.0
148156	526.0	2672.0
114798	0.0	0.0
114799	796.0	3235.0
29099	2299.0	2738.0
29098	504.0	542.0
378001	0.0	0.0
29093	659.0	1990.0
29092	517.0	1105.0
29091	1604.0	1287.0
29090	536.0	2886.0
56603	195.0	317.0
29097	2518.0	4348.0
56604	3.0	7.0
56605	571.0	3571.0
29095	1945.0	4714.0
151790	33.0	60.0
283174	68.0	126.0
56606	657.0	513.0
29094	4491.0	20290.0
692199	0.0	0.0
391002	1.0	0.0
440459	1.0	4.0
391004	0.0	0.0
780816	0.0	0.0
124199	12.0	39.0
391003	0.0	0.0
30062	0.0	23.0
440456	552.0	853.0
780814	12.0	13.0
30061	18137.0	8369.0
780815	0.0	0.0
780812	0.0	0.0
780813	2.0	11.0
440452	1.0	3.0
780810	0.0	2.0
780811	0.0	0.0
29068	3048.0	5153.0
29066	2858.0	3514.0
29063	258.0	800.0
29062	1473.0	1794.0
56616	458.0	1315.0
163702	711.0	861.0
391013	3.0	0.0
391012	0.0	0.0
100381215	0.0	2.0
29079	1660.0	3532.0
29078	637.0	3984.0
56623	581.0	1572.0
56624	19.0	17.0
29071	1258.0	4643.0
29070	235.0	1189.0
29075	2.0	40.0
29074	1715.0	7747.0
29072	3943.0	6538.0
163732	254.0	1822.0
200845	315.0	584.0
148103	191.0	562.0
200844	23.0	1465.0
440482	26.0	11.0
151742	1043.0	2025.0
163720	35.0	0.0
148113	26.0	387.0
440465	3457.0	1228.0
29057	7.0	22.0
148109	8.0	0.0
29058	4886.0	20744.0
56647	1830.0	4672.0
56648	251.0	2016.0
56649	102.0	1899.0
440419	0.0	0.0
440416	82.0	199.0
8303	3160.0	2554.0
643157	0.0	0.0
200879	3012.0	310.0
440406	2.0	56.0
8301	13065.0	18648.0
643155	2410.0	5158.0
8302	4.0	0.0
440400	457.0	462.0
199675	2017.0	367.0
8310	1262.0	1534.0
124093	18.0	447.0
8314	4510.0	6743.0
8315	1291.0	2702.0
8312	1928.0	5365.0
342096	0.0	1.0
8313	1575.0	5638.0
440435	5.0	27.0
643160	1.0	0.0
643161	0.0	1.0
643159	4.0	17.0
8309	1023.0	248.0
8321	2248.0	14776.0
8322	2407.0	2598.0
8320	87.0	1172.0
8325	949.0	2204.0
8326	10.0	358.0
8323	3221.0	6156.0
8324	1065.0	1765.0
440423	136.0	780.0
200894	1412.0	1492.0
643171	2.0	0.0
200895	537.0	1026.0
8318	262.0	8401.0
8317	375.0	1540.0
8332	1.0	9.0
692110	0.0	1.0
8333	0.0	1.0
692111	0.0	1.0
8330	0.0	0.0
8331	1.0	2.0
8336	0.0	16.0
8337	0.0	2.0
8334	1001.0	1019.0
8335	0.0	1.0
148046	50.0	115.0
106481699	0.0	0.0
643182	0.0	0.0
643180	96.0	348.0
643181	0.0	3.0
8329	5.0	16.0
8328	33.0	9.0
8343	0.0	20.0
643198	0.0	0.0
8344	1.0	23.0
8341	35.0	67.0
8342	0.0	2.0
8347	97.0	68.0
8348	1.0	23.0
643199	0.0	0.0
8345	6.0	197.0
8346	0.0	3.0
692106	0.0	0.0
692107	0.0	0.0
161003	4.0	130.0
692108	1.0	12.0
692109	1.0	5.0
643193	2.0	1.0
8340	3.0	15.0
8338	13.0	76.0
8339	3.0	86.0
8354	0.0	3.0
8355	6.0	15.0
8352	0.0	1.0
8353	5.0	23.0
8358	2.0	22.0
8359	0.0	6.0
8356	1.0	22.0
8357	27.0	104.0
222235	24.0	75.0
106481679	0.0	0.0
222236	1038.0	2083.0
106481677	1.0	0.0
222234	198.0	417.0
106481678	0.0	0.0
8350	4.0	11.0
8351	3.0	35.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	0.0
106481680	0.0	0.0
106481681	1.0	1.0
106481686	0.0	0.0
106481687	1.0	3.0
106481684	0.0	0.0
106481685	0.0	0.0
8349	486.0	1095.0
8365	40.0	53.0
8366	1.0	12.0
8363	0.0	4.0
8364	0.0	16.0
8369	0.0	0.0
163688	2.0	17.0
8367	3.0	37.0
8368	0.0	0.0
106481688	0.0	0.0
222223	7675.0	3567.0
106481689	0.0	1.0
8361	0.0	1.0
222229	729.0	3090.0
8362	3.0	2.0
8360	1.0	6.0
106481693	3.0	1.0
106481694	4.0	0.0
106481691	0.0	8.0
106481692	1.0	0.0
106481697	0.0	8.0
106481698	0.0	1.0
106481695	0.0	0.0
106481696	0.0	0.0
342035	712.0	351.0
344697	36.0	95.0
106481690	6.0	12.0
728310	1.0	1.0
285830	125.0	64.0
8379	2243.0	2120.0
93556	2.0	49.0
106481657	0.0	0.0
728318	0.0	1.0
106481658	0.0	0.0
222255	480.0	1787.0
106481655	0.0	0.0
285834	6.0	2.0
222256	148.0	461.0
106481656	0.0	4.0
8372	148.0	467.0
93550	473.0	594.0
8373	0.0	1.0
106481659	0.0	0.0
8370	2.0	6.0
728315	4.0	8.0
81577	1386.0	2359.0
106481660	0.0	0.0
81578	444.0	225.0
106481661	0.0	0.0
81579	2219.0	3432.0
81573	1457.0	1547.0
106481664	0.0	1.0
100271179	0.0	1.0
106481665	0.0	1.0
81575	2233.0	2918.0
106481662	0.0	0.0
81576	578.0	2458.0
106481663	8.0	14.0
81570	994.0	3531.0
100271178	0.0	2.0
81571	101.0	382.0
81572	727.0	3236.0
645715	10.0	40.0
8387	0.0	0.0
8388	0.0	0.0
728300	2.0	25.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	1244.0	3134.0
8383	0.0	0.0
285848	7.0	11.0
8384	0.0	0.0
285849	44.0	158.0
8382	131.0	66.0
81566	1907.0	3566.0
106481671	0.0	0.0
106481672	0.0	0.0
81567	606.0	1803.0
81569	1.0	9.0
106481670	0.0	0.0
81562	1464.0	4321.0
106481675	0.0	0.0
81563	5797.0	1442.0
246243	747.0	3156.0
100271168	0.0	5.0
106481676	0.0	0.0
106481673	0.0	6.0
81565	3680.0	3356.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	1.0
100271161	1.0	1.0
100271163	0.0	0.0
100271162	1.0	2.0
8398	345.0	720.0
8399	89.0	37.0
8396	4551.0	10023.0
285852	2.0	100.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	4793.0	19949.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	4254.0	9147.0
106481639	0.0	0.0
8395	2392.0	499.0
8392	0.0	0.0
106481637	0.0	1.0
106481638	0.0	0.0
100271158	0.0	0.0
106481642	12.0	71.0
106481643	0.0	0.0
246210	1.0	4.0
106481640	0.0	0.0
100271159	0.0	1.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	0.0	0.0
246213	20.0	0.0
106481646	0.0	0.0
106481647	1.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	28.0	175.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	1.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	1.0
106481651	0.0	0.0
100271149	0.0	1.0
100271148	0.0	1.0
106481652	1.0	1.0
344657	7.0	32.0
100271142	0.0	0.0
344658	0.0	1.0
100271145	0.0	0.0
645745	0.0	0.0
344653	0.0	5.0
100271141	4.0	0.0
100271140	0.0	0.0
106481619	0.0	3.0
106481613	0.0	0.0
246269	252.0	401.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	6.0
106481617	0.0	0.0
93594	211.0	1572.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	0.0	0.0
283209	514.0	7159.0
283208	107.0	919.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	1.0
100271132	0.0	7.0
100271131	0.0	0.0
100271133	0.0	0.0
100271130	0.0	0.0
93587	362.0	805.0
645771	2.0	8.0
93589	307.0	440.0
106481624	1.0	13.0
285800	0.0	41.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	4.0	9.0
106481628	0.0	0.0
106481629	0.0	0.0
106481626	0.0	0.0
106481627	0.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	2.0	0.0
106481631	0.0	0.0
100271125	0.0	1.0
106481632	0.0	0.0
106481630	0.0	1.0
100271122	0.0	0.0
199692	528.0	2228.0
645784	22.0	161.0
100271118	0.0	2.0
100271117	0.0	1.0
100271119	0.0	2.0
100271114	0.0	2.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	3.0	53.0
643115	1.0	0.0
100271111	0.0	0.0
106481608	17.0	0.0
106481609	0.0	0.0
645798	0.0	3.0
643136	1.0	143.0
106481602	0.0	1.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	3.0	40.0
100271106	2.0	5.0
106481610	0.0	0.0
100271105	0.0	0.0
643126	0.0	0.0
199699	0.0	21.0
728393	0.0	0.0
100128899	2.0	2.0
728395	0.0	0.0
114625	1078.0	2951.0
54112	3.0	30.0
56776	66.0	328.0
283248	5.0	444.0
344729	0.0	3.0
100128894	0.0	2.0
100128893	63.0	9.0
100128890	32.0	50.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	0.0	2.0
114614	25.0	82.0
283238	0.0	0.0
100190800	47.0	167.0
283237	677.0	1715.0
283236	0.0	0.0
283234	959.0	524.0
728381	0.0	0.0
283232	561.0	474.0
728380	2.0	9.0
100128881	13.0	1923.0
100128880	0.0	0.0
692099	285.0	415.0
114609	377.0	903.0
29128	361.0	4515.0
29123	5461.0	8372.0
344709	0.0	1.0
29122	5.0	18.0
29121	365.0	673.0
283229	768.0	1049.0
29127	1414.0	11443.0
29126	1926.0	568.0
29125	91.0	48.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	0.0	7.0
100128867	0.0	0.0
54145	0.0	0.0
54143	0.0	6.0
283219	866.0	562.0
54149	675.0	1308.0
54148	699.0	1604.0
54147	0.0	0.0
283212	98.0	133.0
692091	0.0	0.0
692092	0.0	1.0
692093	4.0	17.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	0.0	4.0
100128857	1.0	0.0
100271093	0.0	0.0
100271092	1.0	0.0
728350	11.0	57.0
285872	3.0	10.0
100128853	0.0	0.0
29109	2991.0	2740.0
29108	1308.0	1516.0
285877	0.0	0.0
29107	995.0	3307.0
285878	0.0	0.0
29106	20.0	454.0
728358	0.0	0.0
29101	7039.0	10957.0
29100	1684.0	4730.0
29105	1401.0	3469.0
29104	447.0	551.0
29103	2472.0	6878.0
29102	2261.0	10817.0
100271098	2.0	1.0
283284	64.0	67.0
728343	0.0	0.0
728342	25.0	234.0
100128849	0.0	0.0
728344	0.0	9.0
100271081	1.0	2.0
100128845	0.0	1.0
728340	185.0	285.0
285888	1.0	1.0
29119	9.0	6.0
107057644	3.0	3.0
29118	31.0	96.0
107057647	0.0	0.0
114655	1.0	2.0
29117	3012.0	11062.0
107057646	1.0	0.0
114657	0.0	0.0
114659	219.0	541.0
126638	0.0	4.0
54165	1632.0	6697.0
126637	0.0	1.0
29110	1327.0	3390.0
29116	1620.0	4018.0
29115	3023.0	4896.0
29114	3.0	282.0
29113	12.0	48787.0
100271087	10.0	430.0
100271089	0.0	0.0
100271085	0.0	4.0
100128836	2.0	9.0
728378	1.0	18.0
728377	300.0	697.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	0.0	1.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	596.0	1998.0
81793	79.0	35.0
81794	198.0	341.0
81796	23.0	35.0
81790	1317.0	2857.0
100271076	0.0	0.0
283267	535.0	573.0
91107	2645.0	1222.0
100128830	7.0	0.0
81792	582.0	8641.0
100271078	0.0	1.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	0.0	1.0
100128827	0.0	1.0
728366	0.0	2.0
728361	2.0	20.0
100128822	169.0	311.0
728369	0.0	0.0
81786	32.0	126.0
54187	2931.0	8390.0
81788	987.0	610.0
81789	292.0	500.0
283257	0.0	0.0
100271065	0.0	0.0
645700	11.0	39.0
283254	181.0	490.0
126695	837.0	1601.0
148003	0.0	0.0
378108	3.0	17.0
151649	17.0	10.0
151648	89.0	1429.0
151647	3.0	15.0
151645	28.0	129.0
200909	0.0	1.0
200916	742.0	2771.0
148014	13.0	22.0
151658	0.0	0.0
151651	51.0	90.0
56704	1361.0	3058.0
148022	2706.0	2768.0
126669	3799.0	299.0
126668	243.0	15.0
100126297	0.0	0.0
100126299	0.0	0.0
100126296	0.0	0.0
200931	149.0	1416.0
200933	926.0	5129.0
126661	193.0	474.0
56729	611.0	54.0
283298	1799.0	1547.0
283297	0.0	0.0
136051	338.0	993.0
138639	563.0	1299.0
692076	1.0	7.0
391121	0.0	0.0
391120	0.0	0.0
391123	3.0	13.0
200942	1701.0	1546.0
440577	8.0	43.0
440574	1311.0	1906.0
56731	2151.0	5506.0
100126270	1.0	13.0
692084	0.0	0.0
692085	0.0	0.0
692086	8.0	78.0
138649	42.0	79.0
200959	3.0	2.0
200958	634.0	456.0
391135	2.0	14.0
440567	36.0	256.0
391139	6.0	23.0
440563	0.0	1.0
440561	0.0	0.0
151613	779.0	1640.0
692072	0.0	0.0
692075	4.0	7.0
692057	0.0	0.0
692058	0.0	3.0
124056	0.0	0.0
81706	1093.0	1310.0
391104	0.0	0.0
391107	0.0	0.0
391106	0.0	0.0
81704	5900.0	2097.0
391109	0.0	0.0
440595	159.0	437.0
56751	1.0	1.0
692063	0.0	0.0
8402	3705.0	6239.0
391110	0.0	0.0
8403	0.0	73.0
391112	0.0	0.0
124045	205.0	778.0
391114	1.0	0.0
124044	1435.0	887.0
391115	0.0	0.0
440585	9.0	145.0
391117	0.0	0.0
440584	6.0	92.0
391119	0.0	0.0
54101	1394.0	1154.0
151636	7455.0	6181.0
440590	0.0	49.0
54103	2216.0	2058.0
54102	3731.0	363.0
54108	2120.0	3004.0
54107	3070.0	11250.0
54106	0.0	3.0
692053	1.0	0.0
391040	0.0	6.0
645683	6.0	28.0
8410	0.0	0.0
645682	0.0	4.0
645688	3.0	18.0
391044	0.0	5.0
645687	4.0	7.0
8411	2237.0	3432.0
645686	0.0	0.0
8412	832.0	1257.0
391045	0.0	1.0
440533	0.0	0.0
8406	1282.0	1053.0
8407	52925.0	84361.0
8404	27665.0	12372.0
8405	3978.0	7438.0
8408	2224.0	6828.0
8409	2419.0	5000.0
391051	2.0	4.0
8420	393.0	1610.0
645694	4.0	6.0
391053	0.0	0.0
645693	24.0	61.0
643031	0.0	2.0
8424	9.0	32.0
8425	15832.0	4234.0
643037	0.0	14.0
163589	8.0	614.0
643034	0.0	0.0
440525	90.0	108.0
391059	253.0	954.0
645691	8.0	27.0
163590	5691.0	7516.0
8417	4089.0	8016.0
8418	2176.0	645.0
8416	368.0	328.0
8419	8.0	11.0
8431	142.0	2.0
8435	3.0	2.0
8436	14432.0	1162.0
8433	7.0	1.0
8434	1451.0	1098.0
391026	0.0	0.0
440556	109.0	15.0
440560	0.0	0.0
8428	3922.0	7113.0
8427	1636.0	3764.0
103157000	0.0	0.0
8443	2630.0	8134.0
8440	2090.0	5529.0
8446	998.0	2627.0
8447	653.0	450.0
8444	1911.0	253.0
8445	1297.0	4372.0
391037	3.0	0.0
391039	5.0	10.0
643050	0.0	0.0
285905	0.0	10.0
285908	154.0	738.0
8439	1698.0	4139.0
8437	20.0	270.0
8438	119.0	2800.0
8453	1740.0	4195.0
8454	4299.0	11906.0
8451	4239.0	7167.0
8452	4245.0	12734.0
8458	729.0	3305.0
8455	4173.0	10914.0
8456	21.0	6.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	2953.0	11243.0
106481583	0.0	0.0
106481584	3.0	0.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	7.0	69.0
8449	2272.0	5072.0
106481580	0.0	0.0
8464	401.0	925.0
8462	2324.0	2908.0
8463	2148.0	6958.0
8468	0.0	4.0
391099	0.0	0.0
8467	9864.0	12520.0
342184	1960.0	2721.0
246312	1.0	0.0
106481589	0.0	0.0
8460	1186.0	1602.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	24.0	129.0
106481599	0.0	1.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	2569.0	3280.0
106481590	0.0	0.0
106481591	0.0	0.0
8476	3763.0	6101.0
8473	4105.0	13889.0
440519	23.0	463.0
440518	0.0	0.0
8479	1292.0	2003.0
440515	622.0	1693.0
8477	496.0	421.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	6.0
106481556	0.0	0.0
106481557	0.0	1.0
8471	0.0	370.0
8470	2384.0	3438.0
106481561	1.0	1.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	1.0	2.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	3.0	2.0
8487	248.0	1027.0
8484	0.0	1.0
391075	0.0	0.0
440508	4.0	6.0
391077	2.0	4.0
391076	0.0	0.0
8488	2.0	5.0
440503	522.0	24.0
8489	1.0	6.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	622.0	1718.0
8483	814.0	103.0
8480	1121.0	5863.0
8481	1167.0	1796.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	0.0	0.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	92.0	23.0
8497	30.0	509.0
728431	310.0	333.0
8498	3513.0	7515.0
728430	3.0	1.0
100128934	0.0	0.0
8495	1375.0	1187.0
8496	4121.0	5799.0
91012	1880.0	3951.0
100128936	63.0	114.0
728432	0.0	0.0
100128930	0.0	1.0
8499	25.0	82.0
106481536	0.0	0.0
8490	5687.0	5184.0
106481537	0.0	0.0
285954	9.0	26.0
285955	16.0	20.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1272.0	1534.0
54075	0.0	0.0
101669766	12.0	23.0
728434	0.0	0.0
91010	3122.0	4570.0
285958	945.0	2132.0
101669767	0.0	0.0
8491	1555.0	7058.0
106481538	0.0	0.0
8492	974.0	733.0
54072	1.0	2.0
106481539	0.0	0.0
101669762	39.0	203.0
106481540	0.0	1.0
101669763	0.0	0.0
101669764	1.0	0.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	0.0	0.0
81695	0.0	0.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	0.0	0.0
106481542	0.0	0.0
81693	91.0	30.0
100271056	0.0	0.0
100271050	3.0	7.0
100271053	0.0	0.0
93664	5128.0	4850.0
100128923	2.0	2.0
93663	4047.0	3566.0
285961	6.0	19.0
93668	0.0	0.0
285962	37.0	173.0
106481547	0.0	0.0
54082	28.0	24.0
106481548	0.0	0.0
285965	43.0	18.0
285966	317.0	175.0
106481545	0.0	3.0
106481546	1.0	1.0
93661	0.0	0.0
100128927	1714.0	2016.0
54084	16.0	57.0
106481549	0.0	0.0
106481550	0.0	0.0
81688	11600.0	13847.0
106481551	0.0	0.0
54089	0.0	0.0
81689	1411.0	4939.0
54088	8.0	1.0
106481554	0.0	0.0
100271047	0.0	1.0
106481555	0.0	0.0
106481552	0.0	0.0
106456574	8.0	1.0
106481553	0.0	0.0
93659	0.0	1.0
100271040	0.0	0.0
100271042	0.0	1.0
100128912	0.0	0.0
91039	3882.0	9445.0
342132	133.0	243.0
285971	326.0	3450.0
285972	100.0	53.0
285973	50.0	101.0
100128911	0.0	0.0
728450	0.0	0.0
54093	463.0	1089.0
106481514	0.0	0.0
106481515	0.0	0.0
106481512	0.0	0.0
54090	0.0	1.0
106481513	2.0	0.0
54097	1864.0	987.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	534.0	351.0
106481516	0.0	1.0
728458	0.0	0.0
106481517	0.0	0.0
54099	4.0	23.0
54098	0.0	0.0
246330	881.0	965.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	0.0	6.0
100271033	17.0	29.0
645619	0.0	3.0
100271031	4.0	16.0
344787	88.0	54.0
100128902	0.0	0.0
728441	16.0	0.0
100128903	0.0	0.0
222389	784.0	1287.0
106481525	1.0	1.0
106481526	1.0	4.0
285987	5.0	508.0
106481523	0.0	0.0
285989	215.0	1063.0
106481524	0.0	0.0
106481529	0.0	0.0
728448	14.0	64.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	1.0	3.0
106481530	1.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	177.0	1417.0
91056	3166.0	2113.0
645641	8.0	72.0
91050	1306.0	1654.0
100271015	0.0	0.0
106481500	0.0	0.0
645638	283.0	85.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	9.0	13.0
106481503	0.0	0.0
106481504	1.0	0.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	1.0	0.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	0.0	0.0
283316	571.0	1202.0
106481510	0.0	0.0
106481511	0.0	0.0
100271003	0.0	7.0
283314	156.0	269.0
100271006	2.0	0.0
283310	20.0	64.0
344758	1.0	35.0
100271001	0.0	0.0
344752	0.0	1.0
728411	139.0	513.0
728410	0.0	0.0
643003	5.0	11.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	2.0
91074	0.0	0.0
728409	0.0	0.0
283303	0.0	0.0
344741	1.0	2.0
728400	0.0	0.0
645676	49.0	146.0
285941	0.0	0.0
728405	0.0	0.0
285943	193.0	155.0
728407	43.0	161.0
728402	1.0	7.0
728403	0.0	0.0
643008	72.0	51.0
645668	2.0	6.0
100506658	2787.0	1282.0
100506655	4.0	10.0
81849	1657.0	644.0
56890	280.0	1035.0
56891	0.0	0.0
100506650	0.0	0.0
81846	1889.0	2791.0
81847	1880.0	2940.0
81848	14308.0	14697.0
56896	0.0	303.0
56897	2258.0	4444.0
81853	2170.0	8791.0
56898	1788.0	1075.0
81855	3904.0	3429.0
56899	109.0	181.0
56892	20842.0	3495.0
56893	2304.0	9137.0
121275	2.0	1.0
121278	1.0	0.0
56894	7002.0	4973.0
81850	0.0	0.0
145249	0.0	17.0
56895	1257.0	1734.0
81851	0.0	2.0
649137	2.0	10.0
81839	1116.0	5111.0
121274	1164.0	2791.0
121273	16.0	7.0
145264	0.0	1.0
121270	0.0	0.0
145258	2.0	217.0
121268	25.0	401.0
81844	5045.0	6784.0
145259	0.0	14.0
133283	305.0	528.0
375593	5.0	29.0
100506649	133.0	679.0
100506673	0.0	0.0
121260	1684.0	2742.0
145270	60.0	5.0
100506671	0.0	0.0
81875	2346.0	7752.0
81876	14221.0	23413.0
81870	0.0	0.0
81871	0.0	0.0
121256	92.0	1.0
81872	0.0	0.0
81873	2653.0	5063.0
387597	138.0	154.0
100506668	337.0	1007.0
160897	695.0	2199.0
649159	0.0	0.0
145282	354.0	675.0
387590	331.0	686.0
81856	489.0	639.0
81857	2683.0	4887.0
100506660	15.0	291.0
81858	3207.0	5410.0
135886	0.0	78.0
147872	39.0	16.0
81889	1088.0	1856.0
145200	64.0	152.0
81892	807.0	2500.0
81893	5.0	24.0
81894	1492.0	1981.0
81890	902.0	3234.0
135892	8.0	3.0
649179	4.0	5.0
100506600	25.0	28.0
613126	2.0	10.0
81887	1914.0	4243.0
81888	667.0	1227.0
145216	0.0	4.0
338591	0.0	0.0
649186	0.0	6.0
338596	403.0	63.0
338599	0.0	1.0
169200	2611.0	1742.0
145226	15.0	43.0
100506637	71.0	166.0
160857	182.0	427.0
160851	863.0	952.0
91227	17.0	0.0
157206	6.0	24.0
100506622	12.0	18.0
100856809	0.0	0.0
338588	0.0	1.0
145241	1.0	9.0
91219	1.0	7.0
650172	0.0	0.0
102724678	4.0	8.0
338579	1.0	0.0
326591	504.0	1332.0
255738	3024.0	1382.0
338567	0.0	0.0
102724668	10.0	48.0
255743	11826.0	8174.0
56829	3812.0	6705.0
326586	0.0	0.0
102724655	0.0	2.0
554250	3.0	0.0
554251	196.0	231.0
338557	119.0	217.0
56832	0.0	0.0
56833	2537.0	3408.0
56834	1500.0	2422.0
554235	9.0	30.0
554236	2.0	24.0
56849	109.0	186.0
255725	0.0	0.0
56848	806.0	2220.0
56852	714.0	1570.0
56853	60.0	193.0
102724631	0.0	0.0
56850	2825.0	4120.0
56851	2710.0	8277.0
100820829	444.0	126.0
101243555	3.0	0.0
196872	64.0	168.0
8501	1264.0	1084.0
8502	2853.0	23842.0
8500	3209.0	7629.0
253128	3.0	11.0
664701	100.0	69.0
255783	526.0	639.0
54207	4.0	21.0
54206	9911.0	11431.0
54205	4234.0	15583.0
664709	15.0	75.0
54209	3192.0	994.0
196883	591.0	518.0
8512	186.0	7.0
8513	0.0	0.0
8510	12.0	9.0
8511	0.0	39.0
54210	4077.0	909.0
81831	386.0	2255.0
81832	2.0	75.0
81833	0.0	0.0
54212	0.0	0.0
170261	31.0	402.0
8505	923.0	2184.0
8506	685.0	761.0
8503	3719.0	2042.0
8504	880.0	2032.0
8509	129.0	152.0
8507	2490.0	7278.0
255758	64.0	642.0
8508	2797.0	11369.0
8520	2142.0	7675.0
8521	0.0	53.0
169270	104.0	137.0
8522	4403.0	1361.0
102724605	0.0	0.0
554282	6.0	175.0
56886	4877.0	14456.0
54221	4.0	225.0
56888	3022.0	12538.0
554279	1.0	31.0
664722	1.0	6.0
56882	7194.0	20665.0
664721	17.0	477.0
255762	4.0	2.0
56884	0.0	490.0
8516	3787.0	435.0
8517	436.0	1006.0
8514	5182.0	2846.0
8515	305.0	863.0
56889	10628.0	22058.0
8518	2297.0	7752.0
8519	4742.0	4663.0
8530	692.0	203.0
326624	439.0	91.0
8531	13176.0	17809.0
326625	2294.0	3260.0
8534	140.0	898.0
326628	0.0	0.0
8535	738.0	5223.0
326627	0.0	1.0
8532	48.0	75.0
8533	2694.0	6522.0
8527	2882.0	7359.0
8528	248.0	778.0
8525	2752.0	4599.0
8526	353.0	494.0
8529	0.0	41.0
8541	345.0	1449.0
326613	0.0	0.0
8542	8248.0	10354.0
326615	0.0	0.0
8540	3340.0	6442.0
326614	1.0	0.0
8545	4888.0	3139.0
326617	0.0	0.0
8546	3744.0	7299.0
326616	7.0	2.0
8543	1964.0	7683.0
8544	547.0	2504.0
253175	0.0	0.0
554300	1.0	0.0
8538	11.0	98.0
8539	4908.0	12526.0
8536	368.0	378.0
8537	43.0	413.0
8552	24.0	68.0
8553	45902.0	15388.0
8550	1378.0	4442.0
326603	7.0	5.0
8551	0.0	0.0
8556	564.0	2147.0
326606	0.0	0.0
8557	26.0	60.0
8554	2769.0	3650.0
8555	1455.0	4683.0
326607	0.0	0.0
326609	1.0	0.0
255798	0.0	2.0
8549	87.0	14646.0
8547	3868.0	117.0
8548	1184.0	1925.0
101409261	2.0	2.0
326611	0.0	1.0
8563	1353.0	3852.0
8564	1084.0	158.0
8562	2418.0	9728.0
8567	2988.0	6086.0
8568	1545.0	2193.0
8565	6180.0	15545.0
8566	16081.0	6791.0
253152	15.0	272.0
8560	4751.0	5333.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	2413.0	3305.0
8558	1780.0	3357.0
8559	637.0	1096.0
8574	2455.0	2551.0
8575	2207.0	8615.0
8572	194.0	2125.0
8573	2900.0	3995.0
