id	8ff70f54-8735-40b1-a556-b96e8889cc0f	5a491f56-a9a5-4bae-a85a-c4c316a6b282
10422	2589.0	3109.0
493856	1680.0	4143.0
100873549	0.0	0.0
10421	5698.0	6704.0
100873548	0.0	0.0
100131726	0.0	2.0
10424	5055.0	7059.0
100873547	0.0	0.0
10423	8426.0	7315.0
100873546	0.0	0.0
100873570	0.0	0.0
100873574	0.0	1.0
100873573	0.0	0.0
100873572	0.0	0.0
100873571	0.0	0.0
100287579	0.0	0.0
100287577	0.0	0.0
100287573	0.0	0.0
100873578	1.0	0.0
100873577	0.0	0.0
100131733	298.0	39.0
100873576	1.0	0.0
100873575	0.0	1.0
100873579	0.0	0.0
100873563	0.0	0.0
100873562	0.0	0.0
100287569	1.0	30.0
100873561	0.0	0.0
100873560	0.0	0.0
442290	0.0	0.0
442291	0.0	0.0
100287567	0.0	1.0
10404	3940.0	3167.0
10403	51.0	583.0
10406	4343.0	100817.0
10408	1.0	3.0
10407	0.0	0.0
100131740	0.0	0.0
10409	1595.0	15049.0
100873567	0.0	0.0
100131743	2.0	17.0
100873566	1.0	0.0
100873565	0.0	0.0
100873564	0.0	0.0
10400	1265.0	3192.0
10402	1108.0	1348.0
100873569	0.0	0.0
10401	1955.0	7185.0
100873568	0.0	0.0
100873592	0.0	0.0
100873591	0.0	0.0
100873590	0.0	0.0
100873596	0.0	0.0
100873595	0.0	0.0
493829	2.0	9.0
100873594	0.0	0.0
100873593	0.0	0.0
100287559	49.0	17.0
442240	7.0	1.0
442242	0.0	2.0
100287551	2.0	12.0
442233	0.0	4.0
442234	0.0	0.0
442236	0.0	0.0
442237	0.0	1.0
442239	0.0	4.0
100131755	990.0	514.0
100873599	0.0	0.0
100873598	0.0	0.0
493825	0.0	0.0
100873597	0.0	0.0
493821	0.0	1.0
100873581	0.0	0.0
100873580	0.0	0.0
100873585	0.0	0.0
100873584	0.0	0.0
100873583	0.0	0.0
100873582	0.0	0.0
100287542	0.0	0.0
442231	2.0	15.0
442232	1.0	0.0
100131760	0.0	0.0
442227	0.0	0.0
442229	1.0	37.0
100873589	0.0	0.0
100873588	0.0	0.0
100873587	0.0	0.0
100873586	1.0	1.0
493812	1047.0	604.0
442260	0.0	0.0
442262	0.0	3.0
442255	2.0	1.0
442256	0.0	0.0
442257	1.0	0.0
442258	174.0	235.0
100131775	0.0	0.0
100131777	0.0	0.0
100287528	2.0	2.0
442252	3.0	0.0
100287520	1.0	3.0
442253	6.0	0.0
442245	0.0	0.0
442247	0.0	1.0
442249	1.0	2.0
100131784	0.0	0.0
100131789	0.0	0.0
647589	0.0	0.0
10491	21957.0	10567.0
100128139	1.0	0.0
10490	7848.0	6283.0
10493	33136.0	20559.0
10492	12010.0	10384.0
10495	1282.0	1636.0
100128135	0.0	0.0
10494	5401.0	11638.0
10497	24377.0	2361.0
100128136	0.0	0.0
10499	6020.0	4457.0
128506	1.0	4.0
10498	2135.0	4136.0
100128132	0.0	0.0
100128127	0.0	0.0
128500	0.0	2.0
116512	3.0	0.0
116519	22.0	6.0
105419997	20.0	2.0
100128126	12.0	38.0
100861506	0.0	0.0
10471	1210.0	1849.0
100861507	0.0	0.0
100128119	0.0	0.0
100128118	0.0	0.0
100861504	0.0	4.0
444882	2.0	3.0
442221	2.0	1.0
442211	8.0	23.0
442213	194.0	86.0
442215	0.0	0.0
442216	0.0	0.0
116511	35.0	2.0
442217	0.0	1.0
442218	0.0	0.0
10473	4102.0	3139.0
10472	2522.0	1039.0
100533177	0.0	3.0
10475	5157.0	1739.0
100533178	0.0	0.0
100128115	1.0	0.0
10474	6886.0	7428.0
100533179	3.0	4.0
10477	2720.0	10348.0
10476	5385.0	10376.0
10479	2843.0	2277.0
10478	1301.0	3558.0
100128110	0.0	0.0
100128109	0.0	0.0
10480	6172.0	6538.0
100861516	0.0	2.0
100861517	4.0	12.0
10482	5046.0	4764.0
100861518	8.0	1.0
10481	1.0	1.0
100861519	2.0	326.0
100861513	0.0	0.0
100861514	0.0	1.0
102466806	0.0	0.0
100861515	42.0	41.0
100861510	1.0	1.0
442210	3.0	0.0
100533181	0.0	0.0
100533182	36.0	72.0
442204	2.0	0.0
442205	0.0	0.0
10484	3913.0	7329.0
100128102	0.0	0.0
10483	7104.0	16783.0
10486	459.0	913.0
10485	9.0	22.0
100128103	0.0	0.0
10488	3235.0	2916.0
10487	37195.0	26846.0
100533184	1.0	0.0
10489	5475.0	11080.0
128553	326.0	2783.0
100861523	1.0	0.0
102466816	0.0	0.0
102466815	0.0	0.0
100861520	0.0	5.0
102466814	0.0	0.0
100861522	0.0	0.0
102466812	0.0	0.0
10459	1006.0	4873.0
10458	6331.0	4436.0
100873519	0.0	0.0
100873518	0.0	0.0
100873517	0.0	0.0
10451	1089.0	4451.0
100873512	0.0	0.0
10450	2225.0	3854.0
100873511	0.0	0.0
100873510	0.0	1.0
10452	2824.0	8764.0
10455	2689.0	1894.0
100873516	0.0	0.0
10454	3066.0	4680.0
100873515	0.0	0.0
10457	44570.0	187717.0
100873514	2.0	0.0
10456	3976.0	7018.0
100873513	0.0	0.0
346389	5169.0	2103.0
10460	1445.0	10264.0
100861530	2.0	3.0
100873509	0.0	0.0
10469	1371.0	2398.0
100873508	0.0	0.0
100873507	0.0	0.0
100873506	0.0	0.0
10462	942.0	238.0
100873501	0.0	0.0
10461	1440.0	3066.0
100873500	0.0	0.0
10464	933.0	683.0
10463	5376.0	8062.0
10466	2697.0	5860.0
100873505	0.0	0.0
10465	887.0	2208.0
100873504	0.0	0.0
10468	173.0	2483.0
100873503	1.0	2.0
10467	3171.0	7575.0
100873502	0.0	0.0
100873530	0.0	0.0
100861549	13.0	8.0
100861545	0.0	0.0
100861546	0.0	0.0
100861547	0.0	0.0
100861548	516.0	474.0
100861541	110.0	131.0
100861542	0.0	0.0
100861543	0.0	0.0
100861544	1.0	1.0
10437	91.0	95.0
10436	1184.0	1249.0
10439	801.0	263.0
10438	963.0	1971.0
100873539	0.0	0.0
100873534	0.0	0.0
100873533	0.0	0.0
100873532	0.0	0.0
10430	3672.0	7698.0
100873531	1.0	0.0
100873538	0.0	0.0
100873537	2.0	1.0
10432	3137.0	5438.0
10435	2319.0	1407.0
100873536	21.0	69.0
10434	2889.0	5154.0
100873535	0.0	1.0
116535	858.0	536.0
100861556	0.0	0.0
116534	10.0	2.0
100861552	0.0	0.0
100861553	0.0	0.0
100861554	10.0	0.0
100861555	16.0	15.0
10447	1805.0	11192.0
100873529	0.0	0.0
116540	120.0	358.0
100861550	0.0	0.0
10449	5466.0	5321.0
100873528	0.0	0.0
100861551	0.0	0.0
116541	2045.0	891.0
10440	2191.0	3441.0
100873523	0.0	0.0
100873522	0.0	0.0
100873521	1.0	1.0
100873520	0.0	0.0
10444	7011.0	5162.0
100873527	0.0	0.0
100873526	0.0	0.0
10443	5071.0	1632.0
10446	193.0	150.0
100873525	0.0	0.0
10445	4009.0	4944.0
100873524	0.0	2.0
102466854	0.0	0.0
100189131	0.0	0.0
346470	0.0	0.0
116496	7941.0	6278.0
100533111	4.0	36.0
102466866	0.0	0.0
102466865	0.0	3.0
102466864	0.0	0.0
128467	0.0	1.0
647507	1.0	0.0
102466877	0.0	0.0
102466876	0.0	0.0
102466875	0.0	0.0
102466874	0.0	0.0
102466873	0.0	0.0
102466872	0.0	0.0
102466879	0.0	0.0
102466878	0.0	0.0
100128191	61.0	269.0
100128190	0.0	0.0
100533107	58.0	194.0
153443	919.0	711.0
100533105	2.0	11.0
647532	0.0	0.0
100533106	35.0	82.0
102466889	12.0	44.0
116461	1828.0	3154.0
100128181	0.0	0.0
100128183	7.0	3.0
102466880	0.0	0.0
128439	393.0	1946.0
106182249	0.0	0.0
100128179	0.0	0.0
83394	2033.0	2297.0
100128177	0.0	0.0
100128176	0.0	1.0
100128162	0.0	0.0
10390	2418.0	2446.0
128497	7.0	158.0
647569	0.0	0.0
10392	3448.0	1236.0
10391	1005.0	148.0
10394	0.0	0.0
10393	697.0	912.0
10396	8416.0	451.0
10395	51966.0	1379.0
1719	506.0	786.0
10398	40251.0	20375.0
1718	120000.0	80008.0
100128159	0.0	0.0
10397	37441.0	163590.0
1717	5185.0	15093.0
1716	1785.0	4936.0
10399	55240.0	37225.0
128486	1750.0	2504.0
128488	53.0	18.0
128481	2.0	0.0
100508120	213.0	201.0
1723	825.0	1190.0
100128140	1.0	12.0
100689073	0.0	1.0
100689074	0.0	168.0
100128145	3.0	0.0
1729	25917.0	12234.0
1728	1216.0	1120.0
1727	36202.0	26272.0
1725	2675.0	2335.0
100287512	1.0	1.0
100287513	0.0	0.0
1734	91.0	3027.0
1733	27.0	26.0
1731	942.0	913.0
1730	4230.0	1758.0
1739	4584.0	7928.0
1738	4999.0	14335.0
1737	3067.0	3515.0
1736	2724.0	11814.0
1735	48.0	36.0
100287505	0.0	2.0
751580	16.0	13.0
100287502	0.0	0.0
202658	2.0	2.0
1745	2.0	308.0
1743	9256.0	11687.0
1742	957.0	1116.0
1741	3171.0	4698.0
1740	299.0	434.0
1749	5.0	713.0
1748	95.0	340.0
1747	45.0	12.0
1746	1.0	684.0
200008	1.0	0.0
200010	1581.0	27.0
1756	2550.0	1498.0
1755	27349.0	6451.0
1750	1.0	967.0
1759	253.0	1485.0
1758	0.0	9.0
1757	330.0	145.0
1770	822.0	1122.0
200014	4567.0	6127.0
1767	1483.0	1282.0
1763	113.0	875.0
1762	1870.0	3211.0
1761	2.0	12.0
1760	1851.0	1173.0
1769	17.0	16.0
1768	353.0	282.0
153478	265.0	77.0
1781	6011.0	6389.0
1780	68.0	1043.0
200025	0.0	2.0
1778	50298.0	41885.0
1777	7967.0	7191.0
1776	683.0	91.0
1775	13.0	41.0
1774	2433.0	3403.0
1773	621.0	1884.0
200030	412.0	248.0
442190	0.0	0.0
442191	0.0	0.0
442192	0.0	0.0
153469	2.0	6.0
1791	0.0	0.0
442195	1.0	0.0
200035	125.0	338.0
442197	440.0	349.0
1789	115.0	533.0
442189	0.0	0.0
1788	1972.0	11452.0
1787	714.0	272.0
1786	4459.0	9844.0
1785	19371.0	9495.0
1783	12557.0	5790.0
1798	2303.0	2854.0
1797	631.0	787.0
1796	1928.0	3080.0
1795	68.0	649.0
1794	9366.0	1836.0
1793	6837.0	5862.0
101180976	0.0	2.0
493753	1371.0	1927.0
550112	483.0	749.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	0.0	0.0
503635	1.0	0.0
503638	3.0	256.0
503637	0.0	0.0
10536	566.0	4928.0
503643	0.0	0.0
10535	639.0	2560.0
100287472	0.0	0.0
10538	417.0	342.0
503645	3.0	9.0
10537	396.0	372.0
100287470	0.0	0.0
10539	1935.0	4869.0
503641	0.0	1.0
503640	4.0	3.0
100873677	0.0	0.0
100873676	0.0	0.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	5289.0	14871.0
493987	2.0	5.0
10534	1041.0	1338.0
100873679	0.0	0.0
10533	2900.0	2372.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	1.0	0.0
442396	0.0	0.0
503627	0.0	0.0
100287463	0.0	1.0
503632	0.0	0.0
442388	0.0	0.0
503631	0.0	0.0
100287461	2.0	0.0
10549	2481.0	7078.0
503634	0.0	0.0
10548	841.0	1468.0
503633	0.0	0.0
503630	1.0	0.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	7794.0	12594.0
10541	9047.0	8199.0
100873664	0.0	0.0
10540	8053.0	9797.0
100873663	0.0	0.0
10542	3065.0	5181.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	1731.0	11877.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	1.0	3.0
100873690	0.0	0.0
100873695	1.0	0.0
100873694	2.0	0.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	3471.0	6176.0
10513	4364.0	2891.0
10516	14108.0	4358.0
10518	172.0	1720.0
10517	8.0	8.0
10519	6804.0	12456.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	1.0
100873697	0.0	1.0
100873696	0.0	0.0
100131614	42.0	33.0
100131616	0.0	0.0
10512	3478.0	9173.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	1.0	0.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	0.0	1.0
503646	1.0	0.0
100287441	0.0	0.0
503648	0.0	0.0
10525	11893.0	37300.0
58503	0.0	0.0
10524	3256.0	2605.0
58505	2782.0	7418.0
10527	12237.0	10973.0
58504	366.0	388.0
10526	6019.0	4908.0
10529	23186.0	6015.0
10528	3789.0	35374.0
58500	830.0	917.0
100873688	0.0	0.0
100873687	0.0	0.0
100131623	0.0	0.0
100131624	0.0	0.0
100873686	0.0	1.0
100873685	0.0	0.0
10521	43381.0	19567.0
10520	919.0	1528.0
58506	6307.0	7773.0
10523	3353.0	3701.0
58509	1521.0	1684.0
58508	11824.0	9500.0
10522	1551.0	4052.0
100033398	0.0	0.0
100131629	0.0	0.0
100873689	0.0	3.0
442361	0.0	0.0
58513	2711.0	2527.0
58516	2658.0	4205.0
58510	0.0	0.0
58512	53.0	55.0
58511	421.0	20.0
58517	5165.0	6051.0
105371564	0.0	11.0
100131638	0.0	0.0
58525	3863.0	3708.0
58524	3.0	437.0
10505	1056.0	6857.0
58527	1069.0	2406.0
58526	11804.0	1279.0
10507	4828.0	2763.0
100131641	0.0	0.0
10509	3779.0	23826.0
58529	373.0	430.0
58528	3268.0	5828.0
10501	532.0	943.0
10500	586.0	976.0
58530	3.0	0.0
442384	0.0	0.0
58538	4.0	3.0
58531	0.0	0.0
58533	4502.0	6418.0
100131656	1.0	0.0
100287404	0.0	0.0
100131661	5.0	1.0
503694	0.0	0.0
503693	71.0	181.0
493913	0.0	0.0
493911	152.0	117.0
751599	0.0	2.0
285033	242.0	460.0
100128017	0.0	0.0
442320	0.0	0.0
116412	134.0	316.0
442317	0.0	0.0
442318	0.0	0.0
442319	23.0	12.0
493901	0.0	0.0
100128015	0.0	0.0
100128010	15.0	30.0
493900	66.0	103.0
100128012	3.0	36.0
100128011	0.0	0.0
285045	2.0	1.0
442304	0.0	0.0
442308	1.0	20.0
285051	4.0	2.0
10590	0.0	2.0
10592	1687.0	1953.0
10591	731.0	1800.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	2.0	0.0
10594	37859.0	31658.0
100873611	0.0	0.0
10595	31.0	206.0
10598	4835.0	10914.0
100873615	0.0	0.0
100873614	0.0	0.0
100873613	0.0	0.0
10599	5.0	1.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	1.0	1.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	2.0	12.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	1.0	0.0
100873603	0.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	400.0	402.0
10570	20.0	34.0
116447	1349.0	2386.0
116449	92.0	44.0
116448	43.0	6.0
10579	14241.0	7975.0
100873639	0.0	0.0
100873638	2.0	4.0
10572	2754.0	4885.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	10253.0	29856.0
100873631	0.0	0.0
10573	2580.0	5026.0
100873630	0.0	1.0
10576	5620.0	9140.0
100873637	0.0	0.0
10575	7201.0	19427.0
100873636	0.0	0.0
10578	2781.0	516.0
100873635	2.0	0.0
10577	41582.0	43660.0
100873634	0.0	0.0
10581	12015.0	5228.0
10580	6669.0	958.0
116437	2.0	0.0
100873629	0.0	0.0
116441	718.0	313.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	147.0	47.0
116442	137.0	1100.0
116444	141.0	185.0
128414	4.0	5.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	2391.0	2600.0
100873620	0.0	0.0
10584	260.0	108.0
10587	2380.0	2846.0
100873626	0.0	0.0
10586	10.0	1.0
100873625	0.0	0.0
10589	3269.0	5486.0
100873624	0.0	0.0
10588	255.0	290.0
100873623	0.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	187.0	15.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	4.0	2.0
10558	4715.0	3626.0
10557	820.0	834.0
10559	1623.0	494.0
10550	14736.0	6977.0
100873655	0.0	1.0
100873654	0.0	0.0
10552	7825.0	30028.0
100873653	0.0	0.0
10551	4882.0	35066.0
100873652	0.0	1.0
10554	6349.0	5805.0
100873659	0.0	0.0
10553	3766.0	2747.0
128408	0.0	0.0
100873658	0.0	0.0
10556	1211.0	1629.0
100873657	0.0	2.0
10555	6834.0	929.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	0.0	5.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	834.0	64.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	0.0	0.0
102466725	0.0	0.0
102466724	3.0	0.0
10569	5642.0	1694.0
100287482	30.0	259.0
100287483	1.0	0.0
10568	298153.0	29503.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	1628.0	955.0
100873644	0.0	0.0
10560	2250.0	2015.0
100873643	0.0	0.0
10563	586.0	3351.0
100873642	0.0	0.0
10562	29.0	301.0
100873641	0.0	0.0
10565	6340.0	10480.0
100873648	0.0	0.0
10564	6271.0	12606.0
100873647	0.0	0.0
10567	5913.0	7368.0
100873646	0.0	0.0
10566	122.0	166.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	1.0	2.0
102466731	0.0	2.0
116369	25.0	11.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	1.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	17.0	253.0
574036	154.0	242.0
574038	0.0	0.0
83479	1444.0	1155.0
116379	7.0	69.0
100128092	6.0	3.0
83478	3635.0	4215.0
83473	148.0	2183.0
83475	982.0	1240.0
100128098	12.0	527.0
102466745	0.0	1.0
102466744	0.0	0.0
102466743	3.0	0.0
102466742	0.0	0.0
128344	1298.0	1352.0
102466741	0.0	0.0
102466740	0.0	0.0
128346	7860.0	721.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	197.0	171.0
100128083	4.0	0.0
83468	532.0	1094.0
100128081	11.0	7.0
83461	62.0	1051.0
128338	3388.0	2984.0
83464	2578.0	2075.0
83463	119.0	253.0
83460	222.0	451.0
100189028	5.0	18.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	2.0
102466750	0.0	0.0
153339	7659.0	6479.0
116349	155.0	872.0
102466759	0.0	0.0
102466758	0.0	1.0
102466757	0.0	0.0
100128071	84.0	119.0
346562	0.0	0.0
647415	3.0	2.0
128322	0.0	0.0
1809	11324.0	31018.0
116337	1.0	20.0
153328	0.0	58.0
1800	19.0	97.0
100128061	0.0	0.0
100128060	24.0	34.0
100128062	0.0	0.0
1808	45729.0	6884.0
83483	2530.0	6801.0
1807	28.0	13.0
1806	9058.0	3697.0
1805	4410.0	2693.0
83480	796.0	739.0
1804	342.0	13.0
1803	4406.0	508.0
1802	1234.0	2828.0
83482	2.0	5.0
1801	1429.0	1818.0
83481	1269.0	809.0
131965	593.0	784.0
1811	16.0	7.0
1810	5140.0	7635.0
143941	27.0	30.0
1819	1833.0	3878.0
1818	0.0	0.0
1817	0.0	0.0
1816	3.0	9.0
1815	21.0	43.0
100128054	1.0	7.0
1814	0.0	1.0
285084	0.0	21.0
1813	31.0	328.0
1812	105.0	192.0
100128055	7.0	1.0
647436	7.0	4.0
128387	947.0	1369.0
131973	0.0	0.0
1822	18983.0	14201.0
1821	13.0	49.0
1820	796.0	1258.0
100128041	0.0	0.0
1829	5249.0	46766.0
1828	77.0	236.0
1827	13998.0	7739.0
285093	9.0	3.0
1826	10.0	9.0
100128043	0.0	0.0
1825	86.0	13170.0
100128042	0.0	0.0
1824	2801.0	22020.0
1823	3.0	42.0
100128044	1.0	1.0
407977	10.0	0.0
407975	19.0	6.0
128370	2.0	0.0
128371	0.0	0.0
128372	9.0	1.0
1833	1.0	253.0
1832	4724.0	37344.0
1831	35780.0	8657.0
1830	25.0	6309.0
574016	3.0	55.0
100128036	0.0	0.0
1839	18737.0	734.0
1838	1195.0	6057.0
346528	2.0	2.0
1837	1233.0	5970.0
1836	5664.0	3661.0
346525	0.0	0.0
1834	0.0	5.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	1.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	1.0	0.0
574034	0.0	0.0
1844	758.0	640.0
1843	47218.0	7444.0
1842	1558.0	650.0
1841	756.0	3850.0
1840	137.0	162.0
574028	0.0	1.0
574029	2.0	3.0
100128025	24.0	38.0
1849	2807.0	2615.0
346517	0.0	0.0
1848	12560.0	4471.0
1847	2154.0	1744.0
100128020	0.0	0.0
1846	2178.0	997.0
100128023	0.0	1.0
1845	15929.0	5992.0
153396	949.0	557.0
1855	4497.0	5722.0
1854	2052.0	3444.0
100131671	1.0	1.0
1852	5.0	1509.0
1850	4565.0	483.0
100131678	0.0	0.0
1859	7230.0	6380.0
1857	5730.0	12955.0
1856	2162.0	5901.0
724068	0.0	0.0
724067	0.0	0.0
202781	360.0	1917.0
1861	3411.0	3144.0
100131688	0.0	1.0
1869	530.0	1281.0
724094	0.0	1.0
1880	1565.0	747.0
1877	1301.0	1996.0
100131691	119.0	191.0
1876	733.0	1911.0
1875	371.0	618.0
83417	4.0	53.0
100131693	9.0	32.0
100327036	0.0	0.0
83416	150.0	615.0
200132	135.0	60.0
1874	4479.0	5301.0
1872	8.0	7.0
1871	859.0	1351.0
1870	86.0	987.0
1879	575.0	1381.0
724087	9.0	8.0
1891	8750.0	12310.0
1890	8572.0	11448.0
83401	90.0	420.0
1889	16374.0	126060.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	1.0
724030	0.0	0.0
58473	3577.0	3149.0
58472	4825.0	1640.0
200149	0.0	0.0
58475	16956.0	1151.0
724038	1.0	0.0
83439	2436.0	4862.0
1896	907.0	159.0
58477	3161.0	10260.0
58476	8733.0	13223.0
1894	675.0	2760.0
1893	1386.0	2899.0
1892	6009.0	10737.0
58478	2223.0	7702.0
200150	18.0	7.0
724022	0.0	0.0
58484	2177.0	174.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1789.0	3273.0
724024	0.0	0.0
58486	2420.0	2645.0
58485	6025.0	5983.0
724023	0.0	0.0
58480	3938.0	2218.0
724029	6.0	3.0
200159	10.0	2.0
724028	0.0	0.0
724027	1.0	8.0
58488	2687.0	709.0
58487	1885.0	2186.0
200162	265.0	745.0
58489	3276.0	5706.0
58495	403.0	674.0
724059	0.0	0.0
58494	5236.0	844.0
58497	2715.0	4420.0
58496	89.0	49.0
58491	865.0	921.0
58490	3005.0	3175.0
58493	2509.0	1013.0
58492	237.0	312.0
58499	2826.0	1838.0
58498	0.0	1.0
200172	138.0	35.0
83451	1423.0	3973.0
83450	575.0	762.0
83452	1569.0	1049.0
153364	446.0	415.0
83448	1247.0	1201.0
200186	4423.0	4873.0
83447	1.0	0.0
200185	745.0	1426.0
83449	54.0	48.0
83444	117.0	316.0
83443	3875.0	5270.0
83446	0.0	0.0
83445	8.0	0.0
83440	6011.0	5040.0
83442	20802.0	18835.0
114984	1617.0	2134.0
114987	516.0	427.0
391603	2.0	0.0
10657	10281.0	15958.0
126969	1118.0	1223.0
10656	1075.0	1397.0
10659	17075.0	1432.0
10658	8749.0	8551.0
114990	3152.0	2983.0
114991	2382.0	1277.0
10651	1254.0	3668.0
10650	117.0	199.0
10653	19299.0	67921.0
10652	6087.0	18843.0
342667	19.0	48.0
10655	161.0	880.0
643812	0.0	0.0
342666	21.0	4.0
10654	2976.0	4935.0
136306	24.0	596.0
126961	0.0	0.0
10668	988.0	964.0
10667	1214.0	928.0
643827	17.0	151.0
10669	10.0	681.0
10660	12.0	1.0
10661	4.0	14.0
731220	8.0	50.0
138971	0.0	0.0
10664	5793.0	4778.0
10663	1454.0	297.0
10666	631.0	88.0
731223	22.0	34.0
10665	0.0	2.0
136319	18661.0	17069.0
163933	7.0	37.0
317691	0.0	0.0
339005	210.0	107.0
10635	159.0	695.0
10634	2775.0	4629.0
10637	18.0	22.0
10636	872.0	735.0
10638	0.0	0.0
114971	1696.0	1318.0
10631	2594.0	57402.0
643836	1293.0	948.0
10630	5263.0	4436.0
643837	1076.0	912.0
10633	61.0	83.0
643834	1.0	0.0
10632	7378.0	8383.0
100124394	0.0	0.0
10645	6358.0	3764.0
10648	0.0	0.0
10647	1.0	8.0
148304	245.0	758.0
114960	1.0	2.0
10640	6086.0	5428.0
136332	54.0	118.0
10642	8.0	18.0
643847	0.0	0.0
10641	908.0	900.0
10644	1063.0	2572.0
10643	48.0	4028.0
317671	64.0	89.0
643862	0.0	0.0
391642	0.0	0.0
10609	557.0	7495.0
391647	0.0	3.0
10613	4087.0	5408.0
10612	1282.0	1029.0
10615	185.0	2882.0
10614	6442.0	2527.0
10617	2874.0	6112.0
401525	0.0	0.0
10616	7671.0	21916.0
10618	55218.0	26892.0
643854	0.0	7.0
643853	474.0	186.0
643859	0.0	0.0
10611	7379.0	9731.0
10610	4482.0	8804.0
643872	4.0	4.0
643873	213.0	115.0
643870	5.0	1.0
317684	3.0	0.0
391655	0.0	0.0
391657	0.0	0.0
391656	7.0	1.0
317687	0.0	1.0
10623	1951.0	2214.0
10626	1252.0	3175.0
10625	10143.0	13831.0
10628	92185.0	21435.0
10627	34446.0	12415.0
10629	768.0	1592.0
342618	17.0	6.0
643865	0.0	0.0
643866	221.0	350.0
10620	787.0	1202.0
10622	204.0	383.0
10621	778.0	1594.0
101954275	0.0	2.0
101954276	0.0	1.0
643880	0.0	0.0
101954273	0.0	0.0
643884	0.0	0.0
101954277	0.0	0.0
101954278	7.0	11.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	111.0	16.0
83606	13403.0	12962.0
101954271	0.0	0.0
83605	3559.0	8751.0
101954272	5.0	2.0
83608	689.0	1970.0
83607	2850.0	3165.0
151903	2292.0	1679.0
401507	0.0	0.0
317649	5613.0	873.0
391627	0.0	0.0
401505	882.0	1116.0
388007	0.0	0.0
317648	1232.0	4664.0
100419709	0.0	20.0
100419705	0.0	0.0
643875	0.0	0.0
401509	60.0	48.0
401508	0.0	0.0
101954264	3.0	1.0
138948	74.0	50.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	5.0	0.0
102464827	0.0	0.0
391630	0.0	0.0
102464828	0.0	0.0
317662	1958.0	1562.0
100419711	4.0	4.0
102464825	0.0	1.0
56000	433.0	13.0
391632	3.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	32.0	61.0
102464824	1.0	1.0
56005	4666.0	5052.0
10602	4672.0	6662.0
56006	2502.0	4923.0
83604	4497.0	1171.0
10603	389.0	914.0
10606	2382.0	13269.0
100419717	0.0	0.0
56001	0.0	0.0
10605	3107.0	10730.0
10608	10735.0	9681.0
10607	2945.0	4667.0
10600	3755.0	2474.0
101929254	0.0	4.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	1.0
100419724	0.0	0.0
391686	0.0	2.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	0.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	4775.0	3355.0
102464832	0.0	0.0
100271849	10.0	45.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
