id	652ecf99-1af9-41fc-b0a5-d3e5c07a7b5d	9813b5d6-2309-4e67-85c0-1fae01d9672d
55031	5925.0	4239.0
573971	8.0	32.0
729215	0.0	0.0
55030	4458.0	2243.0
57690	1019.0	1320.0
57699	146.0	794.0
55036	819.0	218.0
389208	2.0	99.0
55035	1138.0	1989.0
55034	770.0	586.0
389206	30.0	68.0
55033	636.0	1760.0
389207	0.0	0.0
57695	699.0	704.0
100418748	43.0	40.0
57696	732.0	1186.0
55039	937.0	793.0
100418747	3.0	4.0
55038	644.0	1647.0
57697	267.0	355.0
55037	2854.0	2938.0
123103	10.0	9.0
57698	4513.0	4456.0
389203	1408.0	995.0
113791	5755.0	8721.0
390231	0.0	0.0
353288	0.0	0.0
390233	2.0	0.0
100418754	0.0	1.0
147150	6.0	11.0
100418756	0.0	0.0
389240	126.0	134.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	8.0	5.0
102465802	0.0	0.0
390239	0.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	0.0	2.0
353299	1.0	5.0
390245	2.0	0.0
147166	635.0	4723.0
100418763	0.0	0.0
100233209	1275.0	1007.0
100418769	1.0	1.0
123169	731.0	1148.0
104266962	1.0	3.0
104266963	0.0	0.0
100418770	0.0	0.0
392872	14.0	3.0
390211	0.0	1.0
390212	4.0	4.0
390213	10.0	14.0
100418779	0.0	0.0
147172	564.0	574.0
147179	5882.0	4414.0
104266960	0.0	0.0
390215	0.0	0.0
104266961	0.0	0.0
160140	15.0	33.0
390218	12.0	3.0
100418774	4.0	2.0
389257	1.0	10.0
159162	1.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	12.0	21.0
104266957	10.0	4.0
104266958	2.0	0.0
104266956	0.0	0.0
102465839	0.0	0.0
147184	465.0	682.0
390224	0.0	0.0
102465838	0.0	0.0
147183	0.0	0.0
390225	0.0	1.0
102465837	2.0	0.0
390226	1.0	24.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	0.0	1.0
729288	26.0	47.0
102465842	4.0	0.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	0.0
102465840	0.0	1.0
390273	0.0	0.0
221409	19.0	2.0
390274	0.0	0.0
390275	0.0	0.0
100418799	0.0	0.0
389289	144.0	138.0
149773	6.0	17.0
221400	56.0	387.0
149775	3.0	20.0
102524628	3.0	3.0
147111	385.0	298.0
150759	373.0	362.0
729277	1.0	0.0
137797	34.0	2.0
730262	2.0	0.0
135138	419.0	70.0
102465857	1.0	1.0
102465856	0.0	3.0
150763	140.0	168.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	1.0
102465862	0.0	0.0
102465861	1.0	0.0
102465860	0.0	0.0
159119	0.0	0.0
730291	0.0	0.0
221421	443.0	102.0
390259	0.0	0.0
221424	155.0	45.0
102465869	0.0	0.0
102465868	1.0	0.0
102465867	0.0	0.0
102465866	0.0	1.0
57600	5484.0	3152.0
57602	4765.0	4843.0
57608	7486.0	2809.0
57609	2194.0	5891.0
135154	1102.0	273.0
150771	135.0	264.0
57604	242.0	43.0
57605	3238.0	1028.0
159125	0.0	0.0
57606	6598.0	3148.0
135152	71.0	55.0
102465876	0.0	0.0
221416	788.0	342.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	0.0
102465873	0.0	0.0
102465872	0.0	0.0
102465871	0.0	1.0
729298	0.0	0.0
390264	0.0	0.0
102465870	0.0	0.0
390265	0.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	0.0	2.0
102465878	0.0	0.0
102465877	0.0	0.0
57611	37.0	360.0
147138	1897.0	2748.0
57613	720.0	1598.0
57614	1569.0	1903.0
57610	2188.0	1593.0
57619	9509.0	2262.0
57615	6.0	4.0
57616	1101.0	1177.0
57617	2586.0	2900.0
390195	0.0	0.0
390197	0.0	0.0
102465882	0.0	0.0
102465881	1.0	1.0
390199	0.0	0.0
102465880	0.0	0.0
221442	135.0	170.0
221443	1188.0	1186.0
400084	3.0	1.0
221438	0.0	0.0
196051	7.0	364.0
389197	0.0	13.0
400073	863.0	564.0
159090	2044.0	4324.0
159091	317.0	228.0
257407	76.0	88.0
196047	0.0	5.0
390174	0.0	0.0
221468	513.0	68.0
400064	10.0	4.0
221472	2463.0	1461.0
100233198	293.0	171.0
390181	0.0	0.0
390183	5.0	4.0
390186	0.0	0.0
400058	0.0	0.0
221458	207.0	27.0
654170	1.0	0.0
390190	0.0	0.0
390191	0.0	1.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	1433.0	1471.0
9311	105.0	51.0
9312	6.0	13.0
9310	206.0	157.0
9315	1615.0	4051.0
162699	0.0	0.0
9313	0.0	2.0
147081	383.0	1156.0
9314	16542.0	3424.0
221477	7899.0	6373.0
221476	690.0	46.0
221481	21.0	22.0
9308	14572.0	4307.0
9306	3262.0	1550.0
9322	8663.0	2723.0
9320	12046.0	9412.0
9321	1553.0	1261.0
9326	1991.0	1767.0
147093	0.0	0.0
9324	6054.0	2227.0
9325	1982.0	1707.0
160065	0.0	0.0
257415	549.0	516.0
9319	273.0	1435.0
9317	1006.0	904.0
9318	6577.0	4032.0
9333	1.0	6.0
9334	24061.0	6942.0
400094	1.0	3.0
9331	94.0	229.0
9332	13504.0	11848.0
9337	8868.0	3290.0
9338	2183.0	789.0
100233146	0.0	0.0
221496	2524.0	2824.0
9330	1847.0	2187.0
9328	3119.0	3926.0
9329	2499.0	2349.0
9344	5594.0	3275.0
9342	2300.0	2739.0
9343	5656.0	13881.0
9348	8.0	9.0
9349	48602.0	41095.0
402665	26.0	48.0
106479699	0.0	0.0
106480688	0.0	0.0
57582	40.0	46.0
106479698	0.0	0.0
106480687	0.0	2.0
57583	2187.0	2945.0
106479697	0.0	0.0
57584	6438.0	4222.0
106479696	0.0	0.0
106480689	0.0	0.0
9340	116.0	8.0
106479695	0.0	0.0
9341	14493.0	6064.0
106479694	0.0	2.0
106479693	0.0	0.0
57580	12573.0	6520.0
106479692	0.0	0.0
57589	2089.0	2338.0
106479691	1.0	1.0
106480691	0.0	0.0
106479690	0.0	0.0
106480690	0.0	1.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	785.0	836.0
106480695	6.0	8.0
57586	43.0	648.0
106480694	0.0	0.0
57587	3785.0	2529.0
106480697	0.0	0.0
106480696	0.0	1.0
644743	0.0	0.0
9355	0.0	26.0
100101467	768.0	555.0
9356	0.0	0.0
9353	5704.0	2349.0
9354	2622.0	2360.0
644761	16.0	13.0
9358	1213.0	4679.0
106479689	0.0	0.0
57592	1881.0	3804.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	671.0	734.0
106480698	0.0	0.0
106479687	0.0	0.0
106479686	0.0	0.0
57594	839.0	1130.0
57595	376.0	527.0
106479685	0.0	0.0
9351	11001.0	2507.0
106479684	0.0	0.0
9352	5186.0	4583.0
106479683	0.0	0.0
57590	3772.0	4418.0
106479682	1.0	0.0
9350	4.0	1.0
57591	4065.0	4047.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	61.0	72.0
57597	1033.0	1423.0
57599	2503.0	1945.0
644754	0.0	0.0
644758	0.0	0.0
644759	0.0	7.0
9366	0.0	0.0
9367	2731.0	1450.0
9364	1759.0	779.0
9365	797.0	54.0
9368	2241.0	16823.0
9369	441.0	623.0
644773	0.0	0.0
402643	0.0	0.0
106480666	0.0	0.0
106480665	0.0	0.0
106480668	0.0	0.0
106480667	0.0	1.0
9362	2.0	1.0
9363	91.0	96.0
106480669	0.0	0.0
9360	4701.0	4254.0
9361	3310.0	5797.0
106480671	0.0	0.0
106480670	0.0	0.0
106480673	0.0	0.0
106480672	0.0	0.0
402635	1.0	4.0
106480675	2.0	0.0
106480674	0.0	0.0
341277	38.0	5.0
644768	0.0	0.0
341276	1.0	0.0
9377	5705.0	6069.0
9378	78.0	482.0
9375	15679.0	15873.0
9376	5.0	3.0
9379	72.0	481.0
106480677	0.0	0.0
9370	0.0	0.0
106480676	4.0	1.0
106480679	0.0	0.0
106480678	0.0	5.0
9373	2991.0	3143.0
9374	478.0	546.0
9371	4125.0	3833.0
9372	2673.0	1423.0
106480680	2.0	0.0
106480682	0.0	0.0
106480681	0.0	0.0
257468	72.0	24.0
106480684	0.0	0.0
106480683	0.0	0.0
106480686	3.0	4.0
106480685	0.0	0.0
100101440	0.0	7.0
9388	1693.0	429.0
9389	2.0	5.0
644790	13.0	2.0
9386	6.0	2.0
106479659	0.0	0.0
106479658	1.0	0.0
113730	72.0	314.0
106479657	0.0	0.0
106479656	0.0	0.0
9380	4651.0	4720.0
106480644	0.0	0.0
106479655	0.0	0.0
9381	6.0	106.0
106479654	0.0	0.0
106480643	1.0	0.0
106480646	0.0	0.0
106479653	4.0	2.0
106479652	0.0	0.0
106480645	0.0	0.0
106480648	0.0	0.0
106479651	0.0	0.0
9384	7.0	2.0
106480647	0.0	0.0
106479650	0.0	0.0
9382	1785.0	2452.0
106480649	0.0	0.0
9383	7.0	1.0
100113402	0.0	0.0
100113403	0.0	0.0
100113404	0.0	0.0
106480651	0.0	0.0
106480650	1.0	0.0
106480653	0.0	1.0
106480652	0.0	0.0
100113407	1620.0	541.0
9399	1157.0	1026.0
9397	746.0	669.0
9398	4074.0	402.0
106479649	0.0	0.0
106479648	0.0	0.0
106479647	0.0	0.0
106479646	0.0	0.0
106479645	0.0	0.0
9391	4573.0	4340.0
106480655	0.0	0.0
106479644	1.0	0.0
9392	1819.0	2593.0
106479643	0.0	0.0
106480654	0.0	0.0
106480657	1.0	0.0
106479642	0.0	0.0
9390	2.0	5.0
106479641	0.0	0.0
106480656	0.0	0.0
106480659	0.0	0.0
106479640	0.0	0.0
106480658	0.0	0.0
9394	1922.0	5700.0
125704	5.0	19.0
106480660	0.0	0.0
106480662	0.0	0.0
106480661	0.0	0.0
106480664	0.0	1.0
106480663	0.0	0.0
105376843	23.0	15.0
100551499	1.0	0.0
106480629	0.0	0.0
106479679	0.0	0.0
106479678	0.0	0.0
106479677	0.0	0.0
106480622	0.0	2.0
106479676	3.0	0.0
106480621	1.0	0.0
106479675	0.0	0.0
106480624	3.0	0.0
106479674	0.0	0.0
106480623	0.0	0.0
106479673	0.0	0.0
106480626	0.0	0.0
402682	67.0	160.0
106479672	0.0	4.0
106480625	0.0	0.0
106479671	0.0	0.0
106480628	0.0	0.0
106480627	0.0	0.0
106479670	0.0	0.0
402679	0.0	0.0
106480631	0.0	0.0
106480630	7.0	5.0
106479669	0.0	1.0
196074	644.0	432.0
106479668	0.0	0.0
106479667	0.0	0.0
106479666	0.0	0.0
106480633	0.0	0.0
402676	0.0	0.0
106479665	0.0	0.0
106480632	0.0	1.0
106479664	0.0	0.0
106480635	0.0	0.0
400011	6.0	4.0
106480634	0.0	0.0
106479663	0.0	1.0
106479662	0.0	1.0
106480637	1.0	6.0
106479661	0.0	0.0
106480636	0.0	0.0
100101405	0.0	0.0
106480639	0.0	0.0
106479660	0.0	0.0
100101407	0.0	0.0
106480638	0.0	0.0
106480640	0.0	0.0
106480642	0.0	0.0
106480641	0.0	0.0
106480608	0.0	0.0
729366	1.0	0.0
106479619	0.0	0.0
106480607	2.0	0.0
106479618	8.0	4.0
106479617	0.0	0.0
139804	1.0	1.0
106480609	0.0	0.0
106479616	0.0	0.0
106479615	0.0	0.0
106479614	0.0	0.0
106479613	0.0	0.0
106479612	0.0	0.0
106480600	0.0	0.0
106479611	0.0	0.0
106479610	0.0	0.0
106480602	0.0	0.0
106480601	0.0	0.0
106480604	0.0	0.0
106480603	0.0	0.0
106480606	0.0	0.0
106480605	0.0	0.0
100188847	0.0	0.0
284697	18.0	21.0
284695	1715.0	1710.0
343515	5.0	0.0
106479609	0.0	0.0
115827	16.0	13.0
106479608	0.0	0.0
106480619	0.0	0.0
729355	0.0	0.0
106480618	1.0	3.0
106479607	0.0	0.0
140807	5.0	6.0
106479606	0.0	0.0
729356	0.0	0.0
106479605	2.0	5.0
140809	489.0	1762.0
106479604	0.0	0.0
106479603	0.0	0.0
106479602	0.0	0.0
106479601	0.0	0.0
106479600	1.0	1.0
106480611	0.0	0.0
106480610	0.0	2.0
106480613	0.0	0.0
106480612	0.0	1.0
729359	479.0	59.0
106480615	0.0	0.0
106480614	0.0	0.0
101752400	71.0	86.0
115825	1672.0	1731.0
139818	4226.0	1811.0
106480617	0.0	0.0
106480616	0.0	0.0
343505	0.0	0.0
106480620	0.0	0.0
284688	0.0	1.0
100418804	0.0	0.0
140801	3.0	0.0
57758	780.0	940.0
140803	132.0	28.0
284680	18.0	4.0
115817	1880.0	1347.0
106479639	0.0	0.0
106479638	0.0	0.0
729389	11.0	25.0
106479637	0.0	0.0
729384	0.0	0.0
106479636	0.0	0.0
106479635	0.0	0.0
106479634	0.0	0.0
106479633	0.0	0.0
257068	245.0	103.0
106479632	0.0	0.0
106479631	0.0	0.0
115811	403.0	82.0
106479630	0.0	0.0
100418811	0.0	3.0
257062	437.0	5.0
55102	2494.0	1444.0
55101	3369.0	2759.0
55100	2011.0	2063.0
100418819	2.0	1.0
57761	785.0	1941.0
55106	269.0	189.0
55105	1254.0	1139.0
57763	711.0	831.0
55103	596.0	1893.0
284677	137.0	139.0
100418815	0.0	1.0
55109	1530.0	1866.0
55108	6868.0	5206.0
55107	2054.0	1818.0
284672	205.0	197.0
106479629	0.0	0.0
140828	1715.0	185.0
106479628	0.0	0.0
106479627	0.0	0.0
106479626	0.0	0.0
106479625	0.0	0.0
106479624	0.0	0.0
729375	80.0	168.0
106479623	0.0	0.0
106479622	0.0	1.0
106479621	0.0	1.0
100418820	7.0	0.0
106479620	0.0	0.0
55113	758.0	748.0
100418829	0.0	0.0
55112	1441.0	898.0
100418828	0.0	0.0
55111	2153.0	2247.0
55110	802.0	1037.0
55117	11.0	196.0
55116	867.0	1206.0
55114	4221.0	3131.0
100127893	1.0	0.0
55119	4385.0	2900.0
55118	13222.0	1412.0
140823	3606.0	1627.0
140825	15.0	39.0
100127889	5.0	13.0
729321	0.0	0.0
729323	0.0	0.0
100874201	1.0	5.0
100874200	0.0	0.0
100127888	105.0	9.0
55120	936.0	1155.0
729327	4.0	3.0
57787	2318.0	3426.0
55124	33.0	16.0
55122	5721.0	2311.0
55128	490.0	780.0
55127	1182.0	3170.0
55125	882.0	1856.0
57786	842.0	2289.0
100418837	5.0	5.0
100874205	0.0	0.0
100874204	0.0	0.0
113220	231.0	130.0
100874203	13.0	1.0
55129	2271.0	1748.0
100874202	2.0	6.0
100874208	1.0	0.0
100874207	81.0	63.0
100874206	1.0	5.0
729310	0.0	0.0
100101268	41.0	70.0
113201	9300.0	6124.0
100101267	2897.0	5027.0
100418843	0.0	0.0
55131	1415.0	2685.0
55130	499.0	134.0
392505	0.0	0.0
55135	765.0	904.0
57798	2473.0	2157.0
57799	2198.0	1908.0
55133	869.0	1171.0
55132	2153.0	1519.0
392509	10.0	21.0
57794	1284.0	1882.0
55139	1163.0	1691.0
127845	813.0	111.0
55138	6.0	57.0
57795	7.0	4.0
55137	76.0	124.0
100188891	0.0	0.0
100188893	0.0	0.0
644716	0.0	0.0
644717	0.0	0.0
644714	4.0	2.0
729344	2.0	1.0
100874223	13.0	15.0
644731	0.0	17.0
100874222	13.0	6.0
729342	5.0	1.0
100874221	0.0	0.0
100874220	0.0	0.0
127841	2.0	0.0
55142	3388.0	1866.0
55140	1777.0	1390.0
55146	2796.0	3137.0
55145	542.0	449.0
55144	1010.0	2680.0
55143	109.0	1454.0
55149	1583.0	1015.0
127833	22.0	349.0
55148	2999.0	2603.0
115861	1.0	1.0
55147	8275.0	3634.0
100874227	2.0	0.0
100874226	2.0	1.0
100874225	0.0	0.0
100874224	0.0	0.0
100874229	7.0	8.0
100874212	15.0	4.0
100874211	35.0	30.0
100874210	0.0	0.0
729330	0.0	0.0
100418865	2.0	3.0
55153	1100.0	2252.0
100418861	0.0	1.0
55152	1342.0	1045.0
55151	1615.0	1573.0
79100	0.0	109.0
100526694	5.0	0.0
55150	16.0	46.0
729338	14.0	5.0
100526693	31.0	32.0
55157	747.0	2386.0
79102	2007.0	4543.0
100996684	2.0	6.0
55156	2569.0	2163.0
79101	3961.0	3490.0
100996686	0.0	0.0
79104	2.0	2.0
55154	361.0	830.0
55159	1434.0	4153.0
100874216	0.0	0.0
79109	5749.0	6470.0
100874214	26.0	133.0
100874213	3.0	1.0
644739	1.0	2.0
100874219	0.0	0.0
127829	5974.0	4471.0
100874218	0.0	2.0
100874217	1.0	2.0
125242	7.0	1.0
100526664	0.0	4.0
100418877	7.0	10.0
140870	75.0	0.0
140871	0.0	0.0
140873	0.0	0.0
140875	10.0	1.0
140876	335.0	218.0
113263	1988.0	1191.0
392540	0.0	2.0
113246	5727.0	2454.0
164832	1097.0	332.0
100418887	71.0	16.0
149224	36.0	15.0
392545	0.0	1.0
392547	1.0	1.0
150209	77.0	200.0
125228	1457.0	980.0
140880	0.0	0.0
140881	0.0	0.0
140883	14.0	477.0
140885	12490.0	12460.0
140886	42.0	39.0
113251	4448.0	3019.0
113235	281.0	459.0
149233	5.0	6.0
392517	9.0	1.0
392516	2.0	1.0
140890	3737.0	2574.0
140893	7.0	247.0
152877	29.0	60.0
100526648	0.0	0.0
140894	31.0	18.0
140895	0.0	0.0
392520	0.0	0.0
100526656	0.0	0.0
392522	1.0	1.0
392525	0.0	0.0
125208	554.0	527.0
125206	16.0	13.0
150223	707.0	1720.0
150221	0.0	0.0
140838	717.0	680.0
152816	5.0	3.0
57700	2031.0	2241.0
152815	720.0	613.0
57701	2819.0	2380.0
57707	592.0	752.0
140831	275.0	261.0
57708	6099.0	2063.0
57709	1.0	1.0
140832	1.0	0.0
57703	2425.0	1472.0
140834	0.0	1.0
57704	4197.0	2755.0
140836	1.0	0.0
57705	2505.0	2539.0
57706	1430.0	2665.0
140849	8.0	3.0
729399	3.0	1.0
729396	0.0	0.0
57710	297.0	262.0
57711	1117.0	593.0
57713	917.0	1146.0
57718	1016.0	65.0
729391	0.0	1.0
57719	633.0	777.0
729392	0.0	0.0
57715	380.0	340.0
140846	8.0	3.0
57716	8895.0	474.0
140848	1.0	0.0
57717	296.0	225.0
137209	39.0	58.0
113278	186.0	415.0
392552	0.0	0.0
392557	20.0	2.0
57721	1453.0	943.0
57722	29.0	576.0
57724	1790.0	1892.0
140850	0.0	0.0
152831	258.0	28.0
57720	8118.0	9226.0
140851	8.0	0.0
140856	0.0	0.0
100125288	97.0	35.0
140857	1.0	0.0
57727	3224.0	1950.0
57728	1458.0	1000.0
392561	0.0	0.0
57732	553.0	675.0
57733	78.0	9.0
57730	38.0	75.0
140862	285.0	1363.0
57731	57.0	151.0
140863	0.0	0.0
113277	409.0	568.0
139886	354.0	142.0
140865	0.0	0.0
402381	0.0	250.0
150160	0.0	0.0
79090	1648.0	1157.0
79092	51.0	282.0
79091	816.0	785.0
79094	60.0	341.0
79096	2336.0	2401.0
79095	2602.0	2779.0
79098	10847.0	2003.0
79097	0.0	0.0
149175	232.0	267.0
150159	62.0	35.0
137196	1.0	3.0
80086	551.0	16.0
79081	111.0	172.0
79080	1588.0	2268.0
79083	13060.0	2142.0
79085	4997.0	3660.0
79084	1335.0	1460.0
79087	958.0	1515.0
402375	9.0	7.0
402374	0.0	0.0
79086	3037.0	2929.0
79089	3621.0	2568.0
79088	1158.0	798.0
80072	4.0	7.0
80071	63.0	107.0
150165	3.0	5.0
80070	0.0	45.0
402360	0.0	0.0
9400	794.0	1735.0
9404	4586.0	3297.0
9401	128.0	1393.0
9402	298.0	453.0
392479	4.0	1.0
92086	2608.0	77.0
402359	1.0	0.0
9410	2772.0	2241.0
125170	1614.0	732.0
9411	6571.0	907.0
9414	9755.0	3203.0
9415	5160.0	6530.0
9412	3182.0	1280.0
9413	4385.0	344.0
92070	769.0	985.0
80099	3.0	4.0
9407	3.0	52.0
9406	4725.0	2519.0
150185	0.0	0.0
80097	2020.0	3420.0
9409	1891.0	2183.0
80095	332.0	328.0
9421	21.0	0.0
9422	2115.0	1496.0
9420	234.0	321.0
414328	645.0	217.0
9425	1800.0	2730.0
9426	0.0	0.0
9423	869.0	848.0
9424	1511.0	1628.0
149134	20.0	37.0
9419	928.0	1237.0
9416	7660.0	6897.0
414332	27.0	3.0
9432	0.0	0.0
9430	2.0	0.0
9431	20.0	5.0
9436	1.0	2.0
9437	38.0	26.0
9435	1590.0	5717.0
441933	0.0	0.0
441932	0.0	0.0
441931	0.0	2.0
92092	89.0	789.0
152789	15.0	71.0
221120	1331.0	1947.0
9429	1033.0	375.0
9427	6.0	123.0
9443	949.0	417.0
9444	16373.0	7213.0
9441	832.0	790.0
9442	1984.0	1370.0
9447	71.0	167.0
9448	6628.0	9492.0
9445	90134.0	31888.0
9446	23804.0	8448.0
106480589	0.0	1.0
106480588	0.0	0.0
9440	1899.0	1451.0
164781	749.0	9.0
106480592	0.0	0.0
106480591	0.0	0.0
221150	20.0	472.0
106480594	0.0	0.0
106480593	0.0	0.0
106480596	0.0	0.0
106480595	0.0	0.0
221154	3424.0	1676.0
106480598	0.0	0.0
106480597	0.0	0.0
150135	5.0	9.0
9439	1593.0	1540.0
106480590	0.0	0.0
414351	0.0	0.0
9454	797.0	2679.0
9455	1180.0	715.0
9452	6743.0	1448.0
9453	2521.0	1641.0
441958	0.0	0.0
9459	4196.0	2032.0
441957	0.0	0.0
9456	1486.0	576.0
9457	466.0	68.0
106480599	0.0	0.0
441951	9220.0	4072.0
9450	1572.0	1112.0
9451	2103.0	2378.0
221143	420.0	166.0
150147	78.0	10.0
150142	41.0	7.0
9465	469.0	421.0
100874241	127.0	3.0
9466	2074.0	2047.0
100127967	2.0	1.0
9463	2064.0	1474.0
9464	7.0	1.0
100127969	0.0	1.0
9469	950.0	1493.0
100874245	0.0	0.0
644632	0.0	0.0
100874244	2.0	6.0
9467	2869.0	1064.0
100874243	2.0	3.0
9468	254.0	383.0
106479579	40.0	18.0
100874242	3.0	0.0
441900	1.0	0.0
106479578	0.0	0.0
106480567	0.0	0.0
106479577	0.0	0.0
729406	2.0	0.0
106480566	0.0	0.0
106479576	0.0	0.0
106480569	0.0	2.0
729409	8.0	3.0
106479575	1.0	5.0
106480568	0.0	0.0
106479574	0.0	1.0
729403	5.0	9.0
9462	3520.0	2897.0
106479573	0.0	0.0
55041	20801.0	8577.0
79012	2.0	8.0
106479572	0.0	0.0
55040	70.0	1406.0
106479571	0.0	0.0
80003	504.0	1404.0
284739	27.0	79.0
106479570	0.0	1.0
106480570	0.0	0.0
79016	4234.0	3044.0
106480572	0.0	0.0
79015	12.0	25.0
80000	34.0	435.0
106480571	0.0	0.0
104472519	0.0	1.0
80007	416.0	451.0
79018	659.0	756.0
106480574	0.0	0.0
79017	926.0	3761.0
80006	1903.0	841.0
106480573	0.0	0.0
55049	1337.0	2450.0
80005	4527.0	1536.0
106480576	0.0	0.0
79019	223.0	970.0
80004	2635.0	2128.0
55048	3937.0	2478.0
106480575	2.0	1.0
100874249	0.0	6.0
644625	0.0	0.0
100874248	0.0	0.0
100874247	0.0	0.0
100127960	0.0	0.0
100874246	40.0	41.0
644623	7.0	1.0
644627	0.0	0.0
9476	131114.0	14304.0
9477	916.0	1199.0
9474	3813.0	1990.0
9475	5138.0	4118.0
100127958	0.0	0.0
100874234	1.0	2.0
100874233	0.0	0.0
100127952	28.0	8.0
9478	18.0	17.0
106479569	0.0	2.0
100874232	0.0	0.0
9479	916.0	578.0
106479568	7.0	6.0
100874231	0.0	1.0
106480578	26.0	14.0
106479567	0.0	0.0
106479566	0.0	0.0
106480577	0.0	0.0
100996669	2.0	0.0
106479565	0.0	0.0
106479564	0.0	0.0
106480579	0.0	0.0
55054	1932.0	1476.0
9472	624.0	252.0
106479563	0.0	0.0
9473	14152.0	8356.0
106479562	0.0	1.0
100996665	0.0	0.0
9470	6151.0	3170.0
79001	1923.0	2014.0
55052	5005.0	3310.0
106479561	0.0	0.0
55051	838.0	1074.0
79000	27.0	480.0
106479560	7.0	0.0
284729	0.0	6.0
79003	2297.0	992.0
106480581	0.0	0.0
79002	7700.0	5738.0
55057	408.0	436.0
106480580	0.0	1.0
79005	1734.0	1719.0
106480583	0.0	0.0
79004	3261.0	2274.0
55055	603.0	1540.0
106480582	0.0	0.0
79007	574.0	574.0
106480585	0.0	0.0
79006	924.0	440.0
284723	140.0	69.0
106480584	0.0	0.0
79009	2789.0	1872.0
106480587	0.0	0.0
79008	3.0	11.0
106480586	1.0	0.0
100874238	1.0	1.0
100874237	1.0	7.0
100874236	0.0	3.0
414301	1.0	0.0
100127950	0.0	0.0
100874235	25.0	27.0
644634	0.0	0.0
644637	0.0	0.0
100874239	3.0	0.0
9487	571.0	430.0
100874263	1.0	1.0
9488	680.0	651.0
729420	15.0	7.0
100874262	0.0	4.0
100127945	0.0	0.0
729423	0.0	2.0
100874261	58.0	44.0
9486	738.0	1073.0
729422	0.0	0.0
92002	1716.0	1939.0
441925	0.0	2.0
100874267	3.0	2.0
100874266	2.0	3.0
9489	3544.0	2488.0
644651	0.0	0.0
100874264	2.0	1.0
55061	288.0	1094.0
257101	49.0	266.0
106480545	0.0	0.0
9480	8.0	82.0
221188	57.0	252.0
106480544	0.0	1.0
106479599	0.0	0.0
729428	0.0	0.0
106479598	0.0	0.0
106480547	0.0	0.0
80019	3041.0	1914.0
106479597	1.0	1.0
106480546	0.0	0.0
55065	42.0	194.0
106480549	0.0	0.0
106479596	0.0	0.0
55064	514.0	84.0
79031	1159.0	1228.0
106479595	0.0	0.0
106480548	0.0	0.0
55063	269.0	232.0
79034	2161.0	2305.0
9481	280.0	85.0
106479594	8.0	4.0
55062	2549.0	3657.0
79033	3346.0	2930.0
9482	2282.0	1208.0
106479593	0.0	0.0
79036	4464.0	4669.0
55069	10870.0	10343.0
80025	1729.0	1650.0
106479592	0.0	0.0
80024	3779.0	3815.0
221191	3.0	0.0
55068	61.0	181.0
79035	1292.0	2356.0
284716	1083.0	273.0
106479591	0.0	1.0
79038	3258.0	1562.0
80023	2021.0	3027.0
106479590	0.0	0.0
106480550	0.0	0.0
55066	1928.0	3301.0
79037	2.0	13.0
80022	3794.0	1307.0
106480552	0.0	1.0
79039	3147.0	5335.0
80028	223.0	433.0
106480551	0.0	1.0
106480554	0.0	0.0
106480553	0.0	0.0
100874269	0.0	0.0
100874268	0.0	0.0
80021	2191.0	1424.0
80020	732.0	3482.0
343578	201.0	58.0
644649	0.0	0.0
9498	853.0	224.0
644660	21.0	6.0
9499	20.0	28.0
100874251	0.0	0.0
9496	1889.0	883.0
414319	0.0	0.0
729412	3.0	0.0
100874250	0.0	2.0
9497	1873.0	1485.0
441915	0.0	0.0
100874256	0.0	0.0
414318	17.0	8.0
100874255	26.0	14.0
100874254	0.0	1.0
441911	1.0	0.0
414316	4.0	1.0
100874253	36.0	13.0
55072	1333.0	1387.0
221178	4701.0	2502.0
106479589	0.0	0.0
106480556	0.0	0.0
100996648	0.0	0.0
9491	9378.0	9967.0
55071	155.0	169.0
106479588	0.0	0.0
106480555	0.0	0.0
55070	285.0	334.0
106479587	0.0	0.0
106480558	0.0	0.0
80008	77.0	334.0
106480557	0.0	0.0
106479586	3.0	11.0
100996649	0.0	0.0
55076	828.0	1149.0
106479585	0.0	1.0
79020	27.0	44.0
55075	4636.0	3229.0
9495	516.0	263.0
106480559	0.0	1.0
106479584	0.0	0.0
79023	896.0	1051.0
55074	3222.0	2242.0
729416	29.0	21.0
106479583	0.0	0.0
79022	3596.0	4543.0
9493	199.0	2136.0
55073	273.0	281.0
106479582	0.0	0.0
79025	85.0	21.0
80014	8707.0	1506.0
