id	fa0419a3-7d4d-40fe-aceb-3d70965387e3	7ed7a392-2f66-4187-85bf-b902a8065bc5
106481590	0.0	0.0
106481591	3.0	1.0
8476	3163.0	1061.0
8473	3753.0	5404.0
440519	34.0	92.0
440518	1.0	0.0
8479	1714.0	1333.0
440515	730.0	711.0
8477	854.0	288.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	9.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	12.0	0.0
8470	3269.0	171.0
106481561	1.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	0.0	4.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	1.0	4.0
8487	252.0	1218.0
8484	0.0	2.0
391075	1.0	0.0
440508	1.0	4.0
391077	0.0	3.0
391076	0.0	1.0
8488	3.0	4.0
440503	193.0	10.0
8489	0.0	4.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	393.0	1517.0
8483	168.0	220.0
8480	917.0	4531.0
8481	1282.0	5699.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	3.0	1.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	37.0	25.0
8497	36.0	213.0
728431	171.0	339.0
8498	3822.0	4203.0
728430	1.0	1.0
100128934	0.0	0.0
8495	1853.0	2449.0
8496	5108.0	5179.0
91012	1579.0	5993.0
100128936	44.0	151.0
728432	0.0	0.0
100128930	0.0	0.0
8499	25.0	9.0
106481536	0.0	0.0
8490	6595.0	1701.0
106481537	0.0	0.0
285954	17.0	5.0
285955	6.0	7.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1496.0	1054.0
54075	0.0	4.0
101669766	16.0	9.0
728434	0.0	0.0
91010	3928.0	3451.0
285958	446.0	1915.0
101669767	0.0	0.0
8491	1691.0	1887.0
106481538	0.0	0.0
8492	2507.0	264.0
54072	0.0	30.0
106481539	0.0	0.0
101669762	32.0	686.0
106481540	0.0	0.0
101669763	0.0	0.0
101669764	0.0	0.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	0.0	0.0
81695	0.0	1.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	0.0	0.0
106481542	0.0	2.0
81693	146.0	400.0
100271056	0.0	0.0
100271050	1.0	11.0
100271053	0.0	0.0
93664	2969.0	641.0
100128923	0.0	0.0
93663	5240.0	980.0
285961	6.0	8.0
93668	0.0	1.0
285962	89.0	129.0
106481547	0.0	0.0
54082	49.0	136.0
106481548	0.0	0.0
285965	26.0	84.0
285966	261.0	543.0
106481545	1.0	4.0
106481546	1.0	0.0
93661	0.0	0.0
100128927	2098.0	1020.0
54084	43.0	36.0
106481549	0.0	0.0
106481550	0.0	0.0
81688	9412.0	9330.0
106481551	2.0	0.0
54089	0.0	0.0
81689	1633.0	1514.0
54088	5.0	0.0
106481554	0.0	0.0
100271047	0.0	1.0
106481555	0.0	0.0
106481552	0.0	0.0
106456574	4.0	0.0
106481553	0.0	0.0
93659	4.0	1.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	3759.0	4820.0
342132	131.0	275.0
285971	512.0	1087.0
285972	64.0	18.0
285973	70.0	281.0
100128911	0.0	0.0
728450	0.0	0.0
54093	582.0	593.0
106481514	1.0	2.0
106481515	0.0	0.0
106481512	0.0	1.0
54090	2.0	0.0
106481513	4.0	3.0
54097	842.0	848.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	529.0	374.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	0.0	6.0
54098	0.0	0.0
246330	1706.0	1617.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	13.0	2.0
100271033	13.0	37.0
645619	0.0	0.0
100271031	1.0	10.0
344787	87.0	29.0
100128902	0.0	0.0
728441	28.0	16.0
100128903	0.0	0.0
222389	870.0	606.0
106481525	1.0	1.0
106481526	0.0	2.0
285987	1.0	253.0
106481523	0.0	0.0
285989	279.0	1093.0
106481524	0.0	0.0
106481529	0.0	0.0
728448	15.0	20.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	1.0	0.0
106481530	0.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	242.0	1462.0
91056	2651.0	2578.0
645641	2.0	7.0
91050	1247.0	544.0
100271015	0.0	0.0
106481500	0.0	0.0
645638	197.0	514.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	1.0	22.0
106481503	0.0	0.0
106481504	0.0	0.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	1.0	2.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	1.0
100271007	1.0	0.0
283316	253.0	235.0
106481510	0.0	0.0
106481511	0.0	0.0
100271003	4.0	4.0
283314	89.0	311.0
100271006	1.0	0.0
283310	5.0	21.0
344758	0.0	1.0
100271001	0.0	0.0
344752	4.0	10.0
728411	186.0	303.0
728410	0.0	0.0
643003	3.0	6.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	0.0
91074	0.0	0.0
728409	0.0	0.0
283303	0.0	0.0
344741	0.0	0.0
728400	0.0	0.0
645676	78.0	264.0
285941	0.0	0.0
728405	0.0	0.0
285943	312.0	138.0
728407	37.0	78.0
728402	1.0	2.0
728403	0.0	0.0
643008	206.0	259.0
645668	2.0	1.0
100506658	2992.0	246.0
100506655	4.0	7.0
81849	1039.0	164.0
56890	545.0	900.0
56891	0.0	0.0
100506650	0.0	0.0
81846	2041.0	952.0
81847	2174.0	1006.0
81848	5942.0	1159.0
56896	0.0	31.0
56897	2590.0	5370.0
81853	2398.0	5135.0
56898	1630.0	851.0
81855	4586.0	2075.0
56899	50.0	3.0
56892	23003.0	1691.0
56893	2493.0	4386.0
121275	4.0	0.0
121278	2.0	0.0
56894	6803.0	4742.0
81850	0.0	0.0
145249	2.0	8.0
56895	897.0	733.0
81851	0.0	0.0
649137	0.0	3.0
81839	1264.0	1546.0
121274	1287.0	2244.0
121273	15.0	603.0
145264	1.0	23.0
121270	0.0	1.0
145258	0.0	92.0
121268	96.0	425.0
81844	5474.0	3229.0
145259	6.0	7.0
133283	194.0	118.0
375593	6.0	12.0
100506649	123.0	265.0
100506673	0.0	0.0
121260	1617.0	2399.0
145270	57.0	3026.0
100506671	1.0	4.0
81875	2097.0	6103.0
81876	14640.0	13170.0
81870	0.0	0.0
81871	0.0	0.0
121256	58.0	0.0
81872	0.0	0.0
81873	1802.0	5730.0
387597	120.0	10.0
100506668	652.0	1073.0
160897	778.0	1095.0
649159	0.0	0.0
145282	575.0	520.0
387590	534.0	39.0
81856	416.0	210.0
81857	3648.0	3950.0
100506660	1.0	276.0
81858	3134.0	3775.0
135886	6.0	319.0
147872	0.0	17.0
81889	948.0	2701.0
145200	60.0	34.0
81892	712.0	2873.0
81893	0.0	9.0
81894	1469.0	3832.0
81890	792.0	2505.0
135892	12.0	10.0
649179	5.0	5.0
100506600	9.0	98.0
613126	10.0	41.0
81887	1940.0	6856.0
81888	491.0	263.0
145216	0.0	13.0
338591	0.0	0.0
649186	2.0	0.0
338596	427.0	14.0
338599	0.0	0.0
169200	2271.0	1687.0
145226	25.0	253.0
100506637	69.0	73.0
160857	115.0	401.0
160851	930.0	1056.0
91227	29.0	2.0
157206	5.0	2.0
100506622	3.0	9.0
100856809	0.0	0.0
338588	0.0	3.0
145241	0.0	1.0
91219	2.0	4.0
650172	0.0	0.0
102724678	2.0	0.0
338579	1.0	16.0
326591	466.0	259.0
255738	3479.0	3355.0
338567	0.0	0.0
102724668	12.0	25.0
255743	19046.0	5148.0
56829	3217.0	3216.0
326586	0.0	0.0
102724655	0.0	0.0
554250	0.0	1.0
554251	228.0	293.0
338557	1663.0	81.0
56832	0.0	0.0
56833	824.0	2146.0
56834	1281.0	2778.0
554235	10.0	6.0
554236	3.0	30.0
56849	121.0	51.0
255725	0.0	0.0
56848	873.0	892.0
56852	568.0	1003.0
56853	36.0	18.0
102724631	0.0	0.0
56850	2641.0	3632.0
56851	2688.0	4143.0
100820829	847.0	9.0
101243555	3.0	11.0
196872	102.0	206.0
8501	890.0	298.0
8502	3426.0	3427.0
8500	3344.0	21405.0
253128	5.0	34.0
664701	177.0	38.0
255783	399.0	483.0
54207	3.0	80.0
54206	6890.0	1792.0
54205	3563.0	10382.0
664709	8.0	28.0
54209	946.0	789.0
196883	653.0	216.0
8512	182.0	8.0
8513	0.0	1.0
8510	8.0	4.0
8511	1.0	0.0
54210	10312.0	212.0
81831	204.0	1046.0
81832	0.0	40.0
81833	0.0	0.0
54212	0.0	0.0
170261	44.0	5.0
8505	974.0	1345.0
8506	471.0	543.0
8503	2134.0	1049.0
8504	791.0	917.0
8509	125.0	144.0
8507	2548.0	1687.0
255758	158.0	2441.0
8508	2318.0	6064.0
8520	1495.0	3515.0
8521	4.0	0.0
169270	149.0	92.0
8522	4574.0	1610.0
102724605	0.0	0.0
554282	2.0	38.0
56886	4816.0	3790.0
54221	12.0	5.0
56888	2644.0	9004.0
554279	0.0	3.0
664722	1.0	1.0
56882	6232.0	16038.0
664721	21.0	6.0
255762	14.0	3.0
56884	1.0	124.0
8516	3453.0	129.0
8517	396.0	717.0
8514	5880.0	1782.0
8515	337.0	55.0
56889	10224.0	10808.0
8518	2157.0	2693.0
8519	3459.0	13049.0
8530	440.0	1102.0
326624	532.0	247.0
8531	10212.0	45942.0
326625	2244.0	6929.0
8534	168.0	2048.0
326628	0.0	0.0
8535	1176.0	1947.0
326627	5.0	1.0
8532	23.0	21.0
8533	2002.0	6084.0
8527	3525.0	897.0
8528	376.0	420.0
8525	2952.0	30254.0
8526	512.0	891.0
8529	1.0	3.0
8541	290.0	460.0
326613	0.0	1.0
8542	8042.0	34011.0
326615	0.0	0.0
8540	3539.0	3433.0
326614	1.0	0.0
8545	4974.0	4438.0
326617	0.0	0.0
8546	3197.0	2569.0
326616	3.0	1.0
8543	3395.0	19213.0
8544	418.0	10298.0
253175	0.0	0.0
554300	1.0	0.0
8538	112.0	914.0
8539	4668.0	5299.0
8536	316.0	440.0
8537	839.0	57.0
8552	29.0	58.0
8553	26880.0	11802.0
8550	1610.0	3675.0
326603	5.0	2.0
8551	0.0	0.0
8556	1095.0	328.0
326606	0.0	0.0
8557	45.0	35.0
8554	3540.0	1111.0
8555	1563.0	592.0
326607	0.0	0.0
326609	5.0	1.0
255798	1.0	9.0
8549	74.0	473.0
8547	4257.0	144.0
8548	1072.0	1015.0
101409261	7.0	6.0
326611	0.0	0.0
8563	1525.0	2853.0
8564	175.0	92.0
8562	2337.0	7784.0
8567	3544.0	1511.0
8568	1032.0	3112.0
8565	4518.0	6218.0
8566	12045.0	5732.0
253152	32.0	29.0
8560	4017.0	7575.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	2237.0	2324.0
8558	1500.0	2584.0
8559	496.0	458.0
8574	2413.0	3063.0
8575	1931.0	3626.0
8572	470.0	4366.0
8573	2316.0	8505.0
8578	1980.0	427.0
8576	1378.0	2422.0
8577	0.0	3.0
554354	0.0	0.0
8570	7437.0	16919.0
123811	1636.0	2890.0
8569	2122.0	1487.0
8585	0.0	2.0
8586	0.0	0.0
101928770	6.0	2.0
8583	0.0	0.0
101928773	0.0	1.0
8587	1.0	0.0
8588	0.0	0.0
101928776	1.0	24.0
8581	4.0	2404.0
8582	0.0	0.0
8580	0.0	0.0
100132058	0.0	1.0
101409258	11.0	6.0
101409257	0.0	0.0
101409254	0.0	0.0
101409253	0.0	0.0
123803	1191.0	1497.0
8596	0.0	0.0
101928781	0.0	5.0
8594	0.0	0.0
8595	0.0	0.0
101928784	6.0	11.0
8590	0.0	0.0
8591	0.0	0.0
100132066	1.0	22.0
100421113	0.0	3.0
100421114	0.0	1.0
101928790	0.0	0.0
101928795	0.0	12.0
253190	57.0	118.0
100132073	1.0	0.0
100132074	48.0	337.0
100132079	3.0	0.0
554313	0.0	1.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	11.0	9.0
100421125	0.0	0.0
91133	610.0	1337.0
100421129	2.0	4.0
91137	2699.0	2075.0
101928720	0.0	0.0
375519	31.0	304.0
100856810	0.0	0.0
100421136	6.0	1.0
100421137	0.0	0.0
101928734	0.0	0.0
91120	189.0	76.0
101928736	31.0	98.0
147837	128.0	133.0
100421131	6.0	2.0
100421133	0.0	0.0
91156	30.0	1.0
100421146	0.0	0.0
160824	0.0	0.0
100421148	19.0	1.0
101928744	0.0	0.0
91151	87.0	146.0
147841	54.0	2041.0
100421143	0.0	0.0
91149	0.0	1.0
101928752	0.0	0.0
91147	1046.0	560.0
387509	1845.0	643.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	776.0	425.0
100506574	3.0	23.0
399520	11.0	5.0
100421178	0.0	1.0
100506564	0.0	2.0
121227	1906.0	4262.0
387521	2467.0	8541.0
387522	1.0	0.0
100421172	4.0	4.0
100421175	0.0	0.0
100421177	0.0	0.0
100506599	78.0	225.0
100856877	0.0	0.0
100421189	0.0	1.0
100856878	1.0	1.0
121214	0.0	79.0
387559	0.0	0.0
123876	2.0	1.0
123872	1010.0	31.0
100421180	0.0	0.0
147808	595.0	410.0
100421185	0.0	0.0
147804	511.0	935.0
123879	1456.0	712.0
147807	775.0	887.0
100421188	0.0	0.0
375567	74.0	5.0
399512	487.0	489.0
399511	116.0	102.0
91181	15.0	2.0
448990	7.0	3.0
101928715	1.0	0.0
100506581	28.0	119.0
100856881	0.0	0.0
100506775	12.0	12.0
100506779	69.0	68.0
160762	1.0	2.0
93953	26.0	31.0
104326057	0.0	0.0
399687	3851.0	2132.0
104326058	0.0	0.0
100506776	137.0	171.0
348094	320.0	407.0
160760	2885.0	4013.0
348093	228.0	68.0
387695	0.0	1725.0
104326055	12.0	3.0
93948	0.0	3.0
399693	296.0	22.0
104326053	0.0	0.0
399694	29.0	89.0
104326054	0.0	0.0
104326051	1.0	4.0
104326052	6.0	15.0
133150	0.0	0.0
399697	0.0	1.0
100506765	0.0	1.0
387694	31.0	19.0
102724706	0.0	0.0
54361	553.0	1149.0
54360	58.0	65.0
54363	0.0	0.0
387684	0.0	0.0
147798	5199.0	1948.0
159770	0.0	0.0
100506769	0.0	0.0
93973	981.0	792.0
399668	879.0	558.0
100506795	47.0	43.0
399669	76.0	58.0
399664	632.0	1380.0
399666	0.0	0.0
93974	2671.0	3131.0
399665	3627.0	8426.0
100506791	0.0	2.0
81993	1.0	7.0
399671	79.0	159.0
399670	647.0	2.0
160777	400.0	30.0
91300	3278.0	10561.0
100506783	1.0	15.0
91304	4585.0	7644.0
100506787	1.0	6.0
100293948	0.0	0.0
204219	4.0	1700.0
121130	0.0	0.0
145165	10.0	4.0
54386	3833.0	3714.0
123787	2.0	0.0
652670	2.0	0.0
121129	0.0	0.0
100506733	0.0	0.0
147746	15.0	4.0
255812	184.0	877.0
147741	2.0	2.0
147744	1129.0	18.0
100506737	25.0	19.0
100506736	39.0	107.0
160728	236.0	6.0
100506724	0.0	0.0
100506723	1.0	9.0
93986	453.0	131.0
100506721	0.0	0.0
100913183	1.0	3.0
100913182	0.0	3.0
91319	623.0	1942.0
93979	0.0	10.0
91316	27.0	33.0
133121	48.0	92.0
93978	61.0	16.0
100506753	105.0	104.0
91355	147.0	242.0
91353	2.0	4.0
100506757	3.0	3.0
100506755	88.0	30.0
91351	1380.0	1491.0
100506759	1.0	0.0
107080641	1.0	0.0
100506742	58.0	4.0
348021	0.0	0.0
107080653	0.0	0.0
255809	183.0	158.0
100506749	12.0	11.0
107080654	0.0	4.0
107080655	0.0	0.0
107080652	0.0	0.0
348013	432.0	195.0
338692	1271.0	3430.0
338699	1024.0	343.0
107080628	0.0	0.0
107080629	0.0	0.0
56931	675.0	2439.0
723779	0.0	0.0
723778	0.0	0.0
107080624	0.0	1.0
107080626	0.0	0.0
107080627	0.0	0.0
56937	3559.0	3532.0
196792	26.0	94.0
107080620	0.0	2.0
56938	225.0	24509.0
107080621	0.0	4.0
107080622	0.0	0.0
107080623	0.0	0.0
56934	8.0	3.0
56935	1157.0	1740.0
56936	0.0	41.0
56940	3140.0	1762.0
107080639	0.0	0.0
56941	3197.0	5597.0
56942	567.0	2391.0
56943	2100.0	3249.0
107080636	3.0	1.0
107080637	0.0	1.0
56948	275.0	569.0
56949	3324.0	4587.0
107080632	1.0	0.0
56944	2866.0	1934.0
56945	1234.0	2149.0
56946	1261.0	735.0
56947	1997.0	4402.0
107080630	1.0	0.0
100506713	79.0	116.0
100506712	1.0	0.0
100506710	2514.0	1288.0
338674	0.0	0.0
338675	0.0	0.0
56951	4310.0	5304.0
56952	162.0	869.0
56953	72.0	676.0
102724774	1.0	1.0
56954	1273.0	5698.0
56950	2366.0	2748.0
100506715	0.0	0.0
100506714	221.0	1631.0
56955	1.0	5.0
56956	460.0	4.0
56957	2677.0	1851.0
8600	13.0	58.0
8601	5.0	37.0
723790	1.0	0.0
338661	0.0	0.0
338662	0.0	0.0
338657	414.0	991.0
56963	417.0	2014.0
56964	252.0	40.0
56965	1706.0	3343.0
56961	2.0	5.0
56967	6118.0	431.0
56969	2.0	0.0
8611	1552.0	1879.0
8612	1374.0	4902.0
81926	1419.0	2710.0
145173	627.0	1242.0
81928	484.0	2178.0
338651	43.0	4.0
81929	1484.0	4666.0
338653	2.0	0.0
81930	154.0	574.0
56975	1633.0	3147.0
81931	136.0	497.0
81932	693.0	2639.0
56970	3183.0	6836.0
56971	218.0	1440.0
8604	858.0	1554.0
8605	311.0	349.0
8602	2101.0	3484.0
8603	1914.0	1381.0
8608	16.0	263.0
56977	503.0	820.0
8609	2676.0	1283.0
56978	128.0	82.0
56979	0.0	0.0
8607	2294.0	5838.0
8622	1154.0	218.0
8623	1944.0	1973.0
8620	0.0	0.0
8621	2869.0	3837.0
338645	18.0	134.0
56984	2270.0	4551.0
56985	280.0	483.0
56986	918.0	759.0
338637	0.0	0.0
56987	3468.0	2915.0
102724742	0.0	0.0
56980	543.0	376.0
56981	1193.0	5412.0
56983	691.0	2132.0
8615	4544.0	3017.0
54329	303.0	49.0
54328	94.0	134.0
8613	6397.0	3348.0
8614	363.0	1499.0
8618	33.0	10.0
8630	7428.0	134.0
8633	501.0	56.0
8634	1258.0	1595.0
8631	316.0	1489.0
8632	240.0	4140.0
56990	3725.0	3384.0
169166	8.0	99.0
554175	3.0	0.0
54332	398.0	741.0
56995	1620.0	1359.0
255877	2659.0	312.0
664616	0.0	0.0
56996	2790.0	3079.0
54331	887.0	612.0
56997	3242.0	2164.0
664614	0.0	0.0
56998	4005.0	3524.0
664613	0.0	0.0
664612	0.0	0.0
56992	33.0	850.0
56993	2671.0	8217.0
56994	3139.0	4101.0
8626	717.0	24510.0
8624	591.0	2718.0
8625	1842.0	4601.0
56999	464.0	154.0
664617	0.0	0.0
8629	706.0	592.0
8641	120.0	7.0
8644	1251.0	9578.0
8645	1841.0	288.0
8642	2054.0	349.0
8643	55.0	65.0
652624	4.0	2.0
196743	313.0	1008.0
54346	3.0	45.0
54345	985.0	497.0
54344	750.0	1255.0
8637	368.0	418.0
8638	3654.0	2951.0
8635	1891.0	3307.0
8636	2302.0	5786.0
8639	25005.0	308.0
196740	2430.0	1004.0
8651	509.0	1853.0
8650	6552.0	3562.0
8655	6935.0	20790.0
101928685	3.0	1.0
8653	4113.0	481.0
8654	2928.0	687.0
101928684	0.0	1.0
101928689	3.0	10.0
101928687	0.0	38.0
8648	4421.0	4367.0
8649	2363.0	2177.0
8646	326.0	271.0
8647	9.0	1.0
8662	7033.0	23821.0
8663	401.0	283.0
6001	733.0	2749.0
8660	4818.0	817.0
8661	12040.0	9849.0
6000	1.0	1.0
6003	125.0	23.0
8666	5301.0	9729.0
8667	9118.0	10116.0
6002	2355.0	2690.0
8664	9279.0	18627.0
6005	0.0	6.0
6004	4873.0	1064.0
8665	7225.0	7227.0
101928698	23.0	0.0
8659	806.0	940.0
8658	2311.0	889.0
8673	10332.0	13213.0
6010	1.0	2.0
8674	1379.0	1341.0
8671	3107.0	32.0
8672	2605.0	2190.0
6011	29.0	2.0
8677	1942.0	2153.0
6014	0.0	1.0
6013	10.0	7.0
8678	3327.0	2662.0
8675	2304.0	3502.0
6016	2005.0	4097.0
8676	3365.0	627.0
6015	2466.0	4075.0
253260	1962.0	1105.0
338707	19.0	540.0
6007	45.0	34.0
6006	16.0	20.0
8668	6904.0	14560.0
6009	2854.0	8083.0
8669	2059.0	4658.0
6008	0.0	7.0
8685	27859.0	709.0
8682	11819.0	15102.0
6023	0.0	0.0
8683	3154.0	12868.0
8688	0.0	0.0
8689	1.0	33.0
8686	0.0	0.0
8687	2.0	12.0
253272	3.0	5.0
8681	163.0	196.0
253264	159.0	19.0
6018	1079.0	1134.0
6017	1.0	5.0
6019	26.0	9.0
6031	5.0	20.0
6034	34.0	0.0
8693	43.0	22.0
8694	1817.0	2188.0
6033	0.0	0.0
6036	6.0	34.0
6035	46487.0	9660.0
8697	1618.0	2165.0
6038	232.0	43.0
8698	1034.0	306.0
6037	3.0	1.0
101928646	0.0	8.0
554234	0.0	0.0
8692	5622.0	4049.0
6030	9.0	30.0
8690	594.0	683.0
554225	0.0	19.0
554226	0.0	0.0
6029	0.0	0.0
170082	192.0	562.0
6043	0.0	0.0
6045	1069.0	1423.0
6044	0.0	0.0
6047	3383.0	4102.0
6046	13640.0	10465.0
6049	2191.0	2062.0
100421217	0.0	0.0
6048	2151.0	1843.0
100421219	0.0	0.0
101928656	3.0	1.0
6041	1230.0	665.0
554213	0.0	0.0
554214	0.0	0.0
56904	3405.0	3700.0
56905	3510.0	3220.0
6039	858.0	877.0
56906	175.0	193.0
56907	2114.0	1393.0
56900	3407.0	1962.0
56901	1839.0	50015.0
56902	833.0	4712.0
56903	1.0	0.0
100421222	0.0	0.0
375612	149.0	1.0
375611	37.0	10.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	0.0	0.0
6059	2163.0	5628.0
554210	2.0	6.0
100528062	115.0	236.0
554212	0.0	0.0
6050	17807.0	9822.0
100528064	7.0	5.0
375616	23.0	181.0
6051	6596.0	7200.0
56910	12134.0	20016.0
554202	3.0	2.0
554203	514.0	1474.0
56915	494.0	2193.0
56916	1463.0	1207.0
56917	171.0	300.0
56918	0.0	1.0
56911	432.0	262.0
56912	1423.0	1943.0
56913	1874.0	1024.0
100421220	0.0	0.0
56914	0.0	0.0
375601	0.0	0.0
100421236	0.0	0.0
6066	0.0	0.0
56919	906.0	1955.0
6069	0.0	0.0
375607	0.0	0.0
554201	1.0	0.0
6060	0.0	0.0
56920	1895.0	631.0
56926	4601.0	8968.0
56927	4831.0	4629.0
56928	1181.0	2819.0
56929	2366.0	1225.0
56922	1929.0	5925.0
56923	6.0	7.0
56924	30.0	56.0
56925	949.0	1372.0
100421232	0.0	0.0
6076	1.0	0.0
100421245	0.0	4.0
6075	0.0	0.0
6078	0.0	0.0
6079	0.0	0.0
101928601	3.0	145.0
6070	1.0	0.0
91252	3321.0	2233.0
6071	0.0	1.0
6074	0.0	0.0
101928603	25.0	0.0
101928604	1.0	0.0
101928607	1.0	271.0
387612	0.0	0.0
147700	85.0	947.0
387615	0.0	0.0
6086	0.0	0.0
6089	0.0	0.0
101928611	0.0	0.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	0.0	0.0
6084	0.0	1.0
123722	15.0	3.0
387601	0.0	4.0
123720	881.0	734.0
147710	4.0	2.0
147711	10.0	4.0
147719	0.0	0.0
6098	6912.0	113.0
6097	3379.0	49.0
6092	1447.0	233.0
6091	1776.0	3802.0
6094	154.0	148.0
100528020	0.0	0.0
6093	3975.0	2118.0
100528021	2.0	7.0
6096	324.0	16.0
6095	1835.0	695.0
91272	1313.0	4179.0
147727	1152.0	1520.0
387638	0.0	0.0
100528030	13.0	16.0
101928638	0.0	0.0
100528032	7.0	15.0
100421271	0.0	1.0
100506697	33.0	2.0
100506696	28.0	108.0
91298	641.0	1641.0
100528007	0.0	0.0
123775	138.0	97.0
91289	4412.0	6650.0
399656	1.0	0.0
100506686	232.0	173.0
100506685	2.0	8.0
100528016	1.0	0.0
100528017	26.0	62.0
100528018	0.0	2.0
100528019	0.0	1.0
100506681	2.0	14.0
91283	716.0	3491.0
100506680	2.0	1.0
387646	39.0	139.0
387647	0.0	0.0
387644	13.0	7.0
387640	57.0	33.0
100421295	36.0	50.0
387680	2247.0	1967.0
375686	26.0	11.0
123745	211.0	211.0
100506898	16.0	8.0
100506897	1.0	0.0
390992	0.0	1.0
54471	2453.0	2761.0
54470	477.0	923.0
390996	0.0	0.0
390999	0.0	0.0
54475	596.0	1949.0
387338	1303.0	1368.0
54474	3.0	7.0
54472	4707.0	3812.0
389997	0.0	0.0
54478	16.0	906.0
54477	1572.0	6194.0
387332	0.0	0.0
54476	3315.0	4754.0
91404	4646.0	948.0
91405	20.0	3.0
91408	2014.0	3046.0
91409	294.0	216.0
375346	331.0	245.0
100506888	0.0	0.0
389992	0.0	0.0
102724826	70.0	205.0
389990	0.0	0.0
102724827	87.0	195.0
54482	316.0	592.0
102724820	413.0	4.0
100506881	107.0	51.0
54480	3119.0	6543.0
387328	0.0	2.0
387325	3.0	5.0
145497	2.0	0.0
400866	0.0	1.0
387323	0.0	0.0
387321	0.0	0.0
54487	1469.0	2055.0
387322	0.0	0.0
375350	0.0	0.0
723809	1692.0	3.0
338391	10.0	3.0
91433	215.0	1042.0
338396	0.0	4.0
387363	0.0	0.0
387364	1.0	0.0
338398	2.0	4.0
387361	0.0	0.0
102724816	0.0	0.0
338399	0.0	1.0
387362	0.0	0.0
54492	2863.0	1998.0
54491	4008.0	479.0
54490	2.0	3.0
54497	2965.0	1741.0
54496	1172.0	2206.0
448835	0.0	0.0
54495	2363.0	1530.0
448834	0.0	180.0
387359	0.0	0.0
387357	98.0	337.0
54499	3757.0	10021.0
121498	0.0	0.0
54498	199.0	2016.0
170463	1760.0	1308.0
157489	176.0	57.0
338382	1051.0	2046.0
390980	105.0	81.0
338388	0.0	0.0
448831	0.0	1.0
400841	7.0	11.0
91419	181.0	1163.0
91452	2502.0	4169.0
338376	1.0	0.0
145447	117.0	8.0
100313532	1.0	3.0
91442	143.0	894.0
375387	1128.0	858.0
91445	2314.0	2300.0
107080554	0.0	0.0
133482	0.0	3.0
100506874	54.0	74.0
100506872	3.0	0.0
169436	29.0	45.0
170425	1.0	15.0
133491	1.0	2.0
91464	2.0	0.0
100506866	120.0	156.0
400892	1.0	5.0
400891	53.0	1.0
91461	1718.0	3000.0
145483	531.0	313.0
145482	624.0	715.0
338339	32.0	22.0
100506810	56.0	17.0
338328	6610.0	16.0
100506815	0.0	2.0
326337	0.0	0.0
326339	0.0	0.0
338321	2.0	0.0
338322	0.0	7.0
338323	28.0	1.0
338324	0.0	24.0
341965	0.0	0.0
326341	1.0	0.0
326340	7.0	0.0
326343	9.0	21.0
326342	67.0	11.0
54407	9661.0	10507.0
8710	11.0	302.0
100506834	31.0	38.0
8711	630.0	1467.0
54413	60.0	39.0
8703	1903.0	5781.0
101410540	0.0	0.0
8704	1592.0	3660.0
101410541	0.0	0.0
8701	961.0	14.0
101410542	0.0	2.0
54414	3497.0	1555.0
8702	890.0	5518.0
100506835	15.0	5.0
101410543	5.0	33.0
8707	152.0	59.0
101410544	2.0	18.0
8708	13.0	3.0
101410545	1.0	0.0
101410546	0.0	0.0
8705	1112.0	1022.0
8706	1404.0	2493.0
326315	0.0	0.0
326317	0.0	0.0
8721	7232.0	15245.0
8722	3244.0	1390.0
8720	9725.0	8219.0
101410537	0.0	3.0
101410538	2592.0	5151.0
341947	2.0	0.0
8714	3295.0	778.0
